BATRK,Date
29.329999923706055,2020-01-17
29.459999084472656,2020-01-21
28.950000762939453,2020-01-22
29.280000686645508,2020-01-23
29.100000381469727,2020-01-24
29.489999771118164,2020-01-27
29.399999618530273,2020-01-28
29.31999969482422,2020-01-29
29.549999237060547,2020-01-30
29.149999618530273,2020-01-31
29.149999618530273,2020-02-03
29.299999237060547,2020-02-04
29.84000015258789,2020-02-05
29.399999618530273,2020-02-06
29.19499969482422,2020-02-07
29.25,2020-02-10
29.010000228881836,2020-02-11
28.889999389648438,2020-02-12
28.600000381469727,2020-02-13
28.809999465942383,2020-02-14
28.829999923706055,2020-02-18
28.75,2020-02-19
28.6299991607666,2020-02-20
28.309999465942383,2020-02-21
27.670000076293945,2020-02-24
27.530000686645508,2020-02-25
27.139999389648438,2020-02-26
26.639999389648438,2020-02-27
25.979999542236328,2020-02-28
26.219999313354492,2020-03-02
26.170000076293945,2020-03-03
26.170000076293945,2020-03-04
24.75,2020-03-05
24.360000610351562,2020-03-06
22.43000030517578,2020-03-09
22.510000228881836,2020-03-10
20.06999969482422,2020-03-11
17.34000015258789,2020-03-12
18.3799991607666,2020-03-13
16.639999389648438,2020-03-16
16.790000915527344,2020-03-17
13.470000267028809,2020-03-18
15.760000228881836,2020-03-19
16.0,2020-03-20
15.539999961853027,2020-03-23
17.09000015258789,2020-03-24
19.18000030517578,2020-03-25
19.030000686645508,2020-03-26
18.079999923706055,2020-03-27
18.190000534057617,2020-03-30
19.059999465942383,2020-03-31
18.079999923706055,2020-04-01
18.06999969482422,2020-04-02
16.440000534057617,2020-04-03
17.43000030517578,2020-04-06
16.059999465942383,2020-04-07
17.260000228881836,2020-04-08
17.899999618530273,2020-04-09
17.739999771118164,2020-04-13
18.170000076293945,2020-04-14
17.399999618530273,2020-04-15
17.700000762939453,2020-04-16
18.040000915527344,2020-04-17
17.639999389648438,2020-04-20
17.790000915527344,2020-04-21
17.6200008392334,2020-04-22
17.739999771118164,2020-04-23
19.0,2020-04-24
19.270000457763672,2020-04-27
19.799999237060547,2020-04-28
21.940000534057617,2020-04-29
20.09000015258789,2020-04-30
19.459999084472656,2020-05-01
19.65999984741211,2020-05-04
19.360000610351562,2020-05-05
19.5,2020-05-06
19.639999389648438,2020-05-07
21.100000381469727,2020-05-08
20.110000610351562,2020-05-11
19.15999984741211,2020-05-12
17.739999771118164,2020-05-13
18.510000228881836,2020-05-14
18.690000534057617,2020-05-15
21.290000915527344,2020-05-18
20.329999923706055,2020-05-19
20.8799991607666,2020-05-20
21.1299991607666,2020-05-21
21.229999542236328,2020-05-22
23.06999969482422,2020-05-26
23.049999237060547,2020-05-27
22.1200008392334,2020-05-28
21.950000762939453,2020-05-29
22.21500015258789,2020-06-01
21.709999084472656,2020-06-02
22.1200008392334,2020-06-03
22.219999313354492,2020-06-04
22.170000076293945,2020-06-05
23.020000457763672,2020-06-08
22.799999237060547,2020-06-09
21.940000534057617,2020-06-10
21.040000915527344,2020-06-11
22.25,2020-06-12
21.940000534057617,2020-06-15
21.899999618530273,2020-06-16
21.709999084472656,2020-06-17
20.8700008392334,2020-06-18
20.530000686645508,2020-06-19
19.739999771118164,2020-06-22
19.520000457763672,2020-06-23
18.719999313354492,2020-06-24
18.8700008392334,2020-06-25
18.25,2020-06-26
18.760000228881836,2020-06-29
19.739999771118164,2020-06-30
18.270000457763672,2020-07-01
18.479999542236328,2020-07-02
18.334999084472656,2020-07-06
17.469999313354492,2020-07-07
17.59000015258789,2020-07-08
17.43000030517578,2020-07-09
18.010000228881836,2020-07-10
17.649999618530273,2020-07-13
18.200000762939453,2020-07-14
19.06999969482422,2020-07-15
18.93000030517578,2020-07-16
19.1299991607666,2020-07-17
18.950000762939453,2020-07-20
18.81999969482422,2020-07-21
19.020000457763672,2020-07-22
18.969999313354492,2020-07-23
18.68000030517578,2020-07-24
18.079999923706055,2020-07-27
17.90999984741211,2020-07-28
18.760000228881836,2020-07-29
19.0,2020-07-30
18.649999618530273,2020-07-31
18.989999771118164,2020-08-03
19.06999969482422,2020-08-04
18.889999389648438,2020-08-05
19.15999984741211,2020-08-06
19.299999237060547,2020-08-07
20.010000228881836,2020-08-10
20.809999465942383,2020-08-11
21.049999237060547,2020-08-12
20.56999969482422,2020-08-13
20.469999313354492,2020-08-14
19.799999237060547,2020-08-17
19.0,2020-08-18
19.0,2020-08-19
18.940000534057617,2020-08-20
19.399999618530273,2020-08-21
19.969999313354492,2020-08-24
20.479999542236328,2020-08-25
19.6299991607666,2020-08-26
19.809999465942383,2020-08-27
19.829999923706055,2020-08-28
19.43000030517578,2020-08-31
19.0,2020-09-01
19.219999313354492,2020-09-02
19.3700008392334,2020-09-03
19.25,2020-09-04
19.5,2020-09-08
19.600000381469727,2020-09-09
19.209999084472656,2020-09-10
18.649999618530273,2020-09-11
19.989999771118164,2020-09-14
21.190000534057617,2020-09-15
21.59000015258789,2020-09-16
20.6200008392334,2020-09-17
20.270000457763672,2020-09-18
20.34000015258789,2020-09-21
20.010000228881836,2020-09-22
20.059999465942383,2020-09-23
19.989999771118164,2020-09-24
20.290000915527344,2020-09-25
20.770000457763672,2020-09-28
20.3799991607666,2020-09-29
21.010000228881836,2020-09-30
21.200000762939453,2020-10-01
20.709999084472656,2020-10-02
21.149999618530273,2020-10-05
21.479999542236328,2020-10-06
21.65999984741211,2020-10-07
22.34000015258789,2020-10-08
22.229999542236328,2020-10-09
22.6200008392334,2020-10-12
21.799999237060547,2020-10-13
21.219999313354492,2020-10-14
20.270000457763672,2020-10-15
20.5,2020-10-16
20.31999969482422,2020-10-19
20.350000381469727,2020-10-20
20.290000915527344,2020-10-21
21.010000228881836,2020-10-22
21.985000610351562,2020-10-23
20.799999237060547,2020-10-26
20.709999084472656,2020-10-27
20.229999542236328,2020-10-28
20.639999389648438,2020-10-29
20.469999313354492,2020-10-30
20.270000457763672,2020-11-02
21.399999618530273,2020-11-03
21.479999542236328,2020-11-04
22.149999618530273,2020-11-05
21.389999389648438,2020-11-06
24.829999923706055,2020-11-09
24.469999313354492,2020-11-10
24.469999313354492,2020-11-11
24.049999237060547,2020-11-12
24.5,2020-11-13
24.8799991607666,2020-11-16
24.68000030517578,2020-11-17
24.049999237060547,2020-11-18
24.6299991607666,2020-11-19
24.1299991607666,2020-11-20
25.229999542236328,2020-11-23
26.34000015258789,2020-11-24
26.09000015258789,2020-11-25
25.950000762939453,2020-11-27
25.0,2020-11-30
25.889999389648438,2020-12-01
26.59000015258789,2020-12-02
26.6200008392334,2020-12-03
27.309999465942383,2020-12-04
27.530000686645508,2020-12-07
27.350000381469727,2020-12-08
26.649999618530273,2020-12-09
26.360000610351562,2020-12-10
25.729999542236328,2020-12-11
25.440000534057617,2020-12-14
24.420000076293945,2020-12-15
25.200000762939453,2020-12-16
25.010000228881836,2020-12-17
25.0,2020-12-18
24.600000381469727,2020-12-21
24.979999542236328,2020-12-22
25.030000686645508,2020-12-23
24.899999618530273,2020-12-24
25.190000534057617,2020-12-28
24.790000915527344,2020-12-29
25.139999389648438,2020-12-30
24.8799991607666,2020-12-31
25.270000457763672,2021-01-04
25.959999084472656,2021-01-05
26.219999313354492,2021-01-06
26.100000381469727,2021-01-07
25.979999542236328,2021-01-08
26.049999237060547,2021-01-11
25.84000015258789,2021-01-12
25.329999923706055,2021-01-13
25.290000915527344,2021-01-14
25.520000457763672,2021-01-15
25.739999771118164,2021-01-19
25.56999969482422,2021-01-20
25.510000228881836,2021-01-21
25.739999771118164,2021-01-22
25.799999237060547,2021-01-25
26.719999313354492,2021-01-26
26.649999618530273,2021-01-27
27.299999237060547,2021-01-28
26.780000686645508,2021-01-29
27.219999313354492,2021-02-01
27.969999313354492,2021-02-02
28.0,2021-02-03
28.43000030517578,2021-02-04
28.719999313354492,2021-02-05
29.31999969482422,2021-02-08
29.1299991607666,2021-02-09
29.079999923706055,2021-02-10
28.229999542236328,2021-02-11
28.5,2021-02-12
27.920000076293945,2021-02-16
27.959999084472656,2021-02-17
27.760000228881836,2021-02-18
28.540000915527344,2021-02-19
29.270000457763672,2021-02-22
29.389999389648438,2021-02-23
29.799999237060547,2021-02-24
28.940000534057617,2021-02-25
28.790000915527344,2021-02-26
29.709999084472656,2021-03-01
29.950000762939453,2021-03-02
30.329999923706055,2021-03-03
29.299999237060547,2021-03-04
29.770000457763672,2021-03-05
30.959999084472656,2021-03-08
31.15999984741211,2021-03-09
31.239999771118164,2021-03-10
31.3799991607666,2021-03-11
31.260000228881836,2021-03-12
30.65999984741211,2021-03-15
30.969999313354492,2021-03-16
31.18000030517578,2021-03-17
30.68000030517578,2021-03-18
29.729999542236328,2021-03-19
29.600000381469727,2021-03-22
29.420000076293945,2021-03-23
28.079999923706055,2021-03-24
27.739999771118164,2021-03-25
28.579999923706055,2021-03-26
28.190000534057617,2021-03-29
27.65999984741211,2021-03-30
27.81999969482422,2021-03-31
28.5,2021-04-01
29.010000228881836,2021-04-05
28.940000534057617,2021-04-06
28.25,2021-04-07
29.399999618530273,2021-04-08
28.920000076293945,2021-04-09
28.450000762939453,2021-04-12
27.969999313354492,2021-04-13
27.93000030517578,2021-04-14
28.200000762939453,2021-04-15
28.25,2021-04-16
28.020000457763672,2021-04-19
27.31999969482422,2021-04-20
28.479999542236328,2021-04-21
28.639999389648438,2021-04-22
28.420000076293945,2021-04-23
28.399999618530273,2021-04-26
27.969999313354492,2021-04-27
27.600000381469727,2021-04-28
27.479999542236328,2021-04-29
27.690000534057617,2021-04-30
27.979999542236328,2021-05-03
27.350000381469727,2021-05-04
27.969999313354492,2021-05-05
27.290000915527344,2021-05-06
27.65999984741211,2021-05-07
26.6200008392334,2021-05-10
26.950000762939453,2021-05-11
26.0,2021-05-12
26.399999618530273,2021-05-13
27.040000915527344,2021-05-14
26.950000762939453,2021-05-17
26.739999771118164,2021-05-18
26.559999465942383,2021-05-19
26.8700008392334,2021-05-20
26.899999618530273,2021-05-21
27.450000762939453,2021-05-24
27.1299991607666,2021-05-25
27.549999237060547,2021-05-26
27.760000228881836,2021-05-27
27.350000381469727,2021-05-28
27.1200008392334,2021-06-01
26.56999969482422,2021-06-02
26.690000534057617,2021-06-03
26.479999542236328,2021-06-04
26.5,2021-06-07
26.709999084472656,2021-06-08
26.479999542236328,2021-06-09
26.709999084472656,2021-06-10
27.040000915527344,2021-06-11
26.520000457763672,2021-06-14
26.270000457763672,2021-06-15
26.489999771118164,2021-06-16
26.399999618530273,2021-06-17
25.8700008392334,2021-06-18
26.139999389648438,2021-06-21
26.459999084472656,2021-06-22
26.540000915527344,2021-06-23
26.950000762939453,2021-06-24
27.270000457763672,2021-06-25
26.979999542236328,2021-06-28
27.639999389648438,2021-06-29
27.770000457763672,2021-06-30
27.739999771118164,2021-07-01
27.600000381469727,2021-07-02
27.690000534057617,2021-07-06
27.549999237060547,2021-07-07
26.860000610351562,2021-07-08
27.290000915527344,2021-07-09
27.93000030517578,2021-07-12
27.360000610351562,2021-07-13
27.520000457763672,2021-07-14
26.989999771118164,2021-07-15
26.920000076293945,2021-07-16
26.75,2021-07-19
27.56999969482422,2021-07-20
27.739999771118164,2021-07-21
27.020000457763672,2021-07-22
26.969999313354492,2021-07-23
26.770000457763672,2021-07-26
26.59000015258789,2021-07-27
26.670000076293945,2021-07-28
26.549999237060547,2021-07-29
26.450000762939453,2021-07-30
26.399999618530273,2021-08-02
26.219999313354492,2021-08-03
25.780000686645508,2021-08-04
26.260000228881836,2021-08-05
26.170000076293945,2021-08-06
25.770000457763672,2021-08-09
25.670000076293945,2021-08-10
25.75,2021-08-11
26.020000457763672,2021-08-12
26.020000457763672,2021-08-13
25.440000534057617,2021-08-16
25.389999389648438,2021-08-17
24.850000381469727,2021-08-18
24.950000762939453,2021-08-19
25.360000610351562,2021-08-20
25.75,2021-08-23
26.059999465942383,2021-08-24
26.1299991607666,2021-08-25
25.489999771118164,2021-08-26
26.170000076293945,2021-08-27
25.889999389648438,2021-08-30
25.850000381469727,2021-08-31
26.1299991607666,2021-09-01
25.920000076293945,2021-09-02
25.530000686645508,2021-09-03
25.459999084472656,2021-09-07
24.959999084472656,2021-09-08
24.979999542236328,2021-09-09
25.459999084472656,2021-09-10
26.719999313354492,2021-09-13
26.1299991607666,2021-09-14
25.93000030517578,2021-09-15
25.920000076293945,2021-09-16
25.959999084472656,2021-09-17
25.489999771118164,2021-09-20
25.260000228881836,2021-09-21
25.709999084472656,2021-09-22
26.520000457763672,2021-09-23
26.6200008392334,2021-09-24
27.3700008392334,2021-09-27
26.450000762939453,2021-09-28
26.56999969482422,2021-09-29
26.420000076293945,2021-09-30
27.34000015258789,2021-10-01
26.760000228881836,2021-10-04
26.770000457763672,2021-10-05
26.270000457763672,2021-10-06
26.56999969482422,2021-10-07
26.270000457763672,2021-10-08
25.790000915527344,2021-10-11
26.239999771118164,2021-10-12
26.31999969482422,2021-10-13
26.739999771118164,2021-10-14
26.760000228881836,2021-10-15
26.790000915527344,2021-10-18
26.959999084472656,2021-10-19
26.700000762939453,2021-10-20
28.59000015258789,2021-10-21
28.079999923706055,2021-10-22
28.260000228881836,2021-10-25
29.040000915527344,2021-10-26
29.59000015258789,2021-10-27
29.760000228881836,2021-10-28
29.719999313354492,2021-10-29
30.959999084472656,2021-11-01
30.459999084472656,2021-11-02
30.219999313354492,2021-11-03
30.06999969482422,2021-11-04
30.190000534057617,2021-11-05
29.520000457763672,2021-11-08
28.75,2021-11-09
30.079999923706055,2021-11-10
30.31999969482422,2021-11-11
30.690000534057617,2021-11-12
30.760000228881836,2021-11-15
30.8799991607666,2021-11-16
30.729999542236328,2021-11-17
30.540000915527344,2021-11-18
30.309999465942383,2021-11-19
29.5,2021-11-22
30.1200008392334,2021-11-23
29.920000076293945,2021-11-24
28.530000686645508,2021-11-26
27.940000534057617,2021-11-29
27.510000228881836,2021-11-30
27.09000015258789,2021-12-01
27.979999542236328,2021-12-02
27.65999984741211,2021-12-03
27.889999389648438,2021-12-06
27.899999618530273,2021-12-07
28.059999465942383,2021-12-08
28.030000686645508,2021-12-09
27.959999084472656,2021-12-10
27.549999237060547,2021-12-13
27.559999465942383,2021-12-14
27.770000457763672,2021-12-15
27.5,2021-12-16
27.559999465942383,2021-12-17
27.40999984741211,2021-12-20
27.889999389648438,2021-12-21
27.8799991607666,2021-12-22
28.209999084472656,2021-12-23
28.059999465942383,2021-12-27
27.760000228881836,2021-12-28
27.670000076293945,2021-12-29
28.190000534057617,2021-12-30
28.100000381469727,2021-12-31
28.229999542236328,2022-01-03
27.760000228881836,2022-01-04
27.420000076293945,2022-01-05
27.790000915527344,2022-01-06
27.489999771118164,2022-01-07
27.440000534057617,2022-01-10
27.290000915527344,2022-01-11
26.899999618530273,2022-01-12
26.610000610351562,2022-01-13
26.65999984741211,2022-01-14
25.969999313354492,2022-01-18
25.760000228881836,2022-01-19
25.530000686645508,2022-01-20
25.56999969482422,2022-01-21
26.43000030517578,2022-01-24
25.8700008392334,2022-01-25
25.709999084472656,2022-01-26
25.670000076293945,2022-01-27
26.31999969482422,2022-01-28
27.0,2022-01-31
26.18000030517578,2022-02-01
25.940000534057617,2022-02-02
25.43000030517578,2022-02-03
25.440000534057617,2022-02-04
25.6299991607666,2022-02-07
25.780000686645508,2022-02-08
25.700000762939453,2022-02-09
25.68000030517578,2022-02-10
25.6200008392334,2022-02-11
25.510000228881836,2022-02-14
25.790000915527344,2022-02-15
26.010000228881836,2022-02-16
25.770000457763672,2022-02-17
25.729999542236328,2022-02-18
25.579999923706055,2022-02-22
25.100000381469727,2022-02-23
25.25,2022-02-24
25.1299991607666,2022-02-25
24.700000762939453,2022-02-28
24.68000030517578,2022-03-01
24.989999771118164,2022-03-02
24.899999618530273,2022-03-03
24.56999969482422,2022-03-04
24.290000915527344,2022-03-07
24.56999969482422,2022-03-08
25.489999771118164,2022-03-09
25.5,2022-03-10
25.850000381469727,2022-03-11
25.280000686645508,2022-03-14
25.440000534057617,2022-03-15
26.040000915527344,2022-03-16
26.459999084472656,2022-03-17
26.350000381469727,2022-03-18
26.299999237060547,2022-03-21
26.59000015258789,2022-03-22
26.649999618530273,2022-03-23
27.190000534057617,2022-03-24
27.739999771118164,2022-03-25
27.510000228881836,2022-03-28
28.06999969482422,2022-03-29
27.850000381469727,2022-03-30
27.90999984741211,2022-03-31
27.889999389648438,2022-04-01
28.100000381469727,2022-04-04
28.1299991607666,2022-04-05
27.559999465942383,2022-04-06
27.020000457763672,2022-04-07
26.420000076293945,2022-04-08
26.290000915527344,2022-04-11
25.940000534057617,2022-04-12
26.389999389648438,2022-04-13
26.540000915527344,2022-04-14
26.389999389648438,2022-04-18
26.530000686645508,2022-04-19
26.809999465942383,2022-04-20
26.450000762939453,2022-04-21
26.139999389648438,2022-04-22
26.079999923706055,2022-04-25
25.420000076293945,2022-04-26
25.15999984741211,2022-04-27
25.329999923706055,2022-04-28
25.110000610351562,2022-04-29
24.84000015258789,2022-05-02
24.959999084472656,2022-05-03
25.3700008392334,2022-05-04
25.079999923706055,2022-05-05
24.700000762939453,2022-05-06
24.06999969482422,2022-05-09
24.549999237060547,2022-05-10
24.309999465942383,2022-05-11
24.420000076293945,2022-05-12
24.90999984741211,2022-05-13
24.780000686645508,2022-05-16
25.389999389648438,2022-05-17
25.06999969482422,2022-05-18
25.079999923706055,2022-05-19
25.15999984741211,2022-05-20
24.979999542236328,2022-05-23
24.549999237060547,2022-05-24
24.770000457763672,2022-05-25
24.6299991607666,2022-05-26
24.969999313354492,2022-05-27
24.549999237060547,2022-05-31
24.729999542236328,2022-06-01
25.219999313354492,2022-06-02
25.670000076293945,2022-06-03
25.790000915527344,2022-06-06
25.790000915527344,2022-06-07
25.780000686645508,2022-06-08
25.520000457763672,2022-06-09
25.43000030517578,2022-06-10
24.3700008392334,2022-06-13
23.989999771118164,2022-06-14
24.809999465942383,2022-06-15
24.1299991607666,2022-06-16
24.139999389648438,2022-06-17
23.8799991607666,2022-06-21
23.920000076293945,2022-06-22
23.90999984741211,2022-06-23
23.989999771118164,2022-06-24
23.809999465942383,2022-06-27
23.739999771118164,2022-06-28
23.719999313354492,2022-06-29
24.0,2022-06-30
24.59000015258789,2022-07-01
24.68000030517578,2022-07-05
24.979999542236328,2022-07-06
25.149999618530273,2022-07-07
25.1299991607666,2022-07-08
24.75,2022-07-11
24.8799991607666,2022-07-12
25.049999237060547,2022-07-13
25.040000915527344,2022-07-14
26.040000915527344,2022-07-15
26.360000610351562,2022-07-18
27.020000457763672,2022-07-19
27.3799991607666,2022-07-20
27.670000076293945,2022-07-21
27.3700008392334,2022-07-22
27.440000534057617,2022-07-25
27.260000228881836,2022-07-26
27.65999984741211,2022-07-27
27.530000686645508,2022-07-28
27.670000076293945,2022-07-29
27.950000762939453,2022-08-01
27.649999618530273,2022-08-02
27.940000534057617,2022-08-03
27.829999923706055,2022-08-04
27.530000686645508,2022-08-05
27.68000030517578,2022-08-08
26.8799991607666,2022-08-09
27.1299991607666,2022-08-10
27.139999389648438,2022-08-11
27.729999542236328,2022-08-12
27.479999542236328,2022-08-15
27.600000381469727,2022-08-16
27.84000015258789,2022-08-17
28.079999923706055,2022-08-18
28.030000686645508,2022-08-19
28.010000228881836,2022-08-22
27.780000686645508,2022-08-23
28.100000381469727,2022-08-24
28.110000610351562,2022-08-25
27.40999984741211,2022-08-26
27.3799991607666,2022-08-29
27.299999237060547,2022-08-30
27.34000015258789,2022-08-31
27.399999618530273,2022-09-01
27.5,2022-09-02
27.440000534057617,2022-09-06
27.450000762939453,2022-09-07
27.770000457763672,2022-09-08
28.709999084472656,2022-09-09
28.959999084472656,2022-09-12
28.440000534057617,2022-09-13
28.6299991607666,2022-09-14
28.549999237060547,2022-09-15
28.469999313354492,2022-09-16
28.709999084472656,2022-09-19
28.5,2022-09-20
27.959999084472656,2022-09-21
27.110000610351562,2022-09-22
26.81999969482422,2022-09-23
26.809999465942383,2022-09-26
27.260000228881836,2022-09-27
27.989999771118164,2022-09-28
27.729999542236328,2022-09-29
27.5,2022-09-30
27.809999465942383,2022-10-03
28.25,2022-10-04
28.200000762939453,2022-10-05
28.25,2022-10-06
28.229999542236328,2022-10-07
27.969999313354492,2022-10-10
28.389999389648438,2022-10-11
28.260000228881836,2022-10-12
29.149999618530273,2022-10-13
29.540000915527344,2022-10-14
29.3700008392334,2022-10-17
29.06999969482422,2022-10-18
29.280000686645508,2022-10-19
29.600000381469727,2022-10-20
30.350000381469727,2022-10-21
30.489999771118164,2022-10-24
30.920000076293945,2022-10-25
31.260000228881836,2022-10-26
31.260000228881836,2022-10-27
31.940000534057617,2022-10-28
31.15999984741211,2022-10-31
31.559999465942383,2022-11-01
30.639999389648438,2022-11-02
30.639999389648438,2022-11-03
30.280000686645508,2022-11-04
31.0,2022-11-07
30.809999465942383,2022-11-08
30.65999984741211,2022-11-09
31.68000030517578,2022-11-10
30.059999465942383,2022-11-11
30.56999969482422,2022-11-14
30.8700008392334,2022-11-15
30.889999389648438,2022-11-16
33.09000015258789,2022-11-17
33.220001220703125,2022-11-18
32.9900016784668,2022-11-21
32.90999984741211,2022-11-22
33.0,2022-11-23
33.11000061035156,2022-11-25
32.349998474121094,2022-11-28
32.22999954223633,2022-11-29
32.58000183105469,2022-11-30
32.52000045776367,2022-12-01
33.25,2022-12-02
32.70000076293945,2022-12-05
33.20000076293945,2022-12-06
32.4900016784668,2022-12-07
32.7599983215332,2022-12-08
32.5099983215332,2022-12-09
32.29999923706055,2022-12-12
32.52000045776367,2022-12-13
32.58000183105469,2022-12-14
32.5,2022-12-15
32.2400016784668,2022-12-16
31.290000915527344,2022-12-19
31.59000015258789,2022-12-20
32.06999969482422,2022-12-21
32.220001220703125,2022-12-22
32.380001068115234,2022-12-23
32.25,2022-12-27
32.0,2022-12-28
32.349998474121094,2022-12-29
32.22999954223633,2022-12-30
32.290000915527344,2023-01-03
32.29999923706055,2023-01-04
32.9900016784668,2023-01-05
34.0,2023-01-06
33.61000061035156,2023-01-09
34.0,2023-01-10
35.0,2023-01-11
34.970001220703125,2023-01-12
34.9900016784668,2023-01-13
34.70000076293945,2023-01-17
34.61000061035156,2023-01-18
34.630001068115234,2023-01-19
34.45000076293945,2023-01-20
34.650001525878906,2023-01-23
34.779998779296875,2023-01-24
34.91999816894531,2023-01-25
35.20000076293945,2023-01-26
34.560001373291016,2023-01-27
34.41999816894531,2023-01-30
34.68000030517578,2023-01-31
34.83000183105469,2023-02-01
35.029998779296875,2023-02-02
34.939998626708984,2023-02-03
34.38999938964844,2023-02-06
34.47999954223633,2023-02-07
34.09000015258789,2023-02-08
33.790000915527344,2023-02-09
33.61000061035156,2023-02-10
33.66999816894531,2023-02-13
33.380001068115234,2023-02-14
33.540000915527344,2023-02-15
33.630001068115234,2023-02-16
33.91999816894531,2023-02-17
33.81999969482422,2023-02-21
33.38999938964844,2023-02-22
33.7400016784668,2023-02-23
33.2400016784668,2023-02-24
33.33000183105469,2023-02-27
33.470001220703125,2023-02-28
33.86000061035156,2023-03-01
33.970001220703125,2023-03-02
34.439998626708984,2023-03-03
34.38999938964844,2023-03-06
33.52000045776367,2023-03-07
32.869998931884766,2023-03-08
32.75,2023-03-09
32.36000061035156,2023-03-10
31.5,2023-03-13
31.729999542236328,2023-03-14
32.2599983215332,2023-03-15
32.529998779296875,2023-03-16
32.04999923706055,2023-03-17
32.5099983215332,2023-03-20
33.20000076293945,2023-03-21
32.900001525878906,2023-03-22
32.27000045776367,2023-03-23
32.47999954223633,2023-03-24
32.97999954223633,2023-03-27
32.7400016784668,2023-03-28
33.0099983215332,2023-03-29
33.29999923706055,2023-03-30
33.689998626708984,2023-03-31
33.709999084472656,2023-04-03
34.22999954223633,2023-04-04
34.79999923706055,2023-04-05
34.79999923706055,2023-04-06
35.13999938964844,2023-04-10
35.33000183105469,2023-04-11
35.060001373291016,2023-04-12
35.11000061035156,2023-04-13
35.02000045776367,2023-04-14
34.63999938964844,2023-04-17
35.72999954223633,2023-04-18
35.54999923706055,2023-04-19
35.59000015258789,2023-04-20
35.310001373291016,2023-04-21
37.61000061035156,2023-04-24
37.54999923706055,2023-04-25
37.65999984741211,2023-04-26
39.290000915527344,2023-04-27
38.02000045776367,2023-04-28
38.7599983215332,2023-05-01
38.18000030517578,2023-05-02
38.779998779296875,2023-05-03
38.900001525878906,2023-05-04
38.540000915527344,2023-05-05
38.20000076293945,2023-05-08
37.86000061035156,2023-05-09
38.540000915527344,2023-05-10
38.220001220703125,2023-05-11
38.20000076293945,2023-05-12
38.470001220703125,2023-05-15
37.81999969482422,2023-05-16
38.060001373291016,2023-05-17
38.02000045776367,2023-05-18
37.59000015258789,2023-05-19
37.650001525878906,2023-05-22
37.5,2023-05-23
37.349998474121094,2023-05-24
37.209999084472656,2023-05-25
36.93000030517578,2023-05-26
36.720001220703125,2023-05-30
36.68000030517578,2023-05-31
36.47999954223633,2023-06-01
36.75,2023-06-02
36.470001220703125,2023-06-05
36.70000076293945,2023-06-06
38.5,2023-06-07
38.40999984741211,2023-06-08
38.209999084472656,2023-06-09
38.970001220703125,2023-06-12
39.97999954223633,2023-06-13
39.279998779296875,2023-06-14
40.11000061035156,2023-06-15
39.72999954223633,2023-06-16
39.16999816894531,2023-06-20
39.40999984741211,2023-06-21
39.06999969482422,2023-06-22
38.61000061035156,2023-06-23
39.04999923706055,2023-06-26
39.66999816894531,2023-06-27
39.650001525878906,2023-06-28
39.880001068115234,2023-06-29
39.619998931884766,2023-06-30
39.43000030517578,2023-07-03
39.650001525878906,2023-07-05
38.689998626708984,2023-07-06
39.08000183105469,2023-07-07
39.970001220703125,2023-07-10
39.93000030517578,2023-07-11
40.709999084472656,2023-07-12
41.5,2023-07-13
41.06999969482422,2023-07-14
41.5,2023-07-17
41.9900016784668,2023-07-18
42.540000915527344,2023-07-19
39.630001068115234,2023-07-20
37.97999954223633,2023-07-21
36.9900016784668,2023-07-24
38.56999969482422,2023-07-25
37.90999984741211,2023-07-26
37.54999923706055,2023-07-27
39.54999923706055,2023-07-28
40.720001220703125,2023-07-31
39.16999816894531,2023-08-01
39.75,2023-08-02
39.630001068115234,2023-08-03
39.310001373291016,2023-08-04
37.869998931884766,2023-08-07
38.459999084472656,2023-08-08
38.20000076293945,2023-08-09
37.61000061035156,2023-08-10
38.20000076293945,2023-08-11
38.220001220703125,2023-08-14
37.79999923706055,2023-08-15
37.869998931884766,2023-08-16
36.849998474121094,2023-08-17
36.959999084472656,2023-08-18
36.61000061035156,2023-08-21
36.2400016784668,2023-08-22
36.150001525878906,2023-08-23
36.06999969482422,2023-08-24
36.09000015258789,2023-08-25
36.13999938964844,2023-08-28
36.61000061035156,2023-08-29
36.91999816894531,2023-08-30
36.84000015258789,2023-08-31
36.59000015258789,2023-09-01
35.869998931884766,2023-09-05
36.06999969482422,2023-09-06
36.540000915527344,2023-09-07
36.04999923706055,2023-09-08
36.2400016784668,2023-09-11
36.06999969482422,2023-09-12
35.790000915527344,2023-09-13
36.25,2023-09-14
35.81999969482422,2023-09-15
36.18000030517578,2023-09-18
37.189998626708984,2023-09-19
36.86000061035156,2023-09-20
37.040000915527344,2023-09-21
37.040000915527344,2023-09-22
37.54999923706055,2023-09-25
36.0,2023-09-26
35.5,2023-09-27
35.54999923706055,2023-09-28
35.72999954223633,2023-09-29
36.20000076293945,2023-10-02
37.34000015258789,2023-10-03
36.77000045776367,2023-10-04
37.38999938964844,2023-10-05
37.4900016784668,2023-10-06
37.27000045776367,2023-10-09
36.70000076293945,2023-10-10
36.88999938964844,2023-10-11
36.25,2023-10-12
36.47999954223633,2023-10-13
36.70000076293945,2023-10-16
36.810001373291016,2023-10-17
35.599998474121094,2023-10-18
35.41999816894531,2023-10-19
35.27000045776367,2023-10-20
34.189998626708984,2023-10-23
35.20000076293945,2023-10-24
