XOM,Date
0.22293052077293396,1971-05-13
0.223285973072052,1971-05-14
0.22115278244018555,1971-05-17
0.22115278244018555,1971-05-18
0.22186389565467834,1971-05-19
0.2204415649175644,1971-05-20
0.21937493979930878,1971-05-21
0.21759721636772156,1971-05-24
0.2165304273366928,1971-05-25
0.21439717710018158,1971-05-26
0.2126196026802063,1971-05-27
0.2158193737268448,1971-05-28
0.21617506444454193,1971-06-01
0.2183082550764084,1971-06-02
0.22115278244018555,1971-06-03
0.21901929378509521,1971-06-04
0.21973058581352234,1971-06-07
0.2183082550764084,1971-06-08
0.2204415649175644,1971-06-09
0.22293052077293396,1971-06-10
0.22115278244018555,1971-06-11
0.22115278244018555,1971-06-14
0.22186389565467834,1971-06-15
0.2222193330526352,1971-06-16
0.2215082198381424,1971-06-17
0.2165304273366928,1971-06-18
0.21297505497932434,1971-06-21
0.21190829575061798,1971-06-22
0.21155276894569397,1971-06-23
0.21226374804973602,1971-06-24
0.2126196026802063,1971-06-25
0.21226374804973602,1971-06-28
0.2133304327726364,1971-06-29
0.21439717710018158,1971-06-30
0.21546399593353271,1971-07-01
0.2165304273366928,1971-07-02
0.2158193737268448,1971-07-06
0.21795284748077393,1971-07-07
0.22364160418510437,1971-07-08
0.22364160418510437,1971-07-09
0.22541935741901398,1971-07-12
0.22115278244018555,1971-07-13
0.22257480025291443,1971-07-14
0.22293052077293396,1971-07-15
0.2222193330526352,1971-07-16
0.22257480025291443,1971-07-19
0.223285973072052,1971-07-20
0.22399726510047913,1971-07-21
0.22399726510047913,1971-07-22
0.2257748395204544,1971-07-23
0.22470822930335999,1971-07-26
0.2222193330526352,1971-07-27
0.21937493979930878,1971-07-28
0.21724171936511993,1971-07-29
0.21759721636772156,1971-07-30
0.2183082550764084,1971-08-02
0.21439717710018158,1971-08-03
0.2126196026802063,1971-08-04
0.21355584263801575,1971-08-05
0.21211551129817963,1971-08-06
0.20959459245204926,1971-08-09
0.21067485213279724,1971-08-10
0.21283552050590515,1971-08-11
0.21823762357234955,1971-08-12
0.21283552050590515,1971-08-13
0.20311197638511658,1971-08-16
0.20635324716567993,1971-08-17
0.20347197353839874,1971-08-18
0.2020317018032074,1971-08-19
0.20167158544063568,1971-08-20
0.2049127221107483,1971-08-23
0.20671343803405762,1971-08-24
0.20815393328666687,1971-08-25
0.20815393328666687,1971-08-26
0.2045525759458542,1971-08-27
0.20347197353839874,1971-08-30
0.20419259369373322,1971-08-31
0.20383255183696747,1971-09-01
0.2045525759458542,1971-09-02
0.20563305914402008,1971-09-03
0.20959459245204926,1971-09-07
0.21247558295726776,1971-09-08
0.2131958305835724,1971-09-09
0.21175530552864075,1971-09-10
0.21067485213279724,1971-09-13
0.20779377222061157,1971-09-14
0.20815393328666687,1971-09-15
0.20779377222061157,1971-09-16
0.20671343803405762,1971-09-17
0.20563305914402008,1971-09-20
0.20419259369373322,1971-09-21
0.20131149888038635,1971-09-22
0.20023111999034882,1971-09-23
0.1980704814195633,1971-09-24
0.1959095448255539,1971-09-27
0.20059122145175934,1971-09-28
0.20347197353839874,1971-09-29
0.20743365585803986,1971-09-30
0.21067485213279724,1971-10-01
0.21103493869304657,1971-10-04
0.20995457470417023,1971-10-05
0.20779377222061157,1971-10-06
0.20743365585803986,1971-10-07
0.20419259369373322,1971-10-08
0.20635324716567993,1971-10-11
0.20527298748493195,1971-10-12
0.20311197638511658,1971-10-13
0.2020317018032074,1971-10-14
0.20311197638511658,1971-10-15
0.20419259369373322,1971-10-18
0.20599329471588135,1971-10-19
0.2027520090341568,1971-10-20
0.20131149888038635,1971-10-21
0.20563305914402008,1971-10-22
0.2049127221107483,1971-10-25
0.20383255183696747,1971-10-26
0.2027520090341568,1971-10-27
0.2023918330669403,1971-10-28
0.20167158544063568,1971-10-29
0.1998709887266159,1971-11-01
0.2027520090341568,1971-11-02
0.20527298748493195,1971-11-03
0.20707346498966217,1971-11-04
0.20575787127017975,1971-11-05
0.20466147363185883,1971-11-08
0.2031995952129364,1971-11-09
0.20173783600330353,1971-11-10
0.19954510033130646,1971-11-11
0.19954510033130646,1971-11-12
0.19844849407672882,1971-11-15
0.19991043210029602,1971-11-16
0.20064140856266022,1971-11-17
0.20027601718902588,1971-11-18
0.20246867835521698,1971-11-19
0.20173783600330353,1971-11-22
0.19917957484722137,1971-11-23
0.19844849407672882,1971-11-24
0.19991043210029602,1971-11-26
0.2031995952129364,1971-11-29
0.20137238502502441,1971-11-30
0.20246867835521698,1971-12-01
0.2053924798965454,1971-12-02
0.20868176221847534,1971-12-03
0.2075851857662201,1971-12-06
0.20685432851314545,1971-12-07
0.20685432851314545,1971-12-08
0.20575787127017975,1971-12-09
0.20831623673439026,1971-12-10
0.20831623673439026,1971-12-13
0.2101435512304306,1971-12-14
0.2137981802225113,1971-12-15
0.2174527794122696,1971-12-16
0.21526013314723969,1971-12-17
0.21635635197162628,1971-12-20
0.21562543511390686,1971-12-21
0.21233639121055603,1971-12-22
0.21197085082530975,1971-12-23
0.21489456295967102,1971-12-27
0.21562543511390686,1971-12-28
0.21635635197162628,1971-12-29
0.21526013314723969,1971-12-30
0.21562543511390686,1971-12-31
0.21343259513378143,1972-01-03
0.217087522149086,1972-01-04
0.22147302329540253,1972-01-05
0.22403119504451752,1972-01-06
0.22293487191200256,1972-01-07
0.22001120448112488,1972-01-10
0.22001120448112488,1972-01-11
0.2192801535129547,1972-01-12
0.21854928135871887,1972-01-13
0.21891477704048157,1972-01-14
0.22110746800899506,1972-01-17
0.22256936132907867,1972-01-18
0.22549313306808472,1972-01-19
0.2258586585521698,1972-01-20
0.22293487191200256,1972-01-21
0.217087522149086,1972-01-24
0.21818378567695618,1972-01-25
0.21891477704048157,1972-01-26
0.22147302329540253,1972-01-27
0.22074195742607117,1972-01-28
0.22001120448112488,1972-01-31
0.22001120448112488,1972-02-01
0.22110746800899506,1972-02-02
0.22293487191200256,1972-02-03
0.22352710366249084,1972-02-04
0.22537727653980255,1972-02-07
0.22426721453666687,1972-02-08
0.2246372550725937,1972-02-09
0.22574754059314728,1972-02-10
0.22648780047893524,1972-02-11
0.22648780047893524,1972-02-14
0.22759807109832764,1972-02-15
0.2294483482837677,1972-02-16
0.2283380925655365,1972-02-17
0.2272278368473053,1972-02-18
0.22759807109832764,1972-02-22
0.22648780047893524,1972-02-23
0.22759807109832764,1972-02-24
0.2272278368473053,1972-02-25
0.22759807109832764,1972-02-28
0.22352710366249084,1972-02-29
0.22315707802772522,1972-03-01
0.2227867990732193,1972-03-02
0.22093646228313446,1972-03-03
0.2216767966747284,1972-03-06
0.22315707802772522,1972-03-07
0.2268577516078949,1972-03-08
0.2268577516078949,1972-03-09
0.22315707802772522,1972-03-10
0.21834596991539001,1972-03-13
0.22093646228313446,1972-03-14
0.21834596991539001,1972-03-15
0.21834596991539001,1972-03-16
0.21871602535247803,1972-03-17
0.21760568022727966,1972-03-20
0.2164955586194992,1972-03-21
0.21390506625175476,1972-03-22
0.2153853476047516,1972-03-23
0.21242469549179077,1972-03-24
0.20946422219276428,1972-03-27
0.20724369585514069,1972-03-28
0.2046530395746231,1972-03-29
0.20798374712467194,1972-03-30
0.20909391343593597,1972-04-03
0.21057432889938354,1972-04-04
0.2102040946483612,1972-04-05
0.20946422219276428,1972-04-06
0.20946422219276428,1972-04-07
0.20909391343593597,1972-04-10
0.21057432889938354,1972-04-11
0.21057432889938354,1972-04-12
0.209834024310112,1972-04-13
0.21057432889938354,1972-04-14
0.209834024310112,1972-04-17
0.20946422219276428,1972-04-18
0.20872394740581512,1972-04-19
0.2083539515733719,1972-04-20
0.21057432889938354,1972-04-21
0.20872394740581512,1972-04-24
0.20761369168758392,1972-04-25
0.20724369585514069,1972-04-26
0.2057633101940155,1972-04-27
0.20650352537631989,1972-04-28
0.2061333805322647,1972-05-01
0.20724369585514069,1972-05-02
0.21057432889938354,1972-05-03
0.2141752690076828,1972-05-04
0.21455034613609314,1972-05-05
0.2141752690076828,1972-05-08
0.21192458271980286,1972-05-09
0.21342512965202332,1972-05-10
0.21455034613609314,1972-05-11
0.21455034613609314,1972-05-12
0.2141752690076828,1972-05-15
0.21455034613609314,1972-05-16
0.21342512965202332,1972-05-17
0.2141752690076828,1972-05-18
0.2168009728193283,1972-05-19
0.2186763435602188,1972-05-22
0.21717597544193268,1972-05-23
0.22055181860923767,1972-05-24
0.22430266439914703,1972-05-25
0.22430266439914703,1972-05-26
0.22917868196964264,1972-05-30
0.2254277914762497,1972-05-31
0.22505272924900055,1972-06-01
0.2216770201921463,1972-06-02
0.21567565202713013,1972-06-05
0.21455034613609314,1972-06-06
0.21380020678043365,1972-06-07
0.2141752690076828,1972-06-08
0.2126748263835907,1972-06-09
0.21567565202713013,1972-06-12
0.2190512716770172,1972-06-13
0.2235523760318756,1972-06-14
0.2216770201921463,1972-06-15
0.22205202281475067,1972-06-16
0.22317719459533691,1972-06-19
0.22392746806144714,1972-06-20
0.2254277914762497,1972-06-21
0.2246776521205902,1972-06-22
0.22280237078666687,1972-06-23
0.2216770201921463,1972-06-26
0.22017651796340942,1972-06-27
0.22055181860923767,1972-06-28
0.2224271446466446,1972-06-29
0.2224271446466446,1972-06-30
0.2224271446466446,1972-07-03
0.2235523760318756,1972-07-05
0.22430266439914703,1972-07-06
0.2235523760318756,1972-07-07
0.22205202281475067,1972-07-10
0.22055181860923767,1972-07-11
0.22317719459533691,1972-07-12
0.22317719459533691,1972-07-13
0.22505272924900055,1972-07-14
0.22392746806144714,1972-07-17
0.22617816925048828,1972-07-18
0.22580300271511078,1972-07-19
0.2269280105829239,1972-07-20
0.22955387830734253,1972-07-21
0.2329297661781311,1972-07-24
0.2246776521205902,1972-07-25
0.22505272924900055,1972-07-26
0.22655297815799713,1972-07-27
0.22842846810817719,1972-07-28
0.22767828404903412,1972-07-31
0.22617816925048828,1972-08-01
0.22955387830734253,1972-08-02
0.23067912459373474,1972-08-03
0.2328057736158371,1972-08-04
0.23242609202861786,1972-08-07
0.2316664457321167,1972-08-08
0.22786863148212433,1972-08-09
0.2293877899646759,1972-08-10
0.2362239807844162,1972-08-11
0.23812302947044373,1972-08-14
0.23774296045303345,1972-08-15
0.23698356747627258,1972-08-16
0.23926235735416412,1972-08-17
0.24192050099372864,1972-08-18
0.24230048060417175,1972-08-21
0.24647808074951172,1972-08-22
0.24381953477859497,1972-08-23
0.2404015064239502,1972-08-24
0.23926235735416412,1972-08-25
0.2404015064239502,1972-08-28
0.2400217205286026,1972-08-29
0.2426801472902298,1972-08-30
0.24647808074951172,1972-08-31
0.24685756862163544,1972-09-01
0.24647808074951172,1972-09-05
0.24685756862163544,1972-09-06
0.24609823524951935,1972-09-07
0.24685756862163544,1972-09-08
0.24306003749370575,1972-09-11
0.2400217205286026,1972-09-12
0.24306003749370575,1972-09-13
0.24192050099372864,1972-09-14
0.24343957006931305,1972-09-15
0.24306003749370575,1972-09-18
0.24306003749370575,1972-09-19
0.24116113781929016,1972-09-20
0.2396419495344162,1972-09-21
0.23736323416233063,1972-09-22
0.23850254714488983,1972-09-25
0.2396419495344162,1972-09-26
0.24230048060417175,1972-09-27
0.2445792555809021,1972-09-28
0.24647808074951172,1972-09-29
0.24837681651115417,1972-10-02
0.25141528248786926,1972-10-03
0.2533142566680908,1972-10-04
0.2517949938774109,1972-10-05
0.2517949938774109,1972-10-06
0.25293439626693726,1972-10-09
0.2525545060634613,1972-10-10
0.2510353922843933,1972-10-11
0.25217464566230774,1972-10-12
0.25065556168556213,1972-10-13
0.24837681651115417,1972-10-16
0.2517949938774109,1972-10-17
0.25445353984832764,1972-10-18
0.2540735900402069,1972-10-19
0.2555927634239197,1972-10-20
0.2555927634239197,1972-10-23
0.2563525140285492,1972-10-24
0.2574918866157532,1972-10-25
0.2563525140285492,1972-10-26
0.2548331618309021,1972-10-27
0.2502758204936981,1972-10-30
0.25369393825531006,1972-10-31
0.258251428604126,1972-11-01
0.25963398814201355,1972-11-02
0.26193830370903015,1972-11-03
0.2634744346141815,1972-11-06
0.263090580701828,1972-11-08
0.26193830370903015,1972-11-09
0.263090580701828,1972-11-10
0.26539498567581177,1972-11-13
0.2661632299423218,1972-11-14
0.2680836319923401,1972-11-15
0.26961973309516907,1972-11-16
0.270004004240036,1972-11-17
0.2673153877258301,1972-11-20
0.2680836319923401,1972-11-21
0.27269256114959717,1972-11-22
0.27384471893310547,1972-11-24
0.27192437648773193,1972-11-27
0.2688518464565277,1972-11-28
0.266931414604187,1972-11-29
0.2680836319923401,1972-11-30
0.2707720398902893,1972-12-01
0.2692359685897827,1972-12-04
0.26961973309516907,1972-12-05
0.2703879177570343,1972-12-06
0.27154040336608887,1972-12-07
0.27192437648773193,1972-12-08
0.26961973309516907,1972-12-11
0.26961973309516907,1972-12-12
0.26961973309516907,1972-12-13
0.2673153877258301,1972-12-14
0.2673153877258301,1972-12-15
0.2646268606185913,1972-12-18
0.2634744346141815,1972-12-19
0.260786235332489,1972-12-20
0.2611704468727112,1972-12-21
0.26424285769462585,1972-12-22
0.2661632299423218,1972-12-26
0.2661632299423218,1972-12-27
0.2688518464565277,1972-12-29
0.2703879177570343,1973-01-02
0.27384471893310547,1973-01-03
0.27461302280426025,1973-01-04
0.27614906430244446,1973-01-05
0.2773014307022095,1973-01-08
0.2773014307022095,1973-01-09
0.2773014307022095,1973-01-10
0.2799897789955139,1973-01-11
0.2838307321071625,1973-01-12
0.2803739011287689,1973-01-15
0.27883777022361755,1973-01-16
0.2803739011287689,1973-01-17
0.2834467589855194,1973-01-18
0.28728732466697693,1973-01-19
0.28767129778862,1973-01-22
0.2853671610355377,1973-01-23
0.2853671610355377,1973-01-24
0.28651922941207886,1973-01-26
0.28728732466697693,1973-01-29
0.2888234853744507,1973-01-30
0.29112815856933594,1973-01-31
0.2918962836265564,1973-02-01
0.29112815856933594,1973-02-02
0.29058489203453064,1973-02-05
0.2867053747177124,1973-02-06
0.28088608384132385,1973-02-07
0.2836015522480011,1973-02-08
0.289421021938324,1973-02-09
0.28825727105140686,1973-02-12
0.2820497751235962,1973-02-13
0.274678498506546,1973-02-14
0.27312663197517395,1973-02-15
0.2754545509815216,1973-02-16
0.2781701683998108,1973-02-20
0.2781701683998108,1973-02-21
0.27739444375038147,1973-02-22
0.27739444375038147,1973-02-23
0.2777823209762573,1973-02-26
0.2762303352355957,1973-02-27
0.27739444375038147,1973-02-28
0.2781701683998108,1973-03-01
0.2777823209762573,1973-03-02
0.27855831384658813,1973-03-05
0.2820497751235962,1973-03-06
0.2777823209762573,1973-03-07
0.28049784898757935,1973-03-08
0.2777823209762573,1973-03-09
0.28049784898757935,1973-03-12
0.2847655415534973,1973-03-13
0.2874813377857208,1973-03-14
0.2839895188808441,1973-03-15
0.28166183829307556,1973-03-16
0.28049784898757935,1973-03-19
0.2839895188808441,1973-03-20
0.2824377119541168,1973-03-21
0.2789461016654968,1973-03-22
0.27933406829833984,1973-03-23
0.28088608384132385,1973-03-26
0.2870931923389435,1973-03-27
0.289808988571167,1973-03-28
0.29524070024490356,1973-03-29
0.29291287064552307,1973-03-30
0.29252493381500244,1973-04-02
0.2936888635158539,1973-04-03
0.29485249519348145,1973-04-04
0.2921367883682251,1973-04-05
0.29485249519348145,1973-04-06
0.2979559898376465,1973-04-09
0.3033877909183502,1973-04-10
0.3134748935699463,1973-04-11
0.30998292565345764,1973-04-12
0.30493950843811035,1973-04-13
0.30261197686195374,1973-04-16
0.3041636049747467,1973-04-17
0.3103711009025574,1973-04-18
0.31269896030426025,1973-04-19
0.3134748935699463,1973-04-23
0.3177424967288971,1973-04-24
0.31968221068382263,1973-04-25
0.30881908535957336,1973-04-26
0.3033877909183502,1973-04-27
0.29873213171958923,1973-04-30
0.29679229855537415,1973-05-01
0.3010600507259369,1973-05-02
0.3095230758190155,1973-05-03
0.31187355518341064,1973-05-04
0.3122657239437103,1973-05-07
0.3075639605522156,1973-05-08
0.2969852387905121,1973-05-09
0.29776883125305176,1973-05-10
0.2962017059326172,1973-05-11
0.28914931416511536,1973-05-14
0.29345905780792236,1973-05-15
0.29463455080986023,1973-05-16
0.29659372568130493,1973-05-17
0.2950262725353241,1973-05-18
0.29463455080986023,1973-05-21
0.2938508987426758,1973-05-22
0.29345905780792236,1973-05-23
0.30207887291908264,1973-05-24
0.30247053503990173,1973-05-25
0.30129510164260864,1973-05-29
0.29463455080986023,1973-05-30
0.29424259066581726,1973-05-31
0.2926753759384155,1973-06-01
0.2926753759384155,1973-06-04
0.29659372568130493,1973-06-05
0.29776883125305176,1973-06-06
0.3032541871070862,1973-06-07
0.3075639605522156,1973-06-08
0.3075639605522156,1973-06-11
0.31187355518341064,1973-06-12
0.3032541871070862,1973-06-13
0.3009030818939209,1973-06-14
0.298944354057312,1973-06-15
0.2962017059326172,1973-06-18
0.29776883125305176,1973-06-19
0.2993360757827759,1973-06-20
0.29463455080986023,1973-06-21
0.29776883125305176,1973-06-22
0.298944354057312,1973-06-25
0.3016868233680725,1973-06-26
0.3059966266155243,1973-06-27
0.30913111567497253,1973-06-28
0.3087393343448639,1973-06-29
0.30795571208000183,1973-07-02
0.3048214316368103,1973-07-03
0.30521300435066223,1973-07-05
0.3032541871070862,1973-07-06
0.3016868233680725,1973-07-09
0.2981608808040619,1973-07-10
0.29855236411094666,1973-07-11
0.29737722873687744,1973-07-12
0.29071658849716187,1973-07-13
0.2938508987426758,1973-07-16
0.2938508987426758,1973-07-17
0.29032474756240845,1973-07-18
0.2852312922477722,1973-07-19
0.28914931416511536,1973-07-20
0.2922835350036621,1973-07-23
0.298944354057312,1973-07-24
0.2993360757827759,1973-07-25
0.3040376901626587,1973-07-26
0.3048214316368103,1973-07-27
0.3044293522834778,1973-07-30
0.3001197874546051,1973-07-31
0.29737722873687744,1973-08-01
0.2941267192363739,1973-08-02
0.2901625335216522,1973-08-03
0.2949192225933075,1973-08-06
0.2969014346599579,1973-08-07
0.29809072613716125,1973-08-08
0.29848694801330566,1973-08-09
0.2969014346599579,1973-08-10
0.2965051829814911,1973-08-13
0.29055899381637573,1973-08-14
0.28818073868751526,1973-08-15
0.28580230474472046,1973-08-16
0.2869916558265686,1973-08-17
0.28897327184677124,1973-08-20
0.2822347581386566,1973-08-21
0.2782706618309021,1973-08-22
0.2798565924167633,1973-08-23
0.2750994563102722,1973-08-24
0.27668511867523193,1973-08-27
0.27866724133491516,1973-08-28
0.2834239900112152,1973-08-29
0.2814420461654663,1973-08-30
0.2818383574485779,1973-08-31
0.2778743803501129,1973-09-04
0.27708160877227783,1973-09-05
0.2782706618309021,1973-09-06
0.27866724133491516,1973-09-07
0.2774779200553894,1973-09-10
0.2754959762096405,1973-09-11
0.2727210521697998,1973-09-12
0.2691536247730255,1973-09-13
0.27470314502716064,1973-09-14
0.27470314502716064,1973-09-17
0.2750994563102722,1973-09-18
0.28461334109306335,1973-09-19
0.285009503364563,1973-09-20
0.28580230474472046,1973-09-21
0.28897327184677124,1973-09-24
0.2901625335216522,1973-09-25
0.2901625335216522,1973-09-26
0.2988835275173187,1973-09-27
0.2945231795310974,1973-09-28
0.2992797791957855,1973-10-01
0.30284738540649414,1973-10-02
0.3052256107330322,1973-10-03
0.3036402761936188,1973-10-04
0.30482926964759827,1973-10-05
0.2969014346599579,1973-10-08
0.2873876690864563,1973-10-09
0.28540581464767456,1973-10-10
0.2941267192363739,1973-10-11
0.29809072613716125,1973-10-12
0.2917483150959015,1973-10-15
0.2901625335216522,1973-10-16
0.28659510612487793,1973-10-17
0.2814420461654663,1973-10-18
0.28659510612487793,1973-10-19
0.29610851407051086,1973-10-22
0.2996762990951538,1973-10-23
0.3020544648170471,1973-10-24
0.30046898126602173,1973-10-25
0.3036402761936188,1973-10-26
0.3060186207294464,1973-10-29
0.30284738540649414,1973-10-30
0.2996762990951538,1973-10-31
0.30126166343688965,1973-11-01
0.2988515794277191,1973-11-02
0.29644158482551575,1973-11-05
0.29443302750587463,1973-11-06
0.29965507984161377,1973-11-07
0.30206531286239624,1973-11-08
0.2988515794277191,1973-11-09
0.29724496603012085,1973-11-12
0.30045849084854126,1973-11-13
0.30327025055885315,1973-11-14
0.30447524785995483,1973-11-15
0.3105005919933319,1973-11-16
0.2984502911567688,1973-11-19
0.28599783778190613,1973-11-20
0.2843911051750183,1973-11-21
0.2872028946876526,1973-11-23
0.2827844023704529,1973-11-26
0.2799723744392395,1973-11-27
0.29202309250831604,1973-11-28
0.290416419506073,1973-11-29
0.2884080410003662,1973-11-30
0.2843911051750183,1973-12-03
0.2851946949958801,1973-12-04
0.2827844023704529,1973-12-05
0.2827844023704529,1973-12-06
0.29202309250831604,1973-12-07
0.2932282090187073,1973-12-10
0.2948349416255951,1973-12-11
0.2863995432853699,1973-12-12
0.28599783778190613,1973-12-13
0.28961312770843506,1973-12-14
0.2916216552257538,1973-12-17
0.2952366769313812,1973-12-18
0.29202309250831604,1973-12-19
0.289211243391037,1973-12-20
0.2863995432853699,1973-12-21
0.28479263186454773,1973-12-24
0.2928263247013092,1973-12-26
0.2984502911567688,1973-12-27
0.30367201566696167,1973-12-28
0.3024667799472809,1973-12-31
0.31009888648986816,1974-01-02
0.31692740321159363,1974-01-03
0.3145175278186798,1974-01-04
0.31130388379096985,1974-01-07
0.3084920346736908,1974-01-08
0.2968433201313019,1974-01-09
0.2888096570968628,1974-01-10
0.2791692614555359,1974-01-11
0.2735457122325897,1974-01-14
0.2803744673728943,1974-01-15
0.2884080410003662,1974-01-16
0.29081812500953674,1974-01-17
0.28077614307403564,1974-01-18
0.27796417474746704,1974-01-21
0.2811776399612427,1974-01-22
0.2811776399612427,1974-01-23
0.2799723744392395,1974-01-24
0.2767592966556549,1974-01-25
0.27314403653144836,1974-01-28
0.27595582604408264,1974-01-29
0.2819809019565582,1974-01-30
0.27796417474746704,1974-01-31
0.2763574719429016,1974-02-01
0.27424168586730957,1974-02-04
0.2734280228614807,1974-02-05
0.27424168586730957,1974-02-06
0.275869220495224,1974-02-07
0.2766830325126648,1974-02-08
0.26406943798065186,1974-02-11
0.26162832975387573,1974-02-12
0.26081448793411255,1974-02-13
0.26081448793411255,1974-02-14
0.2685452103614807,1974-02-15
0.26488327980041504,1974-02-19
0.2681385576725006,1974-02-20
0.2722072899341583,1974-02-21
0.27749669551849365,1974-02-22
0.275869220495224,1974-02-25
0.2754620611667633,1974-02-26
0.27180027961730957,1974-02-27
0.2722072899341583,1974-02-28
0.2722072899341583,1974-03-01
0.27424168586730957,1974-03-04
0.2815655767917633,1974-03-05
0.2831931710243225,1974-03-06
0.2811588644981384,1974-03-07
0.2827863097190857,1974-03-08
0.2872622311115265,1974-03-11
0.2872622311115265,1974-03-12
0.2860414683818817,1974-03-13
0.2892964482307434,1974-03-14
0.2868550419807434,1974-03-15
0.27953124046325684,1974-03-18
0.2746487259864807,1974-03-19
0.2750554382801056,1974-03-20
0.2709866464138031,1974-03-21
0.26773154735565186,1974-03-22
0.2689521908760071,1974-03-25
0.2713933289051056,1974-03-26
0.2697659134864807,1974-03-27
0.26773154735565186,1974-03-28
0.26488327980041504,1974-03-29
0.26122140884399414,1974-04-01
0.26162832975387573,1974-04-02
0.26162832975387573,1974-04-03
0.263255774974823,1974-04-04
0.26162832975387573,1974-04-05
0.26162832975387573,1974-04-08
0.263662725687027,1974-04-09
0.26000073552131653,1974-04-10
0.25674566626548767,1974-04-11
0.25593191385269165,1974-04-15
0.2591869533061981,1974-04-16
0.26447659730911255,1974-04-17
0.26447659730911255,1974-04-18
0.2591869533061981,1974-04-19
0.25796642899513245,1974-04-22
0.2555248439311981,1974-04-23
0.25389742851257324,1974-04-24
0.2526766061782837,1974-04-25
0.2555248439311981,1974-04-26
0.2506421208381653,1974-04-29
0.25145623087882996,1974-04-30
0.2591869533061981,1974-05-01
0.2595937252044678,1974-05-02
0.2555248439311981,1974-05-03
0.25668036937713623,1974-05-06
0.2570931017398834,1974-05-07
0.2570931017398834,1974-05-08
0.260807067155838,1974-05-09
0.25626757740974426,1974-05-10
0.25502991676330566,1974-05-13
0.2546170651912689,1974-05-14
0.2509029805660248,1974-05-15
0.24512584507465363,1974-05-16
0.23976090550422668,1974-05-17
0.2323329597711563,1974-05-20
0.23934823274612427,1974-05-21
0.23934823274612427,1974-05-22
0.2352217584848404,1974-05-23
0.2409990280866623,1974-05-24
0.23439627885818481,1974-05-28
0.23398356139659882,1974-05-29
0.2360469400882721,1974-05-30
0.23934823274612427,1974-05-31
0.24842709302902222,1974-06-03
0.2496650218963623,1974-06-04
0.25049030780792236,1974-06-05
0.257505863904953,1974-06-06
0.25668036937713623,1974-06-07
0.257505863904953,1974-06-10
0.25502991676330566,1974-06-11
0.2546170651912689,1974-06-12
0.24801433086395264,1974-06-13
0.24471285939216614,1974-06-14
0.23976090550422668,1974-06-17
0.23976090550422668,1974-06-18
0.23563431203365326,1974-06-19
0.23563431203365326,1974-06-20
0.2335711270570755,1974-06-21
0.23192010819911957,1974-06-24
0.23563431203365326,1974-06-25
0.23398356139659882,1974-06-26
0.23274561762809753,1974-06-27
0.2315075397491455,1974-06-28
0.2323329597711563,1974-07-01
0.23192010819911957,1974-07-02
0.2323329597711563,1974-07-03
0.2323329597711563,1974-07-05
0.22655566036701202,1974-07-08
0.22573019564151764,1974-07-09
0.22449225187301636,1974-07-10
0.22531752288341522,1974-07-11
0.23192010819911957,1974-07-12
0.2323329597711563,1974-07-15
0.23274561762809753,1974-07-16
0.2360469400882721,1974-07-17
0.23645958304405212,1974-07-18
0.2352217584848404,1974-07-19
0.24347499012947083,1974-07-22
0.2500777542591095,1974-07-23
0.2542043626308441,1974-07-24
0.2542043626308441,1974-07-25
0.2496650218963623,1974-07-26
0.24925239384174347,1974-07-29
0.24760158360004425,1974-07-30
0.24718885123729706,1974-07-31
0.24925239384174347,1974-08-01
0.25172853469848633,1974-08-02
0.25544220209121704,1974-08-05
0.25837844610214233,1974-08-06
0.2634119391441345,1974-08-07
0.25712013244628906,1974-08-08
0.25418421626091003,1974-08-09
0.25250643491744995,1974-08-12
0.25040894746780396,1974-08-13
0.24579529464244843,1974-08-14
0.24202004075050354,1974-08-15
0.23866455256938934,1974-08-16
0.23488950729370117,1974-08-19
0.23656737804412842,1974-08-20
0.22943679988384247,1974-08-21
0.22901737689971924,1974-08-22
0.2302757203578949,1974-08-23
0.23111464083194733,1974-08-26
0.22943679988384247,1974-08-27
0.2285979688167572,1974-08-28
0.2218867689371109,1974-08-29
0.22566190361976624,1974-08-30
0.21685345470905304,1974-09-03
0.20930348336696625,1974-09-04
0.21601468324661255,1974-09-05
0.22062842547893524,1974-09-06
0.21349795162677765,1974-09-09
0.21517564356327057,1974-09-10
0.215595081448555,1974-09-11
0.215595081448555,1974-09-12
0.21517564356327057,1974-09-13
0.22020898759365082,1974-09-16
0.22020898759365082,1974-09-17
0.22104790806770325,1974-09-18
0.22691988945007324,1974-09-19
0.2189507633447647,1974-09-20
0.21307845413684845,1974-09-23
0.20804496109485626,1974-09-24
0.20636726915836334,1974-09-25
0.2013339102268219,1974-09-26
0.20007556676864624,1974-09-27
0.19713951647281647,1974-09-30
0.1958812177181244,1974-10-01
0.18875060975551605,1974-10-02
0.18413661420345306,1974-10-03
0.1870727837085724,1974-10-04
0.199236661195755,1974-10-07
0.2030116617679596,1974-10-08
0.21475622057914734,1974-10-09
0.21517564356327057,1974-10-10
0.2193700224161148,1974-10-11
0.22146734595298767,1974-10-14
0.22146734595298767,1974-10-15
0.2176922857761383,1974-10-16
0.22104790806770325,1974-10-17
0.22566190361976624,1974-10-18
0.22943679988384247,1974-10-21
0.23111464083194733,1974-10-22
0.22398412227630615,1974-10-23
0.22062842547893524,1974-10-24
0.22104790806770325,1974-10-25
0.22104790806770325,1974-10-28
0.2302757203578949,1974-10-29
0.23447009921073914,1974-10-30
