RHI,Date
1.0913254022598267,1987-08-25
1.0718377828598022,1987-08-26
1.052349328994751,1987-08-27
1.052349328994751,1987-08-28
1.0328614711761475,1987-08-31
1.0328614711761475,1987-09-01
1.003629446029663,1987-09-02
1.003629446029663,1987-09-03
0.9549098610877991,1987-09-04
0.9159340262413025,1987-09-08
0.896445631980896,1987-09-09
0.9061900973320007,1987-09-10
0.9256768822669983,1987-09-11
0.9451656937599182,1987-09-14
0.9354211091995239,1987-09-15
0.9061900973320007,1987-09-16
0.9061900973320007,1987-09-17
0.9159340262413025,1987-09-18
0.9354211091995239,1987-09-21
0.9256768822669983,1987-09-22
0.9354211091995239,1987-09-23
0.9354211091995239,1987-09-24
0.9549098610877991,1987-09-25
0.964653491973877,1987-09-28
0.9743979573249817,1987-09-29
0.9743979573249817,1987-09-30
0.9987573027610779,1987-10-01
1.023116946220398,1987-10-02
1.023116946220398,1987-10-05
1.0328614711761475,1987-10-06
1.0328614711761475,1987-10-07
1.0426058769226074,1987-10-08
1.0377339124679565,1987-10-09
1.0328614711761475,1987-10-12
1.0133726596832275,1987-10-13
1.003629446029663,1987-10-14
1.0133726596832275,1987-10-15
0.9549098610877991,1987-10-16
0.876957893371582,1987-10-19
0.7600296139717102,1987-10-20
0.7795181274414062,1987-10-21
0.7405422925949097,1987-10-22
0.6918221712112427,1987-10-23
0.6431027054786682,1987-10-26
0.5261746644973755,1987-10-27
0.45796701312065125,1987-10-28
0.6431027054786682,1987-10-29
0.7210543155670166,1987-10-30
0.7113102078437805,1987-11-02
0.6625900268554688,1987-11-03
0.6333584189414978,1987-11-04
0.6236146092414856,1987-11-05
0.6528465747833252,1987-11-06
0.6236146092414856,1987-11-09
0.6138704419136047,1987-11-10
0.6041266322135925,1987-11-11
0.6138704419136047,1987-11-12
0.6138704419136047,1987-11-13
0.6431027054786682,1987-11-16
0.6041266322135925,1987-11-17
0.6041266322135925,1987-11-18
0.5846382975578308,1987-11-19
0.5846382975578308,1987-11-20
0.6041266322135925,1987-11-23
0.6138704419136047,1987-11-24
0.5846382975578308,1987-11-25
0.5943821668624878,1987-11-27
0.5748942494392395,1987-11-30
0.5748942494392395,1987-12-01
0.5554066300392151,1987-12-02
0.5554066300392151,1987-12-03
0.5748942494392395,1987-12-04
0.5846382975578308,1987-12-07
0.565150797367096,1987-12-08
0.6236146092414856,1987-12-09
0.6236146092414856,1987-12-10
0.6041266322135925,1987-12-11
0.628486156463623,1987-12-14
0.6625900268554688,1987-12-15
0.701566219329834,1987-12-16
0.7113102078437805,1987-12-17
0.7502855062484741,1987-12-18
0.7941336035728455,1987-12-21
0.7892618179321289,1987-12-22
0.7892618179321289,1987-12-23
0.7990060448646545,1987-12-24
0.7600296139717102,1987-12-28
0.7600296139717102,1987-12-29
0.7600296139717102,1987-12-30
0.7405422925949097,1987-12-31
0.7600296139717102,1988-01-04
0.7697737216949463,1988-01-05
0.7697737216949463,1988-01-06
0.7892618179321289,1988-01-07
0.7941336035728455,1988-01-08
0.8038777709007263,1988-01-11
0.8574692010879517,1988-01-12
0.896445631980896,1988-01-13
0.9061900973320007,1988-01-14
0.9305498600006104,1988-01-15
0.964653491973877,1988-01-18
0.9743979573249817,1988-01-19
0.9354211091995239,1988-01-20
0.9451656937599182,1988-01-21
0.9743979573249817,1988-01-22
1.0328614711761475,1988-01-25
0.9938852190971375,1988-01-26
1.003629446029663,1988-01-27
1.023116946220398,1988-01-28
1.0133726596832275,1988-01-29
1.023116946220398,1988-02-01
1.003629446029663,1988-02-02
0.9841412901878357,1988-02-03
0.9841412901878357,1988-02-04
0.9549098610877991,1988-02-05
0.9256768822669983,1988-02-08
0.9256768822669983,1988-02-09
0.9451656937599182,1988-02-10
0.9743979573249817,1988-02-11
1.0328614711761475,1988-02-12
1.110812783241272,1988-02-16
1.1010687351226807,1988-02-17
1.081581473350525,1988-02-18
1.1010687351226807,1988-02-19
1.0913254022598267,1988-02-22
1.081581473350525,1988-02-23
1.0913254022598267,1988-02-24
1.081581473350525,1988-02-25
1.0913254022598267,1988-02-26
1.0913254022598267,1988-02-29
1.081581473350525,1988-03-01
1.081581473350525,1988-03-02
1.0620933771133423,1988-03-03
1.0718377828598022,1988-03-04
1.0718377828598022,1988-03-07
1.1010687351226807,1988-03-08
1.0913254022598267,1988-03-09
1.0913254022598267,1988-03-10
1.0913254022598267,1988-03-11
1.1010687351226807,1988-03-14
1.0913254022598267,1988-03-15
1.1595330238342285,1988-03-16
1.1790210008621216,1988-03-17
1.198508858680725,1988-03-18
1.2131249904632568,1988-03-21
1.2423566579818726,1988-03-22
1.322744607925415,1988-03-23
1.30082106590271,1988-03-24
1.30082106590271,1988-03-25
1.271588683128357,1988-03-28
1.2277408838272095,1988-03-29
1.169277310371399,1988-03-30
1.183892846107483,1988-03-31
1.154660940170288,1988-04-04
1.154660940170288,1988-04-05
1.096197485923767,1988-04-06
1.1181215047836304,1988-04-07
1.125429630279541,1988-04-08
1.125429630279541,1988-04-11
1.110812783241272,1988-04-12
1.096197485923767,1988-04-13
1.096197485923767,1988-04-14
1.0377339124679565,1988-04-15
1.0669653415679932,1988-04-18
1.110812783241272,1988-04-19
1.110812783241272,1988-04-20
1.052349328994751,1988-04-21
1.0669653415679932,1988-04-22
1.052349328994751,1988-04-25
1.0888887643814087,1988-04-26
1.183892846107483,1988-04-27
1.1400452852249146,1988-04-28
1.154660940170288,1988-04-29
1.1400452852249146,1988-05-02
1.154660940170288,1988-05-03
1.154660940170288,1988-05-04
1.169277310371399,1988-05-05
1.169277310371399,1988-05-06
1.096197485923767,1988-05-09
1.1035053730010986,1988-05-10
1.110812783241272,1988-05-11
1.1473534107208252,1988-05-12
1.183892846107483,1988-05-13
1.154660940170288,1988-05-16
1.169277310371399,1988-05-17
1.1400452852249146,1988-05-18
1.096197485923767,1988-05-19
1.096197485923767,1988-05-20
1.052349328994751,1988-05-23
1.0669653415679932,1988-05-24
1.0377339124679565,1988-05-25
1.052349328994751,1988-05-26
1.0450412034988403,1988-05-27
1.096197485923767,1988-05-31
1.154660940170288,1988-06-01
1.1400452852249146,1988-06-02
1.154660940170288,1988-06-03
1.1400452852249146,1988-06-06
1.1619690656661987,1988-06-07
1.1400452852249146,1988-06-08
1.154660940170288,1988-06-09
1.169277310371399,1988-06-10
1.1400452852249146,1988-06-13
1.1400452852249146,1988-06-14
1.154660940170288,1988-06-15
1.169277310371399,1988-06-16
1.154660940170288,1988-06-17
1.154660940170288,1988-06-20
1.1619690656661987,1988-06-21
1.169277310371399,1988-06-22
1.169277310371399,1988-06-23
1.169277310371399,1988-06-24
1.169277310371399,1988-06-27
1.169277310371399,1988-06-28
1.183892846107483,1988-06-29
1.191201090812683,1988-06-30
1.169277310371399,1988-07-01
1.169277310371399,1988-07-05
1.169277310371399,1988-07-06
1.169277310371399,1988-07-07
1.169277310371399,1988-07-08
1.154660940170288,1988-07-11
1.154660940170288,1988-07-12
1.169277310371399,1988-07-13
1.1400452852249146,1988-07-14
1.169277310371399,1988-07-15
1.154660940170288,1988-07-18
1.169277310371399,1988-07-19
1.169277310371399,1988-07-20
1.198508858680725,1988-07-21
1.183892846107483,1988-07-22
1.198508858680725,1988-07-25
1.2277408838272095,1988-07-26
1.2204325199127197,1988-07-27
1.2131249904632568,1988-07-28
1.2350488901138306,1988-07-29
1.2569730281829834,1988-08-01
1.2569730281829834,1988-08-02
1.2423566579818726,1988-08-03
1.2277408838272095,1988-08-04
1.2277408838272095,1988-08-05
1.2277408838272095,1988-08-08
1.2277408838272095,1988-08-09
1.2277408838272095,1988-08-10
1.198508858680725,1988-08-11
1.2277408838272095,1988-08-12
1.2131249904632568,1988-08-15
1.2131249904632568,1988-08-16
1.183892846107483,1988-08-17
1.2058168649673462,1988-08-18
1.183892846107483,1988-08-19
1.183892846107483,1988-08-22
1.183892846107483,1988-08-23
1.183892846107483,1988-08-24
1.183892846107483,1988-08-25
1.183892846107483,1988-08-26
1.1400452852249146,1988-08-29
1.169277310371399,1988-08-30
1.154660940170288,1988-08-31
1.169277310371399,1988-09-01
1.1400452852249146,1988-09-02
1.169277310371399,1988-09-06
1.169277310371399,1988-09-07
1.169277310371399,1988-09-08
1.169277310371399,1988-09-09
1.125429630279541,1988-09-12
1.132736325263977,1988-09-13
1.125429630279541,1988-09-14
1.1400452852249146,1988-09-15
1.1473534107208252,1988-09-16
1.169277310371399,1988-09-19
1.169277310371399,1988-09-20
1.1400452852249146,1988-09-21
1.154660940170288,1988-09-22
1.154660940170288,1988-09-23
1.1400452852249146,1988-09-26
1.110812783241272,1988-09-27
1.125429630279541,1988-09-28
1.125429630279541,1988-09-29
1.132736325263977,1988-09-30
1.154660940170288,1988-10-03
1.1400452852249146,1988-10-04
1.1400452852249146,1988-10-05
1.154660940170288,1988-10-06
1.1400452852249146,1988-10-07
1.110812783241272,1988-10-10
1.081581473350525,1988-10-11
1.0888887643814087,1988-10-12
1.0669653415679932,1988-10-13
1.0596574544906616,1988-10-14
1.0669653415679932,1988-10-17
1.081581473350525,1988-10-18
1.096197485923767,1988-10-19
1.096197485923767,1988-10-20
1.096197485923767,1988-10-21
1.096197485923767,1988-10-24
1.096197485923767,1988-10-25
1.0888887643814087,1988-10-26
1.110812783241272,1988-10-27
1.1400452852249146,1988-10-28
1.198508858680725,1988-10-31
1.183892846107483,1988-11-01
1.169277310371399,1988-11-02
1.154660940170288,1988-11-03
1.154660940170288,1988-11-04
1.154660940170288,1988-11-07
1.154660940170288,1988-11-08
1.154660940170288,1988-11-09
1.169277310371399,1988-11-10
1.1400452852249146,1988-11-11
1.125429630279541,1988-11-14
1.1400452852249146,1988-11-15
1.125429630279541,1988-11-16
1.125429630279541,1988-11-17
1.132736325263977,1988-11-18
1.110812783241272,1988-11-21
1.096197485923767,1988-11-22
1.096197485923767,1988-11-23
1.096197485923767,1988-11-25
1.110812783241272,1988-11-28
1.1400452852249146,1988-11-29
1.1400452852249146,1988-11-30
1.1181215047836304,1988-12-01
1.110812783241272,1988-12-02
1.110812783241272,1988-12-05
1.096197485923767,1988-12-06
1.096197485923767,1988-12-07
1.110812783241272,1988-12-08
1.081581473350525,1988-12-09
1.096197485923767,1988-12-12
1.081581473350525,1988-12-13
1.0888887643814087,1988-12-14
1.110812783241272,1988-12-15
1.110812783241272,1988-12-16
1.096197485923767,1988-12-19
1.096197485923767,1988-12-20
1.110812783241272,1988-12-21
1.125429630279541,1988-12-22
1.096197485923767,1988-12-23
1.096197485923767,1988-12-27
1.096197485923767,1988-12-28
1.096197485923767,1988-12-29
1.096197485923767,1988-12-30
1.0669653415679932,1989-01-03
1.096197485923767,1989-01-04
1.0669653415679932,1989-01-05
1.052349328994751,1989-01-06
1.052349328994751,1989-01-09
1.052349328994751,1989-01-10
1.052349328994751,1989-01-11
1.0377339124679565,1989-01-12
1.0377339124679565,1989-01-13
1.0450412034988403,1989-01-16
1.030426025390625,1989-01-17
1.023116946220398,1989-01-18
1.023116946220398,1989-01-19
1.023116946220398,1989-01-20
1.023116946220398,1989-01-23
1.023116946220398,1989-01-24
1.0377339124679565,1989-01-25
0.9792693257331848,1989-01-26
1.0085015296936035,1989-01-27
0.9792693257331848,1989-01-30
1.0669653415679932,1989-01-31
1.0377339124679565,1989-02-01
1.081581473350525,1989-02-02
1.0669653415679932,1989-02-03
1.0669653415679932,1989-02-06
1.0669653415679932,1989-02-07
1.0377339124679565,1989-02-08
1.023116946220398,1989-02-09
1.0085015296936035,1989-02-10
1.0085015296936035,1989-02-13
1.0377339124679565,1989-02-14
1.0011932849884033,1989-02-15
0.9938852190971375,1989-02-16
0.964653491973877,1989-02-17
0.964653491973877,1989-02-21
0.9500374794006348,1989-02-22
0.9500374794006348,1989-02-23
0.9354211091995239,1989-02-24
0.9427298903465271,1989-02-27
0.9354211091995239,1989-02-28
0.9354211091995239,1989-03-01
0.9354211091995239,1989-03-02
0.9500374794006348,1989-03-03
0.9208055734634399,1989-03-06
0.9208055734634399,1989-03-07
0.9208055734634399,1989-03-08
0.9500374794006348,1989-03-09
0.9208055734634399,1989-03-10
0.9354211091995239,1989-03-13
0.9281136393547058,1989-03-14
0.9208055734634399,1989-03-15
0.9354211091995239,1989-03-16
0.9354211091995239,1989-03-17
0.9208055734634399,1989-03-20
0.9354211091995239,1989-03-21
0.9281136393547058,1989-03-22
0.9281136393547058,1989-03-23
0.9354211091995239,1989-03-27
0.9354211091995239,1989-03-28
0.9281136393547058,1989-03-29
0.9792693257331848,1989-03-30
0.964653491973877,1989-03-31
0.964653491973877,1989-04-03
0.971961498260498,1989-04-04
0.964653491973877,1989-04-05
0.964653491973877,1989-04-06
0.9792693257331848,1989-04-07
0.964653491973877,1989-04-10
0.9573454260826111,1989-04-11
0.9792693257331848,1989-04-12
0.9500374794006348,1989-04-13
0.9500374794006348,1989-04-14
0.9354211091995239,1989-04-17
0.9354211091995239,1989-04-18
0.9500374794006348,1989-04-19
0.9500374794006348,1989-04-20
0.9500374794006348,1989-04-21
0.9354211091995239,1989-04-24
0.9500374794006348,1989-04-25
0.9354211091995239,1989-04-26
0.9500374794006348,1989-04-27
0.9500374794006348,1989-04-28
0.9427298903465271,1989-05-01
0.9354211091995239,1989-05-02
0.9354211091995239,1989-05-03
0.9573454260826111,1989-05-04
0.9792693257331848,1989-05-05
0.964653491973877,1989-05-08
0.964653491973877,1989-05-09
0.9792693257331848,1989-05-10
1.0377339124679565,1989-05-11
1.0377339124679565,1989-05-12
1.052349328994751,1989-05-15
1.052349328994751,1989-05-16
1.081581473350525,1989-05-17
1.081581473350525,1989-05-18
1.0669653415679932,1989-05-19
1.0669653415679932,1989-05-22
1.0669653415679932,1989-05-23
1.096197485923767,1989-05-24
1.096197485923767,1989-05-25
1.096197485923767,1989-05-26
1.081581473350525,1989-05-30
1.110812783241272,1989-05-31
1.154660940170288,1989-06-01
1.154660940170288,1989-06-02
1.154660940170288,1989-06-05
1.132736325263977,1989-06-06
1.125429630279541,1989-06-07
1.125429630279541,1989-06-08
1.1035053730010986,1989-06-09
1.110812783241272,1989-06-12
1.096197485923767,1989-06-13
1.096197485923767,1989-06-14
1.081581473350525,1989-06-15
1.0669653415679932,1989-06-16
1.0450412034988403,1989-06-19
1.0450412034988403,1989-06-20
1.0450412034988403,1989-06-21
1.052349328994751,1989-06-22
1.052349328994751,1989-06-23
1.0377339124679565,1989-06-26
1.0377339124679565,1989-06-27
1.0377339124679565,1989-06-28
1.023116946220398,1989-06-29
1.0085015296936035,1989-06-30
1.0085015296936035,1989-07-03
1.0377339124679565,1989-07-05
1.0377339124679565,1989-07-06
1.052349328994751,1989-07-07
1.0596574544906616,1989-07-10
1.052349328994751,1989-07-11
1.081581473350525,1989-07-12
1.052349328994751,1989-07-13
1.052349328994751,1989-07-14
1.0669653415679932,1989-07-17
1.0669653415679932,1989-07-18
1.0742732286453247,1989-07-19
1.096197485923767,1989-07-20
1.110812783241272,1989-07-21
1.110812783241272,1989-07-24
1.096197485923767,1989-07-25
1.096197485923767,1989-07-26
1.110812783241272,1989-07-27
1.0669653415679932,1989-07-28
1.0669653415679932,1989-07-31
1.110812783241272,1989-08-01
1.110812783241272,1989-08-02
1.125429630279541,1989-08-03
1.110812783241272,1989-08-04
1.110812783241272,1989-08-07
1.0888887643814087,1989-08-08
1.081581473350525,1989-08-09
1.081581473350525,1989-08-10
1.0888887643814087,1989-08-11
1.081581473350525,1989-08-14
1.081581473350525,1989-08-15
1.096197485923767,1989-08-16
1.081581473350525,1989-08-17
1.081581473350525,1989-08-18
1.081581473350525,1989-08-21
1.081581473350525,1989-08-22
1.081581473350525,1989-08-23
1.110812783241272,1989-08-24
1.110812783241272,1989-08-25
1.081581473350525,1989-08-28
1.081581473350525,1989-08-29
1.081581473350525,1989-08-30
1.0888887643814087,1989-08-31
1.096197485923767,1989-09-01
1.096197485923767,1989-09-05
1.081581473350525,1989-09-06
1.0742732286453247,1989-09-07
1.0669653415679932,1989-09-08
1.0669653415679932,1989-09-11
1.0669653415679932,1989-09-12
1.0669653415679932,1989-09-13
1.0669653415679932,1989-09-14
1.081581473350525,1989-09-15
1.0669653415679932,1989-09-18
1.0669653415679932,1989-09-19
1.0669653415679932,1989-09-20
1.0669653415679932,1989-09-21
1.0669653415679932,1989-09-22
1.0669653415679932,1989-09-25
1.081581473350525,1989-09-26
1.0669653415679932,1989-09-27
1.0596574544906616,1989-09-28
1.052349328994751,1989-09-29
1.052349328994751,1989-10-02
1.052349328994751,1989-10-03
1.052349328994751,1989-10-04
1.052349328994751,1989-10-05
1.052349328994751,1989-10-06
1.0377339124679565,1989-10-09
0.9938852190971375,1989-10-10
1.0085015296936035,1989-10-11
1.0085015296936035,1989-10-12
0.9938852190971375,1989-10-13
0.9500374794006348,1989-10-16
0.9792693257331848,1989-10-17
0.9500374794006348,1989-10-18
0.9792693257331848,1989-10-19
0.9500374794006348,1989-10-20
0.9792693257331848,1989-10-23
0.9792693257331848,1989-10-24
0.971961498260498,1989-10-25
0.971961498260498,1989-10-26
0.964653491973877,1989-10-27
0.9500374794006348,1989-10-30
0.9792693257331848,1989-10-31
0.9500374794006348,1989-11-01
0.9500374794006348,1989-11-02
0.9500374794006348,1989-11-03
0.9500374794006348,1989-11-06
0.964653491973877,1989-11-07
0.9500374794006348,1989-11-08
0.9500374794006348,1989-11-09
0.9427298903465271,1989-11-10
0.9354211091995239,1989-11-13
0.9354211091995239,1989-11-14
0.964653491973877,1989-11-15
0.964653491973877,1989-11-16
0.9354211091995239,1989-11-17
0.9354211091995239,1989-11-20
0.9354211091995239,1989-11-21
0.9500374794006348,1989-11-22
0.9500374794006348,1989-11-24
0.9354211091995239,1989-11-27
0.9354211091995239,1989-11-28
0.9573454260826111,1989-11-29
0.9354211091995239,1989-11-30
0.9427298903465271,1989-12-01
0.9354211091995239,1989-12-04
0.9427298903465271,1989-12-05
0.9427298903465271,1989-12-06
0.964653491973877,1989-12-07
0.9792693257331848,1989-12-08
0.971961498260498,1989-12-11
0.9865775108337402,1989-12-12
1.0085015296936035,1989-12-13
1.0085015296936035,1989-12-14
0.9865775108337402,1989-12-15
0.9792693257331848,1989-12-18
0.964653491973877,1989-12-19
0.964653491973877,1989-12-20
0.9938852190971375,1989-12-21
0.964653491973877,1989-12-22
0.9938852190971375,1989-12-26
0.964653491973877,1989-12-27
0.9938852190971375,1989-12-28
1.0085015296936035,1989-12-29
1.0085015296936035,1990-01-02
1.0085015296936035,1990-01-03
1.0377339124679565,1990-01-04
1.023116946220398,1990-01-05
1.052349328994751,1990-01-08
1.052349328994751,1990-01-09
1.052349328994751,1990-01-10
1.0669653415679932,1990-01-11
1.0377339124679565,1990-01-12
1.023116946220398,1990-01-15
1.0085015296936035,1990-01-16
1.0085015296936035,1990-01-17
1.0085015296936035,1990-01-18
1.0377339124679565,1990-01-19
1.0450412034988403,1990-01-22
1.0450412034988403,1990-01-23
1.0158096551895142,1990-01-24
1.023116946220398,1990-01-25
1.0158096551895142,1990-01-26
0.9938852190971375,1990-01-29
0.9865775108337402,1990-01-30
0.9865775108337402,1990-01-31
0.9865775108337402,1990-02-01
0.9865775108337402,1990-02-02
0.9865775108337402,1990-02-05
1.0158096551895142,1990-02-06
1.0011932849884033,1990-02-07
1.0011932849884033,1990-02-08
1.0011932849884033,1990-02-09
0.9938852190971375,1990-02-12
0.9938852190971375,1990-02-13
0.9865775108337402,1990-02-14
0.9792693257331848,1990-02-15
0.9792693257331848,1990-02-16
0.9792693257331848,1990-02-20
0.9938852190971375,1990-02-21
0.9938852190971375,1990-02-22
1.0085015296936035,1990-02-23
0.9938852190971375,1990-02-26
0.9938852190971375,1990-02-27
1.0158096551895142,1990-02-28
1.0085015296936035,1990-03-01
1.0085015296936035,1990-03-02
0.9938852190971375,1990-03-05
1.0011932849884033,1990-03-06
1.0011932849884033,1990-03-07
1.0085015296936035,1990-03-08
0.9865775108337402,1990-03-09
0.9865775108337402,1990-03-12
0.9792693257331848,1990-03-13
1.0085015296936035,1990-03-14
1.0085015296936035,1990-03-15
0.9938852190971375,1990-03-16
0.9865775108337402,1990-03-19
0.9792693257331848,1990-03-20
0.971961498260498,1990-03-21
0.9573454260826111,1990-03-22
0.9573454260826111,1990-03-23
0.9573454260826111,1990-03-26
0.9354211091995239,1990-03-27
0.9208055734634399,1990-03-28
0.9354211091995239,1990-03-29
0.9354211091995239,1990-03-30
0.9865775108337402,1990-04-02
1.0011932849884033,1990-04-03
0.9938852190971375,1990-04-04
0.9792693257331848,1990-04-05
0.971961498260498,1990-04-06
0.971961498260498,1990-04-09
0.971961498260498,1990-04-10
0.9865775108337402,1990-04-11
0.9792693257331848,1990-04-12
0.9865775108337402,1990-04-16
0.9792693257331848,1990-04-17
0.971961498260498,1990-04-18
0.964653491973877,1990-04-19
0.971961498260498,1990-04-20
0.964653491973877,1990-04-23
0.964653491973877,1990-04-24
0.964653491973877,1990-04-25
0.964653491973877,1990-04-26
0.9573454260826111,1990-04-27
0.9573454260826111,1990-04-30
0.9500374794006348,1990-05-01
0.9427298903465271,1990-05-02
0.9427298903465271,1990-05-03
0.9500374794006348,1990-05-04
0.9427298903465271,1990-05-07
0.9354211091995239,1990-05-08
0.9208055734634399,1990-05-09
0.9134972095489502,1990-05-10
0.9134972095489502,1990-05-11
0.9281136393547058,1990-05-14
0.9208055734634399,1990-05-15
0.9208055734634399,1990-05-16
0.8988814949989319,1990-05-17
0.876957893371582,1990-05-18
0.876957893371582,1990-05-21
0.876957893371582,1990-05-22
0.876957893371582,1990-05-23
0.8696492910385132,1990-05-24
0.8696492910385132,1990-05-25
0.855033814907074,1990-05-29
0.847725510597229,1990-05-30
0.855033814907074,1990-05-31
0.8842653632164001,1990-06-01
0.8915734887123108,1990-06-04
0.9500374794006348,1990-06-05
0.9500374794006348,1990-06-06
0.9500374794006348,1990-06-07
0.9354211091995239,1990-06-08
0.9281136393547058,1990-06-11
0.9208055734634399,1990-06-12
0.9208055734634399,1990-06-13
0.9134972095489502,1990-06-14
0.9061900973320007,1990-06-15
0.8915734887123108,1990-06-18
0.8915734887123108,1990-06-19
0.8988814949989319,1990-06-20
0.9061900973320007,1990-06-21
0.9208055734634399,1990-06-22
0.9281136393547058,1990-06-25
0.9134972095489502,1990-06-26
0.9061900973320007,1990-06-27
0.9134972095489502,1990-06-28
0.9134972095489502,1990-06-29
0.9061900973320007,1990-07-02
0.9061900973320007,1990-07-03
0.9061900973320007,1990-07-05
0.8988814949989319,1990-07-06
0.8842653632164001,1990-07-09
0.876957893371582,1990-07-10
0.8842653632164001,1990-07-11
0.8696492910385132,1990-07-12
0.8404181003570557,1990-07-13
0.8988814949989319,1990-07-16
0.8988814949989319,1990-07-17
0.8842653632164001,1990-07-18
0.8842653632164001,1990-07-19
0.8915734887123108,1990-07-20
0.876957893371582,1990-07-23
0.876957893371582,1990-07-24
0.876957893371582,1990-07-25
0.8696492910385132,1990-07-26
0.8623420000076294,1990-07-27
0.847725510597229,1990-07-30
0.8623420000076294,1990-07-31
0.8623420000076294,1990-08-01
0.855033814907074,1990-08-02
0.847725510597229,1990-08-03
0.8258017301559448,1990-08-06
0.8184942007064819,1990-08-07
0.8184942007064819,1990-08-08
0.8038777709007263,1990-08-09
0.8038777709007263,1990-08-10
0.7965701222419739,1990-08-13
0.7819534540176392,1990-08-14
0.7600296139717102,1990-08-15
0.7527223229408264,1990-08-16
0.7527223229408264,1990-08-17
0.738105833530426,1990-08-20
0.701566219329834,1990-08-21
0.701566219329834,1990-08-22
0.6869505047798157,1990-08-23
0.6723340749740601,1990-08-24
0.6942580342292786,1990-08-27
0.6942580342292786,1990-08-28
0.6942580342292786,1990-08-29
0.6869505047798157,1990-08-30
0.6796421408653259,1990-08-31
0.6431027054786682,1990-09-04
0.6431027054786682,1990-09-05
0.6504100561141968,1990-09-06
0.6577181816101074,1990-09-07
0.6431027054786682,1990-09-10
0.6504100561141968,1990-09-11
0.6504100561141968,1990-09-12
0.6431027054786682,1990-09-13
0.628486156463623,1990-09-14
0.628486156463623,1990-09-17
0.628486156463623,1990-09-18
0.628486156463623,1990-09-19
0.628486156463623,1990-09-20
0.6431027054786682,1990-09-21
0.6431027054786682,1990-09-24
0.6211787462234497,1990-09-25
0.606562077999115,1990-09-26
0.606562077999115,1990-09-27
0.606562077999115,1990-09-28
0.5846382975578308,1990-10-01
0.5846382975578308,1990-10-02
0.5846382975578308,1990-10-03
0.5700226426124573,1990-10-04
0.5773308277130127,1990-10-05
0.5773308277130127,1990-10-08
0.5627143979072571,1990-10-09
0.5407903790473938,1990-10-10
0.5188667178153992,1990-10-11
0.4896349012851715,1990-10-12
0.4896349012851715,1990-10-15
0.4896349012851715,1990-10-16
0.4896349012851715,1990-10-17
0.4823267459869385,1990-10-18
0.4823267459869385,1990-10-19
0.4896349012851715,1990-10-22
0.4896349012851715,1990-10-23
0.49694234132766724,1990-10-24
0.5042507648468018,1990-10-25
0.5042507648468018,1990-10-26
0.5188667178153992,1990-10-29
0.5188667178153992,1990-10-30
0.5334830284118652,1990-10-31
0.5261746644973755,1990-11-01
0.5188667178153992,1990-11-02
0.5042507648468018,1990-11-05
0.5042507648468018,1990-11-06
0.5042507648468018,1990-11-07
0.5115585923194885,1990-11-08
0.5188667178153992,1990-11-09
0.5261746644973755,1990-11-12
0.5261746644973755,1990-11-13
0.5334830284118652,1990-11-14
0.5334830284118652,1990-11-15
0.5407903790473938,1990-11-16
0.5700226426124573,1990-11-19
0.5773308277130127,1990-11-20
0.5919464230537415,1990-11-21
0.5919464230537415,1990-11-23
0.5846382975578308,1990-11-26
0.5919464230537415,1990-11-27
0.5992547273635864,1990-11-28
0.5992547273635864,1990-11-29
0.606562077999115,1990-11-30
0.606562077999115,1990-12-03
0.5992547273635864,1990-12-04
0.5992547273635864,1990-12-05
0.5992547273635864,1990-12-06
0.606562077999115,1990-12-07
0.606562077999115,1990-12-10
0.606562077999115,1990-12-11
0.5992547273635864,1990-12-12
0.5919464230537415,1990-12-13
0.5846382975578308,1990-12-14
0.5773308277130127,1990-12-17
0.5773308277130127,1990-12-18
0.5700226426124573,1990-12-19
0.5700226426124573,1990-12-20
0.5554066300392151,1990-12-21
0.5627143979072571,1990-12-24
0.5407903790473938,1990-12-26
0.5334830284118652,1990-12-27
0.5334830284118652,1990-12-28
0.5334830284118652,1990-12-31
0.5334830284118652,1991-01-02
0.5407903790473938,1991-01-03
0.5261746644973755,1991-01-04
0.5261746644973755,1991-01-07
0.5188667178153992,1991-01-08
0.5188667178153992,1991-01-09
0.5115585923194885,1991-01-10
0.49694234132766724,1991-01-11
0.46040278673171997,1991-01-14
0.46040278673171997,1991-01-15
0.4677109122276306,1991-01-16
0.46040278673171997,1991-01-17
0.4457870125770569,1991-01-18
0.43117061257362366,1991-01-21
0.4238632321357727,1991-01-22
0.43117061257362366,1991-01-23
0.43117061257362366,1991-01-24
0.4238632321357727,1991-01-25
0.4238632321357727,1991-01-28
0.43117061257362366,1991-01-29
0.438478946685791,1991-01-30
0.45309463143348694,1991-01-31
0.4457870125770569,1991-02-01
0.47501856088638306,1991-02-04
0.49694234132766724,1991-02-05
0.5261746644973755,1991-02-06
0.5261746644973755,1991-02-07
0.5334830284118652,1991-02-08
0.5554066300392151,1991-02-11
0.5554066300392151,1991-02-12
0.5627143979072571,1991-02-13
0.5627143979072571,1991-02-14
0.5919464230537415,1991-02-15
0.5919464230537415,1991-02-19
0.5846382975578308,1991-02-20
0.5919464230537415,1991-02-21
0.5919464230537415,1991-02-22
0.5992547273635864,1991-02-25
0.5919464230537415,1991-02-26
0.5919464230537415,1991-02-27
0.606562077999115,1991-02-28
0.5992547273635864,1991-03-01
0.6138704419136047,1991-03-04
0.628486156463623,1991-03-05
0.6357943415641785,1991-03-06
0.6357943415641785,1991-03-07
