TXN,Date
0.9316797852516174,1979-09-06
0.9366097450256348,1979-09-07
0.9415388703346252,1979-09-10
0.9316797852516174,1979-09-11
0.9464686512947083,1979-09-12
0.9501664042472839,1979-09-13
0.9550952911376953,1979-09-14
0.9464686512947083,1979-09-17
0.9366097450256348,1979-09-18
0.9464686512947083,1979-09-19
0.9748138785362244,1979-09-20
0.9698835015296936,1979-09-21
0.9550952911376953,1979-09-24
0.9698835015296936,1979-09-25
0.9649542570114136,1979-09-26
0.9550952911376953,1979-09-27
0.9501664042472839,1979-09-28
0.9464686512947083,1979-10-01
0.9749617576599121,1979-10-02
0.9650514125823975,1979-10-03
0.9749617576599121,1979-10-04
0.9885891675949097,1979-10-05
0.9700068831443787,1979-10-08
0.9229308366775513,1979-10-09
0.9464687705039978,1979-10-10
0.9464687705039978,1979-10-11
0.931602954864502,1979-10-12
0.9229308366775513,1979-10-15
0.9080645442008972,1979-10-16
0.9031095504760742,1979-10-17
0.8931987881660461,1979-10-18
0.8696610927581787,1979-10-19
0.8894831538200378,1979-10-22
0.8845266103744507,1979-10-23
0.8894831538200378,1979-10-24
0.8795715570449829,1979-10-25
0.8931987881660461,1979-10-26
0.9031095504760742,1979-10-29
0.9365580677986145,1979-10-30
0.9266476631164551,1979-10-31
0.9130204319953918,1979-11-01
0.9080645442008972,1979-11-02
0.8931987881660461,1979-11-05
0.8894831538200378,1979-11-06
0.8696610927581787,1979-11-07
0.8696610927581787,1979-11-08
0.8746161460876465,1979-11-09
0.8981543779373169,1979-11-12
0.8845266103744507,1979-11-13
0.8981543779373169,1979-11-14
0.9031095504760742,1979-11-15
0.9031095504760742,1979-11-16
0.8981543779373169,1979-11-19
0.8845266103744507,1979-11-20
0.8845266103744507,1979-11-21
0.9080645442008972,1979-11-23
0.9229308366775513,1979-11-26
0.9080645442008972,1979-11-27
0.9080645442008972,1979-11-28
0.8795715570449829,1979-11-29
0.8894831538200378,1979-11-30
0.8894831538200378,1979-12-03
0.8981543779373169,1979-12-04
0.8845266103744507,1979-12-05
0.8845266103744507,1979-12-06
0.8894831538200378,1979-12-07
0.9031095504760742,1979-12-10
0.9031095504760742,1979-12-11
0.8931987881660461,1979-12-12
0.9031095504760742,1979-12-13
0.9130204319953918,1979-12-14
0.9031095504760742,1979-12-17
0.8795715570449829,1979-12-18
0.8795715570449829,1979-12-19
0.8894831538200378,1979-12-20
0.8746161460876465,1979-12-21
0.8795715570449829,1979-12-24
0.8560337424278259,1979-12-26
0.86974036693573,1979-12-27
0.86974036693573,1979-12-28
0.8747249841690063,1979-12-31
0.8373435139656067,1980-01-02
0.8410815000534058,1980-01-03
0.8460655808448792,1980-01-04
0.8560343980789185,1980-01-07
0.9519796967506409,1980-01-08
0.9370273947715759,1980-01-09
0.9320428967475891,1980-01-10
0.9320428967475891,1980-01-11
0.9283044934272766,1980-01-14
0.9370273947715759,1980-01-15
0.970670223236084,1980-01-16
0.9756548404693604,1980-01-17
0.9656864404678345,1980-01-18
0.9607029557228088,1980-01-21
0.9519796967506409,1980-01-22
0.9569638967514038,1980-01-23
0.9656864404678345,1980-01-24
0.980638861656189,1980-01-25
1.0279884338378906,1980-01-28
1.0230040550231934,1980-01-29
1.0666162967681885,1980-01-30
1.0142822265625,1980-01-31
1.0379565954208374,1980-02-01
1.0142822265625,1980-02-04
1.0279884338378906,1980-02-05
1.0230040550231934,1980-02-06
1.0230040550231934,1980-02-07
1.0230040550231934,1980-02-08
1.0092980861663818,1980-02-11
1.0616317987442017,1980-02-12
1.0666162967681885,1980-02-13
1.0279884338378906,1980-02-14
1.0180200338363647,1980-02-15
1.0092980861663818,1980-02-19
1.0142822265625,1980-02-20
0.994345486164093,1980-02-21
0.985623300075531,1980-02-22
0.9756548404693604,1980-02-25
0.9993295669555664,1980-02-26
0.980638861656189,1980-02-27
0.970670223236084,1980-02-28
0.9756548404693604,1980-02-29
0.9607029557228088,1980-03-03
0.9607029557228088,1980-03-04
0.9420110583305359,1980-03-05
0.9370273947715759,1980-03-06
0.9283044934272766,1980-03-07
0.9183360934257507,1980-03-10
0.9133521914482117,1980-03-11
0.9083682298660278,1980-03-12
0.8846930861473083,1980-03-13
0.8797084093093872,1980-03-14
0.8560343980789185,1980-03-17
0.8610181212425232,1980-03-18
0.8560343980789185,1980-03-19
0.8560343980789185,1980-03-20
0.8410815000534058,1980-03-21
0.808684229850769,1980-03-24
0.8325062394142151,1980-03-25
0.8274908065795898,1980-03-26
0.8325062394142151,1980-03-27
0.837521493434906,1980-03-28
0.8274908065795898,1980-03-31
0.8325062394142151,1980-04-01
0.8325062394142151,1980-04-02
0.837521493434906,1980-04-03
0.8274908065795898,1980-04-07
0.837521493434906,1980-04-08
0.8663578629493713,1980-04-09
0.8663578629493713,1980-04-10
0.8663578629493713,1980-04-11
0.8513122797012329,1980-04-14
0.8174607157707214,1980-04-15
0.7986541986465454,1980-04-16
0.7986541986465454,1980-04-17
0.8036693334579468,1980-04-18
0.8036693334579468,1980-04-21
0.8563283085823059,1980-04-22
0.837521493434906,1980-04-23
0.8462981581687927,1980-04-24
0.8663578629493713,1980-04-25
0.8751342296600342,1980-04-28
0.8663578629493713,1980-04-29
0.8563283085823059,1980-04-30
0.8513122797012329,1980-05-01
0.8462981581687927,1980-05-02
0.8425369262695312,1980-05-05
0.8274908065795898,1980-05-06
0.8425369262695312,1980-05-07
0.8325062394142151,1980-05-08
0.8274908065795898,1980-05-09
0.8224760890007019,1980-05-12
0.8224760890007019,1980-05-13
0.8274908065795898,1980-05-14
0.8513122797012329,1980-05-15
0.8613440990447998,1980-05-16
0.8663578629493713,1980-05-19
0.8563283085823059,1980-05-20
0.8513122797012329,1980-05-21
0.8613440990447998,1980-05-22
0.8713734745979309,1980-05-23
0.8851649165153503,1980-05-27
0.9002103209495544,1980-05-28
0.9002103209495544,1980-05-29
0.934062123298645,1980-05-30
0.9290465712547302,1980-06-02
0.9190164804458618,1980-06-03
0.9290465712547302,1980-06-04
0.9378231763839722,1980-06-05
0.934062123298645,1980-06-06
0.934062123298645,1980-06-09
0.934062123298645,1980-06-10
0.947853684425354,1980-06-11
0.9428379535675049,1980-06-12
0.947853684425354,1980-06-13
0.9528689980506897,1980-06-16
0.9578830599784851,1980-06-17
0.9528689980506897,1980-06-18
0.9378231763839722,1980-06-19
0.934062123298645,1980-06-20
0.9378231763839722,1980-06-23
0.9378231763839722,1980-06-24
0.947853684425354,1980-06-25
0.934062123298645,1980-06-26
0.9290465712547302,1980-06-27
0.9240317344665527,1980-06-30
0.9429414868354797,1980-07-01
0.9530261158943176,1980-07-02
0.9719356894493103,1980-07-03
0.9719356894493103,1980-07-07
0.9681537747383118,1980-07-08
0.9820202589035034,1980-07-09
0.976977527141571,1980-07-10
0.9971478581428528,1980-07-11
1.011014699935913,1980-07-14
1.005972146987915,1980-07-15
0.99210524559021,1980-07-16
1.005972146987915,1980-07-17
1.005972146987915,1980-07-18
1.005972146987915,1980-07-21
0.9971478581428528,1980-07-22
1.0009287595748901,1980-07-23
1.005972146987915,1980-07-24
1.0210998058319092,1980-07-25
1.0639607906341553,1980-07-28
1.0929545164108276,1980-07-29
1.0929545164108276,1980-07-30
1.0929545164108276,1980-07-31
1.0790876150131226,1980-08-01
1.0891724824905396,1980-08-04
1.0979969501495361,1980-08-05
1.1131237745285034,1980-08-06
1.1559860706329346,1980-08-07
1.1610280275344849,1980-08-08
1.219016194343567,1980-08-11
1.1849794387817383,1980-08-12
1.1559860706329346,1980-08-13
1.1950643062591553,1980-08-14
1.219016194343567,1980-08-15
1.1950643062591553,1980-08-18
1.1811978816986084,1980-08-19
1.2101916074752808,1980-08-20
1.2291016578674316,1980-08-21
1.2681807279586792,1980-08-22
1.2681807279586792,1980-08-25
1.2820476293563843,1980-08-26
1.2631374597549438,1980-08-27
1.2429683208465576,1980-08-28
1.219016194343567,1980-08-29
1.2051492929458618,1980-09-02
1.2580955028533936,1980-09-03
1.2820476293563843,1980-09-04
1.3160845041275024,1980-09-05
1.2820476293563843,1980-09-08
1.2870891094207764,1980-09-09
1.2719616889953613,1980-09-10
1.2921315431594849,1980-09-11
1.2681807279586792,1980-09-12
1.2971746921539307,1980-09-15
1.3160845041275024,1980-09-16
1.363986849784851,1980-09-17
1.3551626205444336,1980-09-18
1.4030671119689941,1980-09-19
1.452229619026184,1980-09-22
1.408109426498413,1980-09-23
1.398023009300232,1980-09-24
1.3551626205444336,1980-09-25
1.2971746921539307,1980-09-26
1.2770042419433594,1980-09-29
1.3263636827468872,1980-09-30
1.3314260244369507,1980-10-01
1.3364880084991455,1980-10-02
1.3655977249145508,1980-10-03
1.4136914014816284,1980-10-06
1.3947073221206665,1980-10-07
1.4377375841140747,1980-10-08
1.408629298210144,1980-10-09
1.360534906387329,1980-10-10
1.3985036611557007,1980-10-13
1.3947073221206665,1980-10-14
1.3985036611557007,1980-10-15
1.3896440267562866,1980-10-16
1.3896440267562866,1980-10-17
1.408629298210144,1980-10-20
1.3845818042755127,1980-10-21
1.3744566440582275,1980-10-22
1.3554728031158447,1980-10-23
1.345348834991455,1980-10-24
1.3111764192581177,1980-10-27
1.3111764192581177,1980-10-28
1.2921921014785767,1980-10-29
1.239035725593567,1980-10-30
1.263082504272461,1980-10-31
1.2972546815872192,1980-11-03
1.369395136833191,1980-11-05
1.3364880084991455,1980-11-06
1.321302056312561,1980-11-07
1.3111764192581177,1980-11-10
1.3263636827468872,1980-11-11
1.360534906387329,1980-11-12
1.3845818042755127,1980-11-13
1.418752908706665,1980-11-14
1.442799687385559,1980-11-17
1.4579874277114868,1980-11-18
1.4377375841140747,1980-11-19
1.452924132347107,1980-11-20
1.432674765586853,1980-11-21
1.428877592086792,1980-11-24
1.4769718647003174,1980-11-25
1.5060803890228271,1980-11-26
1.5162056684494019,1980-11-28
1.4377375841140747,1980-12-01
1.4035664796829224,1980-12-02
1.4136914014816284,1980-12-03
1.369395136833191,1980-12-04
1.3364880084991455,1980-12-05
1.307380199432373,1980-12-08
1.307380199432373,1980-12-09
1.2972546815872192,1980-12-10
1.239035725593567,1980-12-11
1.2681447267532349,1980-12-12
1.2732080221176147,1980-12-15
1.263082504272461,1980-12-16
1.2580212354660034,1980-12-17
1.218786597251892,1980-12-18
1.160568356513977,1980-12-19
1.175755262374878,1980-12-22
1.1858805418014526,1980-12-23
1.2238483428955078,1980-12-24
1.2492666244506836,1980-12-26
1.2530794143676758,1980-12-29
1.2391002178192139,1980-12-30
1.2289323806762695,1980-12-31
1.2441823482513428,1981-01-02
1.2632464170455933,1981-01-05
1.2683290243148804,1981-01-06
1.2391002178192139,1981-01-07
1.19461989402771,1981-01-08
1.1857231855392456,1981-01-09
1.1908063888549805,1981-01-12
1.1857231855392456,1981-01-13
1.1857231855392456,1981-01-14
1.1908063888549805,1981-01-15
1.19461989402771,1981-01-16
1.180639386177063,1981-01-19
1.1755560636520386,1981-01-20
1.1564925909042358,1981-01-21
1.146325707435608,1981-01-22
1.1361594200134277,1981-01-23
1.1361594200134277,1981-01-26
1.146325707435608,1981-01-27
1.146325707435608,1981-01-28
1.146325707435608,1981-01-29
1.1221795082092285,1981-01-30
1.0980325937271118,1981-02-02
1.1310750246047974,1981-02-03
1.1361594200134277,1981-02-04
1.1653894186019897,1981-02-05
1.1755560636520386,1981-02-06
1.1755560636520386,1981-02-09
1.19461989402771,1981-02-10
1.1908063888549805,1981-02-11
1.1755560636520386,1981-02-12
1.180639386177063,1981-02-13
1.1857231855392456,1981-02-17
1.1755560636520386,1981-02-18
1.141243577003479,1981-02-19
1.1120127439498901,1981-02-20
1.0929487943649292,1981-02-23
1.1170964241027832,1981-02-24
1.1120127439498901,1981-02-25
1.1069293022155762,1981-02-26
1.1361594200134277,1981-02-27
1.1653894186019897,1981-03-02
1.1221795082092285,1981-03-03
1.1170964241027832,1981-03-04
1.1018455028533936,1981-03-05
1.087866187095642,1981-03-06
1.0929487943649292,1981-03-09
1.087866187095642,1981-03-10
1.087866187095642,1981-03-11
1.1272635459899902,1981-03-12
1.146325707435608,1981-03-13
1.1603052616119385,1981-03-16
1.1755560636520386,1981-03-17
1.180639386177063,1981-03-18
1.180639386177063,1981-03-19
1.1755560636520386,1981-03-20
1.2098702192306519,1981-03-23
1.1996605396270752,1981-03-24
1.214975357055664,1981-03-25
1.214975357055664,1981-03-26
1.1996605396270752,1981-03-27
1.1805163621902466,1981-03-30
1.190726399421692,1981-03-31
1.195831060409546,1981-04-01
1.195831060409546,1981-04-02
1.1805163621902466,1981-04-03
1.1703068017959595,1981-04-06
1.1562682390213013,1981-04-07
1.1703068017959595,1981-04-08
1.2047641277313232,1981-04-09
1.2443283796310425,1981-04-10
1.2634708881378174,1981-04-13
1.2392226457595825,1981-04-14
1.2392226457595825,1981-04-15
1.2251842021942139,1981-04-16
1.2392226457595825,1981-04-20
1.2392226457595825,1981-04-21
1.2443283796310425,1981-04-22
1.2392226457595825,1981-04-23
1.209869384765625,1981-04-24
1.209869384765625,1981-04-27
1.1805163621902466,1981-04-28
1.1320202350616455,1981-04-29
1.126914620399475,1981-04-30
1.1218100786209106,1981-05-01
1.1167048215866089,1981-05-04
1.126914620399475,1981-05-05
1.126914620399475,1981-05-06
1.1358474493026733,1981-05-07
1.1320202350616455,1981-05-08
1.1167048215866089,1981-05-11
1.126914620399475,1981-05-12
1.1167048215866089,1981-05-13
1.1167048215866089,1981-05-14
1.1167048215866089,1981-05-15
1.1218100786209106,1981-05-18
1.126914620399475,1981-05-19
1.1409534215927124,1981-05-20
1.1511625051498413,1981-05-21
1.1460591554641724,1981-05-22
1.1805163621902466,1981-05-26
1.209869384765625,1981-05-27
1.2251842021942139,1981-05-28
1.1703068017959595,1981-05-29
1.1064949035644531,1981-06-01
1.0975606441497803,1981-06-02
1.0975606441497803,1981-06-03
1.0733126401901245,1981-06-04
1.0873509645462036,1981-06-05
1.0975606441497803,1981-06-08
1.1026657819747925,1981-06-09
1.092456579208374,1981-06-10
1.1064949035644531,1981-06-11
1.1026657819747925,1981-06-12
1.0822467803955078,1981-06-15
1.0286444425582886,1981-06-16
1.0286444425582886,1981-06-17
1.0043957233428955,1981-06-18
1.0133299827575684,1981-06-19
1.018434762954712,1981-06-22
1.0133299827575684,1981-06-23
1.0095012187957764,1981-06-24
1.0043957233428955,1981-06-25
1.0095270872116089,1981-06-26
1.0095270872116089,1981-06-29
0.9941338300704956,1981-06-30
0.98900306224823,1981-07-01
0.9646304249763489,1981-07-02
0.9594998359680176,1981-07-06
0.9556517601013184,1981-07-07
0.9505208134651184,1981-07-08
0.9556517601013184,1981-07-09
0.9505208134651184,1981-07-10
0.940258800983429,1981-07-13
0.9210171699523926,1981-07-14
0.9248652458190918,1981-07-15
0.940258800983429,1981-07-16
0.98900306224823,1981-07-17
0.9594998359680176,1981-07-20
0.9556517601013184,1981-07-21
0.9556517601013184,1981-07-22
0.9594998359680176,1981-07-23
0.9697617292404175,1981-07-24
0.9646304249763489,1981-07-27
0.9556517601013184,1981-07-28
0.9646304249763489,1981-07-29
0.9748926162719727,1981-07-30
0.980023980140686,1981-07-31
0.9646304249763489,1981-08-03
0.9748926162719727,1981-08-04
0.98900306224823,1981-08-05
0.980023980140686,1981-08-06
0.9697617292404175,1981-08-07
0.985154926776886,1981-08-10
0.98900306224823,1981-08-11
0.980023980140686,1981-08-12
0.985154926776886,1981-08-13
0.9748926162719727,1981-08-14
0.9697617292404175,1981-08-17
0.9453898072242737,1981-08-18
0.9453898072242737,1981-08-19
0.9351281523704529,1981-08-20
0.9004932045936584,1981-08-21
0.8709896802902222,1981-08-24
0.8812523484230042,1981-08-25
0.8812523484230042,1981-08-26
0.8761207461357117,1981-08-27
0.8761207461357117,1981-08-28
0.8761207461357117,1981-08-31
0.8709896802902222,1981-09-01
0.8709896802902222,1981-09-02
0.8568792343139648,1981-09-03
0.8568792343139648,1981-09-04
0.8658586740493774,1981-09-08
0.8761207461357117,1981-09-09
0.905624508857727,1981-09-10
0.905624508857727,1981-09-11
0.905624508857727,1981-09-14
0.8915138244628906,1981-09-15
0.8761207461357117,1981-09-16
0.8620107173919678,1981-09-17
0.8620107173919678,1981-09-18
0.8915138244628906,1981-09-21
0.8812523484230042,1981-09-22
0.8658586740493774,1981-09-23
0.8620107173919678,1981-09-24
0.8363555669784546,1981-09-25
0.8620107173919678,1981-09-28
0.8671727180480957,1981-09-29
0.8568487763404846,1981-09-30
0.8413640260696411,1981-10-01
0.851686954498291,1981-10-02
0.8374930024147034,1981-10-05
0.8323314785957336,1981-10-06
0.8413640260696411,1981-10-07
0.8620104789733887,1981-10-08
0.8620104789733887,1981-10-09
0.8762054443359375,1981-10-12
0.8865296244621277,1981-10-13
0.8568487763404846,1981-10-14
0.8568487763404846,1981-10-15
0.8568487763404846,1981-10-16
0.851686954498291,1981-10-19
0.851686954498291,1981-10-20
0.851686954498291,1981-10-21
0.8465251326560974,1981-10-22
0.8271688222885132,1981-10-23
0.8374930024147034,1981-10-26
0.8413640260696411,1981-10-27
0.8413640260696411,1981-10-28
0.8271688222885132,1981-10-29
0.8465251326560974,1981-10-30
0.8620104789733887,1981-11-02
0.8710439205169678,1981-11-03
0.8568487763404846,1981-11-04
0.8465251326560974,1981-11-05
0.8413640260696411,1981-11-06
0.8620104789733887,1981-11-09
0.8465251326560974,1981-11-10
0.8374930024147034,1981-11-11
0.8374930024147034,1981-11-12
0.8168454170227051,1981-11-13
0.7974891662597656,1981-11-16
0.7974891662597656,1981-11-17
0.7768417596817017,1981-11-18
0.7768417596817017,1981-11-19
0.7820037603378296,1981-11-20
0.7820037603378296,1981-11-23
0.7871652841567993,1981-11-24
0.7871652841567993,1981-11-25
0.7923268675804138,1981-11-27
0.7923268675804138,1981-11-30
0.806522011756897,1981-12-01
0.8168454170227051,1981-12-02
0.8271688222885132,1981-12-03
0.8465251326560974,1981-12-04
0.8323314785957336,1981-12-07
0.8271688222885132,1981-12-08
0.8271688222885132,1981-12-09
0.8271688222885132,1981-12-10
0.806522011756897,1981-12-11
0.7974891662597656,1981-12-14
0.806522011756897,1981-12-15
0.806522011756897,1981-12-16
0.806522011756897,1981-12-17
0.8168454170227051,1981-12-18
0.8323314785957336,1981-12-21
0.8413640260696411,1981-12-22
0.8413640260696411,1981-12-23
0.8413640260696411,1981-12-24
0.8426629304885864,1981-12-28
0.8374694585800171,1981-12-29
0.8465578556060791,1981-12-30
0.8361700773239136,1981-12-31
0.8426629304885864,1982-01-04
0.8127984404563904,1982-01-05
0.7920244932174683,1982-01-06
0.7868311405181885,1982-01-07
0.7933235168457031,1982-01-08
0.7855324149131775,1982-01-11
0.7582659721374512,1982-01-12
0.7348949313163757,1982-01-13
0.7478790283203125,1982-01-14
0.773846447467804,1982-01-15
0.7790405750274658,1982-01-18
0.7790405750274658,1982-01-19
0.7790405750274658,1982-01-20
0.790726363658905,1982-01-21
0.7842342257499695,1982-01-22
0.790726363658905,1982-01-25
0.8063070774078369,1982-01-26
0.8192915320396423,1982-01-27
0.8465578556060791,1982-01-28
0.8439604640007019,1982-01-29
0.8179931044578552,1982-02-01
0.8257831335067749,1982-02-02
0.8322749137878418,1982-02-03
0.8283796906471252,1982-02-04
0.8426629304885864,1982-02-05
0.8322749137878418,1982-02-08
0.8231863975524902,1982-02-09
0.8309770226478577,1982-02-10
0.8309770226478577,1982-02-11
0.8283796906471252,1982-02-12
0.8270811438560486,1982-02-16
0.8231863975524902,1982-02-17
0.8309770226478577,1982-02-18
0.8231863975524902,1982-02-19
0.8050085306167603,1982-02-22
0.8140977025032043,1982-02-23
0.8400651216506958,1982-02-24
0.8530497550964355,1982-02-25
0.8556464910507202,1982-02-26
0.8803158402442932,1982-03-01
0.8751227259635925,1982-03-02
0.858242392539978,1982-03-03
0.8361700773239136,1982-03-04
0.8309770226478577,1982-03-05
0.7946211099624634,1982-03-08
0.8205889463424683,1982-03-09
0.8127984404563904,1982-03-10
0.7959195375442505,1982-03-11
0.7764438390731812,1982-03-12
0.7972180247306824,1982-03-15
0.8024120330810547,1982-03-16
0.7985169887542725,1982-03-17
0.8166945576667786,1982-03-18
0.8283796906471252,1982-03-19
0.859541654586792,1982-03-22
0.8478557467460632,1982-03-23
0.8309770226478577,1982-03-24
0.8179931044578552,1982-03-25
0.8140977025032043,1982-03-26
0.8296780586242676,1982-03-29
0.8283718824386597,1982-03-30
0.8231452107429504,1982-03-31
0.8296782970428467,1982-04-01
0.8362112045288086,1982-04-02
0.8388242721557617,1982-04-05
0.8584237098693848,1982-04-06
0.8623431921005249,1982-04-07
0.8819425702095032,1982-04-08
0.8780223727226257,1982-04-12
0.8832476735115051,1982-04-13
0.8767150640487671,1982-04-14
0.9080740213394165,1982-04-15
0.9119929075241089,1982-04-16
0.928978681564331,1982-04-19
0.9237525463104248,1982-04-20
0.9250595569610596,1982-04-21
0.9407384991645813,1982-04-22
0.9668694734573364,1982-04-23
0.9734022617340088,1982-04-26
0.9472706317901611,1982-04-27
0.9459635019302368,1982-04-28
0.9407384991645813,1982-04-29
0.9485771059989929,1982-04-30
0.9511902332305908,1982-05-03
0.9511902332305908,1982-05-04
0.9355111718177795,1982-05-05
0.9211392998695374,1982-05-06
0.9172195792198181,1982-05-07
0.9224461317062378,1982-05-10
0.9328986406326294,1982-05-11
0.934204638004303,1982-05-12
0.928978681564331,1982-05-13
0.9538040161132812,1982-05-14
0.9368181228637695,1982-05-17
0.9172195792198181,1982-05-18
0.8832476735115051,1982-05-19
0.8858618140220642,1982-05-20
0.8976212739944458,1982-05-21
0.9067668914794922,1982-05-24
0.898927628993988,1982-05-25
0.8832476735115051,1982-05-26
0.8780223727226257,1982-05-27
0.8714888691902161,1982-05-28
0.8701830506324768,1982-06-01
0.8858618140220642,1982-06-02
0.8806349039077759,1982-06-03
0.8335976004600525,1982-06-04
0.8335976004600525,1982-06-07
0.8179187774658203,1982-06-08
0.8100800514221191,1982-06-09
0.8322912454605103,1982-06-10
0.8597300052642822,1982-06-11
0.8505842685699463,1982-06-14
0.8545032143592834,1982-06-15
0.8610367774963379,1982-06-16
0.8545032143592834,1982-06-17
0.8492769002914429,1982-06-18
0.8636499643325806,1982-06-21
0.8886256814002991,1982-06-22
0.9214891791343689,1982-06-23
0.8991422057151794,1982-06-24
0.896513044834137,1982-06-25
0.9083437323570251,1982-06-28
0.9201750159263611,1982-06-29
0.910973310470581,1982-06-30
0.9044005274772644,1982-07-01
0.8925696611404419,1982-07-02
0.8991422057151794,1982-07-06
0.9070294499397278,1982-07-07
0.909657895565033,1982-07-08
0.933320164680481,1982-07-09
0.9504091143608093,1982-07-12
0.9412070512771606,1982-07-13
0.9504091143608093,1982-07-14
0.9635546803474426,1982-07-15
0.9727561473846436,1982-07-16
0.9727561473846436,1982-07-19
0.9780141711235046,1982-07-20
0.976699948310852,1982-07-21
0.9845865368843079,1982-07-22
0.9885302782058716,1982-07-23
0.9780141711235046,1982-07-26
0.9517233967781067,1982-07-27
0.9372637867927551,1982-07-28
0.9517233967781067,1982-07-29
0.9320052862167358,1982-07-30
0.9425220489501953,1982-08-02
0.910973310470581,1982-08-03
0.8820528388023376,1982-08-04
0.8702215552330017,1982-08-05
0.8570773601531982,1982-08-06
0.8728511929512024,1982-08-09
0.8675938844680786,1982-08-10
0.8518187403678894,1982-08-11
0.8505041003227234,1982-08-12
0.8636503219604492,1982-08-13
0.8636503219604492,1982-08-16
0.9017708897590637,1982-08-17
0.876794695854187,1982-08-18
0.8583915829658508,1982-08-19
0.9083437323570251,1982-08-20
0.9464660286903381,1982-08-23
0.9372637867927551,1982-08-24
0.9359493851661682,1982-08-25
0.9438368082046509,1982-08-26
0.9359493851661682,1982-08-27
0.9438368082046509,1982-08-30
0.9596112370491028,1982-08-31
0.9727561473846436,1982-09-01
1.0187643766403198,1982-09-02
1.0463706254959106,1982-09-03
1.0358538627624512,1982-09-07
1.042426586151123,1982-09-08
1.0358538627624512,1982-09-09
1.0358538627624512,1982-09-10
1.0621449947357178,1982-09-13
1.0621449947357178,1982-09-14
1.0595146417617798,1982-09-15
1.0647735595703125,1982-09-16
1.0384825468063354,1982-09-17
1.0384825468063354,1982-09-20
1.0634595155715942,1982-09-21
1.030596137046814,1982-09-22
1.0319105386734009,1982-09-23
1.0227084159851074,1982-09-24
1.0332245826721191,1982-09-27
0.9988721013069153,1982-09-28
0.9869808554649353,1982-09-29
0.9830166697502136,1982-09-30
0.9883022904396057,1982-10-01
0.9777319431304932,1982-10-04
0.9830166697502136,1982-10-05
1.0596503019332886,1982-10-06
1.0570075511932373,1982-10-07
1.0755053758621216,1982-10-08
1.1376051902770996,1982-10-11
1.1415681838989258,1982-10-12
1.1481742858886719,1982-10-13
1.1164648532867432,1982-10-14
1.1191071271896362,1982-10-15
1.1627076864242554,1982-10-18
1.1574238538742065,1982-10-19
1.207631230354309,1982-10-20
1.2234861850738525,1982-10-21
1.2485902309417725,1982-10-22
1.1970610618591309,1982-10-25
1.2789790630340576,1982-10-26
1.2419838905334473,1982-10-27
1.2234861850738525,1982-10-28
1.2234861850738525,1982-10-29
1.2551963329315186,1982-11-01
1.285585641860962,1982-11-02
1.3239017724990845,1982-11-03
1.3067249059677124,1982-11-04
1.3080469369888306,1982-11-05
1.3106895685195923,1982-11-08
1.3516484498977661,1982-11-09
1.3608973026275635,1982-11-10
1.3793954849243164,1982-11-11
1.4005357027053833,1982-11-12
1.3476848602294922,1982-11-15
1.3212592601776123,1982-11-16
1.3622195720672607,1982-11-17
1.4177120923995972,1982-11-18
1.4058198928833008,1982-11-19
1.3873226642608643,1982-11-22
1.358254313468933,1982-11-23
1.3397575616836548,1982-11-24
1.3371150493621826,1982-11-26
1.3384358882904053,1982-11-29
1.430924892425537,1982-11-30
1.4494216442108154,1982-12-01
1.4665974378585815,1982-12-02
1.4798110723495483,1982-12-03
1.5590860843658447,1982-12-06
1.6000452041625977,1982-12-07
1.5432307720184326,1982-12-08
1.4824533462524414,1982-12-09
1.4322468042373657,1982-12-10
1.457349181175232,1982-12-13
1.38996422290802,1982-12-14
1.3635398149490356,1982-12-15
1.4005357027053833,1982-12-16
1.4494216442108154,1982-12-17
1.3860008716583252,1982-12-20
1.4137474298477173,1982-12-21
1.4560284614562988,1982-12-22
1.4705618619918823,1982-12-23
1.477169156074524,1982-12-27
1.4652341604232788,1982-12-28
1.444019079208374,1982-12-29
1.4161725044250488,1982-12-30
1.428105354309082,1982-12-31
1.3870000839233398,1983-01-03
1.4055646657943726,1983-01-04
1.3657840490341187,1983-01-05
1.4135210514068604,1983-01-06
1.4426918029785156,1983-01-07
1.4347363710403442,1983-01-10
1.4108675718307495,1983-01-11
1.4360624551773071,1983-01-12
1.4586042165756226,1983-01-13
1.5699877738952637,1983-01-14
1.6031384468078613,1983-01-17
1.6442458629608154,1983-01-18
1.620377779006958,1983-01-19
1.6256805658340454,1983-01-20
1.6362886428833008,1983-01-21
1.620377779006958,1983-01-24
1.7025887966156006,1983-01-25
1.694632649421692,1983-01-26
1.7078932523727417,1983-01-27
1.7489988803863525,1983-01-28
1.8670132160186768,1983-01-31
1.792757511138916,1983-02-01
1.7662378549575806,1983-02-02
1.7834752798080444,1983-02-03
1.8564053773880005,1983-02-04
1.8166241645812988,1983-02-07
1.7715402841567993,1983-02-08
1.7185018062591553,1983-02-09
1.738391399383545,1983-02-10
1.7609331607818604,1983-02-11
1.8285592794418335,1983-02-14
1.8033649921417236,1983-02-15
1.7861273288726807,1983-02-16
1.8139728307724,1983-02-17
1.8206026554107666,1983-02-18
1.7078932523727417,1983-02-22
1.6919816732406616,1983-02-23
1.7556291818618774,1983-02-24
1.7105450630187988,1983-02-25
1.660157322883606,1983-02-28
1.665460467338562,1983-03-01
1.6495490074157715,1983-03-02
1.6813727617263794,1983-03-03
1.673417091369629,1983-03-04
