GOOGL,Date
16.266767501831055,2012-01-06
15.57707691192627,2012-01-09
15.594094276428223,2012-01-10
15.664665222167969,2012-01-11
15.756756782531738,2012-01-12
15.640390396118164,2012-01-13
15.730230331420898,2012-01-17
15.83858871459961,2012-01-18
16.0052547454834,2012-01-19
14.664414405822754,2012-01-20
14.652652740478516,2012-01-23
14.537788391113281,2012-01-24
14.25150203704834,2012-01-25
14.216716766357422,2012-01-26
14.51401424407959,2012-01-27
14.456707000732422,2012-01-30
14.517267227172852,2012-01-31
14.535284996032715,2012-02-01
14.6423921585083,2012-02-02
14.923172950744629,2012-02-03
15.242491722106934,2012-02-06
15.184433937072754,2012-02-07
15.26151180267334,2012-02-08
15.301801681518555,2012-02-09
15.16291332244873,2012-02-10
15.320320129394531,2012-02-13
15.259259223937988,2012-02-14
15.154153823852539,2012-02-15
15.178177833557129,2012-02-16
15.131131172180176,2012-02-17
15.365365028381348,2012-02-21
15.213713645935059,2012-02-22
15.16791820526123,2012-02-23
15.262763023376465,2012-02-24
15.247998237609863,2012-02-27
15.475225448608398,2012-02-28
15.471721649169922,2012-02-29
15.575575828552246,2012-03-01
15.546796798706055,2012-03-02
15.371622085571289,2012-03-05
15.139139175415039,2012-03-06
15.185185432434082,2012-03-07
15.193694114685059,2012-03-08
15.021270751953125,2012-03-09
15.14389419555664,2012-03-12
15.459959983825684,2012-03-13
15.415164947509766,2012-03-14
15.543793678283691,2012-03-15
15.641641616821289,2012-03-16
15.865365028381348,2012-03-19
15.853102684020996,2012-03-20
16.01551628112793,2012-03-21
16.167417526245117,2012-03-22
16.08083152770996,2012-03-23
16.24949836730957,2012-03-26
16.191692352294922,2012-03-27
16.410409927368164,2012-03-28
16.226476669311523,2012-03-29
16.047046661376953,2012-03-30
16.189189910888672,2012-04-02
16.081581115722656,2012-04-03
15.894644737243652,2012-04-04
15.823823928833008,2012-04-05
15.786787033081055,2012-04-09
15.687187194824219,2012-04-10
15.914915084838867,2012-04-11
16.291542053222656,2012-04-12
15.630631446838379,2012-04-13
15.166916847229004,2012-04-16
15.254505157470703,2012-04-17
15.201451301574707,2012-04-18
14.997496604919434,2012-04-19
14.91641616821289,2012-04-20
14.954955101013184,2012-04-23
15.046796798706055,2012-04-24
15.258257865905762,2012-04-25
15.402152061462402,2012-04-26
15.38988971710205,2012-04-27
15.136385917663574,2012-04-30
15.125876426696777,2012-05-01
15.196697235107422,2012-05-02
15.290790557861328,2012-05-03
14.939188957214355,2012-05-04
15.203953742980957,2012-05-07
15.335084915161133,2012-05-08
15.243993759155273,2012-05-09
15.356857299804688,2012-05-10
15.145895957946777,2012-05-11
15.11511516571045,2012-05-14
15.29304313659668,2012-05-15
15.738988876342773,2012-05-16
15.591841697692871,2012-05-17
15.025025367736816,2012-05-18
15.368118286132812,2012-05-21
15.035035133361816,2012-05-22
15.251751899719238,2012-05-23
15.106607437133789,2012-05-24
14.80305290222168,2012-05-25
14.873373031616211,2012-05-29
14.720470428466797,2012-05-30
14.536035537719727,2012-05-31
14.288788795471191,2012-06-01
14.479228973388672,2012-06-04
14.274524688720703,2012-06-05
14.528779029846191,2012-06-06
14.470219612121582,2012-06-07
14.525775909423828,2012-06-08
14.226726531982422,2012-06-11
14.141641616821289,2012-06-12
14.041291236877441,2012-06-13
13.990240097045898,2012-06-14
14.126876831054688,2012-06-15
14.28553581237793,2012-06-18
14.552803039550781,2012-06-19
14.452201843261719,2012-06-20
14.144393920898438,2012-06-21
14.301301002502441,2012-06-22
14.031532287597656,2012-06-25
14.131131172180176,2012-06-26
14.246747016906738,2012-06-27
14.121871948242188,2012-06-28
14.516265869140625,2012-06-29
14.526275634765625,2012-07-02
14.71045970916748,2012-07-03
14.91291332244873,2012-07-05
14.664163589477539,2012-07-06
14.664915084838867,2012-07-09
14.55705738067627,2012-07-10
14.29404354095459,2012-07-11
14.276275634765625,2012-07-12
14.427427291870117,2012-07-13
14.3873872756958,2012-07-16
14.432682991027832,2012-07-17
14.533534049987793,2012-07-18
14.841341018676758,2012-07-19
15.285785675048828,2012-07-20
15.403153419494629,2012-07-23
15.20445442199707,2012-07-24
15.214964866638184,2012-07-25
15.349349021911621,2012-07-26
15.88988971710205,2012-07-27
15.823323249816895,2012-07-30
15.840089797973633,2012-07-31
15.832833290100098,2012-08-01
15.73448371887207,2012-08-02
16.049299240112305,2012-08-03
16.08658790588379,2012-08-06
16.029529571533203,2012-08-07
16.071821212768555,2012-08-08
16.074825286865234,2012-08-09
16.06606674194336,2012-08-10
16.516767501831055,2012-08-13
16.733232498168945,2012-08-14
16.7052059173584,2012-08-15
16.83858871459961,2012-08-16
16.945444107055664,2012-08-17
16.905405044555664,2012-08-20
16.754505157470703,2012-08-21
16.94644546508789,2012-08-22
16.93693733215332,2012-08-23
16.98273277282715,2012-08-24
16.74724769592285,2012-08-27
16.948198318481445,2012-08-28
17.217466354370117,2012-08-29
17.059059143066406,2012-08-30
17.144393920898438,2012-08-31
17.04304313659668,2012-09-04
17.0350341796875,2012-09-05
17.50250244140625,2012-09-06
17.67142105102539,2012-09-07
17.536787033081055,2012-09-10
17.322071075439453,2012-09-11
17.289289474487305,2012-09-12
17.668668746948242,2012-09-13
17.7597599029541,2012-09-14
17.76726722717285,2012-09-17
17.9749755859375,2012-09-18
18.205705642700195,2012-09-19
18.221221923828125,2012-09-20
18.368118286132812,2012-09-21
18.753253936767578,2012-09-24
18.74774742126465,2012-09-25
18.85535430908203,2012-09-26
18.93143081665039,2012-09-27
18.881380081176758,2012-09-28
19.06356430053711,2012-10-01
18.943693161010742,2012-10-02
19.081581115722656,2012-10-03
19.220470428466797,2012-10-04
19.210460662841797,2012-10-05
18.9649658203125,2012-10-08
18.62087059020996,2012-10-09
18.632633209228516,2012-10-10
18.805805206298828,2012-10-11
18.637386322021484,2012-10-12
18.54304313659668,2012-10-15
18.63613510131836,2012-10-16
18.906156539916992,2012-10-17
17.392391204833984,2012-10-18
17.061811447143555,2012-10-19
16.983734130859375,2012-10-22
17.025775909423828,2012-10-23
16.94944953918457,2012-10-24
16.960960388183594,2012-10-25
16.895645141601562,2012-10-26
17.024524688720703,2012-10-31
17.20695686340332,2012-11-01
17.2152156829834,2012-11-02
17.09109115600586,2012-11-05
17.060060501098633,2012-11-06
16.69469451904297,2012-11-07
16.32357406616211,2012-11-08
16.592342376708984,2012-11-09
16.66416358947754,2012-11-12
16.49274253845215,2012-11-13
16.330080032348633,2012-11-14
16.19769859313965,2012-11-15
16.195695877075195,2012-11-16
16.72197151184082,2012-11-19
16.766016006469727,2012-11-20
16.66341209411621,2012-11-21
16.715965270996094,2012-11-23
16.54529571533203,2012-11-26
16.784534454345703,2012-11-27
17.108858108520508,2012-11-28
17.314565658569336,2012-11-29
17.476726531982422,2012-11-30
17.398649215698242,2012-12-03
17.29304313659668,2012-12-04
17.21271324157715,2012-12-05
17.29554557800293,2012-12-06
17.122371673583984,2012-12-07
17.152652740478516,2012-12-10
17.43943977355957,2012-12-11
17.45645523071289,2012-12-12
17.585084915161133,2012-12-13
17.566566467285156,2012-12-14
18.037538528442383,2012-12-17
18.0447940826416,2012-12-18
18.020771026611328,2012-12-19
18.077077865600586,2012-12-20
17.908658981323242,2012-12-21
17.7552547454834,2012-12-24
17.73948860168457,2012-12-26
17.674924850463867,2012-12-27
17.51776885986328,2012-12-28
17.70220184326172,2012-12-31
18.099348068237305,2013-01-02
18.109859466552734,2013-01-03
18.46771812438965,2013-01-04
18.387136459350586,2013-01-07
18.35085105895996,2013-01-08
18.471471786499023,2013-01-09
18.55555534362793,2013-01-10
18.518268585205078,2013-01-11
18.099348068237305,2013-01-14
18.14139175415039,2013-01-15
17.897647857666016,2013-01-16
17.800800323486328,2013-01-17
17.630380630493164,2013-01-18
17.589338302612305,2013-01-22
18.556055068969727,2013-01-23
18.87412452697754,2013-01-24
18.860610961914062,2013-01-25
18.787036895751953,2013-01-28
18.86086082458496,2013-01-29
18.864614486694336,2013-01-30
18.911161422729492,2013-01-31
19.409408569335938,2013-02-01
18.99449348449707,2013-02-04
19.162662506103516,2013-02-05
19.273523330688477,2013-02-06
19.368118286132812,2013-02-07
19.65390396118164,2013-02-08
19.580080032348633,2013-02-11
19.537036895751953,2013-02-12
19.59109115600586,2013-02-13
19.7152156829834,2013-02-14
19.842092514038086,2013-02-15
20.19144058227539,2013-02-19
19.831331253051758,2013-02-20
19.908157348632812,2013-02-21
20.01276206970215,2013-02-22
19.789039611816406,2013-02-25
19.77302360534668,2013-02-26
20.014514923095703,2013-02-27
20.050050735473633,2013-02-28
20.174924850463867,2013-03-01
20.55805778503418,2013-03-04
20.985986709594727,2013-03-05
20.80530548095703,2013-03-06
20.83583641052246,2013-03-07
20.808809280395508,2013-03-08
20.89139175415039,2013-03-11
20.710960388183594,2013-03-12
20.65340232849121,2013-03-13
20.559059143066406,2013-03-14
20.377878189086914,2013-03-15
20.2149658203125,2013-03-18
20.303302764892578,2013-03-19
20.388137817382812,2013-03-20
20.301801681518555,2013-03-21
20.27802848815918,2013-03-22
20.261260986328125,2013-03-25
20.33083152770996,2013-03-26
20.08658790588379,2013-03-27
19.874624252319336,2013-03-28
20.049800872802734,2013-04-01
20.346345901489258,2013-04-02
20.175174713134766,2013-04-03
19.89664649963379,2013-04-04
19.59584617614746,2013-04-05
19.390640258789062,2013-04-08
19.460710525512695,2013-04-09
19.774274826049805,2013-04-10
19.779529571533203,2013-04-11
19.771020889282227,2013-04-12
19.56781768798828,2013-04-15
19.854103088378906,2013-04-16
19.58358383178711,2013-04-17
19.16691780090332,2013-04-18
20.016767501831055,2013-04-19
20.02277374267578,2013-04-22
20.21771812438965,2013-04-23
20.35660743713379,2013-04-24
20.24774742126465,2013-04-25
20.05555534362793,2013-04-26
20.496997833251953,2013-04-29
20.634885787963867,2013-04-30
20.531280517578125,2013-05-01
20.761011123657227,2013-05-02
21.16416358947754,2013-05-03
21.56031036376953,2013-05-06
21.45220184326172,2013-05-07
21.862613677978516,2013-05-08
21.808809280395508,2013-05-09
22.02777862548828,2013-05-10
21.9602108001709,2013-05-13
22.19969940185547,2013-05-14
22.920169830322266,2013-05-15
22.619369506835938,2013-05-16
22.75225257873535,2013-05-17
22.735986709594727,2013-05-20
22.69694709777832,2013-05-21
22.25775718688965,2013-05-22
22.091842651367188,2013-05-23
21.854854583740234,2013-05-24
22.053804397583008,2013-05-28
21.72947883605957,2013-05-29
21.790790557861328,2013-05-30
21.80230140686035,2013-05-31
21.712461471557617,2013-06-03
21.498998641967773,2013-06-04
21.514013290405273,2013-06-05
21.637638092041016,2013-06-06
22.0152645111084,2013-06-07
22.27777862548828,2013-06-10
22.01726722717285,2013-06-11
21.821321487426758,2013-06-12
21.94694709777832,2013-06-13
21.897897720336914,2013-06-14
22.178428649902344,2013-06-17
22.53803825378418,2013-06-18
22.539539337158203,2013-06-19
22.140640258789062,2013-06-20
22.04529571533203,2013-06-21
21.766517639160156,2013-06-24
21.676677703857422,2013-06-25
21.863113403320312,2013-06-26
21.948699951171875,2013-06-27
22.031280517578125,2013-06-28
22.219219207763672,2013-07-01
22.079830169677734,2013-07-02
22.182933807373047,2013-07-03
22.359609603881836,2013-07-05
22.649900436401367,2013-07-08
22.653654098510742,2013-07-09
22.672422409057617,2013-07-10
23.029029846191406,2013-07-11
23.098098754882812,2013-07-12
23.140390396118164,2013-07-15
23.013263702392578,2013-07-16
22.986736297607422,2013-07-17
22.7897891998291,2013-07-18
22.437437057495117,2013-07-19
22.79029083251953,2013-07-22
22.617618560791016,2013-07-23
22.595094680786133,2013-07-24
22.21471405029297,2013-07-25
22.155906677246094,2013-07-26
22.078828811645508,2013-07-29
22.29529571533203,2013-07-30
22.215965270996094,2013-07-31
22.628128051757812,2013-08-01
22.68693733215332,2013-08-02
22.647647857666016,2013-08-05
22.436687469482422,2013-08-06
22.28853988647461,2013-08-07
22.338838577270508,2013-08-08
22.282533645629883,2013-08-09
22.159910202026367,2013-08-12
22.053302764892578,2013-08-13
21.767017364501953,2013-08-14
21.51301383972168,2013-08-15
21.444194793701172,2013-08-16
21.662912368774414,2013-08-19
21.65715789794922,2013-08-20
21.7550048828125,2013-08-21
21.864614486694336,2013-08-22
21.777027130126953,2013-08-23
21.68143081665039,2013-08-26
21.2750244140625,2013-08-27
21.2349853515625,2013-08-28
21.40715789794922,2013-08-29
21.193693161010742,2013-08-30
21.531030654907227,2013-09-03
21.812562942504883,2013-09-04
22.011011123657227,2013-09-05
22.011512756347656,2013-09-06
22.223472595214844,2013-09-09
22.238988876342773,2013-09-10
22.42717742919922,2013-09-11
22.348848342895508,2013-09-12
22.248998641967773,2013-09-13
22.216215133666992,2013-09-16
22.174924850463867,2013-09-17
22.605606079101562,2013-09-18
22.48223114013672,2013-09-19
22.60034942626953,2013-09-20
22.18468475341797,2013-09-23
22.193193435668945,2013-09-24
21.95270347595215,2013-09-25
21.976226806640625,2013-09-26
21.931682586669922,2013-09-27
21.91967010498047,2013-09-30
22.19719696044922,2013-10-01
22.22197151184082,2013-10-02
21.92417335510254,2013-10-03
21.830581665039062,2013-10-04
21.665164947509766,2013-10-07
21.363113403320312,2013-10-08
21.417917251586914,2013-10-09
21.72772789001465,2013-10-10
21.821571350097656,2013-10-11
21.92467498779297,2013-10-14
22.072322845458984,2013-10-15
22.473222732543945,2013-10-16
22.241992950439453,2013-10-17
25.31056022644043,2013-10-18
25.107608795166016,2013-10-21
25.200199127197266,2013-10-22
25.81106185913086,2013-10-23
25.664413452148438,2013-10-24
25.405405044555664,2013-10-25
25.400400161743164,2013-10-28
25.93193244934082,2013-10-29
25.786285400390625,2013-10-30
25.79029083251953,2013-10-31
25.701702117919922,2013-11-01
25.678428649902344,2013-11-04
25.56356430053711,2013-11-05
25.594343185424805,2013-11-06
25.223974227905273,2013-11-07
25.426176071166992,2013-11-08
25.2900390625,2013-11-11
25.319820404052734,2013-11-12
25.837587356567383,2013-11-13
25.90665626525879,2013-11-14
25.864864349365234,2013-11-15
25.814565658569336,2013-11-18
25.655656814575195,2013-11-19
25.583332061767578,2013-11-20
25.877628326416016,2013-11-21
25.82307243347168,2013-11-22
26.174423217773438,2013-11-25
26.486736297607422,2013-11-26
26.604354858398438,2013-11-27
26.516265869140625,2013-11-29
26.38838768005371,2013-12-02
26.357858657836914,2013-12-03
26.480981826782227,2013-12-04
26.4599609375,2013-12-05
26.773523330688477,2013-12-06
26.980480194091797,2013-12-09
27.143644332885742,2013-12-10
26.959209442138672,2013-12-11
26.775775909423828,2013-12-12
26.546295166015625,2013-12-13
26.851350784301758,2013-12-16
26.773273468017578,2013-12-17
27.145896911621094,2013-12-18
27.18268394470215,2013-12-19
27.54304313659668,2013-12-20
27.905405044555664,2013-12-23
27.823823928833008,2013-12-24
27.96446418762207,2013-12-26
27.987987518310547,2013-12-27
27.764263153076172,2013-12-30
28.045795440673828,2013-12-31
27.85585594177246,2014-01-02
27.652652740478516,2014-01-03
27.960960388183594,2014-01-06
28.5,2014-01-07
28.559309005737305,2014-01-08
28.284284591674805,2014-01-09
28.28278350830078,2014-01-10
28.102603912353516,2014-01-13
28.763763427734375,2014-01-14
28.744243621826172,2014-01-15
28.93443489074707,2014-01-16
28.792041778564453,2014-01-17
29.12162208557129,2014-01-21
29.15465545654297,2014-01-22
29.031532287597656,2014-01-23
28.12387466430664,2014-01-24
27.558307647705078,2014-01-27
28.10335350036621,2014-01-28
27.700700759887695,2014-01-29
28.413162231445312,2014-01-30
29.553804397583008,2014-01-31
28.36411476135254,2014-02-03
28.48248291015625,2014-02-04
28.60860824584961,2014-02-05
29.02802848815918,2014-02-06
29.465465545654297,2014-02-07
29.352603912353516,2014-02-10
29.784284591674805,2014-02-11
29.69694709777832,2014-02-12
30.027528762817383,2014-02-13
30.100099563598633,2014-02-14
30.30230140686035,2014-02-18
30.08858871459961,2014-02-19
30.132883071899414,2014-02-20
30.124874114990234,2014-02-21
30.343093872070312,2014-02-24
30.53053092956543,2014-02-25
30.5347843170166,2014-02-26
30.510761260986328,2014-02-27
30.421672821044922,2014-02-28
30.097347259521484,2014-03-03
30.403152465820312,2014-03-04
30.48698616027832,2014-03-05
30.520771026611328,2014-03-06
30.400150299072266,2014-03-07
30.319570541381836,2014-03-10
30.0297794342041,2014-03-11
30.21271324157715,2014-03-12
29.756256103515625,2014-03-13
29.349348068237305,2014-03-14
29.832332611083984,2014-03-17
30.311811447143555,2014-03-18
30.011260986328125,2014-03-19
29.958959579467773,2014-03-20
29.605606079101562,2014-03-21
28.97722625732422,2014-03-24
28.996997833251953,2014-03-25
28.327577590942383,2014-03-26
27.884885787963867,2014-03-27
28.031782150268555,2014-03-28
27.890640258789062,2014-03-31
28.400651931762695,2014-04-01
28.405906677246094,2014-04-02
28.575000762939453,2014-04-03
27.262500762939453,2014-04-04
27.0314998626709,2014-04-07
27.875499725341797,2014-04-08
28.351999282836914,2014-04-09
27.33449935913086,2014-04-10
26.88800048828125,2014-04-11
27.260000228881836,2014-04-14
27.434999465942383,2014-04-15
28.19499969482422,2014-04-16
27.16699981689453,2014-04-17
26.9685001373291,2014-04-21
27.274999618530273,2014-04-22
26.875499725341797,2014-04-23
26.722000122070312,2014-04-24
26.155000686645508,2014-04-25
26.14900016784668,2014-04-28
26.816499710083008,2014-04-29
26.743999481201172,2014-04-30
26.92650032043457,2014-05-01
26.693500518798828,2014-05-02
26.76650047302246,2014-05-05
26.12849998474121,2014-05-06
25.899999618530273,2014-05-07
26.008499145507812,2014-05-08
26.33099937438965,2014-05-09
26.921499252319336,2014-05-12
27.07699966430664,2014-05-13
26.720500946044922,2014-05-14
26.45599937438965,2014-05-15
26.415000915527344,2014-05-16
26.941499710083008,2014-05-19
27.019500732421875,2014-05-20
27.485000610351562,2014-05-21
27.772499084472656,2014-05-22
28.190000534057617,2014-05-23
28.743499755859375,2014-05-27
28.522499084472656,2014-05-28
28.527999877929688,2014-05-29
28.582500457763672,2014-05-30
28.216999053955078,2014-06-02
27.725500106811523,2014-06-03
27.687999725341797,2014-06-04
28.24650001525879,2014-06-05
28.30150032043457,2014-06-06
28.536500930786133,2014-06-09
28.415000915527344,2014-06-10
28.375,2014-06-11
27.975000381469727,2014-06-12
28.017499923706055,2014-06-13
27.614999771118164,2014-06-16
27.5310001373291,2014-06-17
28.033000946044922,2014-06-18
28.249500274658203,2014-06-19
28.326000213623047,2014-06-20
28.714500427246094,2014-06-23
28.62700080871582,2014-06-24
29.296499252319336,2014-06-25
29.238500595092773,2014-06-26
29.284500122070312,2014-06-27
29.23349952697754,2014-06-30
29.574499130249023,2014-07-01
29.538999557495117,2014-07-02
29.65399932861328,2014-07-03
29.538000106811523,2014-07-07
28.920000076293945,2014-07-08
29.167999267578125,2014-07-09
29.00200080871582,2014-07-10
29.332500457763672,2014-07-11
29.71299934387207,2014-07-14
29.652999877929688,2014-07-15
29.5310001373291,2014-07-16
29.041000366210938,2014-07-17
30.25550079345703,2014-07-18
29.922000885009766,2014-07-21
30.178499221801758,2014-07-22
30.25950050354004,2014-07-23
30.15049934387207,2014-07-24
29.90399932861328,2014-07-25
29.951000213623047,2014-07-28
29.697500228881836,2014-07-29
29.77199935913086,2014-07-30
28.977500915527344,2014-07-31
28.68000030517578,2014-08-01
29.113500595092773,2014-08-04
28.656999588012695,2014-08-05
28.72450065612793,2014-08-06
28.590499877929688,2014-08-07
28.89699935913086,2014-08-08
28.862499237060547,2014-08-11
28.606000900268555,2014-08-12
29.22800064086914,2014-08-13
29.232500076293945,2014-08-14
29.18549919128418,2014-08-15
29.635000228881836,2014-08-18
29.855499267578125,2014-08-19
29.77050018310547,2014-08-20
29.621000289916992,2014-08-21
29.62700080871582,2014-08-22
29.528499603271484,2014-08-25
29.4060001373291,2014-08-26
29.149999618530273,2014-08-27
29.016000747680664,2014-08-28
29.118000030517578,2014-08-29
29.431499481201172,2014-09-02
29.47599983215332,2014-09-03
29.656999588012695,2014-09-04
29.888999938964844,2014-09-05
30.081499099731445,2014-09-08
29.598499298095703,2014-09-09
29.67099952697754,2014-09-10
29.555500030517578,2014-09-11
29.2450008392334,2014-09-12
29.082000732421875,2014-09-15
29.43899917602539,2014-09-16
29.664499282836914,2014-09-17
29.863500595092773,2014-09-18
30.270000457763672,2014-09-19
29.863500595092773,2014-09-22
29.55900001525879,2014-09-23
29.92099952697754,2014-09-24
29.262500762939453,2014-09-25
29.395000457763672,2014-09-26
29.390499114990234,2014-09-29
29.420499801635742,2014-09-30
28.98150062561035,2014-10-01
29.04400062561035,2014-10-02
29.3125,2014-10-03
29.388999938964844,2014-10-06
28.704999923706055,2014-10-07
29.187000274658203,2014-10-08
28.54050064086914,2014-10-09
27.75950050354004,2014-10-10
27.237499237060547,2014-10-13
27.434499740600586,2014-10-14
27.036500930786133,2014-10-15
26.84600067138672,2014-10-16
26.148500442504883,2014-10-17
26.618999481201172,2014-10-20
26.901500701904297,2014-10-21
27.13450050354004,2014-10-22
27.6825008392334,2014-10-23
27.44499969482422,2014-10-24
27.493999481201172,2014-10-27
27.94700050354004,2014-10-28
27.922500610351562,2014-10-29
28.013500213623047,2014-10-30
28.39349937438965,2014-10-31
28.188499450683594,2014-11-03
28.20949935913086,2014-11-04
27.797500610351562,2014-11-05
27.58449935913086,2014-11-06
27.590999603271484,2014-11-07
27.911500930786133,2014-11-10
28.06450080871582,2014-11-11
27.912500381469727,2014-11-12
27.82200050354004,2014-11-13
27.75950050354004,2014-11-14
27.332000732421875,2014-11-17
27.225500106811523,2014-11-18
27.360000610351562,2014-11-19
27.187999725341797,2014-11-20
27.29450035095215,2014-11-21
27.374000549316406,2014-11-24
27.46150016784668,2014-11-25
27.386499404907227,2014-11-26
27.45400047302246,2014-11-28
26.982500076293945,2014-12-01
26.929500579833984,2014-12-02
26.848499298095703,2014-12-03
27.128999710083008,2014-12-04
26.40399932861328,2014-12-05
26.536500930786133,2014-12-08
26.805500030517578,2014-12-09
26.402000427246094,2014-12-10
26.605499267578125,2014-12-11
26.07550048828125,2014-12-12
25.79199981689453,2014-12-15
24.908000946044922,2014-12-16
25.322500228881836,2014-12-17
25.731000900268555,2014-12-18
26.00200080871582,2014-12-19
26.614999771118164,2014-12-22
26.938499450683594,2014-12-23
26.846500396728516,2014-12-24
27.076000213623047,2014-12-26
26.86549949645996,2014-12-29
26.763999938964844,2014-12-30
26.533000946044922,2014-12-31
26.477500915527344,2015-01-02
25.972999572753906,2015-01-05
25.332000732421875,2015-01-06
25.25749969482422,2015-01-07
25.345500946044922,2015-01-08
25.035999298095703,2015-01-09
24.85300064086914,2015-01-12
25.09000015258789,2015-01-13
25.296499252319336,2015-01-14
25.20050048828125,2015-01-15
25.523000717163086,2015-01-16
25.496999740600586,2015-01-20
26.019500732421875,2015-01-21
26.864999771118164,2015-01-22
27.09749984741211,2015-01-23
26.836000442504883,2015-01-26
26.059499740600586,2015-01-27
25.62150001525879,2015-01-28
25.661500930786133,2015-01-29
26.877500534057617,2015-01-30
26.610000610351562,2015-02-02
26.665000915527344,2015-02-03
26.30500030517578,2015-02-04
26.491500854492188,2015-02-05
26.694000244140625,2015-02-06
26.464000701904297,2015-02-09
27.007999420166016,2015-02-10
26.899999618530273,2015-02-11
27.300500869750977,2015-02-12
27.558000564575195,2015-02-13
27.250499725341797,2015-02-17
27.13249969482422,2015-02-18
27.322500228881836,2015-02-19
27.09000015258789,2015-02-20
26.75,2015-02-23
26.9325008392334,2015-02-24
27.366500854492188,2015-02-25
27.964500427246094,2015-02-26
28.131500244140625,2015-02-27
28.750999450683594,2015-03-02
28.93950080871582,2015-03-03
28.916500091552734,2015-03-04
29.071500778198242,2015-03-05
28.645000457763672,2015-03-06
28.704999923706055,2015-03-09
27.99250030517578,2015-03-10
27.784500122070312,2015-03-11
28.058500289916992,2015-03-12
27.649999618530273,2015-03-13
28.082000732421875,2015-03-16
27.88050079345703,2015-03-17
28.308000564575195,2015-03-18
28.183500289916992,2015-03-19
28.247499465942383,2015-03-20
28.26849937438965,2015-03-23
28.87700080871582,2015-03-24
28.350000381469727,2015-03-25
28.18199920654297,2015-03-26
27.877500534057617,2015-03-27
28.05699920654297,2015-03-30
27.735000610351562,2015-03-31
27.47450065612793,2015-04-01
27.065500259399414,2015-04-02
27.197500228881836,2015-04-06
27.243000030517578,2015-04-07
27.441999435424805,2015-04-08
27.400999069213867,2015-04-09
27.427000045776367,2015-04-10
27.43199920654297,2015-04-13
26.98900032043457,2015-04-14
27.052000045776367,2015-04-15
27.176000595092773,2015-04-16
26.636999130249023,2015-04-17
27.226499557495117,2015-04-20
27.145999908447266,2015-04-21
27.458999633789062,2015-04-22
27.87299919128418,2015-04-23
28.683000564575195,2015-04-24
28.305999755859375,2015-04-27
28.2185001373291,2015-04-28
28.069499969482422,2015-04-29
27.438499450683594,2015-04-30
27.558000564575195,2015-05-01
27.642000198364258,2015-05-04
27.152000427246094,2015-05-05
26.753999710083008,2015-05-06
27.101999282836914,2015-05-07
27.447500228881836,2015-05-08
27.288999557495117,2015-05-11
26.936500549316406,2015-05-12
26.97450065612793,2015-05-13
27.459999084472656,2015-05-14
27.324499130249023,2015-05-15
27.333499908447266,2015-05-18
27.464000701904297,2015-05-19
27.625499725341797,2015-05-20
27.840499877929688,2015-05-21
27.72599983215332,2015-05-22
27.359500885009766,2015-05-26
27.712499618530273,2015-05-27
27.708999633789062,2015-05-28
27.266000747680664,2015-05-29
27.460500717163086,2015-06-01
27.697500228881836,2015-06-02
27.76449966430664,2015-06-03
27.58449935913086,2015-06-04
27.476499557495117,2015-06-05
27.173999786376953,2015-06-08
27.107999801635742,2015-06-09
27.6299991607666,2015-06-10
27.50200080871582,2015-06-11
27.37350082397461,2015-06-12
27.149999618530273,2015-06-15
27.243499755859375,2015-06-16
27.329999923706055,2015-06-17
27.80900001525879,2015-06-18
27.875999450683594,2015-06-19
27.983999252319336,2015-06-22
28.16950035095215,2015-06-23
27.928499221801758,2015-06-24
27.897499084472656,2015-06-25
27.652999877929688,2015-06-26
27.0625,2015-06-29
27.00200080871582,2015-06-30
27.165000915527344,2015-07-01
27.367000579833984,2015-07-02
27.2810001373291,2015-07-06
27.50149917602539,2015-07-07
27.084999084472656,2015-07-08
27.232500076293945,2015-07-09
27.805500030517578,2015-07-10
28.58650016784668,2015-07-13
29.208999633789062,2015-07-14
29.197999954223633,2015-07-15
30.089000701904297,2015-07-16
34.98099899291992,2015-07-17
34.641998291015625,2015-07-20
34.76750183105469,2015-07-21
34.755001068115234,2015-07-22
33.73649978637695,2015-07-23
32.73849868774414,2015-07-24
32.91350173950195,2015-07-27
32.983001708984375,2015-07-28
33.07149887084961,2015-07-29
33.22800064086914,2015-07-30
32.875,2015-07-31
33.236000061035156,2015-08-03
33.06399917602539,2015-08-04
33.66450119018555,2015-08-05
33.50749969482422,2015-08-06
33.21950149536133,2015-08-07
33.15700149536133,2015-08-10
34.51499938964844,2015-08-11
34.57350158691406,2015-08-12
34.32550048828125,2015-08-13
34.46849822998047,2015-08-14
34.705501556396484,2015-08-17
34.436500549316406,2015-08-18
34.70199966430664,2015-08-19
33.9739990234375,2015-08-20
32.201499938964844,2015-08-21
30.905500411987305,2015-08-24
30.62350082397461,2015-08-25
32.98699951171875,2015-08-26
33.39799880981445,2015-08-27
32.984500885009766,2015-08-28
32.39099884033203,2015-08-31
31.47800064086914,2015-09-01
32.24549865722656,2015-09-02
31.852500915527344,2015-09-03
31.447999954223633,2015-09-04
32.194000244140625,2015-09-08
32.170501708984375,2015-09-09
32.55400085449219,2015-09-10
32.76499938964844,2015-09-11
32.62350082397461,2015-09-14
33.253501892089844,2015-09-15
33.2760009765625,2015-09-16
33.583499908447266,2015-09-17
33.04600143432617,2015-09-18
33.3489990234375,2015-09-21
32.65999984741211,2015-09-22
32.66450119018555,2015-09-23
