VTR,Date
32.047607421875,2010-09-23
32.904727935791016,2010-09-24
32.488773345947266,2010-09-27
32.60221481323242,2010-09-28
32.36272430419922,2010-09-29
32.50137710571289,2010-09-30
32.551780700683594,2010-10-01
33.07489776611328,2010-10-04
34.17149353027344,2010-10-05
34.06436538696289,2010-10-06
34.013938903808594,2010-10-07
33.913108825683594,2010-10-08
33.90679931640625,2010-10-11
33.96983337402344,2010-10-12
34.29125213623047,2010-10-13
34.12107467651367,2010-10-14
33.76184844970703,2010-10-15
34.30385971069336,2010-10-18
33.919403076171875,2010-10-19
34.65047836303711,2010-10-20
34.50552749633789,2010-10-21
32.99293899536133,2010-10-22
33.67991256713867,2010-10-25
33.976131439208984,2010-10-26
33.48453903198242,2010-10-27
33.52236557006836,2010-10-28
33.75555419921875,2010-10-29
33.887901306152344,2010-11-01
33.9005012512207,2010-11-02
33.80596160888672,2010-11-03
34.93409729003906,2010-11-04
34.72611618041992,2010-11-05
34.751319885253906,2010-11-08
33.749237060546875,2010-11-09
34.27864456176758,2010-11-10
34.165191650390625,2010-11-11
33.68622589111328,2010-11-12
33.427825927734375,2010-11-15
31.99717903137207,2010-11-16
32.236671447753906,2010-11-17
32.305999755859375,2010-11-18
32.43206024169922,2010-11-19
32.60221481323242,2010-11-22
32.280799865722656,2010-11-23
32.92362594604492,2010-11-24
32.715660095214844,2010-11-26
32.60221481323242,2010-11-29
32.31231689453125,2010-11-30
31.93415641784668,2010-12-01
31.978271484375,2010-12-02
31.833316802978516,2010-12-03
31.801815032958984,2010-12-06
32.06650161743164,2010-12-07
31.499298095703125,2010-12-08
31.121158599853516,2010-12-09
31.49298858642578,2010-12-10
31.73247718811035,2010-12-13
31.083337783813477,2010-12-14
31.073774337768555,2010-12-15
31.220317840576172,2010-12-16
31.628103256225586,2010-12-17
32.05499267578125,2010-12-20
32.520103454589844,2010-12-21
32.9852294921875,2010-12-22
33.093544006347656,2010-12-23
33.29104995727539,2010-12-27
33.60963439941406,2010-12-28
33.51405715942383,2010-12-29
33.68608474731445,2010-12-30
33.43761444091797,2010-12-31
34.29774856567383,2011-01-03
33.89634704589844,2011-01-04
33.622379302978516,2011-01-05
33.59052276611328,2011-01-06
33.393009185791016,2011-01-07
33.14451599121094,2011-01-10
33.02346420288086,2011-01-11
33.463096618652344,2011-01-12
33.51405715942383,2011-01-13
33.71158218383789,2011-01-14
34.24679183959961,2011-01-18
34.042903900146484,2011-01-19
34.087493896484375,2011-01-20
34.13209915161133,2011-01-21
34.062015533447266,2011-01-24
34.57172775268555,2011-01-25
34.62271499633789,2011-01-26
35.00499725341797,2011-01-27
34.63545227050781,2011-01-28
35.336307525634766,2011-01-31
34.38695526123047,2011-02-01
34.45068359375,2011-02-02
34.54623031616211,2011-02-03
34.214927673339844,2011-02-04
34.42517852783203,2011-02-07
34.87119674682617,2011-02-08
35.024105072021484,2011-02-09
35.12604904174805,2011-02-10
35.183406829833984,2011-02-11
35.30445098876953,2011-02-14
35.28533935546875,2011-02-15
35.77595520019531,2011-02-16
35.38728713989258,2011-02-17
35.90974426269531,2011-02-18
35.603919982910156,2011-02-22
35.7568244934082,2011-02-23
35.763214111328125,2011-02-24
36.43857955932617,2011-02-25
35.310829162597656,2011-02-28
33.77528762817383,2011-03-01
33.12540054321289,2011-03-02
33.858123779296875,2011-03-03
33.66059112548828,2011-03-04
33.49495315551758,2011-03-07
33.81352615356445,2011-03-08
33.77165985107422,2011-03-09
33.80386734008789,2011-03-10
34.07440185546875,2011-03-11
33.94557189941406,2011-03-14
33.73300552368164,2011-03-15
33.07600021362305,2011-03-16
33.45603942871094,2011-03-17
33.694358825683594,2011-03-18
34.113040924072266,2011-03-21
33.694358825683594,2011-03-22
33.19194030761719,2011-03-23
33.307891845703125,2011-03-24
33.56554412841797,2011-03-25
33.81674575805664,2011-03-28
33.92623519897461,2011-03-29
34.621910095214844,2011-03-30
34.97617721557617,2011-03-31
34.860233306884766,2011-04-01
35.001953125,2011-04-04
35.053470611572266,2011-04-05
34.82159423828125,2011-04-06
34.58325958251953,2011-04-07
34.49307632446289,2011-04-08
34.74428939819336,2011-04-11
35.09210968017578,2011-04-12
35.03414535522461,2011-04-13
35.362648010253906,2011-04-14
35.884403228759766,2011-04-15
35.4721565246582,2011-04-18
35.510799407958984,2011-04-19
35.968135833740234,2011-04-20
35.81353759765625,2011-04-21
35.85862731933594,2011-04-25
36.21934509277344,2011-04-26
36.3546028137207,2011-04-27
36.55429458618164,2011-04-28
36.02610778808594,2011-04-29
36.45766830444336,2011-05-02
36.335289001464844,2011-05-03
36.116275787353516,2011-05-04
35.736244201660156,2011-05-05
35.13077163696289,2011-05-06
35.1114387512207,2011-05-09
35.30467987060547,2011-05-10
35.35622024536133,2011-05-11
35.639625549316406,2011-05-12
34.87956619262695,2011-05-13
35.06636047363281,2011-05-16
35.201622009277344,2011-05-17
35.63319778442383,2011-05-18
35.36908721923828,2011-05-19
35.29824447631836,2011-05-20
35.014827728271484,2011-05-23
35.324005126953125,2011-05-24
35.26603317260742,2011-05-25
35.491477966308594,2011-05-26
35.72336196899414,2011-05-27
36.32883834838867,2011-05-31
35.575218200683594,2011-06-01
35.15652847290039,2011-06-02
35.10499572753906,2011-06-03
34.54460525512695,2011-06-06
34.69919967651367,2011-06-07
34.6373405456543,2011-06-08
34.40946578979492,2011-06-09
33.3351936340332,2011-06-10
33.40681457519531,2011-06-13
34.318336486816406,2011-06-14
33.74537658691406,2011-06-15
34.09043502807617,2011-06-16
34.30530548095703,2011-06-17
34.62432098388672,2011-06-20
35.047523498535156,2011-06-21
34.94336700439453,2011-06-22
34.47456741333008,2011-06-23
34.3443603515625,2011-06-24
34.45505142211914,2011-06-27
34.884761810302734,2011-06-28
34.87825012207031,2011-06-29
34.318336486816406,2011-06-30
34.98892593383789,2011-07-01
35.129886627197266,2011-07-05
35.31262969970703,2011-07-06
35.56714630126953,2011-07-07
35.449676513671875,2011-07-08
35.04505157470703,2011-07-11
35.20820999145508,2011-07-12
34.83622741699219,2011-07-13
34.62086486816406,2011-07-14
35.012420654296875,2011-07-15
34.9145393371582,2011-07-18
35.221256256103516,2011-07-19
35.4823112487793,2011-07-20
36.121864318847656,2011-07-21
36.21975326538086,2011-07-22
35.90650177001953,2011-07-25
36.01743698120117,2011-07-26
35.44314956665039,2011-07-27
35.22779083251953,2011-07-28
35.325679779052734,2011-07-29
34.079185485839844,2011-08-01
33.570159912109375,2011-08-02
33.04153823852539,2011-08-03
31.631898880004883,2011-08-04
31.083717346191406,2011-08-05
28.688648223876953,2011-08-08
31.031518936157227,2011-08-09
29.360837936401367,2011-08-10
30.79657554626465,2011-08-11
30.99888801574707,2011-08-12
32.38241958618164,2011-08-15
32.04305648803711,2011-08-16
32.245357513427734,2011-08-17
31.018468856811523,2011-08-18
31.13593292236328,2011-08-19
31.847274780273438,2011-08-22
32.87187576293945,2011-08-23
33.41353225708008,2011-08-24
32.865333557128906,2011-08-25
33.28301239013672,2011-08-26
34.372867584228516,2011-08-29
34.40549850463867,2011-08-30
34.90148162841797,2011-08-31
34.294551849365234,2011-09-01
33.49184799194336,2011-09-02
33.85730743408203,2011-09-06
35.43008804321289,2011-09-07
35.0711669921875,2011-09-08
33.54368591308594,2011-09-09
33.57002639770508,2011-09-12
33.57660675048828,2011-09-13
33.70164108276367,2011-09-14
34.38607406616211,2011-09-15
35.45220184326172,2011-09-16
34.6624755859375,2011-09-19
35.03101348876953,2011-09-20
33.19490051269531,2011-09-21
32.32619857788086,2011-09-22
32.1156005859375,2011-09-23
32.89216232299805,2011-09-26
33.46472930908203,2011-09-27
32.49730682373047,2011-09-28
32.97771453857422,2011-09-29
32.51047897338867,2011-09-30
31.39167594909668,2011-10-03
31.71416664123535,2011-10-04
31.898408889770508,2011-10-05
32.2669677734375,2011-10-06
31.84577751159668,2011-10-07
33.65559005737305,2011-10-10
32.7934455871582,2011-10-11
32.96455383300781,2011-10-12
32.424922943115234,2011-10-13
33.36600875854492,2011-10-14
32.451236724853516,2011-10-17
33.63582992553711,2011-10-18
33.89906311035156,2011-10-19
33.9977912902832,2011-10-20
34.89938735961914,2011-10-21
35.636470794677734,2011-10-24
34.89938735961914,2011-10-25
35.05075454711914,2011-10-26
35.97869873046875,2011-10-27
36.880279541015625,2011-10-28
36.5973014831543,2011-10-31
35.26793670654297,2011-11-01
35.74835205078125,2011-11-02
36.189273834228516,2011-11-03
35.73517608642578,2011-11-04
35.67594909667969,2011-11-07
36.06424331665039,2011-11-08
34.451866149902344,2011-11-09
34.695377349853516,2011-11-10
35.708858489990234,2011-11-11
34.715126037597656,2011-11-14
35.0244255065918,2011-11-15
34.73487091064453,2011-11-16
33.86615753173828,2011-11-17
34.49136734008789,2011-11-18
33.444969177246094,2011-11-21
33.31992721557617,2011-11-22
32.37883758544922,2011-11-23
32.622337341308594,2011-11-25
33.19490051269531,2011-11-28
33.12250900268555,2011-11-29
34.72170639038086,2011-11-30
34.01752853393555,2011-12-01
33.721378326416016,2011-12-02
33.97146224975586,2011-12-05
34.52427673339844,2011-12-06
34.98494338989258,2011-12-07
34.46503448486328,2011-12-08
35.14290237426758,2011-12-09
34.22153854370117,2011-12-12
33.87217712402344,2011-12-13
34.39124298095703,2011-12-14
35.16983413696289,2011-12-15
35.20309829711914,2011-12-16
34.71065902709961,2011-12-19
35.702205657958984,2011-12-20
35.828643798828125,2011-12-21
36.27450180053711,2011-12-22
36.56064987182617,2011-12-23
36.84679412841797,2011-12-27
36.58060836791992,2011-12-28
36.80021286010742,2011-12-29
36.68708419799805,2011-12-30
36.99319839477539,2012-01-03
35.80202865600586,2012-01-04
35.89518737792969,2012-01-05
35.735477447509766,2012-01-06
35.722164154052734,2012-01-09
36.19464874267578,2012-01-10
36.374332427978516,2012-01-11
36.2012939453125,2012-01-12
36.56730651855469,2012-01-13
36.93331527709961,2012-01-17
37.059749603271484,2012-01-18
37.27935028076172,2012-01-19
37.5455436706543,2012-01-20
37.88492202758789,2012-01-23
38.191036224365234,2012-01-24
38.543739318847656,2012-01-25
39.24913024902344,2012-01-26
39.14265060424805,2012-01-27
38.636898040771484,2012-01-30
38.80326461791992,2012-01-31
38.956329345703125,2012-02-01
38.776649475097656,2012-02-02
38.96297073364258,2012-02-03
39.11604309082031,2012-02-06
39.17592239379883,2012-02-07
39.09608840942383,2012-02-08
38.87648391723633,2012-02-09
38.67683029174805,2012-02-10
39.082763671875,2012-02-13
38.636898040771484,2012-02-14
38.310821533203125,2012-02-15
38.33078384399414,2012-02-16
38.044639587402344,2012-02-17
37.379180908203125,2012-02-21
37.32593536376953,2012-02-22
37.77845764160156,2012-02-23
37.266056060791016,2012-02-24
37.34589767456055,2012-02-27
37.22611999511719,2012-02-28
37.21281814575195,2012-02-29
37.20616149902344,2012-03-01
37.61207580566406,2012-03-02
37.68528747558594,2012-03-05
37.419105529785156,2012-03-06
37.45275115966797,2012-03-07
37.4661979675293,2012-03-08
37.271060943603516,2012-03-09
37.53349685668945,2012-03-12
38.4957160949707,2012-03-13
38.53608322143555,2012-03-14
38.48225402832031,2012-03-15
38.334228515625,2012-03-16
38.50244140625,2012-03-19
38.46207809448242,2012-03-20
38.42169952392578,2012-03-21
37.6815299987793,2012-03-22
37.81610870361328,2012-03-23
38.179466247558594,2012-03-26
38.401519775390625,2012-03-27
38.3409538269043,2012-03-28
38.27366638183594,2012-03-29
38.42169952392578,2012-03-30
38.54953384399414,2012-04-02
38.05161666870117,2012-04-03
37.57387161254883,2012-04-04
37.34508514404297,2012-04-05
37.06919860839844,2012-04-09
36.37613296508789,2012-04-10
37.203765869140625,2012-04-11
37.742088317871094,2012-04-12
37.627708435058594,2012-04-13
37.89012145996094,2012-04-16
38.374603271484375,2012-04-17
37.86994171142578,2012-04-18
37.60078048706055,2012-04-19
38.24001693725586,2012-04-20
37.79592514038086,2012-04-23
38.48225402832031,2012-04-24
39.377193450927734,2012-04-25
39.50505447387695,2012-04-26
39.834754943847656,2012-04-27
39.55887222290039,2012-04-30
39.89531326293945,2012-05-01
39.68672561645508,2012-05-02
39.57905578613281,2012-05-03
39.3839225769043,2012-05-04
39.78091049194336,2012-05-07
39.61942672729492,2012-05-08
39.5925178527832,2012-05-09
39.67999267578125,2012-05-10
39.63962173461914,2012-05-11
39.35701370239258,2012-05-14
39.14169692993164,2012-05-15
38.74467468261719,2012-05-16
38.14581298828125,2012-05-17
37.88338851928711,2012-05-18
38.75141143798828,2012-05-21
38.832157135009766,2012-05-22
39.11477279663086,2012-05-23
39.182064056396484,2012-05-24
39.087852478027344,2012-05-25
39.68672561645508,2012-05-29
38.92637252807617,2012-05-30
39.57905578613281,2012-05-31
38.280399322509766,2012-06-01
37.90357208251953,2012-06-04
38.34768295288086,2012-06-05
39.15043258666992,2012-06-06
39.021156311035156,2012-06-07
39.65382766723633,2012-06-08
39.252464294433594,2012-06-11
39.55859375,2012-06-12
39.51776123046875,2012-06-13
40.34772872924805,2012-06-14
40.89875411987305,2012-06-15
41.52461242675781,2012-06-18
41.60624313354492,2012-06-19
41.674278259277344,2012-06-20
41.2389030456543,2012-06-21
41.07561492919922,2012-06-22
41.06201934814453,2012-06-25
41.374961853027344,2012-06-26
41.490596771240234,2012-06-27
42.07564163208008,2012-06-28
42.939605712890625,2012-06-29
43.096073150634766,2012-07-02
43.43620681762695,2012-07-03
42.98722457885742,2012-07-05
43.15049743652344,2012-07-06
43.47024154663086,2012-07-09
42.810359954833984,2012-07-10
43.109676361083984,2012-07-11
43.177703857421875,2012-07-12
43.864803314208984,2012-07-13
44.021270751953125,2012-07-16
44.83759307861328,2012-07-17
44.728763580322266,2012-07-18
44.57909393310547,2012-07-19
44.48386001586914,2012-07-20
44.34099578857422,2012-07-23
44.422630310058594,2012-07-24
44.470245361328125,2012-07-25
44.708351135253906,2012-07-26
45.43626403808594,2012-07-27
45.80360412597656,2012-07-30
45.749183654785156,2012-07-31
45.449851989746094,2012-08-01
45.72877883911133,2012-08-02
45.613136291503906,2012-08-03
45.456668853759766,2012-08-06
44.545074462890625,2012-08-07
43.524658203125,2012-08-08
43.327369689941406,2012-08-09
43.395408630371094,2012-08-10
43.27974319458008,2012-08-13
43.32057189941406,2012-08-14
43.51106643676758,2012-08-15
43.73553466796875,2012-08-16
43.524658203125,2012-08-17
43.524658203125,2012-08-20
43.5722770690918,2012-08-21
43.74915313720703,2012-08-22
43.36138916015625,2012-08-23
43.64030838012695,2012-08-24
43.864803314208984,2012-08-27
44.10969924926758,2012-08-28
44.16411590576172,2012-08-29
44.334197998046875,2012-08-30
44.5518798828125,2012-08-31
45.12331008911133,2012-09-04
45.06209945678711,2012-09-05
45.26618194580078,2012-09-06
44.66191101074219,2012-09-07
44.105690002441406,2012-09-10
44.435298919677734,2012-09-11
44.565765380859375,2012-09-12
44.88164520263672,2012-09-13
44.682498931884766,2012-09-14
44.77864074707031,2012-09-17
43.29539108276367,2012-09-18
43.45334243774414,2012-09-19
43.19239807128906,2012-09-20
43.020729064941406,2012-09-21
43.21986770629883,2012-09-24
42.622459411621094,2012-09-25
42.73918151855469,2012-09-26
42.53317642211914,2012-09-27
42.74605941772461,2012-09-28
42.45078659057617,2012-10-01
43.08940505981445,2012-10-02
42.99325942993164,2012-10-03
43.020729064941406,2012-10-04
43.3777961730957,2012-10-05
43.32973098754883,2012-10-08
43.336612701416016,2012-10-09
43.899696350097656,2012-10-10
43.71428680419922,2012-10-11
43.63188934326172,2012-10-12
44.16062927246094,2012-10-15
44.435298919677734,2012-10-16
43.872230529785156,2012-10-17
44.42842102050781,2012-10-18
44.31856918334961,2012-10-19
44.29795455932617,2012-10-22
43.59067153930664,2012-10-23
43.66621398925781,2012-10-24
43.2747917175293,2012-10-25
43.28852844238281,2012-10-26
43.44648361206055,2012-10-31
43.59067153930664,2012-11-01
44.07823181152344,2012-11-02
43.41900634765625,2012-11-05
43.88595199584961,2012-11-06
44.0301513671875,2012-11-07
43.556339263916016,2012-11-08
43.73487854003906,2012-11-09
43.80355453491211,2012-11-12
43.913414001464844,2012-11-13
43.40525436401367,2012-11-14
43.19926834106445,2012-11-15
43.817283630371094,2012-11-16
44.30482482910156,2012-11-19
44.435298919677734,2012-11-20
44.16748809814453,2012-11-21
44.675628662109375,2012-11-23
44.74430847167969,2012-11-26
43.98895263671875,2012-11-27
43.817283630371094,2012-11-28
43.65933609008789,2012-11-29
43.70741653442383,2012-11-30
44.04387664794922,2012-12-03
44.29795455932617,2012-12-04
44.0301513671875,2012-12-05
44.53830337524414,2012-12-06
44.79923629760742,2012-12-07
44.62755584716797,2012-12-10
44.88164520263672,2012-12-11
44.682498931884766,2012-12-12
44.0516242980957,2012-12-13
43.46923828125,2012-12-14
43.940696716308594,2012-12-17
44.29427719116211,2012-12-18
44.155601501464844,2012-12-19
44.84888458251953,2012-12-20
44.37746810913086,2012-12-21
44.80730438232422,2012-12-24
44.52304458618164,2012-12-26
44.627052307128906,2012-12-27
44.32893371582031,2012-12-28
44.86969757080078,2012-12-31
45.174747467041016,2013-01-02
44.841957092285156,2013-01-03
45.049949645996094,2013-01-04
44.897422790527344,2013-01-07
45.11233901977539,2013-01-08
45.250999450683594,2013-01-09
45.174747467041016,2013-01-10
45.19554138183594,2013-01-11
45.07767105102539,2013-01-14
45.216331481933594,2013-01-15
45.160884857177734,2013-01-16
45.43124771118164,2013-01-17
45.583778381347656,2013-01-18
45.736297607421875,2013-01-22
45.70857238769531,2013-01-23
45.81950759887695,2013-01-24
46.207740783691406,2013-01-25
46.17308044433594,2013-01-28
46.35334777832031,2013-01-29
46.221595764160156,2013-01-30
45.958152770996094,2013-01-31
46.48506164550781,2013-02-01
46.42265319824219,2013-02-04
46.1384162902832,2013-02-05
46.21467971801758,2013-02-06
46.21467971801758,2013-02-07
46.7415885925293,2013-02-08
46.9356803894043,2013-02-11
47.254608154296875,2013-02-12
47.219940185546875,2013-02-13
46.99114990234375,2013-02-14
48.162818908691406,2013-02-15
48.079627990722656,2013-02-19
48.23908615112305,2013-02-20
48.13508224487305,2013-02-21
48.620384216308594,2013-02-22
47.73297119140625,2013-02-25
48.21826934814453,2013-02-26
48.73824691772461,2013-02-27
49.071022033691406,2013-02-28
49.40380096435547,2013-03-01
49.64645004272461,2013-03-04
49.78511428833008,2013-03-05
49.617149353027344,2013-03-06
49.575172424316406,2013-03-07
49.22526168823242,2013-03-08
49.407203674316406,2013-03-11
49.309226989746094,2013-03-12
49.19725799560547,2013-03-13
49.351234436035156,2013-03-14
49.470176696777344,2013-03-15
49.13428497314453,2013-03-18
48.91033935546875,2013-03-19
49.078304290771484,2013-03-20
49.16228485107422,2013-03-21
49.673133850097656,2013-03-22
49.86909484863281,2013-03-25
50.37994384765625,2013-03-26
50.46394348144531,2013-03-27
51.22673416137695,2013-03-28
51.43669509887695,2013-04-01
51.80060958862305,2013-04-02
51.45767593383789,2013-04-03
52.241485595703125,2013-04-04
52.304447174072266,2013-04-05
52.871299743652344,2013-04-08
52.85730743408203,2013-04-09
53.29121398925781,2013-04-10
53.40318298339844,2013-04-11
54.01200866699219,2013-04-12
53.62710189819336,2013-04-15
54.42491912841797,2013-04-16
54.25695037841797,2013-04-17
54.3899040222168,2013-04-18
55.32069396972656,2013-04-19
55.369667053222656,2013-04-22
55.55860900878906,2013-04-23
55.43264389038086,2013-04-24
55.00576400756836,2013-04-25
54.87278747558594,2013-04-26
55.28569030761719,2013-04-29
55.72658157348633,2013-04-30
55.600624084472656,2013-05-01
56.16746139526367,2013-05-02
55.97151184082031,2013-05-03
56.24445343017578,2013-05-06
56.44037628173828,2013-05-07
55.7475700378418,2013-05-08
55.07575607299805,2013-05-09
55.47463607788086,2013-05-10
55.90152359008789,2013-05-13
56.356388092041016,2013-05-14
57.245182037353516,2013-05-15
56.84627914428711,2013-05-16
57.154205322265625,2013-05-17
57.59507751464844,2013-05-20
58.03598403930664,2013-05-21
56.48237991333008,2013-05-22
54.63486862182617,2013-05-23
53.64810562133789,2013-05-24
52.37445831298828,2013-05-28
50.77885437011719,2013-05-29
50.939796447753906,2013-05-30
49.94606399536133,2013-05-31
50.46883010864258,2013-06-03
49.62111282348633,2013-06-04
49.09833908081055,2013-06-05
50.36287307739258,2013-06-06
50.33462142944336,2013-06-07
49.797706604003906,2013-06-10
49.416236877441406,2013-06-11
48.434261322021484,2013-06-12
49.09833908081055,2013-06-13
49.75532531738281,2013-06-14
50.44059753417969,2013-06-17
50.63132858276367,2013-06-18
48.44132995605469,2013-06-19
45.48130416870117,2013-06-20
46.2442626953125,2013-06-21
46.09593200683594,2013-06-24
47.593605041503906,2013-06-25
48.6250114440918,2013-06-26
49.303192138671875,2013-06-27
49.07008361816406,2013-06-28
48.4696159362793,2013-07-01
49.3526496887207,2013-07-02
48.900508880615234,2013-07-03
48.06690979003906,2013-07-05
48.06690979003906,2013-07-08
48.75923156738281,2013-07-09
48.49785232543945,2013-07-10
50.33462142944336,2013-07-11
49.84010696411133,2013-07-12
49.93899917602539,2013-07-15
50.080291748046875,2013-07-16
50.596012115478516,2013-07-17
50.97748565673828,2013-07-18
50.46883010864258,2013-07-19
50.58893966674805,2013-07-22
50.490047454833984,2013-07-23
48.71684646606445,2013-07-24
48.8510627746582,2013-07-25
48.34242630004883,2013-07-26
48.31417465209961,2013-07-29
47.918556213378906,2013-07-30
46.442073822021484,2013-07-31
45.72148513793945,2013-08-01
45.88398361206055,2013-08-02
46.08179473876953,2013-08-05
45.73561477661133,2013-08-06
45.35414123535156,2013-08-07
45.44597244262695,2013-08-08
45.64378356933594,2013-08-09
45.516632080078125,2013-08-12
44.661808013916016,2013-08-13
44.287418365478516,2013-08-14
43.15001678466797,2013-08-15
42.055023193359375,2013-08-16
41.581687927246094,2013-08-19
42.62017059326172,2013-08-20
43.27011489868164,2013-08-21
43.03697967529297,2013-08-22
44.061336517333984,2013-08-23
43.807010650634766,2013-08-26
44.407508850097656,2013-08-27
44.336849212646484,2013-08-28
44.188499450683594,2013-08-29
43.983619689941406,2013-08-30
43.49617004394531,2013-09-03
43.602142333984375,2013-09-04
42.697872161865234,2013-09-05
43.41845703125,2013-09-06
43.91299057006836,2013-09-09
43.319557189941406,2013-09-10
43.833831787109375,2013-09-11
43.3624153137207,2013-09-12
43.890960693359375,2013-09-13
45.16232681274414,2013-09-16
44.91948318481445,2013-09-17
46.81226348876953,2013-09-18
45.94801330566406,2013-09-19
44.94806671142578,2013-09-20
44.62663650512695,2013-09-23
44.57665252685547,2013-09-24
44.97663497924805,2013-09-25
45.19807052612305,2013-09-26
44.75521469116211,2013-09-27
43.92667770385742,2013-09-30
45.076637268066406,2013-10-01
45.34090042114258,2013-10-02
44.30522918701172,2013-10-03
44.06953811645508,2013-10-04
44.369529724121094,2013-10-07
44.3409423828125,2013-10-08
44.31951904296875,2013-10-09
45.476619720458984,2013-10-10
45.77660369873047,2013-10-11
45.44089889526367,2013-10-14
45.21232604980469,2013-10-15
46.19087600708008,2013-10-16
47.01225662231445,2013-10-17
46.81226348876953,2013-10-18
46.298004150390625,2013-10-21
47.02654266357422,2013-10-22
47.14082717895508,2013-10-23
47.15511703491211,2013-10-24
48.09077835083008,2013-10-25
47.56937026977539,2013-10-28
47.21939468383789,2013-10-29
47.01225662231445,2013-10-30
46.597984313964844,2013-10-31
46.81226348876953,2013-11-01
47.01225662231445,2013-11-04
45.70518493652344,2013-11-05
45.733734130859375,2013-11-06
45.448055267333984,2013-11-07
43.9766731262207,2013-11-08
43.91238784790039,2013-11-11
43.376705169677734,2013-11-12
43.219566345214844,2013-11-13
43.47670364379883,2013-11-14
43.69810485839844,2013-11-15
43.52667999267578,2013-11-18
43.14100646972656,2013-11-19
42.2624626159668,2013-11-20
42.68387985229492,2013-11-21
42.248172760009766,2013-11-22
41.53391647338867,2013-11-25
41.05537033081055,2013-11-26
41.169647216796875,2013-11-27
40.59110641479492,2013-11-29
40.18398666381836,2013-12-02
39.97684860229492,2013-12-03
40.14826965332031,2013-12-04
40.48397445678711,2013-12-05
40.248268127441406,2013-12-06
40.89823532104492,2013-12-09
41.412506103515625,2013-12-10
40.23397445678711,2013-12-11
39.98435592651367,2013-12-12
40.50532913208008,2013-12-13
40.758575439453125,2013-12-16
40.93946075439453,2013-12-17
41.79327392578125,2013-12-18
40.99010467529297,2013-12-19
41.496604919433594,2013-12-20
41.34464645385742,2013-12-23
41.33741760253906,2013-12-24
41.43148422241211,2013-12-26
41.41701889038086,2013-12-27
41.74262237548828,2013-12-30
41.44594955444336,2013-12-31
41.11311721801758,2014-01-02
41.091407775878906,2014-01-03
42.11164855957031,2014-01-06
42.12611770629883,2014-01-07
41.887325286865234,2014-01-08
41.995880126953125,2014-01-09
43.92056655883789,2014-01-10
43.34170913696289,2014-01-13
43.370643615722656,2014-01-14
43.623897552490234,2014-01-15
44.2823371887207,2014-01-16
44.10869216918945,2014-01-17
44.71648406982422,2014-01-21
44.6007080078125,2014-01-22
44.47769546508789,2014-01-23
44.41981887817383,2014-01-24
44.39811325073242,2014-01-27
44.730960845947266,2014-01-28
44.5717658996582,2014-01-29
44.73820495605469,2014-01-30
45.14337921142578,2014-01-31
44.53558349609375,2014-02-03
44.853965759277344,2014-02-04
44.528350830078125,2014-02-05
44.71648406982422,2014-02-06
44.81778335571289,2014-02-07
45.5485954284668,2014-02-10
45.317054748535156,2014-02-11
44.70200729370117,2014-02-12
45.29533004760742,2014-02-13
44.51387405395508,2014-02-14
44.441532135009766,2014-02-18
44.796085357666016,2014-02-19
44.24616241455078,2014-02-20
43.8626708984375,2014-02-21
44.651363372802734,2014-02-24
44.492164611816406,2014-02-25
44.81778335571289,2014-02-26
45.179561614990234,2014-02-27
45.17233657836914,2014-02-28
45.43281936645508,2014-03-03
46.0695686340332,2014-03-04
46.13177490234375,2014-03-05
45.355926513671875,2014-03-06
44.280052185058594,2014-03-07
44.28736877441406,2014-03-10
44.763118743896484,2014-03-11
44.79970932006836,2014-03-12
44.265419006347656,2014-03-13
44.4703483581543,2014-03-14
44.367881774902344,2014-03-17
44.56549835205078,2014-03-18
43.123653411865234,2014-03-19
43.27002716064453,2014-03-20
43.6432991027832,2014-03-21
43.474971771240234,2014-03-24
43.9580192565918,2014-03-25
43.4603157043457,2014-03-26
43.87017822265625,2014-03-27
44.177581787109375,2014-03-28
44.33127975463867,2014-03-31
44.93144989013672,2014-04-01
44.85826873779297,2014-04-02
44.938777923583984,2014-04-03
45.370601654052734,2014-04-04
46.10980224609375,2014-04-07
46.84902572631836,2014-04-08
46.548946380615234,2014-04-09
46.20494842529297,2014-04-10
46.21959686279297,2014-04-11
46.97344970703125,2014-04-14
48.305511474609375,2014-04-15
47.88832092285156,2014-04-16
47.668758392333984,2014-04-17
47.57360076904297,2014-04-21
47.2076530456543,2014-04-22
47.27352523803711,2014-04-23
47.06861114501953,2014-04-24
47.09788513183594,2014-04-25
48.10789489746094,2014-04-28
48.24696350097656,2014-04-29
48.36407470703125,2014-04-30
48.77393341064453,2014-05-01
48.70073699951172,2014-05-02
49.02277755737305,2014-05-05
49.05937576293945,2014-05-06
49.68149185180664,2014-05-07
50.062076568603516,2014-05-08
49.59366226196289,2014-05-09
48.986183166503906,2014-05-12
48.759307861328125,2014-05-13
49.1032829284668,2014-05-14
49.35213088989258,2014-05-15
49.930328369140625,2014-05-16
49.359439849853516,2014-05-19
49.235023498535156,2014-05-20
48.539710998535156,2014-05-21
48.400672912597656,2014-05-22
49.05937576293945,2014-05-23
49.21306610107422,2014-05-27
48.47386169433594,2014-05-28
48.6275634765625,2014-05-29
48.89103317260742,2014-05-30
47.52237319946289,2014-06-02
47.45650100708008,2014-06-03
47.43800354003906,2014-06-04
48.60749053955078,2014-06-05
48.392822265625,2014-06-06
47.623043060302734,2014-06-09
