COST,Date
24.42806053161621,2004-05-11
24.71887969970703,2004-05-12
24.39425277709961,2004-05-13
24.245468139648438,2004-05-14
24.035818099975586,2004-05-17
24.610679626464844,2004-05-18
24.698579788208008,2004-05-19
24.813556671142578,2004-05-20
24.71213150024414,2004-05-21
24.894725799560547,2004-05-24
25.25315284729004,2004-05-25
25.32077980041504,2004-05-26
25.74685287475586,2004-05-27
25.631893157958984,2004-05-28
25.794208526611328,2004-06-01
26.227041244506836,2004-06-02
26.544891357421875,2004-06-03
26.40964126586914,2004-06-04
26.60576057434082,2004-06-07
27.0859432220459,2004-06-08
27.51202392578125,2004-06-09
28.147737503051758,2004-06-10
27.701364517211914,2004-06-14
28.04628562927246,2004-06-15
28.107154846191406,2004-06-16
28.134201049804688,2004-06-17
28.418264389038086,2004-06-18
28.282997131347656,2004-06-21
28.49941062927246,2004-06-22
29.006643295288086,2004-06-23
28.749643325805664,2004-06-24
28.282997131347656,2004-06-25
28.357385635375977,2004-06-28
27.728424072265625,2004-06-29
27.85015869140625,2004-06-30
27.6404972076416,2004-07-01
27.51202392578125,2004-07-02
27.586406707763672,2004-07-06
27.98541259765625,2004-07-07
27.16033363342285,2004-07-08
27.18739128112793,2004-07-09
27.606689453125,2004-07-12
27.904272079467773,2004-07-13
27.626985549926758,2004-07-14
27.714895248413086,2004-07-15
27.471431732177734,2004-07-16
27.49848747253418,2004-07-19
27.74195671081543,2004-07-20
27.897878646850586,2004-07-21
27.72161865234375,2004-07-22
27.57246208190918,2004-07-23
27.22671127319336,2004-07-26
28.013126373291016,2004-07-27
27.938560485839844,2004-07-28
28.338558197021484,2004-07-29
27.599584579467773,2004-07-30
27.86397933959961,2004-08-02
27.599584579467773,2004-08-03
27.897878646850586,2004-08-04
27.51822280883789,2004-08-05
26.941974639892578,2004-08-06
27.24704360961914,2004-08-09
27.708045959472656,2004-08-10
27.450443267822266,2004-08-11
27.450443267822266,2004-08-12
27.6131534576416,2004-08-13
27.67415428161621,2004-08-16
28.006351470947266,2004-08-17
28.243642807006836,2004-08-18
28.7114315032959,2004-08-19
28.745342254638672,2004-08-20
28.35211753845215,2004-08-23
28.53515625,2004-08-24
28.501262664794922,2004-08-25
28.758895874023438,2004-08-26
28.508047103881836,2004-08-27
28.331762313842773,2004-08-30
27.91144561767578,2004-08-31
27.680938720703125,2004-09-01
27.396198272705078,2004-09-02
27.525001525878906,2004-09-03
27.53178596496582,2004-09-07
27.199596405029297,2004-09-08
27.111469268798828,2004-09-09
27.484329223632812,2004-09-10
27.897878646850586,2004-09-13
28.08092498779297,2004-09-14
28.07414436340332,2004-09-15
28.182626724243164,2004-09-16
27.972463607788086,2004-09-17
27.802968978881836,2004-09-20
28.07414436340332,2004-09-21
27.782623291015625,2004-09-22
27.626686096191406,2004-09-23
28.033475875854492,2004-09-24
27.931772232055664,2004-09-27
27.999574661254883,2004-09-28
28.331762313842773,2004-09-29
28.141944885253906,2004-09-30
28.670745849609375,2004-10-01
29.355493545532227,2004-10-04
29.19277572631836,2004-10-05
29.104639053344727,2004-10-06
30.27072525024414,2004-10-07
30.297847747802734,2004-10-08
30.44021224975586,2004-10-11
30.731735229492188,2004-10-12
30.792757034301758,2004-10-13
30.785966873168945,2004-10-14
30.914798736572266,2004-10-15
31.274097442626953,2004-10-18
31.328340530395508,2004-10-19
31.497831344604492,2004-10-20
31.538511276245117,2004-10-21
31.00292205810547,2004-10-22
31.179183959960938,2004-10-25
31.992727279663086,2004-10-26
32.60966491699219,2004-10-27
32.68424987792969,2004-10-28
32.50120162963867,2004-10-29
32.63679885864258,2004-11-01
32.90120315551758,2004-11-02
32.975929260253906,2004-11-03
33.573760986328125,2004-11-04
33.662071228027344,2004-11-05
33.41071701049805,2004-11-08
33.28842544555664,2004-11-09
33.22048568725586,2004-11-10
33.07782745361328,2004-11-11
33.36995315551758,2004-11-12
33.79115295410156,2004-11-15
33.03706741333008,2004-11-16
33.26805114746094,2004-11-17
32.84684753417969,2004-11-18
32.255802154541016,2004-11-19
33.22048568725586,2004-11-22
33.75718688964844,2004-11-23
33.68925857543945,2004-11-24
33.72321701049805,2004-11-26
33.5805549621582,2004-11-29
33.01667404174805,2004-11-30
33.71642303466797,2004-12-01
33.41750717163086,2004-12-02
32.554718017578125,2004-12-03
32.79930114746094,2004-12-06
32.64983367919922,2004-12-07
33.22048568725586,2004-12-08
32.677005767822266,2004-12-09
32.28297805786133,2004-12-10
31.98406982421875,2004-12-13
32.561527252197266,2004-12-14
32.8536491394043,2004-12-15
32.57511520385742,2004-12-16
32.466407775878906,2004-12-17
32.43924331665039,2004-12-20
32.58869552612305,2004-12-21
32.480010986328125,2004-12-22
32.26940155029297,2004-12-23
32.242218017578125,2004-12-27
32.677005767822266,2004-12-28
33.0914192199707,2004-12-29
32.914772033691406,2004-12-30
32.88761520385742,2004-12-31
32.54113006591797,2005-01-03
31.956886291503906,2005-01-04
32.079166412353516,2005-01-05
32.54113006591797,2005-01-06
32.262596130371094,2005-01-07
32.32374954223633,2005-01-10
32.1471061706543,2005-01-11
32.289772033691406,2005-01-12
32.43244171142578,2005-01-13
32.792503356933594,2005-01-14
33.3835334777832,2005-01-18
32.8536491394043,2005-01-19
32.466407775878906,2005-01-20
31.596830368041992,2005-01-21
31.53568458557129,2005-01-24
31.98406982421875,2005-01-25
32.174285888671875,2005-01-26
32.085975646972656,2005-01-27
32.1267204284668,2005-01-28
32.1131591796875,2005-01-31
31.902545928955078,2005-02-01
32.04521942138672,2005-02-02
31.50171661376953,2005-02-03
31.440454483032227,2005-02-04
31.385990142822266,2005-02-07
31.236209869384766,2005-02-08
30.984294891357422,2005-02-09
31.22258949279785,2005-02-10
31.617475509643555,2005-02-11
31.665115356445312,2005-02-14
31.998727798461914,2005-02-15
31.95787239074707,2005-02-16
31.385990142822266,2005-02-17
31.18174171447754,2005-02-18
30.90941047668457,2005-02-22
31.0795955657959,2005-02-23
31.68553924560547,2005-02-24
31.70597267150879,2005-02-25
31.719573974609375,2005-02-28
31.801298141479492,2005-03-01
30.650691986083984,2005-03-02
30.500919342041016,2005-03-03
30.473670959472656,2005-03-04
30.323902130126953,2005-03-07
31.35875129699707,2005-03-08
31.052385330200195,2005-03-09
30.466875076293945,2005-03-10
30.596223831176758,2005-03-11
31.086421966552734,2005-03-14
30.854942321777344,2005-03-15
30.398780822753906,2005-03-16
30.05837631225586,2005-03-17
29.751998901367188,2005-03-18
29.43202781677246,2005-03-21
29.568199157714844,2005-03-22
29.765623092651367,2005-03-23
29.683916091918945,2005-03-24
30.262619018554688,2005-03-28
30.255815505981445,2005-03-29
30.63027572631836,2005-03-30
30.078805923461914,2005-03-31
29.81328010559082,2005-04-01
30.746007919311523,2005-04-04
31.5629825592041,2005-04-05
31.508525848388672,2005-04-06
31.93062973022461,2005-04-07
31.440454483032227,2005-04-08
31.522157669067383,2005-04-11
31.58342170715332,2005-04-12
31.154502868652344,2005-04-13
30.923032760620117,2005-04-14
30.54176902770996,2005-04-15
30.160503387451172,2005-04-18
29.88135528564453,2005-04-19
29.33670997619629,2005-04-20
29.96986961364746,2005-04-21
27.348695755004883,2005-04-22
28.213346481323242,2005-04-25
28.315460205078125,2005-04-26
28.2065372467041,2005-04-27
27.437198638916016,2005-04-28
27.661882400512695,2005-04-29
28.097606658935547,2005-05-02
28.621835708618164,2005-05-03
29.260162353515625,2005-05-04
29.1850643157959,2005-05-05
29.273822784423828,2005-05-06
29.587846755981445,2005-05-09
29.321590423583984,2005-05-10
29.34206771850586,2005-05-11
28.99390983581543,2005-05-12
28.700342178344727,2005-05-13
29.52640151977539,2005-05-16
29.901884078979492,2005-05-17
30.646018981933594,2005-05-18
30.68697738647461,2005-05-19
30.693817138671875,2005-05-20
30.386585235595703,2005-05-23
30.40706443786621,2005-05-24
31.00784683227539,2005-05-25
31.05563735961914,2005-05-26
30.925928115844727,2005-05-27
30.980546951293945,2005-05-31
31.103424072265625,2005-06-01
31.82707405090332,2005-06-02
31.485715866088867,2005-06-03
31.253629684448242,2005-06-06
31.28775405883789,2005-06-07
31.192169189453125,2005-06-08
31.294578552246094,2005-06-09
31.274089813232422,2005-06-10
31.21946907043457,2005-06-13
31.635927200317383,2005-06-14
31.533536911010742,2005-06-15
31.3969783782959,2005-06-16
31.806602478027344,2005-06-17
31.649572372436523,2005-06-20
31.33553123474121,2005-06-21
31.041980743408203,2005-06-22
30.59139633178711,2005-06-23
30.666488647460938,2005-06-24
30.523134231567383,2005-06-27
30.98736572265625,2005-06-28
30.850833892822266,2005-06-29
30.536792755126953,2005-06-30
30.673320770263672,2005-07-01
30.939577102661133,2005-07-05
30.966886520385742,2005-07-06
30.782562255859375,2005-07-07
31.096590042114258,2005-07-08
31.158035278320312,2005-07-11
31.52669906616211,2005-07-12
31.26045036315918,2005-07-13
31.37650489807129,2005-07-14
31.711008071899414,2005-07-15
31.676877975463867,2005-07-18
31.642738342285156,2005-07-19
31.46524429321289,2005-07-20
31.041980743408203,2005-07-21
31.369674682617188,2005-07-22
31.34918975830078,2005-07-25
31.4038028717041,2005-07-26
31.472064971923828,2005-07-27
31.76563262939453,2005-07-28
31.383329391479492,2005-07-29
31.164871215820312,2005-08-01
30.980546951293945,2005-08-02
30.422733306884766,2005-08-03
30.285850524902344,2005-08-04
29.888877868652344,2005-08-05
29.635650634765625,2005-08-08
29.567201614379883,2005-08-09
29.067569732666016,2005-08-10
29.286569595336914,2005-08-11
29.307111740112305,2005-08-12
29.423458099365234,2005-08-15
29.245521545410156,2005-08-16
29.88204002380371,2005-08-17
30.10103416442871,2005-08-18
30.292680740356445,2005-08-19
30.272151947021484,2005-08-22
29.875200271606445,2005-08-23
29.656177520751953,2005-08-24
29.71092987060547,2005-08-25
29.512451171875,2005-08-26
29.71092987060547,2005-08-29
29.45769691467285,2005-08-30
29.704084396362305,2005-08-31
29.553503036499023,2005-09-01
29.539833068847656,2005-09-02
29.567201614379883,2005-09-06
29.64247703552246,2005-09-07
29.45769691467285,2005-09-08
29.45769691467285,2005-09-09
30.059980392456055,2005-09-12
29.793062210083008,2005-09-13
29.539833068847656,2005-09-14
29.38924789428711,2005-09-15
29.560359954833984,2005-09-16
28.9169921875,2005-09-19
28.307846069335938,2005-09-20
28.38998794555664,2005-09-21
29.464542388916016,2005-09-22
29.307111740112305,2005-09-23
29.27289581298828,2005-09-26
29.526142120361328,2005-09-27
29.03334617614746,2005-09-28
29.163402557373047,2005-09-29
29.491918563842773,2005-09-30
29.32080078125,2005-10-03
29.409772872924805,2005-10-04
29.368703842163086,2005-10-05
30.744401931762695,2005-10-06
31.237192153930664,2005-10-07
31.237192153930664,2005-10-10
31.155061721801758,2005-10-11
30.97027587890625,2005-10-12
31.052412033081055,2005-10-13
31.79842758178711,2005-10-14
31.901073455810547,2005-10-17
31.695749282836914,2005-10-18
32.695011138916016,2005-10-19
32.606048583984375,2005-10-20
32.688175201416016,2005-10-21
32.989322662353516,2005-10-24
32.797698974609375,2005-10-25
32.236454010009766,2005-10-26
31.72313690185547,2005-10-27
32.400718688964844,2005-10-28
33.10567092895508,2005-10-31
32.94142150878906,2005-11-01
33.201499938964844,2005-11-02
33.31100082397461,2005-11-03
33.59162521362305,2005-11-04
33.954376220703125,2005-11-07
33.49580383300781,2005-11-08
33.29731369018555,2005-11-09
34.26235580444336,2005-11-10
34.317115783691406,2005-11-11
34.084407806396484,2005-11-14
33.707977294921875,2005-11-15
33.7525634765625,2005-11-16
34.177913665771484,2005-11-17
34.171051025390625,2005-11-18
33.88977813720703,2005-11-21
33.786861419677734,2005-11-22
34.68556594848633,2005-11-23
34.699275970458984,2005-11-25
34.47288513183594,2005-11-28
34.815921783447266,2005-11-29
34.267093658447266,2005-11-30
33.47129821777344,2005-12-01
33.84860610961914,2005-12-02
34.02011489868164,2005-12-05
33.67024230957031,2005-12-06
33.8554573059082,2005-12-07
33.12828063964844,2005-12-08
33.3066520690918,2005-12-09
33.39582061767578,2005-12-12
33.35466384887695,2005-12-13
33.76628112792969,2005-12-14
33.96523666381836,2005-12-15
33.44384002685547,2005-12-16
33.38210678100586,2005-12-19
33.76628112792969,2005-12-20
34.171051025390625,2005-12-21
34.19162368774414,2005-12-22
34.28767013549805,2005-12-23
34.14360427856445,2005-12-27
34.3768424987793,2005-12-28
34.280799865722656,2005-12-29
33.93778991699219,2005-12-30
34.24650192260742,2006-01-03
34.35627365112305,2006-01-04
34.15047836303711,2006-01-05
34.19850158691406,2006-01-06
34.33566665649414,2006-01-09
34.30138397216797,2006-01-10
34.774742126464844,2006-01-11
34.80218505859375,2006-01-12
34.987422943115234,2006-01-13
34.713008880615234,2006-01-17
34.80903244018555,2006-01-18
34.70613098144531,2006-01-19
34.08872604370117,2006-01-20
33.70454406738281,2006-01-23
33.99266815185547,2006-01-24
34.260223388671875,2006-01-25
34.363128662109375,2006-01-26
34.33566665649414,2006-01-27
34.08184814453125,2006-01-30
34.225921630859375,2006-01-31
33.95838165283203,2006-02-01
34.445438385009766,2006-02-02
33.92406463623047,2006-02-03
33.80059051513672,2006-02-06
33.50147247314453,2006-02-07
33.74213409423828,2006-02-08
33.673377990722656,2006-02-09
34.20284652709961,2006-02-10
34.457271575927734,2006-02-13
35.19304275512695,2006-02-14
35.461212158203125,2006-02-15
35.57813262939453,2006-02-16
35.05552291870117,2006-02-17
34.86297607421875,2006-02-21
35.41996383666992,2006-02-22
35.14491271972656,2006-02-23
34.85610580444336,2006-02-24
35.488731384277344,2006-02-27
35.19992446899414,2006-02-28
35.88755416870117,2006-03-01
36.30699920654297,2006-03-02
36.80210494995117,2006-03-03
36.967132568359375,2006-03-06
36.87086868286133,2006-03-07
36.97401809692383,2006-03-08
36.4926872253418,2006-03-09
37.111549377441406,2006-03-10
37.29032516479492,2006-03-13
38.005455017089844,2006-03-14
37.81980514526367,2006-03-15
37.81980514526367,2006-03-16
38.42491912841797,2006-03-17
38.5074348449707,2006-03-20
38.094871520996094,2006-03-21
37.9298210144043,2006-03-22
37.81291961669922,2006-03-23
37.5722541809082,2006-03-24
37.661643981933594,2006-03-27
37.31783676147461,2006-03-28
37.59975814819336,2006-03-29
37.283447265625,2006-03-30
37.242191314697266,2006-03-31
37.35221481323242,2006-04-03
37.61350631713867,2006-04-04
37.91607666015625,2006-04-05
38.91314697265625,2006-04-06
38.3011474609375,2006-04-07
37.42784881591797,2006-04-10
37.29720687866211,2006-04-11
37.45534133911133,2006-04-12
37.19405746459961,2006-04-13
37.056522369384766,2006-04-17
38.02610397338867,2006-04-18
37.675392150878906,2006-04-19
37.71666717529297,2006-04-20
37.111549377441406,2006-04-21
37.46222686767578,2006-04-24
37.50347900390625,2006-04-25
37.489742279052734,2006-04-26
37.37972640991211,2006-04-27
37.42784881591797,2006-04-28
37.21467590332031,2006-05-01
37.118408203125,2006-05-02
37.10465621948242,2006-05-03
38.18424987792969,2006-05-04
38.988792419433594,2006-05-05
39.1817626953125,2006-05-08
39.01633834838867,2006-05-09
39.147300720214844,2006-05-10
38.637271881103516,2006-05-11
38.06523132324219,2006-05-12
38.285770416259766,2006-05-15
38.07211685180664,2006-05-16
37.22439193725586,2006-05-17
36.85222244262695,2006-05-18
37.3553581237793,2006-05-19
37.29331970214844,2006-05-22
36.96937942504883,2006-05-23
37.0865478515625,2006-05-24
37.49318313598633,2006-05-25
37.513877868652344,2006-05-26
36.91424560546875,2006-05-30
36.48003387451172,2006-05-31
37.37602233886719,2006-06-01
36.83843231201172,2006-06-02
36.231929779052734,2006-06-05
36.190574645996094,2006-06-06
36.03894805908203,2006-06-07
36.83843231201172,2006-06-08
36.55585479736328,2006-06-09
36.052738189697266,2006-06-12
36.273284912109375,2006-06-13
36.5145149230957,2006-06-14
37.127891540527344,2006-06-15
37.045204162597656,2006-06-16
36.9073486328125,2006-06-19
37.824005126953125,2006-06-20
38.43050765991211,2006-06-21
38.09278869628906,2006-06-22
38.25131607055664,2006-06-23
38.802696228027344,2006-06-26
38.354713439941406,2006-06-27
38.637271881103516,2006-06-28
39.38852310180664,2006-06-29
39.374725341796875,2006-06-30
39.684879302978516,2006-07-03
39.1817626953125,2006-07-05
38.49253845214844,2006-07-06
38.706207275390625,2006-07-07
38.80958557128906,2006-07-10
39.09904479980469,2006-07-11
38.513221740722656,2006-07-12
37.94117736816406,2006-07-13
36.886680603027344,2006-07-14
37.189918518066406,2006-07-17
36.44557571411133,2006-07-18
37.07277297973633,2006-07-19
36.76952362060547,2006-07-20
36.225040435791016,2006-07-21
36.776405334472656,2006-07-24
37.21750259399414,2006-07-25
36.7557258605957,2006-07-26
35.460025787353516,2006-07-27
35.840030670166016,2006-07-28
36.45500183105469,2006-07-31
36.10258102416992,2006-08-01
36.233882904052734,2006-08-02
35.238895416259766,2006-08-03
35.77784729003906,2006-08-04
35.56365203857422,2006-08-07
35.69492721557617,2006-08-08
34.68613052368164,2006-08-09
35.41856002807617,2006-08-10
35.066158294677734,2006-08-11
35.68801498413086,2006-08-14
35.80548858642578,2006-08-15
35.89530944824219,2006-08-16
35.82620620727539,2006-08-17
36.30987548828125,2006-08-18
35.536006927490234,2006-08-21
35.646568298339844,2006-08-22
34.89342498779297,2006-08-23
34.27846908569336,2006-08-24
33.57367706298828,2006-08-25
33.96753692626953,2006-08-28
34.02973175048828,2006-08-29
32.599430084228516,2006-08-30
32.3299674987793,2006-08-31
32.71690368652344,2006-09-01
33.31112289428711,2006-09-05
32.95874786376953,2006-09-06
32.606346130371094,2006-09-07
33.214385986328125,2006-09-08
33.60132598876953,2006-09-11
34.25774383544922,2006-09-12
34.2301139831543,2006-09-13
34.48575973510742,2006-09-14
34.423580169677734,2006-09-15
34.2301139831543,2006-09-18
35.14215850830078,2006-09-19
35.840030670166016,2006-09-20
34.72758483886719,2006-09-21
34.471927642822266,2006-09-22
35.411643981933594,2006-09-25
35.66728973388672,2006-09-26
34.976322174072266,2006-09-27
34.5963020324707,2006-09-28
34.32682800292969,2006-09-29
33.684234619140625,2006-10-02
34.0366325378418,2006-10-03
34.76905822753906,2006-10-04
34.796688079833984,2006-10-05
34.18863296508789,2006-10-06
34.416656494140625,2006-10-09
34.38212203979492,2006-10-10
34.5963020324707,2006-10-11
37.24269104003906,2006-10-12
36.759002685546875,2006-10-13
36.60698699951172,2006-10-16
36.254600524902344,2006-10-17
36.02659606933594,2006-10-18
35.69492721557617,2006-10-19
35.71566390991211,2006-10-20
36.4066047668457,2006-10-23
36.26844024658203,2006-10-24
36.32371520996094,2006-10-25
36.959373474121094,2006-10-26
36.627716064453125,2006-10-27
36.68991470336914,2006-10-30
36.883384704589844,2006-10-31
36.558624267578125,2006-11-01
36.620811462402344,2006-11-02
35.80548858642578,2006-11-03
36.21314239501953,2006-11-06
36.33061981201172,2006-11-07
36.254600524902344,2006-11-08
35.750213623046875,2006-11-09
36.551727294921875,2006-11-10
36.019683837890625,2006-11-13
36.226959228515625,2006-11-14
36.71875762939453,2006-11-15
37.002784729003906,2006-11-16
36.98891830444336,2006-11-17
37.25905227661133,2006-11-20
37.2105712890625,2006-11-21
37.238277435302734,2006-11-22
37.065101623535156,2006-11-24
36.981971740722656,2006-11-27
36.642578125,2006-11-28
36.91965103149414,2006-11-29
36.22696304321289,2006-11-30
36.1577033996582,2006-12-01
36.981971740722656,2006-12-04
37.68159103393555,2006-12-05
37.70236587524414,2006-12-06
37.182857513427734,2006-12-07
37.18976593017578,2006-12-08
37.446102142333984,2006-12-11
36.878074645996094,2006-12-12
36.808815002441406,2006-12-13
37.48070526123047,2006-12-14
37.217498779296875,2006-12-15
37.27292251586914,2006-12-18
36.9057731628418,2006-12-19
36.6633415222168,2006-12-20
36.24774932861328,2006-12-21
36.1577033996582,2006-12-22
36.49711990356445,2006-12-26
36.98891830444336,2006-12-27
36.7811164855957,2006-12-28
36.62179946899414,2006-12-29
36.60101318359375,2007-01-03
37.4530029296875,2007-01-04
36.99583053588867,2007-01-05
37.14823532104492,2007-01-08
37.4253044128418,2007-01-09
37.68852233886719,2007-01-10
38.31886291503906,2007-01-11
38.755245208740234,2007-01-12
38.95612716674805,2007-01-16
39.260887145996094,2007-01-17
39.41328430175781,2007-01-18
39.32322692871094,2007-01-19
39.02535629272461,2007-01-22
39.09465026855469,2007-01-23
39.52412033081055,2007-01-24
38.60285568237305,2007-01-25
38.3465576171875,2007-01-26
38.28422164916992,2007-01-29
38.304996490478516,2007-01-30
38.90068435668945,2007-01-31
39.060020446777344,2007-02-01
38.79679870605469,2007-02-02
38.93534469604492,2007-02-05
39.18471145629883,2007-02-06
39.57260513305664,2007-02-07
39.21932601928711,2007-02-08
38.77602005004883,2007-02-09
38.74129104614258,2007-02-12
39.19953155517578,2007-02-13
39.609169006347656,2007-02-14
40.19931411743164,2007-02-15
40.129878997802734,2007-02-16
40.4631233215332,2007-02-20
40.393714904785156,2007-02-21
40.33123779296875,2007-02-22
39.90076446533203,2007-02-23
39.852169036865234,2007-02-26
38.463600158691406,2007-02-27
38.80378723144531,2007-02-28
38.88014221191406,2007-03-01
38.70659255981445,2007-03-02
38.35943603515625,2007-03-05
38.68576431274414,2007-03-06
38.96348571777344,2007-03-07
37.67210388183594,2007-03-08
37.72764205932617,2007-03-09
37.24859619140625,2007-03-12
36.769527435302734,2007-03-13
36.47098922729492,2007-03-14
36.92919921875,2007-03-15
36.78340530395508,2007-03-16
36.963924407958984,2007-03-19
36.922264099121094,2007-03-20
37.72764205932617,2007-03-21
37.65822219848633,2007-03-22
37.88038635253906,2007-03-23
37.85261535644531,2007-03-26
37.58182144165039,2007-03-27
37.29024887084961,2007-03-28
37.283287048339844,2007-03-29
37.380489349365234,2007-03-30
37.42909622192383,2007-04-02
37.87343215942383,2007-04-03
37.80401611328125,2007-04-04
38.102561950683594,2007-04-05
38.060909271240234,2007-04-09
37.95674514770508,2007-04-10
37.51242446899414,2007-04-11
37.96371078491211,2007-04-12
37.6026725769043,2007-04-13
37.7692985534668,2007-04-16
38.60245132446289,2007-04-17
38.19975662231445,2007-04-18
38.408050537109375,2007-04-19
38.26918029785156,2007-04-20
38.102561950683594,2007-04-23
37.6651611328125,2007-04-24
37.78001403808594,2007-04-25
37.619903564453125,2007-04-26
37.91229248046875,2007-04-27
37.292720794677734,2007-04-30
37.21614074707031,2007-05-01
37.139556884765625,2007-05-02
36.993370056152344,2007-05-03
37.44588088989258,2007-05-04
37.64777755737305,2007-05-07
38.016700744628906,2007-05-08
38.24644088745117,2007-05-09
38.2534065246582,2007-05-10
38.26730728149414,2007-05-11
38.07937240600586,2007-05-14
37.73825454711914,2007-05-15
38.155948638916016,2007-05-16
38.691978454589844,2007-05-17
39.269775390625,2007-05-18
38.82424545288086,2007-05-21
38.949546813964844,2007-05-22
38.99827194213867,2007-05-23
39.193214416503906,2007-05-24
39.26280975341797,2007-05-25
39.381168365478516,2007-05-29
39.35332489013672,2007-05-30
39.311561584472656,2007-05-31
39.186248779296875,2007-06-01
39.067901611328125,2007-06-04
38.601478576660156,2007-06-05
38.85905075073242,2007-06-06
38.46920394897461,2007-06-07
38.9913330078125,2007-06-08
38.775516510009766,2007-06-11
38.39960479736328,2007-06-12
38.963478088378906,2007-06-13
38.8172721862793,2007-06-14
39.0470085144043,2007-06-15
38.98434829711914,2007-06-18
39.21409225463867,2007-06-19
39.22800827026367,2007-06-20
39.81277084350586,2007-06-21
39.798866271972656,2007-06-22
39.81972885131836,2007-06-25
39.91024398803711,2007-06-26
40.641197204589844,2007-06-27
40.52980422973633,2007-06-28
40.738651275634766,2007-06-29
41.9429931640625,2007-07-02
41.82463836669922,2007-07-03
41.85248947143555,2007-07-05
42.77141189575195,2007-07-06
42.71572494506836,2007-07-09
42.12398147583008,2007-07-10
42.27018737792969,2007-07-11
42.980247497558594,2007-07-12
43.843467712402344,2007-07-13
43.056827545166016,2007-07-16
43.251747131347656,2007-07-17
43.45363998413086,2007-07-18
43.286556243896484,2007-07-19
42.63914489746094,2007-07-20
42.3954963684082,2007-07-23
41.873374938964844,2007-07-24
42.0792350769043,2007-07-25
41.206939697265625,2007-07-26
40.87200164794922,2007-07-27
41.50702667236328,2007-07-30
41.73033142089844,2007-07-31
41.95362854003906,2007-08-01
42.4560661315918,2007-08-02
42.211822509765625,2007-08-03
43.9145393371582,2007-08-06
44.93336486816406,2007-08-07
45.32415008544922,2007-08-08
44.13086700439453,2007-08-09
44.13783264160156,2007-08-10
43.11202621459961,2007-08-13
42.42814636230469,2007-08-14
40.816165924072266,2007-08-15
41.332557678222656,2007-08-16
40.732425689697266,2007-08-17
40.42536926269531,2007-08-20
42.06528854370117,2007-08-21
42.7491569519043,2007-08-22
42.463043212890625,2007-08-23
43.0422477722168,2007-08-24
42.58865737915039,2007-08-27
41.17206573486328,2007-08-28
42.78403854370117,2007-08-29
42.58168411254883,2007-08-30
43.09109115600586,2007-08-31
42.9933967590332,2007-09-04
41.17206573486328,2007-09-05
40.67660140991211,2007-09-06
39.776390075683594,2007-09-07
39.943878173828125,2007-09-10
40.88593673706055,2007-09-11
40.809173583984375,2007-09-12
41.834999084472656,2007-09-13
41.841976165771484,2007-09-14
41.5279426574707,2007-09-17
43.13992691040039,2007-09-18
43.20972442626953,2007-09-19
42.672386169433594,2007-09-20
42.37232208251953,2007-09-21
42.044349670410156,2007-09-24
41.437225341796875,2007-09-25
42.35139083862305,2007-09-26
42.65144348144531,2007-09-27
42.825931549072266,2007-09-28
43.132957458496094,2007-10-01
43.00038146972656,2007-10-02
43.20972442626953,2007-10-03
43.32837677001953,2007-10-04
44.15179443359375,2007-10-05
44.458839416503906,2007-10-08
44.179710388183594,2007-10-09
48.2410888671875,2007-10-10
48.317848205566406,2007-10-11
47.452537536621094,2007-10-12
46.45464324951172,2007-10-15
46.021968841552734,2007-10-16
46.41974639892578,2007-10-17
46.426727294921875,2007-10-18
45.8475341796875,2007-10-19
46.789608001708984,2007-10-22
46.189453125,2007-10-23
45.526512145996094,2007-10-24
45.233436584472656,2007-10-25
45.72890090942383,2007-10-26
46.754703521728516,2007-10-29
46.85939407348633,2007-10-30
46.9361457824707,2007-10-31
45.261356353759766,2007-11-01
45.7638053894043,2007-11-02
46.00105667114258,2007-11-05
46.957088470458984,2007-11-06
46.16155242919922,2007-11-07
46.46161651611328,2007-11-08
45.561424255371094,2007-11-09
45.86845779418945,2007-11-12
47.040836334228516,2007-11-13
46.0987434387207,2007-11-14
46.29412841796875,2007-11-15
46.61514663696289,2007-11-16
46.37786865234375,2007-11-19
46.287166595458984,2007-11-20
46.105735778808594,2007-11-21
46.73378372192383,2007-11-23
45.62419891357422,2007-11-26
46.021968841552734,2007-11-27
46.84375762939453,2007-11-28
46.92068099975586,2007-11-29
47.137489318847656,2007-11-30
46.81577682495117,2007-12-03
48.3753662109375,2007-12-04
48.7110481262207,2007-12-05
49.536312103271484,2007-12-06
50.235679626464844,2007-12-07
49.83007049560547,2007-12-10
48.9278564453125,2007-12-11
49.088722229003906,2007-12-12
47.934757232666016,2007-12-13
47.89977264404297,2007-12-14
47.67599105834961,2007-12-17
47.87181854248047,2007-12-18
47.836856842041016,2007-12-19
48.17955017089844,2007-12-20
49.01178741455078,2007-12-21
49.48735809326172,2007-12-24
49.36846923828125,2007-12-26
48.857933044433594,2007-12-27
49.10969924926758,2007-12-28
48.78798294067383,2007-12-31
47.655029296875,2008-01-02
46.94167709350586,2008-01-03
45.91358184814453,2008-01-04
46.144371032714844,2008-01-07
45.438011169433594,2008-01-08
47.04656982421875,2008-01-09
48.857933044433594,2008-01-10
46.45909118652344,2008-01-11
45.256168365478516,2008-01-14
44.745635986328125,2008-01-15
44.82955551147461,2008-01-16
44.96944046020508,2008-01-17
45.13029479980469,2008-01-18
46.256290435791016,2008-01-22
47.98371887207031,2008-01-23
46.962646484375,2008-01-24
45.78071212768555,2008-01-25
