BATRA,Date
30.489999771118164,2021-03-05
31.760000228881836,2021-03-08
32.0,2021-03-09
31.989999771118164,2021-03-10
32.15999984741211,2021-03-11
32.150001525878906,2021-03-12
31.6200008392334,2021-03-15
31.8700008392334,2021-03-16
32.27000045776367,2021-03-17
31.59000015258789,2021-03-18
30.709999084472656,2021-03-19
30.510000228881836,2021-03-22
30.100000381469727,2021-03-23
28.950000762939453,2021-03-24
28.530000686645508,2021-03-25
29.309999465942383,2021-03-26
28.850000381469727,2021-03-29
28.420000076293945,2021-03-30
28.510000228881836,2021-03-31
29.280000686645508,2021-04-01
29.739999771118164,2021-04-05
29.690000534057617,2021-04-06
28.850000381469727,2021-04-07
30.18000030517578,2021-04-08
29.520000457763672,2021-04-09
29.280000686645508,2021-04-12
28.639999389648438,2021-04-13
28.399999618530273,2021-04-14
28.84000015258789,2021-04-15
28.899999618530273,2021-04-16
28.65999984741211,2021-04-19
27.8700008392334,2021-04-20
29.059999465942383,2021-04-21
29.139999389648438,2021-04-22
28.940000534057617,2021-04-23
28.809999465942383,2021-04-26
28.270000457763672,2021-04-27
27.979999542236328,2021-04-28
27.8700008392334,2021-04-29
27.989999771118164,2021-04-30
28.280000686645508,2021-05-03
27.549999237060547,2021-05-04
28.360000610351562,2021-05-05
27.59000015258789,2021-05-06
28.079999923706055,2021-05-07
26.959999084472656,2021-05-10
27.239999771118164,2021-05-11
26.280000686645508,2021-05-12
26.719999313354492,2021-05-13
27.440000534057617,2021-05-14
27.389999389648438,2021-05-17
27.09000015258789,2021-05-18
27.06999969482422,2021-05-19
27.459999084472656,2021-05-20
27.450000762939453,2021-05-21
28.040000915527344,2021-05-24
27.709999084472656,2021-05-25
28.059999465942383,2021-05-26
28.270000457763672,2021-05-27
27.920000076293945,2021-05-28
27.81999969482422,2021-06-01
27.139999389648438,2021-06-02
27.100000381469727,2021-06-03
26.90999984741211,2021-06-04
26.920000076293945,2021-06-07
27.149999618530273,2021-06-08
27.010000228881836,2021-06-09
27.280000686645508,2021-06-10
27.729999542236328,2021-06-11
27.079999923706055,2021-06-14
26.809999465942383,2021-06-15
27.1200008392334,2021-06-16
26.829999923706055,2021-06-17
26.299999237060547,2021-06-18
26.510000228881836,2021-06-21
26.850000381469727,2021-06-22
26.920000076293945,2021-06-23
27.260000228881836,2021-06-24
28.010000228881836,2021-06-25
27.610000610351562,2021-06-28
28.09000015258789,2021-06-29
28.219999313354492,2021-06-30
28.06999969482422,2021-07-01
28.09000015258789,2021-07-02
28.43000030517578,2021-07-06
28.25,2021-07-07
27.68000030517578,2021-07-08
28.139999389648438,2021-07-09
28.770000457763672,2021-07-12
28.1299991607666,2021-07-13
28.440000534057617,2021-07-14
27.690000534057617,2021-07-15
27.770000457763672,2021-07-16
27.719999313354492,2021-07-19
28.579999923706055,2021-07-20
28.969999313354492,2021-07-21
27.969999313354492,2021-07-22
27.739999771118164,2021-07-23
27.389999389648438,2021-07-26
27.079999923706055,2021-07-27
27.049999237060547,2021-07-28
26.799999237060547,2021-07-29
26.540000915527344,2021-07-30
26.43000030517578,2021-08-02
26.200000762939453,2021-08-03
25.860000610351562,2021-08-04
26.079999923706055,2021-08-05
26.139999389648438,2021-08-06
25.739999771118164,2021-08-09
25.610000610351562,2021-08-10
25.81999969482422,2021-08-11
26.1299991607666,2021-08-12
26.34000015258789,2021-08-13
25.75,2021-08-16
25.719999313354492,2021-08-17
25.049999237060547,2021-08-18
25.079999923706055,2021-08-19
25.549999237060547,2021-08-20
25.90999984741211,2021-08-23
26.209999084472656,2021-08-24
26.31999969482422,2021-08-25
25.600000381469727,2021-08-26
26.350000381469727,2021-08-27
26.09000015258789,2021-08-30
26.0,2021-08-31
26.25,2021-09-01
26.079999923706055,2021-09-02
25.6200008392334,2021-09-03
25.489999771118164,2021-09-07
25.15999984741211,2021-09-08
25.1299991607666,2021-09-09
25.6299991607666,2021-09-10
27.139999389648438,2021-09-13
26.6299991607666,2021-09-14
26.40999984741211,2021-09-15
26.3799991607666,2021-09-16
26.479999542236328,2021-09-17
25.93000030517578,2021-09-20
25.799999237060547,2021-09-21
26.219999313354492,2021-09-22
27.1200008392334,2021-09-23
27.15999984741211,2021-09-24
27.920000076293945,2021-09-27
26.989999771118164,2021-09-28
27.09000015258789,2021-09-29
26.90999984741211,2021-09-30
27.709999084472656,2021-10-01
27.360000610351562,2021-10-04
27.350000381469727,2021-10-05
26.780000686645508,2021-10-06
27.1299991607666,2021-10-07
26.760000228881836,2021-10-08
26.299999237060547,2021-10-11
26.799999237060547,2021-10-12
26.8700008392334,2021-10-13
27.229999542236328,2021-10-14
27.399999618530273,2021-10-15
27.420000076293945,2021-10-18
27.649999618530273,2021-10-19
27.299999237060547,2021-10-20
29.280000686645508,2021-10-21
28.889999389648438,2021-10-22
29.170000076293945,2021-10-25
29.940000534057617,2021-10-26
30.600000381469727,2021-10-27
30.75,2021-10-28
30.56999969482422,2021-10-29
31.959999084472656,2021-11-01
31.420000076293945,2021-11-02
31.030000686645508,2021-11-03
30.68000030517578,2021-11-04
30.690000534057617,2021-11-05
29.950000762939453,2021-11-08
29.059999465942383,2021-11-09
30.43000030517578,2021-11-10
30.639999389648438,2021-11-11
30.860000610351562,2021-11-12
31.149999618530273,2021-11-15
31.200000762939453,2021-11-16
31.1299991607666,2021-11-17
30.809999465942383,2021-11-18
30.59000015258789,2021-11-19
29.850000381469727,2021-11-22
30.450000762939453,2021-11-23
30.170000076293945,2021-11-24
28.979999542236328,2021-11-26
28.219999313354492,2021-11-29
27.8700008392334,2021-11-30
27.469999313354492,2021-12-01
28.479999542236328,2021-12-02
28.25,2021-12-03
28.280000686645508,2021-12-06
28.440000534057617,2021-12-07
28.510000228881836,2021-12-08
28.530000686645508,2021-12-09
28.309999465942383,2021-12-10
27.889999389648438,2021-12-13
28.0,2021-12-14
28.309999465942383,2021-12-15
27.989999771118164,2021-12-16
28.040000915527344,2021-12-17
27.799999237060547,2021-12-20
28.360000610351562,2021-12-21
28.399999618530273,2021-12-22
28.709999084472656,2021-12-23
28.59000015258789,2021-12-27
28.219999313354492,2021-12-28
28.25,2021-12-29
28.770000457763672,2021-12-30
28.75,2021-12-31
28.790000915527344,2022-01-03
28.329999923706055,2022-01-04
27.8799991607666,2022-01-05
28.360000610351562,2022-01-06
28.049999237060547,2022-01-07
27.959999084472656,2022-01-10
27.889999389648438,2022-01-11
27.43000030517578,2022-01-12
27.079999923706055,2022-01-13
27.18000030517578,2022-01-14
26.459999084472656,2022-01-18
26.25,2022-01-19
26.110000610351562,2022-01-20
26.170000076293945,2022-01-21
27.399999618530273,2022-01-24
26.860000610351562,2022-01-25
26.6200008392334,2022-01-26
26.530000686645508,2022-01-27
27.190000534057617,2022-01-28
28.049999237060547,2022-01-31
27.020000457763672,2022-02-01
26.809999465942383,2022-02-02
26.270000457763672,2022-02-03
26.209999084472656,2022-02-04
26.25,2022-02-07
26.489999771118164,2022-02-08
26.40999984741211,2022-02-09
26.530000686645508,2022-02-10
26.459999084472656,2022-02-11
26.309999465942383,2022-02-14
26.59000015258789,2022-02-15
26.809999465942383,2022-02-16
26.579999923706055,2022-02-17
26.6200008392334,2022-02-18
26.399999618530273,2022-02-22
26.049999237060547,2022-02-23
26.18000030517578,2022-02-24
26.0,2022-02-25
25.6299991607666,2022-02-28
25.6299991607666,2022-03-01
25.850000381469727,2022-03-02
25.8700008392334,2022-03-03
25.540000915527344,2022-03-04
25.3700008392334,2022-03-07
25.579999923706055,2022-03-08
26.610000610351562,2022-03-09
26.510000228881836,2022-03-10
27.010000228881836,2022-03-11
26.479999542236328,2022-03-14
26.729999542236328,2022-03-15
27.34000015258789,2022-03-16
27.739999771118164,2022-03-17
27.6299991607666,2022-03-18
27.65999984741211,2022-03-21
27.8700008392334,2022-03-22
27.809999465942383,2022-03-23
28.3799991607666,2022-03-24
29.0,2022-03-25
28.790000915527344,2022-03-28
29.100000381469727,2022-03-29
28.75,2022-03-30
28.780000686645508,2022-03-31
28.850000381469727,2022-04-01
29.170000076293945,2022-04-04
29.34000015258789,2022-04-05
28.639999389648438,2022-04-06
28.170000076293945,2022-04-07
27.440000534057617,2022-04-08
27.290000915527344,2022-04-11
26.799999237060547,2022-04-12
27.43000030517578,2022-04-13
27.739999771118164,2022-04-14
27.469999313354492,2022-04-18
27.610000610351562,2022-04-19
28.030000686645508,2022-04-20
27.68000030517578,2022-04-21
27.440000534057617,2022-04-22
27.299999237060547,2022-04-25
26.700000762939453,2022-04-26
26.3700008392334,2022-04-27
26.56999969482422,2022-04-28
26.270000457763672,2022-04-29
26.010000228881836,2022-05-02
26.170000076293945,2022-05-03
26.469999313354492,2022-05-04
26.280000686645508,2022-05-05
26.0,2022-05-06
25.209999084472656,2022-05-09
25.829999923706055,2022-05-10
25.40999984741211,2022-05-11
25.68000030517578,2022-05-12
26.110000610351562,2022-05-13
25.93000030517578,2022-05-16
26.540000915527344,2022-05-17
26.1299991607666,2022-05-18
26.1299991607666,2022-05-19
26.200000762939453,2022-05-20
25.979999542236328,2022-05-23
25.520000457763672,2022-05-24
25.760000228881836,2022-05-25
25.56999969482422,2022-05-26
25.850000381469727,2022-05-27
25.3799991607666,2022-05-31
25.469999313354492,2022-06-01
26.0,2022-06-02
26.450000762939453,2022-06-03
26.56999969482422,2022-06-06
26.690000534057617,2022-06-07
26.559999465942383,2022-06-08
26.309999465942383,2022-06-09
26.280000686645508,2022-06-10
25.360000610351562,2022-06-13
25.139999389648438,2022-06-14
25.709999084472656,2022-06-15
25.1200008392334,2022-06-16
25.299999237060547,2022-06-17
24.899999618530273,2022-06-21
24.959999084472656,2022-06-22
25.020000457763672,2022-06-23
25.260000228881836,2022-06-24
24.8700008392334,2022-06-27
24.93000030517578,2022-06-28
24.809999465942383,2022-06-29
25.149999618530273,2022-06-30
25.809999465942383,2022-07-01
25.8700008392334,2022-07-05
26.09000015258789,2022-07-06
26.190000534057617,2022-07-07
26.270000457763672,2022-07-08
25.93000030517578,2022-07-11
26.100000381469727,2022-07-12
26.350000381469727,2022-07-13
26.260000228881836,2022-07-14
27.270000457763672,2022-07-15
27.639999389648438,2022-07-18
28.299999237060547,2022-07-19
28.690000534057617,2022-07-20
28.889999389648438,2022-07-21
28.6200008392334,2022-07-22
28.780000686645508,2022-07-25
28.559999465942383,2022-07-26
28.809999465942383,2022-07-27
28.700000762939453,2022-07-28
28.860000610351562,2022-07-29
29.200000762939453,2022-08-01
28.860000610351562,2022-08-02
29.06999969482422,2022-08-03
29.09000015258789,2022-08-04
28.670000076293945,2022-08-05
28.729999542236328,2022-08-08
27.90999984741211,2022-08-09
28.170000076293945,2022-08-10
28.139999389648438,2022-08-11
28.700000762939453,2022-08-12
28.440000534057617,2022-08-15
28.530000686645508,2022-08-16
28.6299991607666,2022-08-17
28.809999465942383,2022-08-18
28.860000610351562,2022-08-19
29.09000015258789,2022-08-22
28.729999542236328,2022-08-23
29.15999984741211,2022-08-24
29.110000610351562,2022-08-25
28.3700008392334,2022-08-26
28.229999542236328,2022-08-29
28.1299991607666,2022-08-30
28.100000381469727,2022-08-31
28.219999313354492,2022-09-01
28.139999389648438,2022-09-02
28.360000610351562,2022-09-06
28.34000015258789,2022-09-07
28.68000030517578,2022-09-08
29.790000915527344,2022-09-09
29.940000534057617,2022-09-12
29.440000534057617,2022-09-13
29.709999084472656,2022-09-14
29.469999313354492,2022-09-15
29.559999465942383,2022-09-16
29.579999923706055,2022-09-19
29.360000610351562,2022-09-20
28.760000228881836,2022-09-21
27.90999984741211,2022-09-22
27.610000610351562,2022-09-23
27.649999618530273,2022-09-26
28.010000228881836,2022-09-27
28.770000457763672,2022-09-28
28.459999084472656,2022-09-29
28.149999618530273,2022-09-30
28.510000228881836,2022-10-03
28.950000762939453,2022-10-04
28.700000762939453,2022-10-05
28.940000534057617,2022-10-06
28.799999237060547,2022-10-07
28.6299991607666,2022-10-10
28.8799991607666,2022-10-11
28.860000610351562,2022-10-12
29.579999923706055,2022-10-13
30.139999389648438,2022-10-14
29.8700008392334,2022-10-17
29.579999923706055,2022-10-18
29.770000457763672,2022-10-19
30.09000015258789,2022-10-20
30.770000457763672,2022-10-21
30.899999618530273,2022-10-24
31.280000686645508,2022-10-25
31.81999969482422,2022-10-26
31.790000915527344,2022-10-27
32.34000015258789,2022-10-28
31.889999389648438,2022-10-31
32.040000915527344,2022-11-01
31.329999923706055,2022-11-02
31.1299991607666,2022-11-03
30.790000915527344,2022-11-04
31.360000610351562,2022-11-07
31.25,2022-11-08
31.079999923706055,2022-11-09
32.06999969482422,2022-11-10
30.56999969482422,2022-11-11
31.049999237060547,2022-11-14
31.350000381469727,2022-11-15
31.450000762939453,2022-11-16
33.47999954223633,2022-11-17
33.7599983215332,2022-11-18
33.470001220703125,2022-11-21
33.34000015258789,2022-11-22
33.349998474121094,2022-11-23
33.4900016784668,2022-11-25
32.93000030517578,2022-11-28
32.599998474121094,2022-11-29
33.119998931884766,2022-11-30
32.869998931884766,2022-12-01
33.599998474121094,2022-12-02
33.040000915527344,2022-12-05
33.61000061035156,2022-12-06
33.040000915527344,2022-12-07
33.25,2022-12-08
32.880001068115234,2022-12-09
32.709999084472656,2022-12-12
32.90999984741211,2022-12-13
33.04999923706055,2022-12-14
33.15999984741211,2022-12-15
32.900001525878906,2022-12-16
31.889999389648438,2022-12-19
31.989999771118164,2022-12-20
32.4900016784668,2022-12-21
32.650001525878906,2022-12-22
32.790000915527344,2022-12-23
32.7400016784668,2022-12-27
32.43000030517578,2022-12-28
32.779998779296875,2022-12-29
32.66999816894531,2022-12-30
32.84000015258789,2023-01-03
32.86000061035156,2023-01-04
33.369998931884766,2023-01-05
34.56999969482422,2023-01-06
34.11000061035156,2023-01-09
34.52000045776367,2023-01-10
35.5099983215332,2023-01-11
35.38999938964844,2023-01-12
35.72999954223633,2023-01-13
35.34000015258789,2023-01-17
35.06999969482422,2023-01-18
35.13999938964844,2023-01-19
35.08000183105469,2023-01-20
35.220001220703125,2023-01-23
35.34000015258789,2023-01-24
35.45000076293945,2023-01-25
35.66999816894531,2023-01-26
35.040000915527344,2023-01-27
34.81999969482422,2023-01-30
35.130001068115234,2023-01-31
35.25,2023-02-01
35.47999954223633,2023-02-02
35.380001068115234,2023-02-03
34.810001373291016,2023-02-06
34.959999084472656,2023-02-07
34.5,2023-02-08
34.209999084472656,2023-02-09
34.060001373291016,2023-02-10
34.11000061035156,2023-02-13
33.75,2023-02-14
33.939998626708984,2023-02-15
33.97999954223633,2023-02-16
34.400001525878906,2023-02-17
34.34000015258789,2023-02-21
33.91999816894531,2023-02-22
34.290000915527344,2023-02-23
33.75,2023-02-24
33.77000045776367,2023-02-27
34.25,2023-02-28
34.16999816894531,2023-03-01
34.40999984741211,2023-03-02
34.849998474121094,2023-03-03
34.81999969482422,2023-03-06
34.0,2023-03-07
33.33000183105469,2023-03-08
33.09000015258789,2023-03-09
32.7599983215332,2023-03-10
32.040000915527344,2023-03-13
32.13999938964844,2023-03-14
32.81999969482422,2023-03-15
33.36000061035156,2023-03-16
32.650001525878906,2023-03-17
33.09000015258789,2023-03-20
33.970001220703125,2023-03-21
33.849998474121094,2023-03-22
33.06999969482422,2023-03-23
33.41999816894531,2023-03-24
33.880001068115234,2023-03-27
33.56999969482422,2023-03-28
33.90999984741211,2023-03-29
34.20000076293945,2023-03-30
34.58000183105469,2023-03-31
34.59000015258789,2023-04-03
35.290000915527344,2023-04-04
35.849998474121094,2023-04-05
35.88999938964844,2023-04-06
36.349998474121094,2023-04-10
36.540000915527344,2023-04-11
36.400001525878906,2023-04-12
36.45000076293945,2023-04-13
36.41999816894531,2023-04-14
35.88999938964844,2023-04-17
36.95000076293945,2023-04-18
36.75,2023-04-19
36.779998779296875,2023-04-20
36.38999938964844,2023-04-21
38.7400016784668,2023-04-24
38.7599983215332,2023-04-25
38.869998931884766,2023-04-26
40.540000915527344,2023-04-27
39.16999816894531,2023-04-28
39.900001525878906,2023-05-01
39.20000076293945,2023-05-02
39.689998626708984,2023-05-03
40.0,2023-05-04
39.43000030517578,2023-05-05
39.09000015258789,2023-05-08
38.630001068115234,2023-05-09
39.369998931884766,2023-05-10
39.0,2023-05-11
38.959999084472656,2023-05-12
39.279998779296875,2023-05-15
38.63999938964844,2023-05-16
38.970001220703125,2023-05-17
38.880001068115234,2023-05-18
38.33000183105469,2023-05-19
38.470001220703125,2023-05-22
38.36000061035156,2023-05-23
38.119998931884766,2023-05-24
37.970001220703125,2023-05-25
37.7400016784668,2023-05-26
37.61000061035156,2023-05-30
37.369998931884766,2023-05-31
37.29999923706055,2023-06-01
37.77000045776367,2023-06-02
37.43000030517578,2023-06-05
37.90999984741211,2023-06-06
39.7400016784668,2023-06-07
39.630001068115234,2023-06-08
39.40999984741211,2023-06-09
40.2400016784668,2023-06-12
41.27000045776367,2023-06-13
40.619998931884766,2023-06-14
41.380001068115234,2023-06-15
41.33000183105469,2023-06-16
40.61000061035156,2023-06-20
40.84000015258789,2023-06-21
40.54999923706055,2023-06-22
40.15999984741211,2023-06-23
40.529998779296875,2023-06-26
40.88999938964844,2023-06-27
41.150001525878906,2023-06-28
41.29999923706055,2023-06-29
40.91999816894531,2023-06-30
40.65999984741211,2023-07-03
41.09000015258789,2023-07-05
39.959999084472656,2023-07-06
40.36000061035156,2023-07-07
41.09000015258789,2023-07-10
41.22999954223633,2023-07-11
42.0099983215332,2023-07-12
42.790000915527344,2023-07-13
42.36000061035156,2023-07-14
42.9900016784668,2023-07-17
43.369998931884766,2023-07-18
44.474998474121094,2023-07-19
44.16999816894531,2023-07-20
43.43000030517578,2023-07-21
42.900001525878906,2023-07-24
44.31999969482422,2023-07-25
43.790000915527344,2023-07-26
43.65999984741211,2023-07-27
45.70000076293945,2023-07-28
47.34000015258789,2023-07-31
46.02000045776367,2023-08-01
46.689998626708984,2023-08-02
46.540000915527344,2023-08-03
46.20000076293945,2023-08-04
44.97999954223633,2023-08-07
45.79999923706055,2023-08-08
46.20000076293945,2023-08-09
45.91999816894531,2023-08-10
46.13999938964844,2023-08-11
45.9900016784668,2023-08-14
45.59000015258789,2023-08-15
44.650001525878906,2023-08-16
42.279998779296875,2023-08-17
42.369998931884766,2023-08-18
42.20000076293945,2023-08-21
41.709999084472656,2023-08-22
41.470001220703125,2023-08-23
40.79999923706055,2023-08-24
40.619998931884766,2023-08-25
41.220001220703125,2023-08-28
41.70000076293945,2023-08-29
42.0099983215332,2023-08-30
41.84000015258789,2023-08-31
41.52000045776367,2023-09-01
40.779998779296875,2023-09-05
40.65999984741211,2023-09-06
40.75,2023-09-07
40.33000183105469,2023-09-08
40.849998474121094,2023-09-11
40.290000915527344,2023-09-12
39.93000030517578,2023-09-13
39.849998474121094,2023-09-14
39.2599983215332,2023-09-15
39.7400016784668,2023-09-18
40.90999984741211,2023-09-19
40.630001068115234,2023-09-20
40.77000045776367,2023-09-21
40.47999954223633,2023-09-22
40.70000076293945,2023-09-25
39.09000015258789,2023-09-26
38.4900016784668,2023-09-27
38.5099983215332,2023-09-28
39.06999969482422,2023-09-29
39.439998626708984,2023-10-02
40.52000045776367,2023-10-03
40.0,2023-10-04
40.55500030517578,2023-10-05
40.810001373291016,2023-10-06
40.70000076293945,2023-10-09
39.93000030517578,2023-10-10
40.20000076293945,2023-10-11
39.63999938964844,2023-10-12
39.83000183105469,2023-10-13
40.27000045776367,2023-10-16
40.31999969482422,2023-10-17
38.880001068115234,2023-10-18
38.43000030517578,2023-10-19
38.18000030517578,2023-10-20
37.33000183105469,2023-10-23
38.650001525878906,2023-10-24
38.25,2023-10-25
37.9900016784668,2023-10-26
37.689998626708984,2023-10-27
38.369998931884766,2023-10-30
37.90999984741211,2023-10-31
38.540000915527344,2023-11-01
39.650001525878906,2023-11-02
39.31999969482422,2023-11-03
39.40999984741211,2023-11-06
38.470001220703125,2023-11-07
37.40999984741211,2023-11-08
37.20000076293945,2023-11-09
36.9900016784668,2023-11-10
37.0,2023-11-13
38.63999938964844,2023-11-14
39.2400016784668,2023-11-15
39.86000061035156,2023-11-16
40.2400016784668,2023-11-17
40.369998931884766,2023-11-20
39.790000915527344,2023-11-21
39.970001220703125,2023-11-22
40.290000915527344,2023-11-24
40.06999969482422,2023-11-27
40.04999923706055,2023-11-28
40.70000076293945,2023-11-29
40.349998474121094,2023-11-30
40.68000030517578,2023-12-01
40.31999969482422,2023-12-04
40.400001525878906,2023-12-05
40.15999984741211,2023-12-06
41.0,2023-12-07
41.720001220703125,2023-12-08
42.13999938964844,2023-12-11
42.380001068115234,2023-12-12
41.689998626708984,2023-12-13
41.869998931884766,2023-12-14
41.0099983215332,2023-12-15
41.279998779296875,2023-12-18
41.63999938964844,2023-12-19
41.380001068115234,2023-12-20
42.33000183105469,2023-12-21
42.540000915527344,2023-12-22
43.04999923706055,2023-12-26
43.47999954223633,2023-12-27
43.290000915527344,2023-12-28
42.779998779296875,2023-12-29
42.279998779296875,2024-01-02
41.72999954223633,2024-01-03
41.75,2024-01-04
42.0099983215332,2024-01-05
43.150001525878906,2024-01-08
42.619998931884766,2024-01-09
42.540000915527344,2024-01-10
42.13999938964844,2024-01-11
42.33000183105469,2024-01-12
42.09000015258789,2024-01-16
42.11000061035156,2024-01-17
41.7400016784668,2024-01-18
42.560001373291016,2024-01-19
43.130001068115234,2024-01-22
43.869998931884766,2024-01-23
43.709999084472656,2024-01-24
43.93000030517578,2024-01-25
43.310001373291016,2024-01-26
43.9900016784668,2024-01-29
44.06999969482422,2024-01-30
43.06999969482422,2024-01-31
43.619998931884766,2024-02-01
42.9900016784668,2024-02-02
42.66999816894531,2024-02-05
43.2400016784668,2024-02-06
42.95000076293945,2024-02-07
43.529998779296875,2024-02-08
43.59000015258789,2024-02-09
43.619998931884766,2024-02-12
42.220001220703125,2024-02-13
43.18000030517578,2024-02-14
43.869998931884766,2024-02-15
43.0099983215332,2024-02-16
42.849998474121094,2024-02-20
42.540000915527344,2024-02-21
41.84000015258789,2024-02-22
41.97999954223633,2024-02-23
42.310001373291016,2024-02-26
42.220001220703125,2024-02-27
41.54999923706055,2024-02-28
41.95000076293945,2024-02-29
41.810001373291016,2024-03-01
41.65999984741211,2024-03-04
41.349998474121094,2024-03-05
41.02000045776367,2024-03-06
41.709999084472656,2024-03-07
41.279998779296875,2024-03-08
41.38999938964844,2024-03-11
41.27000045776367,2024-03-12
41.08000183105469,2024-03-13
40.77000045776367,2024-03-14
40.959999084472656,2024-03-15
40.619998931884766,2024-03-18
40.83000183105469,2024-03-19
40.779998779296875,2024-03-20
41.119998931884766,2024-03-21
40.689998626708984,2024-03-22
40.470001220703125,2024-03-25
40.650001525878906,2024-03-26
41.400001525878906,2024-03-27
41.900001525878906,2024-03-28
41.71500015258789,2024-04-01
42.13999938964844,2024-04-02
42.439998626708984,2024-04-03
42.4900016784668,2024-04-04
42.619998931884766,2024-04-05
41.709999084472656,2024-04-08
42.560001373291016,2024-04-09
