STLD,Date
3.598132848739624,2003-12-19
3.7232160568237305,2003-12-22
3.7946901321411133,2003-12-23
3.6955995559692383,2003-12-24
3.7134673595428467,2003-12-26
3.8986544609069824,2003-12-29
3.8320512771606445,2003-12-30
3.7362115383148193,2003-12-31
3.849921703338623,2004-01-02
3.9457638263702393,2004-01-05
3.856419801712036,2004-01-06
3.664735794067383,2004-01-07
3.7362115383148193,2004-01-08
3.663111925125122,2004-01-09
3.7199668884277344,2004-01-12
3.6793549060821533,2004-01-13
3.7053468227386475,2004-01-14
3.6517410278320312,2004-01-15
3.633871555328369,2004-01-16
3.646867275238037,2004-01-20
3.677729845046997,2004-01-21
3.6761045455932617,2004-01-22
3.622499942779541,2004-01-23
3.6095035076141357,2004-01-26
3.544527530670166,2004-01-27
3.477926015853882,2004-01-28
3.5299081802368164,2004-01-29
3.6614863872528076,2004-01-30
3.5705175399780273,2004-02-02
3.5120389461517334,2004-02-03
3.3869566917419434,2004-02-04
3.633871555328369,2004-02-05
3.825554847717285,2004-02-06
3.9311442375183105,2004-02-09
4.010740756988525,2004-02-10
4.077343940734863,2004-02-11
4.117953777313232,2004-02-12
4.069221496582031,2004-02-13
4.122828006744385,2004-02-17
4.124452590942383,2004-02-18
3.970130205154419,2004-02-19
3.87428879737854,2004-02-20
3.8856587409973145,2004-02-23
3.8401734828948975,2004-02-24
3.825554847717285,2004-02-25
3.7979397773742676,2004-02-26
3.939265251159668,2004-02-27
4.109832763671875,2004-03-01
4.069221496582031,2004-03-02
3.9961209297180176,2004-03-03
4.056225776672363,2004-03-04
3.9490137100219727,2004-03-05
3.8986544609069824,2004-03-08
3.828803062438965,2004-03-09
3.750831365585327,2004-03-10
3.6761045455932617,2004-03-11
3.8141837120056152,2004-03-12
3.7313382625579834,2004-03-15
3.6955995559692383,2004-03-16
3.7979397773742676,2004-03-17
3.7849435806274414,2004-03-18
4.025361061096191,2004-03-19
3.8986544609069824,2004-03-22
3.8759140968322754,2004-03-23
3.838550090789795,2004-03-24
3.9490137100219727,2004-03-25
4.036732196807861,2004-03-26
4.080591678619385,2004-03-29
4.106583595275879,2004-03-30
4.025361061096191,2004-03-31
4.002617835998535,2004-04-01
4.101708889007568,2004-04-02
4.247908592224121,2004-04-05
4.515941619873047,2004-04-06
4.423348426818848,2004-04-07
4.429845333099365,2004-04-08
4.528937339782715,2004-04-12
4.450963497161865,2004-04-13
4.4184746742248535,2004-04-14
4.441217422485352,2004-04-15
4.463957786560059,2004-04-16
4.434719562530518,2004-04-19
4.337251663208008,2004-04-20
4.241410732269287,2004-04-21
4.369743824005127,2004-04-22
4.220292568206787,2004-04-23
4.236539363861084,2004-04-26
4.189429759979248,2004-04-27
4.031858921051025,2004-04-28
3.932769298553467,2004-04-29
3.9100277423858643,2004-04-30
3.830427885055542,2004-05-03
3.9490137100219727,2004-05-04
3.932769298553467,2004-05-05
3.856419801712036,2004-05-06
3.6403703689575195,2004-05-07
3.557521343231201,2004-05-10
3.616002321243286,2004-05-11
3.5672686100006104,2004-05-12
3.568894386291504,2004-05-13
3.516911268234253,2004-05-14
3.399951696395874,2004-05-17
3.7589540481567383,2004-05-18
3.851546049118042,2004-05-19
4.111456871032715,2004-05-20
4.028611183166504,2004-05-21
4.061097145080566,2004-05-24
4.207298278808594,2004-05-25
4.143943786621094,2004-05-26
4.182931423187256,2004-05-27
4.15856409072876,2004-05-28
4.197551250457764,2004-06-01
4.16831111907959,2004-06-02
4.061097145080566,2004-06-03
4.088715553283691,2004-06-04
4.244660377502441,2004-06-07
4.35512113571167,2004-06-08
4.2544050216674805,2004-06-09
4.340501308441162,2004-06-10
4.269028186798096,2004-06-14
4.369743824005127,2004-06-15
4.296641826629639,2004-06-16
4.347001552581787,2004-06-17
4.426598072052002,2004-06-18
4.39898157119751,2004-06-21
4.515941619873047,2004-06-22
4.62802791595459,2004-06-23
4.63615083694458,2004-06-24
4.62802791595459,2004-06-25
4.582542896270752,2004-06-28
4.582542896270752,2004-06-29
4.650768756866455,2004-06-30
4.629652976989746,2004-07-01
4.5533037185668945,2004-07-02
4.667014122009277,2004-07-06
4.730368614196777,2004-07-07
4.694629669189453,2004-07-08
4.693005561828613,2004-07-09
4.6848835945129395,2004-07-12
4.764482498168945,2004-07-13
5.077996730804443,2004-07-14
5.235569000244141,2004-07-15
5.376895427703857,2004-07-16
5.086121559143066,2004-07-19
5.250188827514648,2004-07-20
5.103990077972412,2004-07-21
5.062466621398926,2004-07-22
4.956625461578369,2004-07-23
4.902890682220459,2004-07-26
5.129229545593262,2004-07-27
5.2236714363098145,2004-07-28
5.309970378875732,2004-07-29
5.332767486572266,2004-07-30
5.252981185913086,2004-08-02
5.21064567565918,2004-08-03
5.155282974243164,2004-08-04
5.020130634307861,2004-08-05
4.730286598205566,2004-08-06
4.8621826171875,2004-08-09
5.041298866271973,2004-08-10
5.039669513702393,2004-08-11
4.8866071701049805,2004-08-12
4.889865398406982,2004-08-13
5.218785285949707,2004-08-16
5.194360256195068,2004-08-17
5.209014892578125,2004-08-18
5.1797051429748535,2004-08-19
5.1845903396606445,2004-08-20
4.893119812011719,2004-08-23
4.889865398406982,2004-08-24
4.966394901275635,2004-08-25
4.982679843902588,2004-08-26
5.062466621398926,2004-08-27
4.972909927368164,2004-08-30
5.1064300537109375,2004-08-31
5.055951118469238,2004-09-01
5.2839179039001465,2004-09-02
5.26600980758667,2004-09-03
5.568876266479492,2004-09-07
5.619352340698242,2004-09-08
5.767531394958496,2004-09-09
5.824525356292725,2004-09-10
6.0003838539123535,2004-09-13
5.992239475250244,2004-09-14
5.946648120880127,2004-09-15
6.015037536621094,2004-09-16
6.016664981842041,2004-09-17
6.0003838539123535,2004-09-20
5.894539833068848,2004-09-21
5.826151371002197,2004-09-22
5.64215087890625,2004-09-23
5.718681335449219,2004-09-24
5.894539833068848,2004-09-27
6.20048713684082,2004-09-28
6.141743183135986,2004-09-29
6.301650524139404,2004-09-30
6.366919994354248,2004-10-01
6.605147361755371,2004-10-04
6.611675262451172,2004-10-05
6.840112209320068,2004-10-06
6.631259441375732,2004-10-07
6.366919994354248,2004-10-08
6.257593631744385,2004-10-11
6.117267608642578,2004-10-12
5.640809535980225,2004-10-13
5.557595729827881,2004-10-14
5.645704746246338,2004-10-15
5.515169620513916,2004-10-18
4.83964204788208,2004-10-19
4.996286392211914,2004-10-20
5.128454685211182,2004-10-21
5.033815383911133,2004-10-22
5.319363117218018,2004-10-25
5.751768112182617,2004-10-26
5.611441612243652,2004-10-27
5.31120491027832,2004-10-28
5.417267322540283,2004-10-29
5.539644718170166,2004-11-01
5.508642673492432,2004-11-02
5.821928977966309,2004-11-03
5.973679542541504,2004-11-04
5.924727916717529,2004-11-05
6.0601582527160645,2004-11-08
6.118898391723633,2004-11-09
6.07321310043335,2004-11-10
6.047105312347412,2004-11-11
6.264125347137451,2004-11-12
6.283702373504639,2004-11-15
6.135217189788818,2004-11-16
6.2706475257873535,2004-11-17
6.1205315589904785,2004-11-18
6.153164863586426,2004-11-19
6.086267471313477,2004-11-22
6.162956714630127,2004-11-23
6.223328113555908,2004-11-24
6.528461456298828,2004-11-26
6.626361846923828,2004-11-29
6.613307952880859,2004-11-30
6.546403884887695,2004-12-01
6.038946628570557,2004-12-02
6.244539260864258,2004-12-03
6.024261951446533,2004-12-06
5.836616039276123,2004-12-07
5.792557716369629,2004-12-08
5.879040718078613,2004-12-09
5.849668979644775,2004-12-10
6.047105312347412,2004-12-13
5.89535665512085,2004-12-14
6.0014166831970215,2004-12-15
5.808877468109131,2004-12-16
5.898618698120117,2004-12-17
5.931253433227539,2004-12-20
6.193958759307861,2004-12-21
6.153164863586426,2004-12-22
6.2429094314575195,2004-12-23
6.2429094314575195,2004-12-27
6.397921562194824,2004-12-28
6.303041934967041,2004-12-29
6.129636764526367,2004-12-30
6.196710109710693,2004-12-31
5.92188024520874,2005-01-03
5.934967994689941,2005-01-04
5.885890960693359,2005-01-05
5.7959184646606445,2005-01-06
5.890798091888428,2005-01-07
5.887531280517578,2005-01-10
5.558714389801025,2005-01-11
5.665048122406006,2005-01-12
5.76647424697876,2005-01-13
6.051117897033691,2005-01-14
5.980772972106934,2005-01-18
6.003676891326904,2005-01-19
5.880984783172607,2005-01-20
6.038029193878174,2005-01-21
5.900614261627197,2005-01-24
5.933335781097412,2005-01-25
5.95623254776001,2005-01-26
5.979137420654297,2005-01-27
5.92188024520874,2005-01-28
6.183620929718018,2005-01-31
6.054388999938965,2005-02-01
6.430639266967773,2005-02-02
6.244149684906006,2005-02-03
6.2605085372924805,2005-02-04
6.370113849639893,2005-02-07
6.335761547088623,2005-02-08
6.154173374176025,2005-02-09
6.316125869750977,2005-02-10
6.371748447418213,2005-02-11
6.437183856964111,2005-02-14
6.316125869750977,2005-02-15
6.788896560668945,2005-02-16
6.636760711669922,2005-02-17
6.954123020172119,2005-02-18
6.952483654022217,2005-02-22
6.939396858215332,2005-02-23
7.1651458740234375,2005-02-24
7.4677863121032715,2005-02-25
7.286205768585205,2005-02-28
7.120981216430664,2005-03-01
6.914857864379883,2005-03-02
6.934489727020264,2005-03-03
7.219137191772461,2005-03-04
7.029372215270996,2005-03-07
6.680929660797119,2005-03-08
6.523885250091553,2005-03-09
6.469903469085693,2005-03-10
6.767629146575928,2005-03-11
6.636760711669922,2005-03-14
6.602408409118652,2005-03-15
6.042935848236084,2005-03-16
6.077289581298828,2005-03-17
5.99549674987793,2005-03-18
6.172171592712402,2005-03-21
6.245786190032959,2005-03-22
6.039664268493652,2005-03-23
6.033122539520264,2005-03-24
5.848267078399658,2005-03-28
5.53657865524292,2005-03-29
5.5513434410095215,2005-03-30
5.651411533355713,2005-03-31
5.6432085037231445,2005-04-01
5.552982330322266,2005-04-04
5.5447797775268555,2005-04-05
5.477522373199463,2005-04-06
5.507049560546875,2005-04-07
5.21996545791626,2005-04-08
5.3315205574035645,2005-04-11
5.372530937194824,2005-04-12
5.133023262023926,2005-04-13
4.737669467926025,2005-04-14
4.670411109924316,2005-04-15
4.778682708740234,2005-04-18
5.008347988128662,2005-04-19
4.780323028564453,2005-04-20
4.891875743865967,2005-04-21
4.896796703338623,2005-04-22
4.977178573608398,2005-04-25
4.698298931121826,2005-04-26
4.539173603057861,2005-04-27
4.473555564880371,2005-04-28
4.466990947723389,2005-04-29
4.425980567932129,2005-05-02
4.4998040199279785,2005-05-03
4.645803451538086,2005-05-04
4.530970096588135,2005-05-05
4.60479211807251,2005-05-06
4.642521858215332,2005-05-09
4.394811630249023,2005-05-10
4.530970096588135,2005-05-11
4.27341890335083,2005-05-12
4.1913933753967285,2005-05-13
4.281620502471924,2005-05-16
4.384969234466553,2005-05-17
4.673690319061279,2005-05-18
4.626119613647461,2005-05-19
4.591668605804443,2005-05-20
4.571982383728027,2005-05-23
4.512925624847412,2005-05-24
4.330835819244385,2005-05-25
4.466990947723389,2005-05-26
4.508004665374756,2005-05-27
4.41121768951416,2005-05-31
4.512925624847412,2005-06-01
4.419419765472412,2005-06-02
4.422698497772217,2005-06-03
4.384969234466553,2005-06-06
4.4538702964782715,2005-06-07
4.5211262702941895,2005-06-08
4.393171787261963,2005-06-09
4.4456682205200195,2005-06-10
4.511286735534668,2005-06-13
4.545736312866211,2005-06-14
4.786885738372803,2005-06-15
4.863986492156982,2005-06-16
4.791806221008301,2005-06-17
4.670411109924316,2005-06-20
4.583465099334717,2005-06-21
4.529329776763916,2005-06-22
4.312789440155029,2005-06-23
4.216002464294434,2005-06-24
4.184830665588379,2005-06-27
4.351170063018799,2005-06-28
4.3775224685668945,2005-06-29
4.323174953460693,2005-06-30
4.385758399963379,2005-07-01
4.4269304275512695,2005-07-05
4.529040336608887,2005-07-06
4.6558518409729,2005-07-07
4.734908103942871,2005-07-08
4.899599075317383,2005-07-11
4.939122676849365,2005-07-12
4.845248699188232,2005-07-13
4.703614711761475,2005-07-14
4.688791275024414,2005-07-15
4.652559280395508,2005-07-18
4.858423709869385,2005-07-19
5.182867527008057,2005-07-20
5.210866928100586,2005-07-21
5.413436412811279,2005-07-22
5.217453956604004,2005-07-25
5.286624908447266,2005-07-26
5.237215995788574,2005-07-27
5.347561359405518,2005-07-28
5.296507835388184,2005-07-29
5.2750959396362305,2005-08-01
5.52542781829834,2005-08-02
5.5023698806762695,2005-08-03
5.377206802368164,2005-08-04
5.278389930725098,2005-08-05
5.566600799560547,2005-08-08
5.680238723754883,2005-08-09
5.704942226409912,2005-08-10
5.746117115020752,2005-08-11
5.724707126617432,2005-08-12
5.742823600769043,2005-08-15
5.492490768432617,2005-08-16
5.446376800537109,2005-08-17
5.256979465484619,2005-08-18
5.314621925354004,2005-08-19
5.441434383392334,2005-08-22
5.182867527008057,2005-08-23
4.907832145690918,2005-08-24
5.062641143798828,2005-08-25
5.032997131347656,2005-08-26
5.168046951293945,2005-08-29
5.067584037780762,2005-08-30
5.192748069763184,2005-08-31
5.342618465423584,2005-09-01
5.339325428009033,2005-09-02
5.362380504608154,2005-09-06
5.331090927124023,2005-09-07
5.308034896850586,2005-09-08
5.408496856689453,2005-09-09
5.401909828186035,2005-09-12
5.355795860290527,2005-09-13
5.252038955688477,2005-09-14
5.350854396820068,2005-09-15
5.584717750549316,2005-09-16
5.4661383628845215,2005-09-19
5.3228583335876465,2005-09-20
5.362380504608154,2005-09-21
5.2289814949035645,2005-09-22
5.433201789855957,2005-09-23
5.560014247894287,2005-09-26
5.433201789855957,2005-09-27
5.530665397644043,2005-09-28
5.500929832458496,2005-09-29
5.609958171844482,2005-09-30
5.434852123260498,2005-10-03
5.244879722595215,2005-10-04
4.926057815551758,2005-10-05
4.924405097961426,2005-10-06
4.960748195648193,2005-10-07
4.841809272766113,2005-10-10
4.812075138092041,2005-10-11
4.592367172241211,2005-10-12
4.574196815490723,2005-10-13
4.597323417663574,2005-10-14
4.752604961395264,2005-10-17
4.608888626098633,2005-10-18
4.706350326538086,2005-10-19
4.556025505065918,2005-10-20
4.6766157150268555,2005-10-21
4.96570348739624,2005-10-24
5.145764350891113,2005-10-25
5.054909706115723,2005-10-26
4.8847575187683105,2005-10-27
5.071427345275879,2005-10-28
5.116030693054199,2005-10-31
5.15567684173584,2005-11-01
5.220100402832031,2005-11-02
5.277919292449951,2005-11-03
5.263050556182861,2005-11-04
5.196974277496338,2005-11-07
5.201930522918701,2005-11-08
5.1606316566467285,2005-11-09
5.149069786071777,2005-11-10
5.383644104003906,2005-11-11
5.1573286056518555,2005-11-14
5.096205711364746,2005-11-15
5.1854119300842285,2005-11-16
5.279569625854492,2005-11-17
5.158980369567871,2005-11-18
5.484410285949707,2005-11-21
5.4381561279296875,2005-11-22
5.667773723602295,2005-11-23
5.6264777183532715,2005-11-25
5.600045204162598,2005-11-28
5.740459442138672,2005-11-29
5.728896617889404,2005-11-30
5.9585137367248535,2005-12-01
5.869312763214111,2005-12-02
5.988250732421875,2005-12-05
5.989901542663574,2005-12-06
5.9915547370910645,2005-12-07
5.832970142364502,2005-12-08
5.8544416427612305,2005-12-09
5.756977081298828,2005-12-12
5.669426918029785,2005-12-13
5.636388301849365,2005-12-14
5.553792476654053,2005-12-15
5.676033973693848,2005-12-16
5.603349208831787,2005-12-19
5.685945510864258,2005-12-20
5.847836494445801,2005-12-21
5.849488735198975,2005-12-22
5.951907634735107,2005-12-23
5.785060882568359,2005-12-27
5.881147384643555,2005-12-28
5.993802547454834,2005-12-29
5.882803916931152,2005-12-30
6.055097579956055,2006-01-03
6.026937484741211,2006-01-04
6.000428199768066,2006-01-05
6.076632976531982,2006-01-06
6.126334190368652,2006-01-09
6.038533687591553,2006-01-10
6.079949378967285,2006-01-11
6.109768390655518,2006-01-12
6.046813488006592,2006-01-13
6.076632976531982,2006-01-17
6.003742218017578,2006-01-18
6.08988618850708,2006-01-19
5.9739227294921875,2006-01-20
6.263839244842529,2006-01-23
6.916563034057617,2006-01-24
6.972888469696045,2006-01-25
6.997738838195801,2006-01-26
7.446695804595947,2006-01-27
7.271088123321533,2006-01-30
7.690225124359131,2006-01-31
7.541125297546387,2006-02-01
7.385399341583252,2006-02-02
7.382084846496582,2006-02-03
7.9188432693481445,2006-02-06
7.48479700088501,2006-02-07
7.343976974487305,2006-02-08
7.092170715332031,2006-02-09
7.19819450378418,2006-02-10
6.939753532409668,2006-02-13
7.2959370613098145,2006-02-14
7.436753749847412,2006-02-15
7.504674434661865,2006-02-16
7.445037364959717,2006-02-17
7.618987083435059,2006-02-21
7.726667881011963,2006-02-22
7.895648956298828,2006-02-23
7.877422332763672,2006-02-24
7.794594764709473,2006-02-27
7.620642185211182,2006-02-28
7.8973069190979,2006-03-01
7.877422332763672,2006-03-02
8.051374435424805,2006-03-03
7.811160564422607,2006-03-06
7.55272102355957,2006-03-07
7.734953880310059,2006-03-08
7.658747673034668,2006-03-09
8.066283226013184,2006-03-10
7.82110071182251,2006-03-13
8.117642402648926,2006-03-14
8.175625801086426,2006-03-15
7.978480339050293,2006-03-16
8.21041488647461,2006-03-17
8.082853317260742,2006-03-20
7.854231357574463,2006-03-21
8.106046676635742,2006-03-22
8.29822063446045,2006-03-23
8.508614540100098,2006-03-24
9.048684120178223,2006-03-27
8.95757007598877,2006-03-28
9.609393119812012,2006-03-29
9.494654655456543,2006-03-30
9.43313217163086,2006-03-31
9.504631996154785,2006-04-03
9.665925979614258,2006-04-04
9.712486267089844,2006-04-05
9.754057884216309,2006-04-06
9.444772720336914,2006-04-07
9.640982627868652,2006-04-10
9.481351852416992,2006-04-11
9.531240463256836,2006-04-12
9.657611846923828,2006-04-13
9.778998374938965,2006-04-17
10.15479564666748,2006-04-18
10.364309310913086,2006-04-19
10.204680442810059,2006-04-20
10.535579681396484,2006-04-21
10.68689250946045,2006-04-24
10.612068176269531,2006-04-25
10.57049560546875,2006-04-26
10.083293914794922,2006-04-27
10.382598876953125,2006-04-28
10.695208549499512,2006-05-01
11.006158828735352,2006-05-02
10.996176719665527,2006-05-03
11.140843391418457,2006-05-04
11.238946914672852,2006-05-05
11.197376251220703,2006-05-08
11.285505294799805,2006-05-09
11.45345401763916,2006-05-10
11.162453651428223,2006-05-11
10.590450286865234,2006-05-12
10.5771484375,2006-05-15
10.405878067016602,2006-05-16
9.765697479248047,2006-05-17
9.391561508178711,2006-05-18
9.418168067932129,2006-05-19
8.94592571258545,2006-05-22
9.085607528686523,2006-05-23
8.904358863830566,2006-05-24
9.466389656066895,2006-05-25
9.778998374938965,2006-05-26
9.281817436218262,2006-05-30
9.659276962280273,2006-05-31
9.880426406860352,2006-06-01
10.051700592041016,2006-06-02
9.456411361694336,2006-06-05
9.478028297424316,2006-06-06
8.93595027923584,2006-06-07
8.942601203918457,2006-06-08
8.847823143005371,2006-06-09
8.478676795959473,2006-06-12
8.19766616821289,2006-06-13
8.465377807617188,2006-06-14
9.240248680114746,2006-06-15
9.167078971862793,2006-06-16
8.772994995117188,2006-06-19
8.914336204528809,2006-06-20
9.577797889709473,2006-06-21
9.369945526123047,2006-06-22
9.521259307861328,2006-06-23
9.734102249145508,2006-06-26
9.644312858581543,2006-06-27
9.804489135742188,2006-06-28
10.425199508666992,2006-06-29
10.969151496887207,2006-06-30
10.830662727355957,2006-07-03
10.747228622436523,2006-07-05
10.58871841430664,2006-07-06
10.520307540893555,2006-07-07
10.483598709106445,2006-07-10
10.550341606140137,2006-07-11
10.516969680786133,2006-07-12
9.964674949645996,2006-07-13
10.016401290893555,2006-07-14
9.549200057983398,2006-07-17
9.640973091125488,2006-07-18
10.116515159606934,2006-07-19
9.94798755645752,2006-07-20
9.457428932189941,2006-07-21
9.26387882232666,2006-07-24
9.5875825881958,2006-07-25
9.662663459777832,2006-07-26
9.65932559967041,2006-07-27
9.505819320678711,2006-07-28
9.681015014648438,2006-07-31
9.400700569152832,2006-08-01
9.534186363220215,2006-08-02
9.3756742477417,2006-08-03
9.112034797668457,2006-08-04
9.310595512390137,2006-08-07
9.11871337890625,2006-08-08
8.975214004516602,2006-08-09
8.898459434509277,2006-08-10
8.6598539352417,2006-08-11
8.59311580657959,2006-08-14
8.860084533691406,2006-08-15
9.092016220092773,2006-08-16
8.82671070098877,2006-08-17
8.946850776672363,2006-08-18
8.803349494934082,2006-08-21
8.810025215148926,2006-08-22
8.596447944641113,2006-08-23
8.442940711975098,2006-08-24
8.439607620239258,2006-08-25
8.349502563476562,2006-08-28
8.845062255859375,2006-08-29
8.76163387298584,2006-08-30
8.808357238769531,2006-08-31
9.09034538269043,2006-09-01
9.36398983001709,2006-09-05
9.093682289123535,2006-09-06
8.978550910949707,2006-09-07
8.815032005310059,2006-09-08
8.32948112487793,2006-09-11
8.392887115478516,2006-09-12
8.678207397460938,2006-09-13
8.44795036315918,2006-09-14
8.498007774353027,2006-09-15
8.815032005310059,2006-09-18
8.646509170532227,2006-09-19
8.588109016418457,2006-09-20
8.337822914123535,2006-09-21
7.98241662979126,2006-09-22
7.878966808319092,2006-09-25
8.33448314666748,2006-09-26
8.36805534362793,2006-09-27
8.34455680847168,2006-09-28
8.468777656555176,2006-09-29
8.44863510131836,2006-10-02
8.138084411621094,2006-10-03
8.383162498474121,2006-10-04
9.091552734375,2006-10-05
9.125131607055664,2006-10-06
9.28963851928711,2006-10-09
9.407140731811523,2006-10-10
9.286277770996094,2006-10-11
9.531360626220703,2006-10-12
9.642151832580566,2006-10-13
9.779805183410645,2006-10-16
9.600183486938477,2006-10-17
9.442392349243164,2006-10-18
9.851984977722168,2006-10-19
9.788195610046387,2006-10-20
9.796585083007812,2006-10-23
10.283392906188965,2006-10-24
10.258216857910156,2006-10-25
10.338791847229004,2006-10-26
10.269968032836914,2006-10-27
10.080276489257812,2006-10-30
10.09035587310791,2006-10-31
9.98627758026123,2006-11-01
9.8855562210083,2006-11-02
9.966132164001465,2006-11-03
10.273327827453613,2006-11-06
10.239749908447266,2006-11-07
10.144068717956543,2006-11-08
10.191069602966309,2006-11-09
10.039990425109863,2006-11-10
10.107137680053711,2006-11-13
10.12728214263916,2006-11-14
10.254860877990723,2006-11-15
9.618653297424316,2006-11-16
10.086995124816895,2006-11-17
10.37907886505127,2006-11-20
10.793704986572266,2006-11-21
10.944783210754395,2006-11-22
11.018648147583008,2006-11-24
10.823919296264648,2006-11-27
10.659415245056152,2006-11-28
11.001852989196777,2006-11-29
10.914566040039062,2006-11-30
10.743346214294434,2006-12-01
11.562527656555176,2006-12-04
11.555808067321777,2006-12-05
11.75053596496582,2006-12-06
11.9049711227417,2006-12-07
11.79753589630127,2006-12-08
11.434947967529297,2006-12-11
10.699700355529785,2006-12-12
11.07571792602539,2006-12-13
11.038788795471191,2006-12-14
11.095861434936523,2006-12-15
10.783634185791016,2006-12-18
10.880993843078613,2006-12-19
10.867563247680664,2006-12-20
10.786991119384766,2006-12-21
10.726561546325684,2006-12-22
10.7299165725708,2006-12-26
11.105934143066406,2006-12-27
11.173384666442871,2006-12-28
10.944049835205078,2006-12-29
10.627022743225098,2007-01-03
10.687729835510254,2007-01-04
10.704596519470215,2007-01-05
10.87996768951416,2007-01-08
10.839498519897461,2007-01-09
10.984521865844727,2007-01-10
11.045226097106934,2007-01-11
11.146404266357422,2007-01-12
11.09919261932373,2007-01-16
11.173384666442871,2007-01-17
11.04859733581543,2007-01-18
11.254328727722168,2007-01-19
11.261068344116211,2007-01-22
11.77370834350586,2007-01-23
12.06037425994873,2007-01-24
12.657320976257324,2007-01-25
12.505559921264648,2007-01-26
13.068781852722168,2007-01-29
13.261018753051758,2007-01-30
13.22391414642334,2007-01-31
13.382431030273438,2007-02-01
13.217175483703613,2007-02-02
12.917012214660645,2007-02-05
13.051920890808105,2007-02-06
12.964228630065918,2007-02-07
12.893404006958008,2007-02-08
12.66744327545166,2007-02-09
12.792227745056152,2007-02-12
13.261018753051758,2007-02-13
13.153091430664062,2007-02-14
13.402666091918945,2007-02-15
13.50384521484375,2007-02-16
13.24415397644043,2007-02-20
13.692706108093262,2007-02-21
13.537569046020508,2007-02-22
13.534202575683594,2007-02-23
13.537569046020508,2007-02-26
12.54940128326416,2007-02-27
12.728142738342285,2007-02-28
12.684304237365723,2007-03-01
12.245872497558594,2007-03-02
11.804059028625488,2007-03-05
12.384145736694336,2007-03-06
12.417864799499512,2007-03-07
12.896775245666504,2007-03-08
13.078897476196289,2007-03-09
13.156466484069824,2007-03-12
12.782110214233398,2007-03-13
13.271130561828613,2007-03-14
13.368940353393555,2007-03-15
13.1497220993042,2007-03-16
13.530821800231934,2007-03-19
13.551061630249023,2007-03-20
14.040083885192871,2007-03-21
13.844477653503418,2007-03-22
13.945652961730957,2007-03-23
14.239068984985352,2007-03-26
14.009734153747559,2007-03-27
13.786337852478027,2007-03-28
14.453147888183594,2007-03-29
14.622384071350098,2007-03-30
14.63254451751709,2007-04-02
14.652843475341797,2007-04-03
14.63930606842041,2007-04-04
14.815314292907715,2007-04-05
14.795003890991211,2007-04-09
14.791622161865234,2007-04-10
14.659613609313965,2007-04-11
14.781460762023926,2007-04-12
15.15379810333252,2007-04-13
15.559978485107422,2007-04-16
15.3399658203125,2007-04-17
15.096258163452148,2007-04-18
15.170724868774414,2007-04-19
15.26549243927002,2007-04-20
15.570131301879883,2007-04-23
15.228257179260254,2007-04-24
15.786762237548828,2007-04-25
15.515974044799805,2007-04-26
15.282424926757812,2007-04-27
14.998101234436035,2007-04-30
14.964250564575195,2007-05-01
15.194421768188477,2007-05-02
15.387346267700195,2007-05-03
15.19780445098877,2007-05-04
15.221490859985352,2007-05-07
16.30463218688965,2007-05-08
16.477256774902344,2007-05-09
16.077856063842773,2007-05-10
16.29786491394043,2007-05-11
16.24709701538086,2007-05-14
16.24032211303711,2007-05-15
16.31479263305664,2007-05-16
16.09815788269043,2007-05-17
16.36894416809082,2007-05-18
16.507720947265625,2007-05-21
15.95599365234375,2007-05-22
15.90860366821289,2007-05-23
15.488890647888184,2007-05-24
15.90522289276123,2007-05-25
15.671674728393555,2007-05-29
16.060928344726562,2007-05-30
15.87476921081543,2007-05-31
16.412948608398438,2007-06-01
16.24709701538086,2007-06-04
16.145551681518555,2007-06-05
15.817222595214844,2007-06-06
15.160563468933105,2007-06-07
15.488890647888184,2007-06-08
14.706998825073242,2007-06-11
14.158658981323242,2007-06-12
14.212824821472168,2007-06-13
14.66639232635498,2007-06-14
14.625774383544922,2007-06-15
14.568225860595703,2007-06-18
14.693467140197754,2007-06-19
14.544532775878906,2007-06-20
14.358367919921875,2007-06-21
14.151893615722656,2007-06-22
13.891263961791992,2007-06-25
13.654326438903809,2007-06-26
13.89215087890625,2007-06-27
14.099392890930176,2007-06-28
14.238685607910156,2007-06-29
14.765291213989258,2007-07-02
14.955550193786621,2007-07-03
15.410795211791992,2007-07-05
15.726765632629395,2007-07-06
15.584073066711426,2007-07-09
15.339462280273438,2007-07-10
15.76414680480957,2007-07-11
16.23298454284668,2007-07-12
16.277158737182617,2007-07-13
16.093687057495117,2007-07-16
16.178632736206055,2007-07-17
16.443632125854492,2007-07-18
16.22959327697754,2007-07-19
16.182025909423828,2007-07-20
15.685997009277344,2007-07-23
15.82868766784668,2007-07-24
15.264713287353516,2007-07-25
14.31342887878418,2007-07-26
14.129968643188477,2007-07-27
14.391572952270508,2007-07-30
14.245478630065918,2007-07-31
14.340606689453125,2007-08-01
14.39836597442627,2007-08-02
13.569389343261719,2007-08-03
13.521830558776855,2007-08-06
13.358750343322754,2007-08-07
13.443684577941895,2007-08-08
12.658878326416016,2007-08-09
12.951059341430664,2007-08-10
13.219457626342773,2007-08-13
13.005417823791504,2007-08-14
12.434643745422363,2007-08-15
12.305543899536133,2007-08-16
12.747206687927246,2007-08-17
12.906888961791992,2007-08-20
13.114129066467285,2007-08-21
13.997468948364258,2007-08-22
14.024646759033203,2007-08-23
15.128815650939941,2007-08-24
