ALLY,Date
20.482343673706055,2014-07-23
20.550878524780273,2014-07-24
20.56800651550293,2014-07-25
20.576576232910156,2014-07-28
20.18251609802246,2014-07-29
19.754196166992188,2014-07-30
19.668533325195312,2014-07-31
19.61713218688965,2014-08-01
19.677099227905273,2014-08-04
19.36014175415039,2014-08-05
19.582874298095703,2014-08-06
19.54860496520996,2014-08-07
19.659969329833984,2014-08-08
19.677099227905273,2014-08-11
19.69423484802246,2014-08-12
20.088287353515625,2014-08-13
20.739336013793945,2014-08-14
20.68794059753418,2014-08-15
20.9534969329834,2014-08-18
21.107690811157227,2014-08-19
21.07343101501465,2014-08-20
21.27046012878418,2014-08-21
21.201923370361328,2014-08-22
21.176227569580078,2014-08-25
21.31328773498535,2014-08-26
21.373252868652344,2014-08-27
21.28759002685547,2014-08-28
21.07343101501465,2014-08-29
21.356121063232422,2014-09-02
21.28759002685547,2014-09-03
21.28759002685547,2014-09-04
21.373252868652344,2014-09-05
21.261890411376953,2014-09-08
21.167659759521484,2014-09-09
20.919233322143555,2014-09-10
21.124826431274414,2014-09-11
20.9534969329834,2014-09-12
20.593706130981445,2014-09-15
20.525178909301758,2014-09-16
20.49091148376465,2014-09-17
20.259618759155273,2014-09-18
20.2681827545166,2014-09-19
20.336715698242188,2014-09-22
20.045455932617188,2014-09-23
20.233919143676758,2014-09-24
19.856996536254883,2014-09-25
20.148258209228516,2014-09-26
20.0711612701416,2014-09-29
19.822729110717773,2014-09-30
19.411542892456055,2014-10-01
19.14598274230957,2014-10-02
19.488636016845703,2014-10-03
19.37727165222168,2014-10-06
18.803319931030273,2014-10-07
18.93182373046875,2014-10-08
18.186542510986328,2014-10-09
17.878149032592773,2014-10-10
17.235666275024414,2014-10-13
17.31275749206543,2014-10-14
17.612586975097656,2014-10-15
18.03234100341797,2014-10-16
18.512067794799805,2014-10-17
18.443532943725586,2014-10-20
18.94895362854004,2014-10-21
18.426403045654297,2014-10-22
18.554895401000977,2014-10-23
18.580595016479492,2014-10-24
18.666261672973633,2014-10-27
19.026046752929688,2014-10-28
19.54860496520996,2014-10-29
19.53146743774414,2014-10-30
19.445810317993164,2014-10-31
19.103147506713867,2014-11-03
18.966083526611328,2014-11-04
19.21451187133789,2014-11-05
19.22308349609375,2014-11-06
19.437238693237305,2014-11-07
19.51433563232422,2014-11-10
19.557170867919922,2014-11-11
19.779891967773438,2014-11-12
19.874122619628906,2014-11-13
20.096853256225586,2014-11-14
20.105422973632812,2014-11-17
20.225353240966797,2014-11-18
20.045455932617188,2014-11-19
20.06258773803711,2014-11-20
20.096853256225586,2014-11-21
20.251054763793945,2014-11-24
20.525178909301758,2014-11-25
20.251054763793945,2014-11-26
20.37097930908203,2014-11-28
19.874122619628906,2014-12-01
19.625699996948242,2014-12-02
19.445810317993164,2014-12-03
19.565738677978516,2014-12-04
19.77132797241211,2014-12-05
19.79703140258789,2014-12-08
19.95979118347168,2014-12-09
19.565738677978516,2014-12-10
19.394405364990234,2014-12-11
19.00892448425293,2014-12-12
18.529199600219727,2014-12-15
18.537763595581055,2014-12-16
18.98321533203125,2014-12-17
19.488636016845703,2014-12-18
