DXCM,Date
2.9175000190734863,2012-07-27
2.8350000381469727,2012-07-30
2.752500057220459,2012-07-31
2.7750000953674316,2012-08-01
2.8350000381469727,2012-08-02
2.924999952316284,2012-08-03
2.9674999713897705,2012-08-06
2.997499942779541,2012-08-07
3.0,2012-08-08
3.0875000953674316,2012-08-09
3.125,2012-08-10
3.134999990463257,2012-08-13
3.1675000190734863,2012-08-14
3.2074999809265137,2012-08-15
3.2100000381469727,2012-08-16
3.244999885559082,2012-08-17
3.2249999046325684,2012-08-20
3.1600000858306885,2012-08-21
3.1024999618530273,2012-08-22
3.0924999713897705,2012-08-23
3.130000114440918,2012-08-24
3.1424999237060547,2012-08-27
3.140000104904175,2012-08-28
3.197499990463257,2012-08-29
3.1649999618530273,2012-08-30
3.325000047683716,2012-08-31
3.442500114440918,2012-09-04
3.4749999046325684,2012-09-05
3.5399999618530273,2012-09-06
3.4749999046325684,2012-09-07
3.369999885559082,2012-09-10
3.4200000762939453,2012-09-11
3.432499885559082,2012-09-12
3.502500057220459,2012-09-13
3.375,2012-09-14
3.380000114440918,2012-09-17
3.509999990463257,2012-09-18
3.569999933242798,2012-09-19
3.682499885559082,2012-09-20
3.7249999046325684,2012-09-21
3.737499952316284,2012-09-24
3.7149999141693115,2012-09-25
3.7125000953674316,2012-09-26
3.75,2012-09-27
3.757499933242798,2012-09-28
3.737499952316284,2012-10-01
3.737499952316284,2012-10-02
3.7125000953674316,2012-10-03
3.700000047683716,2012-10-04
3.690000057220459,2012-10-05
3.575000047683716,2012-10-08
3.452500104904175,2012-10-09
3.492500066757202,2012-10-10
3.444999933242798,2012-10-11
3.4000000953674316,2012-10-12
3.434999942779541,2012-10-15
3.5250000953674316,2012-10-16
3.5274999141693115,2012-10-17
3.5299999713897705,2012-10-18
3.4200000762939453,2012-10-19
3.3450000286102295,2012-10-22
3.3450000286102295,2012-10-23
3.362499952316284,2012-10-24
3.3499999046325684,2012-10-25
3.3424999713897705,2012-10-26
3.2750000953674316,2012-10-31
3.2674999237060547,2012-11-01
3.2274999618530273,2012-11-02
3.252500057220459,2012-11-05
3.255000114440918,2012-11-06
3.1875,2012-11-07
3.202500104904175,2012-11-08
3.192500114440918,2012-11-09
3.2725000381469727,2012-11-12
3.180000066757202,2012-11-13
3.0875000953674316,2012-11-14
3.0850000381469727,2012-11-15
3.1500000953674316,2012-11-16
3.180000066757202,2012-11-19
3.1524999141693115,2012-11-20
3.134999990463257,2012-11-21
3.0950000286102295,2012-11-23
3.0950000286102295,2012-11-26
3.0824999809265137,2012-11-27
3.075000047683716,2012-11-28
3.174999952316284,2012-11-29
3.2699999809265137,2012-11-30
3.427500009536743,2012-12-03
3.5374999046325684,2012-12-04
3.4649999141693115,2012-12-05
3.4075000286102295,2012-12-06
3.4100000858306885,2012-12-07
3.484999895095825,2012-12-10
3.559999942779541,2012-12-11
3.494999885559082,2012-12-12
3.4100000858306885,2012-12-13
3.315000057220459,2012-12-14
3.305000066757202,2012-12-17
3.325000047683716,2012-12-18
3.3975000381469727,2012-12-19
3.382499933242798,2012-12-20
3.3324999809265137,2012-12-21
3.3299999237060547,2012-12-24
3.315000057220459,2012-12-26
3.3125,2012-12-27
3.305000066757202,2012-12-28
3.3975000381469727,2012-12-31
3.4625000953674316,2013-01-02
3.492500066757202,2013-01-03
3.5425000190734863,2013-01-04
3.5999999046325684,2013-01-07
3.619999885559082,2013-01-08
3.6500000953674316,2013-01-09
3.7325000762939453,2013-01-10
3.7049999237060547,2013-01-11
3.6600000858306885,2013-01-14
3.6500000953674316,2013-01-15
3.619999885559082,2013-01-16
3.622499942779541,2013-01-17
3.694999933242798,2013-01-18
3.7200000286102295,2013-01-22
3.7100000381469727,2013-01-23
3.692500114440918,2013-01-24
3.875,2013-01-25
3.819999933242798,2013-01-28
3.7899999618530273,2013-01-29
3.765000104904175,2013-01-30
3.807499885559082,2013-01-31
3.877500057220459,2013-02-01
3.747499942779541,2013-02-04
3.75,2013-02-05
3.7699999809265137,2013-02-06
3.694999933242798,2013-02-07
3.697499990463257,2013-02-08
3.6524999141693115,2013-02-11
3.632499933242798,2013-02-12
3.617500066757202,2013-02-13
3.6500000953674316,2013-02-14
3.6024999618530273,2013-02-15
3.672499895095825,2013-02-19
3.5975000858306885,2013-02-20
3.5325000286102295,2013-02-21
3.932499885559082,2013-02-22
3.7799999713897705,2013-02-25
3.755000114440918,2013-02-26
3.744999885559082,2013-02-27
3.7300000190734863,2013-02-28
3.802500009536743,2013-03-01
3.8424999713897705,2013-03-04
3.9049999713897705,2013-03-05
3.815000057220459,2013-03-06
3.8499999046325684,2013-03-07
3.987499952316284,2013-03-08
3.8924999237060547,2013-03-11
4.247499942779541,2013-03-12
4.177499771118164,2013-03-13
4.190000057220459,2013-03-14
4.082499980926514,2013-03-15
4.037499904632568,2013-03-18
4.074999809265137,2013-03-19
4.114999771118164,2013-03-20
4.065000057220459,2013-03-21
4.15749979019165,2013-03-22
4.177499771118164,2013-03-25
4.210000038146973,2013-03-26
4.262499809265137,2013-03-27
4.179999828338623,2013-03-28
4.28000020980835,2013-04-01
4.3125,2013-04-02
4.1875,2013-04-03
4.182499885559082,2013-04-04
4.105000019073486,2013-04-05
4.122499942779541,2013-04-08
4.117499828338623,2013-04-09
4.077499866485596,2013-04-10
4.045000076293945,2013-04-11
4.065000057220459,2013-04-12
3.9024999141693115,2013-04-15
3.940000057220459,2013-04-16
3.8550000190734863,2013-04-17
3.7799999713897705,2013-04-18
3.875,2013-04-19
3.817500114440918,2013-04-22
3.802500009536743,2013-04-23
3.8524999618530273,2013-04-24
3.872499942779541,2013-04-25
3.887500047683716,2013-04-26
3.9625000953674316,2013-04-29
4.102499961853027,2013-04-30
4.224999904632568,2013-05-01
4.512499809265137,2013-05-02
4.650000095367432,2013-05-03
4.53000020980835,2013-05-06
4.612500190734863,2013-05-07
4.735000133514404,2013-05-08
4.885000228881836,2013-05-09
4.949999809265137,2013-05-10
4.980000019073486,2013-05-13
4.994999885559082,2013-05-14
4.897500038146973,2013-05-15
4.862500190734863,2013-05-16
5.295000076293945,2013-05-17
5.309999942779541,2013-05-20
5.28249979019165,2013-05-21
5.090000152587891,2013-05-22
5.067500114440918,2013-05-23
5.074999809265137,2013-05-24
5.204999923706055,2013-05-28
5.125,2013-05-29
5.122499942779541,2013-05-30
5.207499980926514,2013-05-31
5.375,2013-06-03
5.40749979019165,2013-06-04
5.452499866485596,2013-06-05
5.482500076293945,2013-06-06
5.599999904632568,2013-06-07
5.534999847412109,2013-06-10
5.605000019073486,2013-06-11
5.585000038146973,2013-06-12
5.525000095367432,2013-06-13
5.537499904632568,2013-06-14
5.639999866485596,2013-06-17
5.699999809265137,2013-06-18
5.360000133514404,2013-06-19
5.045000076293945,2013-06-20
5.235000133514404,2013-06-21
5.434999942779541,2013-06-24
5.440000057220459,2013-06-25
5.492499828338623,2013-06-26
5.642499923706055,2013-06-27
5.612500190734863,2013-06-28
5.707499980926514,2013-07-01
5.605000019073486,2013-07-02
5.599999904632568,2013-07-03
5.71999979019165,2013-07-05
5.742499828338623,2013-07-08
5.567500114440918,2013-07-09
5.542500019073486,2013-07-10
5.867499828338623,2013-07-11
5.942500114440918,2013-07-12
5.892499923706055,2013-07-15
5.695000171661377,2013-07-16
5.627500057220459,2013-07-17
5.695000171661377,2013-07-18
5.617499828338623,2013-07-19
5.692500114440918,2013-07-22
5.802499771118164,2013-07-23
5.554999828338623,2013-07-24
5.739999771118164,2013-07-25
5.65500020980835,2013-07-26
5.622499942779541,2013-07-29
5.574999809265137,2013-07-30
5.445000171661377,2013-07-31
5.572500228881836,2013-08-01
5.65500020980835,2013-08-02
5.602499961853027,2013-08-05
5.619999885559082,2013-08-06
5.494999885559082,2013-08-07
6.664999961853027,2013-08-08
6.772500038146973,2013-08-09
6.730000019073486,2013-08-12
6.852499961853027,2013-08-13
6.789999961853027,2013-08-14
6.642499923706055,2013-08-15
6.53000020980835,2013-08-16
6.570000171661377,2013-08-19
6.684999942779541,2013-08-20
6.670000076293945,2013-08-21
6.894999980926514,2013-08-22
6.807499885559082,2013-08-23
6.925000190734863,2013-08-26
6.602499961853027,2013-08-27
6.6875,2013-08-28
6.784999847412109,2013-08-29
6.762499809265137,2013-08-30
6.695000171661377,2013-09-03
6.667500019073486,2013-09-04
6.742499828338623,2013-09-05
6.667500019073486,2013-09-06
6.847499847412109,2013-09-09
6.997499942779541,2013-09-10
6.987500190734863,2013-09-11
6.877500057220459,2013-09-12
6.835000038146973,2013-09-13
6.732500076293945,2013-09-16
6.90500020980835,2013-09-17
7.012499809265137,2013-09-18
7.085000038146973,2013-09-19
7.03249979019165,2013-09-20
7.074999809265137,2013-09-23
7.002500057220459,2013-09-24
6.869999885559082,2013-09-25
7.297500133514404,2013-09-26
6.807499885559082,2013-09-27
7.054999828338623,2013-09-30
7.042500019073486,2013-10-01
7.182499885559082,2013-10-02
7.09250020980835,2013-10-03
7.010000228881836,2013-10-04
6.962500095367432,2013-10-07
6.820000171661377,2013-10-08
6.699999809265137,2013-10-09
6.864999771118164,2013-10-10
6.862500190734863,2013-10-11
7.260000228881836,2013-10-14
7.367499828338623,2013-10-15
7.434999942779541,2013-10-16
7.552499771118164,2013-10-17
7.71999979019165,2013-10-18
7.587500095367432,2013-10-21
7.46750020980835,2013-10-22
7.53249979019165,2013-10-23
7.46750020980835,2013-10-24
7.447500228881836,2013-10-25
7.652500152587891,2013-10-28
7.480000019073486,2013-10-29
7.307499885559082,2013-10-30
7.182499885559082,2013-10-31
7.099999904632568,2013-11-01
7.110000133514404,2013-11-04
7.135000228881836,2013-11-05
6.809999942779541,2013-11-06
8.307499885559082,2013-11-07
8.262499809265137,2013-11-08
8.2524995803833,2013-11-11
8.367500305175781,2013-11-12
8.417499542236328,2013-11-13
8.1274995803833,2013-11-14
8.140000343322754,2013-11-15
7.872499942779541,2013-11-18
8.039999961853027,2013-11-19
8.055000305175781,2013-11-20
8.192500114440918,2013-11-21
8.102499961853027,2013-11-22
8.100000381469727,2013-11-25
8.132499694824219,2013-11-26
8.319999694824219,2013-11-27
8.272500038146973,2013-11-29
8.507499694824219,2013-12-02
8.577500343322754,2013-12-03
8.645000457763672,2013-12-04
8.609999656677246,2013-12-05
8.662500381469727,2013-12-06
8.567500114440918,2013-12-09
8.324999809265137,2013-12-10
8.390000343322754,2013-12-11
8.649999618530273,2013-12-12
8.625,2013-12-13
8.595000267028809,2013-12-16
8.567500114440918,2013-12-17
8.585000038146973,2013-12-18
8.354999542236328,2013-12-19
8.592499732971191,2013-12-20
8.470000267028809,2013-12-23
8.512499809265137,2013-12-24
8.654999732971191,2013-12-26
8.765000343322754,2013-12-27
8.832500457763672,2013-12-30
8.852499961853027,2013-12-31
8.6875,2014-01-02
8.699999809265137,2014-01-03
8.7524995803833,2014-01-06
8.867500305175781,2014-01-07
8.869999885559082,2014-01-08
9.15999984741211,2014-01-09
9.262499809265137,2014-01-10
9.3125,2014-01-13
9.229999542236328,2014-01-14
9.267499923706055,2014-01-15
9.407500267028809,2014-01-16
9.34000015258789,2014-01-17
9.420000076293945,2014-01-21
9.300000190734863,2014-01-22
9.192500114440918,2014-01-23
9.170000076293945,2014-01-24
9.037500381469727,2014-01-27
9.274999618530273,2014-01-28
9.390000343322754,2014-01-29
9.8125,2014-01-30
10.114999771118164,2014-01-31
9.744999885559082,2014-02-03
9.71500015258789,2014-02-04
10.0,2014-02-05
9.680000305175781,2014-02-06
9.427499771118164,2014-02-07
9.932499885559082,2014-02-10
10.0625,2014-02-11
10.274999618530273,2014-02-12
10.640000343322754,2014-02-13
10.854999542236328,2014-02-14
10.982500076293945,2014-02-18
11.132499694824219,2014-02-19
10.857500076293945,2014-02-20
10.77750015258789,2014-02-21
11.239999771118164,2014-02-24
11.25,2014-02-25
11.364999771118164,2014-02-26
11.5600004196167,2014-02-27
11.274999618530273,2014-02-28
11.270000457763672,2014-03-03
11.72249984741211,2014-03-04
12.282500267028809,2014-03-05
11.885000228881836,2014-03-06
11.854999542236328,2014-03-07
11.53499984741211,2014-03-10
11.430000305175781,2014-03-11
11.454999923706055,2014-03-12
11.262499809265137,2014-03-13
11.175000190734863,2014-03-14
11.40999984741211,2014-03-17
11.854999542236328,2014-03-18
11.649999618530273,2014-03-19
11.607500076293945,2014-03-20
11.1225004196167,2014-03-21
10.772500038146973,2014-03-24
10.762499809265137,2014-03-25
10.577500343322754,2014-03-26
10.125,2014-03-27
10.010000228881836,2014-03-28
10.34000015258789,2014-03-31
10.322500228881836,2014-04-01
10.487500190734863,2014-04-02
10.194999694824219,2014-04-03
9.4975004196167,2014-04-04
8.920000076293945,2014-04-07
9.180000305175781,2014-04-08
9.569999694824219,2014-04-09
9.012499809265137,2014-04-10
8.904999732971191,2014-04-11
8.822500228881836,2014-04-14
8.539999961853027,2014-04-15
9.007499694824219,2014-04-16
9.145000457763672,2014-04-17
9.017499923706055,2014-04-21
9.029999732971191,2014-04-22
9.0024995803833,2014-04-23
8.670000076293945,2014-04-24
8.345000267028809,2014-04-25
8.164999961853027,2014-04-28
8.114999771118164,2014-04-29
8.109999656677246,2014-04-30
8.1875,2014-05-01
7.962500095367432,2014-05-02
7.872499942779541,2014-05-05
7.625,2014-05-06
7.420000076293945,2014-05-07
7.525000095367432,2014-05-08
7.880000114440918,2014-05-09
8.022500038146973,2014-05-12
7.965000152587891,2014-05-13
7.952499866485596,2014-05-14
7.9375,2014-05-15
8.104999542236328,2014-05-16
8.140000343322754,2014-05-19
7.824999809265137,2014-05-20
7.982500076293945,2014-05-21
8.087499618530273,2014-05-22
8.295000076293945,2014-05-23
8.640000343322754,2014-05-27
8.545000076293945,2014-05-28
8.604999542236328,2014-05-29
8.4399995803833,2014-05-30
8.3100004196167,2014-06-02
8.145000457763672,2014-06-03
8.720000267028809,2014-06-04
9.032500267028809,2014-06-05
9.180000305175781,2014-06-06
9.345000267028809,2014-06-09
9.270000457763672,2014-06-10
9.057499885559082,2014-06-11
9.0024995803833,2014-06-12
9.0,2014-06-13
9.457500457763672,2014-06-16
9.805000305175781,2014-06-17
9.97249984741211,2014-06-18
9.9975004196167,2014-06-19
10.25,2014-06-20
10.227499961853027,2014-06-23
10.1850004196167,2014-06-24
10.202500343322754,2014-06-25
10.100000381469727,2014-06-26
9.912500381469727,2014-06-27
9.914999961853027,2014-06-30
9.920000076293945,2014-07-01
9.932499885559082,2014-07-02
9.957500457763672,2014-07-03
9.482500076293945,2014-07-07
8.837499618530273,2014-07-08
9.042499542236328,2014-07-09
8.982500076293945,2014-07-10
9.15250015258789,2014-07-11
9.25,2014-07-14
9.102499961853027,2014-07-15
9.132499694824219,2014-07-16
8.970000267028809,2014-07-17
9.180000305175781,2014-07-18
9.237500190734863,2014-07-21
9.457500457763672,2014-07-22
9.625,2014-07-23
9.607500076293945,2014-07-24
9.762499809265137,2014-07-25
9.827500343322754,2014-07-28
9.970000267028809,2014-07-29
10.02750015258789,2014-07-30
9.420000076293945,2014-07-31
9.307499885559082,2014-08-01
9.604999542236328,2014-08-04
9.774999618530273,2014-08-05
9.552499771118164,2014-08-06
10.852499961853027,2014-08-07
11.0625,2014-08-08
10.962499618530273,2014-08-11
10.72249984741211,2014-08-12
10.97249984741211,2014-08-13
10.982500076293945,2014-08-14
10.904999732971191,2014-08-15
11.102499961853027,2014-08-18
11.229999542236328,2014-08-19
11.03499984741211,2014-08-20
10.885000228881836,2014-08-21
11.020000457763672,2014-08-22
10.977499961853027,2014-08-25
11.47249984741211,2014-08-26
11.295000076293945,2014-08-27
11.069999694824219,2014-08-28
11.050000190734863,2014-08-29
11.204999923706055,2014-09-02
10.895000457763672,2014-09-03
10.670000076293945,2014-09-04
10.712499618530273,2014-09-05
10.797499656677246,2014-09-08
10.625,2014-09-09
10.824999809265137,2014-09-10
10.922499656677246,2014-09-11
10.6274995803833,2014-09-12
10.207500457763672,2014-09-15
10.267499923706055,2014-09-16
10.390000343322754,2014-09-17
10.5625,2014-09-18
10.444999694824219,2014-09-19
10.112500190734863,2014-09-22
10.085000038146973,2014-09-23
10.345000267028809,2014-09-24
10.147500038146973,2014-09-25
10.25,2014-09-26
10.34749984741211,2014-09-29
9.9975004196167,2014-09-30
9.770000457763672,2014-10-01
10.162500381469727,2014-10-02
10.647500038146973,2014-10-03
10.3125,2014-10-06
10.092499732971191,2014-10-07
10.482500076293945,2014-10-08
10.167499542236328,2014-10-09
10.125,2014-10-10
10.130000114440918,2014-10-13
10.2475004196167,2014-10-14
10.3725004196167,2014-10-15
10.345000267028809,2014-10-16
10.164999961853027,2014-10-17
10.5,2014-10-20
11.020000457763672,2014-10-21
10.710000038146973,2014-10-22
11.020000457763672,2014-10-23
10.827500343322754,2014-10-24
10.774999618530273,2014-10-27
11.039999961853027,2014-10-28
11.125,2014-10-29
11.192500114440918,2014-10-30
11.237500190734863,2014-10-31
10.989999771118164,2014-11-03
11.119999885559082,2014-11-04
11.0,2014-11-05
11.157500267028809,2014-11-06
12.732500076293945,2014-11-07
13.375,2014-11-10
13.28499984741211,2014-11-11
13.5024995803833,2014-11-12
13.407500267028809,2014-11-13
13.182499885559082,2014-11-14
12.9350004196167,2014-11-17
12.897500038146973,2014-11-18
12.619999885559082,2014-11-19
12.712499618530273,2014-11-20
12.592499732971191,2014-11-21
12.795000076293945,2014-11-24
12.677499771118164,2014-11-25
12.837499618530273,2014-11-26
12.864999771118164,2014-11-28
12.824999809265137,2014-12-01
13.362500190734863,2014-12-02
13.625,2014-12-03
13.647500038146973,2014-12-04
13.827500343322754,2014-12-05
14.015000343322754,2014-12-08
14.574999809265137,2014-12-09
13.885000228881836,2014-12-10
13.582500457763672,2014-12-11
13.414999961853027,2014-12-12
13.212499618530273,2014-12-15
13.3149995803833,2014-12-16
13.9350004196167,2014-12-17
14.212499618530273,2014-12-18
14.137499809265137,2014-12-19
14.109999656677246,2014-12-22
13.487500190734863,2014-12-23
13.734999656677246,2014-12-24
13.787500381469727,2014-12-26
14.032500267028809,2014-12-29
13.800000190734863,2014-12-30
13.762499809265137,2014-12-31
13.6274995803833,2015-01-02
13.864999771118164,2015-01-05
13.552499771118164,2015-01-06
13.899999618530273,2015-01-07
14.592499732971191,2015-01-08
14.547499656677246,2015-01-09
14.757499694824219,2015-01-12
14.9975004196167,2015-01-13
14.78499984741211,2015-01-14
14.354999542236328,2015-01-15
14.742500305175781,2015-01-16
14.375,2015-01-20
14.0600004196167,2015-01-21
14.52750015258789,2015-01-22
14.484999656677246,2015-01-23
15.694999694824219,2015-01-26
15.579999923706055,2015-01-27
15.147500038146973,2015-01-28
15.25,2015-01-29
14.944999694824219,2015-01-30
15.327500343322754,2015-02-02
15.305000305175781,2015-02-03
15.2475004196167,2015-02-04
15.505000114440918,2015-02-05
15.619999885559082,2015-02-06
15.397500038146973,2015-02-09
15.672499656677246,2015-02-10
15.84749984741211,2015-02-11
15.484999656677246,2015-02-12
15.670000076293945,2015-02-13
15.602499961853027,2015-02-17
15.65250015258789,2015-02-18
15.760000228881836,2015-02-19
16.104999542236328,2015-02-20
15.882499694824219,2015-02-23
15.40250015258789,2015-02-24
15.835000038146973,2015-02-25
15.489999771118164,2015-02-26
15.1850004196167,2015-02-27
14.914999961853027,2015-03-02
14.762499809265137,2015-03-03
14.970000267028809,2015-03-04
15.137499809265137,2015-03-05
14.897500038146973,2015-03-06
14.90250015258789,2015-03-09
14.625,2015-03-10
14.977499961853027,2015-03-11
14.930000305175781,2015-03-12
15.007499694824219,2015-03-13
15.75,2015-03-16
15.577500343322754,2015-03-17
15.625,2015-03-18
15.859999656677246,2015-03-19
15.492500305175781,2015-03-20
15.385000228881836,2015-03-23
15.305000305175781,2015-03-24
14.942500114440918,2015-03-25
14.592499732971191,2015-03-26
15.039999961853027,2015-03-27
15.494999885559082,2015-03-30
15.585000038146973,2015-03-31
15.3725004196167,2015-04-01
15.737500190734863,2015-04-02
15.845000267028809,2015-04-06
15.802499771118164,2015-04-07
16.052499771118164,2015-04-08
16.25,2015-04-09
16.97249984741211,2015-04-10
16.854999542236328,2015-04-13
16.975000381469727,2015-04-14
17.122499465942383,2015-04-15
16.982500076293945,2015-04-16
16.850000381469727,2015-04-17
17.104999542236328,2015-04-20
17.582500457763672,2015-04-21
17.31999969482422,2015-04-22
17.639999389648438,2015-04-23
17.357500076293945,2015-04-24
16.889999389648438,2015-04-27
17.00749969482422,2015-04-28
16.782499313354492,2015-04-29
16.892499923706055,2015-04-30
16.780000686645508,2015-05-01
17.047500610351562,2015-05-04
16.549999237060547,2015-05-05
16.579999923706055,2015-05-06
16.8700008392334,2015-05-07
16.975000381469727,2015-05-08
16.899999618530273,2015-05-11
17.020000457763672,2015-05-12
16.9424991607666,2015-05-13
17.232500076293945,2015-05-14
17.09749984741211,2015-05-15
17.524999618530273,2015-05-18
17.447500228881836,2015-05-19
17.292499542236328,2015-05-20
17.0625,2015-05-21
17.170000076293945,2015-05-22
17.162500381469727,2015-05-26
17.90999984741211,2015-05-27
17.8174991607666,2015-05-28
17.93000030517578,2015-05-29
18.087499618530273,2015-06-01
18.147499084472656,2015-06-02
18.1200008392334,2015-06-03
17.96500015258789,2015-06-04
18.15250015258789,2015-06-05
17.934999465942383,2015-06-08
17.725000381469727,2015-06-09
18.042499542236328,2015-06-10
18.34749984741211,2015-06-11
18.110000610351562,2015-06-12
18.092500686645508,2015-06-15
18.197500228881836,2015-06-16
18.74250030517578,2015-06-17
19.350000381469727,2015-06-18
19.405000686645508,2015-06-19
19.452499389648438,2015-06-22
19.482500076293945,2015-06-23
19.274999618530273,2015-06-24
19.440000534057617,2015-06-25
19.899999618530273,2015-06-26
19.774999618530273,2015-06-29
19.9950008392334,2015-06-30
19.9424991607666,2015-07-01
19.84000015258789,2015-07-02
19.927499771118164,2015-07-06
20.267499923706055,2015-07-07
19.877500534057617,2015-07-08
20.040000915527344,2015-07-09
20.362499237060547,2015-07-10
20.502500534057617,2015-07-13
20.565000534057617,2015-07-14
20.227500915527344,2015-07-15
20.917499542236328,2015-07-16
20.947500228881836,2015-07-17
20.8700008392334,2015-07-20
21.13249969482422,2015-07-21
21.352500915527344,2015-07-22
21.282499313354492,2015-07-23
20.772499084472656,2015-07-24
20.424999237060547,2015-07-27
20.852500915527344,2015-07-28
20.889999389648438,2015-07-29
20.979999542236328,2015-07-30
21.162500381469727,2015-07-31
21.13249969482422,2015-08-03
21.232500076293945,2015-08-04
21.487499237060547,2015-08-05
23.327499389648438,2015-08-06
22.940000534057617,2015-08-07
22.572500228881836,2015-08-10
23.977500915527344,2015-08-11
23.954999923706055,2015-08-12
24.267499923706055,2015-08-13
24.545000076293945,2015-08-14
24.52750015258789,2015-08-17
24.165000915527344,2015-08-18
23.875,2015-08-19
22.645000457763672,2015-08-20
22.502500534057617,2015-08-21
21.372499465942383,2015-08-24
22.392499923706055,2015-08-25
22.88249969482422,2015-08-26
23.434999465942383,2015-08-27
23.547500610351562,2015-08-28
23.53499984741211,2015-08-31
21.954999923706055,2015-09-01
22.342500686645508,2015-09-02
22.002500534057617,2015-09-03
22.077499389648438,2015-09-04
22.762500762939453,2015-09-08
22.709999084472656,2015-09-09
24.107500076293945,2015-09-10
24.352500915527344,2015-09-11
23.9325008392334,2015-09-14
24.18000030517578,2015-09-15
24.36750030517578,2015-09-16
25.477500915527344,2015-09-17
25.0,2015-09-18
24.97249984741211,2015-09-21
24.362499237060547,2015-09-22
25.137500762939453,2015-09-23
24.260000228881836,2015-09-24
23.014999389648438,2015-09-25
21.207500457763672,2015-09-28
20.747499465942383,2015-09-29
21.46500015258789,2015-09-30
21.420000076293945,2015-10-01
21.677499771118164,2015-10-02
21.139999389648438,2015-10-05
20.030000686645508,2015-10-06
19.665000915527344,2015-10-07
19.497499465942383,2015-10-08
19.387500762939453,2015-10-09
19.489999771118164,2015-10-12
18.860000610351562,2015-10-13
17.662500381469727,2015-10-14
21.087499618530273,2015-10-15
20.81999969482422,2015-10-16
20.8125,2015-10-19
20.145000457763672,2015-10-20
19.90250015258789,2015-10-21
19.510000228881836,2015-10-22
20.625,2015-10-23
20.6299991607666,2015-10-26
20.897499084472656,2015-10-27
21.017499923706055,2015-10-28
20.612499237060547,2015-10-29
20.829999923706055,2015-10-30
21.702499389648438,2015-11-02
21.857500076293945,2015-11-03
21.762500762939453,2015-11-04
21.202499389648438,2015-11-05
21.18000030517578,2015-11-06
21.25749969482422,2015-11-09
21.229999542236328,2015-11-10
21.184999465942383,2015-11-11
20.84749984741211,2015-11-12
21.104999542236328,2015-11-13
20.75,2015-11-16
20.727500915527344,2015-11-17
21.2450008392334,2015-11-18
21.15250015258789,2015-11-19
21.572500228881836,2015-11-20
21.5674991607666,2015-11-23
21.71500015258789,2015-11-24
21.850000381469727,2015-11-25
22.207500457763672,2015-11-27
21.2549991607666,2015-11-30
21.542499542236328,2015-12-01
21.55500030517578,2015-12-02
20.985000610351562,2015-12-03
21.9424991607666,2015-12-04
21.8075008392334,2015-12-07
21.8174991607666,2015-12-08
21.3125,2015-12-09
21.239999771118164,2015-12-10
20.4424991607666,2015-12-11
20.739999771118164,2015-12-14
19.795000076293945,2015-12-15
20.5049991607666,2015-12-16
20.4325008392334,2015-12-17
20.52750015258789,2015-12-18
20.407499313354492,2015-12-21
20.642499923706055,2015-12-22
20.467500686645508,2015-12-23
20.282499313354492,2015-12-24
20.424999237060547,2015-12-28
20.582500457763672,2015-12-29
20.587499618530273,2015-12-30
20.475000381469727,2015-12-31
19.622499465942383,2016-01-04
20.190000534057617,2016-01-05
19.84749984741211,2016-01-06
20.447500228881836,2016-01-07
19.899999618530273,2016-01-08
19.454999923706055,2016-01-11
19.47249984741211,2016-01-12
17.829999923706055,2016-01-13
18.100000381469727,2016-01-14
17.559999465942383,2016-01-15
18.107500076293945,2016-01-19
18.510000228881836,2016-01-20
18.1200008392334,2016-01-21
18.5049991607666,2016-01-22
18.165000915527344,2016-01-25
18.302499771118164,2016-01-26
17.829999923706055,2016-01-27
17.385000228881836,2016-01-28
17.81999969482422,2016-01-29
18.00749969482422,2016-02-01
17.65999984741211,2016-02-02
17.47249984741211,2016-02-03
17.657499313354492,2016-02-04
15.494999885559082,2016-02-05
13.412500381469727,2016-02-08
13.345000267028809,2016-02-09
14.5649995803833,2016-02-10
14.0625,2016-02-11
14.029999732971191,2016-02-12
14.8149995803833,2016-02-16
15.454999923706055,2016-02-17
15.425000190734863,2016-02-18
15.797499656677246,2016-02-19
15.892499923706055,2016-02-22
15.817500114440918,2016-02-23
16.112499237060547,2016-02-24
16.802499771118164,2016-02-25
16.479999542236328,2016-02-26
16.264999389648438,2016-02-29
16.412500381469727,2016-03-01
16.440000534057617,2016-03-02
16.600000381469727,2016-03-03
16.707500457763672,2016-03-04
17.094999313354492,2016-03-07
16.524999618530273,2016-03-08
16.13249969482422,2016-03-09
15.65250015258789,2016-03-10
16.287500381469727,2016-03-11
16.010000228881836,2016-03-14
15.489999771118164,2016-03-15
15.0600004196167,2016-03-16
14.850000381469727,2016-03-17
15.182499885559082,2016-03-18
14.8774995803833,2016-03-21
15.672499656677246,2016-03-22
15.287500381469727,2016-03-23
14.989999771118164,2016-03-24
14.864999771118164,2016-03-28
15.720000267028809,2016-03-29
16.375,2016-03-30
16.977500915527344,2016-03-31
16.907499313354492,2016-04-01
17.622499465942383,2016-04-04
16.947500228881836,2016-04-05
17.18000030517578,2016-04-06
17.107500076293945,2016-04-07
17.020000457763672,2016-04-08
16.700000762939453,2016-04-11
16.322500228881836,2016-04-12
16.467500686645508,2016-04-13
16.760000228881836,2016-04-14
16.702499389648438,2016-04-15
16.915000915527344,2016-04-18
16.700000762939453,2016-04-19
16.764999389648438,2016-04-20
16.920000076293945,2016-04-21
17.107500076293945,2016-04-22
