CDAY,Date
78.16000366210938,2022-02-01
78.0,2022-02-02
74.97000122070312,2022-02-03
77.20999908447266,2022-02-04
76.94999694824219,2022-02-07
77.30000305175781,2022-02-08
81.01000213623047,2022-02-09
76.86000061035156,2022-02-10
71.8499984741211,2022-02-11
69.94999694824219,2022-02-14
71.69999694824219,2022-02-15
71.05999755859375,2022-02-16
68.98999786376953,2022-02-17
66.8499984741211,2022-02-18
67.7300033569336,2022-02-22
65.61000061035156,2022-02-23
70.83000183105469,2022-02-24
71.8499984741211,2022-02-25
72.91000366210938,2022-02-28
70.8499984741211,2022-03-01
71.02999877929688,2022-03-02
69.51000213623047,2022-03-03
66.72000122070312,2022-03-04
63.560001373291016,2022-03-07
63.56999969482422,2022-03-08
66.04000091552734,2022-03-09
64.04000091552734,2022-03-10
61.380001068115234,2022-03-11
59.41999816894531,2022-03-14
61.81999969482422,2022-03-15
63.880001068115234,2022-03-16
65.95999908447266,2022-03-17
70.5,2022-03-18
67.37999725341797,2022-03-21
69.0999984741211,2022-03-22
67.97000122070312,2022-03-23
69.41000366210938,2022-03-24
67.37000274658203,2022-03-25
68.12000274658203,2022-03-28
71.08000183105469,2022-03-29
69.22000122070312,2022-03-30
68.36000061035156,2022-03-31
69.0199966430664,2022-04-01
70.12999725341797,2022-04-04
65.66000366210938,2022-04-05
64.18000030517578,2022-04-06
62.79999923706055,2022-04-07
61.43000030517578,2022-04-08
61.75,2022-04-11
61.38999938964844,2022-04-12
62.220001220703125,2022-04-13
60.630001068115234,2022-04-14
59.58000183105469,2022-04-18
61.31999969482422,2022-04-19
59.52000045776367,2022-04-20
58.130001068115234,2022-04-21
56.720001220703125,2022-04-22
58.599998474121094,2022-04-25
56.189998626708984,2022-04-26
56.04999923706055,2022-04-27
57.970001220703125,2022-04-28
56.130001068115234,2022-04-29
57.33000183105469,2022-05-02
57.15999984741211,2022-05-03
61.2400016784668,2022-05-04
56.470001220703125,2022-05-05
54.88999938964844,2022-05-06
52.43000030517578,2022-05-09
52.33000183105469,2022-05-10
50.22999954223633,2022-05-11
51.93000030517578,2022-05-12
56.400001525878906,2022-05-13
54.84000015258789,2022-05-16
57.29999923706055,2022-05-17
55.33000183105469,2022-05-18
55.650001525878906,2022-05-19
56.599998474121094,2022-05-20
56.09000015258789,2022-05-23
53.790000915527344,2022-05-24
54.70000076293945,2022-05-25
56.79999923706055,2022-05-26
57.91999816894531,2022-05-27
56.29999923706055,2022-05-31
53.790000915527344,2022-06-01
57.150001525878906,2022-06-02
55.18000030517578,2022-06-03
56.06999969482422,2022-06-06
56.65999984741211,2022-06-07
56.900001525878906,2022-06-08
55.11000061035156,2022-06-09
52.36000061035156,2022-06-10
47.060001373291016,2022-06-13
45.15999984741211,2022-06-14
47.209999084472656,2022-06-15
44.04999923706055,2022-06-16
44.9900016784668,2022-06-17
44.77000045776367,2022-06-21
45.02000045776367,2022-06-22
48.279998779296875,2022-06-23
51.59000015258789,2022-06-24
50.77000045776367,2022-06-27
48.689998626708984,2022-06-28
48.52000045776367,2022-06-29
47.08000183105469,2022-06-30
47.599998474121094,2022-07-01
50.86000061035156,2022-07-05
50.04999923706055,2022-07-06
51.720001220703125,2022-07-07
52.20000076293945,2022-07-08
50.86000061035156,2022-07-11
48.58000183105469,2022-07-12
48.470001220703125,2022-07-13
48.2599983215332,2022-07-14
49.75,2022-07-15
49.34000015258789,2022-07-18
51.06999969482422,2022-07-19
55.119998931884766,2022-07-20
55.58000183105469,2022-07-21
54.20000076293945,2022-07-22
53.369998931884766,2022-07-25
51.25,2022-07-26
54.0,2022-07-27
54.65999984741211,2022-07-28
54.77000045776367,2022-07-29
55.58000183105469,2022-08-01
55.27000045776367,2022-08-02
58.779998779296875,2022-08-03
64.87999725341797,2022-08-04
65.04000091552734,2022-08-05
66.0,2022-08-08
67.01000213623047,2022-08-09
68.30999755859375,2022-08-10
67.0,2022-08-11
69.30999755859375,2022-08-12
70.1500015258789,2022-08-15
69.69999694824219,2022-08-16
67.75,2022-08-17
66.47000122070312,2022-08-18
64.83999633789062,2022-08-19
62.61000061035156,2022-08-22
62.34000015258789,2022-08-23
63.2599983215332,2022-08-24
64.16999816894531,2022-08-25
61.209999084472656,2022-08-26
60.380001068115234,2022-08-29
60.20000076293945,2022-08-30
59.63999938964844,2022-08-31
58.09000015258789,2022-09-01
58.09000015258789,2022-09-02
59.70000076293945,2022-09-06
61.650001525878906,2022-09-07
62.7599983215332,2022-09-08
63.56999969482422,2022-09-09
63.7400016784668,2022-09-12
60.27000045776367,2022-09-13
61.31999969482422,2022-09-14
60.209999084472656,2022-09-15
58.939998626708984,2022-09-16
59.16999816894531,2022-09-19
57.83000183105469,2022-09-20
57.34000015258789,2022-09-21
55.470001220703125,2022-09-22
54.790000915527344,2022-09-23
54.2599983215332,2022-09-26
55.630001068115234,2022-09-27
57.68000030517578,2022-09-28
56.599998474121094,2022-09-29
55.880001068115234,2022-09-30
57.27000045776367,2022-10-03
60.720001220703125,2022-10-04
61.54999923706055,2022-10-05
62.290000915527344,2022-10-06
59.63999938964844,2022-10-07
57.5099983215332,2022-10-10
56.029998779296875,2022-10-11
55.68000030517578,2022-10-12
55.45000076293945,2022-10-13
51.849998474121094,2022-10-14
56.02000045776367,2022-10-17
58.31999969482422,2022-10-18
56.84000015258789,2022-10-19
55.779998779296875,2022-10-20
57.90999984741211,2022-10-21
59.9900016784668,2022-10-24
63.459999084472656,2022-10-25
63.33000183105469,2022-10-26
63.959999084472656,2022-10-27
65.94999694824219,2022-10-28
66.19000244140625,2022-10-31
65.44999694824219,2022-11-01
61.95000076293945,2022-11-02
63.41999816894531,2022-11-03
60.560001373291016,2022-11-04
57.43000030517578,2022-11-07
58.02000045776367,2022-11-08
55.52000045776367,2022-11-09
63.2599983215332,2022-11-10
65.30000305175781,2022-11-11
67.11000061035156,2022-11-14
72.68000030517578,2022-11-15
69.86000061035156,2022-11-16
66.81999969482422,2022-11-17
65.27999877929688,2022-11-18
63.90999984741211,2022-11-21
65.38999938964844,2022-11-22
66.87999725341797,2022-11-23
67.0999984741211,2022-11-25
64.91000366210938,2022-11-28
64.11000061035156,2022-11-29
68.44000244140625,2022-11-30
71.23999786376953,2022-12-01
69.72000122070312,2022-12-02
64.52999877929688,2022-12-05
62.75,2022-12-06
62.66999816894531,2022-12-07
65.81999969482422,2022-12-08
64.9000015258789,2022-12-09
67.44000244140625,2022-12-12
69.27999877929688,2022-12-13
69.1500015258789,2022-12-14
65.62000274658203,2022-12-15
63.88999938964844,2022-12-16
63.13999938964844,2022-12-19
62.939998626708984,2022-12-20
64.5199966430664,2022-12-21
61.779998779296875,2022-12-22
62.029998779296875,2022-12-23
60.599998474121094,2022-12-27
60.61000061035156,2022-12-28
63.22999954223633,2022-12-29
64.1500015258789,2022-12-30
61.56999969482422,2023-01-03
63.060001373291016,2023-01-04
59.81999969482422,2023-01-05
60.959999084472656,2023-01-06
62.880001068115234,2023-01-09
62.959999084472656,2023-01-10
65.86000061035156,2023-01-11
66.75,2023-01-12
67.62000274658203,2023-01-13
67.68000030517578,2023-01-17
67.6500015258789,2023-01-18
67.25,2023-01-19
69.75,2023-01-20
72.79000091552734,2023-01-23
73.02999877929688,2023-01-24
71.30000305175781,2023-01-25
72.94999694824219,2023-01-26
72.72000122070312,2023-01-27
70.58999633789062,2023-01-30
72.27999877929688,2023-01-31
75.76000213623047,2023-02-01
77.98999786376953,2023-02-02
76.19999694824219,2023-02-03
74.01000213623047,2023-02-06
74.5999984741211,2023-02-07
74.62999725341797,2023-02-08
77.30000305175781,2023-02-09
76.6500015258789,2023-02-10
77.04000091552734,2023-02-13
77.55000305175781,2023-02-14
77.41999816894531,2023-02-15
75.86000061035156,2023-02-16
74.95999908447266,2023-02-17
73.66999816894531,2023-02-21
74.56999969482422,2023-02-22
74.83000183105469,2023-02-23
72.91999816894531,2023-02-24
72.86000061035156,2023-02-27
72.93000030517578,2023-02-28
72.0199966430664,2023-03-01
73.18000030517578,2023-03-02
74.44999694824219,2023-03-03
74.47000122070312,2023-03-06
72.86000061035156,2023-03-07
72.38999938964844,2023-03-08
70.68000030517578,2023-03-09
67.44999694824219,2023-03-10
68.05999755859375,2023-03-13
69.98999786376953,2023-03-14
68.66999816894531,2023-03-15
69.44000244140625,2023-03-16
69.55999755859375,2023-03-17
68.30999755859375,2023-03-20
70.68000030517578,2023-03-21
67.75,2023-03-22
69.0999984741211,2023-03-23
68.51000213623047,2023-03-24
68.80999755859375,2023-03-27
68.26000213623047,2023-03-28
70.29000091552734,2023-03-29
70.1500015258789,2023-03-30
73.22000122070312,2023-03-31
73.22000122070312,2023-04-03
72.51000213623047,2023-04-04
69.33000183105469,2023-04-05
69.2300033569336,2023-04-06
69.16000366210938,2023-04-10
68.18000030517578,2023-04-11
66.5199966430664,2023-04-12
67.66999816894531,2023-04-13
67.6500015258789,2023-04-14
68.75,2023-04-17
68.69999694824219,2023-04-18
69.01000213623047,2023-04-19
66.73999786376953,2023-04-20
67.0199966430664,2023-04-21
65.81999969482422,2023-04-24
62.380001068115234,2023-04-25
63.220001220703125,2023-04-26
63.83000183105469,2023-04-27
63.47999954223633,2023-04-28
65.18000030517578,2023-05-01
63.459999084472656,2023-05-02
62.61000061035156,2023-05-03
57.20000076293945,2023-05-04
56.70000076293945,2023-05-05
58.630001068115234,2023-05-08
57.810001373291016,2023-05-09
58.52000045776367,2023-05-10
57.540000915527344,2023-05-11
57.59000015258789,2023-05-12
59.70000076293945,2023-05-15
58.4900016784668,2023-05-16
60.7599983215332,2023-05-17
61.63999938964844,2023-05-18
61.54999923706055,2023-05-19
63.400001525878906,2023-05-22
62.880001068115234,2023-05-23
61.4900016784668,2023-05-24
61.63999938964844,2023-05-25
62.5,2023-05-26
61.70000076293945,2023-05-30
61.849998474121094,2023-05-31
62.41999816894531,2023-06-01
64.91000366210938,2023-06-02
66.2300033569336,2023-06-05
66.25,2023-06-06
64.29000091552734,2023-06-07
64.25,2023-06-08
63.439998626708984,2023-06-09
65.47000122070312,2023-06-12
67.33999633789062,2023-06-13
66.05999755859375,2023-06-14
67.80000305175781,2023-06-15
67.08000183105469,2023-06-16
67.36000061035156,2023-06-20
65.70999908447266,2023-06-21
64.61000061035156,2023-06-22
63.459999084472656,2023-06-23
64.2699966430664,2023-06-26
65.80000305175781,2023-06-27
64.7300033569336,2023-06-28
65.83999633789062,2023-06-29
66.97000122070312,2023-06-30
65.69000244140625,2023-07-03
65.2699966430664,2023-07-05
65.02999877929688,2023-07-06
65.5999984741211,2023-07-07
66.69000244140625,2023-07-10
68.3499984741211,2023-07-11
67.9800033569336,2023-07-12
69.20999908447266,2023-07-13
67.9000015258789,2023-07-14
70.63999938964844,2023-07-17
71.9000015258789,2023-07-18
71.58000183105469,2023-07-19
69.30000305175781,2023-07-20
68.66000366210938,2023-07-21
68.41999816894531,2023-07-24
68.4800033569336,2023-07-25
69.23999786376953,2023-07-26
70.01000213623047,2023-07-27
71.9000015258789,2023-07-28
70.80999755859375,2023-07-31
70.45999908447266,2023-08-01
67.0,2023-08-02
71.54000091552734,2023-08-03
71.5199966430664,2023-08-04
73.2699966430664,2023-08-07
74.47000122070312,2023-08-08
72.73999786376953,2023-08-09
73.76000213623047,2023-08-10
73.02999877929688,2023-08-11
73.87000274658203,2023-08-14
73.31999969482422,2023-08-15
72.4800033569336,2023-08-16
68.29000091552734,2023-08-17
69.86000061035156,2023-08-18
69.83000183105469,2023-08-21
69.91000366210938,2023-08-22
70.62999725341797,2023-08-23
70.13999938964844,2023-08-24
71.37999725341797,2023-08-25
71.26000213623047,2023-08-28
72.23999786376953,2023-08-29
72.05999755859375,2023-08-30
72.5199966430664,2023-08-31
73.11000061035156,2023-09-01
72.76000213623047,2023-09-05
73.76000213623047,2023-09-06
73.62999725341797,2023-09-07
73.11000061035156,2023-09-08
74.30999755859375,2023-09-11
74.45999908447266,2023-09-12
74.01000213623047,2023-09-13
74.01000213623047,2023-09-14
73.13999938964844,2023-09-15
72.33999633789062,2023-09-18
70.4000015258789,2023-09-19
68.27999877929688,2023-09-20
65.98999786376953,2023-09-21
65.16000366210938,2023-09-22
64.9800033569336,2023-09-25
66.22000122070312,2023-09-26
67.02999877929688,2023-09-27
67.68000030517578,2023-09-28
67.8499984741211,2023-09-29
67.93000030517578,2023-10-02
67.37999725341797,2023-10-03
69.05000305175781,2023-10-04
70.66000366210938,2023-10-05
71.33000183105469,2023-10-06
73.05999755859375,2023-10-09
74.3499984741211,2023-10-10
75.11000061035156,2023-10-11
73.04000091552734,2023-10-12
72.63999938964844,2023-10-13
74.23999786376953,2023-10-16
74.76000213623047,2023-10-17
72.5199966430664,2023-10-18
71.30000305175781,2023-10-19
69.7300033569336,2023-10-20
68.98999786376953,2023-10-23
69.44000244140625,2023-10-24
65.16000366210938,2023-10-25
64.5999984741211,2023-10-26
63.38999938964844,2023-10-27
63.13999938964844,2023-10-30
64.01000213623047,2023-10-31
61.689998626708984,2023-11-01
67.08000183105469,2023-11-02
65.19999694824219,2023-11-03
65.36000061035156,2023-11-06
66.05000305175781,2023-11-07
67.11000061035156,2023-11-08
64.97000122070312,2023-11-09
65.44999694824219,2023-11-10
64.83999633789062,2023-11-13
68.43000030517578,2023-11-14
69.26000213623047,2023-11-15
67.23999786376953,2023-11-16
69.29000091552734,2023-11-17
69.83000183105469,2023-11-20
68.44000244140625,2023-11-21
67.80999755859375,2023-11-22
67.22000122070312,2023-11-24
67.33000183105469,2023-11-27
67.75,2023-11-28
69.12999725341797,2023-11-29
68.9000015258789,2023-11-30
70.2699966430664,2023-12-01
69.5199966430664,2023-12-04
67.19999694824219,2023-12-05
66.36000061035156,2023-12-06
66.41000366210938,2023-12-07
67.16999816894531,2023-12-08
68.0,2023-12-11
67.1500015258789,2023-12-12
