PSA,Date
2.0630838871002197,1988-04-29
2.0630838871002197,1988-05-02
2.0630838871002197,1988-05-03
2.041137218475342,1988-05-04
2.0630838871002197,1988-05-05
2.0630838871002197,1988-05-06
2.035940170288086,1988-05-09
2.035940170288086,1988-05-10
2.0585601329803467,1988-05-11
2.035940170288086,1988-05-12
2.0133168697357178,1988-05-13
2.0133168697357178,1988-05-16
1.9906952381134033,1988-05-17
1.9906952381134033,1988-05-18
1.9906952381134033,1988-05-19
2.035940170288086,1988-05-20
2.0133168697357178,1988-05-23
2.0133168697357178,1988-05-24
2.0133168697357178,1988-05-25
2.035940170288086,1988-05-26
2.035940170288086,1988-05-27
2.0133168697357178,1988-05-31
2.035940170288086,1988-06-01
2.0133168697357178,1988-06-02
1.9906952381134033,1988-06-03
2.035940170288086,1988-06-06
2.0585601329803467,1988-06-07
2.0133168697357178,1988-06-08
1.9906952381134033,1988-06-09
1.9906952381134033,1988-06-10
1.9906952381134033,1988-06-13
1.9906952381134033,1988-06-14
2.035940170288086,1988-06-15
2.0133168697357178,1988-06-16
1.9906952381134033,1988-06-17
1.9906952381134033,1988-06-20
2.0133168697357178,1988-06-21
2.0133168697357178,1988-06-22
1.9906952381134033,1988-06-23
2.0133168697357178,1988-06-24
1.9906952381134033,1988-06-27
2.035940170288086,1988-06-28
1.9906952381134033,1988-06-29
1.9906952381134033,1988-06-30
1.9680753946304321,1988-07-01
1.9680753946304321,1988-07-05
1.9228311777114868,1988-07-06
1.9906952381134033,1988-07-07
1.9680753946304321,1988-07-08
1.9906952381134033,1988-07-11
1.9906952381134033,1988-07-12
2.035940170288086,1988-07-13
2.0585601329803467,1988-07-14
2.0585601329803467,1988-07-15
2.103804111480713,1988-07-18
2.1264257431030273,1988-07-19
2.194289445877075,1988-07-20
2.194289445877075,1988-07-21
2.2169110774993896,1988-07-22
2.1716675758361816,1988-07-25
2.1716675758361816,1988-07-26
2.1716675758361816,1988-07-27
2.1716675758361816,1988-07-28
2.1490468978881836,1988-07-29
2.194289445877075,1988-08-01
2.2169110774993896,1988-08-02
2.1716675758361816,1988-08-03
2.1716675758361816,1988-08-04
2.1490468978881836,1988-08-05
2.1716675758361816,1988-08-08
2.1716675758361816,1988-08-09
2.1264257431030273,1988-08-10
2.103804111480713,1988-08-11
2.0811820030212402,1988-08-12
2.1264257431030273,1988-08-15
2.0811820030212402,1988-08-16
2.103804111480713,1988-08-17
2.1716675758361816,1988-08-18
2.194289445877075,1988-08-19
2.1716675758361816,1988-08-22
2.1716675758361816,1988-08-23
2.2169110774993896,1988-08-24
2.1423933506011963,1988-08-25
2.1656813621520996,1988-08-26
2.1423933506011963,1988-08-29
2.1423933506011963,1988-08-30
2.1423933506011963,1988-08-31
2.119105577468872,1988-09-01
2.1656813621520996,1988-09-02
2.1656813621520996,1988-09-06
2.212254524230957,1988-09-07
2.2355403900146484,1988-09-08
2.212254524230957,1988-09-09
2.188966989517212,1988-09-12
2.188966989517212,1988-09-13
2.188966989517212,1988-09-14
2.188966989517212,1988-09-15
2.2588279247283936,1988-09-16
2.2355403900146484,1988-09-19
2.212254524230957,1988-09-20
2.1656813621520996,1988-09-21
2.1656813621520996,1988-09-22
2.212254524230957,1988-09-23
2.1656813621520996,1988-09-26
2.1656813621520996,1988-09-27
2.119105577468872,1988-09-28
2.1423933506011963,1988-09-29
2.1423933506011963,1988-09-30
2.1423933506011963,1988-10-03
2.1423933506011963,1988-10-04
2.1423933506011963,1988-10-05
2.119105577468872,1988-10-06
2.1423933506011963,1988-10-07
2.1423933506011963,1988-10-10
2.119105577468872,1988-10-11
2.0725324153900146,1988-10-12
2.095820903778076,1988-10-13
2.0725324153900146,1988-10-14
2.0725324153900146,1988-10-17
2.0492453575134277,1988-10-18
2.0725324153900146,1988-10-19
2.0725324153900146,1988-10-20
2.0725324153900146,1988-10-21
2.0492453575134277,1988-10-24
2.095820903778076,1988-10-25
2.0725324153900146,1988-10-26
2.0725324153900146,1988-10-27
2.0725324153900146,1988-10-28
2.095820903778076,1988-10-31
2.0725324153900146,1988-11-01
2.0725324153900146,1988-11-02
2.0725324153900146,1988-11-03
2.0725324153900146,1988-11-04
2.0492453575134277,1988-11-07
2.0492453575134277,1988-11-08
2.0725324153900146,1988-11-09
2.0725324153900146,1988-11-10
2.0725324153900146,1988-11-11
2.0725324153900146,1988-11-14
2.0725324153900146,1988-11-15
2.095820903778076,1988-11-16
2.095820903778076,1988-11-17
2.0725324153900146,1988-11-18
2.095820903778076,1988-11-21
2.0725324153900146,1988-11-22
2.0917677879333496,1988-11-23
2.0917677879333496,1988-11-25
2.0677244663238525,1988-11-28
2.0917677879333496,1988-11-29
2.115809679031372,1988-11-30
2.115809679031372,1988-12-01
2.115809679031372,1988-12-02
2.115809679031372,1988-12-05
2.0917677879333496,1988-12-06
2.0917677879333496,1988-12-07
2.0917677879333496,1988-12-08
2.115809679031372,1988-12-09
2.0917677879333496,1988-12-12
2.0917677879333496,1988-12-13
2.0917677879333496,1988-12-14
2.0917677879333496,1988-12-15
2.115809679031372,1988-12-16
2.0917677879333496,1988-12-19
2.115809679031372,1988-12-20
2.115809679031372,1988-12-21
2.115809679031372,1988-12-22
2.163897752761841,1988-12-23
2.0917677879333496,1988-12-27
2.0917677879333496,1988-12-28
2.0917677879333496,1988-12-29
2.163897752761841,1988-12-30
2.1398534774780273,1989-01-03
2.187939167022705,1989-01-04
2.1398534774780273,1989-01-05
2.187939167022705,1989-01-06
2.163897752761841,1989-01-09
2.2119832038879395,1989-01-10
2.187939167022705,1989-01-11
2.2119832038879395,1989-01-12
2.2600700855255127,1989-01-13
2.2119832038879395,1989-01-16
2.2360281944274902,1989-01-17
2.187939167022705,1989-01-18
2.2119832038879395,1989-01-19
2.2119832038879395,1989-01-20
2.2119832038879395,1989-01-23
2.2360281944274902,1989-01-24
2.2360281944274902,1989-01-25
2.2119832038879395,1989-01-26
2.2360281944274902,1989-01-27
2.2360281944274902,1989-01-30
2.2360281944274902,1989-01-31
2.2119832038879395,1989-02-01
2.2841148376464844,1989-02-02
2.2600700855255127,1989-02-03
2.2600700855255127,1989-02-06
2.3081564903259277,1989-02-07
2.332200765609741,1989-02-08
2.356243371963501,1989-02-09
2.380286693572998,1989-02-10
2.4043307304382324,1989-02-13
2.4043307304382324,1989-02-14
2.356243371963501,1989-02-15
2.4043307304382324,1989-02-16
2.4043307304382324,1989-02-17
2.380286693572998,1989-02-21
2.3753373622894287,1989-02-22
2.3258519172668457,1989-02-23
2.3258519172668457,1989-02-24
2.3011085987091064,1989-02-27
2.3258519172668457,1989-02-28
2.3258519172668457,1989-03-01
2.3011085987091064,1989-03-02
2.3258519172668457,1989-03-03
2.3011085987091064,1989-03-06
2.3011085987091064,1989-03-07
2.523796796798706,1989-03-08
2.499054193496704,1989-03-09
2.4743106365203857,1989-03-10
2.4743106365203857,1989-03-13
2.548539638519287,1989-03-14
2.622767210006714,1989-03-15
2.622767210006714,1989-03-16
2.548539638519287,1989-03-17
2.548539638519287,1989-03-20
2.523796796798706,1989-03-21
2.5732853412628174,1989-03-22
2.548539638519287,1989-03-23
2.5732853412628174,1989-03-27
2.5732853412628174,1989-03-28
2.548539638519287,1989-03-29
2.548539638519287,1989-03-30
2.548539638519287,1989-03-31
2.548539638519287,1989-04-03
2.499054193496704,1989-04-04
2.5732853412628174,1989-04-05
2.548539638519287,1989-04-06
2.5732853412628174,1989-04-07
2.523796796798706,1989-04-10
2.523796796798706,1989-04-11
2.523796796798706,1989-04-12
2.523796796798706,1989-04-13
2.523796796798706,1989-04-14
2.523796796798706,1989-04-17
2.523796796798706,1989-04-18
2.499054193496704,1989-04-19
2.499054193496704,1989-04-20
2.4743106365203857,1989-04-21
2.499054193496704,1989-04-24
2.523796796798706,1989-04-25
2.523796796798706,1989-04-26
2.523796796798706,1989-04-27
2.523796796798706,1989-04-28
2.523796796798706,1989-05-01
2.548539638519287,1989-05-02
2.499054193496704,1989-05-03
2.499054193496704,1989-05-04
2.523796796798706,1989-05-05
2.548539638519287,1989-05-08
2.523796796798706,1989-05-09
2.548539638519287,1989-05-10
2.548539638519287,1989-05-11
2.5732853412628174,1989-05-12
2.548539638519287,1989-05-15
2.598025321960449,1989-05-16
2.622767210006714,1989-05-17
2.598025321960449,1989-05-18
2.6475112438201904,1989-05-19
2.622767210006714,1989-05-22
2.598025321960449,1989-05-23
2.6183629035949707,1989-05-24
2.72004771232605,1989-05-25
2.7963106632232666,1989-05-26
2.948836088180542,1989-05-30
2.821730375289917,1989-05-31
2.7963106632232666,1989-06-01
2.72004771232605,1989-06-02
2.72004771232605,1989-06-05
2.6692054271698,1989-06-06
2.6692054271698,1989-06-07
2.6183629035949707,1989-06-08
2.6692054271698,1989-06-09
2.6692054271698,1989-06-12
2.6183629035949707,1989-06-13
2.6437859535217285,1989-06-14
2.6692054271698,1989-06-15
2.6183629035949707,1989-06-16
2.6183629035949707,1989-06-19
2.6183629035949707,1989-06-20
2.6183629035949707,1989-06-21
2.6437859535217285,1989-06-22
2.6437859535217285,1989-06-23
2.6183629035949707,1989-06-26
2.6437859535217285,1989-06-27
2.6183629035949707,1989-06-28
2.6183629035949707,1989-06-29
2.592942953109741,1989-06-30
2.6183629035949707,1989-07-03
2.6437859535217285,1989-07-05
2.6183629035949707,1989-07-06
2.6437859535217285,1989-07-07
2.6437859535217285,1989-07-10
2.6437859535217285,1989-07-11
2.6437859535217285,1989-07-12
2.6437859535217285,1989-07-13
2.6437859535217285,1989-07-14
2.6437859535217285,1989-07-17
2.6437859535217285,1989-07-18
2.6437859535217285,1989-07-19
2.6437859535217285,1989-07-20
2.6437859535217285,1989-07-21
2.694626569747925,1989-07-24
2.6692054271698,1989-07-25
2.6692054271698,1989-07-26
2.694626569747925,1989-07-27
2.6692054271698,1989-07-28
2.694626569747925,1989-07-31
2.694626569747925,1989-08-01
2.694626569747925,1989-08-02
2.6692054271698,1989-08-03
2.6437859535217285,1989-08-04
2.6437859535217285,1989-08-07
2.6692054271698,1989-08-08
2.694626569747925,1989-08-09
2.6692054271698,1989-08-10
2.6437859535217285,1989-08-11
2.694626569747925,1989-08-14
2.6692054271698,1989-08-15
2.694626569747925,1989-08-16
2.6692054271698,1989-08-17
2.6437859535217285,1989-08-18
2.6437859535217285,1989-08-21
2.6437859535217285,1989-08-22
2.694626569747925,1989-08-23
2.72004771232605,1989-08-24
2.6887218952178955,1989-08-25
2.6887218952178955,1989-08-28
2.714827537536621,1989-08-29
2.714827537536621,1989-08-30
2.6887218952178955,1989-08-31
2.6887218952178955,1989-09-01
2.6887218952178955,1989-09-05
2.662619113922119,1989-09-06
2.6887218952178955,1989-09-07
2.714827537536621,1989-09-08
2.714827537536621,1989-09-11
2.7670345306396484,1989-09-12
2.7670345306396484,1989-09-13
2.7670345306396484,1989-09-14
2.7409307956695557,1989-09-15
2.714827537536621,1989-09-18
2.845346212387085,1989-09-19
2.8192431926727295,1989-09-20
2.7931392192840576,1989-09-21
2.845346212387085,1989-09-22
2.845346212387085,1989-09-25
2.845346212387085,1989-09-26
2.845346212387085,1989-09-27
2.8192431926727295,1989-09-28
2.8714518547058105,1989-09-29
2.8975539207458496,1989-10-02
2.8714518547058105,1989-10-03
2.8975539207458496,1989-10-04
2.8714518547058105,1989-10-05
2.8714518547058105,1989-10-06
2.8975539207458496,1989-10-09
2.8714518547058105,1989-10-10
2.8714518547058105,1989-10-11
2.8975539207458496,1989-10-12
2.8192431926727295,1989-10-13
2.7409307956695557,1989-10-16
2.714827537536621,1989-10-17
2.714827537536621,1989-10-18
2.7409307956695557,1989-10-19
2.714827537536621,1989-10-20
2.7409307956695557,1989-10-23
2.7409307956695557,1989-10-24
2.6887218952178955,1989-10-25
2.662619113922119,1989-10-26
2.6887218952178955,1989-10-27
2.662619113922119,1989-10-30
2.636514186859131,1989-10-31
2.662619113922119,1989-11-01
2.662619113922119,1989-11-02
2.662619113922119,1989-11-03
2.636514186859131,1989-11-06
2.662619113922119,1989-11-07
2.662619113922119,1989-11-08
2.6887218952178955,1989-11-09
2.636514186859131,1989-11-10
2.636514186859131,1989-11-13
2.610410213470459,1989-11-14
2.662619113922119,1989-11-15
2.662619113922119,1989-11-16
2.662619113922119,1989-11-17
2.636514186859131,1989-11-20
2.636514186859131,1989-11-21
2.636514186859131,1989-11-22
2.6311452388763428,1989-11-24
2.657991647720337,1989-11-27
2.6311452388763428,1989-11-28
2.6042962074279785,1989-11-29
2.4969024658203125,1989-11-30
2.470053195953369,1989-12-01
2.4432055950164795,1989-12-04
2.4163570404052734,1989-12-05
2.3626596927642822,1989-12-06
2.389508008956909,1989-12-07
2.4163570404052734,1989-12-08
2.4163570404052734,1989-12-11
2.4432055950164795,1989-12-12
2.4432055950164795,1989-12-13
2.4432055950164795,1989-12-14
2.389508008956909,1989-12-15
2.4163570404052734,1989-12-18
2.3626596927642822,1989-12-19
2.3626596927642822,1989-12-20
2.30896258354187,1989-12-21
2.30896258354187,1989-12-22
2.30896258354187,1989-12-26
2.3358118534088135,1989-12-27
2.3358118534088135,1989-12-28
2.3358118534088135,1989-12-29
2.3626596927642822,1990-01-02
2.389508008956909,1990-01-03
2.389508008956909,1990-01-04
2.3626596927642822,1990-01-05
2.4432055950164795,1990-01-08
2.4432055950164795,1990-01-09
2.389508008956909,1990-01-10
2.4163570404052734,1990-01-11
2.3626596927642822,1990-01-12
2.3626596927642822,1990-01-15
2.3626596927642822,1990-01-16
2.389508008956909,1990-01-17
2.3626596927642822,1990-01-18
2.3358118534088135,1990-01-19
2.3626596927642822,1990-01-22
2.30896258354187,1990-01-23
2.30896258354187,1990-01-24
2.2821145057678223,1990-01-25
2.30896258354187,1990-01-26
2.255265235900879,1990-01-29
2.2821145057678223,1990-01-30
2.30896258354187,1990-01-31
2.3358118534088135,1990-02-01
2.3358118534088135,1990-02-02
2.3358118534088135,1990-02-05
2.30896258354187,1990-02-06
2.3358118534088135,1990-02-07
2.3358118534088135,1990-02-08
2.3358118534088135,1990-02-09
2.2821145057678223,1990-02-12
2.30896258354187,1990-02-13
2.2821145057678223,1990-02-14
2.255265235900879,1990-02-15
2.1478726863861084,1990-02-16
2.094175338745117,1990-02-20
2.174720287322998,1990-02-21
2.1210248470306396,1990-02-22
2.094175338745117,1990-02-23
2.0404796600341797,1990-02-26
2.0673272609710693,1990-02-27
1.6914501190185547,1990-02-28
1.6377527713775635,1990-03-01
1.6646007299423218,1990-03-02
1.7182986736297607,1990-03-05
1.7291045188903809,1990-03-06
1.7291045188903809,1990-03-07
1.7291045188903809,1990-03-08
1.75612211227417,1990-03-09
1.7291045188903809,1990-03-12
1.7291045188903809,1990-03-13
1.75612211227417,1990-03-14
1.7291045188903809,1990-03-15
1.7020877599716187,1990-03-16
1.6750707626342773,1990-03-19
1.7020877599716187,1990-03-20
1.6750707626342773,1990-03-21
1.6480531692504883,1990-03-22
1.6480531692504883,1990-03-23
1.6480531692504883,1990-03-26
1.6480531692504883,1990-03-27
1.6480531692504883,1990-03-28
1.6210368871688843,1990-03-29
1.6480531692504883,1990-03-30
1.6480531692504883,1990-04-02
1.6750707626342773,1990-04-03
1.6480531692504883,1990-04-04
1.6480531692504883,1990-04-05
1.7020877599716187,1990-04-06
1.7291045188903809,1990-04-09
1.7291045188903809,1990-04-10
1.7020877599716187,1990-04-11
1.6750707626342773,1990-04-12
1.6750707626342773,1990-04-16
1.7020877599716187,1990-04-17
1.6480531692504883,1990-04-18
1.6750707626342773,1990-04-19
1.837175965309143,1990-04-20
1.8101577758789062,1990-04-23
1.7831403017044067,1990-04-24
1.837175965309143,1990-04-25
1.837175965309143,1990-04-26
1.7831403017044067,1990-04-27
1.7831403017044067,1990-04-30
1.75612211227417,1990-05-01
1.75612211227417,1990-05-02
1.7291045188903809,1990-05-03
1.7831403017044067,1990-05-04
1.7831403017044067,1990-05-07
1.75612211227417,1990-05-08
1.7291045188903809,1990-05-09
1.7291045188903809,1990-05-10
1.7020877599716187,1990-05-11
1.75612211227417,1990-05-14
1.7020877599716187,1990-05-15
1.7291045188903809,1990-05-16
1.7291045188903809,1990-05-17
1.75612211227417,1990-05-18
1.7291045188903809,1990-05-21
1.75612211227417,1990-05-22
1.75612211227417,1990-05-23
1.828140139579773,1990-05-24
1.828140139579773,1990-05-25
1.8004403114318848,1990-05-29
1.8004403114318848,1990-05-30
1.8004403114318848,1990-05-31
1.7727419137954712,1990-06-01
1.7727419137954712,1990-06-04
1.7450422048568726,1990-06-05
1.7727419137954712,1990-06-06
1.7450422048568726,1990-06-07
1.8004403114318848,1990-06-08
1.7727419137954712,1990-06-11
1.7450422048568726,1990-06-12
1.828140139579773,1990-06-13
1.8004403114318848,1990-06-14
1.8004403114318848,1990-06-15
1.8004403114318848,1990-06-18
1.828140139579773,1990-06-19
1.7727419137954712,1990-06-20
1.8004403114318848,1990-06-21
1.7727419137954712,1990-06-22
1.7727419137954712,1990-06-25
1.7727419137954712,1990-06-26
1.8004403114318848,1990-06-27
1.8004403114318848,1990-06-28
1.828140139579773,1990-06-29
1.8004403114318848,1990-07-02
1.8004403114318848,1990-07-03
1.8004403114318848,1990-07-05
1.8004403114318848,1990-07-06
1.8004403114318848,1990-07-09
1.828140139579773,1990-07-10
1.8004403114318848,1990-07-11
1.8004403114318848,1990-07-12
1.828140139579773,1990-07-13
1.8004403114318848,1990-07-16
1.8004403114318848,1990-07-17
1.8004403114318848,1990-07-18
1.8004403114318848,1990-07-19
1.8004403114318848,1990-07-20
1.8004403114318848,1990-07-23
1.828140139579773,1990-07-24
1.8004403114318848,1990-07-25
1.828140139579773,1990-07-26
1.7727419137954712,1990-07-27
1.7727419137954712,1990-07-30
1.7727419137954712,1990-07-31
1.7727419137954712,1990-08-01
1.7727419137954712,1990-08-02
1.7450422048568726,1990-08-03
1.7450422048568726,1990-08-06
1.7450422048568726,1990-08-07
1.7450422048568726,1990-08-08
1.7450422048568726,1990-08-09
1.7450422048568726,1990-08-10
1.7450422048568726,1990-08-13
1.7173439264297485,1990-08-14
1.7173439264297485,1990-08-15
1.6896454095840454,1990-08-16
1.6065475940704346,1990-08-17
1.6065475940704346,1990-08-20
1.6065475940704346,1990-08-21
1.6065475940704346,1990-08-22
1.5511490106582642,1990-08-23
1.5511490106582642,1990-08-24
1.5788482427597046,1990-08-27
1.5511490106582642,1990-08-28
1.5788482427597046,1990-08-29
1.5511490106582642,1990-08-30
1.5234498977661133,1990-08-31
1.5511490106582642,1990-09-04
1.5234498977661133,1990-09-05
1.5234498977661133,1990-09-06
1.5788482427597046,1990-09-07
1.5389496088027954,1990-09-10
1.5389496088027954,1990-09-11
1.5389496088027954,1990-09-12
1.5674490928649902,1990-09-13
1.5389496088027954,1990-09-14
1.5104511976242065,1990-09-17
1.5389496088027954,1990-09-18
1.5674490928649902,1990-09-19
1.5389496088027954,1990-09-20
1.5104511976242065,1990-09-21
1.5104511976242065,1990-09-24
1.5389496088027954,1990-09-25
1.5389496088027954,1990-09-26
1.5389496088027954,1990-09-27
1.5389496088027954,1990-09-28
1.6244474649429321,1990-10-01
1.5389496088027954,1990-10-02
1.5674490928649902,1990-10-03
1.5674490928649902,1990-10-04
1.5674490928649902,1990-10-05
1.5389496088027954,1990-10-08
1.5104511976242065,1990-10-09
1.4819509983062744,1990-10-10
1.4819509983062744,1990-10-11
1.4534533023834229,1990-10-12
1.4249528646469116,1990-10-15
1.4534533023834229,1990-10-16
1.4534533023834229,1990-10-17
1.4819509983062744,1990-10-18
1.5104511976242065,1990-10-19
1.4819509983062744,1990-10-22
1.4534533023834229,1990-10-23
1.4534533023834229,1990-10-24
1.4819509983062744,1990-10-25
1.4819509983062744,1990-10-26
1.5104511976242065,1990-10-29
1.5389496088027954,1990-10-30
1.5104511976242065,1990-10-31
1.4819509983062744,1990-11-01
1.4819509983062744,1990-11-02
1.4819509983062744,1990-11-05
1.5389496088027954,1990-11-06
1.5104511976242065,1990-11-07
1.4819509983062744,1990-11-08
1.5104511976242065,1990-11-09
1.4819509983062744,1990-11-12
1.5389496088027954,1990-11-13
1.5389496088027954,1990-11-14
1.5389496088027954,1990-11-15
1.5389496088027954,1990-11-16
1.5674490928649902,1990-11-19
1.5674490928649902,1990-11-20
1.5674490928649902,1990-11-21
1.5959471464157104,1990-11-23
1.5842128992080688,1990-11-26
1.5842128992080688,1990-11-27
1.6135505437850952,1990-11-28
1.5842128992080688,1990-11-29
1.5548763275146484,1990-11-30
1.5255377292633057,1990-12-03
1.5255377292633057,1990-12-04
1.5255377292633057,1990-12-05
1.5255377292633057,1990-12-06
1.5255377292633057,1990-12-07
1.5255377292633057,1990-12-10
1.5255377292633057,1990-12-11
1.5255377292633057,1990-12-12
1.5548763275146484,1990-12-13
1.5255377292633057,1990-12-14
1.5548763275146484,1990-12-17
1.5255377292633057,1990-12-18
1.5255377292633057,1990-12-19
1.5255377292633057,1990-12-20
1.5255377292633057,1990-12-21
1.5255377292633057,1990-12-24
1.5255377292633057,1990-12-26
1.5255377292633057,1990-12-27
1.4962018728256226,1990-12-28
1.5548763275146484,1990-12-31
1.5255377292633057,1991-01-02
1.5255377292633057,1991-01-03
1.5255377292633057,1991-01-04
1.5548763275146484,1991-01-07
1.5255377292633057,1991-01-08
1.5255377292633057,1991-01-09
1.5255377292633057,1991-01-10
1.5255377292633057,1991-01-11
1.5548763275146484,1991-01-14
1.5548763275146484,1991-01-15
1.5255377292633057,1991-01-16
1.5255377292633057,1991-01-17
1.5255377292633057,1991-01-18
1.5548763275146484,1991-01-21
1.5255377292633057,1991-01-22
1.5255377292633057,1991-01-23
1.5548763275146484,1991-01-24
1.5842128992080688,1991-01-25
1.5842128992080688,1991-01-28
1.5548763275146484,1991-01-29
1.6135505437850952,1991-01-30
1.6722253561019897,1991-01-31
1.7015621662139893,1991-02-01
1.7015621662139893,1991-02-04
1.7015621662139893,1991-02-05
1.7308982610702515,1991-02-06
1.7602355480194092,1991-02-07
1.7602355480194092,1991-02-08
1.7602355480194092,1991-02-11
1.7895724773406982,1991-02-12
1.8775861263275146,1991-02-13
1.8775861263275146,1991-02-14
1.906923532485962,1991-02-15
1.7895724773406982,1991-02-19
1.84824800491333,1991-02-20
1.84824800491333,1991-02-21
1.84824800491333,1991-02-22
1.84824800491333,1991-02-25
1.806105613708496,1991-02-26
1.806105613708496,1991-02-27
1.8362085819244385,1991-02-28
1.8663091659545898,1991-03-01
1.8362085819244385,1991-03-04
1.8362085819244385,1991-03-05
1.8663091659545898,1991-03-06
1.8663091659545898,1991-03-07
1.8362085819244385,1991-03-08
1.8362085819244385,1991-03-11
1.7760037183761597,1991-03-12
1.7459027767181396,1991-03-13
1.8362085819244385,1991-03-14
1.806105613708496,1991-03-15
1.8663091659545898,1991-03-18
1.8362085819244385,1991-03-19
1.8663091659545898,1991-03-20
1.8362085819244385,1991-03-21
1.8663091659545898,1991-03-22
1.9566150903701782,1991-03-25
1.9867174625396729,1991-03-26
1.9566150903701782,1991-03-27
1.9265127182006836,1991-03-28
1.9566150903701782,1991-04-01
1.9265127182006836,1991-04-02
1.9566150903701782,1991-04-03
1.9867174625396729,1991-04-04
1.9867174625396729,1991-04-05
1.9566150903701782,1991-04-08
1.9566150903701782,1991-04-09
1.9566150903701782,1991-04-10
1.9867174625396729,1991-04-11
1.9265127182006836,1991-04-12
1.9566150903701782,1991-04-15
1.9867174625396729,1991-04-16
1.9566150903701782,1991-04-17
1.9867174625396729,1991-04-18
1.9867174625396729,1991-04-19
1.9265127182006836,1991-04-22
1.9265127182006836,1991-04-23
1.9265127182006836,1991-04-24
1.9566150903701782,1991-04-25
1.9867174625396729,1991-04-26
1.9867174625396729,1991-04-29
1.9867174625396729,1991-04-30
2.016817569732666,1991-05-01
2.0469205379486084,1991-05-02
2.016817569732666,1991-05-03
1.9867174625396729,1991-05-06
2.016817569732666,1991-05-07
2.0469205379486084,1991-05-08
2.077021598815918,1991-05-09
2.077021598815918,1991-05-10
2.077021598815918,1991-05-13
2.077021598815918,1991-05-14
2.0469205379486084,1991-05-15
2.1071226596832275,1991-05-16
2.137225866317749,1991-05-17
2.1071226596832275,1991-05-20
2.0469205379486084,1991-05-21
2.077021598815918,1991-05-22
2.077021598815918,1991-05-23
2.0338797569274902,1991-05-24
2.0955121517181396,1991-05-28
2.0338797569274902,1991-05-29
2.0955121517181396,1991-05-30
2.064694404602051,1991-05-31
2.003063201904297,1991-06-03
2.003063201904297,1991-06-04
2.003063201904297,1991-06-05
2.003063201904297,1991-06-06
2.003063201904297,1991-06-07
2.003063201904297,1991-06-10
2.003063201904297,1991-06-11
2.003063201904297,1991-06-12
1.9722466468811035,1991-06-13
2.0338797569274902,1991-06-14
2.064694404602051,1991-06-17
2.0338797569274902,1991-06-18
2.0338797569274902,1991-06-19
2.003063201904297,1991-06-20
1.9722466468811035,1991-06-21
1.9414297342300415,1991-06-24
1.9722466468811035,1991-06-25
2.003063201904297,1991-06-26
2.0338797569274902,1991-06-27
2.064694404602051,1991-06-28
2.064694404602051,1991-07-01
2.003063201904297,1991-07-02
2.003063201904297,1991-07-03
1.9722466468811035,1991-07-05
1.9722466468811035,1991-07-08
1.9722466468811035,1991-07-09
1.9722466468811035,1991-07-10
1.9722466468811035,1991-07-11
2.003063201904297,1991-07-12
2.003063201904297,1991-07-15
1.9414297342300415,1991-07-16
2.0338797569274902,1991-07-17
2.003063201904297,1991-07-18
2.003063201904297,1991-07-19
1.9722466468811035,1991-07-22
1.9722466468811035,1991-07-23
2.003063201904297,1991-07-24
1.9722466468811035,1991-07-25
1.9722466468811035,1991-07-26
2.0338797569274902,1991-07-29
1.9722466468811035,1991-07-30
2.0338797569274902,1991-07-31
2.0338797569274902,1991-08-01
2.0338797569274902,1991-08-02
2.003063201904297,1991-08-05
2.0338797569274902,1991-08-06
2.003063201904297,1991-08-07
2.003063201904297,1991-08-08
2.003063201904297,1991-08-09
2.0338797569274902,1991-08-12
2.003063201904297,1991-08-13
2.003063201904297,1991-08-14
2.003063201904297,1991-08-15
2.0338797569274902,1991-08-16
2.0338797569274902,1991-08-19
2.003063201904297,1991-08-20
2.0338797569274902,1991-08-21
2.0338797569274902,1991-08-22
2.0338797569274902,1991-08-23
2.087002992630005,1991-08-26
2.0553817749023438,1991-08-27
2.087002992630005,1991-08-28
2.0553817749023438,1991-08-29
2.1186227798461914,1991-08-30
2.087002992630005,1991-09-03
2.0553817749023438,1991-09-04
2.087002992630005,1991-09-05
2.087002992630005,1991-09-06
2.087002992630005,1991-09-09
2.0553817749023438,1991-09-10
2.023759365081787,1991-09-11
2.0553817749023438,1991-09-12
2.023759365081787,1991-09-13
2.023759365081787,1991-09-16
2.0553817749023438,1991-09-17
2.0553817749023438,1991-09-18
2.0553817749023438,1991-09-19
2.0553817749023438,1991-09-20
2.0553817749023438,1991-09-23
2.087002992630005,1991-09-24
2.087002992630005,1991-09-25
2.0553817749023438,1991-09-26
2.0553817749023438,1991-09-27
2.1186227798461914,1991-09-30
2.087002992630005,1991-10-01
2.1186227798461914,1991-10-02
2.087002992630005,1991-10-03
2.023759365081787,1991-10-04
2.0553817749023438,1991-10-07
2.087002992630005,1991-10-08
2.087002992630005,1991-10-09
2.087002992630005,1991-10-10
2.087002992630005,1991-10-11
2.0553817749023438,1991-10-14
2.087002992630005,1991-10-15
2.087002992630005,1991-10-16
2.1186227798461914,1991-10-17
2.1186227798461914,1991-10-18
2.1186227798461914,1991-10-21
2.1186227798461914,1991-10-22
2.1186227798461914,1991-10-23
2.15024471282959,1991-10-24
2.15024471282959,1991-10-25
2.15024471282959,1991-10-28
2.15024471282959,1991-10-29
2.15024471282959,1991-10-30
2.213486433029175,1991-10-31
2.15024471282959,1991-11-01
2.15024471282959,1991-11-04
2.15024471282959,1991-11-05
2.15024471282959,1991-11-06
