MTCH,Date
5.055952072143555,1999-05-03
4.833621501922607,1999-05-04
4.891263008117676,1999-05-05
4.635994911193848,1999-05-06
4.660697937011719,1999-05-07
4.644228935241699,1999-05-10
4.7265729904174805,1999-05-11
5.195936679840088,1999-05-12
5.138296127319336,1999-05-13
4.94066858291626,1999-05-14
4.977724075317383,1999-05-17
4.94066858291626,1999-05-18
5.023013114929199,1999-05-19
5.138296127319336,1999-05-20
5.162999153137207,1999-05-21
5.039482593536377,1999-05-24
5.014779567718506,1999-05-25
5.014779567718506,1999-05-26
5.121827125549316,1999-05-27
5.270047664642334,1999-05-28
5.105357646942139,1999-06-01
5.270047664642334,1999-06-02
5.200054168701172,1999-06-03
5.2412261962890625,1999-06-04
5.270047664642334,1999-06-07
5.253578186035156,1999-06-08
5.360625743865967,1999-06-09
5.171233654022217,1999-06-10
5.162999153137207,1999-06-11
5.0888895988464355,1999-06-14
5.130061626434326,1999-06-15
5.154764652252197,1999-06-16
5.434736728668213,1999-06-17
5.393564224243164,1999-06-18
5.311219692230225,1999-06-21
5.286515712738037,1999-06-22
5.475908279418945,1999-06-23
5.270047664642334,1999-06-24
5.311219692230225,1999-06-25
5.558253288269043,1999-06-28
5.665300369262695,1999-06-29
5.286515712738037,1999-06-30
5.500611782073975,1999-07-01
5.5335493087768555,1999-07-02
5.582955837249756,1999-07-06
5.615893363952637,1999-07-07
5.640597343444824,1999-07-08
5.747644901275635,1999-07-09
5.780583381652832,1999-07-12
5.706472396850586,1999-07-13
5.797051429748535,1999-07-14
5.805286407470703,1999-07-15
5.829988956451416,1999-07-16
5.969975471496582,1999-07-19
5.846458911895752,1999-07-20
5.895865440368652,1999-07-21
5.6570658683776855,1999-07-22
5.937037944793701,1999-07-23
5.673534870147705,1999-07-26
5.895865440368652,1999-07-27
5.928802967071533,1999-07-28
6.052319526672363,1999-07-29
6.315822124481201,1999-07-30
6.093492031097412,1999-08-02
5.920567989349365,1999-08-03
5.994678020477295,1999-08-04
5.937037944793701,1999-08-05
6.027616500854492,1999-08-06
6.052319526672363,1999-08-09
5.879396438598633,1999-08-10
5.937037944793701,1999-08-11
6.060554504394531,1999-08-12
6.192305564880371,1999-08-13
6.134664058685303,1999-08-16
6.340525150299072,1999-08-17
6.027616500854492,1999-08-18
5.879396438598633,1999-08-19
6.044084548950195,1999-08-20
6.134664058685303,1999-08-23
6.184071063995361,1999-08-24
5.879396438598633,1999-08-25
5.8629279136657715,1999-08-26
5.665300369262695,1999-08-27
5.920567989349365,1999-08-30
5.912333965301514,1999-08-31
5.920567989349365,1999-09-01
5.6323628425598145,1999-09-02
5.895865440368652,1999-09-03
5.969975471496582,1999-09-07
5.788817405700684,1999-09-08
5.739411354064941,1999-09-09
5.838223934173584,1999-09-10
5.764113903045654,1999-09-13
5.714707374572754,1999-09-14
5.731176376342773,1999-09-15
5.731176376342773,1999-09-16
5.928802967071533,1999-09-17
5.665300369262695,1999-09-20
5.335922718048096,1999-09-21
5.6570658683776855,1999-09-22
5.270047664642334,1999-09-23
5.261812686920166,1999-09-24
5.228875160217285,1999-09-27
5.294750213623047,1999-09-28
5.179468631744385,1999-09-29
5.105357646942139,1999-09-30
5.027130603790283,1999-10-01
5.014779567718506,1999-10-04
5.023013114929199,1999-10-05
5.113592147827148,1999-10-06
5.006544589996338,1999-10-07
4.998310565948486,1999-10-08
5.204171180725098,1999-10-11
4.924200534820557,1999-10-12
4.866559028625488,1999-10-13
4.899496555328369,1999-10-14
4.743042469024658,1999-10-15
4.743042469024658,1999-10-18
4.767745494842529,1999-10-19
4.866559028625488,1999-10-20
4.948903560638428,1999-10-21
5.171233654022217,1999-10-22
5.360625743865967,1999-10-25
5.113592147827148,1999-10-26
5.286515712738037,1999-10-27
5.459439277648926,1999-10-28
5.937037944793701,1999-10-29
5.681769847869873,1999-11-01
5.912333965301514,1999-11-02
5.797051429748535,1999-11-03
5.764113903045654,1999-11-04
5.904099941253662,1999-11-05
5.937037944793701,1999-11-08
5.928802967071533,1999-11-09
5.945272445678711,1999-11-10
5.821755409240723,1999-11-11
6.184071063995361,1999-11-12
5.961740493774414,1999-11-15
6.052319526672363,1999-11-16
5.912333965301514,1999-11-17
5.764113903045654,1999-11-18
5.591190814971924,1999-11-19
5.401797771453857,1999-11-22
5.286515712738037,1999-11-23
5.714707374572754,1999-11-24
5.690004348754883,1999-11-26
5.484143257141113,1999-11-29
5.270047664642334,1999-11-30
5.286515712738037,1999-12-01
5.541783809661865,1999-12-02
5.550018310546875,1999-12-03
5.582955837249756,1999-12-06
6.1511335372924805,1999-12-07
5.953505992889404,1999-12-08
6.118195533752441,1999-12-09
6.447573661804199,1999-12-10
6.587558269500732,1999-12-13
6.68637228012085,1999-12-14
6.5957932472229,1999-12-15
7.122797966003418,1999-12-16
7.353362083435059,1999-12-17
7.369831085205078,1999-12-20
7.05692195892334,1999-12-21
6.74401330947876,1999-12-22
7.032218933105469,1999-12-23
7.098094463348389,1999-12-27
7.163970470428467,1999-12-28
7.114563465118408,1999-12-29
7.0816264152526855,1999-12-30
7.279252529144287,1999-12-31
7.163970470428467,2000-01-03
6.587558269500732,2000-01-04
6.340525150299072,2000-01-05
6.60402774810791,2000-01-06
6.571090221405029,2000-01-07
7.345128536224365,2000-01-10
6.859295845031738,2000-01-11
6.48874568939209,2000-01-12
7.114563465118408,2000-01-13
6.678137302398682,2000-01-14
6.859295845031738,2000-01-18
6.859295845031738,2000-01-19
7.05692195892334,2000-01-20
7.287487030029297,2000-01-21
6.653434753417969,2000-01-24
7.106328964233398,2000-01-25
6.785185813903809,2000-01-26
6.991046905517578,2000-01-27
6.776951313018799,2000-01-28
6.538152694702148,2000-01-31
6.579324722290039,2000-02-01
6.83665132522583,2000-02-02
7.209259986877441,2000-02-03
7.402769088745117,2000-02-04
7.468645095825195,2000-02-07
7.271018028259277,2000-02-08
7.032218933105469,2000-02-09
7.188673496246338,2000-02-10
6.74401330947876,2000-02-11
6.579324722290039,2000-02-14
6.587558269500732,2000-02-15
6.398166656494141,2000-02-16
6.340525150299072,2000-02-17
5.953505992889404,2000-02-18
5.969975471496582,2000-02-22
6.324057102203369,2000-02-23
6.200540065765381,2000-02-24
6.291118621826172,2000-02-25
5.698237895965576,2000-02-28
5.912333965301514,2000-02-29
5.813520908355713,2000-03-01
5.566487789154053,2000-03-02
5.780583381652832,2000-03-03
5.698237895965576,2000-03-06
5.171233654022217,2000-03-07
5.681769847869873,2000-03-08
5.764113903045654,2000-03-09
6.109961032867432,2000-03-10
5.582955837249756,2000-03-13
5.270047664642334,2000-03-14
5.335922718048096,2000-03-15
5.978209972381592,2000-03-16
5.714707374572754,2000-03-17
5.352391719818115,2000-03-20
5.550018310546875,2000-03-21
5.961740493774414,2000-03-22
6.0111470222473145,2000-03-23
6.093492031097412,2000-03-24
6.109961032867432,2000-03-27
6.077023506164551,2000-03-28
5.813520908355713,2000-03-29
5.599425315856934,2000-03-30
5.945272445678711,2000-03-31
5.780583381652832,2000-04-03
5.451204776763916,2000-04-04
5.368860244750977,2000-04-05
5.813520908355713,2000-04-06
5.8629279136657715,2000-04-07
6.044084548950195,2000-04-10
5.747644901275635,2000-04-11
5.500611782073975,2000-04-12
5.023013114929199,2000-04-13
4.545415878295898,2000-04-14
4.94066858291626,2000-04-17
4.825387001037598,2000-04-18
4.710104942321777,2000-04-19
4.775979995727539,2000-04-20
4.759511470794678,2000-04-24
5.204171180725098,2000-04-25
5.368860244750977,2000-04-26
5.945272445678711,2000-04-27
6.060554504394531,2000-04-28
6.027616500854492,2000-05-01
5.961740493774414,2000-05-02
5.747644901275635,2000-05-03
5.879396438598633,2000-05-04
6.077023506164551,2000-05-05
5.797051429748535,2000-05-08
5.714707374572754,2000-05-09
5.797051429748535,2000-05-10
5.895865440368652,2000-05-11
6.060554504394531,2000-05-12
6.044084548950195,2000-05-15
6.044084548950195,2000-05-16
5.665300369262695,2000-05-17
5.368860244750977,2000-05-18
5.418266773223877,2000-05-19
5.302985191345215,2000-05-22
4.9571380615234375,2000-05-23
5.1877031326293945,2000-05-24
4.990075588226318,2000-05-25
4.80891752243042,2000-05-26
4.990075588226318,2000-05-30
4.990075588226318,2000-05-31
5.237109184265137,2000-06-01
5.550018310546875,2000-06-02
5.385329246520996,2000-06-05
5.253578186035156,2000-06-06
5.286515712738037,2000-06-07
5.154764652252197,2000-06-08
5.1877031326293945,2000-06-09
4.825387001037598,2000-06-12
5.023013114929199,2000-06-13
5.599425315856934,2000-06-14
5.994678020477295,2000-06-15
6.0111470222473145,2000-06-16
6.077023506164551,2000-06-19
6.175836086273193,2000-06-20
6.15936803817749,2000-06-21
6.060554504394531,2000-06-22
6.1428985595703125,2000-06-23
6.077023506164551,2000-06-26
5.928802967071533,2000-06-27
5.8629279136657715,2000-06-28
5.747644901275635,2000-06-29
5.698237895965576,2000-06-30
5.829988956451416,2000-07-03
5.582955837249756,2000-07-05
5.879396438598633,2000-07-06
5.829988956451416,2000-07-07
5.648832321166992,2000-07-10
5.451204776763916,2000-07-11
5.566487789154053,2000-07-12
5.484143257141113,2000-07-13
6.044084548950195,2000-07-14
5.764113903045654,2000-07-17
5.665300369262695,2000-07-18
5.517080783843994,2000-07-19
5.615893363952637,2000-07-20
5.484143257141113,2000-07-21
5.467674255371094,2000-07-24
5.780583381652832,2000-07-25
5.681769847869873,2000-07-26
5.467674255371094,2000-07-27
5.401797771453857,2000-07-28
5.550018310546875,2000-07-31
5.550018310546875,2000-08-01
5.615893363952637,2000-08-02
5.813520908355713,2000-08-03
5.731176376342773,2000-08-04
5.846458911895752,2000-08-07
5.912333965301514,2000-08-08
6.126429557800293,2000-08-09
6.192305564880371,2000-08-10
6.291118621826172,2000-08-11
6.48874568939209,2000-08-14
6.554620742797852,2000-08-15
6.4228692054748535,2000-08-16
6.60402774810791,2000-08-17
6.571090221405029,2000-08-18
6.47227668762207,2000-08-21
6.361111640930176,2000-08-22
6.538152694702148,2000-08-23
6.571090221405029,2000-08-24
6.340525150299072,2000-08-25
6.340525150299072,2000-08-28
6.439338684082031,2000-08-29
6.455808162689209,2000-08-30
6.340525150299072,2000-08-31
6.702841758728027,2000-09-01
6.554620742797852,2000-09-05
6.093492031097412,2000-09-06
5.961740493774414,2000-09-07
5.8629279136657715,2000-09-08
5.764113903045654,2000-09-11
5.780583381652832,2000-09-12
5.912333965301514,2000-09-13
5.879396438598633,2000-09-14
6.175836086273193,2000-09-15
5.978209972381592,2000-09-18
5.879396438598633,2000-09-19
5.928802967071533,2000-09-20
5.895865440368652,2000-09-21
5.912333965301514,2000-09-22
5.780583381652832,2000-09-25
5.714707374572754,2000-09-26
5.813520908355713,2000-09-27
6.418752193450928,2000-09-28
5.780583381652832,2000-09-29
5.517080783843994,2000-10-02
5.714707374572754,2000-10-03
5.797051429748535,2000-10-04
5.714707374572754,2000-10-05
5.1877031326293945,2000-10-06
5.237109184265137,2000-10-09
4.990075588226318,2000-10-10
5.039482593536377,2000-10-11
4.891263008117676,2000-10-12
5.105357646942139,2000-10-13
4.775979995727539,2000-10-16
4.594822406768799,2000-10-17
4.644228935241699,2000-10-18
4.644228935241699,2000-10-19
4.743042469024658,2000-10-20
4.907731056213379,2000-10-23
4.743042469024658,2000-10-24
4.47953987121582,2000-10-25
5.0888895988464355,2000-10-26
5.072420120239258,2000-10-27
5.039482593536377,2000-10-30
5.335922718048096,2000-10-31
5.550018310546875,2000-11-01
5.550018310546875,2000-11-02
5.352391719818115,2000-11-03
5.335922718048096,2000-11-06
5.5335493087768555,2000-11-07
5.517080783843994,2000-11-08
5.302985191345215,2000-11-09
5.154764652252197,2000-11-10
5.253578186035156,2000-11-13
5.352391719818115,2000-11-14
5.286515712738037,2000-11-15
5.039482593536377,2000-11-16
5.039482593536377,2000-11-17
4.743042469024658,2000-11-20
4.627760410308838,2000-11-21
4.545415878295898,2000-11-22
4.743042469024658,2000-11-24
4.841856002807617,2000-11-27
4.619525909423828,2000-11-28
4.743042469024658,2000-11-29
4.43013334274292,2000-11-30
4.4466023445129395,2000-12-01
4.47953987121582,2000-12-04
4.775979995727539,2000-12-05
4.4466023445129395,2000-12-06
4.874793529510498,2000-12-07
4.94066858291626,2000-12-08
5.418266773223877,2000-12-11
5.121827125549316,2000-12-12
5.138296127319336,2000-12-13
5.0888895988464355,2000-12-14
4.907731056213379,2000-12-15
4.891263008117676,2000-12-18
4.743042469024658,2000-12-19
4.561883926391602,2000-12-20
4.841856002807617,2000-12-21
5.0888895988464355,2000-12-22
5.055952072143555,2000-12-26
5.072420120239258,2000-12-27
5.0888895988464355,2000-12-28
5.121827125549316,2000-12-29
4.743042469024658,2001-01-02
5.270047664642334,2001-01-03
5.270047664642334,2001-01-04
5.286515712738037,2001-01-05
5.274163722991943,2001-01-08
5.204171180725098,2001-01-09
5.270047664642334,2001-01-10
5.451204776763916,2001-01-11
5.6323628425598145,2001-01-12
5.648832321166992,2001-01-16
5.253578186035156,2001-01-17
5.434736728668213,2001-01-18
5.352391719818115,2001-01-19
5.286515712738037,2001-01-22
5.484143257141113,2001-01-23
5.335922718048096,2001-01-24
5.1877031326293945,2001-01-25
5.006544589996338,2001-01-26
5.125944137573242,2001-01-29
5.154764652252197,2001-01-30
5.253578186035156,2001-01-31
5.401797771453857,2001-02-01
5.434736728668213,2001-02-02
5.615893363952637,2001-02-05
5.8629279136657715,2001-02-06
5.961740493774414,2001-02-07
5.797051429748535,2001-02-08
5.797051429748535,2001-02-09
5.846458911895752,2001-02-12
5.764113903045654,2001-02-13
5.8629279136657715,2001-02-14
5.813520908355713,2001-02-15
5.681769847869873,2001-02-16
5.747644901275635,2001-02-20
5.714707374572754,2001-02-21
5.829988956451416,2001-02-22
5.879396438598633,2001-02-23
6.077023506164551,2001-02-26
6.077023506164551,2001-02-27
6.208773612976074,2001-02-28
6.1428985595703125,2001-03-01
6.077023506164551,2001-03-02
6.291118621826172,2001-03-05
6.35699462890625,2001-03-06
6.439338684082031,2001-03-07
6.3734636306762695,2001-03-08
6.15936803817749,2001-03-09
5.8629279136657715,2001-03-12
6.093492031097412,2001-03-13
5.994678020477295,2001-03-14
5.945272445678711,2001-03-15
6.109961032867432,2001-03-16
6.35699462890625,2001-03-19
5.978209972381592,2001-03-20
6.175836086273193,2001-03-21
6.093492031097412,2001-03-22
5.928802967071533,2001-03-23
5.829988956451416,2001-03-26
6.175836086273193,2001-03-27
6.044084548950195,2001-03-28
6.060554504394531,2001-03-29
6.307587623596191,2001-03-30
6.175836086273193,2001-04-02
5.797051429748535,2001-04-03
6.060554504394531,2001-04-04
6.093492031097412,2001-04-05
5.6323628425598145,2001-04-06
5.807591438293457,2001-04-09
5.652125358581543,2001-04-10
5.718001365661621,2001-04-11
5.783876419067383,2001-04-12
5.654760837554932,2001-04-16
5.5493597984313965,2001-04-17
6.084269046783447,2001-04-18
6.094809055328369,2001-04-19
6.147510051727295,2001-04-20
6.026298522949219,2001-04-23
5.941978454589844,2001-04-24
6.3161516189575195,2001-04-25
6.339866638183594,2001-04-26
6.326691150665283,2001-04-27
6.600733757019043,2001-04-30
6.7904558181762695,2001-05-01
6.611274242401123,2001-05-02
6.389931678771973,2001-05-03
6.843156814575195,2001-05-04
6.745660305023193,2001-05-07
6.822076320648193,2001-05-08
6.6297197341918945,2001-05-09
6.8115363121032715,2001-05-10
6.9670023918151855,2001-05-11
6.930112361907959,2001-05-14
7.040783405303955,2001-05-15
7.1040239334106445,2001-05-16
7.130374431610107,2001-05-17
7.130374431610107,2001-05-18
7.196249485015869,2001-05-21
7.146183967590332,2001-05-22
6.745660305023193,2001-05-23
6.7904558181762695,2001-05-24
6.645529270172119,2001-05-25
6.637624263763428,2001-05-29
6.53749418258667,2001-05-30
6.814170837402344,2001-05-31
6.856330871582031,2001-06-01
6.86160135269165,2001-06-04
7.101388454437256,2001-06-05
6.750929832458496,2001-06-06
6.785185813903809,2001-06-07
6.524318695068359,2001-06-08
6.627084255218506,2001-06-11
6.724580764770508,2001-06-12
6.698230266571045,2001-06-13
6.479523181915283,2001-06-14
6.698230266571045,2001-06-15
6.550668239593506,2001-06-18
6.716675281524658,2001-06-19
7.098753929138184,2001-06-20
7.2700300216674805,2001-06-21
7.08030891418457,2001-06-22
7.156723499298096,2001-06-25
7.146183967590332,2001-06-26
7.101388454437256,2001-06-27
7.351715564727783,2001-06-28
7.378066062927246,2001-06-29
7.246314525604248,2001-07-02
7.114563465118408,2001-07-03
7.206789493560791,2001-07-05
6.988082408905029,2001-07-06
7.098753929138184,2001-07-09
6.814170837402344,2001-07-10
6.911667346954346,2001-07-11
7.061862468719482,2001-07-12
6.656070232391357,2001-07-13
6.988082408905029,2001-07-16
7.12510347366333,2001-07-17
7.243679046630859,2001-07-18
7.1040239334106445,2001-07-19
7.101388454437256,2001-07-20
6.906396389007568,2001-07-23
6.890586853027344,2001-07-24
7.101388454437256,2001-07-25
7.372796058654785,2001-07-26
7.383336067199707,2001-07-27
7.346445560455322,2001-07-30
7.380700588226318,2001-07-31
7.388606071472168,2001-08-01
7.25685453414917,2001-08-02
7.114563465118408,2001-08-03
7.114563465118408,2001-08-06
7.169898986816406,2001-08-07
7.114563465118408,2001-08-08
6.943286418914795,2001-08-09
6.85896635055542,2001-08-10
6.721945285797119,2001-08-13
6.70613431930542,2001-08-14
6.45053768157959,2001-08-15
6.558573246002197,2001-08-16
6.258181095123291,2001-08-17
6.455808162689209,2001-08-20
6.237101078033447,2001-08-21
5.928802967071533,2001-08-22
5.791781425476074,2001-08-23
6.102714538574219,2001-08-24
6.276625633239746,2001-08-27
6.226560592651367,2001-08-28
6.0236639976501465,2001-08-29
5.8418474197387695,2001-08-30
6.102714538574219,2001-08-31
6.078999042510986,2001-09-04
6.142240047454834,2001-09-05
6.050014495849609,2001-09-06
6.071094036102295,2001-09-07
6.078999042510986,2001-09-10
4.861618518829346,2001-09-17
4.360963821411133,2001-09-18
5.072420120239258,2001-09-19
4.753582000732422,2001-09-20
4.874793529510498,2001-09-21
4.96174955368042,2001-09-24
4.753582000732422,2001-09-25
4.521699905395508,2001-09-26
4.692976951599121,2001-09-27
4.737772464752197,2001-09-28
4.9169535636901855,2001-10-01
4.787837982177734,2001-10-02
5.23842716217041,2001-10-03
5.322747230529785,2001-10-04
5.206806659698486,2001-10-05
5.00917911529541,2001-10-08
4.8985090255737305,2001-10-09
5.1593756675720215,2001-10-10
5.546724319458008,2001-10-11
5.3886237144470215,2001-10-12
5.330652713775635,2001-10-15
5.430783748626709,2001-10-16
5.0539751052856445,2001-10-17
4.798377990722656,2001-10-18
4.927493572235107,2001-10-19
5.185726642608643,2001-10-22
5.127755641937256,2001-10-23
4.914319038391113,2001-10-24
5.040799617767334,2001-10-25
5.032895088195801,2001-10-26
4.774662971496582,2001-10-29
4.7614874839782715,2001-10-30
4.858983039855957,2001-10-31
5.072420120239258,2001-11-01
5.0539751052856445,2001-11-02
5.2305216789245605,2001-11-05
5.483483791351318,2001-11-06
5.333287239074707,2001-11-07
5.401797771453857,2001-11-08
5.270047664642334,2001-11-09
5.212076663970947,2001-11-12
5.317477226257324,2001-11-13
5.341192722320557,2001-11-14
5.322747230529785,2001-11-15
5.50456428527832,2001-11-16
5.812862396240234,2001-11-19
5.667935848236084,2001-11-20
5.6811113357543945,2001-11-21
5.7100958824157715,2001-11-23
5.968328952789307,2001-11-26
5.9261674880981445,2001-11-27
5.762796878814697,2001-11-28
5.876101970672607,2001-11-29
5.931438446044922,2001-11-30
5.831307411193848,2001-12-03
6.271355628967285,2001-12-04
6.7351202964782715,2001-12-05
6.624449729919434,2001-12-06
6.511143684387207,2001-12-07
6.310881614685059,2001-12-10
6.600733757019043,2001-12-11
6.466347694396973,2001-12-12
6.279261112213135,2001-12-13
6.276625633239746,2001-12-14
6.59282922744751,2001-12-17
7.077673435211182,2001-12-18
7.019702911376953,2001-12-19
6.916937351226807,2001-12-20
6.893221855163574,2001-12-21
7.001257419586182,2001-12-24
7.075037956237793,2001-12-26
7.159358978271484,2001-12-27
7.154088973999023,2001-12-28
7.196249485015869,2001-12-31
7.330635070800781,2002-01-02
7.227869987487793,2002-01-03
7.114563465118408,2002-01-04
7.135644435882568,2002-01-07
7.175168991088867,2002-01-08
7.0565924644470215,2002-01-09
6.969636917114258,2002-01-10
6.877411365509033,2002-01-11
6.785185813903809,2002-01-14
6.9670023918151855,2002-01-15
6.8747758865356445,2002-01-16
6.995987415313721,2002-01-17
6.840521335601807,2002-01-18
6.853696346282959,2002-01-22
6.869505882263184,2002-01-23
6.982812404632568,2002-01-24
6.772010326385498,2002-01-25
7.283205032348633,2002-01-28
7.694268226623535,2002-01-29
7.457116603851318,2002-01-30
7.53353214263916,2002-01-31
7.596773147583008,2002-02-01
7.591503143310547,2002-02-04
7.549342155456543,2002-02-05
7.4307661056518555,2002-02-06
7.525627136230469,2002-02-07
7.649473190307617,2002-02-08
7.894530296325684,2002-02-11
8.15803337097168,2002-02-12
7.978851795196533,2002-02-13
7.9050703048706055,2002-02-14
7.970945835113525,2002-02-15
7.696904182434082,2002-02-19
7.612583160400391,2002-02-20
7.451846599578857,2002-02-21
7.380700588226318,2002-02-22
7.918245792388916,2002-02-25
7.852370738983154,2002-02-26
7.860275745391846,2002-02-27
7.789129734039307,2002-02-28
7.994661808013916,2002-03-01
8.363564491271973,2002-03-04
8.042092323303223,2002-03-05
8.208098411560059,2002-03-06
7.957771301269531,2002-03-07
8.113237380981445,2002-03-08
8.152763366699219,2002-03-11
8.049996376037598,2002-03-12
8.068441390991211,2002-03-13
8.173842430114746,2002-03-14
8.50322151184082,2002-03-15
8.513761520385742,2002-03-18
8.555920600891113,2002-03-19
8.571731567382812,2002-03-20
8.640242576599121,2002-03-21
8.492680549621582,2002-03-22
8.131682395935059,2002-03-25
7.9972968101501465,2002-03-26
8.176477432250977,2002-03-27
8.371469497680664,2002-03-28
8.360929489135742,2002-04-01
8.279243469238281,2002-04-02
8.276609420776367,2002-04-03
8.410995483398438,2002-04-04
8.474235534667969,2002-04-05
8.645512580871582,2002-04-08
8.624431610107422,2002-04-09
8.787803649902344,2002-04-10
8.511125564575195,2002-04-11
8.540112495422363,2002-04-12
8.376739501953125,2002-04-15
8.716657638549805,2002-04-16
8.463695526123047,2002-04-17
8.384645462036133,2002-04-18
8.421536445617676,2002-04-19
8.321404457092285,2002-04-22
8.018376350402832,2002-04-23
8.405725479125977,2002-04-24
8.310863494873047,2002-04-25
7.931420803070068,2002-04-26
7.649473190307617,2002-04-29
7.881355285644531,2002-04-30
8.047362327575684,2002-05-01
7.733794689178467,2002-05-02
7.918245792388916,2002-05-03
7.768049240112305,2002-05-06
7.855004787445068,2002-05-07
8.00256633758545,2002-05-08
7.889260292053223,2002-05-09
7.496642112731934,2002-05-10
7.641569137573242,2002-05-13
7.710079193115234,2002-05-14
7.839195251464844,2002-05-15
7.73115873336792,2002-05-16
7.812844276428223,2002-05-17
7.594137668609619,2002-05-20
7.538802146911621,2002-05-21
7.628393173217773,2002-05-22
7.596773147583008,2002-05-23
7.65474271774292,2002-05-24
7.443941116333008,2002-05-28
7.346445560455322,2002-05-29
7.4307661056518555,2002-05-30
7.491372585296631,2002-05-31
6.561208724975586,2002-06-03
6.613908767700195,2002-06-04
6.85896635055542,2002-06-05
6.656070232391357,2002-06-06
6.758835315704346,2002-06-07
6.313516139984131,2002-06-10
6.403107166290283,2002-06-11
6.508508205413818,2002-06-12
6.595463752746582,2002-06-13
6.666609764099121,2002-06-14
6.8958563804626465,2002-06-17
6.901126384735107,2002-06-18
6.901126384735107,2002-06-19
6.669244289398193,2002-06-20
6.645529270172119,2002-06-21
6.5533037185668945,2002-06-24
6.247641086578369,2002-06-25
6.0025835037231445,2002-06-26
5.955153465270996,2002-06-27
6.1791300773620605,2002-06-28
5.8629279136657715,2002-07-01
5.443958759307861,2002-07-02
5.907722473144531,2002-07-03
6.1844000816345215,2002-07-05
6.1554155349731445,2002-07-08
6.1844000816345215,2002-07-09
5.968328952789307,2002-07-10
6.126429557800293,2002-07-11
6.189670085906982,2002-07-12
6.26081657409668,2002-07-15
5.739080905914307,2002-07-16
5.928802967071533,2002-07-17
5.64422082901001,2002-07-18
5.5493597984313965,2002-07-19
5.457134246826172,2002-07-22
4.785202503204346,2002-07-23
5.385988235473633,2002-07-24
5.061880588531494,2002-07-25
5.283222198486328,2002-07-26
5.907722473144531,2002-07-29
5.807591438293457,2002-07-30
5.807591438293457,2002-07-31
5.407068729400635,2002-08-01
5.270047664642334,2002-08-02
5.088231086730957,2002-08-05
5.346462726593018,2002-08-06
5.42814826965332,2002-08-07
5.612600326538086,2002-08-08
5.654760837554932,2002-08-09
5.691650867462158,2002-08-12
5.5440897941589355,2002-08-13
5.857656955718994,2002-08-14
5.963058948516846,2002-08-15
5.997313499450684,2002-08-16
6.284531116485596,2002-08-19
6.105349540710449,2002-08-20
6.192305564880371,2002-08-21
6.142240047454834,2002-08-22
5.928802967071533,2002-08-23
5.941978454589844,2002-08-26
5.739080905914307,2002-08-27
5.562535285949707,2002-08-28
5.694285869598389,2002-08-29
5.64422082901001,2002-08-30
5.475579261779785,2002-09-03
5.486119270324707,2002-09-04
5.293762683868408,2002-09-05
5.536184787750244,2002-09-06
5.570439338684082,2002-09-09
5.720635890960693,2002-09-10
5.757526397705078,2002-09-11
5.594155311584473,2002-09-12
5.641585350036621,2002-09-13
5.5440897941589355,2002-09-16
5.407068729400635,2002-09-17
5.538819789886475,2002-09-18
5.3912577629089355,2002-09-19
5.42814826965332,2002-09-20
5.349097728729248,2002-09-23
5.190996170043945,2002-09-24
5.338558197021484,2002-09-25
5.3912577629089355,2002-09-26
5.217346668243408,2002-09-27
5.106675624847412,2002-09-30
5.407068729400635,2002-10-01
5.204171180725098,2002-10-02
4.996004581451416,2002-10-03
4.663991928100586,2002-10-04
4.395219802856445,2002-10-07
4.47953987121582,2002-10-08
4.274008274078369,2002-10-09
4.537510395050049,2002-10-10
5.164645671844482,2002-10-11
5.1514716148376465,2002-10-14
5.480849266052246,2002-10-15
5.156741619110107,2002-10-16
5.649490833282471,2002-10-17
5.744351863861084,2002-10-18
6.226560592651367,2002-10-21
6.05528450012207,2002-10-22
6.324057102203369,2002-10-23
6.72721529006958,2002-10-24
6.613908767700195,2002-10-25
6.761470794677734,2002-10-28
6.579653739929199,2002-10-29
6.832615852355957,2002-10-30
6.677149295806885,2002-10-31
6.724580764770508,2002-11-01
7.014432907104492,2002-11-04
7.248950004577637,2002-11-05
7.359621047973633,2002-11-06
6.995987415313721,2002-11-07
6.724580764770508,2002-11-08
6.569113254547119,2002-11-11
6.729850769042969,2002-11-12
6.798360824584961,2002-11-13
6.845791339874268,2002-11-14
6.961732387542725,2002-11-15
6.793091297149658,2002-11-18
6.953827381134033,2002-11-19
7.412321090698242,2002-11-20
7.818114280700684,2002-11-21
7.467656135559082,2002-11-22
7.47819709777832,2002-11-25
7.254220008850098,2002-11-26
7.4307661056518555,2002-11-27
7.3253655433654785,2002-11-29
7.341175556182861,2002-12-02
6.882681369781494,2002-12-03
6.632354259490967,2002-12-04
6.590193748474121,2002-12-05
6.835251331329346,2002-12-06
6.455808162689209,2002-12-09
6.4979681968688965,2002-12-10
6.505873680114746,2002-12-11
6.413647174835205,2002-12-12
6.097444534301758,2002-12-13
6.5743842124938965,2002-12-16
6.532223224639893,2002-12-17
6.310881614685059,2002-12-18
6.276625633239746,2002-12-19
6.342502117156982,2002-12-20
6.374122142791748,2002-12-23
6.205480575561523,2002-12-24
6.158050060272217,2002-12-26
5.799686908721924,2002-12-27
5.91035795211792,2002-12-30
6.039474010467529,2002-12-31
6.405742645263672,2003-01-02
6.382026672363281,2003-01-03
5.857656955718994,2003-01-06
6.052649021148682,2003-01-07
5.952517986297607,2003-01-08
