C,Date
210.4917755126953,2002-08-23
212.9681396484375,2002-08-26
211.7299041748047,2002-08-27
205.2294464111328,2002-08-28
203.18649291992188,2002-08-29
202.7530517578125,2002-08-30
181.9515380859375,2002-09-03
187.5853271484375,2002-09-04
181.39431762695312,2002-09-05
187.46142578125,2002-09-06
192.35231018066406,2002-09-09
191.1141357421875,2002-09-10
186.59471130371094,2002-09-11
180.46568298339844,2002-09-12
181.88955688476562,2002-09-13
184.98501586914062,2002-09-16
184.48977661132812,2002-09-17
180.21803283691406,2002-09-18
171.17930603027344,2002-09-19
166.10276794433594,2002-09-20
170.68399047851562,2002-09-23
168.39340209960938,2002-09-24
173.84144592285156,2002-09-25
182.69439697265625,2002-09-26
179.66087341308594,2002-09-27
183.5611572265625,2002-09-30
191.91896057128906,2002-10-01
183.2516326904297,2002-10-02
176.50355529785156,2002-10-03
173.2223358154297,2002-10-04
165.4836883544922,2002-10-07
172.35557556152344,2002-10-08
166.4741668701172,2002-10-09
176.87498474121094,2002-10-10
188.204345703125,2002-10-11
187.64718627929688,2002-10-14
211.3584442138672,2002-10-15
209.56312561035156,2002-10-16
221.32586669921875,2002-10-17
216.5589141845703,2002-10-18
219.90194702148438,2002-10-21
219.96385192871094,2002-10-22
219.7162628173828,2002-10-23
214.6395721435547,2002-10-24
221.01629638671875,2002-10-25
224.73089599609375,2002-10-28
225.96905517578125,2002-10-29
229.55978393554688,2002-10-30
229.87083435058594,2002-10-31
234.22564697265625,2002-11-01
233.91458129882812,2002-11-04
236.4652862548828,2002-11-05
235.71871948242188,2002-11-06
226.7602996826172,2002-11-07
229.37319946289062,2002-11-08
222.09445190429688,2002-11-11
226.38699340820312,2002-11-12
217.73960876464844,2002-11-13
224.83163452148438,2002-11-14
229.55970764160156,2002-11-15
222.84095764160156,2002-11-18
226.6981201171875,2002-11-19
235.09666442871094,2002-11-20
242.25088500976562,2002-11-21
239.76248168945312,2002-11-22
240.44674682617188,2002-11-25
231.17738342285156,2002-11-26
242.43753051757812,2002-11-27
241.87770080566406,2002-11-29
239.6380157470703,2002-12-02
235.46994018554688,2002-12-03
235.46994018554688,2002-12-04
231.05287170410156,2002-12-05
233.66574096679688,2002-12-06
224.89389038085938,2002-12-09
228.87548828125,2002-12-10
225.57823181152344,2002-12-11
227.81790161132812,2002-12-12
223.96075439453125,2002-12-13
233.1680145263672,2002-12-16
230.99063110351562,2002-12-17
231.11514282226562,2002-12-18
230.18185424804688,2002-12-19
237.27389526367188,2002-12-20
234.4122314453125,2002-12-23
227.0713653564453,2002-12-24
224.0851287841797,2002-12-26
218.79721069335938,2002-12-27
219.29495239257812,2002-12-30
218.92156982421875,2002-12-31
226.1381378173828,2003-01-02
224.64508056640625,2003-01-03
232.11048889160156,2003-01-06
230.05738830566406,2003-01-07
228.25343322753906,2003-01-08
230.3686065673828,2003-01-09
233.043701171875,2003-01-10
230.43067932128906,2003-01-13
235.96751403808594,2003-01-14
232.98147583007812,2003-01-15
230.86618041992188,2003-01-16
228.93765258789062,2003-01-17
224.83163452148438,2003-01-21
223.33865356445312,2003-01-22
231.05287170410156,2003-01-23
222.6543426513672,2003-01-24
218.2994842529297,2003-01-27
220.601318359375,2003-01-28
221.161376953125,2003-01-29
213.9665069580078,2003-01-30
214.9049072265625,2003-01-31
216.78173828125,2003-02-03
210.4629364013672,2003-02-04
210.52549743652344,2003-02-05
207.39732360839844,2003-02-06
205.89581298828125,2003-02-07
205.77069091796875,2003-02-10
200.5154266357422,2003-02-11
196.57395935058594,2003-02-12
199.20156860351562,2003-02-13
203.58096313476562,2003-02-14
207.96047973632812,2003-02-18
208.71116638183594,2003-02-19
205.58306884765625,2003-02-20
207.71017456054688,2003-02-21
202.89283752441406,2003-02-24
205.77069091796875,2003-02-25
201.82911682128906,2003-02-26
205.58306884765625,2003-02-27
208.58609008789062,2003-02-28
206.77178955078125,2003-03-03
202.51742553710938,2003-03-04
207.5224609375,2003-03-05
205.14500427246094,2003-03-06
207.4598388671875,2003-03-07
201.45388793945312,2003-03-10
197.38714599609375,2003-03-11
198.075439453125,2003-03-12
208.89889526367188,2003-03-13
211.15110778808594,2003-03-14
213.9665069580078,2003-03-17
217.28231811523438,2003-03-18
221.84942626953125,2003-03-19
224.16427612304688,2003-03-20
232.73545837402344,2003-03-21
223.35101318359375,2003-03-24
224.60223388671875,2003-03-25
224.53977966308594,2003-03-26
224.60223388671875,2003-03-27
221.78688049316406,2003-03-28
215.53060913085938,2003-03-31
222.7254638671875,2003-04-01
231.7344207763672,2003-04-02
