STZ,Date
12.24679946899414,2009-02-24
12.3984375,2009-02-25
11.952451705932617,2009-02-26
11.640264511108398,2009-02-27
11.577817916870117,2009-03-02
11.506462097167969,2009-03-03
11.64918041229248,2009-03-04
11.06939697265625,2009-03-05
11.11398983001709,2009-03-06
11.390507698059082,2009-03-09
11.667017936706543,2009-03-10
11.417267799377441,2009-03-11
11.693777084350586,2009-03-12
11.640264511108398,2009-03-13
11.854334831237793,2009-03-16
11.89001178741455,2009-03-17
11.907852172851562,2009-03-18
11.684859275817871,2009-03-19
11.3191499710083,2009-03-20
11.684859275817871,2009-03-23
11.82757568359375,2009-03-24
11.194270133972168,2009-03-25
11.03371524810791,2009-03-26
10.748287200927734,2009-03-27
10.55205249786377,2009-03-30
10.614490509033203,2009-03-31
10.525294303894043,2009-04-01
10.864239692687988,2009-04-02
10.882080078125,2009-04-03
10.569889068603516,2009-04-06
10.38257884979248,2009-04-07
9.856311798095703,2009-04-08
9.97226619720459,2009-04-09
9.847393989562988,2009-04-13
9.945509910583496,2009-04-14
10.159584045410156,2009-04-15
10.302301406860352,2009-04-16
10.400415420532227,2009-04-17
10.150662422180176,2009-04-20
10.230938911437988,2009-04-21
9.9276704788208,2009-04-22
9.918746948242188,2009-04-23
9.856311798095703,2009-04-24
9.784954071044922,2009-04-27
9.767114639282227,2009-04-28
10.016868591308594,2009-04-29
10.337974548339844,2009-04-30
10.355817794799805,2009-05-01
10.55205249786377,2009-05-04
10.775045394897461,2009-05-05
10.91776180267334,2009-05-06
10.855324745178223,2009-05-07
11.149674415588379,2009-05-08
10.926678657531738,2009-05-11
10.810721397399902,2009-05-12
10.38257884979248,2009-05-13
10.471774101257324,2009-05-14
10.614490509033203,2009-05-15
10.712605476379395,2009-05-18
10.989118576049805,2009-05-19
10.543131828308105,2009-05-20
10.114985466003418,2009-05-21
10.043624877929688,2009-05-22
10.275537490844727,2009-05-26
10.230938911437988,2009-05-27
10.186345100402832,2009-05-28
10.3112154006958,2009-05-29
10.748287200927734,2009-06-01
10.846406936645508,2009-06-02
10.668007850646973,2009-06-03
11.078316688537598,2009-06-04
10.89100170135498,2009-06-05
11.087236404418945,2009-06-08
11.11398983001709,2009-06-09
11.515384674072266,2009-06-10
11.907852172851562,2009-06-11
11.979209899902344,2009-06-12
11.60457992553711,2009-06-15
11.595662117004395,2009-06-16
11.452943801879883,2009-06-17
11.613499641418457,2009-06-18
11.577817916870117,2009-06-19
11.310226440429688,2009-06-22
11.21211051940918,2009-06-23
11.042637825012207,2009-06-24
11.149674415588379,2009-06-25
10.953439712524414,2009-06-26
11.140752792358398,2009-06-29
11.310226440429688,2009-06-30
12.139764785766602,2009-07-01
11.818653106689453,2009-07-02
12.237881660461426,2009-07-06
11.711616516113281,2009-07-07
11.479704856872559,2009-07-08
11.310226440429688,2009-07-09
11.10507583618164,2009-07-10
11.221028327941895,2009-07-13
11.292388916015625,2009-07-14
11.640264511108398,2009-07-15
11.54214096069336,2009-07-16
11.238873481750488,2009-07-17
11.452943801879883,2009-07-20
11.435105323791504,2009-07-21
11.559980392456055,2009-07-22
11.952451705932617,2009-07-23
11.934611320495605,2009-07-24
11.952451705932617,2009-07-27
11.952451705932617,2009-07-28
11.979209899902344,2009-07-29
12.2111234664917,2009-07-30
12.184362411499023,2009-07-31
12.327078819274902,2009-08-03
12.585753440856934,2009-08-04
12.550070762634277,2009-08-05
12.5233154296875,2009-08-06
12.532233238220215,2009-08-07
12.639267921447754,2009-08-10
12.42519474029541,2009-08-11
12.61251163482666,2009-08-12
12.790904998779297,2009-08-13
12.98713493347168,2009-08-14
12.844425201416016,2009-08-17
12.443034172058105,2009-08-18
12.380597114562988,2009-08-19
12.683867454528809,2009-08-20
13.219054222106934,2009-08-21
13.33500862121582,2009-08-24
13.379609107971191,2009-08-25
13.406366348266602,2009-08-26
13.210135459899902,2009-08-27
13.4777250289917,2009-08-28
13.192294120788574,2009-08-31
12.90686321258545,2009-09-01
13.094175338745117,2009-09-02
13.379609107971191,2009-09-03
13.602601051330566,2009-09-04
13.682877540588379,2009-09-08
13.468807220458984,2009-09-09
13.388530731201172,2009-09-10
13.317172050476074,2009-09-11
13.522323608398438,2009-09-14
13.575840950012207,2009-09-15
14.06643009185791,2009-09-16
13.90587329864502,2009-09-17
13.870192527770996,2009-09-18
13.745318412780762,2009-09-21
14.030746459960938,2009-09-22
14.012910842895508,2009-09-23
13.798835754394531,2009-09-24
13.647201538085938,2009-09-25
13.816676139831543,2009-09-28
13.691798210144043,2009-09-29
13.513402938842773,2009-09-30
14.244823455810547,2009-10-01
14.06643009185791,2009-10-02
14.155627250671387,2009-10-05
14.44997787475586,2009-10-06
14.325100898742676,2009-10-07
14.44997787475586,2009-10-08
14.646210670471191,2009-10-09
14.78892707824707,2009-10-12
14.904881477355957,2009-10-13
14.878125190734863,2009-10-14
15.092199325561523,2009-10-15
14.672968864440918,2009-10-16
14.940563201904297,2009-10-19
14.931645393371582,2009-10-20
14.655130386352539,2009-10-21
14.744331359863281,2009-10-22
14.494577407836914,2009-10-23
14.44997787475586,2009-10-26
14.539175987243652,2009-10-27
14.039667129516602,2009-10-28
14.44997787475586,2009-10-29
14.111028671264648,2009-10-30
13.950471878051758,2009-11-02
13.959390640258789,2009-11-03
13.950471878051758,2009-11-04
14.342939376831055,2009-11-05
14.33402156829834,2009-11-06
14.610533714294434,2009-11-09
14.646210670471191,2009-11-10
14.869209289550781,2009-11-11
14.726487159729004,2009-11-12
15.092199325561523,2009-11-13
15.27951431274414,2009-11-16
15.386548042297363,2009-11-17
15.36871337890625,2009-11-18
15.15463638305664,2009-11-19
15.2438325881958,2009-11-20
15.493585586547852,2009-11-23
15.475748062133789,2009-11-24
15.538182258605957,2009-11-25
15.15463638305664,2009-11-27
15.261674880981445,2009-11-30
15.386548042297363,2009-12-01
14.958404541015625,2009-12-02
14.744331359863281,2009-12-03
14.931645393371582,2009-12-04
14.797846794128418,2009-12-07
14.4232177734375,2009-12-08
14.253743171691895,2009-12-09
14.102108001708984,2009-12-10
14.253743171691895,2009-12-11
14.342939376831055,2009-12-14
14.4232177734375,2009-12-15
13.4777250289917,2009-12-16
13.486642837524414,2009-12-17
13.691798210144043,2009-12-18
13.807755470275879,2009-12-21
14.039667129516602,2009-12-22
14.06643009185791,2009-12-23
14.200224876403809,2009-12-24
14.316180229187012,2009-12-28
14.244823455810547,2009-12-29
14.26266098022461,2009-12-30
14.209141731262207,2009-12-31
14.378617286682129,2010-01-04
14.200224876403809,2010-01-05
14.38753890991211,2010-01-06
14.244823455810547,2010-01-07
13.968310356140137,2010-01-08
13.995067596435547,2010-01-11
13.959390640258789,2010-01-12
14.191306114196777,2010-01-13
14.565932273864746,2010-01-14
14.637290954589844,2010-01-15
15.002999305725098,2010-01-19
15.01192569732666,2010-01-20
14.976241111755371,2010-01-21
14.815685272216797,2010-01-22
14.815685272216797,2010-01-25
14.646210670471191,2010-01-26
14.574853897094727,2010-01-27
14.4232177734375,2010-01-28
14.342939376831055,2010-01-29
14.476736068725586,2010-02-01
14.619450569152832,2010-02-02
14.548094749450684,2010-02-03
13.780997276306152,2010-02-04
13.67396068572998,2010-02-05
13.317172050476074,2010-02-08
13.558005332946777,2010-02-09
13.495566368103027,2010-02-10
13.816676139831543,2010-02-11
13.700718879699707,2010-02-12
13.923710823059082,2010-02-16
13.986150741577148,2010-02-17
13.90587329864502,2010-02-18
13.914793968200684,2010-02-19
13.85235595703125,2010-02-22
13.575840950012207,2010-02-23
13.397449493408203,2010-02-24
13.227971076965332,2010-02-25
13.415287017822266,2010-02-26
13.611522674560547,2010-03-01
13.798835754394531,2010-03-02
13.763155937194824,2010-03-03
13.888029098510742,2010-03-04
14.102108001708984,2010-03-05
14.075346946716309,2010-03-08
14.102108001708984,2010-03-09
13.932632446289062,2010-03-10
14.119948387145996,2010-03-11
14.369702339172363,2010-03-12
14.38753890991211,2010-03-15
14.4232177734375,2010-03-16
14.485654830932617,2010-03-17
14.441060066223145,2010-03-18
14.271583557128906,2010-03-19
14.369702339172363,2010-03-22
14.601614952087402,2010-03-23
14.467816352844238,2010-03-24
14.432137489318848,2010-03-25
14.280502319335938,2010-03-26
14.548094749450684,2010-03-29
14.646210670471191,2010-03-30
14.664050102233887,2010-03-31
14.717568397521973,2010-04-01
14.869209289550781,2010-04-05
15.163556098937988,2010-04-06
15.02083683013916,2010-04-07
15.029763221740723,2010-04-08
14.655130386352539,2010-04-09
15.297351837158203,2010-04-12
15.225992202758789,2010-04-13
15.395469665527344,2010-04-14
15.413313865661621,2010-04-15
15.181392669677734,2010-04-16
15.689818382263184,2010-04-19
16.24284553527832,2010-04-20
16.296363830566406,2010-04-21
16.332042694091797,2010-04-22
16.358808517456055,2010-04-23
16.421241760253906,2010-04-26
16.180408477783203,2010-04-27
16.225006103515625,2010-04-28
16.546113967895508,2010-04-29
16.296363830566406,2010-04-30
16.59071159362793,2010-05-03
16.332042694091797,2010-05-04
16.153650283813477,2010-05-05
15.779022216796875,2010-05-06
14.904881477355957,2010-05-07
15.52926254272461,2010-05-10
15.600625038146973,2010-05-11
16.153650283813477,2010-05-12
16.091211318969727,2010-05-13
15.877132415771484,2010-05-14
15.939573287963867,2010-05-17
15.832535743713379,2010-05-18
15.484665870666504,2010-05-19
14.655130386352539,2010-05-20
14.539175987243652,2010-05-21
14.565932273864746,2010-05-24
14.093188285827637,2010-05-25
14.342939376831055,2010-05-26
14.895962715148926,2010-05-27
14.860281944274902,2010-05-28
14.378617286682129,2010-06-01
14.646210670471191,2010-06-02
14.672968864440918,2010-06-03
14.146707534790039,2010-06-04
14.048590660095215,2010-06-07
14.271583557128906,2010-06-08
14.307263374328613,2010-06-09
14.646210670471191,2010-06-10
15.038679122924805,2010-06-11
15.1100435256958,2010-06-14
14.976241111755371,2010-06-15
14.84244441986084,2010-06-16
14.601614952087402,2010-06-17
14.539175987243652,2010-06-18
14.557014465332031,2010-06-21
14.476736068725586,2010-06-22
14.467816352844238,2010-06-23
14.325100898742676,2010-06-24
14.280502319335938,2010-06-25
14.226982116699219,2010-06-28
13.763155937194824,2010-06-29
13.932632446289062,2010-06-30
13.870192527770996,2010-07-01
13.727478981018066,2010-07-02
13.914793968200684,2010-07-06
14.307263374328613,2010-07-07
14.316180229187012,2010-07-08
14.33402156829834,2010-07-09
14.33402156829834,2010-07-12
14.592693328857422,2010-07-13
14.601614952087402,2010-07-14
14.690810203552246,2010-07-15
14.574853897094727,2010-07-16
14.735407829284668,2010-07-19
14.922724723815918,2010-07-20
14.744331359863281,2010-07-21
15.047597885131836,2010-07-22
15.217073440551758,2010-07-23
15.350870132446289,2010-07-26
15.440072059631348,2010-07-27
15.23491382598877,2010-07-28
15.225992202758789,2010-07-29
15.217073440551758,2010-07-30
15.538182258605957,2010-08-02
15.448986053466797,2010-08-03
15.654144287109375,2010-08-04
15.440072059631348,2010-08-05
15.386548042297363,2010-08-06
15.493585586547852,2010-08-09
15.484665870666504,2010-08-10
15.074358940124512,2010-08-11
15.083284378051758,2010-08-12
14.895962715148926,2010-08-13
14.708649635314941,2010-08-16
15.047597885131836,2010-08-17
15.029763221740723,2010-08-18
14.878125190734863,2010-08-19
14.860281944274902,2010-08-20
14.878125190734863,2010-08-23
14.815685272216797,2010-08-24
14.940563201904297,2010-08-25
14.878125190734863,2010-08-26
15.02083683013916,2010-08-27
14.762166023254395,2010-08-30
14.860281944274902,2010-08-31
15.127878189086914,2010-09-01
15.386548042297363,2010-09-02
15.52926254272461,2010-09-03
15.306272506713867,2010-09-07
15.136795043945312,2010-09-08
15.208155632019043,2010-09-09
15.23491382598877,2010-09-10
15.36871337890625,2010-09-13
15.600625038146973,2010-09-14
15.787938117980957,2010-09-15
15.814697265625,2010-09-16
16.019851684570312,2010-09-17
16.269607543945312,2010-09-20
16.1893253326416,2010-09-21
16.153650283813477,2010-09-22
15.903892517089844,2010-09-23
16.153650283813477,2010-09-24
16.02876853942871,2010-09-27
15.912816047668457,2010-09-28
15.850374221801758,2010-09-29
15.779022216796875,2010-09-30
15.850374221801758,2010-10-01
15.752256393432617,2010-10-04
15.841458320617676,2010-10-05
16.51935577392578,2010-10-06
16.644229888916016,2010-10-07
16.68882942199707,2010-10-08
17.045621871948242,2010-10-11
16.956424713134766,2010-10-12
17.018869400024414,2010-10-13
16.965349197387695,2010-10-14
16.965349197387695,2010-10-15
17.31321144104004,2010-10-18
17.00994300842285,2010-10-19
17.224014282226562,2010-10-20
17.24185562133789,2010-10-21
17.206178665161133,2010-10-22
17.393489837646484,2010-10-25
17.25969886779785,2010-10-26
16.911827087402344,2010-10-27
16.983182907104492,2010-10-28
17.598642349243164,2010-10-29
17.52728843688965,2010-11-01
17.411331176757812,2010-11-02
17.42025375366211,2010-11-03
17.794879913330078,2010-11-04
17.90191650390625,2010-11-05
17.875154495239258,2010-11-08
17.750282287597656,2010-11-09
17.741361618041992,2010-11-10
17.982192993164062,2010-11-11
17.7056884765625,2010-11-12
18.115985870361328,2010-11-15
17.52728843688965,2010-11-16
17.732439041137695,2010-11-17
18.53522300720215,2010-11-18
18.49953842163086,2010-11-19
18.517377853393555,2010-11-22
18.330066680908203,2010-11-23
18.740373611450195,2010-11-24
18.490612030029297,2010-11-26
18.490612030029297,2010-11-29
18.38358497619629,2010-11-30
18.802806854248047,2010-12-01
19.007966995239258,2010-12-02
19.445024490356445,2010-12-03
19.311237335205078,2010-12-06
19.177440643310547,2010-12-07
19.150676727294922,2010-12-08
19.230953216552734,2010-12-09
19.14176368713379,2010-12-10
19.043649673461914,2010-12-13
19.204198837280273,2010-12-14
19.569908142089844,2010-12-15
19.926694869995117,2010-12-16
19.757217407226562,2010-12-17
19.552066802978516,2010-12-20
19.605588912963867,2010-12-21
19.605588912963867,2010-12-22
19.899934768676758,2010-12-23
19.980213165283203,2010-12-27
19.792905807495117,2010-12-28
19.783981323242188,2010-12-29
19.569908142089844,2010-12-30
19.757217407226562,2010-12-31
19.275554656982422,2011-01-03
19.150676727294922,2011-01-04
19.248804092407227,2011-01-05
17.696762084960938,2011-01-06
17.38456916809082,2011-01-07
17.411331176757812,2011-01-10
17.15266227722168,2011-01-11
17.232940673828125,2011-01-12
17.25969886779785,2011-01-13
17.232940673828125,2011-01-14
17.277538299560547,2011-01-18
17.143733978271484,2011-01-19
17.0723819732666,2011-01-20
16.94750213623047,2011-01-21
17.0723819732666,2011-01-24
16.876144409179688,2011-01-25
17.170495986938477,2011-01-26
17.37565040588379,2011-01-27
17.0723819732666,2011-01-28
17.143733978271484,2011-01-31
17.331052780151367,2011-02-01
17.25077247619629,2011-02-02
17.562965393066406,2011-02-03
17.62540626525879,2011-02-04
17.812715530395508,2011-02-07
17.812715530395508,2011-02-08
17.803800582885742,2011-02-09
17.88407325744629,2011-02-10
17.946517944335938,2011-02-11
18.178421020507812,2011-02-14
18.178421020507812,2011-02-15
18.39249610900879,2011-02-16
18.78496742248535,2011-02-17
18.686861038208008,2011-02-18
17.964357376098633,2011-02-22
18.19626808166504,2011-02-23
17.937591552734375,2011-02-24
18.142751693725586,2011-02-25
18.12490463256836,2011-02-28
17.696762084960938,2011-03-01
17.509445190429688,2011-03-02
17.830564498901367,2011-03-03
17.723514556884766,2011-03-04
17.554046630859375,2011-03-07
17.821636199951172,2011-03-08
17.90191650390625,2011-03-09
17.348892211914062,2011-03-10
17.268613815307617,2011-03-11
16.974262237548828,2011-03-14
16.59071159362793,2011-03-15
16.180408477783203,2011-03-16
16.296363830566406,2011-03-17
16.38555908203125,2011-03-18
16.51935577392578,2011-03-21
16.59963607788086,2011-03-22
16.88506317138672,2011-03-23
17.00994300842285,2011-03-24
17.322132110595703,2011-03-25
17.161579132080078,2011-03-28
17.2150936126709,2011-03-29
17.65216827392578,2011-03-30
18.089231491088867,2011-03-31
18.28546142578125,2011-04-01
18.39249610900879,2011-04-04
18.37466812133789,2011-04-05
18.178421020507812,2011-04-06
19.436113357543945,2011-04-07
19.204198837280273,2011-04-08
19.195281982421875,2011-04-11
19.266632080078125,2011-04-12
19.284473419189453,2011-04-13
19.480714797973633,2011-04-14
19.650192260742188,2011-04-15
19.685863494873047,2011-04-18
20.158615112304688,2011-04-19
19.980213165283203,2011-04-20
19.828577041625977,2011-04-21
19.77506446838379,2011-04-25
20.12293815612793,2011-04-26
20.328088760375977,2011-04-27
20.006975173950195,2011-04-28
19.971298217773438,2011-04-29
20.16752815246582,2011-05-02
20.372690200805664,2011-05-03
20.16752815246582,2011-05-04
19.899934768676758,2011-05-05
19.926694869995117,2011-05-06
19.917776107788086,2011-05-09
20.310245513916016,2011-05-10
19.980213165283203,2011-05-11
20.48863983154297,2011-05-12
20.256729125976562,2011-05-13
20.096176147460938,2011-05-16
20.319168090820312,2011-05-17
20.256729125976562,2011-05-18
19.935619354248047,2011-05-19
19.489633560180664,2011-05-20
19.445024490356445,2011-05-23
19.37366485595703,2011-05-24
19.489633560180664,2011-05-25
19.177440643310547,2011-05-26
19.337997436523438,2011-05-27
19.587743759155273,2011-05-31
19.337997436523438,2011-06-01
18.945524215698242,2011-06-02
18.624414443969727,2011-06-03
18.61549949645996,2011-06-06
18.927684783935547,2011-06-07
18.883092880249023,2011-06-08
18.97228240966797,2011-06-09
18.731449127197266,2011-06-10
18.883092880249023,2011-06-13
19.248804092407227,2011-06-14
18.78496742248535,2011-06-15
18.829566955566406,2011-06-16
18.847402572631836,2011-06-17
18.90984344482422,2011-06-20
19.284473419189453,2011-06-21
19.204198837280273,2011-06-22
18.78496742248535,2011-06-23
18.570894241333008,2011-06-24
18.53522300720215,2011-06-27
18.553062438964844,2011-06-28
18.70469093322754,2011-06-29
18.570894241333008,2011-06-30
19.453954696655273,2011-07-01
19.453954696655273,2011-07-05
19.293394088745117,2011-07-06
19.409351348876953,2011-07-07
19.070398330688477,2011-07-08
18.579818725585938,2011-07-11
18.428180694580078,2011-07-12
18.472782135009766,2011-07-13
18.37466812133789,2011-07-14
18.508460998535156,2011-07-15
18.12490463256836,2011-07-18
18.67793083190918,2011-07-19
18.588733673095703,2011-07-20
19.15960121154785,2011-07-21
19.14176368713379,2011-07-22
18.90984344482422,2011-07-25
18.722537994384766,2011-07-26
18.29438018798828,2011-07-27
18.258703231811523,2011-07-28
18.187347412109375,2011-07-29
18.008955001831055,2011-08-01
17.438087463378906,2011-08-02
17.357807159423828,2011-08-03
16.1893253326416,2011-08-04
16.358808517456055,2011-08-05
14.833521842956543,2011-08-08
16.207162857055664,2011-08-09
15.725500106811523,2011-08-10
16.49259376525879,2011-08-11
16.831554412841797,2011-08-12
17.170495986938477,2011-08-15
17.24185562133789,2011-08-16
17.099145889282227,2011-08-17
16.94750213623047,2011-08-18
16.911827087402344,2011-08-19
17.063459396362305,2011-08-22
17.295372009277344,2011-08-23
17.2150936126709,2011-08-24
16.697750091552734,2011-08-25
17.001022338867188,2011-08-26
17.723514556884766,2011-08-29
17.598642349243164,2011-08-30
17.634323120117188,2011-08-31
17.25969886779785,2011-09-01
17.0723819732666,2011-09-02
16.751270294189453,2011-09-06
17.18834114074707,2011-09-07
16.62639617919922,2011-09-08
16.38555908203125,2011-09-09
16.528278350830078,2011-09-12
16.608549118041992,2011-09-13
16.983182907104492,2011-09-14
17.10805892944336,2011-09-15
17.0723819732666,2011-09-16
16.76910972595215,2011-09-19
16.68882942199707,2011-09-20
16.091211318969727,2011-09-21
15.868220329284668,2011-09-22
15.71657657623291,2011-09-23
16.207162857055664,2011-09-26
16.305278778076172,2011-09-27
15.930656433105469,2011-09-28
16.403396606445312,2011-09-29
16.055532455444336,2011-09-30
15.645220756530762,2011-10-03
16.287443161010742,2011-10-04
16.697750091552734,2011-10-05
18.19626808166504,2011-10-06
18.169511795043945,2011-10-07
18.56197738647461,2011-10-10
18.39249610900879,2011-10-11
18.053552627563477,2011-10-12
18.107074737548828,2011-10-13
18.107074737548828,2011-10-14
17.794879913330078,2011-10-17
18.053552627563477,2011-10-18
17.937591552734375,2011-10-19
17.928674697875977,2011-10-20
17.97327423095703,2011-10-21
17.78596305847168,2011-10-24
17.65216827392578,2011-10-25
17.88407325744629,2011-10-26
18.34790802001953,2011-10-27
18.34790802001953,2011-10-28
18.035707473754883,2011-10-31
17.589723587036133,2011-11-01
17.52728843688965,2011-11-02
17.839473724365234,2011-11-03
17.78596305847168,2011-11-04
18.008955001831055,2011-11-07
18.231943130493164,2011-11-08
17.562965393066406,2011-11-09
17.589723587036133,2011-11-10
18.258703231811523,2011-11-11
18.16059112548828,2011-11-14
18.142751693725586,2011-11-15
17.65216827392578,2011-11-16
17.393489837646484,2011-11-17
17.25969886779785,2011-11-18
16.760190963745117,2011-11-21
16.367721557617188,2011-11-22
16.073368072509766,2011-11-23
16.037691116333008,2011-11-25
16.421241760253906,2011-11-28
16.537199020385742,2011-11-29
17.366729736328125,2011-11-30
17.099145889282227,2011-12-01
17.00994300842285,2011-12-02
17.322132110595703,2011-12-05
17.286453247070312,2011-12-06
17.224014282226562,2011-12-07
17.224014282226562,2011-12-08
17.65216827392578,2011-12-09
17.438087463378906,2011-12-12
17.331052780151367,2011-12-13
17.268613815307617,2011-12-14
17.393489837646484,2011-12-15
17.42025375366211,2011-12-16
17.402408599853516,2011-12-19
17.42025375366211,2011-12-20
18.19626808166504,2011-12-21
18.365741729736328,2011-12-22
18.508460998535156,2011-12-23
18.722537994384766,2011-12-27
18.26762580871582,2011-12-28
18.446020126342773,2011-12-29
18.437097549438477,2011-12-30
18.490612030029297,2012-01-03
18.231943130493164,2012-01-04
17.598642349243164,2012-01-05
17.53620719909668,2012-01-06
17.84839630126953,2012-01-09
18.463857650756836,2012-01-10
18.71361541748047,2012-01-11
18.731449127197266,2012-01-12
18.463857650756836,2012-01-13
18.428180694580078,2012-01-17
18.526304244995117,2012-01-18
18.749290466308594,2012-01-19
18.758209228515625,2012-01-20
18.802806854248047,2012-01-23
18.67793083190918,2012-01-24
18.865249633789062,2012-01-25
18.660097122192383,2012-01-26
18.660097122192383,2012-01-27
18.53522300720215,2012-01-30
18.642253875732422,2012-01-31
19.070398330688477,2012-02-01
19.337997436523438,2012-02-02
19.507471084594727,2012-02-03
19.462871551513672,2012-02-06
19.52530860900879,2012-02-07
19.293394088745117,2012-02-08
19.3647518157959,2012-02-09
19.132841110229492,2012-02-10
19.257719039916992,2012-02-13
19.14176368713379,2012-02-14
19.150676727294922,2012-02-15
19.632347106933594,2012-02-16
19.81966209411621,2012-02-17
19.471790313720703,2012-02-21
19.489633560180664,2012-02-22
19.204198837280273,2012-02-23
19.239879608154297,2012-02-24
19.15960121154785,2012-02-27
19.32015037536621,2012-02-28
19.480714797973633,2012-02-29
20.07832908630371,2012-03-01
19.828577041625977,2012-03-02
19.810741424560547,2012-03-05
19.462871551513672,2012-03-06
19.471790313720703,2012-03-07
19.810741424560547,2012-03-08
19.926694869995117,2012-03-09
20.131853103637695,2012-03-12
20.3637638092041,2012-03-13
20.194286346435547,2012-03-14
20.2388858795166,2012-03-15
20.310245513916016,2012-03-16
20.26564598083496,2012-03-19
20.12293815612793,2012-03-20
20.354839324951172,2012-03-21
20.845430374145508,2012-03-22
20.988149642944336,2012-03-23
21.211143493652344,2012-03-26
21.20222282409668,2012-03-27
21.184383392333984,2012-03-28
21.068424224853516,2012-03-29
21.041667938232422,2012-03-30
21.362775802612305,2012-04-02
21.853357315063477,2012-04-03
22.022836685180664,2012-04-04
19.275554656982422,2012-04-05
19.22203826904297,2012-04-09
18.883092880249023,2012-04-10
18.918766021728516,2012-04-11
19.168514251708984,2012-04-12
19.257719039916992,2012-04-13
19.186359405517578,2012-04-16
19.266632080078125,2012-04-17
19.016881942749023,2012-04-18
18.82065200805664,2012-04-19
18.945524215698242,2012-04-20
18.936609268188477,2012-04-23
19.168514251708984,2012-04-24
19.409351348876953,2012-04-25
19.578828811645508,2012-04-26
19.418272018432617,2012-04-27
19.266632080078125,2012-04-30
19.3647518157959,2012-05-01
19.177440643310547,2012-05-02
19.257719039916992,2012-05-03
18.56197738647461,2012-05-04
18.490612030029297,2012-05-07
18.365741729736328,2012-05-08
18.089231491088867,2012-05-09
17.991113662719727,2012-05-10
17.794879913330078,2012-05-11
17.232940673828125,2012-05-14
17.001022338867188,2012-05-15
17.0723819732666,2012-05-16
16.813709259033203,2012-05-17
16.760190963745117,2012-05-18
16.956424713134766,2012-05-21
16.74234962463379,2012-05-22
16.94750213623047,2012-05-23
17.0812931060791,2012-05-24
17.25077247619629,2012-05-25
17.402408599853516,2012-05-29
17.268613815307617,2012-05-30
17.206178665161133,2012-05-31
16.733434677124023,2012-06-01
16.670989990234375,2012-06-04
17.054542541503906,2012-06-05
17.366729736328125,2012-06-06
17.045621871948242,2012-06-07
17.0812931060791,2012-06-08
16.68882942199707,2012-06-11
16.956424713134766,2012-06-12
17.045621871948242,2012-06-13
17.4648494720459,2012-06-14
17.53620719909668,2012-06-15
17.54512596130371,2012-06-18
17.741361618041992,2012-06-19
17.696762084960938,2012-06-20
17.393489837646484,2012-06-21
17.277538299560547,2012-06-22
19.498554229736328,2012-06-25
19.792905807495117,2012-06-26
19.400434494018555,2012-06-27
19.409351348876953,2012-06-28
24.136810302734375,2012-06-29
25.697765350341797,2012-07-02
25.198261260986328,2012-07-03
25.50153160095215,2012-07-05
25.385578155517578,2012-07-06
24.72551155090332,2012-07-09
24.680917739868164,2012-07-10
24.636320114135742,2012-07-11
25.635326385498047,2012-07-12
26.125911712646484,2012-07-13
25.97426986694336,2012-07-16
26.027799606323242,2012-07-17
26.179431915283203,2012-07-18
26.00103759765625,2012-07-19
25.367734909057617,2012-07-20
25.242860794067383,2012-07-23
25.37665557861328,2012-07-24
24.761194229125977,2012-07-25
25.60857391357422,2012-07-26
25.88507843017578,2012-07-27
25.5550537109375,2012-07-30
25.162588119506836,2012-07-31
25.920759201049805,2012-08-01
25.9386043548584,2012-08-02
26.68785858154297,2012-08-03
26.678936004638672,2012-08-06
26.464868545532227,2012-08-07
26.5719051361084,2012-08-08
26.625423431396484,2012-08-09
26.70569610595703,2012-08-10
26.536224365234375,2012-08-13
27.365755081176758,2012-08-14
28.23097801208496,2012-08-15
28.48072624206543,2012-08-16
28.989154815673828,2012-08-17
28.50748634338379,2012-08-20
28.721561431884766,2012-08-21
28.74831771850586,2012-08-22
28.792911529541016,2012-08-23
29.185386657714844,2012-08-24
28.944551467895508,2012-08-27
28.935632705688477,2012-08-28
29.30134391784668,2012-08-29
29.274581909179688,2012-08-30
29.381620407104492,2012-08-31
29.631370544433594,2012-09-04
29.57785415649414,2012-09-05
30.380630493164062,2012-09-06
30.014923095703125,2012-09-07
29.221067428588867,2012-09-10
29.25674819946289,2012-09-11
28.98023223876953,2012-09-12
29.221067428588867,2012-09-13
28.712636947631836,2012-09-14
29.381620407104492,2012-09-17
29.25674819946289,2012-09-18
29.57785415649414,2012-09-19
30.086275100708008,2012-09-20
29.667043685913086,2012-09-21
29.310260772705078,2012-09-24
28.694799423217773,2012-09-25
28.70372200012207,2012-09-26
29.078351974487305,2012-09-27
28.85535430908203,2012-09-28
29.140785217285156,2012-10-01
29.80084800720215,2012-10-02
30.594703674316406,2012-10-03
30.969331741333008,2012-10-04
32.28947830200195,2012-10-05
32.423248291015625,2012-10-08
31.022851943969727,2012-10-09
31.504512786865234,2012-10-10
31.397480010986328,2012-10-11
31.21908187866211,2012-10-12
31.718595504760742,2012-10-15
31.914840698242188,2012-10-16
32.93167495727539,2012-10-17
32.3786506652832,2012-10-18
31.798864364624023,2012-10-19
31.700748443603516,2012-10-22
31.45991325378418,2012-10-23
31.21908187866211,2012-10-24
31.941591262817383,2012-10-25
31.709674835205078,2012-10-26
31.522357940673828,2012-10-31
31.914840698242188,2012-11-01
31.941591262817383,2012-11-02
31.861312866210938,2012-11-05
