UPS,Date
35.63792419433594,2003-07-31
35.62095642089844,2003-08-01
35.51362609863281,2003-08-04
35.366737365722656,2003-08-05
35.2254753112793,2003-08-06
35.547523498535156,2003-08-07
35.71702194213867,2003-08-08
35.82434844970703,2003-08-11
35.88084411621094,2003-08-12
35.79045486450195,2003-08-13
35.98820495605469,2003-08-14
36.14638137817383,2003-08-15
36.12941360473633,2003-08-18
36.072933197021484,2003-08-19
36.07859420776367,2003-08-20
36.09560775756836,2003-08-21
36.14098358154297,2003-08-22
35.91411590576172,2003-08-25
35.9594841003418,2003-08-26
35.67022705078125,2003-08-27
35.58513641357422,2003-08-28
35.59648895263672,2003-08-29
35.88007736206055,2003-09-02
35.92544937133789,2003-09-03
35.84605407714844,2003-09-04
35.84038543701172,2003-09-05
35.704227447509766,2003-09-08
35.50572967529297,2003-09-09
35.24483108520508,2003-09-10
35.051979064941406,2003-09-11
34.88749313354492,2003-09-12
35.51140594482422,2003-09-15
36.27711486816406,2003-09-16
36.33383560180664,2003-09-17
36.708160400390625,2003-09-18
36.5947151184082,2003-09-19
36.29979705810547,2003-09-22
36.469932556152344,2003-09-23
36.1523323059082,2003-09-24
36.209049224853516,2003-09-25
36.25442123413086,2003-09-26
36.37919616699219,2003-09-29
36.18635940551758,2003-09-30
36.49831008911133,2003-10-01
36.56636047363281,2003-10-02
36.86697769165039,2003-10-03
36.9236946105957,2003-10-06
37.08250045776367,2003-10-07
37.0484733581543,2003-10-08
37.47385787963867,2003-10-09
37.451171875,2003-10-10
37.700721740722656,2003-10-13
38.22822189331055,2003-10-14
38.392696380615234,2003-10-15
38.93153381347656,2003-10-16
38.84077072143555,2003-10-17
38.99390411376953,2003-10-20
39.11869430541992,2003-10-21
39.06763458251953,2003-10-22
39.37959671020508,2003-10-23
39.6518440246582,2003-10-24
39.5043830871582,2003-10-27
39.890079498291016,2003-10-28
40.04887390136719,2003-10-29
40.621734619140625,2003-10-30
41.132198333740234,2003-10-31
41.00175857543945,2003-11-03
41.12084197998047,2003-11-04
41.0471076965332,2003-11-05
41.34773635864258,2003-11-06
41.48384475708008,2003-11-07
41.23428726196289,2003-11-10
40.950714111328125,2003-11-11
41.30803298950195,2003-11-12
41.29667282104492,2003-11-13
41.086830139160156,2003-11-14
41.06981658935547,2003-11-17
40.88831329345703,2003-11-18
41.05278015136719,2003-11-19
40.9389533996582,2003-11-20
40.44950866699219,2003-11-21
41.25768280029297,2003-11-24
41.42274475097656,2003-11-25
41.456886291503906,2003-11-26
41.417049407958984,2003-11-28
41.826839447021484,2003-12-01
41.456886291503906,2003-12-02
41.570709228515625,2003-12-03
41.87804412841797,2003-12-04
41.67317199707031,2003-12-05
41.781307220458984,2003-12-08
41.6219596862793,2003-12-09
41.451194763183594,2003-12-10
41.51949691772461,2003-12-11
41.76991271972656,2003-12-12
41.718685150146484,2003-12-15
41.912208557128906,2003-12-16
41.85529708862305,2003-12-17
41.85529708862305,2003-12-18
41.969139099121094,2003-12-19
42.265079498291016,2003-12-22
42.36750411987305,2003-12-23
42.373226165771484,2003-12-24
42.492733001708984,2003-12-26
42.57811737060547,2003-12-29
42.20248031616211,2003-12-30
42.43015670776367,2003-12-31
41.91789245605469,2004-01-02
42.07727813720703,2004-01-05
41.82115936279297,2004-01-06
41.68452835083008,2004-01-07
41.34305191040039,2004-01-08
40.9105110168457,2004-01-09
41.10401153564453,2004-01-12
40.92758560180664,2004-01-13
41.2406005859375,2004-01-14
41.17230987548828,2004-01-15
41.547943115234375,2004-01-16
41.03569412231445,2004-01-20
41.14955139160156,2004-01-21
41.166622161865234,2004-01-22
41.13816452026367,2004-01-23
41.58208465576172,2004-01-26
41.428443908691406,2004-01-27
41.22924041748047,2004-01-28
41.269065856933594,2004-01-29
40.563323974609375,2004-01-30
40.46087646484375,2004-02-02
40.409637451171875,2004-02-03
40.46087646484375,2004-02-04
40.295806884765625,2004-02-05
40.608856201171875,2004-02-06
40.43242645263672,2004-02-09
40.44379806518555,2004-02-10
40.85927200317383,2004-02-11
40.47226333618164,2004-02-12
40.30720138549805,2004-02-13
40.54623794555664,2004-02-17
40.51778793334961,2004-02-18
40.2377815246582,2004-02-19
40.089229583740234,2004-02-20
39.7921257019043,2004-02-23
39.969242095947266,2004-02-24
39.91209411621094,2004-02-25
40.47208786010742,2004-02-26
40.35780334472656,2004-02-27
39.91209411621094,2004-03-01
39.69498825073242,2004-03-02
39.39784622192383,2004-03-03
39.637847900390625,2004-03-04
39.7921257019043,2004-03-05
39.47785949707031,2004-03-08
39.369285583496094,2004-03-09
39.1693000793457,2004-03-10
38.92930603027344,2004-03-11
39.39784622192383,2004-03-12
38.843597412109375,2004-03-15
38.89503479003906,2004-03-16
39.69498825073242,2004-03-17
39.84925079345703,2004-03-18
39.380706787109375,2004-03-19
39.049285888671875,2004-03-22
39.03786849975586,2004-03-23
39.060733795166016,2004-03-24
39.72927474975586,2004-03-25
39.46641159057617,2004-03-26
39.87784194946289,2004-03-29
39.90638732910156,2004-03-30
39.90638732910156,2004-03-31
40.02067184448242,2004-04-01
40.2663688659668,2004-04-02
40.169246673583984,2004-04-05
40.3920783996582,2004-04-06
40.18064498901367,2004-04-07
40.2663688659668,2004-04-08
40.24352264404297,2004-04-12
40.077816009521484,2004-04-13
40.477783203125,2004-04-14
40.75777053833008,2004-04-15
40.92348861694336,2004-04-16
40.614933013916016,2004-04-19
40.2377815246582,2004-04-20
40.683475494384766,2004-04-21
41.10633850097656,2004-04-22
41.026336669921875,2004-04-23
40.87776565551758,2004-04-26
40.889183044433594,2004-04-27
40.48921585083008,2004-04-28
40.197811126708984,2004-04-29
40.083518981933594,2004-04-30
40.397789001464844,2004-05-03
40.13495635986328,2004-05-04
40.25495529174805,2004-05-05
40.197811126708984,2004-05-06
39.82068634033203,2004-05-07
39.58641815185547,2004-05-10
39.91209411621094,2004-05-11
39.889251708984375,2004-05-12
39.74009323120117,2004-05-13
39.79747772216797,2004-05-14
39.791717529296875,2004-05-17
39.843345642089844,2004-05-18
39.66550064086914,2004-05-19
39.562252044677734,2004-05-20
39.65403366088867,2004-05-21
39.87206268310547,2004-05-24
40.589176177978516,2004-05-25
40.71537399291992,2004-05-26
41.025177001953125,2004-05-27
41.14566421508789,2004-05-28
41.03664779663086,2004-06-01
41.289058685302734,2004-06-02
41.16861343383789,2004-06-03
41.15712356567383,2004-06-04
41.73656463623047,2004-06-07
41.966033935546875,2004-06-08
41.7308349609375,2004-06-09
41.98899459838867,2004-06-10
41.8054084777832,2004-06-14
41.960289001464844,2004-06-15
41.960289001464844,2004-06-16
41.81687545776367,2004-06-17
42.12094497680664,2004-06-18
42.24715805053711,2004-06-21
42.51677703857422,2004-06-22
42.78642654418945,2004-06-23
42.66595458984375,2004-06-24
42.895423889160156,2004-06-25
42.98149108886719,2004-06-28
43.02165985107422,2004-06-29
43.12492370605469,2004-06-30
42.90115737915039,2004-07-01
42.608585357666016,2004-07-02
42.31597900390625,2004-07-06
42.24715805053711,2004-07-07
41.7078742980957,2004-07-08
41.91440200805664,2004-07-09
41.86277389526367,2004-07-12
42.01766586303711,2004-07-13
42.00620651245117,2004-07-14
42.48237991333008,2004-07-15
42.333221435546875,2004-07-16
42.16110610961914,2004-07-19
42.51103591918945,2004-07-20
41.91440200805664,2004-07-21
41.667720794677734,2004-07-22
40.96781921386719,2004-07-23
40.90468978881836,2004-07-26
40.73832321166992,2004-07-27
40.789947509765625,2004-07-28
41.380855560302734,2004-07-29
41.28334045410156,2004-07-30
41.6160888671875,2004-08-02
41.68492889404297,2004-08-03
41.77098083496094,2004-08-04
40.80717849731445,2004-08-05
40.30806350708008,2004-08-06
40.45146179199219,2004-08-09
40.81864547729492,2004-08-10
40.394107818603516,2004-08-11
39.99250030517578,2004-08-12
39.72862243652344,2004-08-13
40.52031326293945,2004-08-16
40.445743560791016,2004-08-17
40.876007080078125,2004-08-18
40.74930953979492,2004-08-19
41.07183837890625,2004-08-20
41.20429229736328,2004-08-23
41.572933197021484,2004-08-24
41.872432708740234,2004-08-25
41.91850662231445,2004-08-26
41.912750244140625,2004-08-27
41.814842224121094,2004-08-30
42.07400131225586,2004-08-31
41.9703369140625,2004-09-01
42.21223068237305,2004-09-02
42.068260192871094,2004-09-03
42.431129455566406,2004-09-07
42.45989990234375,2004-09-08
42.17192840576172,2004-09-09
42.488704681396484,2004-09-10
42.36199188232422,2004-09-13
42.62118148803711,2004-09-14
42.53479766845703,2004-09-15
42.632686614990234,2004-09-16
43.22018051147461,2004-09-17
43.231712341308594,2004-09-20
43.21441650390625,2004-09-21
42.26985168457031,2004-09-22
41.94731140136719,2004-09-23
42.39076614379883,2004-09-24
42.69028854370117,2004-09-27
42.92644119262695,2004-09-28
43.51968765258789,2004-09-29
43.72702407836914,2004-09-30
44.21083450317383,2004-10-01
44.504573822021484,2004-10-04
44.3317756652832,2004-10-05
44.452754974365234,2004-10-06
44.020774841308594,2004-10-07
43.790382385253906,2004-10-08
43.945892333984375,2004-10-11
44.17051696777344,2004-10-12
44.003475189208984,2004-10-13
43.88829803466797,2004-10-14
44.77528381347656,2004-10-15
45.1842155456543,2004-10-18
44.75798797607422,2004-10-19
44.80982971191406,2004-10-20
44.953826904296875,2004-10-21
44.05532455444336,2004-10-22
44.46426010131836,2004-10-25
45.16118621826172,2004-10-26
45.472190856933594,2004-10-27
45.46067810058594,2004-10-28
45.60466766357422,2004-10-29
45.32822799682617,2004-11-01
45.50673294067383,2004-11-02
45.96176528930664,2004-11-03
46.969703674316406,2004-11-04
47.090641021728516,2004-11-05
47.40166091918945,2004-11-08
47.367103576660156,2004-11-09
47.61478042602539,2004-11-10
48.305931091308594,2004-11-11
48.69756317138672,2004-11-12
48.231056213378906,2004-11-15
47.660850524902344,2004-11-16
48.00641632080078,2004-11-17
48.13313674926758,2004-11-18
47.85093688964844,2004-11-19
48.32321548461914,2004-11-22
48.2656135559082,2004-11-23
48.259864807128906,2004-11-24
48.33494567871094,2004-11-26
48.54877853393555,2004-11-29
48.629669189453125,2004-11-30
49.32315444946289,2004-12-01
49.461849212646484,2004-12-02
49.48495101928711,2004-12-03
49.635215759277344,2004-12-06
49.635215759277344,2004-12-07
50.294010162353516,2004-12-08
50.58294677734375,2004-12-09
50.05130386352539,2004-12-10
50.47895050048828,2004-12-13
50.13796615600586,2004-12-14
49.843257904052734,2004-12-15
49.6409912109375,2004-12-16
49.6409912109375,2004-12-17
49.456077575683594,2004-12-20
49.9761848449707,2004-12-21
50.10333251953125,2004-12-22
50.09176254272461,2004-12-23
49.28271484375,2004-12-27
49.6236457824707,2004-12-28
49.5369758605957,2004-12-29
49.42139434814453,2004-12-30
49.38669967651367,2004-12-31
49.120872497558594,2005-01-03
48.49677276611328,2005-01-04
48.398521423339844,2005-01-05
48.34652328491211,2005-01-06
48.25404739379883,2005-01-07
48.32339859008789,2005-01-10
48.13847351074219,2005-01-11
44.60176086425781,2005-01-12
43.977622985839844,2005-01-13
43.890968322753906,2005-01-14
43.51533126831055,2005-01-18
43.671363830566406,2005-01-19
43.46909713745117,2005-01-20
43.336185455322266,2005-01-21
43.57310104370117,2005-01-24
43.97186279296875,2005-01-25
43.630897521972656,2005-01-26
42.76984786987305,2005-01-27
42.82185745239258,2005-01-28
43.157039642333984,2005-01-31
43.474857330322266,2005-02-01
43.45753860473633,2005-02-02
43.23793029785156,2005-02-03
42.82185745239258,2005-02-04
42.844966888427734,2005-02-07
42.81029510498047,2005-02-08
42.64848327636719,2005-02-09
43.058780670166016,2005-02-10
43.45753860473633,2005-02-11
43.34196853637695,2005-02-14
44.509315490722656,2005-02-15
45.57841873168945,2005-02-16
45.07353210449219,2005-02-17
44.8123893737793,2005-02-18
44.237876892089844,2005-02-22
44.48160171508789,2005-02-23
44.916831970214844,2005-02-24
44.794979095458984,2005-02-25
44.96908187866211,2005-02-28
44.928462982177734,2005-03-01
44.632503509521484,2005-03-02
44.82980728149414,2005-03-03
45.212806701660156,2005-03-04
45.48554992675781,2005-03-07
45.5842170715332,2005-03-08
44.74855422973633,2005-03-09
44.66150665283203,2005-03-10
44.139225006103516,2005-03-11
44.417781829833984,2005-03-14
43.74460220336914,2005-03-15
43.18167495727539,2005-03-16
43.2513313293457,2005-03-17
42.653594970703125,2005-03-18
42.64198303222656,2005-03-21
42.36343765258789,2005-03-22
41.933998107910156,2005-03-23
41.89917755126953,2005-03-24
42.02684020996094,2005-03-28
41.701866149902344,2005-03-29
42.57234191894531,2005-03-30
42.21254348754883,2005-03-31
41.72506332397461,2005-04-01
41.9862060546875,2005-04-04
42.36343765258789,2005-04-05
42.38663864135742,2005-04-06
42.31700134277344,2005-04-07
41.6090087890625,2005-04-08
41.783103942871094,2005-04-11
42.16032409667969,2005-04-12
41.220211029052734,2005-04-13
40.5760383605957,2005-04-14
39.89706039428711,2005-04-15
39.96672058105469,2005-04-18
39.560482025146484,2005-04-19
39.03238296508789,2005-04-20
40.947452545166016,2005-04-21
39.4037971496582,2005-04-22
40.042144775390625,2005-04-25
39.74618148803711,2005-04-26
40.570247650146484,2005-04-27
40.48898696899414,2005-04-28
41.382694244384766,2005-04-29
41.77149963378906,2005-05-02
41.579994201660156,2005-05-03
41.556785583496094,2005-05-04
41.579994201660156,2005-05-05
41.504539489746094,2005-05-06
41.82373046875,2005-05-09
41.568389892578125,2005-05-10
42.8567008972168,2005-05-11
42.28542709350586,2005-05-12
42.0580940246582,2005-05-13
42.658504486083984,2005-05-16
43.089866638183594,2005-05-17
43.66115188598633,2005-05-18
43.81270217895508,2005-05-19
43.71359634399414,2005-05-20
43.900146484375,2005-05-23
43.95844650268555,2005-05-24
43.66115188598633,2005-05-25
43.690284729003906,2005-05-26
43.53872299194336,2005-05-27
42.93250274658203,2005-05-31
42.93250274658203,2005-06-01
42.9266471862793,2005-06-02
42.44865417480469,2005-06-03
42.47197723388672,2005-06-06
42.565250396728516,2005-06-07
42.180503845214844,2005-06-08
41.50431442260742,2005-06-09
41.364418029785156,2005-06-10
40.90391159057617,2005-06-13
40.828125,2005-06-14
40.71736526489258,2005-06-15
41.090423583984375,2005-06-16
41.37607192993164,2005-06-17
41.21283721923828,2005-06-20
41.13125228881836,2005-06-21
40.93886184692383,2005-06-22
40.16942596435547,2005-06-23
39.988704681396484,2005-06-24
39.87213134765625,2005-06-27
40.699886322021484,2005-06-28
40.44339370727539,2005-06-29
40.315147399902344,2005-06-30
40.34429931640625,2005-07-01
40.17523956298828,2005-07-05
39.469905853271484,2005-07-06
40.04700469970703,2005-07-07
40.77566146850586,2005-07-08
40.68239974975586,2005-07-11
40.68239974975586,2005-07-12
40.7814826965332,2005-07-13
41.195369720458984,2005-07-14
40.8922233581543,2005-07-15
40.78731155395508,2005-07-18
40.8922233581543,2005-07-19
42.44865417480469,2005-07-20
42.168846130371094,2005-07-21
42.5069465637207,2005-07-22
42.378692626953125,2005-07-25
42.79841232299805,2005-07-26
42.670169830322266,2005-07-27
42.9791145324707,2005-07-28
42.53609848022461,2005-07-29
42.57106399536133,2005-08-01
42.79841232299805,2005-08-02
43.212284088134766,2005-08-03
42.9791145324707,2005-08-04
42.810062408447266,2005-08-05
42.58272933959961,2005-08-08
42.646846771240234,2005-08-09
42.58855438232422,2005-08-10
42.68182373046875,2005-08-11
42.58855438232422,2005-08-12
42.5536003112793,2005-08-15
42.052268981933594,2005-08-16
42.15135955810547,2005-08-17
42.034236907958984,2005-08-18
41.85856246948242,2005-08-19
42.36803436279297,2005-08-22
42.22748565673828,2005-08-23
42.133811950683594,2005-08-24
42.110374450683594,2005-08-25
41.770729064941406,2005-08-26
41.69459533691406,2005-08-29
41.23782730102539,2005-08-30
41.51307678222656,2005-08-31
40.78692626953125,2005-09-01
40.39457321166992,2005-09-02
41.02116775512695,2005-09-06
40.83375549316406,2005-09-07
40.306732177734375,2005-09-08
40.113487243652344,2005-09-09
40.119346618652344,2005-09-12
40.072479248046875,2005-09-13
39.99636459350586,2005-09-14
40.09007263183594,2005-09-15
40.39457321166992,2005-09-16
39.38734817504883,2005-09-19
39.15311050415039,2005-09-20
39.773841857910156,2005-09-21
40.17204284667969,2005-09-22
40.037357330322266,2005-09-23
39.98464584350586,2005-09-26
40.113487243652344,2005-09-27
40.37113952636719,2005-09-28
41.20853805541992,2005-09-29
40.48240280151367,2005-09-30
40.59366226196289,2005-10-03
40.02565002441406,2005-10-04
39.1765251159668,2005-10-05
39.99636459350586,2005-10-06
40.07834243774414,2005-10-07
40.306732177734375,2005-10-10
40.6756706237793,2005-10-11
40.242305755615234,2005-10-12
39.89680480957031,2005-10-13
40.997737884521484,2005-10-14
41.226112365722656,2005-10-17
40.68737030029297,2005-10-18
41.47791290283203,2005-10-19
42.420753479003906,2005-10-20
41.97567367553711,2005-10-21
43.26986312866211,2005-10-24
43.053157806396484,2005-10-25
42.631553649902344,2005-10-26
42.1454963684082,2005-10-27
42.64326095581055,2005-10-28
42.71353530883789,2005-10-31
42.631553649902344,2005-11-01
43.26400375366211,2005-11-02
43.48652267456055,2005-11-03
43.3928108215332,2005-11-04
43.80860137939453,2005-11-07
43.73832702636719,2005-11-08
43.74420166015625,2005-11-09
44.32394027709961,2005-11-10
44.65773391723633,2005-11-11
45.196468353271484,2005-11-14
44.24778747558594,2005-11-15
44.17753982543945,2005-11-16
44.98564910888672,2005-11-17
45.764503479003906,2005-11-18
45.78793716430664,2005-11-21
46.71902847290039,2005-11-22
46.58378982543945,2005-11-23
46.771942138671875,2005-11-25
46.31917190551758,2005-11-28
46.154510498046875,2005-11-29
45.807579040527344,2005-11-30
45.907554626464844,2005-12-01
45.542972564697266,2005-12-02
44.71384048461914,2005-12-05
45.3724479675293,2005-12-06
45.395965576171875,2005-12-07
44.11405944824219,2005-12-08
44.56684112548828,2005-12-09
44.4492301940918,2005-12-12
44.3375129699707,2005-12-13
44.76677322387695,2005-12-14
44.849098205566406,2005-12-15
44.702083587646484,2005-12-16
44.14345169067383,2005-12-19
44.237545013427734,2005-12-20
45.054908752441406,2005-12-21
45.18429183959961,2005-12-22
45.36067581176758,2005-12-23
45.04314041137695,2005-12-27
44.925537109375,2005-12-28
44.608009338378906,2005-12-29
44.19049072265625,2005-12-30
44.425716400146484,2006-01-03
44.48450469970703,2006-01-04
44.502132415771484,2006-01-05
44.237545013427734,2006-01-06
44.77853775024414,2006-01-09
44.53742599487305,2006-01-10
44.30809783935547,2006-01-11
43.90822982788086,2006-01-12
43.80828094482422,2006-01-13
44.055240631103516,2006-01-17
44.4492301940918,2006-01-18
45.031375885009766,2006-01-19
44.2434196472168,2006-01-20
44.22578048706055,2006-01-23
44.77853775024414,2006-01-24
45.1372184753418,2006-01-25
44.425716400146484,2006-01-26
44.3375129699707,2006-01-27
44.043487548828125,2006-01-30
44.04937744140625,2006-01-31
43.9611930847168,2006-02-01
43.343727111816406,2006-02-02
42.96150207519531,2006-02-03
43.21435546875,2006-02-06
42.80276107788086,2006-02-07
43.443702697753906,2006-02-08
43.37901306152344,2006-02-09
43.97291946411133,2006-02-10
44.11992645263672,2006-02-13
44.64327621459961,2006-02-14
44.86674118041992,2006-02-15
44.973114013671875,2006-02-16
45.06174850463867,2006-02-17
44.470787048339844,2006-02-21
44.837188720703125,2006-02-22
44.48259353637695,2006-02-23
44.51215362548828,2006-02-24
44.88445281982422,2006-02-27
44.15165328979492,2006-02-28
44.51215362548828,2006-03-01
44.293479919433594,2006-03-02
44.62443542480469,2006-03-03
44.973114013671875,2006-03-06
45.445884704589844,2006-03-07
45.5049934387207,2006-03-08
45.32769012451172,2006-03-09
45.71772384643555,2006-03-10
45.439979553222656,2006-03-13
46.15505599975586,2006-03-14
46.23188400268555,2006-03-15
46.09596252441406,2006-03-16
46.178672790527344,2006-03-17
46.225975036621094,2006-03-20
46.1196174621582,2006-03-21
46.59828567504883,2006-03-22
46.60419845581055,2006-03-23
46.58055877685547,2006-03-24
46.62190628051758,2006-03-27
46.610103607177734,2006-03-28
47.041526794433594,2006-03-29
46.99425506591797,2006-03-30
46.911495208740234,2006-03-31
47.02969741821289,2006-04-03
47.66204833984375,2006-04-04
47.81569290161133,2006-04-05
48.07572555541992,2006-04-06
48.30619430541992,2006-04-07
48.20573043823242,2006-04-10
48.0284538269043,2006-04-11
48.140708923339844,2006-04-12
48.22346115112305,2006-04-13
47.892513275146484,2006-04-17
48.69627380371094,2006-04-18
48.76714324951172,2006-04-19
48.489402770996094,2006-04-20
48.477569580078125,2006-04-21
48.45395278930664,2006-04-24
47.80977249145508,2006-04-25
47.8570671081543,2006-04-26
48.134822845458984,2006-04-27
47.91025924682617,2006-04-28
47.79796600341797,2006-05-01
48.241207122802734,2006-05-02
48.25302505493164,2006-05-03
48.69627380371094,2006-05-04
49.257652282714844,2006-05-05
49.11582565307617,2006-05-08
49.10993194580078,2006-05-09
48.96216583251953,2006-05-10
48.582210540771484,2006-05-11
48.00631332397461,2006-05-12
48.27943420410156,2006-05-15
47.946956634521484,2006-05-16
47.33546447753906,2006-05-17
47.198890686035156,2006-05-18
47.46012496948242,2006-05-19
47.673858642578125,2006-05-22
47.79258346557617,2006-05-23
47.4957389831543,2006-05-24
47.82228088378906,2006-05-25
48.10723876953125,2006-05-26
47.37700271606445,2006-05-30
47.82228088378906,2006-05-31
48.095375061035156,2006-06-01
48.119140625,2006-06-02
47.26420593261719,2006-06-05
47.519508361816406,2006-06-06
47.27607727050781,2006-06-07
47.24639892578125,2006-06-08
46.896114349365234,2006-06-09
46.700199127197266,2006-06-12
46.735809326171875,2006-06-13
46.427085876464844,2006-06-14
47.23453140258789,2006-06-15
47.06827926635742,2006-06-16
47.07422637939453,2006-06-19
47.32356643676758,2006-06-20
47.673858642578125,2006-06-21
47.79258346557617,2006-06-22
47.73324203491211,2006-06-23
47.89945983886719,2006-06-26
47.79258346557617,2006-06-27
48.20817565917969,2006-06-28
49.14030075073242,2006-06-29
48.87905502319336,2006-06-30
49.23526382446289,2006-07-03
48.962181091308594,2006-07-05
48.65940475463867,2006-07-06
48.14287567138672,2006-07-07
48.3150520324707,2006-07-10
48.47535705566406,2006-07-11
47.9054069519043,2006-07-12
47.09797668457031,2006-07-13
46.646759033203125,2006-07-14
46.65269088745117,2006-07-17
46.88423538208008,2006-07-18
47.762901306152344,2006-07-19
46.88423538208008,2006-07-20
46.74174880981445,2006-07-21
47.4957389831543,2006-07-24
42.6274528503418,2006-07-25
40.27045440673828,2006-07-26
40.63853454589844,2006-07-27
41.56471633911133,2006-07-28
40.91166687011719,2006-07-31
40.8522834777832,2006-08-01
40.42481231689453,2006-08-02
40.72760772705078,2006-08-03
40.217018127441406,2006-08-04
39.48678207397461,2006-08-07
39.296791076660156,2006-08-08
39.1364860534668,2006-08-09
39.46896743774414,2006-08-10
39.48678207397461,2006-08-11
39.95579528808594,2006-08-14
40.9650764465332,2006-08-15
42.8233528137207,2006-08-16
42.7636833190918,2006-08-17
42.42347717285156,2006-08-18
41.760990142822266,2006-08-21
42.33992385864258,2006-08-22
42.08924865722656,2006-08-23
41.77888870239258,2006-08-24
42.11907196044922,2006-08-25
42.0952033996582,2006-08-28
41.98181915283203,2006-08-29
42.101165771484375,2006-08-30
41.80873489379883,2006-08-31
42.42347717285156,2006-09-01
42.41153335571289,2006-09-05
41.95793151855469,2006-09-06
41.611751556396484,2006-09-07
41.51626968383789,2006-09-08
42.345882415771484,2006-09-11
43.30678176879883,2006-09-12
43.563446044921875,2006-09-13
42.82335662841797,2006-09-14
43.27694320678711,2006-09-15
43.34260177612305,2006-09-18
43.0919303894043,2006-09-19
43.336647033691406,2006-09-20
42.381717681884766,2006-09-21
42.3100700378418,2006-09-22
42.859153747558594,2006-09-25
43.39632034301758,2006-09-26
43.211299896240234,2006-09-27
43.288902282714844,2006-09-28
42.93675994873047,2006-09-29
43.211299896240234,2006-10-02
43.933475494384766,2006-10-03
44.45869445800781,2006-10-04
45.01972579956055,2006-10-05
44.327396392822266,2006-10-06
44.16624069213867,2006-10-09
44.09462356567383,2006-10-10
43.9931640625,2006-10-11
44.028968811035156,2006-10-12
43.80813980102539,2006-10-13
44.23785400390625,2006-10-16
43.987178802490234,2006-10-17
43.2172737121582,2006-10-18
44.912296295166016,2006-10-19
45.41962814331055,2006-10-20
45.3897705078125,2006-10-23
45.395748138427734,2006-10-24
45.16892623901367,2006-10-25
45.031654357910156,2006-10-26
44.68549346923828,2006-10-27
45.300235748291016,2006-10-30
44.97197341918945,2006-10-31
44.28562545776367,2006-11-01
44.16624069213867,2006-11-02
43.68877410888672,2006-11-03
44.52434158325195,2006-11-06
44.948123931884766,2006-11-07
44.7213134765625,2006-11-08
44.39900588989258,2006-11-09
45.097320556640625,2006-11-10
45.51511764526367,2006-11-13
46.320865631103516,2006-11-14
46.49989700317383,2006-11-15
46.899776458740234,2006-11-16
47.228050231933594,2006-11-17
47.31755828857422,2006-11-20
47.46078872680664,2006-11-21
47.38885498046875,2006-11-22
47.28090286254883,2006-11-24
46.939056396484375,2006-11-27
46.8551139831543,2006-11-28
47.12498092651367,2006-11-29
46.729156494140625,2006-11-30
46.363365173339844,2006-12-01
46.795143127441406,2006-12-04
46.8911018371582,2006-12-05
46.80116271972656,2006-12-06
46.78313446044922,2006-12-07
46.84312438964844,2006-12-08
46.63920974731445,2006-12-11
46.11747360229492,2006-12-12
45.88358688354492,2006-12-13
46.08149337768555,2006-12-14
45.97954177856445,2006-12-15
45.99751663208008,2006-12-18
45.42779541015625,2006-12-19
44.840084075927734,2006-12-20
44.70815658569336,2006-12-21
44.30034255981445,2006-12-22
44.510257720947266,2006-12-26
45.04999542236328,2006-12-27
44.95402908325195,2006-12-28
44.96604919433594,2006-12-29
44.96003341674805,2007-01-03
45.03199768066406,2007-01-04
44.468257904052734,2007-01-05
44.606204986572266,2007-01-08
44.426307678222656,2007-01-09
44.15642166137695,2007-01-10
44.16843795776367,2007-01-11
44.6422004699707,2007-01-12
44.906063079833984,2007-01-16
44.97801971435547,2007-01-17
44.86408233642578,2007-01-18
44.990020751953125,2007-01-19
44.54624938964844,2007-01-22
44.15043640136719,2007-01-23
44.648189544677734,2007-01-24
44.144432067871094,2007-01-25
43.472755432128906,2007-01-26
44.16843795776367,2007-01-29
43.598690032958984,2007-01-30
43.346832275390625,2007-01-31
44.16242980957031,2007-02-01
44.480262756347656,2007-02-02
44.1863899230957,2007-02-05
44.336334228515625,2007-02-06
44.330352783203125,2007-02-07
43.976497650146484,2007-02-08
44.11445236206055,2007-02-09
44.30034255981445,2007-02-12
44.61219787597656,2007-02-13
44.990020751953125,2007-02-14
44.91764831542969,2007-02-15
44.652286529541016,2007-02-16
44.567874908447266,2007-02-20
44.50754928588867,2007-02-21
44.26631546020508,2007-02-22
44.23012924194336,2007-02-23
43.89844512939453,2007-02-26
42.35454177856445,2007-02-27
42.33043670654297,2007-02-28
42.28820037841797,2007-03-01
41.89620590209961,2007-03-02
42.0349006652832,2007-03-05
42.161563873291016,2007-03-06
42.21583557128906,2007-03-07
42.13743209838867,2007-03-08
42.59577941894531,2007-03-09
42.909366607666016,2007-03-12
42.161563873291016,2007-03-13
42.35454177856445,2007-03-14
41.86001205444336,2007-03-15
41.769535064697266,2007-03-16
41.90222930908203,2007-03-19
42.36660385131836,2007-03-20
42.98778533935547,2007-03-21
42.8731803894043,2007-03-22
43.10237121582031,2007-03-23
43.00588607788086,2007-03-26
42.75861358642578,2007-03-27
42.45706558227539,2007-03-28
42.31232833862305,2007-03-29
42.27613067626953,2007-03-30
42.13139343261719,2007-04-02
42.19170379638672,2007-04-03
42.14347457885742,2007-04-04
42.372642517089844,2007-04-05
42.270103454589844,2007-04-09
42.6922721862793,2007-04-10
42.49928283691406,2007-04-11
42.44499969482422,2007-04-12
42.40279769897461,2007-04-13
42.86716842651367,2007-04-16
