LULU,Date
50.025001525878906,2011-04-29
48.17499923706055,2011-05-02
46.650001525878906,2011-05-03
46.6150016784668,2011-05-04
46.994998931884766,2011-05-05
47.474998474121094,2011-05-06
49.494998931884766,2011-05-09
49.44499969482422,2011-05-10
48.334999084472656,2011-05-11
48.52000045776367,2011-05-12
47.6150016784668,2011-05-13
47.03499984741211,2011-05-16
47.42499923706055,2011-05-17
49.07500076293945,2011-05-18
48.619998931884766,2011-05-19
48.14500045776367,2011-05-20
48.255001068115234,2011-05-23
48.6150016784668,2011-05-24
48.790000915527344,2011-05-25
45.875,2011-05-26
45.040000915527344,2011-05-27
45.400001525878906,2011-05-31
43.95500183105469,2011-06-01
43.65999984741211,2011-06-02
43.33000183105469,2011-06-03
41.935001373291016,2011-06-06
41.54499816894531,2011-06-07
42.16999816894531,2011-06-08
43.06999969482422,2011-06-09
44.970001220703125,2011-06-10
43.95000076293945,2011-06-13
45.75,2011-06-14
45.665000915527344,2011-06-15
45.4900016784668,2011-06-16
46.689998626708984,2011-06-17
48.875,2011-06-20
51.404998779296875,2011-06-21
50.685001373291016,2011-06-22
53.349998474121094,2011-06-23
52.189998626708984,2011-06-24
54.290000915527344,2011-06-27
56.54999923706055,2011-06-28
55.84000015258789,2011-06-29
55.90999984741211,2011-06-30
57.810001373291016,2011-07-01
59.375,2011-07-05
60.68000030517578,2011-07-06
60.849998474121094,2011-07-07
60.125,2011-07-08
58.88999938964844,2011-07-11
59.91999816894531,2011-07-12
60.63999938964844,2011-07-13
59.7400016784668,2011-07-14
60.540000915527344,2011-07-15
60.47999954223633,2011-07-18
63.5099983215332,2011-07-19
63.7599983215332,2011-07-20
63.0099983215332,2011-07-21
63.439998626708984,2011-07-22
61.900001525878906,2011-07-25
62.86000061035156,2011-07-26
61.0,2011-07-27
61.68000030517578,2011-07-28
60.540000915527344,2011-07-29
62.150001525878906,2011-08-01
59.290000915527344,2011-08-02
60.470001220703125,2011-08-03
55.9900016784668,2011-08-04
53.56999969482422,2011-08-05
48.7599983215332,2011-08-08
50.439998626708984,2011-08-09
51.33000183105469,2011-08-10
53.83000183105469,2011-08-11
58.150001525878906,2011-08-12
58.56999969482422,2011-08-15
54.2400016784668,2011-08-16
52.56999969482422,2011-08-17
48.0,2011-08-18
46.0,2011-08-19
45.45000076293945,2011-08-22
50.619998931884766,2011-08-23
50.939998626708984,2011-08-24
49.119998931884766,2011-08-25
52.310001373291016,2011-08-26
55.2400016784668,2011-08-29
56.06999969482422,2011-08-30
54.72999954223633,2011-08-31
54.529998779296875,2011-09-01
53.150001525878906,2011-09-02
54.11000061035156,2011-09-06
56.650001525878906,2011-09-07
57.689998626708984,2011-09-08
55.060001373291016,2011-09-09
55.130001068115234,2011-09-12
57.25,2011-09-13
58.369998931884766,2011-09-14
58.560001373291016,2011-09-15
57.7599983215332,2011-09-16
60.709999084472656,2011-09-19
59.0099983215332,2011-09-20
56.90999984741211,2011-09-21
54.22999954223633,2011-09-22
55.77000045776367,2011-09-23
55.68000030517578,2011-09-26
55.869998931884766,2011-09-27
53.27000045776367,2011-09-28
51.90999984741211,2011-09-29
48.689998626708984,2011-09-30
44.79999923706055,2011-10-03
47.56999969482422,2011-10-04
50.20000076293945,2011-10-05
52.16999816894531,2011-10-06
50.939998626708984,2011-10-07
53.529998779296875,2011-10-10
53.18000030517578,2011-10-11
53.209999084472656,2011-10-12
52.959999084472656,2011-10-13
54.2400016784668,2011-10-14
52.529998779296875,2011-10-17
51.41999816894531,2011-10-18
50.220001220703125,2011-10-19
50.18000030517578,2011-10-20
50.099998474121094,2011-10-21
53.88999938964844,2011-10-24
51.75,2011-10-25
53.15999984741211,2011-10-26
57.58000183105469,2011-10-27
57.939998626708984,2011-10-28
56.47999954223633,2011-10-31
54.849998474121094,2011-11-01
55.7599983215332,2011-11-02
56.29999923706055,2011-11-03
55.97999954223633,2011-11-04
55.290000915527344,2011-11-07
57.459999084472656,2011-11-08
54.47999954223633,2011-11-09
53.97999954223633,2011-11-10
53.95000076293945,2011-11-11
52.709999084472656,2011-11-14
54.65999984741211,2011-11-15
51.689998626708984,2011-11-16
50.31999969482422,2011-11-17
49.060001373291016,2011-11-18
47.439998626708984,2011-11-21
47.0099983215332,2011-11-22
46.70000076293945,2011-11-23
46.2599983215332,2011-11-25
48.93000030517578,2011-11-28
47.7599983215332,2011-11-29
49.70000076293945,2011-11-30
47.16999816894531,2011-12-01
49.689998626708984,2011-12-02
48.36000061035156,2011-12-05
45.540000915527344,2011-12-06
45.29999923706055,2011-12-07
45.86000061035156,2011-12-08
47.79999923706055,2011-12-09
47.72999954223633,2011-12-12
44.810001373291016,2011-12-13
43.61000061035156,2011-12-14
45.130001068115234,2011-12-15
45.2599983215332,2011-12-16
45.11000061035156,2011-12-19
46.77000045776367,2011-12-20
45.88999938964844,2011-12-21
46.790000915527344,2011-12-22
47.90999984741211,2011-12-23
48.63999938964844,2011-12-27
47.11000061035156,2011-12-28
47.040000915527344,2011-12-29
46.65999984741211,2011-12-30
47.029998779296875,2012-01-03
51.150001525878906,2012-01-04
52.099998474121094,2012-01-05
53.68000030517578,2012-01-06
53.439998626708984,2012-01-09
59.869998931884766,2012-01-10
60.56999969482422,2012-01-11
61.2400016784668,2012-01-12
61.959999084472656,2012-01-13
60.68000030517578,2012-01-17
60.5099983215332,2012-01-18
60.13999938964844,2012-01-19
60.119998931884766,2012-01-20
62.439998626708984,2012-01-23
62.18000030517578,2012-01-24
63.369998931884766,2012-01-25
62.97999954223633,2012-01-26
64.12000274658203,2012-01-27
63.130001068115234,2012-01-30
63.130001068115234,2012-01-31
63.7599983215332,2012-02-01
63.54999923706055,2012-02-02
64.58000183105469,2012-02-03
64.94000244140625,2012-02-06
65.05000305175781,2012-02-07
64.7699966430664,2012-02-08
65.66000366210938,2012-02-09
65.33000183105469,2012-02-10
65.48999786376953,2012-02-13
65.33999633789062,2012-02-14
64.87000274658203,2012-02-15
65.58999633789062,2012-02-16
65.01000213623047,2012-02-17
64.26000213623047,2012-02-21
65.0,2012-02-22
66.69999694824219,2012-02-23
66.58999633789062,2012-02-24
67.3499984741211,2012-02-27
67.73999786376953,2012-02-28
67.0199966430664,2012-02-29
70.86000061035156,2012-03-01
70.4800033569336,2012-03-02
68.81999969482422,2012-03-05
66.05000305175781,2012-03-06
68.66999816894531,2012-03-07
70.94000244140625,2012-03-08
72.08999633789062,2012-03-09
72.2699966430664,2012-03-12
72.88999938964844,2012-03-13
72.43000030517578,2012-03-14
74.23999786376953,2012-03-15
72.04000091552734,2012-03-16
73.05000305175781,2012-03-19
72.88999938964844,2012-03-20
74.06999969482422,2012-03-21
75.94999694824219,2012-03-22
75.87999725341797,2012-03-23
75.2300033569336,2012-03-26
74.68000030517578,2012-03-27
73.31999969482422,2012-03-28
73.1500015258789,2012-03-29
74.7300033569336,2012-03-30
74.73999786376953,2012-04-02
76.61000061035156,2012-04-03
75.30000305175781,2012-04-04
77.05999755859375,2012-04-05
75.97000122070312,2012-04-09
71.44000244140625,2012-04-10
73.05999755859375,2012-04-11
73.12999725341797,2012-04-12
73.51000213623047,2012-04-13
73.4000015258789,2012-04-16
74.91000366210938,2012-04-17
74.77999877929688,2012-04-18
72.95999908447266,2012-04-19
73.69999694824219,2012-04-20
73.81999969482422,2012-04-23
70.18000030517578,2012-04-24
71.93000030517578,2012-04-25
73.41999816894531,2012-04-26
74.70999908447266,2012-04-27
74.13999938964844,2012-04-30
76.05000305175781,2012-05-01
79.43000030517578,2012-05-02
80.30000305175781,2012-05-03
77.69999694824219,2012-05-04
77.27999877929688,2012-05-07
74.93000030517578,2012-05-08
74.05999755859375,2012-05-09
73.5,2012-05-10
73.54000091552734,2012-05-11
72.2300033569336,2012-05-14
70.6500015258789,2012-05-15
70.93000030517578,2012-05-16
66.97000122070312,2012-05-17
66.95999908447266,2012-05-18
69.11000061035156,2012-05-21
69.55999755859375,2012-05-22
72.47000122070312,2012-05-23
72.66999816894531,2012-05-24
72.05999755859375,2012-05-25
74.56999969482422,2012-05-29
72.9800033569336,2012-05-30
72.63999938964844,2012-05-31
69.30000305175781,2012-06-01
69.33999633789062,2012-06-04
70.66000366210938,2012-06-05
70.0199966430664,2012-06-06
63.84000015258789,2012-06-07
64.7699966430664,2012-06-08
63.209999084472656,2012-06-11
64.20999908447266,2012-06-12
61.91999816894531,2012-06-13
60.720001220703125,2012-06-14
62.11000061035156,2012-06-15
63.040000915527344,2012-06-18
64.43000030517578,2012-06-19
64.47000122070312,2012-06-20
63.20000076293945,2012-06-21
64.69000244140625,2012-06-22
64.45999908447266,2012-06-25
63.86000061035156,2012-06-26
61.849998474121094,2012-06-27
58.40999984741211,2012-06-28
59.630001068115234,2012-06-29
58.099998474121094,2012-07-02
57.93000030517578,2012-07-03
60.15999984741211,2012-07-05
59.540000915527344,2012-07-06
58.630001068115234,2012-07-09
57.95000076293945,2012-07-10
55.900001525878906,2012-07-11
55.0,2012-07-12
56.150001525878906,2012-07-13
55.41999816894531,2012-07-16
54.400001525878906,2012-07-17
57.150001525878906,2012-07-18
59.29999923706055,2012-07-19
57.349998474121094,2012-07-20
58.38999938964844,2012-07-23
56.849998474121094,2012-07-24
56.380001068115234,2012-07-25
59.470001220703125,2012-07-26
61.58000183105469,2012-07-27
59.689998626708984,2012-07-30
56.47999954223633,2012-07-31
53.349998474121094,2012-08-01
54.47999954223633,2012-08-02
56.630001068115234,2012-08-03
56.2599983215332,2012-08-06
58.16999816894531,2012-08-07
58.18000030517578,2012-08-08
57.939998626708984,2012-08-09
58.720001220703125,2012-08-10
58.47999954223633,2012-08-13
57.59000015258789,2012-08-14
59.5099983215332,2012-08-15
60.65999984741211,2012-08-16
63.189998626708984,2012-08-17
61.5099983215332,2012-08-20
61.060001373291016,2012-08-21
62.84000015258789,2012-08-22
64.36000061035156,2012-08-23
63.869998931884766,2012-08-24
64.37000274658203,2012-08-27
65.08999633789062,2012-08-28
65.52999877929688,2012-08-29
64.6500015258789,2012-08-30
65.19000244140625,2012-08-31
66.87999725341797,2012-09-04
66.72000122070312,2012-09-05
68.5999984741211,2012-09-06
77.13999938964844,2012-09-07
76.66000366210938,2012-09-10
76.48999786376953,2012-09-11
76.9000015258789,2012-09-12
77.16000366210938,2012-09-13
77.98999786376953,2012-09-14
77.4000015258789,2012-09-17
75.01000213623047,2012-09-18
76.0199966430664,2012-09-19
75.4800033569336,2012-09-20
74.9800033569336,2012-09-21
74.22000122070312,2012-09-24
72.9800033569336,2012-09-25
73.69999694824219,2012-09-26
74.26000213623047,2012-09-27
73.94000244140625,2012-09-28
73.56999969482422,2012-10-01
76.3499984741211,2012-10-02
75.0199966430664,2012-10-03
76.44999694824219,2012-10-04
75.4000015258789,2012-10-05
75.4000015258789,2012-10-08
72.79000091552734,2012-10-09
72.9800033569336,2012-10-10
72.69999694824219,2012-10-11
73.43000030517578,2012-10-12
73.94000244140625,2012-10-15
75.5199966430664,2012-10-16
75.3499984741211,2012-10-17
74.6500015258789,2012-10-18
69.02999877929688,2012-10-19
68.27999877929688,2012-10-22
68.8499984741211,2012-10-23
69.25,2012-10-24
67.69000244140625,2012-10-25
67.48999786376953,2012-10-26
68.83999633789062,2012-10-31
71.0199966430664,2012-11-01
69.98999786376953,2012-11-02
70.83999633789062,2012-11-05
71.58999633789062,2012-11-06
70.76000213623047,2012-11-07
68.41000366210938,2012-11-08
67.7300033569336,2012-11-09
69.2300033569336,2012-11-12
69.80000305175781,2012-11-13
65.91999816894531,2012-11-14
65.87000274658203,2012-11-15
68.0199966430664,2012-11-16
71.2300033569336,2012-11-19
71.87999725341797,2012-11-20
69.9800033569336,2012-11-21
70.66999816894531,2012-11-23
70.69000244140625,2012-11-26
71.94999694824219,2012-11-27
73.55000305175781,2012-11-28
72.44000244140625,2012-11-29
71.77999877929688,2012-11-30
71.5199966430664,2012-12-03
70.63999938964844,2012-12-04
68.58999633789062,2012-12-05
73.56999969482422,2012-12-06
72.52999877929688,2012-12-07
72.27999877929688,2012-12-10
73.77999877929688,2012-12-11
74.25,2012-12-12
74.7699966430664,2012-12-13
74.55000305175781,2012-12-14
76.36000061035156,2012-12-17
77.19000244140625,2012-12-18
76.19000244140625,2012-12-19
77.1500015258789,2012-12-20
75.70999908447266,2012-12-21
75.76000213623047,2012-12-24
73.37999725341797,2012-12-26
74.6500015258789,2012-12-27
74.30999755859375,2012-12-28
76.2300033569336,2012-12-31
74.0199966430664,2013-01-02
75.08999633789062,2013-01-03
71.94999694824219,2013-01-04
71.0999984741211,2013-01-07
71.62999725341797,2013-01-08
71.04000091552734,2013-01-09
70.58000183105469,2013-01-10
70.83999633789062,2013-01-11
72.30000305175781,2013-01-14
69.47000122070312,2013-01-15
67.44000244140625,2013-01-16
68.1500015258789,2013-01-17
66.80000305175781,2013-01-18
66.12999725341797,2013-01-22
66.20999908447266,2013-01-23
67.5999984741211,2013-01-24
69.83000183105469,2013-01-25
70.0,2013-01-28
69.83000183105469,2013-01-29
69.37000274658203,2013-01-30
69.0,2013-01-31
67.86000061035156,2013-02-01
66.81999969482422,2013-02-04
67.20999908447266,2013-02-05
68.08000183105469,2013-02-06
67.62999725341797,2013-02-07
68.04000091552734,2013-02-08
67.3499984741211,2013-02-11
67.55999755859375,2013-02-12
67.27999877929688,2013-02-13
66.98999786376953,2013-02-14
67.8499984741211,2013-02-15
69.75,2013-02-19
68.16000366210938,2013-02-20
66.83999633789062,2013-02-21
67.05000305175781,2013-02-22
66.7300033569336,2013-02-25
65.97000122070312,2013-02-26
67.72000122070312,2013-02-27
67.05000305175781,2013-02-28
67.5,2013-03-01
67.05000305175781,2013-03-04
69.12999725341797,2013-03-05
69.51000213623047,2013-03-06
68.05000305175781,2013-03-07
69.91999816894531,2013-03-08
69.4800033569336,2013-03-11
68.73999786376953,2013-03-12
68.62999725341797,2013-03-13
70.47000122070312,2013-03-14
68.4800033569336,2013-03-15
65.9000015258789,2013-03-18
64.08000183105469,2013-03-19
63.880001068115234,2013-03-20
64.69999694824219,2013-03-21
62.349998474121094,2013-03-22
63.08000183105469,2013-03-25
63.029998779296875,2013-03-26
62.779998779296875,2013-03-27
62.349998474121094,2013-03-28
62.31999969482422,2013-04-01
63.2400016784668,2013-04-02
64.23999786376953,2013-04-03
65.66000366210938,2013-04-04
64.33000183105469,2013-04-05
65.76000213623047,2013-04-08
66.05000305175781,2013-04-09
66.52999877929688,2013-04-10
68.80999755859375,2013-04-11
69.5999984741211,2013-04-12
69.13999938964844,2013-04-15
70.02999877929688,2013-04-16
71.33999633789062,2013-04-17
68.8499984741211,2013-04-18
68.37999725341797,2013-04-19
73.88999938964844,2013-04-22
74.26000213623047,2013-04-23
75.77999877929688,2013-04-24
75.0999984741211,2013-04-25
74.13999938964844,2013-04-26
75.05000305175781,2013-04-29
76.12999725341797,2013-04-30
75.44000244140625,2013-05-01
76.87999725341797,2013-05-02
76.36000061035156,2013-05-03
74.4000015258789,2013-05-06
74.79000091552734,2013-05-07
75.08000183105469,2013-05-08
79.06999969482422,2013-05-09
80.41000366210938,2013-05-10
79.55000305175781,2013-05-13
81.0999984741211,2013-05-14
80.58000183105469,2013-05-15
79.8499984741211,2013-05-16
81.05000305175781,2013-05-17
80.62000274658203,2013-05-20
81.45999908447266,2013-05-21
78.45999908447266,2013-05-22
79.04000091552734,2013-05-23
78.88999938964844,2013-05-24
78.37000274658203,2013-05-28
78.79000091552734,2013-05-29
77.94000244140625,2013-05-30
77.80999755859375,2013-05-31
79.29000091552734,2013-06-03
80.4800033569336,2013-06-04
78.87999725341797,2013-06-05
79.55999755859375,2013-06-06
81.43000030517578,2013-06-07
82.27999877929688,2013-06-10
67.8499984741211,2013-06-11
64.30000305175781,2013-06-12
66.83999633789062,2013-06-13
66.1500015258789,2013-06-14
64.95999908447266,2013-06-17
65.41999816894531,2013-06-18
64.88999938964844,2013-06-19
62.70000076293945,2013-06-20
61.900001525878906,2013-06-21
61.33000183105469,2013-06-24
62.5099983215332,2013-06-25
63.880001068115234,2013-06-26
65.62999725341797,2013-06-27
65.5,2013-06-28
65.41999816894531,2013-07-01
65.05000305175781,2013-07-02
64.5,2013-07-03
63.54999923706055,2013-07-05
65.93000030517578,2013-07-08
65.44999694824219,2013-07-09
65.69000244140625,2013-07-10
65.94999694824219,2013-07-11
66.36000061035156,2013-07-12
66.13999938964844,2013-07-15
64.19999694824219,2013-07-16
65.31999969482422,2013-07-17
65.7699966430664,2013-07-18
67.69999694824219,2013-07-19
67.51000213623047,2013-07-22
67.79000091552734,2013-07-23
67.72000122070312,2013-07-24
69.20999908447266,2013-07-25
69.0199966430664,2013-07-26
69.05000305175781,2013-07-29
69.55999755859375,2013-07-30
69.56999969482422,2013-07-31
71.08999633789062,2013-08-01
72.69999694824219,2013-08-02
73.54000091552734,2013-08-05
73.66000366210938,2013-08-06
72.37000274658203,2013-08-07
72.62000274658203,2013-08-08
72.58000183105469,2013-08-09
72.9000015258789,2013-08-12
74.6500015258789,2013-08-13
73.3499984741211,2013-08-14
72.22000122070312,2013-08-15
70.12999725341797,2013-08-16
68.94000244140625,2013-08-19
69.26000213623047,2013-08-20
70.1500015258789,2013-08-21
70.95999908447266,2013-08-22
71.7699966430664,2013-08-23
72.0,2013-08-26
69.36000061035156,2013-08-27
69.27999877929688,2013-08-28
71.12999725341797,2013-08-29
70.83999633789062,2013-08-30
69.91999816894531,2013-09-03
70.0999984741211,2013-09-04
69.91999816894531,2013-09-05
69.48999786376953,2013-09-06
71.27999877929688,2013-09-09
70.06999969482422,2013-09-10
69.0199966430664,2013-09-11
65.29000091552734,2013-09-12
68.37000274658203,2013-09-13
70.04000091552734,2013-09-16
70.22000122070312,2013-09-17
74.45999908447266,2013-09-18
73.5,2013-09-19
73.58999633789062,2013-09-20
72.98999786376953,2013-09-23
73.06999969482422,2013-09-24
72.26000213623047,2013-09-25
72.25,2013-09-26
72.0199966430664,2013-09-27
73.12999725341797,2013-09-30
73.86000061035156,2013-10-01
74.45999908447266,2013-10-02
76.56999969482422,2013-10-03
76.44999694824219,2013-10-04
75.87999725341797,2013-10-07
73.63999938964844,2013-10-08
73.94000244140625,2013-10-09
75.72000122070312,2013-10-10
74.94999694824219,2013-10-11
75.63999938964844,2013-10-14
74.66000366210938,2013-10-15
74.05000305175781,2013-10-16
72.44999694824219,2013-10-17
72.75,2013-10-18
72.02999877929688,2013-10-21
72.9000015258789,2013-10-22
72.5,2013-10-23
72.58000183105469,2013-10-24
72.66000366210938,2013-10-25
71.87999725341797,2013-10-28
73.25,2013-10-29
70.66999816894531,2013-10-30
69.08999633789062,2013-10-31
67.8499984741211,2013-11-01
69.33000183105469,2013-11-04
69.48999786376953,2013-11-05
69.97000122070312,2013-11-06
68.33000183105469,2013-11-07
69.0,2013-11-08
68.95999908447266,2013-11-11
66.94999694824219,2013-11-12
68.9800033569336,2013-11-13
66.18000030517578,2013-11-14
66.94000244140625,2013-11-15
66.8499984741211,2013-11-18
66.75,2013-11-19
68.16999816894531,2013-11-20
69.37000274658203,2013-11-21
69.41999816894531,2013-11-22
69.83000183105469,2013-11-25
69.29000091552734,2013-11-26
70.19999694824219,2013-11-27
69.72000122070312,2013-11-29
71.4000015258789,2013-12-02
71.55999755859375,2013-12-03
70.27999877929688,2013-12-04
70.62000274658203,2013-12-05
69.83999633789062,2013-12-06
70.33999633789062,2013-12-09
69.12000274658203,2013-12-10
68.3499984741211,2013-12-11
60.38999938964844,2013-12-12
59.20000076293945,2013-12-13
57.880001068115234,2013-12-16
58.66999816894531,2013-12-17
59.099998474121094,2013-12-18
58.77000045776367,2013-12-19
58.79999923706055,2013-12-20
58.9900016784668,2013-12-23
58.97999954223633,2013-12-24
59.70000076293945,2013-12-26
59.15999984741211,2013-12-27
59.11000061035156,2013-12-30
59.029998779296875,2013-12-31
58.59000015258789,2014-01-02
58.779998779296875,2014-01-03
57.779998779296875,2014-01-06
58.279998779296875,2014-01-07
58.02000045776367,2014-01-08
57.349998474121094,2014-01-09
59.599998474121094,2014-01-10
49.70000076293945,2014-01-13
49.2599983215332,2014-01-14
49.650001525878906,2014-01-15
48.790000915527344,2014-01-16
47.4900016784668,2014-01-17
47.849998474121094,2014-01-21
47.459999084472656,2014-01-22
47.150001525878906,2014-01-23
47.619998931884766,2014-01-24
46.27000045776367,2014-01-27
46.709999084472656,2014-01-28
45.68000030517578,2014-01-29
46.81999969482422,2014-01-30
45.689998626708984,2014-01-31
44.779998779296875,2014-02-03
44.97999954223633,2014-02-04
44.529998779296875,2014-02-05
45.45000076293945,2014-02-06
47.380001068115234,2014-02-07
47.529998779296875,2014-02-10
48.27000045776367,2014-02-11
49.400001525878906,2014-02-12
50.09000015258789,2014-02-13
51.04999923706055,2014-02-14
51.41999816894531,2014-02-18
51.209999084472656,2014-02-19
51.13999938964844,2014-02-20
51.38999938964844,2014-02-21
51.619998931884766,2014-02-24
51.52000045776367,2014-02-25
52.33000183105469,2014-02-26
52.90999984741211,2014-02-27
50.310001373291016,2014-02-28
49.560001373291016,2014-03-03
50.0099983215332,2014-03-04
49.880001068115234,2014-03-05
49.119998931884766,2014-03-06
49.61000061035156,2014-03-07
49.11000061035156,2014-03-10
48.70000076293945,2014-03-11
47.130001068115234,2014-03-12
46.779998779296875,2014-03-13
46.779998779296875,2014-03-14
48.040000915527344,2014-03-17
49.0099983215332,2014-03-18
50.22999954223633,2014-03-19
48.7400016784668,2014-03-20
47.630001068115234,2014-03-21
49.31999969482422,2014-03-24
47.9900016784668,2014-03-25
48.22999954223633,2014-03-26
51.20000076293945,2014-03-27
51.88999938964844,2014-03-28
52.59000015258789,2014-03-31
52.97999954223633,2014-04-01
54.40999984741211,2014-04-02
54.13999938964844,2014-04-03
54.18000030517578,2014-04-04
52.619998931884766,2014-04-07
53.15999984741211,2014-04-08
54.560001373291016,2014-04-09
52.56999969482422,2014-04-10
52.08000183105469,2014-04-11
52.38999938964844,2014-04-14
52.5099983215332,2014-04-15
52.709999084472656,2014-04-16
51.709999084472656,2014-04-17
49.06999969482422,2014-04-21
48.27000045776367,2014-04-22
47.5099983215332,2014-04-23
47.099998474121094,2014-04-24
45.5,2014-04-25
45.22999954223633,2014-04-28
45.58000183105469,2014-04-29
45.93000030517578,2014-04-30
44.9900016784668,2014-05-01
45.45000076293945,2014-05-02
45.56999969482422,2014-05-05
44.599998474121094,2014-05-06
43.70000076293945,2014-05-07
43.209999084472656,2014-05-08
43.77000045776367,2014-05-09
44.77000045776367,2014-05-12
45.380001068115234,2014-05-13
45.20000076293945,2014-05-14
44.66999816894531,2014-05-15
45.150001525878906,2014-05-16
45.66999816894531,2014-05-19
44.45000076293945,2014-05-20
44.790000915527344,2014-05-21
45.150001525878906,2014-05-22
45.29999923706055,2014-05-23
44.86000061035156,2014-05-27
44.689998626708984,2014-05-28
44.43000030517578,2014-05-29
44.630001068115234,2014-05-30
43.4900016784668,2014-06-02
43.27000045776367,2014-06-03
42.97999954223633,2014-06-04
42.869998931884766,2014-06-05
44.41999816894531,2014-06-06
44.9900016784668,2014-06-09
45.47999954223633,2014-06-10
44.29999923706055,2014-06-11
37.25,2014-06-12
37.61000061035156,2014-06-13
38.25,2014-06-16
38.709999084472656,2014-06-17
39.880001068115234,2014-06-18
40.27000045776367,2014-06-19
40.22999954223633,2014-06-20
41.25,2014-06-23
41.11000061035156,2014-06-24
41.119998931884766,2014-06-25
40.4900016784668,2014-06-26
40.41999816894531,2014-06-27
40.47999954223633,2014-06-30
40.27000045776367,2014-07-01
41.400001525878906,2014-07-02
42.599998474121094,2014-07-03
40.81999969482422,2014-07-07
40.75,2014-07-08
40.290000915527344,2014-07-09
39.97999954223633,2014-07-10
40.16999816894531,2014-07-11
38.869998931884766,2014-07-14
38.65999984741211,2014-07-15
38.11000061035156,2014-07-16
37.97999954223633,2014-07-17
38.150001525878906,2014-07-18
37.5099983215332,2014-07-21
37.529998779296875,2014-07-22
37.560001373291016,2014-07-23
39.5099983215332,2014-07-24
39.029998779296875,2014-07-25
39.45000076293945,2014-07-28
39.16999816894531,2014-07-29
39.45000076293945,2014-07-30
38.470001220703125,2014-07-31
38.29999923706055,2014-08-01
38.5,2014-08-04
38.70000076293945,2014-08-05
39.970001220703125,2014-08-06
39.029998779296875,2014-08-07
40.11000061035156,2014-08-08
40.380001068115234,2014-08-11
39.290000915527344,2014-08-12
38.77000045776367,2014-08-13
38.75,2014-08-14
38.369998931884766,2014-08-15
38.790000915527344,2014-08-18
39.9900016784668,2014-08-19
40.0,2014-08-20
39.79999923706055,2014-08-21
40.45000076293945,2014-08-22
40.83000183105469,2014-08-25
41.66999816894531,2014-08-26
41.4900016784668,2014-08-27
40.59000015258789,2014-08-28
39.93000030517578,2014-08-29
40.11000061035156,2014-09-02
39.130001068115234,2014-09-03
39.040000915527344,2014-09-04
39.13999938964844,2014-09-05
39.06999969482422,2014-09-08
38.68000030517578,2014-09-09
38.38999938964844,2014-09-10
43.72999954223633,2014-09-11
45.189998626708984,2014-09-12
44.20000076293945,2014-09-15
43.439998626708984,2014-09-16
44.0099983215332,2014-09-17
44.29999923706055,2014-09-18
43.2400016784668,2014-09-19
41.72999954223633,2014-09-22
41.959999084472656,2014-09-23
42.65999984741211,2014-09-24
42.22999954223633,2014-09-25
42.9900016784668,2014-09-26
42.27000045776367,2014-09-29
42.0099983215332,2014-09-30
41.459999084472656,2014-10-01
42.36000061035156,2014-10-02
42.06999969482422,2014-10-03
41.33000183105469,2014-10-06
41.0,2014-10-07
42.22999954223633,2014-10-08
41.06999969482422,2014-10-09
40.349998474121094,2014-10-10
39.08000183105469,2014-10-13
39.439998626708984,2014-10-14
39.599998474121094,2014-10-15
40.0,2014-10-16
38.84000015258789,2014-10-17
40.4900016784668,2014-10-20
41.20000076293945,2014-10-21
40.849998474121094,2014-10-22
41.40999984741211,2014-10-23
41.400001525878906,2014-10-24
41.5099983215332,2014-10-27
41.72999954223633,2014-10-28
41.18000030517578,2014-10-29
41.68000030517578,2014-10-30
41.650001525878906,2014-10-31
41.93000030517578,2014-11-03
41.52000045776367,2014-11-04
41.290000915527344,2014-11-05
42.779998779296875,2014-11-06
43.7599983215332,2014-11-07
43.29999923706055,2014-11-10
43.18000030517578,2014-11-11
45.65999984741211,2014-11-12
45.189998626708984,2014-11-13
44.9900016784668,2014-11-14
44.41999816894531,2014-11-17
44.79999923706055,2014-11-18
45.599998474121094,2014-11-19
45.880001068115234,2014-11-20
46.90999984741211,2014-11-21
46.93000030517578,2014-11-24
48.66999816894531,2014-11-25
48.34000015258789,2014-11-26
48.189998626708984,2014-11-28
47.040000915527344,2014-12-01
46.060001373291016,2014-12-02
45.709999084472656,2014-12-03
45.91999816894531,2014-12-04
45.5099983215332,2014-12-05
44.93000030517578,2014-12-08
47.72999954223633,2014-12-09
46.70000076293945,2014-12-10
50.959999084472656,2014-12-11
52.95000076293945,2014-12-12
53.869998931884766,2014-12-15
52.5,2014-12-16
53.2400016784668,2014-12-17
53.150001525878906,2014-12-18
53.5,2014-12-19
53.959999084472656,2014-12-22
54.560001373291016,2014-12-23
54.400001525878906,2014-12-24
54.77000045776367,2014-12-26
55.380001068115234,2014-12-29
55.75,2014-12-30
55.790000915527344,2014-12-31
55.34000015258789,2015-01-02
55.959999084472656,2015-01-05
55.56999969482422,2015-01-06
57.650001525878906,2015-01-07
59.06999969482422,2015-01-08
58.630001068115234,2015-01-09
62.59000015258789,2015-01-12
63.060001373291016,2015-01-13
63.400001525878906,2015-01-14
62.5099983215332,2015-01-15
63.0,2015-01-16
63.0,2015-01-20
62.86000061035156,2015-01-21
63.7599983215332,2015-01-22
66.19999694824219,2015-01-23
66.76000213623047,2015-01-26
67.4800033569336,2015-01-27
66.16000366210938,2015-01-28
67.19000244140625,2015-01-29
