PCG,Date
1.409424901008606,1979-08-30
1.409424901008606,1979-08-31
1.409424901008606,1979-09-04
1.4021220207214355,1979-09-05
1.409424901008606,1979-09-06
1.3875173330307007,1979-09-07
1.3866180181503296,1979-09-10
1.3866180181503296,1979-09-11
1.3866180181503296,1979-09-12
1.379122018814087,1979-09-13
1.3716270923614502,1979-09-14
1.3716270923614502,1979-09-17
1.379122018814087,1979-09-18
1.3716270923614502,1979-09-19
1.3491424322128296,1979-09-20
1.35663640499115,1979-09-21
1.3491424322128296,1979-09-24
1.3491424322128296,1979-09-25
1.3491424322128296,1979-09-26
1.3491424322128296,1979-09-27
1.3491424322128296,1979-09-28
1.35663640499115,1979-10-01
1.364132285118103,1979-10-02
1.3716270923614502,1979-10-03
1.364132285118103,1979-10-04
1.364132285118103,1979-10-05
1.3716270923614502,1979-10-08
1.3416463136672974,1979-10-09
1.3266558647155762,1979-10-10
1.3266558647155762,1979-10-11
1.3341515064239502,1979-10-12
1.3266558647155762,1979-10-15
1.3341515064239502,1979-10-16
1.3416463136672974,1979-10-17
1.364132285118103,1979-10-18
1.3266558647155762,1979-10-19
1.3266558647155762,1979-10-22
1.3116652965545654,1979-10-23
1.3041702508926392,1979-10-24
1.3116652965545654,1979-10-25
1.3266558647155762,1979-10-26
1.3266558647155762,1979-10-29
1.3341515064239502,1979-10-30
1.3491424322128296,1979-10-31
1.3491424322128296,1979-11-01
1.3491424322128296,1979-11-02
1.3416463136672974,1979-11-05
1.3416463136672974,1979-11-06
1.3191604614257812,1979-11-07
1.3341515064239502,1979-11-08
1.3416463136672974,1979-11-09
1.3491424322128296,1979-11-12
1.35663640499115,1979-11-13
1.35663640499115,1979-11-14
1.364132285118103,1979-11-15
1.364132285118103,1979-11-16
1.35663640499115,1979-11-19
1.364132285118103,1979-11-20
1.3866180181503296,1979-11-21
1.394113302230835,1979-11-23
1.4165984392166138,1979-11-26
1.4240938425064087,1979-11-27
1.4240938425064087,1979-11-28
1.4240938425064087,1979-11-29
1.394113302230835,1979-11-30
1.4165984392166138,1979-12-03
1.4165984392166138,1979-12-04
1.4165984392166138,1979-12-05
1.4016073942184448,1979-12-06
1.4091033935546875,1979-12-07
1.4240938425064087,1979-12-10
1.4077848196029663,1979-12-11
1.3923994302749634,1979-12-12
1.4000924825668335,1979-12-13
1.4000924825668335,1979-12-14
1.4077848196029663,1979-12-17
1.4077848196029663,1979-12-18
1.4154772758483887,1979-12-19
1.4154772758483887,1979-12-20
1.4077848196029663,1979-12-21
1.4154772758483887,1979-12-24
1.4154772758483887,1979-12-26
1.4154772758483887,1979-12-27
1.4154772758483887,1979-12-28
1.4154772758483887,1979-12-31
1.4154772758483887,1980-01-02
1.4154772758483887,1980-01-03
1.4231709241867065,1980-01-04
1.4154772758483887,1980-01-07
1.4000924825668335,1980-01-08
1.4000924825668335,1980-01-09
1.4000924825668335,1980-01-10
1.3923994302749634,1980-01-11
1.3847070932388306,1980-01-14
1.3847070932388306,1980-01-15
1.377013921737671,1980-01-16
1.3616286516189575,1980-01-17
1.377013921737671,1980-01-18
1.3539355993270874,1980-01-21
1.3539355993270874,1980-01-22
1.3462426662445068,1980-01-23
1.3616286516189575,1980-01-24
1.3539355993270874,1980-01-25
1.3231638669967651,1980-01-28
1.3385494947433472,1980-01-29
1.315470814704895,1980-01-30
1.315470814704895,1980-01-31
1.307778239250183,1980-02-01
1.300085425376892,1980-02-04
1.2923930883407593,1980-02-05
1.2923930883407593,1980-02-06
1.2923930883407593,1980-02-07
1.2923930883407593,1980-02-08
1.2923930883407593,1980-02-11
1.2923930883407593,1980-02-12
1.2923930883407593,1980-02-13
1.300085425376892,1980-02-14
1.2847009897232056,1980-02-15
1.2539293766021729,1980-02-19
1.2308510541915894,1980-02-20
1.2539293766021729,1980-02-21
1.2539293766021729,1980-02-22
1.2770075798034668,1980-02-25
1.2770075798034668,1980-02-26
1.2847009897232056,1980-02-27
1.2847009897232056,1980-02-28
1.3462426662445068,1980-02-29
1.3231638669967651,1980-03-03
1.315470814704895,1980-03-04
1.2847009897232056,1980-03-05
1.2693147659301758,1980-03-06
1.2616219520568848,1980-03-07
1.300085425376892,1980-03-10
1.3175472021102905,1980-03-11
1.301673173904419,1980-03-12
1.2937359809875488,1980-03-13
1.301673173904419,1980-03-14
1.2937359809875488,1980-03-17
1.301673173904419,1980-03-18
1.3254848718643188,1980-03-19
1.3175472021102905,1980-03-20
1.3096098899841309,1980-03-21
1.2937359809875488,1980-03-24
1.2857986688613892,1980-03-25
1.277862310409546,1980-03-26
1.2381765842437744,1980-03-27
1.254050850868225,1980-03-28
1.3096098899841309,1980-03-31
1.3254848718643188,1980-04-01
1.3334214687347412,1980-04-02
1.3810429573059082,1980-04-03
1.3651701211929321,1980-04-07
1.3651701211929321,1980-04-08
1.3889803886413574,1980-04-09
1.4286651611328125,1980-04-10
1.41279137134552,1980-04-11
1.396917700767517,1980-04-14
1.41279137134552,1980-04-15
1.4286651611328125,1980-04-16
1.4445401430130005,1980-04-17
1.4445401430130005,1980-04-18
1.4207289218902588,1980-04-21
1.4445401430130005,1980-04-22
1.4604138135910034,1980-04-23
1.4921622276306152,1980-04-24
1.4921622276306152,1980-04-25
1.4842239618301392,1980-04-28
1.4762877225875854,1980-04-29
1.4842239618301392,1980-04-30
1.4921622276306152,1980-05-01
1.4842239618301392,1980-05-02
1.5000989437103271,1980-05-05
1.4921622276306152,1980-05-06
1.523909568786621,1980-05-07
1.5000989437103271,1980-05-08
1.4921622276306152,1980-05-09
1.5080362558364868,1980-05-12
1.5318468809127808,1980-05-13
1.5318468809127808,1980-05-14
1.5080362558364868,1980-05-15
1.5080362558364868,1980-05-16
1.5080362558364868,1980-05-19
1.5000989437103271,1980-05-20
1.5000989437103271,1980-05-21
1.5000989437103271,1980-05-22
1.5080362558364868,1980-05-23
1.5397847890853882,1980-05-27
1.5397847890853882,1980-05-28
1.523909568786621,1980-05-29
1.5080362558364868,1980-05-30
1.4762877225875854,1980-06-02
1.4683507680892944,1980-06-03
1.4762877225875854,1980-06-04
1.5000989437103271,1980-06-05
1.5159729719161987,1980-06-06
1.523909568786621,1980-06-09
1.533699870109558,1980-06-10
1.541857361793518,1980-06-11
1.5500162839889526,1980-06-12
1.5826478004455566,1980-06-13
1.5663310289382935,1980-06-16
1.5744892358779907,1980-06-17
1.5744892358779907,1980-06-18
1.5663310289382935,1980-06-19
1.5581737756729126,1980-06-20
1.5581737756729126,1980-06-23
1.5744892358779907,1980-06-24
1.5826478004455566,1980-06-25
1.5826478004455566,1980-06-26
1.5826478004455566,1980-06-27
1.5744892358779907,1980-06-30
1.5908055305480957,1980-07-01
1.5908055305480957,1980-07-02
1.5908055305480957,1980-07-03
1.5989629030227661,1980-07-07
1.6071217060089111,1980-07-08
1.5826478004455566,1980-07-09
1.5908055305480957,1980-07-10
1.5826478004455566,1980-07-11
1.5826478004455566,1980-07-14
1.5744892358779907,1980-07-15
1.5908055305480957,1980-07-16
1.5908055305480957,1980-07-17
1.5908055305480957,1980-07-18
1.5908055305480957,1980-07-21
1.5908055305480957,1980-07-22
1.5744892358779907,1980-07-23
1.5663310289382935,1980-07-24
1.5581737756729126,1980-07-25
1.541857361793518,1980-07-28
1.541857361793518,1980-07-29
1.533699870109558,1980-07-30
1.533699870109558,1980-07-31
1.5173839330673218,1980-08-01
1.4847519397735596,1980-08-04
1.5010675191879272,1980-08-05
1.5173839330673218,1980-08-06
1.5173839330673218,1980-08-07
1.525540828704834,1980-08-08
1.5010675191879272,1980-08-11
1.5173839330673218,1980-08-12
1.533699870109558,1980-08-13
1.533699870109558,1980-08-14
1.533699870109558,1980-08-15
1.525540828704834,1980-08-18
1.525540828704834,1980-08-19
1.5010675191879272,1980-08-20
1.5092254877090454,1980-08-21
1.492909550666809,1980-08-22
1.5010675191879272,1980-08-25
1.5010675191879272,1980-08-26
1.492909550666809,1980-08-27
1.492909550666809,1980-08-28
1.5010675191879272,1980-08-29
1.5173839330673218,1980-09-02
1.5500162839889526,1980-09-03
1.5581737756729126,1980-09-04
1.541857361793518,1980-09-05
1.5500162839889526,1980-09-08
1.5265311002731323,1980-09-09
1.534917950630188,1980-09-10
1.534917950630188,1980-09-11
1.534917950630188,1980-09-12
1.5265311002731323,1980-09-15
1.5265311002731323,1980-09-16
1.5265311002731323,1980-09-17
1.534917950630188,1980-09-18
1.5265311002731323,1980-09-19
1.4845927953720093,1980-09-22
1.4762057065963745,1980-09-23
1.467817783355713,1980-09-24
1.45943021774292,1980-09-25
1.4426560401916504,1980-09-26
1.4342678785324097,1980-09-29
1.4426560401916504,1980-09-30
1.4342678785324097,1980-10-01
1.4426560401916504,1980-10-02
1.467817783355713,1980-10-03
1.467817783355713,1980-10-06
1.45943021774292,1980-10-07
1.45943021774292,1980-10-08
1.4426560401916504,1980-10-09
1.4342678785324097,1980-10-10
1.4342678785324097,1980-10-13
1.4510431289672852,1980-10-14
1.4510431289672852,1980-10-15
1.4342678785324097,1980-10-16
1.4342678785324097,1980-10-17
1.4426560401916504,1980-10-20
1.4426560401916504,1980-10-21
1.4426560401916504,1980-10-22
1.4342678785324097,1980-10-23
1.4342678785324097,1980-10-24
1.4342678785324097,1980-10-27
1.4342678785324097,1980-10-28
1.4258805513381958,1980-10-29
1.4342678785324097,1980-10-30
1.4258805513381958,1980-10-31
1.4342678785324097,1980-11-03
1.45943021774292,1980-11-05
1.4342678785324097,1980-11-06
1.4091055393218994,1980-11-07
1.4021804332733154,1980-11-10
