AMP,Date
21.736835479736328,2009-06-02
21.316171646118164,2009-06-03
22.157503128051758,2009-06-04
21.504741668701172,2009-06-05
20.699676513671875,2009-06-08
20.59088134765625,2009-06-09
19.096799850463867,2009-06-10
18.632612228393555,2009-06-11
17.63896369934082,2009-06-12
17.972599029541016,2009-06-15
17.70424461364746,2009-06-16
17.29808807373047,2009-06-17
17.29083824157715,2009-06-18
17.40687370300293,2009-06-19
16.529281616210938,2009-06-22
16.688838958740234,2009-06-23
17.37061309814453,2009-06-24
17.42863655090332,2009-06-25
17.32710075378418,2009-06-26
17.515670776367188,2009-06-29
17.602706909179688,2009-06-30
17.84930419921875,2009-07-01
16.928192138671875,2009-07-02
17.211050033569336,2009-07-06
16.369718551635742,2009-07-07
15.96356201171875,2009-07-08
16.340702056884766,2009-07-09
16.057846069335938,2009-07-10
16.993465423583984,2009-07-13
17.051490783691406,2009-07-14
17.696990966796875,2009-07-15
17.90732765197754,2009-07-16
17.86380958557129,2009-07-17
18.09589958190918,2009-07-20
18.204694747924805,2009-07-21
18.124914169311523,2009-07-22
18.980745315551758,2009-07-23
18.690637588500977,2009-07-24
19.742298126220703,2009-07-27
19.35789680480957,2009-07-28
19.278121948242188,2009-07-29
20.467941284179688,2009-07-30
20.292749404907227,2009-07-31
20.234357833862305,2009-08-03
20.6650333404541,2009-08-04
21.015405654907227,2009-08-05
20.43874168395996,2009-08-06
21.606679916381836,2009-08-07
21.25629425048828,2009-08-10
20.30735206604004,2009-08-11
20.964309692382812,2009-08-12
21.292789459228516,2009-08-13
21.066505432128906,2009-08-14
19.971574783325195,2009-08-17
20.467941284179688,2009-08-18
20.460647583007812,2009-08-19
21.278196334838867,2009-08-20
21.767269134521484,2009-08-21
21.650466918945312,2009-08-24
22.16144371032715,2009-08-25
21.767269134521484,2009-08-26
21.94245719909668,2009-08-27
22.044647216796875,2009-08-28
21.920560836791992,2009-08-31
20.621234893798828,2009-09-01
20.446048736572266,2009-09-02
21.103004455566406,2009-09-03
21.168699264526367,2009-09-04
21.58477783203125,2009-09-08
21.97165298461914,2009-09-09
22.62861442565918,2009-09-10
22.081151962280273,2009-09-11
23.088478088378906,2009-09-14
23.154178619384766,2009-09-15
24.13231658935547,2009-09-16
23.818437576293945,2009-09-17
23.9133358001709,2009-09-18
23.55565643310547,2009-09-21
24.000926971435547,2009-09-22
23.424264907836914,2009-09-23
22.82569694519043,2009-09-24
22.58481216430664,2009-09-25
23.89143180847168,2009-09-28
23.60674476623535,2009-09-29
26.519271850585938,2009-09-30
26.986438751220703,2009-10-01
26.592269897460938,2009-10-02
26.424367904663086,2009-10-05
26.628767013549805,2009-10-06
26.82585906982422,2009-10-07
26.949947357177734,2009-10-08
26.76744842529297,2009-10-09
26.94264793395996,2009-10-12
26.154298782348633,2009-10-13
27.46820640563965,2009-10-14
27.198129653930664,2009-10-15
26.351375579833984,2009-10-16
26.643367767333984,2009-10-19
26.044795989990234,2009-10-20
25.906108856201172,2009-10-21
27.913484573364258,2009-10-22
27.059436798095703,2009-10-23
26.73826026916504,2009-10-26
26.322185516357422,2009-10-27
25.716323852539062,2009-10-28
26.031721115112305,2009-10-29
25.430259704589844,2009-10-30
25.81901741027832,2009-11-02
25.84835433959961,2009-11-03
27.1319637298584,2009-11-04
27.308006286621094,2009-11-05
27.748109817504883,2009-11-06
28.730976104736328,2009-11-09
28.3715763092041,2009-11-10
28.708984375,2009-11-11
28.188190460205078,2009-11-12
28.67230796813965,2009-11-13
28.459590911865234,2009-11-16
28.107515335083008,2009-11-17
28.210203170776367,2009-11-18
27.726099014282227,2009-11-19
27.55738639831543,2009-11-20
28.100173950195312,2009-11-23
27.975482940673828,2009-11-24
27.975482940673828,2009-11-25
27.175973892211914,2009-11-27
27.960811614990234,2009-11-30
28.5476016998291,2009-12-01
28.510934829711914,2009-12-02
28.03415870666504,2009-12-03
28.158857345581055,2009-12-04
27.850788116455078,2009-12-07
27.447362899780273,2009-12-08
27.344676971435547,2009-12-09
27.64541244506836,2009-12-10
28.195528030395508,2009-12-11
28.635635375976562,2009-12-14
28.166183471679688,2009-12-15
27.872798919677734,2009-12-16
27.733440399169922,2009-12-17
27.865463256835938,2009-12-18
28.180862426757812,2009-12-21
28.503597259521484,2009-12-22
28.76764488220215,2009-12-23
28.987714767456055,2009-12-24
28.958356857299805,2009-12-28
28.708984375,2009-12-29
28.65029525756836,2009-12-30
28.47425079345703,2009-12-31
29.251771926879883,2010-01-04
29.93391227722168,2010-01-05
30.352014541625977,2010-01-06
30.579389572143555,2010-01-07
30.689424514770508,2010-01-08
31.08550262451172,2010-01-11
30.58673095703125,2010-01-12
30.960803985595703,2010-01-13
30.821435928344727,2010-01-14
30.528039932250977,2010-01-15
30.85077476501465,2010-01-19
30.733428955078125,2010-01-20
29.88990592956543,2010-01-21
29.163734436035156,2010-01-22
29.655189514160156,2010-01-25
29.413135528564453,2010-01-26
30.00727081298828,2010-01-27
29.31778907775879,2010-01-28
28.048831939697266,2010-01-29
29.163734436035156,2010-02-01
29.325105667114258,2010-02-02
28.745647430419922,2010-02-03
27.594072341918945,2010-02-04
27.82144546508789,2010-02-05
27.308006286621094,2010-02-08
27.82144546508789,2010-02-09
28.396160125732422,2010-02-10
28.042490005493164,2010-02-11
28.18985366821289,2010-02-12
28.926647186279297,2010-02-16
29.339258193969727,2010-02-17
29.30978012084961,2010-02-18
29.575023651123047,2010-02-19
29.825538635253906,2010-02-22
29.30239486694336,2010-02-23
29.9508056640625,2010-02-24
29.59712791442871,2010-02-25
29.49398422241211,2010-02-26
29.68553924560547,2010-03-01
29.840269088745117,2010-03-02
29.958171844482422,2010-03-03
30.400239944458008,2010-03-04
31.60858917236328,2010-03-05
31.711740493774414,2010-03-08
31.534908294677734,2010-03-09
31.571731567382812,2010-03-10
31.571731567382812,2010-03-11
31.925413131713867,2010-03-12
32.01380920410156,2010-03-15
32.39695739746094,2010-03-16
33.067440032958984,2010-03-17
33.02324295043945,2010-03-18
32.55167770385742,2010-03-19
32.70641326904297,2010-03-22
32.92745590209961,2010-03-23
32.92008972167969,2010-03-24
32.93482208251953,2010-03-25
32.389591217041016,2010-03-26
32.78746032714844,2010-03-29
33.35479736328125,2010-03-30
33.42109680175781,2010-03-31
34.017913818359375,2010-04-01
34.06949234008789,2010-04-05
33.88529586791992,2010-04-06
33.369529724121094,2010-04-07
33.900020599365234,2010-04-08
34.01054382324219,2010-04-09
34.42314529418945,2010-04-12
35.06416320800781,2010-04-13
35.60939407348633,2010-04-14
35.52835464477539,2010-04-15
34.71786117553711,2010-04-16
35.123104095458984,2010-04-19
35.697818756103516,2010-04-20
35.63886260986328,2010-04-21
35.793575286865234,2010-04-22
36.139892578125,2010-04-23
35.74202346801758,2010-04-26
33.104286193847656,2010-04-27
34.23894119262695,2010-04-28
35.4399299621582,2010-04-29
34.157894134521484,2010-04-30
34.99785232543945,2010-05-03
33.833709716796875,2010-05-04
33.66358947753906,2010-05-05
32.3099365234375,2010-05-06
31.466684341430664,2010-05-07
33.76713943481445,2010-05-10
34.15918731689453,2010-05-11
34.262733459472656,2010-05-12
33.47126388549805,2010-05-13
32.09542465209961,2010-05-14
31.94009780883789,2010-05-17
30.630823135375977,2010-05-18
30.50507926940918,2010-05-19
28.48571014404297,2010-05-20
29.89113426208496,2010-05-21
28.85554313659668,2010-05-24
28.441326141357422,2010-05-25
28.641036987304688,2010-05-26
30.283172607421875,2010-05-27
29.432512283325195,2010-05-28
28.692819595336914,2010-06-01
29.809757232666016,2010-06-02
29.765378952026367,2010-06-03
28.411739349365234,2010-06-04
27.76080894470215,2010-06-07
28.197221755981445,2010-06-08
28.027097702026367,2010-06-09
28.899938583374023,2010-06-10
29.19582748413086,2010-06-11
29.203201293945312,2010-06-14
29.994678497314453,2010-06-15
30.135221481323242,2010-06-16
29.536083221435547,2010-06-17
29.41031837463379,2010-06-18
29.402938842773438,2010-06-21
28.929529190063477,2010-06-22
28.589256286621094,2010-06-23
27.930931091308594,2010-06-24
28.47090721130371,2010-06-25
28.145450592041016,2010-06-28
26.621671676635742,2010-06-29
26.725236892700195,2010-06-30
26.503326416015625,2010-07-01
26.7622127532959,2010-07-02
26.976720809936523,2010-07-06
28.21202278137207,2010-07-07
28.271188735961914,2010-07-08
28.848155975341797,2010-07-09
28.559682846069336,2010-07-12
29.277189254760742,2010-07-13
29.15883445739746,2010-07-14
28.996105194091797,2010-07-15
27.775585174560547,2010-07-16
27.88654899597168,2010-07-19
28.389543533325195,2010-07-20
27.598073959350586,2010-07-21
28.722412109375,2010-07-22
28.589256286621094,2010-07-23
28.478307723999023,2010-07-26
28.655838012695312,2010-07-27
28.315570831298828,2010-07-28
31.792146682739258,2010-07-29
31.355728149414062,2010-07-30
32.258155822753906,2010-08-02
31.673803329467773,2010-08-03
32.11205291748047,2010-08-04
32.238338470458984,2010-08-05
31.90407371520996,2010-08-06
32.62459182739258,2010-08-09
32.84745788574219,2010-08-10
31.97835350036621,2010-08-11
31.770366668701172,2010-08-12
31.34695816040039,2010-08-13
31.599510192871094,2010-08-16
33.070308685302734,2010-08-17
33.2188720703125,2010-08-18
32.27546310424805,2010-08-19
32.037784576416016,2010-08-20
32.097206115722656,2010-08-23
31.33953094482422,2010-08-24
31.614377975463867,2010-08-25
31.33953094482422,2010-08-26
32.46862030029297,2010-08-27
32.11205291748047,2010-08-30
32.37205123901367,2010-08-31
33.983970642089844,2010-09-01
34.29595947265625,2010-09-02
35.075897216796875,2010-09-03
34.49650955200195,2010-09-07
34.905052185058594,2010-09-08
35.08333969116211,2010-09-09
35.0684700012207,2010-09-10
35.80387878417969,2010-09-13
35.49931716918945,2010-09-14
35.217037200927734,2010-09-15
35.17988967895508,2010-09-16
35.37303924560547,2010-09-17
35.93758010864258,2010-09-20
35.603309631347656,2010-09-21
34.55593490600586,2010-09-22
34.05824661254883,2010-09-23
35.09077072143555,2010-09-24
34.96448516845703,2010-09-27
35.42502212524414,2010-09-28
35.595863342285156,2010-09-29
35.157630920410156,2010-09-30
35.477020263671875,2010-10-01
35.558738708496094,2010-10-04
36.754676818847656,2010-10-05
37.25979232788086,2010-10-06
37.14094924926758,2010-10-07
37.08894729614258,2010-10-08
36.9181022644043,2010-10-11
37.11123275756836,2010-10-12
37.237510681152344,2010-10-13
37.31922149658203,2010-10-14
37.08894729614258,2010-10-15
38.180885314941406,2010-10-18
37.623779296875,2010-10-19
38.06947708129883,2010-10-20
38.13632583618164,2010-10-21
37.89860916137695,2010-10-22
38.024898529052734,2010-10-25
37.564353942871094,2010-10-26
37.772335052490234,2010-10-27
39.68881607055664,2010-10-28
38.39630126953125,2010-10-29
38.166015625,2010-11-01
38.842002868652344,2010-11-02
38.76771926879883,2010-11-03
40.04977798461914,2010-11-04
41.01134490966797,2010-11-05
40.586463928222656,2010-11-08
39.86343765258789,2010-11-09
40.31813430786133,2010-11-10
40.034873962402344,2010-11-11
39.4534797668457,2010-11-12
39.20750045776367,2010-11-15
38.55156326293945,2010-11-16
38.37265396118164,2010-11-17
39.20005416870117,2010-11-18
39.06587219238281,2010-11-19
38.745361328125,2010-11-22
38.23105239868164,2010-11-23
38.90933609008789,2010-11-24
38.61863327026367,2010-11-26
39.15531921386719,2010-11-29
38.640995025634766,2010-11-30
39.490745544433594,2010-12-01
40.034873962402344,2010-12-02
40.35540008544922,2010-12-03
40.236141204833984,2010-12-06
40.75790786743164,2010-12-07
41.25731658935547,2010-12-08
41.652381896972656,2010-12-09
41.495845794677734,2010-12-10
41.644927978515625,2010-12-13
41.08586502075195,2010-12-14
41.063514709472656,2010-12-15
41.548030853271484,2010-12-16
41.145503997802734,2010-12-17
40.921905517578125,2010-12-20
42.94190216064453,2010-12-21
43.202789306640625,2010-12-22
43.0313606262207,2010-12-23
43.03879928588867,2010-12-27
43.0537109375,2010-12-28
43.21024703979492,2010-12-29
42.986629486083984,2010-12-30
42.89717483520508,2010-12-31
44.23143005371094,2011-01-03
43.93326187133789,2011-01-04
44.64138412475586,2011-01-05
44.783016204833984,2011-01-06
44.91719055175781,2011-01-07
44.7308235168457,2011-01-10
45.36442184448242,2011-01-11
45.54330825805664,2011-01-12
45.118438720703125,2011-01-13
45.37932586669922,2011-01-14
45.4687614440918,2011-01-18
44.65629196166992,2011-01-19
44.44013214111328,2011-01-20
44.99172592163086,2011-01-21
45.4687614440918,2011-01-24
45.55077362060547,2011-01-25
45.52095031738281,2011-01-26
46.57941436767578,2011-01-27
44.95445251464844,2011-01-28
45.953269958496094,2011-01-31
46.89992904663086,2011-02-01
46.56449508666992,2011-02-02
43.36677551269531,2011-02-03
43.292236328125,2011-02-04
43.7543830871582,2011-02-07
44.82773208618164,2011-02-08
45.762271881103516,2011-02-09
46.27064895629883,2011-02-10
47.75094985961914,2011-02-11
48.064964294433594,2011-02-14
47.39957809448242,2011-02-15
48.11729431152344,2011-02-16
48.064964294433594,2011-02-17
48.39392852783203,2011-02-18
47.19770812988281,2011-02-22
47.33228302001953,2011-02-23
47.324806213378906,2011-02-24
47.489280700683594,2011-02-25
47.339778900146484,2011-02-28
46.90614700317383,2011-03-01
46.203365325927734,2011-03-02
47.8481559753418,2011-03-03
47.30237579345703,2011-03-04
46.8687629699707,2011-03-07
47.466861724853516,2011-03-08
46.509883880615234,2011-03-09
46.12861251831055,2011-03-10
46.48748016357422,2011-03-11
46.023956298828125,2011-03-14
44.82025909423828,2011-03-15
43.83338928222656,2011-03-16
44.73055648803711,2011-03-17
45.76974868774414,2011-03-18
45.73984909057617,2011-03-21
44.483829498291016,2011-03-22
44.66325759887695,2011-03-23
45.052024841308594,2011-03-24
45.50060272216797,2011-03-25
45.56039810180664,2011-03-28
45.75479507446289,2011-03-29
45.904327392578125,2011-03-30
45.665077209472656,2011-03-31
46.711753845214844,2011-04-01
46.81642150878906,2011-04-04
46.36785125732422,2011-04-05
45.9940299987793,2011-04-06
47.152854919433594,2011-04-07
47.048187255859375,2011-04-08
46.659420013427734,2011-04-11
46.39027404785156,2011-04-12
46.23328399658203,2011-04-13
45.91926956176758,2011-04-14
46.061317443847656,2011-04-15
45.85945510864258,2011-04-18
45.762271881103516,2011-04-19
46.577186584472656,2011-04-20
47.489280700683594,2011-04-21
46.81642150878906,2011-04-25
45.51554870605469,2011-04-26
45.635162353515625,2011-04-27
46.4799919128418,2011-04-28
46.39775466918945,2011-04-29
46.15103530883789,2011-05-02
46.136070251464844,2011-05-03
45.39316940307617,2011-05-04
45.070491790771484,2011-05-05
45.925968170166016,2011-05-06
46.46627426147461,2011-05-09
47.299251556396484,2011-05-10
46.909019470214844,2011-05-11
47.54688262939453,2011-05-12
46.82647705078125,2011-05-13
46.50379180908203,2011-05-16
46.15109634399414,2011-05-17
47.19416809082031,2011-05-18
47.59940719604492,2011-05-19
46.65387725830078,2011-05-20
45.78338623046875,2011-05-23
45.38566207885742,2011-05-24
45.49821472167969,2011-05-25
45.3031120300293,2011-05-26
45.3031120300293,2011-05-27
45.9484748840332,2011-05-31
44.139957427978516,2011-06-01
44.26752471923828,2011-06-02
43.69719696044922,2011-06-03
42.71414566040039,2011-06-06
42.35395431518555,2011-06-07
41.82865905761719,2011-06-08
42.99180221557617,2011-06-09
42.05378723144531,2011-06-10
42.03126907348633,2011-06-13
42.759193420410156,2011-06-14
41.84365463256836,2011-06-15
42.00874328613281,2011-06-16
42.519039154052734,2011-06-17
42.43649673461914,2011-06-20
43.02933120727539,2011-06-21
42.10630416870117,2011-06-22
42.121315002441406,2011-06-23
41.57350540161133,2011-06-24
41.88117218017578,2011-06-27
42.11381530761719,2011-06-28
42.91675567626953,2011-06-29
43.28446960449219,2011-06-30
43.8172721862793,2011-07-01
43.12686538696289,2011-07-05
43.90732192993164,2011-07-06
44.440120697021484,2011-07-07
43.629669189453125,2011-07-08
41.24330520629883,2011-07-11
41.768611907958984,2011-07-12
41.92619323730469,2011-07-13
41.08572769165039,2011-07-14
40.560420989990234,2011-07-15
39.88505172729492,2011-07-18
40.08015060424805,2011-07-19
40.560420989990234,2011-07-20
41.50596237182617,2011-07-21
41.558494567871094,2011-07-22
40.59795379638672,2011-07-25
40.62797546386719,2011-07-26
38.69937515258789,2011-07-27
40.357810974121094,2011-07-28
40.59795379638672,2011-07-29
39.53985595703125,2011-08-01
38.27914047241211,2011-08-02
38.12839126586914,2011-08-03
36.123199462890625,2011-08-04
35.56538391113281,2011-08-05
31.163063049316406,2011-08-08
33.5677490234375,2011-08-09
31.04998207092285,2011-08-10
33.35668182373047,2011-08-11
33.3265380859375,2011-08-12
34.148193359375,2011-08-15
34.01250457763672,2011-08-16
33.21345901489258,2011-08-17
30.884138107299805,2011-08-18
29.42926025390625,2011-08-19
29.83632469177246,2011-08-22
32.052555084228516,2011-08-23
32.53499984741211,2011-08-24
31.803796768188477,2011-08-25
32.75361251831055,2011-08-26
34.32911682128906,2011-08-29
33.89189147949219,2011-08-30
34.44972610473633,2011-08-31
33.14561080932617,2011-09-01
31.939485549926758,2011-09-02
31.26105308532715,2011-09-06
33.047611236572266,2011-09-07
32.31639862060547,2011-09-08
31.45703887939453,2011-09-09
31.6756534576416,2011-09-12
32.35410690307617,2011-09-13
33.01746368408203,2011-09-14
33.899436950683594,2011-09-15
33.97481155395508,2011-09-16
33.01746368408203,2011-09-19
32.813926696777344,2011-09-20
31.411806106567383,2011-09-21
30.032318115234375,2011-09-22
29.97954559326172,2011-09-23
30.982133865356445,2011-09-26
31.163063049316406,2011-09-27
30.145395278930664,2011-09-28
30.989667892456055,2011-09-29
29.67048454284668,2011-09-30
28.147748947143555,2011-10-03
28.78096580505371,2011-10-04
29.436803817749023,2011-10-05
30.688142776489258,2011-10-06
29.44432830810547,2011-10-07
30.96705436706543,2011-10-10
31.23842430114746,2011-10-11
32.35410690307617,2011-10-12
31.328893661499023,2011-10-13
32.32392501831055,2011-10-14
30.853979110717773,2011-10-17
32.18071365356445,2011-10-18
30.83136558532715,2011-10-19
31.43442726135254,2011-10-20
32.761146545410156,2011-10-21
33.69589614868164,2011-10-24
31.69826316833496,2011-10-25
32.308868408203125,2011-10-26
36.583038330078125,2011-10-27
36.74134063720703,2011-10-28
35.188480377197266,2011-10-31
33.236061096191406,2011-11-01
34.22118377685547,2011-11-02
35.47907638549805,2011-11-03
35.05471420288086,2011-11-04
35.56244659423828,2011-11-07
36.64604949951172,2011-11-08
34.36515808105469,2011-11-09
34.554603576660156,2011-11-10
35.78219223022461,2011-11-11
35.448768615722656,2011-11-14
35.52454376220703,2011-11-15
34.36515808105469,2011-11-16
33.47097396850586,2011-11-17
33.50128173828125,2011-11-18
32.64499282836914,2011-11-21
32.379783630371094,2011-11-22
31.30373764038086,2011-11-23
31.455286026000977,2011-11-25
32.60708999633789,2011-11-28
32.493438720703125,2011-11-29
34.78951644897461,2011-11-30
34.46365737915039,2011-12-01
34.842552185058594,2011-12-02
35.59274673461914,2011-12-05
35.570011138916016,2011-12-06
36.53239059448242,2011-12-07
34.53944778442383,2011-12-08
35.691246032714844,2011-12-09
34.607627868652344,2011-12-12
34.152976989746094,2011-12-13
34.062034606933594,2011-12-14
34.228755950927734,2011-12-15
35.27447509765625,2011-12-16
35.145668029785156,2011-12-19
37.131019592285156,2011-12-20
37.42656326293945,2011-12-21
37.926700592041016,2011-12-22
38.351051330566406,2011-12-23
37.911537170410156,2011-12-27
37.48719024658203,2011-12-28
38.298004150390625,2011-12-29
37.61601638793945,2011-12-30
38.987579345703125,2012-01-03
38.502620697021484,2012-01-04
38.82845687866211,2012-01-05
38.71479034423828,2012-01-06
38.72236633300781,2012-01-09
39.32857894897461,2012-01-10
39.214927673339844,2012-01-11
39.33615493774414,2012-01-12
38.94969177246094,2012-01-13
39.093692779541016,2012-01-17
39.78325653076172,2012-01-18
40.654701232910156,2012-01-19
41.435211181640625,2012-01-20
41.48825454711914,2012-01-23
41.09420394897461,2012-01-24
41.132110595703125,2012-01-25
41.435211181640625,2012-01-26
40.669837951660156,2012-01-27
40.37430953979492,2012-01-30
40.57891082763672,2012-01-31
41.510986328125,2012-02-01
38.17677688598633,2012-02-02
40.654701232910156,2012-02-03
41.169986724853516,2012-02-06
41.6170768737793,2012-02-07
41.601844787597656,2012-02-08
41.205772399902344,2012-02-09
41.27432632446289,2012-02-10
41.921722412109375,2012-02-13
42.1349983215332,2012-02-14
41.78463363647461,2012-02-15
42.43204116821289,2012-02-16
43.06423568725586,2012-02-17
42.79766082763672,2012-02-21
42.531070709228516,2012-02-22
43.03375244140625,2012-02-23
42.9652099609375,2012-02-24
42.80525588989258,2012-02-27
42.790016174316406,2012-02-28
42.47013854980469,2012-02-29
42.78239822387695,2012-03-01
42.531070709228516,2012-03-02
42.30256271362305,2012-03-05
41.259090423583984,2012-03-06
41.548519134521484,2012-03-07
42.1349983215332,2012-03-08
42.713863372802734,2012-03-09
42.53866958618164,2012-03-12
43.87158966064453,2012-03-13
43.22416305541992,2012-03-14
44.19147491455078,2012-03-15
43.96299743652344,2012-03-16
44.24478530883789,2012-03-19
43.62024688720703,2012-03-20
43.711631774902344,2012-03-21
43.026145935058594,2012-03-22
43.490753173828125,2012-03-23
44.36666488647461,2012-03-26
43.94775390625,2012-03-27
44.039146423339844,2012-03-28
42.98043441772461,2012-03-29
43.51359939575195,2012-03-30
43.99343490600586,2012-04-02
43.38412094116211,2012-04-03
42.706233978271484,2012-04-04
42.294944763183594,2012-04-05
41.479957580566406,2012-04-09
40.535518646240234,2012-04-10
41.0153694152832,2012-04-11
41.68561553955078,2012-04-12
40.46696472167969,2012-04-13
40.85540771484375,2012-04-16
42.020751953125,2012-04-17
41.09913635253906,2012-04-18
40.794471740722656,2012-04-19
40.71070861816406,2012-04-20
40.24610137939453,2012-04-23
39.949039459228516,2012-04-24
40.82494354248047,2012-04-25
41.32001876831055,2012-04-26
41.1905403137207,2012-04-27
41.2895622253418,2012-04-30
41.327632904052734,2012-05-01
40.94434356689453,2012-05-02
40.47669982910156,2012-05-03
39.863426208496094,2012-05-04
39.917091369628906,2012-05-07
39.48779296875,2012-05-08
38.79018020629883,2012-05-09
38.92816162109375,2012-05-10
38.69052505493164,2012-05-11
38.0695686340332,2012-05-14
37.701602935791016,2012-05-15
36.68202209472656,2012-05-16
36.18372344970703,2012-05-17
35.57810974121094,2012-05-18
36.4137077331543,2012-05-21
36.2680549621582,2012-05-22
36.27571105957031,2012-05-23
36.7203483581543,2012-05-24
36.62835693359375,2012-05-25
37.10365295410156,2012-05-29
36.735687255859375,2012-05-30
36.735687255859375,2012-05-31
35.11814498901367,2012-06-01
34.849830627441406,2012-06-04
35.70077133178711,2012-06-05
37.080650329589844,2012-06-06
36.996315002441406,2012-06-07
37.20331573486328,2012-06-08
36.46736145019531,2012-06-11
37.04997634887695,2012-06-12
36.21438980102539,2012-06-13
36.735687255859375,2012-06-14
38.138572692871094,2012-06-15
38.0619010925293,2012-06-18
38.86682891845703,2012-06-19
39.20415115356445,2012-06-20
38.04656982421875,2012-06-21
38.958831787109375,2012-06-22
37.90092086791992,2012-06-25
38.16923141479492,2012-06-26
38.86682891845703,2012-06-27
38.94350051879883,2012-06-28
40.06272888183594,2012-06-29
39.85576629638672,2012-07-02
40.12407684326172,2012-07-03
39.42646026611328,2012-07-05
39.06615447998047,2012-07-06
38.62919616699219,2012-07-09
38.50654220581055,2012-07-10
38.67518997192383,2012-07-11
38.03123474121094,2012-07-12
39.1811408996582,2012-07-13
38.774845123291016,2012-07-16
39.296142578125,2012-07-17
39.978424072265625,2012-07-18
39.79442596435547,2012-07-19
38.560203552246094,2012-07-20
37.686275482177734,2012-07-23
37.15731430053711,2012-07-24
36.781681060791016,2012-07-25
38.912845611572266,2012-07-26
40.26972198486328,2012-07-27
40.03975296020508,2012-07-30
39.64876937866211,2012-07-31
39.610172271728516,2012-08-01
39.2165641784668,2012-08-02
40.621273040771484,2012-08-03
40.814231872558594,2012-08-06
41.87164306640625,2012-08-07
42.06459426879883,2012-08-08
41.96426010131836,2012-08-09
42.06459426879883,2012-08-10
41.925655364990234,2012-08-13
41.94108963012695,2012-08-14
41.97969436645508,2012-08-15
42.404197692871094,2012-08-16
42.68205642700195,2012-08-17
42.45051956176758,2012-08-20
42.35016632080078,2012-08-21
42.31158447265625,2012-08-22
41.987403869628906,2012-08-23
42.58944320678711,2012-08-24
41.79444885253906,2012-08-27
42.04145431518555,2012-08-28
42.026004791259766,2012-08-29
42.103187561035156,2012-08-30
42.381046295166016,2012-08-31
42.149505615234375,2012-09-04
41.97197723388672,2012-09-05
43.23004150390625,2012-09-06
43.58509063720703,2012-09-07
43.12971496582031,2012-09-10
43.33812713623047,2012-09-11
43.73175048828125,2012-09-12
44.858619689941406,2012-09-13
45.69218826293945,2012-09-14
45.028411865234375,2012-09-17
44.912635803222656,2012-09-18
44.61933135986328,2012-09-19
44.34149169921875,2012-09-20
44.4572639465332,2012-09-21
44.31061935424805,2012-09-24
43.15287399291992,2012-09-25
43.28408432006836,2012-09-26
43.94784927368164,2012-09-27
43.75490951538086,2012-09-28
43.747188568115234,2012-10-01
43.55422592163086,2012-10-02
43.592811584472656,2012-10-03
44.58848571777344,2012-10-04
44.63478469848633,2012-10-05
44.526729583740234,2012-10-08
44.22571563720703,2012-10-09
43.82436752319336,2012-10-10
43.86295700073242,2012-10-11
43.19145584106445,2012-10-12
43.368995666503906,2012-10-15
44.68108367919922,2012-10-16
45.53009796142578,2012-10-17
45.47608184814453,2012-10-18
44.611629486083984,2012-10-19
44.97438049316406,2012-10-22
44.08678436279297,2012-10-23
44.0482063293457,2012-10-24
45.537811279296875,2012-10-25
45.76937484741211,2012-10-26
45.051578521728516,2012-10-31
46.42054748535156,2012-11-01
46.76276779174805,2012-11-02
46.76276779174805,2012-11-05
47.01947021484375,2012-11-06
45.58048629760742,2012-11-07
45.121578216552734,2012-11-08
45.152687072753906,2012-11-09
45.417144775390625,2012-11-12
45.541595458984375,2012-11-13
44.787113189697266,2012-11-14
45.160457611083984,2012-11-15
45.40937423706055,2012-11-16
46.46720504760742,2012-11-19
46.49053955078125,2012-11-20
46.801666259765625,2012-11-21
47.447265625,2012-11-23
47.058353424072266,2012-11-26
46.786109924316406,2012-11-27
47.206138610839844,2012-11-28
47.80507278442383,2012-11-29
47.190574645996094,2012-11-30
47.52504348754883,2012-12-03
47.143924713134766,2012-12-04
47.54060745239258,2012-12-05
48.05396270751953,2012-12-06
48.49732208251953,2012-12-07
47.672828674316406,2012-12-10
47.84395217895508,2012-12-11
48.147308349609375,2012-12-12
47.74283218383789,2012-12-13
47.618404388427734,2012-12-14
48.60622024536133,2012-12-17
49.407386779785156,2012-12-18
48.93291473388672,2012-12-19
49.399620056152344,2012-12-20
48.74622344970703,2012-12-21
48.91735076904297,2012-12-24
48.59065628051758,2012-12-26
48.66843795776367,2012-12-27
48.37287139892578,2012-12-28
48.71511459350586,2012-12-31
50.7763557434082,2013-01-02
50.69078063964844,2013-01-03
51.29749298095703,2013-01-04
50.75300979614258,2013-01-07
49.76517868041992,2013-01-08
49.990753173828125,2013-01-09
50.55855941772461,2013-01-10
50.6130256652832,2013-01-11
50.79192352294922,2013-01-14
50.46521759033203,2013-01-15
49.975196838378906,2013-01-16
50.869693756103516,2013-01-17
51.25860595703125,2013-01-18
51.74861526489258,2013-01-22
51.67085647583008,2013-01-23
52.02085876464844,2013-01-24
52.40979766845703,2013-01-25
51.950870513916016,2013-01-28
52.41755294799805,2013-01-29
52.005313873291016,2013-01-30
51.58529281616211,2013-01-31
52.23087692260742,2013-02-01
50.7996940612793,2013-02-04
51.5541877746582,2013-02-05
51.81086349487305,2013-02-06
51.78736114501953,2013-02-07
52.06928253173828,2013-02-08
52.06928253173828,2013-02-11
52.852394104003906,2013-02-12
53.1656379699707,2013-02-13
54.06623458862305,2013-02-14
