GM,Date
27.852340698242188,2015-05-18
27.907957077026367,2015-05-19
27.82849884033203,2015-05-20
28.27349853515625,2015-05-21
28.368854522705078,2015-05-22
28.225818634033203,2015-05-26
28.45626449584961,2015-05-27
28.917156219482422,2015-05-28
28.583404541015625,2015-05-29
28.750282287597656,2015-06-01
28.78207015991211,2015-06-02
28.559568405151367,2015-06-03
28.241710662841797,2015-06-04
27.907957077026367,2015-06-05
28.09262466430664,2015-06-08
28.309391021728516,2015-06-09
28.574342727661133,2015-06-10
28.542226791381836,2015-06-11
28.670684814453125,2015-06-12
28.469970703125,2015-06-15
28.590404510498047,2015-06-16
28.7509708404541,2015-06-17
29.06409454345703,2015-06-18
28.991836547851562,2015-06-19
29.056068420410156,2015-06-22
29.144390106201172,2015-06-23
28.229108810424805,2015-06-24
27.859790802001953,2015-06-25
27.602869033813477,2015-06-26
26.679553985595703,2015-06-29
26.759851455688477,2015-06-30
26.527013778686523,2015-07-01
26.679553985595703,2015-07-02
26.213891983032227,2015-07-06
26.382492065429688,2015-07-07
25.04169464111328,2015-07-08
24.897174835205078,2015-07-09
25.210296630859375,2015-07-10
25.435104370117188,2015-07-13
25.507362365722656,2015-07-14
25.23438262939453,2015-07-15
24.57602310180664,2015-07-16
24.608137130737305,2015-07-17
24.487707138061523,2015-07-20
24.399391174316406,2015-07-21
24.327133178710938,2015-07-22
25.290586471557617,2015-07-23
24.937318801879883,2015-07-24
24.929292678833008,2015-07-27
25.14606285095215,2015-07-28
25.651874542236328,2015-07-29
25.619766235351562,2015-07-30
25.298612594604492,2015-07-31
25.435104370117188,2015-08-03
25.3066463470459,2015-08-04
25.370874404907227,2015-08-05
25.579620361328125,2015-08-06
25.483272552490234,2015-08-07
25.643848419189453,2015-08-10
24.75265884399414,2015-08-11
24.78477668762207,2015-08-12
24.937318801879883,2015-08-13
25.282554626464844,2015-08-14
25.3789005279541,2015-08-17
25.459184646606445,2015-08-18
25.394954681396484,2015-08-19
24.760684967041016,2015-08-20
23.765117645263672,2015-08-21
22.319944381713867,2015-08-24
21.902448654174805,2015-08-25
22.56081199645996,2015-08-26
22.94618797302246,2015-08-27
23.283397674560547,2015-08-28
23.636661529541016,2015-08-31
22.994356155395508,2015-09-01
23.451997756958008,2015-09-02
23.37171173095703,2015-09-03
23.187053680419922,2015-09-04
23.989925384521484,2015-09-08
23.78117561340332,2015-09-09
24.38261604309082,2015-09-10
24.50452995300293,2015-09-11
24.96779441833496,2015-09-14
25.187240600585938,2015-09-15
25.35792350769043,2015-09-16
25.44732093811035,2015-09-17
24.797121047973633,2015-09-18
24.88652229309082,2015-09-21
24.40699577331543,2015-09-22
24.155044555664062,2015-09-23
23.927473068237305,2015-09-24
23.90308952331543,2015-09-25
23.212251663208008,2015-09-28
23.691776275634766,2015-09-29
24.398868560791016,2015-09-30
24.927165985107422,2015-10-01
25.78867530822754,2015-10-02
25.813058853149414,2015-10-05
26.186931610107422,2015-10-06
26.86151123046875,2015-10-07
27.170364379882812,2015-10-08
26.78023910522461,2015-10-09
26.837133407592773,2015-10-12
26.926538467407227,2015-10-13
27.089086532592773,2015-10-14
27.080963134765625,2015-10-15
26.942792892456055,2015-10-16
27.01593780517578,2015-10-19
27.210994720458984,2015-10-20
28.78774070739746,2015-10-21
28.78774070739746,2015-10-22
29.218494415283203,2015-10-23
28.990928649902344,2015-10-26
28.422006607055664,2015-10-27
28.62519073486328,2015-10-28
28.243194580078125,2015-10-29
28.373233795166016,2015-10-30
28.909652709960938,2015-11-02
29.08032989501953,2015-11-03
28.78774070739746,2015-11-04
28.803993225097656,2015-11-05
29.05594825744629,2015-11-06
28.990928649902344,2015-11-09
28.950288772583008,2015-11-10
28.89339828491211,2015-11-11
28.51953125,2015-11-12
27.885583877563477,2015-11-13
28.584552764892578,2015-11-16
28.61705780029297,2015-11-17
29.633007049560547,2015-11-18
29.372915267944336,2015-11-19
29.535465240478516,2015-11-20
29.324161529541016,2015-11-23
29.437944412231445,2015-11-24
29.535465240478516,2015-11-25
29.559858322143555,2015-11-27
29.421682357788086,2015-11-30
29.470449447631836,2015-12-01
29.039695739746094,2015-12-02
28.82837677001953,2015-12-03
29.462329864501953,2015-12-04
29.364797592163086,2015-12-07
28.836511611938477,2015-12-08
28.812122344970703,2015-12-09
28.958419799804688,2015-12-10
28.080642700195312,2015-12-11
27.95060157775879,2015-12-14
28.07251739501953,2015-12-15
28.860980987548828,2015-12-16
28.01502227783203,2015-12-17
27.65364646911621,2015-12-18
27.785062789916992,2015-12-21
28.162858963012695,2015-12-22
28.565303802490234,2015-12-23
28.417470932006836,2015-12-24
28.34354591369629,2015-12-28
28.335342407226562,2015-12-29
28.195716857910156,2015-12-30
27.93289566040039,2015-12-31
27.35797119140625,2016-01-04
26.635221481323242,2016-01-05
25.682497024536133,2016-01-06
24.631216049194336,2016-01-07
24.25340461730957,2016-01-08
24.84475326538086,2016-01-11
24.885818481445312,2016-01-12
25.0418701171875,2016-01-13
24.885818481445312,2016-01-14
24.2862548828125,2016-01-15
24.14663314819336,2016-01-19
24.163063049316406,2016-01-20
24.26982879638672,2016-01-21
24.048080444335938,2016-01-22
24.00701332092285,2016-01-25
24.351964950561523,2016-01-26
23.99058723449707,2016-01-27
23.834535598754883,2016-01-28
24.34375,2016-01-29
24.729768753051758,2016-02-01
24.351964950561523,2016-02-02
23.75240707397461,2016-02-03
23.522438049316406,2016-02-04
23.440309524536133,2016-02-05
23.55529022216797,2016-02-08
22.890029907226562,2016-02-09
22.758615493774414,2016-02-10
22.09334945678711,2016-02-11
22.758615493774414,2016-02-12
23.473159790039062,2016-02-16
24.03986358642578,2016-02-17
23.842750549316406,2016-02-18
23.637422561645508,2016-02-19
24.335535049438477,2016-02-22
24.13020896911621,2016-02-23
23.68669891357422,2016-02-24
24.2287654876709,2016-02-25
24.335535049438477,2016-02-26
24.179489135742188,2016-02-29
24.64763832092285,2016-03-01
24.762622833251953,2016-03-02
25.518230438232422,2016-03-03
25.76462173461914,2016-03-04
25.9453125,2016-03-07
25.197919845581055,2016-03-08
25.397510528564453,2016-03-09
25.630355834960938,2016-03-10
25.996265411376953,2016-03-11
25.92974090576172,2016-03-14
25.821630477905273,2016-03-15
26.353864669799805,2016-03-16
26.578393936157227,2016-03-17
26.578393936157227,2016-03-18
26.678190231323242,2016-03-21
26.528505325317383,2016-03-22
26.0378475189209,2016-03-23
25.746784210205078,2016-03-24
25.796680450439453,2016-03-28
25.93805503845215,2016-03-29
25.771732330322266,2016-03-30
26.13763999938965,2016-03-31
25.33929443359375,2016-04-01
24.865270614624023,2016-04-04
24.615787506103516,2016-04-05
24.898542404174805,2016-04-06
24.466094970703125,2016-04-07
24.424518585205078,2016-04-08
24.55757713317871,2016-04-11
24.707265853881836,2016-04-12
25.597097396850586,2016-04-13
25.547195434570312,2016-04-14
25.41413688659668,2016-04-15
26.0378475189209,2016-04-18
26.58671760559082,2016-04-19
26.76966667175293,2016-04-20
27.1605281829834,2016-04-21
26.761354446411133,2016-04-22
26.570083618164062,2016-04-25
26.76966667175293,2016-04-26
26.74472427368164,2016-04-27
26.97757339477539,2016-04-28
26.445337295532227,2016-04-29
26.403757095336914,2016-05-02
25.987953186035156,2016-05-03
25.439085006713867,2016-05-04
25.397510528564453,2016-05-05
25.746784210205078,2016-05-06
25.597097396850586,2016-05-09
26.07111167907715,2016-05-10
25.846576690673828,2016-05-11
25.92974090576172,2016-05-12
25.38087272644043,2016-05-13
25.505615234375,2016-05-16
25.472349166870117,2016-05-17
25.572145462036133,2016-05-18
25.214548110961914,2016-05-19
25.422456741333008,2016-05-20
25.439085006713867,2016-05-23
25.821630477905273,2016-05-24
26.320598602294922,2016-05-25
26.02121925354004,2016-05-26
26.10437774658203,2016-05-27
26.01289939880371,2016-05-31
25.131385803222656,2016-06-01
25.164657592773438,2016-06-02
24.615787506103516,2016-06-03
24.940120697021484,2016-06-06
25.139707565307617,2016-06-07
24.903888702392578,2016-06-08
24.72702407836914,2016-06-09
24.474367141723633,2016-06-10
24.4912109375,2016-06-13
24.28066062927246,2016-06-14
24.305923461914062,2016-06-15
24.440675735473633,2016-06-16
24.617542266845703,2016-06-17
24.97126579284668,2016-06-20
24.853363037109375,2016-06-21
24.693340301513672,2016-06-22
25.114442825317383,2016-06-23
23.87640380859375,2016-06-24
23.168954849243164,2016-06-27
23.36265754699707,2016-06-28
23.72480583190918,2016-06-29
23.834291458129883,2016-06-30
24.331188201904297,2016-07-01
23.72480583190918,2016-07-05
23.918516159057617,2016-07-06
24.204864501953125,2016-07-07
24.979686737060547,2016-07-08
25.375520706176758,2016-07-11
25.771358489990234,2016-07-12
25.796621322631836,2016-07-13
25.906108856201172,2016-07-14
25.914531707763672,2016-07-15
25.998754501342773,2016-07-18
26.31878662109375,2016-07-19
26.52091407775879,2016-07-20
26.9757022857666,2016-07-21
27.085193634033203,2016-07-22
27.00096893310547,2016-07-25
27.076770782470703,2016-07-26
26.967283248901367,2016-07-27
26.099815368652344,2016-07-28
26.563026428222656,2016-07-29
26.360891342163086,2016-08-01
25.207082748413086,2016-08-02
25.468162536621094,2016-08-03
25.552387237548828,2016-08-04
25.939790725708008,2016-08-05
26.00717544555664,2016-08-08
26.167186737060547,2016-08-09
26.31878662109375,2016-08-10
26.739887237548828,2016-08-11
26.588293075561523,2016-08-12
26.8325252532959,2016-08-15
26.706199645996094,2016-08-16
26.824106216430664,2016-08-17
26.571447372436523,2016-08-18
26.807260513305664,2016-08-19
26.84095001220703,2016-08-22
26.866220474243164,2016-08-23
26.765151977539062,2016-08-24
26.563026428222656,2016-08-25
26.554601669311523,2016-08-26
26.790420532226562,2016-08-29
26.67251205444336,2016-08-30
26.883058547973633,2016-08-31
26.78199577331543,2016-09-01
27.085193634033203,2016-09-02
27.05150032043457,2016-09-06
27.179346084594727,2016-09-07
27.02593231201172,2016-09-08
25.977624893188477,2016-09-09
26.574222564697266,2016-09-12
26.369680404663086,2016-09-13
26.173646926879883,2016-09-14
26.52308464050293,2016-09-15
26.395240783691406,2016-09-16
27.03445816040039,2016-09-19
26.97480010986328,2016-09-20
27.366849899291992,2016-09-21
27.605485916137695,2016-09-22
27.375368118286133,2016-09-23
27.102638244628906,2016-09-26
26.93218231201172,2016-09-27
27.187868118286133,2016-09-28
26.829910278320312,2016-09-29
27.07707405090332,2016-09-30
27.307188034057617,2016-10-03
27.41798210144043,2016-10-04
27.852649688720703,2016-10-05
27.724807739257812,2016-10-06
27.562875747680664,2016-10-07
27.400936126708984,2016-10-10
27.179346084594727,2016-10-11
27.000362396240234,2016-10-12
26.8554744720459,2016-10-13
27.16230010986328,2016-10-14
26.898094177246094,2016-10-17
26.7617244720459,2016-10-18
27.14525604248047,2016-10-19
27.060022354125977,2016-10-20
27.307188034057617,2016-10-21
28.10833168029785,2016-10-24
26.93218231201172,2016-10-25
26.91513442993164,2016-10-26
26.702064514160156,2016-10-27
26.693540573120117,2016-10-28
26.93218231201172,2016-10-31
26.829910278320312,2016-11-01
26.804340362548828,2016-11-02
26.480470657348633,2016-11-03
26.557178497314453,2016-11-04
27.290143966674805,2016-11-07
27.04297637939453,2016-11-08
26.38671875,2016-11-09
27.895261764526367,2016-11-10
28.994714736938477,2016-11-11
28.364017486572266,2016-11-14
28.491863250732422,2016-11-15
28.3214054107666,2016-11-16
28.483333587646484,2016-11-17
28.125385284423828,2016-11-18
28.13390350341797,2016-11-21
28.81573486328125,2016-11-22
28.858341217041016,2016-11-23
29.19074058532715,2016-11-25
29.020280838012695,2016-11-28
29.46346664428711,2016-11-29
29.429370880126953,2016-11-30
31.048715591430664,2016-12-01
30.179384231567383,2016-12-02
30.10184669494629,2016-12-05
30.213850021362305,2016-12-06
31.27353286743164,2016-12-07
31.376911163330078,2016-12-08
32.44520950317383,2016-12-09
31.962753295898438,2016-12-12
32.1867561340332,2016-12-13
30.97199058532715,2016-12-14
31.221830368041992,2016-12-15
31.333833694458008,2016-12-16
31.359683990478516,2016-12-19
31.540605545043945,2016-12-20
31.376911163330078,2016-12-21
30.74799156188965,2016-12-22
30.74799156188965,2016-12-23
30.618762969970703,2016-12-27
30.282766342163086,2016-12-28
30.274152755737305,2016-12-29
30.015701293945312,2016-12-30
30.282766342163086,2017-01-03
31.95413589477539,2017-01-04
31.351064682006836,2017-01-05
31.006452560424805,2017-01-06
31.02368927001953,2017-01-09
32.17813491821289,2017-01-10
32.69505310058594,2017-01-11
32.315982818603516,2017-01-12
32.169525146484375,2017-01-13
32.1436767578125,2017-01-17
32.28152847290039,2017-01-18
32.135066986083984,2017-01-19
31.88521957397461,2017-01-20
31.5750675201416,2017-01-23
31.87659454345703,2017-01-24
32.9793586730957,2017-01-25
32.32459259033203,2017-01-26
31.88521957397461,2017-01-27
31.29937744140625,2017-01-30
31.540605545043945,2017-01-31
31.135684967041016,2017-02-01
30.782461166381836,2017-02-02
31.29937744140625,2017-02-03
31.730127334594727,2017-02-06
30.23969078063965,2017-02-07
30.274152755737305,2017-02-08
30.222457885742188,2017-02-09
30.299999237060547,2017-02-10
30.601537704467773,2017-02-13
32.083377838134766,2017-02-14
31.945518493652344,2017-02-15
31.902446746826172,2017-02-16
32.066131591796875,2017-02-17
32.574432373046875,2017-02-21
32.60029220581055,2017-02-22
32.091976165771484,2017-02-23
31.79046058654785,2017-02-24
32.10921096801758,2017-02-27
31.738759994506836,2017-02-28
32.2470588684082,2017-03-01
32.5313606262207,2017-03-02
32.936275482177734,2017-03-03
32.66059112548828,2017-03-06
32.32459259033203,2017-03-07
32.43773651123047,2017-03-08
32.054786682128906,2017-03-09
32.054786682128906,2017-03-10
32.089599609375,2017-03-13
32.167938232421875,2017-03-14
32.28107452392578,2017-03-15
32.27237319946289,2017-03-16
31.619611740112305,2017-03-17
31.079998016357422,2017-03-20
30.070404052734375,2017-03-21
29.9311466217041,2017-03-22
29.818002700805664,2017-03-23
30.079103469848633,2017-03-24
30.209651947021484,2017-03-27
30.949445724487305,2017-03-28
30.93204689025879,2017-03-29
30.81889533996582,2017-03-30
30.775373458862305,2017-03-31
29.739669799804688,2017-04-03
29.826702117919922,2017-04-04
29.591711044311523,2017-04-05
29.730968475341797,2017-04-06
29.339311599731445,2017-04-07
29.565603256225586,2017-04-10
29.522083282470703,2017-04-11
29.53948974609375,2017-04-12
29.0607967376709,2017-04-13
29.504680633544922,2017-04-17
29.321903228759766,2017-04-18
29.408933639526367,2017-04-19
29.67874526977539,2017-04-20
29.374128341674805,2017-04-21
29.51338005065918,2017-04-24
29.5830078125,2017-04-25
29.92244529724121,2017-04-26
30.061695098876953,2017-04-27
30.148738861083984,2017-04-28
29.765779495239258,2017-05-01
28.895437240600586,2017-05-02
29.139135360717773,2017-05-03
28.851919174194336,2017-05-04
29.39153480529785,2017-05-05
29.565603256225586,2017-05-08
29.818002700805664,2017-05-09
29.791894912719727,2017-05-10
29.687450408935547,2017-05-11
29.26097869873047,2017-05-12
29.4350528717041,2017-05-15
29.086910247802734,2017-05-16
28.216564178466797,2017-05-17
28.260087966918945,2017-05-18
28.477672576904297,2017-05-19
28.6517391204834,2017-05-22
28.912845611572266,2017-05-23
28.895437240600586,2017-05-24
28.373228073120117,2017-05-25
28.78229331970215,2017-05-26
29.18265151977539,2017-05-30
29.530786514282227,2017-05-31
29.96596336364746,2017-06-01
29.983367919921875,2017-06-02
29.99207305908203,2017-06-05
29.96596336364746,2017-06-06
30.221176147460938,2017-06-07
30.018762588500977,2017-06-08
30.221176147460938,2017-06-09
30.520397186279297,2017-06-12
30.37078094482422,2017-06-13
30.45879364013672,2017-06-14
30.44999122619629,2017-06-15
30.177169799804688,2017-06-16
30.2299747467041,2017-06-19
30.27398109436035,2017-06-20
30.036367416381836,2017-06-21
30.089162826538086,2017-06-22
30.09796905517578,2017-06-23
30.379587173461914,2017-06-26
30.10677146911621,2017-06-27
30.43239402770996,2017-06-28
30.678802490234375,2017-06-29
30.74041175842285,2017-06-30
31.30364418029785,2017-07-03
30.810813903808594,2017-07-05
30.687599182128906,2017-07-06
30.749208450317383,2017-07-07
30.969221115112305,2017-07-10
31.154037475585938,2017-07-11
31.242050170898438,2017-07-12
31.558862686157227,2017-07-13
31.990095138549805,2017-07-14
32.01649856567383,2017-07-17
32.06050109863281,2017-07-18
32.095703125,2017-07-19
32.04289245605469,2017-07-20
31.74367332458496,2017-07-21
31.523672103881836,2017-07-24
31.30364418029785,2017-07-25
31.347646713256836,2017-07-26
31.6292724609375,2017-07-27
31.479660034179688,2017-07-28
31.664466857910156,2017-07-31
30.59079360961914,2017-08-01
30.643600463867188,2017-08-02
30.5996036529541,2017-08-03
31.039627075195312,2017-08-04
31.066030502319336,2017-08-07
31.145240783691406,2017-08-08
31.048425674438477,2017-08-09
30.696407318115234,2017-08-10
30.74041175842285,2017-08-11
31.215646743774414,2017-08-14
31.277244567871094,2017-08-15
31.462060928344727,2017-08-16
30.8020076751709,2017-08-17
30.652408599853516,2017-08-18
30.722816467285156,2017-08-21
31.066030502319336,2017-08-22
31.233243942260742,2017-08-23
31.259645462036133,2017-08-24
31.33005142211914,2017-08-25
31.25084114074707,2017-08-28
31.259645462036133,2017-08-29
31.523672103881836,2017-08-30
32.157310485839844,2017-08-31
32.87894821166992,2017-09-01
32.76454162597656,2017-09-05
33.151763916015625,2017-09-06
32.81393814086914,2017-09-07
32.89393997192383,2017-09-08
33.20510482788086,2017-09-11
33.68518829345703,2017-09-12
33.969669342041016,2017-09-13
34.48530197143555,2017-09-14
34.56532287597656,2017-09-15
34.30750274658203,2017-09-18
34.405296325683594,2017-09-19
34.56532287597656,2017-09-20
34.76090621948242,2017-09-21
35.045387268066406,2017-09-22
35.82773971557617,2017-09-25
35.79217529296875,2017-09-26
36.076663970947266,2017-09-27
36.076663970947266,2017-09-28
35.898860931396484,2017-09-29
37.47243881225586,2017-10-02
38.62815856933594,2017-10-03
38.92154312133789,2017-10-04
38.98377990722656,2017-10-05
39.943931579589844,2017-10-06
40.299537658691406,2017-10-09
40.19285583496094,2017-10-10
40.42400360107422,2017-10-11
39.90835952758789,2017-10-12
40.78849792480469,2017-10-13
40.68181610107422,2017-10-16
40.02393341064453,2017-10-17
40.11283493041992,2017-10-18
40.31731414794922,2017-10-19
40.5484619140625,2017-10-20
40.13951110839844,2017-10-23
41.32191467285156,2017-10-24
40.11283493041992,2017-10-25
40.228416442871094,2017-10-26
39.68610763549805,2017-10-27
38.557037353515625,2017-10-30
38.210323333740234,2017-10-31
38.34367370605469,2017-11-01
37.87249755859375,2017-11-02
37.64134979248047,2017-11-03
37.46354293823242,2017-11-06
37.07237243652344,2017-11-07
37.43687438964844,2017-11-08
37.43687438964844,2017-11-09
37.92584228515625,2017-11-10
38.73484420776367,2017-11-13
38.22810363769531,2017-11-14
38.103641510009766,2017-11-15
38.76151657104492,2017-11-16
39.01044845581055,2017-11-17
39.899478912353516,2017-11-20
39.9794921875,2017-11-21
39.37495422363281,2017-11-22
39.52608108520508,2017-11-24
39.26826095581055,2017-11-27
39.935028076171875,2017-11-28
38.94822311401367,2017-11-29
38.30811309814453,2017-11-30
38.04140853881836,2017-12-01
38.272552490234375,2017-12-04
38.05030059814453,2017-12-05
37.47243881225586,2017-12-06
37.696712493896484,2017-12-07
37.696712493896484,2017-12-08
37.382728576660156,2017-12-11
37.25712585449219,2017-12-12
37.1405029296875,2017-12-13
36.611202239990234,2017-12-14
36.73680114746094,2017-12-15
37.8133430480957,2017-12-18
38.11835861206055,2017-12-19
38.14527130126953,2017-12-20
37.82231521606445,2017-12-21
37.696712493896484,2017-12-22
37.49934768676758,2017-12-26
37.05976486206055,2017-12-27
37.122554779052734,2017-12-28
36.77268600463867,2017-12-29
37.49934768676758,2018-01-02
38.414405822753906,2018-01-03
39.598594665527344,2018-01-04
39.481971740722656,2018-01-05
39.67036819458008,2018-01-08
39.51785659790039,2018-01-09
38.57588195800781,2018-01-10
39.64344787597656,2018-01-11
39.535797119140625,2018-01-12
39.64344787597656,2018-01-16
39.499916076660156,2018-01-17
39.34739685058594,2018-01-18
38.710453033447266,2018-01-19
38.8360481262207,2018-01-22
38.916786193847656,2018-01-23
39.616539001464844,2018-01-24
38.719425201416016,2018-01-25
39.01547622680664,2018-01-26
38.59382629394531,2018-01-29
38.30674362182617,2018-01-30
38.046592712402344,2018-01-31
38.06452941894531,2018-02-01
36.78165817260742,2018-02-02
35.47186279296875,2018-02-05
37.55317306518555,2018-02-06
38.02864456176758,2018-02-07
36.55738067626953,2018-02-08
37.194332122802734,2018-02-09
37.67877197265625,2018-02-12
37.1405029296875,2018-02-13
37.50831985473633,2018-02-14
37.54419708251953,2018-02-15
36.862396240234375,2018-02-16
36.57532501220703,2018-02-20
36.38692855834961,2018-02-21
36.7009162902832,2018-02-22
36.7009162902832,2018-02-23
37.26609802246094,2018-02-26
36.037052154541016,2018-02-27
35.301414489746094,2018-02-28
33.90193176269531,2018-03-01
33.57896041870117,2018-03-02
33.85706329345703,2018-03-05
34.02751541137695,2018-03-06
33.85706329345703,2018-03-07
34.29206085205078,2018-03-08
34.29206085205078,2018-03-09
34.282989501953125,2018-03-12
34.44612121582031,2018-03-13
34.156124114990234,2018-03-14
34.301124572753906,2018-03-15
34.382686614990234,2018-03-16
33.539878845214844,2018-03-19
33.43113327026367,2018-03-20
34.05643844604492,2018-03-21
32.941768646240234,2018-03-22
31.872406005859375,2018-03-23
32.61552429199219,2018-03-26
31.600528717041016,2018-03-27
32.14427947998047,2018-03-28
32.932701110839844,2018-03-29
32.407081604003906,2018-04-02
33.476444244384766,2018-04-03
34.4642448425293,2018-04-04
34.43705368041992,2018-04-05
34.147064208984375,2018-04-06
34.282989501953125,2018-04-09
35.406734466552734,2018-04-10
35.343292236328125,2018-04-11
35.189239501953125,2018-04-12
35.098609924316406,2018-04-13
35.49735641479492,2018-04-16
35.54267120361328,2018-04-17
35.27986526489258,2018-04-18
34.22862243652344,2018-04-19
34.08363342285156,2018-04-20
34.156124114990234,2018-04-23
34.373619079589844,2018-04-24
34.5367546081543,2018-04-25
34.663612365722656,2018-04-26
34.119876861572266,2018-04-27
33.295196533203125,2018-04-30
33.00520706176758,2018-05-01
32.80582046508789,2018-05-02
32.76051712036133,2018-05-03
33.268009185791016,2018-05-04
32.932701110839844,2018-05-07
32.92363739013672,2018-05-08
32.86927032470703,2018-05-09
33.675819396972656,2018-05-10
33.43113327026367,2018-05-11
33.19551467895508,2018-05-14
33.476444244384766,2018-05-15
34.4642448425293,2018-05-16
34.70893096923828,2018-05-17
34.24675750732422,2018-05-18
34.51861572265625,2018-05-21
34.690799713134766,2018-05-22
34.301124572753906,2018-05-23
34.79049301147461,2018-05-24
34.70893096923828,2018-05-25
33.87519073486328,2018-05-29
34.282989501953125,2018-05-30
38.696372985839844,2018-05-31
39.14949417114258,2018-06-01
39.67511749267578,2018-06-04
39.33980178833008,2018-06-05
39.81105041503906,2018-06-06
40.231563568115234,2018-06-07
40.450950622558594,2018-06-08
40.99943542480469,2018-06-11
40.386962890625,2018-06-12
40.6337776184082,2018-06-13
39.82933044433594,2018-06-14
40.140140533447266,2018-06-15
40.17671585083008,2018-06-18
38.63180923461914,2018-06-19
38.348419189453125,2018-06-20
37.58967590332031,2018-06-21
37.70851516723633,2018-06-22
37.12346649169922,2018-06-25
37.48911666870117,2018-06-26
36.90406799316406,2018-06-27
