MOS,Date
36.962257385253906,2007-09-20
39.16816329956055,2007-09-21
38.55238342285156,2007-09-24
39.027862548828125,2007-09-25
40.25941467285156,2007-09-26
41.49097442626953,2007-09-27
41.71699905395508,2007-09-28
42.16911697387695,2007-10-01
40.88297653198242,2007-10-02
38.1314697265625,2007-10-03
39.659236907958984,2007-10-04
40.84400939941406,2007-10-05
40.048954010009766,2007-10-08
43.34608840942383,2007-10-09
45.45066833496094,2007-10-10
46.16777038574219,2007-10-11
48.07745361328125,2007-10-12
47.157684326171875,2007-10-15
48.997230529785156,2007-10-16
48.280113220214844,2007-10-17
49.35577392578125,2007-10-18
48.71664810180664,2007-10-19
46.838111877441406,2007-10-22
48.42821502685547,2007-10-23
49.15311050415039,2007-10-24
51.05500411987305,2007-10-25
53.6506462097168,2007-10-26
54.29758834838867,2007-10-29
53.00366973876953,2007-10-30
54.40671157836914,2007-10-31
53.744171142578125,2007-11-01
54.14948272705078,2007-11-02
52.66850280761719,2007-11-05
54.56261444091797,2007-11-06
55.25632095336914,2007-11-07
55.4122428894043,2007-11-08
55.37323760986328,2007-11-09
47.804649353027344,2007-11-12
51.772125244140625,2007-11-13
51.655208587646484,2007-11-14
48.3112907409668,2007-11-15
49.60521697998047,2007-11-16
46.25350570678711,2007-11-19
47.6253662109375,2007-11-20
45.933929443359375,2007-11-21
47.54740905761719,2007-11-23
48.3112907409668,2007-11-26
49.34020233154297,2007-11-27
53.41680908203125,2007-11-28
53.35441970825195,2007-11-29
53.90006637573242,2007-11-30
56.277442932128906,2007-12-03
55.38884353637695,2007-12-04
58.81848907470703,2007-12-05
60.36962890625,2007-12-06
62.068878173828125,2007-12-07
65.78690338134766,2007-12-10
63.91621017456055,2007-12-11
64.3839111328125,2007-12-12
66.23904418945312,2007-12-13
64.54755401611328,2007-12-14
65.85707092285156,2007-12-17
64.81259155273438,2007-12-18
64.1578369140625,2007-12-19
70.70533752441406,2007-12-20
69.34127044677734,2007-12-21
72.10060119628906,2007-12-24
73.06713104248047,2007-12-26
74.32986450195312,2007-12-27
74.70401000976562,2007-12-28
73.53479766845703,2007-12-31
73.84661102294922,2008-01-02
76.16158294677734,2008-01-03
74.36885070800781,2008-01-04
73.26979064941406,2008-01-07
68.88141632080078,2008-01-08
69.38026428222656,2008-01-09
72.90345001220703,2008-01-10
77.33079528808594,2008-01-11
85.38268280029297,2008-01-14
78.9209213256836,2008-01-15
71.48481750488281,2008-01-16
63.13673782348633,2008-01-17
62.37285614013672,2008-01-18
62.583335876464844,2008-01-22
63.13673782348633,2008-01-23
71.13406372070312,2008-01-24
71.24315643310547,2008-01-25
72.25647735595703,2008-01-28
72.10060119628906,2008-01-29
69.33348083496094,2008-01-30
70.8768081665039,2008-01-31
72.85665893554688,2008-02-01
76.73841857910156,2008-02-04
72.2486801147461,2008-02-05
72.8332748413086,2008-02-06
73.0749282836914,2008-02-07
75.00023651123047,2008-02-08
77.58024597167969,2008-02-11
78.26618194580078,2008-02-12
77.97777557373047,2008-02-13
80.6201400756836,2008-02-14
80.5733871459961,2008-02-15
85.39047241210938,2008-02-19
88.8902816772461,2008-02-20
87.10533905029297,2008-02-21
84.9305648803711,2008-02-22
91.24427032470703,2008-02-25
90.12966918945312,2008-02-26
88.21216583251953,2008-02-27
88.14201354980469,2008-02-28
86.75456237792969,2008-02-29
87.24561309814453,2008-03-03
84.8994140625,2008-03-04
86.2401123046875,2008-03-05
86.87147521972656,2008-03-06
81.11125183105469,2008-03-07
74.32986450195312,2008-03-10
83.44960021972656,2008-03-11
82.7091293334961,2008-03-12
84.9072494506836,2008-03-13
83.58212280273438,2008-03-14
80.21485900878906,2008-03-17
85.57756042480469,2008-03-18
75.80303192138672,2008-03-19
71.71865844726562,2008-03-20
72.7397689819336,2008-03-24
76.70724487304688,2008-03-25
80.24603271484375,2008-03-26
81.586669921875,2008-03-27
82.15570068359375,2008-03-28
79.97315979003906,2008-03-31
79.0768051147461,2008-04-01
78.07909393310547,2008-04-02
81.46977233886719,2008-04-03
89.69315338134766,2008-04-04
91.84444427490234,2008-04-07
93.47352600097656,2008-04-08
93.53592681884766,2008-04-09
95.60147094726562,2008-04-10
94.79084014892578,2008-04-11
98.52447509765625,2008-04-14
99.45984649658203,2008-04-15
106.64655303955078,2008-04-16
104.35490417480469,2008-04-17
105.42277526855469,2008-04-18
108.60297393798828,2008-04-21
109.28894805908203,2008-04-22
103.87940216064453,2008-04-23
95.39102935791016,2008-04-24
102.34387969970703,2008-04-25
96.40436553955078,2008-04-28
92.02375793457031,2008-04-29
95.49237823486328,2008-04-30
95.52355194091797,2008-05-01
97.14480590820312,2008-05-02
97.26954650878906,2008-05-05
99.36632537841797,2008-05-06
97.1604232788086,2008-05-07
99.05455017089844,2008-05-08
98.54005432128906,2008-05-09
98.98439025878906,2008-05-12
97.62808990478516,2008-05-13
97.5579833984375,2008-05-14
100.49652099609375,2008-05-15
101.06555938720703,2008-05-16
96.56022644042969,2008-05-19
98.92198944091797,2008-05-20
94.05816650390625,2008-05-21
95.49237823486328,2008-05-22
93.42677307128906,2008-05-23
89.96593475341797,2008-05-27
96.43550872802734,2008-05-28
94.93114471435547,2008-05-29
97.68265533447266,2008-05-30
98.0645751953125,2008-06-02
101.87620544433594,2008-06-03
100.34842681884766,2008-06-04
104.77581787109375,2008-06-05
103.94957733154297,2008-06-06
109.91242980957031,2008-06-09
112.17294311523438,2008-06-10
116.63147735595703,2008-06-11
114.9634017944336,2008-06-12
119.49990844726562,2008-06-13
119.6012191772461,2008-06-16
125.5563735961914,2008-06-17
125.49400329589844,2008-06-18
117.89419555664062,2008-06-19
119.0400390625,2008-06-20
117.4421615600586,2008-06-23
111.44805145263672,2008-06-24
113.45904541015625,2008-06-25
111.25318908691406,2008-06-26
115.50125885009766,2008-06-27
112.7886734008789,2008-06-30
110.14635467529297,2008-07-01
101.65794372558594,2008-07-02
103.11554718017578,2008-07-03
100.88626861572266,2008-07-07
102.20356750488281,2008-07-08
106.81802368164062,2008-07-09
109.19535827636719,2008-07-10
110.53606414794922,2008-07-11
113.56037902832031,2008-07-14
106.9271469116211,2008-07-15
108.17424774169922,2008-07-16
101.15127563476562,2008-07-17
99.09349060058594,2008-07-18
108.38475036621094,2008-07-21
105.52410888671875,2008-07-22
94.89997863769531,2008-07-23
92.171875,2008-07-24
95.1338119506836,2008-07-25
95.60929870605469,2008-07-28
95.37545776367188,2008-07-29
103.27143859863281,2008-07-30
99.15583801269531,2008-07-31
95.6326675415039,2008-08-01
85.18785095214844,2008-08-04
86.14700317382812,2008-08-05
88.07318115234375,2008-08-06
86.3575668334961,2008-08-07
81.4291000366211,2008-08-08
75.13591766357422,2008-08-11
75.6739730834961,2008-08-12
83.5033950805664,2008-08-13
81.37446594238281,2008-08-14
76.0483169555664,2008-08-15
79.20658111572266,2008-08-18
80.71166229248047,2008-08-19
83.370849609375,2008-08-20
84.3144302368164,2008-08-21
83.71394348144531,2008-08-22
83.47999572753906,2008-08-25
83.08229064941406,2008-08-26
85.09427642822266,2008-08-27
82.8561782836914,2008-08-28
83.23826599121094,2008-08-29
75.80656433105469,2008-09-02
72.59368896484375,2008-09-03
68.45285034179688,2008-09-04
73.70882415771484,2008-09-05
68.14871215820312,2008-09-08
60.05413055419922,2008-09-09
64.60050201416016,2008-09-10
66.75281524658203,2008-09-11
71.70470428466797,2008-09-12
65.6610336303711,2008-09-15
68.03173065185547,2008-09-16
65.23213958740234,2008-09-17
66.07439422607422,2008-09-18
74.34046173095703,2008-09-19
74.30147552490234,2008-09-22
67.08035278320312,2008-09-23
65.75463104248047,2008-09-24
65.96519470214844,2008-09-25
59.305511474609375,2008-09-26
49.713680267333984,2008-09-29
53.04353332519531,2008-09-30
52.645835876464844,2008-10-01
30.91996192932129,2008-10-02
31.8791561126709,2008-10-03
28.978212356567383,2008-10-06
26.44377899169922,2008-10-07
27.8786678314209,2008-10-08
28.4791202545166,2008-10-09
28.385541915893555,2008-10-10
34.47595977783203,2008-10-13
30.60803985595703,2008-10-14
26.420387268066406,2008-10-15
25.858924865722656,2008-10-16
26.248830795288086,2008-10-17
30.35848045349121,2008-10-20
28.64289093017578,2008-10-21
25.118091583251953,2008-10-22
22.482290267944336,2008-10-23
21.663476943969727,2008-10-24
20.66530418395996,2008-10-27
23.37908363342285,2008-10-28
26.24103355407715,2008-10-29
29.48509979248047,2008-10-30
30.73280906677246,2008-10-31
29.087390899658203,2008-11-03
32.59349060058594,2008-11-04
29.95414161682129,2008-11-05
26.455852508544922,2008-11-06
28.493925094604492,2008-11-07
28.5485897064209,2008-11-10
26.72134780883789,2008-11-11
23.410465240478516,2008-11-12
26.47927474975586,2008-11-13
25.354839324951172,2008-11-14
24.65205192565918,2008-11-17
24.495874404907227,2008-11-18
22.45000648498535,2008-11-19
17.421194076538086,2008-11-20
19.474889755249023,2008-11-21
21.20841407775879,2008-11-24
21.747211456298828,2008-11-25
23.043447494506836,2008-11-26
23.699386596679688,2008-11-28
19.83408546447754,2008-12-01
21.20841407775879,2008-12-02
21.005386352539062,2008-12-03
20.529062271118164,2008-12-04
21.5285701751709,2008-12-05
23.46512794494629,2008-12-08
24.91754722595215,2008-12-09
26.77601432800293,2008-12-10
24.0585880279541,2008-12-11
24.597387313842773,2008-12-12
24.566146850585938,2008-12-15
28.080066680908203,2008-12-16
29.024919509887695,2008-12-17
27.13521385192871,2008-12-18
26.245019912719727,2008-12-19
24.27723503112793,2008-12-22
24.488065719604492,2008-12-23
24.386552810668945,2008-12-24
25.448532104492188,2008-12-26
26.44805145263672,2008-12-29
26.705739974975586,2008-12-30
27.018081665039062,2008-12-31
28.78284454345703,2009-01-02
29.415348052978516,2009-01-05
30.110321044921875,2009-01-06
30.016620635986328,2009-01-07
31.0551815032959,2009-01-08
30.28993797302246,2009-01-09
26.986845016479492,2009-01-12
27.392902374267578,2009-01-13
25.932674407958984,2009-01-14
26.916568756103516,2009-01-15
27.681821823120117,2009-01-16
25.10495376586914,2009-01-20
26.268447875976562,2009-01-21
26.510522842407227,2009-01-22
27.634973526000977,2009-01-23
28.525163650512695,2009-01-26
28.532960891723633,2009-01-27
29.493436813354492,2009-01-28
28.21280288696289,2009-01-29
27.853618621826172,2009-01-30
27.759897232055664,2009-02-02
28.416767120361328,2009-02-03
30.496807098388672,2009-02-04
32.33442306518555,2009-02-05
35.22770309448242,2009-02-06
35.68907928466797,2009-02-09
34.53957748413086,2009-02-10
32.991275787353516,2009-02-11
33.663780212402344,2009-02-12
33.530845642089844,2009-02-13
30.919063568115234,2009-02-17
31.9669132232666,2009-02-18
32.63157272338867,2009-02-19
33.24934768676758,2009-02-20
28.064876556396484,2009-02-23
30.387332916259766,2009-02-24
30.590620040893555,2009-02-25
31.012897491455078,2009-02-26
33.663780212402344,2009-02-27
29.495878219604492,2009-03-02
31.396059036254883,2009-03-03
32.74886703491211,2009-03-04
31.34914779663086,2009-03-05
30.621912002563477,2009-03-06
31.552459716796875,2009-03-09
34.47702407836914,2009-03-10
35.60306167602539,2009-03-11
33.78889083862305,2009-03-12
32.9052734375,2009-03-13
32.33442306518555,2009-03-16
33.0460090637207,2009-03-17
33.26498031616211,2009-03-18
34.01565933227539,2009-03-19
32.545562744140625,2009-03-20
35.00875473022461,2009-03-23
35.196434020996094,2009-03-24
35.55613708496094,2009-03-25
37.690940856933594,2009-03-26
36.79164505004883,2009-03-27
33.42136764526367,2009-03-30
32.827056884765625,2009-03-31
34.35191345214844,2009-04-01
34.304988861083984,2009-04-02
35.68907928466797,2009-04-03
35.10260009765625,2009-04-06
33.577762603759766,2009-04-07
35.66560745239258,2009-04-08
34.85238265991211,2009-04-09
34.60212707519531,2009-04-13
34.80544662475586,2009-04-14
34.89146041870117,2009-04-15
34.16423034667969,2009-04-16
32.983463287353516,2009-04-17
30.754859924316406,2009-04-20
30.402969360351562,2009-04-21
30.176189422607422,2009-04-22
29.87904930114746,2009-04-23
32.029457092285156,2009-04-24
30.473344802856445,2009-04-27
30.418611526489258,2009-04-28
31.302213668823242,2009-04-29
31.630661010742188,2009-04-30
33.11640167236328,2009-05-01
34.61778259277344,2009-05-04
36.22264099121094,2009-05-05
35.85469055175781,2009-05-06
35.643310546875,2009-05-07
35.580684661865234,2009-05-08
34.89177703857422,2009-05-11
37.31861114501953,2009-05-12
36.277442932128906,2009-05-13
39.401004791259766,2009-05-14
40.16037368774414,2009-05-15
43.05693435668945,2009-05-18
44.520877838134766,2009-05-19
44.48173141479492,2009-05-20
41.76523208618164,2009-05-21
43.33876037597656,2009-05-22
44.12944412231445,2009-05-26
42.71249008178711,2009-05-27
43.19785690307617,2009-05-28
42.82208251953125,2009-05-29
44.20773696899414,2009-06-01
43.816314697265625,2009-06-02
41.052825927734375,2009-06-03
42.023582458496094,2009-06-04
41.5930061340332,2009-06-05
40.5204963684082,2009-06-08
42.06272888183594,2009-06-09
43.27613830566406,2009-06-10
44.098140716552734,2009-06-11
43.432708740234375,2009-06-12
41.58518981933594,2009-06-15
40.089942932128906,2009-06-16
36.206974029541016,2009-06-17
35.839027404785156,2009-06-18
36.36354064941406,2009-06-19
33.09122085571289,2009-06-22
34.32809829711914,2009-06-23
34.5160026550293,2009-06-24
34.28116226196289,2009-06-25
33.93669128417969,2009-06-26
35.964271545410156,2009-06-29
34.680416107177734,2009-06-30
34.288997650146484,2009-07-01
35.314517974853516,2009-07-02
34.163726806640625,2009-07-06
32.29269790649414,2009-07-07
31.83864974975586,2009-07-08
33.474815368652344,2009-07-09
32.198768615722656,2009-07-10
33.23995590209961,2009-07-13
33.83492660522461,2009-07-14
34.87612533569336,2009-07-15
39.12701416015625,2009-07-16
38.79821014404297,2009-07-17
38.4537467956543,2009-07-20
38.46158218383789,2009-07-21
37.90576171875,2009-07-22
40.277801513671875,2009-07-23
41.84351348876953,2009-07-24
41.27204513549805,2009-07-27
39.80810546875,2009-07-28
38.53988265991211,2009-07-29
40.481346130371094,2009-07-30
40.825809478759766,2009-07-31
43.15871047973633,2009-08-03
42.06172561645508,2009-08-04
42.35164260864258,2009-08-05
42.618045806884766,2009-08-06
42.14008331298828,2009-08-07
41.45055389404297,2009-08-10
40.682640075683594,2009-08-11
41.560245513916016,2009-08-12
42.821781158447266,2009-08-13
42.367305755615234,2009-08-14
40.055789947509766,2009-08-17
41.27815246582031,2009-08-18
41.79530715942383,2009-08-19
42.68073272705078,2009-08-20
42.672916412353516,2009-08-21
42.04603958129883,2009-08-24
40.784515380859375,2009-08-25
40.49460220336914,2009-08-26
40.259521484375,2009-08-27
39.02931594848633,2009-08-28
37.97934341430664,2009-08-31
38.71590042114258,2009-09-01
39.68751525878906,2009-09-02
39.85990905761719,2009-09-03
40.243858337402344,2009-09-04
41.00392150878906,2009-09-08
40.424068450927734,2009-09-09
39.74237823486328,2009-09-10
40.94904327392578,2009-09-11
40.3848991394043,2009-09-14
42.05388259887695,2009-09-15
41.560245513916016,2009-09-16
42.100914001464844,2009-09-17
42.50835418701172,2009-09-18
40.283023834228516,2009-09-21
40.67481231689453,2009-09-22
39.491641998291016,2009-09-23
39.491641998291016,2009-09-24
38.55917739868164,2009-09-25
38.81776809692383,2009-09-28
38.21443176269531,2009-09-29
37.665931701660156,2009-09-30
36.38088607788086,2009-10-01
36.18499755859375,2009-10-02
36.01261520385742,2009-10-05
37.524879455566406,2009-10-06
37.79912185668945,2009-10-07
38.91179656982422,2009-10-08
38.58269500732422,2009-10-09
38.59836959838867,2009-10-12
38.43382263183594,2009-10-13
39.522972106933594,2009-10-14
39.70319366455078,2009-10-15
40.43975067138672,2009-10-16
42.022544860839844,2009-10-19
41.693458557128906,2009-10-20
41.763973236083984,2009-10-21
41.70127868652344,2009-10-22
40.58078384399414,2009-10-23
39.08417510986328,2009-10-26
38.465171813964844,2009-10-27
37.203617095947266,2009-10-28
38.36330032348633,2009-10-29
36.61594772338867,2009-10-30
37.172279357910156,2009-11-02
37.76057434082031,2009-11-03
38.2547492980957,2009-11-04
38.81949996948242,2009-11-05
39.494075775146484,2009-11-06
40.43614959716797,2009-11-09
41.05613327026367,2009-11-10
41.69222640991211,2009-11-11
40.02549743652344,2009-11-12
38.7452507019043,2009-11-13
40.1704216003418,2009-11-16
42.48934555053711,2009-11-17
43.833988189697266,2009-11-18
43.52802658081055,2009-11-19
44.53449630737305,2009-11-20
44.2687873840332,2009-11-23
43.56024169921875,2009-11-24
45.07396697998047,2009-11-25
43.76152038574219,2009-11-27
43.8420524597168,2009-11-30
46.032135009765625,2009-12-01
49.671566009521484,2009-12-02
48.777809143066406,2009-12-03
46.93394470214844,2009-12-04
48.262489318847656,2009-12-07
47.72301483154297,2009-12-08
48.01288986206055,2009-12-09
48.061187744140625,2009-12-10
47.497562408447266,2009-12-11
47.48950958251953,2009-12-14
47.58613967895508,2009-12-15
48.05313491821289,2009-12-16
45.114234924316406,2009-12-17
44.46204376220703,2009-12-18
46.95004653930664,2009-12-21
47.223812103271484,2009-12-22
48.55234909057617,2009-12-23
48.80195999145508,2009-12-24
48.979095458984375,2009-12-28
48.05313491821289,2009-12-29
48.117557525634766,2009-12-30
48.09339904785156,2009-12-31
49.687660217285156,2010-01-04
50.84712219238281,2010-01-05
52.795650482177734,2010-01-06
52.94863510131836,2010-01-07
53.70550537109375,2010-01-08
53.39148712158203,2010-01-11
50.315696716308594,2010-01-12
50.35594940185547,2010-01-13
48.987159729003906,2010-01-14
49.56688690185547,2010-01-15
50.75855255126953,2010-01-19
49.94532012939453,2010-01-20
48.367164611816406,2010-01-21
47.207698822021484,2010-01-22
47.31237030029297,2010-01-25
47.167449951171875,2010-01-26
46.732635498046875,2010-01-27
44.735801696777344,2010-01-28
43.085182189941406,2010-01-29
45.30747604370117,2010-02-01
45.412235260009766,2010-02-02
46.451839447021484,2010-02-03
43.52643966674805,2010-02-04
44.46934509277344,2010-02-05
43.953582763671875,2010-02-08
45.86355209350586,2010-02-09
46.27455139160156,2010-02-10
47.08043670654297,2010-02-11
47.410865783691406,2010-02-12
48.66000747680664,2010-02-16
49.36918258666992,2010-02-17
48.80506896972656,2010-02-18
48.98237609863281,2010-02-19
48.90177917480469,2010-02-22
47.4511604309082,2010-02-23
46.43574142456055,2010-02-24
47.161041259765625,2010-02-25
47.05628204345703,2010-02-26
47.9105110168457,2010-03-01
49.55454635620117,2010-03-02
49.377254486083984,2010-03-03
48.70030975341797,2010-03-04
49.64320755004883,2010-03-05
49.465911865234375,2010-03-08
49.143550872802734,2010-03-09
48.635826110839844,2010-03-10
48.2973518371582,2010-03-11
51.416168212890625,2010-03-12
50.27984619140625,2010-03-15
50.8036994934082,2010-03-16
49.89302444458008,2010-03-17
47.99916458129883,2010-03-18
47.08043670654297,2010-03-19
47.70100021362305,2010-03-22
47.66068649291992,2010-03-23
48.57942199707031,2010-03-24
47.096561431884766,2010-03-25
47.82992172241211,2010-03-26
48.53107452392578,2010-03-29
48.3940544128418,2010-03-30
48.97428894042969,2010-03-31
47.00791931152344,2010-04-01
46.73391342163086,2010-04-05
46.371253967285156,2010-04-06
45.92803192138672,2010-04-07
46.41156005859375,2010-04-08
45.65401077270508,2010-04-09
45.734596252441406,2010-04-12
45.758785247802734,2010-04-13
44.64665985107422,2010-04-14
44.453224182128906,2010-04-15
43.62315368652344,2010-04-16
42.86561584472656,2010-04-19
44.25981903076172,2010-04-20
42.89784622192383,2010-04-21
43.58287811279297,2010-04-22
43.341094970703125,2010-04-23
42.05971908569336,2010-04-26
40.76223373413086,2010-04-27
41.866294860839844,2010-04-28
41.51170349121094,2010-04-29
41.213523864746094,2010-04-30
41.08457946777344,2010-05-03
39.608341217041016,2010-05-04
38.96299362182617,2010-05-05
38.44672393798828,2010-05-06
38.85005187988281,2010-05-07
39.30986785888672,2010-05-10
38.45478057861328,2010-05-11
39.85036087036133,2010-05-12
38.745174407958984,2010-05-13
38.527381896972656,2010-05-14
37.80136489868164,2010-05-17
38.72099304199219,2010-05-18
37.80136489868164,2010-05-19
36.27672576904297,2010-05-20
36.873680114746094,2010-05-21
36.25252914428711,2010-05-24
36.04277801513672,2010-05-25
35.4942512512207,2010-05-26
37.930450439453125,2010-05-27
37.24473571777344,2010-05-28
35.986328125,2010-06-01
37.34962463378906,2010-06-02
36.09119415283203,2010-06-03
34.73594665527344,2010-06-04
34.840824127197266,2010-06-07
34.445556640625,2010-06-08
34.300350189208984,2010-06-09
36.551002502441406,2010-06-10
36.49453353881836,2010-06-11
35.47003173828125,2010-06-14
36.6720085144043,2010-06-15
36.518733978271484,2010-06-16
35.75238800048828,2010-06-17
35.05863571166992,2010-06-18
35.16350555419922,2010-06-21
34.9456901550293,2010-06-22
35.284507751464844,2010-06-23
34.37294387817383,2010-06-24
34.235801696777344,2010-06-25
33.59851837158203,2010-06-28
31.74314308166504,2010-06-29
31.444679260253906,2010-06-30
31.38014030456543,2010-07-01
31.807682037353516,2010-07-02
31.565677642822266,2010-07-06
34.477813720703125,2010-07-07
36.07506561279297,2010-07-08
37.21248245239258,2010-07-09
34.26808166503906,2010-07-12
33.638851165771484,2010-07-13
33.896995544433594,2010-07-14
34.88922882080078,2010-07-15
36.10731506347656,2010-07-16
36.11537551879883,2010-07-19
37.55129623413086,2010-07-20
36.16378402709961,2010-07-21
36.26059341430664,2010-07-22
37.75296401977539,2010-07-23
37.26089096069336,2010-07-26
36.24445343017578,2010-07-27
37.47062683105469,2010-07-28
38.39024353027344,2010-07-29
38.43864822387695,2010-07-30
39.842281341552734,2010-08-02
38.801666259765625,2010-08-03
40.68320083618164,2010-08-04
41.41804122924805,2010-08-05
41.3372917175293,2010-08-06
41.296913146972656,2010-08-09
41.05465316772461,2010-08-10
39.907962799072266,2010-08-11
41.426116943359375,2010-08-12
41.34537887573242,2010-08-13
41.28883743286133,2010-08-16
44.89849090576172,2010-08-17
46.739646911621094,2010-08-18
45.67371368408203,2010-08-19
45.73831558227539,2010-08-20
48.265872955322266,2010-08-23
46.925376892089844,2010-08-24
45.455692291259766,2010-08-25
45.05190658569336,2010-08-26
47.0545768737793,2010-08-27
46.230918884277344,2010-08-30
47.36952590942383,2010-08-31
47.216087341308594,2010-09-01
47.119178771972656,2010-09-02
46.917274475097656,2010-09-03
46.72349548339844,2010-09-07
48.18511962890625,2010-09-08
47.37758255004883,2010-09-09
47.92670822143555,2010-09-10
48.17705154418945,2010-09-13
47.49871826171875,2010-09-14
46.50547409057617,2010-09-15
48.89573669433594,2010-09-16
48.46774673461914,2010-09-17
49.226829528808594,2010-09-20
47.918636322021484,2010-09-21
48.66964340209961,2010-09-22
49.54176330566406,2010-09-23
50.139339447021484,2010-09-24
51.189125061035156,2010-09-27
49.880916595458984,2010-09-28
49.226829528808594,2010-09-29
47.45026779174805,2010-09-30
48.144744873046875,2010-10-01
47.47450256347656,2010-10-04
49.097618103027344,2010-10-05
49.26719665527344,2010-10-06
49.687110900878906,2010-10-07
52.9818229675293,2010-10-08
53.805511474609375,2010-10-11
55.03295135498047,2010-10-12
54.96026611328125,2010-10-13
53.74089431762695,2010-10-14
55.22673416137695,2010-10-15
53.829742431640625,2010-10-18
51.98049545288086,2010-10-19
54.201202392578125,2010-10-20
53.70861053466797,2010-10-21
53.26445770263672,2010-10-22
54.91181182861328,2010-10-25
57.68968963623047,2010-10-26
57.011390686035156,2010-10-27
56.841819763183594,2010-10-28
59.07865905761719,2010-10-29
58.40842819213867,2010-11-01
57.99626541137695,2010-11-02
56.88113784790039,2010-11-03
57.406368255615234,2010-11-04
57.196292877197266,2010-11-05
57.32556915283203,2010-11-08
58.343788146972656,2010-11-09
58.198299407958984,2010-11-10
59.6851806640625,2010-11-11
56.32352828979492,2010-11-12
53.664955139160156,2010-11-15
53.592227935791016,2010-11-16
54.48112106323242,2010-11-17
56.03264617919922,2010-11-18
56.60638427734375,2010-11-19
56.36395263671875,2010-11-22
55.774051666259766,2010-11-23
56.88919448852539,2010-11-24
56.40433883666992,2010-11-26
55.208404541015625,2010-11-29
54.65080642700195,2010-11-30
55.34578323364258,2010-12-01
54.10939025878906,2010-12-02
55.83868408203125,2010-12-03
56.0164794921875,2010-12-06
55.89527130126953,2010-12-07
55.45082092285156,2010-12-08
55.208404541015625,2010-12-09
55.426570892333984,2010-12-10
53.79423904418945,2010-12-13
52.929588317871094,2010-12-14
53.43061447143555,2010-12-15
53.34172821044922,2010-12-16
54.40838623046875,2010-12-17
54.48112106323242,2010-12-20
55.88719177246094,2010-12-21
55.9276008605957,2010-12-22
57.41446304321289,2010-12-23
57.761940002441406,2010-12-27
57.7296028137207,2010-12-28
60.44480514526367,2010-12-29
61.27711486816406,2010-12-30
61.70542526245117,2010-12-31
61.61650466918945,2011-01-03
60.60639953613281,2011-01-04
62.32761001586914,2011-01-05
62.72359085083008,2011-01-06
61.648841857910156,2011-01-07
61.075096130371094,2011-01-10
61.52762222290039,2011-01-11
64.4932861328125,2011-01-12
65.20440673828125,2011-01-13
67.0468521118164,2011-01-14
68.74381256103516,2011-01-18
61.535701751708984,2011-01-19
58.72355270385742,2011-01-20
59.1518440246582,2011-01-21
61.438720703125,2011-01-24
61.180145263671875,2011-01-25
63.685203552246094,2011-01-26
63.57208251953125,2011-01-27
64.46906280517578,2011-01-28
65.48722076416016,2011-01-31
67.82404327392578,2011-02-01
67.28227233886719,2011-02-02
67.128662109375,2011-02-03
66.7324447631836,2011-02-04
67.71893310546875,2011-02-07
67.96150970458984,2011-02-08
68.34152221679688,2011-02-09
69.47354125976562,2011-02-10
71.41413879394531,2011-02-11
72.01251983642578,2011-02-14
68.66497039794922,2011-02-15
69.75658416748047,2011-02-16
70.14469909667969,2011-02-17
67.128662109375,2011-02-18
64.80802917480469,2011-02-22
65.7459716796875,2011-02-23
66.46561431884766,2011-02-24
68.6730728149414,2011-02-25
69.41695404052734,2011-02-28
68.69730377197266,2011-03-01
68.26875305175781,2011-03-02
69.61909484863281,2011-03-03
69.1339340209961,2011-03-04
66.88607788085938,2011-03-07
65.94812774658203,2011-03-08
63.74879455566406,2011-03-09
60.82979965209961,2011-03-10
61.67881393432617,2011-03-11
61.68688201904297,2011-03-14
61.69496154785156,2011-03-15
61.03193664550781,2011-03-16
62.19629669189453,2011-03-17
61.0723762512207,2011-03-18
62.45505142211914,2011-03-21
61.62221908569336,2011-03-22
62.47931671142578,2011-03-23
62.7056999206543,2011-03-24
63.73260498046875,2011-03-25
62.8027458190918,2011-03-28
63.756874084472656,2011-03-29
65.05060577392578,2011-03-30
63.6760139465332,2011-03-31
64.98590850830078,2011-04-01
66.67586517333984,2011-04-04
66.75669860839844,2011-04-05
65.24465942382812,2011-04-06
63.9913330078125,2011-04-07
63.401084899902344,2011-04-08
63.23127365112305,2011-04-11
61.99415588378906,2011-04-12
62.091163635253906,2011-04-13
61.040008544921875,2011-04-14
59.71394729614258,2011-04-15
59.68967819213867,2011-04-18
62.058834075927734,2011-04-19
61.30635452270508,2011-04-20
62.1154670715332,2011-04-21
61.492454528808594,2011-04-25
62.07500457763672,2011-04-26
61.33065414428711,2011-04-27
59.21076965332031,2011-04-28
60.5700798034668,2011-04-29
59.477779388427734,2011-05-02
57.74629211425781,2011-05-03
57.32553482055664,2011-05-04
56.76725387573242,2011-05-05
57.584434509277344,2011-05-06
58.296478271484375,2011-05-09
57.56827926635742,2011-05-10
55.585933685302734,2011-05-11
54.79302215576172,2011-05-12
54.49365234375,2011-05-13
54.704002380371094,2011-05-16
55.47266387939453,2011-05-17
55.42413330078125,2011-05-18
53.65217590332031,2011-05-19
52.93205642700195,2011-05-20
54.00819396972656,2011-05-23
54.42082595825195,2011-05-24
55.003395080566406,2011-05-25
55.950050354003906,2011-05-26
56.67015838623047,2011-05-27
57.32553482055664,2011-05-31
55.4969367980957,2011-06-01
56.04714584350586,2011-06-02
55.820594787597656,2011-06-03
