TEAM,Date
127.19000244140625,2019-09-13
130.38999938964844,2019-09-16
133.55999755859375,2019-09-17
134.25,2019-09-18
134.92999267578125,2019-09-19
136.8699951171875,2019-09-20
136.4600067138672,2019-09-23
129.58999633789062,2019-09-24
128.1999969482422,2019-09-25
128.17999267578125,2019-09-26
123.02999877929688,2019-09-27
125.44000244140625,2019-09-30
124.2699966430664,2019-10-01
122.77999877929688,2019-10-02
128.08999633789062,2019-10-03
131.8699951171875,2019-10-04
132.91000366210938,2019-10-07
124.0,2019-10-08
126.73999786376953,2019-10-09
125.87000274658203,2019-10-10
127.4800033569336,2019-10-11
127.55000305175781,2019-10-14
128.77999877929688,2019-10-15
124.27999877929688,2019-10-16
122.63999938964844,2019-10-17
116.86000061035156,2019-10-18
116.30000305175781,2019-10-21
110.0999984741211,2019-10-22
107.75,2019-10-23
113.26000213623047,2019-10-24
113.81999969482422,2019-10-25
118.33000183105469,2019-10-28
119.73999786376953,2019-10-29
124.81999969482422,2019-10-30
120.79000091552734,2019-10-31
122.36000061035156,2019-11-01
118.37000274658203,2019-11-04
114.19000244140625,2019-11-05
115.25,2019-11-06
114.69999694824219,2019-11-07
118.94999694824219,2019-11-08
119.47000122070312,2019-11-11
119.87999725341797,2019-11-12
121.48999786376953,2019-11-13
120.83999633789062,2019-11-14
122.7300033569336,2019-11-15
123.94000244140625,2019-11-18
125.94999694824219,2019-11-19
127.48999786376953,2019-11-20
125.97000122070312,2019-11-21
125.9800033569336,2019-11-22
126.51000213623047,2019-11-25
129.7100067138672,2019-11-26
127.5,2019-11-27
127.11000061035156,2019-11-29
120.83999633789062,2019-12-02
123.55000305175781,2019-12-03
123.47000122070312,2019-12-04
123.94999694824219,2019-12-05
123.36000061035156,2019-12-06
122.80000305175781,2019-12-09
120.80000305175781,2019-12-10
118.2300033569336,2019-12-11
116.16999816894531,2019-12-12
119.80999755859375,2019-12-13
121.22000122070312,2019-12-16
119.68000030517578,2019-12-17
118.12000274658203,2019-12-18
120.02999877929688,2019-12-19
121.08999633789062,2019-12-20
120.75,2019-12-23
120.5199966430664,2019-12-24
121.69999694824219,2019-12-26
121.12000274658203,2019-12-27
119.33000183105469,2019-12-30
120.33999633789062,2019-12-31
122.87999725341797,2020-01-02
123.04000091552734,2020-01-03
127.69000244140625,2020-01-06
128.14999389648438,2020-01-07
130.05999755859375,2020-01-08
135.41000366210938,2020-01-09
133.89999389648438,2020-01-10
136.07000732421875,2020-01-13
134.22000122070312,2020-01-14
134.91000366210938,2020-01-15
134.72000122070312,2020-01-16
132.85000610351562,2020-01-17
131.32000732421875,2020-01-21
131.4600067138672,2020-01-22
132.63999938964844,2020-01-23
146.7899932861328,2020-01-24
143.8300018310547,2020-01-27
149.27000427246094,2020-01-28
149.14999389648438,2020-01-29
149.5800018310547,2020-01-30
147.0,2020-01-31
149.39999389648438,2020-02-03
152.08999633789062,2020-02-04
146.5800018310547,2020-02-05
147.94000244140625,2020-02-06
148.0,2020-02-07
151.27999877929688,2020-02-10
149.0,2020-02-11
151.5399932861328,2020-02-12
153.25,2020-02-13
154.4199981689453,2020-02-14
153.8800048828125,2020-02-18
152.0500030517578,2020-02-19
148.97999572753906,2020-02-20
145.92999267578125,2020-02-21
147.11000061035156,2020-02-24
144.47999572753906,2020-02-25
146.5,2020-02-26
143.0,2020-02-27
144.9600067138672,2020-02-28
146.82000732421875,2020-03-02
145.72000122070312,2020-03-03
153.47000122070312,2020-03-04
152.2100067138672,2020-03-05
144.36000061035156,2020-03-06
133.0,2020-03-09
135.58999633789062,2020-03-10
130.5399932861328,2020-03-11
125.01000213623047,2020-03-12
127.94000244140625,2020-03-13
120.56999969482422,2020-03-16
124.37999725341797,2020-03-17
122.02999877929688,2020-03-18
121.55999755859375,2020-03-19
125.9000015258789,2020-03-20
128.08999633789062,2020-03-23
138.1999969482422,2020-03-24
139.16000366210938,2020-03-25
148.1999969482422,2020-03-26
142.25,2020-03-27
141.16000366210938,2020-03-30
137.25999450683594,2020-03-31
134.0500030517578,2020-04-01
129.00999450683594,2020-04-02
129.9600067138672,2020-04-03
136.86000061035156,2020-04-06
132.52000427246094,2020-04-07
140.67999267578125,2020-04-08
137.9499969482422,2020-04-09
135.3000030517578,2020-04-13
144.57000732421875,2020-04-14
143.6300048828125,2020-04-15
146.50999450683594,2020-04-16
152.25,2020-04-17
152.6300048828125,2020-04-20
148.1999969482422,2020-04-21
149.1999969482422,2020-04-22
149.38999938964844,2020-04-23
152.32000732421875,2020-04-24
151.8699951171875,2020-04-27
148.61000061035156,2020-04-28
152.72999572753906,2020-04-29
155.49000549316406,2020-04-30
154.58999633789062,2020-05-01
163.1300048828125,2020-05-04
169.5800018310547,2020-05-05
172.9199981689453,2020-05-06
179.77999877929688,2020-05-07
176.19000244140625,2020-05-08
176.60000610351562,2020-05-11
176.0,2020-05-12
175.75999450683594,2020-05-13
179.7899932861328,2020-05-14
186.5,2020-05-15
182.16000366210938,2020-05-18
181.27999877929688,2020-05-19
183.83999633789062,2020-05-20
180.25,2020-05-21
182.60000610351562,2020-05-22
173.05999755859375,2020-05-26
175.30999755859375,2020-05-27
178.32000732421875,2020-05-28
185.3000030517578,2020-05-29
188.32000732421875,2020-06-01
183.6699981689453,2020-06-02
183.4600067138672,2020-06-03
172.10000610351562,2020-06-04
174.25999450683594,2020-06-05
175.1999969482422,2020-06-08
173.5399932861328,2020-06-09
180.02999877929688,2020-06-10
173.5,2020-06-11
171.6199951171875,2020-06-12
170.72999572753906,2020-06-15
172.50999450683594,2020-06-16
176.7100067138672,2020-06-17
177.6300048828125,2020-06-18
172.63999938964844,2020-06-19
184.55999755859375,2020-06-22
182.3300018310547,2020-06-23
176.82000732421875,2020-06-24
180.36000061035156,2020-06-25
181.00999450683594,2020-06-26
175.1300048828125,2020-06-29
180.27000427246094,2020-06-30
185.61000061035156,2020-07-01
190.0800018310547,2020-07-02
190.47000122070312,2020-07-06
190.44000244140625,2020-07-07
195.8800048828125,2020-07-08
195.72000122070312,2020-07-09
192.0,2020-07-10
179.5500030517578,2020-07-13
174.14999389648438,2020-07-14
175.32000732421875,2020-07-15
171.24000549316406,2020-07-16
172.86000061035156,2020-07-17
190.32000732421875,2020-07-20
192.49000549316406,2020-07-21
191.3000030517578,2020-07-22
188.63999938964844,2020-07-23
184.33999633789062,2020-07-24
184.50999450683594,2020-07-27
183.36000061035156,2020-07-28
187.11000061035156,2020-07-29
187.66000366210938,2020-07-30
176.64999389648438,2020-07-31
177.9499969482422,2020-08-03
177.47000122070312,2020-08-04
180.5,2020-08-05
177.97000122070312,2020-08-06
170.92999267578125,2020-08-07
165.9499969482422,2020-08-10
160.75,2020-08-11
161.05999755859375,2020-08-12
164.36000061035156,2020-08-13
162.69000244140625,2020-08-14
164.35000610351562,2020-08-17
166.97999572753906,2020-08-18
163.14999389648438,2020-08-19
167.85000610351562,2020-08-20
166.63999938964844,2020-08-21
168.92999267578125,2020-08-24
172.58999633789062,2020-08-25
182.9499969482422,2020-08-26
188.30999755859375,2020-08-27
192.42999267578125,2020-08-28
191.75999450683594,2020-08-31
196.41000366210938,2020-09-01
192.07000732421875,2020-09-02
181.77999877929688,2020-09-03
175.5399932861328,2020-09-04
168.9199981689453,2020-09-08
171.3699951171875,2020-09-09
169.72000122070312,2020-09-10
167.6300048828125,2020-09-11
168.83999633789062,2020-09-14
171.02000427246094,2020-09-15
171.1699981689453,2020-09-16
168.25,2020-09-17
171.13999938964844,2020-09-18
177.39999389648438,2020-09-21
180.25999450683594,2020-09-22
176.8800048828125,2020-09-23
175.77999877929688,2020-09-24
181.2899932861328,2020-09-25
181.0,2020-09-28
182.35000610351562,2020-09-29
181.7899932861328,2020-09-30
186.00999450683594,2020-10-01
184.7899932861328,2020-10-02
186.85000610351562,2020-10-05
189.8800048828125,2020-10-06
193.0399932861328,2020-10-07
188.77999877929688,2020-10-08
198.85000610351562,2020-10-09
194.27000427246094,2020-10-12
192.99000549316406,2020-10-13
191.80999755859375,2020-10-14
190.9250030517578,2020-10-15
207.4499969482422,2020-10-16
212.94000244140625,2020-10-19
210.97000122070312,2020-10-20
206.99000549316406,2020-10-21
203.0800018310547,2020-10-22
208.49000549316406,2020-10-23
207.1999969482422,2020-10-26
213.00999450683594,2020-10-27
208.86000061035156,2020-10-28
210.72000122070312,2020-10-29
191.6199951171875,2020-10-30
184.2899932861328,2020-11-02
182.05999755859375,2020-11-03
188.82000732421875,2020-11-04
199.99000549316406,2020-11-05
198.17999267578125,2020-11-06
187.52000427246094,2020-11-09
185.66000366210938,2020-11-10
191.75999450683594,2020-11-11
193.0,2020-11-12
192.82000732421875,2020-11-13
189.4600067138672,2020-11-16
196.52000427246094,2020-11-17
193.6999969482422,2020-11-18
199.4499969482422,2020-11-19
208.42999267578125,2020-11-20
211.0500030517578,2020-11-23
213.5,2020-11-24
216.35000610351562,2020-11-25
224.0,2020-11-27
225.0500030517578,2020-11-30
224.05999755859375,2020-12-01
227.99000549316406,2020-12-02
226.19000244140625,2020-12-03
225.00999450683594,2020-12-04
227.75999450683594,2020-12-07
229.83999633789062,2020-12-08
223.5399932861328,2020-12-09
227.19000244140625,2020-12-10
232.00999450683594,2020-12-11
234.74000549316406,2020-12-14
237.6999969482422,2020-12-15
243.85000610351562,2020-12-16
248.0500030517578,2020-12-17
247.77999877929688,2020-12-18
248.19000244140625,2020-12-21
247.00999450683594,2020-12-22
240.8800048828125,2020-12-23
241.7899932861328,2020-12-24
231.8000030517578,2020-12-28
233.14999389648438,2020-12-29
234.0399932861328,2020-12-30
233.8699951171875,2020-12-31
231.55999755859375,2021-01-04
234.4199981689453,2021-01-05
224.47999572753906,2021-01-06
233.3800048828125,2021-01-07
235.47999572753906,2021-01-08
230.6699981689453,2021-01-11
234.19000244140625,2021-01-12
229.8699951171875,2021-01-13
222.97000122070312,2021-01-14
222.92999267578125,2021-01-15
226.74000549316406,2021-01-19
231.61000061035156,2021-01-20
234.17999267578125,2021-01-21
235.4499969482422,2021-01-22
231.0800018310547,2021-01-25
223.8800048828125,2021-01-26
217.3000030517578,2021-01-27
227.02000427246094,2021-01-28
231.1300048828125,2021-01-29
234.8699951171875,2021-02-01
248.7899932861328,2021-02-02
243.99000549316406,2021-02-03
241.0,2021-02-04
243.8000030517578,2021-02-05
244.3800048828125,2021-02-08
248.0500030517578,2021-02-09
252.4600067138672,2021-02-10
252.8000030517578,2021-02-11
252.97000122070312,2021-02-12
248.9499969482422,2021-02-16
250.52999877929688,2021-02-17
256.7300109863281,2021-02-18
258.4100036621094,2021-02-19
241.00999450683594,2021-02-22
241.4600067138672,2021-02-23
239.92999267578125,2021-02-24
232.39999389648438,2021-02-25
237.6999969482422,2021-02-26
251.5,2021-03-01
244.39999389648438,2021-03-02
227.67999267578125,2021-03-03
225.44000244140625,2021-03-04
228.2100067138672,2021-03-05
223.4199981689453,2021-03-08
233.0500030517578,2021-03-09
225.69000244140625,2021-03-10
235.8000030517578,2021-03-11
229.25999450683594,2021-03-12
236.6199951171875,2021-03-15
235.88999938964844,2021-03-16
234.0,2021-03-17
219.27999877929688,2021-03-18
219.08999633789062,2021-03-19
221.74000549316406,2021-03-22
222.9199981689453,2021-03-23
210.44000244140625,2021-03-24
206.83999633789062,2021-03-25
212.94000244140625,2021-03-26
204.58999633789062,2021-03-29
204.42999267578125,2021-03-30
210.75999450683594,2021-03-31
223.05999755859375,2021-04-01
221.22999572753906,2021-04-05
223.1300048828125,2021-04-06
217.6300048828125,2021-04-07
224.11000061035156,2021-04-08
225.39999389648438,2021-04-09
230.66000366210938,2021-04-12
242.19000244140625,2021-04-13
231.47999572753906,2021-04-14
239.1300048828125,2021-04-15
234.75999450683594,2021-04-16
228.2100067138672,2021-04-19
226.33999633789062,2021-04-20
226.5800018310547,2021-04-21
228.4499969482422,2021-04-22
230.82000732421875,2021-04-23
236.5,2021-04-26
236.1199951171875,2021-04-27
235.9600067138672,2021-04-28
228.1199951171875,2021-04-29
237.55999755859375,2021-04-30
229.99000549316406,2021-05-03
225.02000427246094,2021-05-04
223.5,2021-05-05
218.77000427246094,2021-05-06
219.6300048828125,2021-05-07
215.8300018310547,2021-05-10
224.44000244140625,2021-05-11
223.8699951171875,2021-05-12
212.4499969482422,2021-05-13
214.99000549316406,2021-05-14
212.3000030517578,2021-05-17
217.02000427246094,2021-05-18
216.17999267578125,2021-05-19
224.66000366210938,2021-05-20
223.64999389648438,2021-05-21
222.60000610351562,2021-05-24
225.72000122070312,2021-05-25
230.49000549316406,2021-05-26
231.88999938964844,2021-05-27
233.27999877929688,2021-05-28
231.97999572753906,2021-06-01
231.4499969482422,2021-06-02
221.3699951171875,2021-06-03
225.8800048828125,2021-06-04
228.1300048828125,2021-06-07
228.92999267578125,2021-06-08
232.30999755859375,2021-06-09
238.55999755859375,2021-06-10
244.08999633789062,2021-06-11
250.88999938964844,2021-06-14
245.8000030517578,2021-06-15
248.4600067138672,2021-06-16
262.510009765625,2021-06-17
266.55999755859375,2021-06-18
267.1600036621094,2021-06-21
267.9599914550781,2021-06-22
267.489990234375,2021-06-23
266.9599914550781,2021-06-24
264.69000244140625,2021-06-25
263.2300109863281,2021-06-28
264.1499938964844,2021-06-29
256.8599853515625,2021-06-30
258.42999267578125,2021-07-01
262.7200012207031,2021-07-02
268.42999267578125,2021-07-06
269.05999755859375,2021-07-07
266.6600036621094,2021-07-08
268.6400146484375,2021-07-09
261.3599853515625,2021-07-12
261.1400146484375,2021-07-13
259.2200012207031,2021-07-14
259.3599853515625,2021-07-15
260.6400146484375,2021-07-16
262.8699951171875,2021-07-19
267.6199951171875,2021-07-20
268.8500061035156,2021-07-21
269.1300048828125,2021-07-22
271.2900085449219,2021-07-23
267.5400085449219,2021-07-26
264.9700012207031,2021-07-27
269.0799865722656,2021-07-28
266.7900085449219,2021-07-29
325.1199951171875,2021-07-30
322.5799865722656,2021-08-02
329.4200134277344,2021-08-03
340.44000244140625,2021-08-04
342.42999267578125,2021-08-05
334.510009765625,2021-08-06
335.8399963378906,2021-08-09
327.5199890136719,2021-08-10
332.55999755859375,2021-08-11
338.0400085449219,2021-08-12
337.94000244140625,2021-08-13
334.0199890136719,2021-08-16
336.7300109863281,2021-08-17
337.7300109863281,2021-08-18
334.55999755859375,2021-08-19
346.0,2021-08-20
352.489990234375,2021-08-23
353.8900146484375,2021-08-24
353.4100036621094,2021-08-25
349.989990234375,2021-08-26
358.3399963378906,2021-08-27
366.0299987792969,2021-08-30
367.05999755859375,2021-08-31
371.70001220703125,2021-09-01
376.0,2021-09-02
384.5899963378906,2021-09-03
381.69000244140625,2021-09-07
381.75,2021-09-08
378.8399963378906,2021-09-09
379.9700012207031,2021-09-10
376.7099914550781,2021-09-13
389.3900146484375,2021-09-14
394.5299987792969,2021-09-15
403.9100036621094,2021-09-16
404.6000061035156,2021-09-17
400.5899963378906,2021-09-20
405.9800109863281,2021-09-21
406.3999938964844,2021-09-22
409.6000061035156,2021-09-23
413.94000244140625,2021-09-24
391.8900146484375,2021-09-27
381.5799865722656,2021-09-28
387.6000061035156,2021-09-29
391.4200134277344,2021-09-30
392.2200012207031,2021-10-01
382.7099914550781,2021-10-04
389.94000244140625,2021-10-05
395.19000244140625,2021-10-06
392.9800109863281,2021-10-07
390.739990234375,2021-10-08
389.5,2021-10-11
397.4700012207031,2021-10-12
407.0400085449219,2021-10-13
406.7300109863281,2021-10-14
409.739990234375,2021-10-15
414.7699890136719,2021-10-18
410.4599914550781,2021-10-19
409.69000244140625,2021-10-20
417.1199951171875,2021-10-21
423.20001220703125,2021-10-22
429.010009765625,2021-10-25
424.5199890136719,2021-10-26
412.8800048828125,2021-10-27
417.3299865722656,2021-10-28
458.1300048828125,2021-10-29
450.1400146484375,2021-11-01
450.2900085449219,2021-11-02
445.42999267578125,2021-11-03
449.1199951171875,2021-11-04
440.2200012207031,2021-11-05
442.760009765625,2021-11-08
444.5,2021-11-09
433.57000732421875,2021-11-10
441.5899963378906,2021-11-11
445.1199951171875,2021-11-12
433.989990234375,2021-11-15
443.9599914550781,2021-11-16
440.239990234375,2021-11-17
440.69000244140625,2021-11-18
429.8599853515625,2021-11-19
403.0,2021-11-22
389.510009765625,2021-11-23
393.07000732421875,2021-11-24
391.5400085449219,2021-11-26
397.69000244140625,2021-11-29
376.32000732421875,2021-11-30
357.2099914550781,2021-12-01
368.94000244140625,2021-12-02
349.5,2021-12-03
353.44000244140625,2021-12-06
382.989990234375,2021-12-07
387.4100036621094,2021-12-08
375.44000244140625,2021-12-09
372.6199951171875,2021-12-10
369.92999267578125,2021-12-13
351.739990234375,2021-12-14
364.42999267578125,2021-12-15
345.44000244140625,2021-12-16
350.9599914550781,2021-12-17
343.3299865722656,2021-12-20
380.6300048828125,2021-12-21
388.04998779296875,2021-12-22
387.9200134277344,2021-12-23
394.42999267578125,2021-12-27
388.6099853515625,2021-12-28
382.7799987792969,2021-12-29
385.3599853515625,2021-12-30
381.2900085449219,2021-12-31
350.4200134277344,2022-01-03
334.989990234375,2022-01-04
311.6400146484375,2022-01-05
313.75,2022-01-06
303.7099914550781,2022-01-07
312.9800109863281,2022-01-10
314.95001220703125,2022-01-11
320.5899963378906,2022-01-12
298.6499938964844,2022-01-13
297.3900146484375,2022-01-14
293.6300048828125,2022-01-18
293.4599914550781,2022-01-19
291.32000732421875,2022-01-20
283.0,2022-01-21
300.2699890136719,2022-01-24
286.69000244140625,2022-01-25
293.05999755859375,2022-01-26
290.8900146484375,2022-01-27
319.1700134277344,2022-01-28
324.3399963378906,2022-01-31
325.8699951171875,2022-02-01
314.2900085449219,2022-02-02
304.4100036621094,2022-02-03
320.9100036621094,2022-02-04
314.19000244140625,2022-02-07
318.04998779296875,2022-02-08
335.6000061035156,2022-02-09
346.1600036621094,2022-02-10
321.760009765625,2022-02-11
320.25,2022-02-14
330.3299865722656,2022-02-15
318.7099914550781,2022-02-16
304.0,2022-02-17
298.07000732421875,2022-02-18
295.70001220703125,2022-02-22
281.0199890136719,2022-02-23
301.6000061035156,2022-02-24
305.0299987792969,2022-02-25
305.7200012207031,2022-02-28
307.2699890136719,2022-03-01
309.2799987792969,2022-03-02
286.8800048828125,2022-03-03
267.6099853515625,2022-03-04
244.24000549316406,2022-03-07
240.9499969482422,2022-03-08
261.5899963378906,2022-03-09
255.1999969482422,2022-03-10
246.38999938964844,2022-03-11
238.66000366210938,2022-03-14
245.1699981689453,2022-03-15
280.9599914550781,2022-03-16
280.1300048828125,2022-03-17
294.7300109863281,2022-03-18
288.30999755859375,2022-03-21
298.510009765625,2022-03-22
289.4100036621094,2022-03-23
294.1300048828125,2022-03-24
284.2099914550781,2022-03-25
302.30999755859375,2022-03-28
311.6400146484375,2022-03-29
302.6400146484375,2022-03-30
293.8299865722656,2022-03-31
305.75,2022-04-01
317.17999267578125,2022-04-04
299.8599853515625,2022-04-05
286.9599914550781,2022-04-06
292.9700012207031,2022-04-07
272.0199890136719,2022-04-08
271.6300048828125,2022-04-11
268.32000732421875,2022-04-12
280.3299865722656,2022-04-13
265.3500061035156,2022-04-14
259.1199951171875,2022-04-18
273.8999938964844,2022-04-19
265.80999755859375,2022-04-20
253.82000732421875,2022-04-21
245.2899932861328,2022-04-22
253.6300048828125,2022-04-25
242.97999572753906,2022-04-26
243.66000366210938,2022-04-27
259.9800109863281,2022-04-28
224.8300018310547,2022-04-29
235.27999877929688,2022-05-02
223.5399932861328,2022-05-03
234.6999969482422,2022-05-04
212.7100067138672,2022-05-05
202.25999450683594,2022-05-06
183.35000610351562,2022-05-09
180.97999572753906,2022-05-10
169.27999877929688,2022-05-11
168.24000549316406,2022-05-12
188.89999389648438,2022-05-13
177.0,2022-05-16
174.42999267578125,2022-05-17
162.49000549316406,2022-05-18
174.75,2022-05-19
177.39999389648438,2022-05-20
177.6999969482422,2022-05-23
164.1699981689453,2022-05-24
170.75,2022-05-25
175.17999267578125,2022-05-26
184.77999877929688,2022-05-27
177.32000732421875,2022-05-31
179.25,2022-06-01
196.6199951171875,2022-06-02
190.57000732421875,2022-06-03
190.27000427246094,2022-06-06
200.85000610351562,2022-06-07
200.8000030517578,2022-06-08
196.05999755859375,2022-06-09
183.80999755859375,2022-06-10
166.2899932861328,2022-06-13
167.67999267578125,2022-06-14
179.66000366210938,2022-06-15
165.74000549316406,2022-06-16
178.5500030517578,2022-06-17
183.0,2022-06-21
185.39999389648438,2022-06-22
193.25999450683594,2022-06-23
205.32000732421875,2022-06-24
202.2100067138672,2022-06-27
192.60000610351562,2022-06-28
192.36000061035156,2022-06-29
187.39999389648438,2022-06-30
197.50999450683594,2022-07-01
208.38999938964844,2022-07-05
207.85000610351562,2022-07-06
213.77000427246094,2022-07-07
214.0800018310547,2022-07-08
211.02999877929688,2022-07-11
192.6699981689453,2022-07-12
194.47000122070312,2022-07-13
184.97999572753906,2022-07-14
188.88999938964844,2022-07-15
187.97000122070312,2022-07-18
191.58999633789062,2022-07-19
213.0399932861328,2022-07-20
214.17999267578125,2022-07-21
202.27000427246094,2022-07-22
196.0500030517578,2022-07-25
187.61000061035156,2022-07-26
197.27999877929688,2022-07-27
204.85000610351562,2022-07-28
209.32000732421875,2022-07-29
210.58999633789062,2022-08-01
214.2100067138672,2022-08-02
225.13999938964844,2022-08-03
230.41000366210938,2022-08-04
268.5899963378906,2022-08-05
279.3500061035156,2022-08-08
278.8599853515625,2022-08-09
286.19000244140625,2022-08-10
275.79998779296875,2022-08-11
283.25,2022-08-12
288.4700012207031,2022-08-15
289.3599853515625,2022-08-16
284.260009765625,2022-08-17
283.3699951171875,2022-08-18
269.3399963378906,2022-08-19
258.4700012207031,2022-08-22
258.2799987792969,2022-08-23
258.6600036621094,2022-08-24
266.3299865722656,2022-08-25
257.04998779296875,2022-08-26
250.9600067138672,2022-08-29
251.39999389648438,2022-08-30
247.66000366210938,2022-08-31
235.42999267578125,2022-09-01
232.4199981689453,2022-09-02
229.6699981689453,2022-09-06
235.4199981689453,2022-09-07
240.32000732421875,2022-09-08
258.92999267578125,2022-09-09
264.7900085449219,2022-09-12
248.89999389648438,2022-09-13
255.57000732421875,2022-09-14
252.88999938964844,2022-09-15
242.89999389648438,2022-09-16
241.6199951171875,2022-09-19
235.19000244140625,2022-09-20
232.3000030517578,2022-09-21
220.69000244140625,2022-09-22
217.55999755859375,2022-09-23
213.61000061035156,2022-09-26
214.58999633789062,2022-09-27
218.13999938964844,2022-09-28
212.3300018310547,2022-09-29
210.58999633789062,2022-09-30
217.3300018310547,2022-10-03
236.2100067138672,2022-10-04
242.4600067138672,2022-10-05
238.99000549316406,2022-10-06
228.24000549316406,2022-10-07
220.27000427246094,2022-10-10
207.63999938964844,2022-10-11
203.3699951171875,2022-10-12
202.1999969482422,2022-10-13
189.0,2022-10-14
204.6699981689453,2022-10-17
201.44000244140625,2022-10-18
187.72999572753906,2022-10-19
192.6199951171875,2022-10-20
194.10000610351562,2022-10-21
194.85000610351562,2022-10-24
206.0399932861328,2022-10-25
195.22000122070312,2022-10-26
198.0,2022-10-27
200.82000732421875,2022-10-28
202.72999572753906,2022-10-31
191.74000549316406,2022-11-01
172.39999389648438,2022-11-02
174.1699981689453,2022-11-03
123.7300033569336,2022-11-04
119.2300033569336,2022-11-07
122.72000122070312,2022-11-08
122.29000091552734,2022-11-09
140.85000610351562,2022-11-10
142.3699951171875,2022-11-11
134.9600067138672,2022-11-14
141.17999267578125,2022-11-15
129.27000427246094,2022-11-16
121.69000244140625,2022-11-17
118.76000213623047,2022-11-18
117.55999755859375,2022-11-21
116.33999633789062,2022-11-22
124.5,2022-11-23
124.12999725341797,2022-11-25
126.44999694824219,2022-11-28
122.01000213623047,2022-11-29
131.5500030517578,2022-11-30
140.05999755859375,2022-12-01
141.0,2022-12-02
133.61000061035156,2022-12-05
124.95999908447266,2022-12-06
125.45999908447266,2022-12-07
135.7100067138672,2022-12-08
137.3300018310547,2022-12-09
143.7899932861328,2022-12-12
143.91000366210938,2022-12-13
149.85000610351562,2022-12-14
146.22999572753906,2022-12-15
147.25999450683594,2022-12-16
139.1699981689453,2022-12-19
138.02000427246094,2022-12-20
139.6199951171875,2022-12-21
127.26000213623047,2022-12-22
127.22000122070312,2022-12-23
124.83000183105469,2022-12-27
123.30000305175781,2022-12-28
129.67999267578125,2022-12-29
128.67999267578125,2022-12-30
126.5,2023-01-03
126.4000015258789,2023-01-04
119.97000122070312,2023-01-05
121.27999877929688,2023-01-06
127.16999816894531,2023-01-09
132.16000366210938,2023-01-10
141.77999877929688,2023-01-11
146.47999572753906,2023-01-12
148.0,2023-01-13
152.91000366210938,2023-01-17
148.72999572753906,2023-01-18
148.88999938964844,2023-01-19
157.75,2023-01-20
154.5800018310547,2023-01-23
151.6999969482422,2023-01-24
151.92999267578125,2023-01-25
158.3800048828125,2023-01-26
164.25,2023-01-27
156.94000244140625,2023-01-30
161.6199951171875,2023-01-31
170.30999755859375,2023-02-01
182.41000366210938,2023-02-02
169.3000030517578,2023-02-03
172.3699951171875,2023-02-06
181.16000366210938,2023-02-07
175.64999389648438,2023-02-08
171.14999389648438,2023-02-09
172.22999572753906,2023-02-10
175.55999755859375,2023-02-13
181.8699951171875,2023-02-14
187.36000061035156,2023-02-15
174.66000366210938,2023-02-16
168.55999755859375,2023-02-17
165.14999389648438,2023-02-21
169.49000549316406,2023-02-22
170.6300048828125,2023-02-23
162.5500030517578,2023-02-24
164.6199951171875,2023-02-27
164.3300018310547,2023-02-28
162.19000244140625,2023-03-01
166.11000061035156,2023-03-02
177.52999877929688,2023-03-03
176.14999389648438,2023-03-06
176.47999572753906,2023-03-07
177.89999389648438,2023-03-08
169.99000549316406,2023-03-09
155.77999877929688,2023-03-10
158.32000732421875,2023-03-13
159.97999572753906,2023-03-14
158.0,2023-03-15
157.35000610351562,2023-03-16
158.25,2023-03-17
148.89999389648438,2023-03-20
154.3000030517578,2023-03-21
149.02999877929688,2023-03-22
153.2899932861328,2023-03-23
152.72000122070312,2023-03-24
154.99000549316406,2023-03-27
155.25999450683594,2023-03-28
158.88999938964844,2023-03-29
160.58999633789062,2023-03-30
171.1699981689453,2023-03-31
163.9199981689453,2023-04-03
166.49000549316406,2023-04-04
156.99000549316406,2023-04-05
158.5399932861328,2023-04-06
158.9199981689453,2023-04-10
162.8800048828125,2023-04-11
158.5500030517578,2023-04-12
168.08999633789062,2023-04-13
165.52999877929688,2023-04-14
166.4199981689453,2023-04-17
162.32000732421875,2023-04-18
162.77000427246094,2023-04-19
157.25,2023-04-20
158.5500030517578,2023-04-21
154.80999755859375,2023-04-24
143.05999755859375,2023-04-25
151.74000549316406,2023-04-26
153.77000427246094,2023-04-27
147.66000366210938,2023-04-28
149.5500030517578,2023-05-01
147.16000366210938,2023-05-02
145.13999938964844,2023-05-03
150.0500030517578,2023-05-04
135.72999572753906,2023-05-05
130.00999450683594,2023-05-08
133.14999389648438,2023-05-09
137.4199981689453,2023-05-10
135.67999267578125,2023-05-11
135.02000427246094,2023-05-12
145.36000061035156,2023-05-15
139.22000122070312,2023-05-16
144.0399932861328,2023-05-17
148.0800018310547,2023-05-18
146.99000549316406,2023-05-19
158.3800048828125,2023-05-22
159.41000366210938,2023-05-23
160.63999938964844,2023-05-24
158.8800048828125,2023-05-25
166.14999389648438,2023-05-26
168.85000610351562,2023-05-30
180.7899932861328,2023-05-31
177.25999450683594,2023-06-01
183.89999389648438,2023-06-02
183.27000427246094,2023-06-05
184.0,2023-06-06
171.33999633789062,2023-06-07
170.38999938964844,2023-06-08
171.99000549316406,2023-06-09
175.83999633789062,2023-06-12
181.68499755859375,2023-06-13
181.22999572753906,2023-06-14
182.19000244140625,2023-06-15
177.8000030517578,2023-06-16
175.8300018310547,2023-06-20
168.3800048828125,2023-06-21
169.91000366210938,2023-06-22
