POOL,Date
10.745915412902832,2002-04-26
10.695940017700195,2002-04-29
10.55932331085205,2002-04-30
10.3960542678833,2002-05-01
10.529333114624023,2002-05-02
10.622632026672363,2002-05-03
10.512676239013672,2002-05-06
10.329412460327148,2002-05-07
10.329412460327148,2002-05-08
10.359395980834961,2002-05-09
9.976213455200195,2002-05-10
10.246106147766113,2002-05-13
9.912900924682617,2002-05-14
10.026195526123047,2002-05-15
9.946224212646484,2002-05-16
9.846260070800781,2002-05-17
9.676326751708984,2002-05-20
9.729640007019043,2002-05-21
9.879585266113281,2002-05-22
9.746298789978027,2002-05-23
9.672987937927246,2002-05-24
9.579697608947754,2002-05-28
9.499730110168457,2002-05-29
9.629676818847656,2002-05-30
9.74963092803955,2002-05-31
9.579697608947754,2002-06-03
9.509719848632812,2002-06-04
9.343118667602539,2002-06-05
8.836645126342773,2002-06-06
9.27980899810791,2002-06-07
9.329790115356445,2002-06-10
9.329790115356445,2002-06-11
9.33978271484375,2002-06-12
9.27980899810791,2002-06-13
9.346447944641113,2002-06-14
9.406425476074219,2002-06-17
9.413094520568848,2002-06-18
9.526381492614746,2002-06-19
9.6430025100708,2002-06-20
9.429753303527832,2002-06-21
9.509719848632812,2002-06-24
9.496393203735352,2002-06-25
9.343118667602539,2002-06-26
9.413094520568848,2002-06-27
9.249821662902832,2002-06-28
9.349785804748535,2002-07-01
9.316463470458984,2002-07-02
9.1931791305542,2002-07-03
9.496393203735352,2002-07-05
9.54637336730957,2002-07-08
9.329790115356445,2002-07-09
8.730018615722656,2002-07-10
8.946605682373047,2002-07-11
8.89661979675293,2002-07-12
8.733349800109863,2002-07-15
8.626725196838379,2002-07-16
8.799992561340332,2002-07-17
8.663375854492188,2002-07-18
8.036949157714844,2002-07-19
8.330170631408691,2002-07-22
8.196889877319336,2002-07-23
8.660042762756348,2002-07-24
8.596735000610352,2002-07-25
8.330170631408691,2002-07-26
8.996580123901367,2002-07-29
8.73668098449707,2002-07-30
8.28018856048584,2002-07-31
8.42013931274414,2002-08-01
8.216880798339844,2002-08-02
7.996962547302246,2002-08-05
8.200214385986328,2002-08-06
8.24686336517334,2002-08-07
8.493441581726074,2002-08-08
8.596735000610352,2002-08-09
8.500109672546387,2002-08-12
8.376823425292969,2002-08-13
8.67670726776123,2002-08-14
9.153190612792969,2002-08-15
9.346447944641113,2002-08-16
9.019912719726562,2002-08-19
9.176513671875,2002-08-20
9.319791793823242,2002-08-21
9.529711723327637,2002-08-22
9.23982048034668,2002-08-23
9.083221435546875,2002-08-26
8.903287887573242,2002-08-27
9.126533508300781,2002-08-28
9.276479721069336,2002-08-29
9.203173637390137,2002-08-30
8.909945487976074,2002-09-03
9.27980899810791,2002-09-04
9.113207817077637,2002-09-05
9.409759521484375,2002-09-06
9.672987937927246,2002-09-09
9.929558753967285,2002-09-10
9.529711723327637,2002-09-11
9.466408729553223,2002-09-12
9.543041229248047,2002-09-13
9.416424751281738,2002-09-16
8.703359603881836,2002-09-17
8.596735000610352,2002-09-18
8.356826782226562,2002-09-19
8.593403816223145,2002-09-20
8.670038223266602,2002-09-23
8.77000617980957,2002-09-24
8.946605682373047,2002-09-25
9.246487617492676,2002-09-26
8.943270683288574,2002-09-27
9.133195877075195,2002-09-30
9.60634994506836,2002-10-01
9.04990005493164,2002-10-02
8.89661979675293,2002-10-03
8.616727828979492,2002-10-04
8.430131912231445,2002-10-07
8.580073356628418,2002-10-08
8.64671516418457,2002-10-09
8.663375854492188,2002-10-10
8.773335456848145,2002-10-11
8.973260879516602,2002-10-14
8.566747665405273,2002-10-15
8.703359603881836,2002-10-16
9.143195152282715,2002-10-17
9.159855842590332,2002-10-18
9.329790115356445,2002-10-21
9.333121299743652,2002-10-22
9.459736824035645,2002-10-23
9.356440544128418,2002-10-24
9.493062973022461,2002-10-25
9.233161926269531,2002-10-28
9.219832420349121,2002-10-29
9.453073501586914,2002-10-30
9.496393203735352,2002-10-31
9.896240234375,2002-11-01
10.322748184204102,2002-11-04
10.18946361541748,2002-11-05
10.316082000732422,2002-11-06
10.179464340209961,2002-11-07
10.176137924194336,2002-11-08
9.596355438232422,2002-11-11
9.672987937927246,2002-11-12
9.812939643859863,2002-11-13
9.792945861816406,2002-11-14
9.82626724243164,2002-11-15
9.536377906799316,2002-11-18
9.403096199035645,2002-11-19
9.42641544342041,2002-11-20
10.016196250915527,2002-11-21
9.806278228759766,2002-11-22
10.026195526123047,2002-11-25
10.059516906738281,2002-11-26
10.372730255126953,2002-11-27
10.499343872070312,2002-11-29
10.3960542678833,2002-12-02
10.312751770019531,2002-12-03
10.006203651428223,2002-12-04
10.046183586120605,2002-12-05
10.176137924194336,2002-12-06
9.979543685913086,2002-12-09
10.239444732666016,2002-12-10
10.316082000732422,2002-12-11
10.43270492553711,2002-12-12
10.252774238586426,2002-12-13
10.486016273498535,2002-12-16
10.402715682983398,2002-12-17
10.149480819702148,2002-12-18
10.079503059387207,2002-12-19
10.146148681640625,2002-12-20
9.922895431518555,2002-12-23
9.922895431518555,2002-12-24
9.869582176208496,2002-12-26
9.846260070800781,2002-12-27
9.689654350280762,2002-12-30
9.729640007019043,2002-12-31
10.062847137451172,2003-01-02
9.762957572937012,2003-01-03
9.906242370605469,2003-01-06
9.946224212646484,2003-01-07
9.779619216918945,2003-01-08
10.0028715133667,2003-01-09
10.15614128112793,2003-01-10
9.999532699584961,2003-01-13
9.836264610290527,2003-01-14
9.712976455688477,2003-01-15
9.729640007019043,2003-01-16
9.689654350280762,2003-01-17
9.493062973022461,2003-01-21
9.369775772094727,2003-01-22
9.336456298828125,2003-01-23
9.303133964538574,2003-01-24
9.213168144226074,2003-01-27
9.27980899810791,2003-01-28
9.299800872802734,2003-01-29
9.179844856262207,2003-01-30
9.23982048034668,2003-01-31
9.413094520568848,2003-02-03
9.219832420349121,2003-02-04
9.213168144226074,2003-02-05
9.02990436553955,2003-02-06
9.016573905944824,2003-02-07
8.979924201965332,2003-02-10
9.056560516357422,2003-02-11
8.996580123901367,2003-02-12
8.67670726776123,2003-02-13
8.993250846862793,2003-02-14
8.853303909301758,2003-02-18
8.753341674804688,2003-02-19
8.760004997253418,2003-02-20
8.80998706817627,2003-02-21
8.846640586853027,2003-02-24
9.143195152282715,2003-02-25
8.949934959411621,2003-02-26
9.066553115844727,2003-02-27
9.129867553710938,2003-02-28
8.996580123901367,2003-03-03
8.966595649719238,2003-03-04
8.893288612365723,2003-03-05
8.760004997253418,2003-03-06
8.776670455932617,2003-03-07
8.496770858764648,2003-03-10
8.566747665405273,2003-03-11
8.606728553771973,2003-03-12
8.963262557983398,2003-03-13
9.013243675231934,2003-03-14
9.329790115356445,2003-03-17
9.406425476074219,2003-03-18
9.313126564025879,2003-03-19
9.5530366897583,2003-03-20
9.806278228759766,2003-03-21
9.489725112915039,2003-03-24
9.762957572937012,2003-03-25
9.789615631103516,2003-03-26
9.882916450500488,2003-03-27
9.886246681213379,2003-03-28
9.89957332611084,2003-03-31
10.096166610717773,2003-04-01
10.37606143951416,2003-04-02
10.29275894165039,2003-04-03
10.112822532653809,2003-04-04
10.382726669311523,2003-04-07
10.172804832458496,2003-04-08
9.962882995605469,2003-04-09
9.929558753967285,2003-04-10
10.079503059387207,2003-04-11
10.296088218688965,2003-04-14
10.342738151550293,2003-04-15
10.296088218688965,2003-04-16
10.332742691040039,2003-04-17
10.262767791748047,2003-04-21
10.312751770019531,2003-04-22
10.012863159179688,2003-04-23
10.532663345336914,2003-04-24
10.199458122253418,2003-04-25
10.509340286254883,2003-04-28
10.869205474853516,2003-04-29
10.999160766601562,2003-04-30
10.72259521484375,2003-05-01
11.209076881408691,2003-05-02
11.245728492736816,2003-05-05
11.255727767944336,2003-05-06
11.025814056396484,2003-05-07
10.362730026245117,2003-05-08
10.462699890136719,2003-05-09
10.562653541564941,2003-05-12
10.43603515625,2003-05-13
10.582645416259766,2003-05-14
10.552657127380371,2003-05-15
10.409379005432129,2003-05-16
10.229454040527344,2003-05-19
10.249443054199219,2003-05-20
10.266101837158203,2003-05-21
10.352731704711914,2003-05-22
10.359395980834961,2003-05-23
10.496013641357422,2003-05-27
10.565985679626465,2003-05-28
10.60930061340332,2003-05-29
10.732587814331055,2003-05-30
10.486016273498535,2003-06-02
10.486016273498535,2003-06-03
10.659285545349121,2003-06-04
10.709267616271973,2003-06-05
10.69926643371582,2003-06-06
10.672615051269531,2003-06-09
10.729255676269531,2003-06-10
10.842549324035645,2003-06-11
10.995824813842773,2003-06-12
10.932516098022461,2003-06-13
11.07912540435791,2003-06-16
11.192411422729492,2003-06-17
11.112442970275879,2003-06-18
11.225738525390625,2003-06-19
11.209076881408691,2003-06-20
10.895865440368652,2003-06-23
10.829218864440918,2003-06-24
10.995824813842773,2003-06-25
11.215741157531738,2003-06-26
11.458982467651367,2003-06-27
11.458982467651367,2003-06-30
11.139105796813965,2003-07-01
11.215741157531738,2003-07-02
11.152434349060059,2003-07-03
11.375678062438965,2003-07-07
11.425662994384766,2003-07-08
11.485638618469238,2003-07-09
11.395668029785156,2003-07-10
11.662235260009766,2003-07-11
12.16204833984375,2003-07-14
11.962122917175293,2003-07-15
12.132061004638672,2003-07-16
11.822175979614258,2003-07-17
11.922133445739746,2003-07-18
11.955460548400879,2003-07-21
11.88215160369873,2003-07-22
11.97878360748291,2003-07-23
12.6451997756958,2003-07-24
12.755157470703125,2003-07-25
12.661859512329102,2003-07-28
12.788474082946777,2003-07-29
12.741826057434082,2003-07-30
12.918426513671875,2003-07-31
12.708511352539062,2003-08-01
12.661859512329102,2003-08-04
12.52857494354248,2003-08-05
12.455269813537598,2003-08-06
12.505253791809082,2003-08-07
12.655195236206055,2003-08-08
12.811799049377441,2003-08-11
12.96174430847168,2003-08-12
13.06836986541748,2003-08-13
12.911766052246094,2003-08-14
12.96174430847168,2003-08-15
12.995064735412598,2003-08-18
13.548189163208008,2003-08-19
13.421570777893066,2003-08-20
13.624822616577148,2003-08-21
13.458218574523926,2003-08-22
13.39824390411377,2003-08-25
13.308281898498535,2003-08-26
13.414901733398438,2003-08-27
13.561514854431152,2003-08-28
13.654818534851074,2003-08-29
13.828079223632812,2003-09-02
13.791431427001953,2003-09-03
13.994683265686035,2003-09-04
14.09464168548584,2003-09-05
14.201273918151855,2003-09-08
14.187947273254395,2003-09-09
14.244586944580078,2003-09-10
14.161291122436523,2003-09-11
14.131296157836914,2003-09-12
14.224595069885254,2003-09-15
14.449514389038086,2003-09-16
14.659438133239746,2003-09-17
14.74439525604248,2003-09-18
14.38953971862793,2003-09-19
14.324557304382324,2003-09-22
14.544472694396973,2003-09-23
14.219598770141602,2003-09-24
14.054665565490723,2003-09-25
13.894723892211914,2003-09-26
14.09464168548584,2003-09-29
13.90971565246582,2003-09-30
14.274576187133789,2003-10-01
14.2645845413208,2003-10-02
14.80438232421875,2003-10-03
14.994306564331055,2003-10-06
14.994306564331055,2003-10-07
14.714418411254883,2003-10-08
14.974318504333496,2003-10-09
14.999305725097656,2003-10-10
15.00429916381836,2003-10-13
15.294188499450684,2003-10-14
15.294188499450684,2003-10-15
15.489114761352539,2003-10-16
15.419145584106445,2003-10-17
15.544099807739258,2003-10-20
15.424139976501465,2003-10-21
16.86359214782715,2003-10-22
17.123502731323242,2003-10-23
16.97855567932129,2003-10-24
17.378406524658203,2003-10-27
18.35302734375,2003-10-28
18.54296112060547,2003-10-29
17.933191299438477,2003-10-30
17.533340454101562,2003-10-31
17.59331703186035,2003-11-03
17.78324317932129,2003-11-04
18.31803321838379,2003-11-05
18.333036422729492,2003-11-06
18.11812400817871,2003-11-07
18.013160705566406,2003-11-10
17.718273162841797,2003-11-11
17.993160247802734,2003-11-12
17.868213653564453,2003-11-13
17.763259887695312,2003-11-14
17.58832359313965,2003-11-17
17.068513870239258,2003-11-18
17.34840965270996,2003-11-19
17.388389587402344,2003-11-20
17.618303298950195,2003-11-21
18.163108825683594,2003-11-24
18.13812255859375,2003-11-25
17.983177185058594,2003-11-26
17.9031982421875,2003-11-28
18.183095932006836,2003-12-01
17.993160247802734,2003-12-02
17.51835060119629,2003-12-03
17.41838836669922,2003-12-04
17.24344825744629,2003-12-05
17.568336486816406,2003-12-08
16.973562240600586,2003-12-09
16.043912887573242,2003-12-10
16.568708419799805,2003-12-11
16.49372673034668,2003-12-12
16.168859481811523,2003-12-15
15.913959503173828,2003-12-16
16.09888458251953,2003-12-17
16.223838806152344,2003-12-18
16.563705444335938,2003-12-19
16.668664932250977,2003-12-22
16.91357421875,2003-12-23
16.743650436401367,2003-12-24
16.888580322265625,2003-12-26
16.84360694885254,2003-12-29
16.74864387512207,2003-12-30
16.333797454833984,2003-12-31
16.49372673034668,2004-01-02
16.723651885986328,2004-01-05
16.518722534179688,2004-01-06
17.388389587402344,2004-01-07
17.138500213623047,2004-01-08
17.118499755859375,2004-01-09
16.793624877929688,2004-01-12
17.01853370666504,2004-01-13
16.99354362487793,2004-01-14
16.92856788635254,2004-01-15
17.063518524169922,2004-01-16
16.31380271911621,2004-01-20
16.34379005432129,2004-01-21
16.458749771118164,2004-01-22
16.773637771606445,2004-01-23
17.063518524169922,2004-01-26
16.64366912841797,2004-01-27
15.93895149230957,2004-01-28
15.908952713012695,2004-01-29
16.018918991088867,2004-01-30
16.213842391967773,2004-02-02
16.15386390686035,2004-02-03
15.599076271057129,2004-02-04
15.614063262939453,2004-02-05
16.413776397705078,2004-02-06
16.243837356567383,2004-02-09
16.61869239807129,2004-02-10
16.458749771118164,2004-02-11
16.1088809967041,2004-02-12
15.858973503112793,2004-02-13
16.338794708251953,2004-02-17
16.068897247314453,2004-02-18
16.49372673034668,2004-02-19
16.308807373046875,2004-02-20
16.62868309020996,2004-02-23
16.743650436401367,2004-02-24
17.79323959350586,2004-02-25
17.943187713623047,2004-02-26
18.11812400817871,2004-02-27
18.378021240234375,2004-03-01
18.303043365478516,2004-03-02
18.403005599975586,2004-03-03
18.457992553710938,2004-03-04
18.59294319152832,2004-03-05
18.447988510131836,2004-03-08
18.048137664794922,2004-03-09
18.143112182617188,2004-03-10
17.7232723236084,2004-03-11
18.243074417114258,2004-03-12
17.58832359313965,2004-03-15
17.443370819091797,2004-03-16
17.838224411010742,2004-03-17
17.4583740234375,2004-03-18
17.48335838317871,2004-03-19
16.958559036254883,2004-03-22
17.108505249023438,2004-03-23
17.30842399597168,2004-03-24
18.003162384033203,2004-03-25
17.89820098876953,2004-03-26
18.008159637451172,2004-03-29
18.283058166503906,2004-03-30
18.6229305267334,2004-03-31
18.39801025390625,2004-04-01
18.86783790588379,2004-04-02
19.51759147644043,2004-04-05
19.192710876464844,2004-04-06
19.727508544921875,2004-04-07
19.32766342163086,2004-04-08
19.317665100097656,2004-04-12
18.847837448120117,2004-04-13
19.392635345458984,2004-04-14
18.852832794189453,2004-04-15
18.897823333740234,2004-04-16
19.23769187927246,2004-04-19
19.052762985229492,2004-04-20
19.34265899658203,2004-04-21
20.15734100341797,2004-04-22
19.872451782226562,2004-04-23
20.097370147705078,2004-04-26
20.2423152923584,2004-04-27
20.24730110168457,2004-04-28
19.907434463500977,2004-04-29
20.097370147705078,2004-04-30
20.25231170654297,2004-05-03
20.04738998413086,2004-05-04
20.4272518157959,2004-05-05
20.177337646484375,2004-05-06
19.552576065063477,2004-05-07
19.86246681213379,2004-05-10
20.152347564697266,2004-05-11
20.007394790649414,2004-05-12
19.732507705688477,2004-05-13
19.552576065063477,2004-05-14
19.38263511657715,2004-05-17
19.527584075927734,2004-05-18
19.512584686279297,2004-05-19
19.58273696899414,2004-05-20
19.818260192871094,2004-05-21
20.434606552124023,2004-05-24
21.055959701538086,2004-05-25
20.62000274658203,2004-05-26
20.484710693359375,2004-05-27
20.16901969909668,2004-05-28
20.384490966796875,2004-06-01
20.770343780517578,2004-06-02
20.143964767456055,2004-06-03
20.59494972229004,2004-06-04
20.945711135864258,2004-06-07
21.04092788696289,2004-06-08
20.970767974853516,2004-06-09
21.246374130249023,2004-06-10
21.542016983032227,2004-06-14
21.998014450073242,2004-06-15
22.00302505493164,2004-06-16
22.063156127929688,2004-06-17
21.857707977294922,2004-06-18
21.64725685119629,2004-06-21
21.932870864868164,2004-06-22
21.807600021362305,2004-06-23
22.253578186035156,2004-06-24
22.228517532348633,2004-06-25
22.07819175720215,2004-06-28
22.55923843383789,2004-06-29
22.549219131469727,2004-06-30
22.749652862548828,2004-07-01
22.579282760620117,2004-07-02
22.71958351135254,2004-07-06
22.584300994873047,2004-07-07
22.654449462890625,2004-07-08
23.135499954223633,2004-07-09
22.9250431060791,2004-07-12
22.809782028198242,2004-07-13
22.479063034057617,2004-07-14
22.589303970336914,2004-07-15
22.393877029418945,2004-07-16
21.58210563659668,2004-07-19
22.288652420043945,2004-07-20
21.747467041015625,2004-07-21
21.481884002685547,2004-07-22
20.905628204345703,2004-07-23
20.630027770996094,2004-07-26
20.635047912597656,2004-07-27
20.55987548828125,2004-07-28
20.609983444213867,2004-07-29
20.66009521484375,2004-07-30
21.151165008544922,2004-08-02
20.479711532592773,2004-08-03
20.955738067626953,2004-08-04
19.968585968017578,2004-08-05
19.94854164123535,2004-08-06
20.02871322631836,2004-08-09
20.64505958557129,2004-08-10
20.82544708251953,2004-08-11
20.534822463989258,2004-08-12
20.58493995666504,2004-08-13
20.840490341186523,2004-08-16
21.04593849182129,2004-08-17
21.03591537475586,2004-08-18
20.91537094116211,2004-08-19
21.82451820373535,2004-08-20
21.81446075439453,2004-08-23
22.030452728271484,2004-08-24
22.316761016845703,2004-08-25
22.271543502807617,2004-08-26
22.422229766845703,2004-08-27
21.24688148498535,2004-08-30
21.191625595092773,2004-08-31
21.618572235107422,2004-09-01
22.06560707092285,2004-09-02
22.095746994018555,2004-09-03
22.598037719726562,2004-09-07
22.110815048217773,2004-09-08
21.9450740814209,2004-09-09
22.005334854125977,2004-09-10
21.962635040283203,2004-09-13
21.54825210571289,2004-09-14
20.96056365966797,2004-09-15
21.020837783813477,2004-09-16
20.51604461669922,2004-09-17
20.598920822143555,2004-09-20
20.855085372924805,2004-09-21
20.24480628967285,2004-09-22
20.207138061523438,2004-09-23
20.53110694885254,2004-09-24
20.08658218383789,2004-09-27
19.905763626098633,2004-09-28
20.34275245666504,2004-09-29
20.1468563079834,2004-09-30
20.192066192626953,2004-10-01
20.478368759155273,2004-10-04
20.440698623657227,2004-10-05
20.237274169921875,2004-10-06
19.94343376159668,2004-10-07
19.709867477416992,2004-10-08
19.574256896972656,2004-10-11
19.40096092224121,2004-10-12
19.58931541442871,2004-10-13
19.50644874572754,2004-10-14
20.026317596435547,2004-10-15
20.35028076171875,2004-10-18
20.365360260009766,2004-10-19
20.282485961914062,2004-10-20
21.194133758544922,2004-10-21
21.103729248046875,2004-10-22
21.834552764892578,2004-10-25
21.676340103149414,2004-10-26
21.985246658325195,2004-10-27
22.301694869995117,2004-10-28
21.992774963378906,2004-10-29
22.452367782592773,2004-11-01
22.256481170654297,2004-11-02
22.874296188354492,2004-11-03
23.04005241394043,2004-11-04
23.32635498046875,2004-11-05
23.22841453552246,2004-11-08
23.175682067871094,2004-11-09
23.793485641479492,2004-11-10
24.20787239074707,2004-11-11
24.35857391357422,2004-11-12
24.19281005859375,2004-11-15
23.688011169433594,2004-11-16
24.170204162597656,2004-11-17
24.011634826660156,2004-11-18
23.30941390991211,2004-11-19
23.76245880126953,2004-11-22
23.543489456176758,2004-11-23
24.072040557861328,2004-11-24
23.78511619567871,2004-11-26
24.162654876708984,2004-11-29
23.807771682739258,2004-11-30
24.155109405517578,2004-12-01
24.155109405517578,2004-12-02
24.087154388427734,2004-12-03
23.890827178955078,2004-12-06
23.51329231262207,2004-12-07
23.822874069213867,2004-12-08
23.55103302001953,2004-12-09
23.85307502746582,2004-12-10
24.238162994384766,2004-12-13
24.10224723815918,2004-12-14
24.064496994018555,2004-12-15
23.76245880126953,2004-12-16
23.369815826416016,2004-12-17
23.286760330200195,2004-12-20
23.988990783691406,2004-12-21
24.01919174194336,2004-12-22
24.140003204345703,2004-12-23
23.709606170654297,2004-12-27
24.2910213470459,2004-12-28
24.238162994384766,2004-12-29
24.200408935546875,2004-12-30
24.087154388427734,2004-12-31
24.155109405517578,2005-01-03
23.543489456176758,2005-01-04
22.637388229370117,2005-01-05
22.53168296813965,2005-01-06
22.463727951049805,2005-01-07
22.86391830444336,2005-01-10
22.886566162109375,2005-01-11
22.96963119506836,2005-01-12
23.030033111572266,2005-01-13
23.014930725097656,2005-01-14
23.143299102783203,2005-01-18
22.42596435546875,2005-01-19
22.28249740600586,2005-01-20
22.214534759521484,2005-01-21
21.950267791748047,2005-01-24
22.00311851501465,2005-01-25
22.55433464050293,2005-01-26
22.31269645690918,2005-01-27
22.09373664855957,2005-01-28
22.441072463989258,2005-01-31
22.841259002685547,2005-02-01
23.39246368408203,2005-02-02
23.37736701965332,2005-02-03
23.619003295898438,2005-02-04
23.9738826751709,2005-02-07
24.32122230529785,2005-02-08
23.9738826751709,2005-02-09
24.01919174194336,2005-02-10
24.109800338745117,2005-02-11
23.792667388916016,2005-02-14
23.732255935668945,2005-02-15
24.117347717285156,2005-02-16
24.117347717285156,2005-02-17
25.48405647277832,2005-02-18
24.95549774169922,2005-02-22
25.204679489135742,2005-02-23
25.477067947387695,2005-02-24
26.248870849609375,2005-02-25
25.75703239440918,2005-02-28
25.81000518798828,2005-03-01
25.620834350585938,2005-03-02
25.499767303466797,2005-03-03
25.77216911315918,2005-03-04
25.923507690429688,2005-03-07
25.52246856689453,2005-03-08
24.97010612487793,2005-03-09
25.0079402923584,2005-03-10
25.234935760498047,2005-03-11
25.242507934570312,2005-03-14
24.886871337890625,2005-03-15
24.750673294067383,2005-03-16
24.591772079467773,2005-03-17
24.690139770507812,2005-03-18
24.576637268066406,2005-03-21
23.8956298828125,2005-03-22
23.910770416259766,2005-03-23
24.14533042907715,2005-03-24
24.584199905395508,2005-03-28
23.819971084594727,2005-03-29
24.584199905395508,2005-03-30
24.10749626159668,2005-03-31
24.06209373474121,2005-04-01
23.97886848449707,2005-04-04
24.05453109741211,2005-04-05
23.93346405029297,2005-04-06
23.963743209838867,2005-04-07
23.532434463500977,2005-04-08
23.87293243408203,2005-04-11
24.099929809570312,2005-04-12
23.676198959350586,2005-04-13
23.698894500732422,2005-04-14
23.002758026123047,2005-04-15
23.87293243408203,2005-04-18
24.470703125,2005-04-19
24.077232360839844,2005-04-20
24.773366928100586,2005-04-21
24.62960433959961,2005-04-22
25.113862991333008,2005-04-25
25.310609817504883,2005-04-26
25.091167449951172,2005-04-27
24.97010612487793,2005-04-28
24.652299880981445,2005-04-29
24.780935287475586,2005-05-02
24.901994705200195,2005-05-03
25.62840461730957,2005-05-04
25.66624641418457,2005-05-05
25.51490592956543,2005-05-06
26.135379791259766,2005-05-09
25.393840789794922,2005-05-10
25.923507690429688,2005-05-11
25.673809051513672,2005-05-12
25.227365493774414,2005-05-13
25.552743911743164,2005-05-16
25.870534896850586,2005-05-17
26.68775177001953,2005-05-18
27.4691104888916,2005-05-19
26.83946990966797,2005-05-20
26.627050399780273,2005-05-23
26.92291259765625,2005-05-24
26.513256072998047,2005-05-25
26.657398223876953,2005-05-26
27.203601837158203,2005-05-27
27.18083381652832,2005-05-31
27.491865158081055,2005-06-01
27.45393943786621,2005-06-02
27.34772491455078,2005-06-03
26.884979248046875,2005-06-06
26.710508346557617,2005-06-07
26.36153793334961,2005-06-08
26.29326820373535,2005-06-09
25.944311141967773,2005-06-10
26.14154815673828,2005-06-13
26.36153793334961,2005-06-14
26.831876754760742,2005-06-15
27.90151023864746,2005-06-16
27.45393943786621,2005-06-17
27.446353912353516,2005-06-20
27.06705093383789,2005-06-21
27.1049747467041,2005-06-22
26.2249813079834,2005-06-23
25.716733932495117,2005-06-24
26.05809211730957,2005-06-27
26.59670639038086,2005-06-28
26.44499397277832,2005-06-29
26.619468688964844,2005-06-30
26.915319442749023,2005-07-01
26.854637145996094,2005-07-05
26.71808433532715,2005-07-06
26.83946990966797,2005-07-07
27.006359100341797,2005-07-08
27.317386627197266,2005-07-11
27.036701202392578,2005-07-12
27.006359100341797,2005-07-13
26.95326042175293,2005-07-14
27.636001586914062,2005-07-15
27.32497215270996,2005-07-18
27.499454498291016,2005-07-19
28.00014305114746,2005-07-20
27.878746032714844,2005-07-21
27.916688919067383,2005-07-22
27.438764572143555,2005-07-25
27.249109268188477,2005-07-26
27.40083885192871,2005-07-27
27.689102172851562,2005-07-28
27.64358901977539,2005-07-29
27.560136795043945,2005-08-01
27.613250732421875,2005-08-02
27.431182861328125,2005-08-03
27.32497215270996,2005-08-04
27.233943939208984,2005-08-05
27.203601837158203,2005-08-08
27.29463768005371,2005-08-09
27.47670555114746,2005-08-10
27.499454498291016,2005-08-11
27.271873474121094,2005-08-12
27.249109268188477,2005-08-15
27.173246383666992,2005-08-16
26.801542282104492,2005-08-17
26.527742385864258,2005-08-18
26.223512649536133,2005-08-19
26.056198120117188,2005-08-22
26.07901382446289,2005-08-23
26.26914405822754,2005-08-24
27.113357543945312,2005-08-25
26.238727569580078,2005-08-26
26.89279556274414,2005-08-29
27.265459060668945,2005-08-30
27.835874557495117,2005-08-31
27.19701385498047,2005-09-01
27.2730712890625,2005-09-02
27.524051666259766,2005-09-06
27.432796478271484,2005-09-07
27.394758224487305,2005-09-08
27.151376724243164,2005-09-09
27.36432647705078,2005-09-12
27.037302017211914,2005-09-13
26.36041259765625,2005-09-14
26.558149337768555,2005-09-15
26.4973201751709,2005-09-16
26.46689224243164,2005-09-19
25.949724197387695,2005-09-20
25.957326889038086,2005-09-21
25.835643768310547,2005-09-22
26.040992736816406,2005-09-23
26.16267967224121,2005-09-26
26.246335983276367,2005-09-27
26.139863967895508,2005-09-28
26.588581085205078,2005-09-29
26.565765380859375,2005-09-30
26.68745231628418,2005-10-03
26.17788314819336,2005-10-04
25.866071701049805,2005-10-05
26.238727569580078,2005-10-06
26.345191955566406,2005-10-07
25.78241539001465,2005-10-10
25.577064514160156,2005-10-11
25.409751892089844,2005-10-12
25.333690643310547,2005-10-13
24.71764373779297,2005-10-14
24.778486251831055,2005-10-17
24.71764373779297,2005-10-18
24.75566864013672,2005-10-19
25.957326889038086,2005-10-20
26.17788314819336,2005-10-21
26.763500213623047,2005-10-24
26.778724670410156,2005-10-25
26.991674423217773,2005-10-26
26.596187591552734,2005-10-27
27.265459060668945,2005-10-28
27.356725692749023,2005-10-31
27.68376922607422,2005-11-01
28.436697006225586,2005-11-02
28.733299255371094,2005-11-03
28.946269989013672,2005-11-04
29.083160400390625,2005-11-07
29.12119483947754,2005-11-08
28.95387077331543,2005-11-09
29.311338424682617,2005-11-10
29.96538734436035,2005-11-11
29.630741119384766,2005-11-14
29.417810440063477,2005-11-15
29.022314071655273,2005-11-16
29.36537742614746,2005-11-17
29.380638122558594,2005-11-18
29.350116729736328,2005-11-21
29.959999084472656,2005-11-22
30.127723693847656,2005-11-23
30.31829261779785,2005-11-25
29.914262771606445,2005-11-28
29.88376808166504,2005-11-29
29.677940368652344,2005-11-30
29.502593994140625,2005-12-01
29.731298446655273,2005-12-02
29.64743423461914,2005-12-05
29.296762466430664,2005-12-06
29.121423721313477,2005-12-07
29.09092140197754,2005-12-08
29.36537742614746,2005-12-09
29.380638122558594,2005-12-12
29.731298446655273,2005-12-13
29.708431243896484,2005-12-14
29.708431243896484,2005-12-15
29.487337112426758,2005-12-16
29.235763549804688,2005-12-19
29.319631576538086,2005-12-20
29.15192413330078,2005-12-21
28.91558265686035,2005-12-22
28.938465118408203,2005-12-23
28.595399856567383,2005-12-27
28.503929138183594,2005-12-28
28.2142391204834,2005-12-29
28.374330520629883,2005-12-30
27.932174682617188,2006-01-03
27.77971076965332,2006-01-04
27.45951271057129,2006-01-05
27.909318923950195,2006-01-06
