NCLH,Date
38.7400016784668,2016-10-20
37.9900016784668,2016-10-21
38.060001373291016,2016-10-24
37.72999954223633,2016-10-25
37.970001220703125,2016-10-26
35.709999084472656,2016-10-27
38.2400016784668,2016-10-28
38.869998931884766,2016-10-31
37.70000076293945,2016-11-01
37.4900016784668,2016-11-02
37.209999084472656,2016-11-03
37.0,2016-11-04
37.83000183105469,2016-11-07
39.130001068115234,2016-11-08
35.529998779296875,2016-11-09
37.970001220703125,2016-11-10
38.41999816894531,2016-11-11
41.34000015258789,2016-11-14
40.16999816894531,2016-11-15
39.56999969482422,2016-11-16
39.83000183105469,2016-11-17
39.68000030517578,2016-11-18
39.59000015258789,2016-11-21
40.25,2016-11-22
39.97999954223633,2016-11-23
40.58000183105469,2016-11-25
40.099998474121094,2016-11-28
40.709999084472656,2016-11-29
39.810001373291016,2016-11-30
38.849998474121094,2016-12-01
39.279998779296875,2016-12-02
40.63999938964844,2016-12-05
41.25,2016-12-06
42.65999984741211,2016-12-07
44.02000045776367,2016-12-08
44.5,2016-12-09
43.9900016784668,2016-12-12
43.900001525878906,2016-12-13
44.029998779296875,2016-12-14
45.13999938964844,2016-12-15
44.130001068115234,2016-12-16
43.060001373291016,2016-12-19
44.91999816894531,2016-12-20
44.93000030517578,2016-12-21
43.380001068115234,2016-12-22
43.5099983215332,2016-12-23
43.689998626708984,2016-12-27
42.93000030517578,2016-12-28
42.65999984741211,2016-12-29
42.529998779296875,2016-12-30
42.790000915527344,2017-01-03
44.77000045776367,2017-01-04
44.54999923706055,2017-01-05
44.25,2017-01-06
44.38999938964844,2017-01-09
45.220001220703125,2017-01-10
45.75,2017-01-11
45.349998474121094,2017-01-12
44.95000076293945,2017-01-13
44.7400016784668,2017-01-17
45.66999816894531,2017-01-18
45.619998931884766,2017-01-19
45.630001068115234,2017-01-20
46.0,2017-01-23
46.84000015258789,2017-01-24
48.09000015258789,2017-01-25
49.33000183105469,2017-01-26
49.02000045776367,2017-01-27
48.029998779296875,2017-01-30
47.0,2017-01-31
48.08000183105469,2017-02-01
47.65999984741211,2017-02-02
47.7400016784668,2017-02-03
47.52000045776367,2017-02-06
47.70000076293945,2017-02-07
47.86000061035156,2017-02-08
48.060001373291016,2017-02-09
47.79999923706055,2017-02-10
47.869998931884766,2017-02-13
47.77000045776367,2017-02-14
47.91999816894531,2017-02-15
47.630001068115234,2017-02-16
47.689998626708984,2017-02-17
48.20000076293945,2017-02-21
51.63999938964844,2017-02-22
50.68000030517578,2017-02-23
50.02000045776367,2017-02-24
50.77000045776367,2017-02-27
50.70000076293945,2017-02-28
51.04999923706055,2017-03-01
50.97999954223633,2017-03-02
50.11000061035156,2017-03-03
49.7599983215332,2017-03-06
49.41999816894531,2017-03-07
49.52000045776367,2017-03-08
49.91999816894531,2017-03-09
51.099998474121094,2017-03-10
51.31999969482422,2017-03-13
50.959999084472656,2017-03-14
51.40999984741211,2017-03-15
51.43000030517578,2017-03-16
51.310001373291016,2017-03-17
51.099998474121094,2017-03-20
50.0,2017-03-21
50.970001220703125,2017-03-22
51.11000061035156,2017-03-23
50.47999954223633,2017-03-24
51.02000045776367,2017-03-27
51.29999923706055,2017-03-28
50.86000061035156,2017-03-29
51.2400016784668,2017-03-30
50.72999954223633,2017-03-31
50.189998626708984,2017-04-03
49.7599983215332,2017-04-04
49.779998779296875,2017-04-05
49.90999984741211,2017-04-06
48.310001373291016,2017-04-07
48.540000915527344,2017-04-10
47.470001220703125,2017-04-11
47.849998474121094,2017-04-12
48.029998779296875,2017-04-13
48.959999084472656,2017-04-17
48.81999969482422,2017-04-18
49.209999084472656,2017-04-19
50.13999938964844,2017-04-20
50.130001068115234,2017-04-21
50.349998474121094,2017-04-24
51.08000183105469,2017-04-25
52.7599983215332,2017-04-26
52.68000030517578,2017-04-27
53.93000030517578,2017-04-28
54.900001525878906,2017-05-01
55.060001373291016,2017-05-02
54.900001525878906,2017-05-03
54.84000015258789,2017-05-04
55.4900016784668,2017-05-05
55.099998474121094,2017-05-08
55.779998779296875,2017-05-09
54.06999969482422,2017-05-10
52.95000076293945,2017-05-11
51.5,2017-05-12
51.5,2017-05-15
50.310001373291016,2017-05-16
48.06999969482422,2017-05-17
49.119998931884766,2017-05-18
49.34000015258789,2017-05-19
50.5099983215332,2017-05-22
49.58000183105469,2017-05-23
49.63999938964844,2017-05-24
50.68000030517578,2017-05-25
50.84000015258789,2017-05-26
50.06999969482422,2017-05-30
49.970001220703125,2017-05-31
50.93000030517578,2017-06-01
51.15999984741211,2017-06-02
50.310001373291016,2017-06-05
49.720001220703125,2017-06-06
50.790000915527344,2017-06-07
51.790000915527344,2017-06-08
51.130001068115234,2017-06-09
50.41999816894531,2017-06-12
51.84000015258789,2017-06-13
52.16999816894531,2017-06-14
52.90999984741211,2017-06-15
52.900001525878906,2017-06-16
53.630001068115234,2017-06-19
53.099998474121094,2017-06-20
54.900001525878906,2017-06-21
55.459999084472656,2017-06-22
54.810001373291016,2017-06-23
55.310001373291016,2017-06-26
53.86000061035156,2017-06-27
55.279998779296875,2017-06-28
54.41999816894531,2017-06-29
54.290000915527344,2017-06-30
54.54999923706055,2017-07-03
55.40999984741211,2017-07-05
54.060001373291016,2017-07-06
54.68000030517578,2017-07-07
54.029998779296875,2017-07-10
53.959999084472656,2017-07-11
54.09000015258789,2017-07-12
54.2400016784668,2017-07-13
53.470001220703125,2017-07-14
54.130001068115234,2017-07-17
54.18000030517578,2017-07-18
54.380001068115234,2017-07-19
55.04999923706055,2017-07-20
55.06999969482422,2017-07-21
55.72999954223633,2017-07-24
55.75,2017-07-25
55.650001525878906,2017-07-26
55.11000061035156,2017-07-27
55.209999084472656,2017-07-28
55.06999969482422,2017-07-31
56.90999984741211,2017-08-01
55.84000015258789,2017-08-02
56.25,2017-08-03
56.900001525878906,2017-08-04
56.650001525878906,2017-08-07
59.41999816894531,2017-08-08
58.36000061035156,2017-08-09
57.06999969482422,2017-08-10
56.77000045776367,2017-08-11
57.459999084472656,2017-08-14
57.45000076293945,2017-08-15
57.900001525878906,2017-08-16
56.18000030517578,2017-08-17
55.779998779296875,2017-08-18
55.86000061035156,2017-08-21
56.900001525878906,2017-08-22
57.150001525878906,2017-08-23
57.72999954223633,2017-08-24
57.720001220703125,2017-08-25
57.880001068115234,2017-08-28
57.63999938964844,2017-08-29
58.220001220703125,2017-08-30
59.459999084472656,2017-08-31
58.540000915527344,2017-09-01
56.689998626708984,2017-09-05
57.119998931884766,2017-09-06
55.86000061035156,2017-09-07
55.119998931884766,2017-09-08
56.650001525878906,2017-09-11
57.20000076293945,2017-09-12
57.790000915527344,2017-09-13
57.720001220703125,2017-09-14
56.7400016784668,2017-09-15
56.349998474121094,2017-09-18
55.459999084472656,2017-09-19
54.36000061035156,2017-09-20
54.400001525878906,2017-09-21
54.02000045776367,2017-09-22
53.599998474121094,2017-09-25
54.88999938964844,2017-09-26
52.83000183105469,2017-09-27
53.650001525878906,2017-09-28
54.04999923706055,2017-09-29
54.41999816894531,2017-10-02
54.72999954223633,2017-10-03
55.97999954223633,2017-10-04
58.40999984741211,2017-10-05
58.84000015258789,2017-10-06
58.88999938964844,2017-10-09
59.15999984741211,2017-10-10
58.79999923706055,2017-10-11
58.86000061035156,2017-10-12
58.7400016784668,2017-10-13
58.91999816894531,2017-10-16
58.61000061035156,2017-10-17
57.470001220703125,2017-10-18
54.16999816894531,2017-10-19
53.72999954223633,2017-10-20
53.720001220703125,2017-10-23
54.65999984741211,2017-10-24
54.790000915527344,2017-10-25
54.91999816894531,2017-10-26
55.63999938964844,2017-10-27
54.79999923706055,2017-10-30
55.75,2017-10-31
54.20000076293945,2017-11-01
54.90999984741211,2017-11-02
55.029998779296875,2017-11-03
55.2599983215332,2017-11-06
55.36000061035156,2017-11-07
55.560001373291016,2017-11-08
56.88999938964844,2017-11-09
55.22999954223633,2017-11-10
55.27000045776367,2017-11-13
55.099998474121094,2017-11-14
55.06999969482422,2017-11-15
53.970001220703125,2017-11-16
54.84000015258789,2017-11-17
54.689998626708984,2017-11-20
55.47999954223633,2017-11-21
55.310001373291016,2017-11-22
55.5,2017-11-24
55.61000061035156,2017-11-27
55.310001373291016,2017-11-28
55.290000915527344,2017-11-29
54.15999984741211,2017-11-30
54.810001373291016,2017-12-01
55.40999984741211,2017-12-04
54.33000183105469,2017-12-05
54.310001373291016,2017-12-06
54.34000015258789,2017-12-07
55.029998779296875,2017-12-08
54.720001220703125,2017-12-11
53.650001525878906,2017-12-12
53.15999984741211,2017-12-13
52.810001373291016,2017-12-14
54.0,2017-12-15
54.97999954223633,2017-12-18
55.59000015258789,2017-12-19
54.81999969482422,2017-12-20
54.13999938964844,2017-12-21
54.029998779296875,2017-12-22
53.72999954223633,2017-12-26
54.0,2017-12-27
53.61000061035156,2017-12-28
53.25,2017-12-29
54.959999084472656,2018-01-02
55.369998931884766,2018-01-03
54.68000030517578,2018-01-04
54.869998931884766,2018-01-05
54.65999984741211,2018-01-08
54.939998626708984,2018-01-09
55.599998474121094,2018-01-10
56.15999984741211,2018-01-11
57.849998474121094,2018-01-12
57.38999938964844,2018-01-16
59.27000045776367,2018-01-17
58.86000061035156,2018-01-18
59.43000030517578,2018-01-19
59.369998931884766,2018-01-22
58.33000183105469,2018-01-23
59.77000045776367,2018-01-24
59.61000061035156,2018-01-25
60.93000030517578,2018-01-26
60.56999969482422,2018-01-29
59.959999084472656,2018-01-30
60.7400016784668,2018-01-31
60.59000015258789,2018-02-01
59.0,2018-02-02
56.95000076293945,2018-02-05
58.20000076293945,2018-02-06
57.7400016784668,2018-02-07
56.0099983215332,2018-02-08
56.209999084472656,2018-02-09
57.45000076293945,2018-02-12
57.5,2018-02-13
58.880001068115234,2018-02-14
59.36000061035156,2018-02-15
59.11000061035156,2018-02-16
58.95000076293945,2018-02-20
58.720001220703125,2018-02-21
57.290000915527344,2018-02-22
57.900001525878906,2018-02-23
57.95000076293945,2018-02-26
56.27000045776367,2018-02-27
56.900001525878906,2018-02-28
56.77000045776367,2018-03-01
56.439998626708984,2018-03-02
55.58000183105469,2018-03-05
56.0,2018-03-06
55.5,2018-03-07
55.45000076293945,2018-03-08
57.150001525878906,2018-03-09
56.58000183105469,2018-03-12
56.650001525878906,2018-03-13
55.95000076293945,2018-03-14
55.34000015258789,2018-03-15
56.119998931884766,2018-03-16
55.41999816894531,2018-03-19
55.720001220703125,2018-03-20
54.16999816894531,2018-03-21
52.709999084472656,2018-03-22
51.400001525878906,2018-03-23
52.439998626708984,2018-03-26
52.869998931884766,2018-03-27
52.47999954223633,2018-03-28
52.970001220703125,2018-03-29
51.970001220703125,2018-04-02
52.38999938964844,2018-04-03
53.040000915527344,2018-04-04
54.38999938964844,2018-04-05
53.209999084472656,2018-04-06
53.029998779296875,2018-04-09
52.0,2018-04-10
52.33000183105469,2018-04-11
53.34000015258789,2018-04-12
52.41999816894531,2018-04-13
53.439998626708984,2018-04-16
53.880001068115234,2018-04-17
55.43000030517578,2018-04-18
54.959999084472656,2018-04-19
55.650001525878906,2018-04-20
56.75,2018-04-23
56.11000061035156,2018-04-24
56.380001068115234,2018-04-25
55.04999923706055,2018-04-26
54.75,2018-04-27
53.470001220703125,2018-04-30
53.86000061035156,2018-05-01
52.029998779296875,2018-05-02
51.099998474121094,2018-05-03
51.5099983215332,2018-05-04
50.310001373291016,2018-05-07
50.650001525878906,2018-05-08
51.15999984741211,2018-05-09
51.400001525878906,2018-05-10
51.459999084472656,2018-05-11
51.41999816894531,2018-05-14
51.709999084472656,2018-05-15
52.5,2018-05-16
52.4900016784668,2018-05-17
52.970001220703125,2018-05-18
53.31999969482422,2018-05-21
53.18000030517578,2018-05-22
52.849998474121094,2018-05-23
53.66999816894531,2018-05-24
54.130001068115234,2018-05-25
52.810001373291016,2018-05-29
52.77000045776367,2018-05-30
52.34000015258789,2018-05-31
53.18000030517578,2018-06-01
53.029998779296875,2018-06-04
50.79999923706055,2018-06-05
51.54999923706055,2018-06-06
51.95000076293945,2018-06-07
51.75,2018-06-08
52.27000045776367,2018-06-11
52.72999954223633,2018-06-12
53.439998626708984,2018-06-13
54.45000076293945,2018-06-14
54.95000076293945,2018-06-15
54.54999923706055,2018-06-18
53.61000061035156,2018-06-19
52.9900016784668,2018-06-20
51.900001525878906,2018-06-21
51.959999084472656,2018-06-22
48.77000045776367,2018-06-25
49.47999954223633,2018-06-26
48.099998474121094,2018-06-27
47.650001525878906,2018-06-28
47.25,2018-06-29
47.060001373291016,2018-07-02
46.650001525878906,2018-07-03
46.619998931884766,2018-07-05
47.04999923706055,2018-07-06
47.77000045776367,2018-07-09
47.599998474121094,2018-07-10
47.61000061035156,2018-07-11
47.959999084472656,2018-07-12
47.08000183105469,2018-07-13
47.189998626708984,2018-07-16
47.56999969482422,2018-07-17
50.13999938964844,2018-07-18
49.849998474121094,2018-07-19
49.540000915527344,2018-07-20
49.849998474121094,2018-07-23
49.849998474121094,2018-07-24
50.15999984741211,2018-07-25
50.04999923706055,2018-07-26
49.7599983215332,2018-07-27
49.7599983215332,2018-07-30
50.029998779296875,2018-07-31
49.220001220703125,2018-08-01
49.68000030517578,2018-08-02
49.810001373291016,2018-08-03
49.75,2018-08-06
49.61000061035156,2018-08-07
48.93000030517578,2018-08-08
50.95000076293945,2018-08-09
50.61000061035156,2018-08-10
51.15999984741211,2018-08-13
52.02000045776367,2018-08-14
51.970001220703125,2018-08-15
51.88999938964844,2018-08-16
52.4900016784668,2018-08-17
53.08000183105469,2018-08-20
53.36000061035156,2018-08-21
52.59000015258789,2018-08-22
52.380001068115234,2018-08-23
53.06999969482422,2018-08-24
53.43000030517578,2018-08-27
53.61000061035156,2018-08-28
54.25,2018-08-29
53.31999969482422,2018-08-30
53.61000061035156,2018-08-31
53.02000045776367,2018-09-04
52.97999954223633,2018-09-05
53.20000076293945,2018-09-06
53.369998931884766,2018-09-07
53.41999816894531,2018-09-10
53.15999984741211,2018-09-11
53.52000045776367,2018-09-12
53.9900016784668,2018-09-13
55.470001220703125,2018-09-14
55.83000183105469,2018-09-17
56.91999816894531,2018-09-18
57.04999923706055,2018-09-19
57.459999084472656,2018-09-20
57.880001068115234,2018-09-21
56.939998626708984,2018-09-24
56.41999816894531,2018-09-25
57.18000030517578,2018-09-26
56.88999938964844,2018-09-27
57.43000030517578,2018-09-28
56.7599983215332,2018-10-01
56.47999954223633,2018-10-02
56.15999984741211,2018-10-03
55.04999923706055,2018-10-04
54.2400016784668,2018-10-05
54.279998779296875,2018-10-08
53.970001220703125,2018-10-09
52.11000061035156,2018-10-10
50.619998931884766,2018-10-11
50.70000076293945,2018-10-12
50.709999084472656,2018-10-15
51.900001525878906,2018-10-16
51.41999816894531,2018-10-17
49.88999938964844,2018-10-18
49.0,2018-10-19
48.209999084472656,2018-10-22
48.09000015258789,2018-10-23
45.08000183105469,2018-10-24
45.43000030517578,2018-10-25
43.880001068115234,2018-10-26
42.33000183105469,2018-10-29
42.400001525878906,2018-10-30
44.06999969482422,2018-10-31
46.400001525878906,2018-11-01
45.79999923706055,2018-11-02
46.09000015258789,2018-11-05
46.56999969482422,2018-11-06
48.0,2018-11-07
49.27000045776367,2018-11-08
48.75,2018-11-09
48.56999969482422,2018-11-12
49.4900016784668,2018-11-13
49.709999084472656,2018-11-14
50.439998626708984,2018-11-15
50.43000030517578,2018-11-16
49.27000045776367,2018-11-19
49.4900016784668,2018-11-20
50.150001525878906,2018-11-21
50.7400016784668,2018-11-23
51.560001373291016,2018-11-26
50.959999084472656,2018-11-27
51.59000015258789,2018-11-28
51.560001373291016,2018-11-29
51.31999969482422,2018-11-30
51.540000915527344,2018-12-03
48.77000045776367,2018-12-04
49.36000061035156,2018-12-06
47.59000015258789,2018-12-07
47.72999954223633,2018-12-10
47.22999954223633,2018-12-11
47.66999816894531,2018-12-12
47.27000045776367,2018-12-13
47.619998931884766,2018-12-14
47.13999938964844,2018-12-17
46.77000045776367,2018-12-18
45.16999816894531,2018-12-19
42.29999923706055,2018-12-20
40.790000915527344,2018-12-21
39.54999923706055,2018-12-24
41.939998626708984,2018-12-26
41.560001373291016,2018-12-27
41.97999954223633,2018-12-28
42.38999938964844,2018-12-31
42.380001068115234,2019-01-02
40.709999084472656,2019-01-03
43.029998779296875,2019-01-04
43.709999084472656,2019-01-07
45.029998779296875,2019-01-08
45.7400016784668,2019-01-09
46.16999816894531,2019-01-10
46.189998626708984,2019-01-11
45.540000915527344,2019-01-14
46.029998779296875,2019-01-15
45.849998474121094,2019-01-16
46.790000915527344,2019-01-17
47.529998779296875,2019-01-18
46.599998474121094,2019-01-22
46.720001220703125,2019-01-23
46.9900016784668,2019-01-24
47.93000030517578,2019-01-25
48.369998931884766,2019-01-28
48.720001220703125,2019-01-29
50.849998474121094,2019-01-30
51.43000030517578,2019-01-31
51.470001220703125,2019-02-01
52.08000183105469,2019-02-04
51.810001373291016,2019-02-05
52.619998931884766,2019-02-06
51.349998474121094,2019-02-07
51.310001373291016,2019-02-08
51.880001068115234,2019-02-11
51.81999969482422,2019-02-12
52.540000915527344,2019-02-13
52.189998626708984,2019-02-14
53.029998779296875,2019-02-15
53.380001068115234,2019-02-19
53.70000076293945,2019-02-20
55.52000045776367,2019-02-21
55.349998474121094,2019-02-22
55.939998626708984,2019-02-25
55.56999969482422,2019-02-26
54.91999816894531,2019-02-27
55.529998779296875,2019-02-28
55.27000045776367,2019-03-01
54.599998474121094,2019-03-04
55.45000076293945,2019-03-05
55.119998931884766,2019-03-06
54.65999984741211,2019-03-07
55.0099983215332,2019-03-08
55.459999084472656,2019-03-11
55.349998474121094,2019-03-12
55.08000183105469,2019-03-13
55.15999984741211,2019-03-14
55.54999923706055,2019-03-15
56.15999984741211,2019-03-18
56.11000061035156,2019-03-19
55.869998931884766,2019-03-20
56.5,2019-03-21
55.619998931884766,2019-03-22
55.16999816894531,2019-03-25
54.47999954223633,2019-03-26
53.939998626708984,2019-03-27
54.33000183105469,2019-03-28
54.959999084472656,2019-03-29
56.11000061035156,2019-04-01
56.5,2019-04-02
56.7599983215332,2019-04-03
56.72999954223633,2019-04-04
57.130001068115234,2019-04-05
57.290000915527344,2019-04-08
55.880001068115234,2019-04-09
56.5,2019-04-10
57.47999954223633,2019-04-11
58.599998474121094,2019-04-12
58.66999816894531,2019-04-15
59.560001373291016,2019-04-16
57.84000015258789,2019-04-17
56.91999816894531,2019-04-18
56.599998474121094,2019-04-22
57.29999923706055,2019-04-23
56.97999954223633,2019-04-24
56.79999923706055,2019-04-25
57.27000045776367,2019-04-26
57.08000183105469,2019-04-29
56.38999938964844,2019-04-30
58.0,2019-05-01
56.900001525878906,2019-05-02
58.25,2019-05-03
58.290000915527344,2019-05-06
57.189998626708984,2019-05-07
57.34000015258789,2019-05-08
57.59000015258789,2019-05-09
57.900001525878906,2019-05-10
55.290000915527344,2019-05-13
56.29999923706055,2019-05-14
56.72999954223633,2019-05-15
57.54999923706055,2019-05-16
56.91999816894531,2019-05-17
55.88999938964844,2019-05-20
56.77000045776367,2019-05-21
56.810001373291016,2019-05-22
55.54999923706055,2019-05-23
55.380001068115234,2019-05-24
55.220001220703125,2019-05-28
54.65999984741211,2019-05-29
55.15999984741211,2019-05-30
54.709999084472656,2019-05-31
54.29999923706055,2019-06-03
54.2599983215332,2019-06-04
52.380001068115234,2019-06-05
51.939998626708984,2019-06-06
52.59000015258789,2019-06-07
53.83000183105469,2019-06-10
53.59000015258789,2019-06-11
53.84000015258789,2019-06-12
53.720001220703125,2019-06-13
54.279998779296875,2019-06-14
53.040000915527344,2019-06-17
53.75,2019-06-18
53.90999984741211,2019-06-19
52.560001373291016,2019-06-20
51.11000061035156,2019-06-21
50.83000183105469,2019-06-24
50.86000061035156,2019-06-25
50.40999984741211,2019-06-26
51.84000015258789,2019-06-27
53.630001068115234,2019-06-28
52.81999969482422,2019-07-01
53.72999954223633,2019-07-02
52.7599983215332,2019-07-03
51.95000076293945,2019-07-05
50.25,2019-07-08
50.7599983215332,2019-07-09
49.650001525878906,2019-07-10
49.619998931884766,2019-07-11
49.790000915527344,2019-07-12
50.36000061035156,2019-07-15
50.81999969482422,2019-07-16
49.400001525878906,2019-07-17
49.279998779296875,2019-07-18
48.599998474121094,2019-07-19
47.91999816894531,2019-07-22
48.45000076293945,2019-07-23
49.459999084472656,2019-07-24
48.7599983215332,2019-07-25
49.040000915527344,2019-07-26
49.099998474121094,2019-07-29
48.5,2019-07-30
49.439998626708984,2019-07-31
48.56999969482422,2019-08-01
47.45000076293945,2019-08-02
46.04999923706055,2019-08-05
46.91999816894531,2019-08-06
47.63999938964844,2019-08-07
48.599998474121094,2019-08-08
49.65999984741211,2019-08-09
49.83000183105469,2019-08-12
50.439998626708984,2019-08-13
48.90999984741211,2019-08-14
49.11000061035156,2019-08-15
50.47999954223633,2019-08-16
51.349998474121094,2019-08-19
50.97999954223633,2019-08-20
50.900001525878906,2019-08-21
50.5,2019-08-22
49.720001220703125,2019-08-23
49.47999954223633,2019-08-26
49.09000015258789,2019-08-27
49.56999969482422,2019-08-28
50.22999954223633,2019-08-29
50.75,2019-08-30
50.58000183105469,2019-09-03
51.040000915527344,2019-09-04
52.310001373291016,2019-09-05
52.119998931884766,2019-09-06
52.939998626708984,2019-09-09
54.66999816894531,2019-09-10
54.599998474121094,2019-09-11
54.41999816894531,2019-09-12
54.68000030517578,2019-09-13
53.34000015258789,2019-09-16
53.959999084472656,2019-09-17
53.880001068115234,2019-09-18
53.77000045776367,2019-09-19
53.66999816894531,2019-09-20
53.5099983215332,2019-09-23
53.11000061035156,2019-09-24
53.29999923706055,2019-09-25
51.2599983215332,2019-09-26
51.02000045776367,2019-09-27
51.77000045776367,2019-09-30
50.7599983215332,2019-10-01
49.13999938964844,2019-10-02
48.13999938964844,2019-10-03
48.439998626708984,2019-10-04
48.560001373291016,2019-10-07
47.16999816894531,2019-10-08
47.209999084472656,2019-10-09
48.09000015258789,2019-10-10
49.15999984741211,2019-10-11
49.33000183105469,2019-10-14
49.61000061035156,2019-10-15
49.33000183105469,2019-10-16
49.779998779296875,2019-10-17
50.209999084472656,2019-10-18
50.95000076293945,2019-10-21
49.970001220703125,2019-10-22
50.689998626708984,2019-10-23
50.970001220703125,2019-10-24
51.470001220703125,2019-10-25
51.88999938964844,2019-10-28
52.619998931884766,2019-10-29
51.189998626708984,2019-10-30
50.7599983215332,2019-10-31
51.33000183105469,2019-11-01
52.290000915527344,2019-11-04
52.4900016784668,2019-11-05
52.060001373291016,2019-11-06
52.220001220703125,2019-11-07
51.81999969482422,2019-11-08
51.91999816894531,2019-11-11
51.2599983215332,2019-11-12
52.119998931884766,2019-11-13
52.40999984741211,2019-11-14
53.060001373291016,2019-11-15
53.4900016784668,2019-11-18
53.65999984741211,2019-11-19
52.779998779296875,2019-11-20
53.41999816894531,2019-11-21
54.0099983215332,2019-11-22
53.970001220703125,2019-11-25
53.93000030517578,2019-11-26
54.63999938964844,2019-11-27
53.63999938964844,2019-11-29
53.150001525878906,2019-12-02
52.86000061035156,2019-12-03
53.61000061035156,2019-12-04
54.25,2019-12-05
54.709999084472656,2019-12-06
54.86000061035156,2019-12-09
54.779998779296875,2019-12-10
55.40999984741211,2019-12-11
56.130001068115234,2019-12-12
55.779998779296875,2019-12-13
55.220001220703125,2019-12-16
55.27000045776367,2019-12-17
54.83000183105469,2019-12-18
55.34000015258789,2019-12-19
57.560001373291016,2019-12-20
58.5099983215332,2019-12-23
58.380001068115234,2019-12-24
59.11000061035156,2019-12-26
59.11000061035156,2019-12-27
58.59000015258789,2019-12-30
58.40999984741211,2019-12-31
58.83000183105469,2020-01-02
57.599998474121094,2020-01-03
56.79999923706055,2020-01-06
56.970001220703125,2020-01-07
57.56999969482422,2020-01-08
58.060001373291016,2020-01-09
57.959999084472656,2020-01-10
57.84000015258789,2020-01-13
57.900001525878906,2020-01-14
57.540000915527344,2020-01-15
58.58000183105469,2020-01-16
59.650001525878906,2020-01-17
57.95000076293945,2020-01-21
57.630001068115234,2020-01-22
58.220001220703125,2020-01-23
55.84000015258789,2020-01-24
54.15999984741211,2020-01-27
55.0,2020-01-28
56.02000045776367,2020-01-29
54.79999923706055,2020-01-30
53.849998474121094,2020-01-31
54.189998626708984,2020-02-03
54.75,2020-02-04
55.11000061035156,2020-02-05
55.099998474121094,2020-02-06
52.810001373291016,2020-02-07
51.0,2020-02-10
52.4900016784668,2020-02-11
54.209999084472656,2020-02-12
53.43000030517578,2020-02-13
52.459999084472656,2020-02-14
51.689998626708984,2020-02-18
52.02000045776367,2020-02-19
48.5099983215332,2020-02-20
46.970001220703125,2020-02-21
42.58000183105469,2020-02-24
39.310001373291016,2020-02-25
36.209999084472656,2020-02-26
34.7400016784668,2020-02-27
37.2599983215332,2020-02-28
35.59000015258789,2020-03-02
33.619998931884766,2020-03-03
33.0,2020-03-04
28.59000015258789,2020-03-05
27.100000381469727,2020-03-06
19.809999465942383,2020-03-09
20.5,2020-03-10
15.029999732971191,2020-03-11
9.649999618530273,2020-03-12
11.100000381469727,2020-03-13
10.9399995803833,2020-03-16
10.029999732971191,2020-03-17
7.769999980926514,2020-03-18
8.229999542236328,2020-03-19
8.720000267028809,2020-03-20
9.670000076293945,2020-03-23
13.75,2020-03-24
16.959999084472656,2020-03-25
15.710000038146973,2020-03-26
12.020000457763672,2020-03-27
10.680000305175781,2020-03-30
10.960000038146973,2020-03-31
9.550000190734863,2020-04-01
8.399999618530273,2020-04-02
8.460000038146973,2020-04-03
10.010000228881836,2020-04-06
11.010000228881836,2020-04-07
11.720000267028809,2020-04-08
13.109999656677246,2020-04-09
11.359999656677246,2020-04-13
12.350000381469727,2020-04-14
12.079999923706055,2020-04-15
11.350000381469727,2020-04-16
12.380000114440918,2020-04-17
11.489999771118164,2020-04-20
11.0,2020-04-21
10.869999885559082,2020-04-22
11.470000267028809,2020-04-23
10.859999656677246,2020-04-24
11.4399995803833,2020-04-27
13.09000015258789,2020-04-28
16.40999984741211,2020-04-29
16.399999618530273,2020-04-30
13.84000015258789,2020-05-01
14.4399995803833,2020-05-04
11.180000305175781,2020-05-05
11.119999885559082,2020-05-06
12.0,2020-05-07
12.430000305175781,2020-05-08
11.729999542236328,2020-05-11
11.09000015258789,2020-05-12
10.3100004196167,2020-05-13
10.760000228881836,2020-05-14
10.920000076293945,2020-05-15
12.880000114440918,2020-05-18
12.430000305175781,2020-05-19
12.779999732971191,2020-05-20
14.029999732971191,2020-05-21
13.899999618530273,2020-05-22
16.030000686645508,2020-05-26
17.59000015258789,2020-05-27
16.06999969482422,2020-05-28
15.65999984741211,2020-05-29
17.290000915527344,2020-06-01
17.389999389648438,2020-06-02
17.979999542236328,2020-06-03
19.59000015258789,2020-06-04
22.43000030517578,2020-06-05
26.860000610351562,2020-06-08
24.1299991607666,2020-06-09
20.649999618530273,2020-06-10
17.25,2020-06-11
20.5,2020-06-12
19.989999771118164,2020-06-15
20.959999084472656,2020-06-16
19.200000762939453,2020-06-17
19.309999465942383,2020-06-18
18.219999313354492,2020-06-19
17.09000015258789,2020-06-22
18.030000686645508,2020-06-23
15.800000190734863,2020-06-24
16.079999923706055,2020-06-25
15.279999732971191,2020-06-26
16.559999465942383,2020-06-29
16.43000030517578,2020-06-30
16.420000076293945,2020-07-01
15.970000267028809,2020-07-02
16.1299991607666,2020-07-06
15.270000457763672,2020-07-07
15.989999771118164,2020-07-08
15.199999809265137,2020-07-09
16.399999618530273,2020-07-10
15.600000381469727,2020-07-13
15.329999923706055,2020-07-14
18.5,2020-07-15
15.609999656677246,2020-07-16
15.270000457763672,2020-07-17
14.890000343322754,2020-07-20
14.979999542236328,2020-07-21
14.65999984741211,2020-07-22
14.40999984741211,2020-07-23
14.380000114440918,2020-07-24
13.380000114440918,2020-07-27
