ASX,Date
3.1806302070617676,2007-10-30
3.24532151222229,2007-10-31
3.06203031539917,2007-11-01
3.088984966278076,2007-11-02
3.0296852588653564,2007-11-05
3.088984966278076,2007-11-06
3.0027308464050293,2007-11-07
2.943430185317993,2007-11-08
2.905694007873535,2007-11-09
2.7924861907958984,2007-11-12
2.943430185317993,2007-11-13
3.008122205734253,2007-11-14
2.8949124813079834,2007-11-15
2.900303840637207,2007-11-16
2.7817039489746094,2007-11-19
2.8463945388793945,2007-11-20
2.7062313556671143,2007-11-21
2.8194398880004883,2007-11-23
2.7709217071533203,2007-11-26
2.7978768348693848,2007-11-27
2.7062313556671143,2007-11-28
2.7116222381591797,2007-11-29
2.7116222381591797,2007-11-30
2.7116222381591797,2007-12-03
2.7116222381591797,2007-12-04
2.82483172416687,2007-12-05
2.82483172416687,2007-12-06
2.7709217071533203,2007-12-07
2.749358654022217,2007-12-10
2.6738858222961426,2007-12-11
2.64154052734375,2007-12-12
2.6253674030303955,2007-12-13
2.5876314640045166,2007-12-14
2.4744224548339844,2007-12-17
2.5013771057128906,2007-12-18
2.566067934036255,2007-12-19
2.5121588706970215,2007-12-20
2.506767749786377,2007-12-21
2.5822408199310303,2007-12-24
2.5498950481414795,2007-12-26
2.6253674030303955,2007-12-27
2.690058708190918,2007-12-28
2.7062313556671143,2007-12-31
2.5822408199310303,2008-01-02
2.576849937438965,2008-01-03
2.479813814163208,2008-01-04
2.3773863315582275,2008-01-07
2.3612139225006104,2008-01-08
2.3612139225006104,2008-01-09
2.3396501541137695,2008-01-10
2.2911324501037598,2008-01-11
2.2803497314453125,2008-01-14
2.2911324501037598,2008-01-15
2.226440668106079,2008-01-16
2.1994869709014893,2008-01-17
2.258786916732788,2008-01-18
2.248004198074341,2008-01-22
2.172532558441162,2008-01-23
2.2156596183776855,2008-01-24
2.269568681716919,2008-01-25
2.231832265853882,2008-01-28
2.2911324501037598,2008-01-29
2.3126955032348633,2008-01-30
2.3019139766693115,2008-01-31
2.248004198074341,2008-02-01
2.2372236251831055,2008-02-04
2.1455776691436768,2008-02-05
2.1779232025146484,2008-02-06
2.172532558441162,2008-02-07
2.1833136081695557,2008-02-08
2.2426140308380127,2008-02-11
2.210268497467041,2008-02-12
2.2803497314453125,2008-02-13
2.2803497314453125,2008-02-14
2.3126955032348633,2008-02-15
2.3180859088897705,2008-02-19
2.3180859088897705,2008-02-20
2.3019139766693115,2008-02-21
2.3396501541137695,2008-02-22
2.3719959259033203,2008-02-25
2.495986223220825,2008-02-26
2.533722400665283,2008-02-27
2.528331995010376,2008-02-28
2.4905953407287598,2008-02-29
2.4151222705841064,2008-03-03
2.4905953407287598,2008-03-04
2.5229411125183105,2008-03-05
2.5229411125183105,2008-03-06
2.5013771057128906,2008-03-07
2.4259047508239746,2008-03-10
2.4905953407287598,2008-03-11
2.4259047508239746,2008-03-12
2.3773863315582275,2008-03-13
2.3073043823242188,2008-03-14
2.1833136081695557,2008-03-17
2.285740613937378,2008-03-18
2.221050977706909,2008-03-19
2.3396501541137695,2008-03-20
2.593022346496582,2008-03-24
2.64154052734375,2008-03-25
2.6846673488616943,2008-03-26
2.576849937438965,2008-03-27
2.5391132831573486,2008-03-28
2.603804349899292,2008-03-31
2.749358654022217,2008-04-01
2.803267240524292,2008-04-02
2.7817039489746094,2008-04-03
2.803267240524292,2008-04-04
2.7870943546295166,2008-04-07
2.7116222381591797,2008-04-08
2.6631040573120117,2008-04-09
2.7924861907958984,2008-04-10
2.765531301498413,2008-04-11
2.7439675331115723,2008-04-14
2.7116222381591797,2008-04-15
2.8463945388793945,2008-04-16
2.87334942817688,2008-04-17
2.82483172416687,2008-04-18
2.841003894805908,2008-04-21
2.700840473175049,2008-04-22
2.6684954166412354,2008-04-23
2.7331864833831787,2008-04-24
2.727794885635376,2008-04-25
2.727794885635376,2008-04-28
2.7062313556671143,2008-04-29
2.7817039489746094,2008-04-30
2.7870943546295166,2008-05-01
2.841003894805908,2008-05-02
2.765531301498413,2008-05-05
2.8463945388793945,2008-05-06
2.8949124813079834,2008-05-07
2.841003894805908,2008-05-08
2.8194398880004883,2008-05-09
2.8949124813079834,2008-05-12
2.9218673706054688,2008-05-13
2.8679580688476562,2008-05-14
2.9326491355895996,2008-05-15
3.0027308464050293,2008-05-16
2.9811670780181885,2008-05-19
2.9326491355895996,2008-05-20
2.905694007873535,2008-05-21
2.938039779663086,2008-05-22
2.905694007873535,2008-05-23
2.814049005508423,2008-05-27
2.8463945388793945,2008-05-28
2.8679580688476562,2008-05-29
2.8302221298217773,2008-05-30
2.7924861907958984,2008-06-02
2.6954495906829834,2008-06-03
2.776313066482544,2008-06-04
2.8679580688476562,2008-06-05
2.803267240524292,2008-06-06
2.776313066482544,2008-06-09
2.7116222381591797,2008-06-10
2.754748821258545,2008-06-11
2.700840473175049,2008-06-12
2.754748821258545,2008-06-13
2.7224037647247314,2008-06-16
2.6954495906829834,2008-06-17
2.690058708190918,2008-06-18
2.6738858222961426,2008-06-19
2.4905953407287598,2008-06-20
2.469031572341919,2008-06-23
2.3989498615264893,2008-06-24
2.479813814163208,2008-06-25
2.4474689960479736,2008-06-26
2.4259047508239746,2008-06-27
2.3989498615264893,2008-06-30
2.3073043823242188,2008-07-01
2.221050977706909,2008-07-02
2.2749595642089844,2008-07-03
2.3288683891296387,2008-07-07
2.3180859088897705,2008-07-08
2.2533955574035645,2008-07-09
2.2749595642089844,2008-07-10
2.2911324501037598,2008-07-11
2.2372236251831055,2008-07-14
2.221050977706909,2008-07-15
2.248004198074341,2008-07-16
2.345041036605835,2008-07-17
2.269568681716919,2008-07-18
2.345041036605835,2008-07-21
2.3773863315582275,2008-07-22
2.409731864929199,2008-07-23
2.42051362991333,2008-07-24
2.43129563331604,2008-07-25
2.393559455871582,2008-07-28
2.3881685733795166,2008-07-29
2.3288683891296387,2008-07-30
2.3666045665740967,2008-07-31
2.3666045665740967,2008-08-01
2.2156596183776855,2008-08-04
2.210268497467041,2008-08-05
2.231832265853882,2008-08-06
2.226440668106079,2008-08-07
2.3288683891296387,2008-08-08
2.334259510040283,2008-08-11
2.2965235710144043,2008-08-12
2.3048741817474365,2008-08-13
2.34645676612854,2008-08-14
2.2929933071136475,2008-08-15
2.2335891723632812,2008-08-18
2.2157678604125977,2008-08-19
2.2454702854156494,2008-08-20
2.2217085361480713,2008-08-21
2.239529848098755,2008-08-22
2.2157678604125977,2008-08-25
2.192006826400757,2008-08-26
2.2217085361480713,2008-08-27
2.2157678604125977,2008-08-28
2.1207218170166016,2008-08-29
1.9959733486175537,2008-09-02
2.0019137859344482,2008-09-03
1.9365694522857666,2008-09-04
1.9543910026550293,2008-09-05
2.043496608734131,2008-09-08
1.9959733486175537,2008-09-09
2.043496608734131,2008-09-10
1.894986629486084,2008-09-11
1.8771659135818481,2008-09-12
1.669251799583435,2008-09-15
1.6217284202575684,2008-09-16
1.5920264720916748,2008-09-17
1.5979671478271484,2008-09-18
1.7464767694473267,2008-09-19
1.7048941850662231,2008-09-22
1.6930131912231445,2008-09-23
1.6989535093307495,2008-09-24
1.7227154970169067,2008-09-25
1.6157881021499634,2008-09-26
1.514801263809204,2008-09-29
1.5088609457015991,2008-09-30
1.5326223373413086,2008-10-01
1.502920389175415,2008-10-02
1.5326223373413086,2008-10-03
1.4138145446777344,2008-10-06
1.3187681436538696,2008-10-07
1.3187681436538696,2008-10-08
1.2712451219558716,2008-10-09
1.247483253479004,2008-10-10
1.4138145446777344,2008-10-13
1.3722317218780518,2008-10-14
1.211841106414795,2008-10-15
1.2950066328048706,2008-10-16
1.247483253479004,2008-10-17
1.3187681436538696,2008-10-20
1.235602617263794,2008-10-21
1.1702582836151123,2008-10-22
1.1583776473999023,2008-10-23
1.057390809059143,2008-10-24
1.0395697355270386,2008-10-27
1.1761988401412964,2008-10-28
1.1108542680740356,2008-10-29
1.1702582836151123,2008-10-30
1.2890665531158447,2008-10-31
1.241542935371399,2008-11-03
1.235602617263794,2008-11-04
1.1346157789230347,2008-11-05
1.0217483043670654,2008-11-06
1.093032956123352,2008-11-07
1.0217483043670654,2008-11-10
0.9623444080352783,2008-11-11
0.9148212671279907,2008-11-12
1.02768874168396,2008-11-13
0.9564037919044495,2008-11-14
0.9504635334014893,2008-11-17
0.9623444080352783,2008-11-18
0.9267019629478455,2008-11-19
0.8910596370697021,2008-11-20
0.9623444080352783,2008-11-21
0.9861061573028564,2008-11-24
0.9623444080352783,2008-11-25
0.9801653623580933,2008-11-26
0.9801653623580933,2008-11-28
0.9385829567909241,2008-12-01
0.9148212671279907,2008-12-02
0.8672979474067688,2008-12-03
0.8435364365577698,2008-12-04
0.8554173111915588,2008-12-05
0.9148212671279907,2008-12-08
0.8613577485084534,2008-12-09
0.9088808298110962,2008-12-10
0.9979866743087769,2008-12-11
1.057390809059143,2008-12-12
1.01580810546875,2008-12-15
1.0752118825912476,2008-12-16
1.0752118825912476,2008-12-17
1.093032956123352,2008-12-18
1.0811522006988525,2008-12-19
0.9979866743087769,2008-12-22
0.9623444080352783,2008-12-23
0.9861061573028564,2008-12-24
0.9979866743087769,2008-12-26
0.9920464754104614,2008-12-29
1.063331127166748,2008-12-30
1.0455100536346436,2008-12-31
1.0752118825912476,2009-01-02
1.1049138307571411,2009-01-05
1.1108542680740356,2009-01-06
1.1286754608154297,2009-01-07
1.0870927572250366,2009-01-08
1.051450252532959,2009-01-09
1.02768874168396,2009-01-12
1.0336291790008545,2009-01-13
1.0217483043670654,2009-01-14
1.009867787361145,2009-01-15
1.0455100536346436,2009-01-16
0.8851193189620972,2009-01-20
0.94452303647995,2009-01-21
0.9207614660263062,2009-01-22
0.9385829567909241,2009-01-23
0.9504635334014893,2009-01-26
0.9504635334014893,2009-01-27
0.9861061573028564,2009-01-28
0.94452303647995,2009-01-29
0.9504635334014893,2009-01-30
0.9504635334014893,2009-02-02
1.051450252532959,2009-02-03
1.0455100536346436,2009-02-04
1.063331127166748,2009-02-05
1.0752118825912476,2009-02-06
1.0395697355270386,2009-02-09
0.9742251634597778,2009-02-10
1.0336291790008545,2009-02-11
1.0752118825912476,2009-02-12
1.0811522006988525,2009-02-13
0.9801653623580933,2009-02-17
0.9801653623580933,2009-02-18
1.01580810546875,2009-02-19
0.9861061573028564,2009-02-20
1.0217483043670654,2009-02-23
1.0217483043670654,2009-02-24
1.0395697355270386,2009-02-25
1.0455100536346436,2009-02-26
1.009867787361145,2009-02-27
0.94452303647995,2009-03-02
0.9801653623580933,2009-03-03
1.1108542680740356,2009-03-04
1.1761988401412964,2009-03-05
1.247483253479004,2009-03-06
1.2534235715866089,2009-03-09
1.3247085809707642,2009-03-10
1.3187681436538696,2009-03-11
1.3900529146194458,2009-03-12
1.3959934711456299,2009-03-13
1.3662915229797363,2009-03-16
1.3662915229797363,2009-03-17
1.419754981994629,2009-03-18
1.3544106483459473,2009-03-19
1.2771854400634766,2009-03-20
1.4732187986373901,2009-03-23
1.3900529146194458,2009-03-24
1.5504437685012817,2009-03-25
1.716774821281433,2009-03-26
1.5979671478271484,2009-03-27
1.455397367477417,2009-03-30
1.4910398721694946,2009-03-31
1.6157881021499634,2009-04-01
1.663311243057251,2009-04-02
1.5742051601409912,2009-04-03
1.5682649612426758,2009-04-06
1.5326223373413086,2009-04-07
1.5088609457015991,2009-04-08
1.603907585144043,2009-04-09
1.5207417011260986,2009-04-13
1.5979671478271484,2009-04-14
1.5385631322860718,2009-04-15
1.5385631322860718,2009-04-16
1.4910398721694946,2009-04-17
1.4019335508346558,2009-04-20
1.502920389175415,2009-04-21
1.5801459550857544,2009-04-22
1.5385631322860718,2009-04-23
1.5623244047164917,2009-04-24
1.467278003692627,2009-04-27
1.4732187986373901,2009-04-28
1.603907585144043,2009-04-29
1.7999403476715088,2009-04-30
1.7821192741394043,2009-05-01
1.871225118637085,2009-05-04
1.7999403476715088,2009-05-05
1.871225118637085,2009-05-06
1.8237022161483765,2009-05-07
1.8237022161483765,2009-05-08
1.8474632501602173,2009-05-11
1.7999403476715088,2009-05-12
1.6989535093307495,2009-05-13
1.6811326742172241,2009-05-14
1.7345958948135376,2009-05-15
1.7999403476715088,2009-05-18
2.007854700088501,2009-05-19
1.9009270668029785,2009-05-20
1.859344482421875,2009-05-21
1.8890460729599,2009-05-22
1.8474632501602173,2009-05-26
1.8296425342559814,2009-05-27
1.8474632501602173,2009-05-28
1.894986629486084,2009-05-29
1.972212314605713,2009-06-01
1.9187480211257935,2009-06-02
1.8831058740615845,2009-06-03
1.9068676233291626,2009-06-04
1.7880597114562988,2009-06-05
1.7880597114562988,2009-06-08
1.7524176836013794,2009-06-09
1.7345958948135376,2009-06-10
1.7405363321304321,2009-06-11
1.6751923561096191,2009-06-12
1.5979671478271484,2009-06-15
1.669251799583435,2009-06-16
1.645490050315857,2009-06-17
1.6157881021499634,2009-06-18
1.5979671478271484,2009-06-19
1.5504437685012817,2009-06-22
1.5801459550857544,2009-06-23
1.6276687383651733,2009-06-24
1.6930131912231445,2009-06-25
1.669251799583435,2009-06-26
1.6336092948913574,2009-06-29
1.7642979621887207,2009-06-30
1.7999403476715088,2009-07-01
1.7583574056625366,2009-07-02
1.7821192741394043,2009-07-06
1.7642979621887207,2009-07-07
1.7761788368225098,2009-07-08
1.912807583808899,2009-07-09
1.8890460729599,2009-07-10
1.853403925895691,2009-07-13
1.9068676233291626,2009-07-14
1.9543910026550293,2009-07-15
1.9425101280212402,2009-07-16
1.9603307247161865,2009-07-17
1.9781522750854492,2009-07-20
1.972212314605713,2009-07-21
1.9603307247161865,2009-07-22
2.007854700088501,2009-07-23
1.9484503269195557,2009-07-24
2.01228404045105,2009-07-27
2.146031141281128,2009-07-28
2.0609195232391357,2009-07-29
2.1095545291900635,2009-07-30
2.139951705932617,2009-07-31
2.188586950302124,2009-08-03
2.054840087890625,2009-08-04
2.0791573524475098,2009-08-05
2.115633726119995,2009-08-06
2.1825075149536133,2009-08-07
2.0487606525421143,2009-08-10
2.146031141281128,2009-08-11
2.097395658493042,2009-08-12
2.0913162231445312,2009-08-13
2.170348644256592,2009-08-14
2.0366015434265137,2009-08-17
2.115633726119995,2009-08-18
2.1521103382110596,2009-08-19
2.2250635623931885,2009-08-20
2.2858572006225586,2009-08-21
2.218984365463257,2009-08-24
2.1581897735595703,2009-08-25
2.0669991970062256,2009-08-26
2.0791573524475098,2009-08-27
2.1825075149536133,2009-08-28
2.1277928352355957,2009-08-31
2.1521103382110596,2009-09-01
2.188586950302124,2009-09-02
2.4013657569885254,2009-09-03
2.37096905708313,2009-09-04
2.4196043014526367,2009-09-08
2.4317636489868164,2009-09-09
2.4986367225646973,2009-09-10
2.4500021934509277,2009-09-11
2.413524866104126,2009-09-14
2.486478090286255,2009-09-15
2.4925572872161865,2009-09-16
2.443922281265259,2009-09-17
2.4013657569885254,2009-09-18
2.389207124710083,2009-09-21
2.4256839752197266,2009-09-22
2.4013657569885254,2009-09-23
2.3648898601531982,2009-09-24
2.322333812713623,2009-09-25
2.340571641921997,2009-09-28
2.3648898601531982,2009-09-29
2.5107955932617188,2009-09-30
2.437842607498169,2009-10-01
2.3770487308502197,2009-10-02
2.4682397842407227,2009-10-05
2.5351130962371826,2009-10-06
2.4986367225646973,2009-10-07
2.4317636489868164,2009-10-08
2.4196043014526367,2009-10-09
2.456080913543701,2009-10-12
2.395286798477173,2009-10-13
2.480398654937744,2009-10-14
2.529033899307251,2009-10-15
2.553351402282715,2009-10-16
2.7418131828308105,2009-10-19
2.6688599586486816,2009-10-20
2.6384637355804443,2009-10-21
2.620224714279175,2009-10-22
2.5351130962371826,2009-10-23
2.529033899307251,2009-10-26
2.5229544639587402,2009-10-27
2.456080913543701,2009-10-28
2.462160587310791,2009-10-29
2.3527309894561768,2009-10-30
2.5107955932617188,2009-11-02
2.5168750286102295,2009-11-03
2.553351402282715,2009-11-04
2.553351402282715,2009-11-05
2.5776684284210205,2009-11-06
2.620224714279175,2009-11-09
2.6323835849761963,2009-11-10
2.6810190677642822,2009-11-11
2.66278076171875,2009-11-12
2.711416244506836,2009-11-13
2.8147661685943604,2009-11-16
2.772210121154785,2009-11-17
2.6506216526031494,2009-11-18
2.5837483406066895,2009-11-19
2.541192054748535,2009-11-20
2.547271966934204,2009-11-23
2.5594308376312256,2009-11-24
2.5655100345611572,2009-11-25
2.504716157913208,2009-11-27
2.3831276893615723,2009-11-30
2.4013657569885254,2009-12-01
2.547271966934204,2009-12-02
2.5351130962371826,2009-12-03
2.553351402282715,2009-12-04
2.687098264694214,2009-12-07
2.5229544639587402,2009-12-08
2.5168750286102295,2009-12-09
2.4986367225646973,2009-12-10
2.5351130962371826,2009-12-11
2.5351130962371826,2009-12-14
2.5107955932617188,2009-12-15
2.4925572872161865,2009-12-16
2.5229544639587402,2009-12-17
2.553351402282715,2009-12-18
2.620224714279175,2009-12-21
2.6323835849761963,2009-12-22
2.6810190677642822,2009-12-23
2.6749396324157715,2009-12-24
2.687098264694214,2009-12-28
2.66278076171875,2009-12-29
2.6931779384613037,2009-12-30
2.6931779384613037,2009-12-31
2.8269248008728027,2010-01-04
2.8998773097991943,2010-01-05
2.8755602836608887,2010-01-06
3.0822598934173584,2010-01-07
3.027545213699341,2010-01-08
2.978909730911255,2010-01-11
2.9302749633789062,2010-01-12
2.936353921890259,2010-01-13
2.9485127925872803,2010-01-14
2.8573219776153564,2010-01-15
2.851242780685425,2010-01-19
2.7357337474823,2010-01-20
2.6931779384613037,2010-01-21
2.547271966934204,2010-01-22
2.6080660820007324,2010-01-25
2.4986367225646973,2010-01-26
2.4925572872161865,2010-01-27
2.4682397842407227,2010-01-28
2.37096905708313,2010-01-29
2.3344926834106445,2010-02-01
2.3588101863861084,2010-02-02
2.456080913543701,2010-02-03
2.389207124710083,2010-02-04
2.4500021934509277,2010-02-05
2.462160587310791,2010-02-08
2.541192054748535,2010-02-09
2.547271966934204,2010-02-10
2.6263041496276855,2010-02-11
2.6810190677642822,2010-02-12
2.6688599586486816,2010-02-16
2.7174956798553467,2010-02-17
2.6445424556732178,2010-02-18
2.6506216526031494,2010-02-19
2.6931779384613037,2010-02-22
2.6080660820007324,2010-02-23
2.595907211303711,2010-02-24
2.5107955932617188,2010-02-25
2.443922281265259,2010-02-26
2.5837483406066895,2010-03-01
2.541192054748535,2010-03-02
2.4743194580078125,2010-03-03
2.4743194580078125,2010-03-04
2.571589708328247,2010-03-05
2.6080660820007324,2010-03-08
2.620224714279175,2010-03-09
2.6323835849761963,2010-03-10
2.614145517349243,2010-03-11
2.601986885070801,2010-03-12
2.547271966934204,2010-03-15
2.614145517349243,2010-03-16
2.6445424556732178,2010-03-17
2.6992571353912354,2010-03-18
2.614145517349243,2010-03-19
2.6992571353912354,2010-03-22
2.7235753536224365,2010-03-23
2.705336093902588,2010-03-24
2.7235753536224365,2010-03-25
2.6810190677642822,2010-03-26
2.687098264694214,2010-03-29
2.72965407371521,2010-03-30
2.753972053527832,2010-03-31
2.8269248008728027,2010-04-01
2.8937981128692627,2010-04-05
2.887718915939331,2010-04-06
2.912036418914795,2010-04-07
2.839083433151245,2010-04-08
2.912036418914795,2010-04-09
2.9485127925872803,2010-04-12
2.972830295562744,2010-04-13
3.051863431930542,2010-04-14
3.0822598934173584,2010-04-15
2.9181158542633057,2010-04-16
2.9059572219848633,2010-04-19
2.936353921890259,2010-04-20
2.9302749633789062,2010-04-21
3.0093071460723877,2010-04-22
3.112656593322754,2010-04-23
3.064021110534668,2010-04-26
2.9910688400268555,2010-04-27
2.9910688400268555,2010-04-28
3.02146577835083,2010-04-29
2.954592227935791,2010-04-30
2.972830295562744,2010-05-03
2.881639242172241,2010-05-04
2.7235753536224365,2010-05-05
2.65670108795166,2010-05-06
2.7418131828308105,2010-05-07
2.96067214012146,2010-05-10
2.8269248008728027,2010-05-11
2.8086860179901123,2010-05-12
2.778289794921875,2010-05-13
2.6992571353912354,2010-05-14
2.6688599586486816,2010-05-17
2.5776684284210205,2010-05-18
2.5168750286102295,2010-05-19
2.4317636489868164,2010-05-20
2.5351130962371826,2010-05-21
2.5594308376312256,2010-05-24
2.4986367225646973,2010-05-25
2.547271966934204,2010-05-26
2.620224714279175,2010-05-27
2.541192054748535,2010-05-28
2.529033899307251,2010-06-01
2.5594308376312256,2010-06-02
2.6384637355804443,2010-06-03
2.504716157913208,2010-06-04
2.413524866104126,2010-06-07
2.4317636489868164,2010-06-08
2.3648898601531982,2010-06-09
2.456080913543701,2010-06-10
2.504716157913208,2010-06-11
2.541192054748535,2010-06-14
2.6384637355804443,2010-06-15
2.6263041496276855,2010-06-16
2.6080660820007324,2010-06-17
2.529033899307251,2010-06-18
2.614145517349243,2010-06-21
2.571589708328247,2010-06-22
2.5898277759552,2010-06-23
2.5594308376312256,2010-06-24
2.541192054748535,2010-06-25
2.5594308376312256,2010-06-28
2.4256839752197266,2010-06-29
2.3770487308502197,2010-06-30
2.3527309894561768,2010-07-01
2.3588101863861084,2010-07-02
2.456080913543701,2010-07-06
2.4986367225646973,2010-07-07
2.5107955932617188,2010-07-08
2.5351130962371826,2010-07-09
2.5168750286102295,2010-07-12
2.5107955932617188,2010-07-13
2.5351130962371826,2010-07-14
2.541192054748535,2010-07-15
2.4743194580078125,2010-07-16
2.5107955932617188,2010-07-19
2.5107955932617188,2010-07-20
2.4682397842407227,2010-07-21
2.5168750286102295,2010-07-22
2.541192054748535,2010-07-23
2.571589708328247,2010-07-26
2.418365001678467,2010-07-27
2.3752896785736084,2010-07-28
2.3814432621002197,2010-07-29
2.332214593887329,2010-07-30
2.4860541820526123,2010-08-02
2.529129981994629,2010-08-03
2.5045154094696045,2010-08-04
2.4675943851470947,2010-08-05
2.43682599067688,2010-08-06
2.4306724071502686,2010-08-09
2.406057834625244,2010-08-10
2.332214593887329,2010-08-11
2.3383681774139404,2010-08-12
2.289139747619629,2010-08-13
2.332214593887329,2010-08-16
2.295292854309082,2010-08-17
2.2706785202026367,2010-08-18
2.3260607719421387,2010-08-19
2.332214593887329,2010-08-20
2.3568289279937744,2010-08-23
2.276832342147827,2010-08-24
2.2645249366760254,2010-08-25
2.18452787399292,2010-08-26
2.2337570190429688,2010-08-27
2.1537601947784424,2010-08-30
2.0860707759857178,2010-08-31
2.1537601947784424,2010-09-01
2.1968352794647217,2010-09-02
2.258370876312256,2010-09-03
2.202989101409912,2010-09-07
2.227602958679199,2010-09-08
2.2091426849365234,2010-09-09
2.227602958679199,2010-09-10
2.2706785202026367,2010-09-13
2.3445217609405518,2010-09-14
2.3568289279937744,2010-09-15
2.3752896785736084,2010-09-16
2.3568289279937744,2010-09-17
2.3629822731018066,2010-09-20
2.3752896785736084,2010-09-21
2.406057834625244,2010-09-22
2.387596845626831,2010-09-23
2.43682599067688,2010-09-24
2.4306724071502686,2010-09-27
2.4799015522003174,2010-09-28
2.5598976612091064,2010-09-29
2.529129981994629,2010-09-30
2.5475902557373047,2010-10-01
2.5168228149414062,2010-10-04
2.5845119953155518,2010-10-05
2.572204828262329,2010-10-06
2.529129981994629,2010-10-07
2.5229761600494385,2010-10-08
2.473747491836548,2010-10-11
2.4306724071502686,2010-10-12
2.5106685161590576,2010-10-13
2.5106685161590576,2010-10-14
2.4675943851470947,2010-10-15
2.4675943851470947,2010-10-18
2.43682599067688,2010-10-19
2.461440086364746,2010-10-20
2.4860541820526123,2010-10-21
2.49220871925354,2010-10-22
2.639894485473633,2010-10-25
2.602973222732544,2010-10-26
2.609126329421997,2010-10-27
2.701430559158325,2010-10-28
2.7198915481567383,2010-10-29
2.7691197395324707,2010-11-01
2.8368096351623535,2010-11-02
2.787580728530884,2010-11-03
2.8798844814300537,2010-11-04
2.8737311363220215,2010-11-05
2.7752740383148193,2010-11-08
2.830656051635742,2010-11-09
2.8675777912139893,2010-11-10
2.8368096351623535,2010-11-11
2.7752740383148193,2010-11-12
2.806041717529297,2010-11-15
2.7752740383148193,2010-11-16
2.7814271450042725,2010-11-17
2.830656051635742,2010-11-18
2.8429629802703857,2010-11-19
2.935267210006714,2010-11-22
2.8860385417938232,2010-11-23
2.9229607582092285,2010-11-24
2.9968032836914062,2010-11-26
3.0152642726898193,2010-11-29
3.138336181640625,2010-11-30
3.2491016387939453,2010-12-01
3.267561674118042,2010-12-02
3.255253791809082,2010-12-03
3.2737157344818115,2010-12-06
3.230640172958374,2010-12-07
3.267561674118042,2010-12-08
3.4214017391204834,2010-12-09
3.4029407501220703,2010-12-10
3.378326654434204,2010-12-13
3.390634298324585,2010-12-14
3.390634298324585,2010-12-15
3.5690879821777344,2010-12-16
3.5813956260681152,2010-12-17
3.433708906173706,2010-12-20
3.4398629665374756,2010-12-21
3.378326654434204,2010-12-22
3.3844804763793945,2010-12-23
3.3844804763793945,2010-12-27
3.3844804763793945,2010-12-28
3.3721730709075928,2010-12-29
3.4029407501220703,2010-12-30
3.5321664810180664,2010-12-31
3.5198590755462646,2011-01-03
3.5629348754882812,2011-01-04
3.415248394012451,2011-01-05
3.378326654434204,2011-01-06
3.390634298324585,2011-01-07
3.4029407501220703,2011-01-10
3.636777639389038,2011-01-11
3.741389274597168,2011-01-12
3.722928285598755,2011-01-13
3.7167744636535645,2011-01-14
3.8767683506011963,2011-01-18
3.9567651748657227,2011-01-19
3.9321508407592773,2011-01-20
3.833693265914917,2011-01-21
3.8583061695098877,2011-01-24
3.8460004329681396,2011-01-25
3.962918519973755,2011-01-26
3.969072103500366,2011-01-27
3.7536962032318115,2011-01-28
3.766003131866455,2011-01-31
3.8706154823303223,2011-02-01
3.895228862762451,2011-02-02
3.895228862762451,2011-02-03
4.024454593658447,2011-02-04
4.0306077003479,2011-02-07
3.9013829231262207,2011-02-08
3.8090784549713135,2011-02-09
3.6736996173858643,2011-02-10
3.5937023162841797,2011-02-11
3.6983137130737305,2011-02-14
3.6983137130737305,2011-02-15
3.6983137130737305,2011-02-16
3.5875487327575684,2011-02-17
3.7106215953826904,2011-02-18
3.5567805767059326,2011-02-22
3.526012659072876,2011-02-23
3.5137062072753906,2011-02-24
3.5567805767059326,2011-02-25
3.5198590755462646,2011-02-28
3.575241804122925,2011-03-01
3.5875487327575684,2011-03-02
3.655238389968872,2011-03-03
3.692160129547119,2011-03-04
3.6121633052825928,2011-03-07
3.64908504486084,2011-03-08
3.482937812805176,2011-03-09
3.2737157344818115,2011-03-10
3.390634298324585,2011-03-11
3.3660190105438232,2011-03-14
3.3290979862213135,2011-03-15
3.21217942237854,2011-03-16
3.2491016387939453,2011-03-17
3.298330068588257,2011-03-18
3.4952454566955566,2011-03-21
3.4029407501220703,2011-03-22
3.4090945720672607,2011-03-23
3.526012659072876,2011-03-24
3.4952454566955566,2011-03-25
3.3721730709075928,2011-03-28
3.279869318008423,2011-03-29
3.341404676437378,2011-03-30
3.3721730709075928,2011-03-31
3.378326654434204,2011-04-01
3.390634298324585,2011-04-04
3.4460160732269287,2011-04-05
3.5075526237487793,2011-04-06
3.4214017391204834,2011-04-07
3.4460160732269287,2011-04-08
3.378326654434204,2011-04-11
3.255253791809082,2011-04-12
3.218332529067993,2011-04-13
3.2244865894317627,2011-04-14
3.1321823596954346,2011-04-15
3.101414442062378,2011-04-18
3.1691038608551025,2011-04-19
3.2244865894317627,2011-04-20
3.3537118434906006,2011-04-21
3.3537118434906006,2011-04-25
3.415248394012451,2011-04-26
3.482937812805176,2011-04-27
3.630624532699585,2011-04-28
3.630624532699585,2011-04-29
3.6244699954986572,2011-05-02
3.630624532699585,2011-05-03
3.5875487327575684,2011-05-04
3.6429316997528076,2011-05-05
3.6244699954986572,2011-05-06
3.741389274597168,2011-05-09
3.722928285598755,2011-05-10
3.64908504486084,2011-05-11
3.686007022857666,2011-05-12
3.6675453186035156,2011-05-13
3.6244699954986572,2011-05-16
3.5629348754882812,2011-05-17
