PCAR,Date
0.6146618127822876,1988-02-12
0.6146618127822876,1988-02-16
0.6053486466407776,1988-02-17
0.6006919145584106,1988-02-18
0.610005259513855,1988-02-19
0.610005259513855,1988-02-22
0.610005259513855,1988-02-23
0.6146618127822876,1988-02-24
0.6169898509979248,1988-02-25
0.6239746809005737,1988-02-26
0.6332874894142151,1988-02-29
0.6495853662490845,1988-03-01
0.6519139409065247,1988-03-02
0.6565702557563782,1988-03-03
0.6565702557563782,1988-03-04
0.6565702557563782,1988-03-07
0.647257387638092,1988-03-08
0.6519139409065247,1988-03-09
0.647257387638092,1988-03-10
0.6519139409065247,1988-03-11
0.6495853662490845,1988-03-14
0.6519139409065247,1988-03-15
0.6565702557563782,1988-03-16
0.6798527240753174,1988-03-17
0.6938225030899048,1988-03-18
0.6845093369483948,1988-03-21
0.6845093369483948,1988-03-22
0.6938225030899048,1988-03-23
0.6891655921936035,1988-03-24
0.6938225030899048,1988-03-25
0.6914940476417542,1988-03-28
0.6891655921936035,1988-03-29
0.6914940476417542,1988-03-30
0.7124485969543457,1988-03-31
0.7031357884407043,1988-04-04
0.7217614650726318,1988-04-05
0.7217614650726318,1988-04-06
0.7240899801254272,1988-04-07
0.7217614650726318,1988-04-08
0.7171056270599365,1988-04-11
0.7171056270599365,1988-04-12
0.7077921032905579,1988-04-13
0.6984789967536926,1988-04-14
0.6938225030899048,1988-04-15
0.6984789967536926,1988-04-18
0.7031357884407043,1988-04-19
0.6984789967536926,1988-04-20
0.6984789967536926,1988-04-21
0.6984789967536926,1988-04-22
0.7031357884407043,1988-04-25
0.7031357884407043,1988-04-26
0.6984789967536926,1988-04-27
0.6891655921936035,1988-04-28
0.6845093369483948,1988-04-29
0.6891655921936035,1988-05-02
0.6798527240753174,1988-05-03
0.6798527240753174,1988-05-04
0.6658827662467957,1988-05-05
0.6542416214942932,1988-05-06
0.6426011323928833,1988-05-09
0.647257387638092,1988-05-10
0.6426011323928833,1988-05-11
0.6286309361457825,1988-05-12
0.6332874894142151,1988-05-13
0.6604120135307312,1988-05-16
0.6556947231292725,1988-05-17
0.6556947231292725,1988-05-18
0.6556947231292725,1988-05-19
0.668667197227478,1988-05-20
0.668667197227478,1988-05-23
0.6698460578918457,1988-05-24
0.6651290059089661,1988-05-25
0.6651290059089661,1988-05-26
0.6698460578918457,1988-05-27
0.674562931060791,1988-05-31
0.679280161857605,1988-06-01
0.674562931060791,1988-06-02
0.6698460578918457,1988-06-03
0.6839984059333801,1988-06-06
0.6839984059333801,1988-06-07
0.6981492638587952,1988-06-08
0.707584023475647,1988-06-09
0.6981492638587952,1988-06-10
0.7170185446739197,1988-06-13
0.7311699986457825,1988-06-14
0.7217357754707336,1988-06-15
0.6981492638587952,1988-06-16
0.6981492638587952,1988-06-17
0.7005080580711365,1988-06-20
0.707584023475647,1988-06-21
0.7170185446739197,1988-06-22
0.7170185446739197,1988-06-23
0.7170185446739197,1988-06-24
0.707584023475647,1988-06-27
0.7052252292633057,1988-06-28
0.7170185446739197,1988-06-29
0.707584023475647,1988-06-30
0.7170185446739197,1988-07-01
0.7170185446739197,1988-07-05
0.7123015522956848,1988-07-06
0.6981492638587952,1988-07-07
0.6981492638587952,1988-07-08
0.7028668522834778,1988-07-11
0.707584023475647,1988-07-12
0.7146599292755127,1988-07-13
0.7123015522956848,1988-07-14
0.7028668522834778,1988-07-15
0.7028668522834778,1988-07-18
0.6981492638587952,1988-07-19
0.7028668522834778,1988-07-20
0.7028668522834778,1988-07-21
0.6957910060882568,1988-07-22
0.7028668522834778,1988-07-25
0.6957910060882568,1988-07-26
0.6957910060882568,1988-07-27
0.6981492638587952,1988-07-28
0.707584023475647,1988-07-29
0.707584023475647,1988-08-01
0.7123015522956848,1988-08-02
0.707584023475647,1988-08-03
0.7123015522956848,1988-08-04
0.7170185446739197,1988-08-05
0.7264534831047058,1988-08-08
0.7217357754707336,1988-08-09
0.6981492638587952,1988-08-10
0.6934322714805603,1988-08-11
0.6321085095405579,1988-08-12
0.6273913383483887,1988-08-15
0.622674286365509,1988-08-16
0.6321085095405579,1988-08-17
0.6368255019187927,1988-08-18
0.6439016461372375,1988-08-19
0.6462595462799072,1988-08-22
0.6462595462799072,1988-08-23
0.6556947231292725,1988-08-24
0.6604120135307312,1988-08-25
0.6698460578918457,1988-08-26
0.6887149810791016,1988-08-29
0.6887149810791016,1988-08-30
0.6934322714805603,1988-08-31
0.7028668522834778,1988-09-01
0.7170185446739197,1988-09-02
0.7217357754707336,1988-09-06
0.7170185446739197,1988-09-07
0.7123015522956848,1988-09-08
0.7217357754707336,1988-09-09
0.7028668522834778,1988-09-12
0.6887149810791016,1988-09-13
0.6887149810791016,1988-09-14
0.679280161857605,1988-09-15
0.6839984059333801,1988-09-16
0.6839984059333801,1988-09-19
0.6863564848899841,1988-09-20
0.6934322714805603,1988-09-21
0.6981492638587952,1988-09-22
0.7028668522834778,1988-09-23
0.7123015522956848,1988-09-26
0.7358875870704651,1988-09-27
0.7406046390533447,1988-09-28
0.7594740986824036,1988-09-29
0.7830596566200256,1988-09-30
0.773625373840332,1988-10-03
0.764190673828125,1988-10-04
0.7783421874046326,1988-10-05
0.787777304649353,1988-10-06
0.804287314414978,1988-10-07
0.8066458702087402,1988-10-10
0.8019285798072815,1988-10-11
0.787777304649353,1988-10-12
0.787777304649353,1988-10-13
0.7924938797950745,1988-10-14
0.7972114086151123,1988-10-17
0.8019285798072815,1988-10-18
0.7924938797950745,1988-10-19
0.8066458702087402,1988-10-20
0.7972114086151123,1988-10-21
0.7972114086151123,1988-10-24
0.8019285798072815,1988-10-25
0.7924938797950745,1988-10-26
0.7783421874046326,1988-10-27
0.7830596566200256,1988-10-28
0.7924938797950745,1988-10-31
0.787777304649353,1988-11-01
0.7924938797950745,1988-11-02
0.7972114086151123,1988-11-03
0.787777304649353,1988-11-04
0.7830596566200256,1988-11-07
0.7830596566200256,1988-11-08
0.773625373840332,1988-11-09
0.7771918773651123,1988-11-10
0.739047110080719,1988-11-11
0.739047110080719,1988-11-14
0.739047110080719,1988-11-15
0.7199757695198059,1988-11-16
0.739047110080719,1988-11-17
0.7724239826202393,1988-11-18
0.7771918773651123,1988-11-21
0.7914961576461792,1988-11-22
0.8010319471359253,1988-11-23
0.7962647676467896,1988-11-25
0.7914961576461792,1988-11-28
0.8010319471359253,1988-11-29
0.8391768336296082,1988-11-30
0.8344083428382874,1988-12-01
0.8105682730674744,1988-12-02
0.8105682730674744,1988-12-05
0.8153361678123474,1988-12-06
0.8105682730674744,1988-12-07
0.7914961576461792,1988-12-08
0.786727249622345,1988-12-09
0.7819600105285645,1988-12-12
0.7771918773651123,1988-12-13
0.7819600105285645,1988-12-14
0.7771918773651123,1988-12-15
0.7796136140823364,1988-12-16
0.7796136140823364,1988-12-19
0.7650859951972961,1988-12-20
0.7505587339401245,1988-12-21
0.7505587339401245,1988-12-22
0.7747704982757568,1988-12-23
0.7650859951972961,1988-12-27
0.7650859951972961,1988-12-28
0.7941396236419678,1988-12-29
0.7941396236419678,1988-12-30
0.7892976403236389,1989-01-03
0.7989815473556519,1989-01-04
0.7941396236419678,1989-01-05
0.7941396236419678,1989-01-06
0.7989815473556519,1989-01-09
0.7941396236419678,1989-01-10
0.7941396236419678,1989-01-11
0.8086672425270081,1989-01-12
0.8038246035575867,1989-01-13
0.8062458634376526,1989-01-16
0.8086672425270081,1989-01-17
0.8135091662406921,1989-01-18
0.8135091662406921,1989-01-19
0.8183514475822449,1989-01-20
0.8183514475822449,1989-01-23
0.8280361890792847,1989-01-24
0.8425628542900085,1989-01-25
0.8570899367332458,1989-01-26
0.8716169595718384,1989-01-27
0.8813011646270752,1989-01-30
0.8716169595718384,1989-01-31
0.8667745590209961,1989-02-01
0.8667745590209961,1989-02-02
0.8522477149963379,1989-02-03
0.8328784704208374,1989-02-06
0.8328784704208374,1989-02-07
0.8401417136192322,1989-02-08
0.8377211689949036,1989-02-09
0.8280361890792847,1989-02-10
0.8183514475822449,1989-02-13
0.8231937885284424,1989-02-14
0.8231937885284424,1989-02-15
0.8183514475822449,1989-02-16
0.8377211689949036,1989-02-17
0.8280361890792847,1989-02-21
0.8086672425270081,1989-02-22
0.8086672425270081,1989-02-23
0.8086672425270081,1989-02-24
0.8038246035575867,1989-02-27
0.8183514475822449,1989-02-28
0.8183514475822449,1989-03-01
0.8425628542900085,1989-03-02
0.8522477149963379,1989-03-03
0.8909862041473389,1989-03-06
0.8813011646270752,1989-03-07
0.8861442804336548,1989-03-08
0.8934071063995361,1989-03-09
0.8909862041473389,1989-03-10
0.910355806350708,1989-03-13
0.9200403690338135,1989-03-14
0.9248821139335632,1989-03-15
0.934567391872406,1989-03-16
0.9200403690338135,1989-03-17
0.9200403690338135,1989-03-20
0.9248821139335632,1989-03-21
0.9248821139335632,1989-03-22
0.9200403690338135,1989-03-23
0.9151975512504578,1989-03-27
0.910355806350708,1989-03-28
0.9539364576339722,1989-03-29
0.934567391872406,1989-03-30
0.9369881749153137,1989-03-31
0.9297244548797607,1989-04-03
0.9442519545555115,1989-04-04
0.9490935802459717,1989-04-05
0.934567391872406,1989-04-06
0.9442519545555115,1989-04-07
0.9442519545555115,1989-04-10
0.9394093155860901,1989-04-11
0.9394093155860901,1989-04-12
0.9297244548797607,1989-04-13
0.934567391872406,1989-04-14
0.9297244548797607,1989-04-17
0.934567391872406,1989-04-18
0.9394093155860901,1989-04-19
0.9442519545555115,1989-04-20
0.9539364576339722,1989-04-21
0.9539364576339722,1989-04-24
0.9418310523033142,1989-04-25
0.9587785601615906,1989-04-26
0.9733055830001831,1989-04-27
0.9733055830001831,1989-04-28
0.9829902648925781,1989-05-01
0.9926750063896179,1989-05-02
1.0023596286773682,1989-05-03
1.0023596286773682,1989-05-04
1.0023596286773682,1989-05-05
0.9878330230712891,1989-05-08
0.9733055830001831,1989-05-09
0.9733055830001831,1989-05-10
0.9733055830001831,1989-05-11
0.9781481027603149,1989-05-12
0.9781481027603149,1989-05-15
0.9756959676742554,1989-05-16
0.9855025410652161,1989-05-17
0.9756959676742554,1989-05-18
1.0002117156982422,1989-05-19
1.0051145553588867,1989-05-22
1.0002117156982422,1989-05-23
1.0051145553588867,1989-05-24
0.9855025410652161,1989-05-25
0.9953083992004395,1989-05-26
0.9855025410652161,1989-05-30
0.9756959676742554,1989-05-31
0.9707933068275452,1989-06-01
0.9805989861488342,1989-06-02
0.9609869122505188,1989-06-05
0.9658907055854797,1989-06-06
0.9756959676742554,1989-06-07
0.9756959676742554,1989-06-08
0.9805989861488342,1989-06-09
0.9805989861488342,1989-06-12
0.9805989861488342,1989-06-13
0.9756959676742554,1989-06-14
0.9756959676742554,1989-06-15
0.9855025410652161,1989-06-16
0.9855025410652161,1989-06-19
0.9756959676742554,1989-06-20
0.9855025410652161,1989-06-21
0.9855025410652161,1989-06-22
0.9855025410652161,1989-06-23
0.9855025410652161,1989-06-26
0.9756959676742554,1989-06-27
0.9756959676742554,1989-06-28
0.9707933068275452,1989-06-29
0.9707933068275452,1989-06-30
0.9683418869972229,1989-07-03
0.9658907055854797,1989-07-05
0.9560845494270325,1989-07-06
0.9438273906707764,1989-07-07
0.92176353931427,1989-07-10
0.92176353931427,1989-07-11
0.9070541858673096,1989-07-12
0.9144086837768555,1989-07-13
0.9070541858673096,1989-07-14
0.9119575619697571,1989-07-17
0.9021512269973755,1989-07-18
0.9070541858673096,1989-07-19
0.8972487449645996,1989-07-20
0.8923449516296387,1989-07-21
0.8874424695968628,1989-07-24
0.8898932337760925,1989-07-25
0.8874424695968628,1989-07-26
0.8923449516296387,1989-07-27
0.9021512269973755,1989-07-28
0.8972487449645996,1989-07-31
0.8923449516296387,1989-08-01
0.9070541858673096,1989-08-02
0.9070541858673096,1989-08-03
0.9119575619697571,1989-08-04
0.9070541858673096,1989-08-07
0.92176353931427,1989-08-08
0.92176353931427,1989-08-09
0.92176353931427,1989-08-10
0.9021512269973755,1989-08-11
0.9021512269973755,1989-08-14
0.9245191216468811,1989-08-15
0.9642831087112427,1989-08-16
0.9642831087112427,1989-08-17
0.9692540764808655,1989-08-18
0.9692540764808655,1989-08-21
0.9642831087112427,1989-08-22
0.9642831087112427,1989-08-23
0.9593130946159363,1989-08-24
0.9742234945297241,1989-08-25
0.9791949391365051,1989-08-28
0.9941059947013855,1989-08-29
0.9965910911560059,1989-08-30
0.9941059947013855,1989-08-31
1.009018063545227,1989-09-01
0.999076783657074,1989-09-05
0.9941059947013855,1989-09-06
0.9841647148132324,1989-09-07
0.9791949391365051,1989-09-08
0.9642831087112427,1989-09-11
0.9493707418441772,1989-09-12
0.9394302368164062,1989-09-13
0.8698431253433228,1989-09-14
0.8996655941009521,1989-09-15
0.8996655941009521,1989-09-18
0.8996655941009521,1989-09-19
0.8698431253433228,1989-09-20
0.874813437461853,1989-09-21
0.8723277449607849,1989-09-22
0.864872395992279,1989-09-25
0.8524460196495056,1989-09-26
0.8449901938438416,1989-09-27
0.8350494503974915,1989-09-28
0.8201374411582947,1989-09-29
0.8201374411582947,1989-10-02
0.8201374411582947,1989-10-03
0.864872395992279,1989-10-04
0.8599022030830383,1989-10-05
0.8698431253433228,1989-10-06
0.884754478931427,1989-10-09
0.874813437461853,1989-10-10
0.874813437461853,1989-10-11
0.8698431253433228,1989-10-12
0.8499608039855957,1989-10-13
0.8449901938438416,1989-10-16
0.8449901938438416,1989-10-17
0.8350494503974915,1989-10-18
0.864872395992279,1989-10-19
0.8797837495803833,1989-10-20
0.884754478931427,1989-10-23
0.8549312353134155,1989-10-24
0.8599022030830383,1989-10-25
0.8499608039855957,1989-10-26
0.8400198817253113,1989-10-27
0.8251084089279175,1989-10-30
0.8300787210464478,1989-10-31
0.8300787210464478,1989-11-01
0.8151668310165405,1989-11-02
0.8002560138702393,1989-11-03
0.7654615640640259,1989-11-06
0.760491132736206,1989-11-07
0.7803733348846436,1989-11-08
0.7704319357872009,1989-11-09
0.760491132736206,1989-11-10
0.7882835268974304,1989-11-13
0.7857567071914673,1989-11-14
0.8084958791732788,1989-11-15
0.8236553072929382,1989-11-16
0.8337607383728027,1989-11-17
0.8539734482765198,1989-11-20
0.8590267300605774,1989-11-21
0.8590267300605774,1989-11-22
0.8539734482765198,1989-11-24
0.864080011844635,1989-11-27
0.8716592788696289,1989-11-28
0.8842912316322327,1989-11-29
0.8994514346122742,1989-11-30
0.9247164130210876,1989-12-01
0.9095572829246521,1989-12-04
0.894398033618927,1989-12-05
0.889345109462738,1989-12-06
0.889345109462738,1989-12-07
0.8792387247085571,1989-12-08
0.8792387247085571,1989-12-11
0.8741855621337891,1989-12-12
0.8691325187683105,1989-12-13
0.8792387247085571,1989-12-14
0.8590267300605774,1989-12-15
0.8438674211502075,1989-12-18
0.8489202857017517,1989-12-19
0.8489202857017517,1989-12-20
0.8236553072929382,1989-12-21
0.8364846706390381,1989-12-22
0.8159566521644592,1989-12-26
0.8262208700180054,1989-12-27
0.8416155576705933,1989-12-28
0.8775389194488525,1989-12-29
0.8826704025268555,1990-01-02
0.887802243232727,1990-01-03
0.8724073171615601,1990-01-04
0.846747636795044,1990-01-05
0.8518794775009155,1990-01-08
0.846747636795044,1990-01-09
0.8364846706390381,1990-01-10
0.8416155576705933,1990-01-11
0.8313522934913635,1990-01-12
0.8108248710632324,1990-01-15
0.846747636795044,1990-01-16
0.8518794775009155,1990-01-17
0.846747636795044,1990-01-18
0.846747636795044,1990-01-19
0.8108248710632324,1990-01-22
0.7954295873641968,1990-01-23
0.7851662039756775,1990-01-24
0.8056934475898743,1990-01-25
0.7954295873641968,1990-01-26
0.7902981638908386,1990-01-29
0.7800347208976746,1990-01-30
0.7851662039756775,1990-01-31
0.7774683833122253,1990-02-01
0.7902981638908386,1990-02-02
0.8236545920372009,1990-02-05
0.8159566521644592,1990-02-06
0.8262208700180054,1990-02-07
0.8005619049072266,1990-02-08
0.8056934475898743,1990-02-09
0.7958146333694458,1990-02-12
0.8009496331214905,1990-02-13
0.8112180829048157,1990-02-14
0.8009496331214905,1990-02-15
0.8214865922927856,1990-02-16
0.8060838580131531,1990-02-20
0.8214865922927856,1990-02-21
0.8060838580131531,1990-02-22
0.7958146333694458,1990-02-23
0.8240533471107483,1990-02-26
0.8445905447006226,1990-02-27
0.8779637217521667,1990-02-28
0.883097767829895,1990-03-01
0.8933666348457336,1990-03-02
0.8882319331169128,1990-03-05
0.8985003232955933,1990-03-06
0.8882319331169128,1990-03-07
0.8985003232955933,1990-03-08
0.8985003232955933,1990-03-09
0.8933666348457336,1990-03-12
0.8933666348457336,1990-03-13
0.8933666348457336,1990-03-14
0.9293063879013062,1990-03-15
0.9395754337310791,1990-03-16
0.9344407916069031,1990-03-19
0.913903534412384,1990-03-20
0.9087691307067871,1990-03-21
0.883097767829895,1990-03-22
0.883097767829895,1990-03-23
0.9036356806755066,1990-03-26
0.8933666348457336,1990-03-27
0.9190381169319153,1990-03-28
0.913903534412384,1990-03-29
0.9216057658195496,1990-03-30
0.9087691307067871,1990-04-02
0.9087691307067871,1990-04-03
0.8625609874725342,1990-04-04
0.8522921800613403,1990-04-05
0.8266209363937378,1990-04-06
0.8214865922927856,1990-04-09
0.790681004524231,1990-04-10
0.8060838580131531,1990-04-11
0.8112180829048157,1990-04-12
0.8317551612854004,1990-04-16
0.8266209363937378,1990-04-17
0.8060838580131531,1990-04-18
0.8163521885871887,1990-04-19
0.8009496331214905,1990-04-20
0.7958146333694458,1990-04-23
0.8035163879394531,1990-04-24
0.8163521885871887,1990-04-25
0.7958146333694458,1990-04-26
0.7983817458152771,1990-04-27
0.8060838580131531,1990-04-30
0.8086509108543396,1990-05-01
0.8009496331214905,1990-05-02
0.8009496331214905,1990-05-03
0.8035163879394531,1990-05-04
0.8086509108543396,1990-05-07
0.8009496331214905,1990-05-08
0.8009496331214905,1990-05-09
0.8112180829048157,1990-05-10
0.8214865922927856,1990-05-11
0.847157895565033,1990-05-14
0.8549780249595642,1990-05-15
0.8497644662857056,1990-05-16
0.8445513248443604,1990-05-17
0.8393383026123047,1990-05-18
0.8393383026123047,1990-05-21
0.8289112448692322,1990-05-22
0.8236984610557556,1990-05-23
0.8289112448692322,1990-05-24
0.8236984610557556,1990-05-25
0.8236984610557556,1990-05-29
0.8601912260055542,1990-05-30
0.8654049038887024,1990-05-31
0.8654049038887024,1990-06-01
0.8654049038887024,1990-06-04
0.881044328212738,1990-06-05
0.8862581253051758,1990-06-06
0.9018974900245667,1990-06-07
0.8914706707000732,1990-06-08
0.8914706707000732,1990-06-11
0.9123238325119019,1990-06-12
0.9018974900245667,1990-06-13
0.8914706707000732,1990-06-14
0.8862581253051758,1990-06-15
0.881044328212738,1990-06-18
0.8654049038887024,1990-06-19
0.8732243776321411,1990-06-20
0.881044328212738,1990-06-21
0.8706181049346924,1990-06-22
0.881044328212738,1990-06-25
0.8758307695388794,1990-06-26
0.8706181049346924,1990-06-27
0.881044328212738,1990-06-28
0.8758307695388794,1990-06-29
0.8914706707000732,1990-07-02
0.8914706707000732,1990-07-03
0.8758307695388794,1990-07-05
0.8862581253051758,1990-07-06
0.8758307695388794,1990-07-09
0.881044328212738,1990-07-10
0.8706181049346924,1990-07-11
0.8914706707000732,1990-07-12
0.8914706707000732,1990-07-13
0.881044328212738,1990-07-16
0.8706181049346924,1990-07-17
0.8601912260055542,1990-07-18
0.8132716417312622,1990-07-19
0.8341251015663147,1990-07-20
0.8132716417312622,1990-07-23
0.8184850215911865,1990-07-24
0.8497644662857056,1990-07-25
0.8393383026123047,1990-07-26
0.8445513248443604,1990-07-27
0.8497644662857056,1990-07-30
0.8497644662857056,1990-07-31
0.841944694519043,1990-08-01
0.8184850215911865,1990-08-02
0.7872056365013123,1990-08-03
0.7663517594337463,1990-08-06
0.7767786979675293,1990-08-07
0.7663517594337463,1990-08-08
0.7767786979675293,1990-08-09
0.7611390352249146,1990-08-10
0.7507118582725525,1990-08-13
0.7507118582725525,1990-08-14
0.7692810893058777,1990-08-15
0.7321437001228333,1990-08-16
0.6950058937072754,1990-08-17
0.705616295337677,1990-08-20
0.6843946576118469,1990-08-21
0.6578681468963623,1990-08-22
0.5676769018173218,1990-08-23
0.596855878829956,1990-08-24
0.6366463899612427,1990-08-27
0.6631729006767273,1990-08-28
0.6737836003303528,1990-08-29
0.6525620818138123,1990-08-30
0.6578681468963623,1990-08-31
0.6737836003303528,1990-09-04
0.6737836003303528,1990-09-05
0.6737836003303528,1990-09-06
0.705616295337677,1990-09-07
0.7162275314331055,1990-09-10
0.7162275314331055,1990-09-11
0.7321437001228333,1990-09-12
0.7162275314331055,1990-09-13
0.6950058937072754,1990-09-14
0.7003112435340881,1990-09-17
0.6897008419036865,1990-09-18
0.7003112435340881,1990-09-19
0.6843946576118469,1990-09-20
0.6578681468963623,1990-09-21
0.6366463899612427,1990-09-24
0.6419521570205688,1990-09-25
0.6525620818138123,1990-09-26
0.6366463899612427,1990-09-27
0.6472571492195129,1990-09-28
0.6525620818138123,1990-10-01
0.6843946576118469,1990-10-02
0.6684784293174744,1990-10-03
0.6631729006767273,1990-10-04
0.6313410997390747,1990-10-05
0.6392990946769714,1990-10-08
0.6313410997390747,1990-10-09
0.6313410997390747,1990-10-10
0.6313410997390747,1990-10-11
0.6472571492195129,1990-10-12
0.6525620818138123,1990-10-15
0.6419521570205688,1990-10-16
0.6419521570205688,1990-10-17
0.6525620818138123,1990-10-18
0.6525620818138123,1990-10-19
0.6578681468963623,1990-10-22
0.6472571492195129,1990-10-23
0.6419521570205688,1990-10-24
0.6419521570205688,1990-10-25
0.615424633026123,1990-10-26
0.602161169052124,1990-10-29
0.6074667572975159,1990-10-30
0.5995086431503296,1990-10-31
0.5888979434967041,1990-11-01
0.5995086431503296,1990-11-02
0.6101191639900208,1990-11-05
0.5888979434967041,1990-11-06
0.5756338834762573,1990-11-07
0.57828688621521,1990-11-08
0.5835922956466675,1990-11-09
0.6260358095169067,1990-11-12
0.6341660022735596,1990-11-13
0.6287451982498169,1990-11-14
0.6395861506462097,1990-11-15
0.6612669229507446,1990-11-16
0.6775271892547607,1990-11-19
0.6422958970069885,1990-11-20
0.6504265069961548,1990-11-21
0.6504265069961548,1990-11-23
0.6558470129966736,1990-11-26
0.6558470129966736,1990-11-27
0.6558470129966736,1990-11-28
0.6612669229507446,1990-11-29
0.6666867136955261,1990-11-30
0.6775271892547607,1990-12-03
0.6992082595825195,1990-12-04
0.7208895087242126,1990-12-05
0.7263098955154419,1990-12-06
0.715469241142273,1990-12-07
0.7263098955154419,1990-12-10
0.6992082595825195,1990-12-11
0.7263098955154419,1990-12-12
0.7263098955154419,1990-12-13
0.715469241142273,1990-12-14
0.6992082595825195,1990-12-17
0.7100492119789124,1990-12-18
0.7208895087242126,1990-12-19
0.7263098955154419,1990-12-20
0.7317298650741577,1990-12-21
0.7263098955154419,1990-12-24
0.7263098955154419,1990-12-26
0.7100492119789124,1990-12-27
0.6992082595825195,1990-12-28
0.6992082595825195,1990-12-31
0.6910779476165771,1991-01-02
0.6883676052093506,1991-01-03
0.6883676052093506,1991-01-04
0.6910779476165771,1991-01-07
0.6992082595825195,1991-01-08
0.6829473972320557,1991-01-09
0.6937879323959351,1991-01-10
0.7263098955154419,1991-01-11
0.715469241142273,1991-01-14
0.6937879323959351,1991-01-15
0.6829473972320557,1991-01-16
0.7263098955154419,1991-01-17
0.7425693869590759,1991-01-18
0.7371495366096497,1991-01-21
0.7425693869590759,1991-01-22
0.7588307857513428,1991-01-23
0.7805110216140747,1991-01-24
0.8076130747795105,1991-01-25
0.8021928668022156,1991-01-28
0.8265835642814636,1991-01-29
0.8130331635475159,1991-01-30
0.8726558685302734,1991-01-31
0.9376981854438782,1991-02-01
0.9214372038841248,1991-02-04
0.8834960460662842,1991-02-05
0.8889164924621582,1991-02-06
0.8753654956817627,1991-02-07
0.8943359851837158,1991-02-08
0.9105966687202454,1991-02-11
0.9435453414916992,1991-02-12
0.9435453414916992,1991-02-13
0.9055873155593872,1991-02-14
0.8893187046051025,1991-02-15
0.870338499546051,1991-02-19
0.8730510473251343,1991-02-20
0.8730510473251343,1991-02-21
0.8567822575569153,1991-02-22
0.8676281571388245,1991-02-25
0.8567822575569153,1991-02-26
0.8622052073478699,1991-02-27
0.8567822575569153,1991-02-28
0.8730510473251343,1991-03-01
0.8784732222557068,1991-03-04
0.8784732222557068,1991-03-05
0.8784732222557068,1991-03-06
0.8730510473251343,1991-03-07
0.8730510473251343,1991-03-08
0.8676281571388245,1991-03-11
0.8622052073478699,1991-03-12
0.8784732222557068,1991-03-13
0.8784732222557068,1991-03-14
0.8676281571388245,1991-03-15
0.8622052073478699,1991-03-18
0.8622052073478699,1991-03-19
0.883895754814148,1991-03-20
0.8784732222557068,1991-03-21
0.8730510473251343,1991-03-22
0.9001637101173401,1991-03-25
0.9001637101173401,1991-03-26
0.883895754814148,1991-03-27
0.8676281571388245,1991-03-28
0.8567822575569153,1991-04-01
0.8567822575569153,1991-04-02
0.8405144214630127,1991-04-03
0.8296691179275513,1991-04-04
0.8459376096725464,1991-04-05
0.8296691179275513,1991-04-08
0.824246346950531,1991-04-09
0.8405144214630127,1991-04-10
0.8405144214630127,1991-04-11
0.8405144214630127,1991-04-12
0.851359486579895,1991-04-15
0.851359486579895,1991-04-16
0.8567822575569153,1991-04-17
0.8676281571388245,1991-04-18
0.8784732222557068,1991-04-19
0.8567822575569153,1991-04-22
0.8676281571388245,1991-04-23
0.8676281571388245,1991-04-24
0.8567822575569153,1991-04-25
0.8676281571388245,1991-04-26
0.883895754814148,1991-04-29
0.9110091924667358,1991-04-30
0.9055873155593872,1991-05-01
0.9164323210716248,1991-05-02
0.9164323210716248,1991-05-03
0.9272772669792175,1991-05-06
0.9218540787696838,1991-05-07
0.9272772669792175,1991-05-08
0.9381227493286133,1991-05-09
0.9598133563995361,1991-05-10
0.9543905854225159,1991-05-13
0.9598133563995361,1991-05-14
0.976173996925354,1991-05-15
0.970720112323761,1991-05-16
0.970720112323761,1991-05-17
0.9652669429779053,1991-05-20
0.9789004921913147,1991-05-21
0.9816272258758545,1991-05-22
0.9734472036361694,1991-05-23
0.9816272258758545,1991-05-24
0.970720112323761,1991-05-28
1.019801378250122,1991-05-29
1.0743370056152344,1991-05-30
1.0852433443069458,1991-05-31
1.0634291172027588,1991-06-03
1.0579758882522583,1991-06-04
1.0797892808914185,1991-06-05
1.0634291172027588,1991-06-06
1.0416145324707031,1991-06-07
1.014347791671753,1991-06-10
1.0088945627212524,1991-06-11
0.995261013507843,1991-06-12
0.970720112323761,1991-06-13
0.9816272258758545,1991-06-14
1.0034412145614624,1991-06-17
1.014347791671753,1991-06-18
0.997988224029541,1991-06-19
1.0252548456192017,1991-06-20
1.0416145324707031,1991-06-21
1.0034412145614624,1991-06-24
0.997988224029541,1991-06-25
0.9925335645675659,1991-06-26
0.997988224029541,1991-06-27
0.9652669429779053,1991-06-28
1.0252548456192017,1991-07-01
1.0252548456192017,1991-07-02
1.0034412145614624,1991-07-03
1.0088945627212524,1991-07-05
1.014347791671753,1991-07-08
0.9870802164077759,1991-07-09
0.997988224029541,1991-07-10
1.0061674118041992,1991-07-11
1.0088945627212524,1991-07-12
1.0088945627212524,1991-07-15
1.014347791671753,1991-07-16
1.014347791671753,1991-07-17
1.0252548456192017,1991-07-18
1.0416145324707031,1991-07-19
1.0252548456192017,1991-07-22
1.019801378250122,1991-07-23
0.997988224029541,1991-07-24
1.019801378250122,1991-07-25
1.0416145324707031,1991-07-26
1.03070867061615,1991-07-29
1.0525225400924683,1991-07-30
1.0525225400924683,1991-07-31
1.03070867061615,1991-08-01
1.03070867061615,1991-08-02
1.0088945627212524,1991-08-05
1.0034412145614624,1991-08-06
1.0034412145614624,1991-08-07
0.9925335645675659,1991-08-08
