MAS,Date
5.112278938293457,1989-03-02
5.061913013458252,1989-03-03
5.26338005065918,1989-03-06
5.238197326660156,1989-03-07
5.187828063964844,1989-03-08
5.187828063964844,1989-03-09
5.187828063964844,1989-03-10
5.137461185455322,1989-03-13
5.112278938293457,1989-03-14
5.087096214294434,1989-03-15
5.061913013458252,1989-03-16
4.986364841461182,1989-03-17
5.011545181274414,1989-03-20
4.961176872253418,1989-03-21
4.986364841461182,1989-03-22
5.036731719970703,1989-03-23
5.087096214294434,1989-03-27
5.087096214294434,1989-03-28
5.061913013458252,1989-03-29
5.112278938293457,1989-03-30
5.137461185455322,1989-03-31
5.187828063964844,1989-04-03
5.213014602661133,1989-04-04
5.213014602661133,1989-04-05
5.162647724151611,1989-04-06
5.187828063964844,1989-04-07
5.161516189575195,1989-04-10
5.1868181228637695,1989-04-11
5.136214256286621,1989-04-12
5.1868181228637695,1989-04-13
5.1868181228637695,1989-04-14
5.161516189575195,1989-04-17
5.136214256286621,1989-04-18
5.1868181228637695,1989-04-19
5.161516189575195,1989-04-20
5.1868181228637695,1989-04-21
5.161516189575195,1989-04-24
5.1868181228637695,1989-04-25
5.212118148803711,1989-04-26
5.1868181228637695,1989-04-27
5.237421989440918,1989-04-28
5.26272439956665,1989-05-01
5.338629245758057,1989-05-02
5.439835071563721,1989-05-03
5.389233112335205,1989-05-04
5.338629245758057,1989-05-05
5.3639302253723145,1989-05-08
5.26272439956665,1989-05-09
5.237421989440918,1989-05-10
5.26272439956665,1989-05-11
5.3639302253723145,1989-05-12
5.389233112335205,1989-05-15
5.692848205566406,1989-05-16
5.794053077697754,1989-05-17
5.7434563636779785,1989-05-18
5.794053077697754,1989-05-19
5.844659328460693,1989-05-22
5.819355487823486,1989-05-23
5.7434563636779785,1989-05-24
5.7434563636779785,1989-05-25
5.794053077697754,1989-05-26
5.692848205566406,1989-05-30
5.692848205566406,1989-05-31
5.692848205566406,1989-06-01
5.844659328460693,1989-06-02
5.895262241363525,1989-06-05
5.920560836791992,1989-06-06
5.895262241363525,1989-06-07
5.920560836791992,1989-06-08
5.920560836791992,1989-06-09
5.945866584777832,1989-06-12
5.895262241363525,1989-06-13
5.844659328460693,1989-06-14
5.844659328460693,1989-06-15
5.869960308074951,1989-06-16
5.869960308074951,1989-06-19
5.996469497680664,1989-06-20
6.021772384643555,1989-06-21
6.047070503234863,1989-06-22
6.17357873916626,1989-06-23
5.920560836791992,1989-06-26
6.0976738929748535,1989-06-27
6.122973918914795,1989-06-28
6.021772384643555,1989-06-29
5.945866584777832,1989-06-30
5.945866584777832,1989-07-03
6.021772384643555,1989-07-05
6.047070503234863,1989-07-06
5.996469497680664,1989-07-07
5.996469497680664,1989-07-10
5.945866584777832,1989-07-11
5.971163272857666,1989-07-12
5.971163272857666,1989-07-13
6.047070503234863,1989-07-14
6.073501110076904,1989-07-17
6.022676944732666,1989-07-18
6.073501110076904,1989-07-19
6.073501110076904,1989-07-20
6.124322891235352,1989-07-21
6.073501110076904,1989-07-24
6.098912239074707,1989-07-25
5.9972615242004395,1989-07-26
6.124322891235352,1989-07-27
6.073501110076904,1989-07-28
6.098912239074707,1989-07-31
6.022676944732666,1989-08-01
6.048089981079102,1989-08-02
5.870203971862793,1989-08-03
5.768557548522949,1989-08-04
5.819377899169922,1989-08-07
5.7939677238464355,1989-08-08
5.717732906341553,1989-08-09
5.717732906341553,1989-08-10
5.768557548522949,1989-08-11
5.717732906341553,1989-08-14
5.743140697479248,1989-08-15
5.844790935516357,1989-08-16
5.743140697479248,1989-08-17
5.768557548522949,1989-08-18
5.692317485809326,1989-08-21
5.616081237792969,1989-08-22
5.565258502960205,1989-08-23
5.641495227813721,1989-08-24
5.641495227813721,1989-08-25
5.717732906341553,1989-08-28
5.819377899169922,1989-08-29
5.870203971862793,1989-08-30
5.9972615242004395,1989-08-31
6.073501110076904,1989-09-01
5.9972615242004395,1989-09-05
5.921030521392822,1989-09-06
5.89561653137207,1989-09-07
5.666910648345947,1989-09-08
5.565258502960205,1989-09-11
5.641495227813721,1989-09-12
5.616081237792969,1989-09-13
5.565258502960205,1989-09-14
5.565258502960205,1989-09-15
5.565258502960205,1989-09-18
5.4636077880859375,1989-09-19
5.361962795257568,1989-09-20
5.336546897888184,1989-09-21
5.387372970581055,1989-09-22
5.361962795257568,1989-09-25
5.311135768890381,1989-09-26
5.336546897888184,1989-09-27
5.311135768890381,1989-09-28
5.28572416305542,1989-09-29
5.28572416305542,1989-10-02
5.28572416305542,1989-10-03
5.438196659088135,1989-10-04
5.514434814453125,1989-10-05
5.514434814453125,1989-10-06
5.539847373962402,1989-10-09
5.4890241622924805,1989-10-10
5.4890241622924805,1989-10-11
5.4890241622924805,1989-10-12
5.082428932189941,1989-10-13
5.313354015350342,1989-10-16
5.236718654632568,1989-10-17
5.236718654632568,1989-10-18
5.287809371948242,1989-10-19
5.185628414154053,1989-10-20
5.185628414154053,1989-10-23
5.134538173675537,1989-10-24
5.134538173675537,1989-10-25
4.955722808837891,1989-10-26
5.032359600067139,1989-10-27
5.032359600067139,1989-10-30
5.1600847244262695,1989-10-31
5.057905673980713,1989-11-01
4.955722808837891,1989-11-02
4.904632091522217,1989-11-03
5.0068135261535645,1989-11-06
4.930180072784424,1989-11-07
4.955722808837891,1989-11-08
4.904632091522217,1989-11-09
4.981269836425781,1989-11-10
4.955722808837891,1989-11-13
5.0068135261535645,1989-11-14
5.108996868133545,1989-11-15
5.108996868133545,1989-11-16
5.108996868133545,1989-11-17
5.108996868133545,1989-11-20
5.083448886871338,1989-11-21
5.108996868133545,1989-11-22
5.134538173675537,1989-11-24
5.1600847244262695,1989-11-27
5.236718654632568,1989-11-28
5.185628414154053,1989-11-29
5.236718654632568,1989-11-30
5.262261390686035,1989-12-01
5.262261390686035,1989-12-04
5.262261390686035,1989-12-05
5.287809371948242,1989-12-06
5.083448886871338,1989-12-07
5.1600847244262695,1989-12-08
5.185628414154053,1989-12-11
5.1600847244262695,1989-12-12
5.185628414154053,1989-12-13
5.134538173675537,1989-12-14
5.211173057556152,1989-12-15
5.057905673980713,1989-12-18
4.955722808837891,1989-12-19
4.955722808837891,1989-12-20
4.955722808837891,1989-12-21
4.955722808837891,1989-12-22
4.955722808837891,1989-12-26
4.930180072784424,1989-12-27
4.87908935546875,1989-12-28
4.981269836425781,1989-12-29
5.108996868133545,1990-01-02
5.1600847244262695,1990-01-03
5.185628414154053,1990-01-04
5.236718654632568,1990-01-05
5.31477165222168,1990-01-08
5.340446472167969,1990-01-09
5.289093017578125,1990-01-10
5.263421535491943,1990-01-11
5.10936975479126,1990-01-12
5.1350483894348145,1990-01-15
5.083696365356445,1990-01-16
4.980992317199707,1990-01-17
5.10936975479126,1990-01-18
4.955318927764893,1990-01-19
4.9296417236328125,1990-01-22
4.903968811035156,1990-01-23
5.006669044494629,1990-01-24
4.852618217468262,1990-01-25
4.955318927764893,1990-01-26
4.9296417236328125,1990-01-29
4.878292560577393,1990-01-30
4.9296417236328125,1990-01-31
4.852618217468262,1990-02-01
4.852618217468262,1990-02-02
4.878292560577393,1990-02-05
4.903968811035156,1990-02-06
4.903968811035156,1990-02-07
4.955318927764893,1990-02-08
4.955318927764893,1990-02-09
4.9296417236328125,1990-02-12
4.903968811035156,1990-02-13
4.9296417236328125,1990-02-14
4.980992317199707,1990-02-15
5.058020114898682,1990-02-16
5.032342433929443,1990-02-20
5.006669044494629,1990-02-21
5.006669044494629,1990-02-22
4.980992317199707,1990-02-23
5.006669044494629,1990-02-26
5.058020114898682,1990-02-27
5.10936975479126,1990-02-28
5.186396598815918,1990-03-01
5.212069988250732,1990-03-02
5.160719394683838,1990-03-05
5.212069988250732,1990-03-06
5.186396598815918,1990-03-07
5.212069988250732,1990-03-08
5.212069988250732,1990-03-09
5.212069988250732,1990-03-12
5.186396598815918,1990-03-13
5.186396598815918,1990-03-14
5.1350483894348145,1990-03-15
5.186396598815918,1990-03-16
5.186396598815918,1990-03-19
5.263421535491943,1990-03-20
5.31477165222168,1990-03-21
5.186396598815918,1990-03-22
5.212069988250732,1990-03-23
5.2377448081970215,1990-03-26
5.2377448081970215,1990-03-27
5.31477165222168,1990-03-28
5.289093017578125,1990-03-29
5.289093017578125,1990-03-30
5.2377448081970215,1990-04-02
5.289093017578125,1990-04-03
5.212069988250732,1990-04-04
5.212069988250732,1990-04-05
5.264715671539307,1990-04-06
5.342141628265381,1990-04-09
5.367948055267334,1990-04-10
5.367948055267334,1990-04-11
5.367948055267334,1990-04-12
5.419562339782715,1990-04-16
5.393754005432129,1990-04-17
5.316330909729004,1990-04-18
5.109874248504639,1990-04-19
5.109874248504639,1990-04-20
5.084065914154053,1990-04-23
4.980836391448975,1990-04-24
4.92922306060791,1990-04-25
4.980836391448975,1990-04-26
4.955026626586914,1990-04-27
5.084065914154053,1990-04-30
5.109874248504639,1990-05-01
5.058258056640625,1990-05-02
5.058258056640625,1990-05-03
5.058258056640625,1990-05-04
5.109874248504639,1990-05-07
5.135680198669434,1990-05-08
5.135680198669434,1990-05-09
5.109874248504639,1990-05-10
5.367948055267334,1990-05-11
5.2389092445373535,1990-05-14
5.2389092445373535,1990-05-15
5.2389092445373535,1990-05-16
5.1614909172058105,1990-05-17
5.109874248504639,1990-05-18
5.135680198669434,1990-05-21
5.084065914154053,1990-05-22
5.109874248504639,1990-05-23
5.135680198669434,1990-05-24
5.109874248504639,1990-05-25
5.1614909172058105,1990-05-29
5.187295913696289,1990-05-30
5.1614909172058105,1990-05-31
5.213103294372559,1990-06-01
5.342141628265381,1990-06-04
5.290526866912842,1990-06-05
5.316330909729004,1990-06-06
5.264715671539307,1990-06-07
5.109874248504639,1990-06-08
5.058258056640625,1990-06-11
5.084065914154053,1990-06-12
4.980836391448975,1990-06-13
5.03245210647583,1990-06-14
5.084065914154053,1990-06-15
5.03245210647583,1990-06-18
5.135680198669434,1990-06-19
5.084065914154053,1990-06-20
5.084065914154053,1990-06-21
5.109874248504639,1990-06-22
5.084065914154053,1990-06-25
5.084065914154053,1990-06-26
5.109874248504639,1990-06-27
5.084065914154053,1990-06-28
5.058258056640625,1990-06-29
5.03245210647583,1990-07-02
5.03245210647583,1990-07-03
5.006643772125244,1990-07-05
4.980836391448975,1990-07-06
5.006643772125244,1990-07-09
4.955026626586914,1990-07-10
4.92922306060791,1990-07-11
5.006643772125244,1990-07-12
5.006643772125244,1990-07-13
5.035714626312256,1990-07-16
5.061673641204834,1990-07-17
5.113587856292725,1990-07-18
5.061673641204834,1990-07-19
5.061673641204834,1990-07-20
5.061673641204834,1990-07-23
4.983800888061523,1990-07-24
4.957846164703369,1990-07-25
4.931886672973633,1990-07-26
4.931886672973633,1990-07-27
4.931886672973633,1990-07-30
4.854015350341797,1990-07-31
4.905929088592529,1990-08-01
4.776143550872803,1990-08-02
4.698269367218018,1990-08-03
4.594437599182129,1990-08-06
4.542526721954346,1990-08-07
4.490611553192139,1990-08-08
4.490611553192139,1990-08-09
4.412740707397461,1990-08-10
4.308913230895996,1990-08-13
4.308913230895996,1990-08-14
4.334870338439941,1990-08-15
4.282950401306152,1990-08-16
4.308913230895996,1990-08-17
4.25699520111084,1990-08-20
4.153167724609375,1990-08-21
4.153167724609375,1990-08-22
3.9714651107788086,1990-08-23
3.9714651107788086,1990-08-24
3.9714651107788086,1990-08-27
3.9714651107788086,1990-08-28
3.9974236488342285,1990-08-29
3.9974236488342285,1990-08-30
3.9974236488342285,1990-08-31
3.9714651107788086,1990-09-04
3.9714651107788086,1990-09-05
3.945510149002075,1990-09-06
3.9714651107788086,1990-09-07
3.8935952186584473,1990-09-10
3.8935952186584473,1990-09-11
3.945510149002075,1990-09-12
3.8935952186584473,1990-09-13
3.867637872695923,1990-09-14
3.867637872695923,1990-09-17
3.867637872695923,1990-09-18
3.8416810035705566,1990-09-19
3.789766311645508,1990-09-20
3.7638089656829834,1990-09-21
3.659980058670044,1990-09-24
3.6340222358703613,1990-09-25
3.582108497619629,1990-09-26
3.582108497619629,1990-09-27
3.55614972114563,1990-09-28
3.504234790802002,1990-10-01
3.4782791137695312,1990-10-02
3.4004063606262207,1990-10-03
3.452322244644165,1990-10-04
3.426363945007324,1990-10-05
3.4004063606262207,1990-10-08
3.3484909534454346,1990-10-09
3.3225345611572266,1990-10-10
3.3484909534454346,1990-10-11
3.3484909534454346,1990-10-12
3.3516342639923096,1990-10-15
3.2730793952941895,1990-10-16
3.0897865295410156,1990-10-17
3.1421561241149902,1990-10-18
3.1421561241149902,1990-10-19
3.1683428287506104,1990-10-22
3.1421561241149902,1990-10-23
3.1421561241149902,1990-10-24
3.0897865295410156,1990-10-25
3.0112359523773193,1990-10-26
3.063602924346924,1990-10-29
3.063602924346924,1990-10-30
3.063602924346924,1990-10-31
3.0897865295410156,1990-11-01
3.0897865295410156,1990-11-02
3.115971565246582,1990-11-05
3.0897865295410156,1990-11-06
3.0374162197113037,1990-11-07
3.0897865295410156,1990-11-08
3.115971565246582,1990-11-09
3.1945250034332275,1990-11-12
3.3778181076049805,1990-11-13
3.482555627822876,1990-11-14
3.4301884174346924,1990-11-15
3.3778181076049805,1990-11-16
3.4301884174346924,1990-11-19
3.4040017127990723,1990-11-20
3.1421561241149902,1990-11-21
3.115971565246582,1990-11-23
3.3254473209381104,1990-11-26
3.220710039138794,1990-11-27
3.2730793952941895,1990-11-28
3.1683428287506104,1990-11-29
3.2730793952941895,1990-11-30
3.2730793952941895,1990-12-03
3.4040017127990723,1990-12-04
3.4301884174346924,1990-12-05
3.5611109733581543,1990-12-06
3.6658504009246826,1990-12-07
3.6920337677001953,1990-12-10
3.6920337677001953,1990-12-11
3.6920337677001953,1990-12-12
3.613480567932129,1990-12-13
3.5611109733581543,1990-12-14
3.5872962474823,1990-12-17
3.6396639347076416,1990-12-18
3.744403839111328,1990-12-19
3.770587682723999,1990-12-20
3.7967731952667236,1990-12-21
3.9015116691589355,1990-12-24
3.8753273487091064,1990-12-26
3.6396639347076416,1990-12-27
3.6396639347076416,1990-12-28
3.5872962474823,1990-12-31
3.5872962474823,1991-01-02
3.744403839111328,1991-01-03
3.7967731952667236,1991-01-04
3.799938440322876,1991-01-07
3.799938440322876,1991-01-08
3.7471609115600586,1991-01-09
3.667996644973755,1991-01-10
3.7471609115600586,1991-01-11
3.6943857669830322,1991-01-14
3.7471609115600586,1991-01-15
3.7735512256622314,1991-01-16
3.852715253829956,1991-01-17
3.9054932594299316,1991-01-18
4.0374345779418945,1991-01-21
3.9846582412719727,1991-01-22
4.06382417678833,1991-01-23
4.116600513458252,1991-01-24
4.090210437774658,1991-01-25
4.195765972137451,1991-01-28
4.06382417678833,1991-01-29
4.169378280639648,1991-01-30
4.169378280639648,1991-01-31
4.248541831970215,1991-02-01
4.565206050872803,1991-02-04
4.670757293701172,1991-02-05
4.591592788696289,1991-02-06
4.51242733001709,1991-02-07
4.591592788696289,1991-02-08
4.829090118408203,1991-02-11
4.802699089050293,1991-02-12
4.802699089050293,1991-02-13
4.591592788696289,1991-02-14
4.565206050872803,1991-02-15
4.697147369384766,1991-02-19
4.591592788696289,1991-02-20
4.459650039672852,1991-02-21
4.51242733001709,1991-02-22
4.697147369384766,1991-02-25
4.4860382080078125,1991-02-26
4.4860382080078125,1991-02-27
4.591592788696289,1991-02-28
4.74992036819458,1991-03-01
4.697147369384766,1991-03-04
4.697147369384766,1991-03-05
4.802699089050293,1991-03-06
4.855478763580322,1991-03-07
4.776312351226807,1991-03-08
4.6443705558776855,1991-03-11
4.4860382080078125,1991-03-12
4.565206050872803,1991-03-13
4.4860382080078125,1991-03-14
4.4860382080078125,1991-03-15
4.565206050872803,1991-03-18
4.538814544677734,1991-03-19
4.565206050872803,1991-03-20
4.617982387542725,1991-03-21
4.697147369384766,1991-03-22
4.670757293701172,1991-03-25
4.802699089050293,1991-03-26
4.776312351226807,1991-03-27
4.855478763580322,1991-03-28
4.855478763580322,1991-04-01
4.908255100250244,1991-04-02
4.802699089050293,1991-04-03
4.855478763580322,1991-04-04
4.802699089050293,1991-04-05
4.991750717163086,1991-04-08
4.805886268615723,1991-04-09
4.912093639373779,1991-04-10
4.912093639373779,1991-04-11
4.832438945770264,1991-04-12
4.858990669250488,1991-04-15
4.965198040008545,1991-04-16
5.071406841278076,1991-04-17
5.124508380889893,1991-04-18
5.124508380889893,1991-04-19
5.018302917480469,1991-04-22
5.018302917480469,1991-04-23
5.018302917480469,1991-04-24
5.018302917480469,1991-04-25
4.938645362854004,1991-04-26
4.779334545135498,1991-04-29
4.673128604888916,1991-04-30
4.673128604888916,1991-05-01
4.752781867980957,1991-05-02
4.726230144500732,1991-05-03
4.779334545135498,1991-05-06
4.752781867980957,1991-05-07
4.62002420425415,1991-05-08
4.779334545135498,1991-05-09
4.673128604888916,1991-05-10
4.646576881408691,1991-05-13
4.566917896270752,1991-05-14
4.540365219116211,1991-05-15
4.646576881408691,1991-05-16
4.646576881408691,1991-05-17
4.540365219116211,1991-05-20
4.646576881408691,1991-05-21
4.540365219116211,1991-05-22
4.566917896270752,1991-05-23
4.699676990509033,1991-05-24
4.858990669250488,1991-05-28
5.044850826263428,1991-05-29
5.257269382476807,1991-05-30
5.628992557525635,1991-05-31
5.4696807861328125,1991-06-03
5.3634724617004395,1991-06-04
5.3634724617004395,1991-06-05
5.204163551330566,1991-06-06
5.044850826263428,1991-06-07
5.071406841278076,1991-06-10
5.097957611083984,1991-06-11
5.044850826263428,1991-06-12
4.938645362854004,1991-06-13
5.097957611083984,1991-06-14
5.151060581207275,1991-06-17
5.097957611083984,1991-06-18
5.124508380889893,1991-06-19
5.018302917480469,1991-06-20
5.044850826263428,1991-06-21
4.8855414390563965,1991-06-24
4.858990669250488,1991-06-25
4.912093639373779,1991-06-26
4.858990669250488,1991-06-27
4.8855414390563965,1991-06-28
4.858990669250488,1991-07-01
4.805886268615723,1991-07-02
4.779334545135498,1991-07-03
4.805886268615723,1991-07-05
4.832438945770264,1991-07-08
4.805886268615723,1991-07-09
4.8855414390563965,1991-07-10
4.938645362854004,1991-07-11
4.912093639373779,1991-07-12
4.888583660125732,1991-07-15
4.86187219619751,1991-07-16
4.835158348083496,1991-07-17
4.7817301750183105,1991-07-18
4.86187219619751,1991-07-19
4.701591491699219,1991-07-22
4.594736099243164,1991-07-23
4.594736099243164,1991-07-24
4.701591491699219,1991-07-25
4.7283034324646,1991-07-26
4.6481614112854,1991-07-29
4.6214470863342285,1991-07-30
4.6214470863342285,1991-07-31
4.568024158477783,1991-08-01
4.6748762130737305,1991-08-02
4.7283034324646,1991-08-05
4.915297031402588,1991-08-06
5.022151947021484,1991-08-07
5.102294921875,1991-08-08
5.102294921875,1991-08-09
5.048867702484131,1991-08-12
4.86187219619751,1991-08-13
4.86187219619751,1991-08-14
4.835158348083496,1991-08-15
4.808444976806641,1991-08-16
4.6214470863342285,1991-08-19
4.7817301750183105,1991-08-20
5.022151947021484,1991-08-21
4.99544095993042,1991-08-22
4.942014217376709,1991-08-23
4.99544095993042,1991-08-26
5.022151947021484,1991-08-27
5.182432651519775,1991-08-28
5.129007816314697,1991-08-29
5.102294921875,1991-08-30
5.048867702484131,1991-09-03
5.022151947021484,1991-09-04
4.942014217376709,1991-09-05
4.968728542327881,1991-09-06
5.022151947021484,1991-09-09
4.968728542327881,1991-09-10
4.968728542327881,1991-09-11
4.99544095993042,1991-09-12
4.915297031402588,1991-09-13
4.915297031402588,1991-09-16
4.7283034324646,1991-09-17
4.6748762130737305,1991-09-18
4.755018711090088,1991-09-19
4.86187219619751,1991-09-20
4.808444976806641,1991-09-23
4.7817301750183105,1991-09-24
4.755018711090088,1991-09-25
4.701591491699219,1991-09-26
4.6481614112854,1991-09-27
4.6481614112854,1991-09-30
4.568024158477783,1991-10-01
4.541309833526611,1991-10-02
4.407739639282227,1991-10-03
4.487881660461426,1991-10-04
4.354312896728516,1991-10-07
4.461167335510254,1991-10-08
4.461167335510254,1991-10-09
4.487881660461426,1991-10-10
4.627792835235596,1991-10-11
4.7892279624938965,1991-10-14
4.923752784729004,1991-10-15
5.004471778869629,1991-10-16
5.004471778869629,1991-10-17
4.977566719055176,1991-10-18
4.9506611824035645,1991-10-21
4.9506611824035645,1991-10-22
4.9506611824035645,1991-10-23
4.816132545471191,1991-10-24
4.816132545471191,1991-10-25
4.923752784729004,1991-10-28
4.8699421882629395,1991-10-29
4.923752784729004,1991-10-30
4.9506611824035645,1991-10-31
4.8699421882629395,1991-11-01
4.843037128448486,1991-11-04
4.816132545471191,1991-11-05
4.8699421882629395,1991-11-06
4.923752784729004,1991-11-07
4.923752784729004,1991-11-08
4.8699421882629395,1991-11-11
4.923752784729004,1991-11-12
4.9506611824035645,1991-11-13
4.923752784729004,1991-11-14
4.8699421882629395,1991-11-15
4.896849632263184,1991-11-18
4.708510875701904,1991-11-19
4.735416412353516,1991-11-20
4.57397985458374,1991-11-21
4.52017068862915,1991-11-22
4.412542819976807,1991-11-25
4.52017068862915,1991-11-26
4.3856377601623535,1991-11-27
4.358736515045166,1991-11-29
4.304923057556152,1991-12-02
4.224203586578369,1991-12-03
4.358736515045166,1991-12-04
4.278016567230225,1991-12-05
4.358736515045166,1991-12-06
4.304923057556152,1991-12-09
4.304923057556152,1991-12-10
4.331827640533447,1991-12-11
4.412542819976807,1991-12-12
4.412542819976807,1991-12-13
4.3856377601623535,1991-12-16
4.331827640533447,1991-12-17
4.358736515045166,1991-12-18
4.278016567230225,1991-12-19
4.412542819976807,1991-12-20
4.654696941375732,1991-12-23
4.896849632263184,1991-12-24
4.977566719055176,1991-12-26
4.9506611824035645,1991-12-27
4.977566719055176,1991-12-30
5.05828332901001,1991-12-31
4.9506611824035645,1992-01-02
5.031376838684082,1992-01-03
5.172192096710205,1992-01-06
5.280511856079102,1992-01-07
5.4159088134765625,1992-01-08
5.145112991333008,1992-01-09
5.118035316467285,1992-01-10
5.226349830627441,1992-01-13
5.199272632598877,1992-01-14
5.524223804473877,1992-01-15
5.659622669219971,1992-01-16
5.578382968902588,1992-01-17
5.551306247711182,1992-01-20
5.388823509216309,1992-01-21
5.551306247711182,1992-01-22
5.578382968902588,1992-01-23
5.497148513793945,1992-01-24
5.605464458465576,1992-01-27
5.605464458465576,1992-01-28
5.686702728271484,1992-01-29
5.795019626617432,1992-01-30
5.740862846374512,1992-01-31
5.632543563842773,1992-02-03
5.767943859100342,1992-02-04
5.930416584014893,1992-02-05
5.930416584014893,1992-02-06
5.795019626617432,1992-02-07
5.713780879974365,1992-02-10
5.713780879974365,1992-02-11
5.822099208831787,1992-02-12
5.767943859100342,1992-02-13
5.903338432312012,1992-02-14
5.876258373260498,1992-02-18
5.903338432312012,1992-02-19
6.065815448760986,1992-02-20
5.984578609466553,1992-02-21
6.011658191680908,1992-02-24
5.984578609466553,1992-02-25
6.0387396812438965,1992-02-26
5.822099208831787,1992-02-27
5.849182605743408,1992-02-28
5.849182605743408,1992-03-02
5.767943859100342,1992-03-03
5.767943859100342,1992-03-04
5.686702728271484,1992-03-05
5.740862846374512,1992-03-06
5.849182605743408,1992-03-09
5.849182605743408,1992-03-10
5.795019626617432,1992-03-11
5.795019626617432,1992-03-12
5.795019626617432,1992-03-13
5.740862846374512,1992-03-16
5.903338432312012,1992-03-17
5.903338432312012,1992-03-18
6.147055149078369,1992-03-19
6.255376815795898,1992-03-20
6.174136638641357,1992-03-23
6.147055149078369,1992-03-24
6.065815448760986,1992-03-25
6.119974613189697,1992-03-26
6.065815448760986,1992-03-27
6.119974613189697,1992-03-30
5.9574995040893555,1992-03-31
5.849182605743408,1992-04-01
5.849182605743408,1992-04-02
5.713780879974365,1992-04-03
5.828165531158447,1992-04-06
5.637524604797363,1992-04-07
5.583054542541504,1992-04-08
5.691994667053223,1992-04-09
5.855399131774902,1992-04-10
5.937107086181641,1992-04-13
5.909869194030762,1992-04-14
6.018808364868164,1992-04-15
5.991572856903076,1992-04-16
5.991572856903076,1992-04-20
5.800931453704834,1992-04-21
5.909869194030762,1992-04-22
6.127744674682617,1992-04-23
6.100510120391846,1992-04-24
6.073275566101074,1992-04-27
6.073275566101074,1992-04-28
6.100510120391846,1992-04-29
6.073275566101074,1992-04-30
6.018808364868164,1992-05-01
6.046042442321777,1992-05-04
6.018808364868164,1992-05-05
6.209446907043457,1992-05-06
6.345621109008789,1992-05-07
6.427321910858154,1992-05-08
6.481795787811279,1992-05-11
6.209446907043457,1992-05-12
6.182214736938477,1992-05-13
6.263916969299316,1992-05-14
6.209446907043457,1992-05-15
6.2366838455200195,1992-05-18
6.263916969299316,1992-05-19
6.291152000427246,1992-05-20
6.291152000427246,1992-05-21
6.263916969299316,1992-05-22
6.154977798461914,1992-05-26
6.209446907043457,1992-05-27
6.263916969299316,1992-05-28
6.263916969299316,1992-05-29
6.2366838455200195,1992-06-01
6.2366838455200195,1992-06-02
6.2366838455200195,1992-06-03
6.2366838455200195,1992-06-04
6.127744674682617,1992-06-05
6.127744674682617,1992-06-08
6.127744674682617,1992-06-09
5.937107086181641,1992-06-10
5.909869194030762,1992-06-11
6.046042442321777,1992-06-12
6.073275566101074,1992-06-15
5.991572856903076,1992-06-16
5.855399131774902,1992-06-17
5.746463298797607,1992-06-18
5.691994667053223,1992-06-19
5.528592586517334,1992-06-22
5.310714244842529,1992-06-23
5.446887016296387,1992-06-24
5.528592586517334,1992-06-25
5.555820941925049,1992-06-26
5.610293388366699,1992-06-29
5.664760112762451,1992-06-30
5.800931453704834,1992-07-01
5.800931453704834,1992-07-02
5.828165531158447,1992-07-06
5.637524604797363,1992-07-07
5.610293388366699,1992-07-08
5.583054542541504,1992-07-09
5.719229698181152,1992-07-10
5.697316646575928,1992-07-13
5.560365200042725,1992-07-14
5.505579948425293,1992-07-15
5.560365200042725,1992-07-16
5.505579948425293,1992-07-17
5.36862325668335,1992-07-20
5.4507951736450195,1992-07-21
5.4507951736450195,1992-07-22
5.4234089851379395,1992-07-23
5.505579948425293,1992-07-24
5.505579948425293,1992-07-27
5.61514139175415,1992-07-28
5.834270477294922,1992-07-29
5.8890509605407715,1992-07-30
5.9986162185668945,1992-07-31
5.94383430480957,1992-08-03
6.026007175445557,1992-08-04
5.9986162185668945,1992-08-05
5.971228122711182,1992-08-06
5.9986162185668945,1992-08-07
5.916442394256592,1992-08-10
5.834270477294922,1992-08-11
5.806881427764893,1992-08-12
5.61514139175415,1992-08-13
5.61514139175415,1992-08-14
5.779491424560547,1992-08-17
5.834270477294922,1992-08-18
5.806881427764893,1992-08-19
5.806881427764893,1992-08-20
5.752098083496094,1992-08-21
5.61514139175415,1992-08-24
5.478191375732422,1992-08-25
5.560365200042725,1992-08-26
5.6425371170043945,1992-08-27
5.560365200042725,1992-08-28
5.560365200042725,1992-08-31
5.752098083496094,1992-09-01
5.806881427764893,1992-09-02
5.6425371170043945,1992-09-03
5.61514139175415,1992-09-04
5.61514139175415,1992-09-08
5.560365200042725,1992-09-09
5.697316646575928,1992-09-10
5.697316646575928,1992-09-11
5.94383430480957,1992-09-14
5.971228122711182,1992-09-15
5.971228122711182,1992-09-16
5.834270477294922,1992-09-17
5.861659526824951,1992-09-18
5.752098083496094,1992-09-21
5.697316646575928,1992-09-22
5.752098083496094,1992-09-23
5.752098083496094,1992-09-24
5.697316646575928,1992-09-25
5.806881427764893,1992-09-28
5.806881427764893,1992-09-29
5.779491424560547,1992-09-30
5.724706172943115,1992-10-01
5.6425371170043945,1992-10-02
5.478191375732422,1992-10-05
5.176889896392822,1992-10-06
5.204280376434326,1992-10-07
5.1494975090026855,1992-10-08
4.964169502258301,1992-10-09
4.991745948791504,1992-10-12
5.212379455566406,1992-10-13
5.129641056060791,1992-10-14
5.129641056060791,1992-10-15
5.157219409942627,1992-10-16
5.184797286987305,1992-10-19
5.35026741027832,1992-10-20
