KEYS,Date
60.40999984741211,2018-07-26
59.15999984741211,2018-07-27
57.459999084472656,2018-07-30
58.0,2018-07-31
58.7400016784668,2018-08-01
59.689998626708984,2018-08-02
59.310001373291016,2018-08-03
60.130001068115234,2018-08-06
60.38999938964844,2018-08-07
60.459999084472656,2018-08-08
60.25,2018-08-09
59.93000030517578,2018-08-10
59.790000915527344,2018-08-13
60.4900016784668,2018-08-14
58.93000030517578,2018-08-15
59.63999938964844,2018-08-16
59.81999969482422,2018-08-17
60.189998626708984,2018-08-20
60.439998626708984,2018-08-21
64.16999816894531,2018-08-22
62.970001220703125,2018-08-23
62.88999938964844,2018-08-24
64.5199966430664,2018-08-27
64.11000061035156,2018-08-28
64.44999694824219,2018-08-29
64.31999969482422,2018-08-30
64.88999938964844,2018-08-31
65.4800033569336,2018-09-04
65.55000305175781,2018-09-05
65.73999786376953,2018-09-06
65.6500015258789,2018-09-07
66.08999633789062,2018-09-10
66.5,2018-09-11
66.12999725341797,2018-09-12
66.4000015258789,2018-09-13
65.80000305175781,2018-09-14
64.13999938964844,2018-09-17
65.19999694824219,2018-09-18
64.93000030517578,2018-09-19
64.86000061035156,2018-09-20
64.62999725341797,2018-09-21
64.91000366210938,2018-09-24
65.51000213623047,2018-09-25
64.94999694824219,2018-09-26
65.6500015258789,2018-09-27
66.27999877929688,2018-09-28
66.11000061035156,2018-10-01
65.79000091552734,2018-10-02
66.11000061035156,2018-10-03
65.48999786376953,2018-10-04
65.19999694824219,2018-10-05
63.970001220703125,2018-10-08
64.45999908447266,2018-10-09
61.38999938964844,2018-10-10
60.439998626708984,2018-10-11
62.02000045776367,2018-10-12
61.470001220703125,2018-10-15
63.08000183105469,2018-10-16
63.22999954223633,2018-10-17
63.06999969482422,2018-10-18
61.779998779296875,2018-10-19
61.939998626708984,2018-10-22
61.61000061035156,2018-10-23
58.4900016784668,2018-10-24
59.380001068115234,2018-10-25
58.529998779296875,2018-10-26
56.5099983215332,2018-10-29
57.130001068115234,2018-10-30
57.08000183105469,2018-10-31
57.560001373291016,2018-11-01
57.18000030517578,2018-11-02
58.34000015258789,2018-11-05
58.70000076293945,2018-11-06
60.66999816894531,2018-11-07
60.810001373291016,2018-11-08
59.189998626708984,2018-11-09
58.150001525878906,2018-11-12
57.849998474121094,2018-11-13
57.459999084472656,2018-11-14
58.72999954223633,2018-11-15
57.9900016784668,2018-11-16
55.56999969482422,2018-11-19
54.349998474121094,2018-11-20
57.33000183105469,2018-11-21
56.58000183105469,2018-11-23
58.529998779296875,2018-11-26
59.400001525878906,2018-11-27
61.5,2018-11-28
61.52000045776367,2018-11-29
61.81999969482422,2018-11-30
62.40999984741211,2018-12-03
60.97999954223633,2018-12-04
60.709999084472656,2018-12-06
58.68000030517578,2018-12-07
59.61000061035156,2018-12-10
59.529998779296875,2018-12-11
60.66999816894531,2018-12-12
60.619998931884766,2018-12-13
61.4900016784668,2018-12-14
59.900001525878906,2018-12-17
60.720001220703125,2018-12-18
60.06999969482422,2018-12-19
58.56999969482422,2018-12-20
57.130001068115234,2018-12-21
56.040000915527344,2018-12-24
58.70000076293945,2018-12-26
59.45000076293945,2018-12-27
60.130001068115234,2018-12-28
62.08000183105469,2018-12-31
61.41999816894531,2019-01-02
58.31999969482422,2019-01-03
61.95000076293945,2019-01-04
64.48999786376953,2019-01-07
65.6500015258789,2019-01-08
67.06999969482422,2019-01-09
67.26000213623047,2019-01-10
67.23999786376953,2019-01-11
67.30999755859375,2019-01-14
68.51000213623047,2019-01-15
69.05000305175781,2019-01-16
69.22000122070312,2019-01-17
69.58000183105469,2019-01-18
67.80000305175781,2019-01-22
67.62000274658203,2019-01-23
70.6500015258789,2019-01-24
71.06999969482422,2019-01-25
72.29000091552734,2019-01-28
71.6500015258789,2019-01-29
73.30000305175781,2019-01-30
74.0199966430664,2019-01-31
75.18000030517578,2019-02-01
75.38999938964844,2019-02-04
75.63999938964844,2019-02-05
77.05000305175781,2019-02-06
76.30000305175781,2019-02-07
76.86000061035156,2019-02-08
78.01000213623047,2019-02-11
78.31999969482422,2019-02-12
78.9000015258789,2019-02-13
79.0199966430664,2019-02-14
80.37999725341797,2019-02-15
80.66000366210938,2019-02-19
81.08000183105469,2019-02-20
81.75,2019-02-21
82.45999908447266,2019-02-22
83.08000183105469,2019-02-25
84.63999938964844,2019-02-26
84.81999969482422,2019-02-27
84.41000366210938,2019-02-28
85.9000015258789,2019-03-01
85.2300033569336,2019-03-04
85.26000213623047,2019-03-05
85.25,2019-03-06
84.58000183105469,2019-03-07
83.98999786376953,2019-03-08
85.0,2019-03-11
84.88999938964844,2019-03-12
84.20999908447266,2019-03-13
85.33000183105469,2019-03-14
85.9800033569336,2019-03-15
85.73999786376953,2019-03-18
86.29000091552734,2019-03-19
86.36000061035156,2019-03-20
87.52999877929688,2019-03-21
84.76000213623047,2019-03-22
84.77999877929688,2019-03-25
85.36000061035156,2019-03-26
85.31999969482422,2019-03-27
86.51000213623047,2019-03-28
87.19999694824219,2019-03-29
89.13999938964844,2019-04-01
89.29000091552734,2019-04-02
89.98999786376953,2019-04-03
88.97000122070312,2019-04-04
89.44000244140625,2019-04-05
89.8499984741211,2019-04-08
90.12000274658203,2019-04-09
90.62000274658203,2019-04-10
91.37000274658203,2019-04-11
91.83999633789062,2019-04-12
91.69999694824219,2019-04-15
90.5199966430664,2019-04-16
88.30000305175781,2019-04-17
89.83999633789062,2019-04-18
90.58999633789062,2019-04-22
92.2699966430664,2019-04-23
92.79000091552734,2019-04-24
87.73999786376953,2019-04-25
85.87999725341797,2019-04-26
86.7300033569336,2019-04-29
87.02999877929688,2019-04-30
85.86000061035156,2019-05-01
87.3499984741211,2019-05-02
88.18000030517578,2019-05-03
88.13999938964844,2019-05-06
86.41999816894531,2019-05-07
86.75,2019-05-08
86.30000305175781,2019-05-09
85.83000183105469,2019-05-10
82.62000274658203,2019-05-13
83.79000091552734,2019-05-14
84.41000366210938,2019-05-15
85.19000244140625,2019-05-16
81.86000061035156,2019-05-17
74.55999755859375,2019-05-20
75.36000061035156,2019-05-21
75.76000213623047,2019-05-22
73.55999755859375,2019-05-23
73.69000244140625,2019-05-24
73.12999725341797,2019-05-28
71.41999816894531,2019-05-29
79.48999786376953,2019-05-30
75.12999725341797,2019-05-31
74.20999908447266,2019-06-03
78.16000366210938,2019-06-04
79.08000183105469,2019-06-05
79.91999816894531,2019-06-06
82.12999725341797,2019-06-07
82.36000061035156,2019-06-10
83.66999816894531,2019-06-11
84.36000061035156,2019-06-12
84.83000183105469,2019-06-13
83.83000183105469,2019-06-14
83.33999633789062,2019-06-17
86.0,2019-06-18
86.79000091552734,2019-06-19
88.4000015258789,2019-06-20
86.41999816894531,2019-06-21
86.44999694824219,2019-06-24
85.22000122070312,2019-06-25
87.2300033569336,2019-06-26
87.12000274658203,2019-06-27
89.80999755859375,2019-06-28
92.83000183105469,2019-07-01
90.8499984741211,2019-07-02
91.36000061035156,2019-07-03
91.47000122070312,2019-07-05
89.83000183105469,2019-07-08
90.05000305175781,2019-07-09
88.94999694824219,2019-07-10
89.76000213623047,2019-07-11
91.37000274658203,2019-07-12
91.01000213623047,2019-07-15
89.41999816894531,2019-07-16
88.22000122070312,2019-07-17
87.37999725341797,2019-07-18
87.45999908447266,2019-07-19
87.43000030517578,2019-07-22
88.77999877929688,2019-07-23
93.70999908447266,2019-07-24
90.75,2019-07-25
90.80000305175781,2019-07-26
90.26000213623047,2019-07-29
91.20999908447266,2019-07-30
89.5199966430664,2019-07-31
89.58999633789062,2019-08-01
88.0999984741211,2019-08-02
83.54000091552734,2019-08-05
85.87999725341797,2019-08-06
85.2300033569336,2019-08-07
89.26000213623047,2019-08-08
87.38999938964844,2019-08-09
86.25,2019-08-12
88.47000122070312,2019-08-13
84.01000213623047,2019-08-14
83.33999633789062,2019-08-15
85.69000244140625,2019-08-16
87.37000274658203,2019-08-19
87.30000305175781,2019-08-20
89.13999938964844,2019-08-21
100.3499984741211,2019-08-22
93.18000030517578,2019-08-23
95.16999816894531,2019-08-26
94.51000213623047,2019-08-27
96.08999633789062,2019-08-28
96.81999969482422,2019-08-29
96.86000061035156,2019-08-30
94.79000091552734,2019-09-03
95.83999633789062,2019-09-04
99.30000305175781,2019-09-05
98.05000305175781,2019-09-06
98.62999725341797,2019-09-09
98.44000244140625,2019-09-10
98.52999877929688,2019-09-11
99.04000091552734,2019-09-12
99.58000183105469,2019-09-13
98.9800033569336,2019-09-16
101.37999725341797,2019-09-17
101.33999633789062,2019-09-18
100.01000213623047,2019-09-19
98.7699966430664,2019-09-20
99.87000274658203,2019-09-23
98.0999984741211,2019-09-24
99.5999984741211,2019-09-25
99.27999877929688,2019-09-26
96.29000091552734,2019-09-27
97.25,2019-09-30
95.91999816894531,2019-10-01
94.80000305175781,2019-10-02
95.45999908447266,2019-10-03
96.58000183105469,2019-10-04
96.20999908447266,2019-10-07
91.41999816894531,2019-10-08
94.61000061035156,2019-10-09
94.43000030517578,2019-10-10
95.0,2019-10-11
95.4800033569336,2019-10-14
97.7300033569336,2019-10-15
95.58999633789062,2019-10-16
97.04000091552734,2019-10-17
98.26000213623047,2019-10-18
102.97000122070312,2019-10-21
102.5,2019-10-22
103.43000030517578,2019-10-23
100.7300033569336,2019-10-24
101.27999877929688,2019-10-25
102.43000030517578,2019-10-28
104.38999938964844,2019-10-29
103.27999877929688,2019-10-30
100.91000366210938,2019-10-31
101.9000015258789,2019-11-01
104.30000305175781,2019-11-04
104.12000274658203,2019-11-05
103.37999725341797,2019-11-06
103.72000122070312,2019-11-07
105.25,2019-11-08
105.62000274658203,2019-11-11
107.05999755859375,2019-11-12
106.6500015258789,2019-11-13
106.83000183105469,2019-11-14
109.08000183105469,2019-11-15
107.37000274658203,2019-11-18
108.12999725341797,2019-11-19
107.51000213623047,2019-11-20
105.75,2019-11-21
103.66000366210938,2019-11-22
106.30000305175781,2019-11-25
105.7300033569336,2019-11-26
108.04000091552734,2019-11-27
107.02999877929688,2019-11-29
103.29000091552734,2019-12-02
101.73999786376953,2019-12-03
103.16000366210938,2019-12-04
100.7699966430664,2019-12-05
103.19999694824219,2019-12-06
101.72000122070312,2019-12-09
101.5999984741211,2019-12-10
103.23999786376953,2019-12-11
107.30000305175781,2019-12-12
107.80999755859375,2019-12-13
105.16999816894531,2019-12-16
103.94000244140625,2019-12-17
103.93000030517578,2019-12-18
103.86000061035156,2019-12-19
103.12000274658203,2019-12-20
103.95999908447266,2019-12-23
103.22000122070312,2019-12-24
103.6500015258789,2019-12-26
103.2300033569336,2019-12-27
102.18000030517578,2019-12-30
102.62999725341797,2019-12-31
104.19000244140625,2020-01-02
101.87999725341797,2020-01-03
100.13999938964844,2020-01-06
100.77999877929688,2020-01-07
101.06999969482422,2020-01-08
101.61000061035156,2020-01-09
100.36000061035156,2020-01-10
101.80000305175781,2020-01-13
101.38999938964844,2020-01-14
101.05999755859375,2020-01-15
103.37000274658203,2020-01-16
105.37000274658203,2020-01-17
104.87000274658203,2020-01-21
105.51000213623047,2020-01-22
104.16000366210938,2020-01-23
102.9800033569336,2020-01-24
100.01000213623047,2020-01-27
102.13999938964844,2020-01-28
95.66000366210938,2020-01-29
95.29000091552734,2020-01-30
92.98999786376953,2020-01-31
93.20999908447266,2020-02-03
94.66999816894531,2020-02-04
95.4000015258789,2020-02-05
96.48999786376953,2020-02-06
94.5,2020-02-07
94.55000305175781,2020-02-10
96.1500015258789,2020-02-11
98.47000122070312,2020-02-12
96.61000061035156,2020-02-13
98.16000366210938,2020-02-14
97.5999984741211,2020-02-18
98.4800033569336,2020-02-19
98.45999908447266,2020-02-20
96.18000030517578,2020-02-21
90.88999938964844,2020-02-24
93.66000366210938,2020-02-25
94.06999969482422,2020-02-26
92.4000015258789,2020-02-27
94.76000213623047,2020-02-28
97.41999816894531,2020-03-02
93.51000213623047,2020-03-03
97.93000030517578,2020-03-04
98.5999984741211,2020-03-05
96.01000213623047,2020-03-06
89.19999694824219,2020-03-09
94.83000183105469,2020-03-10
91.80000305175781,2020-03-11
82.36000061035156,2020-03-12
92.02999877929688,2020-03-13
83.77999877929688,2020-03-16
94.19000244140625,2020-03-17
86.0,2020-03-18
85.97000122070312,2020-03-19
83.08999633789062,2020-03-20
81.16999816894531,2020-03-23
85.05999755859375,2020-03-24
81.95999908447266,2020-03-25
84.20999908447266,2020-03-26
78.27999877929688,2020-03-27
85.66000366210938,2020-03-30
83.68000030517578,2020-03-31
80.88999938964844,2020-04-01
83.75,2020-04-02
82.5199966430664,2020-04-03
90.7300033569336,2020-04-06
89.20999908447266,2020-04-07
91.0,2020-04-08
92.0999984741211,2020-04-09
92.55000305175781,2020-04-13
94.86000061035156,2020-04-14
92.97000122070312,2020-04-15
96.58000183105469,2020-04-16
95.83999633789062,2020-04-17
95.30999755859375,2020-04-20
91.5999984741211,2020-04-21
95.2699966430664,2020-04-22
95.76000213623047,2020-04-23
97.54000091552734,2020-04-24
96.33000183105469,2020-04-27
95.93000030517578,2020-04-28
98.91000366210938,2020-04-29
96.7699966430664,2020-04-30
93.83999633789062,2020-05-01
93.48999786376953,2020-05-04
96.0199966430664,2020-05-05
98.88999938964844,2020-05-06
96.98999786376953,2020-05-07
100.69000244140625,2020-05-08
101.06999969482422,2020-05-11
99.01000213623047,2020-05-12
97.55999755859375,2020-05-13
98.69999694824219,2020-05-14
94.77999877929688,2020-05-15
96.8499984741211,2020-05-18
96.0,2020-05-19
102.91999816894531,2020-05-20
99.98999786376953,2020-05-21
102.05999755859375,2020-05-22
103.4000015258789,2020-05-26
101.73999786376953,2020-05-27
103.63999938964844,2020-05-28
108.12999725341797,2020-05-29
106.93000030517578,2020-06-01
106.30999755859375,2020-06-02
106.54000091552734,2020-06-03
102.37999725341797,2020-06-04
106.41000366210938,2020-06-05
102.87000274658203,2020-06-08
103.11000061035156,2020-06-09
103.48999786376953,2020-06-10
97.81999969482422,2020-06-11
95.66999816894531,2020-06-12
98.54000091552734,2020-06-15
101.44999694824219,2020-06-16
104.30999755859375,2020-06-17
102.58999633789062,2020-06-18
106.44000244140625,2020-06-19
104.81999969482422,2020-06-22
104.33999633789062,2020-06-23
101.2300033569336,2020-06-24
100.38999938964844,2020-06-25
97.55999755859375,2020-06-26
98.12999725341797,2020-06-29
100.77999877929688,2020-06-30
99.70999908447266,2020-07-01
100.7300033569336,2020-07-02
101.81999969482422,2020-07-06
99.87999725341797,2020-07-07
99.13999938964844,2020-07-08
99.83000183105469,2020-07-09
97.63999938964844,2020-07-10
94.7699966430664,2020-07-13
95.83000183105469,2020-07-14
96.77999877929688,2020-07-15
96.37999725341797,2020-07-16
97.77999877929688,2020-07-17
97.87000274658203,2020-07-20
98.43000030517578,2020-07-21
98.37000274658203,2020-07-22
99.18000030517578,2020-07-23
96.8499984741211,2020-07-24
98.19999694824219,2020-07-27
95.68000030517578,2020-07-28
96.20999908447266,2020-07-29
98.9800033569336,2020-07-30
99.88999938964844,2020-07-31
100.7699966430664,2020-08-03
100.30000305175781,2020-08-04
100.3499984741211,2020-08-05
99.9800033569336,2020-08-06
98.13999938964844,2020-08-07
97.7699966430664,2020-08-10
98.80999755859375,2020-08-11
99.56999969482422,2020-08-12
103.19999694824219,2020-08-13
102.94999694824219,2020-08-14
102.5999984741211,2020-08-17
102.69000244140625,2020-08-18
104.0,2020-08-19
102.81999969482422,2020-08-20
95.87999725341797,2020-08-21
96.29000091552734,2020-08-24
97.58000183105469,2020-08-25
98.06999969482422,2020-08-26
95.61000061035156,2020-08-27
97.33000183105469,2020-08-28
98.5199966430664,2020-08-31
99.73999786376953,2020-09-01
102.5,2020-09-02
97.88999938964844,2020-09-03
94.94999694824219,2020-09-04
93.38999938964844,2020-09-08
92.88999938964844,2020-09-09
90.69000244140625,2020-09-10
92.3499984741211,2020-09-11
94.2300033569336,2020-09-14
96.20999908447266,2020-09-15
97.97000122070312,2020-09-16
98.25,2020-09-17
97.0999984741211,2020-09-18
97.80000305175781,2020-09-21
97.41999816894531,2020-09-22
96.36000061035156,2020-09-23
96.5999984741211,2020-09-24
98.12000274658203,2020-09-25
100.25,2020-09-28
99.5999984741211,2020-09-29
98.77999877929688,2020-09-30
97.4800033569336,2020-10-01
98.2699966430664,2020-10-02
99.69000244140625,2020-10-05
99.48999786376953,2020-10-06
101.16000366210938,2020-10-07
103.18000030517578,2020-10-08
105.26000213623047,2020-10-09
105.72000122070312,2020-10-12
104.48999786376953,2020-10-13
104.9800033569336,2020-10-14
105.68000030517578,2020-10-15
104.91000366210938,2020-10-16
106.68000030517578,2020-10-19
105.44999694824219,2020-10-20
105.69999694824219,2020-10-21
106.26000213623047,2020-10-22
107.87999725341797,2020-10-23
105.8499984741211,2020-10-26
106.9000015258789,2020-10-27
104.30000305175781,2020-10-28
104.54000091552734,2020-10-29
104.87000274658203,2020-10-30
104.73999786376953,2020-11-02
107.72000122070312,2020-11-03
107.80000305175781,2020-11-04
111.12999725341797,2020-11-05
112.97000122070312,2020-11-06
115.55999755859375,2020-11-09
112.0,2020-11-10
115.44000244140625,2020-11-11
114.0199966430664,2020-11-12
116.0999984741211,2020-11-13
117.66999816894531,2020-11-16
117.55999755859375,2020-11-17
115.13999938964844,2020-11-18
117.95999908447266,2020-11-19
116.16999816894531,2020-11-20
117.1500015258789,2020-11-23
118.12000274658203,2020-11-24
118.5199966430664,2020-11-25
119.06999969482422,2020-11-27
120.04000091552734,2020-11-30
121.83999633789062,2020-12-01
121.87999725341797,2020-12-02
122.63999938964844,2020-12-03
123.20999908447266,2020-12-04
124.91000366210938,2020-12-07
127.12999725341797,2020-12-08
124.66999816894531,2020-12-09
124.76000213623047,2020-12-10
126.30000305175781,2020-12-11
123.72000122070312,2020-12-14
123.37000274658203,2020-12-15
123.91000366210938,2020-12-16
126.86000061035156,2020-12-17
128.25999450683594,2020-12-18
126.97000122070312,2020-12-21
128.69000244140625,2020-12-22
130.4199981689453,2020-12-23
130.9499969482422,2020-12-24
131.82000732421875,2020-12-28
130.00999450683594,2020-12-29
131.24000549316406,2020-12-30
132.08999633789062,2020-12-31
131.17999267578125,2021-01-04
133.83999633789062,2021-01-05
136.11000061035156,2021-01-06
141.0,2021-01-07
146.8000030517578,2021-01-08
150.14999389648438,2021-01-11
146.82000732421875,2021-01-12
146.61000061035156,2021-01-13
147.02999877929688,2021-01-14
146.2899932861328,2021-01-15
147.07000732421875,2021-01-19
147.52999877929688,2021-01-20
146.67999267578125,2021-01-21
145.16000366210938,2021-01-22
146.0500030517578,2021-01-25
146.8800048828125,2021-01-26
151.1199951171875,2021-01-27
145.4199981689453,2021-01-28
141.58999633789062,2021-01-29
142.80999755859375,2021-02-01
141.5399932861328,2021-02-02
141.4600067138672,2021-02-03
140.58999633789062,2021-02-04
142.9499969482422,2021-02-05
144.6999969482422,2021-02-08
146.39999389648438,2021-02-09
148.4499969482422,2021-02-10
150.35000610351562,2021-02-11
153.47999572753906,2021-02-12
151.07000732421875,2021-02-16
149.05999755859375,2021-02-17
148.0399932861328,2021-02-18
142.19000244140625,2021-02-19
137.6300048828125,2021-02-22
139.57000732421875,2021-02-23
143.63999938964844,2021-02-24
139.6300048828125,2021-02-25
141.52000427246094,2021-02-26
144.4499969482422,2021-03-01
141.75999450683594,2021-03-02
137.47999572753906,2021-03-03
132.42999267578125,2021-03-04
134.6999969482422,2021-03-05
132.22999572753906,2021-03-08
136.30999755859375,2021-03-09
135.27999877929688,2021-03-10
136.24000549316406,2021-03-11
136.00999450683594,2021-03-12
136.89999389648438,2021-03-15
137.47999572753906,2021-03-16
137.35000610351562,2021-03-17
136.0,2021-03-18
134.77000427246094,2021-03-19
137.42999267578125,2021-03-22
135.17999267578125,2021-03-23
135.25999450683594,2021-03-24
136.22999572753906,2021-03-25
142.19000244140625,2021-03-26
141.32000732421875,2021-03-29
141.5399932861328,2021-03-30
143.39999389648438,2021-03-31
143.7899932861328,2021-04-01
147.3300018310547,2021-04-05
145.9499969482422,2021-04-06
143.9499969482422,2021-04-07
144.64999389648438,2021-04-08
146.22999572753906,2021-04-09
145.02999877929688,2021-04-12
143.42999267578125,2021-04-13
143.4199981689453,2021-04-14
145.27000427246094,2021-04-15
145.39999389648438,2021-04-16
143.6300048828125,2021-04-19
143.0,2021-04-20
144.64999389648438,2021-04-21
145.60000610351562,2021-04-22
147.86000061035156,2021-04-23
148.74000549316406,2021-04-26
148.38999938964844,2021-04-27
146.61000061035156,2021-04-28
148.38999938964844,2021-04-29
144.35000610351562,2021-04-30
140.39999389648438,2021-05-03
140.32000732421875,2021-05-04
140.72000122070312,2021-05-05
142.80999755859375,2021-05-06
143.41000366210938,2021-05-07
139.89999389648438,2021-05-10
138.92999267578125,2021-05-11
135.4199981689453,2021-05-12
138.0500030517578,2021-05-13
139.85000610351562,2021-05-14
139.5399932861328,2021-05-17
138.38999938964844,2021-05-18
138.14999389648438,2021-05-19
141.02999877929688,2021-05-20
139.66000366210938,2021-05-21
140.8000030517578,2021-05-24
139.97999572753906,2021-05-25
141.35000610351562,2021-05-26
140.5399932861328,2021-05-27
142.3800048828125,2021-05-28
141.97000122070312,2021-06-01
143.92999267578125,2021-06-02
145.02999877929688,2021-06-03
148.8800048828125,2021-06-04
148.14999389648438,2021-06-07
148.74000549316406,2021-06-08
146.97000122070312,2021-06-09
148.94000244140625,2021-06-10
147.8300018310547,2021-06-11
148.5800018310547,2021-06-14
147.97999572753906,2021-06-15
148.89999389648438,2021-06-16
149.35000610351562,2021-06-17
147.47999572753906,2021-06-18
149.0800018310547,2021-06-21
150.57000732421875,2021-06-22
150.9499969482422,2021-06-23
152.66000366210938,2021-06-24
153.32000732421875,2021-06-25
154.41000366210938,2021-06-28
155.7899932861328,2021-06-29
154.41000366210938,2021-06-30
153.55999755859375,2021-07-01
153.14999389648438,2021-07-02
154.16000366210938,2021-07-06
155.3000030517578,2021-07-07
154.1699981689453,2021-07-08
155.80999755859375,2021-07-09
157.72000122070312,2021-07-12
157.4199981689453,2021-07-13
157.9199981689453,2021-07-14
156.55999755859375,2021-07-15
155.00999450683594,2021-07-16
154.77999877929688,2021-07-19
156.58999633789062,2021-07-20
158.4600067138672,2021-07-21
158.5800018310547,2021-07-22
159.6999969482422,2021-07-23
159.97999572753906,2021-07-26
158.83999633789062,2021-07-27
160.14999389648438,2021-07-28
161.7100067138672,2021-07-29
164.5500030517578,2021-07-30
164.91000366210938,2021-08-02
166.7100067138672,2021-08-03
167.07000732421875,2021-08-04
166.39999389648438,2021-08-05
166.60000610351562,2021-08-06
166.9499969482422,2021-08-09
165.6300048828125,2021-08-10
165.0500030517578,2021-08-11
165.02999877929688,2021-08-12
166.10000610351562,2021-08-13
166.64999389648438,2021-08-16
164.4199981689453,2021-08-17
163.66000366210938,2021-08-18
166.69000244140625,2021-08-19
168.7899932861328,2021-08-20
171.32000732421875,2021-08-23
174.92999267578125,2021-08-24
174.63999938964844,2021-08-25
175.5800018310547,2021-08-26
177.50999450683594,2021-08-27
179.08999633789062,2021-08-30
179.3800048828125,2021-08-31
178.72000122070312,2021-09-01
180.2899932861328,2021-09-02
181.27999877929688,2021-09-03
181.1699981689453,2021-09-07
181.4600067138672,2021-09-08
180.7899932861328,2021-09-09
180.13999938964844,2021-09-10
178.1699981689453,2021-09-13
178.1699981689453,2021-09-14
179.63999938964844,2021-09-15
179.77999877929688,2021-09-16
177.4499969482422,2021-09-17
173.8800048828125,2021-09-20
174.22999572753906,2021-09-21
176.72000122070312,2021-09-22
179.75,2021-09-23
178.3800048828125,2021-09-24
176.8300018310547,2021-09-27
167.89999389648438,2021-09-28
166.88999938964844,2021-09-29
164.2899932861328,2021-09-30
165.4199981689453,2021-10-01
161.16000366210938,2021-10-04
162.75,2021-10-05
161.14999389648438,2021-10-06
163.22999572753906,2021-10-07
161.75999450683594,2021-10-08
161.67999267578125,2021-10-11
161.30999755859375,2021-10-12
164.02999877929688,2021-10-13
168.27000427246094,2021-10-14
168.7100067138672,2021-10-15
172.6300048828125,2021-10-18
174.72000122070312,2021-10-19
174.1300048828125,2021-10-20
176.4499969482422,2021-10-21
176.22000122070312,2021-10-22
177.60000610351562,2021-10-25
177.77999877929688,2021-10-26
176.94000244140625,2021-10-27
179.35000610351562,2021-10-28
180.02000427246094,2021-10-29
181.02999877929688,2021-11-01
184.7899932861328,2021-11-02
183.4600067138672,2021-11-03
186.05999755859375,2021-11-04
183.67999267578125,2021-11-05
186.27999877929688,2021-11-08
185.86000061035156,2021-11-09
183.61000061035156,2021-11-10
185.75999450683594,2021-11-11
186.6199951171875,2021-11-12
188.19000244140625,2021-11-15
192.7100067138672,2021-11-16
194.35000610351562,2021-11-17
194.27000427246094,2021-11-18
194.6300048828125,2021-11-19
191.94000244140625,2021-11-22
195.2899932861328,2021-11-23
199.66000366210938,2021-11-24
191.3699951171875,2021-11-26
197.74000549316406,2021-11-29
194.47999572753906,2021-11-30
193.6699981689453,2021-12-01
198.47999572753906,2021-12-02
199.22999572753906,2021-12-03
195.14999389648438,2021-12-06
202.42999267578125,2021-12-07
202.19000244140625,2021-12-08
200.6300048828125,2021-12-09
201.85000610351562,2021-12-10
204.08999633789062,2021-12-13
197.99000549316406,2021-12-14
204.00999450683594,2021-12-15
198.58999633789062,2021-12-16
197.1999969482422,2021-12-17
194.22000122070312,2021-12-20
197.5800018310547,2021-12-21
200.61000061035156,2021-12-22
201.42999267578125,2021-12-23
207.92999267578125,2021-12-27
206.88999938964844,2021-12-28
207.2899932861328,2021-12-29
206.8000030517578,2021-12-30
206.50999450683594,2021-12-31
202.66000366210938,2022-01-03
197.36000061035156,2022-01-04
192.16000366210938,2022-01-05
192.58999633789062,2022-01-06
188.0,2022-01-07
186.77999877929688,2022-01-10
191.6999969482422,2022-01-11
190.39999389648438,2022-01-12
186.61000061035156,2022-01-13
187.13999938964844,2022-01-14
181.4199981689453,2022-01-18
180.4499969482422,2022-01-19
177.47999572753906,2022-01-20
173.4199981689453,2022-01-21
175.36000061035156,2022-01-24
168.77000427246094,2022-01-25
168.49000549316406,2022-01-26
161.1199951171875,2022-01-27
164.02000427246094,2022-01-28
168.82000732421875,2022-01-31
169.05999755859375,2022-02-01
171.25999450683594,2022-02-02
165.8800048828125,2022-02-03
166.2100067138672,2022-02-04
166.0800018310547,2022-02-07
168.4199981689453,2022-02-08
172.14999389648438,2022-02-09
169.22999572753906,2022-02-10
165.0399932861328,2022-02-11
165.92999267578125,2022-02-14
169.77000427246094,2022-02-15
170.1300048828125,2022-02-16
165.5,2022-02-17
160.58999633789062,2022-02-18
158.58999633789062,2022-02-22
153.35000610351562,2022-02-23
158.5,2022-02-24
159.97999572753906,2022-02-25
157.3699951171875,2022-02-28
153.2899932861328,2022-03-01
157.86000061035156,2022-03-02
155.39999389648438,2022-03-03
151.6699981689453,2022-03-04
146.8699951171875,2022-03-07
146.2899932861328,2022-03-08
151.0500030517578,2022-03-09
146.49000549316406,2022-03-10
145.8699951171875,2022-03-11
143.97999572753906,2022-03-14
149.66000366210938,2022-03-15
154.41000366210938,2022-03-16
156.75,2022-03-17
161.41000366210938,2022-03-18
160.27999877929688,2022-03-21
158.86000061035156,2022-03-22
156.35000610351562,2022-03-23
159.0800018310547,2022-03-24
160.11000061035156,2022-03-25
160.0399932861328,2022-03-28
165.07000732421875,2022-03-29
160.80999755859375,2022-03-30
157.97000122070312,2022-03-31
158.39999389648438,2022-04-01
159.58999633789062,2022-04-04
154.9499969482422,2022-04-05
151.5399932861328,2022-04-06
151.32000732421875,2022-04-07
149.7899932861328,2022-04-08
147.39999389648438,2022-04-11
146.66000366210938,2022-04-12
147.25999450683594,2022-04-13
143.92999267578125,2022-04-14
145.27000427246094,2022-04-18
148.36000061035156,2022-04-19
151.22000122070312,2022-04-20
149.35000610351562,2022-04-21
