LOGI,Date
14.177913665771484,2010-10-29
14.177913665771484,2010-11-01
14.366451263427734,2010-11-02
14.366451263427734,2010-11-03
14.328742980957031,2010-11-04
14.381531715393066,2010-11-05
14.713359832763672,2010-11-08
16.50821876525879,2010-11-09
15.731451988220215,2010-11-10
15.761616706848145,2010-11-11
15.437337875366211,2010-11-12
15.30912971496582,2010-11-15
15.09797191619873,2010-11-16
15.301592826843262,2010-11-17
15.444879531860352,2010-11-18
15.527835845947266,2010-11-19
15.746535301208496,2010-11-22
15.248801231384277,2010-11-23
15.497669219970703,2010-11-24
15.39208984375,2010-11-26
15.143220901489258,2010-11-29
14.570070266723633,2010-11-30
15.030098915100098,2010-12-01
15.4599609375,2010-12-02
15.527835845947266,2010-12-03
15.39208984375,2010-12-06
15.354384422302246,2010-12-07
15.369463920593262,2010-12-08
15.173388481140137,2010-12-09
15.218634605407715,2010-12-10
14.992388725280762,2010-12-13
14.735982894897461,2010-12-14
14.38907527923584,2010-12-15
14.517280578613281,2010-12-16
14.449406623840332,2010-12-17
14.449406623840332,2010-12-20
14.766149520874023,2010-12-21
14.86418628692627,2010-12-22
14.570070266723633,2010-12-23
14.012004852294922,2010-12-27
14.253328323364258,2010-12-28
14.32120132446289,2010-12-29
14.19299602508545,2010-12-30
13.989378929138184,2010-12-31
14.042169570922852,2011-01-03
13.898883819580078,2011-01-04
13.597224235534668,2011-01-05
13.785759925842285,2011-01-06
13.702804565429688,2011-01-07
13.687721252441406,2011-01-10
13.748055458068848,2011-01-11
13.815926551818848,2011-01-12
13.6650972366333,2011-01-13
14.042169570922852,2011-01-14
14.479575157165527,2011-01-18
14.328742980957031,2011-01-19
13.966755867004395,2011-01-20
14.034628868103027,2011-01-21
14.426780700683594,2011-01-24
14.434325218200684,2011-01-25
14.630403518676758,2011-01-26
14.456950187683105,2011-01-27
14.426780700683594,2011-01-28
14.132665634155273,2011-01-31
14.456950187683105,2011-02-01
14.419243812561035,2011-02-02
14.306118965148926,2011-02-03
14.38907527923584,2011-02-04
14.698274612426758,2011-02-07
14.479575157165527,2011-02-08
14.449406623840332,2011-02-09
14.487114906311035,2011-02-10
14.419243812561035,2011-02-11
14.577611923217773,2011-02-14
14.464489936828613,2011-02-15
14.637943267822266,2011-02-16
14.871726036071777,2011-02-17
14.607778549194336,2011-02-18
14.306118965148926,2011-02-22
13.989378929138184,2011-02-23
14.079876899719238,2011-02-24
14.441866874694824,2011-02-25
14.230705261230469,2011-02-28
14.079876899719238,2011-03-01
14.539904594421387,2011-03-02
14.743524551391602,2011-03-03
14.735982894897461,2011-03-04
15.060261726379395,2011-03-07
14.766149520874023,2011-03-08
14.773689270019531,2011-03-09
14.260871887207031,2011-03-10
14.29858112335205,2011-03-11
14.132665634155273,2011-03-14
13.725430488586426,2011-03-15
13.34081745147705,2011-03-16
13.574599266052246,2011-03-17
13.604766845703125,2011-03-18
14.034628868103027,2011-03-21
13.88379955291748,2011-03-22
13.846094131469727,2011-03-23
13.929046630859375,2011-03-24
13.740510940551758,2011-03-25
13.725430488586426,2011-03-28
13.717887878417969,2011-03-29
13.77067756652832,2011-03-30
13.672638893127441,2011-03-31
11.093464851379395,2011-04-01
10.950177192687988,2011-04-04
10.904928207397461,2011-04-05
11.191502571105957,2011-04-06
11.18396282196045,2011-04-07
10.97280216217041,2011-04-08
10.85968017578125,2011-04-11
10.776724815368652,2011-04-12
10.784265518188477,2011-04-13
10.26390552520752,2011-04-14
10.4826078414917,2011-04-15
10.316696166992188,2011-04-18
10.030120849609375,2011-04-19
10.309155464172363,2011-04-20
10.361944198608398,2011-04-21
10.346861839294434,2011-04-25
10.512774467468262,2011-04-26
10.716392517089844,2011-04-27
10.38456916809082,2011-04-28
10.414735794067383,2011-04-29
10.2111177444458,2011-05-02
10.090453147888184,2011-05-03
10.16586685180664,2011-05-04
9.992413520812988,2011-05-05
9.879292488098145,2011-05-06
9.954707145690918,2011-05-09
9.977330207824707,2011-05-10
9.916997909545898,2011-05-11
9.916997909545898,2011-05-12
9.720921516418457,2011-05-13
9.479594230651855,2011-05-16
9.39664077758789,2011-05-17
9.479594230651855,2011-05-18
9.630425453186035,2011-05-19
9.75862979888916,2011-05-20
9.44942855834961,2011-05-23
9.238269805908203,2011-05-24
9.155314445495605,2011-05-25
9.170394897460938,2011-05-26
9.147771835327148,2011-05-27
9.555010795593262,2011-05-31
9.592716217041016,2011-06-01
9.879292488098145,2011-06-02
9.811418533325195,2011-06-03
9.50222110748291,2011-06-06
9.313684463500977,2011-06-07
9.01956844329834,2011-06-08
9.01956844329834,2011-06-09
9.049732208251953,2011-06-10
9.042192459106445,2011-06-13
9.09498119354248,2011-06-14
8.83103084564209,2011-06-15
8.755615234375,2011-06-16
8.740533828735352,2011-06-17
8.4992094039917,2011-06-20
8.657576560974121,2011-06-21
8.378545761108398,2011-06-22
8.25033950805664,2011-06-23
8.046720504760742,2011-06-24
7.926058769226074,2011-06-27
7.903433799743652,2011-06-28
8.416251182556152,2011-06-29
8.476584434509277,2011-06-30
8.770700454711914,2011-07-01
8.242798805236816,2011-07-05
8.288045883178711,2011-07-06
8.21263313293457,2011-07-07
8.054264068603516,2011-07-08
7.812936782836914,2011-07-11
7.888349533081055,2011-07-12
7.714897155761719,2011-07-13
7.61685848236084,2011-07-14
7.564067363739014,2011-07-15
7.277493000030518,2011-07-18
7.631941795349121,2011-07-19
7.850641250610352,2011-07-20
7.963765621185303,2011-07-21
8.001472473144531,2011-07-22
7.880808353424072,2011-07-25
7.80539608001709,2011-07-26
7.775230407714844,2011-07-27
7.247328281402588,2011-07-28
7.239787578582764,2011-07-29
7.058791637420654,2011-08-01
6.88533878326416,2011-08-02
6.975836277008057,2011-08-03
6.493183135986328,2011-08-04
6.636470794677734,2011-08-05
6.078405380249023,2011-08-08
6.628929615020752,2011-08-09
6.229233264923096,2011-08-10
6.274480819702148,2011-08-11
6.470559120178223,2011-08-12
6.772217273712158,2011-08-15
6.900421142578125,2011-08-16
6.923047065734863,2011-08-17
7.036166667938232,2011-08-18
6.847631454467773,2011-08-19
7.1342058181762695,2011-08-22
7.722439765930176,2011-08-23
8.06180477142334,2011-08-24
8.076886177062988,2011-08-25
8.122136116027832,2011-08-26
8.521832466125488,2011-08-29
8.778240203857422,2011-08-30
8.740533828735352,2011-08-31
8.190009117126465,2011-09-01
7.986389636993408,2011-09-02
7.4283223152160645,2011-09-06
7.684731960296631,2011-09-07
7.579153060913086,2011-09-08
7.149290561676025,2011-09-09
7.119123935699463,2011-09-12
7.126664161682129,2011-09-13
7.232244968414307,2011-09-14
7.337825298309326,2011-09-15
7.25486946105957,2011-09-16
7.028625011444092,2011-09-19
6.696802616119385,2011-09-20
6.591222286224365,2011-09-21
5.821995258331299,2011-09-22
5.8446197509765625,2011-09-23
5.995448112487793,2011-09-26
5.995448112487793,2011-09-27
5.897409915924072,2011-09-28
6.03315544128418,2011-09-29
5.889867782592773,2011-09-30
5.927574634552002,2011-10-03
6.251857757568359,2011-10-04
6.2593994140625,2011-10-05
6.455476760864258,2011-10-06
6.304646968841553,2011-10-07
6.553514003753662,2011-10-10
6.644012928009033,2011-10-11
6.870255470275879,2011-10-12
6.545974254608154,2011-10-13
6.530890941619873,2011-10-14
6.244316101074219,2011-10-17
6.3423542976379395,2011-10-18
6.063321113586426,2011-10-19
6.18398380279541,2011-10-20
6.221691608428955,2011-10-21
6.862715244293213,2011-10-24
6.591222286224365,2011-10-25
6.794841766357422,2011-10-26
7.797854900360107,2011-10-27
7.677192211151123,2011-10-28
7.5037384033203125,2011-10-31
6.907963275909424,2011-11-01
6.9155049324035645,2011-11-02
7.1719136238098145,2011-11-03
6.892879962921143,2011-11-04
6.809924125671387,2011-11-07
6.9155049324035645,2011-11-08
6.304646968841553,2011-11-09
6.221691608428955,2011-11-10
6.3725199699401855,2011-11-11
6.199067115783691,2011-11-14
6.1161112785339355,2011-11-15
6.078405380249023,2011-11-16
5.897409915924072,2011-11-17
5.897409915924072,2011-11-18
5.78428840637207,2011-11-21
5.663625240325928,2011-11-22
5.460005283355713,2011-11-23
5.5957512855529785,2011-11-25
6.002989768981934,2011-11-28
5.889867782592773,2011-11-29
6.221691608428955,2011-11-30
6.0859456062316895,2011-12-01
6.191525936126709,2011-12-02
6.289565086364746,2011-12-05
6.229233264923096,2011-12-06
6.395144462585449,2011-12-07
6.131194114685059,2011-12-08
6.304646968841553,2011-12-09
6.070862770080566,2011-12-12
6.025613784790039,2011-12-13
5.76166296005249,2011-12-14
5.663625240325928,2011-12-15
5.739037990570068,2011-12-16
5.437381744384766,2011-12-19
5.641000747680664,2011-12-20
5.641000747680664,2011-12-21
5.739037990570068,2011-12-22
5.837078094482422,2011-12-23
5.8446197509765625,2011-12-27
5.731497287750244,2011-12-28
5.897409915924072,2011-12-29
5.867244243621826,2011-12-30
6.191525936126709,2012-01-03
5.889867782592773,2012-01-04
5.76166296005249,2012-01-05
5.874784469604492,2012-01-06
5.8446197509765625,2012-01-09
5.8597025871276855,2012-01-10
5.867244243621826,2012-01-11
6.048239231109619,2012-01-12
5.8597025871276855,2012-01-13
5.72395658493042,2012-01-17
5.927574634552002,2012-01-18
6.2141499519348145,2012-01-19
6.070862770080566,2012-01-20
6.221691608428955,2012-01-23
6.153818130493164,2012-01-24
6.1689019203186035,2012-01-25
5.429840087890625,2012-01-26
5.731497287750244,2012-01-27
5.678708076477051,2012-01-30
5.708873748779297,2012-01-31
6.078405380249023,2012-02-01
6.108570575714111,2012-02-02
6.266940593719482,2012-02-03
6.327272415161133,2012-02-06
6.568597793579102,2012-02-07
6.440393447875977,2012-02-08
6.493183135986328,2012-02-09
6.425311088562012,2012-02-10
6.463016986846924,2012-02-13
6.40268611907959,2012-02-14
6.463016986846924,2012-02-15
6.538431644439697,2012-02-16
6.576139450073242,2012-02-17
6.719426155090332,2012-02-21
6.493183135986328,2012-02-22
6.545974254608154,2012-02-23
6.704345226287842,2012-02-24
6.3725199699401855,2012-02-27
6.327272415161133,2012-02-28
6.380062580108643,2012-02-29
6.229233264923096,2012-03-01
6.3423542976379395,2012-03-02
6.123652935028076,2012-03-05
5.904951572418213,2012-03-06
5.972823619842529,2012-03-07
6.025613784790039,2012-03-08
5.935116291046143,2012-03-09
5.76166296005249,2012-03-12
5.927574634552002,2012-03-13
5.8446197509765625,2012-03-14
5.799371242523193,2012-03-15
5.806911945343018,2012-03-16
6.018072605133057,2012-03-19
5.957740783691406,2012-03-20
5.78428840637207,2012-03-21
5.739037990570068,2012-03-22
5.731497287750244,2012-03-23
5.837078094482422,2012-03-26
5.9200334548950195,2012-03-27
5.904951572418213,2012-03-28
5.821995258331299,2012-03-29
5.882327556610107,2012-03-30
6.048239231109619,2012-04-02
5.950199604034424,2012-04-03
5.806911945343018,2012-04-04
5.76166296005249,2012-04-05
5.776745796203613,2012-04-09
5.829535961151123,2012-04-10
5.9200334548950195,2012-04-11
6.2593994140625,2012-04-12
6.025613784790039,2012-04-13
6.055779457092285,2012-04-16
6.131194114685059,2012-04-17
6.108570575714111,2012-04-18
6.070862770080566,2012-04-19
5.965282440185547,2012-04-20
5.814454078674316,2012-04-23
5.8597025871276855,2012-04-24
5.874784469604492,2012-04-25
7.1342058181762695,2012-04-26
7.647024631500244,2012-04-27
7.65456485748291,2012-04-30
7.669649124145508,2012-05-01
7.375532150268555,2012-05-02
7.533902168273926,2012-05-03
7.4283223152160645,2012-05-04
7.481113910675049,2012-05-07
7.541444778442383,2012-05-08
7.639484405517578,2012-05-09
7.677192211151123,2012-05-10
7.556527137756348,2012-05-11
7.458489418029785,2012-05-14
7.4434051513671875,2012-05-15
7.918515682220459,2012-05-16
7.910974502563477,2012-05-17
8.031637191772461,2012-05-18
8.461499214172363,2012-05-21
8.348379135131836,2012-05-22
8.13722038269043,2012-05-23
7.963765621185303,2012-05-24
8.009014129638672,2012-05-25
8.122136116027832,2012-05-29
7.797854900360107,2012-05-30
7.714897155761719,2012-05-31
7.466028213500977,2012-06-01
7.307660102844238,2012-06-04
7.352909088134766,2012-06-05
7.579153060913086,2012-06-06
7.692272186279297,2012-06-07
7.752603530883789,2012-06-08
7.383074760437012,2012-06-11
7.488655090332031,2012-06-12
7.375532150268555,2012-06-13
7.609317302703857,2012-06-14
7.835560321807861,2012-06-15
7.790311336517334,2012-06-18
7.812936782836914,2012-06-19
8.09951114654541,2012-06-20
7.903433799743652,2012-06-21
7.986389636993408,2012-06-22
7.752603530883789,2012-06-25
7.888349533081055,2012-06-26
7.993933200836182,2012-06-27
7.767688274383545,2012-06-28
8.046720504760742,2012-06-29
8.16738510131836,2012-07-02
8.190009117126465,2012-07-03
7.873267650604248,2012-07-05
7.61685848236084,2012-07-06
7.941140651702881,2012-07-09
7.65456485748291,2012-07-10
7.420780658721924,2012-07-11
7.3302836418151855,2012-07-12
7.149290561676025,2012-07-13
7.164371490478516,2012-07-16
7.104040145874023,2012-07-17
7.307660102844238,2012-07-18
7.383074760437012,2012-07-19
7.028625011444092,2012-07-20
6.83254861831665,2012-07-23
6.779758930206299,2012-07-24
6.757133960723877,2012-07-25
6.606306552886963,2012-07-26
6.621387958526611,2012-07-27
6.7345099449157715,2012-07-30
6.606306552886963,2012-07-31
6.553514003753662,2012-08-01
6.327272415161133,2012-08-02
6.1689019203186035,2012-08-03
6.221691608428955,2012-08-06
6.199067115783691,2012-08-07
6.3423542976379395,2012-08-08
6.606306552886963,2012-08-09
6.613847255706787,2012-08-10
6.561056137084961,2012-08-13
6.470559120178223,2012-08-14
6.493183135986328,2012-08-15
6.583681106567383,2012-08-16
6.704345226287842,2012-08-17
6.613847255706787,2012-08-20
6.508266925811768,2012-08-21
6.561056137084961,2012-08-22
7.021084785461426,2012-08-23
7.232244968414307,2012-08-24
6.968294620513916,2012-08-27
7.096498012542725,2012-08-28
7.036166667938232,2012-08-29
6.975836277008057,2012-08-30
6.960753440856934,2012-08-31
7.119123935699463,2012-09-04
6.968294620513916,2012-09-05
7.104040145874023,2012-09-06
7.232244968414307,2012-09-07
7.285035133361816,2012-09-10
7.624400615692139,2012-09-11
7.609317302703857,2012-09-12
7.64801025390625,2012-09-13
7.845591068267822,2012-09-14
7.672708511352539,2012-09-17
7.680939674377441,2012-09-18
7.639778137207031,2012-09-19
7.46689510345459,2012-09-20
7.491592884063721,2012-09-21
7.2446160316467285,2012-09-24
7.096432685852051,2012-09-25
6.890618324279785,2012-09-26
7.302244663238525,2012-09-27
7.508057594299316,2012-09-28
7.606846809387207,2012-10-01
7.639778137207031,2012-10-02
7.606846809387207,2012-10-03
7.722104072570801,2012-10-04
7.722104072570801,2012-10-05
7.697405815124512,2012-10-08
7.5986151695251465,2012-10-09
7.343406677246094,2012-10-10
7.1869893074035645,2012-10-11
7.079967021942139,2012-10-12
7.1787567138671875,2012-10-15
7.318709850311279,2012-10-16
7.23638391494751,2012-10-17
7.261080741882324,2012-10-18
7.096432685852051,2012-10-19
7.219918727874756,2012-10-22
6.956477642059326,2012-10-23
7.211685657501221,2012-10-24
5.878017425537109,2012-10-25
6.199086666107178,2012-10-26
5.902716159820557,2012-10-31
6.108529567718506,2012-11-01
5.869785785675049,2012-11-02
5.869785785675049,2012-11-05
5.8533220291137695,2012-11-06
5.845088481903076,2012-11-07
5.779228687286377,2012-11-08
5.787460803985596,2012-11-09
5.770995616912842,2012-11-12
5.622810363769531,2012-11-13
5.458159923553467,2012-11-14
5.507555961608887,2012-11-15
5.581647872924805,2012-11-16
5.631043434143066,2012-11-19
5.482856750488281,2012-11-20
5.565183639526367,2012-11-21
5.779228687286377,2012-11-23
5.803926467895508,2012-11-26
5.729833602905273,2012-11-27
5.655740261077881,2012-11-28
5.787460803985596,2012-11-29
5.845088481903076,2012-11-30
5.8286237716674805,2012-12-03
5.795693874359131,2012-12-04
5.902716159820557,2012-12-05
6.083831310272217,2012-12-06
6.190854072570801,2012-12-07
6.21555233001709,2012-12-10
6.27318000793457,2012-12-11
6.223783493041992,2012-12-12
6.322574615478516,2012-12-13
6.314342021942139,2012-12-14
6.3637375831604,2012-12-17
6.413132667541504,2012-12-18
6.4295973777771,2012-12-19
6.470760345458984,2012-12-20
6.355504035949707,2012-12-21
6.380202770233154,2012-12-24
6.355504035949707,2012-12-26
6.355504035949707,2012-12-27
6.190854072570801,2012-12-28
6.207319259643555,2012-12-31
6.223783493041992,2013-01-02
6.297877311706543,2013-01-03
6.446061611175537,2013-01-04
6.3637375831604,2013-01-07
6.21555233001709,2013-01-08
6.2320170402526855,2013-01-09
6.289644241333008,2013-01-10
6.281412124633789,2013-01-11
6.421365261077881,2013-01-14
6.124995231628418,2013-01-15
5.910948276519775,2013-01-16
5.976809024810791,2013-01-17
5.960343837738037,2013-01-18
5.976809024810791,2013-01-22
6.264946937561035,2013-01-23
5.75452995300293,2013-01-24
5.729833602905273,2013-01-25
5.647508144378662,2013-01-28
5.622810363769531,2013-01-29
5.614577293395996,2013-01-30
5.466392517089844,2013-01-31
5.614577293395996,2013-02-01
5.614577293395996,2013-02-04
5.639275074005127,2013-02-05
5.647508144378662,2013-02-06
5.606345176696777,2013-02-07
5.606345176696777,2013-02-08
5.631043434143066,2013-02-11
5.631043434143066,2013-02-12
5.770995616912842,2013-02-13
5.952111721038818,2013-02-14
6.0262041091918945,2013-02-15
5.993273735046387,2013-02-19
5.8286237716674805,2013-02-20
5.655740261077881,2013-02-21
5.705135345458984,2013-02-22
5.696902751922607,2013-02-25
5.6804375648498535,2013-02-26
5.705135345458984,2013-02-27
5.565183639526367,2013-02-28
5.598113536834717,2013-03-01
5.55695104598999,2013-03-04
5.622810363769531,2013-03-05
5.548717498779297,2013-03-06
5.573415756225586,2013-03-07
5.639275074005127,2013-03-08
5.647508144378662,2013-03-11
5.746298313140869,2013-03-12
5.548717498779297,2013-03-13
5.55695104598999,2013-03-14
5.589879989624023,2013-03-15
5.606345176696777,2013-03-18
5.581647872924805,2013-03-19
5.688670635223389,2013-03-20
5.622810363769531,2013-03-21
5.581647872924805,2013-03-22
5.5157880783081055,2013-03-25
5.573415756225586,2013-03-26
5.433462619781494,2013-03-27
5.738065242767334,2013-03-28
5.663973331451416,2013-04-01
5.729833602905273,2013-04-02
5.672205448150635,2013-04-03
5.721601486206055,2013-04-04
5.721601486206055,2013-04-05
5.688670635223389,2013-04-08
5.795693874359131,2013-04-09
5.836855888366699,2013-04-10
5.762763977050781,2013-04-11
5.845088481903076,2013-04-12
5.770995616912842,2013-04-15
5.985042095184326,2013-04-16
5.836855888366699,2013-04-17
5.8533220291137695,2013-04-18
5.894484043121338,2013-04-19
5.86155366897583,2013-04-22
5.86155366897583,2013-04-23
5.8286237716674805,2013-04-24
5.433462619781494,2013-04-25
5.145325183868408,2013-04-26
5.1700215339660645,2013-04-29
5.227649211883545,2013-04-30
5.23588228225708,2013-05-01
5.244114875793457,2013-05-02
5.392300128936768,2013-05-03
5.392300128936768,2013-05-06
5.342905044555664,2013-05-07
5.41699743270874,2013-05-08
5.392300128936768,2013-05-09
5.4005327224731445,2013-05-10
5.4087653160095215,2013-05-13
5.4005327224731445,2013-05-14
5.433462619781494,2013-05-15
5.441695213317871,2013-05-16
5.458159923553467,2013-05-17
5.499322414398193,2013-05-20
5.474625110626221,2013-05-21
5.384066581726074,2013-05-22
5.631043434143066,2013-05-23
5.4005327224731445,2013-05-24
5.252347469329834,2013-05-28
5.589879989624023,2013-05-29
5.75452995300293,2013-05-30
5.688670635223389,2013-05-31
5.812158584594727,2013-06-03
5.770995616912842,2013-06-04
5.729833602905273,2013-06-05
5.812158584594727,2013-06-06
5.845088481903076,2013-06-07
5.902716159820557,2013-06-10
5.75452995300293,2013-06-11
5.639275074005127,2013-06-12
5.705135345458984,2013-06-13
5.663973331451416,2013-06-14
5.713368892669678,2013-06-17
5.6804375648498535,2013-06-18
5.639275074005127,2013-06-19
5.606345176696777,2013-06-20
5.631043434143066,2013-06-21
5.614577293395996,2013-06-24
5.598113536834717,2013-06-25
5.565183639526367,2013-06-26
5.55695104598999,2013-06-27
5.803926467895508,2013-06-28
5.729833602905273,2013-07-01
5.738065242767334,2013-07-02
5.655740261077881,2013-07-03
5.647508144378662,2013-07-05
5.55695104598999,2013-07-08
5.392300128936768,2013-07-09
5.4087653160095215,2013-07-10
5.524020671844482,2013-07-11
5.5157880783081055,2013-07-12
5.524020671844482,2013-07-15
5.622810363769531,2013-07-16
5.573415756225586,2013-07-17
5.548717498779297,2013-07-18
5.44992733001709,2013-07-19
5.5157880783081055,2013-07-22
5.425230503082275,2013-07-23
5.326439380645752,2013-07-24
5.886250972747803,2013-07-25
5.787460803985596,2013-07-26
5.952111721038818,2013-07-29
5.894484043121338,2013-07-30
5.795693874359131,2013-07-31
5.8286237716674805,2013-08-01
5.8286237716674805,2013-08-02
5.902716159820557,2013-08-05
5.952111721038818,2013-08-06
5.960343837738037,2013-08-07
6.0344367027282715,2013-08-08
6.083831310272217,2013-08-09
6.108529567718506,2013-08-12
6.050901889801025,2013-08-13
6.017971038818359,2013-08-14
5.935646057128906,2013-08-15
5.902716159820557,2013-08-16
5.910948276519775,2013-08-19
5.976809024810791,2013-08-20
5.968575954437256,2013-08-21
5.985042095184326,2013-08-22
6.157923698425293,2013-08-23
6.314342021942139,2013-08-26
6.190854072570801,2013-08-27
6.100296974182129,2013-08-28
6.001506328582764,2013-08-29
6.017971038818359,2013-08-30
6.437829971313477,2013-09-03
6.454294681549072,2013-09-04
6.577782154083252,2013-09-05
6.6601080894470215,2013-09-06
6.8494553565979,2013-09-09
6.981175899505615,2013-09-10
7.030570983886719,2013-09-11
6.923548221588135,2013-09-12
6.923548221588135,2013-09-13
6.923548221588135,2013-09-16
6.88238525390625,2013-09-17
7.014106750488281,2013-09-18
6.956477642059326,2013-09-19
6.923548221588135,2013-09-20
6.824758529663086,2013-09-23
6.832991600036621,2013-09-24
6.956477642059326,2013-09-25
7.384570121765137,2013-09-26
7.211685657501221,2013-09-27
7.28577995300293,2013-09-30
7.20345401763916,2013-10-01
7.318709850311279,2013-10-02
7.43396520614624,2013-10-03
7.573917388916016,2013-10-04
7.516288757324219,2013-10-07
7.5903825759887695,2013-10-08
7.532754898071289,2013-10-09
7.639778137207031,2013-10-10
7.796194553375244,2013-10-11
7.779730796813965,2013-10-14
7.631545543670654,2013-10-15
7.409266948699951,2013-10-16
7.294010639190674,2013-10-17
7.351640224456787,2013-10-18
7.3598713874816895,2013-10-21
7.746800422668457,2013-10-22
7.606846809387207,2013-10-23
8.53712272644043,2013-10-24
8.463028907775879,2013-10-25
8.298378944396973,2013-10-28
8.281914710998535,2013-10-29
8.356006622314453,2013-10-30
8.471263885498047,2013-10-31
8.4877290725708,2013-11-01
8.430099487304688,2013-11-04
8.405402183532715,2013-11-05
8.356006622314453,2013-11-06
8.39716911315918,2013-11-07
8.463028907775879,2013-11-08
8.602982521057129,2013-11-11
8.6935396194458,2013-11-12
8.644144058227539,2013-11-13
8.70177173614502,2013-11-14
8.83349323272705,2013-11-15
8.79233169555664,2013-11-18
8.70177173614502,2013-11-19
8.726470947265625,2013-11-20
9.16279411315918,2013-11-21
9.014609336853027,2013-11-22
9.212186813354492,2013-11-25
9.327444076538086,2013-11-26
9.450932502746582,2013-11-27
9.434467315673828,2013-11-29
9.450932502746582,2013-12-02
9.574419975280762,2013-12-03
9.418001174926758,2013-12-04
9.376839637756348,2013-12-05
9.920185089111328,2013-12-06
9.887255668640137,2013-12-09
10.142462730407715,2013-12-10
10.08483600616455,2013-12-11
10.504694938659668,2013-12-12
10.39767074584961,2013-12-13
10.364741325378418,2013-12-16
10.274185180664062,2013-12-17
10.69404411315918,2013-12-18
10.866925239562988,2013-12-19
10.924551963806152,2013-12-20
10.916319847106934,2013-12-23
10.932785034179688,2013-12-24
11.015111923217773,2013-12-26
11.196227073669434,2013-12-27
11.229154586791992,2013-12-30
11.270318031311035,2013-12-31
10.990412712097168,2014-01-02
11.031576156616211,2014-01-03
11.187993049621582,2014-01-06
11.566688537597656,2014-01-07
11.533760070800781,2014-01-08
11.352643966674805,2014-01-09
11.377341270446777,2014-01-10
11.467899322509766,2014-01-13
12.003012657165527,2014-01-14
12.167662620544434,2014-01-15
11.286783218383789,2014-01-16
11.187993049621582,2014-01-17
10.941017150878906,2014-01-21
10.883390426635742,2014-01-22
13.361377716064453,2014-01-23
12.7274751663208,2014-01-24
12.801567077636719,2014-01-27
13.303751945495605,2014-01-28
13.361377716064453,2014-01-29
13.05677604675293,2014-01-30
12.97445011138916,2014-01-31
12.66984748840332,2014-02-03
12.957984924316406,2014-02-04
12.579288482666016,2014-02-05
12.7274751663208,2014-02-06
12.842730522155762,2014-02-07
13.015613555908203,2014-02-10
13.032078742980957,2014-02-11
13.196727752685547,2014-02-12
13.262589454650879,2014-02-13
13.402543067932129,2014-02-14
13.262589454650879,2014-02-18
13.262589454650879,2014-02-19
13.254356384277344,2014-02-20
13.065008163452148,2014-02-21
12.785100936889648,2014-02-24
12.8591947555542,2014-02-25
13.05677604675293,2014-02-26
13.303751945495605,2014-02-27
13.04030990600586,2014-02-28
12.69454574584961,2014-03-03
13.023844718933105,2014-03-04
13.11440372467041,2014-03-05
13.880027770996094,2014-03-06
13.369611740112305,2014-03-07
13.427237510681152,2014-03-10
13.435470581054688,2014-03-11
13.2131929397583,2014-03-12
12.933287620544434,2014-03-13
12.97445011138916,2014-03-14
13.270821571350098,2014-03-17
13.51779556274414,2014-03-18
13.270821571350098,2014-03-19
13.163797378540039,2014-03-20
12.867425918579102,2014-03-21
12.26645278930664,2014-03-24
12.40640640258789,2014-03-25
12.340545654296875,2014-03-26
12.422870635986328,2014-03-27
12.134733200073242,2014-03-28
12.258220672607422,2014-03-31
12.505196571350098,2014-04-01
12.422870635986328,2014-04-02
12.7274751663208,2014-04-03
12.340545654296875,2014-04-04
12.003012657165527,2014-04-07
11.756034851074219,2014-04-08
12.035942077636719,2014-04-09
11.813665390014648,2014-04-10
11.286783218383789,2014-04-11
11.434969902038574,2014-04-14
11.253852844238281,2014-04-15
11.550223350524902,2014-04-16
12.04417610168457,2014-04-17
12.04417610168457,2014-04-21
12.381708145141602,2014-04-22
12.249990463256836,2014-04-23
11.402040481567383,2014-04-24
11.245620727539062,2014-04-25
11.015111923217773,2014-04-28
11.229154586791992,2014-04-29
11.072737693786621,2014-04-30
11.22092342376709,2014-05-01
11.15506362915039,2014-05-02
11.031576156616211,2014-05-05
10.603484153747559,2014-05-06
10.537625312805176,2014-05-07
10.570555686950684,2014-05-08
10.307114601135254,2014-05-09
10.965713500976562,2014-05-12
10.875158309936523,2014-05-13
10.751670837402344,2014-05-14
10.512928009033203,2014-05-15
10.372974395751953,2014-05-16
10.364741325378418,2014-05-19
10.463531494140625,2014-05-20
10.55409049987793,2014-05-21
10.158926963806152,2014-05-22
10.290650367736816,2014-05-23
10.669344902038574,2014-05-27
10.702274322509766,2014-05-28
10.67757797241211,2014-05-29
10.743437767028809,2014-05-30
10.628182411193848,2014-06-02
10.941017150878906,2014-06-03
11.270318031311035,2014-06-04
11.34441089630127,2014-06-05
11.187993049621582,2014-06-06
11.196227073669434,2014-06-09
11.11390209197998,2014-06-10
11.072737693786621,2014-06-11
10.973946571350098,2014-06-12
11.138599395751953,2014-06-13
11.056272506713867,2014-06-16
11.023343086242676,2014-06-17
10.998644828796387,2014-06-18
10.669344902038574,2014-06-19
11.006877899169922,2014-06-20
10.89985466003418,2014-06-23
10.809298515319824,2014-06-24
10.916319847106934,2014-06-25
10.858694076538086,2014-06-26
10.73520565032959,2014-06-27
10.726972579956055,2014-06-30
10.916319847106934,2014-07-01
10.924551963806152,2014-07-02
10.768133163452148,2014-07-03
10.562321662902832,2014-07-07
10.348276138305664,2014-07-08
10.45529842376709,2014-07-09
10.340043067932129,2014-07-10
