NTAP,Date
29.976268768310547,2010-08-25
30.27375602722168,2010-08-26
31.61619758605957,2010-08-27
30.914470672607422,2010-08-30
30.80005645751953,2010-08-31
31.96706771850586,2010-09-01
32.85186767578125,2010-09-02
33.59937286376953,2010-09-03
34.15617370605469,2010-09-07
35.41472244262695,2010-09-08
35.33844757080078,2010-09-09
35.33844757080078,2010-09-10
36.688533782958984,2010-09-13
36.70378875732422,2010-09-14
37.60383605957031,2010-09-15
37.13092803955078,2010-09-16
37.40552520751953,2010-09-17
37.88606643676758,2010-09-20
36.764801025390625,2010-09-21
36.95549392700195,2010-09-22
36.83345031738281,2010-09-23
38.43524169921875,2010-09-24
37.6724853515625,2010-09-27
38.90052795410156,2010-09-28
38.75559997558594,2010-09-29
37.977569580078125,2010-09-30
37.10042190551758,2010-10-01
37.6267204284668,2010-10-04
38.83949279785156,2010-10-05
36.383426666259766,2010-10-06
36.82582092285156,2010-10-07
37.19194793701172,2010-10-08
36.64276885986328,2010-10-11
37.19957733154297,2010-10-12
37.8479118347168,2010-10-13
38.43524169921875,2010-10-14
38.389488220214844,2010-10-15
38.3665885925293,2010-10-18
38.90052795410156,2010-10-19
39.41156005859375,2010-10-20
38.8699951171875,2010-10-21
39.6403923034668,2010-10-22
39.58700942993164,2010-10-25
39.89972686767578,2010-10-26
40.487060546875,2010-10-27
40.28110122680664,2010-10-28
40.61671447753906,2010-10-29
40.63959884643555,2010-11-01
40.88368225097656,2010-11-02
40.99810791015625,2010-11-03
41.89814758300781,2010-11-04
42.0278205871582,2010-11-05
42.69141387939453,2010-11-08
43.1948356628418,2010-11-09
43.40077590942383,2010-11-10
42.28715896606445,2010-11-11
41.27268600463867,2010-11-12
41.1353874206543,2010-11-15
40.1895751953125,2010-11-16
37.565696716308594,2010-11-17
40.51755905151367,2010-11-18
39.251380920410156,2010-11-19
39.831077575683594,2010-11-22
38.786109924316406,2010-11-23
39.1979866027832,2010-11-24
38.938655853271484,2010-11-26
38.84711837768555,2010-11-29
38.84711837768555,2010-11-30
39.80819320678711,2010-12-01
41.066734313964844,2010-12-02
41.242164611816406,2010-12-03
40.63197708129883,2010-12-06
40.90656661987305,2010-12-07
42.05070495605469,2010-12-08
41.60831069946289,2010-12-09
41.30320739746094,2010-12-10
42.393951416015625,2010-12-13
40.799781799316406,2010-12-14
40.17432403564453,2010-12-15
40.96758270263672,2010-12-16
41.03623962402344,2010-12-17
42.21849822998047,2010-12-20
42.187992095947266,2010-12-21
41.98966979980469,2010-12-22
41.79136657714844,2010-12-23
41.96678924560547,2010-12-27
41.73033905029297,2010-12-28
41.73033905029297,2010-12-29
41.8752555847168,2010-12-30
41.92102813720703,2010-12-31
43.789772033691406,2011-01-03
43.76689910888672,2011-01-04
44.14065170288086,2011-01-05
43.850791931152344,2011-01-06
43.62960433959961,2011-01-07
44.407615661621094,2011-01-10
44.45338439941406,2011-01-11
44.94917297363281,2011-01-12
44.71270751953125,2011-01-13
45.368682861328125,2011-01-14
44.99493408203125,2011-01-18
43.95758056640625,2011-01-19
42.88211441040039,2011-01-20
42.53886032104492,2011-01-21
42.37105941772461,2011-01-24
40.959957122802734,2011-01-25
42.08120346069336,2011-01-26
42.203243255615234,2011-01-27
41.21166229248047,2011-01-28
41.74559020996094,2011-01-31
43.110939025878906,2011-02-01
43.56095886230469,2011-02-02
43.48467254638672,2011-02-03
44.18641662597656,2011-02-04
44.72796630859375,2011-02-07
45.239013671875,2011-02-08
45.58987808227539,2011-02-09
46.17720031738281,2011-02-10
46.22296905517578,2011-02-11
45.475460052490234,2011-02-14
44.575416564941406,2011-02-15
44.65169143676758,2011-02-16
41.77610778808594,2011-02-17
40.464168548583984,2011-02-18
39.54123306274414,2011-02-22
38.62591552734375,2011-02-23
38.77847671508789,2011-02-24
40.02177047729492,2011-02-25
39.40393829345703,2011-02-28
38.61830139160156,2011-03-01
38.9615364074707,2011-03-02
40.01414489746094,2011-03-03
39.701412200927734,2011-03-04
38.99966812133789,2011-03-07
39.39631652832031,2011-03-08
39.312400817871094,2011-03-09
36.92498016357422,2011-03-10
36.24612808227539,2011-03-11
35.3765869140625,2011-03-14
35.48337936401367,2011-03-15
35.674068450927734,2011-03-16
35.83424758911133,2011-03-17
37.13855743408203,2011-03-18
37.047027587890625,2011-03-21
36.696163177490234,2011-03-22
36.574119567871094,2011-03-23
37.33686065673828,2011-03-24
37.077545166015625,2011-03-25
36.32240295410156,2011-03-28
36.818199157714844,2011-03-29
36.619876861572266,2011-03-30
36.7266731262207,2011-03-31
36.764801025390625,2011-04-01
34.85792541503906,2011-04-04
35.1248779296875,2011-04-05
35.620662689208984,2011-04-06
35.59779357910156,2011-04-07
35.6893196105957,2011-04-08
35.94865417480469,2011-04-11
36.48257064819336,2011-04-12
37.05465316772461,2011-04-13
36.932613372802734,2011-04-14
37.039398193359375,2011-04-15
36.696163177490234,2011-04-18
36.230873107910156,2011-04-19
37.375003814697266,2011-04-20
38.915771484375,2011-04-21
39.61751174926758,2011-04-25
39.87684631347656,2011-04-26
40.09041976928711,2011-04-27
39.97600173950195,2011-04-28
39.74716567993164,2011-04-29
39.434444427490234,2011-05-02
39.701412200927734,2011-05-03
39.571746826171875,2011-05-04
39.28189468383789,2011-05-05
40.65486145019531,2011-05-06
40.55569839477539,2011-05-09
41.348968505859375,2011-05-10
41.165897369384766,2011-05-11
41.181156158447266,2011-05-12
41.181156158447266,2011-05-13
40.502296447753906,2011-05-16
39.87684631347656,2011-05-17
40.89130401611328,2011-05-18
41.53202438354492,2011-05-19
40.959957122802734,2011-05-20
40.28874588012695,2011-05-23
39.25901412963867,2011-05-24
39.45733642578125,2011-05-25
42.187992095947266,2011-05-26
42.203243255615234,2011-05-27
41.77610778808594,2011-05-31
40.593841552734375,2011-06-01
40.66249084472656,2011-06-02
39.61751174926758,2011-06-03
38.43524169921875,2011-06-06
38.63355255126953,2011-06-07
38.122501373291016,2011-06-08
38.29031753540039,2011-06-09
37.38263702392578,2011-06-10
37.252967834472656,2011-06-13
38.038612365722656,2011-06-14
38.557273864746094,2011-06-15
37.87080001831055,2011-06-16
37.64196014404297,2011-06-17
37.91656494140625,2011-06-20
38.83186721801758,2011-06-21
38.67930603027344,2011-06-22
39.09883499145508,2011-06-23
37.542816162109375,2011-06-24
38.45811462402344,2011-06-27
38.686946868896484,2011-06-28
38.107261657714844,2011-06-29
40.258216857910156,2011-06-30
41.432861328125,2011-07-01
41.14301681518555,2011-07-05
40.799781799316406,2011-07-06
41.112518310546875,2011-07-07
40.792152404785156,2011-07-08
40.09041976928711,2011-07-11
39.6403923034668,2011-07-12
39.07595443725586,2011-07-13
37.85554122924805,2011-07-14
38.64119338989258,2011-07-15
38.275054931640625,2011-07-18
39.510711669921875,2011-07-19
38.17591094970703,2011-07-20
37.947078704833984,2011-07-21
38.9615364074707,2011-07-22
37.98521423339844,2011-07-25
38.275054931640625,2011-07-26
36.06307601928711,2011-07-27
36.54360580444336,2011-07-28
36.24612808227539,2011-07-29
35.27743148803711,2011-08-01
34.278228759765625,2011-08-02
35.01809310913086,2011-08-03
33.05017852783203,2011-08-04
31.93656349182129,2011-08-05
29.98391342163086,2011-08-08
31.8221492767334,2011-08-09
31.242460250854492,2011-08-10
32.55438232421875,2011-08-11
33.11884307861328,2011-08-12
33.79767608642578,2011-08-15
32.82136535644531,2011-08-16
31.776382446289062,2011-08-17
27.314268112182617,2011-08-18
27.421051025390625,2011-08-19
27.299009323120117,2011-08-22
28.824514389038086,2011-08-23
28.992332458496094,2011-08-24
28.107528686523438,2011-08-25
27.87107276916504,2011-08-26
28.46602439880371,2011-08-29
28.519420623779297,2011-08-30
28.694856643676758,2011-08-31
28.382122039794922,2011-09-01
27.314268112182617,2011-09-02
26.902385711669922,2011-09-06
27.695642471313477,2011-09-07
27.810054779052734,2011-09-08
27.215112686157227,2011-09-09
27.688018798828125,2011-09-12
28.06175994873047,2011-09-13
27.977861404418945,2011-09-14
29.03809356689453,2011-09-15
28.824514389038086,2011-09-16
27.726152420043945,2011-09-19
26.89474868774414,2011-09-20
27.375288009643555,2011-09-21
26.726947784423828,2011-09-22
26.78795623779297,2011-09-23
27.314268112182617,2011-09-26
27.489704132080078,2011-09-27
26.66592788696289,2011-09-28
26.673555374145508,2011-09-29
25.88028335571289,2011-09-30
25.659080505371094,2011-10-03
26.566768646240234,2011-10-04
27.634624481201172,2011-10-05
28.481285095214844,2011-10-06
28.443143844604492,2011-10-07
29.221155166625977,2011-10-10
29.480493545532227,2011-10-11
29.66354751586914,2011-10-12
29.480493545532227,2011-10-13
29.922882080078125,2011-10-14
29.02284049987793,2011-10-17
30.090700149536133,2011-10-18
29.37370491027832,2011-10-19
28.77113151550293,2011-10-20
29.06097412109375,2011-10-21
29.846609115600586,2011-10-24
29.114368438720703,2011-10-25
29.427091598510742,2011-10-26
31.814525604248047,2011-10-27
31.72300148010254,2011-10-28
31.242460250854492,2011-10-31
30.311906814575195,2011-11-01
30.70090103149414,2011-11-02
32.00520324707031,2011-11-03
32.516258239746094,2011-11-04
32.67643356323242,2011-11-07
33.51546859741211,2011-11-08
32.0586051940918,2011-11-09
31.951812744140625,2011-11-10
32.16539764404297,2011-11-11
32.25691223144531,2011-11-14
31.95945167541504,2011-11-15
31.07464599609375,2011-11-16
27.25324821472168,2011-11-17
26.49812126159668,2011-11-18
26.574392318725586,2011-11-21
26.84134864807129,2011-11-22
26.43709373474121,2011-11-23
26.124366760253906,2011-11-25
27.24561309814453,2011-11-28
27.176979064941406,2011-11-29
28.092269897460938,2011-11-30
28.16092872619629,2011-12-01
27.87107276916504,2011-12-02
28.63383674621582,2011-12-05
28.435518264770508,2011-12-06
28.77113151550293,2011-12-07
28.298219680786133,2011-12-08
28.992332458496094,2011-12-09
28.321107864379883,2011-12-12
28.923677444458008,2011-12-13
28.321107864379883,2011-12-14
27.67275619506836,2011-12-15
27.237987518310547,2011-12-16
26.818477630615234,2011-12-19
27.558349609375,2011-12-20
26.864238739013672,2011-12-21
27.520217895507812,2011-12-22
27.848194122314453,2011-12-23
27.726152420043945,2011-12-27
27.413421630859375,2011-12-28
27.695642471313477,2011-12-29
27.665130615234375,2011-12-30
28.05413055419922,2012-01-03
27.18459701538086,2012-01-04
26.44472312927246,2012-01-05
26.948150634765625,2012-01-06
26.726947784423828,2012-01-09
26.795595169067383,2012-01-10
26.505741119384766,2012-01-11
26.26166534423828,2012-01-12
25.918415069580078,2012-01-13
25.72772979736328,2012-01-17
26.429468154907227,2012-01-18
28.61094856262207,2012-01-19
28.107528686523438,2012-01-20
28.40500831604004,2012-01-23
28.72536277770996,2012-01-24
28.832157135009766,2012-01-25
28.64908790588379,2012-01-26
28.435518264770508,2012-01-27
28.549930572509766,2012-01-30
28.78639030456543,2012-01-31
30.05255699157715,2012-02-01
30.075435638427734,2012-02-02
30.777175903320312,2012-02-03
30.456819534301758,2012-02-06
30.060190200805664,2012-02-07
30.34239959716797,2012-02-08
31.356884002685547,2012-02-09
30.27375602722168,2012-02-10
29.732202529907227,2012-02-13
29.838987350463867,2012-02-14
30.418685913085938,2012-02-15
32.600162506103516,2012-02-16
32.188270568847656,2012-02-17
32.7984619140625,2012-02-21
32.516258239746094,2012-02-22
33.012046813964844,2012-02-23
32.859493255615234,2012-02-24
32.99679183959961,2012-02-27
33.24086380004883,2012-02-28
32.7984619140625,2012-02-29
33.034942626953125,2012-03-01
33.21799087524414,2012-03-02
32.279823303222656,2012-03-05
31.234825134277344,2012-03-06
31.715368270874023,2012-03-07
31.913681030273438,2012-03-08
32.752723693847656,2012-03-09
32.439979553222656,2012-03-12
33.18748092651367,2012-03-13
32.699317932128906,2012-03-14
33.05017852783203,2012-03-15
33.09595489501953,2012-03-16
33.606998443603516,2012-03-19
34.56044387817383,2012-03-20
35.10200500488281,2012-03-21
34.468902587890625,2012-03-22
34.796905517578125,2012-03-23
35.33844757080078,2012-03-26
35.13251495361328,2012-03-27
34.545196533203125,2012-03-28
34.0722770690918,2012-03-29
34.1485481262207,2012-03-30
34.362117767333984,2012-04-02
34.68247985839844,2012-04-03
34.102787017822266,2012-04-04
33.347652435302734,2012-04-05
32.623043060302734,2012-04-09
32.050968170166016,2012-04-10
31.173809051513672,2012-04-11
31.227203369140625,2012-04-12
30.60936737060547,2012-04-13
30.350038528442383,2012-04-16
30.845821380615234,2012-04-17
30.594112396240234,2012-04-18
30.258501052856445,2012-04-19
29.549135208129883,2012-04-20
29.50337028503418,2012-04-23
29.50337028503418,2012-04-24
29.94577407836914,2012-04-25
30.060190200805664,2012-04-26
29.770341873168945,2012-04-27
29.617786407470703,2012-04-30
31.02887535095215,2012-05-01
29.968643188476562,2012-05-02
29.350820541381836,2012-05-03
29.3050537109375,2012-05-04
28.97707176208496,2012-05-07
28.839763641357422,2012-05-08
28.816884994506836,2012-05-09
27.230365753173828,2012-05-10
27.520217895507812,2012-05-11
27.299009323120117,2012-05-14
26.826101303100586,2012-05-15
26.421838760375977,2012-05-16
26.139629364013672,2012-05-17
25.21668815612793,2012-05-18
25.567554473876953,2012-05-21
25.369230270385742,2012-05-22
25.06414222717285,2012-05-23
21.982606887817383,2012-05-24
21.82242202758789,2012-05-25
22.66145896911621,2012-05-29
22.57755470275879,2012-05-30
22.699596405029297,2012-05-31
22.45551300048828,2012-06-01
22.806377410888672,2012-06-04
23.752195358276367,2012-06-05
24.461557388305664,2012-06-06
23.88186264038086,2012-06-07
23.13436508178711,2012-06-08
22.61569595336914,2012-06-11
23.080976486206055,2012-06-12
23.01995277404785,2012-06-13
22.951303482055664,2012-06-14
23.43946647644043,2012-06-15
23.477602005004883,2012-06-18
23.569135665893555,2012-06-19
23.622528076171875,2012-06-20
22.5394229888916,2012-06-21
23.00469970703125,2012-06-22
22.897911071777344,2012-06-25
22.623323440551758,2012-06-26
23.332685470581055,2012-06-27
22.798757553100586,2012-06-28
24.270870208740234,2012-06-29
23.60727310180664,2012-07-02
23.721689224243164,2012-07-03
23.7369441986084,2012-07-05
22.699596405029297,2012-07-06
22.22669219970703,2012-07-09
21.990238189697266,2012-07-10
21.93684196472168,2012-07-11
21.63936424255371,2012-07-12
21.814802169799805,2012-07-13
21.830059051513672,2012-07-16
21.76903533935547,2012-07-17
23.080976486206055,2012-07-18
23.7369441986084,2012-07-19
23.79033660888672,2012-07-20
23.340316772460938,2012-07-23
23.828475952148438,2012-07-24
24.003908157348633,2012-07-25
24.47681427001953,2012-07-26
25.10228157043457,2012-07-27
24.781923294067383,2012-07-30
24.91921043395996,2012-07-31
24.47681427001953,2012-08-01
24.110689163208008,2012-08-02
24.667505264282227,2012-08-03
24.453937530517578,2012-08-06
25.51416015625,2012-08-07
25.155668258666992,2012-08-08
24.507328033447266,2012-08-09
24.850563049316406,2012-08-10
24.263242721557617,2012-08-13
23.96577262878418,2012-08-14
24.217479705810547,2012-08-15
25.148042678833008,2012-08-16
25.521793365478516,2012-08-17
25.23194694519043,2012-08-20
25.2777099609375,2012-08-21
25.468395233154297,2012-08-22
25.47602653503418,2012-08-23
26.528627395629883,2012-08-24
26.627790451049805,2012-08-27
26.45235824584961,2012-08-28
26.643037796020508,2012-08-29
26.032838821411133,2012-08-30
26.330305099487305,2012-08-31
26.406583786010742,2012-09-04
26.353193283081055,2012-09-05
27.123579025268555,2012-09-06
27.306640625,2012-09-07
26.7574520111084,2012-09-10
26.833724975585938,2012-09-11
26.848997116088867,2012-09-12
26.910001754760742,2012-09-13
27.314268112182617,2012-09-14
27.009157180786133,2012-09-17
27.047300338745117,2012-09-18
27.260875701904297,2012-09-19
27.085437774658203,2012-09-20
27.657499313354492,2012-09-21
27.00153160095215,2012-09-24
26.254039764404297,2012-09-25
25.148042678833008,2012-09-26
25.346359252929688,2012-09-27
25.07939338684082,2012-09-28
25.125154495239258,2012-10-01
24.751407623291016,2012-10-02
23.927637100219727,2012-10-03
23.67593002319336,2012-10-04
23.332685470581055,2012-10-05
23.279287338256836,2012-10-08
23.042837142944336,2012-10-09
22.356353759765625,2012-10-10
22.264829635620117,2012-10-11
22.06651496887207,2012-10-12
22.264829635620117,2012-10-15
22.70722198486328,2012-10-16
22.806377410888672,2012-10-17
23.088600158691406,2012-10-18
22.844518661499023,2012-10-19
22.806377410888672,2012-10-22
21.94447135925293,2012-10-23
21.494443893432617,2012-10-24
21.456296920776367,2012-10-25
21.26561737060547,2012-10-26
20.525745391845703,2012-10-31
21.433422088623047,2012-11-01
21.158832550048828,2012-11-02
21.34189796447754,2012-11-05
21.463932037353516,2012-11-06
21.15120506286621,2012-11-07
20.830842971801758,2012-11-08
20.853727340698242,2012-11-09
20.457096099853516,2012-11-12
20.08334732055664,2012-11-13
20.685922622680664,2012-11-14
23.035205841064453,2012-11-15
23.080976486206055,2012-11-16
23.561508178710938,2012-11-19
23.347938537597656,2012-11-20
23.22589683532715,2012-11-21
23.759822845458984,2012-11-23
23.920005798339844,2012-11-26
23.88186264038086,2012-11-27
23.920005798339844,2012-11-28
24.316635131835938,2012-11-29
24.186967849731445,2012-11-30
24.51494789123535,2012-12-03
24.446304321289062,2012-12-04
25.025999069213867,2012-12-05
25.109901428222656,2012-12-06
25.49890899658203,2012-12-07
25.605690002441406,2012-12-10
25.81926727294922,2012-12-11
25.36161231994629,2012-12-12
25.20142936706543,2012-12-13
25.163297653198242,2012-12-14
25.3082218170166,2012-12-17
26.131990432739258,2012-12-18
26.170127868652344,2012-12-19
25.987070083618164,2012-12-20
25.7963809967041,2012-12-21
25.70485496520996,2012-12-24
25.590444564819336,2012-12-26
25.491281509399414,2012-12-27
25.03362464904785,2012-12-28
25.590444564819336,2012-12-31
26.16250991821289,2013-01-02
26.063350677490234,2013-01-03
25.994705200195312,2013-01-04
25.35399055480957,2013-01-07
24.7895450592041,2013-01-08
24.568344116210938,2013-01-09
24.7285213470459,2013-01-10
25.21668815612793,2013-01-11
25.35399055480957,2013-01-14
25.53704833984375,2013-01-15
26.109119415283203,2013-01-16
26.292177200317383,2013-01-17
26.208271026611328,2013-01-18
26.5362548828125,2013-01-22
26.482864379882812,2013-01-23
27.054931640625,2013-01-24
27.573598861694336,2013-01-25
27.749038696289062,2013-01-28
27.405794143676758,2013-01-29
27.87107276916504,2013-01-30
27.459186553955078,2013-01-31
27.649866104125977,2013-02-01
27.215112686157227,2013-02-04
27.443937301635742,2013-02-05
27.543088912963867,2013-02-06
27.123579025268555,2013-02-07
27.268503189086914,2013-02-08
26.971023559570312,2013-02-11
27.009157180786133,2013-02-12
27.321895599365234,2013-02-13
27.352401733398438,2013-02-14
27.878698348999023,2013-02-15
27.825305938720703,2013-02-19
27.108320236206055,2013-02-20
26.345565795898438,2013-02-21
26.22352409362793,2013-02-22
25.61332130432129,2013-02-25
25.77349853515625,2013-02-26
26.26166534423828,2013-02-27
25.8116397857666,2013-02-28
25.895540237426758,2013-03-01
25.62094497680664,2013-03-04
26.040462493896484,2013-03-05
26.353193283081055,2013-03-06
26.14724349975586,2013-03-07
26.093854904174805,2013-03-08
26.45235824584961,2013-03-11
25.933673858642578,2013-03-12
26.07859230041504,2013-03-13
26.322683334350586,2013-03-14
26.360824584960938,2013-03-15
26.017581939697266,2013-03-18
25.895540237426758,2013-03-19
26.0480899810791,2013-03-20
25.75824737548828,2013-03-21
25.58281135559082,2013-03-22
25.315847396850586,2013-03-25
25.407379150390625,2013-03-26
25.70485496520996,2013-03-27
26.05571174621582,2013-03-28
25.97945213317871,2013-04-01
26.467605590820312,2013-04-02
26.269302368164062,2013-04-03
26.368450164794922,2013-04-04
25.933673858642578,2013-04-05
25.88028335571289,2013-04-08
26.063350677490234,2013-04-09
25.643827438354492,2013-04-10
25.5294246673584,2013-04-11
27.047300338745117,2013-04-12
26.49049186706543,2013-04-15
27.314268112182617,2013-04-16
26.482864379882812,2013-04-17
25.765872955322266,2013-04-18
25.163297653198242,2013-04-19
26.025205612182617,2013-04-22
26.658292770385742,2013-04-23
26.589651107788086,2013-04-24
26.551515579223633,2013-04-25
26.59728240966797,2013-04-26
26.33793830871582,2013-04-29
26.612533569335938,2013-04-30
26.0480899810791,2013-05-01
25.834514617919922,2013-05-02
26.62015724182129,2013-05-03
27.070188522338867,2013-05-06
27.123579025268555,2013-05-07
27.321895599365234,2013-05-08
27.25324821472168,2013-05-09
27.573598861694336,2013-05-10
27.527843475341797,2013-05-13
27.291378021240234,2013-05-14
27.62699317932129,2013-05-15
29.335559844970703,2013-05-16
28.862661361694336,2013-05-17
28.366872787475586,2013-05-20
27.93972396850586,2013-05-21
28.435518264770508,2013-05-22
28.138051986694336,2013-05-23
27.802433013916016,2013-05-24
28.76350975036621,2013-05-28
28.77113151550293,2013-05-29
28.992332458496094,2013-05-30
28.626203536987305,2013-05-31
28.710102081298828,2013-06-03
28.443143844604492,2013-06-04
28.45840072631836,2013-06-05
28.687219619750977,2013-06-06
28.96182632446289,2013-06-07
29.091487884521484,2013-06-10
29.114368438720703,2013-06-11
29.244033813476562,2013-06-12
29.32793617248535,2013-06-13
28.908430099487305,2013-06-14
29.449983596801758,2013-06-17
30.044923782348633,2013-06-18
29.732202529907227,2013-06-19
29.221155166625977,2013-06-20
28.96182632446289,2013-06-21
28.519420623779297,2013-06-24
28.56517791748047,2013-06-25
28.85503387451172,2013-06-26
28.954191207885742,2013-06-27
28.816884994506836,2013-06-28
28.862661361694336,2013-07-01
29.20589828491211,2013-07-02
29.221155166625977,2013-07-03
29.572025299072266,2013-07-05
29.388965606689453,2013-07-08
29.611024856567383,2013-07-09
29.672283172607422,2013-07-10
29.88668441772461,2013-07-11
30.093427658081055,2013-07-12
30.70602798461914,2013-07-15
30.68305778503418,2013-07-16
31.027637481689453,2013-07-17
31.37987518310547,2013-07-18
31.647878646850586,2013-07-19
31.609600067138672,2013-07-22
31.32628059387207,2013-07-23
31.60193634033203,2013-07-24
31.808698654174805,2013-07-25
31.66320037841797,2013-07-26
31.287981033325195,2013-07-29
31.448793411254883,2013-07-30
31.48707389831543,2013-07-31
31.76273536682129,2013-08-01
31.578969955444336,2013-08-02
31.915878295898438,2013-08-05
31.778059005737305,2013-08-06
31.931201934814453,2013-08-07
32.50550842285156,2013-08-08
32.55908966064453,2013-08-09
32.56675338745117,2013-08-12
32.382991790771484,2013-08-13
32.41361999511719,2013-08-14
32.183895111083984,2013-08-15
32.31407928466797,2013-08-16
32.07670211791992,2013-08-19
31.969480514526367,2013-08-20
31.808698654174805,2013-08-21
32.02309036254883,2013-08-22
32.122642517089844,2013-08-23
32.046058654785156,2013-08-26
31.75509262084961,2013-08-27
31.724454879760742,2013-08-28
31.854623794555664,2013-08-29
31.808698654174805,2013-08-30
32.02309036254883,2013-09-03
32.21452713012695,2013-09-04
32.24515914916992,2013-09-05
32.34469985961914,2013-09-06
32.742881774902344,2013-09-09
32.995582580566406,2013-09-10
33.25593185424805,2013-09-11
33.42439651489258,2013-09-12
33.516273498535156,2013-09-13
33.34782028198242,2013-09-16
33.5545654296875,2013-09-17
33.68473434448242,2013-09-18
33.937435150146484,2013-09-19
33.07981491088867,2013-09-20
33.12574768066406,2013-09-23
32.83477020263672,2013-09-24
32.719913482666016,2013-09-25
33.026206970214844,2013-09-26
32.60505676269531,2013-09-27
32.63567352294922,2013-09-30
32.96493911743164,2013-10-01
32.804134368896484,2013-10-02
32.237491607666016,2013-10-03
32.36768341064453,2013-10-04
32.09965515136719,2013-10-07
31.892913818359375,2013-10-08
31.709142684936523,2013-10-09
31.854623794555664,2013-10-10
31.8316593170166,2013-10-11
31.954181671142578,2013-10-14
31.165477752685547,2013-10-15
30.966371536254883,2013-10-16
31.235380172729492,2013-10-17
31.79645347595215,2013-10-18
32.01165008544922,2013-10-21
31.289186477661133,2013-10-22
30.02101707458496,2013-10-23
30.19779396057129,2013-10-24
30.27463722229004,2013-10-25
30.505229949951172,2013-10-28
30.566720962524414,2013-10-29
29.92110252380371,2013-10-30
29.828866958618164,2013-10-31
30.082500457763672,2013-11-01
29.78275489807129,2013-11-04
29.598297119140625,2013-11-05
29.798126220703125,2013-11-06
30.32076644897461,2013-11-07
30.674318313598633,2013-11-08
30.643577575683594,2013-11-11
30.897197723388672,2013-11-12
31.73497200012207,2013-11-13
31.565868377685547,2013-11-14
31.834871292114258,2013-11-15
31.181575775146484,2013-11-18
31.19696044921875,2013-11-19
31.020187377929688,2013-11-20
31.043231964111328,2013-11-21
31.235380172729492,2013-11-22
31.335311889648438,2013-11-25
31.427526473999023,2013-11-26
31.6965274810791,2013-11-27
31.704225540161133,2013-11-29
31.512073516845703,2013-12-02
31.31224822998047,2013-12-03
31.258447647094727,2013-12-04
31.857942581176758,2013-12-05
31.95016860961914,2013-12-06
31.711904525756836,2013-12-09
31.865612030029297,2013-12-10
30.789602279663086,2013-12-11
30.43605613708496,2013-12-12
30.566720962524414,2013-12-13
30.76655387878418,2013-12-16
30.705066680908203,2013-12-17
30.774232864379883,2013-12-18
31.235380172729492,2013-12-19
31.120105743408203,2013-12-20
31.035551071166992,2013-12-23
31.035551071166992,2013-12-24
30.981754302978516,2013-12-26
31.281505584716797,2013-12-27
31.496702194213867,2013-12-30
31.61968994140625,2013-12-31
31.0662899017334,2014-01-02
30.997112274169922,2014-01-03
30.858776092529297,2014-01-06
31.491384506225586,2014-01-07
31.668813705444336,2014-01-08
31.360227584838867,2014-01-09
31.144216537475586,2014-01-10
30.627338409423828,2014-01-13
31.00535011291504,2014-01-14
33.566627502441406,2014-01-15
33.389198303222656,2014-01-16
34.32267379760742,2014-01-17
34.63125991821289,2014-01-21
35.06328582763672,2014-01-22
35.37186813354492,2014-01-23
33.91379165649414,2014-01-24
33.720924377441406,2014-01-27
33.744056701660156,2014-01-28
32.98802947998047,2014-01-29
33.28119659423828,2014-01-30
32.664024353027344,2014-01-31
32.35541915893555,2014-02-03
32.47885513305664,2014-02-04
32.069984436035156,2014-02-05
32.1779899597168,2014-02-06
33.0343132019043,2014-02-07
33.3814811706543,2014-02-10
33.70549392700195,2014-02-11
32.85688781738281,2014-02-12
31.707393646240234,2014-02-13
31.41423988342285,2014-02-14
31.337099075317383,2014-02-18
31.267656326293945,2014-02-19
30.99765396118164,2014-02-20
30.773914337158203,2014-02-21
30.928203582763672,2014-02-24
30.74305534362793,2014-02-25
31.07478904724121,2014-02-26
31.337099075317383,2014-02-27
31.175081253051758,2014-02-28
31.244516372680664,2014-03-03
30.99765396118164,2014-03-04
30.712203979492188,2014-03-05
30.110456466674805,2014-03-06
29.238691329956055,2014-03-07
29.16925621032715,2014-03-10
28.883804321289062,2014-03-11
29.200122833251953,2014-03-12
28.667795181274414,2014-03-13
28.21263313293457,2014-03-14
28.77581214904785,2014-03-17
28.89923858642578,2014-03-18
28.613800048828125,2014-03-19
28.62151336669922,2014-03-20
29.161550521850586,2014-03-21
28.220348358154297,2014-03-24
28.613800048828125,2014-03-25
28.30521011352539,2014-03-26
27.973482131958008,2014-03-27
27.91176414489746,2014-03-28
28.46722412109375,2014-03-31
28.636938095092773,2014-04-01
29.038108825683594,2014-04-02
28.94553565979004,2014-04-03
28.953250885009766,2014-04-04
28.00434112548828,2014-04-07
28.662813186645508,2014-04-08
29.174095153808594,2014-04-09
28.228994369506836,2014-04-10
27.864900588989258,2014-04-11
28.500137329101562,2014-04-14
28.655073165893555,2014-04-15
28.074052810668945,2014-04-16
27.787429809570312,2014-04-17
27.841651916503906,2014-04-21
27.92687225341797,2014-04-22
27.787429809570312,2014-04-23
27.593759536743164,2014-04-24
27.11347007751465,2014-04-25
27.2374267578125,2014-04-28
27.438825607299805,2014-04-29
27.586017608642578,2014-04-30
27.531782150268555,2014-05-01
27.531782150268555,2014-05-02
27.764196395874023,2014-05-05
27.097963333129883,2014-05-06
26.10639762878418,2014-05-07
26.21485137939453,2014-05-08
26.485984802246094,2014-05-09
