DURA,Date
28.01073455810547,2022-07-18
28.472244262695312,2022-07-19
28.330965042114258,2022-07-20
28.425153732299805,2022-07-21
28.378061294555664,2022-07-22
28.500503540039062,2022-07-25
28.538175582885742,2022-07-26
28.811311721801758,2022-07-27
29.046775817871094,2022-07-28
29.13154411315918,2022-07-29
29.178634643554688,2022-08-01
28.962011337280273,2022-08-02
29.291658401489258,2022-08-03
29.103286743164062,2022-08-04
29.08445167541504,2022-08-05
29.12212371826172,2022-08-08
29.056196212768555,2022-08-09
29.442352294921875,2022-08-10
29.43293571472168,2022-08-11
29.781423568725586,2022-08-12
29.969789505004883,2022-08-15
30.129907608032227,2022-08-16
29.950956344604492,2022-08-17
29.998048782348633,2022-08-18
29.875608444213867,2022-08-19
29.376426696777344,2022-08-22
29.27281951904297,2022-08-23
29.31049346923828,2022-08-24
29.555376052856445,2022-08-25
28.811311721801758,2022-08-26
28.65119743347168,2022-08-29
28.321548461914062,2022-08-30
28.22736358642578,2022-08-31
28.406314849853516,2022-09-01
28.06724739074707,2022-09-02
27.96364402770996,2022-09-06
28.415733337402344,2022-09-07
28.538175582885742,2022-09-08
28.82073211669922,2022-09-09
29.01852035522461,2022-09-12
28.038990020751953,2022-09-13
28.152013778686523,2022-09-14
27.991899490356445,2022-09-15
28.038990020751953,2022-09-16
28.06724739074707,2022-09-19
27.784692764282227,2022-09-20
27.44562530517578,2022-09-21
27.48329734802246,2022-09-22
27.012372970581055,2022-09-23
26.767488479614258,2022-09-26
26.579116821289062,2022-09-27
26.94644546508789,2022-09-28
26.532026290893555,2022-09-29
26.127029418945312,2022-09-30
26.709701538085938,2022-10-03
27.38456916809082,2022-10-04
27.337045669555664,2022-10-05
26.956832885742188,2022-10-06
26.453062057495117,2022-10-07
26.405532836914062,2022-10-10
26.46256446838379,2022-10-11
26.35800552368164,2022-10-12
27.04238510131836,2022-10-13
26.643163681030273,2022-10-14
27.004362106323242,2022-10-17
27.251497268676758,2022-10-18
27.10892105102539,2022-10-19
26.918813705444336,2022-10-20
27.451107025146484,2022-10-21
27.82181167602539,2022-10-24
28.097463607788086,2022-10-25
28.297073364257812,2022-10-26
28.297073364257812,2022-10-27
29.124027252197266,2022-10-28
29.009963989257812,2022-10-31
29.09551429748535,2022-11-01
28.67728042602539,2022-11-02
28.553714752197266,2022-11-03
28.981449127197266,2022-11-04
29.25710105895996,2022-11-07
29.50423812866211,2022-11-08
29.11452293395996,2022-11-09
29.931974411010742,2022-11-10
29.8369197845459,2022-11-11
29.817913055419922,2022-11-14
29.8369197845459,2022-11-15
29.751371383666992,2022-11-16
29.85593032836914,2022-11-17
30.150590896606445,2022-11-18
30.283668518066406,2022-11-21
30.597335815429688,2022-11-22
30.635360717773438,2022-11-23
30.69239044189453,2022-11-25
30.407236099243164,2022-11-28
30.473772048950195,2022-11-29
31.053590774536133,2022-11-30
31.177154541015625,2022-12-01
31.25320053100586,2022-12-02
30.958538055419922,2022-12-05
30.606843948364258,2022-12-06
30.66387367248535,2022-12-07
30.882495880126953,2022-12-08
30.711400985717773,2022-12-09
31.044084548950195,2022-12-12
31.262704849243164,2022-12-13
31.20567512512207,2022-12-14
30.606843948364258,2022-12-15
30.3406982421875,2022-12-16
30.22663688659668,2022-12-19
30.24564552307129,2022-12-20
30.6258544921875,2022-12-21
30.454761505126953,2022-12-22
30.578327178955078,2022-12-23
30.69239044189453,2022-12-27
30.34174156188965,2022-12-28
30.610000610351562,2022-12-29
30.542932510375977,2022-12-30
30.60041618347168,2023-01-03
30.792030334472656,2023-01-04
30.63873863220215,2023-01-05
31.395605087280273,2023-01-06
31.02196502685547,2023-01-09
31.127351760864258,2023-01-10
31.17525291442871,2023-01-11
31.13692855834961,2023-01-12
31.194416046142578,2023-01-13
30.878253936767578,2023-01-17
30.255516052246094,2023-01-18
30.198034286499023,2023-01-19
30.351322174072266,2023-01-20
30.495033264160156,2023-01-23
30.50461196899414,2023-01-24
30.523773193359375,2023-01-25
30.485450744628906,2023-01-26
30.427968978881836,2023-01-27
30.322580337524414,2023-01-30
30.619579315185547,2023-01-31
30.811187744140625,2023-02-01
30.830352783203125,2023-02-02
30.66748046875,2023-02-03
30.610000610351562,2023-02-06
30.74412727355957,2023-02-07
30.50461196899414,2023-02-08
30.245935440063477,2023-02-09
30.533353805541992,2023-02-10
30.782447814941406,2023-02-13
30.619579315185547,2023-02-14
30.6291561126709,2023-02-15
30.456710815429688,2023-02-16
30.63873863220215,2023-02-17
30.20761489868164,2023-02-21
30.054325103759766,2023-02-22
30.0926456451416,2023-02-23
29.833969116210938,2023-02-24
29.814809799194336,2023-02-27
29.690261840820312,2023-02-28
29.536972045898438,2023-03-01
29.719003677368164,2023-03-02
30.03516387939453,2023-03-03
30.111806869506836,2023-03-06
29.7381649017334,2023-03-07
29.699840545654297,2023-03-08
29.278295516967773,2023-03-09
29.067522048950195,2023-03-10
29.057941436767578,2023-03-13
29.335779190063477,2023-03-14
29.1441650390625,2023-03-15
29.307035446166992,2023-03-16
28.90464973449707,2023-03-17
29.307035446166992,2023-03-20
29.364519119262695,2023-03-21
28.87590980529785,2023-03-22
28.741783142089844,2023-03-23
29.019620895385742,2023-03-24
29.25913429260254,2023-03-27
29.278295516967773,2023-03-28
29.56571388244629,2023-03-29
29.709421157836914,2023-03-30
30.006418228149414,2023-03-31
30.07499122619629,2023-04-03
29.93012046813965,2023-04-04
30.239177703857422,2023-04-05
30.24883460998535,2023-04-06
30.210205078125,2023-04-10
30.31644058227539,2023-04-11
30.200546264648438,2023-04-12
30.36473274230957,2023-04-13
30.40336036682129,2023-04-14
30.577205657958984,2023-04-17
30.557891845703125,2023-04-18
30.567550659179688,2023-04-19
30.335758209228516,2023-04-20
30.422679901123047,2023-04-21
30.499942779541016,2023-04-24
30.335758209228516,2023-04-25
29.901147842407227,2023-04-26
30.22951889038086,2023-04-27
30.38404655456543,2023-04-28
30.480628967285156,2023-05-01
30.055675506591797,2023-05-02
29.814226150512695,2023-05-03
29.650039672851562,2023-05-04
30.046016693115234,2023-05-05
29.9687557220459,2023-05-08
29.862516403198242,2023-05-09
29.872173309326172,2023-05-10
29.736963272094727,2023-05-11
29.756277084350586,2023-05-12
29.7176456451416,2023-05-15
29.41824722290039,2023-05-16
29.630725860595703,2023-05-17
29.727304458618164,2023-05-18
29.794910430908203,2023-05-19
29.736963272094727,2023-05-22
29.669357299804688,2023-05-23
29.38927459716797,2023-05-24
29.244403839111328,2023-05-25
29.524486541748047,2023-05-26
29.41824722290039,2023-05-30
29.437562942504883,2023-05-31
29.466535568237305,2023-06-01
29.94943618774414,2023-06-02
29.872173309326172,2023-06-05
29.852859497070312,2023-06-06
30.055675506591797,2023-06-07
30.181228637695312,2023-06-08
30.15225601196289,2023-06-09
30.287466049194336,2023-06-12
30.451656341552734,2023-06-13
30.490283966064453,2023-06-14
30.84762954711914,2023-06-15
30.876602172851562,2023-06-16
30.596525192260742,2023-06-20
30.538576126098633,2023-06-21
30.393705368041992,2023-06-22
30.113624572753906,2023-06-23
30.200546264648438,2023-06-26
30.3743896484375,2023-06-27
30.268152236938477,2023-06-28
30.509601593017578,2023-06-29
30.780027389526367,2023-06-30
30.874467849731445,2023-07-03
30.80631446838379,2023-07-05
30.523954391479492,2023-07-06
30.37790870666504,2023-07-07
30.514219284057617,2023-07-10
30.79657554626465,2023-07-11
30.884204864501953,2023-07-12
31.059463500976562,2023-07-13
30.90367889404297,2023-07-14
30.84526252746582,2023-07-17
30.952363967895508,2023-07-18
31.186038970947266,2023-07-19
31.50734519958496,2023-07-20
31.70207405090332,2023-07-21
31.818912506103516,2023-07-24
31.741018295288086,2023-07-25
31.7604923248291,2023-07-26
31.526817321777344,2023-07-27
31.62417984008789,2023-07-28
31.50734519958496,2023-07-31
31.419715881347656,2023-08-01
31.205509185791016,2023-08-02
31.049726486206055,2023-08-03
30.89394187927246,2023-08-04
31.205509185791016,2023-08-07
31.06920051574707,2023-08-08
30.991308212280273,2023-08-09
30.971834182739258,2023-08-10
31.06920051574707,2023-08-11
31.00104522705078,2023-08-14
30.650527954101562,2023-08-15
30.47527313232422,2023-08-16
30.50448226928711,2023-08-17
30.514219284057617,2023-08-18
30.54343032836914,2023-08-21
30.407115936279297,2023-08-22
30.582374572753906,2023-08-23
30.416852951049805,2023-08-24
30.5726375579834,2023-08-25
30.660266876220703,2023-08-28
30.91341781616211,2023-08-29
30.90367889404297,2023-08-30
30.816051483154297,2023-08-31
30.70895004272461,2023-09-01
30.407115936279297,2023-09-05
30.21238899230957,2023-09-06
30.21238899230957,2023-09-07
30.290279388427734,2023-09-08
30.416852951049805,2023-09-11
30.455801010131836,2023-09-12
30.53369140625,2023-09-13
30.83552360534668,2023-09-14
30.582374572753906,2023-09-15
30.601848602294922,2023-09-18
30.56290054321289,2023-09-19
30.54343032836914,2023-09-20
30.1637020111084,2023-09-21
30.03713035583496,2023-09-22
30.017658233642578,2023-09-25
29.64767074584961,2023-09-26
29.49188804626465,2023-09-27
29.560041427612305,2023-09-28
29.462677001953125,2023-09-29
29.14215087890625,2023-10-02
28.965173721313477,2023-10-03
29.034000396728516,2023-10-04
28.90618133544922,2023-10-05
29.073328018188477,2023-10-06
29.34862518310547,2023-10-09
29.496105194091797,2023-10-10
29.407617568969727,2023-10-11
29.181480407714844,2023-10-12
29.319128036499023,2023-10-13
29.653417587280273,2023-10-16
29.614089965820312,2023-10-17
29.43711280822754,2023-10-18
29.25030517578125,2023-10-19
29.09299087524414,2023-10-20
28.807861328125,2023-10-23
28.965173721313477,2023-10-24
28.886518478393555,2023-10-25
28.552230834960938,2023-10-26
28.0114688873291,2023-10-27
28.34575843811035,2023-10-30
28.522733688354492,2023-10-31
28.63088607788086,2023-11-01
29.1323184967041,2023-11-02
29.309295654296875,2023-11-03
29.220808029174805,2023-11-06
29.083158493041992,2023-11-07
28.935678482055664,2023-11-08
28.5915584564209,2023-11-09
28.798032760620117,2023-11-10
28.739038467407227,2023-11-13
29.1519832611084,2023-11-14
29.37812042236328,2023-11-15
29.289634704589844,2023-11-16
29.37812042236328,2023-11-17
29.417448043823242,2023-11-20
29.48627281188965,2023-11-21
29.614089965820312,2023-11-22
29.722240447998047,2023-11-24
29.584592819213867,2023-11-27
29.604257583618164,2023-11-28
29.584592819213867,2023-11-29
29.8205623626709,2023-11-30
30.04669952392578,2023-12-01
30.115522384643555,2023-12-04
29.889385223388672,2023-12-05
29.879552841186523,2023-12-06
29.879552841186523,2023-12-07
29.879552841186523,2023-12-08
30.125354766845703,2023-12-11
30.115522384643555,2023-12-12
30.57762908935547,2023-12-13
30.597293853759766,2023-12-14
30.410484313964844,2023-12-15
30.538301467895508,2023-12-18
30.7054443359375,2023-12-19
30.253171920776367,2023-12-20
30.420316696166992,2023-12-21
30.548131942749023,2023-12-22
30.685779571533203,2023-12-26
30.73344612121582,2023-12-27
30.812885284423828,2023-12-28
30.793025970458984,2023-12-29
31.130645751953125,2024-01-02
31.120716094970703,2024-01-03
31.041276931762695,2024-01-04
31.041276931762695,2024-01-05
31.23987579345703,2024-01-08
31.06113624572754,2024-01-09
30.99162483215332,2024-01-10
30.822816848754883,2024-01-11
30.941974639892578,2024-01-12
30.683794021606445,2024-01-16
30.53484535217285,2024-01-17
30.564634323120117,2024-01-18
30.703655242919922,2024-01-19
30.644075393676758,2024-01-22
30.6639347076416,2024-01-23
30.425613403320312,2024-01-24
30.6937255859375,2024-01-25
30.713584899902344,2024-01-26
30.78309440612793,2024-01-29
30.812885284423828,2024-01-30
30.574565887451172,2024-01-31
30.832744598388672,2024-02-01
30.6937255859375,2024-02-02
30.306453704833984,2024-02-05
30.465333938598633,2024-02-06
30.356103897094727,2024-02-07
30.28659439086914,2024-02-08
30.187292098999023,2024-02-09
30.44547462463379,2024-02-12
30.03834342956543,2024-02-13
30.097923278808594,2024-02-14
30.41568374633789,2024-02-15
30.36603355407715,2024-02-16
30.48519515991211,2024-02-20
30.73344612121582,2024-02-21
30.842674255371094,2024-02-22
30.951906204223633,2024-02-23
30.6937255859375,2024-02-26
30.62421417236328,2024-02-27
30.62421417236328,2024-02-28
30.6937255859375,2024-02-29
30.6639347076416,2024-03-01
30.713584899902344,2024-03-04
30.683794021606445,2024-03-05
30.941974639892578,2024-03-06
30.961835861206055,2024-03-07
31.11078643798828,2024-03-08
31.4086856842041,2024-03-11
31.428546905517578,2024-03-12
31.428546905517578,2024-03-13
31.200157165527344,2024-03-14
31.120716094970703,2024-03-15
31.249805450439453,2024-03-18
31.398757934570312,2024-03-19
31.428546905517578,2024-03-20
31.54770851135254,2024-03-21
31.418617248535156,2024-03-22
31.478199005126953,2024-03-25
31.428546905517578,2024-03-26
31.905189514160156,2024-03-27
32.073997497558594,2024-03-28
31.959999084472656,2024-04-01
31.899999618530273,2024-04-02
31.709999084472656,2024-04-03
31.459999084472656,2024-04-04
31.520000457763672,2024-04-05
31.489999771118164,2024-04-08
31.719999313354492,2024-04-09
