BDX,Date
7.261982440948486,1994-11-04
7.182617664337158,1994-11-07
7.3413472175598145,1994-11-08
7.500087261199951,1994-11-09
7.500087261199951,1994-11-10
7.4802398681640625,1994-11-11
7.500087261199951,1994-11-14
7.4802398681640625,1994-11-15
7.460400104522705,1994-11-16
7.579446792602539,1994-11-17
7.4802398681640625,1994-11-18
7.440557479858398,1994-11-21
7.420714855194092,1994-11-22
7.361189842224121,1994-11-23
7.420714855194092,1994-11-25
7.440557479858398,1994-11-28
7.460400104522705,1994-11-29
7.500087261199951,1994-11-30
7.381030559539795,1994-12-01
7.460400104522705,1994-12-02
7.519920825958252,1994-12-05
7.678657531738281,1994-12-06
7.718337059020996,1994-12-07
7.539764881134033,1994-12-08
7.500087261199951,1994-12-09
7.579446792602539,1994-12-12
7.6719069480896,1994-12-13
7.771541595458984,1994-12-14
7.891107082366943,1994-12-15
7.85125207901001,1994-12-16
7.85125207901001,1994-12-19
7.831326484680176,1994-12-20
7.811398983001709,1994-12-21
7.811398983001709,1994-12-22
7.85125207901001,1994-12-23
7.871180057525635,1994-12-27
7.791472434997559,1994-12-28
7.711765766143799,1994-12-29
7.651979446411133,1994-12-30
7.691833972930908,1995-01-03
7.771541595458984,1995-01-04
7.930958271026611,1995-01-05
8.01066780090332,1995-01-06
7.911034107208252,1995-01-09
8.01066780090332,1995-01-10
7.9708123207092285,1995-01-11
7.771541595458984,1995-01-12
7.811398983001709,1995-01-13
7.950888156890869,1995-01-16
8.050525665283203,1995-01-17
8.150154113769531,1995-01-18
8.209939002990723,1995-01-19
8.110302925109863,1995-01-20
7.9708123207092285,1995-01-23
8.110302925109863,1995-01-24
8.269721031188965,1995-01-25
8.150154113769531,1995-01-26
8.150154113769531,1995-01-27
8.190010070800781,1995-01-30
8.369355201721191,1995-01-31
8.349430084228516,1995-02-01
8.309577941894531,1995-02-02
8.24979305267334,1995-02-03
8.190010070800781,1995-02-06
8.24979305267334,1995-02-07
8.24979305267334,1995-02-08
8.24979305267334,1995-02-09
8.229865074157715,1995-02-10
8.190010070800781,1995-02-13
8.209939002990723,1995-02-14
8.229865074157715,1995-02-15
8.190010070800781,1995-02-16
8.190010070800781,1995-02-17
8.13023567199707,1995-02-21
8.269721031188965,1995-02-22
8.289650917053223,1995-02-23
8.409210205078125,1995-02-24
8.369355201721191,1995-02-27
8.369355201721191,1995-02-28
8.349430084228516,1995-03-01
8.468990325927734,1995-03-02
8.52877140045166,1995-03-03
8.621589660644531,1995-03-06
8.441557884216309,1995-03-07
8.501564979553223,1995-03-08
8.681601524353027,1995-03-09
8.681601524353027,1995-03-10
8.961645126342773,1995-03-13
9.061668395996094,1995-03-14
8.901643753051758,1995-03-15
8.941643714904785,1995-03-16
8.961645126342773,1995-03-17
8.86163330078125,1995-03-20
8.761612892150879,1995-03-21
8.86163330078125,1995-03-22
8.821622848510742,1995-03-23
8.821622848510742,1995-03-24
8.78161334991455,1995-03-27
8.88163948059082,1995-03-28
8.981657981872559,1995-03-29
8.761612892150879,1995-03-30
8.681601524353027,1995-03-31
8.78161334991455,1995-04-03
8.901643753051758,1995-04-04
9.001657485961914,1995-04-05
9.041664123535156,1995-04-06
9.001657485961914,1995-04-07
8.921642303466797,1995-04-10
9.021655082702637,1995-04-11
9.101675987243652,1995-04-12
9.26170539855957,1995-04-13
9.161688804626465,1995-04-17
9.201695442199707,1995-04-18
9.041664123535156,1995-04-19
8.921642303466797,1995-04-20
8.921642303466797,1995-04-21
8.961645126342773,1995-04-24
9.041664123535156,1995-04-25
8.961645126342773,1995-04-26
8.921642303466797,1995-04-27
8.921642303466797,1995-04-28
9.101675987243652,1995-05-01
9.221697807312012,1995-05-02
9.12168025970459,1995-05-03
9.161688804626465,1995-05-04
9.141684532165527,1995-05-05
9.201695442199707,1995-05-08
9.181694030761719,1995-05-09
9.221697807312012,1995-05-10
9.181694030761719,1995-05-11
8.981657981872559,1995-05-12
9.061668395996094,1995-05-15
9.181694030761719,1995-05-16
9.241700172424316,1995-05-17
9.141684532165527,1995-05-18
9.361727714538574,1995-05-19
9.181694030761719,1995-05-22
9.201695442199707,1995-05-23
9.34172248840332,1995-05-24
9.481748580932617,1995-05-25
9.481748580932617,1995-05-26
9.361727714538574,1995-05-30
9.201695442199707,1995-05-31
9.34172248840332,1995-06-01
9.321718215942383,1995-06-02
9.281706809997559,1995-06-05
9.21426010131836,1995-06-06
9.374857902526855,1995-06-07
9.21426010131836,1995-06-08
9.234333992004395,1995-06-09
9.21426010131836,1995-06-12
9.334707260131836,1995-06-13
9.394936561584473,1995-06-14
9.455158233642578,1995-06-15
9.455158233642578,1995-06-16
9.435078620910645,1995-06-19
9.334707260131836,1995-06-20
9.455158233642578,1995-06-21
9.475228309631348,1995-06-22
9.515380859375,1995-06-23
9.475228309631348,1995-06-26
9.234333992004395,1995-06-27
9.274482727050781,1995-06-28
9.254405975341797,1995-06-29
9.354782104492188,1995-06-30
9.394936561584473,1995-07-03
9.21426010131836,1995-07-05
9.314629554748535,1995-07-06
9.013514518737793,1995-07-07
9.1138916015625,1995-07-10
9.1138916015625,1995-07-11
9.194186210632324,1995-07-12
9.194186210632324,1995-07-13
9.154034614562988,1995-07-14
9.234333992004395,1995-07-17
9.254405975341797,1995-07-18
9.21426010131836,1995-07-19
9.21426010131836,1995-07-20
9.21426010131836,1995-07-21
9.254405975341797,1995-07-24
9.314629554748535,1995-07-25
9.354782104492188,1995-07-26
9.696046829223633,1995-07-27
9.515380859375,1995-07-28
9.455158233642578,1995-07-31
9.535451889038086,1995-08-01
9.374857902526855,1995-08-02
9.254405975341797,1995-08-03
9.314629554748535,1995-08-04
9.354782104492188,1995-08-07
9.314629554748535,1995-08-08
9.475228309631348,1995-08-09
9.535451889038086,1995-08-10
9.435078620910645,1995-08-11
9.415005683898926,1995-08-14
9.415005683898926,1995-08-15
9.354782104492188,1995-08-16
9.354782104492188,1995-08-17
9.294557571411133,1995-08-18
9.254405975341797,1995-08-21
9.174111366271973,1995-08-22
9.154034614562988,1995-08-23
9.133959770202637,1995-08-24
9.053658485412598,1995-08-25
9.053658485412598,1995-08-28
9.053658485412598,1995-08-29
9.133959770202637,1995-08-30
9.053658485412598,1995-08-31
9.21426010131836,1995-09-01
9.354782104492188,1995-09-05
9.266949653625488,1995-09-06
9.186363220214844,1995-09-07
9.065492630004883,1995-09-08
9.065492630004883,1995-09-11
9.146076202392578,1995-09-12
9.266949653625488,1995-09-13
9.448254585266113,1995-09-14
9.448254585266113,1995-09-15
9.448254585266113,1995-09-18
9.347530364990234,1995-09-19
9.548985481262207,1995-09-20
9.548985481262207,1995-09-21
9.790730476379395,1995-09-22
9.891459465026855,1995-09-25
9.972043991088867,1995-09-26
10.133203506469727,1995-09-27
10.193642616271973,1995-09-28
10.133203506469727,1995-09-29
10.435385704040527,1995-10-02
10.233930587768555,1995-10-03
10.052618980407715,1995-10-04
10.113061904907227,1995-10-05
10.354805946350098,1995-10-06
10.213788032531738,1995-10-09
10.133203506469727,1995-10-10
10.113061904907227,1995-10-11
10.3346586227417,1995-10-12
10.475677490234375,1995-10-13
10.415240287780762,1995-10-16
10.455533027648926,1995-10-17
10.475677490234375,1995-10-18
10.616694450378418,1995-10-19
10.576410293579102,1995-10-20
10.576410293579102,1995-10-23
10.596550941467285,1995-10-24
10.616694450378418,1995-10-25
10.515966415405273,1995-10-26
10.475677490234375,1995-10-27
10.49582576751709,1995-10-30
10.475677490234375,1995-10-31
10.677128791809082,1995-11-01
10.55626392364502,1995-11-02
10.536114692687988,1995-11-03
10.536114692687988,1995-11-06
10.55626392364502,1995-11-07
10.596550941467285,1995-11-08
10.697279930114746,1995-11-09
10.737571716308594,1995-11-10
10.79800796508789,1995-11-13
10.838298797607422,1995-11-14
10.818150520324707,1995-11-15
10.87858772277832,1995-11-16
10.95916748046875,1995-11-17
11.039750099182129,1995-11-20
11.100192070007324,1995-11-21
11.019612312316895,1995-11-22
11.019612312316895,1995-11-24
11.039750099182129,1995-11-27
10.939024925231934,1995-11-28
