NOW,Date
63.650001525878906,2016-04-05
63.84000015258789,2016-04-06
64.0199966430664,2016-04-07
64.5,2016-04-08
63.310001373291016,2016-04-11
61.75,2016-04-12
63.77000045776367,2016-04-13
63.0,2016-04-14
63.279998779296875,2016-04-15
64.47000122070312,2016-04-18
63.66999816894531,2016-04-19
65.11000061035156,2016-04-20
74.2699966430664,2016-04-21
73.11000061035156,2016-04-22
73.41000366210938,2016-04-25
72.66000366210938,2016-04-26
73.1500015258789,2016-04-27
71.37000274658203,2016-04-28
71.4800033569336,2016-04-29
72.0199966430664,2016-05-02
69.83999633789062,2016-05-03
67.61000061035156,2016-05-04
67.79000091552734,2016-05-05
67.27999877929688,2016-05-06
67.43000030517578,2016-05-09
68.52999877929688,2016-05-10
68.63999938964844,2016-05-11
67.47000122070312,2016-05-12
67.44000244140625,2016-05-13
70.30000305175781,2016-05-16
69.5,2016-05-17
70.02999877929688,2016-05-18
69.75,2016-05-19
70.0,2016-05-20
70.2300033569336,2016-05-23
70.9800033569336,2016-05-24
70.76000213623047,2016-05-25
70.05000305175781,2016-05-26
70.7300033569336,2016-05-27
71.62999725341797,2016-05-31
73.16999816894531,2016-06-01
74.2300033569336,2016-06-02
73.52999877929688,2016-06-03
75.05999755859375,2016-06-06
76.0199966430664,2016-06-07
77.04000091552734,2016-06-08
75.55999755859375,2016-06-09
74.02999877929688,2016-06-10
72.70999908447266,2016-06-13
72.9800033569336,2016-06-14
74.47000122070312,2016-06-15
73.68000030517578,2016-06-16
72.06999969482422,2016-06-17
72.5999984741211,2016-06-20
72.7300033569336,2016-06-21
71.91999816894531,2016-06-22
75.18000030517578,2016-06-23
70.33000183105469,2016-06-24
63.66999816894531,2016-06-27
65.12999725341797,2016-06-28
66.44000244140625,2016-06-29
66.4000015258789,2016-06-30
66.20999908447266,2016-07-01
65.2699966430664,2016-07-05
65.33000183105469,2016-07-06
65.01000213623047,2016-07-07
69.12000274658203,2016-07-08
68.8499984741211,2016-07-11
70.45999908447266,2016-07-12
70.1500015258789,2016-07-13
70.16000366210938,2016-07-14
71.0199966430664,2016-07-15
69.83000183105469,2016-07-18
69.98999786376953,2016-07-19
72.6500015258789,2016-07-20
71.05000305175781,2016-07-21
72.66999816894531,2016-07-22
73.55999755859375,2016-07-25
73.33999633789062,2016-07-26
72.9800033569336,2016-07-27
76.37999725341797,2016-07-28
74.91999816894531,2016-07-29
75.06999969482422,2016-08-01
73.2300033569336,2016-08-02
74.2699966430664,2016-08-03
74.94000244140625,2016-08-04
75.83000183105469,2016-08-05
74.94000244140625,2016-08-08
75.0,2016-08-09
74.55000305175781,2016-08-10
76.08999633789062,2016-08-11
75.7699966430664,2016-08-12
76.73999786376953,2016-08-15
74.5199966430664,2016-08-16
73.06999969482422,2016-08-17
73.06999969482422,2016-08-18
73.69000244140625,2016-08-19
71.38999938964844,2016-08-22
72.62000274658203,2016-08-23
72.7699966430664,2016-08-24
73.5999984741211,2016-08-25
73.5,2016-08-26
73.38999938964844,2016-08-29
73.44000244140625,2016-08-30
72.66999816894531,2016-08-31
74.0,2016-09-01
76.23999786376953,2016-09-02
77.72000122070312,2016-09-06
76.55999755859375,2016-09-07
75.4000015258789,2016-09-08
73.58000183105469,2016-09-09
74.52999877929688,2016-09-12
72.41999816894531,2016-09-13
72.55999755859375,2016-09-14
77.70999908447266,2016-09-15
77.29000091552734,2016-09-16
75.98999786376953,2016-09-19
75.27999877929688,2016-09-20
76.87999725341797,2016-09-21
77.91999816894531,2016-09-22
77.44999694824219,2016-09-23
76.75,2016-09-26
79.04000091552734,2016-09-27
79.7699966430664,2016-09-28
78.4800033569336,2016-09-29
79.1500015258789,2016-09-30
79.56999969482422,2016-10-03
79.27999877929688,2016-10-04
79.43000030517578,2016-10-05
78.37999725341797,2016-10-06
78.5199966430664,2016-10-07
80.02999877929688,2016-10-10
78.80000305175781,2016-10-11
75.2699966430664,2016-10-12
75.38999938964844,2016-10-13
75.62000274658203,2016-10-14
74.63999938964844,2016-10-17
76.16000366210938,2016-10-18
78.91999816894531,2016-10-19
78.8499984741211,2016-10-20
80.05999755859375,2016-10-21
81.0,2016-10-24
79.79000091552734,2016-10-25
78.9000015258789,2016-10-26
84.95999908447266,2016-10-27
86.12000274658203,2016-10-28
87.91000366210938,2016-10-31
86.88999938964844,2016-11-01
84.58999633789062,2016-11-02
83.87999725341797,2016-11-03
83.20999908447266,2016-11-04
85.08999633789062,2016-11-07
85.5,2016-11-08
84.9800033569336,2016-11-09
82.13999938964844,2016-11-10
82.62999725341797,2016-11-11
83.2699966430664,2016-11-14
85.62000274658203,2016-11-15
85.66999816894531,2016-11-16
86.83000183105469,2016-11-17
85.75,2016-11-18
86.55000305175781,2016-11-21
86.2300033569336,2016-11-22
87.05000305175781,2016-11-23
87.73999786376953,2016-11-25
84.81999969482422,2016-11-28
83.41999816894531,2016-11-29
83.1500015258789,2016-11-30
77.08999633789062,2016-12-01
76.55999755859375,2016-12-02
79.87000274658203,2016-12-05
79.61000061035156,2016-12-06
79.9800033569336,2016-12-07
80.11000061035156,2016-12-08
79.4000015258789,2016-12-09
77.87999725341797,2016-12-12
79.38999938964844,2016-12-13
78.94999694824219,2016-12-14
79.43000030517578,2016-12-15
77.86000061035156,2016-12-16
77.5,2016-12-19
78.30000305175781,2016-12-20
77.25,2016-12-21
74.55000305175781,2016-12-22
76.0199966430664,2016-12-23
76.87999725341797,2016-12-27
75.22000122070312,2016-12-28
74.94000244140625,2016-12-29
74.33999633789062,2016-12-30
75.66000366210938,2017-01-03
78.83000183105469,2017-01-04
79.12999725341797,2017-01-05
82.0999984741211,2017-01-06
82.0,2017-01-09
81.66999816894531,2017-01-10
83.9000015258789,2017-01-11
83.45999908447266,2017-01-12
83.52999877929688,2017-01-13
81.41000366210938,2017-01-17
82.8499984741211,2017-01-18
82.69999694824219,2017-01-19
83.4000015258789,2017-01-20
83.25,2017-01-23
83.97000122070312,2017-01-24
86.36000061035156,2017-01-25
89.4800033569336,2017-01-26
90.08999633789062,2017-01-27
90.12000274658203,2017-01-30
90.62000274658203,2017-01-31
89.69999694824219,2017-02-01
88.86000061035156,2017-02-02
89.47000122070312,2017-02-03
90.5,2017-02-06
90.66000366210938,2017-02-07
90.08999633789062,2017-02-08
92.30000305175781,2017-02-09
92.45999908447266,2017-02-10
91.73999786376953,2017-02-13
92.88999938964844,2017-02-14
93.97000122070312,2017-02-15
91.8499984741211,2017-02-16
92.73999786376953,2017-02-17
93.18000030517578,2017-02-21
92.9800033569336,2017-02-22
92.6500015258789,2017-02-23
91.81999969482422,2017-02-24
87.75,2017-02-27
86.91999816894531,2017-02-28
88.88999938964844,2017-03-01
86.33999633789062,2017-03-02
86.47000122070312,2017-03-03
86.26000213623047,2017-03-06
87.05999755859375,2017-03-07
87.29000091552734,2017-03-08
87.83000183105469,2017-03-09
88.02999877929688,2017-03-10
88.63999938964844,2017-03-13
87.47000122070312,2017-03-14
88.41000366210938,2017-03-15
88.80000305175781,2017-03-16
88.70999908447266,2017-03-17
88.11000061035156,2017-03-20
83.93000030517578,2017-03-21
85.04000091552734,2017-03-22
84.4000015258789,2017-03-23
84.80999755859375,2017-03-24
84.87000274658203,2017-03-27
86.0,2017-03-28
87.61000061035156,2017-03-29
86.94000244140625,2017-03-30
87.47000122070312,2017-03-31
86.22000122070312,2017-04-03
85.29000091552734,2017-04-04
85.66000366210938,2017-04-05
86.19000244140625,2017-04-06
86.0199966430664,2017-04-07
85.52999877929688,2017-04-10
85.38999938964844,2017-04-11
84.48999786376953,2017-04-12
84.63999938964844,2017-04-13
86.41000366210938,2017-04-17
87.5999984741211,2017-04-18
88.1500015258789,2017-04-19
88.26000213623047,2017-04-20
88.31999969482422,2017-04-21
89.41999816894531,2017-04-24
90.23999786376953,2017-04-25
90.91999816894531,2017-04-26
94.33000183105469,2017-04-27
94.4800033569336,2017-04-28
94.93000030517578,2017-05-01
94.95999908447266,2017-05-02
94.11000061035156,2017-05-03
96.0199966430664,2017-05-04
98.06999969482422,2017-05-05
97.9000015258789,2017-05-08
97.33000183105469,2017-05-09
96.47000122070312,2017-05-10
96.76000213623047,2017-05-11
96.9000015258789,2017-05-12
97.94999694824219,2017-05-15
100.18000030517578,2017-05-16
98.55000305175781,2017-05-17
98.97000122070312,2017-05-18
99.30000305175781,2017-05-19
101.69999694824219,2017-05-22
101.69999694824219,2017-05-23
103.0,2017-05-24
104.5199966430664,2017-05-25
106.02999877929688,2017-05-26
105.36000061035156,2017-05-30
104.6500015258789,2017-05-31
106.51000213623047,2017-06-01
107.30000305175781,2017-06-02
107.43000030517578,2017-06-05
107.87000274658203,2017-06-06
108.19000244140625,2017-06-07
109.68000030517578,2017-06-08
103.73999786376953,2017-06-09
102.31999969482422,2017-06-12
102.22000122070312,2017-06-13
102.16000366210938,2017-06-14
101.26000213623047,2017-06-15
101.19999694824219,2017-06-16
103.5999984741211,2017-06-19
103.01000213623047,2017-06-20
105.62000274658203,2017-06-21
106.93000030517578,2017-06-22
107.79000091552734,2017-06-23
108.3499984741211,2017-06-26
106.7699966430664,2017-06-27
108.80999755859375,2017-06-28
105.81999969482422,2017-06-29
106.0,2017-06-30
103.58000183105469,2017-07-03
105.11000061035156,2017-07-05
104.54000091552734,2017-07-06
106.29000091552734,2017-07-07
108.19000244140625,2017-07-10
109.19999694824219,2017-07-11
112.26000213623047,2017-07-12
111.2300033569336,2017-07-13
110.37999725341797,2017-07-14
110.0,2017-07-17
110.77999877929688,2017-07-18
110.12000274658203,2017-07-19
109.83999633789062,2017-07-20
108.19000244140625,2017-07-21
107.94999694824219,2017-07-24
107.77999877929688,2017-07-25
109.72000122070312,2017-07-26
110.54000091552734,2017-07-27
111.6500015258789,2017-07-28
110.44999694824219,2017-07-31
110.75,2017-08-01
107.16999816894531,2017-08-02
107.12000274658203,2017-08-03
109.70999908447266,2017-08-04
108.76000213623047,2017-08-07
107.68000030517578,2017-08-08
107.33000183105469,2017-08-09
104.41999816894531,2017-08-10
106.05000305175781,2017-08-11
107.9000015258789,2017-08-14
107.30999755859375,2017-08-15
109.5,2017-08-16
106.86000061035156,2017-08-17
107.2300033569336,2017-08-18
108.80999755859375,2017-08-21
110.41000366210938,2017-08-22
109.83999633789062,2017-08-23
110.66999816894531,2017-08-24
110.58999633789062,2017-08-25
111.91000366210938,2017-08-28
111.75,2017-08-29
114.2699966430664,2017-08-30
116.19000244140625,2017-08-31
115.48999786376953,2017-09-01
116.1500015258789,2017-09-05
114.68000030517578,2017-09-06
117.77999877929688,2017-09-07
116.4000015258789,2017-09-08
117.66999816894531,2017-09-11
116.26000213623047,2017-09-12
116.05000305175781,2017-09-13
115.95999908447266,2017-09-14
116.11000061035156,2017-09-15
116.51000213623047,2017-09-18
116.68000030517578,2017-09-19
115.4000015258789,2017-09-20
115.0199966430664,2017-09-21
115.80999755859375,2017-09-22
111.83999633789062,2017-09-25
111.79000091552734,2017-09-26
115.5,2017-09-27
116.6500015258789,2017-09-28
117.52999877929688,2017-09-29
116.80000305175781,2017-10-02
117.83000183105469,2017-10-03
118.05999755859375,2017-10-04
119.37999725341797,2017-10-05
121.75,2017-10-06
121.33000183105469,2017-10-09
120.95999908447266,2017-10-10
120.68000030517578,2017-10-11
121.97000122070312,2017-10-12
122.29000091552734,2017-10-13
121.4000015258789,2017-10-16
122.75,2017-10-17
120.7699966430664,2017-10-18
120.80999755859375,2017-10-19
124.81999969482422,2017-10-20
123.98999786376953,2017-10-23
125.88999938964844,2017-10-24
124.62000274658203,2017-10-25
126.13999938964844,2017-10-26
125.7300033569336,2017-10-27
125.05000305175781,2017-10-30
126.37000274658203,2017-10-31
124.51000213623047,2017-11-01
124.33999633789062,2017-11-02
124.91000366210938,2017-11-03
124.7300033569336,2017-11-06
125.52999877929688,2017-11-07
127.62000274658203,2017-11-08
125.55000305175781,2017-11-09
125.9800033569336,2017-11-10
125.02999877929688,2017-11-13
124.4800033569336,2017-11-14
123.31999969482422,2017-11-15
125.72000122070312,2017-11-16
127.54000091552734,2017-11-17
127.66999816894531,2017-11-20
128.07000732421875,2017-11-21
127.44999694824219,2017-11-22
128.3000030517578,2017-11-24
126.98999786376953,2017-11-27
126.62999725341797,2017-11-28
120.58999633789062,2017-11-29
123.0,2017-11-30
122.66000366210938,2017-12-01
113.62000274658203,2017-12-04
116.19999694824219,2017-12-05
117.76000213623047,2017-12-06
121.0,2017-12-07
121.80999755859375,2017-12-08
123.08999633789062,2017-12-11
121.01000213623047,2017-12-12
123.37000274658203,2017-12-13
126.16999816894531,2017-12-14
129.5,2017-12-15
130.69000244140625,2017-12-18
129.9600067138672,2017-12-19
129.0,2017-12-20
128.97000122070312,2017-12-21
129.19000244140625,2017-12-22
129.32000732421875,2017-12-26
130.25999450683594,2017-12-27
130.69000244140625,2017-12-28
130.38999938964844,2017-12-29
131.72999572753906,2018-01-02
132.91000366210938,2018-01-03
133.85000610351562,2018-01-04
135.00999450683594,2018-01-05
135.3000030517578,2018-01-08
135.4499969482422,2018-01-09
136.22999572753906,2018-01-10
137.5800018310547,2018-01-11
138.19000244140625,2018-01-12
139.7899932861328,2018-01-16
140.7899932861328,2018-01-17
141.1300048828125,2018-01-18
142.27000427246094,2018-01-19
143.89999389648438,2018-01-22
144.42999267578125,2018-01-23
145.44000244140625,2018-01-24
145.5399932861328,2018-01-25
149.74000549316406,2018-01-26
147.08999633789062,2018-01-29
146.58999633789062,2018-01-30
148.8699951171875,2018-01-31
152.80999755859375,2018-02-01
149.75999450683594,2018-02-02
147.38999938964844,2018-02-05
149.02000427246094,2018-02-06
153.1699981689453,2018-02-07
140.10000610351562,2018-02-08
145.16000366210938,2018-02-09
147.24000549316406,2018-02-12
147.5500030517578,2018-02-13
147.74000549316406,2018-02-14
152.5399932861328,2018-02-15
154.02999877929688,2018-02-16
156.75999450683594,2018-02-20
157.5800018310547,2018-02-21
156.0500030517578,2018-02-22
160.39999389648438,2018-02-23
160.57000732421875,2018-02-26
163.33999633789062,2018-02-27
161.00999450683594,2018-02-28
159.57000732421875,2018-03-01
166.6699981689453,2018-03-02
168.3000030517578,2018-03-05
171.07000732421875,2018-03-06
173.05999755859375,2018-03-07
172.99000549316406,2018-03-08
172.75999450683594,2018-03-09
174.42999267578125,2018-03-12
173.9600067138672,2018-03-13
175.33999633789062,2018-03-14
173.8300018310547,2018-03-15
169.97999572753906,2018-03-16
169.80999755859375,2018-03-19
172.11000061035156,2018-03-20
173.19000244140625,2018-03-21
168.75999450683594,2018-03-22
164.77000427246094,2018-03-23
171.4499969482422,2018-03-26
162.82000732421875,2018-03-27
159.67999267578125,2018-03-28
165.4499969482422,2018-03-29
161.6199951171875,2018-04-02
161.77000427246094,2018-04-03
164.69000244140625,2018-04-04
165.77000427246094,2018-04-05
162.94000244140625,2018-04-06
162.88999938964844,2018-04-09
166.5800018310547,2018-04-10
166.5,2018-04-11
168.57000732421875,2018-04-12
166.89999389648438,2018-04-13
169.4499969482422,2018-04-16
174.5399932861328,2018-04-17
174.3000030517578,2018-04-18
172.99000549316406,2018-04-19
168.89999389648438,2018-04-20
167.50999450683594,2018-04-23
160.66000366210938,2018-04-24
158.0,2018-04-25
165.16000366210938,2018-04-26
163.17999267578125,2018-04-27
166.13999938964844,2018-04-30
165.4199981689453,2018-05-01
165.5,2018-05-02
168.72999572753906,2018-05-03
171.22000122070312,2018-05-04
176.02000427246094,2018-05-07
176.02999877929688,2018-05-08
180.0399932861328,2018-05-09
178.97999572753906,2018-05-10
178.8699951171875,2018-05-11
173.72999572753906,2018-05-14
173.4199981689453,2018-05-15
171.14999389648438,2018-05-16
171.7100067138672,2018-05-17
173.94000244140625,2018-05-18
171.4499969482422,2018-05-21
170.25999450683594,2018-05-22
173.9600067138672,2018-05-23
175.52000427246094,2018-05-24
176.72000122070312,2018-05-25
176.3000030517578,2018-05-29
178.47000122070312,2018-05-30
177.61000061035156,2018-05-31
181.50999450683594,2018-06-01
183.5,2018-06-04
186.08999633789062,2018-06-05
186.4199981689453,2018-06-06
177.4499969482422,2018-06-07
178.19000244140625,2018-06-08
180.0800018310547,2018-06-11
181.83999633789062,2018-06-12
181.22999572753906,2018-06-13
185.33999633789062,2018-06-14
186.35000610351562,2018-06-15
186.41000366210938,2018-06-18
183.61000061035156,2018-06-19
184.75999450683594,2018-06-20
180.27000427246094,2018-06-21
176.6999969482422,2018-06-22
171.38999938964844,2018-06-25
170.85000610351562,2018-06-26
167.97000122070312,2018-06-27
172.41000366210938,2018-06-28
172.47000122070312,2018-06-29
177.60000610351562,2018-07-02
177.19000244140625,2018-07-03
179.42999267578125,2018-07-05
182.16000366210938,2018-07-06
184.85000610351562,2018-07-09
185.60000610351562,2018-07-10
187.17999267578125,2018-07-11
194.66000366210938,2018-07-12
191.05999755859375,2018-07-13
189.0800018310547,2018-07-16
191.1999969482422,2018-07-17
192.00999450683594,2018-07-18
190.0399932861328,2018-07-19
191.0800018310547,2018-07-20
190.5,2018-07-23
184.91000366210938,2018-07-24
183.86000061035156,2018-07-25
192.32000732421875,2018-07-26
183.9499969482422,2018-07-27
178.80999755859375,2018-07-30
175.9600067138672,2018-07-31
177.94000244140625,2018-08-01
182.83999633789062,2018-08-02
180.8800048828125,2018-08-03
184.66000366210938,2018-08-06
185.74000549316406,2018-08-07
186.1300048828125,2018-08-08
188.33999633789062,2018-08-09
187.47000122070312,2018-08-10
185.02000427246094,2018-08-13
184.49000549316406,2018-08-14
182.72999572753906,2018-08-15
182.02999877929688,2018-08-16
180.8300018310547,2018-08-17
181.36000061035156,2018-08-20
182.10000610351562,2018-08-21
182.41000366210938,2018-08-22
184.85000610351562,2018-08-23
193.55999755859375,2018-08-24
193.25,2018-08-27
194.25999450683594,2018-08-28
200.22999572753906,2018-08-29
198.4499969482422,2018-08-30
196.36000061035156,2018-08-31
200.25999450683594,2018-09-04
190.75999450683594,2018-09-05
193.17999267578125,2018-09-06
196.97999572753906,2018-09-07
199.00999450683594,2018-09-10
199.5,2018-09-11
202.77000427246094,2018-09-12
204.5800018310547,2018-09-13
202.97000122070312,2018-09-14
192.82000732421875,2018-09-17
191.8800048828125,2018-09-18
186.0,2018-09-19
187.35000610351562,2018-09-20
189.69000244140625,2018-09-21
193.1199951171875,2018-09-24
197.61000061035156,2018-09-25
195.7100067138672,2018-09-26
195.0800018310547,2018-09-27
195.6300048828125,2018-09-28
194.61000061035156,2018-10-01
192.89999389648438,2018-10-02
196.1999969482422,2018-10-03
187.44000244140625,2018-10-04
186.60000610351562,2018-10-05
180.25999450683594,2018-10-08
181.41000366210938,2018-10-09
172.13999938964844,2018-10-10
174.97000122070312,2018-10-11
184.4499969482422,2018-10-12
180.91000366210938,2018-10-15
192.72000122070312,2018-10-16
190.25999450683594,2018-10-17
185.17999267578125,2018-10-18
177.14999389648438,2018-10-19
178.83999633789062,2018-10-22
181.77999877929688,2018-10-23
170.2100067138672,2018-10-24
172.6300048828125,2018-10-25
166.75999450683594,2018-10-26
164.22999572753906,2018-10-29
168.5,2018-10-30
181.0399932861328,2018-10-31
183.72999572753906,2018-11-01
178.77999877929688,2018-11-02
180.41000366210938,2018-11-05
177.3699951171875,2018-11-06
190.8300018310547,2018-11-07
186.16000366210938,2018-11-08
177.58999633789062,2018-11-09
172.3699951171875,2018-11-12
168.6699981689453,2018-11-13
167.3800048828125,2018-11-14
172.97000122070312,2018-11-15
171.08999633789062,2018-11-16
156.8000030517578,2018-11-19
157.24000549316406,2018-11-20
159.13999938964844,2018-11-21
160.6300048828125,2018-11-23
167.25999450683594,2018-11-26
165.74000549316406,2018-11-27
177.8699951171875,2018-11-28
179.10000610351562,2018-11-29
185.27000427246094,2018-11-30
188.08999633789062,2018-12-03
180.85000610351562,2018-12-04
187.60000610351562,2018-12-06
182.3800048828125,2018-12-07
184.89999389648438,2018-12-10
183.4199981689453,2018-12-11
187.63999938964844,2018-12-12
188.14999389648438,2018-12-13
181.97999572753906,2018-12-14
171.47000122070312,2018-12-17
173.57000732421875,2018-12-18
174.0399932861328,2018-12-19
169.9199981689453,2018-12-20
162.0,2018-12-21
158.9199981689453,2018-12-24
169.50999450683594,2018-12-26
178.1999969482422,2018-12-27
180.3300018310547,2018-12-28
178.0500030517578,2018-12-31
178.32000732421875,2019-01-02
169.1199951171875,2019-01-03
179.22999572753906,2019-01-04
186.6699981689453,2019-01-07
188.11000061035156,2019-01-08
190.47000122070312,2019-01-09
190.0,2019-01-10
191.69000244140625,2019-01-11
188.39999389648438,2019-01-14
188.35000610351562,2019-01-15
189.58999633789062,2019-01-16
186.52999877929688,2019-01-17
190.08999633789062,2019-01-18
185.6999969482422,2019-01-22
183.9600067138672,2019-01-23
185.6999969482422,2019-01-24
191.0800018310547,2019-01-25
187.94000244140625,2019-01-28
184.82000732421875,2019-01-29
194.0,2019-01-30
220.02000427246094,2019-01-31
221.50999450683594,2019-02-01
225.13999938964844,2019-02-04
228.35000610351562,2019-02-05
225.55999755859375,2019-02-06
226.9600067138672,2019-02-07
228.55999755859375,2019-02-08
229.00999450683594,2019-02-11
234.64999389648438,2019-02-12
231.97000122070312,2019-02-13
234.02999877929688,2019-02-14
234.88999938964844,2019-02-15
234.5800018310547,2019-02-19
229.5,2019-02-20
230.00999450683594,2019-02-21
235.0,2019-02-22
237.0,2019-02-25
236.2100067138672,2019-02-26
240.30999755859375,2019-02-27
239.44000244140625,2019-02-28
243.52000427246094,2019-03-01
236.97000122070312,2019-03-04
236.0,2019-03-05
233.11000061035156,2019-03-06
233.3699951171875,2019-03-07
233.9499969482422,2019-03-08
239.86000061035156,2019-03-11
238.7100067138672,2019-03-12
240.38999938964844,2019-03-13
241.58999633789062,2019-03-14
241.88999938964844,2019-03-15
240.97999572753906,2019-03-18
241.9600067138672,2019-03-19
244.58999633789062,2019-03-20
250.9499969482422,2019-03-21
241.2100067138672,2019-03-22
241.6999969482422,2019-03-25
245.0,2019-03-26
241.3699951171875,2019-03-27
243.3300018310547,2019-03-28
246.49000549316406,2019-03-29
245.72999572753906,2019-04-01
246.82000732421875,2019-04-02
247.13999938964844,2019-04-03
237.02999877929688,2019-04-04
236.97999572753906,2019-04-05
237.2100067138672,2019-04-08
238.75999450683594,2019-04-09
243.66000366210938,2019-04-10
245.77000427246094,2019-04-11
244.3000030517578,2019-04-12
243.7899932861328,2019-04-15
239.80999755859375,2019-04-16
236.22999572753906,2019-04-17
237.39999389648438,2019-04-18
242.63999938964844,2019-04-22
243.5500030517578,2019-04-23
242.6999969482422,2019-04-24
260.69000244140625,2019-04-25
267.0799865722656,2019-04-26
271.69000244140625,2019-04-29
271.510009765625,2019-04-30
270.3999938964844,2019-05-01
262.6700134277344,2019-05-02
268.5199890136719,2019-05-03
269.75,2019-05-06
264.80999755859375,2019-05-07
265.9800109863281,2019-05-08
270.489990234375,2019-05-09
274.8999938964844,2019-05-10
260.1199951171875,2019-05-13
272.07000732421875,2019-05-14
273.9599914550781,2019-05-15
277.9599914550781,2019-05-16
272.989990234375,2019-05-17
265.0799865722656,2019-05-20
271.2099914550781,2019-05-21
273.3900146484375,2019-05-22
264.7900085449219,2019-05-23
268.95001220703125,2019-05-24
266.6499938964844,2019-05-28
264.19000244140625,2019-05-29
262.6000061035156,2019-05-30
261.92999267578125,2019-05-31
248.3800048828125,2019-06-03
257.54998779296875,2019-06-04
263.25,2019-06-05
268.489990234375,2019-06-06
274.54998779296875,2019-06-07
275.8699951171875,2019-06-10
266.2900085449219,2019-06-11
267.8800048828125,2019-06-12
273.7900085449219,2019-06-13
272.25,2019-06-14
274.55999755859375,2019-06-17
282.6400146484375,2019-06-18
285.510009765625,2019-06-19
288.79998779296875,2019-06-20
285.739990234375,2019-06-21
282.5,2019-06-24
275.3599853515625,2019-06-25
275.3399963378906,2019-06-26
278.510009765625,2019-06-27
274.57000732421875,2019-06-28
283.510009765625,2019-07-01
288.30999755859375,2019-07-02
293.1499938964844,2019-07-03
294.5299987792969,2019-07-05
293.0,2019-07-08
298.0199890136719,2019-07-09
298.75,2019-07-10
302.30999755859375,2019-07-11
301.1300048828125,2019-07-12
301.1000061035156,2019-07-15
295.5,2019-07-16
296.55999755859375,2019-07-17
294.67999267578125,2019-07-18
289.739990234375,2019-07-19
293.80999755859375,2019-07-22
291.010009765625,2019-07-23
297.2099914550781,2019-07-24
285.7300109863281,2019-07-25
289.3299865722656,2019-07-26
285.8399963378906,2019-07-29
281.0,2019-07-30
277.3900146484375,2019-07-31
274.0,2019-08-01
265.8599853515625,2019-08-02
256.80999755859375,2019-08-05
261.7099914550781,2019-08-06
260.69000244140625,2019-08-07
267.1099853515625,2019-08-08
263.82000732421875,2019-08-09
258.57000732421875,2019-08-12
262.19000244140625,2019-08-13
252.30999755859375,2019-08-14
252.2899932861328,2019-08-15
256.9100036621094,2019-08-16
255.50999450683594,2019-08-19
255.27999877929688,2019-08-20
265.7799987792969,2019-08-21
264.6400146484375,2019-08-22
263.07000732421875,2019-08-23
266.57000732421875,2019-08-26
266.2099914550781,2019-08-27
260.32000732421875,2019-08-28
264.7900085449219,2019-08-29
261.8399963378906,2019-08-30
263.3800048828125,2019-09-03
268.5199890136719,2019-09-04
269.6199951171875,2019-09-05
263.5,2019-09-06
254.67999267578125,2019-09-09
253.17999267578125,2019-09-10
253.6699981689453,2019-09-11
256.80999755859375,2019-09-12
251.9600067138672,2019-09-13
261.1499938964844,2019-09-16
264.04998779296875,2019-09-17
265.8500061035156,2019-09-18
268.739990234375,2019-09-19
271.1700134277344,2019-09-20
267.0,2019-09-23
257.5,2019-09-24
259.3800048828125,2019-09-25
257.989990234375,2019-09-26
250.25999450683594,2019-09-27
253.85000610351562,2019-09-30
250.1300048828125,2019-10-01
246.85000610351562,2019-10-02
257.3699951171875,2019-10-03
266.4800109863281,2019-10-04
268.1499938964844,2019-10-07
258.1300048828125,2019-10-08
262.0199890136719,2019-10-09
263.17999267578125,2019-10-10
270.3299865722656,2019-10-11
269.44000244140625,2019-10-14
274.239990234375,2019-10-15
254.60000610351562,2019-10-16
254.30999755859375,2019-10-17
243.0,2019-10-18
240.89999389648438,2019-10-21
228.33999633789062,2019-10-22
220.00999450683594,2019-10-23
237.77999877929688,2019-10-24
241.22000122070312,2019-10-25
244.6999969482422,2019-10-28
241.0399932861328,2019-10-29
249.9499969482422,2019-10-30
247.25999450683594,2019-10-31
253.02999877929688,2019-11-01
245.8000030517578,2019-11-04
241.86000061035156,2019-11-05
241.35000610351562,2019-11-06
240.88999938964844,2019-11-07
248.4499969482422,2019-11-08
248.5500030517578,2019-11-11
252.52999877929688,2019-11-12
253.94000244140625,2019-11-13
253.85000610351562,2019-11-14
259.9599914550781,2019-11-15
266.30999755859375,2019-11-18
277.739990234375,2019-11-19
283.0,2019-11-20
279.1199951171875,2019-11-21
279.9800109863281,2019-11-22
279.75,2019-11-25
278.8599853515625,2019-11-26
281.2799987792969,2019-11-27
283.0400085449219,2019-11-29
277.3500061035156,2019-12-02
279.010009765625,2019-12-03
273.79998779296875,2019-12-04
273.1300048828125,2019-12-05
272.0400085449219,2019-12-06
269.70001220703125,2019-12-09
266.7799987792969,2019-12-10
267.29998779296875,2019-12-11
265.6499938964844,2019-12-12
272.9800109863281,2019-12-13
281.7900085449219,2019-12-16
276.1400146484375,2019-12-17
277.45001220703125,2019-12-18
278.4800109863281,2019-12-19
282.6300048828125,2019-12-20
283.30999755859375,2019-12-23
284.20001220703125,2019-12-24
286.20001220703125,2019-12-26
286.8800048828125,2019-12-27
282.80999755859375,2019-12-30
282.32000732421875,2019-12-31
291.239990234375,2020-01-02
291.1000061035156,2020-01-03
292.8699951171875,2020-01-06
292.9100036621094,2020-01-07
295.6499938964844,2020-01-08
299.30999755859375,2020-01-09
298.8800048828125,2020-01-10
303.8500061035156,2020-01-13
