ETN,Date
0.4225601255893707,1980-02-26
0.4225601255893707,1980-02-27
0.4225601255893707,1980-02-28
0.415957510471344,1980-02-29
0.4291629195213318,1980-03-03
0.424761027097702,1980-03-04
0.4181586503982544,1980-03-05
0.4115561246871948,1980-03-06
0.41375696659088135,1980-03-07
0.40715456008911133,1980-03-10
0.415957510471344,1980-03-11
0.4115561246871948,1980-03-12
0.4049537181854248,1980-03-13
0.4027525782585144,1980-03-14
0.39615049958229065,1980-03-17
0.39615049958229065,1980-03-18
0.4027525782585144,1980-03-19
0.39615049958229065,1980-03-20
0.39615049958229065,1980-03-21
0.3917483389377594,1980-03-24
0.38514599204063416,1980-03-25
0.38734695315361023,1980-03-26
0.38734695315361023,1980-03-27
0.3917483389377594,1980-03-28
0.4049537181854248,1980-03-31
0.4049537181854248,1980-04-01
0.4049537181854248,1980-04-02
0.3939494788646698,1980-04-03
0.39615049958229065,1980-04-07
0.40715456008911133,1980-04-08
0.40715456008911133,1980-04-09
0.39615049958229065,1980-04-10
0.4049537181854248,1980-04-11
0.4027525782585144,1980-04-14
0.3983510434627533,1980-04-15
0.3763428032398224,1980-04-16
0.3609369397163391,1980-04-17
0.3565351366996765,1980-04-18
0.3675392270088196,1980-04-21
0.3785436749458313,1980-04-22
0.3939494788646698,1980-04-23
0.40715456008911133,1980-04-24
0.4049537181854248,1980-04-25
0.4115561246871948,1980-04-28
0.41375696659088135,1980-04-29
0.41375696659088135,1980-04-30
0.415957510471344,1980-05-01
0.4214273691177368,1980-05-02
0.4214273691177368,1980-05-05
0.42366883158683777,1980-05-06
0.4169442653656006,1980-05-07
0.4124607741832733,1980-05-08
0.4102191925048828,1980-05-09
0.40573588013648987,1980-05-12
0.4102191925048828,1980-05-13
0.4012526869773865,1980-05-14
0.3990110158920288,1980-05-15
0.4147026240825653,1980-05-16
0.4102191925048828,1980-05-19
0.4034945070743561,1980-05-20
0.40573588013648987,1980-05-21
0.4348771572113037,1980-05-22
0.44608554244041443,1980-05-23
0.44160228967666626,1980-05-27
0.45505213737487793,1980-05-28
0.44384363293647766,1980-05-29
0.45281025767326355,1980-05-30
0.44384363293647766,1980-06-02
0.44384363293647766,1980-06-03
0.44384363293647766,1980-06-04
0.44160228967666626,1980-06-05
0.43936046957969666,1980-06-06
0.43936046957969666,1980-06-09
0.44160228967666626,1980-06-10
0.44160228967666626,1980-06-11
0.44160228967666626,1980-06-12
0.44384363293647766,1980-06-13
0.44384363293647766,1980-06-16
0.44384363293647766,1980-06-17
0.44832688570022583,1980-06-18
0.44832688570022583,1980-06-19
0.44832688570022583,1980-06-20
0.45505213737487793,1980-06-23
0.4662603735923767,1980-06-24
0.47298505902290344,1980-06-25
0.48195159435272217,1980-06-26
0.49315986037254333,1980-06-27
0.48195159435272217,1980-06-30
0.47746843099594116,1980-07-01
0.4752267003059387,1980-07-02
0.4797098636627197,1980-07-03
0.4752267003059387,1980-07-07
0.48195159435272217,1980-07-08
0.4954015016555786,1980-07-09
0.4886762499809265,1980-07-10
0.48195159435272217,1980-07-11
0.4841933846473694,1980-07-14
0.4954015016555786,1980-07-15
0.49988478422164917,1980-07-16
0.5021263957023621,1980-07-17
0.5178176164627075,1980-07-18
0.5155762434005737,1980-07-21
0.5245425701141357,1980-07-22
0.5357508063316345,1980-07-23
0.5312675833702087,1980-07-24
0.5357508063316345,1980-07-25
0.5290259122848511,1980-07-28
0.5245425701141357,1980-07-29
0.5357508063316345,1980-07-30
0.5379924178123474,1980-07-31
0.540234386920929,1980-08-01
0.5389606952667236,1980-08-04
0.5389606952667236,1980-08-05
0.5389606952667236,1980-08-06
0.5389606952667236,1980-08-07
0.5457831025123596,1980-08-08
0.5480572581291199,1980-08-11
0.5480572581291199,1980-08-12
0.5480572581291199,1980-08-13
0.5389606952667236,1980-08-14
0.5435085892677307,1980-08-15
0.5389606952667236,1980-08-18
0.534412682056427,1980-08-19
0.5366865396499634,1980-08-20
0.5594276785850525,1980-08-21
0.5798945426940918,1980-08-22
0.5798945426940918,1980-08-25
0.5753463506698608,1980-08-26
0.5685238242149353,1980-08-27
0.5594276785850525,1980-08-28
0.552605390548706,1980-08-29
0.5503313541412354,1980-09-02
0.552605390548706,1980-09-03
0.5798945426940918,1980-09-04
0.5798945426940918,1980-09-05
0.5730723738670349,1980-09-08
0.5730723738670349,1980-09-09
0.5958130955696106,1980-09-10
0.6162797808647156,1980-09-11
0.6026356816291809,1980-09-12
0.6026356816291809,1980-09-15
0.6208281517028809,1980-09-16
0.6208281517028809,1980-09-17
0.6208281517028809,1980-09-18
0.6276505589485168,1980-09-19
0.6208281517028809,1980-09-22
0.6094575524330139,1980-09-23
0.5958130955696106,1980-09-24
0.5935391783714294,1980-09-25
0.5821685194969177,1980-09-26
0.5889906883239746,1980-09-29
0.591265082359314,1980-09-30
0.5935391783714294,1980-10-01
0.586716890335083,1980-10-02
0.5889906883239746,1980-10-03
0.5798945426940918,1980-10-06
0.5707979798316956,1980-10-07
0.552605390548706,1980-10-08
0.5639756321907043,1980-10-09
0.5435085892677307,1980-10-10
0.5480572581291199,1980-10-13
0.5435085892677307,1980-10-14
0.5435085892677307,1980-10-15
0.5321383476257324,1980-10-16
0.5253159999847412,1980-10-17
0.5093974471092224,1980-10-20
0.5093974471092224,1980-10-21
0.5048492550849915,1980-10-22
0.5003010630607605,1980-10-23
0.5048492550849915,1980-10-24
0.5048492550849915,1980-10-27
0.516219437122345,1980-10-28
0.5435085892677307,1980-10-29
0.5457831025123596,1980-10-30
0.5467983484268188,1980-10-31
0.5514122247695923,1980-11-03
0.5883274078369141,1980-11-05
0.5744845867156982,1980-11-06
0.5675626993179321,1980-11-07
0.5652559995651245,1980-11-10
0.5652559995651245,1980-11-11
0.5514122247695923,1980-11-12
0.5514122247695923,1980-11-13
0.5560271143913269,1980-11-14
0.5514122247695923,1980-11-17
0.5560271143913269,1980-11-18
0.5421841740608215,1980-11-19
0.5375694036483765,1980-11-20
0.5444913506507874,1980-11-21
0.535262942314148,1980-11-24
0.5467983484268188,1980-11-25
0.5514122247695923,1980-11-26
0.5375694036483765,1980-11-28
0.5237265825271606,1980-12-01
0.5306484699249268,1980-12-02
0.5260339975357056,1980-12-03
0.5306484699249268,1980-12-04
0.5306484699249268,1980-12-05
0.5260339975357056,1980-12-08
0.5121908783912659,1980-12-09
0.4891192615032196,1980-12-10
0.47758328914642334,1980-12-11
0.47758328914642334,1980-12-12
0.48219752311706543,1980-12-15
0.5191122889518738,1980-12-16
0.535262942314148,1980-12-17
0.5306484699249268,1980-12-18
0.5306484699249268,1980-12-19
0.5421841740608215,1980-12-22
0.5306484699249268,1980-12-23
0.5260339975357056,1980-12-24
0.5306484699249268,1980-12-26
0.5260339975357056,1980-12-29
0.5260339975357056,1980-12-30
0.5260339975357056,1980-12-31
0.5260339975357056,1981-01-02
0.5329550504684448,1981-01-05
0.5329550504684448,1981-01-06
0.5237265825271606,1981-01-07
0.5191122889518738,1981-01-08
0.5191122889518738,1981-01-09
0.49142634868621826,1981-01-12
0.5121908783912659,1981-01-13
0.5121908783912659,1981-01-14
0.5121908783912659,1981-01-15
0.5121908783912659,1981-01-16
0.5144981145858765,1981-01-19
0.5075766444206238,1981-01-20
0.5006552338600159,1981-01-21
0.5075766444206238,1981-01-22
0.5121908783912659,1981-01-23
0.5168052315711975,1981-01-26
0.5191122889518738,1981-01-27
0.5237265825271606,1981-01-28
0.5306484699249268,1981-01-29
0.5375694036483765,1981-01-30
0.5306484699249268,1981-02-02
0.5410475134849548,1981-02-03
0.5457319021224976,1981-02-04
0.562127411365509,1981-02-05
0.5551007390022278,1981-02-06
0.5551007390022278,1981-02-09
0.5551007390022278,1981-02-10
0.5527587532997131,1981-02-11
0.5457319021224976,1981-02-12
0.5457319021224976,1981-02-13
0.5410475134849548,1981-02-17
0.5504164099693298,1981-02-18
0.5410475134849548,1981-02-19
0.543390154838562,1981-02-20
0.5457319021224976,1981-02-23
0.5527587532997131,1981-02-24
0.5761804580688477,1981-02-25
0.5972604751586914,1981-02-26
0.5972604751586914,1981-02-27
0.5949183106422424,1981-03-02
0.6042868494987488,1981-03-03
0.6042868494987488,1981-03-04
0.6042868494987488,1981-03-05
0.6042868494987488,1981-03-06
0.6066290140151978,1981-03-09
0.6206827163696289,1981-03-10
0.6347355246543884,1981-03-11
0.6323933005332947,1981-03-12
0.6464465260505676,1981-03-13
0.639419674873352,1981-03-16
0.6347355246543884,1981-03-17
0.6347355246543884,1981-03-18
0.6534731388092041,1981-03-19
0.6604998111724854,1981-03-20
0.6581576466560364,1981-03-23
0.6651841402053833,1981-03-24
0.6698685884475708,1981-03-25
0.6581576466560364,1981-03-26
0.6604998111724854,1981-03-27
0.6628417372703552,1981-03-30
0.7050014734268188,1981-03-31
0.7237388491630554,1981-04-01
0.7190542817115784,1981-04-02
0.7213967442512512,1981-04-03
0.7190542817115784,1981-04-06
0.7143704891204834,1981-04-07
0.7190542817115784,1981-04-08
0.7424768805503845,1981-04-09
0.7377927899360657,1981-04-10
0.7354499697685242,1981-04-13
0.7237388491630554,1981-04-14
0.7213967442512512,1981-04-15
0.7448188662528992,1981-04-16
0.7401339411735535,1981-04-20
0.7260814309120178,1981-04-21
0.7120281457901001,1981-04-22
0.7120281457901001,1981-04-23
0.7213967442512512,1981-04-24
0.7213967442512512,1981-04-27
0.730765163898468,1981-04-28
0.7354499697685242,1981-04-29
0.7260814309120178,1981-04-30
0.7237388491630554,1981-05-01
0.7105701565742493,1981-05-04
0.6892527937889099,1981-05-05
0.6987271904945374,1981-05-06
0.6987271904945374,1981-05-07
0.6987271904945374,1981-05-08
0.6916213631629944,1981-05-11
0.6987271904945374,1981-05-12
0.7034638524055481,1981-05-13
0.6987271904945374,1981-05-14
0.7034638524055481,1981-05-15
0.6987271904945374,1981-05-18
0.6987271904945374,1981-05-19
0.6845155358314514,1981-05-20
0.6821476221084595,1981-05-21
0.6679359078407288,1981-05-22
0.66556715965271,1981-05-26
0.6584615111351013,1981-05-27
0.6537245512008667,1981-05-28
0.66556715965271,1981-05-29
0.7010954022407532,1981-06-01
0.7224125862121582,1981-06-02
0.7271499633789062,1981-06-03
0.7366241216659546,1981-06-04
0.7816271781921387,1981-06-05
0.7508361339569092,1981-06-08
0.7579413056373596,1981-06-09
0.753203809261322,1981-06-10
0.7484665513038635,1981-06-11
0.7366241216659546,1981-06-12
0.7484665513038635,1981-06-15
0.7484665513038635,1981-06-16
0.7484665513038635,1981-06-17
0.7366241216659546,1981-06-18
0.7342560291290283,1981-06-19
0.7366241216659546,1981-06-22
0.7153072953224182,1981-06-23
0.7224125862121582,1981-06-24
0.7295188903808594,1981-06-25
0.7271499633789062,1981-06-26
0.7224125862121582,1981-06-29
0.7129383683204651,1981-06-30
0.6845155358314514,1981-07-01
0.6703042984008789,1981-07-02
0.6560928821563721,1981-07-06
0.66556715965271,1981-07-07
0.6560928821563721,1981-07-08
0.6442497968673706,1981-07-09
0.6466183066368103,1981-07-10
0.6466183066368103,1981-07-13
0.6537245512008667,1981-07-14
0.6774100661277771,1981-07-15
0.6774100661277771,1981-07-16
0.66556715965271,1981-07-17
0.6560928821563721,1981-07-20
0.6537245512008667,1981-07-21
0.6466183066368103,1981-07-22
0.6395133137702942,1981-07-23
0.6560928821563721,1981-07-24
0.6560928821563721,1981-07-27
0.6537245512008667,1981-07-28
0.64898681640625,1981-07-29
0.6418812870979309,1981-07-30
0.6466183066368103,1981-07-31
0.6500728726387024,1981-08-03
0.6428768038749695,1981-08-04
0.6356804966926575,1981-08-05
0.6452755928039551,1981-08-06
0.6356804966926575,1981-08-07
0.6428768038749695,1981-08-10
0.6452755928039551,1981-08-11
0.6428768038749695,1981-08-12
0.6356804966926575,1981-08-13
0.6212874054908752,1981-08-14
0.6140908598899841,1981-08-17
0.6212874054908752,1981-08-18
0.6116921901702881,1981-08-19
0.6092932820320129,1981-08-20
0.6020969152450562,1981-08-21
0.5901029109954834,1981-08-24
0.5829070806503296,1981-08-25
0.5972996354103088,1981-08-26
0.5877042412757874,1981-08-27
0.5829070806503296,1981-08-28
0.5685139298439026,1981-08-31
0.5829070806503296,1981-09-01
0.5733112692832947,1981-09-02
0.5685139298439026,1981-09-03
0.5685139298439026,1981-09-04
0.5685139298439026,1981-09-08
0.5541213750839233,1981-09-09
0.5565203428268433,1981-09-10
0.5685139298439026,1981-09-11
0.5661154389381409,1981-09-14
0.5661154389381409,1981-09-15
0.5589185953140259,1981-09-16
0.5613179206848145,1981-09-17
0.5613179206848145,1981-09-18
0.5685139298439026,1981-09-21
0.5661154389381409,1981-09-22
0.5661154389381409,1981-09-23
0.5685139298439026,1981-09-24
0.5517224669456482,1981-09-25
0.5541213750839233,1981-09-28
0.5685139298439026,1981-09-29
0.5685139298439026,1981-09-30
0.5637163519859314,1981-10-01
0.5901029109954834,1981-10-02
0.580507755279541,1981-10-05
0.5733112692832947,1981-10-06
0.5829070806503296,1981-10-07
0.5901029109954834,1981-10-08
0.5877042412757874,1981-10-09
0.5996979475021362,1981-10-12
0.5972996354103088,1981-10-13
0.5996979475021362,1981-10-14
0.6116921901702881,1981-10-15
0.6212874054908752,1981-10-16
0.6188891530036926,1981-10-19
0.6212874054908752,1981-10-20
0.6284839510917664,1981-10-21
0.6236864328384399,1981-10-22
0.6068946123123169,1981-10-23
0.6092932820320129,1981-10-26
0.5996979475021362,1981-10-27
0.5901029109954834,1981-10-28
0.5901029109954834,1981-10-29
0.5901029109954834,1981-10-30
0.5960394740104675,1981-11-02
0.5960394740104675,1981-11-03
0.5984721183776855,1981-11-04
0.5984721183776855,1981-11-05
0.5960394740104675,1981-11-06
0.5936062932014465,1981-11-09
0.5911735892295837,1981-11-10
0.603337824344635,1981-11-11
0.6106361150741577,1981-11-12
0.6106361150741577,1981-11-13
0.6082028746604919,1981-11-16
0.5887407064437866,1981-11-17
0.5765766501426697,1981-11-18
0.5717111229896545,1981-11-19
0.5668453574180603,1981-11-20
0.5546814799308777,1981-11-23
0.5717111229896545,1981-11-24
0.5814425945281982,1981-11-25
0.5863083004951477,1981-11-27
0.605770468711853,1981-11-30
0.6082028746604919,1981-12-01
0.6155017614364624,1981-12-02
0.6203674077987671,1981-12-03
0.6203674077987671,1981-12-04
0.627666175365448,1981-12-07
0.6228001117706299,1981-12-08
0.6203674077987671,1981-12-09
0.6203674077987671,1981-12-10
0.6349643468856812,1981-12-11
0.6228001117706299,1981-12-14
0.6228001117706299,1981-12-15
0.6228001117706299,1981-12-16
0.6325316429138184,1981-12-17
0.6300986409187317,1981-12-18
0.627666175365448,1981-12-21
0.6398298740386963,1981-12-22
0.61793452501297,1981-12-23
0.61793452501297,1981-12-24
0.6155017614364624,1981-12-28
0.61793452501297,1981-12-29
0.61793452501297,1981-12-30
0.6203674077987671,1981-12-31
0.627666175365448,1982-01-04
0.6203674077987671,1982-01-05
0.605770468711853,1982-01-06
0.5887407064437866,1982-01-07
0.5887407064437866,1982-01-08
0.5717111229896545,1982-01-11
0.5644131898880005,1982-01-12
0.5765766501426697,1982-01-13
0.5765766501426697,1982-01-14
0.5765766501426697,1982-01-15
0.5814425945281982,1982-01-18
0.5814425945281982,1982-01-19
0.5765766501426697,1982-01-20
0.5692786574363708,1982-01-21
0.5522485971450806,1982-01-22
0.5522485971450806,1982-01-25
0.5522485971450806,1982-01-26
0.5546814799308777,1982-01-27
0.5765766501426697,1982-01-28
0.5717111229896545,1982-01-29
0.5668453574180603,1982-02-01
0.5704014301300049,1982-02-02
0.5704014301300049,1982-02-03
0.5728709697723389,1982-02-04
0.5753399729728699,1982-02-05
0.5753399729728699,1982-02-08
0.5852171778678894,1982-02-09
0.5778094530105591,1982-02-10
0.5753399729728699,1982-02-11
0.5753399729728699,1982-02-12
0.5753399729728699,1982-02-16
0.5753399729728699,1982-02-17
0.5728709697723389,1982-02-18
0.5704014301300049,1982-02-19
0.5679321885108948,1982-02-22
0.5629937052726746,1982-02-23
0.5679321885108948,1982-02-24
0.5753399729728699,1982-02-25
0.5679321885108948,1982-02-26
0.5629937052726746,1982-03-01
0.5704014301300049,1982-03-02
0.5753399729728699,1982-03-03
0.5679321885108948,1982-03-04
0.5605242848396301,1982-03-05
0.5432393550872803,1982-03-08
0.5506473779678345,1982-03-09
0.5531165599822998,1982-03-10
0.5481775999069214,1982-03-11
0.5383008718490601,1982-03-12
0.5457090139389038,1982-03-15
0.5481775999069214,1982-03-16
0.5506473779678345,1982-03-17
0.5506473779678345,1982-03-18
0.5506473779678345,1982-03-19
0.5629937052726746,1982-03-22
0.5629937052726746,1982-03-23
0.5580547451972961,1982-03-24
0.5704014301300049,1982-03-25
0.5629937052726746,1982-03-26
0.5679321885108948,1982-03-29
0.5802784562110901,1982-03-30
0.5778094530105591,1982-03-31
0.5852171778678894,1982-04-01
0.5975631475448608,1982-04-02
0.5926247835159302,1982-04-05
0.6049712896347046,1982-04-06
0.6074403524398804,1982-04-07
0.6049712896347046,1982-04-08
0.5950942635536194,1982-04-12
0.5950942635536194,1982-04-13
0.5950942635536194,1982-04-14
0.5802784562110901,1982-04-15
0.5753399729728699,1982-04-16
0.5704014301300049,1982-04-19
0.5629937052726746,1982-04-20
0.5753399729728699,1982-04-21
0.5728709697723389,1982-04-22
0.5753399729728699,1982-04-23
0.5901555418968201,1982-04-26
0.6049712896347046,1982-04-27
0.6123791337013245,1982-04-28
0.6025017499923706,1982-04-29
0.5827479362487793,1982-04-30
0.6000325083732605,1982-05-03
0.5986298322677612,1982-05-04
0.5986298322677612,1982-05-05
0.6036400198936462,1982-05-06
0.6011346578598022,1982-05-07
0.5986298322677612,1982-05-10
0.60614413022995,1982-05-11
0.5986298322677612,1982-05-12
0.5911160111427307,1982-05-13
0.6036400198936462,1982-05-14
0.6136587262153625,1982-05-17
0.6011346578598022,1982-05-18
0.5886109471321106,1982-05-19
0.5886109471321106,1982-05-20
0.5886109471321106,1982-05-21
0.5936207175254822,1982-05-24
0.5936207175254822,1982-05-25
0.5886109471321106,1982-05-26
0.5886109471321106,1982-05-27
0.5710780620574951,1982-05-28
0.5760877132415771,1982-06-01
0.5836014747619629,1982-06-02
0.5911160111427307,1982-06-03
0.5836014747619629,1982-06-04
0.5886109471321106,1982-06-07
0.5785923600196838,1982-06-08
0.5710780620574951,1982-06-09
0.5610588788986206,1982-06-10
0.5710780620574951,1982-06-11
0.5660686492919922,1982-06-14
0.5460305213928223,1982-06-15
0.5410212874412537,1982-06-16
0.5510401725769043,1982-06-17
0.5435261726379395,1982-06-18
0.5435261726379395,1982-06-21
0.5435261726379395,1982-06-22
0.5335071682929993,1982-06-23
0.5460305213928223,1982-06-24
0.5310022830963135,1982-06-25
0.5284980535507202,1982-06-28
0.5209838151931763,1982-06-29
0.5209838151931763,1982-06-30
0.5134693384170532,1982-07-01
0.508459746837616,1982-07-02
0.5009458661079407,1982-07-06
0.4959360957145691,1982-07-07
0.49343156814575195,1982-07-08
0.49343156814575195,1982-07-09
0.5009458661079407,1982-07-12
0.5009458661079407,1982-07-13
0.5059551000595093,1982-07-14
0.4984409809112549,1982-07-15
0.4959360957145691,1982-07-16
0.4733935296535492,1982-07-19
0.4733935296535492,1982-07-20
0.4733935296535492,1982-07-21
0.48341235518455505,1982-07-22
0.4959360957145691,1982-07-23
0.49343156814575195,1982-07-26
0.4859171509742737,1982-07-27
0.4708888530731201,1982-07-28
0.4708888530731201,1982-07-29
0.4583651125431061,1982-07-30
0.4683839976787567,1982-08-02
0.46695542335510254,1982-08-03
0.4771621525287628,1982-08-04
0.4746105968952179,1982-08-05
0.47205859422683716,1982-08-06
0.46695542335510254,1982-08-09
0.4771621525287628,1982-08-10
0.4771621525287628,1982-08-11
0.47205859422683716,1982-08-12
0.47205859422683716,1982-08-13
0.4848172664642334,1982-08-16
0.5001271963119507,1982-08-17
0.4950236976146698,1982-08-18
0.4771621525287628,1982-08-19
0.5026788115501404,1982-08-20
0.5052302479743958,1982-08-23
0.5179888010025024,1982-08-24
0.5613673329353333,1982-08-25
0.5919871926307678,1982-08-26
0.5741255283355713,1982-08-27
0.5690222382545471,1982-08-30
0.5741255283355713,1982-08-31
0.5766772627830505,1982-09-01
0.5792290568351746,1982-09-02
0.5817803144454956,1982-09-03
0.5868841409683228,1982-09-07
0.5868841409683228,1982-09-08
0.604745090007782,1982-09-09
0.604745090007782,1982-09-10
0.604745090007782,1982-09-13
0.6149519681930542,1982-09-14
0.6149519681930542,1982-09-15
0.6353655457496643,1982-09-16
0.645572304725647,1982-09-17
0.6277102828025818,1982-09-20
0.6149519681930542,1982-09-21
0.6149519681930542,1982-09-22
0.6149519681930542,1982-09-23
0.622607409954071,1982-09-24
0.622607409954071,1982-09-27
0.645572304725647,1982-09-28
0.6200553178787231,1982-09-29
0.622607409954071,1982-09-30
0.5741255283355713,1982-10-01
0.5894356369972229,1982-10-04
0.5945388674736023,1982-10-05
0.5741255283355713,1982-10-06
0.604745090007782,1982-10-07
0.6175038814544678,1982-10-08
0.6277102828025818,1982-10-11
0.671088695526123,1982-10-12
0.6838470101356506,1982-10-13
0.650675356388092,1982-10-14
0.6404691934585571,1982-10-15
0.671088695526123,1982-10-18
0.6812953948974609,1982-10-19
0.6889508366584778,1982-10-20
0.7195701599121094,1982-10-21
0.7221217751502991,1982-10-22
0.7068125009536743,1982-10-25
0.6966056823730469,1982-10-26
0.7042604684829712,1982-10-27
0.6685376167297363,1982-10-28
0.6608822345733643,1982-10-29
0.6749505996704102,1982-11-01
0.6852948665618896,1982-11-02
0.721498966217041,1982-11-03
0.7266707420349121,1982-11-04
0.7137405276298523,1982-11-05
0.677536129951477,1982-11-08
0.6904662251472473,1982-11-09
0.6982241272926331,1982-11-10
0.7008107900619507,1982-11-11
0.6956387758255005,1982-11-12
0.65943443775177,1982-11-15
0.6361599564552307,1982-11-16
0.6542618274688721,1982-11-17
0.6516761183738708,1982-11-18
0.6516761183738708,1982-11-19
0.6361599564552307,1982-11-22
0.643917977809906,1982-11-23
0.6258159875869751,1982-11-24
0.6413318514823914,1982-11-26
0.6361599564552307,1982-11-29
0.6542618274688721,1982-11-30
0.6490902304649353,1982-12-01
0.643917977809906,1982-12-02
0.6361599564552307,1982-12-03
0.6335743069648743,1982-12-06
0.6128858327865601,1982-12-07
0.6180580854415894,1982-12-08
0.6206439733505249,1982-12-09
0.6102999448776245,1982-12-10
0.5973694920539856,1982-12-13
0.6051282286643982,1982-12-14
0.6102999448776245,1982-12-15
0.6128858327865601,1982-12-16
0.6180580854415894,1982-12-17
0.6232298612594604,1982-12-20
0.6206439733505249,1982-12-21
0.6180580854415894,1982-12-22
0.6361599564552307,1982-12-23
0.6361599564552307,1982-12-27
0.6413318514823914,1982-12-28
0.643917977809906,1982-12-29
0.6516761183738708,1982-12-30
0.6620202660560608,1982-12-31
0.646504282951355,1983-01-03
0.6490902304649353,1983-01-04
0.6620202660560608,1983-01-05
0.6852948665618896,1983-01-06
0.7163268327713013,1983-01-07
0.7137405276298523,1983-01-10
0.708568274974823,1983-01-11
0.7163268327713013,1983-01-12
0.7163268327713013,1983-01-13
0.7163268327713013,1983-01-14
0.7163268327713013,1983-01-17
0.721498966217041,1983-01-18
0.7240850925445557,1983-01-19
0.7163268327713013,1983-01-20
0.7008107900619507,1983-01-21
0.677536129951477,1983-01-24
0.677536129951477,1983-01-25
0.6232298612594604,1983-01-26
0.643917977809906,1983-01-27
0.6568481922149658,1983-01-28
0.65943443775177,1983-01-31
0.6583932638168335,1983-02-01
0.6479839086532593,1983-02-02
0.64017653465271,1983-02-03
0.64017653465271,1983-02-04
0.6557910442352295,1983-02-07
0.6479839086532593,1983-02-08
0.6479839086532593,1983-02-09
0.6583932638168335,1983-02-10
0.6635980010032654,1983-02-11
0.6635980010032654,1983-02-14
0.6662006974220276,1983-02-15
0.6714052557945251,1983-02-16
0.6818142533302307,1983-02-17
0.7052356600761414,1983-02-18
0.7026329040527344,1983-02-22
0.7208499312400818,1983-02-23
0.7312592267990112,1983-02-24
0.73386150598526,1983-02-25
0.7390665411949158,1983-02-28
0.7494754791259766,1983-03-01
0.7676920890808105,1983-03-02
0.7624874711036682,1983-03-03
0.7676920890808105,1983-03-04
0.7624874711036682,1983-03-07
0.7520776391029358,1983-03-08
0.7260543704032898,1983-03-09
0.7312592267990112,1983-03-10
0.7208499312400818,1983-03-11
0.7052356600761414,1983-03-14
0.7078379988670349,1983-03-15
0.7052356600761414,1983-03-16
0.7026329040527344,1983-03-17
0.7000309228897095,1983-03-18
0.6870191097259521,1983-03-21
0.6844167709350586,1983-03-22
0.6974287033081055,1983-03-23
0.7234519124031067,1983-03-24
0.7208499312400818,1983-03-25
0.7104399800300598,1983-03-28
0.7104399800300598,1983-03-29
0.7104399800300598,1983-03-30
0.7130427956581116,1983-03-31
0.6974287033081055,1983-04-04
0.7104399800300598,1983-04-05
0.7026329040527344,1983-04-06
0.7182477116584778,1983-04-07
0.7234519124031067,1983-04-08
0.7286568284034729,1983-04-11
0.7260543704032898,1983-04-12
0.7312592267990112,1983-04-13
0.73386150598526,1983-04-14
0.73386150598526,1983-04-15
0.7390665411949158,1983-04-18
0.746873140335083,1983-04-19
0.7807034254074097,1983-04-20
0.7807034254074097,1983-04-21
0.77810138463974,1983-04-22
0.8041247129440308,1983-04-25
0.8119320869445801,1983-04-26
0.827545702457428,1983-04-27
0.827545702457428,1983-04-28
0.8561714887619019,1983-04-29
0.8639783263206482,1983-05-02
0.8733924627304077,1983-05-03
0.8812370896339417,1983-05-04
0.8681622743606567,1983-05-05
0.8864670991897583,1983-05-06
0.8969269394874573,1983-05-09
0.8943120241165161,1983-05-10
0.8472434282302856,1983-05-11
0.8707771301269531,1983-05-12
0.8681622743606567,1983-05-13
0.8472434282302856,1983-05-16
0.8472434282302856,1983-05-17
0.8498583436012268,1983-05-18
0.8498583436012268,1983-05-19
0.8577033281326294,1983-05-20
0.8498583436012268,1983-05-23
0.9073869585990906,1983-05-24
0.9021565914154053,1983-05-25
0.9047715663909912,1983-05-26
0.9021565914154053,1983-05-27
0.8943120241165161,1983-05-31
0.8890819549560547,1983-06-01
0.8890819549560547,1983-06-02
0.9021565914154053,1983-06-03
0.9021565914154053,1983-06-06
0.9204614162445068,1983-06-07
0.9204614162445068,1983-06-08
0.9204614162445068,1983-06-09
0.9256919622421265,1983-06-10
0.9283066987991333,1983-06-13
0.9256919622421265,1983-06-14
0.9256919622421265,1983-06-15
0.9466111660003662,1983-06-16
0.9466111660003662,1983-06-17
0.9335358738899231,1983-06-20
0.9335358738899231,1983-06-21
0.9361517429351807,1983-06-22
0.9570708274841309,1983-06-23
0.9518413543701172,1983-06-24
0.8969269394874573,1983-06-27
0.8577033281326294,1983-06-28
0.8760077953338623,1983-06-29
0.8733924627304077,1983-06-30
0.8943120241165161,1983-07-01
0.8995420336723328,1983-07-05
0.8995420336723328,1983-07-06
0.9073869585990906,1983-07-07
0.9021565914154053,1983-07-08
0.9073869585990906,1983-07-11
0.8995420336723328,1983-07-12
0.8864670991897583,1983-07-13
0.8969269394874573,1983-07-14
0.8943120241165161,1983-07-15
0.8969269394874573,1983-07-18
0.8864670991897583,1983-07-19
0.9073869585990906,1983-07-20
0.9021565914154053,1983-07-21
0.9283066987991333,1983-07-22
0.9256919622421265,1983-07-25
0.9256919622421265,1983-07-26
0.8943120241165161,1983-07-27
0.8943120241165161,1983-07-28
0.8812370896339417,1983-07-29
0.8603176474571228,1983-08-01
0.8408729434013367,1983-08-02
0.8382452130317688,1983-08-03
0.851384162902832,1983-08-04
0.8435008525848389,1983-08-05
0.851384162902832,1983-08-08
0.8356176018714905,1983-08-09
0.8382452130317688,1983-08-10
0.8382452130317688,1983-08-11
0.8382452130317688,1983-08-12
0.8435008525848389,1983-08-15
0.9013105630874634,1983-08-16
