BAC,Date
8.203797340393066,1995-09-19
8.233846664428711,1995-09-20
8.188772201538086,1995-09-21
8.17374324798584,1995-09-22
8.113641738891602,1995-09-25
8.068568229675293,1995-09-26
8.17374324798584,1995-09-27
8.188772201538086,1995-09-28
8.083593368530273,1995-09-29
8.188772201538086,1995-10-02
8.32399845123291,1995-10-03
8.414146423339844,1995-10-04
8.369073867797852,1995-10-05
8.384099006652832,1995-10-06
8.414146423339844,1995-10-09
8.308969497680664,1995-10-10
8.384099006652832,1995-10-11
8.669578552246094,1995-10-12
8.609477996826172,1995-10-13
8.564407348632812,1995-10-16
8.639525413513184,1995-10-17
8.729679107666016,1995-10-18
8.624503135681152,1995-10-19
8.414146423339844,1995-10-20
8.504300117492676,1995-10-23
8.339021682739258,1995-10-24
7.918314456939697,1995-10-25
7.813138484954834,1995-10-26
8.113641738891602,1995-10-27
7.933337211608887,1995-10-30
7.903289794921875,1995-10-31
8.038516998291016,1995-11-01
8.233846664428711,1995-11-02
8.113641738891602,1995-11-03
8.113641738891602,1995-11-06
8.038516998291016,1995-11-07
8.158720016479492,1995-11-08
8.339021682739258,1995-11-09
8.339021682739258,1995-11-10
8.293947219848633,1995-11-13
8.218819618225098,1995-11-14
8.143689155578613,1995-11-15
8.308969497680664,1995-11-16
8.504300117492676,1995-11-17
8.444194793701172,1995-11-20
8.519322395324707,1995-11-21
8.564407348632812,1995-11-22
8.564407348632812,1995-11-24
8.714653015136719,1995-11-27
8.639525413513184,1995-11-28
8.679518699645996,1995-11-29
8.664372444152832,1995-11-30
8.69466495513916,1995-12-01
8.891580581665039,1995-12-04
8.81584358215332,1995-12-05
9.027909278869629,1995-12-06
8.921874046325684,1995-12-07
8.921874046325684,1995-12-08
8.846139907836914,1995-12-11
8.846139907836914,1995-12-12
8.75525188446045,1995-12-13
8.497745513916016,1995-12-14
8.482597351074219,1995-12-15
8.331125259399414,1995-12-18
8.406862258911133,1995-12-19
8.482597351074219,1995-12-20
8.346271514892578,1995-12-21
8.300830841064453,1995-12-22
8.28568172454834,1995-12-26
8.3159761428833,1995-12-27
8.437158584594727,1995-12-28
8.437158584594727,1995-12-29
8.406862258911133,1996-01-02
8.331125259399414,1996-01-03
8.134207725524902,1996-01-04
7.967584609985352,1996-01-05
8.073617935180664,1996-01-08
8.022491455078125,1996-01-09
7.906994342803955,1996-01-10
7.95243501663208,1996-01-11
8.01302433013916,1996-01-12
7.95243501663208,1996-01-15
7.9978766441345215,1996-01-16
8.043326377868652,1996-01-17
7.982731342315674,1996-01-18
8.088764190673828,1996-01-19
8.119056701660156,1996-01-22
8.134207725524902,1996-01-23
8.119056701660156,1996-01-24
8.119056701660156,1996-01-25
8.119056701660156,1996-01-26
8.300830841064453,1996-01-29
8.361420631408691,1996-01-30
8.467449188232422,1996-01-31
8.331125259399414,1996-02-01
8.331125259399414,1996-02-02
8.376564979553223,1996-02-05
8.422011375427246,1996-02-06
8.543190002441406,1996-02-07
8.906730651855469,1996-02-08
8.906730651855469,1996-02-09
8.921874046325684,1996-02-12
8.95217514038086,1996-02-13
8.861291885375977,1996-02-14
8.967321395874023,1996-02-15
8.876435279846191,1996-02-16
8.724960327148438,1996-02-20
8.921874046325684,1996-02-21
9.0127592086792,1996-02-22
9.043054580688477,1996-02-23
9.164240837097168,1996-02-26
9.088496208190918,1996-02-27
9.128796577453613,1996-02-28
9.006673812866211,1996-02-29
9.189862251281738,1996-03-01
9.357783317565918,1996-03-04
9.586770057678223,1996-03-05
9.5104398727417,1996-03-06
9.449378967285156,1996-03-07
9.083003997802734,1996-03-08
9.067739486694336,1996-03-11
8.991409301757812,1996-03-12
8.960878372192383,1996-03-13
8.991409301757812,1996-03-14
9.037208557128906,1996-03-15
9.266191482543945,1996-03-18
9.174596786499023,1996-03-19
9.174596786499023,1996-03-20
9.037208557128906,1996-03-21
9.189862251281738,1996-03-22
9.266191482543945,1996-03-25
9.403582572937012,1996-03-26
9.586770057678223,1996-03-27
9.632568359375,1996-03-28
9.785226821899414,1996-03-29
10.105796813964844,1996-04-01
10.044736862182617,1996-04-02
10.014204025268555,1996-04-03
10.044736862182617,1996-04-04
9.846283912658691,1996-04-08
9.693625450134277,1996-04-09
9.311985969543457,1996-04-10
9.220393180847168,1996-04-11
9.403582572937012,1996-04-12
9.647826194763184,1996-04-15
9.418844223022461,1996-04-16
9.43410873413086,1996-04-17
9.43410873413086,1996-04-18
9.403582572937012,1996-04-19
9.525703430175781,1996-04-22
9.540973663330078,1996-04-23
9.525703430175781,1996-04-24
9.647826194763184,1996-04-25
9.739420890808105,1996-04-26
9.647826194763184,1996-04-29
9.754683494567871,1996-04-30
9.769954681396484,1996-05-01
9.464641571044922,1996-05-02
9.5104398727417,1996-05-03
9.37304973602295,1996-05-06
9.43410873413086,1996-05-07
9.663097381591797,1996-05-08
9.647826194763184,1996-05-09
9.81574821472168,1996-05-10
9.831018447875977,1996-05-13
9.92261028289795,1996-05-14
9.831018447875977,1996-05-15
9.846283912658691,1996-05-16
9.92261028289795,1996-05-17
9.983668327331543,1996-05-20
9.998936653137207,1996-05-21
10.090530395507812,1996-05-22
9.95313835144043,1996-05-23
9.95313835144043,1996-05-24
9.861543655395508,1996-05-28
9.81574821472168,1996-05-29
9.907346725463867,1996-05-30
9.907346725463867,1996-05-31
9.968404769897461,1996-06-03
10.258453369140625,1996-06-04
10.37589168548584,1996-06-05
10.31440544128418,1996-06-06
10.129944801330566,1996-06-07
10.099203109741211,1996-06-10
10.160685539245605,1996-06-11
10.237544059753418,1996-06-12
10.31440544128418,1996-06-13
10.237544059753418,1996-06-14
10.20680046081543,1996-06-17
10.099203109741211,1996-06-18
9.945487022399902,1996-06-19
9.82250690460205,1996-06-20
9.699540138244629,1996-06-21
9.85326099395752,1996-06-24
9.960853576660156,1996-06-25
9.868618965148926,1996-06-26
10.022342681884766,1996-06-27
10.160685539245605,1996-06-28
10.36052131652832,1996-07-01
10.329778671264648,1996-07-02
10.406637191772461,1996-07-03
10.083830833435059,1996-07-05
9.883996963500977,1996-07-08
9.83788013458252,1996-07-09
10.006970405578613,1996-07-10
9.883996963500977,1996-07-11
9.876310348510742,1996-07-12
9.745652198791504,1996-07-15
9.730279922485352,1996-07-16
9.914742469787598,1996-07-17
10.068456649780273,1996-07-18
10.053084373474121,1996-07-19
10.053084373474121,1996-07-22
10.129944801330566,1996-07-23
10.222171783447266,1996-07-24
10.28366470336914,1996-07-25
10.268287658691406,1996-07-26
10.252917289733887,1996-07-29
10.437371253967285,1996-07-30
10.575725555419922,1996-07-31
10.575725555419922,1996-08-01
10.883156776428223,1996-08-02
10.837043762207031,1996-08-05
10.883156776428223,1996-08-06
10.929274559020996,1996-08-07
11.036871910095215,1996-08-08
11.190590858459473,1996-08-09
11.221331596374512,1996-08-12
11.1598482131958,1996-08-13
11.144474983215332,1996-08-14
11.175222396850586,1996-08-15
11.267446517944336,1996-08-16
11.37505054473877,1996-08-19
11.3596830368042,1996-08-20
11.3596830368042,1996-08-21
11.544139862060547,1996-08-22
11.48265552520752,1996-08-23
11.528765678405762,1996-08-26
11.513397216796875,1996-08-27
11.467280387878418,1996-08-28
11.3596830368042,1996-08-29
10.468116760253906,1996-08-30
10.329778671264648,1996-09-03
10.370638847351074,1996-09-04
10.15394115447998,1996-09-05
10.355164527893066,1996-09-06
10.509940147399902,1996-09-09
10.43255615234375,1996-09-10
10.417072296142578,1996-09-11
10.509940147399902,1996-09-12
10.60281753540039,1996-09-13
10.664730072021484,1996-09-16
10.63377857208252,1996-09-17
10.60281753540039,1996-09-18
10.478992462158203,1996-09-19
10.339680671691895,1996-09-20
10.417072296142578,1996-09-23
10.401599884033203,1996-09-24
10.571860313415527,1996-09-25
10.664730072021484,1996-09-26
10.726645469665527,1996-09-27
10.75760269165039,1996-09-30
10.695691108703613,1996-10-01
10.819523811340332,1996-10-02
10.85047435760498,1996-10-03
10.974303245544434,1996-10-04
11.005263328552246,1996-10-07
11.005263328552246,1996-10-08
10.943344116210938,1996-10-09
10.834999084472656,1996-10-10
10.927865028381348,1996-10-11
11.0516939163208,1996-10-14
11.005263328552246,1996-10-15
10.927865028381348,1996-10-16
10.974303245544434,1996-10-17
11.129095077514648,1996-10-18
11.314828872680664,1996-10-21
11.252921104431152,1996-10-22
11.2064847946167,1996-10-23
11.221960067749023,1996-10-24
11.2064847946167,1996-10-25
11.221960067749023,1996-10-28
11.45413875579834,1996-10-29
11.655363082885742,1996-10-30
11.670839309692383,1996-10-31
11.500572204589844,1996-11-01
11.577966690063477,1996-11-04
11.779190063476562,1996-11-05
11.779190063476562,1996-11-06
11.717277526855469,1996-11-07
11.655363082885742,1996-11-08
11.5934476852417,1996-11-11
11.516054153442383,1996-11-12
11.624403953552246,1996-11-13
11.779190063476562,1996-11-14
11.903016090393066,1996-11-15
12.02684497833252,1996-11-18
12.259029388427734,1996-11-19
12.41380786895752,1996-11-20
12.320940971374512,1996-11-21
12.645984649658203,1996-11-22
12.909124374389648,1996-11-25
12.769822120666504,1996-11-26
12.816258430480957,1996-11-27
12.831727027893066,1996-11-29
12.723379135131836,1996-12-02
12.382854461669922,1996-12-03
12.202191352844238,1996-12-04
11.950937271118164,1996-12-05
12.169073104858398,1996-12-06
12.262564659118652,1996-12-09
12.153498649597168,1996-12-10
11.982098579406738,1996-12-11
11.576979637145996,1996-12-12
11.639312744140625,1996-12-13
11.499074935913086,1996-12-16
11.873028755187988,1996-12-17
11.73280143737793,1996-12-18
12.278151512145996,1996-12-19
12.324885368347168,1996-12-20
12.278151512145996,1996-12-23
12.231399536132812,1996-12-24
12.324885368347168,1996-12-26
12.387212753295898,1996-12-27
12.605355262756348,1996-12-30
12.184657096862793,1996-12-31
12.13791561126709,1997-01-02
12.293725967407227,1997-01-03
12.309309959411621,1997-01-06
12.324885368347168,1997-01-07
12.620939254760742,1997-01-08
12.698843955993652,1997-01-09
12.870240211486816,1997-01-10
12.823492050170898,1997-01-13
13.290933609008789,1997-01-14
13.103962898254395,1997-01-15
13.166285514831543,1997-01-16
13.244194030761719,1997-01-17
13.306525230407715,1997-01-20
13.306525230407715,1997-01-21
13.66489028930664,1997-01-22
13.337682723999023,1997-01-23
13.21302604675293,1997-01-24
13.21302604675293,1997-01-27
13.07280158996582,1997-01-28
13.400008201599121,1997-01-29
13.462335586547852,1997-01-30
13.477910995483398,1997-01-31
13.711637496948242,1997-02-03
13.883026123046875,1997-02-04
13.758377075195312,1997-02-05
13.867451667785645,1997-02-06
14.163496971130371,1997-02-07
13.992097854614258,1997-02-10
14.132333755493164,1997-02-11
14.366048812866211,1997-02-12
14.67768383026123,1997-02-13
14.926985740661621,1997-02-14
15.254192352294922,1997-02-18
15.269777297973633,1997-02-19
15.176281929016113,1997-02-20
14.989300727844238,1997-02-21
15.223033905029297,1997-02-24
15.456753730773926,1997-02-25
15.441166877746582,1997-02-26
15.269777297973633,1997-02-27
14.958150863647461,1997-02-28
15.363261222839355,1997-03-03
15.519081115722656,1997-03-04
15.507801055908203,1997-03-05
15.539133071899414,1997-03-06
15.883750915527344,1997-03-07
16.291019439697266,1997-03-10
15.977729797363281,1997-03-11
15.727097511291504,1997-03-12
14.975215911865234,1997-03-13
14.755908012390137,1997-03-14
14.787237167358398,1997-03-17
14.473944664001465,1997-03-18
14.755908012390137,1997-03-19
14.53659725189209,1997-03-20
14.693243980407715,1997-03-21
15.445136070251465,1997-03-24
15.288497924804688,1997-03-25
14.975215911865234,1997-03-26
14.505276679992676,1997-03-27
13.910021781921387,1997-03-31
14.06666374206543,1997-04-01
14.004013061523438,1997-04-02
13.910021781921387,1997-04-03
14.004013061523438,1997-04-04
14.097996711730957,1997-04-07
14.693243980407715,1997-04-08
14.348631858825684,1997-04-09
14.473944664001465,1997-04-10
13.910021781921387,1997-04-11
13.941350936889648,1997-04-14
14.03533935546875,1997-04-15
13.910021781921387,1997-04-16
13.972683906555176,1997-04-17
13.972683906555176,1997-04-18
13.878700256347656,1997-04-21
14.254639625549316,1997-04-22
14.223313331604004,1997-04-23
14.254639625549316,1997-04-24
14.348631858825684,1997-04-25
14.473944664001465,1997-04-28
15.00653076171875,1997-04-29
15.131850242614746,1997-04-30
15.131850242614746,1997-05-01
15.727097511291504,1997-05-02
15.695775985717773,1997-05-05
15.75842571258545,1997-05-06
14.943880081176758,1997-05-07
14.84988784790039,1997-05-08
15.100521087646484,1997-05-09
15.288497924804688,1997-05-12
15.163183212280273,1997-05-13
15.351146697998047,1997-05-14
15.413808822631836,1997-05-15
15.131850242614746,1997-05-16
14.881216049194336,1997-05-19
15.069193840026855,1997-05-20
14.6619234085083,1997-05-21
14.6619234085083,1997-05-22
14.787237167358398,1997-05-23
14.505276679992676,1997-05-27
14.473944664001465,1997-05-28
14.53659725189209,1997-05-29
14.755908012390137,1997-05-30
14.693243980407715,1997-06-02
15.00653076171875,1997-06-03
15.02669620513916,1997-06-04
15.562247276306152,1997-06-05
15.940275192260742,1997-06-06
16.09779167175293,1997-06-09
16.34980010986328,1997-06-10
16.5703182220459,1997-06-11
16.759334564208984,1997-06-12
16.97985076904297,1997-06-13
17.26337432861328,1997-06-16
17.29487419128418,1997-06-17
17.07436180114746,1997-06-18
17.452390670776367,1997-06-19
17.389389038085938,1997-06-20
16.822338104248047,1997-06-23
17.21611976623535,1997-06-24
17.042856216430664,1997-06-25
16.790843963623047,1997-06-26
16.444316864013672,1997-06-27
16.271047592163086,1997-06-30
16.475814819335938,1997-07-01
16.664827346801758,1997-07-02
17.13736915588379,1997-07-03
16.964107513427734,1997-07-07
16.90109634399414,1997-07-08
16.775089263916016,1997-07-09
16.74358367919922,1997-07-10
16.790843963623047,1997-07-11
16.964107513427734,1997-07-14
16.83808708190918,1997-07-15
17.23187255859375,1997-07-16
17.042856216430664,1997-07-17
16.523069381713867,1997-07-18
16.885347366333008,1997-07-21
17.21611976623535,1997-07-22
17.011356353759766,1997-07-23
17.279117584228516,1997-07-24
17.07436180114746,1997-07-25
17.105867385864258,1997-07-28
17.546903610229492,1997-07-29
17.68865966796875,1997-07-30
17.9406795501709,1997-07-31
17.735916137695312,1997-08-01
17.798927307128906,1997-08-04
17.436647415161133,1997-08-05
17.641407012939453,1997-08-06
17.29487419128418,1997-08-07
16.63332176208496,1997-08-08
16.916847229003906,1997-08-11
16.664827346801758,1997-08-12
16.664827346801758,1997-08-13
16.80659294128418,1997-08-14
16.381311416625977,1997-08-15
16.271047592163086,1997-08-18
16.397056579589844,1997-08-19
16.586074829101562,1997-08-20
16.31829833984375,1997-08-21
16.16078758239746,1997-08-22
16.129287719726562,1997-08-25
16.050533294677734,1997-08-26
16.08203125,1997-08-27
15.956025123596191,1997-08-28
15.058202743530273,1997-08-29
14.806173324584961,1997-09-02
14.77894115447998,1997-09-03
14.557180404663086,1997-09-04
14.414607048034668,1997-09-05
14.588862419128418,1997-09-08
14.953181266784668,1997-09-09
14.747257232666016,1997-09-10
14.652217864990234,1997-09-11
14.953181266784668,1997-09-12
14.84229564666748,1997-09-15
14.969021797180176,1997-09-16
14.937345504760742,1997-09-17
14.905652046203613,1997-09-18
15.143264770507812,1997-09-19
15.491753578186035,1997-09-22
15.729347229003906,1997-09-23
16.093671798706055,1997-09-24
15.713516235351562,1997-09-25
15.935266494750977,1997-09-26
16.061996459960938,1997-09-29
15.681829452514648,1997-09-30
15.871912956237793,1997-10-01
16.03031349182129,1997-10-02
16.3787899017334,1997-10-03
16.47384262084961,1997-10-06
16.77480697631836,1997-10-07
16.600566864013672,1997-10-08
16.61640739440918,1997-10-09
16.362958908081055,1997-10-10
16.61640739440918,1997-10-13
16.188722610473633,1997-10-14
15.919434547424316,1997-10-15
16.04615592956543,1997-10-16
15.729347229003906,1997-10-17
15.713516235351562,1997-10-20
15.982802391052246,1997-10-21
15.824390411376953,1997-10-22
15.681829452514648,1997-10-23
15.650152206420898,1997-10-24
14.62053108215332,1997-10-27
15.03238582611084,1997-10-28
15.491753578186035,1997-10-29
14.826458930969238,1997-10-30
15.159099578857422,1997-10-31
15.697669982910156,1997-11-03
15.792710304260254,1997-11-04
15.713516235351562,1997-11-05
15.586785316467285,1997-11-06
15.444220542907715,1997-11-07
15.143264770507812,1997-11-10
14.953181266784668,1997-11-11
14.794777870178223,1997-11-12
15.064059257507324,1997-11-13
15.20661735534668,1997-11-14
15.539263725280762,1997-11-17
15.269986152648926,1997-11-18
15.428387641906738,1997-11-19
15.570947647094727,1997-11-20
15.761025428771973,1997-11-21
15.491753578186035,1997-11-24
15.63430118560791,1997-11-25
15.238295555114746,1997-11-26
15.222461700439453,1997-11-28
15.555103302001953,1997-12-01
15.63430118560791,1997-12-02
15.779027938842773,1997-12-03
15.555891036987305,1997-12-04
15.555891036987305,1997-12-05
15.842787742614746,1997-12-08
16.002161026000977,1997-12-09
15.842787742614746,1997-12-10
15.906538009643555,1997-12-11
15.8268404006958,1997-12-12
16.324922561645508,1997-12-15
16.002161026000977,1997-12-16
15.842787742614746,1997-12-17
15.74715518951416,1997-12-18
15.077740669250488,1997-12-19
15.300872802734375,1997-12-22
15.300872802734375,1997-12-23
14.91835880279541,1997-12-24
15.189306259155273,1997-12-26
15.36463451385498,1997-12-29
15.651517868041992,1997-12-30
15.508079528808594,1997-12-31
15.492130279541016,1998-01-02
15.922473907470703,1998-01-05
15.715275764465332,1998-01-06
15.81091022491455,1998-01-07
15.651517868041992,1998-01-08
15.045866966247559,1998-01-09
14.806783676147461,1998-01-12
14.806783676147461,1998-01-13
15.508079528808594,1998-01-14
15.332748413085938,1998-01-15
15.667460441589355,1998-01-16
16.018104553222656,1998-01-20
15.52401351928711,1998-01-21
15.221186637878418,1998-01-22
15.093679428100586,1998-01-23
15.205244064331055,1998-01-26
15.619641304016113,1998-01-27
15.412447929382324,1998-01-28
15.52401351928711,1998-01-29
15.269000053405762,1998-01-30
15.667460441589355,1998-02-02
15.922473907470703,1998-02-03
16.04998207092285,1998-02-04
16.209365844726562,1998-02-05
16.528127670288086,1998-02-06
16.432504653930664,1998-02-09
16.41656494140625,1998-02-10
16.591890335083008,1998-02-11
16.623764038085938,1998-02-12
16.400623321533203,1998-02-13
16.480308532714844,1998-02-17
16.512195587158203,1998-02-18
16.432504653930664,1998-02-19
16.591890335083008,1998-02-20
17.165672302246094,1998-02-23
16.92659568786621,1998-02-24
17.564132690429688,1998-02-25
17.46849822998047,1998-02-26
17.46849822998047,1998-02-27
17.3569393157959,1998-03-02
17.58006477355957,1998-03-03
17.709569931030273,1998-03-04
17.40506362915039,1998-03-05
17.709569931030273,1998-03-06
17.6134033203125,1998-03-09
17.93393898010254,1998-03-10
17.9980525970459,1998-03-11
18.046131134033203,1998-03-12
17.741621017456055,1998-03-13
17.8858585357666,1998-03-16
18.09421157836914,1998-03-17
18.238449096679688,1998-03-18
18.575014114379883,1998-03-19
18.863492965698242,1998-03-20
18.831432342529297,1998-03-23
19.08786392211914,1998-03-24
18.78335189819336,1998-03-25
18.591028213500977,1998-03-26
18.47884178161621,1998-03-27
18.238449096679688,1998-03-30
18.703222274780273,1998-03-31
18.751304626464844,1998-04-01
18.76732063293457,1998-04-02
18.943632125854492,1998-04-03
19.296220779418945,1998-04-06
19.344303131103516,1998-04-07
19.039785385131836,1998-04-08
19.600723266601562,1998-04-09
20.674510955810547,1998-04-13
20.70656967163086,1998-04-14
20.61040496826172,1998-04-15
19.96933364868164,1998-04-16
20.225778579711914,1998-04-17
20.00139045715332,1998-04-20
19.74496841430664,1998-04-21
20.129610061645508,1998-04-22
19.87318229675293,1998-04-23
19.61674690246582,1998-04-24
18.623096466064453,1998-04-27
18.847461700439453,1998-04-28
18.927610397338867,1998-04-29
19.488536834716797,1998-04-30
20.049470901489258,1998-05-01
19.74496841430664,1998-05-04
19.488536834716797,1998-05-05
18.95965576171875,1998-05-06
18.81540870666504,1998-05-07
19.08786392211914,1998-05-08
18.863492965698242,1998-05-11
19.69689178466797,1998-05-12
19.424434661865234,1998-05-13
19.392377853393555,1998-05-14
19.26416015625,1998-05-15
19.28018569946289,1998-05-18
19.472515106201172,1998-05-19
19.87318229675293,1998-05-20
19.74496841430664,1998-05-21
19.728944778442383,1998-05-22
19.520586013793945,1998-05-26
19.28018569946289,1998-05-27
19.488536834716797,1998-05-28
19.36032485961914,1998-05-29
19.312259674072266,1998-06-01
19.312259674072266,1998-06-02
19.216880798339844,1998-06-03
19.426280975341797,1998-06-04
19.66790199279785,1998-06-05
19.893417358398438,1998-06-08
19.957857131958008,1998-06-09
20.118919372558594,1998-06-10
20.118919372558594,1998-06-11
19.909528732299805,1998-06-12
19.426280975341797,1998-06-15
19.281322479248047,1998-06-16
19.5229434967041,1998-06-17
19.732341766357422,1998-06-18
19.635683059692383,1998-06-19
19.410186767578125,1998-06-22
19.26520538330078,1998-06-23
19.973962783813477,1998-06-24
19.941755294799805,1998-06-25
20.151145935058594,1998-06-26
20.231689453125,1998-06-29
19.76455307006836,1998-06-30
20.602176666259766,1998-07-01
21.19817352294922,1998-07-02
21.56866455078125,1998-07-06
21.713623046875,1998-07-07
22.422380447387695,1998-07-08
22.164649963378906,1998-07-09
22.4706974029541,1998-07-10
22.422380447387695,1998-07-13
22.66399574279785,1998-07-14
22.164649963378906,1998-07-15
21.906923294067383,1998-07-16
22.0841064453125,1998-07-17
21.794160842895508,1998-07-20
21.29481315612793,1998-07-21
21.584758758544922,1998-07-22
21.472000122070312,1998-07-23
21.19817352294922,1998-07-24
21.14984130859375,1998-07-27
20.586074829101562,1998-07-28
20.457204818725586,1998-07-29
20.97265625,1998-07-30
20.553848266601562,1998-07-31
20.328340530395508,1998-08-03
19.281322479248047,1998-08-04
19.780658721923828,1998-08-05
20.086713790893555,1998-08-06
19.4585018157959,1998-08-07
19.055805206298828,1998-08-10
18.314836502075195,1998-08-11
18.70142936706543,1998-08-12
18.572561264038086,1998-08-13
18.057100296020508,1998-08-14
18.86250114440918,1998-08-17
19.31353187561035,1998-08-18
18.781953811645508,1998-08-19
18.395383834838867,1998-08-20
18.121538162231445,1998-08-21
18.137643814086914,1998-08-24
18.20208168029785,1998-08-25
17.84769058227539,1998-08-26
16.752357482910156,1998-08-27
16.05971908569336,1998-08-28
14.819387435913086,1998-08-31
14.787172317504883,1998-09-01
15.242496490478516,1998-09-02
14.853330612182617,1998-09-03
14.010130882263184,1998-09-04
14.674970626831055,1998-09-08
13.945269584655762,1998-09-09
13.069635391235352,1998-09-10
14.139856338500977,1998-09-11
14.788472175598145,1998-09-14
14.739825248718262,1998-09-15
15.307365417480469,1998-09-16
14.545233726501465,1998-09-17
13.81554126739502,1998-09-18
13.47502326965332,1998-09-21
14.010130882263184,1998-09-22
15.242496490478516,1998-09-23
14.107423782348633,1998-09-24
14.545233726501465,1998-09-25
14.804688453674316,1998-09-28
14.415514945983887,1998-09-29
13.88041877746582,1998-09-30
13.929057121276855,1998-10-01
14.28579330444336,1998-10-02
13.491236686706543,1998-10-05
13.393943786621094,1998-10-06
12.69667911529541,1998-10-07
12.875042915344238,1998-10-08
13.97769832611084,1998-10-09
13.702040672302246,1998-10-12
13.993913650512695,1998-10-13
12.469663619995117,1998-10-14
12.712895393371582,1998-10-15
12.875042915344238,1998-10-16
13.718260765075684,1998-10-19
14.545233726501465,1998-10-20
14.12363338470459,1998-10-21
14.820903778076172,1998-10-22
14.593887329101562,1998-10-23
14.691178321838379,1998-10-26
13.993913650512695,1998-10-27
14.237142562866211,1998-10-28
14.820903778076172,1998-10-29
14.918194770812988,1998-10-30
15.177638053894043,1998-11-02
15.080347061157227,1998-11-03
15.664106369018555,1998-11-04
16.280292510986328,1998-11-05
16.19921112060547,1998-11-06
15.599235534667969,1998-11-09
15.388444900512695,1998-11-10
14.788472175598145,1998-11-11
14.464166641235352,1998-11-12
15.161429405212402,1998-11-13
15.501948356628418,1998-11-16
15.761397361755371,1998-11-17
15.891119003295898,1998-11-18
15.972199440002441,1998-11-19
16.361364364624023,1998-11-20
16.912696838378906,1998-11-23
16.815397262573242,1998-11-24
17.13970947265625,1998-11-25
17.188352584838867,1998-11-27
16.912696838378906,1998-11-30
16.880252838134766,1998-12-01
16.997817993164062,1998-12-02
16.295696258544922,1998-12-03
16.88352394104004,1998-12-04
16.573286056518555,1998-12-07
16.001800537109375,1998-12-08
15.887497901916504,1998-12-09
15.609916687011719,1998-12-10
15.381315231323242,1998-12-11
14.728181838989258,1998-12-14
14.924124717712402,1998-12-15
14.597558975219727,1998-12-16
15.740537643432617,1998-12-17
15.479278564453125,1998-12-18
15.822189331054688,1998-12-21
15.691564559936523,1998-12-22
16.08344268798828,1998-12-23
16.165082931518555,1998-12-24
15.903824806213379,1998-12-28
15.936481475830078,1998-12-29
16.116085052490234,1998-12-30
15.707877159118652,1998-12-31
15.80585765838623,1999-01-04
16.01812744140625,1999-01-05
16.81821632385254,1999-01-06
17.650955200195312,1999-01-07
18.271432876586914,1999-01-08
18.271432876586914,1999-01-11
17.487672805786133,1999-01-12
17.095794677734375,1999-01-13
16.32836151123047,1999-01-14
16.867197036743164,1999-01-15
16.72024154663086,1999-01-19
17.242759704589844,1999-01-20
17.11212921142578,1999-01-21
16.997817993164062,1999-01-22
16.899850845336914,1999-01-25
16.96517562866211,1999-01-26
16.230382919311523,1999-01-27
16.948843002319336,1999-01-28
17.471359252929688,1999-01-29
17.04680633544922,1999-02-01
16.573286056518555,1999-02-02
16.589614868164062,1999-02-03
15.985467910766602,1999-02-04
15.87116527557373,1999-02-05
15.675223350524902,1999-02-08
15.609916687011719,1999-02-09
16.099767684936523,1999-02-10
16.96517562866211,1999-02-11
16.426334381103516,1999-02-12
16.88352394104004,1999-02-16
16.948843002319336,1999-02-17
17.22642707824707,1999-02-18
16.96517562866211,1999-02-19
17.1447811126709,1999-02-22
17.487672805786133,1999-02-23
16.70390510559082,1999-02-24
16.88352394104004,1999-02-25
17.063133239746094,1999-02-26
17.552993774414062,1999-03-01
17.699941635131836,1999-03-02
17.686792373657227,1999-03-03
17.423789978027344,1999-03-04
18.11417007446289,1999-03-05
17.91692352294922,1999-03-08
18.475784301757812,1999-03-09
18.80453872680664,1999-03-10
18.968929290771484,1999-03-11
19.001794815063477,1999-03-12
19.39629554748535,1999-03-15
19.034666061401367,1999-03-16
18.590856552124023,1999-03-17
19.445613861083984,1999-03-18
18.80453872680664,1999-03-19
19.06754493713379,1999-03-22
18.147050857543945,1999-03-23
17.91692352294922,1999-03-24
18.37717056274414,1999-03-25
18.37717056274414,1999-03-26
18.771678924560547,1999-03-29
18.673044204711914,1999-03-30
18.57442855834961,1999-03-31
18.147050857543945,1999-04-01
18.837421417236328,1999-04-05
18.311420440673828,1999-04-06
19.199052810668945,1999-04-07
19.692176818847656,1999-04-08
19.560684204101562,1999-04-09
19.72505760192871,1999-04-12
19.346988677978516,1999-04-13
18.952486038208008,1999-04-14
18.91960906982422,1999-04-15
19.199052810668945,1999-04-16
18.87029457092285,1999-04-19
19.29767417907715,1999-04-20
19.26479721069336,1999-04-21
19.52779769897461,1999-04-22
19.462051391601562,1999-04-23
18.936054229736328,1999-04-26
19.59355354309082,1999-04-27
19.363428115844727,1999-04-28
19.199052810668945,1999-04-29
18.820980072021484,1999-04-30
19.10042381286621,1999-05-03
18.52510643005371,1999-05-04
18.656606674194336,1999-05-05
18.278545379638672,1999-05-06
18.492233276367188,1999-05-07
18.179914474487305,1999-05-10
18.147050857543945,1999-05-11
18.097736358642578,1999-05-12
18.590856552124023,1999-05-13
18.0319766998291,1999-05-14
18.0319766998291,1999-05-17
17.949792861938477,1999-05-18
18.212787628173828,1999-05-19
17.900482177734375,1999-05-20
17.736106872558594,1999-05-21
17.259414672851562,1999-05-24
16.503293991088867,1999-05-25
17.358051300048828,1999-05-26
16.437541961669922,1999-05-27
17.012849807739258,1999-05-28
