ATO,Date
10.185649871826172,2003-03-10
10.089336395263672,2003-03-11
10.089336395263672,2003-03-12
10.320497512817383,2003-03-13
10.320497512817383,2003-03-14
10.392738342285156,2003-03-17
10.306047439575195,2003-03-18
10.306047439575195,2003-03-19
10.354209899902344,2003-03-20
10.54684829711914,2003-03-21
10.277153968811035,2003-03-24
10.330129623413086,2003-03-25
10.233809471130371,2003-03-26
10.330129623413086,2003-03-27
10.301237106323242,2003-03-28
10.238632202148438,2003-03-31
10.41681957244873,2003-04-01
10.383106231689453,2003-04-02
10.320497512817383,2003-04-03
10.402373313903809,2003-04-04
10.402373313903809,2003-04-07
10.513139724731445,2003-04-08
10.368659973144531,2003-04-09
10.387924194335938,2003-04-10
10.373479843139648,2003-04-11
10.330129623413086,2003-04-14
10.41681957244873,2003-04-15
10.426445960998535,2003-04-16
10.54684829711914,2003-04-17
10.595009803771973,2003-04-21
10.681694030761719,2003-04-22
10.749110221862793,2003-04-23
10.782825469970703,2003-04-24
10.744302749633789,2003-04-25
10.975461959838867,2003-04-28
10.89359188079834,2003-04-29
10.970646858215332,2003-04-30
10.883959770202637,2003-05-01
11.07659912109375,2003-05-02
11.052515983581543,2003-05-05
11.10549545288086,2003-05-06
11.071783065795898,2003-05-07
11.139201164245605,2003-05-08
11.288493156433105,2003-05-09
11.278860092163086,2003-05-12
11.216259956359863,2003-05-13
11.158467292785645,2003-05-14
11.33665657043457,2003-05-15
10.932120323181152,2003-05-16
11.18254566192627,2003-05-19
11.341473579406738,2003-05-20
11.413712501525879,2003-05-21
11.46249008178711,2003-05-22
11.833186149597168,2003-05-23
12.1209716796875,2003-05-27
12.077072143554688,2003-05-28
11.98927116394043,2003-05-29
12.072196006774902,2003-05-30
12.081957817077637,2003-06-02
12.096582412719727,2003-06-03
12.194131851196289,2003-06-04
12.208770751953125,2003-06-05
12.169745445251465,2003-06-06
12.257547378540039,2003-06-09
12.311201095581055,2003-06-10
12.413628578186035,2003-06-11
12.413628578186035,2003-06-12
12.150236129760742,2003-06-13
12.306324005126953,2003-06-16
12.345340728759766,2003-06-17
12.267303466796875,2003-06-18
12.316078186035156,2003-06-19
12.301446914672852,2003-06-20
12.247786521911621,2003-06-23
12.194131851196289,2003-06-24
11.901473045349121,2003-06-25
11.852702140808105,2003-06-26
11.994152069091797,2003-06-27
12.096582412719727,2003-06-30
12.072196006774902,2003-07-01
12.228276252746582,2003-07-02
12.13560676574707,2003-07-03
12.194131851196289,2003-07-07
12.023414611816406,2003-07-08
12.13560676574707,2003-07-09
11.99903392791748,2003-07-10
12.09171199798584,2003-07-11
12.13560676574707,2003-07-14
11.950257301330566,2003-07-15
11.872210502624512,2003-07-16
11.755145072937012,2003-07-17
11.955127716064453,2003-07-18
11.755145072937012,2003-07-21
11.8380708694458,2003-07-22
11.877084732055664,2003-07-23
11.891717910766602,2003-07-24
11.906354904174805,2003-07-25
11.779536247253418,2003-07-28
11.891717910766602,2003-07-29
11.964882850646973,2003-07-30
11.886844635009766,2003-07-31
11.7161226272583,2003-08-01
11.608816146850586,2003-08-04
11.35517406463623,2003-08-05
11.316160202026367,2003-08-06
11.506382942199707,2003-08-07
11.491753578186035,2003-08-08
11.701494216918945,2003-08-11
11.81855583190918,2003-08-12
11.779536247253418,2003-08-13
11.701494216918945,2003-08-14
11.76002311706543,2003-08-15
11.833186149597168,2003-08-18
11.857572555541992,2003-08-19
12.09171199798584,2003-08-20
12.180581092834473,2003-08-21
12.02258014678955,2003-08-22
12.09664535522461,2003-08-25
12.071962356567383,2003-08-26
12.126266479492188,2003-08-27
12.170701026916504,2003-08-28
12.02258014678955,2003-08-29
12.328699111938477,2003-09-02
12.146018028259277,2003-09-03
12.1114501953125,2003-09-04
12.071962356567383,2003-09-05
12.205265998840332,2003-09-08
12.160826683044434,2003-09-09
12.027522087097168,2003-09-10
12.071962356567383,2003-09-11
12.047264099121094,2003-09-12
11.97813892364502,2003-09-15
12.02258014678955,2003-09-16
11.90902328491211,2003-09-17
11.879390716552734,2003-09-18
11.973204612731934,2003-09-19
11.889272689819336,2003-09-22
12.037391662597656,2003-09-23
11.89914321899414,2003-09-24
11.83495044708252,2003-09-25
11.760894775390625,2003-09-26
11.894207000732422,2003-09-29
11.820143699645996,2003-09-30
12.027522087097168,2003-10-01
12.106517791748047,2003-10-02
12.195393562316895,2003-10-03
12.259573936462402,2003-10-06
12.244765281677246,2003-10-07
12.012707710266113,2003-10-08
12.1114501953125,2003-10-09
12.086771011352539,2003-10-10
12.141077041625977,2003-10-13
12.229957580566406,2003-10-14
12.126266479492188,2003-10-15
12.190450668334961,2003-10-16
12.170701026916504,2003-10-17
12.200326919555664,2003-10-20
12.190450668334961,2003-10-21
12.09664535522461,2003-10-22
12.057138442993164,2003-10-23
11.973204612731934,2003-10-24
12.09664535522461,2003-10-27
12.229957580566406,2003-10-28
12.225014686584473,2003-10-29
12.09664535522461,2003-10-30
12.09664535522461,2003-10-31
12.185517311096191,2003-11-03
12.126266479492188,2003-11-04
12.086771011352539,2003-11-05
12.067017555236816,2003-11-06
12.062080383300781,2003-11-07
11.997895240783691,2003-11-10
12.002824783325195,2003-11-11
12.141077041625977,2003-11-12
12.200326919555664,2003-11-13
12.185517311096191,2003-11-14
12.195393562316895,2003-11-17
12.042329788208008,2003-11-18
12.081828117370605,2003-11-19
12.062080383300781,2003-11-20
12.174578666687012,2003-11-21
12.38457202911377,2003-11-24
12.374570846557617,2003-11-25
12.349573135375977,2003-11-26
12.324566841125488,2003-11-28
12.37956714630127,2003-12-01
12.429566383361816,2003-12-02
12.224580764770508,2003-12-03
12.294570922851562,2003-12-04
12.294570922851562,2003-12-05
12.40456485748291,2003-12-08
12.289570808410645,2003-12-09
12.1895751953125,2003-12-10
12.239578247070312,2003-12-11
12.289570808410645,2003-12-12
12.1895751953125,2003-12-15
12.299572944641113,2003-12-16
12.224580764770508,2003-12-17
12.169577598571777,2003-12-18
12.074579238891602,2003-12-19
12.13957691192627,2003-12-22
12.364572525024414,2003-12-23
12.329573631286621,2003-12-24
12.40456485748291,2003-12-26
12.45456314086914,2003-12-29
12.49456787109375,2003-12-30
12.149577140808105,2003-12-31
12.364572525024414,2004-01-02
12.254568099975586,2004-01-05
12.15958023071289,2004-01-06
12.234572410583496,2004-01-07
12.334576606750488,2004-01-08
12.274574279785156,2004-01-09
12.374570846557617,2004-01-12
12.309572219848633,2004-01-13
12.424568176269531,2004-01-14
12.37956714630127,2004-01-15
12.294570922851562,2004-01-16
12.489563941955566,2004-01-20
12.649560928344727,2004-01-21
12.614563941955566,2004-01-22
12.729557991027832,2004-01-23
12.794557571411133,2004-01-26
12.754558563232422,2004-01-27
12.809558868408203,2004-01-28
12.82955265045166,2004-01-29
12.799555778503418,2004-01-30
12.729557991027832,2004-02-02
12.714558601379395,2004-02-03
12.459566116333008,2004-02-04
12.434571266174316,2004-02-05
12.619558334350586,2004-02-06
12.789552688598633,2004-02-09
13.069548606872559,2004-02-10
13.079540252685547,2004-02-11
13.124549865722656,2004-02-12
13.089545249938965,2004-02-13
13.219539642333984,2004-02-17
13.259535789489746,2004-02-18
13.229540824890137,2004-02-19
13.199531555175781,2004-02-20
13.197012901306152,2004-02-23
13.207131385803223,2004-02-24
13.318415641784668,2004-02-25
13.242539405822754,2004-02-26
13.32852554321289,2004-02-27
13.495450019836426,2004-03-01
13.48027515411377,2004-03-02
13.460037231445312,2004-03-03
13.53085994720459,2004-03-04
13.586499214172363,2004-03-05
13.50051212310791,2004-03-08
13.434754371643066,2004-03-09
13.303232192993164,2004-03-10
13.121136665344238,2004-03-11
13.374053001403809,2004-03-12
13.16666316986084,2004-03-15
13.131251335144043,2004-03-16
13.262770652770996,2004-03-17
13.252655982971191,2004-03-18
13.141369819641113,2004-03-19
12.893519401550293,2004-03-22
12.847991943359375,2004-03-23
12.736708641052246,2004-03-24
12.772116661071777,2004-03-25
12.71647834777832,2004-03-26
12.863167762756348,2004-03-29
12.923864364624023,2004-03-30
12.933981895446777,2004-03-31
13.131251335144043,2004-04-01
13.176779747009277,2004-04-02
13.176779747009277,2004-04-05
13.126195907592773,2004-04-06
13.045260429382324,2004-04-07
12.918807983398438,2004-04-08
12.88339614868164,2004-04-12
12.670954704284668,2004-04-13
12.524261474609375,2004-04-14
12.579907417297363,2004-04-15
12.670954704284668,2004-04-16
12.579907417297363,2004-04-19
12.423094749450684,2004-04-20
12.519205093383789,2004-04-21
12.706360816955566,2004-04-22
12.706360816955566,2004-04-23
12.681070327758789,2004-04-26
12.746824264526367,2004-04-27
12.600139617919922,2004-04-28
12.493916511535645,2004-04-29
12.463563919067383,2004-04-30
12.590018272399902,2004-05-03
12.6254301071167,2004-05-04
12.670954704284668,2004-05-05
12.574845314025879,2004-05-06
12.200536727905273,2004-05-07
11.977970123291016,2004-05-10
12.084190368652344,2004-05-11
12.134779930114746,2004-05-12
12.114542961120605,2004-05-13
12.114542961120605,2004-05-14
11.993141174316406,2004-05-17
12.063960075378418,2004-05-18
12.05384635925293,2004-05-19
12.160069465637207,2004-05-20
12.193367004394531,2004-05-21
12.38805866241455,2004-05-24
12.623723030090332,2004-05-25
12.613480567932129,2004-05-26
12.639093399047852,2004-05-27
12.700571060180664,2004-05-28
12.65446662902832,2004-06-01
12.649345397949219,2004-06-02
12.526386260986328,2004-06-03
12.490517616271973,2004-06-04
12.71593952178955,2004-06-07
12.659584045410156,2004-06-08
12.551997184753418,2004-06-09
12.731308937072754,2004-06-10
12.649345397949219,2004-06-14
12.833778381347656,2004-06-15
12.808162689208984,2004-06-16
12.572495460510254,2004-06-17
12.511015892028809,2004-06-18
12.608355522155762,2004-06-21
12.680076599121094,2004-06-22
12.71081829071045,2004-06-23
12.782540321350098,2004-06-24
12.910629272460938,2004-06-25
12.864517211914062,2004-06-28
12.936241149902344,2004-06-29
13.115555763244629,2004-06-30
12.931123733520508,2004-07-01
12.972103118896484,2004-07-02
13.218018531799316,2004-07-06
13.064323425292969,2004-07-07
12.900382995605469,2004-07-08
12.920869827270508,2004-07-09
12.879887580871582,2004-07-12
12.762049674987793,2004-07-13
12.797907829284668,2004-07-14
12.951618194580078,2004-07-15
13.002847671508789,2004-07-16
13.002847671508789,2004-07-19
12.982357025146484,2004-07-20
12.90550422668457,2004-07-21
12.75693416595459,2004-07-22
12.731308937072754,2004-07-23
12.633968353271484,2004-07-26
12.680076599121094,2004-07-27
12.72106647491455,2004-07-28
12.823528289794922,2004-07-29
12.895256042480469,2004-07-30
12.936241149902344,2004-08-02
12.910629272460938,2004-08-03
13.013093948364258,2004-08-04
12.705692291259766,2004-08-05
12.649345397949219,2004-08-06
12.65446662902832,2004-08-09
12.951618194580078,2004-08-10
12.972103118896484,2004-08-11
12.772300720214844,2004-08-12
12.782540321350098,2004-08-13
13.0489501953125,2004-08-16
12.890134811401367,2004-08-17
13.013093948364258,2004-08-18
12.936241149902344,2004-08-19
12.885011672973633,2004-08-20
12.76313591003418,2004-08-23
12.794252395629883,2004-08-24
12.872040748596191,2004-08-25
12.861671447753906,2004-08-26
12.851297378540039,2004-08-27
12.820185661315918,2004-08-30
13.115797996520996,2004-08-31
13.22470474243164,2004-09-01
13.146912574768066,2004-09-02
13.095049858093262,2004-09-03
13.297308921813965,2004-09-07
13.271382331848145,2004-09-08
13.3232421875,2004-09-09
13.411405563354492,2004-09-10
13.292126655578613,2004-09-13
13.167658805847168,2004-09-14
13.198773384094238,2004-09-15
13.292126655578613,2004-09-16
13.359545707702637,2004-09-17
13.229888916015625,2004-09-20
13.214327812194824,2004-09-21
12.965397834777832,2004-09-22
12.877230644226074,2004-09-23
12.903157234191895,2004-09-24
12.903157234191895,2004-09-27
12.965397834777832,2004-09-28
13.027629852294922,2004-09-29
13.063932418823242,2004-09-30
13.266192436218262,2004-10-01
13.23507308959961,2004-10-04
13.245450973510742,2004-10-05
13.380284309387207,2004-10-06
13.193588256835938,2004-10-07
13.214327812194824,2004-10-08
13.271382331848145,2004-10-11
13.380284309387207,2004-10-12
13.10023307800293,2004-10-13
13.058745384216309,2004-10-14
13.038002014160156,2004-10-15
12.887598991394043,2004-10-18
12.965397834777832,2004-10-19
13.001692771911621,2004-10-20
13.069119453430176,2004-10-21
13.172845840454102,2004-10-22
13.069119453430176,2004-10-25
13.110612869262695,2004-10-26
13.141727447509766,2004-10-27
13.354360580444336,2004-10-28
13.385475158691406,2004-10-29
13.292126655578613,2004-11-01
13.157279968261719,2004-11-02
13.395846366882324,2004-11-03
13.598108291625977,2004-11-04
13.4891939163208,2004-11-05
13.385475158691406,2004-11-08
13.49957275390625,2004-11-09
13.686271667480469,2004-11-10
13.67590045928955,2004-11-11
13.86778736114502,2004-11-12
13.847046852111816,2004-11-15
13.598108291625977,2004-11-16
13.712203979492188,2004-11-17
13.738129615783691,2004-11-18
13.60329532623291,2004-11-19
13.671525955200195,2004-11-22
14.065133094787598,2004-11-23
14.112366676330566,2004-11-24
14.080878257751465,2004-11-26
14.086122512817383,2004-11-29
14.16484546661377,2004-11-30
14.1176118850708,2004-12-01
13.98641300201416,2004-12-02
13.902436256408691,2004-12-03
14.017898559570312,2004-12-06
14.070377349853516,2004-12-07
14.107120513916016,2004-12-08
14.080878257751465,2004-12-09
14.101877212524414,2004-12-10
14.16484546661377,2004-12-13
14.154349327087402,2004-12-14
14.191091537475586,2004-12-15
14.107120513916016,2004-12-16
14.170097351074219,2004-12-17
14.143857955932617,2004-12-20
14.327540397644043,2004-12-21
14.248820304870605,2004-12-22
14.353784561157227,2004-12-23
14.180593490600586,2004-12-27
14.369529724121094,2004-12-28
14.395769119262695,2004-12-29
14.33278751373291,2004-12-30
14.353784561157227,2004-12-31
13.965418815612793,2005-01-03
14.002154350280762,2005-01-04
13.907684326171875,2005-01-05
13.876202583312988,2005-01-06
13.781730651855469,2005-01-07
13.744993209838867,2005-01-10
13.834216117858887,2005-01-11
13.823719024658203,2005-01-12
13.818465232849121,2005-01-13
14.091371536254883,2005-01-14
14.26980972290039,2005-01-18
14.16484546661377,2005-01-19
14.101877212524414,2005-01-20
14.112366676330566,2005-01-21
14.170097351074219,2005-01-24
14.112366676330566,2005-01-25
14.317049026489258,2005-01-26
14.34328556060791,2005-01-27
14.327540397644043,2005-01-28
14.5374755859375,2005-01-31
14.631935119628906,2005-02-01
14.794631958007812,2005-02-02
14.852359771728516,2005-02-03
14.988808631896973,2005-02-04
14.74215316772461,2005-02-07
14.962578773498535,2005-02-08
14.857604026794434,2005-02-09
14.967816352844238,2005-02-10
15.18299674987793,2005-02-11
15.12526798248291,2005-02-14
15.025552749633789,2005-02-15
15.266968727111816,2005-02-16
14.967816352844238,2005-02-17
14.878599166870117,2005-02-18
14.49548053741455,2005-02-22
14.522021293640137,2005-02-23
14.500791549682617,2005-02-24
14.766176223754883,2005-02-25
14.6334867477417,2005-02-28
14.713093757629395,2005-03-01
14.681258201599121,2005-03-02
14.755560874938965,2005-03-03
14.914800643920898,2005-03-04
15.005029678344727,2005-03-07
14.920104026794434,2005-03-08
14.787409782409668,2005-03-09
14.84048843383789,2005-03-10
14.755560874938965,2005-03-11
14.925410270690918,2005-03-14
14.686565399169922,2005-03-15
14.622872352600098,2005-03-16
14.638795852661133,2005-03-17
14.6334867477417,2005-03-18
14.527329444885254,2005-03-21
14.27255630493164,2005-03-22
14.325636863708496,2005-03-23
14.378714561462402,2005-03-24
14.543253898620605,2005-03-28
14.22478199005127,2005-03-29
14.378714561462402,2005-03-30
14.33094310760498,2005-03-31
14.293794631958008,2005-04-01
14.458332061767578,2005-04-04
14.564485549926758,2005-04-05
14.516712188720703,2005-04-06
14.596327781677246,2005-04-07
14.442401885986328,2005-04-08
14.373406410217285,2005-04-11
14.681258201599121,2005-04-12
14.43178653717041,2005-04-13
14.304409980773926,2005-04-14
14.251325607299805,2005-04-15
14.299097061157227,2005-04-18
14.442401885986328,2005-04-19
14.203559875488281,2005-04-20
14.384021759033203,2005-04-21
14.315021514892578,2005-04-22
14.251325607299805,2005-04-25
13.954095840454102,2005-04-26
13.943479537963867,2005-04-27
13.76832103729248,2005-04-28
13.95940113067627,2005-04-29
14.039017677307129,2005-05-02
13.954095840454102,2005-05-03
14.230090141296387,2005-05-04
14.22478199005127,2005-05-05
14.198244094848633,2005-05-06
14.500791549682617,2005-05-09
14.362794876098633,2005-05-10
14.580404281616211,2005-05-11
14.293794631958008,2005-05-12
14.192940711975098,2005-05-13
14.670639038085938,2005-05-16
14.792716979980469,2005-05-17
14.829875946044922,2005-05-18
14.776790618896484,2005-05-19
14.755560874938965,2005-05-20
14.723358154296875,2005-05-23
14.734088897705078,2005-05-24
14.734088897705078,2005-05-25
14.905852317810059,2005-05-26
15.013211250305176,2005-05-27
15.18497371673584,2005-05-31
15.313799858093262,2005-06-01
15.329895973205566,2005-06-02
15.211816787719727,2005-06-03
15.174236297607422,2005-06-06
15.217178344726562,2005-06-07
15.11519718170166,2005-06-08
15.286954879760742,2005-06-09
15.249381065368652,2005-06-10
15.431883811950684,2005-06-13
15.421150207519531,2005-06-14
15.324527740478516,2005-06-15
15.496295928955078,2005-06-16
15.340632438659668,2005-06-17
15.345996856689453,2005-06-20
15.297690391540527,2005-06-21
15.356735229492188,2005-06-22
15.36211109161377,2005-06-23
15.297690391540527,2005-06-24
15.297690391540527,2005-06-27
15.405037879943848,2005-06-28
15.324527740478516,2005-06-29
15.458719253540039,2005-06-30
15.619756698608398,2005-07-01
15.630483627319336,2005-07-05
15.5285005569458,2005-07-06
15.75393295288086,2005-07-07
15.791513442993164,2005-07-08
15.59290599822998,2005-07-11
15.700262069702148,2005-07-12
15.678796768188477,2005-07-13
15.496295928955078,2005-07-14
15.512395858764648,2005-07-15
15.539233207702637,2005-07-18
15.539233207702637,2005-07-19
15.533873558044434,2005-07-20
15.35136890411377,2005-07-21
15.474822044372559,2005-07-22
15.555334091186523,2005-07-25
15.582174301147461,2005-07-26
15.566071510314941,2005-07-27
15.834460258483887,2005-07-28
15.651954650878906,2005-07-29
15.614386558532715,2005-08-01
15.974014282226562,2005-08-02
15.920331954956055,2005-08-03
15.710999488830566,2005-08-04
15.48555850982666,2005-08-05
15.168868064880371,2005-08-08
15.437254905700684,2005-08-09
15.64657974243164,2005-08-10
15.689522743225098,2005-08-11
15.807612419128418,2005-08-12
15.75393295288086,2005-08-15
15.657326698303223,2005-08-16
15.415777206420898,2005-08-17
15.394305229187012,2005-08-18
15.388943672180176,2005-08-19
15.59827995300293,2005-08-22
15.489773750305176,2005-08-23
15.440936088562012,2005-08-24
15.62540340423584,2005-08-25
15.690513610839844,2005-08-26
15.652535438537598,2005-08-29
15.66880989074707,2005-08-30
16.054018020629883,2005-08-31
16.037736892700195,2005-09-01
15.940082550048828,2005-09-02
16.04316520690918,2005-09-06
16.054018020629883,2005-09-07
15.972635269165039,2005-09-08
16.016036987304688,2005-09-09
15.93465805053711,2005-09-12
15.782745361328125,2005-09-13
15.761045455932617,2005-09-14
15.761045455932617,2005-09-15
15.864130020141602,2005-09-16
15.733918190002441,2005-09-19
15.706788063049316,2005-09-20
15.522317886352539,2005-09-21
15.316153526306152,2005-09-22
15.446371078491211,2005-09-23
15.506044387817383,2005-09-26
15.506044387817383,2005-09-27
15.40296459197998,2005-09-28
15.478925704956055,2005-09-29
15.327008247375488,2005-09-30
15.386680603027344,2005-10-03
15.316153526306152,2005-10-04
15.066579818725586,2005-10-05
14.909241676330566,2005-10-06
15.207643508911133,2005-10-07
14.854989051818848,2005-10-10
14.648821830749512,2005-10-11
14.496906280517578,2005-10-12
14.220203399658203,2005-10-13
14.220203399658203,2005-10-14
14.301587104797363,2005-10-17
14.046591758728027,2005-10-18
14.241907119750977,2005-10-19
14.122549057006836,2005-10-20
13.992335319519043,2005-10-21
14.214774131774902,2005-10-24
14.285313606262207,2005-10-25
14.144243240356445,2005-10-26
14.046591758728027,2005-10-27
14.20392894744873,2005-10-28
14.269031524658203,2005-10-31
14.122549057006836,2005-11-01
14.301587104797363,2005-11-02
14.3612642288208,2005-11-03
14.334138870239258,2005-11-04
14.258183479309082,2005-11-07
14.111702919006348,2005-11-08
14.27988338470459,2005-11-09
14.214774131774902,2005-11-10
14.225628852844238,2005-11-11
14.38839340209961,2005-11-14
14.3070068359375,2005-11-15
14.269031524658203,2005-11-16
14.198500633239746,2005-11-17
14.328715324401855,2005-11-18
14.524028778076172,2005-11-21
14.702462196350098,2005-11-22
14.746379852294922,2005-11-23
14.889127731323242,2005-11-25
14.653043746948242,2005-11-28
14.631084442138672,2005-11-29
14.587164878845215,2005-11-30
14.707951545715332,2005-12-01
14.707951545715332,2005-12-02
14.592658042907715,2005-12-05
14.60363483428955,2005-12-06
14.51579475402832,2005-12-07
14.493836402893066,2005-12-08
14.52129077911377,2005-12-09
14.52129077911377,2005-12-12
14.49932861328125,2005-12-13
14.587164878845215,2005-12-14
14.60363483428955,2005-12-15
14.71343994140625,2005-12-16
14.482856750488281,2005-12-19
14.51030445098877,2005-12-20
14.427956581115723,2005-12-21
14.38952350616455,2005-12-22
14.482856750488281,2005-12-23
14.23031234741211,2005-12-27
14.307175636291504,2005-12-28
14.351092338562012,2005-12-29
14.362076759338379,2005-12-30
14.680493354797363,2006-01-03
14.685990333557129,2006-01-04
14.636577606201172,2006-01-05
14.71343994140625,2006-01-06
14.768335342407227,2006-01-09
14.696966171264648,2006-01-10
14.66952133178711,2006-01-11
14.576189994812012,2006-01-12
14.609130859375,2006-01-13
14.620108604431152,2006-01-17
14.576189994812012,2006-01-18
14.559714317321777,2006-01-19
14.52129077911377,2006-01-20
14.38403034210205,2006-01-23
14.405994415283203,2006-01-24
14.427956581115723,2006-01-25
14.405994415283203,2006-01-26
14.460897445678711,2006-01-27
14.37854290008545,2006-01-30
14.427956581115723,2006-01-31
14.362076759338379,2006-02-01
14.362076759338379,2006-02-02
14.334625244140625,2006-02-03
14.32913875579834,2006-02-06
14.334625244140625,2006-02-07
14.438933372497559,2006-02-08
14.477361679077148,2006-02-09
14.433444023132324,2006-02-10
14.427956581115723,2006-02-13
14.438933372497559,2006-02-14
14.405994415283203,2006-02-15
14.41697883605957,2006-02-16
14.4883451461792,2006-02-17
14.631084442138672,2006-02-21
14.823246955871582,2006-02-22
14.653817176818848,2006-02-23
14.664925575256348,2006-02-24
14.687151908874512,2006-02-27
14.664925575256348,2006-02-28
14.603826522827148,2006-03-01
14.659378051757812,2006-03-02
14.592716217041016,2006-03-03
14.553831100463867,2006-03-06
14.498283386230469,2006-03-07
14.526056289672852,2006-03-08
14.54826545715332,2006-03-09
14.642709732055664,2006-03-10
14.731586456298828,2006-03-13
14.70380687713623,2006-03-14
14.764911651611328,2006-03-15
14.837125778198242,2006-03-16
14.920452117919922,2006-03-17
14.798250198364258,2006-03-20
14.692704200744629,2006-03-21
14.664925575256348,2006-03-22
14.637145042419434,2006-03-23
14.720479965209961,2006-03-24
14.598267555236816,2006-03-27
14.553831100463867,2006-03-28
14.670485496520996,2006-03-29
14.70380687713623,2006-03-30
14.626041412353516,2006-03-31
14.564936637878418,2006-04-03
14.764911651611328,2006-04-04
14.864906311035156,2006-04-05
14.792696952819824,2006-04-06
14.60937786102295,2006-04-07
14.737142562866211,2006-04-10
14.676034927368164,2006-04-11
14.620485305786133,2006-04-12
14.509392738342285,2006-04-13
14.603826522827148,2006-04-17
14.559381484985352,2006-04-18
14.737142562866211,2006-04-19
14.776030540466309,2006-04-20
14.831575393676758,2006-04-21
14.776030540466309,2006-04-24
14.692704200744629,2006-04-25
14.698254585266113,2006-04-26
14.803800582885742,2006-04-27
14.742694854736328,2006-04-28
14.803800582885742,2006-05-01
14.831575393676758,2006-05-02
14.97599983215332,2006-05-03
15.137090682983398,2006-05-04
15.225975036621094,2006-05-05
15.403722763061523,2006-05-08
15.181533813476562,2006-05-09
15.264861106872559,2006-05-10
15.025985717773438,2006-05-11
15.031556129455566,2006-05-12
14.914900779724121,2006-05-15
14.681593894958496,2006-05-16
14.553831100463867,2006-05-17
14.537165641784668,2006-05-18
14.60937786102295,2006-05-19
14.759366035461426,2006-05-22
14.666610717773438,2006-05-23
14.616008758544922,2006-05-24
14.936436653137207,2006-05-25
15.015134811401367,2006-05-26
14.913947105407715,2006-05-30
15.08821964263916,2006-05-31
15.178163528442383,2006-06-01
15.307464599609375,2006-06-02
15.110706329345703,2006-06-05
15.05449104309082,2006-06-06
14.95892333984375,2006-06-07
15.105085372924805,2006-06-08
15.133191108703613,2006-06-09
14.998278617858887,2006-06-12
14.762170791625977,2006-06-13
14.784655570983887,2006-06-14
14.981409072875977,2006-06-15
14.981409072875977,2006-06-16
14.812766075134277,2006-06-19
14.840875625610352,2006-06-20
14.970162391662598,2006-06-21
15.020759582519531,2006-06-22
15.211896896362305,2006-06-23
15.380538940429688,2006-06-26
15.470483779907227,2006-06-27
15.532325744628906,2006-06-28
15.639131546020508,2006-06-29
15.689719200134277,2006-06-30
15.86961555480957,2006-07-03
15.875237464904785,2006-07-05
15.982048988342285,2006-07-06
15.937078475952148,2006-07-07
16.021394729614258,2006-07-10
16.13382911682129,2006-07-11
16.04949951171875,2006-07-12
15.892104148864746,2006-07-13
15.785296440124512,2006-07-14
15.785296440124512,2006-07-17
15.84713363647461,2006-07-18
16.071989059448242,2006-07-19
16.088855743408203,2006-07-20
16.071989059448242,2006-07-21
16.223772048950195,2006-07-24
16.285612106323242,2006-07-25
16.353069305419922,2006-07-26
16.302473068237305,2006-07-27
16.353069305419922,2006-07-28
16.173181533813477,2006-07-31
16.3137149810791,2006-08-01
16.25750732421875,2006-08-02
16.128210067749023,2006-08-03
16.206907272338867,2006-08-04
16.043886184692383,2006-08-07
15.920206069946289,2006-08-08
16.218151092529297,2006-08-09
16.13382911682129,2006-08-10
16.055130004882812,2006-08-11
16.15631675720215,2006-08-14
16.364309310913086,2006-08-15
16.18442153930664,2006-08-16
16.13382911682129,2006-08-17
16.268753051757812,2006-08-18
16.190044403076172,2006-08-21
16.330583572387695,2006-08-22
16.08336067199707,2006-08-23
16.020854949951172,2006-08-24
16.054946899414062,2006-08-25
16.18566131591797,2006-08-28
16.225439071655273,2006-08-29
16.128822326660156,2006-08-30
16.36752700805664,2006-08-31
16.29363441467285,2006-09-01
16.339113235473633,2006-09-05
16.117464065551758,2006-09-06
15.912866592407227,2006-09-07
15.969701766967773,2006-09-08
15.964025497436523,2006-09-11
15.964025497436523,2006-09-12
16.06063461303711,2006-09-13
16.049266815185547,2006-09-14
16.07200050354004,2006-09-15
15.964025497436523,2006-09-18
15.946972846984863,2006-09-19
16.03789520263672,2006-09-20
15.907190322875977,2006-09-21
15.890140533447266,2006-09-22
15.986749649047852,2006-09-25
16.151567459106445,2006-09-26
16.373205184936523,2006-09-27
16.339113235473633,2006-09-28
16.225439071655273,2006-09-29
16.168611526489258,2006-10-02
16.253862380981445,2006-10-03
16.31069564819336,2006-10-04
16.549381256103516,2006-10-05
16.46982192993164,2006-10-06
16.46982192993164,2006-10-09
16.543697357177734,2006-10-10
16.452762603759766,2006-10-11
16.617584228515625,2006-10-12
16.85059356689453,2006-10-13
16.8903751373291,2006-10-16
16.935832977294922,2006-10-17
17.004037857055664,2006-10-18
17.08928108215332,2006-10-19
17.157480239868164,2006-10-20
17.151805877685547,2006-10-23
17.157480239868164,2006-10-24
17.413227081298828,2006-10-25
17.5552978515625,2006-10-26
17.424591064453125,2006-10-27
17.50415802001953,2006-10-30
17.464370727539062,2006-10-31
17.566675186157227,2006-11-01
17.57235336303711,2006-11-02
17.617815017700195,2006-11-03
17.748533248901367,2006-11-06
17.77126121520996,2006-11-07
17.936077117919922,2006-11-08
18.095212936401367,2006-11-09
18.038373947143555,2006-11-10
18.231605529785156,2006-11-13
18.20887565612793,2006-11-14
18.515764236450195,2006-11-15
18.31684684753418,2006-11-16
