TMUS,Date
15.677512168884277,2013-01-23
15.989747047424316,2013-01-24
15.956880569458008,2013-01-25
16.03904914855957,2013-01-28
16.022615432739258,2013-01-29
16.269115447998047,2013-01-30
16.482751846313477,2013-01-31
16.252683639526367,2013-02-01
16.269115447998047,2013-02-04
16.088348388671875,2013-02-05
15.940446853637695,2013-02-06
16.071914672851562,2013-02-07
16.269115447998047,2013-02-08
16.59778594970703,2013-02-11
16.679950714111328,2013-02-12
16.910018920898438,2013-02-13
16.82785415649414,2013-02-14
17.008623123168945,2013-02-15
16.877153396606445,2013-02-19
16.564916610717773,2013-02-20
16.564916610717773,2013-02-21
16.35128402709961,2013-02-22
16.03904914855957,2013-02-25
15.874712944030762,2013-02-26
16.252683639526367,2013-02-27
16.104780197143555,2013-02-28
16.1212158203125,2013-03-01
16.66352081298828,2013-03-04
16.942888259887695,2013-03-05
17.025053024291992,2013-03-06
17.403024673461914,2013-03-07
17.76456069946289,2013-03-08
17.255123138427734,2013-03-11
16.860721588134766,2013-03-12
16.59778594970703,2013-03-13
16.910018920898438,2013-03-14
17.05792236328125,2013-03-15
16.844287872314453,2013-03-18
17.189390182495117,2013-03-19
17.370155334472656,2013-03-20
17.222253799438477,2013-03-21
17.320858001708984,2013-03-22
17.419458389282227,2013-03-25
17.53449058532715,2013-03-26
17.304424285888672,2013-03-27
17.912460327148438,2013-03-28
18.158964157104492,2013-04-01
18.109663009643555,2013-04-02
18.011062622070312,2013-04-03
18.273998260498047,2013-04-04
18.438331604003906,2013-04-05
18.52050018310547,2013-04-08
18.3890323638916,2013-04-09
18.9970703125,2013-04-10
18.58623504638672,2013-04-11
18.931337356567383,2013-04-12
18.158964157104492,2013-04-15
18.158964157104492,2013-04-16
18.109663009643555,2013-04-17
18.3890323638916,2013-04-18
18.273998260498047,2013-04-19
18.767000198364258,2013-04-22
19.210702896118164,2013-04-23
19.342172622680664,2013-04-24
19.63797378540039,2013-04-25
19.53937339782715,2013-04-26
19.63797378540039,2013-04-29
19.45720672607422,2013-04-30
16.3829288482666,2013-05-01
17.57297134399414,2013-05-02
17.354795455932617,2013-05-03
17.493633270263672,2013-05-06
17.761394500732422,2013-05-07
17.622556686401367,2013-05-08
18.128324508666992,2013-05-09
18.485336303710938,2013-05-10
18.76301383972168,2013-05-13
18.8225154876709,2013-05-14
19.10019302368164,2013-05-15
19.52662467956543,2013-05-16
19.754716873168945,2013-05-17
20.359655380249023,2013-05-20
20.68691635131836,2013-05-21
19.8935546875,2013-05-22
20.210899353027344,2013-05-23
20.369571685791016,2013-05-24
20.389406204223633,2013-05-28
20.80592155456543,2013-05-29
21.182769775390625,2013-05-30
21.252187728881836,2013-05-31
20.657167434692383,2013-06-03
20.647247314453125,2013-06-04
20.20098304748535,2013-06-05
20.488576889038086,2013-06-06
21.133182525634766,2013-06-07
21.02409553527832,2013-06-10
21.26210594177246,2013-06-11
21.123266220092773,2013-06-12
21.658784866333008,2013-06-13
21.976131439208984,2013-06-14
22.134801864624023,2013-06-17
22.293476104736328,2013-06-18
22.045549392700195,2013-06-19
22.7397403717041,2013-06-20
22.630653381347656,2013-06-21
22.05546760559082,2013-06-24
22.828994750976562,2013-06-25
23.443849563598633,2013-06-26
24.34630012512207,2013-06-27
24.604141235351562,2013-06-28
23.52318572998047,2013-07-01
23.17609214782715,2013-07-02
22.858745574951172,2013-07-03
23.265344619750977,2013-07-05
23.136423110961914,2013-07-08
23.890117645263672,2013-07-09
24.217378616333008,2013-07-10
24.75289535522461,2013-07-11
24.733064651489258,2013-07-12
25.129743576049805,2013-07-15
24.167795181274414,2013-07-16
24.296714782714844,2013-07-17
24.34630012512207,2013-07-18
24.356216430664062,2013-07-19
24.30663299560547,2013-07-22
24.0190372467041,2013-07-23
24.009119033813477,2013-07-24
24.207462310791016,2013-07-25
23.969453811645508,2013-07-26
23.741361618041992,2013-07-29
23.58268928527832,2013-07-30
23.909950256347656,2013-07-31
24.028955459594727,2013-08-01
24.514888763427734,2013-08-02
24.49505615234375,2013-08-05
23.86036491394043,2013-08-06
23.810779571533203,2013-08-07
24.792566299438477,2013-08-08
25.02065658569336,2013-08-09
24.80248260498047,2013-08-12
24.80248260498047,2013-08-13
24.19754409790039,2013-08-14
23.939701080322266,2013-08-15
23.652109146118164,2013-08-16
23.136423110961914,2013-08-19
23.295093536376953,2013-08-20
23.096755981445312,2013-08-21
23.433931350708008,2013-08-22
23.691776275634766,2013-08-23
23.632272720336914,2013-08-26
23.384347915649414,2013-08-27
22.947998046875,2013-08-28
23.047168731689453,2013-08-29
23.1562557220459,2013-08-30
23.840532302856445,2013-09-03
24.4355525970459,2013-09-04
24.37605094909668,2013-09-05
24.326465606689453,2013-09-06
24.53472328186035,2013-09-09
25.0504093170166,2013-09-10
25.338001251220703,2013-09-11
25.22891616821289,2013-09-12
24.50497055053711,2013-09-13
24.465303421020508,2013-09-16
24.881818771362305,2013-09-17
24.99090576171875,2013-09-18
24.852067947387695,2013-09-19
24.762815475463867,2013-09-20
24.71323013305664,2013-09-23
25.22891616821289,2013-09-24
25.863603591918945,2013-09-25
25.903274536132812,2013-09-26
25.853687286376953,2013-09-27
25.7545166015625,2013-09-30
26.220619201660156,2013-10-01
26.38920783996582,2013-10-02
26.260286331176758,2013-10-03
26.161115646362305,2013-10-04
25.734683990478516,2013-10-07
25.605762481689453,2013-10-08
25.149580001831055,2013-10-09
25.7545166015625,2013-10-10
25.992525100708008,2013-10-11
26.260286331176758,2013-10-14
25.972694396972656,2013-10-15
26.637134552001953,2013-10-16
27.21232032775879,2013-10-17
27.46024513244629,2013-10-18
27.132984161376953,2013-10-21
27.2420711517334,2013-10-22
27.172651290893555,2013-10-23
27.351158142089844,2013-10-24
27.33132553100586,2013-10-25
27.21232032775879,2013-10-28
27.470165252685547,2013-10-29
27.58916664123535,2013-10-30
27.49991226196289,2013-10-31
27.658586502075195,2013-11-01
28.1048526763916,2013-11-04
27.886680603027344,2013-11-05
27.797426223754883,2013-11-06
26.33962059020996,2013-11-07
27.450328826904297,2013-11-08
26.746219635009766,2013-11-11
25.87352180480957,2013-11-12
25.83385467529297,2013-11-13
25.28841781616211,2013-11-14
25.83385467529297,2013-11-15
25.774351119995117,2013-11-18
25.883440017700195,2013-11-19
26.141281127929688,2013-11-20
26.557796478271484,2013-11-21
26.21070098876953,2013-11-22
25.903274536132812,2013-11-25
26.121448516845703,2013-11-26
25.84377098083496,2013-11-27
25.794185638427734,2013-11-29
26.27020263671875,2013-12-02
26.756135940551758,2013-12-03
26.69663429260254,2013-12-04
26.08177947998047,2013-12-05
26.11153221130371,2013-12-06
26.38920783996582,2013-12-09
26.042112350463867,2013-12-10
25.84377098083496,2013-12-11
25.22891616821289,2013-12-12
27.410659790039062,2013-12-13
26.171031951904297,2013-12-16
26.458627700805664,2013-12-17
27.023897171020508,2013-12-18
29.364315032958984,2013-12-19
30.742782592773438,2013-12-20
31.595645904541016,2013-12-23
31.922908782958984,2013-12-24
32.65676498413086,2013-12-26
33.03361511230469,2013-12-27
32.77577209472656,2013-12-30
33.36087417602539,2013-12-31
33.093116760253906,2014-01-02
32.01216125488281,2014-01-03
33.202205657958984,2014-01-06
32.94436264038086,2014-01-07
33.03361511230469,2014-01-08
32.75593566894531,2014-01-09
32.74602127075195,2014-01-10
32.220420837402344,2014-01-13
32.666683197021484,2014-01-14
32.26008605957031,2014-01-15
32.32950210571289,2014-01-16
32.24024963378906,2014-01-17
32.894775390625,2014-01-21
33.162532806396484,2014-01-22
32.468345642089844,2014-01-23
31.417139053344727,2014-01-24
31.55597686767578,2014-01-27
32.04191589355469,2014-01-28
30.79236602783203,2014-01-29
30.475021362304688,2014-01-30
30.31635093688965,2014-01-31
29.28498077392578,2014-02-03
29.8799991607666,2014-02-04
31.48655891418457,2014-02-05
29.304811477661133,2014-02-06
30.177513122558594,2014-02-07
29.820497512817383,2014-02-10
30.05850601196289,2014-02-11
30.445270538330078,2014-02-12
30.63369369506836,2014-02-13
31.030376434326172,2014-02-14
30.941123962402344,2014-02-18
30.990707397460938,2014-02-19
31.30805206298828,2014-02-20
31.76423454284668,2014-02-21
32.04191589355469,2014-02-24
30.217178344726562,2014-02-25
30.07834243774414,2014-02-26
30.643611907958984,2014-02-27
30.246931076049805,2014-02-28
30.246931076049805,2014-03-03
31.526227951049805,2014-03-04
31.55597686767578,2014-03-05
31.050209045410156,2014-03-06
30.53452491760254,2014-03-07
30.713029861450195,2014-03-10
31.169214248657227,2014-03-11
31.35763931274414,2014-03-12
31.159297943115234,2014-03-13
31.06012725830078,2014-03-14
30.455188751220703,2014-03-17
30.941123962402344,2014-03-18
30.851869583129883,2014-03-19
31.9030704498291,2014-03-20
32.43859100341797,2014-03-21
32.42867660522461,2014-03-24
32.42867660522461,2014-03-25
31.744400024414062,2014-03-26
32.0319938659668,2014-03-27
32.32950210571289,2014-03-28
32.75593566894531,2014-03-31
33.202205657958984,2014-04-01
33.212120056152344,2014-04-02
32.97411346435547,2014-04-03
32.19066619873047,2014-04-04
30.50477409362793,2014-04-07
30.921289443969727,2014-04-08
31.446889877319336,2014-04-09
30.59402847290039,2014-04-10
29.760997772216797,2014-04-11
29.493236541748047,2014-04-14
28.947799682617188,2014-04-15
29.50315284729004,2014-04-16
30.14776039123535,2014-04-17
30.227096557617188,2014-04-21
30.732866287231445,2014-04-22
29.562654495239258,2014-04-23
29.146141052246094,2014-04-24
28.8089599609375,2014-04-25
27.866844177246094,2014-04-28
28.79904556274414,2014-04-29
29.04697036743164,2014-04-30
31.387388229370117,2014-05-01
31.73448371887207,2014-05-02
31.595645904541016,2014-05-05
30.9113712310791,2014-05-06
31.744400024414062,2014-05-07
31.466724395751953,2014-05-08
31.57581329345703,2014-05-09
32.0319938659668,2014-05-12
32.6468505859375,2014-05-13
32.5675163269043,2014-05-14
32.98402786254883,2014-05-15
32.8154411315918,2014-05-16
33.49971389770508,2014-05-19
33.02369689941406,2014-05-20
33.33112716674805,2014-05-21
33.172454833984375,2014-05-22
33.67822265625,2014-05-23
34.03523635864258,2014-05-27
34.11457061767578,2014-05-28
34.57075119018555,2014-05-29
34.04515075683594,2014-05-30
34.263328552246094,2014-06-02
33.916229248046875,2014-06-03
33.99556350708008,2014-06-04
33.212120056152344,2014-06-05
33.48979568481445,2014-06-06
33.608802795410156,2014-06-09
33.0633659362793,2014-06-10
32.924530029296875,2014-06-11
32.74602127075195,2014-06-12
32.636932373046875,2014-06-13
32.68651580810547,2014-06-16
32.78569030761719,2014-06-17
32.40884017944336,2014-06-18
32.72618865966797,2014-06-19
32.884857177734375,2014-06-20
32.78569030761719,2014-06-23
32.49809646606445,2014-06-24
32.74602127075195,2014-06-25
33.00386428833008,2014-06-26
33.00386428833008,2014-06-27
33.341041564941406,2014-06-30
33.132781982421875,2014-07-01
33.073280334472656,2014-07-02
33.05345153808594,2014-07-03
32.716270446777344,2014-07-07
32.2799186706543,2014-07-08
32.75593566894531,2014-07-09
32.607181549072266,2014-07-10
33.22203826904297,2014-07-11
32.74602127075195,2014-07-14
31.83365249633789,2014-07-15
31.972496032714844,2014-07-16
31.694814682006836,2014-07-17
31.952659606933594,2014-07-18
31.526227951049805,2014-07-21
31.3675537109375,2014-07-22
31.238632202148438,2014-07-23
30.881620407104492,2014-07-24
30.93120574951172,2014-07-25
30.891536712646484,2014-07-28
30.881620407104492,2014-07-29
30.683279037475586,2014-07-30
32.666683197021484,2014-07-31
33.1427001953125,2014-08-01
33.410457611083984,2014-08-04
33.62863540649414,2014-08-05
30.802284240722656,2014-08-06
29.612241744995117,2014-08-07
29.691577911376953,2014-08-08
29.19572639465332,2014-08-11
29.364315032958984,2014-08-12
28.89821434020996,2014-08-13
28.451950073242188,2014-08-14
28.818878173828125,2014-08-15
28.600704193115234,2014-08-18
28.70979118347168,2014-08-19
29.433734893798828,2014-08-20
28.918048858642578,2014-08-21
28.779211044311523,2014-08-22
28.98746681213379,2014-08-25
29.225475311279297,2014-08-26
29.19572639465332,2014-08-27
29.5924072265625,2014-08-28
29.830415725708008,2014-08-29
30.177513122558594,2014-09-02
30.227096557617188,2014-09-03
29.98908805847168,2014-09-04
30.41551971435547,2014-09-05
30.53452491760254,2014-09-08
30.02875518798828,2014-09-09
30.266765594482422,2014-09-10
30.197345733642578,2014-09-11
30.57419204711914,2014-09-12
30.127925872802734,2014-09-15
30.02875518798828,2014-09-16
30.177513122558594,2014-09-17
30.227096557617188,2014-09-18
29.820497512817383,2014-09-19
28.73954200744629,2014-09-22
28.204023361206055,2014-09-23
28.65028953552246,2014-09-24
28.25360679626465,2014-09-25
28.660205841064453,2014-09-26
28.73954200744629,2014-09-29
28.630455017089844,2014-09-30
27.876760482788086,2014-10-01
28.56103515625,2014-10-02
28.838712692260742,2014-10-03
29.086637496948242,2014-10-06
28.590787887573242,2014-10-07
28.699874877929688,2014-10-08
28.154436111450195,2014-10-09
27.380910873413086,2014-10-10
26.69663429260254,2014-10-13
26.190866470336914,2014-10-14
25.526426315307617,2014-10-15
25.457006454467773,2014-10-16
25.893356323242188,2014-10-17
26.736303329467773,2014-10-20
27.132984161376953,2014-10-21
26.8255558013916,2014-10-22
27.539583206176758,2014-10-23
27.886680603027344,2014-10-24
27.75775718688965,2014-10-27
28.610620498657227,2014-10-28
28.352779388427734,2014-10-29
28.610620498657227,2014-10-30
28.947799682617188,2014-10-31
29.066804885864258,2014-11-03
28.21394157409668,2014-11-04
28.303194046020508,2014-11-05
27.926345825195312,2014-11-06
28.1048526763916,2014-11-07
28.56103515625,2014-11-10
28.293275833129883,2014-11-11
28.12468719482422,2014-11-12
27.7379207611084,2014-11-13
28.3131103515625,2014-11-14
27.718090057373047,2014-11-17
27.638751983642578,2014-11-18
27.22223663330078,2014-11-19
27.688337326049805,2014-11-20
28.28335952758789,2014-11-21
28.640371322631836,2014-11-24
28.699874877929688,2014-11-25
28.997385025024414,2014-11-26
28.947799682617188,2014-11-28
28.323026657104492,2014-12-01
27.747840881347656,2014-12-02
28.065183639526367,2014-12-03
28.204023361206055,2014-12-04
27.956098556518555,2014-12-05
27.966014862060547,2014-12-08
25.635513305664062,2014-12-09
25.129743576049805,2014-12-10
25.427255630493164,2014-12-11
25.099992752075195,2014-12-12
25.04049301147461,2014-12-15
24.366132736206055,2014-12-16
24.891735076904297,2014-12-17
25.695016860961914,2014-12-18
26.23053550720215,2014-12-19
26.458627700805664,2014-12-22
26.379289627075195,2014-12-23
26.44870948791504,2014-12-24
26.805723190307617,2014-12-26
27.261905670166016,2014-12-29
26.775972366333008,2014-12-30
26.716468811035156,2014-12-31
27.0734806060791,2015-01-02
26.706552505493164,2015-01-05
26.647050857543945,2015-01-06
28.01559829711914,2015-01-07
28.779211044311523,2015-01-08
29.00730323791504,2015-01-09
29.027135848999023,2015-01-12
29.225475311279297,2015-01-13
29.32464599609375,2015-01-14
28.937883377075195,2015-01-15
28.89821434020996,2015-01-16
29.294897079467773,2015-01-20
29.830415725708008,2015-01-21
30.246931076049805,2015-01-22
29.909751892089844,2015-01-23
30.405603408813477,2015-01-26
30.405603408813477,2015-01-27
29.84033203125,2015-01-28
29.304811477661133,2015-01-29
29.929584503173828,2015-01-30
30.088258743286133,2015-02-02
30.63369369506836,2015-02-03
30.494855880737305,2015-02-04
30.951038360595703,2015-02-05
31.050209045410156,2015-02-06
30.82211685180664,2015-02-09
31.04029083251953,2015-02-10
31.00062370300293,2015-02-11
31.3278865814209,2015-02-12
31.48655891418457,2015-02-13
31.496477127075195,2015-02-17
30.742782592773438,2015-02-18
31.585729598999023,2015-02-19
31.684900283813477,2015-02-20
31.099794387817383,2015-02-23
31.3278865814209,2015-02-24
31.922908782958984,2015-02-25
32.21050262451172,2015-02-26
32.75593566894531,2015-02-27
32.68651580810547,2015-03-02
32.48817825317383,2015-03-03
32.40884017944336,2015-03-04
32.52784729003906,2015-03-05
32.44851303100586,2015-03-06
32.74602127075195,2015-03-09
32.09149932861328,2015-03-10
31.84357261657715,2015-03-11
31.883241653442383,2015-03-12
31.774154663085938,2015-03-13
32.200584411621094,2015-03-16
32.39892578125,2015-03-17
32.58734893798828,2015-03-18
32.924530029296875,2015-03-19
32.86502456665039,2015-03-20
32.87494659423828,2015-03-23
32.70635223388672,2015-03-24
32.0716667175293,2015-03-25
32.19066619873047,2015-03-26
32.111331939697266,2015-03-27
32.0319938659668,2015-03-30
31.42705726623535,2015-03-31
31.377470016479492,2015-04-01
32.68651580810547,2015-04-02
32.80552291870117,2015-04-06
32.70635223388672,2015-04-07
32.49809646606445,2015-04-08
32.111331939697266,2015-04-09
31.793987274169922,2015-04-10
31.228715896606445,2015-04-13
31.60556411743164,2015-04-14
31.744400024414062,2015-04-15
31.793987274169922,2015-04-16
31.82373809814453,2015-04-17
32.418758392333984,2015-04-20
33.073280334472656,2015-04-21
33.80714416503906,2015-04-22
34.154239654541016,2015-04-23
34.02531814575195,2015-04-24
33.77739334106445,2015-04-27
33.68813705444336,2015-04-28
34.33274459838867,2015-04-29
33.75756072998047,2015-04-30
33.56913375854492,2015-05-01
33.86664581298828,2015-05-04
33.51954650878906,2015-05-05
33.02369689941406,2015-05-06
33.02369689941406,2015-05-07
33.48979568481445,2015-05-08
33.68813705444336,2015-05-11
34.27324295043945,2015-05-12
33.64847183227539,2015-05-13
33.79722595214844,2015-05-14
34.11457061767578,2015-05-15
34.54100799560547,2015-05-18
34.11457061767578,2015-05-19
34.917850494384766,2015-05-20
35.949222564697266,2015-05-21
36.37565231323242,2015-05-22
38.23013687133789,2015-05-26
38.329307556152344,2015-05-27
38.002044677734375,2015-05-28
38.55739974975586,2015-05-29
38.567317962646484,2015-06-01
38.31938934326172,2015-06-02
38.011966705322266,2015-06-03
39.013580322265625,2015-06-04
39.9061164855957,2015-06-05
39.15241622924805,2015-06-08
38.46814727783203,2015-06-09
38.33922576904297,2015-06-10
37.80370330810547,2015-06-11
38.6764030456543,2015-06-12
38.63673400878906,2015-06-15
38.527645111083984,2015-06-16
39.44001388549805,2015-06-17
39.24167251586914,2015-06-18
38.83507537841797,2015-06-19
38.87474060058594,2015-06-22
39.17225646972656,2015-06-23
38.706153869628906,2015-06-24
38.973915100097656,2015-06-25
38.775569915771484,2015-06-26
38.35905838012695,2015-06-29
38.44831085205078,2015-06-30
38.30947494506836,2015-07-01
38.64665603637695,2015-07-02
38.23013687133789,2015-07-06
38.35905838012695,2015-07-07
38.15080261230469,2015-07-08
38.44831085205078,2015-07-09
38.706153869628906,2015-07-10
38.934242248535156,2015-07-13
39.11275100708008,2015-07-14
38.72598648071289,2015-07-15
38.29955291748047,2015-07-16
37.724369049072266,2015-07-17
37.7640380859375,2015-07-20
37.317771911621094,2015-07-21
37.41693878173828,2015-07-22
37.61528396606445,2015-07-23
37.08967971801758,2015-07-24
36.197147369384766,2015-07-27
36.6136589050293,2015-07-28
36.732669830322266,2015-07-29
38.537567138671875,2015-07-30
40.322628021240234,2015-07-31
41.14574432373047,2015-08-03
40.868064880371094,2015-08-04
40.4019660949707,2015-08-05
40.084617614746094,2015-08-06
40.02511978149414,2015-08-07
41.12590789794922,2015-08-10
40.610225677490234,2015-08-11
41.01681900024414,2015-08-12
40.887901306152344,2015-08-13
40.887901306152344,2015-08-14
41.65150833129883,2015-08-17
41.69118118286133,2015-08-18
41.512672424316406,2015-08-19
40.4019660949707,2015-08-20
39.797027587890625,2015-08-21
38.40864181518555,2015-08-24
37.81362533569336,2015-08-25
38.63673400878906,2015-08-26
39.60860061645508,2015-08-27
39.66810607910156,2015-08-28
39.281341552734375,2015-08-31
38.63673400878906,2015-09-01
38.99374771118164,2015-09-02
39.12267303466797,2015-09-03
38.89458084106445,2015-09-04
39.94578170776367,2015-09-08
39.11275100708008,2015-09-09
39.32101058959961,2015-09-10
39.48959732055664,2015-09-11
39.61852264404297,2015-09-14
40.96723556518555,2015-09-15
41.18540954589844,2015-09-16
42.11761474609375,2015-09-17
41.49283981323242,2015-09-18
42.45478820800781,2015-09-21
41.98868942260742,2015-09-22
42.67296600341797,2015-09-23
42.167198181152344,2015-09-24
42.37545394897461,2015-09-25
40.20362854003906,2015-09-28
39.23175811767578,2015-09-29
39.47968292236328,2015-09-30
39.797027587890625,2015-10-01
40.36229705810547,2015-10-02
40.620140075683594,2015-10-05
40.312713623046875,2015-10-06
40.0350341796875,2015-10-07
39.23175811767578,2015-10-08
39.281341552734375,2015-10-09
40.19370651245117,2015-10-12
39.84661102294922,2015-10-13
39.182167053222656,2015-10-14
39.60860061645508,2015-10-15
40.20362854003906,2015-10-16
40.868064880371094,2015-10-19
40.36229705810547,2015-10-20
39.88628005981445,2015-10-21
40.104454040527344,2015-10-22
40.92756652832031,2015-10-23
41.036659240722656,2015-10-26
38.69623947143555,2015-10-27
38.98383331298828,2015-10-28
37.16901397705078,2015-10-29
37.57561111450195,2015-10-30
37.972293853759766,2015-11-02
38.33922576904297,2015-11-03
38.537567138671875,2015-11-04
39.11275100708008,2015-11-05
38.785491943359375,2015-11-06
38.240055084228516,2015-11-09
36.722747802734375,2015-11-10
37.08967971801758,2015-11-11
37.65494918823242,2015-11-12
38.39872741699219,2015-11-13
37.55577850341797,2015-11-16
37.833457946777344,2015-11-17
37.010345458984375,2015-11-18
37.41693878173828,2015-11-19
38.12104797363281,2015-11-20
37.71445083618164,2015-11-23
38.07146072387695,2015-11-24
36.663246154785156,2015-11-25
36.58390808105469,2015-11-27
35.2054443359375,2015-11-30
35.879798889160156,2015-12-01
35.423622131347656,2015-12-02
34.27324295043945,2015-12-03
35.15585708618164,2015-12-04
36.286399841308594,2015-12-07
36.58390808105469,2015-12-08
35.770713806152344,2015-12-09
36.038475036621094,2015-12-10
35.7012939453125,2015-12-11
36.21697998046875,2015-12-14
37.8433723449707,2015-12-15
38.80532455444336,2015-12-16
38.87474060058594,2015-12-17
37.57561111450195,2015-12-18
38.65656661987305,2015-12-21
38.934242248535156,2015-12-22
39.797027587890625,2015-12-23
39.340843200683594,2015-12-24
39.44993209838867,2015-12-28
39.787109375,2015-12-29
39.41026306152344,2015-12-30
38.795406341552734,2015-12-31
38.62681579589844,2016-01-04
39.88628005981445,2016-01-05
39.717689514160156,2016-01-06
40.17387390136719,2016-01-07
39.549102783203125,2016-01-08
39.35076141357422,2016-01-11
39.72761154174805,2016-01-12
38.527645111083984,2016-01-13
39.063167572021484,2016-01-14
37.476444244384766,2016-01-15
37.337608337402344,2016-01-19
37.050010681152344,2016-01-20
36.79216384887695,2016-01-21
37.535945892333984,2016-01-22
37.57561111450195,2016-01-25
39.10283279418945,2016-01-26
38.18054962158203,2016-01-27
38.34913635253906,2016-01-28
39.81686019897461,2016-01-29
40.253211975097656,2016-02-01
38.94416427612305,2016-02-02
38.02187728881836,2016-02-03
38.37889099121094,2016-02-04
35.36411666870117,2016-02-05
33.67822265625,2016-02-08
33.608802795410156,2016-02-09
34.28316116333008,2016-02-10
33.74763870239258,2016-02-11
34.81868362426758,2016-02-12
36.14756393432617,2016-02-16
36.54423904418945,2016-02-17
36.32606887817383,2016-02-18
34.66000747680664,2016-02-19
35.53270721435547,2016-02-22
35.89963912963867,2016-02-23
36.474822998046875,2016-02-24
38.04171371459961,2016-02-25
37.15909957885742,2016-02-26
36.79216384887695,2016-02-29
38.329307556152344,2016-03-01
38.44831085205078,2016-03-02
38.64665603637695,2016-03-03
38.16071701049805,2016-03-04
38.31938934326172,2016-03-07
38.62681579589844,2016-03-08
37.88304138183594,2016-03-09
37.258270263671875,2016-03-10
37.43677520751953,2016-03-11
36.78225326538086,2016-03-14
36.46490478515625,2016-03-15
36.87150573730469,2016-03-16
36.85166931152344,2016-03-17
36.62358093261719,2016-03-18
37.04009246826172,2016-03-21
36.970672607421875,2016-03-22
36.76241683959961,2016-03-23
36.692996978759766,2016-03-24
36.732669830322266,2016-03-28
38.11113357543945,2016-03-29
38.12104797363281,2016-03-30
37.98221206665039,2016-03-31
39.033416748046875,2016-04-01
39.33092498779297,2016-04-04
38.815242767333984,2016-04-05
38.775569915771484,2016-04-06
38.497894287109375,2016-04-07
38.37889099121094,2016-04-08
38.31938934326172,2016-04-11
38.567317962646484,2016-04-12
38.527645111083984,2016-04-13
38.487979888916016,2016-04-14
38.96399688720703,2016-04-15
38.92433166503906,2016-04-18
39.51934814453125,2016-04-19
39.81686019897461,2016-04-20
39.91603088378906,2016-04-21
39.88628005981445,2016-04-22
40.83831787109375,2016-04-25
39.003665924072266,2016-04-26
39.37059783935547,2016-04-27
39.430091857910156,2016-04-28
38.954078674316406,2016-04-29
39.65818786621094,2016-05-02
39.33092498779297,2016-05-03
38.775569915771484,2016-05-04
38.92433166503906,2016-05-05
39.16233825683594,2016-05-06
39.56893539428711,2016-05-09
40.47138595581055,2016-05-10
40.48130416870117,2016-05-11
40.38213348388672,2016-05-12
40.30279541015625,2016-05-13
40.282962799072266,2016-05-16
40.38213348388672,2016-05-17
40.342464447021484,2016-05-18
40.47138595581055,2016-05-19
41.354000091552734,2016-05-20
41.29449462890625,2016-05-23
41.522586822509766,2016-05-24
41.77051544189453,2016-05-25
42.276283264160156,2016-05-26
42.18703079223633,2016-05-27
42.40520095825195,2016-05-31
42.26636505126953,2016-06-01
42.831634521484375,2016-06-02
43.26798629760742,2016-06-03
42.71263122558594,2016-06-06
43.3770751953125,2016-06-07
43.54566192626953,2016-06-08
42.72255325317383,2016-06-09
41.58209228515625,2016-06-10
41.72092819213867,2016-06-13
41.99860382080078,2016-06-14
41.314334869384766,2016-06-15
41.41350173950195,2016-06-16
41.42341995239258,2016-06-17
41.92918395996094,2016-06-20
42.56387710571289,2016-06-21
42.345703125,2016-06-22
43.30765151977539,2016-06-23
40.75897979736328,2016-06-24
40.858150482177734,2016-06-27
42.15727615356445,2016-06-28
43.089481353759766,2016-06-29
42.910972595214844,2016-06-30
42.633296966552734,2016-07-01
42.851470947265625,2016-07-05
42.791969299316406,2016-07-06
42.60354232788086,2016-07-07
43.21840286254883,2016-07-08
43.67458724975586,2016-07-11
43.27790451049805,2016-07-12
43.843170166015625,2016-07-13
43.66466522216797,2016-07-14
44.04151153564453,2016-07-15
44.00184631347656,2016-07-18
44.01176452636719,2016-07-19
44.17043685913086,2016-07-20
44.299354553222656,2016-07-21
45.062965393066406,2016-07-22
44.666290283203125,2016-07-25
44.60678482055664,2016-07-26
45.26130676269531,2016-07-27
45.83649826049805,2016-07-28
45.95549774169922,2016-07-29
46.679443359375,2016-08-01
46.42160415649414,2016-08-02
46.81827926635742,2016-08-03
46.937286376953125,2016-08-04
47.38355255126953,2016-08-05
47.214962005615234,2016-08-08
47.244712829589844,2016-08-09
46.80836486816406,2016-08-10
46.441436767578125,2016-08-11
46.56044006347656,2016-08-12
46.38193130493164,2016-08-15
45.85633087158203,2016-08-16
45.99517059326172,2016-08-17
46.590187072753906,2016-08-18
45.88608169555664,2016-08-19
46.32242965698242,2016-08-22
46.441436767578125,2016-08-23
45.826576232910156,2016-08-24
45.89599609375,2016-08-25
45.578651428222656,2016-08-26
46.342262268066406,2016-08-29
45.717491149902344,2016-08-30
45.95549774169922,2016-08-31
45.866249084472656,2016-09-01
46.89761734008789,2016-09-02
46.81827926635742,2016-09-06
46.342262268066406,2016-09-07
46.32242965698242,2016-09-08
44.26960372924805,2016-09-09
45.54890441894531,2016-09-12
44.96379852294922,2016-09-13
45.48939895629883,2016-09-14
46.78852844238281,2016-09-15
46.16375732421875,2016-09-16
45.54890441894531,2016-09-19
44.130767822265625,2016-09-20
45.49931716918945,2016-09-21
46.639774322509766,2016-09-22
46.89761734008789,2016-09-23
46.53068923950195,2016-09-26
46.5108528137207,2016-09-27
46.42160415649414,2016-09-28
46.07450485229492,2016-09-29
46.33234786987305,2016-09-30
46.49102020263672,2016-10-03
46.362098693847656,2016-10-04
