SHW,Date
1.9266260862350464,1990-12-18
1.957501769065857,1990-12-19
1.9266260862350464,1990-12-20
1.8648746013641357,1990-12-21
1.827825665473938,1990-12-24
1.8339985609054565,1990-12-26
1.8216496706008911,1990-12-27
1.8339985609054565,1990-12-28
1.8463494777679443,1990-12-31
1.7907726764678955,1991-01-02
1.8031232357025146,1991-01-03
1.8154737949371338,1991-01-04
1.784598469734192,1991-01-07
1.7413737773895264,1991-01-08
1.75989830493927,1991-01-09
1.7722485065460205,1991-01-10
1.7784247398376465,1991-01-11
1.8216496706008911,1991-01-14
1.8587009906768799,1991-01-15
1.9142765998840332,1991-01-16
1.9266260862350464,1991-01-17
1.9513256549835205,1991-01-18
1.9266260862350464,1991-01-21
1.871049165725708,1991-01-22
1.8895750045776367,1991-01-23
1.8772255182266235,1991-01-24
1.908100962638855,1991-01-25
1.9204504489898682,1991-01-28
1.9266260862350464,1991-01-29
1.9389772415161133,1991-01-30
1.963676929473877,1991-01-31
2.0007266998291016,1991-02-01
2.0501270294189453,1991-02-04
2.1489288806915283,1991-02-05
2.1674554347991943,1991-02-06
2.1365790367126465,1991-02-07
2.1304032802581787,1991-02-08
2.155104398727417,1991-02-11
2.0995280742645264,1991-02-12
2.1057024002075195,1991-02-13
1.9945522546768188,1991-02-14
2.0254266262054443,1991-02-15
2.0377774238586426,1991-02-19
2.019252061843872,1991-02-20
2.0871782302856445,1991-02-21
2.111877679824829,1991-02-22
2.1427528858184814,1991-02-25
2.078716993331909,1991-02-26
2.0911271572113037,1991-02-27
2.109743595123291,1991-02-28
2.1221530437469482,1991-03-01
2.1283586025238037,1991-03-04
2.1717941761016846,1991-03-05
2.2400498390197754,1991-03-06
2.215228796005249,1991-03-07
2.23384428024292,1991-03-08
2.196613311767578,1991-03-11
2.1904094219207764,1991-03-12
2.159384250640869,1991-03-13
2.1469733715057373,1991-03-14
2.1283586025238037,1991-03-15
2.1159474849700928,1991-03-18
2.0911271572113037,1991-03-19
2.0849225521087646,1991-03-20
2.0911271572113037,1991-03-21
2.1531784534454346,1991-03-22
2.165588140487671,1991-03-25
2.1531784534454346,1991-03-26
2.1531784534454346,1991-03-27
2.1531784534454346,1991-03-28
2.109743595123291,1991-04-01
2.23384428024292,1991-04-02
2.283487558364868,1991-04-03
2.333127498626709,1991-04-04
2.295897960662842,1991-04-05
2.283487558364868,1991-04-08
2.23384428024292,1991-04-09
2.283487558364868,1991-04-10
2.482051134109497,1991-04-11
2.3703582286834717,1991-04-12
2.382767677307129,1991-04-15
2.3703582286834717,1991-04-16
2.4199981689453125,1991-04-17
2.444819688796997,1991-04-18
2.382767677307129,1991-04-19
2.3579463958740234,1991-04-22
2.3455379009246826,1991-04-23
2.3951780796051025,1991-04-24
2.3579463958740234,1991-04-25
2.308307409286499,1991-04-26
2.283487558364868,1991-04-29
2.27107572555542,1991-04-30
2.258664131164551,1991-05-01
2.283487558364868,1991-05-02
2.258664131164551,1991-05-03
2.308307409286499,1991-05-06
2.23384428024292,1991-05-07
2.2462542057037354,1991-05-08
2.308307409286499,1991-05-09
2.283487558364868,1991-05-10
2.3455379009246826,1991-05-13
2.295897960662842,1991-05-14
2.23384428024292,1991-05-15
2.23384428024292,1991-05-16
2.2462542057037354,1991-05-17
2.256728172302246,1991-05-20
2.269196033477783,1991-05-21
2.2941341400146484,1991-05-22
2.3440053462982178,1991-05-23
2.356473684310913,1991-05-24
2.368940591812134,1991-05-28
2.431281566619873,1991-05-29
2.5060904026031494,1991-05-30
2.5185585021972656,1991-05-31
2.5559632778167725,1991-06-03
2.6307713985443115,1991-06-04
2.6681759357452393,1991-06-05
2.6307713985443115,1991-06-06
2.6432406902313232,1991-06-07
2.5559632778167725,1991-06-10
2.5808982849121094,1991-06-11
2.5559632778167725,1991-06-12
2.5434958934783936,1991-06-13
2.5434958934783936,1991-06-14
2.5185585021972656,1991-06-17
2.4936225414276123,1991-06-18
2.4562184810638428,1991-06-19
2.4437499046325684,1991-06-20
2.5185585021972656,1991-06-21
2.4437499046325684,1991-06-24
2.4562184810638428,1991-06-25
2.4686856269836426,1991-06-26
2.4437499046325684,1991-06-27
2.431281566619873,1991-06-28
2.4562184810638428,1991-07-01
2.481154441833496,1991-07-02
2.4437499046325684,1991-07-03
2.4437499046325684,1991-07-05
2.5185585021972656,1991-07-08
2.5434958934783936,1991-07-09
2.5185585021972656,1991-07-10
2.5434958934783936,1991-07-11
2.593367099761963,1991-07-12
2.5808982849121094,1991-07-15
2.5559632778167725,1991-07-16
2.5060904026031494,1991-07-17
2.593367099761963,1991-07-18
2.5559632778167725,1991-07-19
2.5185585021972656,1991-07-22
2.531027317047119,1991-07-23
2.4686856269836426,1991-07-24
2.4936225414276123,1991-07-25
2.4686856269836426,1991-07-26
2.431281566619873,1991-07-29
2.4562184810638428,1991-07-30
2.4437499046325684,1991-07-31
2.4686856269836426,1991-08-01
2.4437499046325684,1991-08-02
2.418813467025757,1991-08-05
2.431281566619873,1991-08-06
2.368940591812134,1991-08-07
2.3315377235412598,1991-08-08
2.3814101219177246,1991-08-09
2.4686856269836426,1991-08-12
2.3938779830932617,1991-08-13
2.406344413757324,1991-08-14
2.406344413757324,1991-08-15
2.3814101219177246,1991-08-16
2.254173517227173,1991-08-19
2.316790819168091,1991-08-20
2.404452323913574,1991-08-21
2.4795918464660645,1991-08-22
2.5296831130981445,1991-08-23
2.517160177230835,1991-08-26
2.454545259475708,1991-08-27
2.4294984340667725,1991-08-28
2.416975975036621,1991-08-29
2.391930103302002,1991-08-30
2.4921135902404785,1991-09-03
2.454545259475708,1991-09-04
2.467068672180176,1991-09-05
2.467068672180176,1991-09-06
2.416975975036621,1991-09-09
2.3543589115142822,1991-09-10
2.329313039779663,1991-09-11
2.329313039779663,1991-09-12
2.266697406768799,1991-09-13
2.34183669090271,1991-09-16
2.3668837547302246,1991-09-17
2.3042678833007812,1991-09-18
2.34183669090271,1991-09-19
2.3668837547302246,1991-09-20
2.3543589115142822,1991-09-23
2.3543589115142822,1991-09-24
2.391930103302002,1991-09-25
2.404452323913574,1991-09-26
2.416975975036621,1991-09-27
2.467068672180176,1991-09-30
2.504638433456421,1991-10-01
2.3794047832489014,1991-10-02
2.3042678833007812,1991-10-03
2.316790819168091,1991-10-04
2.316790819168091,1991-10-07
2.316790819168091,1991-10-08
2.316790819168091,1991-10-09
2.391930103302002,1991-10-10
2.4294984340667725,1991-10-11
2.467068672180176,1991-10-14
2.454545259475708,1991-10-15
2.404452323913574,1991-10-16
2.3794047832489014,1991-10-17
2.316790819168091,1991-10-18
2.3042678833007812,1991-10-21
2.34183669090271,1991-10-22
2.4294984340667725,1991-10-23
2.3668837547302246,1991-10-24
2.3042678833007812,1991-10-25
2.3543589115142822,1991-10-28
2.329313039779663,1991-10-29
2.3668837547302246,1991-10-30
2.391930103302002,1991-10-31
2.391930103302002,1991-11-01
2.3668837547302246,1991-11-04
2.3668837547302246,1991-11-05
2.404452323913574,1991-11-06
2.4294984340667725,1991-11-07
2.427485704421997,1991-11-08
2.414909839630127,1991-11-11
2.4903743267059326,1991-11-12
2.4903743267059326,1991-11-13
2.4903743267059326,1991-11-14
2.440063238143921,1991-11-15
2.3394436836242676,1991-11-18
2.1885108947753906,1991-11-19
2.1256227493286133,1991-11-20
2.2262442111968994,1991-11-21
2.2639777660369873,1991-11-22
2.289133071899414,1991-11-25
2.251399278640747,1991-11-26
2.2262442111968994,1991-11-27
2.1885108947753906,1991-11-29
2.2639777660369873,1991-12-02
2.251399278640747,1991-12-03
2.2639777660369873,1991-12-04
2.251399278640747,1991-12-05
2.2010881900787354,1991-12-06
2.2136669158935547,1991-12-09
2.2639777660369873,1991-12-10
2.238821268081665,1991-12-11
2.3017101287841797,1991-12-12
2.3520195484161377,1991-12-13
2.3897533416748047,1991-12-16
2.3771750926971436,1991-12-17
2.5155296325683594,1991-12-18
2.5029525756835938,1991-12-19
2.4903743267059326,1991-12-20
2.56584095954895,1991-12-23
2.641305923461914,1991-12-24
2.7670822143554688,1991-12-26
2.7796614170074463,1991-12-27
2.7167725563049316,1991-12-30
2.6916182041168213,1991-12-31
2.590996503829956,1992-01-02
2.6916182041168213,1992-01-03
2.7167725563049316,1992-01-06
2.72935152053833,1992-01-07
2.7419273853302,1992-01-08
2.7670822143554688,1992-01-09
2.792238235473633,1992-01-10
2.7545053958892822,1992-01-13
2.7167725563049316,1992-01-14
2.7419273853302,1992-01-15
2.892859935760498,1992-01-16
2.9809012413024902,1992-01-17
2.880281448364258,1992-01-20
2.8048171997070312,1992-01-21
2.8551270961761475,1992-01-22
2.7670822143554688,1992-01-23
2.7419273853302,1992-01-24
2.7419273853302,1992-01-27
2.792238235473633,1992-01-28
2.842548370361328,1992-01-29
2.8173937797546387,1992-01-30
2.7419273853302,1992-01-31
2.842548370361328,1992-02-03
2.8173937797546387,1992-02-04
2.792238235473633,1992-02-05
2.8173937797546387,1992-02-06
2.792238235473633,1992-02-07
2.8173937797546387,1992-02-10
2.8173937797546387,1992-02-11
2.867704391479492,1992-02-12
2.867704391479492,1992-02-13
2.867704391479492,1992-02-14
2.8299713134765625,1992-02-18
2.8299713134765625,1992-02-19
2.867704391479492,1992-02-20
2.7796614170074463,1992-02-21
2.7670822143554688,1992-02-24
2.7150542736053467,1992-02-25
2.7150542736053467,1992-02-26
2.6771702766418457,1992-02-27
2.7403132915496826,1992-02-28
2.8034520149230957,1992-03-02
2.8413379192352295,1992-03-03
2.942362070083618,1992-03-04
2.853964328765869,1992-03-05
2.853964328765869,1992-03-06
2.778195381164551,1992-03-09
2.7529382705688477,1992-03-10
2.7403132915496826,1992-03-11
2.7024269104003906,1992-03-12
2.7403132915496826,1992-03-13
2.7403132915496826,1992-03-16
2.8034520149230957,1992-03-17
2.9297335147857666,1992-03-18
2.8792197704315186,1992-03-19
2.9044768810272217,1992-03-20
2.8918492794036865,1992-03-23
2.8792197704315186,1992-03-24
2.7655675411224365,1992-03-25
2.7403132915496826,1992-03-26
2.7024269104003906,1992-03-27
2.7403132915496826,1992-03-30
2.727684259414673,1992-03-31
2.7024269104003906,1992-04-01
2.7403132915496826,1992-04-02
2.7655675411224365,1992-04-03
2.7908239364624023,1992-04-06
2.778195381164551,1992-04-07
2.7908239364624023,1992-04-08
2.9297335147857666,1992-04-09
2.9171054363250732,1992-04-10
2.9044768810272217,1992-04-13
2.9549903869628906,1992-04-14
3.0307583808898926,1992-04-15
2.9549903869628906,1992-04-16
2.9044768810272217,1992-04-20
2.8665928840637207,1992-04-21
2.8034520149230957,1992-04-22
2.8034520149230957,1992-04-23
2.7908239364624023,1992-04-24
2.853964328765869,1992-04-27
2.9549903869628906,1992-04-28
2.942362070083618,1992-04-29
2.9171054363250732,1992-04-30
2.8918492794036865,1992-05-01
2.8665928840637207,1992-05-04
2.8665928840637207,1992-05-05
2.8665928840637207,1992-05-06
2.8792197704315186,1992-05-07
2.853964328765869,1992-05-08
2.8665928840637207,1992-05-11
2.8160812854766846,1992-05-12
2.8160812854766846,1992-05-13
2.8034520149230957,1992-05-14
2.778195381164551,1992-05-15
2.7766737937927246,1992-05-18
2.8654255867004395,1992-05-19
2.8907828330993652,1992-05-20
2.852748394012451,1992-05-21
2.8781049251556396,1992-05-22
2.852748394012451,1992-05-26
2.8654255867004395,1992-05-27
2.8781049251556396,1992-05-28
2.8654255867004395,1992-05-29
2.8273909091949463,1992-06-01
2.763993978500366,1992-06-02
2.802032232284546,1992-06-03
2.7513186931610107,1992-06-04
2.7766737937927246,1992-06-05
2.8273909091949463,1992-06-08
2.7386391162872314,1992-06-09
2.7386391162872314,1992-06-10
2.7386391162872314,1992-06-11
2.763993978500366,1992-06-12
2.8273909091949463,1992-06-15
2.8273909091949463,1992-06-16
2.8400697708129883,1992-06-17
2.7766737937927246,1992-06-18
2.7259583473205566,1992-06-19
2.7259583473205566,1992-06-22
2.7513186931610107,1992-06-23
2.7513186931610107,1992-06-24
2.7386391162872314,1992-06-25
2.7386391162872314,1992-06-26
2.7513186931610107,1992-06-29
2.789353132247925,1992-06-30
2.8273909091949463,1992-07-01
2.789353132247925,1992-07-02
2.8273909091949463,1992-07-06
2.8273909091949463,1992-07-07
2.802032232284546,1992-07-08
2.814710855484009,1992-07-09
2.802032232284546,1992-07-10
2.814710855484009,1992-07-13
2.814710855484009,1992-07-14
2.763993978500366,1992-07-15
2.8273909091949463,1992-07-16
2.8273909091949463,1992-07-17
2.8400697708129883,1992-07-20
2.8400697708129883,1992-07-21
2.8400697708129883,1992-07-22
2.852748394012451,1992-07-23
2.8781049251556396,1992-07-24
2.979536294937134,1992-07-27
3.004891872406006,1992-07-28
3.017571210861206,1992-07-29
3.0429301261901855,1992-07-30
3.017571210861206,1992-07-31
3.0302534103393555,1992-08-03
3.0302534103393555,1992-08-04
3.0302534103393555,1992-08-05
3.0556111335754395,1992-08-06
3.080967903137207,1992-08-07
3.0429301261901855,1992-08-10
3.0302534103393555,1992-08-11
2.979536294937134,1992-08-12
2.90346360206604,1992-08-13
2.90346360206604,1992-08-14
2.9019346237182617,1992-08-17
2.9019346237182617,1992-08-18
2.952846050262451,1992-08-19
2.9401180744171143,1992-08-20
2.9019346237182617,1992-08-21
2.8382976055145264,1992-08-24
2.8382976055145264,1992-08-25
2.8382976055145264,1992-08-26
2.889207363128662,1992-08-27
2.876478672027588,1992-08-28
2.851025342941284,1992-08-31
2.952846050262451,1992-09-01
2.991030216217041,1992-09-02
3.0292117595672607,1992-09-03
2.9655754566192627,1992-09-04
2.889207363128662,1992-09-08
2.9273898601531982,1992-09-09
2.952846050262451,1992-09-10
2.991030216217041,1992-09-11
3.0419411659240723,1992-09-14
3.0164835453033447,1992-09-15
2.991030216217041,1992-09-16
2.9401180744171143,1992-09-17
2.9401180744171143,1992-09-18
2.9401180744171143,1992-09-21
2.851025342941284,1992-09-22
2.851025342941284,1992-09-23
2.8128411769866943,1992-09-24
2.7492029666900635,1992-09-25
2.889207363128662,1992-09-28
2.9019346237182617,1992-09-29
2.863752603530884,1992-09-30
2.825568914413452,1992-10-01
2.8382976055145264,1992-10-02
2.7746567726135254,1992-10-05
2.8001129627227783,1992-10-06
2.787384271621704,1992-10-07
2.8382976055145264,1992-10-08
2.825568914413452,1992-10-09
2.8128411769866943,1992-10-12
2.9019346237182617,1992-10-13
2.876478672027588,1992-10-14
2.9019346237182617,1992-10-15
2.9401180744171143,1992-10-16
2.952846050262451,1992-10-19
2.9401180744171143,1992-10-20
2.9401180744171143,1992-10-21
2.9401180744171143,1992-10-22
2.9019346237182617,1992-10-23
2.952846050262451,1992-10-26
2.9401180744171143,1992-10-27
2.9273898601531982,1992-10-28
2.9401180744171143,1992-10-29
2.9655754566192627,1992-10-30
2.9655754566192627,1992-11-02
2.9655754566192627,1992-11-03
2.9655754566192627,1992-11-04
2.9401180744171143,1992-11-05
2.952846050262451,1992-11-06
2.9401180744171143,1992-11-09
3.0164835453033447,1992-11-10
3.0164835453033447,1992-11-11
2.9655754566192627,1992-11-12
2.9783027172088623,1992-11-13
2.938441038131714,1992-11-16
2.976768970489502,1992-11-17
3.0023200511932373,1992-11-18
3.015096664428711,1992-11-19
3.078977346420288,1992-11-20
3.1428539752960205,1992-11-23
3.245061159133911,1992-11-24
3.193957567214966,1992-11-25
3.1556313037872314,1992-11-27
3.1811835765838623,1992-11-30
3.2067339420318604,1992-12-01
3.2067339420318604,1992-12-02
3.232285976409912,1992-12-03
3.270613431930542,1992-12-04
3.2961645126342773,1992-12-07
3.3344929218292236,1992-12-08
3.3089401721954346,1992-12-09
3.2578377723693848,1992-12-10
3.232285976409912,1992-12-11
3.219510078430176,1992-12-14
3.193957567214966,1992-12-15
3.2067339420318604,1992-12-16
3.193957567214966,1992-12-17
3.219510078430176,1992-12-18
3.2067339420318604,1992-12-21
3.2067339420318604,1992-12-22
3.2067339420318604,1992-12-23
3.232285976409912,1992-12-24
3.219510078430176,1992-12-28
3.2067339420318604,1992-12-29
3.193957567214966,1992-12-30
3.130077362060547,1992-12-31
3.168405532836914,1993-01-04
3.0917534828186035,1993-01-05
3.1428539752960205,1993-01-06
3.117302179336548,1993-01-07
3.078977346420288,1993-01-08
3.078977346420288,1993-01-11
3.104527235031128,1993-01-12
3.117302179336548,1993-01-13
3.1556313037872314,1993-01-14
3.168405532836914,1993-01-15
3.117302179336548,1993-01-18
3.193957567214966,1993-01-19
3.1428539752960205,1993-01-20
3.078977346420288,1993-01-21
3.0917534828186035,1993-01-22
3.104527235031128,1993-01-25
3.1428539752960205,1993-01-26
3.117302179336548,1993-01-27
3.104527235031128,1993-01-28
3.1428539752960205,1993-01-29
3.1811835765838623,1993-02-01
3.2067339420318604,1993-02-02
3.321715831756592,1993-02-03
3.2961645126342773,1993-02-04
3.3600456714630127,1993-02-05
3.4111459255218506,1993-02-08
3.3472671508789062,1993-02-09
3.3728184700012207,1993-02-10
3.3855950832366943,1993-02-11
3.3728184700012207,1993-02-12
3.28338885307312,1993-02-16
3.28338885307312,1993-02-17
3.2578377723693848,1993-02-18
3.193957567214966,1993-02-19
3.232285976409912,1993-02-22
3.232286214828491,1993-02-23
3.3092448711395264,1993-02-24
3.36055064201355,1993-02-25
3.36055064201355,1993-02-26
3.3220713138580322,1993-03-01
3.347724676132202,1993-03-02
3.3862035274505615,1993-03-03
3.3733768463134766,1993-03-04
3.3092448711395264,1993-03-05
3.4246816635131836,1993-03-08
3.3862035274505615,1993-03-09
3.4246816635131836,1993-03-10
3.39902925491333,1993-03-11
3.3092448711395264,1993-03-12
3.296417713165283,1993-03-15
3.2707645893096924,1993-03-16
3.2707645893096924,1993-03-17
3.334897041320801,1993-03-18
3.347724676132202,1993-03-19
3.36055064201355,1993-03-22
3.36055064201355,1993-03-23
3.4246816635131836,1993-03-24
3.4759879112243652,1993-03-25
3.463163137435913,1993-03-26
3.4888179302215576,1993-03-29
3.5144684314727783,1993-03-30
3.411855459213257,1993-03-31
3.463163137435913,1993-04-01
3.437509298324585,1993-04-02
3.39902925491333,1993-04-05
3.3733768463134766,1993-04-06
3.3862035274505615,1993-04-07
3.3733768463134766,1993-04-08
3.3862035274505615,1993-04-12
3.463163137435913,1993-04-13
3.501642942428589,1993-04-14
3.4759879112243652,1993-04-15
3.4759879112243652,1993-04-16
3.4503374099731445,1993-04-19
3.3862035274505615,1993-04-20
3.347724676132202,1993-04-21
3.347724676132202,1993-04-22
3.334897041320801,1993-04-23
3.219459295272827,1993-04-26
3.245112419128418,1993-04-27
3.245112419128418,1993-04-28
3.2707645893096924,1993-04-29
3.296417713165283,1993-04-30
3.2707645893096924,1993-05-03
3.232286214828491,1993-05-04
3.245112419128418,1993-05-05
3.1809802055358887,1993-05-06
3.3220713138580322,1993-05-07
3.3733768463134766,1993-05-10
3.463163137435913,1993-05-11
3.4759879112243652,1993-05-12
3.2835917472839355,1993-05-13
3.219459295272827,1993-05-14
3.193805456161499,1993-05-17
3.193805456161499,1993-05-18
3.2579400539398193,1993-05-19
3.1809802055358887,1993-05-20
3.155324697494507,1993-05-21
3.1939618587493896,1993-05-24
3.206841468811035,1993-05-25
3.219719648361206,1993-05-26
3.2325985431671143,1993-05-27
3.181081771850586,1993-05-28
3.219719648361206,1993-06-01
3.219719648361206,1993-06-02
3.219719648361206,1993-06-03
3.206841468811035,1993-06-04
3.1682026386260986,1993-06-07
3.155324697494507,1993-06-08
3.1939618587493896,1993-06-09
3.1166887283325195,1993-06-10
3.219719648361206,1993-06-11
3.219719648361206,1993-06-14
3.296992063522339,1993-06-15
3.284114360809326,1993-06-16
3.271235466003418,1993-06-17
3.245478868484497,1993-06-18
3.284114360809326,1993-06-21
3.296992063522339,1993-06-22
3.219719648361206,1993-06-23
3.181081771850586,1993-06-24
3.219719648361206,1993-06-25
3.245478868484497,1993-06-28
3.219719648361206,1993-06-29
3.335629463195801,1993-06-30
3.296992063522339,1993-07-01
3.271235466003418,1993-07-02
3.2325985431671143,1993-07-06
3.2583565711975098,1993-07-07
3.2325985431671143,1993-07-08
3.245478868484497,1993-07-09
3.1939618587493896,1993-07-12
3.129568099975586,1993-07-13
3.206841468811035,1993-07-14
3.245478868484497,1993-07-15
3.206841468811035,1993-07-16
3.181081771850586,1993-07-19
3.206841468811035,1993-07-20
3.271235466003418,1993-07-21
3.284114360809326,1993-07-22
3.284114360809326,1993-07-23
3.3227527141571045,1993-07-26
3.271235466003418,1993-07-27
3.284114360809326,1993-07-28
3.284114360809326,1993-07-29
3.271235466003418,1993-07-30
3.271235466003418,1993-08-02
3.284114360809326,1993-08-03
3.2583565711975098,1993-08-04
3.271235466003418,1993-08-05
3.284114360809326,1993-08-06
3.296992063522339,1993-08-09
3.284114360809326,1993-08-10
3.296992063522339,1993-08-11
3.335629463195801,1993-08-12
3.348508834838867,1993-08-13
3.425781488418579,1993-08-16
3.3871450424194336,1993-08-17
3.425781488418579,1993-08-18
3.425781488418579,1993-08-19
3.4129042625427246,1993-08-20
3.3999757766723633,1993-08-23
3.425830125808716,1993-08-24
3.464613914489746,1993-08-25
3.4516844749450684,1993-08-26
3.4387571811676025,1993-08-27
3.490466833114624,1993-08-30
3.516324281692505,1993-08-31
3.516324281692505,1993-09-01
3.5292537212371826,1993-09-02
3.5421791076660156,1993-09-03
3.5033977031707764,1993-09-07
3.5292537212371826,1993-09-08
3.580962896347046,1993-09-09
3.619745969772339,1993-09-10
3.580962896347046,1993-09-13
3.5292537212371826,1993-09-14
3.5292537212371826,1993-09-15
3.5938918590545654,1993-09-16
3.5292537212371826,1993-09-17
3.619745969772339,1993-09-20
3.5938918590545654,1993-09-21
3.6843838691711426,1993-09-22
3.645601987838745,1993-09-23
3.5938918590545654,1993-09-24
3.619745969772339,1993-09-27
3.6843838691711426,1993-09-28
3.645601987838745,1993-09-29
3.723168134689331,1993-09-30
3.723168134689331,1993-10-01
3.723168134689331,1993-10-04
3.6326723098754883,1993-10-05
3.619745969772339,1993-10-06
3.5938918590545654,1993-10-07
3.5680344104766846,1993-10-08
3.5680344104766846,1993-10-11
3.6326723098754883,1993-10-12
3.6585288047790527,1993-10-13
3.645601987838745,1993-10-14
3.671454906463623,1993-10-15
3.723168134689331,1993-10-18
3.6973111629486084,1993-10-19
3.710240602493286,1993-10-20
3.736093282699585,1993-10-21
3.710240602493286,1993-10-22
3.6843838691711426,1993-10-25
3.6585288047790527,1993-10-26
3.6973111629486084,1993-10-27
3.761950731277466,1993-10-28
3.77487850189209,1993-10-29
3.8136613368988037,1993-11-01
3.710240602493286,1993-11-02
3.710240602493286,1993-11-03
3.723168134689331,1993-11-04
3.723168134689331,1993-11-05
3.6585288047790527,1993-11-08
3.6973111629486084,1993-11-09
3.6843838691711426,1993-11-10
3.6585288047790527,1993-11-11
3.671454906463623,1993-11-12
3.6325347423553467,1993-11-15
3.671454429626465,1993-11-16
3.5936150550842285,1993-11-17
3.6325347423553467,1993-11-18
3.580641031265259,1993-11-19
3.580641031265259,1993-11-22
3.5287482738494873,1993-11-23
3.4379374980926514,1993-11-24
3.4379374980926514,1993-11-26
3.4768548011779785,1993-11-29
3.4249613285064697,1993-11-30
3.411990165710449,1993-12-01
3.411990165710449,1993-12-02
3.4379374980926514,1993-12-03
3.4768548011779785,1993-12-06
3.4509079456329346,1993-12-07
3.4509079456329346,1993-12-08
3.4379374980926514,1993-12-09
3.4249613285064697,1993-12-10
3.4379374980926514,1993-12-13
3.4249613285064697,1993-12-14
3.463884115219116,1993-12-15
3.5676701068878174,1993-12-16
3.671454429626465,1993-12-17
3.7622714042663574,1993-12-20
3.6325347423553467,1993-12-21
3.645510673522949,1993-12-22
3.6065919399261475,1993-12-23
3.6325347423553467,1993-12-27
3.6065919399261475,1993-12-28
3.7492969036102295,1993-12-29
3.8011906147003174,1993-12-30
3.7103769779205322,1993-12-31
3.671454429626465,1994-01-03
3.619563102722168,1994-01-04
3.515777111053467,1994-01-05
3.4898297786712646,1994-01-06
3.515777111053467,1994-01-07
3.515777111053467,1994-01-10
3.5936150550842285,1994-01-11
3.515777111053467,1994-01-12
3.5287482738494873,1994-01-13
3.5287482738494873,1994-01-14
3.5676701068878174,1994-01-17
3.5546960830688477,1994-01-18
3.5546960830688477,1994-01-19
3.619563102722168,1994-01-20
3.6325347423553467,1994-01-21
3.5936150550842285,1994-01-24
3.54172420501709,1994-01-25
3.4509079456329346,1994-01-26
3.502803325653076,1994-01-27
3.5676701068878174,1994-01-28
3.54172420501709,1994-01-31
3.54172420501709,1994-02-01
3.5936150550842285,1994-02-02
3.4898297786712646,1994-02-03
3.5546960830688477,1994-02-04
3.502803325653076,1994-02-07
3.502803325653076,1994-02-08
3.5546960830688477,1994-02-09
3.5287482738494873,1994-02-10
3.6065919399261475,1994-02-11
3.5676701068878174,1994-02-14
3.6065919399261475,1994-02-15
3.671454429626465,1994-02-16
3.6325347423553467,1994-02-17
3.6325347423553467,1994-02-18
3.6210758686065674,1994-02-22
3.6601507663726807,1994-02-23
3.568971872329712,1994-02-24
3.5950210094451904,1994-02-25
3.6731767654418945,1994-02-28
3.568971872329712,1994-03-01
3.4908180236816406,1994-03-02
3.477795124053955,1994-03-03
3.438715934753418,1994-03-04
3.438715934753418,1994-03-07
3.412666082382202,1994-03-08
3.425692319869995,1994-03-09
3.425692319869995,1994-03-10
3.425692319869995,1994-03-11
3.425692319869995,1994-03-14
3.425692319869995,1994-03-15
3.3996403217315674,1994-03-16
3.386617422103882,1994-03-17
3.3605644702911377,1994-03-18
3.373589515686035,1994-03-21
3.3345131874084473,1994-03-22
3.373589515686035,1994-03-23
3.3605644702911377,1994-03-24
3.347538948059082,1994-03-25
3.347538948059082,1994-03-28
3.3084628582000732,1994-03-29
3.2954366207122803,1994-03-30
3.321488380432129,1994-03-31
3.269385814666748,1994-04-04
3.347538948059082,1994-04-05
3.347538948059082,1994-04-06
3.373589515686035,1994-04-07
3.347538948059082,1994-04-08
3.347538948059082,1994-04-11
3.3345131874084473,1994-04-12
3.3084628582000732,1994-04-13
3.3084628582000732,1994-04-14
3.321488380432129,1994-04-15
3.3345131874084473,1994-04-18
3.3345131874084473,1994-04-19
3.3345131874084473,1994-04-20
3.373589515686035,1994-04-21
3.347538948059082,1994-04-22
3.386617422103882,1994-04-25
3.347538948059082,1994-04-26
3.282412528991699,1994-04-28
3.282412528991699,1994-04-29
3.3084628582000732,1994-05-02
3.321488380432129,1994-05-03
3.269385814666748,1994-05-04
3.2303097248077393,1994-05-05
3.1261069774627686,1994-05-06
3.074005365371704,1994-05-09
3.1000545024871826,1994-05-10
3.1000545024871826,1994-05-11
3.1130826473236084,1994-05-12
3.165182590484619,1994-05-13
3.1130826473236084,1994-05-16
3.1130826473236084,1994-05-17
3.139132261276245,1994-05-18
3.139132261276245,1994-05-19
3.1130826473236084,1994-05-20
3.1146507263183594,1994-05-23
3.140825033187866,1994-05-24
3.153912305831909,1994-05-25
3.219345808029175,1994-05-26
3.245518922805786,1994-05-27
3.2978668212890625,1994-05-31
3.245518922805786,1994-06-01
3.2586045265197754,1994-06-02
3.2586045265197754,1994-06-03
3.350213050842285,1994-06-06
3.310952663421631,1994-06-07
3.3371267318725586,1994-06-08
3.2978668212890625,1994-06-09
3.3240394592285156,1994-06-10
3.3371267318725586,1994-06-13
3.350213050842285,1994-06-14
3.3240394592285156,1994-06-15
3.310952663421631,1994-06-16
3.2716917991638184,1994-06-17
3.245518922805786,1994-06-20
3.2062582969665527,1994-06-21
3.2586045265197754,1994-06-22
3.219345808029175,1994-06-23
3.232431173324585,1994-06-24
3.153912305831909,1994-06-27
3.2062582969665527,1994-06-28
3.245518922805786,1994-06-29
3.2978668212890625,1994-06-30
3.284778356552124,1994-07-01
3.284778356552124,1994-07-05
3.310952663421631,1994-07-06
3.3240394592285156,1994-07-07
3.2716917991638184,1994-07-08
