SEDG,Date
40.849998474121094,2019-01-25
42.150001525878906,2019-01-28
42.0,2019-01-29
42.25,2019-01-30
43.790000915527344,2019-01-31
43.06999969482422,2019-02-01
44.11000061035156,2019-02-04
44.470001220703125,2019-02-05
43.959999084472656,2019-02-06
42.93000030517578,2019-02-07
43.47999954223633,2019-02-08
44.040000915527344,2019-02-11
42.84000015258789,2019-02-12
44.22999954223633,2019-02-13
44.560001373291016,2019-02-14
43.29999923706055,2019-02-15
43.31999969482422,2019-02-19
41.5,2019-02-20
42.11000061035156,2019-02-21
41.70000076293945,2019-02-22
40.36000061035156,2019-02-25
40.880001068115234,2019-02-26
42.34000015258789,2019-02-27
42.2599983215332,2019-02-28
41.34000015258789,2019-03-01
41.54999923706055,2019-03-04
41.29999923706055,2019-03-05
40.380001068115234,2019-03-06
39.36000061035156,2019-03-07
39.279998779296875,2019-03-08
39.88999938964844,2019-03-11
39.310001373291016,2019-03-12
39.900001525878906,2019-03-13
39.72999954223633,2019-03-14
39.93000030517578,2019-03-15
39.689998626708984,2019-03-18
39.47999954223633,2019-03-19
39.2400016784668,2019-03-20
38.84000015258789,2019-03-21
37.119998931884766,2019-03-22
37.33000183105469,2019-03-25
36.68000030517578,2019-03-26
36.790000915527344,2019-03-27
37.7599983215332,2019-03-28
37.68000030517578,2019-03-29
37.849998474121094,2019-04-01
38.20000076293945,2019-04-02
38.65999984741211,2019-04-03
40.11000061035156,2019-04-04
40.720001220703125,2019-04-05
41.439998626708984,2019-04-08
40.650001525878906,2019-04-09
41.27000045776367,2019-04-10
40.619998931884766,2019-04-11
40.9900016784668,2019-04-12
41.43000030517578,2019-04-15
42.540000915527344,2019-04-16
43.08000183105469,2019-04-17
43.040000915527344,2019-04-18
43.20000076293945,2019-04-22
44.310001373291016,2019-04-23
44.790000915527344,2019-04-24
45.91999816894531,2019-04-25
45.970001220703125,2019-04-26
45.189998626708984,2019-04-29
44.29999923706055,2019-04-30
44.13999938964844,2019-05-01
43.7599983215332,2019-05-02
44.560001373291016,2019-05-03
43.880001068115234,2019-05-06
53.84000015258789,2019-05-07
51.849998474121094,2019-05-08
51.4900016784668,2019-05-09
53.0099983215332,2019-05-10
50.0,2019-05-13
50.939998626708984,2019-05-14
52.380001068115234,2019-05-15
55.29999923706055,2019-05-16
55.59000015258789,2019-05-17
54.70000076293945,2019-05-20
54.79999923706055,2019-05-21
54.959999084472656,2019-05-22
53.470001220703125,2019-05-23
53.61000061035156,2019-05-24
55.380001068115234,2019-05-28
53.790000915527344,2019-05-29
54.630001068115234,2019-05-30
53.58000183105469,2019-05-31
53.2599983215332,2019-06-03
54.650001525878906,2019-06-04
55.15999984741211,2019-06-05
56.0099983215332,2019-06-06
56.31999969482422,2019-06-07
56.83000183105469,2019-06-10
57.0,2019-06-11
54.81999969482422,2019-06-12
57.880001068115234,2019-06-13
56.4900016784668,2019-06-14
56.59000015258789,2019-06-17
58.560001373291016,2019-06-18
59.20000076293945,2019-06-19
59.68000030517578,2019-06-20
59.400001525878906,2019-06-21
60.540000915527344,2019-06-24
59.220001220703125,2019-06-25
59.619998931884766,2019-06-26
61.060001373291016,2019-06-27
62.459999084472656,2019-06-28
62.29999923706055,2019-07-01
62.84000015258789,2019-07-02
62.29999923706055,2019-07-03
63.150001525878906,2019-07-05
62.529998779296875,2019-07-08
62.27000045776367,2019-07-09
62.290000915527344,2019-07-10
60.7599983215332,2019-07-11
62.119998931884766,2019-07-12
61.83000183105469,2019-07-15
61.400001525878906,2019-07-16
62.36000061035156,2019-07-17
62.63999938964844,2019-07-18
63.369998931884766,2019-07-19
63.060001373291016,2019-07-22
62.45000076293945,2019-07-23
62.5,2019-07-24
63.08000183105469,2019-07-25
63.2599983215332,2019-07-26
64.33000183105469,2019-07-29
63.400001525878906,2019-07-30
65.2300033569336,2019-07-31
66.48999786376953,2019-08-01
64.9800033569336,2019-08-02
62.90999984741211,2019-08-05
64.18000030517578,2019-08-06
80.30000305175781,2019-08-07
80.81999969482422,2019-08-08
82.33000183105469,2019-08-09
86.62999725341797,2019-08-12
87.77999877929688,2019-08-13
84.69000244140625,2019-08-14
82.08000183105469,2019-08-15
83.80000305175781,2019-08-16
84.12000274658203,2019-08-19
84.70999908447266,2019-08-20
87.8499984741211,2019-08-21
82.04000091552734,2019-08-22
80.9000015258789,2019-08-23
82.37999725341797,2019-08-26
81.83999633789062,2019-08-27
82.63999938964844,2019-08-28
83.36000061035156,2019-08-29
81.91999816894531,2019-08-30
77.54000091552734,2019-09-03
82.88999938964844,2019-09-04
78.5999984741211,2019-09-05
77.26000213623047,2019-09-06
74.16000366210938,2019-09-09
75.12000274658203,2019-09-10
79.43000030517578,2019-09-11
71.63999938964844,2019-09-12
76.12000274658203,2019-09-13
79.30999755859375,2019-09-16
83.05999755859375,2019-09-17
83.04000091552734,2019-09-18
89.41999816894531,2019-09-19
89.41000366210938,2019-09-20
89.87000274658203,2019-09-23
86.76000213623047,2019-09-24
88.30000305175781,2019-09-25
85.3499984741211,2019-09-26
82.08000183105469,2019-09-27
83.72000122070312,2019-09-30
83.1500015258789,2019-10-01
81.12000274658203,2019-10-02
81.0,2019-10-03
85.5,2019-10-04
85.51000213623047,2019-10-07
87.22000122070312,2019-10-08
85.55000305175781,2019-10-09
88.38999938964844,2019-10-10
88.94999694824219,2019-10-11
89.1050033569336,2019-10-14
84.80000305175781,2019-10-15
83.87999725341797,2019-10-16
83.62000274658203,2019-10-17
85.16999816894531,2019-10-18
87.2699966430664,2019-10-21
86.80999755859375,2019-10-22
91.5,2019-10-23
93.5,2019-10-24
93.19999694824219,2019-10-25
93.31999969482422,2019-10-28
92.08000183105469,2019-10-29
84.81999969482422,2019-10-30
84.95999908447266,2019-10-31
83.19000244140625,2019-11-01
79.5999984741211,2019-11-04
83.2699966430664,2019-11-05
79.91000366210938,2019-11-06
79.9000015258789,2019-11-07
77.94999694824219,2019-11-08
81.06999969482422,2019-11-11
80.75,2019-11-12
77.27999877929688,2019-11-13
78.23999786376953,2019-11-14
78.95999908447266,2019-11-15
76.79000091552734,2019-11-18
79.0199966430664,2019-11-19
78.30999755859375,2019-11-20
76.9800033569336,2019-11-21
76.37000274658203,2019-11-22
80.16000366210938,2019-11-25
78.91000366210938,2019-11-26
82.38999938964844,2019-11-27
81.61000061035156,2019-11-29
81.72000122070312,2019-12-02
88.04000091552734,2019-12-03
86.54000091552734,2019-12-04
82.88999938964844,2019-12-05
83.93000030517578,2019-12-06
82.83999633789062,2019-12-09
81.4800033569336,2019-12-10
83.51000213623047,2019-12-11
87.30000305175781,2019-12-12
90.16999816894531,2019-12-13
92.79000091552734,2019-12-16
91.44000244140625,2019-12-17
91.86000061035156,2019-12-18
93.77999877929688,2019-12-19
95.0,2019-12-20
94.18000030517578,2019-12-23
95.19999694824219,2019-12-24
95.55999755859375,2019-12-26
94.26000213623047,2019-12-27
94.0,2019-12-30
95.08999633789062,2019-12-31
101.80999755859375,2020-01-02
102.37999725341797,2020-01-03
99.62999725341797,2020-01-06
101.79000091552734,2020-01-07
104.16000366210938,2020-01-08
102.73999786376953,2020-01-09
104.5199966430664,2020-01-10
103.08000183105469,2020-01-13
104.0199966430664,2020-01-14
103.61000061035156,2020-01-15
102.69999694824219,2020-01-16
104.75,2020-01-17
107.52999877929688,2020-01-21
108.45999908447266,2020-01-22
108.7300033569336,2020-01-23
110.12999725341797,2020-01-24
96.25,2020-01-27
103.36000061035156,2020-01-28
102.70999908447266,2020-01-29
103.22000122070312,2020-01-30
97.86000061035156,2020-01-31
100.9800033569336,2020-02-03
107.80999755859375,2020-02-04
104.47000122070312,2020-02-05
103.94000244140625,2020-02-06
100.62000274658203,2020-02-07
102.5999984741211,2020-02-10
106.02999877929688,2020-02-11
111.86000061035156,2020-02-12
111.16000366210938,2020-02-13
111.20999908447266,2020-02-14
108.37999725341797,2020-02-18
127.81999969482422,2020-02-19
142.1999969482422,2020-02-20
142.07000732421875,2020-02-21
135.6300048828125,2020-02-24
133.0,2020-02-25
132.41000366210938,2020-02-26
125.94999694824219,2020-02-27
124.72000122070312,2020-02-28
128.6999969482422,2020-03-02
128.66000366210938,2020-03-03
135.7100067138672,2020-03-04
137.5399932861328,2020-03-05
133.33999633789062,2020-03-06
111.66000366210938,2020-03-09
116.91999816894531,2020-03-10
106.11000061035156,2020-03-11
90.72000122070312,2020-03-12
91.11000061035156,2020-03-13
81.19000244140625,2020-03-16
84.70999908447266,2020-03-17
76.7300033569336,2020-03-18
76.80999755859375,2020-03-19
69.61000061035156,2020-03-20
69.4800033569336,2020-03-23
85.30999755859375,2020-03-24
89.9000015258789,2020-03-25
90.44999694824219,2020-03-26
82.37000274658203,2020-03-27
81.63999938964844,2020-03-30
81.87999725341797,2020-03-31
78.81999969482422,2020-04-01
76.97000122070312,2020-04-02
74.4800033569336,2020-04-03
85.1500015258789,2020-04-06
88.80000305175781,2020-04-07
93.06999969482422,2020-04-08
96.63999938964844,2020-04-09
92.20999908447266,2020-04-13
98.68000030517578,2020-04-14
92.01000213623047,2020-04-15
94.98999786376953,2020-04-16
97.0999984741211,2020-04-17
93.66000366210938,2020-04-20
86.69000244140625,2020-04-21
95.51000213623047,2020-04-22
100.69999694824219,2020-04-23
100.7300033569336,2020-04-24
104.69000244140625,2020-04-27
109.79000091552734,2020-04-28
122.41999816894531,2020-04-29
111.58999633789062,2020-04-30
104.95999908447266,2020-05-01
107.13999938964844,2020-05-04
107.86000061035156,2020-05-05
125.75,2020-05-06
109.73999786376953,2020-05-07
118.31999969482422,2020-05-08
122.94000244140625,2020-05-11
121.0,2020-05-12
117.7300033569336,2020-05-13
119.4800033569336,2020-05-14
120.44000244140625,2020-05-15
128.0,2020-05-18
134.86000061035156,2020-05-19
137.25,2020-05-20
136.50999450683594,2020-05-21
130.38999938964844,2020-05-22
136.5399932861328,2020-05-26
137.24000549316406,2020-05-27
135.2899932861328,2020-05-28
141.89999389648438,2020-05-29
150.6999969482422,2020-06-01
148.97000122070312,2020-06-02
150.58999633789062,2020-06-03
142.39999389648438,2020-06-04
148.27999877929688,2020-06-05
150.88999938964844,2020-06-08
148.83999633789062,2020-06-09
147.3699951171875,2020-06-10
138.69000244140625,2020-06-11
142.0500030517578,2020-06-12
148.1999969482422,2020-06-15
153.10000610351562,2020-06-16
145.27000427246094,2020-06-17
151.0,2020-06-18
153.60000610351562,2020-06-19
152.97999572753906,2020-06-22
151.33999633789062,2020-06-23
148.47999572753906,2020-06-24
137.1750030517578,2020-06-25
129.52999877929688,2020-06-26
137.05999755859375,2020-06-29
138.77999877929688,2020-06-30
141.38999938964844,2020-07-01
143.11000061035156,2020-07-02
148.8800048828125,2020-07-06
146.57000732421875,2020-07-07
157.9199981689453,2020-07-08
157.1699981689453,2020-07-09
159.44000244140625,2020-07-10
154.67999267578125,2020-07-13
168.1999969482422,2020-07-14
174.85000610351562,2020-07-15
164.75,2020-07-16
171.5800018310547,2020-07-17
176.3000030517578,2020-07-20
170.3800048828125,2020-07-21
175.64999389648438,2020-07-22
176.2899932861328,2020-07-23
171.60000610351562,2020-07-24
180.74000549316406,2020-07-27
170.5399932861328,2020-07-28
176.75999450683594,2020-07-29
175.25999450683594,2020-07-30
175.10000610351562,2020-07-31
173.55999755859375,2020-08-03
196.14999389648438,2020-08-04
216.05999755859375,2020-08-05
206.32000732421875,2020-08-06
211.47000122070312,2020-08-07
211.5,2020-08-10
204.0800018310547,2020-08-11
215.17999267578125,2020-08-12
225.17999267578125,2020-08-13
219.2100067138672,2020-08-14
219.3300018310547,2020-08-17
219.02000427246094,2020-08-18
220.7100067138672,2020-08-19
217.1999969482422,2020-08-20
213.2899932861328,2020-08-21
210.83999633789062,2020-08-24
213.16000366210938,2020-08-25
214.9199981689453,2020-08-26
210.44000244140625,2020-08-27
221.19000244140625,2020-08-28
221.14999389648438,2020-08-31
223.75999450683594,2020-09-01
220.3300018310547,2020-09-02
195.4499969482422,2020-09-03
194.61000061035156,2020-09-04
189.0500030517578,2020-09-08
193.55999755859375,2020-09-09
187.0,2020-09-10
183.9600067138672,2020-09-11
196.1199951171875,2020-09-14
199.0,2020-09-15
201.75999450683594,2020-09-16
187.02999877929688,2020-09-17
186.2100067138672,2020-09-18
190.41000366210938,2020-09-21
185.1999969482422,2020-09-22
189.44000244140625,2020-09-23
191.72999572753906,2020-09-24
200.9600067138672,2020-09-25
218.2899932861328,2020-09-28
231.5,2020-09-29
238.35000610351562,2020-09-30
248.8699951171875,2020-10-01
251.5800018310547,2020-10-02
272.5899963378906,2020-10-05
271.8699951171875,2020-10-06
305.1499938964844,2020-10-07
289.0,2020-10-08
305.3500061035156,2020-10-09
297.94000244140625,2020-10-12
299.6499938964844,2020-10-13
304.5199890136719,2020-10-14
302.5,2020-10-15
302.0199890136719,2020-10-16
309.1000061035156,2020-10-19
309.79998779296875,2020-10-20
279.5899963378906,2020-10-21
280.3900146484375,2020-10-22
282.8800048828125,2020-10-23
273.0,2020-10-26
261.8399963378906,2020-10-27
263.8299865722656,2020-10-28
270.0899963378906,2020-10-29
257.69000244140625,2020-10-30
267.7200012207031,2020-11-02
206.3699951171875,2020-11-03
206.55999755859375,2020-11-04
233.6300048828125,2020-11-05
237.50999450683594,2020-11-06
232.52000427246094,2020-11-09
225.50999450683594,2020-11-10
235.19000244140625,2020-11-11
227.1999969482422,2020-11-12
221.60000610351562,2020-11-13
228.27999877929688,2020-11-16
233.17999267578125,2020-11-17
232.82000732421875,2020-11-18
244.0500030517578,2020-11-19
257.989990234375,2020-11-20
264.79998779296875,2020-11-23
268.9700012207031,2020-11-24
275.9700012207031,2020-11-25
288.2300109863281,2020-11-27
277.9800109863281,2020-11-30
274.07000732421875,2020-12-01
273.5,2020-12-02
272.3299865722656,2020-12-03
271.9700012207031,2020-12-04
278.32000732421875,2020-12-07
284.8599853515625,2020-12-08
271.760009765625,2020-12-09
273.4800109863281,2020-12-10
291.510009765625,2020-12-11
293.32000732421875,2020-12-14
313.7699890136719,2020-12-15
309.7200012207031,2020-12-16
305.70001220703125,2020-12-17
314.5,2020-12-18
318.6199951171875,2020-12-21
322.5199890136719,2020-12-22
323.9800109863281,2020-12-23
324.0899963378906,2020-12-24
318.4100036621094,2020-12-28
307.9700012207031,2020-12-29
319.1000061035156,2020-12-30
319.1199951171875,2020-12-31
311.3500061035156,2021-01-04
316.80999755859375,2021-01-05
348.1300048828125,2021-01-06
365.9700012207031,2021-01-07
356.1099853515625,2021-01-08
352.04998779296875,2021-01-11
346.29998779296875,2021-01-12
335.3999938964844,2021-01-13
335.3999938964844,2021-01-14
282.260009765625,2021-01-15
295.04998779296875,2021-01-19
297.17999267578125,2021-01-20
317.17999267578125,2021-01-21
321.1199951171875,2021-01-22
310.1199951171875,2021-01-25
296.67999267578125,2021-01-26
285.510009765625,2021-01-27
309.739990234375,2021-01-28
288.3299865722656,2021-01-29
300.82000732421875,2021-02-01
307.04998779296875,2021-02-02
307.0799865722656,2021-02-03
301.70001220703125,2021-02-04
308.239990234375,2021-02-05
318.8299865722656,2021-02-08
325.9200134277344,2021-02-09
320.3999938964844,2021-02-10
330.7799987792969,2021-02-11
330.8900146484375,2021-02-12
331.3500061035156,2021-02-16
334.79998779296875,2021-02-17
316.0899963378906,2021-02-18
321.989990234375,2021-02-19
288.70001220703125,2021-02-22
295.5799865722656,2021-02-23
308.1499938964844,2021-02-24
284.3299865722656,2021-02-25
298.30999755859375,2021-02-26
307.95001220703125,2021-03-01
291.5899963378906,2021-03-02
274.7300109863281,2021-03-03
256.260009765625,2021-03-04
249.42999267578125,2021-03-05
246.7100067138672,2021-03-08
280.010009765625,2021-03-09
279.6700134277344,2021-03-10
295.2300109863281,2021-03-11
291.4800109863281,2021-03-12
297.2099914550781,2021-03-15
285.6000061035156,2021-03-16
291.42999267578125,2021-03-17
266.489990234375,2021-03-18
280.94000244140625,2021-03-19
289.1700134277344,2021-03-22
278.3699951171875,2021-03-23
267.5899963378906,2021-03-24
270.0299987792969,2021-03-25
275.75,2021-03-26
260.0400085449219,2021-03-29
271.1700134277344,2021-03-30
287.44000244140625,2021-03-31
283.3900146484375,2021-04-01
268.9700012207031,2021-04-05
277.25,2021-04-06
262.45001220703125,2021-04-07
262.0899963378906,2021-04-08
263.95001220703125,2021-04-09
263.20001220703125,2021-04-12
269.44000244140625,2021-04-13
266.2099914550781,2021-04-14
256.0199890136719,2021-04-15
258.7099914550781,2021-04-16
244.86000061035156,2021-04-19
243.8699951171875,2021-04-20
255.08999633789062,2021-04-21
274.70001220703125,2021-04-22
279.42999267578125,2021-04-23
289.54998779296875,2021-04-26
290.1400146484375,2021-04-27
282.5,2021-04-28
275.760009765625,2021-04-29
263.5400085449219,2021-04-30
260.05999755859375,2021-05-03
218.57000732421875,2021-05-04
219.22999572753906,2021-05-05
214.1300048828125,2021-05-06
220.39999389648438,2021-05-07
213.33999633789062,2021-05-10
217.94000244140625,2021-05-11
208.24000549316406,2021-05-12
204.00999450683594,2021-05-13
218.8699951171875,2021-05-14
218.00999450683594,2021-05-17
221.72000122070312,2021-05-18
233.49000549316406,2021-05-19
249.52000427246094,2021-05-20
252.30999755859375,2021-05-21
254.77000427246094,2021-05-24
251.75,2021-05-25
259.04998779296875,2021-05-26
256.55999755859375,2021-05-27
258.010009765625,2021-05-28
248.47000122070312,2021-06-01
247.47999572753906,2021-06-02
238.49000549316406,2021-06-03
241.83999633789062,2021-06-04
233.27000427246094,2021-06-07
238.6999969482422,2021-06-08
235.24000549316406,2021-06-09
239.69000244140625,2021-06-10
243.1699981689453,2021-06-11
242.8699951171875,2021-06-14
238.86000061035156,2021-06-15
247.55999755859375,2021-06-16
263.17999267578125,2021-06-17
264.2300109863281,2021-06-18
258.6099853515625,2021-06-21
260.44000244140625,2021-06-22
265.0799865722656,2021-06-23
267.2799987792969,2021-06-24
267.7099914550781,2021-06-25
284.6600036621094,2021-06-28
283.57000732421875,2021-06-29
276.3699951171875,2021-06-30
274.8800048828125,2021-07-01
276.2300109863281,2021-07-02
274.7900085449219,2021-07-06
265.20001220703125,2021-07-07
261.1400146484375,2021-07-08
267.67999267578125,2021-07-09
268.6499938964844,2021-07-12
265.3699951171875,2021-07-13
245.4600067138672,2021-07-14
241.2100067138672,2021-07-15
236.55999755859375,2021-07-16
240.16000366210938,2021-07-19
245.75999450683594,2021-07-20
258.9599914550781,2021-07-21
257.3900146484375,2021-07-22
248.6300048828125,2021-07-23
245.6199951171875,2021-07-26
240.0,2021-07-27
254.13999938964844,2021-07-28
261.1300048828125,2021-07-29
259.4800109863281,2021-07-30
257.7200012207031,2021-08-02
299.80999755859375,2021-08-03
292.7300109863281,2021-08-04
286.3900146484375,2021-08-05
295.2799987792969,2021-08-06
294.94000244140625,2021-08-09
296.3999938964844,2021-08-10
289.29998779296875,2021-08-11
291.1700134277344,2021-08-12
284.3699951171875,2021-08-13
277.80999755859375,2021-08-16
268.3500061035156,2021-08-17
266.2200012207031,2021-08-18
262.29998779296875,2021-08-19
269.8800048828125,2021-08-20
281.010009765625,2021-08-23
279.75,2021-08-24
281.44000244140625,2021-08-25
280.82000732421875,2021-08-26
291.25,2021-08-27
295.70001220703125,2021-08-30
289.7799987792969,2021-08-31
289.7900085449219,2021-09-01
291.5400085449219,2021-09-02
285.79998779296875,2021-09-03
278.8299865722656,2021-09-07
274.20001220703125,2021-09-08
275.95001220703125,2021-09-09
268.5400085449219,2021-09-10
273.8399963378906,2021-09-13
272.510009765625,2021-09-14
277.7799987792969,2021-09-15
270.3999938964844,2021-09-16
281.45001220703125,2021-09-17
268.7200012207031,2021-09-20
269.4599914550781,2021-09-21
282.0,2021-09-22
284.1099853515625,2021-09-23
275.3599853515625,2021-09-24
280.5199890136719,2021-09-27
272.8299865722656,2021-09-28
261.8699951171875,2021-09-29
265.2200012207031,2021-09-30
272.1199951171875,2021-10-01
255.27000427246094,2021-10-04
258.70001220703125,2021-10-05
260.4200134277344,2021-10-06
263.6099853515625,2021-10-07
261.8699951171875,2021-10-08
276.82000732421875,2021-10-11
298.4100036621094,2021-10-12
303.7200012207031,2021-10-13
305.5299987792969,2021-10-14
299.489990234375,2021-10-15
306.0799865722656,2021-10-18
317.2200012207031,2021-10-19
307.3599853515625,2021-10-20
309.0299987792969,2021-10-21
303.25,2021-10-22
311.9200134277344,2021-10-25
313.8800048828125,2021-10-26
342.5400085449219,2021-10-27
351.5799865722656,2021-10-28
354.67999267578125,2021-10-29
360.92999267578125,2021-11-01
355.1600036621094,2021-11-02
352.989990234375,2021-11-03
349.8299865722656,2021-11-04
344.07000732421875,2021-11-05
349.8999938964844,2021-11-08
351.1400146484375,2021-11-09
343.29998779296875,2021-11-10
358.25,2021-11-11
362.4100036621094,2021-11-12
368.3299865722656,2021-11-15
360.5,2021-11-16
365.0,2021-11-17
355.4200134277344,2021-11-18
365.1300048828125,2021-11-19
353.6499938964844,2021-11-22
350.0199890136719,2021-11-23
348.489990234375,2021-11-24
341.44000244140625,2021-11-26
347.2099914550781,2021-11-29
327.760009765625,2021-11-30
315.04998779296875,2021-12-01
318.5400085449219,2021-12-02
307.0,2021-12-03
307.6300048828125,2021-12-06
325.8299865722656,2021-12-07
330.55999755859375,2021-12-08
313.3800048828125,2021-12-09
309.0899963378906,2021-12-10
303.6700134277344,2021-12-13
298.29998779296875,2021-12-14
305.5,2021-12-15
287.0299987792969,2021-12-16
288.8500061035156,2021-12-17
258.3599853515625,2021-12-20
281.1000061035156,2021-12-21
284.010009765625,2021-12-22
283.2900085449219,2021-12-23
285.6000061035156,2021-12-27
278.82000732421875,2021-12-28
278.0400085449219,2021-12-29
282.3500061035156,2021-12-30
280.57000732421875,2021-12-31
282.45001220703125,2022-01-03
273.1000061035156,2022-01-04
249.80999755859375,2022-01-05
248.24000549316406,2022-01-06
248.91000366210938,2022-01-07
255.47000122070312,2022-01-10
261.0899963378906,2022-01-11
261.0199890136719,2022-01-12
260.42999267578125,2022-01-13
253.8300018310547,2022-01-14
238.8000030517578,2022-01-18
232.08999633789062,2022-01-19
231.32000732421875,2022-01-20
220.30999755859375,2022-01-21
225.8699951171875,2022-01-24
212.74000549316406,2022-01-25
214.1300048828125,2022-01-26
209.82000732421875,2022-01-27
212.07000732421875,2022-01-28
238.22000122070312,2022-01-31
242.22999572753906,2022-02-01
238.3000030517578,2022-02-02
231.1999969482422,2022-02-03
238.25999450683594,2022-02-04
240.97000122070312,2022-02-07
248.7100067138672,2022-02-08
265.9800109863281,2022-02-09
264.5,2022-02-10
250.08999633789062,2022-02-11
249.22000122070312,2022-02-14
262.1600036621094,2022-02-15
266.7200012207031,2022-02-16
263.260009765625,2022-02-17
257.9100036621094,2022-02-18
246.07000732421875,2022-02-22
236.11000061035156,2022-02-23
271.19000244140625,2022-02-24
277.92999267578125,2022-02-25
319.4200134277344,2022-02-28
324.6300048828125,2022-03-01
314.4599914550781,2022-03-02
301.82000732421875,2022-03-03
293.2300109863281,2022-03-04
297.8900146484375,2022-03-07
328.9100036621094,2022-03-08
326.9800109863281,2022-03-09
315.1300048828125,2022-03-10
317.92999267578125,2022-03-11
298.510009765625,2022-03-14
315.75,2022-03-15
334.1600036621094,2022-03-16
314.6000061035156,2022-03-17
312.510009765625,2022-03-18
312.0799865722656,2022-03-21
325.1099853515625,2022-03-22
327.2699890136719,2022-03-23
337.739990234375,2022-03-24
335.2699890136719,2022-03-25
333.07000732421875,2022-03-28
324.5,2022-03-29
314.2300109863281,2022-03-30
322.3699951171875,2022-03-31
322.8299865722656,2022-04-01
335.30999755859375,2022-04-04
328.69000244140625,2022-04-05
320.1600036621094,2022-04-06
314.92999267578125,2022-04-07
301.5799865722656,2022-04-08
300.0299987792969,2022-04-11
301.45001220703125,2022-04-12
308.0,2022-04-13
300.6600036621094,2022-04-14
302.2699890136719,2022-04-18
304.82000732421875,2022-04-19
281.6099853515625,2022-04-20
254.14999389648438,2022-04-21
251.5800018310547,2022-04-22
253.49000549316406,2022-04-25
244.75999450683594,2022-04-26
249.47999572753906,2022-04-27
254.41000366210938,2022-04-28
250.41000366210938,2022-04-29
255.30999755859375,2022-05-02
262.6700134277344,2022-05-03
284.6000061035156,2022-05-04
266.2300109863281,2022-05-05
251.80999755859375,2022-05-06
225.36000061035156,2022-05-09
233.8000030517578,2022-05-10
216.52000427246094,2022-05-11
211.9199981689453,2022-05-12
232.25,2022-05-13
222.7899932861328,2022-05-16
239.35000610351562,2022-05-17
238.8000030517578,2022-05-18
252.17999267578125,2022-05-19
256.80999755859375,2022-05-20
255.6300048828125,2022-05-23
248.22999572753906,2022-05-24
253.4499969482422,2022-05-25
266.44000244140625,2022-05-26
280.3599853515625,2022-05-27
272.7900085449219,2022-05-31
272.4800109863281,2022-06-01
300.489990234375,2022-06-02
298.3399963378906,2022-06-03
306.8800048828125,2022-06-06
306.4200134277344,2022-06-07
298.44000244140625,2022-06-08
291.6700134277344,2022-06-09
284.3599853515625,2022-06-10
264.3399963378906,2022-06-13
264.6300048828125,2022-06-14
274.1300048828125,2022-06-15
253.97999572753906,2022-06-16
275.4100036621094,2022-06-17
283.1000061035156,2022-06-21
280.3999938964844,2022-06-22
291.5299987792969,2022-06-23
286.3399963378906,2022-06-24
298.5199890136719,2022-06-27
279.239990234375,2022-06-28
262.9599914550781,2022-06-29
273.67999267578125,2022-06-30
276.29998779296875,2022-07-01
271.2699890136719,2022-07-05
269.7900085449219,2022-07-06
286.8599853515625,2022-07-07
295.1099853515625,2022-07-08
279.6700134277344,2022-07-11
265.3699951171875,2022-07-12
269.0299987792969,2022-07-13
269.0199890136719,2022-07-14
265.8500061035156,2022-07-15
280.67999267578125,2022-07-18
290.29998779296875,2022-07-19
295.8599853515625,2022-07-20
292.9800109863281,2022-07-21
288.92999267578125,2022-07-22
299.3800048828125,2022-07-25
296.4800109863281,2022-07-26
325.19000244140625,2022-07-27
341.19000244140625,2022-07-28
360.1300048828125,2022-07-29
358.5899963378906,2022-08-01
365.4100036621094,2022-08-02
295.5199890136719,2022-08-03
309.2200012207031,2022-08-04
315.5,2022-08-05
303.1099853515625,2022-08-08
312.6300048828125,2022-08-09
323.739990234375,2022-08-10
319.0199890136719,2022-08-11
330.5199890136719,2022-08-12
324.17999267578125,2022-08-15
311.2699890136719,2022-08-16
310.6199951171875,2022-08-17
317.2200012207031,2022-08-18
300.3299865722656,2022-08-19
288.8399963378906,2022-08-22
288.4599914550781,2022-08-23
294.6099853515625,2022-08-24
300.739990234375,2022-08-25
287.92999267578125,2022-08-26
279.4599914550781,2022-08-29
275.5,2022-08-30
275.9700012207031,2022-08-31
269.32000732421875,2022-09-01
267.1199951171875,2022-09-02
278.3800048828125,2022-09-06
311.364990234375,2022-09-07
314.1600036621094,2022-09-08
313.0,2022-09-09
316.20001220703125,2022-09-12
313.17999267578125,2022-09-13
322.70001220703125,2022-09-14
313.25,2022-09-15
310.510009765625,2022-09-16
307.95001220703125,2022-09-19
294.3599853515625,2022-09-20
287.9599914550781,2022-09-21
270.94000244140625,2022-09-22
258.79998779296875,2022-09-23
247.64999389648438,2022-09-26
249.5800018310547,2022-09-27
256.7900085449219,2022-09-28
235.55999755859375,2022-09-29
231.4600067138672,2022-09-30
236.83999633789062,2022-10-03
246.1699981689453,2022-10-04
234.24000549316406,2022-10-05
220.27000427246094,2022-10-06
209.6199951171875,2022-10-07
207.83999633789062,2022-10-10
203.58999633789062,2022-10-11
200.60000610351562,2022-10-12
200.07000732421875,2022-10-13
193.38999938964844,2022-10-14
197.2899932861328,2022-10-17
207.4199981689453,2022-10-18
199.4600067138672,2022-10-19
197.83999633789062,2022-10-20
202.66000366210938,2022-10-21
203.74000549316406,2022-10-24
215.61000061035156,2022-10-25
225.67999267578125,2022-10-26
228.8300018310547,2022-10-27
231.72000122070312,2022-10-28
