WDC,Date
6.121334552764893,1988-05-20
5.870459079742432,1988-05-23
5.920633792877197,1988-05-24
5.870459079742432,1988-05-25
5.970809459686279,1988-05-26
5.870459079742432,1988-05-27
6.121334552764893,1988-05-31
6.1715087890625,1988-06-01
6.071160793304443,1988-06-02
5.820284366607666,1988-06-03
6.121334552764893,1988-06-06
6.020984172821045,1988-06-07
6.422382831573486,1988-06-08
6.271857261657715,1988-06-09
6.071160793304443,1988-06-10
6.221683025360107,1988-06-13
6.221683025360107,1988-06-14
6.271857261657715,1988-06-15
6.071160793304443,1988-06-16
6.020984172821045,1988-06-17
5.920633792877197,1988-06-20
6.121334552764893,1988-06-21
6.071160793304443,1988-06-22
5.970809459686279,1988-06-23
5.920633792877197,1988-06-24
5.970809459686279,1988-06-27
6.271857261657715,1988-06-28
6.121334552764893,1988-06-29
6.1715087890625,1988-06-30
5.970809459686279,1988-07-01
5.970809459686279,1988-07-05
6.071160793304443,1988-07-06
6.1715087890625,1988-07-07
6.121334552764893,1988-07-08
6.071160793304443,1988-07-11
5.920633792877197,1988-07-12
5.820284366607666,1988-07-13
5.719933986663818,1988-07-14
5.719933986663818,1988-07-15
5.719933986663818,1988-07-18
5.619584560394287,1988-07-19
5.619584560394287,1988-07-20
5.418886661529541,1988-07-21
5.318536281585693,1988-07-22
5.318536281585693,1988-07-25
5.418886661529541,1988-07-26
5.268361568450928,1988-07-27
5.7701096534729,1988-07-28
6.071160793304443,1988-07-29
6.020984172821045,1988-08-01
5.820284366607666,1988-08-02
5.870459079742432,1988-08-03
5.7701096534729,1988-08-04
5.820284366607666,1988-08-05
5.920633792877197,1988-08-08
5.669760704040527,1988-08-09
5.7701096534729,1988-08-10
5.920633792877197,1988-08-11
5.920633792877197,1988-08-12
5.619584560394287,1988-08-15
5.519236087799072,1988-08-16
5.619584560394287,1988-08-17
5.519236087799072,1988-08-18
5.418886661529541,1988-08-19
5.418886661529541,1988-08-22
5.318536281585693,1988-08-23
5.368710517883301,1988-08-24
5.368710517883301,1988-08-25
5.318536281585693,1988-08-26
5.368710517883301,1988-08-29
5.519236087799072,1988-08-30
5.469059467315674,1988-08-31
5.469059467315674,1988-09-01
5.669760704040527,1988-09-02
5.7701096534729,1988-09-06
5.719933986663818,1988-09-07
5.719933986663818,1988-09-08
5.870459079742432,1988-09-09
5.870459079742432,1988-09-12
5.820284366607666,1988-09-13
5.820284366607666,1988-09-14
5.619584560394287,1988-09-15
5.619584560394287,1988-09-16
5.619584560394287,1988-09-19
5.820284366607666,1988-09-20
5.870459079742432,1988-09-21
5.970809459686279,1988-09-22
5.820284366607666,1988-09-23
5.719933986663818,1988-09-26
5.619584560394287,1988-09-27
5.669760704040527,1988-09-28
5.619584560394287,1988-09-29
5.5694098472595215,1988-09-30
5.820284366607666,1988-10-03
5.669760704040527,1988-10-04
5.619584560394287,1988-10-05
5.418886661529541,1988-10-06
5.368710517883301,1988-10-07
5.368710517883301,1988-10-10
5.268361568450928,1988-10-11
5.117838382720947,1988-10-12
4.9171366691589355,1988-10-13
4.9171366691589355,1988-10-14
4.9171366691589355,1988-10-17
4.9171366691589355,1988-10-18
4.716439247131348,1988-10-19
5.0174880027771,1988-10-20
5.0174880027771,1988-10-21
4.967313766479492,1988-10-24
4.9171366691589355,1988-10-25
4.967313766479492,1988-10-26
4.9171366691589355,1988-10-27
4.967313766479492,1988-10-28
4.9171366691589355,1988-10-31
4.9171366691589355,1988-11-01
4.967313766479492,1988-11-02
4.866962432861328,1988-11-03
4.816787242889404,1988-11-04
4.766612529754639,1988-11-07
4.9171366691589355,1988-11-08
4.866962432861328,1988-11-09
4.9171366691589355,1988-11-10
4.967313766479492,1988-11-11
4.866962432861328,1988-11-14
4.9171366691589355,1988-11-15
4.716439247131348,1988-11-16
4.766612529754639,1988-11-17
4.816787242889404,1988-11-18
4.716439247131348,1988-11-21
4.666262626647949,1988-11-22
4.716439247131348,1988-11-23
4.766612529754639,1988-11-25
4.666262626647949,1988-11-28
4.666262626647949,1988-11-29
4.766612529754639,1988-11-30
5.117838382720947,1988-12-01
5.0174880027771,1988-12-02
5.0174880027771,1988-12-05
5.0174880027771,1988-12-06
5.067661762237549,1988-12-07
5.0174880027771,1988-12-08
5.117838382720947,1988-12-09
5.0174880027771,1988-12-12
5.117838382720947,1988-12-13
5.067661762237549,1988-12-14
5.268361568450928,1988-12-15
5.218186855316162,1988-12-16
5.368710517883301,1988-12-19
5.368710517883301,1988-12-20
5.418886661529541,1988-12-21
5.418886661529541,1988-12-22
5.5694098472595215,1988-12-23
5.469059467315674,1988-12-27
5.870459079742432,1988-12-28
5.920633792877197,1988-12-29
5.920633792877197,1988-12-30
5.870459079742432,1989-01-03
6.071160793304443,1989-01-04
5.920633792877197,1989-01-05
5.619584560394287,1989-01-06
5.619584560394287,1989-01-09
5.318536281585693,1989-01-10
5.418886661529541,1989-01-11
5.318536281585693,1989-01-12
5.268361568450928,1989-01-13
5.418886661529541,1989-01-16
5.218186855316162,1989-01-17
5.318536281585693,1989-01-18
5.418886661529541,1989-01-19
5.519236087799072,1989-01-20
5.519236087799072,1989-01-23
5.469059467315674,1989-01-24
5.519236087799072,1989-01-25
5.5694098472595215,1989-01-26
5.418886661529541,1989-01-27
5.669760704040527,1989-01-30
5.820284366607666,1989-01-31
5.619584560394287,1989-02-01
5.669760704040527,1989-02-02
5.5694098472595215,1989-02-03
5.519236087799072,1989-02-06
5.519236087799072,1989-02-07
5.469059467315674,1989-02-08
5.418886661529541,1989-02-09
5.368710517883301,1989-02-10
5.268361568450928,1989-02-13
5.268361568450928,1989-02-14
5.218186855316162,1989-02-15
5.268361568450928,1989-02-16
5.318536281585693,1989-02-17
5.218186855316162,1989-02-21
5.067661762237549,1989-02-22
5.067661762237549,1989-02-23
4.9171366691589355,1989-02-24
4.9171366691589355,1989-02-27
4.866962432861328,1989-02-28
4.967313766479492,1989-03-01
4.967313766479492,1989-03-02
5.0174880027771,1989-03-03
4.766612529754639,1989-03-06
4.616086959838867,1989-03-07
4.716439247131348,1989-03-08
4.666262626647949,1989-03-09
4.56591272354126,1989-03-10
4.666262626647949,1989-03-13
4.365213394165039,1989-03-14
4.415388584136963,1989-03-15
4.415388584136963,1989-03-16
4.616086959838867,1989-03-17
5.168011665344238,1989-03-20
5.0174880027771,1989-03-21
4.766612529754639,1989-03-22
4.766612529754639,1989-03-23
4.716439247131348,1989-03-27
4.716439247131348,1989-03-28
4.56591272354126,1989-03-29
4.465561866760254,1989-03-30
4.666262626647949,1989-03-31
4.616086959838867,1989-04-03
4.866962432861328,1989-04-04
4.816787242889404,1989-04-05
5.418886661529541,1989-04-06
5.469059467315674,1989-04-07
5.519236087799072,1989-04-10
5.519236087799072,1989-04-11
5.218186855316162,1989-04-12
5.218186855316162,1989-04-13
5.218186855316162,1989-04-14
5.067661762237549,1989-04-17
5.117838382720947,1989-04-18
5.318536281585693,1989-04-19
4.9171366691589355,1989-04-20
4.766612529754639,1989-04-21
4.967313766479492,1989-04-24
4.816787242889404,1989-04-25
4.766612529754639,1989-04-26
4.666262626647949,1989-04-27
4.666262626647949,1989-04-28
4.816787242889404,1989-05-01
4.716439247131348,1989-05-02
4.666262626647949,1989-05-03
4.616086959838867,1989-05-04
4.716439247131348,1989-05-05
4.56591272354126,1989-05-08
4.666262626647949,1989-05-09
4.616086959838867,1989-05-10
4.616086959838867,1989-05-11
4.666262626647949,1989-05-12
4.666262626647949,1989-05-15
4.666262626647949,1989-05-16
4.56591272354126,1989-05-17
4.616086959838867,1989-05-18
4.56591272354126,1989-05-19
4.616086959838867,1989-05-22
4.616086959838867,1989-05-23
4.56591272354126,1989-05-24
4.415388584136963,1989-05-25
4.56591272354126,1989-05-26
4.465561866760254,1989-05-30
4.56591272354126,1989-05-31
4.56591272354126,1989-06-01
4.465561866760254,1989-06-02
4.415388584136963,1989-06-05
4.465561866760254,1989-06-06
4.465561866760254,1989-06-07
4.465561866760254,1989-06-08
4.515738487243652,1989-06-09
4.515738487243652,1989-06-12
4.465561866760254,1989-06-13
4.315038204193115,1989-06-14
4.365213394165039,1989-06-15
4.264863014221191,1989-06-16
4.315038204193115,1989-06-19
3.913639783859253,1989-06-20
3.6125900745391846,1989-06-21
3.863464593887329,1989-06-22
3.8132896423339844,1989-06-23
3.712940216064453,1989-06-26
3.8132896423339844,1989-06-27
3.913639783859253,1989-06-28
3.913639783859253,1989-06-29
4.064164161682129,1989-06-30
4.013989448547363,1989-07-03
3.863464593887329,1989-07-05
3.913639783859253,1989-07-06
3.913639783859253,1989-07-07
3.863464593887329,1989-07-10
3.8132896423339844,1989-07-11
3.8132896423339844,1989-07-12
3.763115406036377,1989-07-13
3.6627655029296875,1989-07-14
3.6125900745391846,1989-07-17
3.5624160766601562,1989-07-18
3.6627655029296875,1989-07-19
3.6125900745391846,1989-07-20
3.5122413635253906,1989-07-21
3.6125900745391846,1989-07-24
3.6627655029296875,1989-07-25
3.5624160766601562,1989-07-26
3.5122413635253906,1989-07-27
3.6125900745391846,1989-07-28
3.5122413635253906,1989-07-31
3.6125900745391846,1989-08-01
3.5624160766601562,1989-08-02
3.6125900745391846,1989-08-03
3.6627655029296875,1989-08-04
3.863464593887329,1989-08-07
3.712940216064453,1989-08-08
3.712940216064453,1989-08-09
3.8132896423339844,1989-08-10
4.013989448547363,1989-08-11
4.013989448547363,1989-08-14
4.013989448547363,1989-08-15
4.064164161682129,1989-08-16
4.013989448547363,1989-08-17
3.963815689086914,1989-08-18
3.8132896423339844,1989-08-21
3.763115406036377,1989-08-22
3.8132896423339844,1989-08-23
3.712940216064453,1989-08-24
3.712940216064453,1989-08-25
3.6125900745391846,1989-08-28
3.6125900745391846,1989-08-29
3.6125900745391846,1989-08-30
3.6627655029296875,1989-08-31
3.712940216064453,1989-09-01
3.4620659351348877,1989-09-05
3.4620659351348877,1989-09-06
3.5624160766601562,1989-09-07
3.6125900745391846,1989-09-08
3.6125900745391846,1989-09-11
3.5122413635253906,1989-09-12
3.5624160766601562,1989-09-13
3.4620659351348877,1989-09-14
3.411891222000122,1989-09-15
3.3617167472839355,1989-09-18
3.3617167472839355,1989-09-19
3.2613675594329834,1989-09-20
3.2613675594329834,1989-09-21
3.211191415786743,1989-09-22
3.2613675594329834,1989-09-25
3.3617167472839355,1989-09-26
3.3115415573120117,1989-09-27
3.2613675594329834,1989-09-28
3.411891222000122,1989-09-29
3.3115415573120117,1989-10-02
3.2613675594329834,1989-10-03
3.1108415126800537,1989-10-04
3.1108415126800537,1989-10-05
3.211191415786743,1989-10-06
3.211191415786743,1989-10-09
3.211191415786743,1989-10-10
3.211191415786743,1989-10-11
3.1108415126800537,1989-10-12
2.859966993331909,1989-10-13
2.859966993331909,1989-10-16
2.910142183303833,1989-10-17
2.9603168964385986,1989-10-18
3.0606672763824463,1989-10-19
3.0104920864105225,1989-10-20
3.0606672763824463,1989-10-23
2.9603168964385986,1989-10-24
2.9603168964385986,1989-10-25
2.9603168964385986,1989-10-26
2.910142183303833,1989-10-27
2.759618043899536,1989-10-30
2.8097922801971436,1989-10-31
2.8097922801971436,1989-11-01
2.8097922801971436,1989-11-02
2.759618043899536,1989-11-03
2.8097922801971436,1989-11-06
2.759618043899536,1989-11-07
2.7094433307647705,1989-11-08
2.759618043899536,1989-11-09
2.7094433307647705,1989-11-10
2.609093427658081,1989-11-13
2.759618043899536,1989-11-14
2.759618043899536,1989-11-15
2.759618043899536,1989-11-16
2.7094433307647705,1989-11-17
2.7094433307647705,1989-11-20
2.6592681407928467,1989-11-21
3.0606672763824463,1989-11-22
3.1610162258148193,1989-11-24
3.1108415126800537,1989-11-27
3.1610162258148193,1989-11-28
3.3115415573120117,1989-11-29
3.3115415573120117,1989-11-30
3.3617167472839355,1989-12-01
3.3115415573120117,1989-12-04
3.3115415573120117,1989-12-05
3.211191415786743,1989-12-06
3.1108415126800537,1989-12-07
3.0606672763824463,1989-12-08
3.0606672763824463,1989-12-11
3.1108415126800537,1989-12-12
3.1610162258148193,1989-12-13
3.211191415786743,1989-12-14
3.1610162258148193,1989-12-15
3.1108415126800537,1989-12-18
3.0606672763824463,1989-12-19
3.0606672763824463,1989-12-20
3.1108415126800537,1989-12-21
3.3115415573120117,1989-12-22
3.3617167472839355,1989-12-26
3.3115415573120117,1989-12-27
3.2613675594329834,1989-12-28
3.3617167472839355,1989-12-29
3.4620659351348877,1990-01-02
3.6627655029296875,1990-01-03
3.712940216064453,1990-01-04
3.8132896423339844,1990-01-05
3.8132896423339844,1990-01-08
3.712940216064453,1990-01-09
3.6125900745391846,1990-01-10
3.763115406036377,1990-01-11
3.6627655029296875,1990-01-12
3.5624160766601562,1990-01-15
3.963815689086914,1990-01-16
3.963815689086914,1990-01-17
4.013989448547363,1990-01-18
4.013989448547363,1990-01-19
3.913639783859253,1990-01-22
3.913639783859253,1990-01-23
3.763115406036377,1990-01-24
3.712940216064453,1990-01-25
3.6627655029296875,1990-01-26
3.6125900745391846,1990-01-29
3.411891222000122,1990-01-30
3.5122413635253906,1990-01-31
3.712940216064453,1990-02-01
3.712940216064453,1990-02-02
3.712940216064453,1990-02-05
3.712940216064453,1990-02-06
3.863464593887329,1990-02-07
3.8132896423339844,1990-02-08
3.6627655029296875,1990-02-09
3.6125900745391846,1990-02-12
3.712940216064453,1990-02-13
3.763115406036377,1990-02-14
3.8132896423339844,1990-02-15
3.712940216064453,1990-02-16
3.6125900745391846,1990-02-20
3.6125900745391846,1990-02-21
3.6125900745391846,1990-02-22
3.6125900745391846,1990-02-23
3.5122413635253906,1990-02-26
3.6627655029296875,1990-02-27
3.8132896423339844,1990-02-28
4.1143388748168945,1990-03-01
4.214689254760742,1990-03-02
4.214689254760742,1990-03-05
4.365213394165039,1990-03-06
4.315038204193115,1990-03-07
4.315038204193115,1990-03-08
4.415388584136963,1990-03-09
4.365213394165039,1990-03-12
4.616086959838867,1990-03-13
4.666262626647949,1990-03-14
4.766612529754639,1990-03-15
4.866962432861328,1990-03-16
4.816787242889404,1990-03-19
4.816787242889404,1990-03-20
5.117838382720947,1990-03-21
4.967313766479492,1990-03-22
4.967313766479492,1990-03-23
4.9171366691589355,1990-03-26
4.9171366691589355,1990-03-27
4.816787242889404,1990-03-28
4.666262626647949,1990-03-29
4.515738487243652,1990-03-30
4.56591272354126,1990-04-02
4.816787242889404,1990-04-03
4.716439247131348,1990-04-04
4.766612529754639,1990-04-05
4.766612529754639,1990-04-06
4.716439247131348,1990-04-09
4.816787242889404,1990-04-10
4.967313766479492,1990-04-11
5.067661762237549,1990-04-12
5.067661762237549,1990-04-16
5.168011665344238,1990-04-17
5.067661762237549,1990-04-18
4.967313766479492,1990-04-19
5.168011665344238,1990-04-20
4.967313766479492,1990-04-23
4.9171366691589355,1990-04-24
4.816787242889404,1990-04-25
4.9171366691589355,1990-04-26
4.666262626647949,1990-04-27
4.666262626647949,1990-04-30
4.515738487243652,1990-05-01
4.666262626647949,1990-05-02
4.465561866760254,1990-05-03
4.666262626647949,1990-05-04
4.816787242889404,1990-05-07
4.816787242889404,1990-05-08
4.816787242889404,1990-05-09
4.9171366691589355,1990-05-10
4.9171366691589355,1990-05-11
5.0174880027771,1990-05-14
4.967313766479492,1990-05-15
5.0174880027771,1990-05-16
5.067661762237549,1990-05-17
5.117838382720947,1990-05-18
5.168011665344238,1990-05-21
5.117838382720947,1990-05-22
5.218186855316162,1990-05-23
5.168011665344238,1990-05-24
5.168011665344238,1990-05-25
5.268361568450928,1990-05-29
5.218186855316162,1990-05-30
5.0174880027771,1990-05-31
5.067661762237549,1990-06-01
5.168011665344238,1990-06-04
5.218186855316162,1990-06-05
5.268361568450928,1990-06-06
5.469059467315674,1990-06-07
5.519236087799072,1990-06-08
5.820284366607666,1990-06-11
5.820284366607666,1990-06-12
5.870459079742432,1990-06-13
5.920633792877197,1990-06-14
5.719933986663818,1990-06-15
5.519236087799072,1990-06-18
5.619584560394287,1990-06-19
5.519236087799072,1990-06-20
5.5694098472595215,1990-06-21
5.318536281585693,1990-06-22
5.368710517883301,1990-06-25
5.318536281585693,1990-06-26
5.318536281585693,1990-06-27
5.418886661529541,1990-06-28
5.318536281585693,1990-06-29
5.469059467315674,1990-07-02
5.418886661529541,1990-07-03
5.318536281585693,1990-07-05
5.268361568450928,1990-07-06
5.218186855316162,1990-07-09
5.318536281585693,1990-07-10
5.519236087799072,1990-07-11
5.719933986663818,1990-07-12
5.669760704040527,1990-07-13
5.519236087799072,1990-07-16
5.469059467315674,1990-07-17
5.368710517883301,1990-07-18
5.318536281585693,1990-07-19
4.866962432861328,1990-07-20
4.716439247131348,1990-07-23
4.9171366691589355,1990-07-24
4.9171366691589355,1990-07-25
4.967313766479492,1990-07-26
4.967313766479492,1990-07-27
4.816787242889404,1990-07-30
4.866962432861328,1990-07-31
4.866962432861328,1990-08-01
4.666262626647949,1990-08-02
4.465561866760254,1990-08-03
4.214689254760742,1990-08-06
4.064164161682129,1990-08-07
3.963815689086914,1990-08-08
4.1143388748168945,1990-08-09
4.064164161682129,1990-08-10
4.164514541625977,1990-08-13
4.264863014221191,1990-08-14
4.415388584136963,1990-08-15
4.365213394165039,1990-08-16
4.064164161682129,1990-08-17
4.013989448547363,1990-08-20
4.1143388748168945,1990-08-21
3.913639783859253,1990-08-22
3.712940216064453,1990-08-23
3.763115406036377,1990-08-24
4.013989448547363,1990-08-27
3.963815689086914,1990-08-28
3.863464593887329,1990-08-29
3.8132896423339844,1990-08-30
3.863464593887329,1990-08-31
3.8132896423339844,1990-09-04
3.712940216064453,1990-09-05
3.5122413635253906,1990-09-06
3.5624160766601562,1990-09-07
3.5624160766601562,1990-09-10
3.5624160766601562,1990-09-11
3.4620659351348877,1990-09-12
3.4620659351348877,1990-09-13
3.3617167472839355,1990-09-14
3.2613675594329834,1990-09-17
3.211191415786743,1990-09-18
3.0606672763824463,1990-09-19
2.910142183303833,1990-09-20
2.759618043899536,1990-09-21
2.609093427658081,1990-09-24
2.5589191913604736,1990-09-25
2.4585683345794678,1990-09-26
2.3080434799194336,1990-09-27
2.50874400138855,1990-09-28
2.6592681407928467,1990-10-01
2.50874400138855,1990-10-02
2.50874400138855,1990-10-03
2.6592681407928467,1990-10-04
2.609093427658081,1990-10-05
2.4585683345794678,1990-10-08
2.257869243621826,1990-10-09
2.107344627380371,1990-10-10
2.1575191020965576,1990-10-11
2.3080434799194336,1990-10-12
2.107344627380371,1990-10-15
2.107344627380371,1990-10-16
2.107344627380371,1990-10-17
2.358219623565674,1990-10-18
2.408393621444702,1990-10-19
2.50874400138855,1990-10-22
2.4585683345794678,1990-10-23
2.408393621444702,1990-10-24
2.3080434799194336,1990-10-25
2.257869243621826,1990-10-26
2.3080434799194336,1990-10-29
2.3080434799194336,1990-10-30
2.257869243621826,1990-10-31
2.257869243621826,1990-11-01
2.257869243621826,1990-11-02
2.3080434799194336,1990-11-05
2.358219623565674,1990-11-06
2.0571694374084473,1990-11-07
1.8564701080322266,1990-11-08
1.8564701080322266,1990-11-09
1.9568198919296265,1990-11-12
1.9568198919296265,1990-11-13
2.107344627380371,1990-11-14
2.107344627380371,1990-11-15
2.107344627380371,1990-11-16
2.107344627380371,1990-11-19
2.0069947242736816,1990-11-20
2.0069947242736816,1990-11-21
2.0571694374084473,1990-11-23
2.0571694374084473,1990-11-26
2.0571694374084473,1990-11-27
2.0069947242736816,1990-11-28
2.0069947242736816,1990-11-29
1.9568198919296265,1990-11-30
1.8564701080322266,1990-12-03
1.9066448211669922,1990-12-04
2.107344627380371,1990-12-05
2.0571694374084473,1990-12-06
1.9568198919296265,1990-12-07
1.9066448211669922,1990-12-10
1.9568198919296265,1990-12-11
1.9568198919296265,1990-12-12
1.9066448211669922,1990-12-13
1.9568198919296265,1990-12-14
1.8564701080322266,1990-12-17
1.8062950372695923,1990-12-18
1.8062950372695923,1990-12-19
1.8062950372695923,1990-12-20
1.8062950372695923,1990-12-21
1.8062950372695923,1990-12-24
1.8564701080322266,1990-12-26
1.8564701080322266,1990-12-27
1.8564701080322266,1990-12-28
1.9568198919296265,1990-12-31
2.0069947242736816,1991-01-02
2.0069947242736816,1991-01-03
1.9568198919296265,1991-01-04
1.8564701080322266,1991-01-07
1.8062950372695923,1991-01-08
1.7561206817626953,1991-01-09
1.8062950372695923,1991-01-10
1.6557707786560059,1991-01-11
1.705945611000061,1991-01-14
1.705945611000061,1991-01-15
1.705945611000061,1991-01-16
1.8062950372695923,1991-01-17
1.8062950372695923,1991-01-18
1.8564701080322266,1991-01-21
1.9568198919296265,1991-01-22
2.1575191020965576,1991-01-23
2.107344627380371,1991-01-24
2.0571694374084473,1991-01-25
2.107344627380371,1991-01-28
2.1575191020965576,1991-01-29
2.1575191020965576,1991-01-30
2.1575191020965576,1991-01-31
2.107344627380371,1991-02-01
2.358219623565674,1991-02-04
2.408393621444702,1991-02-05
2.609093427658081,1991-02-06
2.5589191913604736,1991-02-07
1.8062950372695923,1991-02-08
1.8564701080322266,1991-02-11
1.6557707786560059,1991-02-12
1.8564701080322266,1991-02-13
1.7561206817626953,1991-02-14
1.8062950372695923,1991-02-15
1.7561206817626953,1991-02-19
1.8062950372695923,1991-02-20
1.705945611000061,1991-02-21
1.7561206817626953,1991-02-22
1.8062950372695923,1991-02-25
1.8062950372695923,1991-02-26
1.7561206817626953,1991-02-27
1.8062950372695923,1991-02-28
1.7561206817626953,1991-03-01
1.7561206817626953,1991-03-04
1.7561206817626953,1991-03-05
2.0571694374084473,1991-03-06
2.107344627380371,1991-03-07
2.0069947242736816,1991-03-08
2.107344627380371,1991-03-11
1.9568198919296265,1991-03-12
2.0069947242736816,1991-03-13
1.9568198919296265,1991-03-14
1.9568198919296265,1991-03-15
1.9066448211669922,1991-03-18
1.8564701080322266,1991-03-19
1.9066448211669922,1991-03-20
1.8564701080322266,1991-03-21
1.8564701080322266,1991-03-22
2.0069947242736816,1991-03-25
2.1575191020965576,1991-03-26
2.0571694374084473,1991-03-27
2.1575191020965576,1991-03-28
2.0571694374084473,1991-04-01
2.107344627380371,1991-04-02
2.0571694374084473,1991-04-03
2.0069947242736816,1991-04-04
2.0571694374084473,1991-04-05
2.0069947242736816,1991-04-08
2.0069947242736816,1991-04-09
1.9066448211669922,1991-04-10
2.107344627380371,1991-04-11
1.9568198919296265,1991-04-12
1.9066448211669922,1991-04-15
2.0069947242736816,1991-04-16
2.3080434799194336,1991-04-17
2.257869243621826,1991-04-18
2.3080434799194336,1991-04-19
2.4585683345794678,1991-04-22
2.358219623565674,1991-04-23
2.257869243621826,1991-04-24
2.257869243621826,1991-04-25
2.2076942920684814,1991-04-26
2.2076942920684814,1991-04-29
2.0571694374084473,1991-04-30
2.0571694374084473,1991-05-01
2.0069947242736816,1991-05-02
2.0571694374084473,1991-05-03
2.0069947242736816,1991-05-06
2.0571694374084473,1991-05-07
2.0069947242736816,1991-05-08
2.107344627380371,1991-05-09
2.0571694374084473,1991-05-10
2.0571694374084473,1991-05-13
2.0069947242736816,1991-05-14
1.9066448211669922,1991-05-15
2.0069947242736816,1991-05-16
1.9568198919296265,1991-05-17
2.0069947242736816,1991-05-20
1.9568198919296265,1991-05-21
1.9568198919296265,1991-05-22
1.9568198919296265,1991-05-23
1.9066448211669922,1991-05-24
1.9066448211669922,1991-05-28
1.9066448211669922,1991-05-29
1.7561206817626953,1991-05-30
1.8564701080322266,1991-05-31
1.8564701080322266,1991-06-03
1.8564701080322266,1991-06-04
1.8564701080322266,1991-06-05
1.8062950372695923,1991-06-06
1.8564701080322266,1991-06-07
1.8062950372695923,1991-06-10
1.8062950372695923,1991-06-11
1.7561206817626953,1991-06-12
1.7561206817626953,1991-06-13
1.705945611000061,1991-06-14
1.7561206817626953,1991-06-17
1.8062950372695923,1991-06-18
1.8062950372695923,1991-06-19
1.7561206817626953,1991-06-20
1.8062950372695923,1991-06-21
1.705945611000061,1991-06-24
1.705945611000061,1991-06-25
1.5052460432052612,1991-06-26
1.5052460432052612,1991-06-27
1.6055957078933716,1991-06-28
1.5052460432052612,1991-07-01
1.5554207563400269,1991-07-02
1.5052460432052612,1991-07-03
1.5052460432052612,1991-07-05
1.5052460432052612,1991-07-08
1.4550710916519165,1991-07-09
1.5052460432052612,1991-07-10
1.5554207563400269,1991-07-11
1.6557707786560059,1991-07-12
1.6055957078933716,1991-07-15
1.5554207563400269,1991-07-16
1.4550710916519165,1991-07-17
1.4550710916519165,1991-07-18
1.5052460432052612,1991-07-19
1.5052460432052612,1991-07-22
1.5052460432052612,1991-07-23
1.4550710916519165,1991-07-24
1.5052460432052612,1991-07-25
1.5052460432052612,1991-07-26
1.4048961400985718,1991-07-29
1.4048961400985718,1991-07-30
1.3045467138290405,1991-07-31
1.3547216653823853,1991-08-01
1.3547216653823853,1991-08-02
1.3547216653823853,1991-08-05
1.3547216653823853,1991-08-06
1.4048961400985718,1991-08-07
1.4048961400985718,1991-08-08
1.3547216653823853,1991-08-09
1.3547216653823853,1991-08-12
1.5554207563400269,1991-08-13
1.5554207563400269,1991-08-14
1.6055957078933716,1991-08-15
1.5052460432052612,1991-08-16
1.4550710916519165,1991-08-19
1.5052460432052612,1991-08-20
1.5052460432052612,1991-08-21
1.5052460432052612,1991-08-22
1.5052460432052612,1991-08-23
1.4550710916519165,1991-08-26
1.4550710916519165,1991-08-27
1.4048961400985718,1991-08-28
1.4550710916519165,1991-08-29
1.4048961400985718,1991-08-30
1.4048961400985718,1991-09-03
1.3045467138290405,1991-09-04
1.3045467138290405,1991-09-05
1.3045467138290405,1991-09-06
1.3045467138290405,1991-09-09
1.3547216653823853,1991-09-10
1.254372000694275,1991-09-11
1.3045467138290405,1991-09-12
1.3045467138290405,1991-09-13
1.204196810722351,1991-09-16
1.1540217399597168,1991-09-17
1.1540217399597168,1991-09-18
1.254372000694275,1991-09-19
1.254372000694275,1991-09-20
1.1540217399597168,1991-09-23
1.204196810722351,1991-09-24
1.254372000694275,1991-09-25
1.3045467138290405,1991-09-26
1.254372000694275,1991-09-27
1.204196810722351,1991-09-30
1.204196810722351,1991-10-01
1.204196810722351,1991-10-02
1.254372000694275,1991-10-03
1.204196810722351,1991-10-04
1.254372000694275,1991-10-07
1.254372000694275,1991-10-08
1.254372000694275,1991-10-09
1.3045467138290405,1991-10-10
1.3045467138290405,1991-10-11
1.3045467138290405,1991-10-14
1.254372000694275,1991-10-15
1.3045467138290405,1991-10-16
1.3045467138290405,1991-10-17
1.204196810722351,1991-10-18
1.254372000694275,1991-10-21
1.3045467138290405,1991-10-22
1.204196810722351,1991-10-23
1.254372000694275,1991-10-24
1.204196810722351,1991-10-25
1.0536723136901855,1991-10-28
1.1038471460342407,1991-10-29
1.1038471460342407,1991-10-30
1.0536723136901855,1991-10-31
1.0536723136901855,1991-11-01
1.0536723136901855,1991-11-04
0.9533224105834961,1991-11-05
1.0034973621368408,1991-11-06
1.1038471460342407,1991-11-07
1.204196810722351,1991-11-08
1.204196810722351,1991-11-11
1.1540217399597168,1991-11-12
1.1540217399597168,1991-11-13
1.1038471460342407,1991-11-14
1.1038471460342407,1991-11-15
1.1038471460342407,1991-11-18
1.0536723136901855,1991-11-19
1.0536723136901855,1991-11-20
1.0034973621368408,1991-11-21
0.9533224105834961,1991-11-22
0.9533224105834961,1991-11-25
0.9533224105834961,1991-11-26
0.9031475186347961,1991-11-27
0.9533224105834961,1991-11-29
0.9533224105834961,1991-12-02
0.9031475186347961,1991-12-03
0.9533224105834961,1991-12-04
0.9533224105834961,1991-12-05
0.9031475186347961,1991-12-06
0.8529728055000305,1991-12-09
0.8529728055000305,1991-12-10
0.8529728055000305,1991-12-11
0.8027978539466858,1991-12-12
0.8027978539466858,1991-12-13
0.8529728055000305,1991-12-16
0.8529728055000305,1991-12-17
0.8529728055000305,1991-12-18
