AMAT,Date
0.11932884901762009,1986-11-11
0.12364237755537033,1986-11-12
0.12076721340417862,1986-11-13
0.11789124459028244,1986-11-14
0.12364237755537033,1986-11-17
0.12076721340417862,1986-11-18
0.11214081197977066,1986-11-19
0.11789124459028244,1986-11-20
0.11501602828502655,1986-11-21
0.10926556587219238,1986-11-24
0.11214081197977066,1986-11-25
0.11214081197977066,1986-11-26
0.11214081197977066,1986-11-28
0.10926556587219238,1986-12-01
0.11214081197977066,1986-12-02
0.11789124459028244,1986-12-03
0.11789124459028244,1986-12-04
0.11501602828502655,1986-12-05
0.11789124459028244,1986-12-08
0.11789124459028244,1986-12-09
0.12364237755537033,1986-12-10
0.12364237755537033,1986-12-11
0.11789124459028244,1986-12-12
0.12076721340417862,1986-12-15
0.11789124459028244,1986-12-16
0.12076721340417862,1986-12-17
0.11789124459028244,1986-12-18
0.12076721340417862,1986-12-19
0.12076721340417862,1986-12-22
0.11789124459028244,1986-12-23
0.11789124459028244,1986-12-24
0.11501602828502655,1986-12-26
0.11214081197977066,1986-12-29
0.10926556587219238,1986-12-30
0.10926556587219238,1986-12-31
0.11214081197977066,1987-01-02
0.11501602828502655,1987-01-05
0.12076721340417862,1987-01-06
0.12364237755537033,1987-01-07
0.12651757895946503,1987-01-08
0.13801927864551544,1987-01-09
0.13801927864551544,1987-01-12
0.13801927864551544,1987-01-13
0.15527203679084778,1987-01-14
0.1610223799943924,1987-01-15
0.15958482027053833,1987-01-16
0.1610223799943924,1987-01-19
0.16389763355255127,1987-01-20
0.1581471711397171,1987-01-21
0.15958482027053833,1987-01-22
0.1581471711397171,1987-01-23
0.1523960679769516,1987-01-26
0.15527203679084778,1987-01-27
0.1523960679769516,1987-01-28
0.14664559066295624,1987-01-29
0.1523960679769516,1987-01-30
0.17252400517463684,1987-02-02
0.1869008094072342,1987-02-03
0.19265201687812805,1987-02-04
0.1869008094072342,1987-02-05
0.1811504364013672,1987-02-06
0.18402564525604248,1987-02-09
0.1782751828432083,1987-02-10
0.19840246438980103,1987-02-11
0.19552721083164215,1987-02-12
0.2041536271572113,1987-02-13
0.2214057594537735,1987-02-17
0.22428162395954132,1987-02-18
0.2214057594537735,1987-02-19
0.21565519273281097,1987-02-20
0.2127799689769745,1987-02-23
0.2070288360118866,1987-02-24
0.2041536271572113,1987-02-25
0.19840246438980103,1987-02-26
0.18977688252925873,1987-02-27
0.18977688252925873,1987-03-02
0.18977688252925873,1987-03-03
0.19552721083164215,1987-03-04
0.19265201687812805,1987-03-05
0.19408966600894928,1987-03-06
0.18977688252925873,1987-03-09
0.19265201687812805,1987-03-10
0.19552721083164215,1987-03-11
0.19265201687812805,1987-03-12
0.18977688252925873,1987-03-13
0.1869008094072342,1987-03-16
0.19049525260925293,1987-03-17
0.19265201687812805,1987-03-18
0.19840246438980103,1987-03-19
0.20127838850021362,1987-03-20
0.2019967883825302,1987-03-23
0.19552721083164215,1987-03-24
0.20127838850021362,1987-03-25
0.2041536271572113,1987-03-26
0.2041536271572113,1987-03-27
0.18977688252925873,1987-03-30
0.19552721083164215,1987-03-31
0.18977688252925873,1987-04-01
0.19552721083164215,1987-04-02
0.20127838850021362,1987-04-03
0.21134167909622192,1987-04-06
0.2099040150642395,1987-04-07
0.2099040150642395,1987-04-08
0.21134167909622192,1987-04-09
0.22428162395954132,1987-04-10
0.2214057594537735,1987-04-13
0.21134167909622192,1987-04-14
0.21853047609329224,1987-04-15
0.2300320565700531,1987-04-16
0.2214057594537735,1987-04-20
0.21853047609329224,1987-04-21
0.2300320565700531,1987-04-22
0.2271568477153778,1987-04-23
0.22428162395954132,1987-04-24
0.2271568477153778,1987-04-27
0.2271568477153778,1987-04-28
0.24440893530845642,1987-04-29
0.2645368278026581,1987-04-30
0.27028802037239075,1987-05-01
0.27316319942474365,1987-05-04
0.28754013776779175,1987-05-05
0.28610244393348694,1987-05-06
0.28466475009918213,1987-05-07
0.28466475009918213,1987-05-08
0.28466475009918213,1987-05-11
0.27028802037239075,1987-05-12
0.2817896008491516,1987-05-13
0.2817896008491516,1987-05-14
0.2789136469364166,1987-05-15
0.27028802037239075,1987-05-18
0.2559102773666382,1987-05-19
0.24728475511074066,1987-05-20
0.25303515791893005,1987-05-21
0.2587864100933075,1987-05-22
0.2616615891456604,1987-05-26
0.2645368278026581,1987-05-27
0.26741206645965576,1987-05-28
0.2659744620323181,1987-05-29
0.26741206645965576,1987-06-01
0.2616615891456604,1987-06-02
0.2645368278026581,1987-06-03
0.25950485467910767,1987-06-04
0.2559102773666382,1987-06-05
0.2559102773666382,1987-06-08
0.2645368278026581,1987-06-09
0.2688494622707367,1987-06-10
0.2645368278026581,1987-06-11
0.2559102773666382,1987-06-12
0.23290729522705078,1987-06-15
0.2300320565700531,1987-06-16
0.2544727623462677,1987-06-17
0.2501601278781891,1987-06-18
0.24440893530845642,1987-06-19
0.24153368175029755,1987-06-22
0.2386583834886551,1987-06-23
0.23578326404094696,1987-06-24
0.23578326404094696,1987-06-25
0.23290729522705078,1987-06-26
0.2300320565700531,1987-06-29
0.2271568477153778,1987-06-30
0.2214057594537735,1987-07-01
0.23578326404094696,1987-07-02
0.2386583834886551,1987-07-06
0.24440893530845642,1987-07-07
0.24009603261947632,1987-07-08
0.23290729522705078,1987-07-09
0.21996799111366272,1987-07-10
0.21853047609329224,1987-07-13
0.24153368175029755,1987-07-14
0.2559102773666382,1987-07-15
0.26741206645965576,1987-07-16
0.28754013776779175,1987-07-17
0.28754013776779175,1987-07-20
0.2760385572910309,1987-07-21
0.26741206645965576,1987-07-22
0.2659744620323181,1987-07-23
0.2659744620323181,1987-07-24
0.2559102773666382,1987-07-27
0.2587864100933075,1987-07-28
0.2559102773666382,1987-07-29
0.27028802037239075,1987-07-30
0.26741206645965576,1987-07-31
0.2616615891456604,1987-08-03
0.2587864100933075,1987-08-04
0.2904151678085327,1987-08-05
0.3105432987213135,1987-08-06
0.3220447599887848,1987-08-07
0.32492008805274963,1987-08-10
0.32779601216316223,1987-08-11
0.33929768204689026,1987-08-12
0.3551119565963745,1987-08-13
0.35367441177368164,1987-08-14
0.35079917311668396,1987-08-17
0.3450480103492737,1987-08-18
0.3479231894016266,1987-08-19
0.3594247102737427,1987-08-20
0.35654956102371216,1987-08-21
0.35079917311668396,1987-08-24
0.35367441177368164,1987-08-25
0.35079917311668396,1987-08-26
0.35079917311668396,1987-08-27
0.3479231894016266,1987-08-28
0.35079917311668396,1987-08-31
0.3479231894016266,1987-09-01
0.3479231894016266,1987-09-02
0.3450480103492737,1987-09-03
0.32779601216316223,1987-09-04
0.3220447599887848,1987-09-08
0.3220447599887848,1987-09-09
0.33929768204689026,1987-09-10
0.35079917311668396,1987-09-11
0.3450480103492737,1987-09-14
0.33929768204689026,1987-09-15
0.3335464596748352,1987-09-16
0.32492008805274963,1987-09-17
0.3162943422794342,1987-09-18
0.3170129656791687,1987-09-21
0.3220447599887848,1987-09-22
0.3234825134277344,1987-09-23
0.32779601216316223,1987-09-24
0.3421728014945984,1987-09-25
0.33929768204689026,1987-09-28
0.33929768204689026,1987-09-29
0.3364216089248657,1987-09-30
0.35367441177368164,1987-10-01
0.36301931738853455,1987-10-02
0.38242799043655396,1987-10-05
0.36805129051208496,1987-10-06
0.36805129051208496,1987-10-07
0.3364216089248657,1987-10-08
0.33929768204689026,1987-10-09
0.3335464596748352,1987-10-12
0.3421728014945984,1987-10-13
0.33929768204689026,1987-10-14
0.3364216089248657,1987-10-15
0.2990417182445526,1987-10-16
0.27316319942474365,1987-10-19
0.21853047609329224,1987-10-20
0.2386583834886551,1987-10-21
0.2099040150642395,1987-10-22
0.1782751828432083,1987-10-23
0.1394568234682083,1987-10-26
0.1322687417268753,1987-10-27
0.13514401018619537,1987-10-28
0.16677361726760864,1987-10-29
0.1782751828432083,1987-10-30
0.18402564525604248,1987-11-02
0.16389763355255127,1987-11-03
0.16677361726760864,1987-11-04
0.17252400517463684,1987-11-05
0.1610223799943924,1987-11-06
0.15527203679084778,1987-11-09
0.15383362770080566,1987-11-10
0.1610223799943924,1987-11-11
0.17252400517463684,1987-11-12
0.1610223799943924,1987-11-13
0.16389763355255127,1987-11-16
0.16389763355255127,1987-11-17
0.1753992736339569,1987-11-18
0.16677361726760864,1987-11-19
0.1581471711397171,1987-11-20
0.16246004402637482,1987-11-23
0.18546319007873535,1987-11-24
0.1869008094072342,1987-11-25
0.1782751828432083,1987-11-27
0.16677361726760864,1987-11-30
0.16964884102344513,1987-12-01
0.1739615947008133,1987-12-02
0.16389763355255127,1987-12-03
0.1610223799943924,1987-12-04
0.16964884102344513,1987-12-07
0.1811504364013672,1987-12-08
0.19265201687812805,1987-12-09
0.2019967883825302,1987-12-10
0.2041536271572113,1987-12-11
0.21853047609329224,1987-12-14
0.2300320565700531,1987-12-15
0.2501601278781891,1987-12-16
0.24153368175029755,1987-12-17
0.24153368175029755,1987-12-18
0.24153368175029755,1987-12-21
0.2271568477153778,1987-12-22
0.23290729522705078,1987-12-23
0.22428162395954132,1987-12-24
0.2214057594537735,1987-12-28
0.22428162395954132,1987-12-29
0.23290729522705078,1987-12-30
0.22428162395954132,1987-12-31
0.2300320565700531,1988-01-04
0.23290729522705078,1988-01-05
0.2300320565700531,1988-01-06
0.2501601278781891,1988-01-07
0.23290729522705078,1988-01-08
0.24153368175029755,1988-01-11
0.2271568477153778,1988-01-12
0.22500009834766388,1988-01-13
0.21565519273281097,1988-01-14
0.21565519273281097,1988-01-15
0.2214057594537735,1988-01-18
0.21349836885929108,1988-01-19
0.19840246438980103,1988-01-20
0.19840246438980103,1988-01-21
0.19840246438980103,1988-01-22
0.19840246438980103,1988-01-25
0.19840246438980103,1988-01-26
0.20127838850021362,1988-01-27
0.2127799689769745,1988-01-28
0.2127799689769745,1988-01-29
0.2214057594537735,1988-02-01
0.21565519273281097,1988-02-02
0.20127838850021362,1988-02-03
0.2041536271572113,1988-02-04
0.2019967883825302,1988-02-05
0.2070288360118866,1988-02-08
0.21349836885929108,1988-02-09
0.22428162395954132,1988-02-10
0.23578326404094696,1988-02-11
0.24728475511074066,1988-02-12
0.24728475511074066,1988-02-16
0.26741206645965576,1988-02-17
0.28466475009918213,1988-02-18
0.3019169270992279,1988-02-19
0.3134184777736664,1988-02-22
0.3047928810119629,1988-02-23
0.3162943422794342,1988-02-24
0.3047928810119629,1988-02-25
0.30047932267189026,1988-02-26
0.3019169270992279,1988-02-29
0.30766797065734863,1988-03-01
0.3105432987213135,1988-03-02
0.3134184777736664,1988-03-03
0.3162943422794342,1988-03-04
0.3170129656791687,1988-03-07
0.30766797065734863,1988-03-08
0.3047928810119629,1988-03-09
0.3047928810119629,1988-03-10
0.2990417182445526,1988-03-11
0.3019169270992279,1988-03-14
0.29616641998291016,1988-03-15
0.2990417182445526,1988-03-16
0.30766797065734863,1988-03-17
0.3047928810119629,1988-03-18
0.29760393500328064,1988-03-21
0.3019169270992279,1988-03-22
0.3019169270992279,1988-03-23
0.28466475009918213,1988-03-24
0.2789136469364166,1988-03-25
0.28754013776779175,1988-03-28
0.3019169270992279,1988-03-29
0.29616641998291016,1988-03-30
0.2932911813259125,1988-03-31
0.29616641998291016,1988-04-04
0.3047928810119629,1988-04-05
0.3162943422794342,1988-04-06
0.3162943422794342,1988-04-07
0.3162943422794342,1988-04-08
0.32492008805274963,1988-04-11
0.31916964054107666,1988-04-12
0.3306713104248047,1988-04-13
0.3162943422794342,1988-04-14
0.3105432987213135,1988-04-15
0.3047928810119629,1988-04-18
0.3105432987213135,1988-04-19
0.3105432987213135,1988-04-20
0.3047928810119629,1988-04-21
0.2990417182445526,1988-04-22
0.3134184777736664,1988-04-25
0.33929768204689026,1988-04-26
0.3335464596748352,1988-04-27
0.33498409390449524,1988-04-28
0.3335464596748352,1988-04-29
0.3306713104248047,1988-05-02
0.32492008805274963,1988-05-03
0.32492008805274963,1988-05-04
0.3220447599887848,1988-05-05
0.32779601216316223,1988-05-06
0.3335464596748352,1988-05-09
0.32492008805274963,1988-05-10
0.3162943422794342,1988-05-11
0.31916964054107666,1988-05-12
0.31916964054107666,1988-05-13
0.31916964054107666,1988-05-16
0.3162943422794342,1988-05-17
0.3105432987213135,1988-05-18
0.3047928810119629,1988-05-19
0.3047928810119629,1988-05-20
0.29760393500328064,1988-05-23
0.3047928810119629,1988-05-24
0.30766797065734863,1988-05-25
0.3105432987213135,1988-05-26
0.30551114678382874,1988-05-27
0.32779601216316223,1988-05-31
0.3421728014945984,1988-06-01
0.3464857041835785,1988-06-02
0.35079917311668396,1988-06-03
0.3479231894016266,1988-06-06
0.3479231894016266,1988-06-07
0.36301931738853455,1988-06-08
0.36948880553245544,1988-06-09
0.37667766213417053,1988-06-10
0.37380239367485046,1988-06-13
0.38242799043655396,1988-06-14
0.3910544216632843,1988-06-15
0.379552960395813,1988-06-16
0.379552960395813,1988-06-17
0.37811532616615295,1988-06-20
0.3910544216632843,1988-06-21
0.39968061447143555,1988-06-22
0.4111824631690979,1988-06-23
0.4083072543144226,1988-06-24
0.39392977952957153,1988-06-27
0.4025559723377228,1988-06-28
0.39392977952957153,1988-06-29
0.3968055248260498,1988-06-30
0.3910544216632843,1988-07-01
0.39968061447143555,1988-07-05
0.39968061447143555,1988-07-06
0.3924921452999115,1988-07-07
0.38242799043655396,1988-07-08
0.379552960395813,1988-07-11
0.37380239367485046,1988-07-12
0.3651759922504425,1988-07-13
0.3608624041080475,1988-07-14
0.3651759922504425,1988-07-15
0.3651759922504425,1988-07-18
0.35367441177368164,1988-07-19
0.35079917311668396,1988-07-20
0.3594247102737427,1988-07-21
0.35654956102371216,1988-07-22
0.35654956102371216,1988-07-25
0.3450480103492737,1988-07-26
0.34001609683036804,1988-07-27
0.3450480103492737,1988-07-28
0.35367441177368164,1988-07-29
0.35367441177368164,1988-08-01
0.35151761770248413,1988-08-02
0.3479231894016266,1988-08-03
0.3436104655265808,1988-08-04
0.3306713104248047,1988-08-05
0.32779601216316223,1988-08-08
0.32492008805274963,1988-08-09
0.3148561120033264,1988-08-10
0.3148561120033264,1988-08-11
0.3162943422794342,1988-08-12
0.3047928810119629,1988-08-15
0.3162943422794342,1988-08-16
0.32779601216316223,1988-08-17
0.3335464596748352,1988-08-18
0.3306713104248047,1988-08-19
0.32779601216316223,1988-08-22
0.32851442694664,1988-08-23
0.33929768204689026,1988-08-24
0.33498409390449524,1988-08-25
0.3335464596748352,1988-08-26
0.3421728014945984,1988-08-29
0.33929768204689026,1988-08-30
0.32492008805274963,1988-08-31
0.30551114678382874,1988-09-01
0.32779601216316223,1988-09-02
0.3220447599887848,1988-09-06
0.31198084354400635,1988-09-07
0.3162943422794342,1988-09-08
0.3364216089248657,1988-09-09
0.3450480103492737,1988-09-12
0.3450480103492737,1988-09-13
0.33929768204689026,1988-09-14
0.3162943422794342,1988-09-15
0.32492008805274963,1988-09-16
0.32492008805274963,1988-09-19
0.3220447599887848,1988-09-20
0.3220447599887848,1988-09-21
0.31916964054107666,1988-09-22
0.3162943422794342,1988-09-23
0.3148561120033264,1988-09-26
0.31198084354400635,1988-09-27
0.3019169270992279,1988-09-28
0.3134184777736664,1988-09-29
0.3134184777736664,1988-09-30
0.3019169270992279,1988-10-03
0.2932911813259125,1988-10-04
0.27100637555122375,1988-10-05
0.26741206645965576,1988-10-06
0.24728475511074066,1988-10-07
0.24728475511074066,1988-10-10
0.2587864100933075,1988-10-11
0.2559102773666382,1988-10-12
0.26741206645965576,1988-10-13
0.2760385572910309,1988-10-14
0.2789136469364166,1988-10-17
0.2803512215614319,1988-10-18
0.2817896008491516,1988-10-19
0.2789136469364166,1988-10-20
0.2817896008491516,1988-10-21
0.28466475009918213,1988-10-24
0.2559102773666382,1988-10-25
0.25303515791893005,1988-10-26
0.2386583834886551,1988-10-27
0.24440893530845642,1988-10-28
0.2559102773666382,1988-10-31
0.2587864100933075,1988-11-01
0.25303515791893005,1988-11-02
0.2501601278781891,1988-11-03
0.24728475511074066,1988-11-04
0.24153368175029755,1988-11-07
0.2501601278781891,1988-11-08
0.2587864100933075,1988-11-09
0.2616615891456604,1988-11-10
0.2501601278781891,1988-11-11
0.2501601278781891,1988-11-14
0.2386583834886551,1988-11-15
0.23578326404094696,1988-11-16
0.2300320565700531,1988-11-17
0.21853047609329224,1988-11-18
0.19408966600894928,1988-11-21
0.19840246438980103,1988-11-22
0.20127838850021362,1988-11-23
0.1998400092124939,1988-11-25
0.20127838850021362,1988-11-28
0.2041536271572113,1988-11-29
0.21134167909622192,1988-11-30
0.2271568477153778,1988-12-01
0.23578326404094696,1988-12-02
0.23290729522705078,1988-12-05
0.2386583834886551,1988-12-06
0.23578326404094696,1988-12-07
0.2300320565700531,1988-12-08
0.2271568477153778,1988-12-09
0.2214057594537735,1988-12-12
0.21853047609329224,1988-12-13
0.2214057594537735,1988-12-14
0.23578326404094696,1988-12-15
0.24728475511074066,1988-12-16
0.2559102773666382,1988-12-19
0.25303515791893005,1988-12-20
0.2544727623462677,1988-12-21
0.2544727623462677,1988-12-22
0.2544727623462677,1988-12-23
0.25303515791893005,1988-12-27
0.2544727623462677,1988-12-28
0.25950485467910767,1988-12-29
0.2559102773666382,1988-12-30
0.2587864100933075,1989-01-03
0.27100637555122375,1989-01-04
0.27028802037239075,1989-01-05
0.26741206645965576,1989-01-06
0.2616615891456604,1989-01-09
0.2616615891456604,1989-01-10
0.2659744620323181,1989-01-11
0.26741206645965576,1989-01-12
0.26741206645965576,1989-01-13
0.2645368278026581,1989-01-16
0.25734803080558777,1989-01-17
0.2559102773666382,1989-01-18
0.26741206645965576,1989-01-19
0.27028802037239075,1989-01-20
0.27028802037239075,1989-01-23
0.2817896008491516,1989-01-24
0.28466475009918213,1989-01-25
0.2932911813259125,1989-01-26
0.2990417182445526,1989-01-27
0.29616641998291016,1989-01-30
0.2990417182445526,1989-01-31
0.2932911813259125,1989-02-01
0.2932911813259125,1989-02-02
0.2932911813259125,1989-02-03
0.2904151678085327,1989-02-06
0.3047928810119629,1989-02-07
0.29185280203819275,1989-02-08
0.2817896008491516,1989-02-09
0.27747607231140137,1989-02-10
0.2904151678085327,1989-02-13
0.29616641998291016,1989-02-14
0.2932911813259125,1989-02-15
0.2904151678085327,1989-02-16
0.28754013776779175,1989-02-17
0.2817896008491516,1989-02-21
0.2760385572910309,1989-02-22
0.27747607231140137,1989-02-23
0.27028802037239075,1989-02-24
0.27028802037239075,1989-02-27
0.27028802037239075,1989-02-28
0.27316319942474365,1989-03-01
0.2746007442474365,1989-03-02
0.2760385572910309,1989-03-03
0.2904151678085327,1989-03-06
0.28466475009918213,1989-03-07
0.2746007442474365,1989-03-08
0.2789136469364166,1989-03-09
0.2817896008491516,1989-03-10
0.2904151678085327,1989-03-13
0.28610244393348694,1989-03-14
0.28250807523727417,1989-03-15
0.28610244393348694,1989-03-16
0.28466475009918213,1989-03-17
0.2789136469364166,1989-03-20
0.28466475009918213,1989-03-21
0.2760385572910309,1989-03-22
0.2616615891456604,1989-03-23
0.2616615891456604,1989-03-27
0.26741206645965576,1989-03-28
0.2688494622707367,1989-03-29
0.27316319942474365,1989-03-30
0.27316319942474365,1989-03-31
0.26741206645965576,1989-04-03
0.2645368278026581,1989-04-04
0.2645368278026581,1989-04-05
0.2645368278026581,1989-04-06
0.26741206645965576,1989-04-07
0.2645368278026581,1989-04-10
0.2760385572910309,1989-04-11
0.28466475009918213,1989-04-12
0.2904151678085327,1989-04-13
0.2990417182445526,1989-04-14
0.29616641998291016,1989-04-17
0.2990417182445526,1989-04-18
0.3019169270992279,1989-04-19
0.2932911813259125,1989-04-20
0.3019169270992279,1989-04-21
0.3105432987213135,1989-04-24
0.3105432987213135,1989-04-25
0.3105432987213135,1989-04-26
0.3162943422794342,1989-04-27
0.31916964054107666,1989-04-28
0.3220447599887848,1989-05-01
0.3306713104248047,1989-05-02
0.3421728014945984,1989-05-03
0.3421728014945984,1989-05-04
0.33929768204689026,1989-05-05
0.32779601216316223,1989-05-08
0.3306713104248047,1989-05-09
0.3306713104248047,1989-05-10
0.3364216089248657,1989-05-11
0.3594247102737427,1989-05-12
0.35367441177368164,1989-05-15
0.35654956102371216,1989-05-16
0.3594247102737427,1989-05-17
0.35079917311668396,1989-05-18
0.3551119565963745,1989-05-19
0.35367441177368164,1989-05-22
0.3450480103492737,1989-05-23
0.35654956102371216,1989-05-24
0.3623008728027344,1989-05-25
0.35654956102371216,1989-05-26
0.3594247102737427,1989-05-30
0.3623008728027344,1989-05-31
0.36805129051208496,1989-06-01
0.37667766213417053,1989-06-02
0.3464857041835785,1989-06-05
0.3450480103492737,1989-06-06
0.3464857041835785,1989-06-07
0.33929768204689026,1989-06-08
0.3306713104248047,1989-06-09
0.3364216089248657,1989-06-12
0.32779601216316223,1989-06-13
0.32779601216316223,1989-06-14
0.3220447599887848,1989-06-15
0.31916964054107666,1989-06-16
0.3364216089248657,1989-06-19
0.32492008805274963,1989-06-20
0.3134184777736664,1989-06-21
0.31916964054107666,1989-06-22
0.3220447599887848,1989-06-23
0.32492008805274963,1989-06-26
0.32492008805274963,1989-06-27
0.3134184777736664,1989-06-28
0.2990417182445526,1989-06-29
0.29616641998291016,1989-06-30
0.3047928810119629,1989-07-03
0.3047928810119629,1989-07-05
0.3134184777736664,1989-07-06
0.3162943422794342,1989-07-07
0.32492008805274963,1989-07-10
0.32492008805274963,1989-07-11
0.32492008805274963,1989-07-12
0.31916964054107666,1989-07-13
0.3162943422794342,1989-07-14
0.32492008805274963,1989-07-17
0.30766797065734863,1989-07-18
0.2932911813259125,1989-07-19
0.2760385572910309,1989-07-20
0.2789136469364166,1989-07-21
0.27316319942474365,1989-07-24
0.27316319942474365,1989-07-25
0.27316319942474365,1989-07-26
0.28466475009918213,1989-07-27
0.28250807523727417,1989-07-28
0.28466475009918213,1989-07-31
0.27316319942474365,1989-08-01
0.2760385572910309,1989-08-02
0.28754013776779175,1989-08-03
0.29616641998291016,1989-08-04
0.2904151678085327,1989-08-07
0.30551114678382874,1989-08-08
0.28754013776779175,1989-08-09
0.2904151678085327,1989-08-10
0.28610244393348694,1989-08-11
0.2760385572910309,1989-08-14
0.2789136469364166,1989-08-15
0.2789136469364166,1989-08-16
0.2817896008491516,1989-08-17
0.2817896008491516,1989-08-18
0.2817896008491516,1989-08-21
0.2789136469364166,1989-08-22
0.27747607231140137,1989-08-23
0.2789136469364166,1989-08-24
0.27316319942474365,1989-08-25
0.2760385572910309,1989-08-28
0.2760385572910309,1989-08-29
0.2760385572910309,1989-08-30
0.2817896008491516,1989-08-31
0.29185280203819275,1989-09-01
0.29616641998291016,1989-09-05
0.3019169270992279,1989-09-06
0.3019169270992279,1989-09-07
0.30551114678382874,1989-09-08
0.32492008805274963,1989-09-11
0.3306713104248047,1989-09-12
0.3220447599887848,1989-09-13
0.31198084354400635,1989-09-14
0.30766797065734863,1989-09-15
0.2990417182445526,1989-09-18
0.3047928810119629,1989-09-19
0.30551114678382874,1989-09-20
0.3047928810119629,1989-09-21
0.30047932267189026,1989-09-22
0.2990417182445526,1989-09-25
0.29760393500328064,1989-09-26
0.2932911813259125,1989-09-27
0.2990417182445526,1989-09-28
0.30766797065734863,1989-09-29
0.3105432987213135,1989-10-02
0.31198084354400635,1989-10-03
0.3105432987213135,1989-10-04
0.3134184777736664,1989-10-05
0.31916964054107666,1989-10-06
0.31916964054107666,1989-10-09
0.3364216089248657,1989-10-10
0.3306713104248047,1989-10-11
0.3162943422794342,1989-10-12
0.28754013776779175,1989-10-13
0.28466475009918213,1989-10-16
0.2889776825904846,1989-10-17
0.2904151678085327,1989-10-18
0.3019169270992279,1989-10-19
0.28754013776779175,1989-10-20
0.2817896008491516,1989-10-23
0.2789136469364166,1989-10-24
0.2817896008491516,1989-10-25
0.2789136469364166,1989-10-26
0.28466475009918213,1989-10-27
0.28466475009918213,1989-10-30
0.2932911813259125,1989-10-31
0.29760393500328064,1989-11-01
0.28754013776779175,1989-11-02
0.2789136469364166,1989-11-03
0.27316319942474365,1989-11-06
0.2817896008491516,1989-11-07
0.2904151678085327,1989-11-08
0.28466475009918213,1989-11-09
0.28466475009918213,1989-11-10
0.2817896008491516,1989-11-13
0.2817896008491516,1989-11-14
0.2817896008491516,1989-11-15
0.2817896008491516,1989-11-16
0.28754013776779175,1989-11-17
0.28754013776779175,1989-11-20
0.2904151678085327,1989-11-21
0.28754013776779175,1989-11-22
0.2904151678085327,1989-11-24
0.2904151678085327,1989-11-27
0.28754013776779175,1989-11-28
0.2990417182445526,1989-11-29
0.2990417182445526,1989-11-30
0.3134184777736664,1989-12-01
0.3162943422794342,1989-12-04
0.3105432987213135,1989-12-05
0.30766797065734863,1989-12-06
0.30047932267189026,1989-12-07
0.3019169270992279,1989-12-08
0.29185280203819275,1989-12-11
0.2904151678085327,1989-12-12
0.2932911813259125,1989-12-13
0.2932911813259125,1989-12-14
0.2904151678085327,1989-12-15
0.2904151678085327,1989-12-18
0.3047928810119629,1989-12-19
0.30335450172424316,1989-12-20
0.3162943422794342,1989-12-21
0.3177320063114166,1989-12-22
0.31916964054107666,1989-12-26
0.3047928810119629,1989-12-27
0.3134184777736664,1989-12-28
0.32779601216316223,1989-12-29
0.3364216089248657,1990-01-02
0.32779601216316223,1990-01-03
0.3234825134277344,1990-01-04
0.31916964054107666,1990-01-05
0.3134184777736664,1990-01-08
0.30766797065734863,1990-01-09
0.3105432987213135,1990-01-10
0.3047928810119629,1990-01-11
0.3019169270992279,1990-01-12
0.3047928810119629,1990-01-15
0.3134184777736664,1990-01-16
0.32060715556144714,1990-01-17
0.3162943422794342,1990-01-18
0.3162943422794342,1990-01-19
0.3047928810119629,1990-01-22
0.3134184777736664,1990-01-23
0.31198084354400635,1990-01-24
0.3062303960323334,1990-01-25
0.3134184777736664,1990-01-26
0.30910569429397583,1990-01-29
0.3105432987213135,1990-01-30
0.3134184777736664,1990-01-31
0.30766797065734863,1990-02-01
0.31198084354400635,1990-02-02
0.32492008805274963,1990-02-05
0.3220447599887848,1990-02-06
0.32492008805274963,1990-02-07
0.31916964054107666,1990-02-08
0.3162943422794342,1990-02-09
0.29616641998291016,1990-02-12
0.2817896008491516,1990-02-13
0.28466475009918213,1990-02-14
0.28466475009918213,1990-02-15
0.2789136469364166,1990-02-16
0.2789136469364166,1990-02-20
0.2789136469364166,1990-02-21
0.2817896008491516,1990-02-22
0.2760385572910309,1990-02-23
0.28610244393348694,1990-02-26
0.2889776825904846,1990-02-27
0.2990417182445526,1990-02-28
0.30766797065734863,1990-03-01
0.3148561120033264,1990-03-02
0.3263576924800873,1990-03-05
0.3335464596748352,1990-03-06
0.3220447599887848,1990-03-07
0.32492008805274963,1990-03-08
0.3292335271835327,1990-03-09
0.32492008805274963,1990-03-12
0.32779601216316223,1990-03-13
0.32779601216316223,1990-03-14
0.3335464596748352,1990-03-15
0.3335464596748352,1990-03-16
0.32492008805274963,1990-03-19
0.32779601216316223,1990-03-20
0.3306713104248047,1990-03-21
0.3162943422794342,1990-03-22
0.31916964054107666,1990-03-23
0.32492008805274963,1990-03-26
0.32492008805274963,1990-03-27
0.31916964054107666,1990-03-28
0.3220447599887848,1990-03-29
0.32779601216316223,1990-03-30
0.3292335271835327,1990-04-02
0.32779601216316223,1990-04-03
0.31916964054107666,1990-04-04
0.3134184777736664,1990-04-05
0.3105432987213135,1990-04-06
0.3047928810119629,1990-04-09
0.29616641998291016,1990-04-10
0.3105432987213135,1990-04-11
0.3134184777736664,1990-04-12
0.3177320063114166,1990-04-16
0.3177320063114166,1990-04-17
0.32060715556144714,1990-04-18
0.3234825134277344,1990-04-19
0.31916964054107666,1990-04-20
0.3105432987213135,1990-04-23
0.3134184777736664,1990-04-24
0.3134184777736664,1990-04-25
0.3134184777736664,1990-04-26
