VOD,Date
3.186051607131958,1997-05-20
3.221649408340454,1997-05-21
3.150451421737671,1997-05-22
3.1059539318084717,1997-05-23
3.123753070831299,1997-05-27
3.159351348876953,1997-05-28
3.1771509647369385,1997-05-29
3.1771509647369385,1997-05-30
3.159351348876953,1997-06-02
3.1682522296905518,1997-06-03
3.2839465141296387,1997-06-04
3.355142593383789,1997-06-05
3.328444242477417,1997-06-06
3.3640427589416504,1997-06-09
3.399641275405884,1997-06-10
3.3994972705841064,1997-06-11
3.4534566402435303,1997-06-12
3.4984238147735596,1997-06-13
3.561377763748169,1997-06-16
3.5703718662261963,1997-06-17
3.561377763748169,1997-06-18
3.552382707595825,1997-06-19
3.417482614517212,1997-06-20
3.3994972705841064,1997-06-23
3.462449550628662,1997-06-24
3.5074188709259033,1997-06-25
3.493926525115967,1997-06-26
3.5074188709259033,1997-06-27
3.484933853149414,1997-06-30
3.5254037380218506,1997-07-01
3.5388941764831543,1997-07-02
3.660304546356201,1997-07-03
3.597350597381592,1997-07-07
3.5793638229370117,1997-07-08
3.5343968868255615,1997-07-09
3.6063449382781982,1997-07-10
3.588357448577881,1997-07-11
3.5793638229370117,1997-07-14
3.4984238147735596,1997-07-15
3.624330520629883,1997-07-16
3.6468145847320557,1997-07-17
3.691781997680664,1997-07-18
3.610841989517212,1997-07-21
3.5838611125946045,1997-07-22
3.561377763748169,1997-07-23
3.552382707595825,1997-07-24
3.5343968868255615,1997-07-25
3.5478873252868652,1997-07-28
3.5478873252868652,1997-07-29
3.610841989517212,1997-07-30
3.6333255767822266,1997-07-31
3.597350597381592,1997-08-01
3.5703718662261963,1997-08-04
3.597350597381592,1997-08-05
3.6018476486206055,1997-08-06
3.5703718662261963,1997-08-07
3.552382707595825,1997-08-08
3.6333255767822266,1997-08-11
3.561377763748169,1997-08-12
3.6063449382781982,1997-08-13
3.6692986488342285,1997-08-14
3.597350597381592,1997-08-15
3.597350597381592,1997-08-18
3.651310920715332,1997-08-19
3.7052724361419678,1997-08-20
3.7682254314422607,1997-08-21
3.628828525543213,1997-08-22
3.628828525543213,1997-08-25
3.6198346614837646,1997-08-26
3.642317771911621,1997-08-27
3.588357448577881,1997-08-28
3.664801836013794,1997-08-29
3.6468145847320557,1997-09-02
3.6692986488342285,1997-09-03
3.727755308151245,1997-09-04
3.727755308151245,1997-09-05
3.7232584953308105,1997-09-08
3.642317771911621,1997-09-09
3.5254037380218506,1997-09-10
3.5074188709259033,1997-09-11
3.5703718662261963,1997-09-12
3.660304546356201,1997-09-15
3.7052724361419678,1997-09-16
3.84017276763916,1997-09-17
3.795205593109131,1997-09-18
3.81319260597229,1997-09-19
3.8536622524261475,1997-09-22
3.8716495037078857,1997-09-23
3.8311784267425537,1997-09-24
3.8536622524261475,1997-09-25
3.869401454925537,1997-09-26
3.8176889419555664,1997-09-29
3.867152690887451,1997-09-30
4.01104736328125,1997-10-01
4.051515579223633,1997-10-02
4.0290327072143555,1997-10-03
3.9930598735809326,1997-10-06
4.01104736328125,1997-10-07
3.966081142425537,1997-10-08
3.921112298965454,1997-10-09
3.952589511871338,1997-10-10
4.002052307128906,1997-10-13
4.08299446105957,1997-10-14
4.091987133026123,1997-10-15
4.141451835632324,1997-10-16
4.2089009284973145,1997-10-17
4.2089009284973145,1997-10-20
4.15943717956543,1997-10-21
4.136953353881836,1997-10-22
4.00654935836792,1997-10-23
4.065006732940674,1997-10-24
3.9031269550323486,1997-10-27
3.9480934143066406,1997-10-28
4.015543460845947,1997-10-29
3.957085609436035,1997-10-30
3.9480934143066406,1997-10-31
4.015543460845947,1997-11-03
3.9975569248199463,1997-11-04
4.065006732940674,1997-11-05
4.096482753753662,1997-11-06
3.966081142425537,1997-11-07
4.065006732940674,1997-11-10
4.150445461273193,1997-11-11
4.114471435546875,1997-11-12
4.1099748611450195,1997-11-13
4.177423477172852,1997-11-14
4.352795124053955,1997-11-17
4.15943717956543,1997-11-18
4.312324047088623,1997-11-19
4.532661437988281,1997-11-20
4.609105110168457,1997-11-21
4.577629566192627,1997-11-24
4.551094055175781,1997-11-25
4.646382808685303,1997-11-26
4.7915825843811035,1997-11-28
4.827881336212158,1997-12-01
4.6781439781188965,1997-12-02
4.591930866241455,1997-12-03
4.737131595611572,1997-12-04
4.814269065856934,1997-12-05
4.777969837188721,1997-12-08
4.882330417633057,1997-12-09
4.914093494415283,1997-12-10
4.873254776000977,1997-12-11
4.895941257476807,1997-12-12
5.063830375671387,1997-12-15
5.159115791320801,1997-12-16
5.131892681121826,1997-12-17
5.172729015350342,1997-12-18
5.240790843963623,1997-12-19
5.299777984619141,1997-12-22
5.349690914154053,1997-12-23
5.3360772132873535,1997-12-24
5.327003479003906,1997-12-26
5.322465419769287,1997-12-29
5.281627178192139,1997-12-30
5.272552490234375,1997-12-31
5.327003479003906,1998-01-02
5.476741313934326,1998-01-05
5.37691593170166,1998-01-06
5.213565826416016,1998-01-07
5.218105316162109,1998-01-08
4.977618217468262,1998-01-09
5.077442646026611,1998-01-12
5.081979274749756,1998-01-13
5.190878391265869,1998-01-14
5.308853626251221,1998-01-15
5.608328819274902,1998-01-16
5.6990790367126465,1998-01-20
5.694540023803711,1998-01-21
5.8079752922058105,1998-01-22
5.626476764678955,1998-01-23
5.726300239562988,1998-01-26
5.64916467666626,1998-01-27
5.626476764678955,1998-01-28
5.572029113769531,1998-01-29
5.46312952041626,1998-01-30
5.658241271972656,1998-02-02
5.803438186645508,1998-02-03
6.066612243652344,1998-02-04
6.116523742675781,1998-02-05
6.0711493492126465,1998-02-06
6.007624626159668,1998-02-09
6.053001880645752,1998-02-10
6.157363414764404,1998-02-11
6.384235382080078,1998-02-12
6.366086959838867,1998-02-13
6.357011795043945,1998-02-17
6.279874801635742,1998-02-18
6.025777339935303,1998-02-19
6.22542667388916,1998-02-20
6.252650737762451,1998-02-23
6.329787731170654,1998-02-24
6.429611682891846,1998-02-25
6.474987030029297,1998-02-26
6.425075531005859,1998-02-27
6.561198711395264,1998-03-02
6.597497463226318,1998-03-03
6.279874801635742,1998-03-04
6.134677886962891,1998-03-05
6.384235382080078,1998-03-06
6.456836223602295,1998-03-09
6.506747722625732,1998-03-10
6.602036952972412,1998-03-11
6.597497463226318,1998-03-12
6.697322845458984,1998-03-13
6.756309986114502,1998-03-16
6.969571113586426,1998-03-17
7.06032133102417,1998-03-18
7.377943515777588,1998-03-19
7.455081939697266,1998-03-20
7.178294658660889,1998-03-23
7.078470706939697,1998-03-24
6.896970272064209,1998-03-25
7.205522060394287,1998-03-26
7.3643317222595215,1998-03-27
7.341646194458008,1998-03-30
7.541295528411865,1998-03-31
7.681955814361572,1998-04-01
7.632045745849609,1998-04-02
7.890681743621826,1998-04-03
7.976891040802002,1998-04-06
7.877070426940918,1998-04-07
7.595743179321289,1998-04-08
7.536756992340088,1998-04-09
7.477769374847412,1998-04-13
7.6955695152282715,1998-04-14
7.586671352386475,1998-04-15
7.532219886779785,1998-04-16
7.482305526733398,1998-04-17
7.409707069396973,1998-04-20
7.373406410217285,1998-04-21
7.359795093536377,1998-04-22
7.495920181274414,1998-04-23
7.645654678344727,1998-04-24
7.332569122314453,1998-04-27
7.582130432128906,1998-04-28
7.731868267059326,1998-04-29
7.981430530548096,1998-04-30
8.085792541503906,1998-05-01
8.19469165802002,1998-05-04
7.985969066619873,1998-05-05
8.022266387939453,1998-05-06
8.04041862487793,1998-05-07
8.04041862487793,1998-05-08
8.131166458129883,1998-05-11
7.931518077850342,1998-05-12
7.954209327697754,1998-05-13
7.795393466949463,1998-05-14
7.727331638336182,1998-05-15
7.61843204498291,1998-05-18
7.63658332824707,1998-05-19
7.71825647354126,1998-05-20
7.641119480133057,1998-05-21
7.6955695152282715,1998-05-22
7.945130825042725,1998-05-26
7.985969066619873,1998-05-27
7.981430530548096,1998-05-28
7.976891040802002,1998-05-29
8.167468070983887,1998-06-01
8.394338607788086,1998-06-02
8.734652519226074,1998-06-03
8.784564971923828,1998-06-04
8.970601081848145,1998-06-05
8.875314712524414,1998-06-08
8.802714347839355,1998-06-09
8.75818157196045,1998-06-10
8.566694259643555,1998-06-11
8.525662422180176,1998-06-12
8.352411270141602,1998-06-15
8.425360679626465,1998-06-16
8.530221939086914,1998-06-17
8.703471183776855,1998-06-18
8.785537719726562,1998-06-19
8.9542236328125,1998-06-22
9.259690284729004,1998-06-23
9.442057609558105,1998-06-24
9.41926383972168,1998-06-25
9.291604042053223,1998-06-26
9.291604042053223,1998-06-29
9.195862770080566,1998-06-30
9.67457389831543,1998-07-01
9.966362953186035,1998-07-02
9.783994674682617,1998-07-06
9.875178337097168,1998-07-07
9.774877548217773,1998-07-08
9.282486915588379,1998-07-09
9.478531837463379,1998-07-10
9.483091354370117,1998-07-13
10.176088333129883,1998-07-14
10.340218544006348,1998-07-15
10.486108779907227,1998-07-16
10.44963264465332,1998-07-17
10.595529556274414,1998-07-20
10.239914894104004,1998-07-21
9.998276710510254,1998-07-22
9.902533531188965,1998-07-23
10.030192375183105,1998-07-24
10.039313316345215,1998-07-27
9.829585075378418,1998-07-28
9.70193099975586,1998-07-29
9.957243919372559,1998-07-30
9.957243919372559,1998-07-31
9.85237979888916,1998-08-03
9.264248847961426,1998-08-04
9.264248847961426,1998-08-05
8.990700721740723,1998-08-06
9.359992027282715,1998-08-07
9.58795166015625,1998-08-10
9.446616172790527,1998-08-11
9.492209434509277,1998-08-12
9.277925491333008,1998-08-13
9.145709991455078,1998-08-14
9.39190673828125,1998-08-17
9.73840045928955,1998-08-18
10.148728370666504,1998-08-19
10.700387954711914,1998-08-20
10.668475151062012,1998-08-21
11.065123558044434,1998-08-24
10.828048706054688,1998-08-25
10.832601547241211,1998-08-26
10.404044151306152,1998-08-27
10.153287887573242,1998-08-28
9.163949966430664,1998-08-31
9.255132675170898,1998-09-01
9.11835765838623,1998-09-02
8.853923797607422,1998-09-03
8.899514198303223,1998-09-04
9.556038856506348,1998-09-08
9.401025772094727,1998-09-09
9.337196350097656,1998-09-10
9.574275970458984,1998-09-11
9.893415451049805,1998-09-14
10.358452796936035,1998-09-15
10.157848358154297,1998-09-16
9.70649242401123,1998-09-17
9.473969459533691,1998-09-18
9.154828071594238,1998-09-21
8.885832786560059,1998-09-22
9.464853286743164,1998-09-23
9.163949966430664,1998-09-24
9.004375457763672,1998-09-25
8.58949089050293,1998-09-28
8.671557426452637,1998-09-29
8.27034854888916,1998-09-30
8.060624122619629,1998-10-01
7.686773300170898,1998-10-02
6.984660625457764,1998-10-05
7.586472988128662,1998-10-06
7.440579414367676,1998-10-07
7.440579414367676,1998-10-08
7.659416675567627,1998-10-09
8.206521034240723,1998-10-12
8.261228561401367,1998-10-13
8.812889099121094,1998-10-14
9.191301345825195,1998-10-15
8.776415824890137,1998-10-16
8.662437438964844,1998-10-19
8.908632278442383,1998-10-20
9.337196350097656,1998-10-21
9.355432510375977,1998-10-22
9.373671531677246,1998-10-23
9.300725936889648,1998-10-26
9.113798141479492,1998-10-27
9.077324867248535,1998-10-28
9.528684616088867,1998-10-29
9.820469856262207,1998-10-30
10.253592491149902,1998-11-02
10.22167682647705,1998-11-03
10.230790138244629,1998-11-04
10.303740501403809,1998-11-05
10.207999229431152,1998-11-06
9.961801528930664,1998-11-09
9.929891586303711,1998-11-10
10.125934600830078,1998-11-11
10.071223258972168,1998-11-12
9.838706016540527,1998-11-13
10.43139934539795,1998-11-16
10.440516471862793,1998-11-17
10.750539779663086,1998-11-18
10.869080543518066,1998-11-19
10.736865997314453,1998-11-20
10.549934387207031,1998-11-23
10.720998764038086,1998-11-24
10.771371841430664,1998-11-25
10.94539737701416,1998-11-27
10.82175350189209,1998-11-30
10.588188171386719,1998-12-01
10.423322677612305,1998-12-02
10.240132331848145,1998-12-03
10.404999732971191,1998-12-04
10.546972274780273,1998-12-07
10.753053665161133,1998-12-08
11.119424819946289,1998-12-09
10.904182434082031,1998-12-10
10.931662559509277,1998-12-11
11.08279037475586,1998-12-14
11.714786529541016,1998-12-15
11.320932388305664,1998-12-16
11.31177043914795,1998-12-17
11.595715522766113,1998-12-18
12.085736274719238,1998-12-21
11.925450325012207,1998-12-22
12.18191146850586,1998-12-23
12.039941787719727,1998-12-24
12.154430389404297,1998-12-28
12.140691757202148,1998-12-29
11.925450325012207,1998-12-30
11.806377410888672,1998-12-31
12.795586585998535,1999-01-04
13.125321388244629,1999-01-05
13.244391441345215,1999-01-06
12.914654731750488,1999-01-07
12.685673713684082,1999-01-08
12.82305908203125,1999-01-11
12.626133918762207,1999-01-12
12.49332332611084,1999-01-13
12.791004180908203,1999-01-14
12.896339416503906,1999-01-15
13.519171714782715,1999-01-19
14.26107406616211,1999-01-20
13.945079803466797,1999-01-21
13.729835510253906,1999-01-22
13.967981338500977,1999-01-25
14.178640365600586,1999-01-26
14.187803268432617,1999-01-27
14.480900764465332,1999-01-28
14.30687427520752,1999-01-29
14.224437713623047,1999-02-01
13.990877151489258,1999-02-02
13.66572380065918,1999-02-03
13.262711524963379,1999-02-04
12.96045970916748,1999-02-05
12.891757011413574,1999-02-08
12.5482816696167,1999-02-09
12.731468200683594,1999-02-10
13.152802467346191,1999-02-11
13.198603630065918,1999-02-12
13.47337532043457,1999-02-16
13.299347877502441,1999-02-17
13.464217185974121,1999-02-18
13.322247505187988,1999-02-19
13.803110122680664,1999-02-22
13.807687759399414,1999-02-23
13.729835510253906,1999-02-24
13.569552421569824,1999-02-25
13.349721908569336,1999-02-26
13.189436912536621,1999-03-01
13.166537284851074,1999-03-02
12.887174606323242,1999-03-03
12.997087478637695,1999-03-04
13.262711524963379,1999-03-05
13.226073265075684,1999-03-08
13.226073265075684,1999-03-09
13.354305267333984,1999-03-10
13.738996505737305,1999-03-11
13.59702205657959,1999-03-12
13.317666053771973,1999-03-15
13.308511734008789,1999-03-16
12.92381763458252,1999-03-17
12.859701156616211,1999-03-18
12.54370403289795,1999-03-19
12.529964447021484,1999-03-22
12.168170928955078,1999-03-23
12.333040237426758,1999-03-24
12.319300651550293,1999-03-25
12.616976737976074,1999-03-26
13.074943542480469,1999-03-29
13.363465309143066,1999-03-30
13.75731372833252,1999-03-31
13.66572380065918,1999-04-01
13.931344032287598,1999-04-05
14.068735122680664,1999-04-06
14.21528148651123,1999-04-07
14.343513488769531,1999-04-08
14.370991706848145,1999-04-09
14.398468017578125,1999-04-12
14.421367645263672,1999-04-13
14.229020118713379,1999-04-14
13.761893272399902,1999-04-15
13.2398099899292,1999-04-16
12.676513671875,1999-04-19
12.497908592224121,1999-04-20
12.891757011413574,1999-04-21
13.674878120422363,1999-04-22
13.491690635681152,1999-04-23
13.528336524963379,1999-04-26
13.601606369018555,1999-04-27
13.624505043029785,1999-04-28
13.464217185974121,1999-04-29
13.157381057739258,1999-04-30
13.46879768371582,1999-05-03
13.171116828918457,1999-05-04
13.134477615356445,1999-05-05
12.969612121582031,1999-05-06
13.042887687683105,1999-05-07
13.042887687683105,1999-05-10
13.601606369018555,1999-05-11
13.75731372833252,1999-05-12
14.013778686523438,1999-05-13
14.10537338256836,1999-05-14
13.954237937927246,1999-05-17
14.12369155883789,1999-05-18
14.550745964050293,1999-05-19
15.021299362182617,1999-05-20
14.851852416992188,1999-05-21
14.403050422668457,1999-05-24
14.499220848083496,1999-05-25
14.38473129272461,1999-05-26
13.954237937927246,1999-05-27
14.022937774658203,1999-05-28
14.041257858276367,1999-06-01
14.142005920410156,1999-06-02
14.283977508544922,1999-06-03
14.82895565032959,1999-06-04
15.053354263305664,1999-06-07
15.405996322631836,1999-06-08
15.442632675170898,1999-06-09
15.667032241821289,1999-06-10
15.154112815856934,1999-06-11
15.002985954284668,1999-06-14
14.838117599487305,1999-06-15
15.417789459228516,1999-06-16
15.302972793579102,1999-06-17
15.6382417678833,1999-06-18
15.65661334991455,1999-06-21
15.76224422454834,1999-06-22
15.381054878234863,1999-06-23
14.779403686523438,1999-06-24
15.045778274536133,1999-06-25
15.054962158203125,1999-06-28
14.476282119750977,1999-06-29
14.476282119750977,1999-06-30
14.816147804260254,1999-07-01
15.1008939743042,1999-07-02
15.376456260681152,1999-07-06
15.537201881408691,1999-07-07
15.344307899475098,1999-07-08
15.220305442810059,1999-07-09
15.192752838134766,1999-07-12
14.86207389831543,1999-07-13
15.156006813049316,1999-07-14
15.413199424743652,1999-07-15
15.743878364562988,1999-07-16
15.68416690826416,1999-07-19
15.40401840209961,1999-07-20
15.702546119689941,1999-07-21
15.541792869567871,1999-07-22
15.280014038085938,1999-07-23
15.165189743041992,1999-07-26
15.472904205322266,1999-07-27
15.307571411132812,1999-07-28
15.21112060546875,1999-07-29
15.468307495117188,1999-07-30
15.42238712310791,1999-08-02
15.353489875793457,1999-08-03
14.623247146606445,1999-08-04
13.888418197631836,1999-08-05
13.663365364074707,1999-08-06
13.805744171142578,1999-08-09
13.667962074279785,1999-08-10
13.824114799499512,1999-08-11
13.975679397583008,1999-08-12
14.402801513671875,1999-08-13
14.453317642211914,1999-08-16
14.104277610778809,1999-08-17
13.690929412841797,1999-08-18
13.773597717285156,1999-08-19
13.663365364074707,1999-08-20
13.925154685974121,1999-08-23
14.035379409790039,1999-08-24
14.549761772155762,1999-08-25
15.133042335510254,1999-08-26
15.06414794921875,1999-08-27
14.834519386291504,1999-08-30
14.738065719604492,1999-08-31
14.586508750915527,1999-09-01
14.292572021484375,1999-09-02
14.88044548034668,1999-09-03
14.949331283569336,1999-09-07
14.568138122558594,1999-09-08
14.692143440246582,1999-09-09
14.315539360046387,1999-09-10
15.105485916137695,1999-09-13
14.98148250579834,1999-09-14
15.045778274536133,1999-09-15
14.770217895507812,1999-09-16
15.325937271118164,1999-09-17
15.578540802001953,1999-09-20
15.918400764465332,1999-09-21
16.170997619628906,1999-09-22
16.533823013305664,1999-09-23
16.937992095947266,1999-09-24
16.68079376220703,1999-09-27
16.719831466674805,1999-09-28
17.249229431152344,1999-09-29
17.511629104614258,1999-09-30
17.01445198059082,1999-10-01
17.055883407592773,1999-10-04
16.91777992248535,1999-10-05
17.447181701660156,1999-10-06
17.86149024963379,1999-10-07
18.413911819458008,1999-10-08
19.19649887084961,1999-10-11
18.943309783935547,1999-10-12
18.229768753051758,1999-10-13
17.792438507080078,1999-10-14
17.631317138671875,1999-10-15
17.608299255371094,1999-10-18
16.365360260009766,1999-10-19
15.74389362335205,1999-10-20
17.263036727905273,1999-10-21
16.80269432067871,1999-10-22
16.02010154724121,1999-10-25
16.181222915649414,1999-10-26
15.997085571289062,1999-10-27
16.43441390991211,1999-10-28
17.539247512817383,1999-10-29
17.585283279418945,1999-11-01
17.263036727905273,1999-11-02
17.976585388183594,1999-11-03
18.09166717529297,1999-11-04
18.713138580322266,1999-11-05
18.897274017333984,1999-11-08
19.150468826293945,1999-11-09
19.518741607666016,1999-11-10
19.07566261291504,1999-11-11
17.447181701660156,1999-11-12
17.49321937561035,1999-11-15
16.204242706298828,1999-11-16
16.618555068969727,1999-11-17
16.963823318481445,1999-11-18
17.30907440185547,1999-11-19
16.273290634155273,1999-11-22
16.293787002563477,1999-11-23
16.616893768310547,1999-11-24
18.001630783081055,1999-11-26
17.055395126342773,1999-11-29
17.424659729003906,1999-11-30
17.724689483642578,1999-12-01
17.724689483642578,1999-12-02
18.2324275970459,1999-12-03
19.571002960205078,1999-12-06
19.47869110107422,1999-12-07
18.67669677734375,1999-12-08
18.740163803100586,1999-12-09
18.39397430419922,1999-12-10
18.209346771240234,1999-12-13
17.724689483642578,1999-12-14
17.701608657836914,1999-12-15
18.093948364257812,1999-12-16
18.186267852783203,1999-12-17
17.678525924682617,1999-12-20
17.724689483642578,1999-12-21
17.909320831298828,1999-12-22
18.093948364257812,1999-12-23
17.632373809814453,1999-12-27
17.95547866821289,1999-12-28
18.30166244506836,1999-12-29
18.55553436279297,1999-12-30
18.278579711914062,1999-12-31
18.278579711914062,2000-01-03
17.401580810546875,2000-01-04
16.98615264892578,2000-01-05
16.639970779418945,2000-01-06
16.98615264892578,2000-01-07
18.463214874267578,2000-01-10
17.724689483642578,2000-01-11
18.62476921081543,2000-01-12
18.647850036621094,2000-01-13
19.524852752685547,2000-01-14
21.417329788208008,2000-01-18
21.417329788208008,2000-01-19
20.471092224121094,2000-01-20
20.655719757080078,2000-01-21
20.286462783813477,2000-01-24
20.332616806030273,2000-01-25
20.7480411529541,2000-01-26
20.655719757080078,2000-01-27
20.171056747436523,2000-01-28
21.02498435974121,2000-01-31
21.786588668823242,2000-02-01
23.26365089416504,2000-02-02
22.802082061767578,2000-02-03
21.34809112548828,2000-02-04
19.94027328491211,2000-02-07
21.255775451660156,2000-02-08
19.47869110107422,2000-02-09
20.309537887573242,2000-02-10
20.309537887573242,2000-02-11
19.709482192993164,2000-02-14
19.386381149291992,2000-02-15
18.763242721557617,2000-02-16
19.73255729675293,2000-02-17
19.386381149291992,2000-02-18
20.401857376098633,2000-02-22
21.34809112548828,2000-02-23
21.786588668823242,2000-02-24
21.186540603637695,2000-02-25
20.37877082824707,2000-02-28
21.232698440551758,2000-02-29
20.955745697021484,2000-03-01
21.209617614746094,2000-03-02
22.10970115661621,2000-03-03
22.802082061767578,2000-03-06
22.2020206451416,2000-03-07
22.917470932006836,2000-03-08
23.286731719970703,2000-03-09
22.84822654724121,2000-03-10
22.525121688842773,2000-03-13
21.64811897277832,2000-03-14
20.678796768188477,2000-03-15
21.555801391601562,2000-03-16
21.71735191345215,2000-03-17
22.732831954956055,2000-03-20
22.386642456054688,2000-03-21
21.671199798583984,2000-03-22
22.155853271484375,2000-03-23
21.83275032043457,2000-03-24
21.671199798583984,2000-03-27
21.69428253173828,2000-03-28
21.04806900024414,2000-03-29
20.35569190979004,2000-03-30
20.517250061035156,2000-03-31
20.494171142578125,2000-04-03
19.224822998046875,2000-04-04
19.178661346435547,2000-04-05
20.332616806030273,2000-04-06
20.909595489501953,2000-04-07
19.47869110107422,2000-04-10
18.97095489501953,2000-04-11
18.140104293823242,2000-04-12
19.201744079589844,2000-04-13
16.801525115966797,2000-04-14
17.632373809814453,2000-04-17
18.509374618530273,2000-04-18
17.978553771972656,2000-04-19
17.309263229370117,2000-04-20
16.24762725830078,2000-04-24
16.963077545166016,2000-04-25
16.339950561523438,2000-04-26
16.98615264892578,2000-04-27
17.355424880981445,2000-04-28
17.378503799438477,2000-05-01
16.478418350219727,2000-05-02
15.670655250549316,2000-05-03
15.3013916015625,2000-05-04
15.947599411010742,2000-05-05
15.27830982208252,2000-05-08
14.28591251373291,2000-05-09
14.470544815063477,2000-05-10
15.185997009277344,2000-05-11
15.543715476989746,2000-05-12
15.832212448120117,2000-05-15
15.34754753112793,2000-05-16
14.932126998901367,2000-05-17
14.493623733520508,2000-05-18
13.408906936645508,2000-05-19
13.916648864746094,2000-05-22
14.401307106018066,2000-05-23
14.724416732788086,2000-05-24
15.416787147521973,2000-05-25
15.509099960327148,2000-05-26
17.147714614868164,2000-05-30
16.94000244140625,2000-05-31
17.81700897216797,2000-06-01
18.83248519897461,2000-06-02
18.463214874267578,2000-06-05
18.024717330932617,2000-06-06
18.50605583190918,2000-06-07
17.812082290649414,2000-06-08
17.7426815032959,2000-06-09
17.950876235961914,2000-06-12
18.413528442382812,2000-06-13
18.182201385498047,2000-06-14
18.22846794128418,2000-06-15
18.390398025512695,2000-06-16
18.043399810791016,2000-06-19
17.44195556640625,2000-06-20
18.043399810791016,2000-06-21
17.812082290649414,2000-06-22
16.262197494506836,2000-06-23
16.79424285888672,2000-06-26
16.562925338745117,2000-06-27
15.909422874450684,2000-06-28
15.267499923706055,2000-06-29
15.452555656433105,2000-06-30
16.78268051147461,2000-07-03
16.51665496826172,2000-07-05
18.876178741455078,2000-07-06
17.85834503173828,2000-07-07
17.580753326416016,2000-07-10
16.933040618896484,2000-07-11
17.349430084228516,2000-07-12
16.956180572509766,2000-07-13
17.048707962036133,2000-07-14
17.5113525390625,2000-07-17
16.840505599975586,2000-07-18
17.395692825317383,2000-07-19
16.909912109375,2000-07-20
16.586050033569336,2000-07-21
16.65545082092285,2000-07-24
16.97930908203125,2000-07-25
16.886777877807617,2000-07-26
16.331592559814453,2000-07-27
15.730147361755371,2000-07-28
15.96147346496582,2000-07-31
15.892077445983887,2000-08-01
15.174965858459473,2000-08-02
15.383159637451172,2000-08-03
15.452555656433105,2000-08-04
15.036171913146973,2000-08-07
15.452555656433105,2000-08-08
15.475689888000488,2000-08-09
15.128701210021973,2000-08-10
15.08243179321289,2000-08-11
15.290626525878906,2000-08-14
15.637621879577637,2000-08-15
15.498817443847656,2000-08-16
15.08243179321289,2000-08-17
14.874242782592773,2000-08-18
14.52725887298584,2000-08-21
14.18026351928711,2000-08-22
13.925806999206543,2000-08-23
14.480982780456543,2000-08-24
14.689179420471191,2000-08-25
14.75857925415039,2000-08-28
14.434725761413574,2000-08-29
14.434725761413574,2000-08-30
15.221234321594238,2000-08-31
16.400989532470703,2000-09-01
15.475689888000488,2000-09-05
15.059306144714355,2000-09-06
15.429426193237305,2000-09-07
14.75857925415039,2000-09-08
13.879541397094727,2000-09-11
14.18026351928711,2000-09-12
13.925806999206543,2000-09-13
14.203396797180176,2000-09-14
13.787010192871094,2000-09-15
13.000504493713379,2000-09-18
13.833276748657227,2000-09-19
12.954240798950195,2000-09-20
12.699780464172363,2000-09-21
12.63038444519043,2000-09-22
12.977371215820312,2000-09-25
13.208701133728027,2000-09-26
13.671345710754395,2000-09-27
13.717615127563477,2000-09-28
13.694483757019043,2000-09-29
13.717615127563477,2000-10-02
13.416892051696777,2000-10-03
13.717615127563477,2000-10-04
14.041468620300293,2000-10-05
13.231830596923828,2000-10-06
13.324361801147461,2000-10-09
13.231830596923828,2000-10-10
12.653512954711914,2000-10-11
12.63038444519043,2000-10-12
14.203396797180176,2000-10-13
13.879541397094727,2000-10-16
13.486287117004395,2000-10-17
13.787010192871094,2000-10-18
15.036171913146973,2000-10-19
15.221234321594238,2000-10-20
15.151830673217773,2000-10-23
15.105565071105957,2000-10-24
14.50412368774414,2000-10-25
14.550387382507324,2000-10-26
15.498817443847656,2000-10-27
15.475689888000488,2000-10-30
15.75328254699707,2000-10-31
14.943643569946289,2000-11-01
13.601954460144043,2000-11-02
13.463155746459961,2000-11-03
12.86170768737793,2000-11-06
13.509425163269043,2000-11-07
13.370624542236328,2000-11-08
13.162432670593262,2000-11-09
12.653512954711914,2000-11-10
12.746045112609863,2000-11-13
14.18026351928711,2000-11-14
13.879541397094727,2000-11-15
13.85640811920166,2000-11-16
13.763877868652344,2000-11-17
12.86170768737793,2000-11-20
13.018206596374512,2000-11-21
12.693326950073242,2000-11-22
13.459111213684082,2000-11-24
13.38949203491211,2000-11-27
12.6237154006958,2000-11-28
12.925386428833008,2000-11-29
12.762950897216797,2000-11-30
13.412696838378906,2000-12-01
13.412696838378906,2000-12-04
13.946422576904297,2000-12-05
14.178472518920898,2000-12-06
13.99283218383789,2000-12-07
14.364114761352539,2000-12-08
14.735400199890137,2000-12-11
14.665787696838379,2000-12-12
14.317704200744629,2000-12-13
13.830390930175781,2000-12-14
13.923215866088867,2000-12-15
13.598339080810547,2000-12-18
13.459111213684082,2000-12-19
13.157439231872559,2000-12-20
12.739741325378418,2000-12-21
12.786149978637695,2000-12-22
12.716536521911621,2000-12-26
12.995001792907715,2000-12-27
12.716536521911621,2000-12-28
13.296669960021973,2000-12-29
12.809355735778809,2001-01-02
13.621546745300293,2001-01-03
13.412696838378906,2001-01-04
13.319873809814453,2001-01-05
12.716536521911621,2001-01-08
12.252429008483887,2001-01-09
12.15960693359375,2001-01-10
12.855772018432617,2001-01-11
12.762950897216797,2001-01-12
12.368453979492188,2001-01-16
12.438071250915527,2001-01-17
12.809355735778809,2001-01-18
12.855772018432617,2001-01-19
12.484482765197754,2001-01-22
12.554101943969727,2001-01-23
