GPN,Date
12.514516830444336,2004-09-28
12.793463706970215,2004-09-29
12.767233848571777,2004-09-30
12.624190330505371,2004-10-01
12.65279769897461,2004-10-04
12.564580917358398,2004-10-05
12.569352149963379,2004-10-06
12.457294464111328,2004-10-07
12.159273147583008,2004-10-08
12.221261024475098,2004-10-11
12.533589363098145,2004-10-12
12.230799674987793,2004-10-13
12.042445182800293,2004-10-14
12.03052806854248,2004-10-15
12.171197891235352,2004-10-18
12.33092975616455,2004-10-19
12.259410858154297,2004-10-20
12.65279769897461,2004-10-21
12.311863899230957,2004-10-22
12.440605163574219,2004-10-25
12.550280570983887,2004-10-26
12.617035865783691,2004-10-27
13.03664779663086,2004-10-28
13.055718421936035,2004-10-29
13.210689544677734,2004-11-01
13.220229148864746,2004-11-02
13.422884941101074,2004-11-03
13.413346290588379,2004-11-04
13.468181610107422,2004-11-05
13.446731567382812,2004-11-08
13.596930503845215,2004-11-09
13.379969596862793,2004-11-10
13.372819900512695,2004-11-11
13.408607482910156,2004-11-12
13.360886573791504,2004-11-15
13.22728157043457,2004-11-16
13.67820930480957,2004-11-17
13.690136909484863,2004-11-18
13.306015014648438,2004-11-19
13.270222663879395,2004-11-22
13.303627967834473,2004-11-23
13.482564926147461,2004-11-24
13.2869291305542,2004-11-26
13.49449634552002,2004-11-29
13.160472869873047,2004-11-30
13.337032318115234,2004-12-01
13.379976272583008,2004-12-02
13.442009925842285,2004-12-03
13.360886573791504,2004-12-06
13.02686595916748,2004-12-07
13.057880401611328,2004-12-08
13.041178703308105,2004-12-09
13.103208541870117,2004-12-10
12.967219352722168,2004-12-13
12.979147911071777,2004-12-14
12.91234016418457,2004-12-15
12.93620491027832,2004-12-16
12.878944396972656,2004-12-17
12.797821044921875,2004-12-20
12.938590049743652,2004-12-21
13.315549850463867,2004-12-22
14.076648712158203,2004-12-23
13.885781288146973,2004-12-27
14.157771110534668,2004-12-28
14.050403594970703,2004-12-29
13.993145942687988,2004-12-30
13.966896057128906,2004-12-31
13.771260261535645,2005-01-03
13.5255126953125,2005-01-04
13.37759017944336,2005-01-05
13.504039764404297,2005-01-06
13.709224700927734,2005-01-07
13.544600486755371,2005-01-10
13.532672882080078,2005-01-11
13.618559837341309,2005-01-12
13.589932441711426,2005-01-13
13.704456329345703,2005-01-14
13.83806037902832,2005-01-18
13.64242172241211,2005-01-19
13.53744125366211,2005-01-20
13.504039764404297,2005-01-21
13.46109390258789,2005-01-24
13.463480949401855,2005-01-25
13.67820930480957,2005-01-26
13.871464729309082,2005-01-27
13.718768119812012,2005-01-28
13.668668746948242,2005-01-31
13.542214393615723,2005-02-01
13.647193908691406,2005-02-02
13.931111335754395,2005-02-03
14.26990795135498,2005-02-04
14.284224510192871,2005-02-07
14.30331039428711,2005-02-08
14.076648712158203,2005-02-09
13.978758811950684,2005-02-10
14.13394546508789,2005-02-11
14.212735176086426,2005-02-14
14.122011184692383,2005-02-15
13.811639785766602,2005-02-16
13.818802833557129,2005-02-17
13.451125144958496,2005-02-18
13.369949340820312,2005-02-22
13.178953170776367,2005-02-23
13.212380409240723,2005-02-24
13.336527824401855,2005-02-25
13.255348205566406,2005-02-28
13.613471984863281,2005-03-01
13.544240951538086,2005-03-02
13.532301902770996,2005-03-03
13.756721496582031,2005-03-04
13.704198837280273,2005-03-07
13.608701705932617,2005-03-08
13.513204574584961,2005-03-09
13.563334465026855,2005-03-10
13.568113327026367,2005-03-11
13.740011215209961,2005-03-14
13.98592758178711,2005-03-15
13.92146110534668,2005-03-16
14.083810806274414,2005-03-17
14.038451194763184,2005-03-18
14.169760704040527,2005-03-21
14.761859893798828,2005-03-22
14.75947093963623,2005-03-23
14.852583885192871,2005-03-24
14.881237030029297,2005-03-28
14.840649604797363,2005-03-29
15.12952995300293,2005-03-30
15.396930694580078,2005-03-31
15.459004402160645,2005-04-01
15.19876766204834,2005-04-04
15.37305736541748,2005-04-05
15.306209564208984,2005-04-06
15.387381553649902,2005-04-07
15.246522903442383,2005-04-08
15.074624061584473,2005-04-11
15.0411958694458,2005-04-12
15.225034713745117,2005-04-13
14.950470924377441,2005-04-14
14.778573989868164,2005-04-15
15.119982719421387,2005-04-18
15.322916030883789,2005-04-19
15.136693954467773,2005-04-20
15.752664566040039,2005-04-21
15.738341331481934,2005-04-22
15.955604553222656,2005-04-25
15.451847076416016,2005-04-26
15.621356964111328,2005-04-27
15.511530876159668,2005-04-28
15.46139907836914,2005-04-29
16.012910842895508,2005-05-02
15.805190086364746,2005-05-03
15.719244956970215,2005-05-04
15.645228385925293,2005-05-05
15.537798881530762,2005-05-06
15.595088005065918,2005-05-09
15.530630111694336,2005-05-10
15.387381553649902,2005-05-11
15.189217567443848,2005-05-12
15.184443473815918,2005-05-13
15.382722854614258,2005-05-16
15.657461166381836,2005-05-17
15.71241283416748,2005-05-18
15.886811256408691,2005-05-19
15.76496696472168,2005-05-20
16.018203735351562,2005-05-23
16.175874710083008,2005-05-24
16.018203735351562,2005-05-25
16.202150344848633,2005-05-26
16.464935302734375,2005-05-27
16.55571937561035,2005-05-31
16.687118530273438,2005-06-01
16.832839965820312,2005-06-02
16.72773551940918,2005-06-03
16.804174423217773,2005-06-06
16.68950843811035,2005-06-07
16.6919002532959,2005-06-08
16.844799041748047,2005-06-09
16.840011596679688,2005-06-10
16.651283264160156,2005-06-13
16.57723045349121,2005-06-14
16.55571937561035,2005-06-15
16.62261390686035,2005-06-16
16.694286346435547,2005-06-17
16.66561508178711,2005-06-20
16.67038917541504,2005-06-21
16.6751651763916,2005-06-22
16.484060287475586,2005-06-23
16.39805030822754,2005-06-24
16.23320770263672,2005-06-27
16.245149612426758,2005-06-28
16.07554054260254,2005-06-29
16.19737434387207,2005-06-30
16.266653060913086,2005-07-01
16.386098861694336,2005-07-05
16.116151809692383,2005-07-06
15.616850852966309,2005-07-07
15.576234817504883,2005-07-08
15.583407402038574,2005-07-11
15.585789680480957,2005-07-12
15.700467109680176,2005-07-13
15.373167991638184,2005-07-14
15.22983169555664,2005-07-15
15.162938117980957,2005-07-18
15.08649730682373,2005-07-19
15.528453826904297,2005-07-20
15.08171558380127,2005-07-21
15.411396980285645,2005-07-22
15.638349533081055,2005-07-25
15.86291790008545,2005-07-26
15.700467109680176,2005-07-27
15.882027626037598,2005-07-28
15.824691772460938,2005-07-29
15.8270902633667,2005-08-01
15.97758674621582,2005-08-02
15.975200653076172,2005-08-03
16.168712615966797,2005-08-04
15.929811477661133,2005-08-05
15.922643661499023,2005-08-08
16.056425094604492,2005-08-09
16.087480545043945,2005-08-10
16.264263153076172,2005-08-11
16.173484802246094,2005-08-12
16.044410705566406,2005-08-15
15.941621780395508,2005-08-16
15.955962181091309,2005-08-17
15.84360408782959,2005-08-18
15.759947776794434,2005-08-19
15.747994422912598,2005-08-22
15.924880027770996,2005-08-23
15.394210815429688,2005-08-24
15.518516540527344,2005-08-25
15.61651611328125,2005-08-26
15.900982856750488,2005-08-29
15.695401191711426,2005-08-30
15.724096298217773,2005-08-31
15.681057929992676,2005-09-01
15.638030052185059,2005-09-02
15.704967498779297,2005-09-06
15.571100234985352,2005-09-07
15.537635803222656,2005-09-08
16.524887084960938,2005-09-09
16.589414596557617,2005-09-12
16.524887084960938,2005-09-13
16.402963638305664,2005-09-14
16.591814041137695,2005-09-15
16.522485733032227,2005-09-16
16.613313674926758,2005-09-19
16.414918899536133,2005-09-20
16.24997329711914,2005-09-21
16.137632369995117,2005-09-22
18.17425537109375,2005-09-23
18.640378952026367,2005-09-26
18.513690948486328,2005-09-27
18.657121658325195,2005-09-28
18.444364547729492,2005-09-29
18.578235626220703,2005-09-30
19.292964935302734,2005-10-03
19.302520751953125,2005-10-04
18.78142738342285,2005-10-05
18.884206771850586,2005-10-06
19.128026962280273,2005-10-07
19.374231338500977,2005-10-10
19.462682723999023,2005-10-11
19.40053939819336,2005-10-12
19.19256591796875,2005-10-13
19.474632263183594,2005-10-14
19.601329803466797,2005-10-17
19.656299591064453,2005-10-18
20.25869369506836,2005-10-19
19.995738983154297,2005-10-20
20.055505752563477,2005-10-21
20.132001876831055,2005-10-24
20.122434616088867,2005-10-25
20.043550491333008,2005-10-26
20.02204132080078,2005-10-27
20.521621704101562,2005-10-28
20.485782623291016,2005-10-31
20.97819709777832,2005-11-01
21.069040298461914,2005-11-02
20.992530822753906,2005-11-03
20.930395126342773,2005-11-04
20.939950942993164,2005-11-07
20.98777198791504,2005-11-08
20.50969123840332,2005-11-09
20.56705093383789,2005-11-10
20.6148681640625,2005-11-11
20.95445442199707,2005-11-14
20.80139923095703,2005-11-15
20.911405563354492,2005-11-16
21.074020385742188,2005-11-17
20.256134033203125,2005-11-18
20.227436065673828,2005-11-21
20.327882766723633,2005-11-22
20.49049949645996,2005-11-23
20.74878692626953,2005-11-25
20.500064849853516,2005-11-28
20.667469024658203,2005-11-29
20.940107345581055,2005-11-30
21.351444244384766,2005-12-01
21.255786895751953,2005-12-02
21.270130157470703,2005-12-05
21.662343978881836,2005-12-06
21.284486770629883,2005-12-07
20.806188583374023,2005-12-08
20.964019775390625,2005-12-09
20.80139923095703,2005-12-12
20.849224090576172,2005-12-13
20.839664459228516,2005-12-14
20.810958862304688,2005-12-15
20.854005813598633,2005-12-16
21.20796012878418,2005-12-19
21.346654891967773,2005-12-20
21.49493980407715,2005-12-21
22.915510177612305,2005-12-22
22.905933380126953,2005-12-23
22.456323623657227,2005-12-27
22.508939743041992,2005-12-28
22.489805221557617,2005-12-29
22.293703079223633,2005-12-30
22.681127548217773,2006-01-03
23.09247398376465,2006-01-04
23.704694747924805,2006-01-05
23.609041213989258,2006-01-06
23.95342445373535,2006-01-09
24.393455505371094,2006-01-10
24.202125549316406,2006-01-11
24.25473976135254,2006-01-12
23.86254119873047,2006-01-13
24.13516616821289,2006-01-17
24.096900939941406,2006-01-18
24.398237228393555,2006-01-19
23.962976455688477,2006-01-20
24.340839385986328,2006-01-23
24.27865219116211,2006-01-24
24.522602081298828,2006-01-25
23.82427215576172,2006-01-26
23.843406677246094,2006-01-27
24.240394592285156,2006-01-30
24.359968185424805,2006-01-31
24.398237228393555,2006-02-01
24.202125549316406,2006-02-02
23.79079246520996,2006-02-03
23.58032989501953,2006-02-06
23.58032989501953,2006-02-07
23.345958709716797,2006-02-08
23.14029312133789,2006-02-09
23.374753952026367,2006-02-10
23.326921463012695,2006-02-13
23.13551902770996,2006-02-14
23.207290649414062,2006-02-15
23.623584747314453,2006-02-16
23.886764526367188,2006-02-17
23.80063247680664,2006-02-21
24.054237365722656,2006-02-22
24.178647994995117,2006-02-23
24.52317237854004,2006-02-24
25.059099197387695,2006-02-27
24.910757064819336,2006-02-28
25.0830135345459,2006-03-01
25.52802276611328,2006-03-02
25.307903289794922,2006-03-03
25.226560592651367,2006-03-06
24.695425033569336,2006-03-07
25.173931121826172,2006-03-08
25.12607765197754,2006-03-09
24.87726402282715,2006-03-10
24.614084243774414,2006-03-13
24.85333824157715,2006-03-14
24.738489151000977,2006-03-15
25.25527572631836,2006-03-16
25.46103858947754,2006-03-17
25.92518424987793,2006-03-20
25.772052764892578,2006-03-21
25.35576629638672,2006-03-22
25.53280258178711,2006-03-23
25.35576629638672,2006-03-24
24.738489151000977,2006-03-27
24.039878845214844,2006-03-28
23.724077224731445,2006-03-29
24.34133529663086,2006-03-30
25.365325927734375,2006-03-31
24.585376739501953,2006-04-03
24.87726402282715,2006-04-04
23.259931564331055,2006-04-05
23.393901824951172,2006-04-06
23.13551902770996,2006-04-07
22.37470054626465,2006-04-10
22.652238845825195,2006-04-11
23.102022171020508,2006-04-12
22.97760009765625,2006-04-13
22.57566261291504,2006-04-17
22.623519897460938,2006-04-18
22.57566261291504,2006-04-19
22.92019271850586,2006-04-20
22.901052474975586,2006-04-21
22.982397079467773,2006-04-24
22.963254928588867,2006-04-25
23.26470184326172,2006-04-26
22.642662048339844,2006-04-27
22.69529151916504,2006-04-28
22.508676528930664,2006-05-01
22.274215698242188,2006-05-02
22.384273529052734,2006-05-03
22.403406143188477,2006-05-04
22.58524513244629,2006-05-05
22.159372329711914,2006-05-08
22.011051177978516,2006-05-09
21.819637298583984,2006-05-10
21.317216873168945,2006-05-11
21.589950561523438,2006-05-12
22.422916412353516,2006-05-15
22.7867431640625,2006-05-16
22.102174758911133,2006-05-17
22.05910301208496,2006-05-18
21.666549682617188,2006-05-19
21.594741821289062,2006-05-22
21.695274353027344,2006-05-23
21.92505645751953,2006-05-24
21.91069984436035,2006-05-25
22.035158157348633,2006-05-26
21.475067138671875,2006-05-30
22.2984561920166,2006-05-31
22.365478515625,2006-06-01
21.953771591186523,2006-06-02
22.078245162963867,2006-06-05
21.80059242248535,2006-06-06
21.633041381835938,2006-06-07
21.465486526489258,2006-06-08
21.77665138244629,2006-06-09
21.613895416259766,2006-06-12
21.633041381835938,2006-06-13
22.398983001708984,2006-06-14
23.47130012512207,2006-06-15
23.011737823486328,2006-06-16
22.580886840820312,2006-06-19
22.65749740600586,2006-06-20
23.026092529296875,2006-06-21
22.738874435424805,2006-06-22
23.203231811523438,2006-06-23
22.992591857910156,2006-06-26
22.681428909301758,2006-06-27
23.073976516723633,2006-06-28
23.523962020874023,2006-06-29
23.24152374267578,2006-06-30
23.686717987060547,2006-07-03
22.872915267944336,2006-07-05
22.341537475585938,2006-07-06
21.958568572998047,2006-07-07
21.714418411254883,2006-07-10
20.986787796020508,2006-07-11
20.886249542236328,2006-07-12
19.38787269592285,2006-07-13
19.56021499633789,2006-07-14
19.684675216674805,2006-07-17
19.67031478881836,2006-07-18
19.991058349609375,2006-07-19
19.5314884185791,2006-07-20
19.004901885986328,2006-07-21
19.550642013549805,2006-07-24
19.354366302490234,2006-07-25
19.40703010559082,2006-07-26
19.225114822387695,2006-07-27
21.446346282958984,2006-07-28
20.364458084106445,2006-07-31
19.41659927368164,2006-08-01
19.555429458618164,2006-08-02
19.761281967163086,2006-08-03
19.445331573486328,2006-08-04
18.794273376464844,2006-08-07
18.574066162109375,2006-08-08
18.5118350982666,2006-08-09
18.564498901367188,2006-08-10
18.449600219726562,2006-08-11
18.51661491394043,2006-08-14
18.4304141998291,2006-08-15
18.89021110534668,2006-08-16
19.397899627685547,2006-08-17
19.33564567565918,2006-08-18
19.043474197387695,2006-08-21
18.61241340637207,2006-08-22
18.071184158325195,2006-08-23
17.769451141357422,2006-08-24
17.721546173095703,2006-08-25
18.032865524291992,2006-08-28
17.927501678466797,2006-08-29
18.138242721557617,2006-08-30
18.224458694458008,2006-08-31
18.449573516845703,2006-09-01
18.42082977294922,2006-09-05
18.20050811767578,2006-09-06
18.109506607055664,2006-09-07
18.186138153076172,2006-09-08
18.435192108154297,2006-09-11
18.50704002380371,2006-09-12
19.75712776184082,2006-09-13
19.378740310668945,2006-09-14
19.225475311279297,2006-09-15
18.82316017150879,2006-09-18
18.46393394470215,2006-09-19
18.425617218017578,2006-09-20
18.21967315673828,2006-09-21
18.42082977294922,2006-09-22
18.559728622436523,2006-09-25
18.56451416015625,2006-09-26
18.478309631347656,2006-09-27
18.650728225708008,2006-09-28
21.079057693481445,2006-09-29
20.16424560546875,2006-10-02
20.36061668395996,2006-10-03
20.58094024658203,2006-10-04
20.643207550048828,2006-10-05
20.19298553466797,2006-10-06
19.967872619628906,2006-10-09
19.61344337463379,2006-10-10
19.58470344543457,2006-10-11
20.006193161010742,2006-10-12
19.896026611328125,2006-10-13
20.058870315551758,2006-10-16
19.75712776184082,2006-10-17
20.063657760620117,2006-10-18
20.442049026489258,2006-10-19
20.384563446044922,2006-10-20
20.810848236083984,2006-10-23
20.379776000976562,2006-10-24
20.552209854125977,2006-10-25
20.51868438720703,2006-10-26
20.719837188720703,2006-10-27
21.016799926757812,2006-10-30
20.93537139892578,2006-10-31
20.762937545776367,2006-11-01
20.542621612548828,2006-11-02
20.11156463623047,2006-11-03
20.336666107177734,2006-11-06
20.83479118347168,2006-11-07
20.825214385986328,2006-11-08
20.566566467285156,2006-11-09
20.65278434753418,2006-11-10
20.97848129272461,2006-11-13
21.481616973876953,2006-11-14
21.3618221282959,2006-11-15
21.500782012939453,2006-11-16
21.46724510192871,2006-11-17
21.20369529724121,2006-11-20
21.2851505279541,2006-11-21
21.131816864013672,2006-11-22
21.40494728088379,2006-11-24
21.323486328125,2006-11-27
21.20848274230957,2006-11-28
21.505577087402344,2006-11-29
21.946420669555664,2006-11-30
21.845796585083008,2006-12-01
21.994335174560547,2006-12-04
22.04225730895996,2006-12-05
21.946420669555664,2006-12-06
21.97996711730957,2006-12-07
22.329761505126953,2006-12-08
22.334548950195312,2006-12-11
22.305803298950195,2006-12-12
22.751441955566406,2006-12-13
22.837690353393555,2006-12-14
22.6220645904541,2006-12-15
22.368101119995117,2006-12-18
22.310596466064453,2006-12-19
22.646032333374023,2006-12-20
22.43039321899414,2006-12-21
22.257883071899414,2006-12-22
22.262678146362305,2006-12-26
22.257883071899414,2006-12-27
22.497482299804688,2006-12-28
22.186010360717773,2006-12-29
22.890411376953125,2007-01-03
23.503759384155273,2007-01-04
19.689481735229492,2007-01-05
19.64635467529297,2007-01-08
19.219890594482422,2007-01-09
19.219890594482422,2007-01-10
18.58258819580078,2007-01-11
18.520280838012695,2007-01-12
18.47237205505371,2007-01-16
18.457990646362305,2007-01-17
18.438825607299805,2007-01-18
18.40049171447754,2007-01-19
18.242366790771484,2007-01-22
18.40528678894043,2007-01-23
18.141740798950195,2007-01-24
18.127365112304688,2007-01-25
18.03631591796875,2007-01-26
18.07944679260254,2007-01-29
18.0650577545166,2007-01-30
18.093814849853516,2007-01-31
18.71196174621582,2007-02-01
18.64008903503418,2007-02-02
18.707176208496094,2007-02-05
18.558626174926758,2007-02-06
18.72154998779297,2007-02-07
18.836544036865234,2007-02-08
18.855712890625,2007-02-09
18.97077751159668,2007-02-12
18.745447158813477,2007-02-13
18.601619720458984,2007-02-14
18.946805953979492,2007-02-15
19.004331588745117,2007-02-16
19.172122955322266,2007-02-20
19.11460304260254,2007-02-21
18.9947452545166,2007-02-22
18.75023651123047,2007-02-23
18.69270896911621,2007-02-26
18.021520614624023,2007-02-27
18.443410873413086,2007-02-28
18.390670776367188,2007-03-01
18.227676391601562,2007-03-02
17.99274444580078,2007-03-05
18.313961029052734,2007-03-06
18.170133590698242,2007-03-07
18.002347946166992,2007-03-08
18.088632583618164,2007-03-09
18.098222732543945,2007-03-12
17.757827758789062,2007-03-13
17.63797378540039,2007-03-14
17.76262092590332,2007-03-15
17.642778396606445,2007-03-16
17.647573471069336,2007-03-19
18.27561378479004,2007-03-20
18.539289474487305,2007-03-21
18.361909866333008,2007-03-22
18.42902183532715,2007-03-23
18.884477615356445,2007-03-26
18.788593292236328,2007-03-27
18.81256675720215,2007-03-28
18.779006958007812,2007-03-29
16.32915687561035,2007-03-30
17.201696395874023,2007-04-02
17.398269653320312,2007-04-03
17.86810302734375,2007-04-04
17.882490158081055,2007-04-05
17.86810302734375,2007-04-09
17.973573684692383,2007-04-10
17.498943328857422,2007-04-11
17.738656997680664,2007-04-12
18.050283432006836,2007-04-13
18.620800018310547,2007-04-16
18.568052291870117,2007-04-17
18.702299118041992,2007-04-18
18.654354095458984,2007-04-19
18.601619720458984,2007-04-20
18.457782745361328,2007-04-23
18.246858596801758,2007-04-24
18.462581634521484,2007-04-25
18.457782745361328,2007-04-26
18.534500122070312,2007-04-27
18.2085018157959,2007-04-30
18.174928665161133,2007-05-01
18.496150970458984,2007-05-02
18.29478645324707,2007-05-03
18.366703033447266,2007-05-04
18.395469665527344,2007-05-07
18.467376708984375,2007-05-08
18.59203338623047,2007-05-09
18.544084548950195,2007-05-10
18.659149169921875,2007-05-11
18.69270896911621,2007-05-14
18.500844955444336,2007-05-15
18.251405715942383,2007-05-16
19.018884658813477,2007-05-17
19.604084014892578,2007-05-18
19.70960807800293,2007-05-21
19.632858276367188,2007-05-22
19.186767578125,2007-05-23
18.82701301574707,2007-05-24
19.00449562072754,2007-05-25
19.042863845825195,2007-05-29
19.177175521850586,2007-05-30
19.205947875976562,2007-05-31
19.436203002929688,2007-06-01
19.752775192260742,2007-06-04
19.455385208129883,2007-06-05
19.186767578125,2007-06-06
19.172380447387695,2007-06-07
19.52253532409668,2007-06-08
19.455385208129883,2007-06-11
19.263525009155273,2007-06-12
19.364238739013672,2007-06-13
19.613672256469727,2007-06-14
19.752775192260742,2007-06-15
19.570497512817383,2007-06-18
19.6424560546875,2007-06-19
19.580097198486328,2007-06-20
19.68082618713379,2007-06-21
19.292293548583984,2007-06-22
18.94693946838379,2007-06-25
18.956531524658203,2007-06-26
18.966129302978516,2007-06-27
18.850997924804688,2007-06-28
19.018884658813477,2007-06-29
18.956531524658203,2007-07-02
18.918155670166016,2007-07-03
19.157983779907227,2007-07-05
19.172380447387695,2007-07-06
19.30189323425293,2007-07-09
19.062053680419922,2007-07-10
19.042863845825195,2007-07-11
19.124412536621094,2007-07-12
19.359455108642578,2007-07-13
19.02847671508789,2007-07-16
19.0716495513916,2007-07-17
18.678316116333008,2007-07-18
18.644737243652344,2007-07-19
18.42409324645996,2007-07-20
18.53441619873047,2007-07-23
18.304174423217773,2007-07-24
18.71190071105957,2007-07-25
17.757352828979492,2007-07-26
17.527116775512695,2007-07-27
17.4599609375,2007-07-30
17.93962860107422,2007-07-31
17.97800064086914,2007-08-01
18.227428436279297,2007-08-02
17.810117721557617,2007-08-03
18.57279396057129,2007-08-06
18.52002716064453,2007-08-07
18.29938507080078,2007-08-08
17.829296112060547,2007-08-09
17.4599609375,2007-08-10
17.488737106323242,2007-08-13
17.546293258666992,2007-08-14
17.282333374023438,2007-08-15
17.157562255859375,2007-08-16
17.277538299560547,2007-08-17
17.24874496459961,2007-08-20
17.272737503051758,2007-08-21
18.06462860107422,2007-08-22
18.11261558532715,2007-08-23
18.266210556030273,2007-08-24
18.290193557739258,2007-08-27
18.026227951049805,2007-08-28
18.318994522094727,2007-08-29
18.8469181060791,2007-08-30
18.94770050048828,2007-08-31
19.110877990722656,2007-09-04
19.019689559936523,2007-09-05
19.125280380249023,2007-09-06
18.9237003326416,2007-09-07
18.64055061340332,2007-09-10
18.957300186157227,2007-09-11
19.23565673828125,2007-09-12
19.130069732666016,2007-09-13
19.581207275390625,2007-09-14
19.518810272216797,2007-09-17
19.91236114501953,2007-09-18
20.157133102416992,2007-09-19
20.109134674072266,2007-09-20
20.17152214050293,2007-09-21
20.296310424804688,2007-09-24
20.598661422729492,2007-09-25
20.113935470581055,2007-09-26
20.421085357666016,2007-09-27
21.222576141357422,2007-09-28
21.371353149414062,2007-10-01
21.318571090698242,2007-10-02
21.112192153930664,2007-10-03
21.06419563293457,2007-10-04
21.659313201904297,2007-10-05
21.236974716186523,2007-10-08
21.577720642089844,2007-10-09
21.601720809936523,2007-10-10
21.371353149414062,2007-10-11
21.481740951538086,2007-10-12
21.337753295898438,2007-10-15
21.563325881958008,2007-10-16
21.63051986694336,2007-10-17
21.841686248779297,2007-10-18
21.342559814453125,2007-10-19
21.72650146484375,2007-10-22
21.692909240722656,2007-10-23
22.172840118408203,2007-10-24
21.88008689880371,2007-10-25
21.937673568725586,2007-10-26
22.264028549194336,2007-10-29
22.355215072631836,2007-10-30
22.825546264648438,2007-10-31
22.7967586517334,2007-11-01
22.710363388061523,2007-11-02
22.206436157226562,2007-11-05
22.302417755126953,2007-11-06
22.009668350219727,2007-11-07
21.760107040405273,2007-11-08
21.577720642089844,2007-11-09
21.227375030517578,2007-11-12
21.56812286376953,2007-11-13
21.280031204223633,2007-11-14
21.126401901245117,2007-11-15
21.126401901245117,2007-11-16
20.502201080322266,2007-11-19
20.665454864501953,2007-11-20
20.71346664428711,2007-11-21
21.020763397216797,2007-11-23
20.742277145385742,2007-11-26
20.737476348876953,2007-11-27
20.99195098876953,2007-11-28
21.107187271118164,2007-11-29
20.751876831054688,2007-11-30
20.59343147277832,2007-12-03
20.742277145385742,2007-12-04
21.145599365234375,2007-12-05
21.31365966796875,2007-12-06
21.280031204223633,2007-12-07
21.48650360107422,2007-12-10
21.015960693359375,2007-12-11
20.828710556030273,2007-12-12
21.34246063232422,2007-12-13
21.19842529296875,2007-12-14
21.09278106689453,2007-12-17
20.934350967407227,2007-12-18
20.843114852905273,2007-12-19
20.454193115234375,2007-12-20
20.655853271484375,2007-12-21
21.750585556030273,2007-12-24
21.577722549438477,2007-12-26
21.577722549438477,2007-12-27
22.009862899780273,2007-12-28
22.336360931396484,2007-12-31
21.736183166503906,2008-01-02
21.707361221313477,2008-01-03
18.327146530151367,2008-01-04
17.6357421875,2008-01-07
17.626123428344727,2008-01-08
18.23111915588379,2008-01-09
18.7736759185791,2008-01-10
18.39436912536621,2008-01-11
18.399169921875,2008-01-14
17.755767822265625,2008-01-15
18.12067985534668,2008-01-16
17.856597900390625,2008-01-17
17.717365264892578,2008-01-18
17.86620330810547,2008-01-22
17.813396453857422,2008-01-23
18.015050888061523,2008-01-24
17.554105758666992,2008-01-25
17.774974822998047,2008-01-28
17.68375015258789,2008-01-29
17.534902572631836,2008-01-30
17.90462303161621,2008-01-31
18.466386795043945,2008-02-01
18.586423873901367,2008-02-04
18.27433967590332,2008-02-05
18.087081909179688,2008-02-06
18.25992774963379,2008-02-07
18.451984405517578,2008-02-08
18.672853469848633,2008-02-11
18.92253303527832,2008-02-12
19.19634246826172,2008-02-13
18.783212661743164,2008-02-14
18.60066795349121,2008-02-15
18.519004821777344,2008-02-19
18.845657348632812,2008-02-20
18.888904571533203,2008-02-21
18.898508071899414,2008-02-22
19.657516479492188,2008-02-25
20.176340103149414,2008-02-26
20.205171585083008,2008-02-27
19.647911071777344,2008-02-28
19.05704689025879,2008-02-29
19.249197006225586,2008-03-03
19.489383697509766,2008-03-04
19.450956344604492,2008-03-05
18.38928985595703,2008-03-06
18.374881744384766,2008-03-07
18.326854705810547,2008-03-10
18.62468147277832,2008-03-11
18.567045211791992,2008-03-12
18.466150283813477,2008-03-13
18.22595977783203,2008-03-14
17.947336196899414,2008-03-17
18.667922973632812,2008-03-18
18.893701553344727,2008-03-19
19.21556854248047,2008-03-20
19.350072860717773,2008-03-24
18.908119201660156,2008-03-25
18.759191513061523,2008-03-26
19.037822723388672,2008-03-27
19.604679107666016,2008-03-28
19.868892669677734,2008-03-31
20.800846099853516,2008-04-01
20.503009796142578,2008-04-02
20.5078125,2008-04-03
20.579866409301758,2008-04-04
20.430946350097656,2008-04-07
20.5078125,2008-04-08
20.05143928527832,2008-04-09
19.82085609436035,2008-04-10
19.508602142333984,2008-04-11
19.383695602416992,2008-04-14
19.282812118530273,2008-04-15
19.82085609436035,2008-04-16
19.816051483154297,2008-04-17
20.113889694213867,2008-04-18
20.104280471801758,2008-04-21
19.69594383239746,2008-04-22
19.84967803955078,2008-04-23
20.834474563598633,2008-04-24
21.093889236450195,2008-04-25
21.02663230895996,2008-04-28
21.41093635559082,2008-04-29
21.262022018432617,2008-04-30
21.72319984436035,2008-05-01
21.761619567871094,2008-05-02
21.785642623901367,2008-05-05
21.286043167114258,2008-05-06
20.954570770263672,2008-05-07
20.89212417602539,2008-05-08
21.012226104736328,2008-05-09
20.949769973754883,2008-05-12
21.454179763793945,2008-05-13
21.680057525634766,2008-05-14
21.93959617614746,2008-05-15
22.34330177307129,2008-05-16
21.93959617614746,2008-05-19
21.973230361938477,2008-05-20
21.809823989868164,2008-05-21
21.843467712402344,2008-05-22
21.718509674072266,2008-05-23
22.098194122314453,2008-05-27
22.64125633239746,2008-05-28
22.52592658996582,2008-05-29
22.69413185119629,2008-05-30
22.328872680664062,2008-06-02
22.58840560913086,2008-06-03
23.155513763427734,2008-06-04
23.59286880493164,2008-06-05
22.78544807434082,2008-06-06
22.58840560913086,2008-06-09
22.16547203063965,2008-06-10
21.958810806274414,2008-06-11
