MOLX,Date
0.7610399723052979,1979-12-05
0.7938100099563599,1979-12-06
0.785610020160675,1979-12-07
0.785610020160675,1979-12-10
0.785610020160675,1979-12-11
0.785610020160675,1979-12-12
0.7774199843406677,1979-12-13
0.7774199843406677,1979-12-14
0.7774199843406677,1979-12-17
0.7774199843406677,1979-12-18
0.7774199843406677,1979-12-19
0.7774199843406677,1979-12-20
0.785610020160675,1979-12-21
0.7610399723052979,1979-12-24
0.7610399723052979,1979-12-26
0.7610399723052979,1979-12-27
0.7610399723052979,1979-12-28
0.7610399723052979,1979-12-31
0.7610399723052979,1980-01-02
0.7365599870681763,1980-01-03
0.7365599870681763,1980-01-04
0.7446500062942505,1980-01-07
0.7610399723052979,1980-01-08
0.7774199843406677,1980-01-09
0.7774199843406677,1980-01-10
0.785610020160675,1980-01-11
0.8347700238227844,1980-01-14
0.842960000038147,1980-01-15
0.842960000038147,1980-01-16
0.842960000038147,1980-01-17
0.8265699744224548,1980-01-18
0.8265699744224548,1980-01-21
0.8347700238227844,1980-01-22
0.8265699744224548,1980-01-23
0.8265699744224548,1980-01-24
0.8265699744224548,1980-01-25
0.8265699744224548,1980-01-28
0.8183799982070923,1980-01-29
0.8101900219917297,1980-01-30
0.8183799982070923,1980-01-31
0.8183799982070923,1980-02-01
0.8183799982070923,1980-02-04
0.8101900219917297,1980-02-05
0.8101900219917297,1980-02-06
0.8101900219917297,1980-02-07
0.8101900219917297,1980-02-08
0.7774199843406677,1980-02-11
0.7774199843406677,1980-02-12
0.7774199843406677,1980-02-13
0.7693300247192383,1980-02-14
0.7693300247192383,1980-02-15
0.7693300247192383,1980-02-19
0.7774199843406677,1980-02-20
0.7774199843406677,1980-02-21
0.7774199843406677,1980-02-22
0.7693300247192383,1980-02-25
0.7693300247192383,1980-02-26
0.7610399723052979,1980-02-27
0.7610399723052979,1980-02-28
0.7610399723052979,1980-02-29
0.7529500126838684,1980-03-03
0.7529500126838684,1980-03-04
0.7529500126838684,1980-03-05
0.7365599870681763,1980-03-06
0.7365599870681763,1980-03-07
0.7365599870681763,1980-03-10
0.7365599870681763,1980-03-11
0.7365599870681763,1980-03-12
0.7283700108528137,1980-03-13
0.7119899988174438,1980-03-14
0.6955999732017517,1980-03-17
0.6711300015449524,1980-03-18
0.6628400087356567,1980-03-19
0.6628400087356567,1980-03-20
0.6547499895095825,1980-03-21
0.6465499997138977,1980-03-24
0.6465499997138977,1980-03-25
0.6465499997138977,1980-03-26
0.6465499997138977,1980-03-27
0.6547499895095825,1980-03-28
0.6875100135803223,1980-03-31
0.6955999732017517,1980-04-01
0.6955999732017517,1980-04-02
0.6955999732017517,1980-04-03
0.6955999732017517,1980-04-07
0.6955999732017517,1980-04-08
0.6955999732017517,1980-04-09
0.6955999732017517,1980-04-10
0.6792200207710266,1980-04-11
0.6792200207710266,1980-04-14
0.6792200207710266,1980-04-15
0.6792200207710266,1980-04-16
0.6792200207710266,1980-04-17
0.6792200207710266,1980-04-18
0.6792200207710266,1980-04-21
0.6792200207710266,1980-04-22
0.6792200207710266,1980-04-23
0.6792200207710266,1980-04-24
0.6792200207710266,1980-04-25
0.6792200207710266,1980-04-28
0.6792200207710266,1980-04-29
0.6875100135803223,1980-04-30
0.6792200207710266,1980-05-01
0.6792200207710266,1980-05-02
0.6792200207710266,1980-05-05
0.6792200207710266,1980-05-06
0.6792200207710266,1980-05-07
0.6792200207710266,1980-05-08
0.6792200207710266,1980-05-09
0.6383600234985352,1980-05-12
0.6383600234985352,1980-05-13
0.6383600234985352,1980-05-14
0.6383600234985352,1980-05-15
0.6465499997138977,1980-05-16
0.6465499997138977,1980-05-19
0.6628400087356567,1980-05-20
0.6711300015449524,1980-05-21
0.6792200207710266,1980-05-22
0.6875100135803223,1980-05-23
0.6875100135803223,1980-05-27
0.6792200207710266,1980-05-28
0.6792200207710266,1980-05-29
0.6792200207710266,1980-05-30
0.6875100135803223,1980-06-02
0.6792200207710266,1980-06-03
0.6792200207710266,1980-06-04
0.6792200207710266,1980-06-05
0.6792200207710266,1980-06-06
0.6792200207710266,1980-06-09
0.6792200207710266,1980-06-10
0.6792200207710266,1980-06-11
0.6792200207710266,1980-06-12
0.6792200207710266,1980-06-13
0.6792200207710266,1980-06-16
0.6792200207710266,1980-06-17
0.6792200207710266,1980-06-18
0.6875100135803223,1980-06-19
0.6875100135803223,1980-06-20
0.6792200207710266,1980-06-23
0.6792200207710266,1980-06-24
0.6875100135803223,1980-06-25
0.6792200207710266,1980-06-26
0.6792200207710266,1980-06-27
0.6792200207710266,1980-06-30
0.6792200207710266,1980-07-01
0.6792200207710266,1980-07-02
0.6875100135803223,1980-07-03
0.7119899988174438,1980-07-07
0.7119899988174438,1980-07-08
0.7119899988174438,1980-07-09
0.703790009021759,1980-07-10
0.703790009021759,1980-07-11
0.7119899988174438,1980-07-14
0.7610399723052979,1980-07-15
0.7610399723052979,1980-07-16
0.7610399723052979,1980-07-17
0.785610020160675,1980-07-18
0.8265699744224548,1980-07-21
0.8347600102424622,1980-07-22
0.8347600102424622,1980-07-23
0.8265699744224548,1980-07-24
0.8183799982070923,1980-07-25
0.8183799982070923,1980-07-28
0.8183799982070923,1980-07-29
0.8183799982070923,1980-07-30
0.8183799982070923,1980-07-31
0.8183799982070923,1980-08-01
0.8183799982070923,1980-08-04
0.8183799982070923,1980-08-05
0.8183799982070923,1980-08-06
0.8757200241088867,1980-08-07
0.8593400120735168,1980-08-08
0.8593400120735168,1980-08-11
0.8674299716949463,1980-08-12
0.8674299716949463,1980-08-13
0.8674299716949463,1980-08-14
0.8674299716949463,1980-08-15
0.8674299716949463,1980-08-18
0.8674299716949463,1980-08-19
0.8757200241088867,1980-08-20
0.8838199973106384,1980-08-21
0.9165800213813782,1980-08-22
0.9329699873924255,1980-08-25
0.9329699873924255,1980-08-26
0.9411600232124329,1980-08-27
0.9411600232124329,1980-08-28
0.9411600232124329,1980-08-29
0.9411600232124329,1980-09-02
0.9411600232124329,1980-09-03
0.9411600232124329,1980-09-04
0.957539975643158,1980-09-05
0.957539975643158,1980-09-08
0.957539975643158,1980-09-09
0.9739300012588501,1980-09-10
0.9739300012588501,1980-09-11
0.9739300012588501,1980-09-12
0.9739300012588501,1980-09-15
1.0065900087356567,1980-09-16
1.0884100198745728,1980-09-17
1.0966999530792236,1980-09-18
1.1375600099563599,1980-09-19
1.1538499593734741,1980-09-22
1.1538499593734741,1980-09-23
1.1538499593734741,1980-09-24
1.0884100198745728,1980-09-25
1.0803200006484985,1980-09-26
1.0311700105667114,1980-09-29
1.0475499629974365,1980-09-30
1.0557399988174438,1980-10-01
1.0557399988174438,1980-10-02
1.0884100198745728,1980-10-03
1.1047999858856201,1980-10-06
1.1047999858856201,1980-10-07
1.1129900217056274,1980-10-08
1.1129900217056274,1980-10-09
1.1047999858856201,1980-10-10
1.1047999858856201,1980-10-13
1.1047999858856201,1980-10-14
1.1211800575256348,1980-10-15
1.1211800575256348,1980-10-16
1.1047999858856201,1980-10-17
1.1047999858856201,1980-10-20
1.1047999858856201,1980-10-21
1.1047999858856201,1980-10-22
1.1047999858856201,1980-10-23
1.1047999858856201,1980-10-24
1.1047999858856201,1980-10-27
1.1047999858856201,1980-10-28
1.1047999858856201,1980-10-29
1.1047999858856201,1980-10-30
1.1047999858856201,1980-10-31
1.1047999858856201,1980-11-03
1.1211800575256348,1980-11-05
1.1211800575256348,1980-11-06
1.1211800575256348,1980-11-07
1.1211800575256348,1980-11-10
1.1538499593734741,1980-11-11
1.1538499593734741,1980-11-12
1.1866099834442139,1980-11-13
1.1948100328445435,1980-11-14
1.2029999494552612,1980-11-17
1.2193800210952759,1980-11-18
1.2275700569152832,1980-11-19
1.2275700569152832,1980-11-20
1.2275700569152832,1980-11-21
1.2275700569152832,1980-11-24
1.235759973526001,1980-11-25
1.235759973526001,1980-11-26
1.235759973526001,1980-11-28
1.235759973526001,1980-12-01
1.235759973526001,1980-12-02
1.235759973526001,1980-12-03
1.235759973526001,1980-12-04
1.235759973526001,1980-12-05
1.2439600229263306,1980-12-08
1.2439600229263306,1980-12-09
1.2439600229263306,1980-12-10
1.2439600229263306,1980-12-11
1.235759973526001,1980-12-12
1.235759973526001,1980-12-15
1.235759973526001,1980-12-16
1.235759973526001,1980-12-17
1.235759973526001,1980-12-18
1.235759973526001,1980-12-19
1.235759973526001,1980-12-22
1.235759973526001,1980-12-23
1.235759973526001,1980-12-24
1.235759973526001,1980-12-26
1.235759973526001,1980-12-29
1.235759973526001,1980-12-30
1.2439600229263306,1980-12-31
1.2439600229263306,1981-01-02
1.2439600229263306,1981-01-05
1.2603399753570557,1981-01-06
1.301300048828125,1981-01-07
1.301300048828125,1981-01-08
1.301300048828125,1981-01-09
1.3093899488449097,1981-01-12
1.301300048828125,1981-01-13
1.301300048828125,1981-01-14
1.301300048828125,1981-01-15
1.301300048828125,1981-01-16
1.301300048828125,1981-01-19
1.301300048828125,1981-01-20
1.2930099964141846,1981-01-21
1.2930099964141846,1981-01-22
1.2930099964141846,1981-01-23
1.2930099964141846,1981-01-26
1.2930099964141846,1981-01-27
1.2930099964141846,1981-01-28
1.2930099964141846,1981-01-29
1.2930099964141846,1981-01-30
1.2930099964141846,1981-02-02
1.2930099964141846,1981-02-03
1.2930099964141846,1981-02-04
1.2930099964141846,1981-02-05
1.2930099964141846,1981-02-06
1.2930099964141846,1981-02-09
1.2930099964141846,1981-02-10
1.2930099964141846,1981-02-11
1.2930099964141846,1981-02-12
1.2849199771881104,1981-02-13
1.2849199771881104,1981-02-17
1.2766200304031372,1981-02-18
1.2766200304031372,1981-02-19
1.268530011177063,1981-02-20
1.268530011177063,1981-02-23
1.268530011177063,1981-02-24
1.2603399753570557,1981-02-25
1.252150058746338,1981-02-26
1.2439600229263306,1981-02-27
1.2439600229263306,1981-03-02
1.2439600229263306,1981-03-03
1.235759973526001,1981-03-04
1.235759973526001,1981-03-05
1.235759973526001,1981-03-06
1.235759973526001,1981-03-09
1.252150058746338,1981-03-10
1.252150058746338,1981-03-11
1.252150058746338,1981-03-12
1.252150058746338,1981-03-13
1.252150058746338,1981-03-16
1.252150058746338,1981-03-17
1.252150058746338,1981-03-18
1.252150058746338,1981-03-19
1.252150058746338,1981-03-20
1.252150058746338,1981-03-23
1.252769947052002,1981-03-24
1.2772599458694458,1981-03-25
1.3019499778747559,1981-03-26
1.4000999927520752,1981-03-27
1.4083000421524048,1981-03-30
1.4083000421524048,1981-03-31
1.4000999927520752,1981-04-01
1.4000999927520752,1981-04-02
1.4000999927520752,1981-04-03
1.3918999433517456,1981-04-06
1.3918999433517456,1981-04-07
1.4000999927520752,1981-04-08
1.5311299562454224,1981-04-09
1.5475300550460815,1981-04-10
1.5475300550460815,1981-04-13
1.6457799673080444,1981-04-14
1.6457799673080444,1981-04-15
1.6457799673080444,1981-04-16
1.629390001296997,1981-04-20
1.629390001296997,1981-04-21
1.629390001296997,1981-04-22
1.629390001296997,1981-04-23
1.629390001296997,1981-04-24
1.6047999858856201,1981-04-27
1.5802099704742432,1981-04-28
1.5721100568771362,1981-04-29
1.5721100568771362,1981-04-30
1.514739990234375,1981-05-01
1.4983500242233276,1981-05-04
1.4983500242233276,1981-05-05
1.4983500242233276,1981-05-06
1.4983500242233276,1981-05-07
1.5557199716567993,1981-05-08
1.6047999858856201,1981-05-11
1.6457799673080444,1981-05-12
1.6785600185394287,1981-05-13
1.6621700525283813,1981-05-14
1.6703599691390991,1981-05-15
1.6703599691390991,1981-05-18
1.6785600185394287,1981-05-19
1.6785600185394287,1981-05-20
1.6866600513458252,1981-05-21
1.6866600513458252,1981-05-22
1.6866600513458252,1981-05-26
1.7113499641418457,1981-05-27
1.71943998336792,1981-05-28
1.71943998336792,1981-05-29
1.71943998336792,1981-06-01
1.7276400327682495,1981-06-02
1.7276400327682495,1981-06-03
1.7358299493789673,1981-06-04
1.7604199647903442,1981-06-05
1.7604199647903442,1981-06-08
1.7604199647903442,1981-06-09
1.7604199647903442,1981-06-10
1.809499979019165,1981-06-11
1.8258899450302124,1981-06-12
1.8913500308990479,1981-06-15
1.8913500308990479,1981-06-16
1.8586699962615967,1981-06-17
1.809499979019165,1981-06-18
1.784909963607788,1981-06-19
1.7768100500106812,1981-06-22
1.7604199647903442,1981-06-23
1.71943998336792,1981-06-24
1.694949984550476,1981-06-25
1.6539700031280518,1981-06-26
1.6539700031280518,1981-06-29
1.6539700031280518,1981-06-30
1.629390001296997,1981-07-01
1.5311299562454224,1981-07-02
1.5229400396347046,1981-07-06
1.5229400396347046,1981-07-07
1.5311299562454224,1981-07-08
1.5229400396347046,1981-07-09
1.5229400396347046,1981-07-10
1.5229400396347046,1981-07-13
1.539330005645752,1981-07-14
1.59660005569458,1981-07-15
1.59660005569458,1981-07-16
1.59660005569458,1981-07-17
1.59660005569458,1981-07-20
1.59660005569458,1981-07-21
1.59660005569458,1981-07-22
1.59660005569458,1981-07-23
1.59660005569458,1981-07-24
1.59660005569458,1981-07-27
1.59660005569458,1981-07-28
1.59660005569458,1981-07-29
1.6047999858856201,1981-07-30
1.6047999858856201,1981-07-31
1.5802099704742432,1981-08-03
1.5802099704742432,1981-08-04
1.5721100568771362,1981-08-05
1.5802099704742432,1981-08-06
1.5802099704742432,1981-08-07
1.59660005569458,1981-08-10
1.629390001296997,1981-08-11
1.629390001296997,1981-08-12
1.629390001296997,1981-08-13
1.629390001296997,1981-08-14
1.629390001296997,1981-08-17
1.5885100364685059,1981-08-18
1.5885100364685059,1981-08-19
1.5885100364685059,1981-08-20
1.5885100364685059,1981-08-21
1.5557199716567993,1981-08-24
1.5311299562454224,1981-08-25
1.5311299562454224,1981-08-26
1.5229400396347046,1981-08-27
1.4983500242233276,1981-08-28
1.4819600582122803,1981-08-31
1.4819600582122803,1981-09-01
1.4819600582122803,1981-09-02
1.4656699895858765,1981-09-03
1.4574700593948364,1981-09-04
1.4083000421524048,1981-09-08
1.367419958114624,1981-09-09
1.367419958114624,1981-09-10
1.367419958114624,1981-09-11
1.367419958114624,1981-09-14
1.367419958114624,1981-09-15
1.367419958114624,1981-09-16
1.367419958114624,1981-09-17
1.367419958114624,1981-09-18
1.367419958114624,1981-09-21
1.367419958114624,1981-09-22
1.3510199785232544,1981-09-23
1.383810043334961,1981-09-24
1.3182400465011597,1981-09-25
1.3019499778747559,1981-09-28
1.3182400465011597,1981-09-29
1.3264399766921997,1981-09-30
1.3510199785232544,1981-10-01
1.367419958114624,1981-10-02
1.4000999927520752,1981-10-05
1.4000999927520752,1981-10-06
1.4000999927520752,1981-10-07
1.4000999927520752,1981-10-08
1.4000999927520752,1981-10-09
1.4000999927520752,1981-10-12
1.4000999927520752,1981-10-13
1.383810043334961,1981-10-14
1.383810043334961,1981-10-15
1.3918999433517456,1981-10-16
1.3918999433517456,1981-10-19
1.383810043334961,1981-10-20
1.4246900081634521,1981-10-21
1.4246900081634521,1981-10-22
1.4246900081634521,1981-10-23
1.4246900081634521,1981-10-26
1.4410799741744995,1981-10-27
1.4410799741744995,1981-10-28
1.4410799741744995,1981-10-29
1.449280023574829,1981-10-30
1.539330005645752,1981-11-02
1.5311299562454224,1981-11-03
1.539330005645752,1981-11-04
1.539330005645752,1981-11-05
1.539330005645752,1981-11-06
1.539330005645752,1981-11-09
1.6047999858856201,1981-11-10
1.6047999858856201,1981-11-11
1.6047999858856201,1981-11-12
1.59660005569458,1981-11-13
1.59660005569458,1981-11-16
1.5885100364685059,1981-11-17
1.5885100364685059,1981-11-18
1.5885100364685059,1981-11-19
1.5885100364685059,1981-11-20
1.5885100364685059,1981-11-23
1.5885100364685059,1981-11-24
1.5885100364685059,1981-11-25
1.5885100364685059,1981-11-27
1.5885100364685059,1981-11-30
1.5885100364685059,1981-12-01
1.5885100364685059,1981-12-02
1.5885100364685059,1981-12-03
1.5885100364685059,1981-12-04
1.5885100364685059,1981-12-07
1.5885100364685059,1981-12-08
1.5885100364685059,1981-12-09
1.5885100364685059,1981-12-10
1.5885100364685059,1981-12-11
1.5885100364685059,1981-12-14
1.5638200044631958,1981-12-15
1.5557199716567993,1981-12-16
1.5557199716567993,1981-12-17
1.5557199716567993,1981-12-18
1.5557199716567993,1981-12-21
1.5475300550460815,1981-12-22
1.5475300550460815,1981-12-23
1.5475300550460815,1981-12-24
1.539330005645752,1981-12-28
1.539330005645752,1981-12-29
1.5311299562454224,1981-12-30
1.5311299562454224,1981-12-31
1.5229400396347046,1982-01-04
1.514739990234375,1982-01-05
1.5229400396347046,1982-01-06
1.5229400396347046,1982-01-07
1.5229400396347046,1982-01-08
1.4819600582122803,1982-01-11
1.4656699895858765,1982-01-12
1.4574700593948364,1982-01-13
1.449280023574829,1982-01-14
1.4574700593948364,1982-01-15
1.4410799741744995,1982-01-18
1.4410799741744995,1982-01-19
1.4410799741744995,1982-01-20
1.4410799741744995,1982-01-21
1.4328800439834595,1982-01-22
1.4083000421524048,1982-01-25
1.342829942703247,1982-01-26
1.3182400465011597,1982-01-27
1.342829942703247,1982-01-28
1.383810043334961,1982-01-29
1.383810043334961,1982-02-01
1.383810043334961,1982-02-02
1.383810043334961,1982-02-03
1.383810043334961,1982-02-04
1.383810043334961,1982-02-05
1.383810043334961,1982-02-08
1.367419958114624,1982-02-09
1.4164899587631226,1982-02-10
1.4246900081634521,1982-02-11
1.4246900081634521,1982-02-12
1.449280023574829,1982-02-16
1.449280023574829,1982-02-17
1.4656699895858765,1982-02-18
1.4656699895858765,1982-02-19
1.4574700593948364,1982-02-22
1.4410799741744995,1982-02-23
1.4410799741744995,1982-02-24
1.4328800439834595,1982-02-25
1.4246900081634521,1982-02-26
1.4246900081634521,1982-03-01
1.4246900081634521,1982-03-02
1.4164899587631226,1982-03-03
1.367419958114624,1982-03-04
1.367419958114624,1982-03-05
1.3264399766921997,1982-03-08
1.2855600118637085,1982-03-09
1.2855600118637085,1982-03-10
1.2855600118637085,1982-03-11
1.2855600118637085,1982-03-12
1.2855600118637085,1982-03-15
1.2855600118637085,1982-03-16
1.2855600118637085,1982-03-17
1.3182400465011597,1982-03-18
1.334630012512207,1982-03-19
1.342829942703247,1982-03-22
1.3264399766921997,1982-03-23
1.334630012512207,1982-03-24
1.3264399766921997,1982-03-25
1.3182400465011597,1982-03-26
1.3100500106811523,1982-03-29
1.3100500106811523,1982-03-30
1.3019499778747559,1982-03-31
1.3019499778747559,1982-04-01
1.3100500106811523,1982-04-02
1.3264399766921997,1982-04-05
1.367419958114624,1982-04-06
1.4083000421524048,1982-04-07
1.4656699895858765,1982-04-08
1.514739990234375,1982-04-12
1.514739990234375,1982-04-13
1.539330005645752,1982-04-14
1.5557199716567993,1982-04-15
1.5557199716567993,1982-04-16
1.5557199716567993,1982-04-19
1.5557199716567993,1982-04-20
1.5557199716567993,1982-04-21
1.5557199716567993,1982-04-22
1.5638200044631958,1982-04-23
1.5885100364685059,1982-04-26
1.5885100364685059,1982-04-27
1.5885100364685059,1982-04-28
1.59660005569458,1982-04-29
1.5885100364685059,1982-04-30
1.5885100364685059,1982-05-03
1.59660005569458,1982-05-04
1.59660005569458,1982-05-05
1.59660005569458,1982-05-06
1.6129900217056274,1982-05-07
1.6129900217056274,1982-05-10
1.6129900217056274,1982-05-11
1.6129900217056274,1982-05-12
1.6129900217056274,1982-05-13
1.6129900217056274,1982-05-14
1.6457799673080444,1982-05-17
1.6539700031280518,1982-05-18
1.6457799673080444,1982-05-19
1.6457799673080444,1982-05-20
1.6047999858856201,1982-05-21
1.6047999858856201,1982-05-24
1.59660005569458,1982-05-25
1.5721100568771362,1982-05-26
1.5721100568771362,1982-05-27
1.5638200044631958,1982-05-28
1.5638200044631958,1982-06-01
1.5721100568771362,1982-06-02
1.5638200044631958,1982-06-03
1.5475300550460815,1982-06-04
1.5475300550460815,1982-06-07
1.5475300550460815,1982-06-08
1.539330005645752,1982-06-09
1.539330005645752,1982-06-10
1.5475300550460815,1982-06-11
1.5475300550460815,1982-06-14
1.5311299562454224,1982-06-15
1.5311299562454224,1982-06-16
1.4983500242233276,1982-06-17
1.4574700593948364,1982-06-18
1.4083000421524048,1982-06-21
1.4164899587631226,1982-06-22
1.4410799741744995,1982-06-23
1.4656699895858765,1982-06-24
1.4738600254058838,1982-06-25
1.4819600582122803,1982-06-28
1.4819600582122803,1982-06-29
1.4819600582122803,1982-06-30
1.4819600582122803,1982-07-01
1.4983500242233276,1982-07-02
1.4983500242233276,1982-07-06
1.4983500242233276,1982-07-07
1.4983500242233276,1982-07-08
1.4983500242233276,1982-07-09
1.5311299562454224,1982-07-12
1.5638200044631958,1982-07-13
1.5475300550460815,1982-07-14
1.5557199716567993,1982-07-15
1.5475300550460815,1982-07-16
1.5557199716567993,1982-07-19
1.5557199716567993,1982-07-20
1.5557199716567993,1982-07-21
1.5557199716567993,1982-07-22
1.5557199716567993,1982-07-23
1.5557199716567993,1982-07-26
1.5557199716567993,1982-07-27
1.5557199716567993,1982-07-28
1.5557199716567993,1982-07-29
1.5557199716567993,1982-07-30
1.5557199716567993,1982-08-02
1.5638200044631958,1982-08-03
1.4983500242233276,1982-08-04
1.4983500242233276,1982-08-05
1.4819600582122803,1982-08-06
1.449280023574829,1982-08-09
1.4246900081634521,1982-08-10
1.4164899587631226,1982-08-11
1.342829942703247,1982-08-12
1.342829942703247,1982-08-13
1.3918999433517456,1982-08-16
1.4000999927520752,1982-08-17
1.4083000421524048,1982-08-18
1.4000999927520752,1982-08-19
1.4819600582122803,1982-08-20
1.5229400396347046,1982-08-23
1.5475300550460815,1982-08-24
1.5475300550460815,1982-08-25
1.5475300550460815,1982-08-26
1.539330005645752,1982-08-27
1.5229400396347046,1982-08-30
1.5311299562454224,1982-08-31
1.6047999858856201,1982-09-01
1.6129900217056274,1982-09-02
1.6539700031280518,1982-09-03
1.6703599691390991,1982-09-07
1.6621700525283813,1982-09-08
1.6703599691390991,1982-09-09
1.6703599691390991,1982-09-10
1.6785600185394287,1982-09-13
1.7440299987792969,1982-09-14
1.7358299493789673,1982-09-15
1.7358299493789673,1982-09-16
1.8176900148391724,1982-09-17
1.8176900148391724,1982-09-20
1.8176900148391724,1982-09-21
1.8176900148391724,1982-09-22
1.8176900148391724,1982-09-23
1.8176900148391724,1982-09-24
1.8176900148391724,1982-09-27
1.8176900148391724,1982-09-28
1.809499979019165,1982-09-29
1.809499979019165,1982-09-30
1.7932000160217285,1982-10-01
1.7113499641418457,1982-10-04
1.6703599691390991,1982-10-05
1.694949984550476,1982-10-06
1.7932000160217285,1982-10-07
1.850469946861267,1982-10-08
1.8913500308990479,1982-10-11
1.7604199647903442,1982-10-12
1.7113499641418457,1982-10-13
1.71943998336792,1982-10-14
1.71943998336792,1982-10-15
1.7768100500106812,1982-10-18
1.7440299987792969,1982-10-19
1.7604199647903442,1982-10-20
1.7604199647903442,1982-10-21
1.7604199647903442,1982-10-22
1.7604199647903442,1982-10-25
1.7358299493789673,1982-10-26
1.784909963607788,1982-10-27
1.7604199647903442,1982-10-28
1.850469946861267,1982-10-29
1.8668700456619263,1982-11-01
1.9077500104904175,1982-11-02
1.9979000091552734,1982-11-03
2.00600004196167,1982-11-04
1.9732099771499634,1982-11-05
1.9651199579238892,1982-11-08
1.8913500308990479,1982-11-09
1.8913500308990479,1982-11-10
1.8913500308990479,1982-11-11
1.9077500104904175,1982-11-12
1.9077500104904175,1982-11-15
1.8913500308990479,1982-11-16
1.9405299425125122,1982-11-17
1.9651199579238892,1982-11-18
1.9651199579238892,1982-11-19
1.9651199579238892,1982-11-22
1.9651199579238892,1982-11-23
1.9651199579238892,1982-11-24
1.9732099771499634,1982-11-26
2.0223898887634277,1982-11-29
2.0387799739837646,1982-11-30
2.0551700592041016,1982-12-01
2.0551700592041016,1982-12-02
2.0715599060058594,1982-12-03
2.0960500240325928,1982-12-06
2.1207399368286133,1982-12-07
2.2026000022888184,1982-12-08
2.2026000022888184,1982-12-09
2.2026000022888184,1982-12-10
2.2026000022888184,1982-12-13
2.2026000022888184,1982-12-14
2.1942999362945557,1982-12-15
2.1942999362945557,1982-12-16
2.1942999362945557,1982-12-17
2.2352800369262695,1982-12-20
2.2352800369262695,1982-12-21
2.2434799671173096,1982-12-22
2.2680699825286865,1982-12-23
2.2680699825286865,1982-12-27
2.2680699825286865,1982-12-28
2.2680699825286865,1982-12-29
2.2680699825286865,1982-12-30
2.2680699825286865,1982-12-31
2.2434799671173096,1983-01-03
2.1534199714660645,1983-01-04
2.0715599060058594,1983-01-05
2.0960500240325928,1983-01-06
2.1124401092529297,1983-01-07
2.0715599060058594,1983-01-10
1.9979000091552734,1983-01-11
2.00600004196167,1983-01-12
2.0223898887634277,1983-01-13
2.1370298862457275,1983-01-14
2.2680699825286865,1983-01-17
2.1942999362945557,1983-01-18
2.2026000022888184,1983-01-19
2.2026000022888184,1983-01-20
2.1124401092529297,1983-01-21
2.0551700592041016,1983-01-24
2.0633699893951416,1983-01-25
2.0633699893951416,1983-01-26
2.1124401092529297,1983-01-27
2.1370298862457275,1983-01-28
2.1288399696350098,1983-01-31
2.1370298862457275,1983-02-01
2.1534199714660645,1983-02-02
2.2270898818969727,1983-02-03
2.2270898818969727,1983-02-04
2.2352800369262695,1983-02-07
2.2434799671173096,1983-02-08
2.292649984359741,1983-02-09
2.3171401023864746,1983-02-10
2.3989999294281006,1983-02-11
2.3989999294281006,1983-02-14
2.4153900146484375,1983-02-15
2.4153900146484375,1983-02-16
2.3989999294281006,1983-02-17
2.3989999294281006,1983-02-18
2.3989999294281006,1983-02-22
2.3989999294281006,1983-02-23
2.3989999294281006,1983-02-24
2.3989999294281006,1983-02-25
2.3989999294281006,1983-02-28
2.3989999294281006,1983-03-01
2.3989999294281006,1983-03-02
2.4563701152801514,1983-03-03
2.472759962081909,1983-03-04
2.5054500102996826,1983-03-07
2.5054500102996826,1983-03-08
2.4891600608825684,1983-03-09
2.4891600608825684,1983-03-10
2.4481799602508545,1983-03-11
2.3989999294281006,1983-03-14
2.3989999294281006,1983-03-15
2.3989999294281006,1983-03-16
2.4153900146484375,1983-03-17
2.4563701152801514,1983-03-18
2.4563701152801514,1983-03-21
2.4563701152801514,1983-03-22
2.472759962081909,1983-03-23
2.480959892272949,1983-03-24
2.5546200275421143,1983-03-25
2.5628199577331543,1983-03-28
2.611989974975586,1983-03-29
2.7101500034332275,1983-03-30
2.718440055847168,1983-03-31
2.685659885406494,1983-04-04
2.6610701084136963,1983-04-05
2.611989974975586,1983-04-06
2.611989974975586,1983-04-07
2.595599889755249,1983-04-08
2.595599889755249,1983-04-11
2.530129909515381,1983-04-12
2.530129909515381,1983-04-13
2.5546200275421143,1983-04-14
2.6200900077819824,1983-04-15
2.693850040435791,1983-04-18
2.693850040435791,1983-04-19
2.759320020675659,1983-04-20
2.759320020675659,1983-04-21
2.767519950866699,1983-04-22
2.775710105895996,1983-04-25
2.777100086212158,1983-04-26
2.809799909591675,1983-04-27
2.7934000492095947,1983-04-28
2.7934000492095947,1983-04-29
2.7934000492095947,1983-05-02
2.7934000492095947,1983-05-03
2.7934000492095947,1983-05-04
2.8180999755859375,1983-05-05
2.8589999675750732,1983-05-06
3.0392000675201416,1983-05-09
3.0392000675201416,1983-05-10
3.0392000675201416,1983-05-11
3.0146000385284424,1983-05-12
3.006500005722046,1983-05-13
2.9655001163482666,1983-05-16
2.9655001163482666,1983-05-17
3.0309998989105225,1983-05-18
3.0309998989105225,1983-05-19
3.0309998989105225,1983-05-20
3.080199956893921,1983-05-23
3.0146000385284424,1983-05-24
3.0146000385284424,1983-05-25
3.0146000385284424,1983-05-26
3.0146000385284424,1983-05-27
3.0309998989105225,1983-05-31
3.0309998989105225,1983-06-01
3.0309998989105225,1983-06-02
3.0309998989105225,1983-06-03
3.0309998989105225,1983-06-06
3.0309998989105225,1983-06-07
