SPLK,Date
54.63999938964844,2015-10-27
57.2400016784668,2015-10-28
55.97999954223633,2015-10-29
56.15999984741211,2015-10-30
56.810001373291016,2015-11-02
57.13999938964844,2015-11-03
57.470001220703125,2015-11-04
55.349998474121094,2015-11-05
60.16999816894531,2015-11-06
59.06999969482422,2015-11-09
57.66999816894531,2015-11-10
57.16999816894531,2015-11-11
58.779998779296875,2015-11-12
59.0,2015-11-13
60.029998779296875,2015-11-16
61.220001220703125,2015-11-17
61.91999816894531,2015-11-18
62.7599983215332,2015-11-19
60.540000915527344,2015-11-20
58.4900016784668,2015-11-23
59.5,2015-11-24
59.13999938964844,2015-11-25
59.84000015258789,2015-11-27
59.5,2015-11-30
60.66999816894531,2015-12-01
59.93000030517578,2015-12-02
58.27000045776367,2015-12-03
58.70000076293945,2015-12-04
57.79999923706055,2015-12-07
57.970001220703125,2015-12-08
56.7400016784668,2015-12-09
56.81999969482422,2015-12-10
53.220001220703125,2015-12-11
52.400001525878906,2015-12-14
53.83000183105469,2015-12-15
55.41999816894531,2015-12-16
54.29999923706055,2015-12-17
53.68000030517578,2015-12-18
54.459999084472656,2015-12-21
54.369998931884766,2015-12-22
56.5099983215332,2015-12-23
56.779998779296875,2015-12-24
57.65999984741211,2015-12-28
58.400001525878906,2015-12-29
58.790000915527344,2015-12-30
58.810001373291016,2015-12-31
57.650001525878906,2016-01-04
57.20000076293945,2016-01-05
55.189998626708984,2016-01-06
52.97999954223633,2016-01-07
52.0099983215332,2016-01-08
51.349998474121094,2016-01-11
52.29999923706055,2016-01-12
50.27000045776367,2016-01-13
50.7599983215332,2016-01-14
50.47999954223633,2016-01-15
48.45000076293945,2016-01-19
47.75,2016-01-20
48.4900016784668,2016-01-21
50.22999954223633,2016-01-22
48.65999984741211,2016-01-25
48.619998931884766,2016-01-26
47.06999969482422,2016-01-27
44.34000015258789,2016-01-28
46.290000915527344,2016-01-29
47.900001525878906,2016-02-01
45.810001373291016,2016-02-02
47.0,2016-02-03
47.09000015258789,2016-02-04
36.22999954223633,2016-02-05
31.920000076293945,2016-02-08
31.920000076293945,2016-02-09
31.639999389648438,2016-02-10
30.860000610351562,2016-02-11
31.31999969482422,2016-02-12
32.2400016784668,2016-02-16
34.52000045776367,2016-02-17
33.7400016784668,2016-02-18
34.84000015258789,2016-02-19
35.91999816894531,2016-02-22
35.2400016784668,2016-02-23
36.58000183105469,2016-02-24
38.529998779296875,2016-02-25
41.5099983215332,2016-02-26
43.599998474121094,2016-02-29
45.9900016784668,2016-03-01
44.970001220703125,2016-03-02
46.13999938964844,2016-03-03
46.25,2016-03-04
46.689998626708984,2016-03-07
45.34000015258789,2016-03-08
46.83000183105469,2016-03-09
46.099998474121094,2016-03-10
47.95000076293945,2016-03-11
47.13999938964844,2016-03-14
46.119998931884766,2016-03-15
47.83000183105469,2016-03-16
47.27000045776367,2016-03-17
47.7599983215332,2016-03-18
47.58000183105469,2016-03-21
48.29999923706055,2016-03-22
47.130001068115234,2016-03-23
47.77000045776367,2016-03-24
46.95000076293945,2016-03-28
48.90999984741211,2016-03-29
48.599998474121094,2016-03-30
48.93000030517578,2016-03-31
49.459999084472656,2016-04-01
49.33000183105469,2016-04-04
48.02000045776367,2016-04-05
49.5099983215332,2016-04-06
48.38999938964844,2016-04-07
49.4900016784668,2016-04-08
48.72999954223633,2016-04-11
47.790000915527344,2016-04-12
49.59000015258789,2016-04-13
49.41999816894531,2016-04-14
49.869998931884766,2016-04-15
49.65999984741211,2016-04-18
48.72999954223633,2016-04-19
49.709999084472656,2016-04-20
51.56999969482422,2016-04-21
51.810001373291016,2016-04-22
51.810001373291016,2016-04-25
51.650001525878906,2016-04-26
53.029998779296875,2016-04-27
52.40999984741211,2016-04-28
51.97999954223633,2016-04-29
52.709999084472656,2016-05-02
51.0099983215332,2016-05-03
48.869998931884766,2016-05-04
47.7400016784668,2016-05-05
46.810001373291016,2016-05-06
47.150001525878906,2016-05-09
48.45000076293945,2016-05-10
48.18000030517578,2016-05-11
47.040000915527344,2016-05-12
46.599998474121094,2016-05-13
47.91999816894531,2016-05-16
48.95000076293945,2016-05-17
50.209999084472656,2016-05-18
50.5099983215332,2016-05-19
52.849998474121094,2016-05-20
53.709999084472656,2016-05-23
54.34000015258789,2016-05-24
54.36000061035156,2016-05-25
54.93000030517578,2016-05-26
56.34000015258789,2016-05-27
57.45000076293945,2016-05-31
58.2400016784668,2016-06-01
58.470001220703125,2016-06-02
57.79999923706055,2016-06-03
59.130001068115234,2016-06-06
59.599998474121094,2016-06-07
59.54999923706055,2016-06-08
59.0099983215332,2016-06-09
56.150001525878906,2016-06-10
56.310001373291016,2016-06-13
56.63999938964844,2016-06-14
57.90999984741211,2016-06-15
58.0099983215332,2016-06-16
57.939998626708984,2016-06-17
58.880001068115234,2016-06-20
59.560001373291016,2016-06-21
58.20000076293945,2016-06-22
59.97999954223633,2016-06-23
54.81999969482422,2016-06-24
50.970001220703125,2016-06-27
53.34000015258789,2016-06-28
55.310001373291016,2016-06-29
54.18000030517578,2016-06-30
54.560001373291016,2016-07-01
53.75,2016-07-05
54.0,2016-07-06
54.869998931884766,2016-07-07
56.630001068115234,2016-07-08
57.36000061035156,2016-07-11
59.0,2016-07-12
58.31999969482422,2016-07-13
58.439998626708984,2016-07-14
58.709999084472656,2016-07-15
58.040000915527344,2016-07-18
58.13999938964844,2016-07-19
59.4900016784668,2016-07-20
58.31999969482422,2016-07-21
59.400001525878906,2016-07-22
59.81999969482422,2016-07-25
59.689998626708984,2016-07-26
59.5,2016-07-27
62.119998931884766,2016-07-28
62.540000915527344,2016-07-29
62.040000915527344,2016-08-01
60.0,2016-08-02
60.09000015258789,2016-08-03
59.849998474121094,2016-08-04
60.13999938964844,2016-08-05
61.34000015258789,2016-08-08
62.56999969482422,2016-08-09
62.16999816894531,2016-08-10
63.45000076293945,2016-08-11
64.2300033569336,2016-08-12
64.91000366210938,2016-08-15
63.779998779296875,2016-08-16
63.119998931884766,2016-08-17
63.83000183105469,2016-08-18
64.79000091552734,2016-08-19
63.86000061035156,2016-08-22
64.8499984741211,2016-08-23
64.2300033569336,2016-08-24
65.0999984741211,2016-08-25
58.52000045776367,2016-08-26
59.75,2016-08-29
58.77000045776367,2016-08-30
58.2400016784668,2016-08-31
58.189998626708984,2016-09-01
59.38999938964844,2016-09-02
61.04999923706055,2016-09-06
61.08000183105469,2016-09-07
60.91999816894531,2016-09-08
59.63999938964844,2016-09-09
60.18000030517578,2016-09-12
58.189998626708984,2016-09-13
58.77000045776367,2016-09-14
59.36000061035156,2016-09-15
59.060001373291016,2016-09-16
58.81999969482422,2016-09-19
58.369998931884766,2016-09-20
59.209999084472656,2016-09-21
59.130001068115234,2016-09-22
58.150001525878906,2016-09-23
57.59000015258789,2016-09-26
58.70000076293945,2016-09-27
59.02000045776367,2016-09-28
57.72999954223633,2016-09-29
58.68000030517578,2016-09-30
61.18000030517578,2016-10-03
60.5099983215332,2016-10-04
60.88999938964844,2016-10-05
60.20000076293945,2016-10-06
59.95000076293945,2016-10-07
61.2599983215332,2016-10-10
59.630001068115234,2016-10-11
57.380001068115234,2016-10-12
56.34000015258789,2016-10-13
56.709999084472656,2016-10-14
56.88999938964844,2016-10-17
57.65999984741211,2016-10-18
58.08000183105469,2016-10-19
58.900001525878906,2016-10-20
58.91999816894531,2016-10-21
60.0,2016-10-24
59.13999938964844,2016-10-25
58.849998474121094,2016-10-26
59.709999084472656,2016-10-27
60.95000076293945,2016-10-28
60.189998626708984,2016-10-31
61.709999084472656,2016-11-01
58.81999969482422,2016-11-02
57.939998626708984,2016-11-03
57.63999938964844,2016-11-04
60.77000045776367,2016-11-07
59.779998779296875,2016-11-08
59.9900016784668,2016-11-09
57.75,2016-11-10
57.95000076293945,2016-11-11
58.790000915527344,2016-11-14
59.779998779296875,2016-11-15
60.31999969482422,2016-11-16
62.25,2016-11-17
59.880001068115234,2016-11-18
59.540000915527344,2016-11-21
59.77000045776367,2016-11-22
57.650001525878906,2016-11-23
58.33000183105469,2016-11-25
57.41999816894531,2016-11-28
57.380001068115234,2016-11-29
57.619998931884766,2016-11-30
53.33000183105469,2016-12-01
53.68000030517578,2016-12-02
56.06999969482422,2016-12-05
55.5,2016-12-06
56.27000045776367,2016-12-07
56.810001373291016,2016-12-08
56.81999969482422,2016-12-09
56.209999084472656,2016-12-12
57.0099983215332,2016-12-13
55.33000183105469,2016-12-14
55.34000015258789,2016-12-15
55.40999984741211,2016-12-16
54.77000045776367,2016-12-19
53.720001220703125,2016-12-20
53.439998626708984,2016-12-21
52.34000015258789,2016-12-22
52.56999969482422,2016-12-23
53.31999969482422,2016-12-27
52.060001373291016,2016-12-28
51.810001373291016,2016-12-29
51.150001525878906,2016-12-30
52.5,2017-01-03
54.84000015258789,2017-01-04
54.560001373291016,2017-01-05
56.16999816894531,2017-01-06
55.689998626708984,2017-01-09
56.18000030517578,2017-01-10
57.68000030517578,2017-01-11
56.33000183105469,2017-01-12
56.41999816894531,2017-01-13
53.29999923706055,2017-01-17
54.29999923706055,2017-01-18
53.81999969482422,2017-01-19
53.779998779296875,2017-01-20
53.709999084472656,2017-01-23
54.45000076293945,2017-01-24
58.59000015258789,2017-01-25
57.72999954223633,2017-01-26
57.310001373291016,2017-01-27
57.400001525878906,2017-01-30
57.86000061035156,2017-01-31
58.13999938964844,2017-02-01
58.16999816894531,2017-02-02
60.58000183105469,2017-02-03
60.189998626708984,2017-02-06
61.0099983215332,2017-02-07
61.27000045776367,2017-02-08
62.810001373291016,2017-02-09
62.650001525878906,2017-02-10
62.08000183105469,2017-02-13
61.93000030517578,2017-02-14
63.16999816894531,2017-02-15
62.86000061035156,2017-02-16
64.37000274658203,2017-02-17
64.94999694824219,2017-02-21
64.9800033569336,2017-02-22
64.9000015258789,2017-02-23
62.79999923706055,2017-02-24
62.619998931884766,2017-02-27
61.72999954223633,2017-02-28
63.70000076293945,2017-03-01
62.70000076293945,2017-03-02
62.66999816894531,2017-03-03
61.779998779296875,2017-03-06
60.70000076293945,2017-03-07
60.66999816894531,2017-03-08
60.189998626708984,2017-03-09
60.7400016784668,2017-03-10
61.58000183105469,2017-03-13
60.9900016784668,2017-03-14
61.650001525878906,2017-03-15
62.25,2017-03-16
62.369998931884766,2017-03-17
62.08000183105469,2017-03-20
60.08000183105469,2017-03-21
60.47999954223633,2017-03-22
60.77000045776367,2017-03-23
60.900001525878906,2017-03-24
60.939998626708984,2017-03-27
61.2599983215332,2017-03-28
62.7400016784668,2017-03-29
62.63999938964844,2017-03-30
62.290000915527344,2017-03-31
61.150001525878906,2017-04-03
61.08000183105469,2017-04-04
61.08000183105469,2017-04-05
60.93000030517578,2017-04-06
60.95000076293945,2017-04-07
61.119998931884766,2017-04-10
61.06999969482422,2017-04-11
60.720001220703125,2017-04-12
59.4900016784668,2017-04-13
60.13999938964844,2017-04-17
61.099998474121094,2017-04-18
61.630001068115234,2017-04-19
62.029998779296875,2017-04-20
62.439998626708984,2017-04-21
63.47999954223633,2017-04-24
63.849998474121094,2017-04-25
63.720001220703125,2017-04-26
64.5999984741211,2017-04-27
64.30999755859375,2017-04-28
65.20999908447266,2017-05-01
65.41999816894531,2017-05-02
64.93000030517578,2017-05-03
65.97000122070312,2017-05-04
66.94000244140625,2017-05-05
66.3499984741211,2017-05-08
66.7699966430664,2017-05-09
67.5999984741211,2017-05-10
67.2300033569336,2017-05-11
67.37999725341797,2017-05-12
68.30000305175781,2017-05-15
68.83000183105469,2017-05-16
66.18000030517578,2017-05-17
65.30999755859375,2017-05-18
65.93000030517578,2017-05-19
66.48999786376953,2017-05-22
66.43000030517578,2017-05-23
66.16999816894531,2017-05-24
67.08999633789062,2017-05-25
62.40999984741211,2017-05-26
61.599998474121094,2017-05-30
61.2400016784668,2017-05-31
61.599998474121094,2017-06-01
62.5099983215332,2017-06-02
62.560001373291016,2017-06-05
62.869998931884766,2017-06-06
61.529998779296875,2017-06-07
61.41999816894531,2017-06-08
58.27000045776367,2017-06-09
57.810001373291016,2017-06-12
58.09000015258789,2017-06-13
57.599998474121094,2017-06-14
57.7400016784668,2017-06-15
57.5,2017-06-16
57.779998779296875,2017-06-19
56.91999816894531,2017-06-20
57.130001068115234,2017-06-21
58.83000183105469,2017-06-22
58.43000030517578,2017-06-23
57.81999969482422,2017-06-26
56.09000015258789,2017-06-27
57.060001373291016,2017-06-28
57.779998779296875,2017-06-29
56.88999938964844,2017-06-30
56.400001525878906,2017-07-03
56.47999954223633,2017-07-05
56.27000045776367,2017-07-06
57.25,2017-07-07
57.619998931884766,2017-07-10
58.5,2017-07-11
60.7400016784668,2017-07-12
60.380001068115234,2017-07-13
59.84000015258789,2017-07-14
60.06999969482422,2017-07-17
60.83000183105469,2017-07-18
61.95000076293945,2017-07-19
61.560001373291016,2017-07-20
61.060001373291016,2017-07-21
61.29999923706055,2017-07-24
61.47999954223633,2017-07-25
62.060001373291016,2017-07-26
60.33000183105469,2017-07-27
60.060001373291016,2017-07-28
60.0099983215332,2017-07-31
60.189998626708984,2017-08-01
58.56999969482422,2017-08-02
59.400001525878906,2017-08-03
59.75,2017-08-04
58.9900016784668,2017-08-07
58.88999938964844,2017-08-08
58.81999969482422,2017-08-09
56.83000183105469,2017-08-10
58.20000076293945,2017-08-11
58.599998474121094,2017-08-14
58.2599983215332,2017-08-15
60.7599983215332,2017-08-16
59.15999984741211,2017-08-17
59.33000183105469,2017-08-18
59.900001525878906,2017-08-21
60.34000015258789,2017-08-22
60.33000183105469,2017-08-23
60.279998779296875,2017-08-24
65.38999938964844,2017-08-25
64.4800033569336,2017-08-28
64.37999725341797,2017-08-29
65.5999984741211,2017-08-30
67.08999633789062,2017-08-31
67.4000015258789,2017-09-01
67.33000183105469,2017-09-05
67.98999786376953,2017-09-06
68.41999816894531,2017-09-07
67.18000030517578,2017-09-08
68.20999908447266,2017-09-11
67.9800033569336,2017-09-12
67.37999725341797,2017-09-13
67.94999694824219,2017-09-14
67.22000122070312,2017-09-15
68.48999786376953,2017-09-18
68.25,2017-09-19
68.94000244140625,2017-09-20
68.48999786376953,2017-09-21
69.52999877929688,2017-09-22
67.9000015258789,2017-09-25
66.98999786376953,2017-09-26
67.2300033569336,2017-09-27
67.06999969482422,2017-09-28
66.43000030517578,2017-09-29
66.4000015258789,2017-10-02
65.5199966430664,2017-10-03
65.94999694824219,2017-10-04
66.43000030517578,2017-10-05
66.8499984741211,2017-10-06
65.52999877929688,2017-10-09
63.810001373291016,2017-10-10
63.47999954223633,2017-10-11
63.4900016784668,2017-10-12
63.54999923706055,2017-10-13
64.2699966430664,2017-10-16
63.970001220703125,2017-10-17
63.279998779296875,2017-10-18
63.58000183105469,2017-10-19
64.08999633789062,2017-10-20
64.2300033569336,2017-10-23
65.41000366210938,2017-10-24
65.13999938964844,2017-10-25
66.66999816894531,2017-10-26
66.6500015258789,2017-10-27
66.33999633789062,2017-10-30
67.30000305175781,2017-10-31
66.98999786376953,2017-11-01
66.55000305175781,2017-11-02
67.62999725341797,2017-11-03
68.41000366210938,2017-11-06
68.0,2017-11-07
71.16000366210938,2017-11-08
70.77999877929688,2017-11-09
69.73999786376953,2017-11-10
67.73999786376953,2017-11-13
68.3499984741211,2017-11-14
67.7300033569336,2017-11-15
69.30000305175781,2017-11-16
81.69999694824219,2017-11-17
81.3499984741211,2017-11-20
83.77999877929688,2017-11-21
83.52999877929688,2017-11-22
84.0999984741211,2017-11-24
82.08999633789062,2017-11-27
81.41999816894531,2017-11-28
79.48999786376953,2017-11-29
80.08999633789062,2017-11-30
79.69999694824219,2017-12-01
77.68000030517578,2017-12-04
78.01000213623047,2017-12-05
80.44999694824219,2017-12-06
80.55000305175781,2017-12-07
80.41999816894531,2017-12-08
81.38999938964844,2017-12-11
80.16999816894531,2017-12-12
80.44000244140625,2017-12-13
81.19000244140625,2017-12-14
82.45999908447266,2017-12-15
83.54000091552734,2017-12-18
84.20999908447266,2017-12-19
83.62000274658203,2017-12-20
83.91000366210938,2017-12-21
82.75,2017-12-22
82.2699966430664,2017-12-26
82.58999633789062,2017-12-27
82.29000091552734,2017-12-28
82.83999633789062,2017-12-29
86.62999725341797,2018-01-02
88.16000366210938,2018-01-03
87.94999694824219,2018-01-04
87.87999725341797,2018-01-05
89.9800033569336,2018-01-08
89.47000122070312,2018-01-09
88.97000122070312,2018-01-10
89.44999694824219,2018-01-11
89.63999938964844,2018-01-12
87.12999725341797,2018-01-16
90.56999969482422,2018-01-17
91.43000030517578,2018-01-18
89.94000244140625,2018-01-19
91.41000366210938,2018-01-22
92.41999816894531,2018-01-23
92.16000366210938,2018-01-24
91.8499984741211,2018-01-25
92.47000122070312,2018-01-26
91.51000213623047,2018-01-29
90.79000091552734,2018-01-30
92.37000274658203,2018-01-31
92.3499984741211,2018-02-01
91.2300033569336,2018-02-02
89.58999633789062,2018-02-05
88.91999816894531,2018-02-06
89.11000061035156,2018-02-07
85.94000244140625,2018-02-08
86.83000183105469,2018-02-09
88.68000030517578,2018-02-12
88.77999877929688,2018-02-13
92.3499984741211,2018-02-14
96.3499984741211,2018-02-15
92.63999938964844,2018-02-16
93.68000030517578,2018-02-20
92.8499984741211,2018-02-21
93.20999908447266,2018-02-22
95.12000274658203,2018-02-23
94.69000244140625,2018-02-26
93.73999786376953,2018-02-27
93.19999694824219,2018-02-28
93.63999938964844,2018-03-01
102.31999969482422,2018-03-02
101.37000274658203,2018-03-05
103.88999938964844,2018-03-06
105.6500015258789,2018-03-07
106.45999908447266,2018-03-08
107.20999908447266,2018-03-09
107.9000015258789,2018-03-12
106.43000030517578,2018-03-13
108.66999816894531,2018-03-14
108.04000091552734,2018-03-15
106.81999969482422,2018-03-16
106.83000183105469,2018-03-19
110.01000213623047,2018-03-20
108.87999725341797,2018-03-21
105.87999725341797,2018-03-22
102.44999694824219,2018-03-23
104.87999725341797,2018-03-26
99.79000091552734,2018-03-27
95.94000244140625,2018-03-28
98.38999938964844,2018-03-29
97.37000274658203,2018-04-02
97.86000061035156,2018-04-03
99.22000122070312,2018-04-04
99.44999694824219,2018-04-05
97.45999908447266,2018-04-06
98.01000213623047,2018-04-09
101.79000091552734,2018-04-10
102.12999725341797,2018-04-11
106.38999938964844,2018-04-12
104.1500015258789,2018-04-13
103.86000061035156,2018-04-16
107.58000183105469,2018-04-17
106.80000305175781,2018-04-18
105.91000366210938,2018-04-19
104.48999786376953,2018-04-20
105.02999877929688,2018-04-23
100.36000061035156,2018-04-24
97.63999938964844,2018-04-25
100.91999816894531,2018-04-26
102.1500015258789,2018-04-27
102.6500015258789,2018-04-30
103.19000244140625,2018-05-01
103.0,2018-05-02
105.83000183105469,2018-05-03
107.25,2018-05-04
109.94000244140625,2018-05-07
113.13999938964844,2018-05-08
114.83999633789062,2018-05-09
116.83999633789062,2018-05-10
116.05000305175781,2018-05-11
112.0999984741211,2018-05-14
113.08000183105469,2018-05-15
115.1500015258789,2018-05-16
114.86000061035156,2018-05-17
116.69999694824219,2018-05-18
114.9000015258789,2018-05-21
114.36000061035156,2018-05-22
116.63999938964844,2018-05-23
116.30999755859375,2018-05-24
110.26000213623047,2018-05-25
108.41999816894531,2018-05-29
111.5,2018-05-30
110.80999755859375,2018-05-31
113.94999694824219,2018-06-01
115.80000305175781,2018-06-04
116.52999877929688,2018-06-05
117.80999755859375,2018-06-06
114.6500015258789,2018-06-07
116.75,2018-06-08
117.06999969482422,2018-06-11
118.4000015258789,2018-06-12
117.66999816894531,2018-06-13
119.5,2018-06-14
115.86000061035156,2018-06-15
117.2300033569336,2018-06-18
116.73999786376953,2018-06-19
115.87000274658203,2018-06-20
113.16999816894531,2018-06-21
105.2300033569336,2018-06-22
101.2300033569336,2018-06-25
101.75,2018-06-26
96.44000244140625,2018-06-27
98.19000244140625,2018-06-28
99.11000061035156,2018-06-29
100.70999908447266,2018-07-02
99.1500015258789,2018-07-03
98.9800033569336,2018-07-05
101.37999725341797,2018-07-06
102.1500015258789,2018-07-09
100.19999694824219,2018-07-10
102.08000183105469,2018-07-11
105.94000244140625,2018-07-12
105.8499984741211,2018-07-13
106.19999694824219,2018-07-16
107.25,2018-07-17
107.4800033569336,2018-07-18
106.25,2018-07-19
105.51000213623047,2018-07-20
105.0999984741211,2018-07-23
102.43000030517578,2018-07-24
104.04000091552734,2018-07-25
104.04000091552734,2018-07-26
101.0999984741211,2018-07-27
95.37999725341797,2018-07-30
96.0999984741211,2018-07-31
99.11000061035156,2018-08-01
102.93000030517578,2018-08-02
100.47000122070312,2018-08-03
102.87999725341797,2018-08-06
103.4000015258789,2018-08-07
103.26000213623047,2018-08-08
105.36000061035156,2018-08-09
105.79000091552734,2018-08-10
105.70999908447266,2018-08-13
105.79000091552734,2018-08-14
102.94999694824219,2018-08-15
104.06999969482422,2018-08-16
103.41000366210938,2018-08-17
104.16000366210938,2018-08-20
105.06999969482422,2018-08-21
106.86499786376953,2018-08-22
107.7300033569336,2018-08-23
123.69000244140625,2018-08-24
121.18000030517578,2018-08-27
127.43000030517578,2018-08-28
127.69999694824219,2018-08-29
125.76000213623047,2018-08-30
128.14999389648438,2018-08-31
128.63999938964844,2018-09-04
121.93000030517578,2018-09-05
123.43000030517578,2018-09-06
125.36000061035156,2018-09-07
125.31999969482422,2018-09-10
125.55000305175781,2018-09-11
125.94000244140625,2018-09-12
125.25,2018-09-13
125.37000274658203,2018-09-14
119.48999786376953,2018-09-17
116.30999755859375,2018-09-18
115.43000030517578,2018-09-19
115.66000366210938,2018-09-20
116.4000015258789,2018-09-21
116.11000061035156,2018-09-24
117.47000122070312,2018-09-25
117.44999694824219,2018-09-26
118.5,2018-09-27
120.91000366210938,2018-09-28
117.55999755859375,2018-10-01
112.66999816894531,2018-10-02
115.05999755859375,2018-10-03
111.87999725341797,2018-10-04
110.58999633789062,2018-10-05
105.0,2018-10-08
104.18000030517578,2018-10-09
98.44999694824219,2018-10-10
99.08999633789062,2018-10-11
103.54000091552734,2018-10-12
100.95999908447266,2018-10-15
105.91000366210938,2018-10-16
105.8499984741211,2018-10-17
101.2699966430664,2018-10-18
94.80000305175781,2018-10-19
97.0,2018-10-22
97.08999633789062,2018-10-23
90.73999786376953,2018-10-24
93.63999938964844,2018-10-25
