MCD,Date
0.7839159369468689,1982-04-23
0.7939844131469727,1982-04-26
0.776724100112915,1982-04-27
0.7695319652557373,1982-04-28
0.7695319652557373,1982-04-29
0.7709702253341675,1982-04-30
0.7796006798744202,1982-05-03
0.781038761138916,1982-05-04
0.7867931127548218,1982-05-05
0.7867931127548218,1982-05-06
0.7709702253341675,1982-05-07
0.7580245137214661,1982-05-10
0.7609013915061951,1982-05-11
0.7508331537246704,1982-05-12
0.759463369846344,1982-05-13
0.759463369846344,1982-05-14
0.7537099123001099,1982-05-17
0.7551476359367371,1982-05-18
0.7479566931724548,1982-05-19
0.7551476359367371,1982-05-20
0.7623397707939148,1982-05-21
0.7715867757797241,1982-05-24
0.760028064250946,1982-05-25
0.7614725232124329,1982-05-26
0.760028064250946,1982-05-27
0.7585825324058533,1982-05-28
0.7571382522583008,1982-06-01
0.7672529220581055,1982-06-02
0.7788117527961731,1982-06-03
0.7802571654319763,1982-06-04
0.7860361337661743,1982-06-07
0.7817021012306213,1982-06-08
0.7773669362068176,1982-06-09
0.7845914363861084,1982-06-10
0.7975959777832031,1982-06-11
0.7947061061859131,1982-06-14
0.8004859089851379,1982-06-15
0.8033753037452698,1982-06-16
0.8004859089851379,1982-06-17
0.8077105283737183,1982-06-18
0.7975959777832031,1982-06-21
0.8134896755218506,1982-06-22
0.8236047625541687,1982-06-23
0.8207143545150757,1982-06-24
0.8163797855377197,1982-06-25
0.8264941573143005,1982-06-28
0.8279395699501038,1982-06-29
0.8279395699501038,1982-06-30
0.8207143545150757,1982-07-01
0.8221600651741028,1982-07-02
0.8163797855377197,1982-07-06
0.829383909702301,1982-07-07
0.8337187767028809,1982-07-08
0.8510583639144897,1982-07-09
0.8655068874359131,1982-07-12
0.8741765022277832,1982-07-13
0.8886256217956543,1982-07-14
0.8828463554382324,1982-07-15
0.8900706768035889,1982-07-16
0.8842914700508118,1982-07-19
0.8877720832824707,1982-07-20
0.8805190920829773,1982-07-21
0.8819697499275208,1982-07-22
0.8790688514709473,1982-07-23
0.870364785194397,1982-07-26
0.8631123304367065,1982-07-27
0.8544086813926697,1982-07-28
0.8515070676803589,1982-07-29
0.8500570058822632,1982-07-30
0.8631123304367065,1982-08-02
0.8544086813926697,1982-08-03
0.8268464207649231,1982-08-04
0.8195933699607849,1982-08-05
0.8036373853683472,1982-08-06
0.8094395995140076,1982-08-09
0.806537926197052,1982-08-10
0.800736129283905,1982-08-11
0.797835111618042,1982-08-12
0.806537926197052,1982-08-13
0.8079890608787537,1982-08-16
0.8486062288284302,1982-08-17
0.8500570058822632,1982-08-18
0.8500570058822632,1982-08-19
0.8950254917144775,1982-08-20
0.9153343439102173,1982-08-23
0.9051793217658997,1982-08-24
0.9124323725700378,1982-08-25
0.9167844653129578,1982-08-26
0.9109824895858765,1982-08-27
0.9240372776985168,1982-08-30
0.95014888048172,1982-08-31
0.9428955912590027,1982-09-01
0.9690065979957581,1982-09-02
0.9806114435195923,1982-09-03
0.9632041454315186,1982-09-07
0.9632041454315186,1982-09-08
0.939994752407074,1982-09-09
0.9356427788734436,1982-09-10
0.9617529511451721,1982-09-13
0.9719074964523315,1982-09-14
0.9719074964523315,1982-09-15
0.9864131212234497,1982-09-16
0.9820616245269775,1982-09-17
0.9806114435195923,1982-09-20
1.0038213729858398,1982-09-21
0.9951170682907104,1982-09-22
0.9936671853065491,1982-09-23
1.0096240043640137,1982-09-24
0.9907650947570801,1982-09-27
0.9588524103164673,1982-09-28
0.9588524103164673,1982-09-29
0.939994752407074,1982-09-30
0.9370930790901184,1982-10-01
0.944346010684967,1982-10-04
0.9472469687461853,1982-10-05
1.0009205341339111,1982-10-06
0.9748094081878662,1982-10-07
1.0487887859344482,1982-10-08
1.0661970376968384,1982-10-11
1.0357345342636108,1982-10-12
1.0422625541687012,1982-10-13
1.0074477195739746,1982-10-14
1.0025547742843628,1982-10-15
1.015660285949707,1982-10-18
1.0178442001342773,1982-10-19
1.0811867713928223,1982-10-20
1.0462392568588257,1982-10-21
1.0440552234649658,1982-10-22
1.0091077089309692,1982-10-25
1.0134762525558472,1982-10-26
1.0440552234649658,1982-10-27
1.03531813621521,1982-10-28
1.0506073236465454,1982-10-29
1.074634313583374,1982-11-01
1.0811867713928223,1982-11-02
1.1226868629455566,1982-11-03
1.124870777130127,1982-11-04
1.131423830986023,1982-11-05
1.1008448600769043,1982-11-08
1.1161342859268188,1982-11-09
1.0921074151992798,1982-11-10
1.1052125692367554,1982-11-11
1.0833709239959717,1982-11-12
1.0440552234649658,1982-11-15
1.03531813621521,1982-11-16
1.0702654123306274,1982-11-17
1.0615290403366089,1982-11-18
1.039686918258667,1982-11-19
1.0222129821777344,1982-11-22
1.0331333875656128,1982-11-23
1.048422932624817,1982-11-24
1.0637131929397583,1982-11-26
1.0593440532684326,1982-11-29
1.0593440532684326,1982-11-30
1.0593440532684326,1982-12-01
1.048422932624817,1982-12-02
1.0571600198745728,1982-12-03
1.0593440532684326,1982-12-06
1.0440552234649658,1982-12-07
1.0331333875656128,1982-12-08
1.020028829574585,1982-12-09
0.993817925453186,1982-12-10
1.0003697872161865,1982-12-13
0.9697914123535156,1982-12-14
0.9501338005065918,1982-12-15
0.9523181319236755,1982-12-16
1.015660285949707,1982-12-17
1.0134762525558472,1982-12-20
1.030949592590332,1982-12-21
0.991633415222168,1982-12-22
1.0134762525558472,1982-12-23
1.0222129821777344,1982-12-27
1.0091077089309692,1982-12-28
1.039686918258667,1982-12-29
1.0375020503997803,1982-12-30
1.054975986480713,1982-12-31
1.020028829574585,1983-01-03
1.0178442001342773,1983-01-04
0.9960022568702698,1983-01-05
1.015660285949707,1983-01-06
1.0134762525558472,1983-01-07
1.0134762525558472,1983-01-10
1.0047396421432495,1983-01-11
1.020028829574585,1983-01-12
1.0069234371185303,1983-01-13
1.0047396421432495,1983-01-14
1.0047396421432495,1983-01-17
1.0091077089309692,1983-01-18
1.0222129821777344,1983-01-19
0.9981861710548401,1983-01-20
0.980712890625,1983-01-21
0.9714148044586182,1983-01-24
0.9955357313156128,1983-01-25
0.988957405090332,1983-01-26
1.0328139066696167,1983-01-27
1.0262352228164673,1983-01-28
1.0350065231323242,1983-01-31
1.0086932182312012,1983-02-01
1.0393919944763184,1983-02-02
1.0678989887237549,1983-02-03
1.1007908582687378,1983-02-04
1.0920194387435913,1983-02-07
1.0788633823394775,1983-02-08
1.0591275691986084,1983-02-09
1.0810555219650269,1983-02-10
1.070091724395752,1983-02-11
1.0744773149490356,1983-02-14
1.0591275691986084,1983-02-15
1.0481640100479126,1983-02-16
1.0613199472427368,1983-02-17
1.070091724395752,1983-02-18
1.0788633823394775,1983-02-22
1.102983832359314,1983-02-23
1.1599969863891602,1983-02-24
1.1490325927734375,1983-02-25
1.1599969863891602,1983-02-28
1.1928895711898804,1983-03-01
1.2126243114471436,1983-03-02
1.1972744464874268,1983-03-03
1.1928895711898804,1983-03-04
1.1972744464874268,1983-03-07
1.1906964778900146,1983-03-08
1.2104313373565674,1983-03-09
1.208239197731018,1983-03-10
1.1928895711898804,1983-03-11
1.1841179132461548,1983-03-14
1.1928895711898804,1983-03-15
1.1797327995300293,1983-03-16
1.1972744464874268,1983-03-17
1.1906964778900146,1983-03-18
1.2192025184631348,1983-03-21
1.223587989807129,1983-03-22
1.249902367591858,1983-03-23
1.2455166578292847,1983-03-24
1.2170095443725586,1983-03-25
1.2148175239562988,1983-03-28
1.2104313373565674,1983-03-29
1.2279744148254395,1983-03-30
1.2060457468032837,1983-03-31
1.2104313373565674,1983-04-04
1.1950819492340088,1983-04-05
1.186310887336731,1983-04-06
1.1841179132461548,1983-04-07
1.2016597986221313,1983-04-08
1.2192025184631348,1983-04-11
1.225781798362732,1983-04-12
1.2060457468032837,1983-04-13
1.1906964778900146,1983-04-14
1.208239197731018,1983-04-15
1.258672833442688,1983-04-18
1.258672833442688,1983-04-19
1.280601978302002,1983-04-20
1.2981444597244263,1983-04-21
1.2893730401992798,1983-04-22
1.2849868535995483,1983-04-25
1.2674449682235718,1983-04-26
1.1972744464874268,1983-04-27
1.1972744464874268,1983-04-28
1.2192025184631348,1983-04-29
1.1819239854812622,1983-05-02
1.1534185409545898,1983-05-03
1.1578035354614258,1983-05-04
1.1490325927734375,1983-05-05
1.1709609031677246,1983-05-06
1.1906964778900146,1983-05-09
1.1709609031677246,1983-05-10
1.1512260437011719,1983-05-11
1.1336830854415894,1983-05-12
1.1402608156204224,1983-05-13
1.144647240638733,1983-05-16
1.1402608156204224,1983-05-17
1.1183336973190308,1983-05-18
1.1183336973190308,1983-05-19
1.1183336973190308,1983-05-20
1.1380691528320312,1983-05-23
1.1622823476791382,1983-05-24
1.146874189376831,1983-05-25
1.1292630434036255,1983-05-26
1.1138542890548706,1983-05-27
1.1094517707824707,1983-05-31
1.1248611211776733,1983-06-01
1.0940428972244263,1983-06-02
1.091841459274292,1983-06-03
1.1050488948822021,1983-06-06
1.0962436199188232,1983-06-07
1.0742311477661133,1983-06-08
1.1094517707824707,1983-06-09
1.1050488948822021,1983-06-10
1.1314650774002075,1983-06-13
1.1336658000946045,1983-06-14
1.1336658000946045,1983-06-15
1.1138542890548706,1983-06-16
1.1028482913970947,1983-06-17
1.107250452041626,1983-06-20
1.1270618438720703,1983-06-21
1.1402698755264282,1983-06-22
1.1358675956726074,1983-06-23
1.1644841432571411,1983-06-24
1.1600812673568726,1983-06-27
1.1490751504898071,1983-06-28
1.1556795835494995,1983-06-29
1.153477430343628,1983-06-30
1.153477430343628,1983-07-01
1.1314650774002075,1983-07-05
1.1710877418518066,1983-07-06
1.1578805446624756,1983-07-07
1.1490751504898071,1983-07-08
1.1490751504898071,1983-07-11
1.1424713134765625,1983-07-12
1.1292630434036255,1983-07-13
1.1380691528320312,1983-07-14
1.1314388513565063,1983-07-15
1.1292287111282349,1983-07-18
1.140278697013855,1983-07-19
1.175635576248169,1983-07-20
1.1690058708190918,1983-07-21
1.142488718032837,1983-07-22
1.1314388513565063,1983-07-25
1.1314388513565063,1983-07-26
1.0761927366256714,1983-07-27
1.087242841720581,1983-07-28
1.087242841720581,1983-07-29
1.0761927366256714,1983-08-01
1.0629335641860962,1983-08-02
1.0563044548034668,1983-08-03
1.043044924736023,1983-08-04
1.023156762123108,1983-08-05
1.0076878070831299,1983-08-08
1.0342060327529907,1983-08-09
1.0342060327529907,1983-08-10
1.043044924736023,1983-08-11
1.0275771617889404,1983-08-12
1.0386252403259277,1983-08-15
1.043044924736023,1983-08-16
1.0342060327529907,1983-08-17
1.0165271759033203,1983-08-18
1.0187366008758545,1983-08-19
1.0187366008758545,1983-08-22
0.9944286346435547,1983-08-23
1.0032682418823242,1983-08-24
0.9988488554954529,1983-08-25
1.0319957733154297,1983-08-26
1.0386252403259277,1983-08-29
1.0518847703933716,1983-08-30
1.0673530101776123,1983-08-31
1.0717729330062866,1983-09-01
1.0739825963974,1983-09-02
1.100501298904419,1983-09-06
1.1203901767730713,1983-09-07
1.1093404293060303,1983-09-08
1.100501298904419,1983-09-09
1.1093404293060303,1983-09-12
1.0982916355133057,1983-09-13
1.096081018447876,1983-09-14
1.085031509399414,1983-09-15
1.1137604713439941,1983-09-16
1.1314388513565063,1983-09-19
1.1601678133010864,1983-09-20
1.1469080448150635,1983-09-21
1.1579562425613403,1983-09-22
1.1601678133010864,1983-09-23
1.1557466983795166,1983-09-26
1.144697904586792,1983-09-27
1.1469080448150635,1983-09-28
1.1491169929504395,1983-09-29
1.142488718032837,1983-09-30
1.1557466983795166,1983-10-03
1.1601678133010864,1983-10-04
1.175635576248169,1983-10-05
1.188895344734192,1983-10-06
1.188895344734192,1983-10-07
1.1822657585144043,1983-10-10
1.1734259128570557,1983-10-11
1.1911040544509888,1983-10-12
1.1844751834869385,1983-10-13
1.175635576248169,1983-10-14
1.175635576248169,1983-10-17
1.171216368675232,1983-10-18
1.1690058708190918,1983-10-19
1.1822657585144043,1983-10-20
1.1866850852966309,1983-10-21
1.2043644189834595,1983-10-24
1.219888687133789,1983-10-25
1.228761076927185,1983-10-26
1.2509410381317139,1983-10-27
1.2354154586791992,1983-10-28
1.2331973314285278,1983-10-31
1.2243249416351318,1983-11-01
1.2376337051391602,1983-11-02
1.2376337051391602,1983-11-03
1.226542592048645,1983-11-04
1.239851713180542,1983-11-07
1.248723030090332,1983-11-08
1.2686856985092163,1983-11-09
1.2864283323287964,1983-11-10
1.3086082935333252,1983-11-11
1.3041729927062988,1983-11-14
1.3108268976211548,1983-11-15
1.301954746246338,1983-11-16
1.277557134628296,1983-11-17
1.2819938659667969,1983-11-18
1.2953014373779297,1983-11-21
1.2709027528762817,1983-11-22
1.2553772926330566,1983-11-23
1.2620306015014648,1983-11-25
1.257595419883728,1983-11-28
1.2531588077545166,1983-11-29
1.257595419883728,1983-11-30
1.2953014373779297,1983-12-01
1.2864283323287964,1983-12-02
1.277557134628296,1983-12-05
1.284211277961731,1983-12-06
1.2930831909179688,1983-12-07
1.2686856985092163,1983-12-08
1.2731218338012695,1983-12-09
1.2686856985092163,1983-12-12
1.2709027528762817,1983-12-13
1.2620306015014648,1983-12-14
1.2331973314285278,1983-12-15
1.2442872524261475,1983-12-16
1.2509410381317139,1983-12-19
1.2354154586791992,1983-12-20
1.2509410381317139,1983-12-21
1.2642492055892944,1983-12-22
1.248723030090332,1983-12-23
1.2642492055892944,1983-12-27
1.2553772926330566,1983-12-28
1.2531588077545166,1983-12-29
1.2509410381317139,1983-12-30
1.2354154586791992,1984-01-03
1.257595419883728,1984-01-04
1.2819938659667969,1984-01-05
1.2819938659667969,1984-01-06
1.2442872524261475,1984-01-09
1.2176718711853027,1984-01-10
1.228761076927185,1984-01-11
1.2132350206375122,1984-01-12
1.206581711769104,1984-01-13
1.206581711769104,1984-01-16
1.219888687133789,1984-01-17
1.2221072912216187,1984-01-18
1.2243249416351318,1984-01-19
1.219888687133789,1984-01-20
1.228761076927185,1984-01-23
1.2421172857284546,1984-01-24
1.2332136631011963,1984-01-25
1.215404748916626,1984-01-26
1.2087277173995972,1984-01-27
1.1998226642608643,1984-01-30
1.1975972652435303,1984-01-31
1.1909189224243164,1984-02-01
1.2065008878707886,1984-02-02
1.202048897743225,1984-02-03
1.1731103658676147,1984-02-06
1.1775628328323364,1984-02-07
1.1731103658676147,1984-02-08
1.1486247777938843,1984-02-09
1.139719843864441,1984-02-10
1.1308163404464722,1984-02-13
1.1530767679214478,1984-02-14
1.1597542762756348,1984-02-15
1.170884370803833,1984-02-16
1.1753370761871338,1984-02-17
1.1664332151412964,1984-02-21
1.1575284004211426,1984-02-22
1.1530767679214478,1984-02-23
1.161981225013733,1984-02-24
1.1486247777938843,1984-02-27
1.1352684497833252,1984-02-28
1.1441727876663208,1984-02-29
1.1597542762756348,1984-03-01
1.1753370761871338,1984-03-02
1.1775628328323364,1984-03-05
1.1753370761871338,1984-03-06
1.1664332151412964,1984-03-07
1.1686592102050781,1984-03-08
1.1575284004211426,1984-03-09
1.170884370803833,1984-03-12
1.1753370761871338,1984-03-13
1.1731103658676147,1984-03-14
1.170884370803833,1984-03-15
1.1953707933425903,1984-03-16
1.1864663362503052,1984-03-19
1.1953707933425903,1984-03-20
1.1886932849884033,1984-03-21
1.1753370761871338,1984-03-22
1.1864663362503052,1984-03-23
1.1953707933425903,1984-03-26
1.1998226642608643,1984-03-27
1.219858169555664,1984-03-28
1.215404748916626,1984-03-29
1.2220838069915771,1984-03-30
1.215404748916626,1984-04-02
1.2042752504348755,1984-04-03
1.1753370761871338,1984-04-04
1.1530767679214478,1984-04-05
1.1530767679214478,1984-04-06
1.1575284004211426,1984-04-09
1.1664332151412964,1984-04-10
1.1463987827301025,1984-04-11
1.155302882194519,1984-04-12
1.1820151805877686,1984-04-13
1.1931447982788086,1984-04-16
1.1864663362503052,1984-04-17
1.1731103658676147,1984-04-18
1.1731103658676147,1984-04-19
1.1530767679214478,1984-04-23
1.1797890663146973,1984-04-24
1.1975972652435303,1984-04-25
1.2065008878707886,1984-04-26
1.2042752504348755,1984-04-27
1.1975972652435303,1984-04-30
1.202048897743225,1984-05-01
1.2109531164169312,1984-05-02
1.2109531164169312,1984-05-03
1.1886932849884033,1984-05-04
1.1953707933425903,1984-05-07
1.202048897743225,1984-05-08
1.2065008878707886,1984-05-09
1.202048897743225,1984-05-10
1.1886932849884033,1984-05-11
1.1886932849884033,1984-05-14
1.1864663362503052,1984-05-15
1.1797890663146973,1984-05-16
1.1575284004211426,1984-05-17
1.141946792602539,1984-05-18
1.1285908222198486,1984-05-21
1.1330419778823853,1984-05-22
1.1337579488754272,1984-05-23
1.1270498037338257,1984-05-24
1.118105173110962,1984-05-25
1.1024513244628906,1984-05-29
1.118105173110962,1984-05-30
1.1203409433364868,1984-05-31
1.160592794418335,1984-06-01
1.162828803062439,1984-06-04
1.176245927810669,1984-06-05
1.191899299621582,1984-06-06
1.1807185411453247,1984-06-07
1.1941355466842651,1984-06-08
1.182955026626587,1984-06-11
1.174009919166565,1984-06-12
1.1784824132919312,1984-06-13
1.187427282333374,1984-06-14
1.2008445262908936,1984-06-15
1.2343873977661133,1984-06-18
1.2366234064102173,1984-06-19
1.2433325052261353,1984-06-20
1.2366234064102173,1984-06-21
1.2455694675445557,1984-06-22
1.2545130252838135,1984-06-25
1.2187343835830688,1984-06-26
1.2030810117721558,1984-06-27
1.2321507930755615,1984-06-28
1.2276794910430908,1984-06-29
1.2276794910430908,1984-07-02
1.2276794910430908,1984-07-03
1.2187343835830688,1984-07-05
1.2209703922271729,1984-07-06
1.2433325052261353,1984-07-09
1.2299154996871948,1984-07-10
1.2232064008712769,1984-07-11
1.2321507930755615,1984-07-12
1.2455694675445557,1984-07-13
1.2656947374343872,1984-07-16
1.2545130252838135,1984-07-17
1.2433325052261353,1984-07-18
1.2455694675445557,1984-07-19
1.2500410079956055,1984-07-20
1.2455694675445557,1984-07-23
1.2373045682907104,1984-07-24
1.244041919708252,1984-07-25
1.2620060443878174,1984-07-26
1.2979358434677124,1984-07-27
1.2799707651138306,1984-07-30
1.2911978960037231,1984-07-31
1.2956899404525757,1984-08-01
1.3069181442260742,1984-08-02
1.3518288135528564,1984-08-03
1.3832672834396362,1984-08-06
1.4012318849563599,1984-08-07
1.3967405557632446,1984-08-08
1.410213589668274,1984-08-09
1.4147045612335205,1984-08-10
1.4371607303619385,1984-08-13
1.4147045612335205,1984-08-14
1.4147045612335205,1984-08-15
1.4281781911849976,1984-08-16
1.434914469718933,1984-08-17
1.4326692819595337,1984-08-20
1.4326692819595337,1984-08-21
1.419195294380188,1984-08-22
1.4012318849563599,1984-08-23
1.4057215452194214,1984-08-24
1.4012318849563599,1984-08-27
1.3900043964385986,1984-08-28
1.3900043964385986,1984-08-29
1.367547631263733,1984-08-30
1.367547631263733,1984-08-31
1.369793176651001,1984-09-04
1.3832672834396362,1984-09-05
1.3720391988754272,1984-09-06
1.3563205003738403,1984-09-07
1.3518288135528564,1984-09-10
1.3473376035690308,1984-09-11
1.3495835065841675,1984-09-12
1.374284029006958,1984-09-13
1.3855122327804565,1984-09-14
1.3855122327804565,1984-09-17
1.374284029006958,1984-09-18
1.3877577781677246,1984-09-19
1.3608112335205078,1984-09-20
1.3608112335205078,1984-09-21
1.3383557796478271,1984-09-24
1.330495834350586,1984-09-25
1.3406015634536743,1984-09-26
1.3406015634536743,1984-09-27
1.3574429750442505,1984-09-28
1.330495834350586,1984-10-01
1.3203908205032349,1984-10-02
1.3237594366073608,1984-10-03
1.3439698219299316,1984-10-04
1.3372327089309692,1984-10-05
1.3406015634536743,1984-10-08
1.3372327089309692,1984-10-09
1.3406015634536743,1984-10-10
1.3574429750442505,1984-10-11
1.394494652748108,1984-10-12
1.434914469718933,1984-10-15
1.4382835626602173,1984-10-16
1.4483880996704102,1984-10-17
1.4652299880981445,1984-10-18
1.482071876525879,1984-10-19
1.482071876525879,1984-10-22
1.4335212707519531,1984-10-23
1.4639500379562378,1984-10-24
1.4605697393417358,1984-10-25
1.4369021654129028,1984-10-26
1.4098550081253052,1984-10-29
1.4199973344802856,1984-10-30
1.4199973344802856,1984-10-31
1.430140733718872,1984-11-01
1.4335212707519531,1984-11-02
1.430140733718872,1984-11-05
1.4504262208938599,1984-11-06
1.4436644315719604,1984-11-07
1.4267596006393433,1984-11-08
1.4098550081253052,1984-11-09
1.4267596006393433,1984-11-12
1.4098550081253052,1984-11-13
1.4030927419662476,1984-11-14
1.3997118473052979,1984-11-15
1.3794256448745728,1984-11-16
1.3692829608917236,1984-11-19
1.372663974761963,1984-11-20
1.3861874341964722,1984-11-21
1.4436644315719604,1984-11-23
1.4233784675598145,1984-11-26
1.4402827024459839,1984-11-27
1.4267596006393433,1984-11-28
1.4233784675598145,1984-11-29
1.3929492235183716,1984-11-30
1.3794256448745728,1984-12-03
1.3760452270507812,1984-12-04
1.3625218868255615,1984-12-05
1.372663974761963,1984-12-06
1.372663974761963,1984-12-07
1.372663974761963,1984-12-10
1.3861874341964722,1984-12-11
1.4199973344802856,1984-12-12
1.4064737558364868,1984-12-13
1.4132351875305176,1984-12-14
1.4098550081253052,1984-12-17
1.4673305749893188,1984-12-18
1.4436644315719604,1984-12-19
1.4335212707519531,1984-12-20
1.4402827024459839,1984-12-21
1.4538068771362305,1984-12-24
1.4436644315719604,1984-12-26
1.4436644315719604,1984-12-27
1.4402827024459839,1984-12-28
1.3963305950164795,1984-12-31
1.3828073740005493,1985-01-02
1.3997118473052979,1985-01-03
1.4064737558364868,1985-01-04
1.4233784675598145,1985-01-07
1.4335212707519531,1985-01-08
1.4639500379562378,1985-01-09
1.4605697393417358,1985-01-10
1.4774738550186157,1985-01-11
1.5011403560638428,1985-01-14
1.5011403560638428,1985-01-15
1.5079020261764526,1985-01-16
1.4808557033538818,1985-01-17
1.4943783283233643,1985-01-18
1.521425724029541,1985-01-21
1.523598074913025,1985-01-22
1.56092369556427,1985-01-23
1.5711050033569336,1985-01-24
1.5778909921646118,1985-01-25
1.5914632081985474,1985-01-28
1.605037808418274,1985-01-29
1.5846775770187378,1985-01-30
1.5507442951202393,1985-01-31
1.56092369556427,1985-02-01
1.6152180433273315,1985-02-04
1.6287904977798462,1985-02-05
1.605037808418274,1985-02-06
1.6287904977798462,1985-02-07
1.65593683719635,1985-02-08
1.642364501953125,1985-02-11
1.6220029592514038,1985-02-12
1.6525431871414185,1985-02-13
1.662723422050476,1985-02-14
1.6321834325790405,1985-02-15
1.6084307432174683,1985-02-19
1.6152180433273315,1985-02-20
1.6118240356445312,1985-02-21
1.6152180433273315,1985-02-22
1.625396966934204,1985-02-25
1.6355769634246826,1985-02-26
1.6186103820800781,1985-02-27
1.6355769634246826,1985-02-28
1.6796908378601074,1985-03-01
1.6525431871414185,1985-03-04
1.6729036569595337,1985-03-05
1.6491501331329346,1985-03-06
1.5914632081985474,1985-03-07
1.6016438007354736,1985-03-08
1.5948566198349,1985-03-11
1.6016438007354736,1985-03-12
1.5880707502365112,1985-03-13
1.605037808418274,1985-03-14
1.6220029592514038,1985-03-15
1.605037808418274,1985-03-18
1.6287904977798462,1985-03-19
1.6220029592514038,1985-03-20
1.6186103820800781,1985-03-21
1.5948566198349,1985-03-22
1.6084307432174683,1985-03-25
1.6084307432174683,1985-03-26
1.6287904977798462,1985-03-27
1.6220029592514038,1985-03-28
1.6084307432174683,1985-03-29
1.6186103820800781,1985-04-01
1.6016438007354736,1985-04-02
1.581283450126648,1985-04-03
1.5846775770187378,1985-04-04
1.605037808418274,1985-04-08
1.605037808418274,1985-04-09
1.6355769634246826,1985-04-10
1.625396966934204,1985-04-11
1.625396966934204,1985-04-12
1.6287904977798462,1985-04-15
1.625396966934204,1985-04-16
1.6355769634246826,1985-04-17
1.65593683719635,1985-04-18
1.6525431871414185,1985-04-19
1.6525431871414185,1985-04-22
1.6593300104141235,1985-04-23
1.6729036569595337,1985-04-24
1.717017650604248,1985-04-25
1.6966562271118164,1985-04-26
1.6830835342407227,1985-04-29
1.6491501331329346,1985-04-30
1.6118240356445312,1985-05-01
1.6186103820800781,1985-05-02
1.6321834325790405,1985-05-03
1.642364501953125,1985-05-06
1.65593683719635,1985-05-07
1.6491501331329346,1985-05-08
1.6796908378601074,1985-05-09
1.700049877166748,1985-05-10
1.717017650604248,1985-05-13
1.733982801437378,1985-05-14
1.727196216583252,1985-05-15
1.733982801437378,1985-05-16
1.7373772859573364,1985-05-17
1.7509487867355347,1985-05-20
1.7509487867355347,1985-05-21
1.7713102102279663,1985-05-22
1.7916691303253174,1985-05-23
1.81881582736969,1985-05-24
1.8086351156234741,1985-05-28
1.8154221773147583,1985-05-29
1.8120293617248535,1985-05-30
1.8181581497192383,1985-05-31
1.8283720016479492,1985-06-03
1.8692299127578735,1985-06-04
1.8726342916488647,1985-06-05
1.8964682817459106,1985-06-06
1.8794432878494263,1985-06-07
1.8760381937026978,1985-06-10
1.8590151071548462,1985-06-11
1.8283720016479492,1985-06-12
1.8011329174041748,1985-06-13
1.8215620517730713,1985-06-14
1.835181474685669,1985-06-17
1.8862537145614624,1985-06-18
1.8726342916488647,1985-06-19
1.855610728263855,1985-06-20
1.835181474685669,1985-06-21
1.8215620517730713,1985-06-24
1.8215620517730713,1985-06-25
1.835181474685669,1985-06-26
1.8419907093048096,1985-06-27
1.865825891494751,1985-06-28
1.8896589279174805,1985-07-01
1.9032773971557617,1985-07-02
1.893062710762024,1985-07-03
1.8964682817459106,1985-07-05
1.8794432878494263,1985-07-08
1.8624200820922852,1985-07-09
1.845396876335144,1985-07-10
1.8419907093048096,1985-07-11
1.835181474685669,1985-07-12
1.845396876335144,1985-07-15
1.845396876335144,1985-07-16
1.8590151071548462,1985-07-17
1.8522056341171265,1985-07-18
1.8692299127578735,1985-07-19
1.8692299127578735,1985-07-22
1.8446332216262817,1985-07-23
1.8241384029388428,1985-07-24
1.7899796962738037,1985-07-25
1.8002272844314575,1985-07-26
1.748986840248108,1985-07-29
1.7694828510284424,1985-07-30
1.7968103885650635,1985-07-31
1.803642988204956,1985-08-01
1.8070592880249023,1985-08-02
1.803642988204956,1985-08-05
1.7763144969940186,1985-08-06
1.7763144969940186,1985-08-07
1.7865623235702515,1985-08-08
1.7831472158432007,1985-08-09
1.7797313928604126,1985-08-12
1.7763144969940186,1985-08-13
1.7626491785049438,1985-08-14
1.7626491785049438,1985-08-15
1.7592353820800781,1985-08-16
1.7728991508483887,1985-08-19
1.7694828510284424,1985-08-20
1.7763144969940186,1985-08-21
1.7558180093765259,1985-08-22
1.752402424812317,1985-08-23
1.7592353820800781,1985-08-26
1.7728991508483887,1985-08-27
1.7763144969940186,1985-08-28
1.7763144969940186,1985-08-29
1.7660667896270752,1985-08-30
1.7763144969940186,1985-09-03
1.7694828510284424,1985-09-04
1.7797313928604126,1985-09-05
1.7933945655822754,1985-09-06
1.8309704065322876,1985-09-09
1.803642988204956,1985-09-10
1.803642988204956,1985-09-11
1.7899796962738037,1985-09-12
1.7763144969940186,1985-09-13
1.7797313928604126,1985-09-16
1.7728991508483887,1985-09-17
1.7694828510284424,1985-09-18
1.7694828510284424,1985-09-19
1.7250747680664062,1985-09-20
1.7421551942825317,1985-09-23
1.714826226234436,1985-09-24
1.7216590642929077,1985-09-25
1.7592353820800781,1985-09-26
1.7728991508483887,1985-09-30
1.7865623235702515,1985-10-01
1.7831472158432007,1985-10-02
1.7831472158432007,1985-10-03
1.7694828510284424,1985-10-04
1.7728991508483887,1985-10-07
1.7660667896270752,1985-10-08
1.7626491785049438,1985-10-09
1.7763144969940186,1985-10-10
1.7933945655822754,1985-10-11
1.8070592880249023,1985-10-14
1.7899796962738037,1985-10-15
1.7933945655822754,1985-10-16
1.7865623235702515,1985-10-17
1.7455707788467407,1985-10-18
1.7250747680664062,1985-10-21
1.7552436590194702,1985-10-22
