CE,Date
31.220474243164062,2012-06-19
30.75701141357422,2012-06-20
28.399700164794922,2012-06-21
28.455636978149414,2012-06-22
27.840322494506836,2012-06-25
27.896272659301758,2012-06-26
27.60859489440918,2012-06-27
26.849458694458008,2012-06-28
27.664525985717773,2012-06-29
26.801504135131836,2012-07-02
27.536672592163086,2012-07-03
27.40083122253418,2012-07-05
26.76156234741211,2012-07-06
26.593746185302734,2012-07-09
26.929365158081055,2012-07-10
27.001285552978516,2012-07-11
26.729598999023438,2012-07-12
27.56863784790039,2012-07-13
27.3049373626709,2012-07-16
27.936229705810547,2012-07-17
27.92823028564453,2012-07-18
29.43052864074707,2012-07-19
28.719329833984375,2012-07-20
28.383716583251953,2012-07-23
30.013851165771484,2012-07-24
29.566362380981445,2012-07-25
30.05380630493164,2012-07-26
30.51727867126465,2012-07-27
30.389427185058594,2012-07-30
30.469341278076172,2012-07-31
30.269569396972656,2012-08-01
30.11343002319336,2012-08-02
30.65790557861328,2012-08-03
30.99417495727539,2012-08-06
31.63472557067871,2012-08-07
32.347312927246094,2012-08-08
32.01103210449219,2012-08-09
32.57951736450195,2012-08-10
31.81887435913086,2012-08-13
31.306432723999023,2012-08-14
32.43539810180664,2012-08-15
33.25208282470703,2012-08-16
33.0599250793457,2012-08-17
32.731651306152344,2012-08-20
32.667598724365234,2012-08-21
32.8437385559082,2012-08-22
32.64357376098633,2012-08-23
32.28327560424805,2012-08-24
31.979015350341797,2012-08-27
31.546646118164062,2012-08-28
31.1943416595459,2012-08-29
30.43370246887207,2012-08-30
30.633878707885742,2012-08-31
29.865232467651367,2012-09-04
29.665056228637695,2012-09-05
30.67391014099121,2012-09-06
31.674755096435547,2012-09-07
32.10711669921875,2012-09-10
31.850908279418945,2012-09-11
31.63472557067871,2012-09-12
33.02788543701172,2012-09-13
34.17286682128906,2012-09-14
33.29212188720703,2012-09-17
33.22807312011719,2012-09-18
34.17286682128906,2012-09-19
33.65242385864258,2012-09-20
32.02705383300781,2012-09-21
31.1943416595459,2012-09-24
30.22551918029785,2012-09-25
30.5858211517334,2012-09-26
30.5858211517334,2012-09-27
30.3536434173584,2012-09-28
30.201507568359375,2012-10-01
30.417688369750977,2012-10-02
30.09741973876953,2012-10-03
30.18549346923828,2012-10-04
30.001344680786133,2012-10-05
29.48891258239746,2012-10-08
29.408836364746094,2012-10-09
28.75229263305664,2012-10-10
28.544109344482422,2012-10-11
28.271883010864258,2012-10-12
28.696243286132812,2012-10-15
29.6090145111084,2012-10-16
30.409692764282227,2012-10-17
30.593835830688477,2012-10-18
29.833200454711914,2012-10-19
29.97732162475586,2012-10-22
30.57782554626465,2012-10-23
30.713937759399414,2012-10-24
30.47728157043457,2012-10-25
30.7901611328125,2012-10-26
30.47728157043457,2012-10-31
32.218162536621094,2012-11-01
31.415916442871094,2012-11-02
31.768890380859375,2012-11-05
32.3384895324707,2012-11-06
31.351730346679688,2012-11-07
30.854337692260742,2012-11-08
30.886425018310547,2012-11-09
30.894445419311523,2012-11-12
31.407882690429688,2012-11-13
31.215347290039062,2012-11-14
31.151166915893555,2012-11-15
30.942588806152344,2012-11-16
32.0496711730957,2012-11-19
31.295560836791992,2012-11-20
31.431957244873047,2012-11-21
31.849117279052734,2012-11-23
31.825042724609375,2012-11-26
31.62448501586914,2012-11-27
31.520206451416016,2012-11-28
32.362552642822266,2012-11-29
32.92412567138672,2012-11-30
32.73158645629883,2012-12-03
32.88400650024414,2012-12-04
33.69428634643555,2012-12-05
33.445587158203125,2012-12-06
33.646141052246094,2012-12-07
34.03925704956055,2012-12-10
34.23177719116211,2012-12-11
34.52058792114258,2012-12-12
34.07133483886719,2012-12-13
34.72114944458008,2012-12-14
34.49652862548828,2012-12-17
35.507362365722656,2012-12-18
36.165199279785156,2012-12-19
36.18124008178711,2012-12-20
35.748023986816406,2012-12-21
35.5474739074707,2012-12-24
35.4832878112793,2012-12-26
35.266685485839844,2012-12-27
34.72114944458008,2012-12-28
35.723960876464844,2012-12-31
37.30438995361328,2013-01-02
37.24822998046875,2013-01-03
38.10662841796875,2013-01-04
37.60923385620117,2013-01-07
37.51296615600586,2013-01-08
37.87398147583008,2013-01-09
37.970252990722656,2013-01-10
37.416690826416016,2013-01-11
36.78292465209961,2013-01-14
36.76688766479492,2013-01-15
37.50495910644531,2013-01-16
37.729576110839844,2013-01-17
37.88199996948242,2013-01-18
38.002342224121094,2013-01-22
38.002342224121094,2013-01-23
37.753639221191406,2013-01-24
37.681434631347656,2013-01-25
37.10382843017578,2013-01-28
38.571929931640625,2013-01-29
37.86595153808594,2013-01-30
37.60923385620117,2013-01-31
38.002342224121094,2013-02-01
37.328453063964844,2013-02-04
37.793758392333984,2013-02-05
39.17361831665039,2013-02-06
38.90888214111328,2013-02-07
39.711116790771484,2013-02-08
39.711116790771484,2013-02-11
39.42230987548828,2013-02-12
40.385009765625,2013-02-13
40.33277893066406,2013-02-14
40.300636291503906,2013-02-15
39.96319580078125,2013-02-19
38.163490295410156,2013-02-20
37.21541976928711,2013-02-21
38.20365905761719,2013-02-22
36.685150146484375,2013-02-25
36.845855712890625,2013-02-26
37.890316009521484,2013-02-27
37.6412467956543,2013-02-28
37.127052307128906,2013-03-01
36.70122528076172,2013-03-04
37.27164840698242,2013-03-05
37.295772552490234,2013-03-06
37.4644889831543,2013-03-07
38.010841369628906,2013-03-08
38.46879196166992,2013-03-11
38.82230758666992,2013-03-12
38.042972564697266,2013-03-13
37.978702545166016,2013-03-14
37.809967041015625,2013-03-15
36.99045944213867,2013-03-18
35.978126525878906,2013-03-19
35.4799919128418,2013-03-20
34.63638687133789,2013-03-21
34.71672058105469,2013-03-22
34.09004211425781,2013-03-25
34.44355392456055,2013-03-26
34.98185348510742,2013-03-27
35.3916130065918,2013-03-28
34.56407165527344,2013-04-01
34.114139556884766,2013-04-02
33.77669906616211,2013-04-03
34.31500244140625,2013-04-04
34.355167388916016,2013-04-05
34.6042366027832,2013-04-08
35.27109909057617,2013-04-09
35.76121139526367,2013-04-10
36.13077926635742,2013-04-11
35.319305419921875,2013-04-12
33.72044372558594,2013-04-15
35.10236740112305,2013-04-16
34.033809661865234,2013-04-17
33.92934799194336,2013-04-18
37.84211730957031,2013-04-19
39.183860778808594,2013-04-22
39.08743667602539,2013-04-23
39.00709915161133,2013-04-24
38.830345153808594,2013-04-25
38.25186538696289,2013-04-26
38.77410888671875,2013-04-29
39.698062896728516,2013-04-30
38.31614685058594,2013-05-01
38.62202835083008,2013-05-02
39.49137878417969,2013-05-03
39.8133659362793,2013-05-06
39.79727554321289,2013-05-07
39.71677780151367,2013-05-08
39.10501480102539,2013-05-09
38.855464935302734,2013-05-10
38.1551628112793,2013-05-13
38.968162536621094,2013-05-14
39.32234191894531,2013-05-15
38.95205307006836,2013-05-16
39.789222717285156,2013-05-17
39.65237045288086,2013-05-20
40.248046875,2013-05-21
40.288291931152344,2013-05-22
39.829463958740234,2013-05-23
39.531639099121094,2013-05-24
39.853614807128906,2013-05-28
39.98240280151367,2013-05-29
40.14340591430664,2013-05-30
39.72483444213867,2013-05-31
39.47529602050781,2013-06-03
39.20963668823242,2013-06-04
38.41273880004883,2013-06-05
39.11305618286133,2013-06-06
39.45113754272461,2013-06-07
39.60407257080078,2013-06-10
38.452980041503906,2013-06-11
37.84926986694336,2013-06-12
38.22758865356445,2013-06-13
38.28395462036133,2013-06-14
38.3000373840332,2013-06-17
38.34028244018555,2013-06-18
38.59788131713867,2013-06-19
37.446781158447266,2013-06-20
37.10870361328125,2013-06-21
35.16873550415039,2013-06-24
35.5148811340332,2013-06-25
35.97370147705078,2013-06-26
36.617679595947266,2013-06-27
36.0622444152832,2013-06-28
36.553287506103516,2013-07-01
36.23933792114258,2013-07-02
36.52106857299805,2013-07-03
36.738433837890625,2013-07-05
36.77061462402344,2013-07-08
37.50312805175781,2013-07-09
37.696327209472656,2013-07-10
38.243690490722656,2013-07-11
38.38053894042969,2013-07-12
38.259796142578125,2013-07-15
38.05051040649414,2013-07-16
38.10685348510742,2013-07-17
38.646183013916016,2013-07-18
38.42080307006836,2013-07-19
38.452980041503906,2013-07-22
39.07280349731445,2013-07-23
38.91181182861328,2013-07-24
38.573734283447266,2013-07-25
37.81705856323242,2013-07-26
37.905609130859375,2013-07-29
38.71058654785156,2013-07-30
38.68642807006836,2013-07-31
39.42169952392578,2013-08-01
39.62369918823242,2013-08-02
39.51055908203125,2013-08-05
38.98537826538086,2013-08-06
38.839927673339844,2013-08-07
39.575218200683594,2013-08-08
39.51865005493164,2013-08-09
39.5267448425293,2013-08-12
40.07616424560547,2013-08-13
40.746795654296875,2013-08-14
39.833763122558594,2013-08-15
39.995365142822266,2013-08-16
39.76105499267578,2013-08-19
39.534812927246094,2013-08-20
40.94879150390625,2013-08-21
40.771026611328125,2013-08-22
40.9245491027832,2013-08-23
41.005348205566406,2013-08-26
39.62369918823242,2013-08-27
39.445926666259766,2013-08-28
40.02768325805664,2013-08-29
39.78528594970703,2013-08-30
40.051918029785156,2013-09-03
40.39935302734375,2013-09-04
40.302391052246094,2013-09-05
39.70448684692383,2013-09-06
39.72065734863281,2013-09-09
40.01961135864258,2013-09-10
40.18120574951172,2013-09-11
39.664093017578125,2013-09-12
39.728729248046875,2013-09-13
40.18120574951172,2013-09-16
40.43166732788086,2013-09-17
41.70021438598633,2013-09-18
41.829505920410156,2013-09-19
41.48206329345703,2013-09-20
41.110389709472656,2013-09-23
41.619415283203125,2013-09-24
41.991085052490234,2013-09-25
42.710201263427734,2013-09-26
42.4193229675293,2013-09-27
42.65364074707031,2013-09-30
43.13843536376953,2013-10-01
43.24346923828125,2013-10-02
42.8394775390625,2013-10-03
43.49394989013672,2013-10-04
43.33235168457031,2013-10-07
41.756778717041016,2013-10-08
41.635581970214844,2013-10-09
42.85564422607422,2013-10-10
42.75059127807617,2013-10-11
43.009151458740234,2013-10-14
42.992977142333984,2013-10-15
43.43738555908203,2013-10-16
43.82522201538086,2013-10-17
43.61514663696289,2013-10-18
46.18455123901367,2013-10-21
47.06524658203125,2013-10-22
46.839019775390625,2013-10-23
46.839019775390625,2013-10-24
46.52391052246094,2013-10-25
45.26344299316406,2013-10-28
45.87751007080078,2013-10-29
45.336151123046875,2013-10-30
45.40100860595703,2013-10-31
45.303733825683594,2013-11-01
45.319950103759766,2013-11-04
45.927886962890625,2013-11-05
46.10621643066406,2013-11-06
45.51447677612305,2013-11-07
46.057579040527344,2013-11-08
46.924903869628906,2013-11-11
46.63309860229492,2013-11-12
46.74656677246094,2013-11-13
47.09512710571289,2013-11-14
46.11431884765625,2013-11-15
45.34425735473633,2013-11-18
45.14971923828125,2013-11-19
44.85791015625,2013-11-20
45.14161682128906,2013-11-21
45.46583938598633,2013-11-22
44.509361267089844,2013-11-25
45.157833099365234,2013-11-26
45.34425735473633,2013-11-27
45.498287200927734,2013-11-29
45.4820556640625,2013-12-02
44.99571990966797,2013-12-03
45.28751754760742,2013-12-04
44.882225036621094,2013-12-05
45.295631408691406,2013-12-06
46.073795318603516,2013-12-09
45.927886962890625,2013-12-10
44.90654754638672,2013-12-11
44.58230972290039,2013-12-12
44.7201042175293,2013-12-13
44.54989242553711,2013-12-16
44.38775634765625,2013-12-17
44.36344909667969,2013-12-18
44.047332763671875,2013-12-19
43.990577697753906,2013-12-20
44.15269470214844,2013-12-23
44.59040451049805,2013-12-24
44.74443054199219,2013-12-26
44.67958068847656,2013-12-27
44.73631286621094,2013-12-30
44.83359146118164,2013-12-31
44.5742073059082,2014-01-02
44.82550048828125,2014-01-03
43.804134368896484,2014-01-06
44.30671310424805,2014-01-07
43.57717514038086,2014-01-08
43.79604721069336,2014-01-09
43.893310546875,2014-01-10
43.658233642578125,2014-01-13
44.90654754638672,2014-01-14
45.21455383300781,2014-01-15
45.441532135009766,2014-01-16
44.66337203979492,2014-01-17
44.33103561401367,2014-01-21
44.62283706665039,2014-01-22
44.493141174316406,2014-01-23
42.69364929199219,2014-01-24
41.68852233886719,2014-01-27
41.68040466308594,2014-01-28
41.74525451660156,2014-01-29
41.753353118896484,2014-01-30
41.04813766479492,2014-01-31
39.58097839355469,2014-02-03
40.20513916015625,2014-02-04
40.188926696777344,2014-02-05
41.07245635986328,2014-02-06
41.510189056396484,2014-02-07
41.58314514160156,2014-02-10
41.69662094116211,2014-02-11
42.49378967285156,2014-02-12
42.94930648803711,2014-02-13
43.19334411621094,2014-02-14
42.64020919799805,2014-02-18
42.566993713378906,2014-02-19
43.04692077636719,2014-02-20
42.39617156982422,2014-02-21
42.75407791137695,2014-02-24
42.57512664794922,2014-02-25
43.04692077636719,2014-02-26
43.62445068359375,2014-02-27
43.42923355102539,2014-02-28
42.43684387207031,2014-03-03
42.998111724853516,2014-03-04
42.64020919799805,2014-03-05
43.40483093261719,2014-03-06
43.933563232421875,2014-03-07
43.45363998413086,2014-03-10
43.502445220947266,2014-03-11
43.79528045654297,2014-03-12
43.38856887817383,2014-03-13
43.697662353515625,2014-03-14
44.1287841796875,2014-03-17
44.315879821777344,2014-03-18
44.73072814941406,2014-03-19
44.6168327331543,2014-03-20
44.909671783447266,2014-03-21
44.706321716308594,2014-03-24
44.787681579589844,2014-03-25
43.901031494140625,2014-03-26
43.55936813354492,2014-03-27
43.876625061035156,2014-03-28
45.153717041015625,2014-03-31
45.57670211791992,2014-04-01
46.04035186767578,2014-04-02
46.227439880371094,2014-04-03
46.21931457519531,2014-04-04
44.68192672729492,2014-04-07
45.218780517578125,2014-04-08
45.27573013305664,2014-04-09
44.746986389160156,2014-04-10
44.45417022705078,2014-04-11
45.18625259399414,2014-04-14
45.723114013671875,2014-04-15
46.38199996948242,2014-04-16
46.829383850097656,2014-04-17
47.27676773071289,2014-04-21
48.879241943359375,2014-04-22
48.47252655029297,2014-04-23
48.15528869628906,2014-04-24
48.220359802246094,2014-04-25
48.57826614379883,2014-04-28
49.44864273071289,2014-04-29
49.96924591064453,2014-04-30
49.993751525878906,2014-05-01
49.9692497253418,2014-05-02
50.1571044921875,2014-05-05
49.8875617980957,2014-05-06
49.58537673950195,2014-05-07
49.09531784057617,2014-05-08
48.61343765258789,2014-05-09
49.732383728027344,2014-05-12
49.13615036010742,2014-05-13
48.77678680419922,2014-05-14
47.68232727050781,2014-05-15
48.564422607421875,2014-05-16
48.768592834472656,2014-05-19
48.27854919433594,2014-05-20
49.36484909057617,2014-05-21
49.601715087890625,2014-05-22
49.9692497253418,2014-05-23
49.993751525878906,2014-05-27
50.001914978027344,2014-05-28
51.235206604003906,2014-05-29
51.2107048034668,2014-05-30
51.30872344970703,2014-06-02
51.602760314941406,2014-06-03
51.537418365478516,2014-06-04
52.16632843017578,2014-06-05
52.501197814941406,2014-06-06
52.092811584472656,2014-06-09
51.921295166015625,2014-06-10
52.59920883178711,2014-06-11
52.42768478393555,2014-06-12
52.403194427490234,2014-06-13
52.21532440185547,2014-06-16
52.14183044433594,2014-06-17
52.70538330078125,2014-06-18
52.80339050292969,2014-06-19
52.80339050292969,2014-06-20
52.83606719970703,2014-06-23
51.88045883178711,2014-06-24
52.362342834472656,2014-06-25
51.782447814941406,2014-06-26
52.321510314941406,2014-06-27
52.501197814941406,2014-06-30
53.1137580871582,2014-07-01
53.58748245239258,2014-07-02
53.94685745239258,2014-07-03
53.742671966552734,2014-07-07
53.69366455078125,2014-07-08
53.138267517089844,2014-07-09
52.37051773071289,2014-07-10
52.49302291870117,2014-07-11
52.5746955871582,2014-07-14
52.64820861816406,2014-07-15
52.35417938232422,2014-07-16
51.700767517089844,2014-07-17
51.15354537963867,2014-07-18
50.71249008178711,2014-07-21
51.12087631225586,2014-07-22
50.8513298034668,2014-07-23
50.998355865478516,2014-07-24
50.7859992980957,2014-07-25
51.15354537963867,2014-07-28
49.13615036010742,2014-07-29
48.49907684326172,2014-07-30
47.5434684753418,2014-07-31
47.84697341918945,2014-08-01
48.585227966308594,2014-08-04
47.88799285888672,2014-08-05
48.18328857421875,2014-08-06
47.54346466064453,2014-08-07
47.9618034362793,2014-08-08
48.51959991455078,2014-08-11
48.47859191894531,2014-08-12
48.68365478515625,2014-08-13
48.70827102661133,2014-08-14
48.70005798339844,2014-08-15
49.40550231933594,2014-08-18
49.70900344848633,2014-08-19
50.3160285949707,2014-08-20
50.32422637939453,2014-08-21
50.19297790527344,2014-08-22
50.71796417236328,2014-08-25
50.70975875854492,2014-08-26
50.644142150878906,2014-08-27
50.80818176269531,2014-08-28
51.30036163330078,2014-08-29
51.21830749511719,2014-09-02
51.33317184448242,2014-09-03
51.39878845214844,2014-09-04
51.423404693603516,2014-09-05
51.087093353271484,2014-09-08
50.43086242675781,2014-09-09
50.291412353515625,2014-09-10
50.24219512939453,2014-09-11
49.503944396972656,2014-09-12
49.46293258666992,2014-09-15
50.184776306152344,2014-09-16
50.283206939697266,2014-09-17
50.48827362060547,2014-09-18
50.480079650878906,2014-09-19
50.25859832763672,2014-09-22
50.012508392333984,2014-09-23
50.275001525878906,2014-09-24
49.72541809082031,2014-09-25
49.72541809082031,2014-09-26
49.04458999633789,2014-09-29
48.002838134765625,2014-09-30
46.3786735534668,2014-10-01
46.59194564819336,2014-10-02
46.55913543701172,2014-10-03
46.4196891784668,2014-10-06
44.869361877441406,2014-10-07
45.00880432128906,2014-10-08
44.05727767944336,2014-10-09
42.884273529052734,2014-10-10
41.76049041748047,2014-10-13
42.03939437866211,2014-10-14
43.08114242553711,2014-10-15
43.94243240356445,2014-10-16
44.368988037109375,2014-10-17
45.31230926513672,2014-10-20
47.9946174621582,2014-10-21
47.05952072143555,2014-10-22
47.4532356262207,2014-10-23
47.86338806152344,2014-10-24
46.829830169677734,2014-10-27
47.7075309753418,2014-10-28
47.31379699707031,2014-10-29
47.60214614868164,2014-10-30
48.384803771972656,2014-10-31
48.343624114990234,2014-11-03
47.53624725341797,2014-11-04
48.57429122924805,2014-11-05
49.060359954833984,2014-11-06
48.86262512207031,2014-11-07
49.274566650390625,2014-11-10
49.71120071411133,2014-11-11
49.80182647705078,2014-11-12
49.16746139526367,2014-11-13
49.233367919921875,2014-11-14
49.24160385131836,2014-11-17
50.15608596801758,2014-11-18
49.612342834472656,2014-11-19
50.01603317260742,2014-11-20
50.658626556396484,2014-11-21
50.452667236328125,2014-11-24
50.24669647216797,2014-11-25
50.23846435546875,2014-11-26
49.4887580871582,2014-11-28
49.5052375793457,2014-12-01
50.01603317260742,2014-12-02
51.54838562011719,2014-12-03
51.39186096191406,2014-12-04
51.79554748535156,2014-12-05
50.88930892944336,2014-12-08
51.523685455322266,2014-12-09
49.497005462646484,2014-12-10
48.846153259277344,2014-12-11
47.39617919921875,2014-12-12
46.70414352416992,2014-12-15
46.04506301879883,2014-12-16
47.20668411254883,2014-12-17
48.269466400146484,2014-12-18
49.01094055175781,2014-12-19
49.323974609375,2014-12-22
49.5876350402832,2014-12-23
49.686492919921875,2014-12-24
49.83477783203125,2014-12-26
49.92539978027344,2014-12-29
49.78535461425781,2014-12-30
49.398136138916016,2014-12-31
49.42285919189453,2015-01-02
47.742210388183594,2015-01-05
47.01720428466797,2015-01-06
47.593910217285156,2015-01-07
48.54132080078125,2015-01-08
47.956390380859375,2015-01-09
47.676300048828125,2015-01-12
46.95130920410156,2015-01-13
45.79790496826172,2015-01-14
45.88030242919922,2015-01-15
46.514652252197266,2015-01-16
46.44050598144531,2015-01-20
47.824581146240234,2015-01-21
48.16236114501953,2015-01-22
44.199623107910156,2015-01-23
45.2706413269043,2015-01-26
44.702186584472656,2015-01-27
44.06782150268555,2015-01-28
44.356170654296875,2015-01-29
44.29025650024414,2015-01-30
44.00191879272461,2015-02-02
45.361263275146484,2015-02-03
45.41069793701172,2015-02-04
45.98739242553711,2015-02-05
45.91325378417969,2015-02-06
46.20159912109375,2015-02-09
47.07487869262695,2015-02-10
47.56919860839844,2015-02-11
47.79258728027344,2015-02-12
47.974632263183594,2015-02-13
47.858795166015625,2015-02-17
47.98290252685547,2015-02-18
47.999454498291016,2015-02-19
47.618831634521484,2015-02-20
48.26423263549805,2015-02-23
47.90017318725586,2015-02-24
47.858795166015625,2015-02-25
47.33750534057617,2015-02-26
47.25476837158203,2015-02-27
48.198028564453125,2015-03-02
47.96635437011719,2015-03-03
48.81861877441406,2015-03-04
48.38007354736328,2015-03-05
47.676753997802734,2015-03-06
47.76777648925781,2015-03-09
46.60109329223633,2015-03-10
46.9072380065918,2015-03-11
47.33750534057617,2015-03-12
46.17910385131836,2015-03-13
45.947410583496094,2015-03-16
45.51715087890625,2015-03-17
46.48524856567383,2015-03-18
45.89776611328125,2015-03-19
46.48524856567383,2015-03-20
45.96396255493164,2015-03-23
46.013614654541016,2015-03-24
45.64954376220703,2015-03-25
45.5005989074707,2015-03-26
45.53369140625,2015-03-27
46.47697830200195,2015-03-30
46.22047424316406,2015-03-31
45.85639572143555,2015-04-01
45.88949966430664,2015-04-02
46.78312683105469,2015-04-06
46.96516036987305,2015-04-07
47.41196823120117,2015-04-08
48.33871078491211,2015-04-09
48.752418518066406,2015-04-10
47.685035705566406,2015-04-13
47.39543151855469,2015-04-14
47.76777648925781,2015-04-15
48.107025146484375,2015-04-16
55.5870246887207,2015-04-17
55.05746078491211,2015-04-20
54.561012268066406,2015-04-21
54.403804779052734,2015-04-22
53.86595153808594,2015-04-23
54.48653030395508,2015-04-24
54.26313400268555,2015-04-27
54.48653030395508,2015-04-28
54.83406448364258,2015-04-29
55.158226013183594,2015-04-30
55.83149337768555,2015-05-01
55.65693283081055,2015-05-04
55.37432861328125,2015-05-05
55.49070739746094,2015-05-06
55.274600982666016,2015-05-07
55.939552307128906,2015-05-08
55.233036041259766,2015-05-11
54.634578704833984,2015-05-12
55.29121017456055,2015-05-13
55.631996154785156,2015-05-14
55.6901969909668,2015-05-15
56.10578918457031,2015-05-18
55.69849395751953,2015-05-19
56.055931091308594,2015-05-20
56.604522705078125,2015-05-21
56.39670181274414,2015-05-22
55.91461181640625,2015-05-26
56.762451171875,2015-05-27
57.0533447265625,2015-05-28
57.22789001464844,2015-05-29
57.43572235107422,2015-06-01
57.8679313659668,2015-06-02
58.71575164794922,2015-06-03
58.00922775268555,2015-06-04
58.3084716796875,2015-06-05
57.967674255371094,2015-06-08
58.35000991821289,2015-06-09
59.02328872680664,2015-06-10
59.08148956298828,2015-06-11
58.64094161987305,2015-06-12
58.183780670166016,2015-06-15
58.38327407836914,2015-06-16
58.607688903808594,2015-06-17
59.33082580566406,2015-06-18
59.2310905456543,2015-06-19
59.60512924194336,2015-06-22
59.72150421142578,2015-06-23
59.4970817565918,2015-06-24
59.580196380615234,2015-06-25
60.66902542114258,2015-06-26
59.58851623535156,2015-06-29
59.74643325805664,2015-06-30
59.846168518066406,2015-07-01
61.27583312988281,2015-07-02
60.48621368408203,2015-07-06
59.70484924316406,2015-07-07
56.654380798339844,2015-07-08
56.222164154052734,2015-07-09
56.770755767822266,2015-07-10
57.759857177734375,2015-07-13
58.73237609863281,2015-07-14
57.33595657348633,2015-07-15
57.527122497558594,2015-07-16
54.667808532714844,2015-07-17
55.08342361450195,2015-07-20
54.609622955322266,2015-07-21
53.97793197631836,2015-07-22
53.687007904052734,2015-07-23
51.924861907958984,2015-07-24
51.56744384765625,2015-07-27
53.30465316772461,2015-07-28
54.50989532470703,2015-07-29
54.95244598388672,2015-07-30
55.044288635253906,2015-07-31
54.50990295410156,2015-08-03
54.7186393737793,2015-08-04
54.910701751708984,2015-08-05
54.35122299194336,2015-08-06
54.25103759765625,2015-08-07
55.92943572998047,2015-08-10
54.225990295410156,2015-08-11
53.78342819213867,2015-08-12
54.02556610107422,2015-08-13
53.49951934814453,2015-08-14
54.017242431640625,2015-08-17
53.683223724365234,2015-08-18
52.69791030883789,2015-08-19
51.762691497802734,2015-08-20
49.324432373046875,2015-08-21
46.660736083984375,2015-08-24
45.49171447753906,2015-08-25
47.18679428100586,2015-08-26
49.52484893798828,2015-08-27
50.07594680786133,2015-08-28
50.635398864746094,2015-08-31
48.564571380615234,2015-09-01
49.36619186401367,2015-09-02
50.142757415771484,2015-09-03
49.24094009399414,2015-09-04
50.40995788574219,2015-09-08
51.253318786621094,2015-09-09
51.21992492675781,2015-09-10
50.9610710144043,2015-09-11
50.62706756591797,2015-09-14
51.84619140625,2015-09-15
52.26369094848633,2015-09-16
51.81278610229492,2015-09-17
50.61869812011719,2015-09-18
51.21992492675781,2015-09-21
50.33479690551758,2015-09-22
50.034210205078125,2015-09-23
50.167808532714844,2015-09-24
50.25966262817383,2015-09-25
46.91958999633789,2015-09-28
47.18679428100586,2015-09-29
49.407936096191406,2015-09-30
50.167808532714844,2015-10-01
51.253318786621094,2015-10-02
52.781394958496094,2015-10-05
53.958778381347656,2015-10-06
54.685245513916016,2015-10-07
55.81251907348633,2015-10-08
54.28445053100586,2015-10-09
53.63311767578125,2015-10-12
53.073673248291016,2015-10-13
53.22396469116211,2015-10-14
53.57467269897461,2015-10-15
53.72496795654297,2015-10-16
53.432708740234375,2015-10-19
54.96080780029297,2015-10-20
55.49519729614258,2015-10-21
57.365631103515625,2015-10-22
57.95852279663086,2015-10-23
58.35930633544922,2015-10-26
57.59111022949219,2015-10-27
58.559715270996094,2015-10-28
58.82805633544922,2015-10-29
59.58281326293945,2015-10-30
60.1782112121582,2015-11-02
59.960201263427734,2015-11-03
60.42144775390625,2015-11-04
59.31448745727539,2015-11-05
59.93501281738281,2015-11-06
59.38153076171875,2015-11-09
59.56602478027344,2015-11-10
59.0377082824707,2015-11-11
56.798648834228516,2015-11-12
58.87000274658203,2015-11-13
60.00212478637695,2015-11-16
59.94342041015625,2015-11-17
60.454959869384766,2015-11-18
60.211769104003906,2015-11-19
59.79246520996094,2015-11-20
59.2641487121582,2015-11-23
59.85116958618164,2015-11-24
59.23897933959961,2015-11-25
59.33123016357422,2015-11-27
59.33123016357422,2015-11-30
59.19707489013672,2015-12-01
57.84690475463867,2015-12-02
57.788204193115234,2015-12-03
58.73583984375,2015-12-04
57.058616638183594,2015-12-07
55.901344299316406,2015-12-08
56.22001266479492,2015-12-09
55.38142013549805,2015-12-10
54.87825012207031,2015-12-11
54.54281234741211,2015-12-14
55.792320251464844,2015-12-15
56.40452194213867,2015-12-16
55.2807731628418,2015-12-17
54.65182876586914,2015-12-18
54.63506317138672,2015-12-21
55.40656661987305,2015-12-22
56.78186798095703,2015-12-23
56.70640182495117,2015-12-24
56.22840118408203,2015-12-28
56.723182678222656,2015-12-29
56.55546951293945,2015-12-30
56.46321487426758,2015-12-31
55.45687484741211,2016-01-04
56.127769470214844,2016-01-05
54.66020965576172,2016-01-06
52.35404586791992,2016-01-07
52.1443977355957,2016-01-08
52.24502944946289,2016-01-11
53.10041046142578,2016-01-12
52.65595626831055,2016-01-13
52.840431213378906,2016-01-14
51.95151901245117,2016-01-15
50.852943420410156,2016-01-19
49.64536666870117,2016-01-20
49.71245193481445,2016-01-21
51.2219352722168,2016-01-22
50.01435470581055,2016-01-25
51.565757751464844,2016-01-26
51.70832061767578,2016-01-27
52.094085693359375,2016-01-28
53.3939208984375,2016-01-29
51.54898452758789,2016-02-01
50.047889709472656,2016-02-02
50.71876525878906,2016-02-03
51.037445068359375,2016-02-04
49.486019134521484,2016-02-05
47.30565643310547,2016-02-08
48.2532844543457,2016-02-09
47.75011444091797,2016-02-10
47.05038833618164,2016-02-11
48.3149528503418,2016-02-12
49.47835159301758,2016-02-16
50.12751007080078,2016-02-17
49.866153717041016,2016-02-18
49.73969650268555,2016-02-19
51.5438232421875,2016-02-22
49.46150588989258,2016-02-23
49.925167083740234,2016-02-24
50.54059600830078,2016-02-25
51.46794509887695,2016-02-26
50.869384765625,2016-02-29
51.720855712890625,2016-03-01
52.117095947265625,2016-03-02
52.95170974731445,2016-03-03
53.57555389404297,2016-03-04
