EXPE,Date
13.515192985534668,2009-04-03
13.660090446472168,2009-04-06
12.672140121459961,2009-04-07
12.540412902832031,2009-04-08
13.725955963134766,2009-04-09
13.923544883728027,2009-04-13
13.778647422790527,2009-04-14
13.752297401428223,2009-04-15
14.92467212677002,2009-04-16
15.556958198547363,2009-04-17
14.226515769958496,2009-04-20
15.267162322998047,2009-04-21
15.412062644958496,2009-04-22
14.792940139770508,2009-04-23
14.806118965148926,2009-04-24
13.870857238769531,2009-04-27
13.567885398864746,2009-04-28
13.94989013671875,2009-04-29
17.92804527282715,2009-04-30
19.482425689697266,2009-05-01
20.417686462402344,2009-05-04
20.8128662109375,2009-05-05
20.32547378540039,2009-05-06
19.74587631225586,2009-05-07
20.180578231811523,2009-05-08
19.96981430053711,2009-05-11
19.614151000976562,2009-05-12
17.75680160522461,2009-05-13
18.454954147338867,2009-05-14
18.24419403076172,2009-05-15
19.047725677490234,2009-05-18
19.824914932250977,2009-05-19
20.114717483520508,2009-05-20
19.350698471069336,2009-05-21
19.70635986328125,2009-05-22
21.010456085205078,2009-05-26
20.509902954101562,2009-05-27
20.93142318725586,2009-05-28
22.801950454711914,2009-05-29
22.89415168762207,2009-06-01
22.591190338134766,2009-06-02
21.82716178894043,2009-06-03
21.813987731933594,2009-06-04
21.97206687927246,2009-06-05
21.155359268188477,2009-06-08
22.03792953491211,2009-06-09
21.734956741333008,2009-06-10
22.275041580200195,2009-06-11
22.16965675354004,2009-06-12
21.734956741333008,2009-06-15
21.1158447265625,2009-06-16
20.338651657104492,2009-06-17
20.905075073242188,2009-06-18
21.813987731933594,2009-06-19
20.378171920776367,2009-06-22
19.838090896606445,2009-06-23
20.035682678222656,2009-06-24
20.799701690673828,2009-06-25
20.970945358276367,2009-06-26
20.970945358276367,2009-06-29
19.903955459594727,2009-06-30
20.483551025390625,2009-07-01
19.759052276611328,2009-07-02
19.008209228515625,2009-07-06
18.178329467773438,2009-07-07
18.099288940429688,2009-07-08
18.968690872192383,2009-07-09
19.192625045776367,2009-07-10
20.101547241210938,2009-07-13
20.839216232299805,2009-07-14
21.774473190307617,2009-07-15
22.064279556274414,2009-07-16
21.93254280090332,2009-07-17
22.722917556762695,2009-07-20
23.368375778198242,2009-07-21
23.315683364868164,2009-07-22
24.185075759887695,2009-07-23
24.30363655090332,2009-07-24
24.05335235595703,2009-07-27
24.817359924316406,2009-07-28
24.158727645874023,2009-07-29
26.97768783569336,2009-07-30
27.280658721923828,2009-07-31
28.018346786499023,2009-08-03
28.308130264282227,2009-08-04
28.96677589416504,2009-08-05
28.95359230041504,2009-08-06
29.664926528930664,2009-08-07
29.994237899780273,2009-08-10
29.79665184020996,2009-08-11
30.257694244384766,2009-08-12
29.994237899780273,2009-08-13
29.138019561767578,2009-08-14
28.07102394104004,2009-08-17
28.34765625,2009-08-18
28.821866989135742,2009-08-19
29.770301818847656,2009-08-20
30.165481567382812,2009-08-21
29.3751220703125,2009-08-24
30.099618911743164,2009-08-25
30.112802505493164,2009-08-26
29.994237899780273,2009-08-27
30.679224014282227,2009-08-28
30.363079071044922,2009-08-31
29.190710067749023,2009-09-01
28.88774299621582,2009-09-02
29.177526473999023,2009-09-03
30.244524002075195,2009-09-04
30.139148712158203,2009-09-08
30.995361328125,2009-09-09
30.534324645996094,2009-09-10
30.376251220703125,2009-09-11
30.652877807617188,2009-09-14
31.232484817504883,2009-09-15
32.404842376708984,2009-09-16
31.983320236206055,2009-09-17
32.246768951416016,2009-09-18
31.798898696899414,2009-09-21
32.82637405395508,2009-09-22
32.80002975463867,2009-09-23
31.640823364257812,2009-09-24
30.91632843017578,2009-09-25
31.693519592285156,2009-09-28
31.4432373046875,2009-09-29
31.548616409301758,2009-09-30
30.69239616394043,2009-10-01
29.770301818847656,2009-10-02
30.310392379760742,2009-10-05
31.746213912963867,2009-10-06
31.838424682617188,2009-10-07
31.693519592285156,2009-10-08
31.825246810913086,2009-10-09
32.259952545166016,2009-10-12
32.958099365234375,2009-10-13
33.906532287597656,2009-10-14
34.19633102416992,2009-10-15
32.68147277832031,2009-10-16
33.590396881103516,2009-10-19
33.68259048461914,2009-10-20
34.038265228271484,2009-10-21
34.0909538269043,2009-10-22
34.723243713378906,2009-10-23
34.93401336669922,2009-10-26
33.24789047241211,2009-10-27
32.062355041503906,2009-10-28
32.00965881347656,2009-10-29
29.862510681152344,2009-10-30
30.389415740966797,2009-11-02
30.284040451049805,2009-11-03
29.546377182006836,2009-11-04
31.12709617614746,2009-11-05
30.929506301879883,2009-11-06
31.65399932861328,2009-11-09
32.167747497558594,2009-11-10
31.733041763305664,2009-11-11
31.048057556152344,2009-11-12
31.192956924438477,2009-11-13
31.509103775024414,2009-11-16
32.879058837890625,2009-11-17
33.45866012573242,2009-11-18
32.39167785644531,2009-11-19
32.86588668823242,2009-11-20
33.91971206665039,2009-11-23
33.68259048461914,2009-11-24
34.3939208984375,2009-11-25
33.20838928222656,2009-11-27
33.56404113769531,2009-11-30
33.94605255126953,2009-12-01
33.94605255126953,2009-12-02
34.249027252197266,2009-12-03
34.051429748535156,2009-12-04
33.15568923950195,2009-12-07
33.063480377197266,2009-12-08
33.32694625854492,2009-12-09
33.8143196105957,2009-12-10
33.80115509033203,2009-12-11
34.025089263916016,2009-12-14
33.550865173339844,2009-12-15
34.064605712890625,2009-12-16
33.11616897583008,2009-12-17
33.24789047241211,2009-12-18
34.433448791503906,2009-12-21
34.947174072265625,2009-12-22
35.68485641479492,2009-12-23
35.56629943847656,2009-12-24
35.67167663574219,2009-12-28
34.9866943359375,2009-12-29
34.85496520996094,2009-12-30
33.89336395263672,2009-12-31
34.011924743652344,2010-01-04
34.15681457519531,2010-01-05
32.404842376708984,2010-01-06
32.23359298706055,2010-01-07
31.930627822875977,2010-01-08
31.65399932861328,2010-01-11
30.666053771972656,2010-01-12
31.048057556152344,2010-01-13
30.376251220703125,2010-01-14
29.941553115844727,2010-01-15
29.967899322509766,2010-01-19
29.26974105834961,2010-01-20
29.282913208007812,2010-01-21
28.676977157592773,2010-01-22
28.624284744262695,2010-01-25
29.203882217407227,2010-01-26
29.138019561767578,2010-01-27
28.55842399597168,2010-01-28
28.202760696411133,2010-01-29
29.111671447753906,2010-02-01
29.072153091430664,2010-02-02
29.124845504760742,2010-02-03
28.189579010009766,2010-02-04
28.005159378051758,2010-02-05
28.215932846069336,2010-02-08
28.821866989135742,2010-02-09
29.296096801757812,2010-02-10
28.018346786499023,2010-02-11
28.123720169067383,2010-02-12
29.217050552368164,2010-02-16
28.821866989135742,2010-02-17
30.099618911743164,2010-02-18
29.75714111328125,2010-02-19
29.480506896972656,2010-02-22
29.53319549560547,2010-02-23
29.80982780456543,2010-02-24
29.506853103637695,2010-02-25
29.296096801757812,2010-02-26
30.468461990356445,2010-03-01
30.442121505737305,2010-03-02
30.125967025756836,2010-03-03
30.389415740966797,2010-03-04
30.600181579589844,2010-03-05
30.468461990356445,2010-03-08
30.3231258392334,2010-03-09
30.402402877807617,2010-03-10
30.257047653198242,2010-03-11
29.477510452270508,2010-03-12
29.900314331054688,2010-03-15
30.07209014892578,2010-03-16
30.257047653198242,2010-03-17
29.992807388305664,2010-03-18
29.979589462280273,2010-03-19
30.983760833740234,2010-03-22
30.27027130126953,2010-03-23
30.124929428100586,2010-03-24
30.230632781982422,2010-03-25
30.309904098510742,2010-03-26
32.17289352416992,2010-03-29
32.18611526489258,2010-03-30
32.96565628051758,2010-03-31
32.278594970703125,2010-04-01
33.08457565307617,2010-04-05
33.414894104003906,2010-04-06
32.95244216918945,2010-04-07
32.67497634887695,2010-04-08
32.46357345581055,2010-04-09
33.26954650878906,2010-04-12
33.0977783203125,2010-04-13
33.66592788696289,2010-04-14
33.533809661865234,2010-04-15
32.833534240722656,2010-04-16
32.6485481262207,2010-04-19
33.110992431640625,2010-04-20
32.542850494384766,2010-04-21
32.410728454589844,2010-04-22
31.948272705078125,2010-04-23
32.542850494384766,2010-04-26
31.287641525268555,2010-04-27
31.049816131591797,2010-04-28
32.38430404663086,2010-04-29
31.195159912109375,2010-04-30
31.921850204467773,2010-05-03
30.996963500976562,2010-05-04
31.11587905883789,2010-05-05
30.468461990356445,2010-05-06
29.067909240722656,2010-05-07
31.248008728027344,2010-05-10
30.62702178955078,2010-05-11
31.155521392822266,2010-05-12
31.049816131591797,2010-05-13
30.124929428100586,2010-05-14
30.534517288208008,2010-05-17
29.992807388305664,2010-05-18
29.91352653503418,2010-05-19
28.63189697265625,2010-05-20
28.77723503112793,2010-05-21
28.446914672851562,2010-05-24
28.6457576751709,2010-05-25
28.685531616210938,2010-05-26
29.21575927734375,2010-05-27
28.57947540283203,2010-05-28
27.837156295776367,2010-06-01
28.301103591918945,2010-06-02
28.27459716796875,2010-06-03
26.750185012817383,2010-06-04
26.352502822875977,2010-06-07
26.140403747558594,2010-06-08
26.246461868286133,2010-06-09
27.240636825561523,2010-06-10
27.240636825561523,2010-06-11
27.57202911376953,2010-06-14
28.499935150146484,2010-06-15
28.672260284423828,2010-06-16
27.678081512451172,2010-06-17
27.79738426208496,2010-06-18
27.094823837280273,2010-06-21
27.08156967163086,2010-06-22
26.789939880371094,2010-06-23
25.689720153808594,2010-06-24
25.928321838378906,2010-06-25
26.11390495300293,2010-06-28
25.09320831298828,2010-06-29
24.894367218017578,2010-06-30
25.15947723388672,2010-07-01
24.297863006591797,2010-07-02
24.53645896911621,2010-07-06
25.398082733154297,2010-07-07
25.15947723388672,2010-07-08
25.026927947998047,2010-07-09
24.9473934173584,2010-07-12
26.11390495300293,2010-07-13
26.85622787475586,2010-07-14
27.373207092285156,2010-07-15
26.564598083496094,2010-07-16
26.962261199951172,2010-07-19
27.519012451171875,2010-07-20
27.32016944885254,2010-07-21
28.08901596069336,2010-07-22
29.109716415405273,2010-07-23
28.63249969482422,2010-07-26
28.6457576751709,2010-07-27
28.23481559753418,2010-07-28
27.929948806762695,2010-07-29
30.064117431640625,2010-07-30
30.183429718017578,2010-08-02
30.302722930908203,2010-08-03
32.238067626953125,2010-08-04
32.17179870605469,2010-08-05
32.622501373291016,2010-08-06
32.51644515991211,2010-08-09
32.715274810791016,2010-08-10
31.24388313293457,2010-08-11
31.509004592895508,2010-08-12
31.389699935913086,2010-08-13
31.57528305053711,2010-08-16
32.238067626953125,2010-08-17
31.469228744506836,2010-08-18
31.151107788085938,2010-08-19
31.33668327331543,2010-08-20
31.20411491394043,2010-08-23
30.06072235107422,2010-08-24
30.6058349609375,2010-08-25
30.67230224609375,2010-08-26
31.124343872070312,2010-08-27
30.23356056213379,2010-08-30
30.393104553222656,2010-08-31
32.56024932861328,2010-09-01
33.7435302734375,2010-09-02
33.78341293334961,2010-09-03
32.759674072265625,2010-09-07
33.49091339111328,2010-09-08
33.95625305175781,2010-09-09
34.38169479370117,2010-09-10
35.232601165771484,2010-09-13
35.68463897705078,2010-09-14
35.44532012939453,2010-09-15
36.81475067138672,2010-09-16
38.23735046386719,2010-09-17
38.35700607299805,2010-09-20
38.09109878540039,2010-09-21
37.758724212646484,2010-09-22
37.63905334472656,2010-09-23
39.40732955932617,2010-09-24
38.9420051574707,2010-09-27
38.569732666015625,2010-09-28
37.772003173828125,2010-09-29
37.53269958496094,2010-09-30
36.841331481933594,2010-10-01
36.123390197753906,2010-10-04
37.62575149536133,2010-10-05
36.82804489135742,2010-10-06
37.57257843017578,2010-10-07
37.61246109008789,2010-10-08
37.891666412353516,2010-10-11
37.10724639892578,2010-10-12
37.61246109008789,2010-10-13
36.82804489135742,2010-10-14
36.98759078979492,2010-10-15
36.49565887451172,2010-10-18
35.69793701171875,2010-10-19
36.11009216308594,2010-10-20
37.08065414428711,2010-10-21
37.59918212890625,2010-10-22
38.01132583618164,2010-10-25
37.61246109008789,2010-10-26
38.55644226074219,2010-10-27
38.74256896972656,2010-10-28
38.489959716796875,2010-10-29
37.94485855102539,2010-11-01
38.144287109375,2010-11-02
38.1309928894043,2010-11-03
36.123390197753906,2010-11-04
36.29622268676758,2010-11-05
37.253482818603516,2010-11-08
36.362709045410156,2010-11-09
36.50895309448242,2010-11-10
36.32281494140625,2010-11-11
35.44532012939453,2010-11-12
34.32851791381836,2010-11-15
33.995235443115234,2010-11-16
34.741798400878906,2010-11-17
35.26172637939453,2010-11-18
34.9417724609375,2010-11-19
34.48849105834961,2010-11-22
33.80860137939453,2010-11-23
34.955101013183594,2010-11-24
35.15507507324219,2010-11-26
35.701663970947266,2010-11-29
35.101749420166016,2010-11-30
35.71500015258789,2010-12-01
35.941619873046875,2010-12-02
36.06161117553711,2010-12-03
36.248260498046875,2010-12-06
35.90162658691406,2010-12-07
36.00828552246094,2010-12-08
36.221580505371094,2010-12-09
36.58154296875,2010-12-10
34.835113525390625,2010-12-13
34.08855438232422,2010-12-14
34.24852752685547,2010-12-15
34.63515090942383,2010-12-16
35.768314361572266,2010-12-17
35.861637115478516,2010-12-20
36.248260498046875,2010-12-21
35.48835754394531,2010-12-22
35.101749420166016,2010-12-23
34.08855438232422,2010-12-27
33.968570709228516,2010-12-28
34.101890563964844,2010-12-29
33.701942443847656,2010-12-30
33.448646545410156,2010-12-31
33.048702239990234,2011-01-03
32.555442810058594,2011-01-04
33.901920318603516,2011-01-05
33.46198272705078,2011-01-06
34.155216217041016,2011-01-07
34.008575439453125,2011-01-10
35.1417350769043,2011-01-11
35.52834701538086,2011-01-12
36.154930114746094,2011-01-13
36.394893646240234,2011-01-14
35.5816764831543,2011-01-18
35.11507797241211,2011-01-19
35.04841995239258,2011-01-20
34.63515090942383,2011-01-21
34.63515090942383,2011-01-24
34.34185791015625,2011-01-25
33.78192901611328,2011-01-26
33.84858703613281,2011-01-27
33.30198669433594,2011-01-28
33.54196548461914,2011-01-31
33.75526428222656,2011-02-01
33.63528823852539,2011-02-02
33.30198669433594,2011-02-03
33.66194534301758,2011-02-04
33.728607177734375,2011-02-07
34.63515090942383,2011-02-08
33.901920318603516,2011-02-09
34.24852752685547,2011-02-10
28.409353256225586,2011-02-11
28.915950775146484,2011-02-14
28.942609786987305,2011-02-15
28.24938201904297,2011-02-16
28.0094051361084,2011-02-17
27.942747116088867,2011-02-18
27.142864227294922,2011-02-22
27.089540481567383,2011-02-23
27.022878646850586,2011-02-24
26.849571228027344,2011-02-25
26.47628402709961,2011-02-28
26.249649047851562,2011-03-01
26.52962303161621,2011-03-02
26.929561614990234,2011-03-03
27.702783584594727,2011-03-04
27.99608039855957,2011-03-07
28.795970916748047,2011-03-08
28.688966751098633,2011-03-09
28.715717315673828,2011-03-10
29.15708351135254,2011-03-11
29.023338317871094,2011-03-14
29.009958267211914,2011-03-15
28.742469787597656,2011-03-16
28.80933952331543,2011-03-17
28.515094757080078,2011-03-18
28.889589309692383,2011-03-21
28.86284637451172,2011-03-22
28.795970916748047,2011-03-23
29.237329483032227,2011-03-24
29.19719886779785,2011-03-25
28.916332244873047,2011-03-28
29.411205291748047,2011-03-29
30.53468132019043,2011-03-30
30.307308197021484,2011-03-31
29.772319793701172,2011-04-01
29.99969482421875,2011-04-04
30.387569427490234,2011-04-05
30.066570281982422,2011-04-06
29.959566116333008,2011-04-07
33.83826446533203,2011-04-08
32.7950325012207,2011-04-11
32.38042068481445,2011-04-12
32.08616638183594,2011-04-13
31.631423950195312,2011-04-14
31.644800186157227,2011-04-15
31.310422897338867,2011-04-18
31.149930953979492,2011-04-19
31.551179885864258,2011-04-20
31.88554573059082,2011-04-21
32.607784271240234,2011-04-25
32.607784271240234,2011-04-26
32.43391036987305,2011-04-27
33.00901794433594,2011-04-28
33.46376419067383,2011-04-29
33.93189239501953,2011-05-02
33.410274505615234,2011-05-03
33.062522888183594,2011-05-04
33.07590103149414,2011-05-05
33.78477096557617,2011-05-06
33.972007751464844,2011-05-09
33.90513610839844,2011-05-10
33.54401397705078,2011-05-11
33.5975227355957,2011-05-12
33.66440200805664,2011-05-13
33.37014389038086,2011-05-16
34.18600845336914,2011-05-17
35.630489349365234,2011-05-18
36.4597282409668,2011-05-19
36.874351501464844,2011-05-20
36.84759521484375,2011-05-23
36.59347915649414,2011-05-24
36.64711380004883,2011-05-25
36.687347412109375,2011-05-26
37.12984848022461,2011-05-27
37.558929443359375,2011-05-31
37.277339935302734,2011-06-01
37.438255310058594,2011-06-02
37.04938507080078,2011-06-03
36.110748291015625,2011-06-06
36.057106018066406,2011-06-07
36.4057502746582,2011-06-08
36.633705139160156,2011-06-09
36.204612731933594,2011-06-10
36.84825134277344,2011-06-13
37.17007064819336,2011-06-14
36.513023376464844,2011-06-15
36.218021392822266,2011-06-16
36.244834899902344,2011-06-17
36.700748443603516,2011-06-20
37.920989990234375,2011-06-21
37.639381408691406,2011-06-22
37.934383392333984,2011-06-23
37.49188995361328,2011-06-24
37.39802551269531,2011-06-27
38.12211990356445,2011-06-28
38.336666107177734,2011-06-29
38.87302017211914,2011-06-30
39.61053466796875,2011-07-01
40.13348388671875,2011-07-05
40.066436767578125,2011-07-06
40.562583923339844,2011-07-07
41.139163970947266,2011-07-08
40.750301361083984,2011-07-11
40.991668701171875,2011-07-12
41.04530715942383,2011-07-13
40.508941650390625,2011-07-14
40.57598876953125,2011-07-15
39.89211654663086,2011-07-18
40.656436920166016,2011-07-19
40.09326171875,2011-07-20
40.29439163208008,2011-07-21
40.29439163208008,2011-07-22
40.455299377441406,2011-07-25
41.018489837646484,2011-07-26
39.905521392822266,2011-07-27
38.87302017211914,2011-07-28
42.49348449707031,2011-07-29
42.104618072509766,2011-08-01
40.83075714111328,2011-08-02
41.085533142089844,2011-08-03
38.71211242675781,2011-08-04
38.3232536315918,2011-08-05
35.909610748291016,2011-08-08
37.96120071411133,2011-08-09
36.80802917480469,2011-08-10
38.12211990356445,2011-08-11
38.578033447265625,2011-08-12
39.731204986572266,2011-08-15
39.34235763549805,2011-08-16
38.77916717529297,2011-08-17
36.27165603637695,2011-08-18
35.57439041137695,2011-08-19
35.936431884765625,2011-08-22
37.06279754638672,2011-08-23
37.29132843017578,2011-08-24
36.60572814941406,2011-08-25
37.681175231933594,2011-08-26
39.33469009399414,2011-08-29
40.3160285949707,2011-08-30
40.746219635009766,2011-08-31
40.598350524902344,2011-09-01
39.30780029296875,2011-09-02
40.020294189453125,2011-09-06
40.93442153930664,2011-09-07
40.3294792175293,2011-09-08
39.159934997558594,2011-09-09
39.84553146362305,2011-09-12
40.03373718261719,2011-09-13
39.93962860107422,2011-09-14
39.71110153198242,2011-09-15
39.7917594909668,2011-09-16
38.702857971191406,2011-09-19
38.8104133605957,2011-09-20
37.93659973144531,2011-09-21
35.73192596435547,2011-09-22
36.52507400512695,2011-09-23
38.232357025146484,2011-09-26
38.86418151855469,2011-09-27
38.393680572509766,2011-09-28
36.430965423583984,2011-09-29
34.61614227294922,2011-09-30
32.680320739746094,2011-10-03
33.876773834228516,2011-10-04
34.85811233520508,2011-10-05
36.498191833496094,2011-10-06
36.26964569091797,2011-10-07
37.58708190917969,2011-10-10
37.950050354003906,2011-10-11
37.950050354003906,2011-10-12
37.93659973144531,2011-10-13
37.654293060302734,2011-10-14
37.3451042175293,2011-10-17
37.64085006713867,2011-10-18
36.780494689941406,2011-10-19
36.565399169921875,2011-10-20
37.39888000488281,2011-10-21
38.796974182128906,2011-10-24
37.61396026611328,2011-10-25
37.869388580322266,2011-10-26
39.106163024902344,2011-10-27
36.672943115234375,2011-10-28
35.30174255371094,2011-10-31
36.807376861572266,2011-11-01
37.116580963134766,2011-11-02
37.82905578613281,2011-11-03
38.138248443603516,2011-11-04
38.770084381103516,2011-11-07
37.93659973144531,2011-11-08
36.323421478271484,2011-11-09
36.92836380004883,2011-11-10
37.61396026611328,2011-11-11
37.33165740966797,2011-11-14
37.88283157348633,2011-11-15
37.54591369628906,2011-11-16
36.400394439697266,2011-11-17
37.0068473815918,2011-11-18
36.25215148925781,2011-11-21
36.11738204956055,2011-11-22
34.837100982666016,2011-11-23
35.187503814697266,2011-11-25
36.306053161621094,2011-11-28
36.8990364074707,2011-11-29
37.492008209228516,2011-11-30
37.7750129699707,2011-12-01
37.869354248046875,2011-12-02
38.97444534301758,2011-12-05
38.82619094848633,2011-12-06
39.365257263183594,2011-12-07
37.78849411010742,2011-12-08
38.408416748046875,2011-12-09
38.3140869140625,2011-12-12
37.64025115966797,2011-12-13
36.885562896728516,2011-12-14
37.18204116821289,2011-12-15
37.70762252807617,2011-12-16
37.15508270263672,2011-12-19
38.47580337524414,2011-12-20
25.564979553222656,2011-12-21
26.71994400024414,2011-12-22
27.535743713378906,2011-12-23
27.563251495361328,2011-12-27
27.08659553527832,2011-12-28
26.89409828186035,2011-12-29
26.60078239440918,2011-12-30
27.18742561340332,2012-01-03
26.609943389892578,2012-01-04
26.371625900268555,2012-01-05
26.811603546142578,2012-01-06
26.24329376220703,2012-01-09
27.0407657623291,2012-01-10
26.866605758666992,2012-01-11
26.463285446166992,2012-01-12
26.27995491027832,2012-01-13
27.214920043945312,2012-01-17
28.305723190307617,2012-01-18
28.718212127685547,2012-01-19
28.452381134033203,2012-01-20
28.333219528198242,2012-01-23
28.78237533569336,2012-01-24
28.61737632751465,2012-01-25
28.51654815673828,2012-01-26
29.14902687072754,2012-01-27
29.323190689086914,2012-01-30
29.6715030670166,2012-01-31
30.184825897216797,2012-02-01
30.26732635498047,2012-02-02
31.36728286743164,2012-02-03
30.77147102355957,2012-02-06
31.20229721069336,2012-02-07
30.844802856445312,2012-02-08
31.312294006347656,2012-02-09
30.743986129760742,2012-02-10
31.541454315185547,2012-02-13
31.09229850769043,2012-02-14
30.633987426757812,2012-02-15
30.496488571166992,2012-02-16
30.313161849975586,2012-02-17
30.26732635498047,2012-02-21
30.258153915405273,2012-02-22
30.478145599365234,2012-02-23
30.22149658203125,2012-02-24
30.377315521240234,2012-02-27
30.973134994506836,2012-02-28
31.21145248413086,2012-02-29
31.229787826538086,2012-03-01
30.835634231567383,2012-03-02
30.606473922729492,2012-03-05
30.038166046142578,2012-03-06
30.148162841796875,2012-03-07
29.70697021484375,2012-03-08
29.146284103393555,2012-03-09
29.495561599731445,2012-03-12
29.899988174438477,2012-03-13
29.789688110351562,2012-03-14
30.580162048339844,2012-03-15
30.892677307128906,2012-03-16
31.38902473449707,2012-03-19
31.07651710510254,2012-03-20
31.260330200195312,2012-03-21
31.453353881835938,2012-03-22
31.379823684692383,2012-03-23
32.57472229003906,2012-03-26
31.361438751220703,2012-03-27
29.909181594848633,2012-03-28
30.561777114868164,2012-03-29
30.736412048339844,2012-03-30
30.635313034057617,2012-04-02
30.561777114868164,2012-04-03
29.70697021484375,2012-04-04
30.240081787109375,2012-04-05
29.734542846679688,2012-04-09
29.146284103393555,2012-04-10
29.311731338500977,2012-04-11
29.43121910095215,2012-04-12
29.238201141357422,2012-04-13
28.686708450317383,2012-04-16
28.659137725830078,2012-04-17
28.944074630737305,2012-04-18
28.999225616455078,2012-04-19
29.357690811157227,2012-04-20
28.85215950012207,2012-04-23
28.990026473999023,2012-04-24
29.70697021484375,2012-04-25
29.99190330505371,2012-04-26
37.050987243652344,2012-04-27
39.201812744140625,2012-04-30
38.27345657348633,2012-05-01
39.017974853515625,2012-05-02
38.08043670654297,2012-05-03
37.666805267333984,2012-05-04
37.59328079223633,2012-05-07
37.77710723876953,2012-05-08
37.81388473510742,2012-05-09
37.60247802734375,2012-05-10
37.78630828857422,2012-05-11
38.05286407470703,2012-05-14
38.31022262573242,2012-05-15
39.53269577026367,2012-05-16
37.77710723876953,2012-05-17
37.427833557128906,2012-05-18
38.92605209350586,2012-05-21
39.25694274902344,2012-05-22
41.922489166259766,2012-05-23
41.59159851074219,2012-05-24
41.34292984008789,2012-05-25
41.720523834228516,2012-05-29
41.86790466308594,2012-05-30
42.2639045715332,2012-05-31
41.12189483642578,2012-06-01
41.37976837158203,2012-06-04
41.610015869140625,2012-06-05
43.000701904296875,2012-06-06
42.392845153808594,2012-06-07
44.06903076171875,2012-06-08
44.22560119628906,2012-06-11
44.87948989868164,2012-06-12
43.682220458984375,2012-06-13
43.77431869506836,2012-06-14
46.0952033996582,2012-06-15
46.012306213378906,2012-06-18
44.6584587097168,2012-06-19
44.1611442565918,2012-06-20
44.05061340332031,2012-06-21
44.234806060791016,2012-06-22
42.595462799072266,2012-06-25
42.73360824584961,2012-06-26
42.92701721191406,2012-06-27
42.55862045288086,2012-06-28
44.271644592285156,2012-06-29
45.30316162109375,2012-07-02
44.824249267578125,2012-07-03
44.51111602783203,2012-07-05
43.949317932128906,2012-07-06
43.71906280517578,2012-07-09
42.10734176635742,2012-07-10
42.006038665771484,2012-07-11
40.57851028442383,2012-07-12
42.06129455566406,2012-07-13
41.6468505859375,2012-07-16
42.300750732421875,2012-07-17
42.871761322021484,2012-07-18
43.80194854736328,2012-07-19
43.378299713134766,2012-07-20
42.71519088745117,2012-07-23
42.659934997558594,2012-07-24
40.75349807739258,2012-07-25
42.09813690185547,2012-07-26
50.56196975708008,2012-07-27
51.68556213378906,2012-07-30
52.48682403564453,2012-07-31
51.94344711303711,2012-08-01
52.31184387207031,2012-08-02
52.91047286987305,2012-08-03
53.803829193115234,2012-08-06
54.218265533447266,2012-08-07
51.70398712158203,2012-08-08
51.5381965637207,2012-08-09
50.138309478759766,2012-08-10
49.57651901245117,2012-08-13
48.17662048339844,2012-08-14
48.729217529296875,2012-08-15
48.09373092651367,2012-08-16
47.54114532470703,2012-08-17
48.29634475708008,2012-08-20
47.531925201416016,2012-08-21
47.63322830200195,2012-08-22
48.27792739868164,2012-08-23
48.98884963989258,2012-08-24
48.176368713378906,2012-08-27
48.82265090942383,2012-08-28
48.80419921875,2012-08-29
47.53007507324219,2012-08-30
47.41928482055664,2012-08-31
48.00094985961914,2012-09-04
48.10250473022461,2012-09-05
49.28429412841797,2012-09-06
49.95829391479492,2012-09-07
48.702632904052734,2012-09-10
49.662841796875,2012-09-11
50.05985641479492,2012-09-12
51.30625915527344,2012-09-13
51.59248352050781,2012-09-14
50.7707633972168,2012-09-17
50.60457992553711,2012-09-18
51.85100173950195,2012-09-19
52.70964431762695,2012-09-20
54.814701080322266,2012-09-21
54.06685256958008,2012-09-24
53.6790657043457,2012-09-25
53.22667694091797,2012-09-26
53.7529296875,2012-09-27
53.402103424072266,2012-09-28
52.5711555480957,2012-10-01
52.32185745239258,2012-10-02
53.87296676635742,2012-10-03
54.029911041259766,2012-10-04
53.180503845214844,2012-10-05
52.441898345947266,2012-10-08
51.223175048828125,2012-10-09
51.03851318359375,2012-10-10
50.087547302246094,2012-10-11
50.087547302246094,2012-10-12
50.30914306640625,2012-10-15
50.466087341308594,2012-10-16
50.161407470703125,2012-10-17
50.115238189697266,2012-10-18
48.10250473022461,2012-10-19
48.342567443847656,2012-10-22
49.57051086425781,2012-10-23
48.25947189331055,2012-10-24
47.31771469116211,2012-10-25
54.52849197387695,2012-10-26
54.611572265625,2012-10-31
55.10090255737305,2012-11-01
54.5377197265625,2012-11-02
55.27633285522461,2012-11-05
55.913394927978516,2012-11-06
54.38077926635742,2012-11-07
53.72524642944336,2012-11-08
53.30977249145508,2012-11-09
53.17127227783203,2012-11-12
52.80195236206055,2012-11-13
51.33061981201172,2012-11-14
51.71002197265625,2012-11-15
53.88465881347656,2012-11-16
53.949432373046875,2012-11-19
54.86555862426758,2012-11-20
55.54109573364258,2012-11-21
56.06855010986328,2012-11-23
56.392425537109375,2012-11-26
56.29064178466797,2012-11-27
57.123477935791016,2012-11-28
56.993927001953125,2012-11-29
57.243770599365234,2012-11-30
56.24436950683594,2012-12-03
55.44853210449219,2012-12-04
55.60585403442383,2012-12-05
55.2264404296875,2012-12-06
55.41151809692383,2012-12-07
53.403465270996094,2012-12-10
55.522579193115234,2012-12-11
56.0500373840332,2012-12-12
55.3873291015625,2012-12-13
55.06065368652344,2012-12-14
