CS,Date
31.10677146911621,2008-09-30
32.2149658203125,2008-10-01
29.70220184326172,2008-10-02
30.282066345214844,2008-10-03
29.850391387939453,2008-10-06
26.396947860717773,2008-10-07
27.576013565063477,2008-10-08
21.809532165527344,2008-10-09
20.617578506469727,2008-10-10
25.4498233795166,2008-10-13
28.07856559753418,2008-10-14
24.219209671020508,2008-10-15
27.382720947265625,2008-10-16
27.96259117126465,2008-10-17
28.896825790405273,2008-10-20
26.654666900634766,2008-10-21
24.077463150024414,2008-10-22
24.599349975585938,2008-10-23
23.73598861694336,2008-10-24
20.682010650634766,2008-10-27
21.706443786621094,2008-10-28
21.61624526977539,2008-10-29
23.70377540588379,2008-10-30
24.09679412841797,2008-10-31
23.77464485168457,2008-11-03
24.43183135986328,2008-11-04
21.584028244018555,2008-11-05
20.45650291442871,2008-11-06
21.545373916625977,2008-11-07
20.45650291442871,2008-11-10
19.393409729003906,2008-11-11
16.816211700439453,2008-11-12
18.28521728515625,2008-11-13
17.363866806030273,2008-11-14
16.274999618530273,2008-11-17
16.461851119995117,2008-11-18
13.865323066711426,2008-11-19
12.248128890991211,2008-11-20
13.53028678894043,2008-11-21
15.411641120910645,2008-11-24
17.312320709228516,2008-11-25
17.466955184936523,2008-11-26
19.077701568603516,2008-11-28
15.888423919677734,2008-12-01
16.416751861572266,2008-12-02
15.108819007873535,2008-12-03
15.952853202819824,2008-12-04
15.972176551818848,2008-12-05
18.11125373840332,2008-12-08
17.299434661865234,2008-12-09
17.576486587524414,2008-12-10
17.022390365600586,2008-12-11
16.390975952148438,2008-12-12
15.643585205078125,2008-12-15
17.39608383178711,2008-12-16
17.557157516479492,2008-12-17
17.666688919067383,2008-12-18
17.015947341918945,2008-12-19
16.1203670501709,2008-12-22
16.274999618530273,2008-12-23
16.55204963684082,2008-12-24
17.067493438720703,2008-12-26
17.215675354003906,2008-12-29
17.731117248535156,2008-12-30
18.207901000976562,2008-12-31
18.253002166748047,2009-01-02
19.000391006469727,2009-01-05
18.761995315551758,2009-01-06
18.014612197875977,2009-01-07
17.776216506958008,2009-01-08
17.254335403442383,2009-01-09
16.964401245117188,2009-01-12
16.236343383789062,2009-01-13
14.786675453186035,2009-01-14
15.33432674407959,2009-01-15
15.611371994018555,2009-01-16
12.731353759765625,2009-01-20
14.239015579223633,2009-01-21
14.79311466217041,2009-01-22
15.36653995513916,2009-01-23
16.126815795898438,2009-01-26
16.532716751098633,2009-01-27
18.542936325073242,2009-01-28
17.099702835083008,2009-01-29
16.42319107055664,2009-01-30
16.66802406311035,2009-02-02
16.816211700439453,2009-02-03
17.531387329101562,2009-02-04
17.673131942749023,2009-02-05
18.600919723510742,2009-02-06
17.022390365600586,2009-02-09
16.738895416259766,2009-02-10
17.350980758666992,2009-02-11
17.86642074584961,2009-02-12
17.91796875,2009-02-13
15.67580509185791,2009-02-17
15.856204986572266,2009-02-18
15.501842498779297,2009-02-19
15.476070404052734,2009-02-20
13.884651184082031,2009-02-23
14.99929141998291,2009-02-24
14.032837867736816,2009-02-25
15.244122505187988,2009-02-26
15.56627368927002,2009-02-27
14.348546981811523,2009-03-02
14.013511657714844,2009-03-03
14.483851432800293,2009-03-04
13.336999893188477,2009-03-05
12.956859588623047,2009-03-06
12.267457962036133,2009-03-09
14.045724868774414,2009-03-10
15.340767860412598,2009-03-11
16.294328689575195,2009-03-12
16.816211700439453,2009-03-13
16.835542678833008,2009-03-16
18.162799835205078,2009-03-17
19.709115982055664,2009-03-18
18.491390228271484,2009-03-19
19.25811004638672,2009-03-20
21.912622451782227,2009-03-23
19.77998924255371,2009-03-24
20.720664978027344,2009-03-25
20.662681579589844,2009-03-26
18.729780197143555,2009-03-27
17.73755645751953,2009-03-30
19.64468765258789,2009-03-31
20.8302001953125,2009-04-01
21.906179428100586,2009-04-02
21.745101928710938,2009-04-03
20.256772994995117,2009-04-06
19.451396942138672,2009-04-07
20.218114852905273,2009-04-08
21.66778564453125,2009-04-09
22.41517448425293,2009-04-13
20.907514572143555,2009-04-14
21.712886810302734,2009-04-15
23.149675369262695,2009-04-16
21.970605850219727,2009-04-17
20.03126335144043,2009-04-20
21.899736404418945,2009-04-21
21.261877059936523,2009-04-22
24.799081802368164,2009-04-23
24.715322494506836,2009-04-24
24.015148162841797,2009-04-27
24.060365676879883,2009-04-28
24.996938705444336,2009-04-29
24.725658416748047,2009-04-30
24.964649200439453,2009-05-01
26.366281509399414,2009-05-04
25.378036499023438,2009-05-05
25.390953063964844,2009-05-06
24.27997398376465,2009-05-07
26.818422317504883,2009-05-08
26.521310806274414,2009-05-11
26.224184036254883,2009-05-12
24.415616989135742,2009-05-13
25.998109817504883,2009-05-14
25.203636169433594,2009-05-15
27.218891143798828,2009-05-18
27.257646560668945,2009-05-19
27.031574249267578,2009-05-20
27.0057430267334,2009-05-21
27.122007369995117,2009-05-22
28.200687408447266,2009-05-26
27.52247428894043,2009-05-27
28.155471801757812,2009-05-28
28.956409454345703,2009-05-29
29.460222244262695,2009-06-01
29.854232788085938,2009-06-02
28.81431007385254,2009-06-03
30.151350021362305,2009-06-04
29.498973846435547,2009-06-05
29.124345779418945,2009-06-08
29.905899047851562,2009-06-09
29.705663681030273,2009-06-10
30.35158920288086,2009-06-11
30.093212127685547,2009-06-12
28.31694984436035,2009-06-15
28.129634857177734,2009-06-16
27.57414436340332,2009-06-17
28.930574417114258,2009-06-18
28.885356903076172,2009-06-19
27.089712142944336,2009-06-22
27.774383544921875,2009-06-23
28.077966690063477,2009-06-24
28.10379981994629,2009-06-25
28.97578239440918,2009-06-26
29.48605728149414,2009-06-29
29.537731170654297,2009-06-30
29.518362045288086,2009-07-01
28.265268325805664,2009-07-02
28.56885528564453,2009-07-06
27.793758392333984,2009-07-07
27.76146697998047,2009-07-08
28.723878860473633,2009-07-09
28.42029571533203,2009-07-10
29.61524200439453,2009-07-13
29.279359817504883,2009-07-14
30.648704528808594,2009-07-15
30.790817260742188,2009-07-16
30.35158920288086,2009-07-17
31.223573684692383,2009-07-20
30.20302391052246,2009-07-21
29.84131622314453,2009-07-22
30.984577178955078,2009-07-23
31.21710777282715,2009-07-24
30.37095832824707,2009-07-27
29.318119049072266,2009-07-28
29.040376663208008,2009-07-29
29.550649642944336,2009-07-30
30.597026824951172,2009-07-31
31.565902709960938,2009-08-03
32.431434631347656,2009-08-04
32.27641677856445,2009-08-05
32.05679702758789,2009-08-06
31.72092628479004,2009-08-07
31.010417938232422,2009-08-10
30.803728103637695,2009-08-11
31.572364807128906,2009-08-12
32.812522888183594,2009-08-13
32.360382080078125,2009-08-14
30.590572357177734,2009-08-17
31.95345687866211,2009-08-18
31.882404327392578,2009-08-19
32.23120880126953,2009-08-20
33.04505157470703,2009-08-21
33.3421745300293,2009-08-24
33.57470703125,2009-08-25
32.79314422607422,2009-08-26
33.2840461730957,2009-08-27
33.17424011230469,2009-08-28
32.87065505981445,2009-08-31
30.965206146240234,2009-09-01
30.823097229003906,2009-09-02
31.55944061279297,2009-09-03
32.27641677856445,2009-09-04
33.13548278808594,2009-09-08
33.419681549072266,2009-09-09
34.356266021728516,2009-09-10
34.634002685546875,2009-09-11
35.58350372314453,2009-09-14
35.00863265991211,2009-09-15
36.21004104614258,2009-09-16
36.06147384643555,2009-09-17
35.75143814086914,2009-09-18
35.15719985961914,2009-09-21
36.726783752441406,2009-09-22
36.54591369628906,2009-09-23
35.8935432434082,2009-09-24
35.493080139160156,2009-09-25
36.00980758666992,2009-09-28
35.686851501464844,2009-09-29
35.945213317871094,2009-09-30
35.189491271972656,2009-10-01
34.97634506225586,2009-10-02
35.512451171875,2009-10-05
36.52654266357422,2009-10-06
37.004520416259766,2009-10-07
36.98514175415039,2009-10-08
36.952842712402344,2009-10-09
37.094947814941406,2009-10-12
36.81074523925781,2009-10-13
38.65160369873047,2009-10-14
38.00569152832031,2009-10-15
37.79253387451172,2009-10-16
38.464290618896484,2009-10-19
37.91525650024414,2009-10-20
37.88296127319336,2009-10-21
37.68919372558594,2009-10-22
36.171287536621094,2009-10-23
34.67922592163086,2009-10-26
35.066768646240234,2009-10-27
33.72325897216797,2009-10-28
36.13899612426758,2009-10-29
34.427310943603516,2009-10-30
34.99571990966797,2009-11-02
34.853614807128906,2009-11-03
34.5435791015625,2009-11-04
35.0021858215332,2009-11-05
35.9645881652832,2009-11-06
37.86358642578125,2009-11-09
36.67509460449219,2009-11-10
36.23588180541992,2009-11-11
35.70622253417969,2009-11-12
36.145450592041016,2009-11-13
36.700931549072266,2009-11-16
36.03564453125,2009-11-17
35.48661804199219,2009-11-18
34.491905212402344,2009-11-19
34.382102966308594,2009-11-20
35.699771881103516,2009-11-23
35.38327407836914,2009-11-24
35.13136672973633,2009-11-25
33.74909591674805,2009-11-27
33.85245132446289,2009-11-30
34.56941604614258,2009-12-01
33.71034622192383,2009-12-02
33.91058349609375,2009-12-03
34.04622268676758,2009-12-04
33.16777420043945,2009-12-07
32.39268112182617,2009-12-08
32.024505615234375,2009-12-09
32.24411392211914,2009-12-10
31.850109100341797,2009-12-11
32.25703430175781,2009-12-14
31.15252113342285,2009-12-15
32.63166427612305,2009-12-16
31.223573684692383,2009-12-17
31.249406814575195,2009-12-18
31.565902709960938,2009-12-21
31.811355590820312,2009-12-22
31.998666763305664,2009-12-23
32.23120880126953,2009-12-24
32.489566802978516,2009-12-28
32.457279205322266,2009-12-29
31.9276180267334,2009-12-30
31.75322151184082,2009-12-31
33.58116149902344,2010-01-04
33.85891342163086,2010-01-05
33.387386322021484,2010-01-06
34.73735046386719,2010-01-07
35.247623443603516,2010-01-08
34.93113327026367,2010-01-11
34.38856506347656,2010-01-12
34.44670104980469,2010-01-13
34.47252655029297,2010-01-14
32.70917510986328,2010-01-15
32.94170379638672,2010-01-19
31.850109100341797,2010-01-20
30.62286949157715,2010-01-21
28.678661346435547,2010-01-22
29.899444580078125,2010-01-25
29.020999908447266,2010-01-26
29.253522872924805,2010-01-27
28.71742057800293,2010-01-28
27.89064598083496,2010-01-29
28.962867736816406,2010-02-01
30.08029556274414,2010-02-02
29.479597091674805,2010-02-03
27.025115966796875,2010-02-04
26.77967071533203,2010-02-05
26.023944854736328,2010-02-08
27.41266632080078,2010-02-09
28.013370513916016,2010-02-10
27.916479110717773,2010-02-11
27.729162216186523,2010-02-12
29.221233367919922,2010-02-16
28.769094467163086,2010-02-17
28.69158363342285,2010-02-18
28.284656524658203,2010-02-19
28.962867736816406,2010-02-22
28.065044403076172,2010-02-23
28.45904541015625,2010-02-24
28.83368492126465,2010-02-25
28.80784797668457,2010-02-26
29.28582191467285,2010-03-01
29.537731170654297,2010-03-02
29.78963851928711,2010-03-03
29.931739807128906,2010-03-04
31.107303619384766,2010-03-05
31.197736740112305,2010-03-08
31.15252113342285,2010-03-09
31.617582321166992,2010-03-10
32.03742599487305,2010-03-11
32.18598556518555,2010-03-12
32.173065185546875,2010-03-15
32.980464935302734,2010-03-16
33.65221405029297,2010-03-17
33.52302932739258,2010-03-18
33.23237991333008,2010-03-19
32.767303466796875,2010-03-22
32.806068420410156,2010-03-23
32.173065185546875,2010-03-24
32.011592864990234,2010-03-25
32.379756927490234,2010-03-26
33.01921844482422,2010-03-29
33.103179931640625,2010-03-30
33.187156677246094,2010-03-31
33.31633377075195,2010-04-01
33.43907165527344,2010-04-05
33.187156677246094,2010-04-06
32.23120880126953,2010-04-07
32.03742599487305,2010-04-08
32.76084899902344,2010-04-09
33.14194869995117,2010-04-12
33.26466369628906,2010-04-13
34.175411224365234,2010-04-14
34.272300720214844,2010-04-15
33.40676498413086,2010-04-16
33.56824493408203,2010-04-19
32.99983215332031,2010-04-20
32.767303466796875,2010-04-21
31.436721801757812,2010-04-22
31.062088012695312,2010-04-23
30.74559783935547,2010-04-26
29.705663681030273,2010-04-27
30.04800796508789,2010-04-28
30.32574462890625,2010-04-29
29.518362045288086,2010-04-30
30.13843536376953,2010-05-03
28.80191993713379,2010-05-04
28.16292381286621,2010-05-05
26.555339813232422,2010-05-06
27.053083419799805,2010-05-07
29.118061065673828,2010-05-10
28.822099685668945,2010-05-11
29.66288185119629,2010-05-12
28.889368057250977,2010-05-13
27.692089080810547,2010-05-14
27.95440673828125,2010-05-17
27.1876220703125,2010-05-18
27.160709381103516,2010-05-19
25.99705696105957,2010-05-20
26.911836624145508,2010-05-21
26.0037899017334,2010-05-24
26.21903419494629,2010-05-25
25.432058334350586,2010-05-26
26.797487258911133,2010-05-27
26.023963928222656,2010-05-28
25.337886810302734,2010-06-01
26.16521644592285,2010-06-02
26.091232299804688,2010-06-03
24.577817916870117,2010-06-04
24.658536911010742,2010-06-07
25.176454544067383,2010-06-08
24.93431282043457,2010-06-09
25.84908676147461,2010-06-10
26.535165786743164,2010-06-11
26.461170196533203,2010-06-14
27.369220733642578,2010-06-15
27.227975845336914,2010-06-16
27.503753662109375,2010-06-17
27.631546020507812,2010-06-18
27.671905517578125,2010-06-21
26.8580265045166,2010-06-22
26.9925537109375,2010-06-23
25.822179794311523,2010-06-24
26.131589889526367,2010-06-25
26.313196182250977,2010-06-28
25.21009063720703,2010-06-29
25.176454544067383,2010-06-30
25.687658309936523,2010-07-01
25.627111434936523,2010-07-02
26.454452514648438,2010-07-06
27.866966247558594,2010-07-07
28.4454345703125,2010-07-08
28.472332000732422,2010-07-09
28.80864906311035,2010-07-12
29.178585052490234,2010-07-13
28.92972183227539,2010-07-14
28.815370559692383,2010-07-15
27.342315673828125,2010-07-16
27.79297637939453,2010-07-19
28.088930130004883,2010-07-20
28.243633270263672,2010-07-21
28.33780288696289,2010-07-22
28.7144775390625,2010-07-23
29.030611038208008,2010-07-26
30.308605194091797,2010-07-27
30.53730583190918,2010-07-28
30.80634880065918,2010-07-29
30.51711654663086,2010-07-30
31.875829696655273,2010-08-02
31.909460067749023,2010-08-03
31.714406967163086,2010-08-04
32.36011505126953,2010-08-05
32.420658111572266,2010-08-06
32.050716400146484,2010-08-09
31.600051879882812,2010-08-10
30.079910278320312,2010-08-11
29.985748291015625,2010-08-12
29.831037521362305,2010-08-13
29.8377628326416,2010-08-16
30.27497673034668,2010-08-17
30.322059631347656,2010-08-18
29.89830207824707,2010-08-19
29.59562110900879,2010-08-20
29.494728088378906,2010-08-23
29.185314178466797,2010-08-24
29.06424331665039,2010-08-25
29.20549774169922,2010-08-26
29.58889389038086,2010-08-27
29.239133834838867,2010-08-30
29.514911651611328,2010-08-31
30.322059631347656,2010-09-01
30.48348617553711,2010-09-02
31.344457626342773,2010-09-03
30.174081802368164,2010-09-07
29.905033111572266,2010-09-08
30.295154571533203,2010-09-09
30.369138717651367,2010-09-10
31.337730407714844,2010-09-13
31.505884170532227,2010-09-14
31.203203201293945,2010-09-15
31.021595001220703,2010-09-16
30.813077926635742,2010-09-17
31.40499496459961,2010-09-20
30.866884231567383,2010-09-21
30.456586837768555,2010-09-22
29.266033172607422,2010-09-23
29.891582489013672,2010-09-24
29.481277465820312,2010-09-27
29.561986923217773,2010-09-28
29.488000869750977,2010-09-29
28.627038955688477,2010-09-30
29.084421157836914,2010-10-01
28.869182586669922,2010-10-04
29.723421096801758,2010-10-05
29.918481826782227,2010-10-06
30.079910278320312,2010-10-07
29.609073638916016,2010-10-08
29.85794448852539,2010-10-11
29.952116012573242,2010-10-12
30.268251419067383,2010-10-13
29.999204635620117,2010-10-14
29.488000869750977,2010-10-15
30.322059631347656,2010-10-18
29.89830207824707,2010-10-19
30.281700134277344,2010-10-20
28.674118041992188,2010-10-21
28.250368118286133,2010-10-22
27.974594116210938,2010-10-25
27.866966247558594,2010-10-26
28.0552978515625,2010-10-27
28.351259231567383,2010-10-28
27.914051055908203,2010-10-29
27.530651092529297,2010-11-01
28.351259231567383,2010-11-02
28.391618728637695,2010-11-03
29.44091796875,2010-11-04
29.46109390258789,2010-11-05
29.683059692382812,2010-11-08
29.333297729492188,2010-11-09
29.097875595092773,2010-11-10
28.727933883666992,2010-11-11
28.51941680908203,2010-11-12
28.371440887451172,2010-11-15
27.685359954833984,2010-11-16
27.59792137145996,2010-11-17
27.85350799560547,2010-11-18
27.85350799560547,2010-11-19
27.241422653198242,2010-11-22
26.427541732788086,2010-11-23
26.575525283813477,2010-11-24
25.781822204589844,2010-11-26
25.76163673400879,2010-11-29
24.907411575317383,2010-11-30
25.54640769958496,2010-12-01
26.259382247924805,2010-12-02
26.76386070251465,2010-12-03
25.970163345336914,2010-12-06
25.990337371826172,2010-12-07
26.575525283813477,2010-12-08
26.9252872467041,2010-12-09
26.7302303314209,2010-12-10
26.979101181030273,2010-12-13
27.167434692382812,2010-12-14
26.629331588745117,2010-12-15
26.521711349487305,2010-12-16
26.145042419433594,2010-12-17
26.279563903808594,2010-12-20
26.736957550048828,2010-12-21
27.053083419799805,2010-12-22
27.13380241394043,2010-12-23
26.8647518157959,2010-12-27
27.086721420288086,2010-12-28
27.17416000366211,2010-12-29
27.13380241394043,2010-12-30
27.180891036987305,2010-12-31
27.510475158691406,2011-01-03
27.866966247558594,2011-01-04
28.203283309936523,2011-01-05
28.5126895904541,2011-01-06
28.01494598388672,2011-01-07
28.041845321655273,2011-01-10
28.210006713867188,2011-01-11
29.481277465820312,2011-01-12
29.494728088378906,2011-01-13
30.315330505371094,2011-01-14
30.13372039794922,2011-01-18
29.905033111572266,2011-01-19
29.736873626708984,2011-01-20
30.503671646118164,2011-01-21
31.061952590942383,2011-01-24
30.93415069580078,2011-01-25
30.530569076538086,2011-01-26
30.813077926635742,2011-01-27
30.34896469116211,2011-01-28
30.07318878173828,2011-01-31
30.685279846191406,2011-02-01
30.36241340637207,2011-02-02
30.618011474609375,2011-02-03
31.041767120361328,2011-02-04
31.021595001220703,2011-02-07
31.49915885925293,2011-02-08
31.371353149414062,2011-02-09
29.104612350463867,2011-02-10
28.92972183227539,2011-02-11
29.528358459472656,2011-02-14
29.67633819580078,2011-02-15
30.83325958251953,2011-02-16
31.445348739624023,2011-02-17
32.03725814819336,2011-02-18
31.061952590942383,2011-02-22
31.33100128173828,2011-02-23
31.0283203125,2011-02-24
31.1561222076416,2011-02-25
31.0955810546875,2011-02-28
30.42967987060547,2011-03-01
30.550756454467773,2011-03-02
30.503671646118164,2011-03-03
29.689788818359375,2011-03-04
29.25931167602539,2011-03-07
29.124778747558594,2011-03-08
29.171855926513672,2011-03-09
28.80864906311035,2011-03-10
29.02388572692871,2011-03-11
28.90953826904297,2011-03-14
28.230188369750977,2011-03-15
27.739173889160156,2011-03-16
28.418521881103516,2011-03-17
28.196556091308594,2011-03-18
28.862457275390625,2011-03-21
29.06424331665039,2011-03-22
28.976806640625,2011-03-23
29.030611038208008,2011-03-24
28.458881378173828,2011-03-25
28.593406677246094,2011-03-28
28.90953826904297,2011-03-29
28.9162654876709,2011-03-30
28.640493392944336,2011-03-31
28.721210479736328,2011-04-01
28.815370559692383,2011-04-04
28.701021194458008,2011-04-05
29.64942741394043,2011-04-06
30.187532424926758,2011-04-07
30.14045524597168,2011-04-08
30.120269775390625,2011-04-11
30.019376754760742,2011-04-12
30.039560317993164,2011-04-13
29.757049560546875,2011-04-14
29.46109390258789,2011-04-15
28.869182586669922,2011-04-18
28.80191993713379,2011-04-19
29.212228775024414,2011-04-20
29.521638870239258,2011-04-21
29.46782112121582,2011-04-25
30.248069763183594,2011-04-26
30.066457748413086,2011-04-27
30.221168518066406,2011-04-28
30.597835540771484,2011-04-29
30.530569076538086,2011-05-02
30.402193069458008,2011-05-03
30.36749267578125,2011-05-04
29.770694732666016,2011-05-05
29.36125946044922,2011-05-06
29.4722900390625,2011-05-09
29.506982803344727,2011-05-10
29.055917739868164,2011-05-11
29.576387405395508,2011-05-12
28.701997756958008,2011-05-13
28.59096908569336,2011-05-16
28.861616134643555,2011-05-17
28.847726821899414,2011-05-18
28.7852783203125,2011-05-19
28.708938598632812,2011-05-20
28.264814376831055,2011-05-23
28.271745681762695,2011-05-24
29.007341384887695,2011-05-25
29.59026527404785,2011-05-26
29.770694732666016,2011-05-27
29.923364639282227,2011-05-31
29.506982803344727,2011-06-01
29.569448471069336,2011-06-02
29.71517562866211,2011-06-03
29.11837387084961,2011-06-06
28.95876121520996,2011-06-07
28.542388916015625,2011-06-08
28.535451889038086,2011-06-09
28.20928955078125,2011-06-10
28.57709312438965,2011-06-13
28.382781982421875,2011-06-14
27.5430965423584,2011-06-15
27.5430965423584,2011-06-16
27.404298782348633,2011-06-17
27.334909439086914,2011-06-20
28.00804901123047,2011-06-21
27.2655086517334,2011-06-22
26.9046573638916,2011-06-23
26.35643196105957,2011-06-24
26.35643196105957,2011-06-27
26.731164932250977,2011-06-28
26.9462947845459,2011-06-29
27.07814598083496,2011-06-30
27.647188186645508,2011-07-01
27.230812072753906,2011-07-05
26.849136352539062,2011-07-06
26.738107681274414,2011-07-07
26.41888427734375,2011-07-08
25.572267532348633,2011-07-11
25.42652702331543,2011-07-12
26.023332595825195,2011-07-13
25.7110538482666,2011-07-14
25.579204559326172,2011-07-15
24.489694595336914,2011-07-18
23.962282180786133,2011-07-19
24.78114891052246,2011-07-20
26.321735382080078,2011-07-21
26.10660743713379,2011-07-22
25.523683547973633,2011-07-25
25.676355361938477,2011-07-26
24.829729080200195,2011-07-27
24.559083938598633,2011-07-28
24.94076156616211,2011-07-29
24.670120239257812,2011-08-01
23.601428985595703,2011-08-02
23.677762985229492,2011-08-03
21.665292739868164,2011-08-04
21.915115356445312,2011-08-05
19.930400848388672,2011-08-08
21.012971878051758,2011-08-09
19.9720401763916,2011-08-10
21.130943298339844,2011-08-11
21.054609298706055,2011-08-12
21.241979598999023,2011-08-15
20.69375228881836,2011-08-16
20.346776962280273,2011-08-17
18.507793426513672,2011-08-18
18.17469596862793,2011-08-19
17.931812286376953,2011-08-22
18.924165725708008,2011-08-23
19.208690643310547,2011-08-24
19.01438331604004,2011-08-25
18.514732360839844,2011-08-26
19.31278419494629,2011-08-29
19.36829948425293,2011-08-30
19.91652488708496,2011-08-31
19.833251953125,2011-09-01
19.00050163269043,2011-09-02
16.543901443481445,2011-09-06
17.39052963256836,2011-09-07
16.89781951904297,2011-09-08
15.863822937011719,2011-09-09
15.926279067993164,2011-09-12
16.155282974243164,2011-09-13
16.474502563476562,2011-09-14
17.688926696777344,2011-09-15
18.126117706298828,2011-09-16
16.800662994384766,2011-09-19
16.703506469726562,2011-09-20
16.72433090209961,2011-09-21
15.933220863342285,2011-09-22
16.46062469482422,2011-09-23
17.5848331451416,2011-09-26
18.563308715820312,2011-09-27
18.05672264099121,2011-09-28
19.41687774658203,2011-09-29
18.209394454956055,2011-09-30
16.814538955688477,2011-10-03
17.341949462890625,2011-10-04
17.668107986450195,2011-10-05
18.459217071533203,2011-10-06
17.661170959472656,2011-10-07
18.97968292236328,2011-10-10
18.97968292236328,2011-10-11
19.978981018066406,2011-10-12
19.500150680541992,2011-10-13
19.465452194213867,2011-10-14
18.965805053710938,2011-10-17
18.57025146484375,2011-10-18
17.779136657714844,2011-10-19
18.098360061645508,2011-10-20
18.722919464111328,2011-10-21
19.382177352905273,2011-10-24
18.965805053710938,2011-10-25
19.41687774658203,2011-10-26
22.192697525024414,2011-10-27
21.41546630859375,2011-10-28
20.10388946533203,2011-10-31
18.535554885864258,2011-11-01
18.37594223022461,2011-11-02
18.84783172607422,2011-11-03
18.25103187561035,2011-11-04
18.1816349029541,2011-11-07
18.507793426513672,2011-11-08
16.63411521911621,2011-11-09
16.87005615234375,2011-11-10
17.369709014892578,2011-11-11
16.786787033081055,2011-11-14
16.2524356842041,2011-11-15
15.88464069366455,2011-11-16
15.551542282104492,2011-11-17
15.516844749450684,2011-11-18
15.391932487487793,2011-11-21
15.128231048583984,2011-11-22
14.746556282043457,2011-11-23
14.711857795715332,2011-11-25
15.766667366027832,2011-11-28
15.586243629455566,2011-11-29
16.800662994384766,2011-11-30
16.481443405151367,2011-12-01
17.078245162963867,2011-12-02
17.494619369506836,2011-12-05
17.522375106811523,2011-12-06
17.529314041137695,2011-12-07
16.5300235748291,2011-12-08
17.20315933227539,2011-12-09
16.439807891845703,2011-12-12
15.829127311706543,2011-12-13
15.669513702392578,2011-12-14
16.072010040283203,2011-12-15
15.801369667053223,2011-12-16
15.544600486755371,2011-12-19
16.155282974243164,2011-12-20
16.169164657592773,2011-12-21
16.38429069519043,2011-12-22
16.571659088134766,2011-12-23
16.335712432861328,2011-12-27
15.940160751342773,2011-12-28
16.294076919555664,2011-12-29
16.294076919555664,2011-12-30
17.050487518310547,2012-01-03
16.92557716369629,2012-01-04
16.016494750976562,2012-01-05
15.489089965820312,2012-01-06
15.391932487487793,2012-01-09
15.766667366027832,2012-01-10
15.808305740356445,2012-01-11
16.120590209960938,2012-01-12
15.704214096069336,2012-01-13
15.995677947998047,2012-01-17
16.710447311401367,2012-01-18
17.78607940673828,2012-01-19
18.070602416992188,2012-01-20
18.396759033203125,2012-01-23
18.334308624267578,2012-01-24
18.466156005859375,2012-01-25
18.535554885864258,2012-01-26
18.58413314819336,2012-01-27
18.015087127685547,2012-01-30
18.070602416992188,2012-01-31
18.792316436767578,2012-02-01
18.840892791748047,2012-02-02
19.402996063232422,2012-02-03
19.06296157836914,2012-02-06
18.97968292236328,2012-02-07
19.180931091308594,2012-02-08
18.60494613647461,2012-02-09
17.917932510375977,2012-02-10
18.209394454956055,2012-02-13
17.75138282775879,2012-02-14
17.73056411743164,2012-02-15
18.230213165283203,2012-02-16
18.667404174804688,2012-02-17
19.028263092041016,2012-02-21
18.799257278442383,2012-02-22
18.95192527770996,2012-02-23
19.25032615661621,2012-02-24
19.06989860534668,2012-02-27
19.104598999023438,2012-02-28
18.611886978149414,2012-02-29
18.77843475341797,2012-03-01
18.986623764038086,2012-03-02
18.799257278442383,2012-03-05
17.591773986816406,2012-03-06
18.008146286010742,2012-03-07
18.792316436767578,2012-03-08
18.410640716552734,2012-03-09
18.25103187561035,2012-03-12
19.201745986938477,2012-03-13
19.7430362701416,2012-03-14
20.26350212097168,2012-03-15
20.55496597290039,2012-03-16
20.60354232788086,2012-03-19
20.464752197265625,2012-03-20
20.124710083007812,2012-03-21
19.777734756469727,2012-03-22
20.27044105529785,2012-03-23
20.430051803588867,2012-03-26
20.1108341217041,2012-03-27
20.180227279663086,2012-03-28
19.715274810791016,2012-03-29
19.784671783447266,2012-03-30
19.91652488708496,2012-04-02
19.382177352905273,2012-04-03
18.750680923461914,2012-04-04
18.486974716186523,2012-04-05
18.382883071899414,2012-04-09
17.75138282775879,2012-04-10
18.10529899597168,2012-04-11
18.764558792114258,2012-04-12
17.8554744720459,2012-04-13
18.06366539001465,2012-04-16
18.660463333129883,2012-04-17
18.306549072265625,2012-04-18
18.17469596862793,2012-04-19
18.09142303466797,2012-04-20
17.765262603759766,2012-04-23
18.188575744628906,2012-04-24
17.48073959350586,2012-04-25
17.05742835998535,2012-04-26
17.09906578063965,2012-04-27
16.730154037475586,2012-04-30
16.86652374267578,2012-05-01
16.242101669311523,2012-05-02
15.84017562866211,2012-05-03
15.588974952697754,2012-05-04
15.754050254821777,2012-05-07
15.531554222106934,2012-05-08
15.036324501037598,2012-05-09
15.35212230682373,2012-05-10
15.15833854675293,2012-05-11
14.756409645080566,2012-05-14
14.454965591430664,2012-05-15
14.160701751708984,2012-05-16
13.959737777709961,2012-05-17
14.088930130004883,2012-05-18
14.361661911010742,2012-05-21
14.59851360321045,2012-05-22
14.526740074157715,2012-05-23
14.447790145874023,2012-05-24
14.189411163330078,2012-05-25
14.182234764099121,2012-05-29
13.88078784942627,2012-05-30
13.730066299438477,2012-05-31
13.622408866882324,2012-06-01
13.737239837646484,2012-06-04
13.758774757385254,2012-06-05
14.50521183013916,2012-06-06
14.742056846618652,2012-06-07
14.562625885009766,2012-06-08
14.210941314697266,2012-06-11
14.218119621276855,2012-06-12
