GPC,Date
5.811334609985352,1990-12-19
5.849695682525635,1990-12-20
5.926412105560303,1990-12-21
5.926412105560303,1990-12-24
5.96476936340332,1990-12-26
5.8880510330200195,1990-12-27
5.8880510330200195,1990-12-28
5.830513000488281,1990-12-31
5.811334609985352,1991-01-02
5.811334609985352,1991-01-03
5.638719081878662,1991-01-04
5.466104030609131,1991-01-07
5.562003135681152,1991-01-08
5.446925163269043,1991-01-09
5.485283851623535,1991-01-10
5.466104030609131,1991-01-11
5.504463195800781,1991-01-14
5.504463195800781,1991-01-15
5.5428242683410645,1991-01-16
5.696258068084717,1991-01-17
5.792155742645264,1991-01-18
5.830513000488281,1991-01-21
5.811334609985352,1991-01-22
5.830513000488281,1991-01-23
5.868875503540039,1991-01-24
5.792155742645264,1991-01-25
5.792155742645264,1991-01-28
5.7537970542907715,1991-01-29
5.811334609985352,1991-01-30
5.772974014282227,1991-01-31
5.868875503540039,1991-02-01
5.926412105560303,1991-02-04
5.868875503540039,1991-02-05
5.983949661254883,1991-02-06
6.137383937835693,1991-02-07
6.003127574920654,1991-02-08
6.079845905303955,1991-02-11
6.09902286529541,1991-02-12
6.079845905303955,1991-02-13
6.041486740112305,1991-02-14
6.137383937835693,1991-02-15
6.156564235687256,1991-02-19
6.156564235687256,1991-02-20
6.137383937835693,1991-02-21
6.175740718841553,1991-02-22
6.175740718841553,1991-02-25
6.175740718841553,1991-02-26
6.25246000289917,1991-02-27
6.290817737579346,1991-02-28
6.38671350479126,1991-03-01
6.405895709991455,1991-03-04
6.500617980957031,1991-03-05
6.442571640014648,1991-03-06
6.345836639404297,1991-03-07
6.249103546142578,1991-03-08
6.268451690673828,1991-03-11
6.19106388092041,1991-03-12
6.268451690673828,1991-03-13
6.249103546142578,1991-03-14
6.268451690673828,1991-03-15
6.249103546142578,1991-03-18
6.19106388092041,1991-03-19
6.19106388092041,1991-03-20
6.171717643737793,1991-03-21
6.19106388092041,1991-03-22
6.210409641265869,1991-03-25
6.113674640655518,1991-03-26
6.016936779022217,1991-03-27
6.0362868309021,1991-03-28
5.997594833374023,1991-04-01
5.997594833374023,1991-04-02
5.900859832763672,1991-04-03
5.842819690704346,1991-04-04
5.842819690704346,1991-04-05
6.133018970489502,1991-04-08
6.152368068695068,1991-04-09
6.055635929107666,1991-04-10
6.094330787658691,1991-04-11
6.055635929107666,1991-04-12
6.074982166290283,1991-04-15
6.171717643737793,1991-04-16
6.133018970489502,1991-04-17
6.113674640655518,1991-04-18
5.93955135345459,1991-04-19
5.997594833374023,1991-04-22
6.0362868309021,1991-04-23
6.0362868309021,1991-04-24
5.93955135345459,1991-04-25
5.997594833374023,1991-04-26
5.881510257720947,1991-04-29
5.978245735168457,1991-04-30
6.113674640655518,1991-05-01
6.210409641265869,1991-05-02
6.326493740081787,1991-05-03
6.345836639404297,1991-05-06
6.345836639404297,1991-05-07
6.403881072998047,1991-05-08
6.36518669128418,1991-05-09
6.307145595550537,1991-05-10
6.229756832122803,1991-05-13
6.152368068695068,1991-05-14
6.249103546142578,1991-05-15
6.326493740081787,1991-05-16
6.345836639404297,1991-05-17
6.345836639404297,1991-05-20
6.3845295906066895,1991-05-21
6.307145595550537,1991-05-22
6.210409641265869,1991-05-23
6.268451690673828,1991-05-24
6.268451690673828,1991-05-28
6.19106388092041,1991-05-29
6.249103546142578,1991-05-30
6.500617980957031,1991-05-31
6.9262518882751465,1991-06-03
6.709667205810547,1991-06-04
6.670660495758057,1991-06-05
6.6511549949646,1991-06-06
6.573137283325195,1991-06-07
6.553630828857422,1991-06-10
6.631651878356934,1991-06-11
6.436600685119629,1991-06-12
6.612144470214844,1991-06-13
6.7291717529296875,1991-06-14
6.553630828857422,1991-06-17
6.5341291427612305,1991-06-18
6.612144470214844,1991-06-19
6.768186092376709,1991-06-20
6.709667205810547,1991-06-21
6.612144470214844,1991-06-24
6.553630828857422,1991-06-25
6.495114803314209,1991-06-26
6.612144470214844,1991-06-27
6.6901655197143555,1991-06-28
6.92422342300415,1991-07-01
7.002242565155029,1991-07-02
6.92422342300415,1991-07-03
6.826699256896973,1991-07-05
6.943729400634766,1991-07-08
6.963231563568115,1991-07-09
6.904717922210693,1991-07-10
6.943729400634766,1991-07-11
6.963231563568115,1991-07-12
6.963231563568115,1991-07-15
7.0217461585998535,1991-07-16
7.002242565155029,1991-07-17
6.904717922210693,1991-07-18
6.768186092376709,1991-07-19
6.787687301635742,1991-07-22
6.768186092376709,1991-07-23
6.787687301635742,1991-07-24
6.807194232940674,1991-07-25
6.768186092376709,1991-07-26
6.6901655197143555,1991-07-29
6.631651878356934,1991-07-30
6.670660495758057,1991-07-31
6.6511549949646,1991-08-01
6.670660495758057,1991-08-02
6.612144470214844,1991-08-05
6.5341291427612305,1991-08-06
6.5341291427612305,1991-08-07
6.495114803314209,1991-08-08
6.514621257781982,1991-08-09
6.514621257781982,1991-08-12
6.5341291427612305,1991-08-13
6.475610733032227,1991-08-14
6.436600685119629,1991-08-15
6.280559539794922,1991-08-16
6.163536071777344,1991-08-19
6.280559539794922,1991-08-20
6.319572448730469,1991-08-21
6.475610733032227,1991-08-22
6.514621257781982,1991-08-23
6.339073657989502,1991-08-26
6.202546119689941,1991-08-27
6.358583450317383,1991-08-28
6.358583450317383,1991-08-29
6.456106185913086,1991-08-30
6.414706230163574,1991-09-03
6.375351428985596,1991-09-04
6.395025730133057,1991-09-05
6.493412494659424,1991-09-06
6.552443504333496,1991-09-09
6.513091564178467,1991-09-10
6.513091564178467,1991-09-11
6.552443504333496,1991-09-12
6.670506954193115,1991-09-13
6.847599029541016,1991-09-16
6.8672776222229,1991-09-17
7.024692535400391,1991-09-18
6.985340118408203,1991-09-19
6.985340118408203,1991-09-20
6.7295379638671875,1991-09-23
6.8672776222229,1991-09-24
6.92631196975708,1991-09-25
6.808245658874512,1991-09-26
6.827924728393555,1991-09-27
6.965662002563477,1991-09-30
7.024692535400391,1991-10-01
6.945985317230225,1991-10-02
6.886955261230469,1991-10-03
6.788567066192627,1991-10-04
6.768890380859375,1991-10-07
6.808245658874512,1991-10-08
6.808245658874512,1991-10-09
7.00501823425293,1991-10-10
7.00501823425293,1991-10-11
6.995180130004883,1991-10-14
7.162431716918945,1991-10-15
7.142756938934326,1991-10-16
7.00501823425293,1991-10-17
7.024692535400391,1991-10-18
6.92631196975708,1991-10-21
6.847599029541016,1991-10-22
6.847599029541016,1991-10-23
6.808245658874512,1991-10-24
6.808245658874512,1991-10-25
6.808245658874512,1991-10-28
6.965662002563477,1991-10-29
6.92631196975708,1991-10-30
6.965662002563477,1991-10-31
6.92631196975708,1991-11-01
6.92631196975708,1991-11-04
6.945985317230225,1991-11-05
6.92631196975708,1991-11-06
7.044370651245117,1991-11-07
7.024692535400391,1991-11-08
7.024692535400391,1991-11-11
7.2214674949646,1991-11-12
7.1821112632751465,1991-11-13
7.0640482902526855,1991-11-14
6.906632423400879,1991-11-15
6.965662002563477,1991-11-18
6.7098612785339355,1991-11-19
6.749216079711914,1991-11-20
6.768890380859375,1991-11-21
6.749216079711914,1991-11-22
6.808245658874512,1991-11-25
6.965662002563477,1991-11-26
6.808245658874512,1991-11-27
6.768890380859375,1991-11-29
6.906632423400879,1991-12-02
6.964090347290039,1991-12-03
6.904566287994385,1991-12-04
6.805365085601807,1991-12-05
6.805365085601807,1991-12-06
6.785523414611816,1991-12-09
6.626798152923584,1991-12-10
6.626798152923584,1991-12-11
6.666482448577881,1991-12-12
6.666482448577881,1991-12-13
6.646641254425049,1991-12-16
6.706161022186279,1991-12-17
6.84504508972168,1991-12-18
6.92440938949585,1991-12-19
6.805365085601807,1991-12-20
6.964090347290039,1991-12-23
7.142655849456787,1991-12-24
7.261699676513672,1991-12-26
7.301380157470703,1991-12-27
7.757721424102783,1991-12-30
7.7378764152526855,1991-12-31
7.678356170654297,1992-01-02
7.678356170654297,1992-01-03
7.618830680847168,1992-01-06
7.53947639465332,1992-01-07
7.519631862640381,1992-01-08
7.3212199211120605,1992-01-09
7.241858005523682,1992-01-10
7.40058708190918,1992-01-13
7.380745887756348,1992-01-14
7.519631862640381,1992-01-15
7.4402666091918945,1992-01-16
7.460108757019043,1992-01-17
7.380745887756348,1992-01-20
7.3212199211120605,1992-01-21
7.360907077789307,1992-01-22
7.360907077789307,1992-01-23
7.3212199211120605,1992-01-24
7.261699676513672,1992-01-27
7.281540870666504,1992-01-28
7.281540870666504,1992-01-29
7.341060638427734,1992-01-30
7.301380157470703,1992-01-31
7.222019195556641,1992-02-03
7.1228179931640625,1992-02-04
7.083133220672607,1992-02-05
7.102977752685547,1992-02-06
7.083133220672607,1992-02-07
7.241858005523682,1992-02-10
7.261699676513672,1992-02-11
7.241858005523682,1992-02-12
7.261699676513672,1992-02-13
7.261699676513672,1992-02-14
7.519631862640381,1992-02-18
7.4402666091918945,1992-02-19
7.519631862640381,1992-02-20
7.460108757019043,1992-02-21
7.380745887756348,1992-02-24
7.360907077789307,1992-02-25
7.479950904846191,1992-02-26
7.460108757019043,1992-02-27
7.479950904846191,1992-02-28
7.598991394042969,1992-03-02
7.658985137939453,1992-03-03
7.658985137939453,1992-03-04
7.718978404998779,1992-03-05
7.838959217071533,1992-03-06
7.938946723937988,1992-03-09
7.778970241546631,1992-03-10
7.75896692276001,1992-03-11
7.658985137939453,1992-03-12
7.638988971710205,1992-03-13
7.59899377822876,1992-03-16
7.638988971710205,1992-03-17
7.658985137939453,1992-03-18
7.59899377822876,1992-03-19
7.798961639404297,1992-03-20
7.718978404998779,1992-03-23
7.778970241546631,1992-03-24
7.738973617553711,1992-03-25
7.778970241546631,1992-03-26
7.67897891998291,1992-03-27
7.578997611999512,1992-03-30
7.638988971710205,1992-03-31
7.59899377822876,1992-04-01
7.618993282318115,1992-04-02
7.5589985847473145,1992-04-03
7.59899377822876,1992-04-06
7.459011077880859,1992-04-07
7.2990312576293945,1992-04-08
7.339026927947998,1992-04-09
7.439013481140137,1992-04-10
7.339026927947998,1992-04-13
7.539004802703857,1992-04-14
7.718978404998779,1992-04-15
7.718978404998779,1992-04-16
7.738973617553711,1992-04-20
7.768973350524902,1992-04-21
7.648989200592041,1992-04-22
7.798961639404297,1992-04-23
7.798961639404297,1992-04-24
7.768973350524902,1992-04-27
7.648989200592041,1992-04-28
7.8589606285095215,1992-04-29
7.918941974639893,1992-04-30
7.828958988189697,1992-05-01
7.588991165161133,1992-05-04
7.948944568634033,1992-05-05
7.918941974639893,1992-05-06
7.768973350524902,1992-05-07
7.768973350524902,1992-05-08
7.828958988189697,1992-05-11
7.67897891998291,1992-05-12
7.648989200592041,1992-05-13
7.618993282318115,1992-05-14
7.588991165161133,1992-05-15
7.738973617553711,1992-05-18
7.768973350524902,1992-05-19
7.948944568634033,1992-05-20
7.978939533233643,1992-05-21
7.948944568634033,1992-05-22
7.738973617553711,1992-05-26
7.708980560302734,1992-05-27
7.798961639404297,1992-05-28
7.798961639404297,1992-05-29
7.738973617553711,1992-06-01
7.8901214599609375,1992-06-02
7.92035436630249,1992-06-03
7.799435138702393,1992-06-04
7.950586795806885,1992-06-05
7.92035436630249,1992-06-08
7.92035436630249,1992-06-09
7.799435138702393,1992-06-10
7.950586795806885,1992-06-11
7.8901214599609375,1992-06-12
7.92035436630249,1992-06-15
7.8901214599609375,1992-06-16
7.8901214599609375,1992-06-17
7.678516864776611,1992-06-18
7.769206523895264,1992-06-19
7.708741188049316,1992-06-22
7.587818622589111,1992-06-23
7.708741188049316,1992-06-24
7.648281574249268,1992-06-25
7.678516864776611,1992-06-26
7.678516864776611,1992-06-29
7.7389702796936035,1992-06-30
7.799435138702393,1992-07-01
7.769206523895264,1992-07-02
7.678516864776611,1992-07-06
7.708741188049316,1992-07-07
7.466897964477539,1992-07-08
7.6180524826049805,1992-07-09
7.557591915130615,1992-07-10
7.557591915130615,1992-07-13
7.5273590087890625,1992-07-14
7.497133255004883,1992-07-15
7.5273590087890625,1992-07-16
7.587818622589111,1992-07-17
7.5273590087890625,1992-07-20
7.557591915130615,1992-07-21
7.497133255004883,1992-07-22
7.376212120056152,1992-07-23
7.376212120056152,1992-07-24
7.285516738891602,1992-07-27
7.466897964477539,1992-07-28
7.5273590087890625,1992-07-29
7.4064412117004395,1992-07-30
7.43666934967041,1992-07-31
7.4064412117004395,1992-08-03
7.466897964477539,1992-08-04
7.4064412117004395,1992-08-05
7.4064412117004395,1992-08-06
7.43666934967041,1992-08-07
7.43666934967041,1992-08-10
7.34597635269165,1992-08-11
7.285516738891602,1992-08-12
7.194828033447266,1992-08-13
7.225058555603027,1992-08-14
7.315750598907471,1992-08-17
7.315750598907471,1992-08-18
7.255288600921631,1992-08-19
7.194828033447266,1992-08-20
7.255288600921631,1992-08-21
7.315750598907471,1992-08-24
7.255288600921631,1992-08-25
7.255288600921631,1992-08-26
7.285516738891602,1992-08-27
7.255288600921631,1992-08-28
7.315750598907471,1992-08-31
7.376716136932373,1992-09-01
7.437680721282959,1992-09-02
7.4681620597839355,1992-09-03
7.437680721282959,1992-09-04
7.437680721282959,1992-09-08
7.376716136932373,1992-09-09
7.529123306274414,1992-09-10
7.529123306274414,1992-09-11
7.620573043823242,1992-09-14
7.3462300300598145,1992-09-15
7.315749645233154,1992-09-16
7.3462300300598145,1992-09-17
7.437680721282959,1992-09-18
7.376716136932373,1992-09-21
7.315749645233154,1992-09-22
7.376716136932373,1992-09-23
7.376716136932373,1992-09-24
7.315749645233154,1992-09-25
7.315749645233154,1992-09-28
7.3462300300598145,1992-09-29
7.315749645233154,1992-09-30
7.3462300300598145,1992-10-01
7.25478458404541,1992-10-02
7.193820476531982,1992-10-05
7.224302291870117,1992-10-06
7.315749645233154,1992-10-07
7.5596089363098145,1992-10-08
7.376716136932373,1992-10-09
7.3462300300598145,1992-10-12
7.315749645233154,1992-10-13
7.3462300300598145,1992-10-14
7.498641490936279,1992-10-15
7.529123306274414,1992-10-16
7.7120184898376465,1992-10-19
7.7120184898376465,1992-10-20
7.590088844299316,1992-10-21
7.437680721282959,1992-10-22
7.437680721282959,1992-10-23
7.437680721282959,1992-10-26
7.4681620597839355,1992-10-27
7.590088844299316,1992-10-28
7.5596089363098145,1992-10-29
7.529123306274414,1992-10-30
7.620573043823242,1992-11-02
7.5596089363098145,1992-11-03
7.620573043823242,1992-11-04
7.590088844299316,1992-11-05
7.620573043823242,1992-11-06
7.6510515213012695,1992-11-09
7.620573043823242,1992-11-10
7.7120184898376465,1992-11-11
7.7120184898376465,1992-11-12
7.742503643035889,1992-11-13
7.833950996398926,1992-11-16
7.681534767150879,1992-11-17
7.772982120513916,1992-11-18
7.8644280433654785,1992-11-19
7.986361503601074,1992-11-20
7.955872058868408,1992-11-23
7.9253926277160645,1992-11-24
8.047319412231445,1992-11-25
8.047319412231445,1992-11-27
8.077803611755371,1992-11-30
8.200667381286621,1992-12-01
8.169954299926758,1992-12-02
8.231377601623535,1992-12-03
8.354233741760254,1992-12-04
8.323517799377441,1992-12-07
8.415664672851562,1992-12-08
8.384947776794434,1992-12-09
8.292806625366211,1992-12-10
8.415664672851562,1992-12-11
8.446375846862793,1992-12-14
8.354233741760254,1992-12-15
8.354233741760254,1992-12-16
8.354233741760254,1992-12-17
8.507803916931152,1992-12-18
8.507803916931152,1992-12-21
8.47708797454834,1992-12-22
8.446375846862793,1992-12-23
8.446375846862793,1992-12-24
8.415664672851562,1992-12-28
8.26209545135498,1992-12-29
8.323517799377441,1992-12-30
8.354233741760254,1992-12-31
8.26209545135498,1993-01-04
8.354233741760254,1993-01-05
8.47708797454834,1993-01-06
8.446375846862793,1993-01-07
8.354233741760254,1993-01-08
8.354233741760254,1993-01-11
8.415664672851562,1993-01-12
8.47708797454834,1993-01-13
8.47708797454834,1993-01-14
8.599946022033691,1993-01-15
8.569232940673828,1993-01-18
8.446375846862793,1993-01-19
8.47708797454834,1993-01-20
8.47708797454834,1993-01-21
8.415664672851562,1993-01-22
8.538518905639648,1993-01-25
8.661375045776367,1993-01-26
8.661375045776367,1993-01-27
8.599946022033691,1993-01-28
8.722805976867676,1993-01-29
8.814947128295898,1993-02-01
8.968515396118164,1993-02-02
9.06065559387207,1993-02-03
8.937801361083984,1993-02-04
9.06065559387207,1993-02-05
8.999226570129395,1993-02-08
8.876376152038574,1993-02-09
8.753519058227539,1993-02-10
8.722805976867676,1993-02-11
8.692090034484863,1993-02-12
8.599946022033691,1993-02-16
8.47708797454834,1993-02-17
8.446375846862793,1993-02-18
8.323517799377441,1993-02-19
8.446375846862793,1993-02-22
8.569232940673828,1993-02-23
8.661375045776367,1993-02-24
8.661375045776367,1993-02-25
8.661375045776367,1993-02-26
8.292806625366211,1993-03-01
8.48150634765625,1993-03-02
8.543412208557129,1993-03-03
8.636276245117188,1993-03-04
8.605320930480957,1993-03-05
8.667228698730469,1993-03-08
8.605320930480957,1993-03-09
8.636276245117188,1993-03-10
8.48150634765625,1993-03-11
8.264823913574219,1993-03-12
8.512458801269531,1993-03-15
8.636276245117188,1993-03-16
8.57436752319336,1993-03-17
8.729141235351562,1993-03-18
8.667228698730469,1993-03-19
8.76009464263916,1993-03-22
8.729141235351562,1993-03-23
8.914865493774414,1993-03-24
8.976771354675293,1993-03-25
8.976771354675293,1993-03-26
8.945819854736328,1993-03-29
8.852956771850586,1993-03-30
8.79105281829834,1993-03-31
8.76009464263916,1993-04-01
8.667228698730469,1993-04-02
8.667228698730469,1993-04-05
8.667228698730469,1993-04-06
8.636276245117188,1993-04-07
8.698183059692383,1993-04-08
8.76009464263916,1993-04-12
8.667228698730469,1993-04-13
8.636276245117188,1993-04-14
8.636276245117188,1993-04-15
8.698183059692383,1993-04-16
8.605320930480957,1993-04-19
8.57436752319336,1993-04-20
8.79105281829834,1993-04-21
8.605320930480957,1993-04-22
8.512458801269531,1993-04-23
8.357690811157227,1993-04-26
8.357690811157227,1993-04-27
8.388639450073242,1993-04-28
8.667228698730469,1993-04-29
8.48150634765625,1993-04-30
8.48150634765625,1993-05-03
8.76009464263916,1993-05-04
8.822001457214355,1993-05-05
8.945819854736328,1993-05-06
8.976771354675293,1993-05-07
9.007728576660156,1993-05-10
8.945819854736328,1993-05-11
8.79105281829834,1993-05-12
8.667228698730469,1993-05-13
8.667228698730469,1993-05-14
8.636276245117188,1993-05-17
8.636276245117188,1993-05-18
8.822001457214355,1993-05-19
8.945819854736328,1993-05-20
8.914865493774414,1993-05-21
8.852956771850586,1993-05-24
8.79105281829834,1993-05-25
9.007728576660156,1993-05-26
9.03868579864502,1993-05-27
9.069633483886719,1993-05-28
9.197338104248047,1993-06-01
9.25969409942627,1993-06-02
9.290868759155273,1993-06-03
9.072630882263184,1993-06-04
8.947921752929688,1993-06-07
8.979101181030273,1993-06-08
8.979101181030273,1993-06-09
9.103804588317871,1993-06-10
9.072630882263184,1993-06-11
8.7296781539917,1993-06-14
8.792035102844238,1993-06-15
8.604969024658203,1993-06-16
8.916744232177734,1993-06-17
8.760856628417969,1993-06-18
8.69849967956543,1993-06-21
8.667320251464844,1993-06-22
8.667320251464844,1993-06-23
8.792035102844238,1993-06-24
8.854391098022461,1993-06-25
8.667320251464844,1993-06-28
8.63614559173584,1993-06-29
8.63614559173584,1993-06-30
8.823214530944824,1993-07-01
8.792035102844238,1993-07-02
8.823214530944824,1993-07-06
8.69849967956543,1993-07-07
8.947921752929688,1993-07-08
8.854391098022461,1993-07-09
8.916744232177734,1993-07-12
8.916744232177734,1993-07-13
8.979101181030273,1993-07-14
9.010276794433594,1993-07-15
9.134981155395508,1993-07-16
9.166162490844727,1993-07-19
9.290868759155273,1993-07-20
9.38440227508545,1993-07-21
9.166162490844727,1993-07-22
9.197338104248047,1993-07-23
9.47793960571289,1993-07-26
9.353221893310547,1993-07-27
9.290868759155273,1993-07-28
9.166162490844727,1993-07-29
9.072630882263184,1993-07-30
9.134981155395508,1993-08-02
9.103804588317871,1993-08-03
9.041451454162598,1993-08-04
9.072630882263184,1993-08-05
9.072630882263184,1993-08-06
8.979101181030273,1993-08-09
8.979101181030273,1993-08-10
9.103804588317871,1993-08-11
8.979101181030273,1993-08-12
8.885568618774414,1993-08-13
8.947921752929688,1993-08-16
8.854391098022461,1993-08-17
8.885568618774414,1993-08-18
8.854391098022461,1993-08-19
8.979101181030273,1993-08-20
8.979101181030273,1993-08-23
9.041451454162598,1993-08-24
9.134981155395508,1993-08-25
9.197338104248047,1993-08-26
9.166162490844727,1993-08-27
9.290868759155273,1993-08-30
9.356679916381836,1993-08-31
9.513676643371582,1993-09-01
9.419473648071289,1993-09-02
9.450874328613281,1993-09-03
9.419473648071289,1993-09-07
9.388078689575195,1993-09-08
9.388078689575195,1993-09-09
9.356679916381836,1993-09-10
9.482275009155273,1993-09-13
9.450874328613281,1993-09-14
9.325284957885742,1993-09-15
9.482275009155273,1993-09-16
9.482275009155273,1993-09-17
9.513676643371582,1993-09-20
9.482275009155273,1993-09-21
9.513676643371582,1993-09-22
9.545074462890625,1993-09-23
9.482275009155273,1993-09-24
9.482275009155273,1993-09-27
9.545074462890625,1993-09-28
9.325284957885742,1993-09-29
9.419473648071289,1993-09-30
9.325284957885742,1993-10-01
9.293886184692383,1993-10-04
9.23108959197998,1993-10-05
9.262486457824707,1993-10-06
9.105494499206543,1993-10-07
9.23108959197998,1993-10-08
9.419473648071289,1993-10-11
9.356679916381836,1993-10-12
9.356679916381836,1993-10-13
9.450874328613281,1993-10-14
9.388078689575195,1993-10-15
9.419473648071289,1993-10-18
9.450874328613281,1993-10-19
9.513676643371582,1993-10-20
9.450874328613281,1993-10-21
9.450874328613281,1993-10-22
9.325284957885742,1993-10-25
9.136894226074219,1993-10-26
9.168291091918945,1993-10-27
9.419473648071289,1993-10-28
9.513676643371582,1993-10-29
9.482275009155273,1993-11-01
9.450874328613281,1993-11-02
9.325284957885742,1993-11-03
9.325284957885742,1993-11-04
9.23108959197998,1993-11-05
9.136894226074219,1993-11-08
9.325284957885742,1993-11-09
9.482275009155273,1993-11-10
9.419473648071289,1993-11-11
9.576472282409668,1993-11-12
9.607871055603027,1993-11-15
9.796260833740234,1993-11-16
9.733458518981934,1993-11-17
9.702057838439941,1993-11-18
9.733458518981934,1993-11-19
9.419473648071289,1993-11-22
9.388078689575195,1993-11-23
9.419473648071289,1993-11-24
9.545074462890625,1993-11-26
9.482275009155273,1993-11-29
9.419473648071289,1993-11-30
9.199687004089355,1993-12-01
9.424095153808594,1993-12-02
9.5505952835083,1993-12-03
9.455719947814941,1993-12-06
9.360849380493164,1993-12-07
9.202726364135742,1993-12-08
9.139482498168945,1993-12-09
8.918110847473145,1993-12-10
9.012982368469238,1993-12-13
9.297599792480469,1993-12-14
9.234350204467773,1993-12-15
9.171098709106445,1993-12-16
9.329224586486816,1993-12-17
9.265972137451172,1993-12-20
9.234350204467773,1993-12-21
9.139482498168945,1993-12-22
9.360849380493164,1993-12-23
9.392474174499512,1993-12-27
9.455719947814941,1993-12-28
9.518969535827637,1993-12-29
9.487342834472656,1993-12-30
9.518969535827637,1993-12-31
9.582222938537598,1994-01-03
9.613848686218262,1994-01-04
9.518969535827637,1994-01-05
9.582222938537598,1994-01-06
9.5505952835083,1994-01-07
9.83521842956543,1994-01-10
9.771963119506836,1994-01-11
9.866843223571777,1994-01-12
9.803589820861816,1994-01-13
9.930094718933105,1994-01-14
9.83521842956543,1994-01-17
9.83521842956543,1994-01-18
9.803589820861816,1994-01-19
9.771963119506836,1994-01-20
9.83521842956543,1994-01-21
9.83521842956543,1994-01-24
9.74034309387207,1994-01-25
9.518969535827637,1994-01-26
9.74034309387207,1994-01-27
9.708721160888672,1994-01-28
9.803589820861816,1994-01-31
9.74034309387207,1994-02-01
9.645472526550293,1994-02-02
9.677096366882324,1994-02-03
9.518969535827637,1994-02-04
9.424095153808594,1994-02-07
9.455719947814941,1994-02-08
9.487342834472656,1994-02-09
9.392474174499512,1994-02-10
9.392474174499512,1994-02-11
9.360849380493164,1994-02-14
9.613848686218262,1994-02-15
9.645472526550293,1994-02-16
9.613848686218262,1994-02-17
9.424095153808594,1994-02-18
9.613848686218262,1994-02-22
9.645472526550293,1994-02-23
9.455719947814941,1994-02-24
9.455719947814941,1994-02-25
9.613848686218262,1994-02-28
9.518969535827637,1994-03-01
9.432802200317383,1994-03-02
9.432802200317383,1994-03-03
9.624005317687988,1994-03-04
9.655876159667969,1994-03-07
9.655876159667969,1994-03-08
9.751484870910645,1994-03-09
9.719610214233398,1994-03-10
9.68774700164795,1994-03-11
9.655876159667969,1994-03-14
9.432802200317383,1994-03-15
9.369065284729004,1994-03-16
9.46467113494873,1994-03-17
9.432802200317383,1994-03-18
9.305334091186523,1994-03-21
9.337198257446289,1994-03-22
9.496541976928711,1994-03-23
9.241595268249512,1994-03-24
9.273460388183594,1994-03-25
9.305334091186523,1994-03-28
9.177864074707031,1994-03-29
8.859183311462402,1994-03-30
8.922921180725098,1994-03-31
8.827317237854004,1994-04-04
8.922921180725098,1994-04-05
8.922921180725098,1994-04-06
9.050395965576172,1994-04-07
8.922921180725098,1994-04-08
8.827317237854004,1994-04-11
8.795454025268555,1994-04-12
8.731719970703125,1994-04-13
8.795454025268555,1994-04-14
8.699851989746094,1994-04-15
8.699851989746094,1994-04-18
8.66798210144043,1994-04-19
8.699851989746094,1994-04-20
8.795454025268555,1994-04-21
8.859183311462402,1994-04-22
9.145994186401367,1994-04-25
9.01852798461914,1994-04-26
9.114130973815918,1994-04-28
9.082261085510254,1994-04-29
9.050395965576172,1994-05-02
8.986660957336426,1994-05-03
8.922921180725098,1994-05-04
8.89105224609375,1994-05-05
8.763582229614258,1994-05-06
8.636114120483398,1994-05-09
8.89105224609375,1994-05-10
8.89105224609375,1994-05-11
8.89105224609375,1994-05-12
8.859183311462402,1994-05-13
8.89105224609375,1994-05-16
9.01852798461914,1994-05-17
8.859183311462402,1994-05-18
8.89105224609375,1994-05-19
8.89105224609375,1994-05-20
8.699851989746094,1994-05-23
8.89105224609375,1994-05-24
8.986660957336426,1994-05-25
8.954789161682129,1994-05-26
8.859183311462402,1994-05-27
8.89105224609375,1994-05-31
8.827317237854004,1994-06-01
8.901358604431152,1994-06-02
8.869216918945312,1994-06-03
8.901358604431152,1994-06-06
8.933492660522461,1994-06-07
8.901358604431152,1994-06-08
8.933492660522461,1994-06-09
8.901358604431152,1994-06-10
8.901358604431152,1994-06-13
9.094169616699219,1994-06-14
9.158435821533203,1994-06-15
9.126304626464844,1994-06-16
9.286977767944336,1994-06-17
9.286977767944336,1994-06-20
9.190571784973145,1994-06-21
9.254841804504395,1994-06-22
9.190571784973145,1994-06-23
9.158435821533203,1994-06-24
9.383381843566895,1994-06-27
9.254841804504395,1994-06-28
9.351245880126953,1994-06-29
9.286977767944336,1994-06-30
9.190571784973145,1994-07-01
9.254841804504395,1994-07-05
9.319108009338379,1994-07-06
9.319108009338379,1994-07-07
9.41551399230957,1994-07-08
9.286977767944336,1994-07-11
9.351245880126953,1994-07-12
9.286977767944336,1994-07-13
9.254841804504395,1994-07-14
9.286977767944336,1994-07-15
9.286977767944336,1994-07-18
9.254841804504395,1994-07-19
9.22270393371582,1994-07-20
9.126304626464844,1994-07-21
9.126304626464844,1994-07-22
9.094169616699219,1994-07-25
9.029897689819336,1994-07-26
8.997764587402344,1994-07-27
8.997764587402344,1994-07-28
9.094169616699219,1994-07-29
9.158435821533203,1994-08-01
8.965627670288086,1994-08-02
8.997764587402344,1994-08-03
8.933492660522461,1994-08-04
8.901358604431152,1994-08-05
8.965627670288086,1994-08-08
8.933492660522461,1994-08-09
9.029897689819336,1994-08-10
8.965627670288086,1994-08-11
8.997764587402344,1994-08-12
8.997764587402344,1994-08-15
9.254841804504395,1994-08-16
9.254841804504395,1994-08-17
9.190571784973145,1994-08-18
9.126304626464844,1994-08-19
