TTWO,Date
25.725078582763672,2003-11-11
26.95166778564453,2003-11-12
26.458364486694336,2003-11-13
25.49176025390625,2003-11-14
24.065181732177734,2003-11-17
22.31195640563965,2003-11-18
21.7919864654541,2003-11-19
22.265291213989258,2003-11-20
21.398677825927734,2003-11-21
21.83198356628418,2003-11-24
22.105300903320312,2003-11-25
21.905315399169922,2003-11-26
22.065305709838867,2003-11-28
22.718595504760742,2003-12-01
21.112028121948242,2003-12-02
21.265352249145508,2003-12-03
20.805381774902344,2003-12-04
20.072093963623047,2003-12-05
19.765445709228516,2003-12-08
19.40546989440918,2003-12-09
18.805505752563477,2003-12-10
20.118759155273438,2003-12-11
20.21875,2003-12-12
19.332138061523438,2003-12-15
19.465465545654297,2003-12-16
20.25874900817871,2003-12-17
18.558853149414062,2003-12-18
18.872167587280273,2003-12-19
18.598852157592773,2003-12-22
18.945497512817383,2003-12-23
18.898832321166992,2003-12-24
18.938831329345703,2003-12-26
19.29880714416504,2003-12-29
19.225481033325195,2003-12-30
19.212146759033203,2003-12-31
19.412134170532227,2004-01-02
19.438800811767578,2004-01-05
21.232023239135742,2004-01-06
20.825382232666016,2004-01-07
21.512004852294922,2004-01-08
20.87204360961914,2004-01-09
21.25201988220215,2004-01-12
20.5787296295166,2004-01-13
21.64533042907715,2004-01-14
21.378679275512695,2004-01-15
21.79865264892578,2004-01-16
22.598604202270508,2004-01-20
22.785259246826172,2004-01-21
21.998641967773438,2004-01-22
22.56527328491211,2004-01-23
22.411949157714844,2004-01-26
21.398677825927734,2004-01-27
21.0387020111084,2004-01-28
20.66539192199707,2004-01-29
19.332138061523438,2004-01-30
19.818775177001953,2004-02-02
19.232145309448242,2004-02-03
19.0054931640625,2004-02-04
19.472131729125977,2004-02-05
19.965435028076172,2004-02-06
20.19208526611328,2004-02-09
21.21202278137207,2004-02-10
21.092029571533203,2004-02-11
20.69872283935547,2004-02-12
21.172025680541992,2004-02-13
21.711992263793945,2004-02-17
21.7919864654541,2004-02-18
21.318683624267578,2004-02-19
21.352014541625977,2004-02-20
21.058698654174805,2004-02-23
20.998703002929688,2004-02-24
21.23868751525879,2004-02-25
21.432008743286133,2004-02-26
20.86537742614746,2004-02-27
21.9119815826416,2004-03-01
22.031972885131836,2004-03-02
22.54527473449707,2004-03-03
22.31195640563965,2004-03-04
22.711931228637695,2004-03-05
22.118635177612305,2004-03-08
21.83198356628418,2004-03-09
21.25201988220215,2004-03-10
21.018701553344727,2004-03-11
21.83198356628418,2004-03-12
21.332014083862305,2004-03-15
22.758594512939453,2004-03-16
22.738595962524414,2004-03-17
22.691930770874023,2004-03-18
22.85858917236328,2004-03-19
22.465280532836914,2004-03-22
22.47194480895996,2004-03-23
22.21196174621582,2004-03-24
23.285228729248047,2004-03-25
24.218503952026367,2004-03-26
24.625146865844727,2004-03-29
24.531818389892578,2004-03-30
24.5251522064209,2004-03-31
24.638477325439453,2004-04-01
24.658477783203125,2004-04-02
24.76513671875,2004-04-05
23.898523330688477,2004-04-06
24.025182723999023,2004-04-07
23.7918643951416,2004-04-08
24.051847457885742,2004-04-12
23.46521759033203,2004-04-13
21.2786865234375,2004-04-14
21.225357055664062,2004-04-15
20.832046508789062,2004-04-16
21.352014541625977,2004-04-19
21.112028121948242,2004-04-20
21.045368194580078,2004-04-21
21.172025680541992,2004-04-22
21.005369186401367,2004-04-23
20.765384674072266,2004-04-26
20.465402603149414,2004-04-27
20.372074127197266,2004-04-28
19.618789672851562,2004-04-29
19.25881004333496,2004-04-30
20.092090606689453,2004-05-03
20.592060089111328,2004-05-04
20.69872283935547,2004-05-05
20.538732528686523,2004-05-06
20.378740310668945,2004-05-07
19.625455856323242,2004-05-10
19.512126922607422,2004-05-11
19.35880470275879,2004-05-12
19.505460739135742,2004-05-13
19.33880615234375,2004-05-14
19.03215789794922,2004-05-17
18.65884780883789,2004-05-18
18.852169036865234,2004-05-19
18.772172927856445,2004-05-20
18.885501861572266,2004-05-21
19.152151107788086,2004-05-24
19.998764038085938,2004-05-25
19.92543601989746,2004-05-26
20.25874900817871,2004-05-27
19.845439910888672,2004-05-28
19.845439910888672,2004-06-01
19.712116241455078,2004-06-02
19.30547523498535,2004-06-03
20.032094955444336,2004-06-04
20.178754806518555,2004-06-07
19.09882164001465,2004-06-08
18.912166595458984,2004-06-09
19.525461196899414,2004-06-10
19.63212013244629,2004-06-14
19.95876693725586,2004-06-15
19.66545295715332,2004-06-16
19.36547088623047,2004-06-17
19.65878677368164,2004-06-18
19.998764038085938,2004-06-21
19.998764038085938,2004-06-22
20.53206443786621,2004-06-23
20.338743209838867,2004-06-24
20.59872817993164,2004-06-25
20.3054141998291,2004-06-28
20.678722381591797,2004-06-29
20.425405502319336,2004-06-30
20.132089614868164,2004-07-01
20.118759155273438,2004-07-02
19.69878387451172,2004-07-06
19.892105102539062,2004-07-07
19.34547233581543,2004-07-08
19.98543357849121,2004-07-09
19.725448608398438,2004-07-12
19.418800354003906,2004-07-13
19.35880470275879,2004-07-14
19.565460205078125,2004-07-15
19.32547378540039,2004-07-16
19.30547523498535,2004-07-19
20.29874610900879,2004-07-20
19.845439910888672,2004-07-21
20.03876304626465,2004-07-22
20.098758697509766,2004-07-23
20.64539337158203,2004-07-26
21.138694763183594,2004-07-27
20.95203971862793,2004-07-28
20.885377883911133,2004-07-29
20.825382232666016,2004-07-30
20.805381774902344,2004-08-02
20.70538902282715,2004-08-03
21.54533576965332,2004-08-04
21.751989364624023,2004-08-05
21.32535171508789,2004-08-06
21.45867347717285,2004-08-09
21.91864585876465,2004-08-10
21.66533088684082,2004-08-11
20.792049407958984,2004-08-12
20.925373077392578,2004-08-13
20.798715591430664,2004-08-16
21.318683624267578,2004-08-17
21.925312042236328,2004-08-18
21.698659896850586,2004-08-19
22.24529457092285,2004-08-20
21.978641510009766,2004-08-23
21.731990814208984,2004-08-24
21.705326080322266,2004-08-25
21.83198356628418,2004-08-26
22.22529411315918,2004-08-27
21.758657455444336,2004-08-30
21.83198356628418,2004-08-31
21.718658447265625,2004-09-01
21.978641510009766,2004-09-02
21.638662338256836,2004-09-03
22.071969985961914,2004-09-07
21.63199806213379,2004-09-08
21.332014083862305,2004-09-09
22.445280075073242,2004-09-10
22.758594512939453,2004-09-13
22.925251007080078,2004-09-14
23.13857078552246,2004-09-15
23.451885223388672,2004-09-16
23.1585693359375,2004-09-17
23.49854850769043,2004-09-20
23.445219039916992,2004-09-21
22.945249557495117,2004-09-22
22.738595962524414,2004-09-23
22.54527473449707,2004-09-24
22.47861099243164,2004-09-27
21.89198112487793,2004-09-28
22.058637619018555,2004-09-29
21.89864730834961,2004-09-30
23.13857078552246,2004-10-01
22.771926879882812,2004-10-04
22.778593063354492,2004-10-05
23.285228729248047,2004-10-06
23.13190460205078,2004-10-07
22.785259246826172,2004-10-08
23.071908950805664,2004-10-11
23.098573684692383,2004-10-12
23.038578033447266,2004-10-13
23.098573684692383,2004-10-14
23.025245666503906,2004-10-15
23.111906051635742,2004-10-18
22.878585815429688,2004-10-19
21.998641967773438,2004-10-20
22.011972427368164,2004-10-21
21.698659896850586,2004-10-22
20.992036819458008,2004-10-25
20.838712692260742,2004-10-26
21.811986923217773,2004-10-27
21.745325088500977,2004-10-28
21.97197723388672,2004-10-29
22.665267944335938,2004-11-01
22.158632278442383,2004-11-02
22.75192642211914,2004-11-03
22.84525489807129,2004-11-04
23.17190170288086,2004-11-05
22.398616790771484,2004-11-08
22.258625030517578,2004-11-09
22.691930770874023,2004-11-10
23.111906051635742,2004-11-11
23.078575134277344,2004-11-12
23.24523162841797,2004-11-15
23.20523452758789,2004-11-16
22.89858627319336,2004-11-17
22.31195640563965,2004-11-18
21.758657455444336,2004-11-19
22.425281524658203,2004-11-22
22.418615341186523,2004-11-23
22.531940460205078,2004-11-24
22.325288772583008,2004-11-26
22.878585815429688,2004-11-29
23.298561096191406,2004-11-30
23.931854248046875,2004-12-01
23.75186538696289,2004-12-02
24.24517059326172,2004-12-03
24.031848907470703,2004-12-06
23.011911392211914,2004-12-07
22.778593063354492,2004-12-08
21.671993255615234,2004-12-09
22.47194480895996,2004-12-10
23.611875534057617,2004-12-13
22.298622131347656,2004-12-14
22.47861099243164,2004-12-15
22.31195640563965,2004-12-16
21.638662338256836,2004-12-17
21.398677825927734,2004-12-20
22.011972427368164,2004-12-21
21.925312042236328,2004-12-22
22.52527618408203,2004-12-23
22.52527618408203,2004-12-27
22.985248565673828,2004-12-28
23.19856834411621,2004-12-29
23.13857078552246,2004-12-30
23.1919002532959,2004-12-31
23.585208892822266,2005-01-03
22.598604202270508,2005-01-04
22.398616790771484,2005-01-05
21.931978225708008,2005-01-06
21.498672485351562,2005-01-07
21.87198257446289,2005-01-10
22.105300903320312,2005-01-11
22.111967086791992,2005-01-12
22.24529457092285,2005-01-13
23.22523307800293,2005-01-14
22.55860710144043,2005-01-18
22.045305252075195,2005-01-19
22.125301361083984,2005-01-20
22.51861000061035,2005-01-21
22.298622131347656,2005-01-24
22.418615341186523,2005-01-25
23.305227279663086,2005-01-26
23.291894912719727,2005-01-27
23.325227737426758,2005-01-28
23.49854850769043,2005-01-31
23.745201110839844,2005-02-01
24.645145416259766,2005-02-02
24.631811141967773,2005-02-03
25.69174575805664,2005-02-04
25.231775283813477,2005-02-07
25.318435668945312,2005-02-08
24.82513427734375,2005-02-09
24.238502502441406,2005-02-10
24.891796112060547,2005-02-11
24.965126037597656,2005-02-14
25.07845115661621,2005-02-15
25.16511344909668,2005-02-16
24.571815490722656,2005-02-17
24.351829528808594,2005-02-18
24.19850730895996,2005-02-22
24.19183921813965,2005-02-23
24.5251522064209,2005-02-24
24.591814041137695,2005-02-25
24.445158004760742,2005-02-28
24.50515365600586,2005-03-01
25.24510955810547,2005-03-02
24.945125579833984,2005-03-03
26.35170555114746,2005-03-04
27.138322830200195,2005-03-07
26.998332977294922,2005-03-08
27.0049991607666,2005-03-09
27.158323287963867,2005-03-10
26.77834701538086,2005-03-11
26.898338317871094,2005-03-14
26.898338317871094,2005-03-15
26.498363494873047,2005-03-16
26.7316837310791,2005-03-17
27.33164405822754,2005-03-18
27.61162757873535,2005-03-21
27.164989471435547,2005-03-22
26.585023880004883,2005-03-23
26.698352813720703,2005-03-24
26.7316837310791,2005-03-28
25.891735076904297,2005-03-29
26.73834800720215,2005-03-30
26.0650577545166,2005-03-31
25.985063552856445,2005-04-01
26.285043716430664,2005-04-04
26.171716690063477,2005-04-05
26.07172393798828,2005-04-06
26.551692962646484,2005-04-07
26.518362045288086,2005-04-08
26.511695861816406,2005-04-11
26.43836784362793,2005-04-12
25.79840660095215,2005-04-13
24.868465423583984,2005-04-14
25.09844970703125,2005-04-15
25.998394012451172,2005-04-18
26.2083797454834,2005-04-19
25.448429107666016,2005-04-20
25.168445587158203,2005-04-21
24.34849739074707,2005-04-22
24.488487243652344,2005-04-25
24.018516540527344,2005-04-26
24.188507080078125,2005-04-27
23.568544387817383,2005-04-28
23.528547286987305,2005-04-29
23.948522567749023,2005-05-02
24.248502731323242,2005-05-03
24.41849136352539,2005-05-04
24.49848747253418,2005-05-05
24.958457946777344,2005-05-06
25.688413619995117,2005-05-09
25.678415298461914,2005-05-10
25.698413848876953,2005-05-11
25.43842887878418,2005-05-12
25.138446807861328,2005-05-13
25.788408279418945,2005-05-16
26.838342666625977,2005-05-17
27.428306579589844,2005-05-18
26.498363494873047,2005-05-19
25.98839569091797,2005-05-20
26.07839012145996,2005-05-23
25.978395462036133,2005-05-24
25.498424530029297,2005-05-25
25.828405380249023,2005-05-26
25.88840103149414,2005-05-27
25.75840950012207,2005-05-31
26.41836929321289,2005-06-01
26.368371963500977,2005-06-02
27.078327178955078,2005-06-03
26.978334426879883,2005-06-06
27.068328857421875,2005-06-07
26.518362045288086,2005-06-08
27.988271713256836,2005-06-09
28.50823974609375,2005-06-10
29.288192749023438,2005-06-13
29.33818817138672,2005-06-14
28.578235626220703,2005-06-15
28.498239517211914,2005-06-16
28.098264694213867,2005-06-17
28.14826202392578,2005-06-20
27.82828140258789,2005-06-21
27.888277053833008,2005-06-22
27.05832862854004,2005-06-23
26.258378982543945,2005-06-24
25.638416290283203,2005-06-27
25.978395462036133,2005-06-28
25.80840492248535,2005-06-29
25.448429107666016,2005-06-30
25.408430099487305,2005-07-01
25.688413619995117,2005-07-05
25.498424530029297,2005-07-06
26.428367614746094,2005-07-07
26.71834945678711,2005-07-08
27.088327407836914,2005-07-11
27.80828285217285,2005-07-12
27.878276824951172,2005-07-13
26.86834144592285,2005-07-14
26.498363494873047,2005-07-15
26.558359146118164,2005-07-18
26.948335647583008,2005-07-19
27.068328857421875,2005-07-20
25.73841094970703,2005-07-21
25.298437118530273,2005-07-22
25.428430557250977,2005-07-25
23.588542938232422,2005-07-26
25.058452606201172,2005-07-27
24.62847900390625,2005-07-28
24.60848045349121,2005-07-29
24.288501739501953,2005-08-01
24.508485794067383,2005-08-02
25.018455505371094,2005-08-03
24.528486251831055,2005-08-04
24.448490142822266,2005-08-05
24.45848846435547,2005-08-08
24.778470993041992,2005-08-09
24.728471755981445,2005-08-10
24.94845962524414,2005-08-11
24.94845962524414,2005-08-12
25.28843879699707,2005-08-15
24.978456497192383,2005-08-16
25.09844970703125,2005-08-17
24.748472213745117,2005-08-18
24.718473434448242,2005-08-19
24.468488693237305,2005-08-22
24.478487014770508,2005-08-23
24.49848747253418,2005-08-24
24.708473205566406,2005-08-25
24.26850128173828,2005-08-26
24.238502502441406,2005-08-29
23.878524780273438,2005-08-30
23.79852867126465,2005-08-31
23.57854461669922,2005-09-01
23.608543395996094,2005-09-02
24.298498153686523,2005-09-06
24.15850830078125,2005-09-07
22.66860008239746,2005-09-08
21.85865020751953,2005-09-09
22.358619689941406,2005-09-12
22.81859016418457,2005-09-13
23.058574676513672,2005-09-14
23.00857925415039,2005-09-15
22.698598861694336,2005-09-16
22.76859474182129,2005-09-19
22.6885986328125,2005-09-20
22.04863739013672,2005-09-21
22.018640518188477,2005-09-22
22.248626708984375,2005-09-23
21.948644638061523,2005-09-26
21.85865020751953,2005-09-27
21.548667907714844,2005-09-28
21.978641510009766,2005-09-29
22.08863639831543,2005-09-30
21.828651428222656,2005-10-03
21.308683395385742,2005-10-04
20.38874053955078,2005-10-05
20.318744659423828,2005-10-06
20.198753356933594,2005-10-07
19.888771057128906,2005-10-10
19.688785552978516,2005-10-11
19.228811264038086,2005-10-12
19.088821411132812,2005-10-13
18.6988468170166,2005-10-14
18.308868408203125,2005-10-17
17.99888801574707,2005-10-18
17.988889694213867,2005-10-19
19.29880714416504,2005-10-20
20.03876304626465,2005-10-21
21.158693313598633,2005-10-24
20.718719482421875,2005-10-25
20.078760147094727,2005-10-26
19.758779525756836,2005-10-27
19.968765258789062,2005-10-28
20.648723602294922,2005-10-31
17.52891731262207,2005-11-01
18.278871536254883,2005-11-02
18.278871536254883,2005-11-03
18.208873748779297,2005-11-04
18.198877334594727,2005-11-07
18.478858947753906,2005-11-08
18.48885726928711,2005-11-09
18.208873748779297,2005-11-10
18.12887954711914,2005-11-11
18.428861618041992,2005-11-14
17.97888946533203,2005-11-15
18.16887855529785,2005-11-16
18.388864517211914,2005-11-17
18.028886795043945,2005-11-18
18.688846588134766,2005-11-21
19.078821182250977,2005-11-22
19.138816833496094,2005-11-23
19.308807373046875,2005-11-25
18.668848037719727,2005-11-28
18.26887321472168,2005-11-29
18.248872756958008,2005-11-30
18.60885238647461,2005-12-01
18.628849029541016,2005-12-02
18.718843460083008,2005-12-05
19.558792114257812,2005-12-06
19.18881607055664,2005-12-07
18.95882797241211,2005-12-08
19.18881607055664,2005-12-09
18.99882698059082,2005-12-12
18.798837661743164,2005-12-13
18.28887176513672,2005-12-14
18.008888244628906,2005-12-15
17.518918991088867,2005-12-16
17.31892967224121,2005-12-19
17.428924560546875,2005-12-20
17.58891487121582,2005-12-21
17.768903732299805,2005-12-22
17.6389102935791,2005-12-23
17.348928451538086,2005-12-27
17.458921432495117,2005-12-28
17.708906173706055,2005-12-29
17.69890785217285,2005-12-30
18.048885345458984,2006-01-03
17.80889892578125,2006-01-04
18.46885871887207,2006-01-05
18.718843460083008,2006-01-06
18.878833770751953,2006-01-09
18.748842239379883,2006-01-10
19.218812942504883,2006-01-11
18.898832321166992,2006-01-12
18.408863067626953,2006-01-13
18.18887710571289,2006-01-17
18.41886329650879,2006-01-18
18.99882698059082,2006-01-19
18.538856506347656,2006-01-20
18.31886863708496,2006-01-23
17.99888801574707,2006-01-24
17.75890350341797,2006-01-25
17.028949737548828,2006-01-26
14.689092636108398,2006-01-27
16.189001083374023,2006-01-30
15.859020233154297,2006-01-31
15.149064064025879,2006-02-01
16.28899574279785,2006-02-02
15.589037895202637,2006-02-03
16.2289981842041,2006-02-06
15.509042739868164,2006-02-07
15.079069137573242,2006-02-08
14.769088745117188,2006-02-09
14.949076652526855,2006-02-10
15.059070587158203,2006-02-13
15.079069137573242,2006-02-14
15.229059219360352,2006-02-15
15.699029922485352,2006-02-16
15.879019737243652,2006-02-17
15.559039115905762,2006-02-21
15.709030151367188,2006-02-22
15.749027252197266,2006-02-23
15.859020233154297,2006-02-24
15.889019012451172,2006-02-27
15.5790376663208,2006-02-28
15.589037895202637,2006-03-01
15.589037895202637,2006-03-02
15.389049530029297,2006-03-03
15.12906551361084,2006-03-06
14.849082946777344,2006-03-07
16.50897979736328,2006-03-08
16.09900665283203,2006-03-09
16.15900230407715,2006-03-10
16.2289981842041,2006-03-13
16.26899528503418,2006-03-14
16.6889705657959,2006-03-15
16.238996505737305,2006-03-16
15.79902458190918,2006-03-17
15.889019012451172,2006-03-20
16.37898826599121,2006-03-21
16.24899673461914,2006-03-22
16.09900665283203,2006-03-23
16.75896453857422,2006-03-24
17.99888801574707,2006-03-27
18.048885345458984,2006-03-28
17.708906173706055,2006-03-29
18.748842239379883,2006-03-30
18.65884780883789,2006-03-31
17.39892578125,2006-04-03
17.99888801574707,2006-04-04
18.088882446289062,2006-04-05
17.69890785217285,2006-04-06
17.75890350341797,2006-04-07
18.5688533782959,2006-04-10
18.99882698059082,2006-04-11
18.86883544921875,2006-04-12
18.798837661743164,2006-04-13
17.92889404296875,2006-04-17
18.058883666992188,2006-04-18
17.578914642333984,2006-04-19
17.448923110961914,2006-04-20
17.28893280029297,2006-04-21
16.75896453857422,2006-04-24
16.898956298828125,2006-04-25
17.598913192749023,2006-04-26
17.428924560546875,2006-04-27
17.048946380615234,2006-04-28
17.158939361572266,2006-05-01
16.668970108032227,2006-05-02
16.308992385864258,2006-05-03
16.019010543823242,2006-05-04
16.618974685668945,2006-05-05
16.139001846313477,2006-05-08
16.189001083374023,2006-05-09
16.358989715576172,2006-05-10
15.369050979614258,2006-05-11
15.429047584533691,2006-05-12
15.099067687988281,2006-05-15
15.019072532653809,2006-05-16
14.889081001281738,2006-05-17
14.919078826904297,2006-05-18
15.009073257446289,2006-05-19
15.019072532653809,2006-05-22
14.99907398223877,2006-05-23
15.319053649902344,2006-05-24
15.669032096862793,2006-05-25
15.549039840698242,2006-05-26
15.479043960571289,2006-05-30
16.28899574279785,2006-05-31
16.58897590637207,2006-06-01
16.858959197998047,2006-06-02
16.069007873535156,2006-06-05
16.648971557617188,2006-06-06
16.518980026245117,2006-06-07
16.768964767456055,2006-06-08
13.829146385192871,2006-06-09
13.109189987182617,2006-06-12
12.919201850891113,2006-06-13
12.919201850891113,2006-06-14
13.459168434143066,2006-06-15
13.099191665649414,2006-06-16
13.029194831848145,2006-06-19
13.159187316894531,2006-06-20
13.079192161560059,2006-06-21
13.0491943359375,2006-06-22
13.03919506072998,2006-06-23
12.869205474853516,2006-06-26
10.849329948425293,2006-06-27
10.709339141845703,2006-06-28
10.979321479797363,2006-06-29
10.819331169128418,2006-06-30
10.599346160888672,2006-07-03
10.429356575012207,2006-07-05
10.219368934631348,2006-07-06
10.099376678466797,2006-07-07
9.339423179626465,2006-07-10
9.799394607543945,2006-07-11
9.739398002624512,2006-07-12
9.83939266204834,2006-07-13
10.199370384216309,2006-07-14
10.17937183380127,2006-07-17
10.17937183380127,2006-07-18
10.529349327087402,2006-07-19
10.489352226257324,2006-07-20
10.329361915588379,2006-07-21
10.419356346130371,2006-07-24
10.489352226257324,2006-07-25
10.929325103759766,2006-07-26
10.739336967468262,2006-07-27
10.659341812133789,2006-07-28
10.679340362548828,2006-07-31
10.419356346130371,2006-08-01
10.769335746765137,2006-08-02
10.769335746765137,2006-08-03
10.609344482421875,2006-08-04
10.559348106384277,2006-08-07
10.499351501464844,2006-08-08
10.509350776672363,2006-08-09
10.63934326171875,2006-08-10
10.619343757629395,2006-08-11
11.299302101135254,2006-08-14
11.559286117553711,2006-08-15
12.559225082397461,2006-08-16
12.799209594726562,2006-08-17
12.669218063354492,2006-08-18
12.689215660095215,2006-08-21
12.569223403930664,2006-08-22
12.669218063354492,2006-08-23
12.09925365447998,2006-08-24
11.989259719848633,2006-08-25
12.119251251220703,2006-08-28
12.179247856140137,2006-08-29
12.089253425598145,2006-08-30
12.199246406555176,2006-08-31
11.30930233001709,2006-09-01
11.589284896850586,2006-09-05
11.539287567138672,2006-09-06
11.619282722473145,2006-09-07
11.849268913269043,2006-09-08
13.249181747436523,2006-09-11
13.619158744812012,2006-09-12
14.189123153686523,2006-09-13
14.439107894897461,2006-09-14
13.889142990112305,2006-09-15
14.009135246276855,2006-09-18
14.51910400390625,2006-09-19
15.009073257446289,2006-09-20
14.479104995727539,2006-09-21
14.069130897521973,2006-09-22
14.30911636352539,2006-09-25
14.429109573364258,2006-09-26
14.409110069274902,2006-09-27
14.419109344482422,2006-09-28
14.259119987487793,2006-09-29
13.84914493560791,2006-10-02
14.019134521484375,2006-10-03
14.409110069274902,2006-10-04
14.599099159240723,2006-10-05
14.619096755981445,2006-10-06
14.479104995727539,2006-10-09
14.569100379943848,2006-10-10
14.939077377319336,2006-10-11
15.389049530029297,2006-10-12
15.869019508361816,2006-10-13
15.689030647277832,2006-10-16
15.089068412780762,2006-10-17
15.329052925109863,2006-10-18
15.369050979614258,2006-10-19
14.959075927734375,2006-10-20
14.749089241027832,2006-10-23
14.569100379943848,2006-10-24
14.539102554321289,2006-10-25
14.619096755981445,2006-10-26
14.019134521484375,2006-10-27
14.529102325439453,2006-10-30
13.9891357421875,2006-10-31
14.32911491394043,2006-11-01
14.05913257598877,2006-11-02
14.65909481048584,2006-11-03
14.559101104736328,2006-11-06
14.939077377319336,2006-11-07
15.179062843322754,2006-11-08
15.429047584533691,2006-11-09
15.78902530670166,2006-11-10
17.1689395904541,2006-11-13
17.598913192749023,2006-11-14
18.16887855529785,2006-11-15
17.618913650512695,2006-11-16
17.648910522460938,2006-11-17
17.558914184570312,2006-11-20
17.378925323486328,2006-11-21
17.538917541503906,2006-11-22
17.65890884399414,2006-11-24
16.648971557617188,2006-11-27
16.598976135253906,2006-11-28
17.378925323486328,2006-11-29
17.348928451538086,2006-11-30
17.828899383544922,2006-12-01
19.198814392089844,2006-12-04
18.99882698059082,2006-12-05
19.008827209472656,2006-12-06
19.538793563842773,2006-12-07
20.098758697509766,2006-12-08
19.65878677368164,2006-12-11
19.748781204223633,2006-12-12
19.328805923461914,2006-12-13
20.328744888305664,2006-12-14
20.03876304626465,2006-12-15
19.69878387451172,2006-12-18
19.59878921508789,2006-12-19
19.778779983520508,2006-12-20
19.01882553100586,2006-12-21
18.46885871887207,2006-12-22
18.5688533782959,2006-12-26
18.14887809753418,2006-12-27
18.12887954711914,2006-12-28
17.75890350341797,2006-12-29
17.65890884399414,2007-01-03
17.65890884399414,2007-01-04
16.828960418701172,2007-01-05
15.989012718200684,2007-01-08
16.39898681640625,2007-01-09
16.768964767456055,2007-01-10
16.94895362854004,2007-01-11
17.308931350708008,2007-01-12
17.668909072875977,2007-01-16
17.60891342163086,2007-01-17
17.338930130004883,2007-01-18
17.488920211791992,2007-01-19
17.538917541503906,2007-01-22
18.158878326416016,2007-01-23
18.058883666992188,2007-01-24
17.238935470581055,2007-01-25
16.938955307006836,2007-01-26
16.768964767456055,2007-01-29
17.09894371032715,2007-01-30
17.378925323486328,2007-01-31
17.578914642333984,2007-02-01
18.31886863708496,2007-02-02
17.898893356323242,2007-02-05
17.198938369750977,2007-02-06
17.988889694213867,2007-02-07
18.258872985839844,2007-02-08
19.178815841674805,2007-02-09
19.648786544799805,2007-02-12
19.35880470275879,2007-02-13
20.968704223632812,2007-02-14
20.268749237060547,2007-02-15
20.21875,2007-02-16
20.128755569458008,2007-02-20
19.818775177001953,2007-02-21
19.82877540588379,2007-02-22
19.78877830505371,2007-02-23
19.238811492919922,2007-02-26
18.248872756958008,2007-02-27
17.798900604248047,2007-02-28
17.05894660949707,2007-03-01
17.088945388793945,2007-03-02
17.478919982910156,2007-03-05
17.60891342163086,2007-03-06
18.948829650878906,2007-03-07
19.458797454833984,2007-03-08
20.268749237060547,2007-03-09
20.06875991821289,2007-03-12
20.44873809814453,2007-03-13
20.59872817993164,2007-03-14
20.648723602294922,2007-03-15
20.848712921142578,2007-03-16
22.608604431152344,2007-03-19
23.788532257080078,2007-03-20
23.23856544494629,2007-03-21
23.34855842590332,2007-03-22
23.04857635498047,2007-03-23
22.258625030517578,2007-03-26
21.078699111938477,2007-03-27
20.858713150024414,2007-03-28
21.098697662353516,2007-03-29
20.138755798339844,2007-03-30
20.55872917175293,2007-04-02
21.23868751525879,2007-04-03
21.42867660522461,2007-04-04
21.248687744140625,2007-04-05
20.758718490600586,2007-04-09
20.378740310668945,2007-04-10
20.868711471557617,2007-04-11
20.858713150024414,2007-04-12
20.74871826171875,2007-04-13
20.798715591430664,2007-04-16
20.708721160888672,2007-04-17
20.29874610900879,2007-04-18
20.14875602722168,2007-04-19
20.01876449584961,2007-04-20
19.858774185180664,2007-04-23
19.708782196044922,2007-04-24
19.818775177001953,2007-04-25
19.80877685546875,2007-04-26
19.558792114257812,2007-04-27
19.16881561279297,2007-04-30
19.48879623413086,2007-05-01
20.368743896484375,2007-05-02
20.27874755859375,2007-05-03
20.378740310668945,2007-05-04
19.968765258789062,2007-05-07
19.95876693725586,2007-05-08
19.57879066467285,2007-05-09
19.248811721801758,2007-05-10
19.648786544799805,2007-05-11
19.228811264038086,2007-05-14
19.118820190429688,2007-05-15
19.078821182250977,2007-05-16
18.84883689880371,2007-05-17
18.52885627746582,2007-05-18
18.648847579956055,2007-05-21
19.178815841674805,2007-05-22
18.988826751708984,2007-05-23
18.598852157592773,2007-05-24
18.818838119506836,2007-05-25
19.348806381225586,2007-05-29
19.10881996154785,2007-05-30
20.588727951049805,2007-05-31
20.838712692260742,2007-06-01
19.87877082824707,2007-06-04
19.31880760192871,2007-06-05
19.248811721801758,2007-06-06
18.5688533782959,2007-06-07
18.648847579956055,2007-06-08
18.938831329345703,2007-06-11
19.328805923461914,2007-06-12
19.668785095214844,2007-06-13
20.97870445251465,2007-06-14
20.658723831176758,2007-06-15
20.50873374938965,2007-06-18
20.738719940185547,2007-06-19
20.648723602294922,2007-06-20
20.608728408813477,2007-06-21
20.818714141845703,2007-06-22
20.648723602294922,2007-06-25
20.398740768432617,2007-06-26
20.418739318847656,2007-06-27
20.088760375976562,2007-06-28
19.968765258789062,2007-06-29
19.858774185180664,2007-07-02
19.91876983642578,2007-07-03
20.48873519897461,2007-07-05
20.678722381591797,2007-07-06
20.228750228881836,2007-07-09
19.78877830505371,2007-07-10
19.65878677368164,2007-07-11
19.848773956298828,2007-07-12
19.858774185180664,2007-07-13
20.198753356933594,2007-07-16
20.608728408813477,2007-07-17
20.398740768432617,2007-07-18
20.428739547729492,2007-07-19
20.04876136779785,2007-07-20
19.948768615722656,2007-07-23
19.78877830505371,2007-07-24
19.848773956298828,2007-07-25
19.548791885375977,2007-07-26
18.768840789794922,2007-07-27
