SPG,Date
22.689231872558594,2009-01-16
20.456117630004883,2009-01-20
23.07716941833496,2009-01-21
21.47071647644043,2009-01-22
22.251562118530273,2009-01-23
21.87854766845703,2009-01-26
21.7840518951416,2009-01-27
24.3553524017334,2009-01-28
22.10236167907715,2009-01-29
21.376220703125,2009-01-30
21.794008255004883,2009-02-02
21.371240615844727,2009-02-03
21.381193161010742,2009-02-04
21.500558853149414,2009-02-05
22.80860137939453,2009-02-06
23.30594825744629,2009-02-09
21.24715805053711,2009-02-10
21.794822692871094,2009-02-11
20.912473678588867,2009-02-12
19.294851303100586,2009-02-13
17.82429313659668,2009-02-17
18.22488784790039,2009-02-18
17.484535217285156,2009-02-19
18.366872787475586,2009-02-20
16.607263565063477,2009-02-23
17.920637130737305,2009-02-24
17.535245895385742,2009-02-25
16.947011947631836,2009-02-26
16.784753799438477,2009-02-27
15.192476272583008,2009-03-02
15.156977653503418,2009-03-03
14.888221740722656,2009-03-04
14.076871871948242,2009-03-05
13.280740737915039,2009-03-06
14.553540229797363,2009-03-09
17.012937545776367,2009-03-10
16.429780960083008,2009-03-11
18.077831268310547,2009-03-12
17.61130714416504,2009-03-13
15.973395347595215,2009-03-16
17.154926300048828,2009-03-17
17.940914154052734,2009-03-18
17.433820724487305,2009-03-19
16.632617950439453,2009-03-20
19.82730484008789,2009-03-23
17.849637985229492,2009-03-24
17.722867965698242,2009-03-25
18.650848388671875,2009-03-26
17.063648223876953,2009-03-27
15.648858070373535,2009-03-30
17.565671920776367,2009-03-31
16.860811233520508,2009-04-01
18.747190475463867,2009-04-02
20.942903518676758,2009-04-03
20.445951461791992,2009-04-06
18.20460319519043,2009-04-07
18.726913452148438,2009-04-08
21.799884796142578,2009-04-09
21.627473831176758,2009-04-13
19.55854034423828,2009-04-14
22.312049865722656,2009-04-15
23.960102081298828,2009-04-16
25.01991081237793,2009-04-17
22.017934799194336,2009-04-20
24.847515106201172,2009-04-21
23.2552490234375,2009-04-22
24.548328399658203,2009-04-23
25.684221267700195,2009-04-24
23.194385528564453,2009-04-27
23.919525146484375,2009-04-28
25.197402954101562,2009-04-29
26.16596031188965,2009-04-30
24.066598892211914,2009-05-01
26.307933807373047,2009-05-04
25.415454864501953,2009-05-05
27.80891990661621,2009-05-06
26.394132614135742,2009-05-07
27.347476959228516,2009-05-08
26.3586483001709,2009-05-11
26.374034881591797,2009-05-12
24.665695190429688,2009-05-13
25.676342010498047,2009-05-14
24.07061767578125,2009-05-15
26.415071487426758,2009-05-18
25.90205955505371,2009-05-19
25.630163192749023,2009-05-20
25.44548225402832,2009-05-21
24.855510711669922,2009-05-22
26.32786750793457,2009-05-26
25.63529396057129,2009-05-27
26.5689697265625,2009-05-28
27.43084144592285,2009-05-29
28.92884063720703,2009-06-01
27.82586669921875,2009-06-02
27.697616577148438,2009-06-03
28.005413055419922,2009-06-04
27.451374053955078,2009-06-05
27.636049270629883,2009-06-08
27.379545211791992,2009-06-09
26.984519958496094,2009-06-10
26.748544692993164,2009-06-11
27.76943588256836,2009-06-12
26.63567352294922,2009-06-15
26.343259811401367,2009-06-16
25.825117111206055,2009-06-17
26.276565551757812,2009-06-18
27.148683547973633,2009-06-19
25.199237823486328,2009-06-22
25.625032424926758,2009-06-23
25.948232650756836,2009-06-24
26.43560028076172,2009-06-25
26.63567352294922,2009-06-26
26.379179000854492,2009-06-29
26.38429832458496,2009-06-30
26.343259811401367,2009-07-01
24.78883171081543,2009-07-02
25.676342010498047,2009-07-06
24.398937225341797,2009-07-07
24.404069900512695,2009-07-08
23.80897331237793,2009-07-09
23.721759796142578,2009-07-10
24.9786376953125,2009-07-13
25.50704002380371,2009-07-14
26.009798049926758,2009-07-15
26.461244583129883,2009-07-16
25.630163192749023,2009-07-17
26.645925521850586,2009-07-20
26.579248428344727,2009-07-21
26.784452438354492,2009-07-22
27.692480087280273,2009-07-23
27.533451080322266,2009-07-24
28.241395950317383,2009-07-27
27.995166778564453,2009-07-28
27.748924255371094,2009-07-29
28.79545783996582,2009-07-30
28.585121154785156,2009-07-31
29.241790771484375,2009-08-03
31.247684478759766,2009-08-04
32.314735412597656,2009-08-05
32.26857376098633,2009-08-06
34.20261764526367,2009-08-07
33.08939743041992,2009-08-10
32.032588958740234,2009-08-11
32.37115478515625,2009-08-12
32.73423385620117,2009-08-13
32.45467758178711,2009-08-14
30.088790893554688,2009-08-17
30.699674606323242,2009-08-18
30.228567123413086,2009-08-19
31.600479125976562,2009-08-20
32.2061882019043,2009-08-21
31.740245819091797,2009-08-24
32.19065475463867,2009-08-25
32.796356201171875,2009-08-26
33.06555938720703,2009-08-27
33.531490325927734,2009-08-28
32.93614959716797,2009-08-31
31.150070190429688,2009-09-01
30.48223876953125,2009-09-02
30.95334243774414,2009-09-03
31.662593841552734,2009-09-04
33.40208053588867,2009-09-08
34.18897247314453,2009-09-09
34.9085807800293,2009-09-10
34.856815338134766,2009-09-11
35.78350067138672,2009-09-14
36.36850357055664,2009-09-15
37.97856140136719,2009-09-16
37.714508056640625,2009-09-17
38.29433822631836,2009-09-18
37.165767669677734,2009-09-21
38.004425048828125,2009-09-22
36.22871780395508,2009-09-23
34.83611297607422,2009-09-24
35.21919250488281,2009-09-25
37.093284606933594,2009-09-28
35.887046813964844,2009-09-29
35.94398498535156,2009-09-30
34.204505920410156,2009-10-01
34.18381118774414,2009-10-02
35.00175476074219,2009-10-05
35.33827590942383,2009-10-06
35.23991394042969,2009-10-07
35.65924835205078,2009-10-08
35.928443908691406,2009-10-09
35.75761795043945,2009-10-12
34.86716842651367,2009-10-13
36.44096755981445,2009-10-14
36.270118713378906,2009-10-15
34.924110412597656,2009-10-16
35.81454849243164,2009-10-19
35.47287368774414,2009-10-20
35.30720901489258,2009-10-21
36.23388671875,2009-10-22
35.6385383605957,2009-10-23
35.617820739746094,2009-10-26
34.86716842651367,2009-10-27
33.3399543762207,2009-10-28
35.291683197021484,2009-10-29
35.146724700927734,2009-10-30
35.39521789550781,2009-11-02
35.77833557128906,2009-11-03
34.97587203979492,2009-11-04
35.90257263183594,2009-11-05
35.31755828857422,2009-11-06
37.12952423095703,2009-11-09
36.565223693847656,2009-11-10
37.616146087646484,2009-11-11
37.42041015625,2009-11-12
37.72306823730469,2009-11-13
38.443214416503906,2009-11-16
37.665672302246094,2009-11-17
39.439903259277344,2009-11-18
38.568450927734375,2009-11-19
37.86397933959961,2009-11-20
38.75629425048828,2009-11-23
37.66046142578125,2009-11-24
37.686553955078125,2009-11-25
36.38718795776367,2009-11-27
37.91615295410156,2009-11-30
38.526710510253906,2009-12-01
39.199859619140625,2009-12-02
38.7093391418457,2009-12-03
39.55470657348633,2009-12-04
38.563228607177734,2009-12-07
38.970252990722656,2009-12-08
39.17898178100586,2009-12-09
39.41902160644531,2009-12-10
40.050437927246094,2009-12-11
40.62446594238281,2009-12-14
40.086952209472656,2009-12-15
40.086952209472656,2009-12-16
40.029563903808594,2009-12-17
40.58792495727539,2009-12-18
41.43329620361328,2009-12-21
41.6681022644043,2009-12-22
42.351715087890625,2009-12-23
43.17618179321289,2009-12-24
43.332725524902344,2009-12-28
42.8109016418457,2009-12-29
42.51347351074219,2009-12-30
41.642024993896484,2009-12-31
41.18280029296875,2010-01-04
40.9010124206543,2010-01-05
40.44181823730469,2010-01-06
40.968868255615234,2010-01-07
39.987815856933594,2010-01-08
40.02435302734375,2010-01-11
39.236392974853516,2010-01-12
39.632965087890625,2010-01-13
39.810394287109375,2010-01-14
39.0798454284668,2010-01-15
40.003475189208984,2010-01-19
39.074615478515625,2010-01-20
37.83788299560547,2010-01-21
36.83596420288086,2010-01-22
37.623924255371094,2010-01-25
37.47259521484375,2010-01-26
37.780494689941406,2010-01-27
37.61349868774414,2010-01-28
37.57175064086914,2010-01-29
38.391029357910156,2010-02-01
38.86067581176758,2010-02-02
37.989227294921875,2010-02-03
36.241085052490234,2010-02-04
38.28141784667969,2010-02-05
36.903804779052734,2010-02-08
36.83596420288086,2010-02-09
36.66897964477539,2010-02-10
37.511104583740234,2010-02-11
37.89531707763672,2010-02-12
39.37955093383789,2010-02-16
39.92167663574219,2010-02-17
40.642730712890625,2010-02-18
40.905879974365234,2010-02-19
41.390106201171875,2010-02-22
41.005882263183594,2010-02-23
40.805885314941406,2010-02-24
41.32168197631836,2010-02-25
41.205894470214844,2010-02-26
41.263797760009766,2010-03-01
41.05852127075195,2010-03-02
40.76905059814453,2010-03-03
40.8480110168457,2010-03-04
41.805908203125,2010-03-05
41.99537658691406,2010-03-08
42.53749465942383,2010-03-09
42.51118087768555,2010-03-10
42.600650787353516,2010-03-11
43.20066452026367,2010-03-12
43.09540939331055,2010-03-15
44.305938720703125,2010-03-16
45.07966232299805,2010-03-17
44.50594711303711,2010-03-18
43.96908950805664,2010-03-19
44.72174072265625,2010-03-22
44.43751907348633,2010-03-23
44.47962188720703,2010-03-24
45.0164794921875,2010-03-25
44.74277877807617,2010-03-26
44.81647491455078,2010-03-29
44.82173156738281,2010-03-30
44.158573150634766,2010-03-31
44.45856857299805,2010-04-01
45.337547302246094,2010-04-05
46.16387176513672,2010-04-06
44.49013137817383,2010-04-07
44.59540939331055,2010-04-08
45.31122589111328,2010-04-09
44.75333023071289,2010-04-12
46.411231994628906,2010-04-13
46.29017639160156,2010-04-14
44.75333023071289,2010-04-15
43.30065155029297,2010-04-16
43.63224792480469,2010-04-19
44.55857849121094,2010-04-20
45.78489685058594,2010-04-21
46.521759033203125,2010-04-22
47.1375617980957,2010-04-23
47.679664611816406,2010-04-26
46.04281234741211,2010-04-27
46.121742248535156,2010-04-28
48.642852783203125,2010-04-29
46.85334396362305,2010-04-30
48.83232879638672,2010-05-03
47.41651916503906,2010-05-04
46.56914520263672,2010-05-05
44.67436981201172,2010-05-06
45.09544372558594,2010-05-07
47.5428352355957,2010-05-10
47.69546890258789,2010-05-11
48.37895202636719,2010-05-12
47.520626068115234,2010-05-13
45.93642807006836,2010-05-14
45.93111801147461,2010-05-17
44.595947265625,2010-05-18
44.12969970703125,2010-05-19
42.964054107666016,2010-05-20
44.527076721191406,2010-05-21
43.313758850097656,2010-05-24
43.7959098815918,2010-05-25
43.43561553955078,2010-05-26
45.793365478515625,2010-05-27
45.05160140991211,2010-05-28
44.93504333496094,2010-06-01
45.878143310546875,2010-06-02
45.634422302246094,2010-06-03
43.18129348754883,2010-06-04
42.90048599243164,2010-06-07
43.53628921508789,2010-06-08
43.546878814697266,2010-06-09
45.470157623291016,2010-06-10
46.13776779174805,2010-06-11
46.842445373535156,2010-06-14
47.9285888671875,2010-06-15
47.393470764160156,2010-06-16
47.14973831176758,2010-06-17
47.37226104736328,2010-06-18
47.08087158203125,2010-06-21
45.34831237792969,2010-06-22
45.63972854614258,2010-06-23
44.4899787902832,2010-06-24
45.84104919433594,2010-06-25
45.01982116699219,2010-06-28
43.35083770751953,2010-06-29
42.78392791748047,2010-06-30
42.942874908447266,2010-07-01
41.89910125732422,2010-07-02
40.94539260864258,2010-07-06
43.043548583984375,2010-07-07
43.292564392089844,2010-07-08
43.7959098815918,2010-07-09
43.954856872558594,2010-07-12
45.07278060913086,2010-07-13
44.807884216308594,2010-07-14
44.97743606567383,2010-07-15
43.56807327270508,2010-07-16
44.16678237915039,2010-07-19
44.70722198486328,2010-07-20
43.636962890625,2010-07-21
45.740394592285156,2010-07-22
46.25962448120117,2010-07-23
47.192138671875,2010-07-26
47.30340576171875,2010-07-27
47.223915100097656,2010-07-28
46.58811950683594,2010-07-29
47.27159118652344,2010-07-30
49.555171966552734,2010-08-02
49.359127044677734,2010-08-03
50.042606353759766,2010-08-04
49.343231201171875,2010-08-05
49.1895866394043,2010-08-06
49.62937545776367,2010-08-09
49.0465087890625,2010-08-10
48.02397537231445,2010-08-11
47.488834381103516,2010-08-12
47.61153030395508,2010-08-13
47.68619918823242,2010-08-16
48.918357849121094,2010-08-17
48.99837112426758,2010-08-18
47.68086242675781,2010-08-19
47.45682144165039,2010-08-20
46.95542526245117,2010-08-23
47.07274627685547,2010-08-24
47.70219802856445,2010-08-25
47.41948699951172,2010-08-26
48.28359603881836,2010-08-27
47.88356018066406,2010-08-30
48.246273040771484,2010-08-31
49.9051399230957,2010-09-01
50.865264892578125,2010-09-02
51.462684631347656,2010-09-03
50.42257308959961,2010-09-07
50.625240325927734,2010-09-08
50.257171630859375,2010-09-09
50.593238830566406,2010-09-10
50.66257095336914,2010-09-13
50.32119369506836,2010-09-14
50.897274017333984,2010-09-15
50.454551696777344,2010-09-16
50.84394073486328,2010-09-17
51.868064880371094,2010-09-20
51.35600662231445,2010-09-21
50.833274841308594,2010-09-22
49.48910140991211,2010-09-23
50.801265716552734,2010-09-24
50.05448532104492,2010-09-27
50.07050323486328,2010-09-28
49.627784729003906,2010-09-29
49.46775817871094,2010-09-30
49.92116165161133,2010-10-01
50.3105354309082,2010-10-04
51.003971099853516,2010-10-05
50.918617248535156,2010-10-06
51.03593826293945,2010-10-07
50.97195816040039,2010-10-08
51.0626220703125,2010-10-11
51.44132995605469,2010-10-12
51.81473159790039,2010-10-13
51.60136413574219,2010-10-14
51.99607467651367,2010-10-15
52.39079666137695,2010-10-18
51.27065658569336,2010-10-19
52.38013458251953,2010-10-20
52.257442474365234,2010-10-21
52.10810089111328,2010-10-22
52.22011947631836,2010-10-25
51.83073425292969,2010-10-26
51.62270736694336,2010-10-27
51.41999816894531,2010-10-28
51.217315673828125,2010-10-29
52.604156494140625,2010-11-01
53.644290924072266,2010-11-02
53.80965042114258,2010-11-03
55.38853454589844,2010-11-04
56.41797637939453,2010-11-05
56.674015045166016,2010-11-08
53.969661712646484,2010-11-09
55.015167236328125,2010-11-10
54.1190185546875,2010-11-11
53.97922897338867,2010-11-12
53.6190299987793,2010-11-15
51.688873291015625,2010-11-16
52.11901092529297,2010-11-17
52.66201400756836,2010-11-18
52.78030776977539,2010-11-19
53.000736236572266,2010-11-22
52.45772171020508,2010-11-23
53.90934753417969,2010-11-24
53.14051818847656,2010-11-26
53.08137512207031,2010-11-29
52.95771789550781,2010-11-30
53.67814254760742,2010-12-01
54.80182647705078,2010-12-02
54.88246154785156,2010-12-03
54.78569030761719,2010-12-06
54.570655822753906,2010-12-07
53.67277145385742,2010-12-08
52.920074462890625,2010-12-09
53.19967269897461,2010-12-10
53.188899993896484,2010-12-13
52.511470794677734,2010-12-14
51.22650146484375,2010-12-15
50.92005157470703,2010-12-16
51.30714797973633,2010-12-17
52.092105865478516,2010-12-20
53.022239685058594,2010-12-21
53.032981872558594,2010-12-22
52.57060241699219,2010-12-23
53.48998260498047,2010-12-27
53.20503234863281,2010-12-28
53.90397262573242,2010-12-29
53.581382751464844,2010-12-30
53.48998260498047,2010-12-31
54.26418685913086,2011-01-03
52.656646728515625,2011-01-04
52.82331848144531,2011-01-05
51.26415252685547,2011-01-06
52.1243782043457,2011-01-07
52.44158172607422,2011-01-10
52.45772171020508,2011-01-11
52.532981872558594,2011-01-12
52.7695426940918,2011-01-13
53.194278717041016,2011-01-14
53.65127944946289,2011-01-18
53.08137512207031,2011-01-19
53.1082649230957,2011-01-20
53.511474609375,2011-01-21
53.6297721862793,2011-01-24
54.065269470214844,2011-01-25
54.14593505859375,2011-01-26
54.49000549316406,2011-01-27
53.74805450439453,2011-01-28
54.54378128051758,2011-01-31
55.09214782714844,2011-02-01
55.30720901489258,2011-02-02
56.29110336303711,2011-02-03
55.62977981567383,2011-02-04
56.4685173034668,2011-02-07
57.13519287109375,2011-02-08
57.129817962646484,2011-02-09
57.644447326660156,2011-02-10
58.05073928833008,2011-02-11
57.98031997680664,2011-02-14
57.882816314697266,2011-02-15
58.40285110473633,2011-02-16
58.57621765136719,2011-02-17
58.47329330444336,2011-02-18
58.44078063964844,2011-02-22
57.9532356262207,2011-02-23
57.22733688354492,2011-02-24
57.9532356262207,2011-02-25
59.61090850830078,2011-02-28
57.98573303222656,2011-03-01
57.11355972290039,2011-03-02
58.169925689697266,2011-03-03
57.774471282958984,2011-03-04
57.395259857177734,2011-03-07
58.08867263793945,2011-03-08
57.70405578613281,2011-03-09
57.0919075012207,2011-03-10
57.888221740722656,2011-03-11
57.221893310546875,2011-03-14
56.81563186645508,2011-03-15
55.74843978881836,2011-03-16
55.927188873291016,2011-03-17
56.273902893066406,2011-03-18
57.04315185546875,2011-03-21
56.83187484741211,2011-03-22
55.732173919677734,2011-03-23
56.165557861328125,2011-03-24
56.68559646606445,2011-03-25
56.956485748291016,2011-03-28
57.38444137573242,2011-03-29
57.79072570800781,2011-03-30
58.05073928833008,2011-03-31
58.0236701965332,2011-04-01
57.9370002746582,2011-04-04
58.045326232910156,2011-04-05
58.137413024902344,2011-04-06
57.622779846191406,2011-04-07
57.23275375366211,2011-04-08
57.286930084228516,2011-04-11
56.75061798095703,2011-04-12
56.90771484375,2011-04-13
58.20785140991211,2011-04-14
58.90126419067383,2011-04-15
58.53289031982422,2011-04-18
58.70621109008789,2011-04-19
59.383365631103516,2011-04-20
59.84384536743164,2011-04-21
60.52640914916992,2011-04-25
60.683494567871094,2011-04-26
61.463600158691406,2011-04-27
62.270748138427734,2011-04-28
62.04863357543945,2011-04-29
62.65536880493164,2011-05-02
62.877479553222656,2011-05-03
62.617469787597656,2011-05-04
62.427852630615234,2011-05-05
62.249080657958984,2011-05-06
62.70412826538086,2011-05-09
63.59796142578125,2011-05-10
63.218753814697266,2011-05-11
63.354190826416016,2011-05-12
62.87419128417969,2011-05-13
63.185096740722656,2011-05-16
63.03238296508789,2011-05-17
63.626914978027344,2011-05-18
63.40327453613281,2011-05-19
62.39420700073242,2011-05-20
61.63601303100586,2011-05-23
62.17057800292969,2011-05-24
62.437808990478516,2011-05-25
63.103275299072266,2011-05-26
63.40875244140625,2011-05-27
64.39599609375,2011-05-31
62.84144592285156,2011-06-01
62.41600036621094,2011-06-02
62.90690612792969,2011-06-03
62.12691116333008,2011-06-06
62.72146224975586,2011-06-07
62.656005859375,2011-06-08
61.95783233642578,2011-06-09
60.485111236572266,2011-06-10
60.888763427734375,2011-06-13
61.84872055053711,2011-06-14
60.75238037109375,2011-06-15
61.38511276245117,2011-06-16
62.18147277832031,2011-06-17
62.759639739990234,2011-06-20
62.70509338378906,2011-06-21
62.30147171020508,2011-06-22
61.079654693603516,2011-06-23
61.330570220947266,2011-06-24
62.05054473876953,2011-06-27
62.20329666137695,2011-06-28
63.13056182861328,2011-06-29
63.3978271484375,2011-06-30
64.67417907714844,2011-07-01
65.03960418701172,2011-07-05
65.57962036132812,2011-07-06
66.31599426269531,2011-07-07
66.09236145019531,2011-07-08
64.99600219726562,2011-07-11
65.04508972167969,2011-07-12
64.46145629882812,2011-07-13
64.1014404296875,2011-07-14
64.79415893554688,2011-07-15
64.28691101074219,2011-07-18
65.57962036132812,2011-07-19
65.72689819335938,2011-07-20
66.14688873291016,2011-07-21
66.46326446533203,2011-07-22
65.71052551269531,2011-07-25
66.75778198242188,2011-07-26
65.02326965332031,2011-07-27
65.80327606201172,2011-07-28
65.73235321044922,2011-07-29
65.31236267089844,2011-08-01
63.15782928466797,2011-08-02
62.9505500793457,2011-08-03
60.49053955078125,2011-08-04
59.36695861816406,2011-08-05
54.403316497802734,2011-08-08
60.58876419067383,2011-08-09
58.84874725341797,2011-08-10
62.470558166503906,2011-08-11
62.32326889038086,2011-08-12
63.734989166259766,2011-08-15
64.4051284790039,2011-08-16
64.58641052246094,2011-08-17
61.91132736206055,2011-08-18
60.56554412841797,2011-08-19
60.68088912963867,2011-08-22
62.43315124511719,2011-08-23
63.41637420654297,2011-08-24
62.25736999511719,2011-08-25
63.257102966308594,2011-08-26
64.38862609863281,2011-08-29
63.8997688293457,2011-08-30
64.5424575805664,2011-08-31
64.52045440673828,2011-09-01
62.944000244140625,2011-09-02
63.79541778564453,2011-09-06
65.57510375976562,2011-09-07
65.20709228515625,2011-09-08
63.63062286376953,2011-09-09
63.7514762878418,2011-09-12
63.910762786865234,2011-09-13
63.993160247802734,2011-09-14
65.41033935546875,2011-09-15
66.3001937866211,2011-09-16
65.27300262451172,2011-09-19
65.68496704101562,2011-09-20
61.795955657958984,2011-09-21
60.87312698364258,2011-09-22
61.91132736206055,2011-09-23
62.345252990722656,2011-09-26
62.400184631347656,2011-09-27
61.12031173706055,2011-09-28
61.83988952636719,2011-09-29
60.41171646118164,2011-09-30
58.50017166137695,2011-10-03
60.85663986206055,2011-10-04
60.09316635131836,2011-10-05
61.82891082763672,2011-10-06
60.14804458618164,2011-10-07
62.94947814941406,2011-10-10
61.982723236083984,2011-10-11
63.29555130004883,2011-10-12
62.174991607666016,2011-10-13
63.65807342529297,2011-10-14
62.037654876708984,2011-10-17
64.38314056396484,2011-10-18
63.47681427001953,2011-10-19
64.12496185302734,2011-10-20
66.3001937866211,2011-10-21
67.4921646118164,2011-10-24
66.52542114257812,2011-10-25
67.8876724243164,2011-10-26
70.91429138183594,2011-10-27
71.09556579589844,2011-10-28
70.5517578125,2011-10-31
68.85443115234375,2011-11-01
70.1343002319336,2011-11-02
71.07907104492188,2011-11-03
70.77146911621094,2011-11-04
71.2933349609375,2011-11-07
71.84809112548828,2011-11-08
68.76654815673828,2011-11-09
69.12359619140625,2011-11-10
70.29358673095703,2011-11-11
69.14295196533203,2011-11-14
69.8565673828125,2011-11-15
68.51231384277344,2011-11-16
67.54977416992188,2011-11-17
68.15827941894531,2011-11-18
66.10592651367188,2011-11-21
65.88471221923828,2011-11-22
64.04808807373047,2011-11-23
64.35233306884766,2011-11-25
65.58041381835938,2011-11-28
65.92893981933594,2011-11-29
68.78339385986328,2011-11-30
68.04210662841797,2011-12-01
67.93147277832031,2011-12-02
68.02552032470703,2011-12-05
67.95359802246094,2011-12-06
68.76126098632812,2011-12-07
67.21231842041016,2011-12-08
68.76126098632812,2011-12-09
67.35062408447266,2011-12-12
66.68124389648438,2011-12-13
66.7754898071289,2011-12-14
67.7396240234375,2011-12-15
68.34358215332031,2011-12-16
68.29927825927734,2011-12-19
70.52677154541016,2011-12-20
70.72625732421875,2011-12-21
71.51307678222656,2011-12-22
72.17799377441406,2011-12-23
72.58802795410156,2011-12-27
71.49646759033203,2011-12-28
71.93975830078125,2011-12-29
71.44660949707031,2011-12-30
71.69038391113281,2012-01-03
70.44920349121094,2012-01-04
70.8204345703125,2012-01-05
70.27188110351562,2012-01-06
70.21646881103516,2012-01-09
70.63761901855469,2012-01-10
70.94791412353516,2012-01-11
70.3771743774414,2012-01-12
70.3272933959961,2012-01-13
71.03655242919922,2012-01-17
71.19169616699219,2012-01-18
72.70999145507812,2012-01-19
72.95374298095703,2012-01-20
72.93714141845703,2012-01-23
74.1063003540039,2012-01-24
75.24778747558594,2012-01-25
75.65227508544922,2012-01-26
75.74092102050781,2012-01-27
75.08705139160156,2012-01-30
75.28099060058594,2012-01-31
75.63563537597656,2012-02-01
76.16205596923828,2012-02-02
76.87129974365234,2012-02-03
76.20083618164062,2012-02-06
76.1786880493164,2012-02-07
76.26732635498047,2012-02-08
76.41140747070312,2012-02-09
75.77971649169922,2012-02-10
76.37676239013672,2012-02-13
75.76297760009766,2012-02-14
75.92478942871094,2012-02-15
76.96263885498047,2012-02-16
76.86778259277344,2012-02-17
75.77971649169922,2012-02-21
75.27194213867188,2012-02-22
75.75740051269531,2012-02-23
76.25401306152344,2012-02-24
76.3432846069336,2012-02-27
76.05313873291016,2012-02-28
75.59556579589844,2012-02-29
76.10894775390625,2012-03-01
76.58319854736328,2012-03-02
77.2304916381836,2012-03-05
76.29862976074219,2012-03-06
77.12446594238281,2012-03-07
77.13561248779297,2012-03-08
76.13681030273438,2012-03-09
77.64338684082031,2012-03-12
78.6477279663086,2012-03-13
78.74261474609375,2012-03-14
78.7872314453125,2012-03-15
79.17784881591797,2012-03-16
80.1152572631836,2012-03-19
80.07059478759766,2012-03-20
80.47235107421875,2012-03-21
79.66327667236328,2012-03-22
80.13756561279297,2012-03-23
80.65089416503906,2012-03-26
80.69557189941406,2012-03-27
80.50585174560547,2012-03-28
80.75692749023438,2012-03-29
81.2870101928711,2012-03-30
81.99007415771484,2012-04-02
81.80033874511719,2012-04-03
81.27584075927734,2012-04-04
81.34839630126953,2012-04-05
80.71228790283203,2012-04-09
79.08297729492188,2012-04-10
79.99247741699219,2012-04-11
81.31488800048828,2012-04-12
80.76251220703125,2012-04-13
82.93865203857422,2012-04-16
83.42964935302734,2012-04-17
83.15067291259766,2012-04-18
82.6150131225586,2012-04-19
83.75888061523438,2012-04-20
82.92747497558594,2012-04-23
84.18293762207031,2012-04-24
85.19288635253906,2012-04-25
84.91947937011719,2012-04-26
86.67156982421875,2012-04-27
86.82219696044922,2012-04-30
87.92700958251953,2012-05-01
87.59780883789062,2012-05-02
86.77201843261719,2012-05-03
86.03543853759766,2012-05-04
86.52647399902344,2012-05-07
86.71617889404297,2012-05-08
86.3311767578125,2012-05-09
86.44834899902344,2012-05-10
87.09004211425781,2012-05-11
86.18609619140625,2012-05-14
86.07942199707031,2012-05-15
84.43387603759766,2012-05-16
82.16493225097656,2012-05-17
81.06414031982422,2012-05-18
82.82199096679688,2012-05-21
82.99610900878906,2012-05-22
83.06910705566406,2012-05-23
83.6981201171875,2012-05-24
83.1870346069336,2012-05-25
84.3327865600586,2012-05-29
82.0975112915039,2012-05-30
82.85008239746094,2012-05-31
80.5979995727539,2012-06-01
80.49691009521484,2012-06-04
82.0863037109375,2012-06-05
83.74867248535156,2012-06-06
83.56334686279297,2012-06-07
84.58550262451172,2012-06-08
82.96238708496094,2012-06-11
83.6981201171875,2012-06-12
82.73777770996094,2012-06-13
83.26006317138672,2012-06-14
83.7655258178711,2012-06-15
83.85538482666016,2012-06-18
84.94491577148438,2012-06-19
85.5234146118164,2012-06-20
83.96772003173828,2012-06-21
84.34398651123047,2012-06-22
84.197998046875,2012-06-25
84.50685119628906,2012-06-26
84.79891967773438,2012-06-27
85.1976547241211,2012-06-28
87.42166137695312,2012-06-29
88.78080749511719,2012-07-02
89.0223159790039,2012-07-03
88.08435821533203,2012-07-05
88.3989028930664,2012-07-06
89.05036926269531,2012-07-09
88.0282211303711,2012-07-10
88.23040008544922,2012-07-11
88.12931823730469,2012-07-12
89.05036926269531,2012-07-13
89.02790832519531,2012-07-16
89.76922607421875,2012-07-17
89.44347381591797,2012-07-18
88.80887603759766,2012-07-19
88.15742492675781,2012-07-20
87.57892608642578,2012-07-23
88.51121520996094,2012-07-24
87.80354309082031,2012-07-25
89.2974624633789,2012-07-26
90.12866973876953,2012-07-27
90.47126770019531,2012-07-30
90.13428497314453,2012-07-31
90.52178192138672,2012-08-01
90.65097045898438,2012-08-02
91.56080627441406,2012-08-03
90.8587646484375,2012-08-06
89.51648712158203,2012-08-07
89.00542449951172,2012-08-08
88.20232391357422,2012-08-09
88.56736755371094,2012-08-10
88.26969146728516,2012-08-13
88.48312377929688,2012-08-14
89.17292022705078,2012-08-15
90.29804992675781,2012-08-16
90.37721252441406,2012-08-17
89.9361572265625,2012-08-20
89.61956787109375,2012-08-21
89.72696685791016,2012-08-22
88.46050262451172,2012-08-23
88.83365631103516,2012-08-24
89.74394989013672,2012-08-27
89.66477966308594,2012-08-28
89.22377014160156,2012-08-29
88.99761962890625,2012-08-30
89.72696685791016,2012-08-31
89.75524139404297,2012-09-04
89.30294799804688,2012-09-05
89.8117904663086,2012-09-06
89.92488098144531,2012-09-07
88.31915283203125,2012-09-10
89.1842041015625,2012-09-11
89.66477966308594,2012-09-12
91.4005355834961,2012-09-13
91.98855590820312,2012-09-14
92.45782470703125,2012-09-17
91.42313385009766,2012-09-18
90.84077453613281,2012-09-19
88.13823699951172,2012-09-20
88.3078842163086,2012-09-21
87.81597137451172,2012-09-24
86.15937805175781,2012-09-25
85.45265197753906,2012-09-26
85.90496063232422,2012-09-27
