JWN,Date
8.050333976745605,2000-03-31
8.272059440612793,2000-04-03
8.442614555358887,2000-04-04
8.886067390441895,2000-04-05
8.715509414672852,2000-04-06
8.647283554077148,2000-04-07
8.732563018798828,2000-04-10
8.783734321594238,2000-04-11
9.210125923156738,2000-04-12
9.158958435058594,2000-04-13
8.050333976745605,2000-04-14
7.623937606811523,2000-04-17
8.152667045593262,2000-04-18
8.323226928710938,2000-04-19
8.084446907043457,2000-04-20
8.459671974182129,2000-04-24
8.886067390441895,2000-04-25
8.42556095123291,2000-04-26
7.743328094482422,2000-04-27
7.589825630187988,2000-04-28
8.118552207946777,2000-05-01
7.982110500335693,2000-05-02
7.3169331550598145,2000-05-03
7.333986759185791,2000-05-04
7.53865909576416,2000-05-05
7.572770118713379,2000-05-08
7.640995025634766,2000-05-09
7.41926908493042,2000-05-10
7.265768051147461,2000-05-11
6.907596588134766,2000-05-12
6.9246506690979,2000-05-15
7.061098575592041,2000-05-16
6.822315216064453,2000-05-17
6.992873668670654,2000-05-18
6.702925205230713,2000-05-19
6.805259704589844,2000-05-22
6.822315216064453,2000-05-23
6.53236722946167,2000-05-24
6.549422740936279,2000-05-25
6.419994354248047,2000-05-26
6.625438213348389,2000-05-30
6.882239818572998,2000-05-31
6.556957721710205,2000-06-01
6.711036205291748,2000-06-02
6.556957721710205,2000-06-05
6.146076202392578,2000-06-06
7.036315441131592,2000-06-07
6.659674167633057,2000-06-08
6.591196060180664,2000-06-09
6.54839563369751,2000-06-12
6.556957721710205,2000-06-13
6.899356365203857,2000-06-14
6.933595180511475,2000-06-15
6.642557144165039,2000-06-16
6.693918704986572,2000-06-19
6.539837837219238,2000-06-20
6.402876377105713,2000-06-21
6.471355438232422,2000-06-22
6.676798343658447,2000-06-23
6.642557144165039,2000-06-26
6.916476249694824,2000-06-27
6.886514186859131,2000-06-28
6.591196060180664,2000-06-29
6.608314037322998,2000-06-30
6.454237937927246,2000-07-03
6.505596160888672,2000-07-05
6.16319465637207,2000-07-06
6.368637561798096,2000-07-07
6.899356365203857,2000-07-10
6.847996711730957,2000-07-11
6.711036205291748,2000-07-12
6.419994354248047,2000-07-13
6.608314037322998,2000-07-14
6.556957721710205,2000-07-17
6.591196060180664,2000-07-18
6.317276477813721,2000-07-19
6.248793601989746,2000-07-20
6.0947160720825195,2000-07-21
5.872155666351318,2000-07-24
5.9406352043151855,2000-07-25
6.0947160720825195,2000-07-26
6.077597141265869,2000-07-27
4.96479606628418,2000-07-28
4.793598651885986,2000-07-31
4.9476752281188965,2000-08-01
5.135996341705322,2000-08-02
4.96479606628418,2000-08-03
5.016156196594238,2000-08-04
5.067519187927246,2000-08-07
5.050397872924805,2000-08-08
5.03327751159668,2000-08-09
4.862078666687012,2000-08-10
4.999037265777588,2000-08-11
4.981917858123779,2000-08-14
4.896317958831787,2000-08-15
4.913437366485596,2000-08-16
4.793598651885986,2000-08-17
4.999037265777588,2000-08-18
5.135996341705322,2000-08-21
5.187355995178223,2000-08-22
5.272956848144531,2000-08-23
5.187355995178223,2000-08-24
5.272956848144531,2000-08-25
5.204477310180664,2000-08-28
5.1432414054870605,2000-08-29
5.057232856750488,2000-08-30
4.954023361206055,2000-08-31
5.212044715881348,2000-09-01
4.988426208496094,2000-09-05
5.1432414054870605,2000-09-06
5.057232856750488,2000-09-07
5.126038551330566,2000-09-08
5.091635704040527,2000-09-11
5.022829532623291,2000-09-12
4.954023361206055,2000-09-13
4.885218620300293,2000-09-14
4.868016242980957,2000-09-15
4.713203430175781,2000-09-18
4.66159725189209,2000-09-19
4.506784915924072,2000-09-20
4.541186809539795,2000-09-21
4.437981128692627,2000-09-22
4.3003668785095215,2000-09-25
4.128352165222168,2000-09-26
4.09395170211792,2000-09-27
4.162755966186523,2000-09-28
4.283164024353027,2000-09-29
4.09395170211792,2000-10-02
4.111151695251465,2000-10-03
4.179956912994385,2000-10-04
4.506784915924072,2000-10-05
4.076749324798584,2000-10-06
4.317570686340332,2000-10-09
4.317570686340332,2000-10-10
4.025144100189209,2000-10-11
3.939138650894165,2000-10-12
4.09395170211792,2000-10-13
4.3003668785095215,2000-10-16
4.162755966186523,2000-10-17
4.09395170211792,2000-10-18
4.3003668785095215,2000-10-19
4.162755966186523,2000-10-20
4.128352165222168,2000-10-23
4.197159290313721,2000-10-24
4.111151695251465,2000-10-25
4.042346000671387,2000-10-26
4.128352165222168,2000-10-27
4.351971626281738,2000-10-30
4.52398681640625,2000-10-31
4.437981128692627,2000-11-01
4.730403423309326,2000-11-02
4.64439582824707,2000-11-03
4.90241813659668,2000-11-06
5.0400309562683105,2000-11-07
5.229247093200684,2000-11-08
5.074434280395508,2000-11-09
4.8508148193359375,2000-11-10
4.919620037078857,2000-11-13
5.0400309562683105,2000-11-14
4.988426208496094,2000-11-15
4.747605800628662,2000-11-16
4.782009124755859,2000-11-17
4.64439582824707,2000-11-20
4.420776844024658,2000-11-21
4.283164024353027,2000-11-22
4.334771156311035,2000-11-24
4.541186809539795,2000-11-27
4.531502723693848,2000-11-28
4.496911525726318,2000-11-29
4.445022106170654,2000-11-30
4.427727222442627,2000-12-01
4.739053249359131,2000-12-04
4.687163352966309,2000-12-05
4.635276794433594,2000-12-06
4.548798084259033,2000-12-07
4.61798095703125,2000-12-08
4.496911525726318,2000-12-11
4.583390235900879,2000-12-12
4.479615688323975,2000-12-13
4.3239521980285645,2000-12-14
4.3239521980285645,2000-12-15
4.479615688323975,2000-12-18
4.272066116333008,2000-12-19
4.3758416175842285,2000-12-20
4.393135070800781,2000-12-21
4.61798095703125,2000-12-22
4.51420783996582,2000-12-26
5.067673206329346,2000-12-27
5.188743591308594,2000-12-28
5.033082008361816,2000-12-29
5.067673206329346,2001-01-02
5.465476036071777,2001-01-03
5.638435363769531,2001-01-04
5.2233357429504395,2001-01-05
5.136855125427246,2001-01-08
5.1541523933410645,2001-01-09
5.119562149047852,2001-01-10
5.084967613220215,2001-01-11
5.2233357429504395,2001-01-12
5.188743591308594,2001-01-16
5.206040859222412,2001-01-17
4.998488426208496,2001-01-18
4.842827320098877,2001-01-19
5.102264404296875,2001-01-22
5.102264404296875,2001-01-23
5.119562149047852,2001-01-24
5.257925510406494,2001-01-25
5.275222301483154,2001-01-26
5.423964977264404,2001-01-29
5.407362937927246,2001-01-30
5.642584800720215,2001-01-31
5.631514072418213,2001-02-01
5.523591041564941,2001-02-02
5.34648323059082,2001-02-05
5.393524646759033,2001-02-06
5.584473609924316,2001-02-07
5.255156517028809,2001-02-08
5.075284481048584,2001-02-09
5.313276290893555,2001-02-12
5.3603196144104,2001-02-13
5.396294593811035,2001-02-14
5.584473609924316,2001-02-15
5.6757941246032715,2001-02-16
5.827997207641602,2001-02-20
5.3879923820495605,2001-02-21
5.233020782470703,2001-02-22
5.230252742767334,2001-02-23
5.327574253082275,2001-02-26
5.283084869384766,2001-02-27
5.130152225494385,2001-02-28
4.985562324523926,2001-03-01
4.935513973236084,2001-03-02
4.932730674743652,2001-03-05
4.985562324523926,2001-03-06
5.063416481018066,2001-03-07
5.105127811431885,2001-03-08
5.085661888122559,2001-03-09
4.910488128662109,2001-03-12
4.813167572021484,2001-03-13
4.768678188323975,2001-03-14
4.935513973236084,2001-03-15
4.724189281463623,2001-03-16
4.840973854064941,2001-03-19
4.927170276641846,2001-03-20
4.796483516693115,2001-03-21
4.532330513000488,2001-03-22
4.560135841369629,2001-03-23
4.565697193145752,2001-03-26
4.518428325653076,2001-03-27
4.465595722198486,2001-03-28
4.546233654022217,2001-03-29
4.52677059173584,2001-03-30
4.576817512512207,2001-04-02
4.409984588623047,2001-04-03
4.4544758796691895,2001-04-04
4.674139976501465,2001-04-05
4.621307373046875,2001-04-06
4.693603515625,2001-04-09
4.796483516693115,2001-04-10
4.69916296005249,2001-04-11
4.6129655838012695,2001-04-12
4.560135841369629,2001-04-16
4.60184383392334,2001-04-17
4.921609401702881,2001-04-18
4.982785224914551,2001-04-19
4.85487699508667,2001-04-20
4.954977035522461,2001-04-23
4.774237155914307,2001-04-24
4.7353105545043945,2001-04-25
4.879903316497803,2001-04-26
5.055078983306885,2001-04-27
5.113469123840332,2001-04-30
5.132932662963867,2001-05-01
5.17186164855957,2001-05-02
5.130152225494385,2001-05-03
5.227471828460693,2001-05-04
5.0773210525512695,2001-05-07
5.005026340484619,2001-05-08
4.982785224914551,2001-05-09
5.088444232940674,2001-05-10
5.088444232940674,2001-05-11
5.005026340484619,2001-05-14
4.9966864585876465,2001-05-15
5.057856559753418,2001-05-16
5.157957077026367,2001-05-17
5.180202007293701,2001-05-18
5.269183158874512,2001-05-21
5.302547454833984,2001-05-22
5.113469123840332,2001-05-23
5.160738468170166,2001-05-24
5.157957077026367,2001-05-25
5.211045742034912,2001-05-29
5.141193389892578,2001-05-30
5.177517414093018,2001-05-31
5.057370185852051,2001-06-01
5.012664318084717,2001-06-04
