SNA,Date
2.9254376888275146,1982-07-12
2.9254376888275146,1982-07-13
2.8949625492095947,1982-07-14
2.9254376888275146,1982-07-15
2.9863834381103516,1982-07-16
2.9254376888275146,1982-07-19
2.971144914627075,1982-07-20
2.9863834381103516,1982-07-21
2.955909490585327,1982-07-22
2.8949625492095947,1982-07-23
2.6816508769989014,1982-07-26
2.6664137840270996,1982-07-27
2.5445199012756348,1982-07-28
2.4988086223602295,1982-07-29
2.5445199012756348,1982-07-30
2.55975604057312,1982-08-02
2.590230703353882,1982-08-03
2.5749940872192383,1982-08-04
2.5292844772338867,1982-08-05
2.483574867248535,1982-08-06
2.468336820602417,1982-08-09
2.468336820602417,1982-08-10
2.4226269721984863,1982-08-11
2.4531006813049316,1982-08-12
2.514047145843506,1982-08-13
2.483574867248535,1982-08-16
2.55975604057312,1982-08-17
2.635939836502075,1982-08-18
2.6054677963256836,1982-08-19
2.6816508769989014,1982-08-20
2.7425966262817383,1982-08-23
2.7273595333099365,1982-08-24
2.864490509033203,1982-08-25
2.955909490585327,1982-08-26
2.8949625492095947,1982-08-27
2.8949625492095947,1982-08-30
2.879725933074951,1982-08-31
2.8035433292388916,1982-09-01
2.78830623626709,1982-09-02
2.864490509033203,1982-09-03
2.9254376888275146,1982-09-07
2.8949625492095947,1982-09-08
2.864490509033203,1982-09-09
2.849252223968506,1982-09-10
2.864490509033203,1982-09-13
2.864490509033203,1982-09-14
2.864490509033203,1982-09-15
2.8949625492095947,1982-09-16
2.7425966262817383,1982-09-17
2.6054677963256836,1982-09-20
2.635939836502075,1982-09-21
2.6816508769989014,1982-09-22
2.6816508769989014,1982-09-23
2.6664137840270996,1982-09-24
2.635939836502075,1982-09-27
2.712124824523926,1982-09-28
2.6816508769989014,1982-09-29
2.635939836502075,1982-09-30
2.635939836502075,1982-10-01
2.6054677963256836,1982-10-04
2.514047145843506,1982-10-05
2.590230703353882,1982-10-06
2.696885585784912,1982-10-07
2.7273595333099365,1982-10-08
2.8340163230895996,1982-10-11
2.9101994037628174,1982-10-12
2.8949625492095947,1982-10-13
2.879725933074951,1982-10-14
2.864490509033203,1982-10-15
2.818779706954956,1982-10-18
2.864490509033203,1982-10-19
2.955909490585327,1982-10-20
3.0320937633514404,1982-10-21
3.07780122756958,1982-10-22
3.1539878845214844,1982-10-25
3.1235125064849854,1982-10-26
3.199695348739624,1982-10-27
3.291114568710327,1982-10-28
3.2149312496185303,1982-10-29
3.428245782852173,1982-11-01
3.4434821605682373,1982-11-02
3.428245782852173,1982-11-03
3.41300892829895,1982-11-04
3.3215887546539307,1982-11-05
3.291114568710327,1982-11-08
3.291114568710327,1982-11-09
3.3215887546539307,1982-11-10
3.291114568710327,1982-11-11
3.291114568710327,1982-11-12
3.24540638923645,1982-11-15
3.2606422901153564,1982-11-16
3.336827278137207,1982-11-17
3.2606422901153564,1982-11-18
3.3063535690307617,1982-11-19
3.230170488357544,1982-11-22
3.230170488357544,1982-11-23
3.230170488357544,1982-11-24
3.24540638923645,1982-11-26
3.184459924697876,1982-11-29
3.1692230701446533,1982-11-30
3.1235125064849854,1982-12-01
3.1082746982574463,1982-12-02
3.184459924697876,1982-12-03
3.2758796215057373,1982-12-06
3.24540638923645,1982-12-07
3.2606422901153564,1982-12-08
3.2758796215057373,1982-12-09
3.24540638923645,1982-12-10
3.184459924697876,1982-12-13
3.184459924697876,1982-12-14
3.1235125064849854,1982-12-15
3.0473294258117676,1982-12-16
3.016857624053955,1982-12-17
2.955909490585327,1982-12-20
2.9863834381103516,1982-12-21
3.1387505531311035,1982-12-22
3.199695348739624,1982-12-23
3.2149312496185303,1982-12-27
3.2149312496185303,1982-12-28
3.24540638923645,1982-12-29
3.24540638923645,1982-12-30
3.291114568710327,1982-12-31
3.352062463760376,1983-01-03
3.3825366497039795,1983-01-04
3.3672971725463867,1983-01-05
3.5501389503479004,1983-01-06
3.41300892829895,1983-01-07
3.3825366497039795,1983-01-10
3.352062463760376,1983-01-11
3.2758796215057373,1983-01-12
3.291114568710327,1983-01-13
3.001619338989258,1983-01-14
3.1692230701446533,1983-01-17
3.2606422901153564,1983-01-18
3.2606422901153564,1983-01-19
3.2149312496185303,1983-01-20
3.2149312496185303,1983-01-21
3.1387505531311035,1983-01-24
3.1539878845214844,1983-01-25
3.1692230701446533,1983-01-26
3.184459924697876,1983-01-27
3.199695348739624,1983-01-28
3.199695348739624,1983-01-31
3.291114568710327,1983-02-01
3.3825366497039795,1983-02-02
3.352062463760376,1983-02-03
3.352062463760376,1983-02-04
3.3215887546539307,1983-02-07
3.24540638923645,1983-02-08
3.2606422901153564,1983-02-09
3.230170488357544,1983-02-10
3.1692230701446533,1983-02-11
3.24540638923645,1983-02-14
3.397772789001465,1983-02-15
3.519665241241455,1983-02-16
3.5653769969940186,1983-02-17
3.580610513687134,1983-02-18
3.4739556312561035,1983-02-22
3.580610513687134,1983-02-23
3.6110849380493164,1983-02-24
3.656796455383301,1983-02-25
3.6110849380493164,1983-02-28
3.6263229846954346,1983-03-01
3.6263229846954346,1983-03-02
3.717740774154663,1983-03-03
3.717740774154663,1983-03-04
3.7025039196014404,1983-03-07
3.763455390930176,1983-03-08
3.7786872386932373,1983-03-09
3.809163808822632,1983-03-10
3.809163808822632,1983-03-11
3.8396353721618652,1983-03-14
3.9158170223236084,1983-03-15
3.7786872386932373,1983-03-16
3.717740774154663,1983-03-17
3.793924331665039,1983-03-18
3.809163808822632,1983-03-21
3.809163808822632,1983-03-22
3.6872682571411133,1983-03-23
3.6872682571411133,1983-03-24
3.4739556312561035,1983-03-25
3.4587185382843018,1983-03-28
3.352062463760376,1983-03-29
3.4434821605682373,1983-03-30
3.428245782852173,1983-03-31
3.291114568710327,1983-04-04
3.3063535690307617,1983-04-05
3.336827278137207,1983-04-06
3.291114568710327,1983-04-07
3.3063535690307617,1983-04-08
3.3215887546539307,1983-04-11
3.2606422901153564,1983-04-12
3.291114568710327,1983-04-13
3.2758796215057373,1983-04-14
3.291114568710327,1983-04-15
3.24540638923645,1983-04-18
3.184459924697876,1983-04-19
3.230170488357544,1983-04-20
3.336827278137207,1983-04-21
3.230170488357544,1983-04-22
3.1387505531311035,1983-04-25
3.1539878845214844,1983-04-26
3.1082746982574463,1983-04-27
3.184459924697876,1983-04-28
3.3215887546539307,1983-04-29
3.291114568710327,1983-05-02
3.230170488357544,1983-05-03
3.2758796215057373,1983-05-04
3.336827278137207,1983-05-05
3.4434821605682373,1983-05-06
3.4587185382843018,1983-05-09
3.4434821605682373,1983-05-10
3.4739556312561035,1983-05-11
3.4587185382843018,1983-05-12
3.4587185382843018,1983-05-13
3.3825366497039795,1983-05-16
3.336827278137207,1983-05-17
3.397772789001465,1983-05-18
3.4739556312561035,1983-05-19
3.4434821605682373,1983-05-20
3.428245782852173,1983-05-23
3.4587185382843018,1983-05-24
3.4739556312561035,1983-05-25
3.7025039196014404,1983-05-26
3.7329769134521484,1983-05-27
3.6872682571411133,1983-05-31
3.6110849380493164,1983-06-01
3.7025039196014404,1983-06-02
3.763455390930176,1983-06-03
3.748215913772583,1983-06-06
3.8243987560272217,1983-06-07
3.7786872386932373,1983-06-08
3.763455390930176,1983-06-09
3.7329769134521484,1983-06-10
3.7329769134521484,1983-06-13
3.763455390930176,1983-06-14
3.7329769134521484,1983-06-15
3.885347604751587,1983-06-16
3.7786872386932373,1983-06-17
3.8396353721618652,1983-06-20
3.870110034942627,1983-06-21
3.885347604751587,1983-06-22
3.854870557785034,1983-06-23
3.809163808822632,1983-06-24
3.809163808822632,1983-06-27
3.672032594680786,1983-06-28
3.656796455383301,1983-06-29
3.6263229846954346,1983-06-30
3.5958495140075684,1983-07-01
3.4434821605682373,1983-07-05
3.580610513687134,1983-07-06
3.5958495140075684,1983-07-07
3.5958495140075684,1983-07-08
3.5958495140075684,1983-07-11
3.519665241241455,1983-07-12
3.5349037647247314,1983-07-13
3.580610513687134,1983-07-14
3.580610513687134,1983-07-15
3.5958495140075684,1983-07-18
3.6415584087371826,1983-07-19
3.6263229846954346,1983-07-20
3.7329769134521484,1983-07-21
3.809163808822632,1983-07-22
3.7786872386932373,1983-07-25
3.8396353721618652,1983-07-26
3.7786872386932373,1983-07-27
3.7786872386932373,1983-07-28
3.748215913772583,1983-07-29
3.6872682571411133,1983-08-01
3.580610513687134,1983-08-02
3.580610513687134,1983-08-03
3.2606422901153564,1983-08-04
3.5349037647247314,1983-08-05
3.6415584087371826,1983-08-08
3.5958495140075684,1983-08-09
3.717740774154663,1983-08-10
3.6415584087371826,1983-08-11
3.6263229846954346,1983-08-12
3.5653769969940186,1983-08-15
3.5349037647247314,1983-08-16
3.580610513687134,1983-08-17
3.5958495140075684,1983-08-18
3.5653769969940186,1983-08-19
3.5501389503479004,1983-08-22
3.5501389503479004,1983-08-23
3.5653769969940186,1983-08-24
3.5349037647247314,1983-08-25
3.5958495140075684,1983-08-26
3.5958495140075684,1983-08-29
3.6110849380493164,1983-08-30
3.656796455383301,1983-08-31
3.656796455383301,1983-09-01
3.580610513687134,1983-09-02
3.5653769969940186,1983-09-06
3.5044286251068115,1983-09-07
3.580610513687134,1983-09-08
3.5653769969940186,1983-09-09
3.5653769969940186,1983-09-12
3.5958495140075684,1983-09-13
3.5653769969940186,1983-09-14
3.5349037647247314,1983-09-15
3.4739556312561035,1983-09-16
3.5958495140075684,1983-09-19
3.5958495140075684,1983-09-20
3.656796455383301,1983-09-21
3.672032594680786,1983-09-22
3.717740774154663,1983-09-23
3.7025039196014404,1983-09-26
3.656796455383301,1983-09-27
3.5958495140075684,1983-09-28
3.5958495140075684,1983-09-29
3.6872682571411133,1983-09-30
3.6415584087371826,1983-10-03
3.6415584087371826,1983-10-04
3.656796455383301,1983-10-05
3.6110849380493164,1983-10-06
3.6263229846954346,1983-10-07
3.6415584087371826,1983-10-10
3.6110849380493164,1983-10-11
3.6415584087371826,1983-10-12
3.6110849380493164,1983-10-13
3.6110849380493164,1983-10-14
3.5653769969940186,1983-10-17
3.580610513687134,1983-10-18
3.5349037647247314,1983-10-19
3.5044286251068115,1983-10-20
3.5044286251068115,1983-10-21
3.519665241241455,1983-10-24
3.6263229846954346,1983-10-25
3.5958495140075684,1983-10-26
3.5653769969940186,1983-10-27
3.656796455383301,1983-10-28
3.717740774154663,1983-10-31
3.717740774154663,1983-11-01
3.656796455383301,1983-11-02
3.580610513687134,1983-11-03
3.656796455383301,1983-11-04
3.6263229846954346,1983-11-07
3.7025039196014404,1983-11-08
3.7329769134521484,1983-11-09
3.809163808822632,1983-11-10
3.809163808822632,1983-11-11
3.854870557785034,1983-11-14
4.022475719451904,1983-11-15
4.068182945251465,1983-11-16
4.1443657875061035,1983-11-17
4.068182945251465,1983-11-18
4.022475719451904,1983-11-21
4.037710189819336,1983-11-22
3.992002010345459,1983-11-23
3.9767661094665527,1983-11-25
3.885347604751587,1983-11-28
4.052947521209717,1983-11-29
4.022475719451904,1983-11-30
4.007237911224365,1983-12-01
4.007237911224365,1983-12-02
3.96152663230896,1983-12-05
3.94629168510437,1983-12-06
3.96152663230896,1983-12-07
3.9158170223236084,1983-12-08
3.900583028793335,1983-12-09
3.809163808822632,1983-12-12
3.793924331665039,1983-12-13
3.809163808822632,1983-12-14
3.6872682571411133,1983-12-15
3.7786872386932373,1983-12-16
3.870110034942627,1983-12-19
3.9158170223236084,1983-12-20
3.6872682571411133,1983-12-21
3.7786872386932373,1983-12-22
3.7025039196014404,1983-12-23
3.7786872386932373,1983-12-27
3.748215913772583,1983-12-28
3.763455390930176,1983-12-29
3.748215913772583,1983-12-30
3.717740774154663,1984-01-03
3.8396353721618652,1984-01-04
3.94629168510437,1984-01-05
3.900583028793335,1984-01-06
3.870110034942627,1984-01-09
3.854870557785034,1984-01-10
3.9158170223236084,1984-01-11
4.007237911224365,1984-01-12
3.94629168510437,1984-01-13
3.992002010345459,1984-01-16
3.96152663230896,1984-01-17
3.9767661094665527,1984-01-18
3.992002010345459,1984-01-19
3.992002010345459,1984-01-20
3.96152663230896,1984-01-23
3.992002010345459,1984-01-24
3.9158170223236084,1984-01-25
3.809163808822632,1984-01-26
3.6415584087371826,1984-01-27
3.5349037647247314,1984-01-30
3.6110849380493164,1984-01-31
3.6872682571411133,1984-02-01
3.6263229846954346,1984-02-02
3.4739556312561035,1984-02-03
3.3825366497039795,1984-02-06
3.4739556312561035,1984-02-07
3.3825366497039795,1984-02-08
3.4434821605682373,1984-02-09
3.5958495140075684,1984-02-10
3.5349037647247314,1984-02-13
3.5653769969940186,1984-02-14
3.5958495140075684,1984-02-15
3.580610513687134,1984-02-16
3.656796455383301,1984-02-17
3.580610513687134,1984-02-21
3.4891951084136963,1984-02-22
3.397772789001465,1984-02-23
3.5653769969940186,1984-02-24
3.5653769969940186,1984-02-27
3.5653769969940186,1984-02-28
3.5044286251068115,1984-02-29
3.6263229846954346,1984-03-01
3.717740774154663,1984-03-02
3.672032594680786,1984-03-05
3.6415584087371826,1984-03-06
3.6110849380493164,1984-03-07
3.656796455383301,1984-03-08
3.6415584087371826,1984-03-09
3.656796455383301,1984-03-12
3.6415584087371826,1984-03-13
3.6110849380493164,1984-03-14
3.6263229846954346,1984-03-15
3.6872682571411133,1984-03-16
3.5958495140075684,1984-03-19
3.5958495140075684,1984-03-20
3.580610513687134,1984-03-21
3.6110849380493164,1984-03-22
3.6110849380493164,1984-03-23
3.5958495140075684,1984-03-26
3.5958495140075684,1984-03-27
3.5958495140075684,1984-03-28
3.6415584087371826,1984-03-29
3.580610513687134,1984-03-30
3.5501389503479004,1984-04-02
3.5349037647247314,1984-04-03
3.5349037647247314,1984-04-04
3.5349037647247314,1984-04-05
3.5653769969940186,1984-04-06
3.5349037647247314,1984-04-09
3.519665241241455,1984-04-10
3.519665241241455,1984-04-11
3.519665241241455,1984-04-12
3.5501389503479004,1984-04-13
3.6263229846954346,1984-04-16
3.580610513687134,1984-04-17
3.6110849380493164,1984-04-18
3.5958495140075684,1984-04-19
3.5958495140075684,1984-04-23
3.580610513687134,1984-04-24
3.6263229846954346,1984-04-25
3.717740774154663,1984-04-26
3.656796455383301,1984-04-27
3.6263229846954346,1984-04-30
3.7025039196014404,1984-05-01
3.7025039196014404,1984-05-02
3.793924331665039,1984-05-03
3.748215913772583,1984-05-04
3.672032594680786,1984-05-07
3.809163808822632,1984-05-08
3.8243987560272217,1984-05-09
3.854870557785034,1984-05-10
3.763455390930176,1984-05-11
3.763455390930176,1984-05-14
3.7025039196014404,1984-05-15
3.7786872386932373,1984-05-16
3.793924331665039,1984-05-17
3.7786872386932373,1984-05-18
3.717740774154663,1984-05-21
3.7329769134521484,1984-05-22
3.763455390930176,1984-05-23
3.7329769134521484,1984-05-24
3.717740774154663,1984-05-25
3.672032594680786,1984-05-29
3.6872682571411133,1984-05-30
3.7025039196014404,1984-05-31
3.748215913772583,1984-06-01
3.809163808822632,1984-06-04
3.793924331665039,1984-06-05
3.672032594680786,1984-06-06
3.5958495140075684,1984-06-07
3.6872682571411133,1984-06-08
3.6872682571411133,1984-06-11
3.672032594680786,1984-06-12
3.6872682571411133,1984-06-13
3.6415584087371826,1984-06-14
3.6263229846954346,1984-06-15
3.6872682571411133,1984-06-18
3.793924331665039,1984-06-19
3.7329769134521484,1984-06-20
3.809163808822632,1984-06-21
3.7025039196014404,1984-06-22
3.672032594680786,1984-06-25
3.7025039196014404,1984-06-26
3.7025039196014404,1984-06-27
3.7329769134521484,1984-06-28
3.763455390930176,1984-06-29
3.717740774154663,1984-07-02
3.6872682571411133,1984-07-03
3.6872682571411133,1984-07-05
3.6872682571411133,1984-07-06
3.6872682571411133,1984-07-09
3.6872682571411133,1984-07-10
3.6263229846954346,1984-07-11
3.6263229846954346,1984-07-12
3.6415584087371826,1984-07-13
3.656796455383301,1984-07-16
3.656796455383301,1984-07-17
3.656796455383301,1984-07-18
3.656796455383301,1984-07-19
3.6263229846954346,1984-07-20
3.656796455383301,1984-07-23
3.7025039196014404,1984-07-24
3.672032594680786,1984-07-25
3.656796455383301,1984-07-26
3.6872682571411133,1984-07-27
3.672032594680786,1984-07-30
3.6872682571411133,1984-07-31
3.8396353721618652,1984-08-01
3.992002010345459,1984-08-02
3.931053638458252,1984-08-03
4.068182945251465,1984-08-06
4.08342170715332,1984-08-07
4.1443657875061035,1984-08-08
4.251025199890137,1984-08-09
4.388155460357666,1984-08-10
4.266262054443359,1984-08-13
4.251025199890137,1984-08-14
4.266262054443359,1984-08-15
4.357681751251221,1984-08-16
4.372918128967285,1984-08-17
4.433863162994385,1984-08-20
4.479574680328369,1984-08-21
4.4033942222595215,1984-08-22
4.4033942222595215,1984-08-23
4.41862678527832,1984-08-24
4.433863162994385,1984-08-27
4.41862678527832,1984-08-28
4.464337348937988,1984-08-29
4.449101448059082,1984-08-30
4.479574680328369,1984-08-31
4.464337348937988,1984-09-04
4.494809627532959,1984-09-05
4.464337348937988,1984-09-06
4.510049819946289,1984-09-07
4.41862678527832,1984-09-10
4.388155460357666,1984-09-11
4.357681751251221,1984-09-12
4.372918128967285,1984-09-13
4.41862678527832,1984-09-14
4.342442512512207,1984-09-17
4.251025199890137,1984-09-18
4.190079212188721,1984-09-19
4.2053141593933105,1984-09-20
4.174841403961182,1984-09-21
4.159605026245117,1984-09-24
4.296734809875488,1984-09-25
4.342442512512207,1984-09-26
4.327208995819092,1984-09-27
4.311972618103027,1984-09-28
4.311972618103027,1984-10-01
4.327208995819092,1984-10-02
4.2205491065979,1984-10-03
4.159605026245117,1984-10-04
4.2053141593933105,1984-10-05
4.1443657875061035,1984-10-08
4.159605026245117,1984-10-09
4.159605026245117,1984-10-10
4.1443657875061035,1984-10-11
4.190079212188721,1984-10-12
4.2053141593933105,1984-10-15
4.2205491065979,1984-10-16
4.2205491065979,1984-10-17
4.311972618103027,1984-10-18
4.4033942222595215,1984-10-19
4.357681751251221,1984-10-22
4.388155460357666,1984-10-23
4.342442512512207,1984-10-24
4.327208995819092,1984-10-25
4.342442512512207,1984-10-26
4.327208995819092,1984-10-29
4.342442512512207,1984-10-30
4.342442512512207,1984-10-31
4.372918128967285,1984-11-01
4.372918128967285,1984-11-02
4.4033942222595215,1984-11-05
4.4033942222595215,1984-11-06
4.372918128967285,1984-11-07
4.342442512512207,1984-11-08
4.281495571136475,1984-11-09
4.2205491065979,1984-11-12
4.08342170715332,1984-11-13
4.1291327476501465,1984-11-14
4.098659515380859,1984-11-15
4.098659515380859,1984-11-16
4.1291327476501465,1984-11-19
4.174841403961182,1984-11-20
4.1291327476501465,1984-11-21
4.251025199890137,1984-11-23
4.235786437988281,1984-11-26
4.2205491065979,1984-11-27
4.235786437988281,1984-11-28
4.2205491065979,1984-11-29
4.2205491065979,1984-11-30
4.2053141593933105,1984-12-03
4.2053141593933105,1984-12-04
4.190079212188721,1984-12-05
4.2053141593933105,1984-12-06
4.235786437988281,1984-12-07
4.2053141593933105,1984-12-10
4.2205491065979,1984-12-11
4.159605026245117,1984-12-12
4.174841403961182,1984-12-13
4.022475719451904,1984-12-14
3.870110034942627,1984-12-17
4.113892078399658,1984-12-18
4.098659515380859,1984-12-19
4.1291327476501465,1984-12-20
4.1291327476501465,1984-12-21
4.1291327476501465,1984-12-24
4.1443657875061035,1984-12-26
4.1291327476501465,1984-12-27
4.1443657875061035,1984-12-28
4.235786437988281,1984-12-31
4.2205491065979,1985-01-02
4.190079212188721,1985-01-03
4.1443657875061035,1985-01-04
4.1291327476501465,1985-01-07
4.098659515380859,1985-01-08
4.022475719451904,1985-01-09
4.037710189819336,1985-01-10
4.08342170715332,1985-01-11
4.174841403961182,1985-01-14
4.2205491065979,1985-01-15
4.266262054443359,1985-01-16
4.251025199890137,1985-01-17
4.266262054443359,1985-01-18
4.327208995819092,1985-01-21
4.433863162994385,1985-01-22
4.433863162994385,1985-01-23
4.479574680328369,1985-01-24
4.510049819946289,1985-01-25
4.479574680328369,1985-01-28
4.494809627532959,1985-01-29
4.464337348937988,1985-01-30
4.494809627532959,1985-01-31
4.479574680328369,1985-02-01
4.555756568908691,1985-02-04
4.723360538482666,1985-02-05
4.814778804779053,1985-02-06
4.814778804779053,1985-02-07
4.830017566680908,1985-02-08
4.845253944396973,1985-02-11
4.784306526184082,1985-02-12
4.860489368438721,1985-02-13
5.012858867645264,1985-02-14
5.028094291687012,1985-02-15
4.951910495758057,1985-02-19
4.845253944396973,1985-02-20
4.692887783050537,1985-02-21
4.708122730255127,1985-02-22
4.631944179534912,1985-02-25
4.6471781730651855,1985-02-26
4.662415504455566,1985-02-27
4.677651405334473,1985-02-28
4.708122730255127,1985-03-01
4.723360538482666,1985-03-04
4.830017566680908,1985-03-05
4.830017566680908,1985-03-06
4.769071102142334,1985-03-07
4.6471781730651855,1985-03-08
4.616702079772949,1985-03-11
4.6471781730651855,1985-03-12
4.677651405334473,1985-03-13
4.677651405334473,1985-03-14
4.601468086242676,1985-03-15
4.677651405334473,1985-03-18
4.631944179534912,1985-03-19
4.662415504455566,1985-03-20
4.6471781730651855,1985-03-21
4.159605026245117,1985-03-22
4.1443657875061035,1985-03-25
4.159605026245117,1985-03-26
4.266262054443359,1985-03-27
4.235786437988281,1985-03-28
4.251025199890137,1985-03-29
4.2053141593933105,1985-04-01
4.2205491065979,1985-04-02
4.190079212188721,1985-04-03
4.190079212188721,1985-04-04
4.235786437988281,1985-04-08
4.266262054443359,1985-04-09
4.251025199890137,1985-04-10
4.2205491065979,1985-04-11
4.266262054443359,1985-04-12
4.2053141593933105,1985-04-15
4.174841403961182,1985-04-16
4.068182945251465,1985-04-17
4.174841403961182,1985-04-18
4.2205491065979,1985-04-19
4.251025199890137,1985-04-22
4.266262054443359,1985-04-23
4.281495571136475,1985-04-24
4.327208995819092,1985-04-25
4.372918128967285,1985-04-26
4.372918128967285,1985-04-29
4.357681751251221,1985-04-30
4.4033942222595215,1985-05-01
4.388155460357666,1985-05-02
4.4033942222595215,1985-05-03
4.41862678527832,1985-05-06
4.372918128967285,1985-05-07
4.357681751251221,1985-05-08
4.388155460357666,1985-05-09
4.464337348937988,1985-05-10
4.510049819946289,1985-05-13
4.479574680328369,1985-05-14
4.510049819946289,1985-05-15
4.631944179534912,1985-05-16
4.6471781730651855,1985-05-17
4.708122730255127,1985-05-20
4.708122730255127,1985-05-21
4.662415504455566,1985-05-22
4.6471781730651855,1985-05-23
4.662415504455566,1985-05-24
4.570993900299072,1985-05-28
4.601468086242676,1985-05-29
4.586235046386719,1985-05-30
4.510049819946289,1985-05-31
4.631944179534912,1985-06-03
4.586235046386719,1985-06-04
4.631944179534912,1985-06-05
4.784306526184082,1985-06-06
4.8757243156433105,1985-06-07
4.845253944396973,1985-06-10
4.8757243156433105,1985-06-11
5.028094291687012,1985-06-12
4.860489368438721,1985-06-13
4.784306526184082,1985-06-14
4.708122730255127,1985-06-17
4.692887783050537,1985-06-18
4.692887783050537,1985-06-19
4.692887783050537,1985-06-20
4.723360538482666,1985-06-21
4.662415504455566,1985-06-24
4.677651405334473,1985-06-25
4.677651405334473,1985-06-26
4.738596439361572,1985-06-27
4.7538323402404785,1985-06-28
4.799543380737305,1985-07-01
4.7538323402404785,1985-07-02
4.814778804779053,1985-07-03
4.936673641204834,1985-07-05
4.890964031219482,1985-07-08
4.814778804779053,1985-07-09
4.7538323402404785,1985-07-10
4.784306526184082,1985-07-11
4.7538323402404785,1985-07-12
4.708122730255127,1985-07-15
4.708122730255127,1985-07-16
4.723360538482666,1985-07-17
4.723360538482666,1985-07-18
4.738596439361572,1985-07-19
4.738596439361572,1985-07-22
4.845253944396973,1985-07-23
4.769071102142334,1985-07-24
4.845253944396973,1985-07-25
4.890964031219482,1985-07-26
4.921436786651611,1985-07-29
4.890964031219482,1985-07-30
4.906201362609863,1985-07-31
4.951910495758057,1985-08-01
4.9823808670043945,1985-08-02
4.951910495758057,1985-08-05
4.936673641204834,1985-08-06
4.845253944396973,1985-08-07
4.860489368438721,1985-08-08
4.8757243156433105,1985-08-09
4.769071102142334,1985-08-12
4.814778804779053,1985-08-13
4.75829553604126,1985-08-14
4.75829553604126,1985-08-15
4.742944717407227,1985-08-16
4.75829553604126,1985-08-19
4.835041046142578,1985-08-20
4.75829553604126,1985-08-21
4.620155334472656,1985-08-22
4.589450836181641,1985-08-23
4.620155334472656,1985-08-26
4.7122483253479,1985-08-27
4.620155334472656,1985-08-28
4.666202068328857,1985-08-29
4.727596282958984,1985-08-30
4.788991451263428,1985-09-03
4.75829553604126,1985-09-04
4.681549072265625,1985-09-05
4.727596282958984,1985-09-06
4.6968994140625,1985-09-09
4.666202068328857,1985-09-10
4.574105262756348,1985-09-11
4.543406009674072,1985-09-12
4.466656684875488,1985-09-13
4.5127058029174805,1985-09-16
4.528054237365723,1985-09-17
4.4820075035095215,1985-09-18
4.4820075035095215,1985-09-19
4.236417293548584,1985-09-20
4.297815799713135,1985-09-23
4.2210693359375,1985-09-24
4.267115116119385,1985-09-25
4.282466411590576,1985-09-26
4.297815799713135,1985-09-30
4.251764297485352,1985-10-01
4.175017833709717,1985-10-02
4.1443190574646,1985-10-03
4.159671783447266,1985-10-04
4.205718994140625,1985-10-07
4.2210693359375,1985-10-08
4.267115116119385,1985-10-09
4.251764297485352,1985-10-10
4.236417293548584,1985-10-11
4.267115116119385,1985-10-14
4.2210693359375,1985-10-15
4.205718994140625,1985-10-16
4.297815799713135,1985-10-17
4.236417293548584,1985-10-18
4.267115116119385,1985-10-21
4.297815799713135,1985-10-22
4.297815799713135,1985-10-23
4.282466411590576,1985-10-24
4.267115116119385,1985-10-25
4.205718994140625,1985-10-28
4.251764297485352,1985-10-29
4.251764297485352,1985-10-30
4.297815799713135,1985-10-31
4.313161373138428,1985-11-01
4.328514099121094,1985-11-04
4.313161373138428,1985-11-05
4.267115116119385,1985-11-06
4.297815799713135,1985-11-07
4.359213829040527,1985-11-08
4.328514099121094,1985-11-11
4.4206109046936035,1985-11-12
4.425563812255859,1985-11-13
4.502932071685791,1985-11-14
4.518404483795166,1985-11-15
4.533877372741699,1985-11-18
4.642198085784912,1985-11-19
4.719567775726318,1985-11-20
4.858831882476807,1985-11-21
4.827883720397949,1985-11-22
4.765989780426025,1985-11-25
4.750516891479492,1985-11-26
4.781463623046875,1985-11-27
4.765989780426025,1985-11-29
4.688619613647461,1985-12-02
4.781463623046875,1985-12-03
4.905256748199463,1985-12-04
4.93620491027832,1985-12-05
4.982625961303711,1985-12-06
4.9980998039245605,1985-12-09
4.9516754150390625,1985-12-10
5.137364387512207,1985-12-11
5.044523239135742,1985-12-12
5.044523239135742,1985-12-13
5.152837753295898,1985-12-16
5.137364387512207,1985-12-17
5.12188720703125,1985-12-18
5.152837753295898,1985-12-19
5.152837753295898,1985-12-20
5.029046058654785,1985-12-23
4.982625961303711,1985-12-24
4.9516754150390625,1985-12-26
5.12188720703125,1985-12-27
5.137364387512207,1985-12-30
5.183786869049072,1985-12-31
5.1992597579956055,1986-01-02
5.27662992477417,1986-01-03
5.292107582092285,1986-01-06
5.292107582092285,1986-01-07
5.230208873748779,1986-01-08
5.152837753295898,1986-01-09
5.090944766998291,1986-01-10
5.230208873748779,1986-01-13
5.152837753295898,1986-01-14
5.1683125495910645,1986-01-15
5.230208873748779,1986-01-16
5.292107582092285,1986-01-17
5.384947776794434,1986-01-20
5.354002475738525,1986-01-21
5.261155605316162,1986-01-22
5.137364387512207,1986-01-23
5.245685577392578,1986-01-24
5.354002475738525,1986-01-27
5.47778844833374,1986-01-28
5.32305383682251,1986-01-29
5.27662992477417,1986-01-30
5.27662992477417,1986-01-31
5.369473934173584,1986-02-03
5.230208873748779,1986-02-04
5.384947776794434,1986-02-05
5.5396904945373535,1986-02-06
5.69442892074585,1986-02-07
5.69442892074585,1986-02-10
5.730555534362793,1986-02-11
