DAL,Date
11.490845680236816,2011-01-07
11.13727855682373,2011-01-10
10.916303634643555,2011-01-11
11.057727813720703,2011-01-12
11.146120071411133,2011-01-13
11.269866943359375,2011-01-14
10.34175968170166,2011-01-18
10.120782852172852,2011-01-19
10.26220989227295,2011-01-20
10.200335502624512,2011-01-21
10.624611854553223,2011-01-24
10.279887199401855,2011-01-25
10.589254379272461,2011-01-26
10.87210750579834,2011-01-27
10.45666790008545,2011-01-28
10.315244674682617,2011-01-31
10.42131233215332,2011-02-01
10.032390594482422,2011-02-02
10.191493034362793,2011-02-03
10.07658576965332,2011-02-04
10.209174156188965,2011-02-07
10.483184814453125,2011-02-08
10.377118110656738,2011-02-09
10.332923889160156,2011-02-10
10.51854419708252,2011-02-11
10.447831153869629,2011-02-14
10.51854419708252,2011-02-15
10.447831153869629,2011-02-16
10.297565460205078,2011-02-17
10.164978981018066,2011-02-18
9.493206024169922,2011-02-22
9.740700721740723,2011-02-23
9.837931632995605,2011-02-24
9.829092979431152,2011-02-25
9.935161590576172,2011-02-28
9.3782958984375,2011-03-01
8.971698760986328,2011-03-02
9.068927764892578,2011-03-03
8.75955867767334,2011-03-04
8.91866397857666,2011-03-07
9.784897804260254,2011-03-08
9.61695671081543,2011-03-09
9.88212776184082,2011-03-10
9.926323890686035,2011-03-11
9.696502685546875,2011-03-14
9.449010848999023,2011-03-15
9.015892028808594,2011-03-16
8.715363502502441,2011-03-17
9.051248550415039,2011-03-18
8.989376068115234,2011-03-21
8.839115142822266,2011-03-22
8.75955867767334,2011-03-23
8.847951889038086,2011-03-24
8.66232967376709,2011-03-25
8.75955867767334,2011-03-28
8.653491973876953,2011-03-29
8.786076545715332,2011-03-30
8.66232967376709,2011-03-31
8.680009841918945,2011-04-01
8.68884563446045,2011-04-04
8.573936462402344,2011-04-05
8.476706504821777,2011-04-06
8.31760311126709,2011-04-07
7.990554332733154,2011-04-08
8.335282325744629,2011-04-11
8.750720977783203,2011-04-12
8.467869758605957,2011-04-13
8.264569282531738,2011-04-14
8.176178932189941,2011-04-15
8.078948974609375,2011-04-18
8.070110321044922,2011-04-19
8.017071723937988,2011-04-20
7.999395847320557,2011-04-21
7.955199241638184,2011-04-25
8.830272674560547,2011-04-26
8.883308410644531,2011-04-27
8.900985717773438,2011-04-28
9.174999237060547,2011-04-29
9.245711326599121,2011-05-02
9.298747062683105,2011-05-03
9.25455093383789,2011-05-04
9.917484283447266,2011-05-05
9.908644676208496,2011-05-06
9.55508041381836,2011-05-09
9.546239852905273,2011-05-10
9.776060104370117,2011-05-11
9.608115196228027,2011-05-12
9.413655281066895,2011-05-13
9.723023414611816,2011-05-16
9.731863975524902,2011-05-17
9.661149978637695,2011-05-18
10.05890941619873,2011-05-19
10.173816680908203,2011-05-20
9.926323890686035,2011-05-23
9.802573204040527,2011-05-24
9.272231101989746,2011-05-25
8.998215675354004,2011-05-26
8.839115142822266,2011-05-27
8.90982437133789,2011-05-31
8.55626392364502,2011-06-01
8.503227233886719,2011-06-02
8.503227233886719,2011-06-03
8.246892929077148,2011-06-06
8.185017585754395,2011-06-07
8.078948974609375,2011-06-08
8.114307403564453,2011-06-09
8.149662017822266,2011-06-10
8.185017585754395,2011-06-13
8.397154808044434,2011-06-14
8.246892929077148,2011-06-15
8.30876636505127,2011-06-16
8.467869758605957,2011-06-17
8.56510066986084,2011-06-20
8.671170234680176,2011-06-21
8.476706504821777,2011-06-22
8.786076545715332,2011-06-23
8.335282325744629,2011-06-24
8.538579940795898,2011-06-27
8.299925804138184,2011-06-28
8.131982803344727,2011-06-29
8.105464935302734,2011-06-30
8.211538314819336,2011-07-01
8.061269760131836,2011-07-05
8.070110321044922,2011-07-06
8.31760311126709,2011-07-07
8.264569282531738,2011-07-08
7.955199241638184,2011-07-11
7.610475540161133,2011-07-12
7.690025806427002,2011-07-13
7.522085666656494,2011-07-14
7.433692455291748,2011-07-15
7.124324321746826,2011-07-18
7.3011064529418945,2011-07-19
7.1950364112854,2011-07-20
7.221554279327393,2011-07-21
7.15968132019043,2011-07-22
6.947541236877441,2011-07-25
7.088968276977539,2011-07-26
6.726563453674316,2011-07-27
6.744240760803223,2011-07-28
6.974059581756592,2011-07-29
6.894507884979248,2011-08-01
6.5674614906311035,2011-08-02
6.673530101776123,2011-08-03
6.205056190490723,2011-08-04
6.160860538482666,2011-08-05
5.851491451263428,2011-08-08
6.258090972900391,2011-08-09
5.904526710510254,2011-08-10
6.160860538482666,2011-08-11
6.160860538482666,2011-08-12
6.470230579376221,2011-08-15
6.770759582519531,2011-08-16
6.894507884979248,2011-08-17
6.532102584838867,2011-08-18
6.373000144958496,2011-08-19
6.381837844848633,2011-08-22
6.417194843292236,2011-08-23
6.408355236053467,2011-08-24
6.037114143371582,2011-08-25
6.293448448181152,2011-08-26
6.629333972930908,2011-08-29
6.726563453674316,2011-08-30
6.655849933624268,2011-08-31
6.558621883392334,2011-09-01
6.426034927368164,2011-09-02
6.302286624908447,2011-09-06
6.602816581726074,2011-09-07
6.461390018463135,2011-09-08
6.346482276916504,2011-09-09
6.523262977600098,2011-09-12
7.062449932098389,2011-09-13
7.416015148162842,2011-09-14
7.477889060974121,2011-09-15
7.424853801727295,2011-09-16
7.345300197601318,2011-09-19
7.398336410522461,2011-09-20
7.071288108825684,2011-09-21
6.700047016143799,2011-09-22
7.221554279327393,2011-09-23
7.336462020874023,2011-09-26
7.1950364112854,2011-09-27
7.168519020080566,2011-09-28
7.027094841003418,2011-09-29
6.629333972930908,2011-09-30
5.878008842468262,2011-10-03
6.44371223449707,2011-10-04
6.5674614906311035,2011-10-05
6.876828193664551,2011-10-06
6.894507884979248,2011-10-07
7.115485191345215,2011-10-10
7.256911277770996,2011-10-11
7.442533493041992,2011-10-12
7.672349452972412,2011-10-13
7.575118541717529,2011-10-14
7.424853801727295,2011-10-17
7.69886589050293,2011-10-18
7.513245582580566,2011-10-19
7.690025806427002,2011-10-20
7.654670238494873,2011-10-21
7.8668084144592285,2011-10-24
7.46021032333374,2011-10-25
7.566279411315918,2011-10-26
7.636994361877441,2011-10-27
7.522085666656494,2011-10-28
7.530924320220947,2011-10-31
7.362980842590332,2011-11-01
7.292266845703125,2011-11-02
7.336462020874023,2011-11-03
7.380658149719238,2011-11-04
7.345300197601318,2011-11-07
7.248073577880859,2011-11-08
7.071288108825684,2011-11-09
6.7354021072387695,2011-11-10
7.027094841003418,2011-11-11
7.124324321746826,2011-11-14
7.071288108825684,2011-11-15
6.700047016143799,2011-11-16
6.434873580932617,2011-11-17
6.505585193634033,2011-11-18
6.373000144958496,2011-11-21
6.434873580932617,2011-11-22
6.293448448181152,2011-11-23
6.293448448181152,2011-11-25
6.5674614906311035,2011-11-28
6.894507884979248,2011-11-29
7.177358150482178,2011-11-30
7.530924320220947,2011-12-01
7.433692455291748,2011-12-02
7.610475540161133,2011-12-05
7.486727714538574,2011-12-06
7.566279411315918,2011-12-07
7.23039436340332,2011-12-08
7.513245582580566,2011-12-09
7.513245582580566,2011-12-12
7.062449932098389,2011-12-13
7.2038750648498535,2011-12-14
7.592798233032227,2011-12-15
7.9728803634643555,2011-12-16
7.522085666656494,2011-12-19
7.628154754638672,2011-12-20
7.486727714538574,2011-12-21
7.389498233795166,2011-12-22
7.362980842590332,2011-12-23
7.23039436340332,2011-12-27
7.177358150482178,2011-12-28
7.150842666625977,2011-12-29
7.150842666625977,2011-12-30
7.1066460609436035,2012-01-03
7.0801286697387695,2012-01-04
7.362980842590332,2012-01-05
7.354140758514404,2012-01-06
7.318782806396484,2012-01-09
7.3099446296691895,2012-01-10
7.610475540161133,2012-01-11
7.8402886390686035,2012-01-12
7.822615146636963,2012-01-13
7.7165446281433105,2012-01-17
7.884488582611084,2012-01-18
8.246892929077148,2012-01-19
8.31760311126709,2012-01-20
8.211538314819336,2012-01-23
8.291089057922363,2012-01-24
8.803757667541504,2012-01-25
8.989376068115234,2012-01-26
9.183836936950684,2012-01-27
9.519720077514648,2012-01-30
9.325264930725098,2012-01-31
9.63463020324707,2012-02-01
9.81141185760498,2012-02-02
9.988197326660156,2012-02-03
9.714184761047363,2012-02-06
9.696502685546875,2012-02-07
9.714184761047363,2012-02-08
9.829092979431152,2012-02-09
9.625792503356934,2012-02-10
9.855611801147461,2012-02-13
9.669988632202148,2012-02-14
9.57275676727295,2012-02-15
9.661149978637695,2012-02-16
9.57275676727295,2012-02-17
8.883308410644531,2012-02-21
8.77723503112793,2012-02-22
8.56510066986084,2012-02-23
8.423670768737793,2012-02-24
8.538579940795898,2012-02-27
8.750720977783203,2012-02-28
8.671170234680176,2012-02-29
8.520905494689941,2012-03-01
8.635812759399414,2012-03-02
8.547422409057617,2012-03-05
8.273408889770508,2012-03-06
8.282246589660645,2012-03-07
8.370636940002441,2012-03-08
8.282246589660645,2012-03-09
8.123143196105957,2012-03-12
8.22921371459961,2012-03-13
8.220375061035156,2012-03-14
8.512063980102539,2012-03-15
8.140820503234863,2012-03-16
8.22921371459961,2012-03-19
8.423670768737793,2012-03-20
8.609292030334473,2012-03-21
8.423670768737793,2012-03-22
8.503227233886719,2012-03-23
8.733043670654297,2012-03-26
8.671170234680176,2012-03-27
8.839115142822266,2012-03-28
8.900985717773438,2012-03-29
8.768399238586426,2012-03-30
8.847951889038086,2012-04-02
9.121963500976562,2012-04-03
9.263388633728027,2012-04-04
9.166158676147461,2012-04-05
9.095446586608887,2012-04-09
8.671170234680176,2012-04-10
8.75955867767334,2012-04-11
9.068927764892578,2012-04-12
8.954021453857422,2012-04-13
9.060089111328125,2012-04-16
9.228032112121582,2012-04-17
9.307585716247559,2012-04-18
9.563921928405762,2012-04-19
9.502045631408691,2012-04-20
9.183836936950684,2012-04-23
9.263388633728027,2012-04-24
9.263388633728027,2012-04-25
9.19267463684082,2012-04-26
9.563921928405762,2012-04-27
9.687663078308105,2012-04-30
9.767221450805664,2012-05-01
9.608115196228027,2012-05-02
9.687663078308105,2012-05-03
9.723023414611816,2012-05-04
9.873287200927734,2012-05-07
9.873287200927734,2012-05-08
9.64346981048584,2012-05-09
9.74953842163086,2012-05-10
10.050069808959961,2012-05-11
10.103103637695312,2012-05-14
9.873287200927734,2012-05-15
10.06774616241455,2012-05-16
9.201516151428223,2012-05-17
8.962861061096191,2012-05-18
9.351780891418457,2012-05-21
9.316424369812012,2012-05-22
9.493206024169922,2012-05-23
9.96168041229248,2012-05-24
10.050069808959961,2012-05-25
10.43015193939209,2012-05-29
10.385956764221191,2012-05-30
10.69532585144043,2012-05-31
10.173816680908203,2012-06-01
8.998215675354004,2012-06-04
9.351780891418457,2012-06-05
9.3782958984375,2012-06-06
9.086605072021484,2012-06-07
9.174999237060547,2012-06-08
8.989376068115234,2012-06-11
8.874466896057129,2012-06-12
9.095446586608887,2012-06-13
9.236871719360352,2012-06-14
9.068927764892578,2012-06-15
9.395973205566406,2012-06-18
9.64346981048584,2012-06-19
9.908644676208496,2012-06-20
9.926323890686035,2012-06-21
9.758378982543945,2012-06-22
9.298747062683105,2012-06-25
9.846771240234375,2012-06-26
9.784897804260254,2012-06-27
9.864447593688965,2012-06-28
9.678826332092285,2012-06-29
9.829092979431152,2012-07-02
9.510882377624512,2012-07-03
9.395973205566406,2012-07-05
9.723023414611816,2012-07-06
9.64346981048584,2012-07-09
9.4755277633667,2012-07-10
9.802573204040527,2012-07-11
9.502045631408691,2012-07-12
9.563921928405762,2012-07-13
9.696502685546875,2012-07-16
9.546239852905273,2012-07-17
9.04240894317627,2012-07-18
8.839115142822266,2012-07-19
8.786076545715332,2012-07-20
8.538579940795898,2012-07-23
8.246892929077148,2012-07-24
8.370636940002441,2012-07-25
8.31760311126709,2012-07-26
8.326443672180176,2012-07-27
8.370636940002441,2012-07-30
8.529742240905762,2012-07-31
8.379476547241211,2012-08-01
8.158500671386719,2012-08-02
8.211538314819336,2012-08-03
8.282246589660645,2012-08-06
8.238054275512695,2012-08-07
8.299925804138184,2012-08-08
8.017071723937988,2012-08-09
8.008234024047852,2012-08-10
8.185017585754395,2012-08-13
8.202693939208984,2012-08-14
8.185017585754395,2012-08-15
7.981719493865967,2012-08-16
8.070110321044922,2012-08-17
8.361799240112305,2012-08-20
8.582778930664062,2012-08-21
8.423670768737793,2012-08-22
8.087786674499512,2012-08-23
8.052430152893066,2012-08-24
8.008234024047852,2012-08-27
7.690025806427002,2012-08-28
7.610475540161133,2012-08-29
7.557438850402832,2012-08-30
7.645832538604736,2012-08-31
7.566279411315918,2012-09-04
7.8491315841674805,2012-09-05
8.131982803344727,2012-09-06
8.202693939208984,2012-09-07
8.291089057922363,2012-09-10
8.202693939208984,2012-09-11
8.397154808044434,2012-09-12
8.352960586547852,2012-09-13
8.193857192993164,2012-09-14
8.158500671386719,2012-09-17
7.9198455810546875,2012-09-18
8.282246589660645,2012-09-19
8.087786674499512,2012-09-20
8.017071723937988,2012-09-21
8.070110321044922,2012-09-24
7.9728803634643555,2012-09-25
8.096628189086914,2012-09-26
8.158500671386719,2012-09-27
8.096628189086914,2012-09-28
8.370636940002441,2012-10-01
8.635812759399414,2012-10-02
8.98054027557373,2012-10-03
8.962861061096191,2012-10-04
9.086605072021484,2012-10-05
8.954021453857422,2012-10-08
8.741883277893066,2012-10-09
8.697688102722168,2012-10-10
8.618136405944824,2012-10-11
8.856791496276855,2012-10-12
8.936341285705566,2012-10-15
8.830272674560547,2012-10-16
9.007055282592773,2012-10-17
9.02472972869873,2012-10-18
8.839115142822266,2012-10-19
8.962861061096191,2012-10-22
8.971698760986328,2012-10-23
8.874466896057129,2012-10-24
8.520905494689941,2012-10-25
8.520905494689941,2012-10-26
8.512063980102539,2012-10-31
8.573936462402344,2012-11-01
8.573936462402344,2012-11-02
8.635812759399414,2012-11-05
8.874466896057129,2012-11-06
8.786076545715332,2012-11-07
9.095446586608887,2012-11-08
9.007055282592773,2012-11-09
9.10428524017334,2012-11-12
9.02472972869873,2012-11-13
8.450190544128418,2012-11-14
8.388317108154297,2012-11-15
8.246892929077148,2012-11-16
8.441351890563965,2012-11-19
8.55626392364502,2012-11-20
8.591614723205566,2012-11-21
8.697688102722168,2012-11-23
8.66232967376709,2012-11-26
8.680009841918945,2012-11-27
8.839115142822266,2012-11-28
8.883308410644531,2012-11-29
8.839115142822266,2012-11-30
8.503227233886719,2012-12-03
8.600455284118652,2012-12-04
8.582778930664062,2012-12-05
8.856791496276855,2012-12-06
8.936341285705566,2012-12-07
8.962861061096191,2012-12-10
9.422493934631348,2012-12-11
9.4755277633667,2012-12-12
9.97935676574707,2012-12-13
9.917484283447266,2012-12-14
9.926323890686035,2012-12-17
10.191493034362793,2012-12-18
10.45666790008545,2012-12-19
10.5538969039917,2012-12-20
10.483184814453125,2012-12-21
10.412471771240234,2012-12-24
10.297565460205078,2012-12-26
10.226851463317871,2012-12-27
10.164978981018066,2012-12-28
10.492025375366211,2012-12-31
10.810234069824219,2013-01-02
11.11960220336914,2013-01-03
11.473166465759277,2013-01-04
11.482007026672363,2013-01-07
11.473166465759277,2013-01-08
11.588075637817383,2013-01-09
11.756017684936523,2013-01-10
11.800215721130371,2013-01-11
11.879765510559082,2013-01-14
12.047706604003906,2013-01-15
12.304046630859375,2013-01-16
12.224491119384766,2013-01-17
12.030031204223633,2013-01-18
12.383594512939453,2013-01-22
12.180296897888184,2013-01-23
12.312881469726562,2013-01-24
12.525022506713867,2013-01-25
12.321721076965332,2013-01-28
12.091904640197754,2013-01-29
12.233331680297852,2013-01-30
12.277523040771484,2013-01-31
12.215652465820312,2013-02-01
12.251009941101074,2013-02-04
12.312881469726562,2013-02-05
12.790194511413574,2013-02-06
13.134922981262207,2013-02-07
12.92278003692627,2013-02-08
12.984654426574707,2013-02-11
12.816710472106934,2013-02-12
13.064205169677734,2013-02-13
12.586896896362305,2013-02-14
12.772516250610352,2013-02-15
12.639928817749023,2013-02-19
12.215652465820312,2013-02-20
11.985834121704102,2013-02-21
12.153779029846191,2013-02-22
12.392431259155273,2013-02-25
12.286364555358887,2013-02-26
12.613414764404297,2013-02-27
12.613414764404297,2013-02-28
13.099563598632812,2013-03-01
13.833209037780762,2013-03-04
14.018831253051758,2013-03-05
13.8508882522583,2013-03-06
14.054189682006836,2013-03-07
14.354716300964355,2013-03-08
14.345876693725586,2013-03-11
14.169097900390625,2013-03-12
14.46078872680664,2013-03-13
14.3900728225708,2013-03-14
14.142576217651367,2013-03-15
14.381237030029297,2013-03-18
14.619889259338379,2013-03-19
15.088362693786621,2013-03-20
14.885066986083984,2013-03-21
14.770156860351562,2013-03-22
14.416593551635742,2013-03-25
14.628726959228516,2013-03-26
14.66408634185791,2013-03-27
14.593376159667969,2013-03-28
14.36355972290039,2013-04-01
13.205633163452148,2013-04-02
12.869747161865234,2013-04-03
13.037692070007324,2013-04-04
12.719480514526367,2013-04-05
13.196793556213379,2013-04-08
13.081883430480957,2013-04-09
13.479644775390625,2013-04-10
13.744817733764648,2013-04-11
13.682945251464844,2013-04-12
13.179117202758789,2013-04-15
14.027668952941895,2013-04-16
13.727139472961426,2013-04-17
13.391253471374512,2013-04-18
13.488481521606445,2013-04-19
13.382416725158691,2013-04-22
14.778996467590332,2013-04-23
14.55802059173584,2013-04-24
14.398913383483887,2013-04-25
14.858542442321777,2013-04-26
14.982293128967285,2013-04-29
15.150237083435059,2013-04-30
14.885066986083984,2013-05-01
15.45960521697998,2013-05-02
15.875041961669922,2013-05-03
15.963438987731934,2013-05-06
15.981108665466309,2013-05-07
16.493785858154297,2013-05-08
15.645230293273926,2013-05-09
16.025304794311523,2013-05-10
15.81317138671875,2013-05-13
16.13138198852539,2013-05-14
16.758953094482422,2013-05-15
16.47610855102539,2013-05-16
16.387714385986328,2013-05-17
16.228614807128906,2013-05-20
16.025304794311523,2013-05-21
16.069507598876953,2013-05-22
16.34351921081543,2013-05-23
16.73244285583496,2013-05-24
16.546817779541016,2013-05-28
15.981108665466309,2013-05-29
15.998791694641113,2013-05-30
15.91923999786377,2013-05-31
15.742457389831543,2013-06-03
15.989952087402344,2013-06-04
15.521474838256836,2013-06-05
15.45960521697998,2013-06-06
16.246286392211914,2013-06-07
16.431909561157227,2013-06-10
16.37003517150879,2013-06-11
15.972274780273438,2013-06-12
16.537975311279297,2013-06-13
16.661733627319336,2013-06-14
16.63520622253418,2013-06-17
16.76779556274414,2013-06-18
16.52029800415039,2013-06-19
16.27280044555664,2013-06-20
16.15789794921875,2013-06-21
15.344698905944824,2013-06-24
16.042987823486328,2013-06-25
16.27280044555664,2013-06-26
16.52029800415039,2013-06-27
16.537975311279297,2013-06-28
17.11252784729004,2013-07-01
16.785476684570312,2013-07-02
16.27280044555664,2013-07-03
16.794309616088867,2013-07-05
16.820831298828125,2013-07-08
17.086000442504883,2013-07-09
16.529138565063477,2013-07-10
16.670564651489258,2013-07-11
17.050642013549805,2013-07-12
17.183229446411133,2013-07-15
17.050642013549805,2013-07-16
17.607515335083008,2013-07-17
18.17321014404297,2013-07-18
17.93455696105957,2013-07-19
18.005273818969727,2013-07-22
18.075986862182617,2013-07-23
18.38534927368164,2013-07-24
18.986412048339844,2013-07-25
19.35765266418457,2013-07-26
18.844987869262695,2013-07-29
18.730077743530273,2013-07-30
18.76543426513672,2013-07-31
19.490245819091797,2013-08-01
19.401845932006836,2013-08-02
19.189716339111328,2013-08-05
18.544462203979492,2013-08-06
18.5976505279541,2013-08-07
18.668560028076172,2013-08-08
18.234201431274414,2013-08-09
18.65083122253418,2013-08-12
17.330026626586914,2013-08-13
16.8779354095459,2013-08-14
17.312294006347656,2013-08-15
17.578229904174805,2013-08-16
16.957719802856445,2013-08-19
17.010906219482422,2013-08-20
17.338884353637695,2013-08-21
17.95054054260254,2013-08-22
17.835302352905273,2013-08-23
17.968265533447266,2013-08-26
16.939990997314453,2013-08-27
16.957719802856445,2013-08-28
17.409809112548828,2013-08-29
17.489580154418945,2013-08-30
17.58709716796875,2013-09-03
18.003726959228516,2013-09-04
17.95054054260254,2013-09-05
17.63141441345215,2013-09-06
19.28907585144043,2013-09-09
20.06028175354004,2013-09-10
19.874128341674805,2013-09-11
19.652515411376953,2013-09-12
19.9184513092041,2013-09-13
20.52123260498047,2013-09-16
20.67192840576172,2013-09-17
20.663061141967773,2013-09-18
20.787166595458984,2013-09-19
20.654199600219727,2013-09-20
20.67192840576172,2013-09-23
21.061967849731445,2013-09-24
21.106287002563477,2013-09-25
21.2835750579834,2013-09-26
20.89354133605957,2013-09-27
20.911272048950195,2013-09-30
21.460865020751953,2013-10-01
21.496320724487305,2013-10-02
21.75339126586914,2013-10-03
22.32958221435547,2013-10-04
22.02819061279297,2013-10-07
21.478591918945312,2013-10-08
21.496320724487305,2013-10-09
21.726797103881836,2013-10-10
21.629287719726562,2013-10-11
21.37222671508789,2013-10-14
21.292438507080078,2013-10-15
21.64702033996582,2013-10-16
21.975006103515625,2013-10-17
22.170021057128906,2013-10-18
21.88636016845703,2013-10-21
22.59551239013672,2013-10-22
22.70189094543457,2013-10-23
23.33126449584961,2013-10-24
23.322399139404297,2013-10-25
23.171710968017578,2013-10-28
23.357860565185547,2013-10-29
23.47309684753418,2013-10-30
23.38445472717285,2013-10-31
23.668119430541992,2013-11-01
24.378873825073242,2013-11-04
24.39664649963379,2013-11-05
23.8813419342041,2013-11-06
23.70365333557129,2013-11-07
23.89023208618164,2013-11-08
24.4055233001709,2013-11-11
24.983016967773438,2013-11-12
24.6898250579834,2013-11-13
24.823097229003906,2013-11-14
24.983016967773438,2013-11-15
24.983016967773438,2013-11-18
24.74312973022461,2013-11-19
24.61874771118164,2013-11-20
24.91193389892578,2013-11-21
25.409465789794922,2013-11-22
25.91588020324707,2013-11-25
25.800378799438477,2013-11-26
26.06690788269043,2013-11-27
25.7470703125,2013-11-29
25.764841079711914,2013-12-02
24.920822143554688,2013-12-03
24.529903411865234,2013-12-04
24.823097229003906,2013-12-05
25.080739974975586,2013-12-06
25.65822982788086,2013-12-09
25.56049919128418,2013-12-10
24.574329376220703,2013-12-11
25.062971115112305,2013-12-12
25.205123901367188,2013-12-13
24.805322647094727,2013-12-16
23.934650421142578,2013-12-17
24.085681915283203,2013-12-18
24.441062927246094,2013-12-19
24.476594924926758,2013-12-20
24.494367599487305,2013-12-23
24.734251022338867,2013-12-24
24.76978302001953,2013-12-26
24.01461410522461,2013-12-27
24.156761169433594,2013-12-30
24.4055233001709,2013-12-31
24.609867095947266,2014-01-02
25.96918296813965,2014-01-03
26.022493362426758,2014-01-06
25.569387435913086,2014-01-07
26.475595474243164,2014-01-08
27.595033645629883,2014-01-09
27.959293365478516,2014-01-10
27.470645904541016,2014-01-13
28.43906021118164,2014-01-14
27.985950469970703,2014-01-15
28.05702018737793,2014-01-16
27.603919982910156,2014-01-17
28.50124740600586,2014-01-21
29.17646598815918,2014-01-22
28.8743953704834,2014-01-23
27.639453887939453,2014-01-24
27.17746353149414,2014-01-27
27.452882766723633,2014-01-28
26.582212448120117,2014-01-29
27.168577194213867,2014-01-30
27.195236206054688,2014-01-31
26.102449417114258,2014-02-03
26.59998321533203,2014-02-04
26.671052932739258,2014-02-05
27.444000244140625,2014-02-06
28.11920928955078,2014-02-07
27.72830581665039,2014-02-10
27.905988693237305,2014-02-11
27.657222747802734,2014-02-12
27.852680206298828,2014-02-13
27.84379768371582,2014-02-14
27.470645904541016,2014-02-18
27.212501525878906,2014-02-19
28.343021392822266,2014-02-20
28.27180290222168,2014-02-21
28.886022567749023,2014-02-24
29.58926010131836,2014-02-25
29.82959747314453,2014-02-26
29.660465240478516,2014-02-27
29.562549591064453,2014-02-28
29.010648727416992,2014-03-03
30.666364669799805,2014-03-04
30.906705856323242,2014-03-05
31.485322952270508,2014-03-06
31.476423263549805,2014-03-07
31.307279586791992,2014-03-10
31.084733963012695,2014-03-11
30.71087074279785,2014-03-12
29.891916275024414,2014-03-13
30.372610092163086,2014-03-14
30.443819046020508,2014-03-17
30.32810401916504,2014-03-18
30.025442123413086,2014-03-19
29.945322036743164,2014-03-20
29.135265350341797,2014-03-21
29.660465240478516,2014-03-24
30.648557662963867,2014-03-25
30.230180740356445,2014-03-26
30.381513595581055,2014-03-27
29.847402572631836,2014-03-28
30.844396591186523,2014-03-31
31.823583602905273,2014-04-01
31.779064178466797,2014-04-02
31.485322952270508,2014-04-03
30.808788299560547,2014-04-04
30.256887435913086,2014-04-07
29.82959747314453,2014-04-08
30.915611267089844,2014-04-09
29.3845157623291,2014-04-10
28.94833755493164,2014-04-11
28.245098114013672,2014-04-14
28.405336380004883,2014-04-15
29.92751693725586,2014-04-16
30.052143096923828,2014-04-17
30.212377548217773,2014-04-21
31.111440658569336,2014-04-22
33.01640701293945,2014-04-23
32.695953369140625,2014-04-24
32.108436584472656,2014-04-25
31.903696060180664,2014-04-28
32.70485305786133,2014-04-29
32.784976959228516,2014-04-30
33.043121337890625,2014-05-01
33.14104080200195,2014-05-02
33.4258918762207,2014-05-05
33.550506591796875,2014-05-06
34.09437942504883,2014-05-07
33.612911224365234,2014-05-08
33.58617401123047,2014-05-09
34.45993423461914,2014-05-12
34.57583999633789,2014-05-13
34.272701263427734,2014-05-14
33.99631118774414,2014-05-15
33.755577087402344,2014-05-16
34.22812271118164,2014-05-19
33.72883987426758,2014-05-20
34.18354797363281,2014-05-21
34.442100524902344,2014-05-22
34.914649963378906,2014-05-23
35.18211364746094,2014-05-27
35.9043083190918,2014-05-28
35.78841018676758,2014-05-29
35.58333969116211,2014-05-30
36.350101470947266,2014-06-02
36.68890380859375,2014-06-03
37.598323822021484,2014-06-04
37.000953674316406,2014-06-05
37.651824951171875,2014-06-06
37.33085250854492,2014-06-09
37.37543487548828,2014-06-10
36.29661178588867,2014-06-11
34.326202392578125,2014-06-12
34.98597717285156,2014-06-13
34.62933349609375,2014-06-16
35.2088737487793,2014-06-17
35.4406852722168,2014-06-18
35.32477569580078,2014-06-19
35.280189514160156,2014-06-20
34.83440399169922,2014-06-23
34.388607025146484,2014-06-24
35.08403778076172,2014-06-25
35.03947448730469,2014-06-26
35.066226959228516,2014-06-27
34.5223503112793,2014-06-30
35.939979553222656,2014-07-01
34.09437942504883,2014-07-02
34.41535186767578,2014-07-03
32.899654388427734,2014-07-07
32.48952865600586,2014-07-08
32.95314407348633,2014-07-09
33.39003372192383,2014-07-10
33.193885803222656,2014-07-11
33.32762908935547,2014-07-14
33.90715026855469,2014-07-15
33.764495849609375,2014-07-16
32.605438232421875,2014-07-17
33.1493034362793,2014-07-18
33.12255859375,2014-07-21
33.595096588134766,2014-07-22
34.905738830566406,2014-07-23
33.942806243896484,2014-07-24
33.933895111083984,2014-07-25
34.0497932434082,2014-07-28
33.595096588134766,2014-07-29
33.73774337768555,2014-07-30
33.3989372253418,2014-07-31
33.50593948364258,2014-08-01
33.23845672607422,2014-08-04
32.30229187011719,2014-08-05
32.19504165649414,2014-08-06
31.828567504882812,2014-08-07
32.39167022705078,2014-08-08
32.79388427734375,2014-08-11
32.63299560546875,2014-08-12
33.312294006347656,2014-08-13
34.322303771972656,2014-08-14
34.43849182128906,2014-08-15
35.314430236816406,2014-08-18
35.34125900268555,2014-08-19
36.21718978881836,2014-08-20
35.67195510864258,2014-08-21
36.118865966796875,2014-08-22
36.21718978881836,2014-08-25
35.66302490234375,2014-08-26
35.89540481567383,2014-08-27
35.654075622558594,2014-08-28
35.37699508666992,2014-08-29
36.58363342285156,2014-09-02
34.697696685791016,2014-09-03
35.117794036865234,2014-09-04
35.05522918701172,2014-09-05
34.89433670043945,2014-09-08
34.697696685791016,2014-09-09
35.350181579589844,2014-09-10
35.35912322998047,2014-09-11
35.475318908691406,2014-09-12
35.03734588623047,2014-09-15
35.323368072509766,2014-09-16
34.804962158203125,2014-09-17
35.251861572265625,2014-09-18
34.53681182861328,2014-09-19
