GEN,Date
1.0258822441101074,1995-11-20
1.0433690547943115,1995-11-21
1.0433690547943115,1995-11-22
1.014224648475647,1995-11-24
1.0725131034851074,1995-11-27
1.0812569856643677,1995-11-28
1.1249727010726929,1995-11-29
1.2357215881347656,1995-11-30
1.2532081604003906,1995-12-01
1.1949197053909302,1995-12-04
1.2473793029785156,1995-12-05
1.2706950902938843,1995-12-06
1.2386362552642822,1995-12-07
1.2590372562408447,1995-12-08
1.2240641117095947,1995-12-11
1.1978344917297363,1995-12-12
1.2182347774505615,1995-12-13
1.1657754182815552,1995-12-14
1.1249727010726929,1995-12-15
1.0200536251068115,1995-12-18
1.066684365272522,1995-12-19
1.090000033378601,1995-12-20
1.078342318534851,1995-12-21
1.090000033378601,1995-12-22
1.095828890800476,1995-12-26
1.049197793006897,1995-12-27
1.0258822441101074,1995-12-28
1.0841708183288574,1995-12-29
1.0550262928009033,1996-01-02
0.9879946112632751,1996-01-03
0.9034759402275085,1996-01-04
0.7868982553482056,1996-01-05
0.7169517278671265,1996-01-08
0.4837968051433563,1996-01-09
0.5012832880020142,1996-01-10
0.5245988965034485,1996-01-11
0.5129411220550537,1996-01-12
0.5012832880020142,1996-01-15
0.48088258504867554,1996-01-16
0.4837968051433563,1996-01-17
0.48962560296058655,1996-01-18
0.5245988965034485,1996-01-19
0.5245988965034485,1996-01-22
0.5012832880020142,1996-01-23
0.49836912751197815,1996-01-24
0.5129411220550537,1996-01-25
0.5129411220550537,1996-01-26
0.5187700986862183,1996-01-29
0.5362565517425537,1996-01-30
0.5537430644035339,1996-01-31
0.5858022570610046,1996-02-01
0.5974599123001099,1996-02-02
0.6703208684921265,1996-02-05
0.6703208684921265,1996-02-06
0.6470052003860474,1996-02-07
0.6353475451469421,1996-02-08
0.6062031984329224,1996-02-09
0.6236896514892578,1996-02-12
0.6062031984329224,1996-02-13
0.6120320558547974,1996-02-14
0.5945455431938171,1996-02-15
0.6003744006156921,1996-02-16
0.6178607940673828,1996-02-20
0.6411764025688171,1996-02-21
0.6324331760406494,1996-02-22
0.6295186281204224,1996-02-23
0.6120320558547974,1996-02-26
0.6062031984329224,1996-02-27
0.6003744006156921,1996-02-28
0.5945455431938171,1996-02-29
0.588716447353363,1996-03-01
0.5799734592437744,1996-03-04
0.5770588517189026,1996-03-05
0.559572160243988,1996-03-06
0.5879878997802734,1996-03-07
0.5712298154830933,1996-03-08
0.588716447353363,1996-03-11
0.588716447353363,1996-03-12
0.5770588517189026,1996-03-13
0.5770588517189026,1996-03-14
0.5858022570610046,1996-03-15
0.6062031984329224,1996-03-18
0.6499197483062744,1996-03-19
0.6236896514892578,1996-03-20
0.6120320558547974,1996-03-21
0.6178607940673828,1996-03-22
0.5828877091407776,1996-03-25
0.6062031984329224,1996-03-26
0.6178607940673828,1996-03-27
0.5945455431938171,1996-03-28
0.6003744006156921,1996-03-29
0.5828877091407776,1996-04-01
0.5741445422172546,1996-04-02
0.5712298154830933,1996-04-03
0.5654010772705078,1996-04-04
0.5654010772705078,1996-04-08
0.5770588517189026,1996-04-09
0.5770588517189026,1996-04-10
0.6062031984329224,1996-04-11
0.6062031984329224,1996-04-12
0.6003744006156921,1996-04-15
0.6003744006156921,1996-04-16
0.5945455431938171,1996-04-17
0.6557487845420837,1996-04-18
0.6703208684921265,1996-04-19
0.6878072619438171,1996-04-22
0.6703208684921265,1996-04-23
0.6819786429405212,1996-04-24
0.7752404808998108,1996-04-25
0.7810695767402649,1996-04-26
0.7635827660560608,1996-04-29
0.7519250512123108,1996-04-30
0.7460961937904358,1996-05-01
0.7235091328620911,1996-05-02
0.7227805852890015,1996-05-03
0.7344384789466858,1996-05-06
0.7286096215248108,1996-05-07
0.7169517278671265,1996-05-08
0.6994651556015015,1996-05-09
0.6878072619438171,1996-05-10
0.7315243482589722,1996-05-13
0.7344384789466858,1996-05-14
0.7402673959732056,1996-05-15
0.7460961937904358,1996-05-16
0.7985559701919556,1996-05-17
0.8277007341384888,1996-05-20
0.8218714594841003,1996-05-21
0.8160427808761597,1996-05-22
0.7927271723747253,1996-05-23
0.7868982553482056,1996-05-24
0.7752404808998108,1996-05-28
0.7490109205245972,1996-05-29
0.7402673959732056,1996-05-30
0.7344384789466858,1996-05-31
0.7111228704452515,1996-06-03
0.6965509653091431,1996-06-04
0.6994651556015015,1996-06-05
0.6761497259140015,1996-06-06
0.6674066185951233,1996-06-07
0.6761497259140015,1996-06-10
0.6819786429405212,1996-06-11
0.6994651556015015,1996-06-12
0.6674066185951233,1996-06-13
0.6470052003860474,1996-06-14
0.6062031984329224,1996-06-17
0.6003744006156921,1996-06-18
0.559572160243988,1996-06-19
0.5836161971092224,1996-06-20
0.5566576719284058,1996-06-21
0.5654010772705078,1996-06-24
0.547914445400238,1996-06-25
0.5362565517425537,1996-06-26
0.559572160243988,1996-06-27
0.5828877091407776,1996-06-28
0.5945455431938171,1996-07-01
0.559572160243988,1996-07-02
0.5420854091644287,1996-07-03
0.5245988965034485,1996-07-05
0.5304277539253235,1996-07-08
0.466310054063797,1996-07-09
0.4633958339691162,1996-07-10
0.4604812264442444,1996-07-11
0.4604812264442444,1996-07-12
0.4167647659778595,1996-07-15
0.4371657073497772,1996-07-16
0.45465242862701416,1996-07-17
0.4692246913909912,1996-07-18
0.4633958339691162,1996-07-19
0.4604812264442444,1996-07-22
0.4371657073497772,1996-07-23
0.42550793290138245,1996-07-24
0.4371657073497772,1996-07-25
0.41967901587486267,1996-07-26
0.4604812264442444,1996-07-29
0.451738178730011,1996-07-30
0.45465242862701416,1996-07-31
0.451738178730011,1996-08-01
0.466310054063797,1996-08-02
0.47796785831451416,1996-08-05
0.47796785831451416,1996-08-06
0.49545443058013916,1996-08-07
0.5071123242378235,1996-08-08
0.5304277539253235,1996-08-09
0.5012832880020142,1996-08-12
0.49545443058013916,1996-08-13
0.5041980743408203,1996-08-14
0.4837968051433563,1996-08-15
0.4837968051433563,1996-08-16
0.48962560296058655,1996-08-19
0.48962560296058655,1996-08-20
0.47796785831451416,1996-08-21
0.49545443058013916,1996-08-22
0.5012832880020142,1996-08-23
0.4837968051433563,1996-08-26
0.4721390902996063,1996-08-27
0.48962560296058655,1996-08-28
0.4604812264442444,1996-08-29
0.45465242862701416,1996-08-30
0.4429946541786194,1996-09-03
0.4488234221935272,1996-09-04
0.41967901587486267,1996-09-05
0.4371657073497772,1996-09-06
0.4371657073497772,1996-09-09
0.45465242862701416,1996-09-10
0.4633958339691162,1996-09-11
0.4721390902996063,1996-09-12
0.466310054063797,1996-09-13
0.5071123242378235,1996-09-16
0.5129411220550537,1996-09-17
0.48962560296058655,1996-09-18
0.4837968051433563,1996-09-19
0.5537430644035339,1996-09-20
0.5537430644035339,1996-09-23
0.547914445400238,1996-09-24
0.5362565517425537,1996-09-25
0.5187700986862183,1996-09-26
0.5129411220550537,1996-09-27
0.5071123242378235,1996-09-30
0.48962560296058655,1996-10-01
0.49545443058013916,1996-10-02
0.5071123242378235,1996-10-03
0.49836912751197815,1996-10-04
0.5187700986862183,1996-10-07
0.49545443058013916,1996-10-08
0.547914445400238,1996-10-09
0.547914445400238,1996-10-10
0.5420854091644287,1996-10-11
0.559572160243988,1996-10-14
0.5311563014984131,1996-10-15
0.5420854091644287,1996-10-16
0.5304277539253235,1996-10-17
0.5129411220550537,1996-10-18
0.5012832880020142,1996-10-21
0.5071123242378235,1996-10-22
0.5129411220550537,1996-10-23
0.5071123242378235,1996-10-24
0.5071123242378235,1996-10-25
0.5187700986862183,1996-10-28
0.5041980743408203,1996-10-29
0.5129411220550537,1996-10-30
0.5071123242378235,1996-10-31
0.48962560296058655,1996-11-01
0.4604812264442444,1996-11-04
0.4692246913909912,1996-11-05
0.5071123242378235,1996-11-06
0.5304277539253235,1996-11-07
0.547914445400238,1996-11-08
0.5712298154830933,1996-11-11
0.559572160243988,1996-11-12
0.6295186281204224,1996-11-13
0.6295186281204224,1996-11-14
0.6062031984329224,1996-11-15
0.6528341174125671,1996-11-18
0.6761497259140015,1996-11-19
0.6528341174125671,1996-11-20
0.6528341174125671,1996-11-21
0.6761497259140015,1996-11-22
0.6528341174125671,1996-11-25
0.6586630344390869,1996-11-26
0.6761497259140015,1996-11-27
0.693636417388916,1996-11-29
0.6878072619438171,1996-12-02
0.6994651556015015,1996-12-03
0.6819786429405212,1996-12-04
0.6994651556015015,1996-12-05
0.6965509653091431,1996-12-06
0.7111228704452515,1996-12-09
0.7519250512123108,1996-12-10
0.7344384789466858,1996-12-11
0.7460961937904358,1996-12-12
0.7344384789466858,1996-12-13
0.6644919514656067,1996-12-16
0.6761497259140015,1996-12-17
0.7227805852890015,1996-12-18
0.7111228704452515,1996-12-19
0.6819786429405212,1996-12-20
0.6644919514656067,1996-12-23
0.6819786429405212,1996-12-24
0.6528341174125671,1996-12-26
0.6586630344390869,1996-12-27
0.6644919514656067,1996-12-30
0.6761497259140015,1996-12-31
0.6878072619438171,1997-01-02
0.7344384789466858,1997-01-03
0.7111228704452515,1997-01-06
0.7227805852890015,1997-01-07
0.7868982553482056,1997-01-08
0.7868982553482056,1997-01-09
0.7898131012916565,1997-01-10
0.7927271723747253,1997-01-13
0.7927271723747253,1997-01-14
0.7752404808998108,1997-01-15
0.7927271723747253,1997-01-16
0.7898131012916565,1997-01-17
0.7985559701919556,1997-01-20
0.8189575672149658,1997-01-21
0.8247861266136169,1997-01-22
0.8335292339324951,1997-01-23
0.7927271723747253,1997-01-24
0.7752404808998108,1997-01-27
0.7577540278434753,1997-01-28
0.7402673959732056,1997-01-29
0.7519250512123108,1997-01-30
0.7460961937904358,1997-01-31
0.7985559701919556,1997-02-03
0.8160427808761597,1997-02-04
0.7898131012916565,1997-02-05
0.7868982553482056,1997-02-06
0.7635827660560608,1997-02-07
0.7402673959732056,1997-02-10
0.7344384789466858,1997-02-11
0.7519250512123108,1997-02-12
0.7694116830825806,1997-02-13
0.7519250512123108,1997-02-14
0.7111228704452515,1997-02-18
0.7286096215248108,1997-02-19
0.7402673959732056,1997-02-20
0.7169517278671265,1997-02-21
0.7286096215248108,1997-02-24
0.7344384789466858,1997-02-25
0.7052938938140869,1997-02-26
0.7169517278671265,1997-02-27
0.7286096215248108,1997-02-28
0.7344384789466858,1997-03-03
0.7169517278671265,1997-03-04
0.7227805852890015,1997-03-05
0.7169517278671265,1997-03-06
0.7227805852890015,1997-03-07
0.6965509653091431,1997-03-10
0.6644919514656067,1997-03-11
0.6236896514892578,1997-03-12
0.6295186281204224,1997-03-13
0.6586630344390869,1997-03-14
0.6528341174125671,1997-03-17
0.6411764025688171,1997-03-18
0.6091175675392151,1997-03-19
0.6703208684921265,1997-03-20
0.6120320558547974,1997-03-21
0.6091175675392151,1997-03-24
0.6528341174125671,1997-03-25
0.6761497259140015,1997-03-26
0.6644919514656067,1997-03-27
0.6644919514656067,1997-03-31
0.6470052003860474,1997-04-01
0.6499197483062744,1997-04-02
0.6878072619438171,1997-04-03
0.7227805852890015,1997-04-04
0.7052938938140869,1997-04-07
0.7052938938140869,1997-04-08
0.7140374183654785,1997-04-09
0.7111228704452515,1997-04-10
0.6878072619438171,1997-04-11
0.6732353568077087,1997-04-14
0.6819786429405212,1997-04-15
0.693636417388916,1997-04-16
0.6994651556015015,1997-04-17
0.6703208684921265,1997-04-18
0.6528341174125671,1997-04-21
0.6703208684921265,1997-04-22
0.6470052003860474,1997-04-23
0.6236896514892578,1997-04-24
0.5828877091407776,1997-04-25
0.5945455431938171,1997-04-28
0.6470052003860474,1997-04-29
0.6703208684921265,1997-04-30
0.6878072619438171,1997-05-01
0.7286096215248108,1997-05-02
0.7635827660560608,1997-05-05
0.7460961937904358,1997-05-06
0.7723261117935181,1997-05-07
0.7868982553482056,1997-05-08
0.7752404808998108,1997-05-09
0.7810695767402649,1997-05-12
0.7752404808998108,1997-05-13
0.7694116830825806,1997-05-14
0.7635827660560608,1997-05-15
0.7752404808998108,1997-05-16
0.7927271723747253,1997-05-19
0.8335292339324951,1997-05-20
0.8451873660087585,1997-05-21
0.8568449020385742,1997-05-22
0.8830749988555908,1997-05-23
0.8859893083572388,1997-05-27
0.8626734018325806,1997-05-28
0.8655882477760315,1997-05-29
0.8889036178588867,1997-05-30
0.9180481433868408,1997-06-02
0.8801602125167847,1997-06-03
0.8597596287727356,1997-06-04
0.8976468443870544,1997-06-05
0.9471927285194397,1997-06-06
0.9501067399978638,1997-06-09
0.9180481433868408,1997-06-10
0.9413636326789856,1997-06-11
0.929705798625946,1997-06-12
0.932620108127594,1997-06-13
0.9384489059448242,1997-06-16
0.9180481433868408,1997-06-17
0.929705798625946,1997-06-18
0.9384489059448242,1997-06-19
0.9267911911010742,1997-06-20
0.929705798625946,1997-06-23
0.9093048572540283,1997-06-24
0.8976468443870544,1997-06-25
0.8976468443870544,1997-06-26
0.9063903093338013,1997-06-27
0.9093048572540283,1997-06-30
0.915133535861969,1997-07-01
0.9180481433868408,1997-07-02
0.9063903093338013,1997-07-03
0.932620108127594,1997-07-07
0.9705082178115845,1997-07-08
0.9617646932601929,1997-07-09
0.9209624528884888,1997-07-10
0.936263382434845,1997-07-11
0.9384489059448242,1997-07-14
0.929705798625946,1997-07-15
1.0083956718444824,1997-07-16
0.9442781805992126,1997-07-17
0.9792512059211731,1997-07-18
0.9792512059211731,1997-07-21
1.005481481552124,1997-07-22
0.9734223484992981,1997-07-23
0.9792512059211731,1997-07-24
1.0025665760040283,1997-07-25
1.0433690547943115,1997-07-28
0.9967378973960876,1997-07-29
1.0812569856643677,1997-07-30
1.1220587491989136,1997-07-31
1.1482887268066406,1997-08-01
1.119144320487976,1997-08-04
1.1395453214645386,1997-08-05
1.1482887268066406,1997-08-06
1.1890910863876343,1997-08-07
1.1482887268066406,1997-08-08
1.1133149862289429,1997-08-11
1.1249727010726929,1997-08-12
1.119144320487976,1997-08-13
1.1016578674316406,1997-08-14
1.0550262928009033,1997-08-15
1.0841708183288574,1997-08-18
1.1453741788864136,1997-08-19
1.171604037284851,1997-08-20
1.1337164640426636,1997-08-21
1.1890910863876343,1997-08-22
1.119144320487976,1997-08-25
1.1104010343551636,1997-08-26
1.095828890800476,1997-08-27
1.1074861288070679,1997-08-28
1.1220587491989136,1997-08-29
1.1453741788864136,1997-09-02
1.1249727010726929,1997-09-03
1.1220587491989136,1997-09-04
1.1133149862289429,1997-09-05
1.1366312503814697,1997-09-08
1.1366312503814697,1997-09-09
1.1366312503814697,1997-09-10
1.1366312503814697,1997-09-11
1.171604037284851,1997-09-12
1.1657754182815552,1997-09-15
1.1541177034378052,1997-09-16
1.0841708183288574,1997-09-17
1.0200536251068115,1997-09-18
1.049197793006897,1997-09-19
1.0375401973724365,1997-09-22
1.0258822441101074,1997-09-23
1.0287972688674927,1997-09-24
1.0258822441101074,1997-09-25
0.9938237071037292,1997-09-26
1.0287972688674927,1997-09-29
1.060855507850647,1997-09-30
1.0025665760040283,1997-10-01
1.034625768661499,1997-10-02
1.0870856046676636,1997-10-03
1.0521125793457031,1997-10-06
1.0725131034851074,1997-10-07
1.066684365272522,1997-10-08
1.066684365272522,1997-10-09
1.034625768661499,1997-10-10
1.060855507850647,1997-10-13
1.0433690547943115,1997-10-14
0.999652624130249,1997-10-15
0.9792512059211731,1997-10-16
0.9879946112632751,1997-10-17
1.0287972688674927,1997-10-20
1.0812569856643677,1997-10-21
1.075427770614624,1997-10-22
1.0083956718444824,1997-10-23
0.9734223484992981,1997-10-24
0.8947324752807617,1997-10-27
0.8976468443870544,1997-10-28
0.9909088611602783,1997-10-29
1.02296781539917,1997-10-30
1.0200536251068115,1997-10-31
1.031711220741272,1997-11-03
1.0695992708206177,1997-11-04
1.060855507850647,1997-11-05
1.060855507850647,1997-11-06
1.02296781539917,1997-11-07
1.063770055770874,1997-11-10
1.060855507850647,1997-11-11
1.0200536251068115,1997-11-12
1.049197793006897,1997-11-13
1.1249727010726929,1997-11-14
1.1162298917770386,1997-11-17
1.1133149862289429,1997-11-18
1.090000033378601,1997-11-19
1.1133149862289429,1997-11-20
1.119144320487976,1997-11-21
1.0929147005081177,1997-11-24
1.1074861288070679,1997-11-25
1.1861765384674072,1997-11-26
1.1657754182815552,1997-11-28
1.2444653511047363,1997-12-01
1.1920055150985718,1997-12-02
1.2094920873641968,1997-12-03
1.2065774202346802,1997-12-04
1.2590372562408447,1997-12-05
1.2532081604003906,1997-12-08
1.2298930883407593,1997-12-09
1.171604037284851,1997-12-10
1.1278877258300781,1997-12-11
1.1395453214645386,1997-12-12
1.1599466800689697,1997-12-15
1.1424596309661865,1997-12-16
1.1512035131454468,1997-12-17
1.1395453214645386,1997-12-18
1.1424596309661865,1997-12-19
1.0841708183288574,1997-12-22
0.9617646932601929,1997-12-23
0.9646793603897095,1997-12-24
0.9792512059211731,1997-12-26
0.9384489059448242,1997-12-29
0.9763370156288147,1997-12-30
1.02296781539917,1997-12-31
1.0200536251068115,1998-01-02
1.1133149862289429,1998-01-05
1.1133149862289429,1998-01-06
1.0841708183288574,1998-01-07
1.049197793006897,1998-01-08
0.9967378973960876,1998-01-09
0.9734223484992981,1998-01-12
1.0841708183288574,1998-01-13
1.0929147005081177,1998-01-14
1.0812569856643677,1998-01-15
1.0841708183288574,1998-01-16
1.1074861288070679,1998-01-20
1.1074861288070679,1998-01-21
1.0550262928009033,1998-01-22
1.0812569856643677,1998-01-23
1.0287972688674927,1998-01-26
1.0462833642959595,1998-01-27
1.1104010343551636,1998-01-28
1.1133149862289429,1998-01-29
1.1016578674316406,1998-01-30
1.1249727010726929,1998-02-02
1.119144320487976,1998-02-03
1.1366312503814697,1998-02-04
1.1366312503814697,1998-02-05
1.1541177034378052,1998-02-06
1.1599466800689697,1998-02-09
1.1512035131454468,1998-02-10
1.119144320487976,1998-02-11
1.1278877258300781,1998-02-12
1.1803476810455322,1998-02-13
1.1759757995605469,1998-02-17
1.2211495637893677,1998-02-18
1.2094920873641968,1998-02-19
1.1803476810455322,1998-02-20
1.1890910863876343,1998-02-23
1.1482887268066406,1998-02-24
1.1890910863876343,1998-02-25
1.2007488012313843,1998-02-26
1.1745188236236572,1998-02-27
1.1657754182815552,1998-03-02
1.1541177034378052,1998-03-03
1.1482887268066406,1998-03-04
1.119144320487976,1998-03-05
1.1512035131454468,1998-03-06
1.1016578674316406,1998-03-09
1.1424596309661865,1998-03-10
1.2007488012313843,1998-03-11
1.2124063968658447,1998-03-12
1.2415506839752197,1998-03-13
1.2415506839752197,1998-03-16
1.2648658752441406,1998-03-17
1.3144116401672363,1998-03-18
1.2881816625595093,1998-03-19
1.266323208808899,1998-03-20
1.3144116401672363,1998-03-23
1.3114970922470093,1998-03-24
1.352299451828003,1998-03-25
1.3173260688781738,1998-03-26
1.3085830211639404,1998-03-27
1.2910964488983154,1998-03-30
1.2561230659484863,1998-03-31
1.2590372562408447,1998-04-01
1.2561230659484863,1998-04-02
1.2852673530578613,1998-04-03
1.3056682348251343,1998-04-06
1.2328076362609863,1998-04-07
1.2473793029785156,1998-04-08
1.3085830211639404,1998-04-09
1.3056682348251343,1998-04-13
1.326069712638855,1998-04-14
1.3289839029312134,1998-04-15
1.33189857006073,1998-04-16
1.337727427482605,1998-04-17
1.3464701175689697,1998-04-20
1.3668718338012695,1998-04-21
1.4047590494155884,1998-04-22
1.3960167169570923,1998-04-23
1.381443738937378,1998-04-24
1.3639572858810425,1998-04-27
1.4047590494155884,1998-04-28
1.3960167169570923,1998-04-29
1.352299451828003,1998-04-30
1.3552141189575195,1998-05-01
1.387272834777832,1998-05-04
1.387272834777832,1998-05-05
1.384358286857605,1998-05-06
1.3931015729904175,1998-05-07
1.3931015729904175,1998-05-08
1.387272834777832,1998-05-11
1.381443738937378,1998-05-12
1.433903455734253,1998-05-13
1.433903455734253,1998-05-14
1.387272834777832,1998-05-15
1.358128309249878,1998-05-18
1.4980213642120361,1998-05-19
1.4688769578933716,1998-05-20
1.422245740890503,1998-05-21
1.3085830211639404,1998-05-22
1.1308021545410156,1998-05-26
1.1482887268066406,1998-05-27
1.1424596309661865,1998-05-28
1.1133149862289429,1998-05-29
1.0550262928009033,1998-06-01
1.075427770614624,1998-06-02
1.1074861288070679,1998-06-03
1.1657754182815552,1998-06-04
1.1832621097564697,1998-06-05
1.05794095993042,1998-06-08
1.1541177034378052,1998-06-09
1.1599466800689697,1998-06-10
1.1424596309661865,1998-06-11
1.119144320487976,1998-06-12
1.066684365272522,1998-06-15
1.1322592496871948,1998-06-16
1.1482887268066406,1998-06-17
1.1541177034378052,1998-06-18
1.1249727010726929,1998-06-19
1.1599466800689697,1998-06-22
1.2124063968658447,1998-06-23
1.1657754182815552,1998-06-24
1.2065774202346802,1998-06-25
1.2211495637893677,1998-06-26
1.2124063968658447,1998-06-29
1.2182347774505615,1998-06-30
1.1395453214645386,1998-07-01
1.0725131034851074,1998-07-02
1.0404540300369263,1998-07-06
1.1890910863876343,1998-07-07
1.1832621097564697,1998-07-08
1.171604037284851,1998-07-09
1.1599466800689697,1998-07-10
1.2124063968658447,1998-07-13
1.2298930883407593,1998-07-14
1.2561230659484863,1998-07-15
1.3056682348251343,1998-07-16
1.2881816625595093,1998-07-17
1.2765238285064697,1998-07-20
1.2940104007720947,1998-07-21
1.2823528051376343,1998-07-22
1.2502942085266113,1998-07-23
1.2590372562408447,1998-07-24
1.2065774202346802,1998-07-27
1.1482887268066406,1998-07-28
1.1453741788864136,1998-07-29
1.1628605127334595,1998-07-30
1.1308021545410156,1998-07-31
1.1045721769332886,1998-08-03
1.0725131034851074,1998-08-04
1.095828890800476,1998-08-05
1.1570321321487427,1998-08-06
1.1745188236236572,1998-08-07
1.1016578674316406,1998-08-10
1.0695992708206177,1998-08-11
1.1249727010726929,1998-08-12
1.1220587491989136,1998-08-13
1.1220587491989136,1998-08-14
1.095828890800476,1998-08-17
1.1249727010726929,1998-08-18
1.1395453214645386,1998-08-19
1.0725131034851074,1998-08-20
1.0215104818344116,1998-08-21
0.9792512059211731,1998-08-24
0.9559357166290283,1998-08-25
0.9209624528884888,1998-08-26
0.8481017351150513,1998-08-27
0.8335292339324951,1998-08-28
0.7635827660560608,1998-08-31
0.9034759402275085,1998-09-01
0.9471927285194397,1998-09-02
0.9442781805992126,1998-09-03
0.8918180465698242,1998-09-04
0.9355348348617554,1998-09-08
0.8626734018325806,1998-09-09
0.7810695767402649,1998-09-10
0.7577540278434753,1998-09-11
0.6586630344390869,1998-09-14
0.6062031984329224,1998-09-15
0.6499197483062744,1998-09-16
0.6586630344390869,1998-09-17
0.6499197483062744,1998-09-18
0.6528341174125671,1998-09-21
0.6499197483062744,1998-09-22
0.6266043186187744,1998-09-23
0.6382620930671692,1998-09-24
0.6295186281204224,1998-09-25
0.6411764025688171,1998-09-28
0.6295186281204224,1998-09-29
0.614946722984314,1998-09-30
0.5624865293502808,1998-10-01
0.4721390902996063,1998-10-02
0.5100268721580505,1998-10-05
0.4925401210784912,1998-10-06
0.4925401210784912,1998-10-07
0.42842262983322144,1998-10-08
0.41967901587486267,1998-10-09
0.4429946541786194,1998-10-12
0.41967901587486267,1998-10-13
0.4051069915294647,1998-10-14
0.4225938022136688,1998-10-15
0.5158557891845703,1998-10-16
0.5828877091407776,1998-10-19
0.5945455431938171,1998-10-20
0.6207755208015442,1998-10-21
0.6091175675392151,1998-10-22
0.6411764025688171,1998-10-23
0.6615776419639587,1998-10-26
0.6819786429405212,1998-10-27
0.6674066185951233,1998-10-28
0.7023797035217285,1998-10-29
0.7460961937904358,1998-10-30
0.7577540278434753,1998-11-02
0.7373530864715576,1998-11-03
0.7373530864715576,1998-11-04
0.7694116830825806,1998-11-05
0.8043848276138306,1998-11-06
0.8393580317497253,1998-11-09
0.8277007341384888,1998-11-10
0.8102136850357056,1998-11-11
0.7985559701919556,1998-11-12
0.7839841246604919,1998-11-13
0.7898131012916565,1998-11-16
0.7927271723747253,1998-11-17
0.9063903093338013,1998-11-18
0.9034759402275085,1998-11-19
0.8889036178588867,1998-11-20
0.9384489059448242,1998-11-23
0.9501067399978638,1998-11-24
0.9705082178115845,1998-11-25
0.9413636326789856,1998-11-27
0.932620108127594,1998-11-30
0.929705798625946,1998-12-01
0.929705798625946,1998-12-02
0.9122195243835449,1998-12-03
0.9471927285194397,1998-12-04
0.929705798625946,1998-12-07
0.9588502049446106,1998-12-08
0.9675936102867126,1998-12-09
0.9384489059448242,1998-12-10
0.9267911911010742,1998-12-11
0.9034759402275085,1998-12-14
0.8830749988555908,1998-12-15
0.8801602125167847,1998-12-16
0.8743314146995544,1998-12-17
0.8859893083572388,1998-12-18
0.9559357166290283,1998-12-21
0.9442781805992126,1998-12-22
0.9938237071037292,1998-12-23
0.999652624130249,1998-12-24
1.0171388387680054,1998-12-28
1.0171388387680054,1998-12-29
0.9967378973960876,1998-12-30
1.014224648475647,1998-12-31
0.9850799441337585,1999-01-04
0.9734223484992981,1999-01-05
0.9792512059211731,1999-01-06
0.9821655750274658,1999-01-07
0.9501067399978638,1999-01-08
0.932620108127594,1999-01-11
0.9034759402275085,1999-01-12
0.9559357166290283,1999-01-13
0.9442781805992126,1999-01-14
1.066684365272522,1999-01-15
1.0433690547943115,1999-01-19
1.066684365272522,1999-01-20
1.0258822441101074,1999-01-21
1.060855507850647,1999-01-22
1.05794095993042,1999-01-25
1.02296781539917,1999-01-26
0.9442781805992126,1999-01-27
0.9909088611602783,1999-01-28
0.9530214071273804,1999-01-29
0.9428208470344543,1999-02-01
0.915133535861969,1999-02-02
0.9238770604133606,1999-02-03
0.9267911911010742,1999-02-04
0.9034759402275085,1999-02-05
0.8859893083572388,1999-02-08
0.8481017351150513,1999-02-09
0.8510158658027649,1999-02-10
0.8918180465698242,1999-02-11
0.8641306757926941,1999-02-12
0.8539305925369263,1999-02-16
0.8481017351150513,1999-02-17
0.8626734018325806,1999-02-18
0.8947324752807617,1999-02-19
0.915133535861969,1999-02-22
0.9238770604133606,1999-02-23
0.9180481433868408,1999-02-24
0.8568449020385742,1999-02-25
0.842272937297821,1999-02-26
0.8481017351150513,1999-03-01
0.8277007341384888,1999-03-02
0.7868982553482056,1999-03-03
0.7810695767402649,1999-03-04
0.8160427808761597,1999-03-05
0.8189575672149658,1999-03-08
0.8204142451286316,1999-03-09
0.8102136850357056,1999-03-10
0.7810695767402649,1999-03-11
0.7023797035217285,1999-03-12
0.6746924519538879,1999-03-15
0.7344384789466858,1999-03-16
0.7577540278434753,1999-03-17
0.7577540278434753,1999-03-18
0.7256952524185181,1999-03-19
0.7140374183654785,1999-03-22
0.7490109205245972,1999-03-23
0.7431819438934326,1999-03-24
0.7752404808998108,1999-03-25
0.7373530864715576,1999-03-26
0.7927271723747253,1999-03-29
0.7694116830825806,1999-03-30
0.7898131012916565,1999-03-31
0.7519250512123108,1999-04-01
0.7227805852890015,1999-04-05
0.6907220482826233,1999-04-06
0.6907220482826233,1999-04-07
0.6878072619438171,1999-04-08
0.6324331760406494,1999-04-09
0.6557487845420837,1999-04-12
0.6062031984329224,1999-04-13
0.6586630344390869,1999-04-14
0.7956418395042419,1999-04-15
0.8189575672149658,1999-04-16
0.8043848276138306,1999-04-19
0.8393580317497253,1999-04-20
0.8277007341384888,1999-04-21
0.8510158658027649,1999-04-22
0.8859893083572388,1999-04-23
0.932620108127594,1999-04-26
0.9909088611602783,1999-04-27
0.9501067399978638,1999-04-28
0.9355348348617554,1999-04-29
0.9267911911010742,1999-04-30
0.9209624528884888,1999-05-03
0.9180481433868408,1999-05-04
0.9093048572540283,1999-05-05
0.9005615711212158,1999-05-06
0.8859893083572388,1999-05-07
0.8393580317497253,1999-05-10
0.9267911911010742,1999-05-11
0.9413636326789856,1999-05-12
0.9559357166290283,1999-05-13
0.9413636326789856,1999-05-14
0.9355348348617554,1999-05-17
0.9588502049446106,1999-05-18
