AIZ,Date
39.79903793334961,2007-10-19
40.8431282043457,2007-10-22
41.00264358520508,2007-10-23
41.386932373046875,2007-10-24
40.82136917114258,2007-10-25
42.45277786254883,2007-10-26
42.53253936767578,2007-10-29
42.42378616333008,2007-10-30
42.37302780151367,2007-10-31
44.95427322387695,2007-11-01
46.82495880126953,2007-11-02
47.47025680541992,2007-11-05
47.629791259765625,2007-11-06
46.17239761352539,2007-11-07
46.64369583129883,2007-11-08
46.00562286376953,2007-11-09
46.8974609375,2007-11-12
48.18083572387695,2007-11-13
46.563934326171875,2007-11-14
48.1228141784668,2007-11-15
47.61528015136719,2007-11-16
47.78929138183594,2007-11-19
48.18083572387695,2007-11-20
48.08639907836914,2007-11-21
48.0210075378418,2007-11-23
47.432655334472656,2007-11-26
47.70867156982422,2007-11-27
48.87089538574219,2007-11-28
49.067012786865234,2007-11-29
47.52708053588867,2007-11-30
47.22200393676758,2007-12-03
47.309173583984375,2007-12-04
47.78132247924805,2007-12-05
47.92658996582031,2007-12-06
47.36726379394531,2007-12-07
47.904788970947266,2007-12-10
46.3067626953125,2007-12-11
47.63604736328125,2007-12-12
48.732879638671875,2007-12-13
47.839439392089844,2007-12-14
48.195369720458984,2007-12-17
48.79825973510742,2007-12-18
48.88542175292969,2007-12-19
49.241336822509766,2007-12-20
49.59001159667969,2007-12-21
50.65778732299805,2007-12-24
50.26553726196289,2007-12-26
49.016170501708984,2007-12-27
49.19776153564453,2007-12-28
48.594871520996094,2007-12-31
47.723201751708984,2008-01-02
47.57792282104492,2008-01-03
47.04041290283203,2008-01-04
46.807979583740234,2008-01-07
46.18328094482422,2008-01-08
47.71595001220703,2008-01-09
48.39148712158203,2008-01-10
48.48592758178711,2008-01-11
49.61180877685547,2008-01-14
49.42293930053711,2008-01-15
48.769203186035156,2008-01-16
47.09851837158203,2008-01-17
45.68933868408203,2008-01-18
45.92905044555664,2008-01-22
48.42778396606445,2008-01-23
47.36000442504883,2008-01-24
46.61911392211914,2008-01-25
46.70627975463867,2008-01-28
46.98958206176758,2008-01-29
46.98958206176758,2008-01-30
47.05494689941406,2008-01-31
47.81765365600586,2008-02-01
48.703819274902344,2008-02-04
47.6868896484375,2008-02-05
46.7353401184082,2008-02-06
44.48354721069336,2008-02-07
45.5004768371582,2008-02-08
44.32374572753906,2008-02-11
43.8443489074707,2008-02-12
43.33585739135742,2008-02-13
44.8539924621582,2008-02-14
45.33341598510742,2008-02-15
44.941165924072266,2008-02-19
45.420589447021484,2008-02-20
44.9693603515625,2008-02-21
45.5443115234375,2008-02-22
46.5413703918457,2008-02-25
46.95619583129883,2008-02-26
47.76403045654297,2008-02-27
46.868858337402344,2008-02-28
45.522464752197266,2008-02-29
45.58069610595703,2008-03-03
45.16584777832031,2008-03-04
45.81358337402344,2008-03-05
44.037803649902344,2008-03-06
45.07854080200195,2008-03-07
44.55452346801758,2008-03-10
45.347808837890625,2008-03-11
44.43079376220703,2008-03-12
44.13969802856445,2008-03-13
43.17173767089844,2008-03-14
42.51674270629883,2008-03-17
44.42352294921875,2008-03-18
44.1688117980957,2008-03-19
45.67530822753906,2008-03-20
44.08876037597656,2008-03-24
44.70735549926758,2008-03-25
44.08147430419922,2008-03-26
44.38713455200195,2008-03-27
43.84856033325195,2008-03-28
44.29253005981445,2008-03-31
46.5195198059082,2008-04-01
46.03192138671875,2008-04-02
44.903865814208984,2008-04-03
44.92570495605469,2008-04-04
45.29685974121094,2008-04-07
44.91840744018555,2008-04-08
44.9693603515625,2008-04-09
45.114925384521484,2008-04-10
44.93297576904297,2008-04-11
44.67098617553711,2008-04-14
45.99552917480469,2008-04-15
47.21091842651367,2008-04-16
47.218196868896484,2008-04-17
47.13814163208008,2008-04-18
46.89796829223633,2008-04-21
46.475868225097656,2008-04-22
46.22113037109375,2008-04-23
47.283687591552734,2008-04-24
47.36376190185547,2008-04-25
46.992576599121094,2008-04-28
48.09152603149414,2008-04-29
47.30552291870117,2008-04-30
48.49180603027344,2008-05-01
47.589351654052734,2008-05-02
48.42629623413086,2008-05-05
49.00124740600586,2008-05-06
49.08856201171875,2008-05-07
47.69852066040039,2008-05-08
47.13814163208008,2008-05-09
47.895023345947266,2008-05-12
47.71308898925781,2008-05-13
49.08130645751953,2008-05-14
49.234127044677734,2008-05-15
48.61553955078125,2008-05-16
49.066741943359375,2008-05-19
48.48453903198242,2008-05-20
47.691246032714844,2008-05-21
48.748783111572266,2008-05-22
48.43516159057617,2008-05-23
49.08428192138672,2008-05-27
49.57291030883789,2008-05-28
49.82818603515625,2008-05-29
49.61668395996094,2008-05-30
50.010528564453125,2008-06-02
50.418968200683594,2008-06-03
49.68233108520508,2008-06-04
51.09724807739258,2008-06-05
50.12722396850586,2008-06-06
50.67424011230469,2008-06-09
50.1053466796875,2008-06-10
48.96758270263672,2008-06-11
49.73336410522461,2008-06-12
49.79172897338867,2008-06-13
50.4773063659668,2008-06-16
50.25849533081055,2008-06-17
50.60859680175781,2008-06-18
50.68880081176758,2008-06-19
49.54377365112305,2008-06-20
49.6750373840332,2008-06-23
49.820919036865234,2008-06-24
49.820919036865234,2008-06-25
48.996768951416016,2008-06-26
49.21556854248047,2008-06-27
48.106971740722656,2008-06-30
48.55914306640625,2008-07-01
49.66773986816406,2008-07-02
49.726070404052734,2008-07-03
50.025123596191406,2008-07-07
51.2577018737793,2008-07-08
50.440860748291016,2008-07-09
50.39707565307617,2008-07-10
50.098079681396484,2008-07-11
49.40517807006836,2008-07-14
47.494319915771484,2008-07-15
48.09239196777344,2008-07-16
47.3120002746582,2008-07-17
47.89545822143555,2008-07-18
46.473262786865234,2008-07-21
47.6547737121582,2008-07-22
47.559967041015625,2008-07-23
46.40031814575195,2008-07-24
45.91897201538086,2008-07-25
46.196109771728516,2008-07-28
47.58184814453125,2008-07-29
47.05672073364258,2008-07-30
43.847652435302734,2008-07-31
44.30714416503906,2008-08-01
43.636138916015625,2008-08-04
43.54131317138672,2008-08-05
43.388179779052734,2008-08-06
42.53485107421875,2008-08-07
42.78280258178711,2008-08-08
42.272281646728516,2008-08-11
40.97406768798828,2008-08-12
42.119117736816406,2008-08-13
42.6661262512207,2008-08-14
42.629669189453125,2008-08-15
42.04619216918945,2008-08-18
41.57212448120117,2008-08-19
41.871150970458984,2008-08-20
41.746864318847656,2008-08-21
42.57301712036133,2008-08-22
42.163604736328125,2008-08-25
42.19285202026367,2008-08-26
41.841915130615234,2008-08-27
42.59494400024414,2008-08-28
42.719268798828125,2008-08-29
42.22208786010742,2008-09-02
42.697322845458984,2008-09-03
41.65913009643555,2008-09-04
42.70463180541992,2008-09-05
42.90203094482422,2008-09-08
40.8768196105957,2008-09-09
41.82728576660156,2008-09-10
41.99543762207031,2008-09-11
42.40487289428711,2008-09-12
40.33579635620117,2008-09-15
40.56245040893555,2008-09-16
37.11886978149414,2008-09-17
37.38938903808594,2008-09-18
39.85325241088867,2008-09-19
36.52667236328125,2008-09-22
36.153804779052734,2008-09-23
36.329280853271484,2008-09-24
37.50637435913086,2008-09-25
39.05634307861328,2008-09-26
36.3511962890625,2008-09-29
40.211517333984375,2008-09-30
36.81911849975586,2008-10-01
36.146488189697266,2008-10-02
35.57622146606445,2008-10-03
34.36256790161133,2008-10-06
31.803651809692383,2008-10-07
32.717552185058594,2008-10-08
28.718339920043945,2008-10-09
25.654943466186523,2008-10-10
30.516876220703125,2008-10-13
31.54776382446289,2008-10-14
27.33651351928711,2008-10-15
28.52825164794922,2008-10-16
27.928720474243164,2008-10-17
30.451074600219727,2008-10-20
30.546131134033203,2008-10-21
27.97258186340332,2008-10-22
26.027812957763672,2008-10-23
26.956327438354492,2008-10-24
23.60049819946289,2008-10-27
25.962005615234375,2008-10-28
24.689870834350586,2008-10-29
18.533859252929688,2008-10-30
18.628894805908203,2008-10-31
18.64351463317871,2008-11-03
19.564729690551758,2008-11-04
18.57040023803711,2008-11-05
16.60369300842285,2008-11-06
16.34049415588379,2008-11-07
16.186960220336914,2008-11-10
15.894515991210938,2008-11-11
14.732040405273438,2008-11-12
15.550882339477539,2008-11-13
14.607743263244629,2008-11-14
13.094329833984375,2008-11-17
12.421700477600098,2008-11-18
11.632088661193848,2008-11-19
9.41926383972168,2008-11-20
11.10838794708252,2008-11-21
12.42133617401123,2008-11-24
13.195823669433594,2008-11-25
16.07249641418457,2008-11-26
16.05774688720703,2008-11-28
14.494012832641602,2008-12-01
14.13258171081543,2008-12-02
14.058830261230469,2008-12-03
14.191597938537598,2008-12-04
16.625709533691406,2008-12-05
17.56983757019043,2008-12-08
17.097774505615234,2008-12-09
16.913379669189453,2008-12-10
16.27903175354004,2008-12-11
16.426555633544922,2008-12-12
16.087247848510742,2008-12-15
18.993431091308594,2008-12-16
18.51398468017578,2008-12-17
19.487625122070312,2008-12-18
20.461275100708008,2008-12-19
19.56139373779297,2008-12-22
19.391746520996094,2008-12-23
19.35486602783203,2008-12-24
19.583515167236328,2008-12-26
19.959701538085938,2008-12-29
21.31689453125,2008-12-30
22.128271102905273,2008-12-31
22.305299758911133,2009-01-02
21.958614349365234,2009-01-05
22.858501434326172,2009-01-06
22.061887741088867,2009-01-07
22.72573471069336,2009-01-08
22.238908767700195,2009-01-09
22.305299758911133,2009-01-12
22.349557876586914,2009-01-13
20.719440460205078,2009-01-14
21.198875427246094,2009-01-15
21.043981552124023,2009-01-16
18.91229820251465,2009-01-20
20.999725341796875,2009-01-21
19.657283782958984,2009-01-22
19.84905433654785,2009-01-23
19.57615089416504,2009-01-26
19.915441513061523,2009-01-27
21.493927001953125,2009-01-28
20.033462524414062,2009-01-29
19.472881317138672,2009-01-30
19.804807662963867,2009-02-02
20.026077270507812,2009-02-03
19.28847312927246,2009-02-04
19.045063018798828,2009-02-05
18.904911041259766,2009-02-06
19.56139373779297,2009-02-09
18.07879638671875,2009-02-10
19.177839279174805,2009-02-11
18.89754295349121,2009-02-12
18.4697208404541,2009-02-13
17.083024978637695,2009-02-17
17.41495132446289,2009-02-18
16.37613868713379,2009-02-19
16.042234420776367,2009-02-20
15.033102035522461,2009-02-23
16.76940155029297,2009-02-24
15.752851486206055,2009-02-25
16.123851776123047,2009-02-26
15.136981964111328,2009-02-27
13.920085906982422,2009-03-02
13.460041046142578,2009-03-03
14.061068534851074,2009-03-04
12.57705020904541,2009-03-05
12.755133628845215,2009-03-06
12.881277084350586,2009-03-09
13.93492603302002,2009-03-10
13.972025871276855,2009-03-11
15.033102035522461,2009-03-12
15.18150806427002,2009-03-13
15.033102035522461,2009-03-16
16.086755752563477,2009-03-17
17.13298225402832,2009-03-18
16.123851776123047,2009-03-19
15.856728553771973,2009-03-20
17.934356689453125,2009-03-23
17.15524673461914,2009-03-24
17.54108428955078,2009-03-25
17.466886520385742,2009-03-26
16.635833740234375,2009-03-27
15.077614784240723,2009-03-30
16.16095733642578,2009-03-31
16.710041046142578,2009-04-01
17.13298225402832,2009-04-02
17.63013458251953,2009-04-03
17.466886520385742,2009-04-06
17.006845474243164,2009-04-07
17.867576599121094,2009-04-08
19.31449317932129,2009-04-09
19.5667724609375,2009-04-13
18.73573112487793,2009-04-14
19.84874153137207,2009-04-15
20.62042999267578,2009-04-16
20.46460723876953,2009-04-17
18.802505493164062,2009-04-20
20.405241012573242,2009-04-21
20.716880798339844,2009-04-22
21.85957908630371,2009-04-23
20.909807205200195,2009-04-24
20.44976043701172,2009-04-27
20.30136489868164,2009-04-28
20.798507690429688,2009-04-29
18.13469886779785,2009-04-30
17.37042999267578,2009-05-01
17.22203254699707,2009-05-04
18.238574981689453,2009-05-05
18.89896583557129,2009-05-06
17.696908950805664,2009-05-07
19.010271072387695,2009-05-08
17.496572494506836,2009-05-11
17.296226501464844,2009-05-12
16.428077697753906,2009-05-13
17.236862182617188,2009-05-14
16.754558563232422,2009-05-15
17.607872009277344,2009-05-18
17.444629669189453,2009-05-19
16.7322940826416,2009-05-20
16.433509826660156,2009-05-21
16.84434700012207,2009-05-22
17.606264114379883,2009-05-26
16.7322998046875,2009-05-27
17.31494140625,2009-05-28
17.651077270507812,2009-05-29
17.733251571655273,2009-06-01
17.82288932800293,2009-06-02
17.97228240966797,2009-06-03
18.271072387695312,2009-06-04
18.607213973999023,2009-06-05
18.203845977783203,2009-06-08
17.733251571655273,2009-06-09
18.74167251586914,2009-06-10
18.87611961364746,2009-06-11
18.39059066772461,2009-06-12
17.830360412597656,2009-06-15
17.785537719726562,2009-06-16
17.419519424438477,2009-06-17
17.464340209960938,2009-06-18
18.159034729003906,2009-06-19
17.255186080932617,2009-06-22
17.426986694335938,2009-06-23
17.748193740844727,2009-06-24
18.159034729003906,2009-06-25
17.97975730895996,2009-06-26
18.24866485595703,2009-06-29
17.99469566345215,2009-06-30
17.97228240966797,2009-07-01
17.37470054626465,2009-07-02
17.128196716308594,2009-07-06
16.61278533935547,2009-07-07
16.493263244628906,2009-07-08
17.090845108032227,2009-07-09
16.724834442138672,2009-07-10
17.539039611816406,2009-07-13
17.412050247192383,2009-07-14
18.159034729003906,2009-07-15
18.34577178955078,2009-07-16
18.40553092956543,2009-07-17
18.420469284057617,2009-07-20
18.532514572143555,2009-07-21
18.144088745117188,2009-07-22
19.159982681274414,2009-07-23
19.593223571777344,2009-07-24
19.86960220336914,2009-07-27
19.3317813873291,2009-07-28
18.674440383911133,2009-07-29
19.24961280822754,2009-07-30
19.062875747680664,2009-07-31
19.42142677307129,2009-08-03
19.525997161865234,2009-08-04
19.578289031982422,2009-08-05
19.384071350097656,2009-08-06
20.407434463500977,2009-08-07
20.482133865356445,2009-08-10
20.287918090820312,2009-08-11
20.937782287597656,2009-08-12
21.21416664123535,2009-08-13
21.064769744873047,2009-08-14
20.444786071777344,2009-08-17
20.721158981323242,2009-08-18
20.780916213989258,2009-08-19
20.990076065063477,2009-08-20
21.84162712097168,2009-08-21
22.028371810913086,2009-08-24
22.215118408203125,2009-08-25
22.342105865478516,2009-08-26
22.146907806396484,2009-08-27
22.37213134765625,2009-08-28
22.484745025634766,2009-08-31
21.185951232910156,2009-09-01
21.110877990722656,2009-09-02
21.193458557128906,2009-09-03
21.381153106689453,2009-09-04
21.83910369873047,2009-09-08
21.9442081451416,2009-09-09
22.22197723388672,2009-09-10
22.334596633911133,2009-09-11
22.75501251220703,2009-09-14
23.010263442993164,2009-09-15
23.378122329711914,2009-09-16
23.408153533935547,2009-09-17
24.01626205444336,2009-09-18
23.858600616455078,2009-09-21
23.61836051940918,2009-09-22
23.13038444519043,2009-09-23
23.152904510498047,2009-09-24
23.438182830810547,2009-09-25
24.12136459350586,2009-09-28
24.136381149291992,2009-09-29
24.06880760192871,2009-09-30
23.22797393798828,2009-10-01
23.160409927368164,2009-10-02
23.753503799438477,2009-10-05
24.79703140258789,2009-10-06
24.80453872680664,2009-10-07
24.60183334350586,2009-10-08
23.89614486694336,2009-10-09
23.978723526000977,2009-10-12
23.13038444519043,2009-10-13
22.927684783935547,2009-10-14
22.867626190185547,2009-10-15
23.235488891601562,2009-10-16
23.948692321777344,2009-10-19
24.143882751464844,2009-10-20
23.528274536132812,2009-10-21
24.226472854614258,2009-10-22
23.385635375976562,2009-10-23
22.52979278564453,2009-10-26
22.582338333129883,2009-10-27
22.026792526245117,2009-10-28
23.19044303894043,2009-10-29
22.4697265625,2009-10-30
22.28204345703125,2009-11-02
22.522281646728516,2009-11-03
22.679931640625,2009-11-04
22.987747192382812,2009-11-05
23.145397186279297,2009-11-06
23.941186904907227,2009-11-09
23.603349685668945,2009-11-10
24.076311111450195,2009-11-11
23.708454132080078,2009-11-12
23.385635375976562,2009-11-13
23.610857009887695,2009-11-16
23.445690155029297,2009-11-17
23.490739822387695,2009-11-18
23.115360260009766,2009-11-19
23.062814712524414,2009-11-20
23.453203201293945,2009-11-23
23.543285369873047,2009-11-24
23.498031616210938,2009-11-25
22.826662063598633,2009-11-27
23.06049919128418,2009-11-30
23.188739776611328,2009-12-01
23.271728515625,2009-12-02
22.83420181274414,2009-12-03
23.052959442138672,2009-12-04
22.622983932495117,2009-12-07
22.042131423950195,2009-12-08
21.951614379882812,2009-12-09
22.1552791595459,2009-12-10
22.3438720703125,2009-12-11
22.705961227416992,2009-12-14
22.449480056762695,2009-12-15
22.668241500854492,2009-12-16
22.374048233032227,2009-12-17
22.23826026916504,2009-12-18
22.457021713256836,2009-12-21
22.200544357299805,2009-12-22
22.20808982849121,2009-12-23
22.328784942626953,2009-12-24
22.366504669189453,2009-12-28
22.396678924560547,2009-12-29
22.396678924560547,2009-12-30
22.23826026916504,2009-12-31
22.751216888427734,2010-01-04
23.430131912231445,2010-01-05
23.362239837646484,2010-01-06
23.648906707763672,2010-01-07
23.66398048400879,2010-01-08
23.82994842529297,2010-01-11
23.611183166503906,2010-01-12
23.82994842529297,2010-01-13
23.581010818481445,2010-01-14
23.030336380004883,2010-01-15
23.256641387939453,2010-01-19
22.856828689575195,2010-01-20
23.611183166503906,2010-01-21
24.010984420776367,2010-01-22
24.2297420501709,2010-01-25
23.7545108795166,2010-01-26
24.026081085205078,2010-01-27
23.82240104675293,2010-01-28
23.709247589111328,2010-01-29
23.89029884338379,2010-02-01
24.22220230102539,2010-02-02
23.882747650146484,2010-02-03
23.935544967651367,2010-02-04
23.324525833129883,2010-02-05
22.751216888427734,2010-02-08
22.909635543823242,2010-02-09
22.728595733642578,2010-02-10
22.449480056762695,2010-02-11
22.52491569519043,2010-02-12
23.24155044555664,2010-02-16
23.166120529174805,2010-02-17
23.23434066772461,2010-02-18
23.43143653869629,2010-02-19
23.355634689331055,2010-02-22
23.06756019592285,2010-02-23
23.461759567260742,2010-02-24
23.166120529174805,2010-02-25
23.135793685913086,2010-02-26
23.23434066772461,2010-03-01
23.294984817504883,2010-03-02
23.32530403137207,2010-03-03
23.476909637451172,2010-03-04
24.0151424407959,2010-03-05
24.424484252929688,2010-03-08
24.515443801879883,2010-03-09
24.720125198364258,2010-03-10
25.000598907470703,2010-03-11
24.939960479736328,2010-03-12
24.72770118713379,2010-03-15
25.12189483642578,2010-03-16
25.394794464111328,2010-03-17
25.243181228637695,2010-03-18
25.167377471923828,2010-03-19
25.281082153320312,2010-03-22
25.144628524780273,2010-03-23
25.379629135131836,2010-03-24
25.523666381835938,2010-03-25
25.751081466674805,2010-03-26
26.054292678833008,2010-03-29
26.03155517578125,2010-03-30
26.061878204345703,2010-03-31
26.448486328125,2010-04-01
27.009450912475586,2010-04-05
26.88816261291504,2010-04-06
26.45606803894043,2010-04-07
26.34994125366211,2010-04-08
26.25139617919922,2010-04-09
26.501543045043945,2010-04-12
26.547029495239258,2010-04-13
27.130727767944336,2010-04-14
27.054929733276367,2010-04-15
26.107358932495117,2010-04-16
26.448486328125,2010-04-19
26.53188133239746,2010-04-20
26.486385345458984,2010-04-21
26.47122573852539,2010-04-22
26.448486328125,2010-04-23
26.486385345458984,2010-04-26
25.61463737487793,2010-04-27
25.538822174072266,2010-04-28
27.56282615661621,2010-04-29
27.61589241027832,2010-04-30
27.72203254699707,2010-05-03
26.98670768737793,2010-05-04
27.631046295166016,2010-05-05
26.736541748046875,2010-05-06
26.266557693481445,2010-05-07
27.69927406311035,2010-05-10
27.48703384399414,2010-05-11
28.18442726135254,2010-05-12
28.06313705444336,2010-05-13
27.191377639770508,2010-05-14
27.471853256225586,2010-05-17
26.751720428466797,2010-05-18
26.85024642944336,2010-05-19
25.761320114135742,2010-05-20
26.119226455688477,2010-05-21
25.54048728942871,2010-05-24
26.17251968383789,2010-05-25
26.035459518432617,2010-05-26
26.880720138549805,2010-05-27
26.423809051513672,2010-05-28
26.362899780273438,2010-06-01
27.200546264648438,2010-06-02
27.246217727661133,2010-06-03
26.12684440612793,2010-06-04
25.71563148498535,2010-06-07
25.98215103149414,2010-06-08
25.890769958496094,2010-06-09
26.911174774169922,2010-06-10
27.299530029296875,2010-06-11
27.223388671875,2010-06-14
28.106708526611328,2010-06-15
28.076261520385742,2010-06-16
28.358016967773438,2010-06-17
28.21331787109375,2010-06-18
28.175268173217773,2010-06-21
27.931568145751953,2010-06-22
27.733579635620117,2010-06-23
27.368074417114258,2010-06-24
27.44422721862793,2010-06-25
27.87066650390625,2010-06-28
26.56850242614746,2010-06-29
26.423809051513672,2010-06-30
26.27912712097168,2010-07-01
26.035459518432617,2010-07-02
26.18775177001953,2010-07-06
27.269081115722656,2010-07-07
27.299530029296875,2010-07-08
27.322378158569336,2010-07-09
26.835020065307617,2010-07-12
27.77165985107422,2010-07-13
27.969648361206055,2010-07-14
28.144794464111328,2010-07-15
27.855417251586914,2010-07-16
27.984880447387695,2010-07-19
28.5636043548584,2010-07-20
27.703121185302734,2010-07-21
28.121950149536133,2010-07-22
28.03057289123535,2010-07-23
28.1828670501709,2010-07-26
27.878271102905273,2010-07-27
27.779273986816406,2010-07-28
28.312320709228516,2010-07-29
28.396081924438477,2010-07-30
29.127111434936523,2010-08-02
28.883445739746094,2010-08-03
28.312320709228516,2010-08-04
28.6397705078125,2010-08-05
28.6397705078125,2010-08-06
28.87581443786621,2010-08-09
29.028120040893555,2010-08-10
28.175268173217773,2010-08-11
28.061025619506836,2010-08-12
28.1828670501709,2010-08-13
27.908729553222656,2010-08-16
28.51793670654297,2010-08-17
28.57883071899414,2010-08-18
27.962034225463867,2010-08-19
27.68790054321289,2010-08-20
27.558435440063477,2010-08-23
27.177696228027344,2010-08-24
27.352832794189453,2010-08-25
27.39873504638672,2010-08-26
28.186574935913086,2010-08-27
27.544055938720703,2010-08-30
27.964763641357422,2010-08-31
28.729658126831055,2010-09-01
28.775556564331055,2010-09-02
29.6169376373291,2010-09-03
29.31863021850586,2010-09-07
29.76991844177246,2010-09-08
29.800518035888672,2010-09-09
29.991756439208984,2010-09-10
30.313005447387695,2010-09-13
30.397144317626953,2010-09-14
30.741342544555664,2010-09-15
30.534833908081055,2010-09-16
30.59601593017578,2010-09-17
31.054948806762695,2010-09-20
30.840787887573242,2010-09-21
30.557775497436523,2010-09-22
30.091176986694336,2010-09-23
30.879024505615234,2010-09-24
30.894315719604492,2010-09-27
31.02436065673828,2010-09-28
30.879024505615234,2010-09-29
31.131454467773438,2010-09-30
31.062593460083008,2010-10-01
30.90963363647461,2010-10-04
31.63629722595215,2010-10-05
31.63629722595215,2010-10-06
31.39914894104004,2010-10-07
31.276775360107422,2010-10-08
30.917266845703125,2010-10-11
31.12380599975586,2010-10-12
31.490951538085938,2010-10-13
31.269126892089844,2010-10-14
31.322668075561523,2010-10-15
31.881038665771484,2010-10-18
31.437387466430664,2010-10-19
31.598031997680664,2010-10-20
31.674531936645508,2010-10-21
31.643930435180664,2010-10-22
31.544498443603516,2010-10-25
31.78926658630371,2010-10-26
31.59038734436035,2010-10-27
30.52718162536621,2010-10-28
30.244165420532227,2010-10-29
30.511884689331055,2010-11-01
30.618959426879883,2010-11-02
30.251811981201172,2010-11-03
31.207942962646484,2010-11-04
31.659221649169922,2010-11-05
31.52920150756836,2010-11-08
30.703100204467773,2010-11-09
27.276344299316406,2010-11-10
27.192216873168945,2010-11-11
26.771522521972656,2010-11-12
26.75621795654297,2010-11-15
26.480854034423828,2010-11-16
26.78681182861328,2010-11-17
27.069828033447266,2010-11-18
26.771522521972656,2010-11-19
26.80975341796875,2010-11-22
26.633827209472656,2010-11-23
27.17942237854004,2010-11-24
27.002681732177734,2010-11-26
27.13331413269043,2010-11-29
27.102575302124023,2010-11-30
27.64048194885254,2010-12-01
28.101545333862305,2010-12-02
28.186059951782227,2010-12-03
28.424287796020508,2010-12-06
28.57796287536621,2010-12-07
28.962182998657227,2010-12-08
29.200387954711914,2010-12-09
29.18502426147461,2010-12-10
29.615352630615234,2010-12-13
29.446292877197266,2010-12-14
28.816177368164062,2010-12-15
28.77776336669922,2010-12-16
28.58565330505371,2010-12-17
28.60869789123535,2010-12-20
29.292604446411133,2010-12-21
29.584611892700195,2010-12-22
29.354080200195312,2010-12-23
29.39249610900879,2010-12-27
29.46165657043457,2010-12-28
29.42323112487793,2010-12-29
29.38482093811035,2010-12-30
29.599977493286133,2010-12-31
29.69219207763672,2011-01-03
29.41554069519043,2011-01-04
29.530824661254883,2011-01-05
29.653762817382812,2011-01-06
29.315664291381836,2011-01-07
29.38482093811035,2011-01-10
29.42323112487793,2011-01-11
29.815135955810547,2011-01-12
29.592294692993164,2011-01-13
30.207046508789062,2011-01-14
29.56924057006836,2011-01-18
29.72292709350586,2011-01-19
29.576923370361328,2011-01-20
29.76903533935547,2011-01-21
29.484716415405273,2011-01-24
29.830507278442383,2011-01-25
30.260822296142578,2011-01-26
30.637346267700195,2011-01-27
29.953453063964844,2011-01-28
30.14554786682129,2011-01-31
30.614301681518555,2011-02-01
30.045658111572266,2011-02-02
30.037992477416992,2011-02-03
30.322309494018555,2011-02-04
30.475988388061523,2011-02-07
30.506729125976562,2011-02-08
30.744945526123047,2011-02-09
30.35304832458496,2011-02-10
30.737253189086914,2011-02-11
30.52210235595703,2011-02-14
30.99085235595703,2011-02-15
31.129150390625,2011-02-16
31.69011878967285,2011-02-17
32.051273345947266,2011-02-18
31.40578842163086,2011-02-22
31.044626235961914,2011-02-23
30.62802505493164,2011-02-24
31.35321044921875,2011-02-25
31.345518112182617,2011-02-28
30.751462936401367,2011-03-01
30.435150146484375,2011-03-02
30.898046493530273,2011-03-03
30.157419204711914,2011-03-04
30.126554489135742,2011-03-07
29.73309898376465,2011-03-08
29.725387573242188,2011-03-09
29.44765281677246,2011-03-10
29.45536994934082,2011-03-11
29.31649398803711,2011-03-14
29.493942260742188,2011-03-15
29.185348510742188,2011-03-16
29.625099182128906,2011-03-17
30.134275436401367,2011-03-18
30.921186447143555,2011-03-21
30.45058822631836,2011-03-22
30.11884880065918,2011-03-23
30.419727325439453,2011-03-24
30.442869186401367,2011-03-25
30.373435974121094,2011-03-28
29.686811447143555,2011-03-29
30.103418350219727,2011-03-30
29.709949493408203,2011-03-31
29.55567169189453,2011-04-01
29.578800201416016,2011-04-04
29.50936508178711,2011-04-05
30.080272674560547,2011-04-06
29.74852752685547,2011-04-07
29.301067352294922,2011-04-08
29.362777709960938,2011-04-11
29.108196258544922,2011-04-12
29.100473403930664,2011-04-13
29.146764755249023,2011-04-14
29.247060775756836,2011-04-15
28.79960060119629,2011-04-18
28.61443519592285,2011-04-19
29.04648208618164,2011-04-20
29.4013671875,2011-04-21
29.347354888916016,2011-04-25
29.671388626098633,2011-04-26
29.679096221923828,2011-04-27
30.88261604309082,2011-04-28
30.62802505493164,2011-04-29
30.55086898803711,2011-05-02
30.805463790893555,2011-05-03
30.39657211303711,2011-05-04
29.871971130371094,2011-05-05
29.933685302734375,2011-05-06
29.77165985107422,2011-05-09
29.895111083984375,2011-05-10
29.717674255371094,2011-05-11
29.895111083984375,2011-05-12
29.74852752685547,2011-05-13
29.74852752685547,2011-05-16
29.53250503540039,2011-05-17
29.27791976928711,2011-05-18
29.56472396850586,2011-05-19
29.417449951171875,2011-05-20
29.076366424560547,2011-05-23
28.859333038330078,2011-05-24
28.727554321289062,2011-05-25
28.73531150817871,2011-05-26
28.743061065673828,2011-05-27
28.673294067382812,2011-05-31
28.30121421813965,2011-06-01
28.130680084228516,2011-06-02
27.681089401245117,2011-06-03
27.51055145263672,2011-06-06
27.107465744018555,2011-06-07
27.022201538085938,2011-06-08
27.153976440429688,2011-06-09
26.72763442993164,2011-06-10
26.85941505432129,2011-06-13
27.316755294799805,2011-06-14
26.75864028930664,2011-06-15
26.952434539794922,2011-06-16
27.153976440429688,2011-06-17
27.146217346191406,2011-06-20
27.502796173095703,2011-06-21
27.409786224365234,2011-06-22
27.13846206665039,2011-06-23
27.169471740722656,2011-06-24
27.107465744018555,2011-06-27
27.47179412841797,2011-06-28
28.022167205810547,2011-06-29
28.115175247192383,2011-06-30
28.4019832611084,2011-07-01
