REG,Date
8.108007431030273,2000-12-07
8.265222549438477,2000-12-08
8.332608222961426,2000-12-11
8.489826202392578,2000-12-12
8.422449111938477,2000-12-13
8.444907188415527,2000-12-14
8.39998722076416,2000-12-15
8.467363357543945,2000-12-18
8.287683486938477,2000-12-19
8.287683486938477,2000-12-20
8.287683486938477,2000-12-21
8.377525329589844,2000-12-22
8.444907188415527,2000-12-26
8.489826202392578,2000-12-27
8.534745216369629,2000-12-28
8.512282371520996,2000-12-29
8.512282371520996,2001-01-02
8.534745216369629,2001-01-03
8.512282371520996,2001-01-04
8.377525329589844,2001-01-05
8.332608222961426,2001-01-08
8.24277114868164,2001-01-09
8.265222549438477,2001-01-10
8.332608222961426,2001-01-11
8.287683486938477,2001-01-12
8.39998722076416,2001-01-16
8.39998722076416,2001-01-17
8.377525329589844,2001-01-18
8.39998722076416,2001-01-19
8.467363357543945,2001-01-22
8.624580383300781,2001-01-23
8.534745216369629,2001-01-24
8.467363357543945,2001-01-25
8.467363357543945,2001-01-26
8.495213508605957,2001-01-29
8.60661506652832,2001-01-30
8.714421272277832,2001-01-31
8.660520553588867,2001-02-01
8.73598575592041,2001-02-02
8.87254524230957,2001-02-05
8.692862510681152,2001-02-06
8.703644752502441,2001-02-07
8.81372356414795,2001-02-08
8.773361206054688,2001-02-09
8.978841781616211,2001-02-12
8.82473087310791,2001-02-13
8.86142635345459,2001-02-14
8.835735321044922,2001-02-15
8.806381225585938,2001-02-16
8.7513427734375,2001-02-20
8.73666763305664,2001-02-21
8.696306228637695,2001-02-22
8.516505241394043,2001-02-23
8.732993125915527,2001-02-26
8.7513427734375,2001-02-27
8.78803539276123,2001-02-28
8.835735321044922,2001-03-01
8.934808731079102,2001-03-02
8.927467346191406,2001-03-05
8.989856719970703,2001-03-06
9.041219711303711,2001-03-07
8.971504211425781,2001-03-08
8.971504211425781,2001-03-09
8.912797927856445,2001-03-12
8.806381225585938,2001-03-13
8.81372356414795,2001-03-14
8.732993125915527,2001-03-15
8.648605346679688,2001-03-16
8.758684158325195,2001-03-19
8.810050010681152,2001-03-20
8.67061996459961,2001-03-21
8.593564987182617,2001-03-22
8.68162727355957,2001-03-23
8.956825256347656,2001-03-26
8.989856719970703,2001-03-27
8.81372356414795,2001-03-28
8.86142635345459,2001-03-29
9.173315048217773,2001-03-30
9.044888496398926,2001-04-02
9.041219711303711,2001-04-03
8.971504211425781,2001-04-04
9.008197784423828,2001-04-05
8.953155517578125,2001-04-06
9.008197784423828,2001-04-09
9.02287769317627,2001-04-10
8.857752799987793,2001-04-11
8.989856719970703,2001-04-12
8.986181259155273,2001-04-16
8.982510566711426,2001-04-17
8.986181259155273,2001-04-18
8.989856719970703,2001-04-19
8.971504211425781,2001-04-20
8.89444637298584,2001-04-23
8.916460990905762,2001-04-24
8.879766464233398,2001-04-25
8.887113571166992,2001-04-26
8.989856719970703,2001-04-27
9.154969215393066,2001-04-30
9.026544570922852,2001-05-01
8.989856719970703,2001-05-02
8.850419998168945,2001-05-03
8.87610149383545,2001-05-04
8.865087509155273,2001-05-07
8.828399658203125,2001-05-08
8.772191047668457,2001-05-09
8.730975151062012,2001-05-10
8.817157745361328,2001-05-11
8.824655532836914,2001-05-14
8.952056884765625,2001-05-15
8.907092094421387,2001-05-16
8.937067031860352,2001-05-17
8.918333053588867,2001-05-18
8.96704387664795,2001-05-21
9.083209037780762,2001-05-22
9.071964263916016,2001-05-23
9.086956977844238,2001-05-24
9.041988372802734,2001-05-25
9.056979179382324,2001-05-29
9.015761375427246,2001-05-30
9.071964263916016,2001-05-31
9.225608825683594,2001-06-01
9.293048858642578,2001-06-04
9.461676597595215,2001-06-05
9.454178810119629,2001-06-06
9.472917556762695,2001-06-07
9.461676597595215,2001-06-08
9.41296100616455,2001-06-11
9.499150276184082,2001-06-12
9.514139175415039,2001-06-13
9.51038646697998,2001-06-14
9.499150276184082,2001-06-15
9.442941665649414,2001-06-18
9.439193725585938,2001-06-19
9.529122352600098,2001-06-20
9.51038646697998,2001-06-21
9.529122352600098,2001-06-22
9.461676597595215,2001-06-25
9.484159469604492,2001-06-26
9.536622047424316,2001-06-27
9.529122352600098,2001-06-28
9.517879486083984,2001-06-29
9.450434684753418,2001-07-02
9.547863006591797,2001-07-03
9.491656303405762,2001-07-05
9.472917556762695,2001-07-06
9.420455932617188,2001-07-09
9.367996215820312,2001-07-10
9.40546989440918,2001-07-11
9.40546989440918,2001-07-12
9.41296100616455,2001-07-13
9.442941665649414,2001-07-16
9.574090957641602,2001-07-17
9.536622047424316,2001-07-18
9.5928316116333,2001-07-19
9.555356979370117,2001-07-20
9.517879486083984,2001-07-23
9.532870292663574,2001-07-24
9.544113159179688,2001-07-25
9.596574783325195,2001-07-26
9.6040678024292,2001-07-27
9.652786254882812,2001-07-30
9.637794494628906,2001-07-31
9.5928316116333,2001-08-01
9.611564636230469,2001-08-02
9.667774200439453,2001-08-03
9.731472969055176,2001-08-06
9.813912391662598,2001-08-07
9.765201568603516,2001-08-08
9.74609375,2001-08-09
9.669684410095215,2001-08-10
9.719356536865234,2001-08-13
9.738459587097168,2001-08-14
9.734636306762695,2001-08-15
9.872176170349121,2001-08-16
9.841609954833984,2001-08-17
9.93330192565918,2001-08-20
9.97150993347168,2001-08-21
9.97150993347168,2001-08-22
10.047916412353516,2001-08-23
9.994428634643555,2001-08-24
9.982965469360352,2001-08-27
9.956226348876953,2001-08-28
9.74609375,2001-08-29
9.734636306762695,2001-08-30
9.734636306762695,2001-08-31
9.73081111907959,2001-09-04
9.74991512298584,2001-09-05
9.642943382263184,2001-09-06
9.589456558227539,2001-09-07
9.589456558227539,2001-09-10
9.329662322998047,2001-09-17
9.241791725158691,2001-09-18
9.180665969848633,2001-09-19
9.09278678894043,2001-09-20
8.790972709655762,2001-09-21
9.085151672363281,2001-09-24
9.06222915649414,2001-09-25
9.383147239685059,2001-09-26
9.551250457763672,2001-09-27
9.837787628173828,2001-09-28
9.665865898132324,2001-10-01
9.814866065979004,2001-10-02
9.532148361206055,2001-10-03
9.662047386169434,2001-10-04
9.711715698242188,2001-10-05
9.742280006408691,2001-10-08
9.704070091247559,2001-10-09
9.734636306762695,2001-10-10
9.818685531616211,2001-10-11
9.74991512298584,2001-10-12
9.837787628173828,2001-10-15
9.833969116210938,2001-10-16
9.78048324584961,2001-10-17
9.723174095153809,2001-10-18
9.696427345275879,2001-10-19
9.669684410095215,2001-10-22
9.635300636291504,2001-10-23
9.577997207641602,2001-10-24
9.612381935119629,2001-10-25
9.574173927307129,2001-10-26
9.547430992126465,2001-10-29
9.513045310974121,2001-10-30
9.45573902130127,2001-10-31
9.635300636291504,2001-11-01
9.608558654785156,2001-11-02
9.757560729980469,2001-11-05
9.93330192565918,2001-11-06
9.894344329833984,2001-11-07
9.93330192565918,2001-11-08
9.956673622131348,2001-11-09
9.956673622131348,2001-11-12
9.929408073425293,2001-11-13
9.991735458374023,2001-11-14
10.011211395263672,2001-11-15
9.952776908874512,2001-11-16
9.90603256225586,2001-11-19
9.925512313842773,2001-11-20
10.00731086730957,2001-11-21
10.089115142822266,2001-11-23
10.128073692321777,2001-11-26
10.08132553100586,2001-11-27
10.104697227478027,2001-11-28
10.287784576416016,2001-11-29
10.128073692321777,2001-11-30
10.194294929504395,2001-12-03
10.4864501953125,2001-12-04
10.52151107788086,2001-12-05
10.59162712097168,2001-12-06
10.525406837463379,2001-12-07
10.365693092346191,2001-12-10
10.365693092346191,2001-12-11
10.346212387084961,2001-12-12
10.283889770507812,2001-12-13
10.342321395874023,2001-12-14
10.5955228805542,2001-12-17
10.704595565795898,2001-12-18
10.642267227172852,2001-12-19
10.517614364624023,2001-12-20
10.439705848693848,2001-12-21
10.517614364624023,2001-12-24
10.517614364624023,2001-12-26
10.57604694366455,2001-12-27
10.650057792663574,2001-12-28
10.809768676757812,2001-12-31
10.55656623840332,2002-01-02
10.75913143157959,2002-01-03
10.770813941955566,2002-01-04
10.813668251037598,2002-01-07
10.829242706298828,2002-01-08
10.825356483459473,2002-01-09
10.833147048950195,2002-01-10
10.833147048950195,2002-01-11
10.907154083251953,2002-01-14
10.946110725402832,2002-01-15
10.92663288116455,2002-01-16
11.140877723693848,2002-01-17
10.985064506530762,2002-01-18
10.946110725402832,2002-01-22
10.973374366760254,2002-01-23
11.016226768493652,2002-01-24
10.965584754943848,2002-01-25
10.942214012145996,2002-01-28
10.981169700622559,2002-01-29
11.179837226867676,2002-01-30
11.179837226867676,2002-01-31
11.218788146972656,2002-02-01
11.199316024780273,2002-02-04
11.238265037536621,2002-02-05
11.199316024780273,2002-02-06
11.179837226867676,2002-02-07
11.160002708435059,2002-02-08
11.342432975769043,2002-02-11
11.350363731384277,2002-02-12
11.334505081176758,2002-02-13
11.271049499511719,2002-02-14
11.306744575500488,2002-02-15
11.2631196975708,2002-02-19
11.354340553283691,2002-02-20
11.223456382751465,2002-02-21
11.302774429321289,2002-02-22
11.294843673706055,2002-02-25
11.2631196975708,2002-02-26
11.314676284790039,2002-02-27
11.223456382751465,2002-02-28
11.223456382751465,2002-03-01
11.417787551879883,2002-03-04
11.461413383483887,2002-03-05
11.481241226196289,2002-03-06
11.54073715209961,2002-03-07
11.57245922088623,2002-03-08
11.350363731384277,2002-03-11
11.397961616516113,2002-03-12
11.441584587097168,2002-03-13
11.54073715209961,2002-03-14
11.588319778442383,2002-03-15
11.532798767089844,2002-03-18
11.639874458312988,2002-03-19
11.580388069152832,2002-03-20
11.699366569519043,2002-03-21
11.600218772888184,2002-03-22
11.580388069152832,2002-03-25
11.608144760131836,2002-03-26
11.57245922088623,2002-03-27
11.508999824523926,2002-03-28
11.580388069152832,2002-04-01
11.481241226196289,2002-04-02
11.393990516662598,2002-04-03
11.338465690612793,2002-04-04
11.44951343536377,2002-04-05
11.50107192993164,2002-04-08
11.560561180114746,2002-04-09
11.659703254699707,2002-04-10
11.651773452758789,2002-04-11
11.758853912353516,2002-04-12
11.739025115966797,2002-04-15
11.758853912353516,2002-04-16
11.699366569519043,2002-04-17
11.679539680480957,2002-04-18
11.620044708251953,2002-04-19
11.560561180114746,2002-04-22
11.469345092773438,2002-04-23
11.544699668884277,2002-04-24
11.600218772888184,2002-04-25
11.508999824523926,2002-04-26
11.552626609802246,2002-04-29
11.659703254699707,2002-04-30
11.814373970031738,2002-05-01
11.97697639465332,2002-05-02
11.97697639465332,2002-05-03
11.9373197555542,2002-05-06
11.858002662658691,2002-05-07
11.893692016601562,2002-05-08
11.760557174682617,2002-05-09
11.542693138122559,2002-05-10
11.619344711303711,2002-05-13
11.619344711303711,2002-05-14
11.792824745178223,2002-05-15
11.841245651245117,2002-05-16
11.821076393127441,2002-05-17
11.821076393127441,2002-05-20
11.780725479125977,2002-05-21
11.687933921813965,2002-05-22
11.881591796875,2002-05-23
11.861417770385742,2002-05-24
11.780725479125977,2002-05-28
11.861417770385742,2002-05-29
11.837213516235352,2002-05-30
11.845280647277832,2002-05-31
11.901766777038574,2002-06-03
11.881591796875,2002-06-04
11.861417770385742,2002-06-05
11.841245651245117,2002-06-06
11.808972358703613,2002-06-07
11.800899505615234,2002-06-10
11.853349685668945,2002-06-11
11.821076393127441,2002-06-12
11.73231315612793,2002-06-13
11.841245651245117,2002-06-14
12.164007186889648,2002-06-17
12.099454879760742,2002-06-18
12.063140869140625,2002-06-19
12.022796630859375,2002-06-20
12.204351425170898,2002-06-21
12.192249298095703,2002-06-24
12.192249298095703,2002-06-25
12.119622230529785,2002-06-26
12.030867576599121,2002-06-27
11.962278366088867,2002-06-28
12.11558723449707,2002-07-01
12.28907585144043,2002-07-02
12.192249298095703,2002-07-03
12.426243782043457,2002-07-05
12.026830673217773,2002-07-08
12.103485107421875,2002-07-09
11.881591796875,2002-07-10
11.792824745178223,2002-07-11
11.748454093933105,2002-07-12
11.861417770385742,2002-07-15
11.962278366088867,2002-07-16
11.881591796875,2002-07-17
11.6395263671875,2002-07-18
11.498312950134277,2002-07-19
11.30869197845459,2002-07-22
10.81245231628418,2002-07-23
10.917346954345703,2002-07-24
11.498312950134277,2002-07-25
11.752486228942871,2002-07-26
12.607797622680664,2002-07-29
12.611834526062012,2002-07-30
12.708663940429688,2002-07-31
12.49483585357666,2002-08-01
12.446416854858398,2002-08-02
12.18418025970459,2002-08-05
12.079279899597168,2002-08-06
12.264869689941406,2002-08-07
12.345560073852539,2002-08-08
12.389932632446289,2002-08-09
12.466591835021973,2002-08-12
12.446416854858398,2002-08-13
12.466591835021973,2002-08-14
12.50693416595459,2002-08-15
12.636035919189453,2002-08-16
12.660652160644531,2002-08-19
12.537607192993164,2002-08-20
12.701661109924316,2002-08-21
12.619637489318848,2002-08-22
12.611431121826172,2002-08-23
12.746776580810547,2002-08-26
12.726262092590332,2002-08-27
13.042067527770996,2002-08-28
12.837004661560059,2002-08-29
13.021561622619629,2002-08-30
12.869811058044434,2002-09-03
12.919029235839844,2002-09-04
12.685256004333496,2002-09-05
12.775485038757324,2002-09-06
12.734477996826172,2002-09-09
12.713963508605957,2002-09-10
12.713963508605957,2002-09-11
12.672951698303223,2002-09-12
12.677055358886719,2002-09-13
12.603230476379395,2002-09-16
12.549921035766602,2002-09-17
12.574520111083984,2002-09-18
12.508903503417969,2002-09-19
12.549921035766602,2002-09-20
12.541709899902344,2002-09-23
12.488395690917969,2002-09-24
12.406366348266602,2002-09-25
12.508903503417969,2002-09-26
12.549921035766602,2002-09-27
12.713963508605957,2002-09-30
12.590928077697754,2002-10-01
12.586822509765625,2002-10-02
12.55811882019043,2002-10-03
12.508903503417969,2002-10-04
12.418671607971191,2002-10-07
12.266926765441895,2002-10-08
11.99213695526123,2002-10-09
12.25462818145752,2002-10-10
12.554017066955566,2002-10-11
12.221811294555664,2002-10-14
12.541709899902344,2002-10-15
12.369462013244629,2002-10-16
12.488395690917969,2002-10-17
12.344852447509766,2002-10-18
12.430974960327148,2002-10-21
12.410470008850098,2002-10-22
12.398168563842773,2002-10-23
12.693456649780273,2002-10-24
12.775485038757324,2002-10-25
12.804193496704102,2002-10-28
12.623736381530762,2002-10-29
12.763177871704102,2002-10-30
12.820594787597656,2002-10-31
13.042067527770996,2002-11-01
13.13228988647461,2002-11-04
13.156902313232422,2002-11-05
13.08307933807373,2002-11-06
13.033864974975586,2002-11-07
12.87391471862793,2002-11-08
12.73857593536377,2002-11-11
12.89852237701416,2002-11-12
12.81649112701416,2002-11-13
12.947732925415039,2002-11-14
12.922725677490234,2002-11-15
12.914392471313477,2002-11-18
12.910216331481934,2002-11-19
12.847692489624023,2002-11-20
12.918556213378906,2002-11-21
12.82685375213623,2002-11-22
12.926898002624512,2002-11-25
12.818510055541992,2002-11-26
12.910216331481934,2002-11-27
12.8810396194458,2002-11-29
12.943574905395508,2002-12-02
12.860196113586426,2002-12-03
12.98525333404541,2002-12-04
12.931066513061523,2002-12-05
12.956074714660645,2002-12-06
12.96441650390625,2002-12-09
13.006096839904785,2002-12-10
12.972748756408691,2002-12-11
12.914392471313477,2002-12-12
12.931066513061523,2002-12-13
13.068632125854492,2002-12-16
13.035282135009766,2002-12-17
12.981088638305664,2002-12-18
12.947744369506836,2002-12-19
13.026936531066895,2002-12-20
13.11031436920166,2002-12-23
13.26871395111084,2002-12-24
13.29373550415039,2002-12-26
13.318748474121094,2002-12-27
13.360433578491211,2002-12-30
13.50633430480957,2002-12-31
13.527176856994629,2003-01-02
13.527176856994629,2003-01-03
13.602211952209473,2003-01-06
13.464648246765137,2003-01-07
13.343755722045898,2003-01-08
13.322914123535156,2003-01-09
13.277056694030762,2003-01-10
13.214529991149902,2003-01-13
13.160333633422852,2003-01-14
13.231212615966797,2003-01-15
13.101980209350586,2003-01-16
12.993590354919434,2003-01-17
12.960243225097656,2003-01-21
12.914392471313477,2003-01-22
12.914392471313477,2003-01-23
12.868538856506348,2003-01-24
12.755989074707031,2003-01-27
12.755989074707031,2003-01-28
12.90188217163086,2003-01-29
12.96441650390625,2003-01-30
13.206193923950195,2003-01-31
13.160333633422852,2003-02-03
13.197855949401855,2003-02-04
13.243708610534668,2003-02-05
13.385441780090332,2003-02-06
13.352095603942871,2003-02-07
13.31041145324707,2003-02-10
13.25204849243164,2003-02-11
13.210360527038574,2003-02-12
13.164506912231445,2003-02-13
13.253512382507324,2003-02-14
13.393381118774414,2003-02-18
13.410333633422852,2003-02-19
13.452718734741211,2003-02-20
13.664645195007324,2003-02-21
13.613783836364746,2003-02-24
13.702783584594727,2003-02-25
13.647686004638672,2003-02-26
13.668876647949219,2003-02-27
13.634971618652344,2003-02-28
13.668876647949219,2003-03-03
13.702783584594727,2003-03-04
13.719742774963379,2003-03-05
13.791797637939453,2003-03-06
13.779067039489746,2003-03-07
13.60529899597168,2003-03-10
13.736689567565918,2003-03-11
13.728212356567383,2003-03-12
13.83841323852539,2003-03-13
13.783315658569336,2003-03-14
13.957096099853516,2003-03-17
13.935903549194336,2003-03-18
14.037619590759277,2003-03-19
14.113907814025879,2003-03-20
14.15629768371582,2003-03-21
13.880797386169434,2003-03-24
13.88927936553955,2003-03-25
13.876562118530273,2003-03-26
13.808746337890625,2003-03-27
13.83418083190918,2003-03-28
13.96557331085205,2003-03-31
14.135107040405273,2003-04-01
14.143575668334961,2003-04-02
14.113907814025879,2003-04-03
14.007946968078613,2003-04-04
13.986760139465332,2003-04-07
14.245298385620117,2003-04-08
14.283451080322266,2003-04-09
14.190201759338379,2003-04-10
14.177483558654785,2003-04-11
14.325836181640625,2003-04-14
14.325836181640625,2003-04-15
14.393644332885742,2003-04-16
14.393644332885742,2003-04-17
14.444507598876953,2003-04-21
14.601336479187012,2003-04-22
14.495369911193848,2003-04-23
14.368216514587402,2003-04-24
14.300403594970703,2003-04-25
14.15629768371582,2003-04-28
14.15629768371582,2003-04-29
13.986760139465332,2003-04-30
14.08423900604248,2003-05-01
14.25801944732666,2003-05-02
14.474176406860352,2003-05-05
14.541990280151367,2003-05-06
14.402124404907227,2003-05-07
14.5801362991333,2003-05-08
14.664899826049805,2003-05-09
14.741196632385254,2003-05-12
14.720002174377441,2003-05-13
14.792057037353516,2003-05-14
14.245298385620117,2003-05-15
14.363978385925293,2003-05-16
14.484504699707031,2003-05-19
14.493109703063965,2003-05-20
14.596417427062988,2003-05-21
14.957990646362305,2003-05-22
14.781508445739746,2003-05-23
14.777204513549805,2003-05-27
14.617942810058594,2003-05-28
14.376891136169434,2003-05-29
14.626551628112793,2003-05-30
14.72125244140625,2003-06-02
14.630859375,2003-06-03
14.824562072753906,2003-06-04
14.80733871459961,2003-06-05
14.957990646362305,2003-06-06
15.001039505004883,2003-06-09
15.259305953979492,2003-06-10
15.302347183227539,2003-06-11
14.828864097595215,2003-06-12
14.570592880249023,2003-06-13
14.64377212524414,2003-06-16
14.312324523925781,2003-06-17
14.015317916870117,2003-06-18
14.871901512145996,2003-06-19
14.89342975616455,2003-06-20
14.639466285705566,2003-06-23
14.605027198791504,2003-06-24
14.596417427062988,2003-06-25
14.78581428527832,2003-06-26
14.962300300598145,2003-06-27
15.05699634552002,2003-06-30
15.164599418640137,2003-07-01
15.280830383300781,2003-07-02
15.298039436340332,2003-07-03
15.45300006866455,2003-07-07
15.409965515136719,2003-07-08
15.397056579589844,2003-07-09
15.143083572387695,2003-07-10
15.315264701843262,2003-07-11
15.431482315063477,2003-07-14
15.388439178466797,2003-07-15
15.216259956359863,2003-07-16
15.04839038848877,2003-07-17
15.04408073425293,2003-07-18
15.001039505004883,2003-07-21
15.074217796325684,2003-07-22
15.035469055175781,2003-07-23
15.1732177734375,2003-07-24
15.354011535644531,2003-07-25
15.276521682739258,2003-07-28
15.448705673217773,2003-07-29
15.711276054382324,2003-07-30
15.659623146057129,2003-07-31
15.560628890991211,2003-08-01
15.491744041442871,2003-08-04
15.440088272094727,2003-08-05
15.46160888671875,2003-08-06
15.487444877624512,2003-08-07
15.491744041442871,2003-08-08
15.517571449279785,2003-08-11
15.478832244873047,2003-08-12
15.409965515136719,2003-08-13
15.362608909606934,2003-08-14
15.254999160766602,2003-08-15
15.224870681762695,2003-08-18
15.354011535644531,2003-08-19
15.3453950881958,2003-08-20
15.259305953979492,2003-08-21
15.198148727416992,2003-08-22
15.106406211853027,2003-08-25
15.246201515197754,2003-08-26
15.342301368713379,2003-08-27
15.38598918914795,2003-08-28
15.41220760345459,2003-08-29
15.530158042907715,2003-09-02
15.683051109313965,2003-09-03
15.691781997680664,2003-09-04
15.687418937683105,2003-09-05
15.704888343811035,2003-09-08
15.691781997680664,2003-09-09
15.569475173950195,2003-09-10
15.661202430725098,2003-09-11
15.709260940551758,2003-09-12
15.639373779296875,2003-09-15
15.534523963928223,2003-09-16
15.521415710449219,2003-09-17
15.683051109313965,2003-09-18
15.814115524291992,2003-09-19
15.770419120788574,2003-09-22
15.792266845703125,2003-09-23
15.683051109313965,2003-09-24
15.800996780395508,2003-09-25
15.779156684875488,2003-09-26
15.8272123336792,2003-09-29
16.098066329956055,2003-09-30
15.94516658782959,2003-10-01
16.03253173828125,2003-10-02
16.076221466064453,2003-10-03
16.377649307250977,2003-10-06
16.303388595581055,2003-10-07
16.51307487487793,2003-10-08
16.64413070678711,2003-10-09
16.64413070678711,2003-10-10
16.64850425720215,2003-10-13
16.657236099243164,2003-10-14
16.438810348510742,2003-10-15
16.399499893188477,2003-10-16
16.15485191345215,2003-10-17
16.11991310119629,2003-10-20
16.080585479736328,2003-10-21
15.940796852111816,2003-10-22
15.875266075134277,2003-10-23
15.8272123336792,2003-10-24
15.914586067199707,2003-10-27
15.661202430725098,2003-10-28
15.949531555175781,2003-10-29
16.010690689086914,2003-10-30
16.198545455932617,2003-10-31
16.272804260253906,2003-11-03
16.163599014282227,2003-11-04
16.03253173828125,2003-11-05
16.24659538269043,2003-11-06
16.460649490356445,2003-11-07
16.51307487487793,2003-11-10
16.329599380493164,2003-11-11
16.539289474487305,2003-11-12
16.600440979003906,2003-11-13
16.831974029541016,2003-11-14
16.827547073364258,2003-11-17
16.8718318939209,2003-11-18
16.916114807128906,2003-11-19
16.916114807128906,2003-11-20
16.938264846801758,2003-11-21
16.960403442382812,2003-11-24
16.982542037963867,2003-11-25
17.181814193725586,2003-11-26
17.49179458618164,2003-11-28
17.624643325805664,2003-12-01
17.633502960205078,2003-12-02
17.65121841430664,2003-12-03
17.451942443847656,2003-12-04
17.29252052307129,2003-12-05
17.69107437133789,2003-12-08
17.713211059570312,2003-12-09
17.580360412597656,2003-12-10
17.598073959350586,2003-12-11
17.624643325805664,2003-12-12
17.478517532348633,2003-12-15
17.425371170043945,2003-12-16
17.36336898803711,2003-12-17
17.425371170043945,2003-12-18
17.505081176757812,2003-12-19
17.575929641723633,2003-12-22
17.350088119506836,2003-12-23
17.646787643432617,2003-12-24
17.67335319519043,2003-12-26
17.801774978637695,2003-12-29
17.72206687927246,2003-12-30
17.646787643432617,2003-12-31
17.615779876708984,2004-01-02
17.668930053710938,2004-01-05
17.58478546142578,2004-01-06
17.624643325805664,2004-01-07
17.75749397277832,2004-01-08
17.69107437133789,2004-01-09
17.482938766479492,2004-01-12
17.810638427734375,2004-01-13
17.779634475708008,2004-01-14
18.04533576965332,2004-01-15
17.78406524658203,2004-01-16
17.699932098388672,2004-01-20
17.668930053710938,2004-01-21
17.75749397277832,2004-01-22
17.73978042602539,2004-01-23
18.11176109313965,2004-01-26
18.133909225463867,2004-01-27
18.178180694580078,2004-01-28
18.46602439880371,2004-01-29
18.46602439880371,2004-01-30
18.776004791259766,2004-02-02
18.647586822509766,2004-02-03
18.37745475769043,2004-02-04
18.35088539123535,2004-02-05
18.935422897338867,2004-02-06
18.939908981323242,2004-02-09
18.944379806518555,2004-02-10
18.944379806518555,2004-02-11
18.805391311645508,2004-02-12
18.67535972595215,2004-02-13
18.59913444519043,2004-02-17
18.53636360168457,2004-02-18
18.67535972595215,2004-02-19
18.563261032104492,2004-02-20
18.572227478027344,2004-02-23
18.59913444519043,2004-02-24
18.73813819885254,2004-02-25
18.67535972595215,2004-02-26
18.809871673583984,2004-02-27
19.190998077392578,2004-03-01
19.43761444091797,2004-03-02
19.482454299926758,2004-03-03
19.55868148803711,2004-03-04
19.818748474121094,2004-03-05
19.877042770385742,2004-03-08
19.908428192138672,2004-03-09
19.482454299926758,2004-03-10
19.383808135986328,2004-03-11
19.5048828125,2004-03-12
19.522809982299805,2004-03-15
19.7200984954834,2004-03-16
19.88599967956543,2004-03-17
20.150548934936523,2004-03-18
20.258167266845703,2004-03-19
20.155044555664062,2004-03-22
20.379234313964844,2004-03-23
20.267135620117188,2004-03-24
20.40613555908203,2004-03-25
20.087783813476562,2004-03-26
20.199874877929688,2004-03-29
20.52720069885254,2004-03-30
20.95317268371582,2004-03-31
21.163904190063477,2004-04-01
20.845561981201172,2004-04-02
20.132617950439453,2004-04-05
19.09235954284668,2004-04-06
19.16858673095703,2004-04-07
18.567745208740234,2004-04-08
17.496103286743164,2004-04-12
17.375028610229492,2004-04-13
17.22706413269043,2004-04-14
17.58128547668457,2004-04-15
17.679935455322266,2004-04-16
17.881710052490234,2004-04-19
17.056678771972656,2004-04-20
17.16429328918457,2004-04-21
17.42435646057129,2004-04-22
17.294321060180664,2004-04-23
17.451251983642578,2004-04-26
17.715808868408203,2004-04-27
17.49161148071289,2004-04-28
17.173263549804688,2004-04-29
16.998384475708008,2004-04-30
16.9939022064209,2004-05-03
16.97148323059082,2004-05-04
16.545515060424805,2004-05-05
16.65761375427246,2004-05-06
16.0747013092041,2004-05-07
15.979133605957031,2004-05-10
16.20214080810547,2004-05-11
16.3159122467041,2004-05-12
16.3159122467041,2004-05-13
16.543481826782227,2004-05-14
16.625408172607422,2004-05-17
17.08051300048828,2004-05-18
16.657258987426758,2004-05-19
16.980390548706055,2004-05-20
17.089618682861328,2004-05-21
17.38545036315918,2004-05-24
17.735877990722656,2004-05-25
17.908824920654297,2004-05-26
18.05901336669922,2004-05-27
18.341184616088867,2004-05-28
18.136384963989258,2004-06-01
18.263818740844727,2004-06-02
18.322978973388672,2004-06-03
18.341184616088867,2004-06-04
18.55509376525879,2004-06-07
18.55509376525879,2004-06-08
18.500478744506836,2004-06-09
18.459516525268555,2004-06-10
18.113630294799805,2004-06-14
18.518680572509766,2004-06-15
18.614253997802734,2004-06-16
18.819047927856445,2004-06-17
18.89643669128418,2004-06-18
19.210451126098633,2004-06-21
19.26507568359375,2004-06-22
19.556346893310547,2004-06-23
19.574552536010742,2004-06-24
20.207168579101562,2004-06-25
19.838516235351562,2004-06-28
19.278728485107422,2004-06-29
19.524486541748047,2004-06-30
19.706539154052734,2004-07-01
20.134347915649414,2004-07-02
20.08427619934082,2004-07-06
20.125242233276367,2004-07-07
19.647367477416992,2004-07-08
19.60641098022461,2004-07-09
19.683778762817383,2004-07-12
19.51082992553711,2004-07-13
19.60641098022461,2004-07-14
19.96139144897461,2004-07-15
19.865825653076172,2004-07-16
20.184402465820312,2004-07-19
20.11614227294922,2004-07-20
20.134347915649414,2004-07-21
19.583656311035156,2004-07-22
19.478971481323242,2004-07-23
19.22865104675293,2004-07-26
19.31968879699707,2004-07-27
19.269624710083008,2004-07-28
19.22865104675293,2004-07-29
19.342445373535156,2004-07-30
19.65647315979004,2004-08-02
19.820316314697266,2004-08-03
20.075180053710938,2004-08-04
19.683778762817383,2004-08-05
19.53814697265625,2004-08-06
19.708642959594727,2004-08-09
19.63031005859375,2004-08-10
19.7501163482666,2004-08-11
19.399892807006836,2004-08-12
19.422943115234375,2004-08-13
19.63031005859375,2004-08-16
20.04503059387207,2004-08-17
20.48279571533203,2004-08-18
20.183263778686523,2004-08-19
20.89751625061035,2004-08-20
20.805349349975586,2004-08-23
21.13713836669922,2004-08-24
21.081844329833984,2004-08-25
21.058799743652344,2004-08-26
21.11870574951172,2004-08-27
