MRK,Date
0.4338172376155853,1979-02-07
0.43870043754577637,1979-02-08
0.4354446530342102,1979-02-09
0.4354446530342102,1979-02-12
0.44114261865615845,1979-02-13
0.4419563412666321,1979-02-14
0.43870043754577637,1979-02-15
0.42974749207496643,1979-02-16
0.4330032467842102,1979-02-20
0.4305611848831177,1979-02-21
0.4248640239238739,1979-02-22
0.42730557918548584,1979-02-23
0.4256778955459595,1979-02-26
0.4216083586215973,1979-02-27
0.4248640239238739,1979-02-28
0.4247000217437744,1979-03-01
0.4238801598548889,1979-03-02
0.42961907386779785,1979-03-05
0.42961907386779785,1979-03-06
0.4353581666946411,1979-03-07
0.43699803948402405,1979-03-08
0.43945765495300293,1979-03-09
0.4361782670021057,1979-03-12
0.4361782670021057,1979-03-13
0.4312592148780823,1979-03-14
0.4312592148780823,1979-03-15
0.43453845381736755,1979-03-16
0.43781813979148865,1979-03-19
0.43699803948402405,1979-03-20
0.440277636051178,1979-03-21
0.44765639305114746,1979-03-22
0.44601666927337646,1979-03-23
0.4361782670021057,1979-03-26
0.4451969861984253,1979-03-27
0.43945765495300293,1979-03-28
0.4312592148780823,1979-03-29
0.43289870023727417,1979-03-30
0.4287993609905243,1979-04-02
0.4353581666946411,1979-04-03
0.4410977363586426,1979-04-04
0.43781813979148865,1979-04-05
0.43945765495300293,1979-04-06
0.4386378228664398,1979-04-09
0.4419173300266266,1979-04-10
0.43453845381736755,1979-04-11
0.42961907386779785,1979-04-12
0.42715951800346375,1979-04-16
0.42961907386779785,1979-04-17
0.43453845381736755,1979-04-18
0.4361782670021057,1979-04-19
0.43289870023727417,1979-04-20
0.42797955870628357,1979-04-23
0.4320790767669678,1979-04-24
0.4353581666946411,1979-04-25
0.43945765495300293,1979-04-26
0.4451969861984253,1979-04-27
0.4492965340614319,1979-04-30
0.4492965340614319,1979-05-01
0.4451969861984253,1979-05-02
0.4435572326183319,1979-05-03
0.43781813979148865,1979-05-04
0.4287993609905243,1979-05-07
0.43453845381736755,1979-05-08
0.42961907386779785,1979-05-09
0.4197806119918823,1979-05-10
0.42797955870628357,1979-05-11
0.426339328289032,1979-05-14
0.4247000217437744,1979-05-15
0.4156810939311981,1979-05-16
0.4255196154117584,1979-05-17
0.422240287065506,1979-05-18
0.42306044697761536,1979-05-21
0.42306044697761536,1979-05-22
0.42142027616500854,1979-05-23
0.41650089621543884,1979-05-24
0.42129215598106384,1979-05-25
0.41964006423950195,1979-05-29
0.41385769844055176,1979-05-30
0.41468366980552673,1979-05-31
0.41468366980552673,1979-06-01
0.41716206073760986,1979-06-04
0.42129215598106384,1979-06-05
0.43120503425598145,1979-06-06
0.4345094561576843,1979-06-07
0.43037885427474976,1979-06-08
0.4353354573249817,1979-06-11
0.43946558237075806,1979-06-12
0.438639372587204,1979-06-13
0.4345094561576843,1979-06-14
0.4353354573249817,1979-06-15
0.43120503425598145,1979-06-18
0.43285703659057617,1979-06-19
0.4279007911682129,1979-06-20
0.42955273389816284,1979-06-21
0.43037885427474976,1979-06-22
0.43285703659057617,1979-06-25
0.4279007911682129,1979-06-26
0.433682918548584,1979-06-27
0.433682918548584,1979-06-28
0.4460740387439728,1979-06-29
0.43285703659057617,1979-07-02
0.44276970624923706,1979-07-03
0.44029146432876587,1979-07-05
0.4477263391017914,1979-07-06
0.453508585691452,1979-07-09
0.45433488488197327,1979-07-10
0.453508585691452,1979-07-11
0.4460740387439728,1979-07-12
0.4460740387439728,1979-07-13
0.44855213165283203,1979-07-16
0.438639372587204,1979-07-17
0.4411175549030304,1979-07-18
0.4369872510433197,1979-07-19
0.43946558237075806,1979-07-20
0.4353354573249817,1979-07-23
0.4353354573249817,1979-07-24
0.4411175549030304,1979-07-25
0.4452477991580963,1979-07-26
0.43781334161758423,1979-07-27
0.43781334161758423,1979-07-30
0.43781334161758423,1979-07-31
0.44029146432876587,1979-08-01
0.438639372587204,1979-08-02
0.43285703659057617,1979-08-03
0.43616142868995667,1979-08-06
0.4411175549030304,1979-08-07
0.4460740387439728,1979-08-08
0.4460740387439728,1979-08-09
0.4452477991580963,1979-08-10
0.4551606774330139,1979-08-13
0.45681312680244446,1979-08-14
0.46589961647987366,1979-08-15
0.4692035913467407,1979-08-16
0.4700298309326172,1979-08-17
0.4700298309326172,1979-08-20
0.470856249332428,1979-08-21
0.46837711334228516,1979-08-22
0.4625954031944275,1979-08-23
0.4592907726764679,1979-08-24
0.4609431028366089,1979-08-27
0.4625954031944275,1979-08-28
0.46424761414527893,1979-08-29
0.46424761414527893,1979-08-30
0.46241751313209534,1979-08-31
0.4574277400970459,1979-09-04
0.45077434182167053,1979-09-05
0.44412070512771606,1979-09-06
0.44911104440689087,1979-09-07
0.44994255900382996,1979-09-10
0.44245728850364685,1979-09-11
0.4399621784687042,1979-09-12
0.4407937824726105,1979-09-13
0.44245728850364685,1979-09-14
0.44578373432159424,1979-09-17
0.4407937824726105,1979-09-18
0.44245728850364685,1979-09-19
0.44412070512771606,1979-09-20
0.44994255900382996,1979-09-21
0.44994255900382996,1979-09-24
0.45243722200393677,1979-09-25
0.4590910077095032,1979-09-26
0.4590910077095032,1979-09-27
0.4574277400970459,1979-09-28
0.45326945185661316,1979-10-01
0.4715658128261566,1979-10-02
0.467407763004303,1979-10-03
0.4690714180469513,1979-10-04
0.4690714180469513,1979-10-05
0.4640810787677765,1979-10-08
0.45077434182167053,1979-10-09
0.43913060426712036,1979-10-10
0.43580350279808044,1979-10-11
0.43580350279808044,1979-10-12
0.43330851197242737,1979-10-15
0.43746721744537354,1979-10-16
0.43913060426712036,1979-10-17
0.4399621784687042,1979-10-18
0.4299822151660919,1979-10-19
0.43330851197242737,1979-10-22
0.4299822151660919,1979-10-23
0.4308135509490967,1979-10-24
0.4316450357437134,1979-10-25
0.43746721744537354,1979-10-26
0.43580350279808044,1979-10-29
0.4449523091316223,1979-10-30
0.4399621784687042,1979-10-31
0.44245728850364685,1979-11-01
0.44245728850364685,1979-11-02
0.43913060426712036,1979-11-05
0.43580350279808044,1979-11-06
0.43330851197242737,1979-11-07
0.4316450357437134,1979-11-08
0.4399621784687042,1979-11-09
0.4557642340660095,1979-11-12
0.45160597562789917,1979-11-13
0.45825907588005066,1979-11-14
0.46241751313209534,1979-11-15
0.4574277400970459,1979-11-16
0.4557642340660095,1979-11-19
0.45992282032966614,1979-11-20
0.46241751313209534,1979-11-21
0.47073447704315186,1979-11-23
0.4865367114543915,1979-11-26
0.48570510745048523,1979-11-27
0.4915265738964081,1979-11-28
0.48820000886917114,1979-11-29
0.4815463721752167,1979-11-30
0.47953441739082336,1979-12-03
0.48540303111076355,1979-12-04
0.48372626304626465,1979-12-05
0.49294817447662354,1979-12-06
0.493786484003067,1979-12-07
0.49127158522605896,1979-12-10
0.4862412214279175,1979-12-11
0.4820498824119568,1979-12-12
0.48121145367622375,1979-12-13
0.49294817447662354,1979-12-14
0.49127158522605896,1979-12-17
0.4845646321773529,1979-12-18
0.4828876852989197,1979-12-19
0.4887562394142151,1979-12-20
0.49294817447662354,1979-12-21
0.4887562394142151,1979-12-24
0.4862412214279175,1979-12-26
0.49210983514785767,1979-12-27
0.490433007478714,1979-12-28
0.4845646321773529,1979-12-31
0.474504292011261,1980-01-02
0.48121145367622375,1980-01-03
0.4845646321773529,1980-01-04
0.4887562394142151,1980-01-07
0.5030080676078796,1980-01-08
0.4996546506881714,1980-01-09
0.5046848058700562,1980-01-10
0.489594966173172,1980-01-11
0.49294817447662354,1980-01-14
0.487917959690094,1980-01-15
0.48707956075668335,1980-01-16
0.4761812686920166,1980-01-17
0.47282788157463074,1980-01-18
0.47366610169410706,1980-01-21
0.46947434544563293,1980-01-22
0.47115111351013184,1980-01-23
0.47115111351013184,1980-01-24
0.46947434544563293,1980-01-25
0.4669590890407562,1980-01-28
0.4619291424751282,1980-01-29
0.4677978754043579,1980-01-30
0.4594143331050873,1980-01-31
0.4535459280014038,1980-02-01
0.45773738622665405,1980-02-04
0.45857545733451843,1980-02-05
0.45773738622665405,1980-02-06
0.4451621472835541,1980-02-07
0.4426475465297699,1980-02-08
0.45103105902671814,1980-02-11
0.46276751160621643,1980-02-12
0.45019251108169556,1980-02-13
0.4493542015552521,1980-02-14
0.4409707486629486,1980-02-15
0.4342641234397888,1980-02-19
0.45103105902671814,1980-02-20
0.4359404444694519,1980-02-21
0.4376172125339508,1980-02-22
0.4359404444694519,1980-02-25
0.4300720989704132,1980-02-26
0.41581985354423523,1980-02-27
0.41040468215942383,1980-02-28
0.4290210008621216,1980-02-29
0.4214051365852356,1980-03-03
0.4129430949687958,1980-03-04
0.4061736762523651,1980-03-05
0.3977116346359253,1980-03-06
0.4087120592594147,1980-03-07
0.4188666343688965,1980-03-10
0.428174763917923,1980-03-11
0.41717424988746643,1980-03-12
0.4230978190898895,1980-03-13
0.4188666343688965,1980-03-14
0.4087120592594147,1980-03-17
0.423943430185318,1980-03-18
0.42055878043174744,1980-03-19
0.41971251368522644,1980-03-20
0.41802024841308594,1980-03-21
0.41125065088272095,1980-03-24
0.4256362020969391,1980-03-25
0.41971251368522644,1980-03-26
0.4247899651527405,1980-03-27
0.4366370141506195,1980-03-28
0.4569453299045563,1980-03-31
0.4586378335952759,1980-04-01
0.46117642521858215,1980-04-02
0.4620222747325897,1980-04-03
0.44509878754615784,1980-04-07
0.44594472646713257,1980-04-08
0.45440682768821716,1980-04-09
0.45525333285331726,1980-04-10
0.4484832286834717,1980-04-11
0.4408676326274872,1980-04-14
0.44255995750427246,1980-04-15
0.44340619444847107,1980-04-16
0.44340619444847107,1980-04-17
0.434944212436676,1980-04-18
0.43071311712265015,1980-04-21
0.45440682768821716,1980-04-22
0.4518684148788452,1980-04-23
0.4569453299045563,1980-04-24
0.4586378335952759,1980-04-25
0.46033015847206116,1980-04-28
0.4586378335952759,1980-04-29
0.45948389172554016,1980-04-30
0.4535605311393738,1980-05-01
0.4535605311393738,1980-05-02
0.4586378335952759,1980-05-05
0.47048431634902954,1980-05-06
0.468792200088501,1980-05-07
0.47217702865600586,1980-05-08
0.4670996069908142,1980-05-09
0.4662533402442932,1980-05-12
0.4662533402442932,1980-05-13
0.47048431634902954,1980-05-14
0.47217702865600586,1980-05-15
0.47725433111190796,1980-05-16
0.473869264125824,1980-05-19
0.473869264125824,1980-05-20
0.48402342200279236,1980-05-21
0.48063886165618896,1980-05-22
0.47979217767715454,1980-05-23
0.48233145475387573,1980-05-27
0.4848695695400238,1980-05-28
0.48148515820503235,1980-05-29
0.48402342200279236,1980-05-30
0.4836820662021637,1980-06-02
0.4794173240661621,1980-06-03
0.48624202609062195,1980-06-04
0.4828292429447174,1980-06-05
0.49050700664520264,1980-06-06
0.48880085349082947,1980-06-09
0.48880085349082947,1980-06-10
0.4870946705341339,1980-06-11
0.4896540641784668,1980-06-12
0.4896540641784668,1980-06-13
0.48624202609062195,1980-06-16
0.4870946705341339,1980-06-17
0.48794734477996826,1980-06-18
0.4828292429447174,1980-06-19
0.4828292429447174,1980-06-20
0.4845356047153473,1980-06-23
0.4828292429447174,1980-06-24
0.4981846809387207,1980-06-25
0.49050700664520264,1980-06-26
0.48794734477996826,1980-06-27
0.4828292429447174,1980-06-30
0.4896540641784668,1980-07-01
0.4913596212863922,1980-07-02
0.4981846809387207,1980-07-03
0.4998908042907715,1980-07-07
0.503303050994873,1980-07-08
0.503303050994873,1980-07-09
0.4998908042907715,1980-07-10
0.49647802114486694,1980-07-11
0.5118330121040344,1980-07-14
0.5118330121040344,1980-07-15
0.5152454972267151,1980-07-16
0.5152454972267151,1980-07-17
0.518657922744751,1980-07-18
0.5323066115379333,1980-07-21
0.5203636884689331,1980-07-22
0.5212169885635376,1980-07-23
0.5178046226501465,1980-07-24
0.5135393142700195,1980-07-25
0.519510805606842,1980-07-28
0.5237761735916138,1980-07-29
0.5237761735916138,1980-07-30
0.5271881818771362,1980-07-31
0.5271881818771362,1980-08-01
0.5323066115379333,1980-08-04
0.5288940668106079,1980-08-05
0.5237761735916138,1980-08-06
0.5288940668106079,1980-08-07
0.5340123176574707,1980-08-08
0.5374246835708618,1980-08-11
0.5323066115379333,1980-08-12
0.5323066115379333,1980-08-13
0.536571741104126,1980-08-14
0.5433960556983948,1980-08-15
0.5340123176574707,1980-08-18
0.5271881818771362,1980-08-19
0.5323066115379333,1980-08-20
0.5442497730255127,1980-08-21
0.5416903495788574,1980-08-22
0.5374246835708618,1980-08-25
0.5357189178466797,1980-08-26
0.5306004285812378,1980-08-27
0.5271881818771362,1980-08-28
0.5208286643028259,1980-08-29
0.5251254439353943,1980-09-02
0.5311419367790222,1980-09-03
0.5371581315994263,1980-09-04
0.5354391932487488,1980-09-05
0.5311419367790222,1980-09-08
0.5294229984283447,1980-09-09
0.5320011377334595,1980-09-10
0.533720076084137,1980-09-11
0.5277040004730225,1980-09-12
0.5259853601455688,1980-09-15
0.5371581315994263,1980-09-16
0.546612024307251,1980-09-17
0.5448934435844421,1980-09-18
0.5517688393592834,1980-09-19
0.5586442351341248,1980-09-22
0.5552064180374146,1980-09-23
0.5586442351341248,1980-09-24
0.5603634715080261,1980-09-25
0.5595039129257202,1980-09-26
0.5414552092552185,1980-09-29
0.548331081867218,1980-09-30
0.5474712252616882,1980-10-01
0.548331081867218,1980-10-02
0.546612024307251,1980-10-03
0.5517688393592834,1980-10-06
0.548331081867218,1980-10-07
0.5509088039398193,1980-10-08
0.5448934435844421,1980-10-09
0.5380174517631531,1980-10-10
0.5405953526496887,1980-10-13
0.542314887046814,1980-10-14
0.5431743860244751,1980-10-15
0.5388774275779724,1980-10-16
0.5388774275779724,1980-10-17
0.5362985730171204,1980-10-20
0.5405953526496887,1980-10-21
0.5414552092552185,1980-10-22
0.52254718542099,1980-10-23
0.5122337937355042,1980-10-24
0.5173906087875366,1980-10-27
0.52254718542099,1980-10-28
0.5191096663475037,1980-10-29
0.502780020236969,1980-10-30
0.513952910900116,1980-10-31
0.52254718542099,1980-11-03
0.5328607559204102,1980-11-05
0.5242661237716675,1980-11-06
0.5242661237716675,1980-11-07
0.52254718542099,1980-11-10
0.5242661237716675,1980-11-11
0.5259853601455688,1980-11-12
0.5397360920906067,1980-11-13
0.5474712252616882,1980-11-14
0.546612024307251,1980-11-17
0.5552064180374146,1980-11-18
0.5526284575462341,1980-11-19
0.5500496625900269,1980-11-20
0.5552064180374146,1980-11-21
0.5500496625900269,1980-11-24
0.5448934435844421,1980-11-25
0.546612024307251,1980-11-26
0.546612024307251,1980-11-28
0.5320011377334595,1980-12-01
0.53910893201828,1980-12-02
0.536508321762085,1980-12-03
0.5339083671569824,1980-12-04
0.5321750044822693,1980-12-05
0.5200403928756714,1980-12-08
0.5217742323875427,1980-12-09
0.5157070159912109,1980-12-10
0.5148402452468872,1980-12-11
0.5183069705963135,1980-12-12
0.5252410769462585,1980-12-15
0.5226409435272217,1980-12-16
0.5113732814788818,1980-12-17
0.5235074758529663,1980-12-18
0.5339083671569824,1980-12-19
0.5547094941139221,1980-12-22
0.5512427091598511,1980-12-23
0.5460424423217773,1980-12-24
0.549509584903717,1980-12-26
0.5564433336257935,1980-12-29
0.5789782404899597,1980-12-30
0.587645411491394,1980-12-31
0.5963130593299866,1981-01-02
0.5945800542831421,1981-01-05
0.5945800542831421,1981-01-06
0.5850457549095154,1981-01-07
0.5867788791656494,1981-01-08
0.587645411491394,1981-01-09
0.5945800542831421,1981-01-12
0.5893791913986206,1981-01-13
0.5850457549095154,1981-01-14
0.5885125994682312,1981-01-15
0.5841787457466125,1981-01-16
0.5841787457466125,1981-01-19
0.5720446109771729,1981-01-20
0.5746448636054993,1981-01-21
0.5720446109771729,1981-01-22
0.5685780048370361,1981-01-23
0.5789782404899597,1981-01-26
0.5859123468399048,1981-01-27
0.5755115151405334,1981-01-28
0.5703108310699463,1981-01-29
0.5737782120704651,1981-01-30
0.5703108310699463,1981-02-02
0.5651103258132935,1981-02-03
0.5625105500221252,1981-02-04
0.5573100447654724,1981-02-05
0.5599098801612854,1981-02-06
0.5633769035339355,1981-02-09
0.5685780048370361,1981-02-10
0.5599098801612854,1981-02-11
0.5547094941139221,1981-02-12
0.5547094941139221,1981-02-13
0.5529764890670776,1981-02-17
0.5599098801612854,1981-02-18
0.5685780048370361,1981-02-19
0.5590435266494751,1981-02-20
0.5642443895339966,1981-02-23
0.5616436004638672,1981-02-24
0.5581768155097961,1981-02-25
0.5685780048370361,1981-02-26
0.5789782404899597,1981-02-27
0.5940033197402954,1981-03-02
0.5835205316543579,1981-03-03
0.5957505106925964,1981-03-04
0.5896356105804443,1981-03-05
0.5931298136711121,1981-03-06
0.5940033197402954,1981-03-09
0.5940033197402954,1981-03-10
0.5905091762542725,1981-03-11
0.5940033197402954,1981-03-12
0.597497284412384,1981-03-13
0.5940033197402954,1981-03-16
0.5913829207420349,1981-03-17
0.597497284412384,1981-03-18
0.5922562479972839,1981-03-19
0.6001181602478027,1981-03-20
0.6184625625610352,1981-03-23
0.6097267270088196,1981-03-24
0.6149678826332092,1981-03-25
0.6062325835227966,1981-03-26
0.5992444753646851,1981-03-27
0.5887619256973267,1981-03-30
0.5913829207420349,1981-03-31
0.6219566464424133,1981-04-01
0.6149678826332092,1981-04-02
0.6114735007286072,1981-04-03
0.6237035989761353,1981-04-06
0.6350595951080322,1981-04-07
0.6324391961097717,1981-04-08
0.6306918263435364,1981-04-09
0.6298182606697083,1981-04-10
0.628944456577301,1981-04-13
0.6280710697174072,1981-04-14
0.6350595951080322,1981-04-15
0.6516563296318054,1981-04-16
0.6691274046897888,1981-04-20
0.6586451530456543,1981-04-21
0.6464152336120605,1981-04-22
0.6420475244522095,1981-04-23
0.6534032821655273,1981-04-24
0.6499094367027283,1981-04-27
0.6446686387062073,1981-04-28
0.6455420851707458,1981-04-29
0.6359328627586365,1981-04-30
0.6359328627586365,1981-05-01
0.6184625625610352,1981-05-04
0.6097267270088196,1981-05-05
0.6175888776779175,1981-05-06
0.6228300333023071,1981-05-07
0.6254503726959229,1981-05-08
0.6271976232528687,1981-05-11
0.6385530829429626,1981-05-12
0.6280710697174072,1981-05-13
0.6333124041557312,1981-05-14
0.6499094367027283,1981-05-15
0.6665064692497253,1981-05-18
0.654277503490448,1981-05-19
0.6455420851707458,1981-05-20
0.639427125453949,1981-05-21
0.628944456577301,1981-05-22
0.6333124041557312,1981-05-26
0.654277503490448,1981-05-27
0.6804827451705933,1981-05-28
0.7023212909698486,1981-05-29
0.7192026972770691,1981-06-01
0.7060145139694214,1981-06-02
0.7060145139694214,1981-06-03
0.7042564153671265,1981-06-04
0.7016183137893677,1981-06-05
0.7024973034858704,1981-06-08
0.7200821042060852,1981-06-09
0.6963427662849426,1981-06-10
0.698980450630188,1981-06-11
0.700739324092865,1981-06-12
0.7042564153671265,1981-06-15
0.7104102969169617,1981-06-16
0.7086516618728638,1981-06-17
0.7042564153671265,1981-06-18
0.7051351070404053,1981-06-19
0.7051351070404053,1981-06-22
0.7024973034858704,1981-06-23
0.6981011033058167,1981-06-24
0.6981011033058167,1981-06-25
0.6822754740715027,1981-06-26
0.6664496660232544,1981-06-29
0.6506232619285583,1981-06-30
0.6541404128074646,1981-07-01
0.6506232619285583,1981-07-02
0.6488651037216187,1981-07-06
0.6488651037216187,1981-07-07
0.640951931476593,1981-07-08
0.6435897350311279,1981-07-09
0.6453480124473572,1981-07-10
0.6400728225708008,1981-07-13
0.6418310403823853,1981-07-14
0.6330386996269226,1981-07-15
0.6488651037216187,1981-07-16
0.6682080626487732,1981-07-17
0.6594157814979553,1981-07-20
0.6453480124473572,1981-07-21
0.632159948348999,1981-07-22
0.6277636289596558,1981-07-23
0.6383142471313477,1981-07-24
0.6462273001670837,1981-07-27
0.6383142471313477,1981-07-28
0.6330386996269226,1981-07-29
0.6435897350311279,1981-07-30
0.6488651037216187,1981-07-31
0.6515021324157715,1981-08-03
0.6523818373680115,1981-08-04
0.6435897350311279,1981-08-05
0.6356764435768127,1981-08-06
0.6163341403007507,1981-08-07
0.6207302808761597,1981-08-10
0.6295220851898193,1981-08-11
0.6277636289596558,1981-08-12
0.604904055595398,1981-08-13
0.604904055595398,1981-08-14
0.5802859663963318,1981-08-17
0.5899569392204285,1981-08-18
0.5987491607666016,1981-08-19
0.602266252040863,1981-08-20
0.5908364653587341,1981-08-21
0.5811650156974792,1981-08-24
0.5873194336891174,1981-08-25
0.5943536162376404,1981-08-26
0.5908364653587341,1981-08-27
0.5934740304946899,1981-08-28
0.5954235792160034,1981-08-31
0.5883352160453796,1981-09-01
0.5883352160453796,1981-09-02
0.5759304761886597,1981-09-03
0.5759304761886597,1981-09-04
0.5812469720840454,1981-09-08
0.5794745683670044,1981-09-09
0.5812469720840454,1981-09-10
0.5847911834716797,1981-09-11
0.5821324586868286,1981-09-14
0.5750443935394287,1981-09-15
0.5759304761886597,1981-09-16
0.5723861455917358,1981-09-17
0.5732721090316772,1981-09-18
0.5883352160453796,1981-09-21
0.5998536944389343,1981-09-22
0.5989676713943481,1981-09-23
0.5954235792160034,1981-09-24
0.5839053988456726,1981-09-25
0.5980815887451172,1981-09-28
0.5989676713943481,1981-09-29
0.6016259789466858,1981-09-30
0.6007398962974548,1981-10-01
0.5794745683670044,1981-10-02
0.5697283744812012,1981-10-05
0.5803608298301697,1981-10-06
0.5980815887451172,1981-10-07
0.6060557961463928,1981-10-08
0.609600305557251,1981-10-09
0.6069421768188477,1981-10-12
0.6069421768188477,1981-10-13
0.5963097810745239,1981-10-14
0.6016259789466858,1981-10-15
0.5821324586868286,1981-10-16
0.5865634679794312,1981-10-19
0.5856768488883972,1981-10-20
0.5901073813438416,1981-10-21
0.5901073813438416,1981-10-22
0.5856768488883972,1981-10-23
0.5839053988456726,1981-10-26
0.5847911834716797,1981-10-27
0.5759304761886597,1981-10-28
0.5546650886535645,1981-10-29
0.5661841630935669,1981-10-30
0.5715004205703735,1981-11-02
0.5670701861381531,1981-11-03
0.5546650886535645,1981-11-04
0.5493491291999817,1981-11-05
0.5422608256340027,1981-11-06
0.5528931617736816,1981-11-09
0.5590958595275879,1981-11-10
0.5644117593765259,1981-11-11
0.5590958595275879,1981-11-12
0.5670701861381531,1981-11-13
0.5617536902427673,1981-11-16
0.570614218711853,1981-11-17
0.5688419938087463,1981-11-18
0.562639594078064,1981-11-19
0.570614218711853,1981-11-20
0.5688419938087463,1981-11-23
0.5803608298301697,1981-11-24
0.5909932255744934,1981-11-25
0.6113722920417786,1981-11-27
0.6069421768188477,1981-11-30
0.6065846085548401,1981-12-01
0.6003312468528748,1981-12-02
0.5967580676078796,1981-12-03
0.6065846085548401,1981-12-04
0.6047981381416321,1981-12-07
0.6119452118873596,1981-12-08
0.6173049807548523,1981-12-09
0.627131998538971,1981-12-10
0.6262384653091431,1981-12-11
0.6173049807548523,1981-12-14
0.6164118051528931,1981-12-15
0.6047981381416321,1981-12-16
0.6083714365959167,1981-12-17
0.6074776649475098,1981-12-18
0.6039050221443176,1981-12-21
0.5967580676078796,1981-12-22
0.5913980007171631,1981-12-23
0.5967580676078796,1981-12-24
0.5976515412330627,1981-12-28
0.5976515412330627,1981-12-29
0.6039050221443176,1981-12-30
0.6056913733482361,1981-12-31
0.6110517978668213,1982-01-04
0.5994381904602051,1982-01-05
0.5940777659416199,1982-01-06
0.5931849479675293,1982-01-07
0.6003312468528748,1982-01-08
0.5860376358032227,1982-01-11
0.5833580493927002,1982-01-12
0.574424147605896,1982-01-13
0.5771040916442871,1982-01-14
0.5788905024528503,1982-01-15
0.5905044078826904,1982-01-18
0.5896111130714417,1982-01-19
0.5887181162834167,1982-01-20
0.5896111130714417,1982-01-21
0.577997624874115,1982-01-22
0.5815712809562683,1982-01-25
0.5869312286376953,1982-01-26
0.5788905024528503,1982-01-27
0.5949713587760925,1982-01-28
0.6047981381416321,1982-01-29
0.6003312468528748,1982-02-01
0.6003312468528748,1982-02-02
0.5949713587760925,1982-02-03
0.5931849479675293,1982-02-04
0.598544716835022,1982-02-05
0.5913980007171631,1982-02-08
0.5896111130714417,1982-02-09
0.5967580676078796,1982-02-10
0.598544716835022,1982-02-11
0.5949713587760925,1982-02-12
0.6012246012687683,1982-02-16
0.6047981381416321,1982-02-17
0.6074776649475098,1982-02-18
0.6083714365959167,1982-02-19
0.5878242254257202,1982-02-22
0.5815712809562683,1982-02-23
0.5699579119682312,1982-02-24
0.573530912399292,1982-02-25
0.5619174838066101,1982-02-26
0.5588523745536804,1982-03-01
0.5453318357467651,1982-03-02
0.5273048281669617,1982-03-03
0.5155863761901855,1982-03-04
0.5191916823387146,1982-03-05
0.5173895359039307,1982-03-08
0.5246003866195679,1982-03-09
0.5137841105461121,1982-03-10
0.5119810104370117,1982-03-11
0.5128822922706604,1982-03-12
0.5209948420524597,1982-03-15
0.5182908177375793,1982-03-16
0.5182908177375793,1982-03-17
0.5318119525909424,1982-03-18
0.5255017280578613,1982-03-19
0.5336140990257263,1982-03-22
0.5390225052833557,1982-03-23
0.5372196435928345,1982-03-24
0.5336140990257263,1982-03-25
0.5218960046768188,1982-03-26
0.5164881348609924,1982-03-29
0.5173895359039307,1982-03-30
0.5200933218002319,1982-03-31
0.528205931186676,1982-04-01
0.5390225052833557,1982-04-02
0.5372196435928345,1982-04-05
0.5390225052833557,1982-04-06
0.5390225052833557,1982-04-07
0.5408253073692322,1982-04-08
0.5417264699935913,1982-04-12
0.5309098362922668,1982-04-13
0.5218960046768188,1982-04-14
0.5191916823387146,1982-04-15
0.5363187193870544,1982-04-16
0.5390225052833557,1982-04-19
0.5471345782279968,1982-04-20
0.5516415238380432,1982-04-21
0.5507400631904602,1982-04-22
0.562458336353302,1982-04-23
0.5615568161010742,1982-04-26
0.5570497512817383,1982-04-27
0.5534445643424988,1982-04-28
0.5489373207092285,1982-04-29
0.5516415238380432,1982-04-30
0.554345428943634,1982-05-03
0.5534445643424988,1982-05-04
0.5525431036949158,1982-05-05
0.5552473068237305,1982-05-06
0.5516415238380432,1982-05-07
0.5516415238380432,1982-05-10
0.5534445643424988,1982-05-11
0.5480359792709351,1982-05-12
0.5408253073692322,1982-05-13
0.5408253073692322,1982-05-14
0.538121223449707,1982-05-17
0.5354169011116028,1982-05-18
0.5336140990257263,1982-05-19
0.5309098362922668,1982-05-20
0.5336140990257263,1982-05-21
0.5345156192779541,1982-05-24
0.5372196435928345,1982-05-25
0.5255017280578613,1982-05-26
0.5227978229522705,1982-05-27
0.5227978229522705,1982-05-28
0.5206131935119629,1982-06-01
0.5242537260055542,1982-06-02
0.5333556532859802,1982-06-03
0.5288047194480896,1982-06-04
0.5297148823738098,1982-06-07
0.5315352082252502,1982-06-08
0.5278947353363037,1982-06-09
0.526984453201294,1982-06-10
0.5315352082252502,1982-06-11
0.5233438611030579,1982-06-14
0.5151525139808655,1982-06-15
0.4960392415523529,1982-06-16
0.49694880843162537,1982-06-17
0.49694880843162537,1982-06-18
0.4978594183921814,1982-06-21
0.4996795058250427,1982-06-22
0.508781373500824,1982-06-23
0.5060508251190186,1982-06-24
0.49694880843162537,1982-06-25
0.4996795058250427,1982-06-28
0.49876996874809265,1982-06-29
0.4914882183074951,1982-06-30
0.4769255518913269,1982-07-01
0.47783538699150085,1982-07-02
0.48056620359420776,1982-07-06
0.47510525584220886,1982-07-07
0.49057790637016296,1982-07-08
0.49057790637016296,1982-07-09
0.4878472089767456,1982-07-12
0.4869372844696045,1982-07-13
0.4878472089767456,1982-07-14
0.4878472089767456,1982-07-15
0.49057790637016296,1982-07-16
0.4942185878753662,1982-07-19
0.5169723629951477,1982-07-20
0.5060508251190186,1982-07-21
0.5096917748451233,1982-07-22
0.5115116834640503,1982-07-23
0.5024095773696899,1982-07-26
0.5024095773696899,1982-07-27
0.5014997720718384,1982-07-28
0.5069610476493835,1982-07-29
0.508781373500824,1982-07-30
