MKC,Date
0.28713297843933105,1982-06-10
0.28713297843933105,1982-06-11
0.28713297843933105,1982-06-14
0.28713297843933105,1982-06-15
0.28713297843933105,1982-06-16
0.28352099657058716,1982-06-17
0.2799097001552582,1982-06-18
0.28171536326408386,1982-06-21
0.28171536326408386,1982-06-22
0.28171536326408386,1982-06-23
0.28171536326408386,1982-06-24
0.28171536326408386,1982-06-25
0.28171536326408386,1982-06-28
0.28171536326408386,1982-06-29
0.28171536326408386,1982-06-30
0.28352099657058716,1982-07-01
0.2925507128238678,1982-07-02
0.2925507128238678,1982-07-06
0.2853272557258606,1982-07-07
0.28171536326408386,1982-07-08
0.28171536326408386,1982-07-09
0.2889387607574463,1982-07-12
0.2961621582508087,1982-07-13
0.29435640573501587,1982-07-14
0.2925507128238678,1982-07-15
0.2925507128238678,1982-07-16
0.29435640573501587,1982-07-19
0.29435640573501587,1982-07-20
0.2961621582508087,1982-07-21
0.2961621582508087,1982-07-22
0.2979680895805359,1982-07-23
0.2979680895805359,1982-07-26
0.2979680895805359,1982-07-27
0.2979680895805359,1982-07-28
0.2979680895805359,1982-07-29
0.2979680895805359,1982-07-30
0.2979680895805359,1982-08-02
0.29977431893348694,1982-08-03
0.29977431893348694,1982-08-04
0.29977431893348694,1982-08-05
0.29977431893348694,1982-08-06
0.2925507128238678,1982-08-09
0.2925507128238678,1982-08-10
0.2907445728778839,1982-08-11
0.2907445728778839,1982-08-12
0.2853272557258606,1982-08-13
0.2853272557258606,1982-08-16
0.2853272557258606,1982-08-17
0.2907445728778839,1982-08-18
0.28713297843933105,1982-08-19
0.28713297843933105,1982-08-20
0.2889387607574463,1982-08-23
0.2925507128238678,1982-08-24
0.30338558554649353,1982-08-25
0.30338558554649353,1982-08-26
0.30157995223999023,1982-08-27
0.30157995223999023,1982-08-30
0.30338558554649353,1982-08-31
0.3106091320514679,1982-09-01
0.32144469022750854,1982-09-02
0.323250412940979,1982-09-03
0.3250562250614166,1982-09-07
0.323250412940979,1982-09-08
0.323250412940979,1982-09-09
0.323250412940979,1982-09-10
0.32686173915863037,1982-09-13
0.32866817712783813,1982-09-14
0.32866817712783813,1982-09-15
0.35033851861953735,1982-09-16
0.36297932267189026,1982-09-17
0.35575589537620544,1982-09-20
0.35936790704727173,1982-09-21
0.364785760641098,1982-09-22
0.364785760641098,1982-09-23
0.37381473183631897,1982-09-24
0.3846496641635895,1982-09-27
0.3810384273529053,1982-09-28
0.37923240661621094,1982-09-29
0.37923240661621094,1982-09-30
0.37923240661621094,1982-10-01
0.3774261474609375,1982-10-04
0.3774261474609375,1982-10-05
0.38826170563697815,1982-10-06
0.3954852223396301,1982-10-07
0.3990967571735382,1982-10-08
0.39006757736206055,1982-10-11
0.39006757736206055,1982-10-12
0.39367935061454773,1982-10-13
0.39729079604148865,1982-10-14
0.3954852223396301,1982-10-15
0.3954852223396301,1982-10-18
0.39729079604148865,1982-10-19
0.39729079604148865,1982-10-20
0.4153497517108917,1982-10-21
0.42076680064201355,1982-10-22
0.40993207693099976,1982-10-25
0.39729079604148865,1982-10-26
0.40270841121673584,1982-10-27
0.404514342546463,1982-10-28
0.40812626481056213,1982-10-29
0.4117377698421478,1982-11-01
0.43160226941108704,1982-11-02
0.44424378871917725,1982-11-03
0.4460493326187134,1982-11-04
0.4496607184410095,1982-11-05
0.4334082305431366,1982-11-08
0.440631628036499,1982-11-09
0.44243744015693665,1982-11-10
0.440631628036499,1982-11-11
0.44785526394844055,1982-11-12
0.440631628036499,1982-11-15
0.4334082305431366,1982-11-16
0.4370204210281372,1982-11-17
0.4370204210281372,1982-11-18
0.43521422147750854,1982-11-19
0.4334082305431366,1982-11-22
0.42979684472084045,1982-11-23
0.43521422147750854,1982-11-24
0.4334082305431366,1982-11-26
0.43521422147750854,1982-11-29
0.4370204210281372,1982-11-30
0.4370204210281372,1982-12-01
0.4388261139392853,1982-12-02
0.4460493326187134,1982-12-03
0.44424378871917725,1982-12-06
0.4586905539035797,1982-12-07
0.46230217814445496,1982-12-08
0.46049627661705017,1982-12-09
0.46049627661705017,1982-12-10
0.44424378871917725,1982-12-13
0.44424378871917725,1982-12-14
0.404514342546463,1982-12-15
0.40090280771255493,1982-12-16
0.40812626481056213,1982-12-17
0.40812626481056213,1982-12-20
0.40812626481056213,1982-12-21
0.4063199758529663,1982-12-22
0.3954852223396301,1982-12-23
0.39729079604148865,1982-12-27
0.3954852223396301,1982-12-28
0.39006757736206055,1982-12-29
0.3828437924385071,1982-12-30
0.3846496641635895,1982-12-31
0.3846496641635895,1983-01-03
0.38645604252815247,1983-01-04
0.39006757736206055,1983-01-05
0.39729079604148865,1983-01-06
0.40090280771255493,1983-01-07
0.40270841121673584,1983-01-10
0.40090280771255493,1983-01-11
0.4063199758529663,1983-01-12
0.40812626481056213,1983-01-13
0.40812626481056213,1983-01-14
0.40993207693099976,1983-01-17
0.39006757736206055,1983-01-18
0.3774261474609375,1983-01-19
0.37923240661621094,1983-01-20
0.37381473183631897,1983-01-21
0.3665911555290222,1983-01-24
0.37020277976989746,1983-01-25
0.37923240661621094,1983-01-26
0.3810384273529053,1983-01-27
0.3665911555290222,1983-01-28
0.35936790704727173,1983-01-31
0.361173540353775,1983-02-01
0.35756197571754456,1983-02-02
0.364785760641098,1983-02-03
0.35936790704727173,1983-02-04
0.361173540353775,1983-02-07
0.35936790704727173,1983-02-08
0.35936790704727173,1983-02-09
0.361173540353775,1983-02-10
0.36297932267189026,1983-02-11
0.36297932267189026,1983-02-14
0.3665911555290222,1983-02-15
0.3774261474609375,1983-02-16
0.3810384273529053,1983-02-17
0.39006757736206055,1983-02-18
0.3954852223396301,1983-02-22
0.4063199758529663,1983-02-23
0.41354337334632874,1983-02-24
0.41354337334632874,1983-02-25
0.40993207693099976,1983-02-28
0.39729079604148865,1983-03-01
0.3990967571735382,1983-03-02
0.404514342546463,1983-03-03
0.404514342546463,1983-03-04
0.404514342546463,1983-03-07
0.3828437924385071,1983-03-08
0.3810384273529053,1983-03-09
0.3810384273529053,1983-03-10
0.3810384273529053,1983-03-11
0.3828437924385071,1983-03-14
0.3828437924385071,1983-03-15
0.39006757736206055,1983-03-16
0.39006757736206055,1983-03-17
0.3918731212615967,1983-03-18
0.40270841121673584,1983-03-21
0.4171554744243622,1983-03-22
0.4153497517108917,1983-03-23
0.41354337334632874,1983-03-24
0.4153497517108917,1983-03-25
0.4117377698421478,1983-03-28
0.4117377698421478,1983-03-29
0.40993207693099976,1983-03-30
0.404514342546463,1983-03-31
0.40270841121673584,1983-04-04
0.404514342546463,1983-04-05
0.4063199758529663,1983-04-06
0.40993207693099976,1983-04-07
0.40993207693099976,1983-04-08
0.4063199758529663,1983-04-11
0.40993207693099976,1983-04-12
0.4117377698421478,1983-04-13
0.4153497517108917,1983-04-14
0.41354337334632874,1983-04-15
0.40812626481056213,1983-04-18
0.4117377698421478,1983-04-19
0.4117377698421478,1983-04-20
0.4117377698421478,1983-04-21
0.4117377698421478,1983-04-22
0.40993207693099976,1983-04-25
0.40812626481056213,1983-04-26
0.4153497517108917,1983-04-27
0.440631628036499,1983-04-28
0.45507872104644775,1983-04-29
0.440631628036499,1983-05-02
0.4370204210281372,1983-05-03
0.4370204210281372,1983-05-04
0.45507872104644775,1983-05-05
0.4586905539035797,1983-05-06
0.45146694779396057,1983-05-09
0.4532729983329773,1983-05-10
0.4532729983329773,1983-05-11
0.45146694779396057,1983-05-12
0.45146694779396057,1983-05-13
0.43521422147750854,1983-05-16
0.43521422147750854,1983-05-17
0.43521422147750854,1983-05-18
0.4370204210281372,1983-05-19
0.4388261139392853,1983-05-20
0.4460493326187134,1983-05-23
0.4532729983329773,1983-05-24
0.4532729983329773,1983-05-25
0.4496607184410095,1983-05-26
0.44785526394844055,1983-05-27
0.440631628036499,1983-05-31
0.44424378871917725,1983-06-01
0.44424378871917725,1983-06-02
0.4586905539035797,1983-06-03
0.4713311493396759,1983-06-06
0.4731372892856598,1983-06-07
0.47494304180145264,1983-06-08
0.4586905539035797,1983-06-09
0.46049627661705017,1983-06-10
0.46410804986953735,1983-06-13
0.46771982312202454,1983-06-14
0.47674885392189026,1983-06-15
0.5056429505348206,1983-06-16
0.5128662586212158,1983-06-17
0.5092549920082092,1983-06-20
0.5056429505348206,1983-06-21
0.49661335349082947,1983-06-22
0.48758432269096375,1983-06-23
0.48758432269096375,1983-06-24
0.4821666479110718,1983-06-27
0.47674885392189026,1983-06-28
0.47674885392189026,1983-06-29
0.4803609549999237,1983-06-30
0.4803609549999237,1983-07-01
0.4839724004268646,1983-07-05
0.4821666479110718,1983-07-06
0.4803609549999237,1983-07-07
0.47674885392189026,1983-07-08
0.4785548448562622,1983-07-11
0.4785548448562622,1983-07-12
0.49300193786621094,1983-07-13
0.4948078989982605,1983-07-14
0.4821666479110718,1983-07-15
0.47674885392189026,1983-07-18
0.47674885392189026,1983-07-19
0.47494304180145264,1983-07-20
0.4785548448562622,1983-07-21
0.4803609549999237,1983-07-22
0.4785548448562622,1983-07-25
0.4785548448562622,1983-07-26
0.4586905539035797,1983-07-27
0.45146694779396057,1983-07-28
0.4532729983329773,1983-07-29
0.45688432455062866,1983-08-01
0.4532729983329773,1983-08-02
0.4532729983329773,1983-08-03
0.45146694779396057,1983-08-04
0.43521422147750854,1983-08-05
0.43521422147750854,1983-08-08
0.4279906153678894,1983-08-09
0.42979684472084045,1983-08-10
0.43160226941108704,1983-08-11
0.43160226941108704,1983-08-12
0.42979684472084045,1983-08-15
0.43160226941108704,1983-08-16
0.43160226941108704,1983-08-17
0.4370204210281372,1983-08-18
0.4370204210281372,1983-08-19
0.4370204210281372,1983-08-22
0.4334082305431366,1983-08-23
0.43160226941108704,1983-08-24
0.43160226941108704,1983-08-25
0.4370204210281372,1983-08-26
0.4370204210281372,1983-08-29
0.440631628036499,1983-08-30
0.440631628036499,1983-08-31
0.44785526394844055,1983-09-01
0.45507872104644775,1983-09-02
0.45507872104644775,1983-09-06
0.45146694779396057,1983-09-07
0.4460493326187134,1983-09-08
0.43521422147750854,1983-09-09
0.4334082305431366,1983-09-12
0.42979684472084045,1983-09-13
0.42979684472084045,1983-09-14
0.4225732684135437,1983-09-15
0.40090280771255493,1983-09-16
0.3954852223396301,1983-09-19
0.38645604252815247,1983-09-20
0.3828437924385071,1983-09-21
0.3810384273529053,1983-09-22
0.39006757736206055,1983-09-23
0.3918731212615967,1983-09-26
0.38826170563697815,1983-09-27
0.38645604252815247,1983-09-28
0.3810384273529053,1983-09-29
0.37923240661621094,1983-09-30
0.37923240661621094,1983-10-03
0.3954852223396301,1983-10-04
0.3954852223396301,1983-10-05
0.39729079604148865,1983-10-06
0.39729079604148865,1983-10-07
0.40270841121673584,1983-10-10
0.40090280771255493,1983-10-11
0.4063199758529663,1983-10-12
0.404514342546463,1983-10-13
0.40090280771255493,1983-10-14
0.404514342546463,1983-10-17
0.40090280771255493,1983-10-18
0.40270841121673584,1983-10-19
0.40270841121673584,1983-10-20
0.40270841121673584,1983-10-21
0.404514342546463,1983-10-24
0.40090280771255493,1983-10-25
0.40090280771255493,1983-10-26
0.40270841121673584,1983-10-27
0.39729079604148865,1983-10-28
0.39729079604148865,1983-10-31
0.3954852223396301,1983-11-01
0.39729079604148865,1983-11-02
0.404514342546463,1983-11-03
0.404514342546463,1983-11-04
0.4063199758529663,1983-11-07
0.40993207693099976,1983-11-08
0.41354337334632874,1983-11-09
0.41354337334632874,1983-11-10
0.4117377698421478,1983-11-11
0.40090280771255493,1983-11-14
0.40270841121673584,1983-11-15
0.4063199758529663,1983-11-16
0.4063199758529663,1983-11-17
0.40812626481056213,1983-11-18
0.40993207693099976,1983-11-21
0.4063199758529663,1983-11-22
0.42076680064201355,1983-11-23
0.42979684472084045,1983-11-25
0.4279906153678894,1983-11-28
0.42618462443351746,1983-11-29
0.43160226941108704,1983-11-30
0.42979684472084045,1983-12-01
0.43521422147750854,1983-12-02
0.4370204210281372,1983-12-05
0.44785526394844055,1983-12-06
0.4460493326187134,1983-12-07
0.440631628036499,1983-12-08
0.44243744015693665,1983-12-09
0.4370204210281372,1983-12-12
0.4334082305431366,1983-12-13
0.43160226941108704,1983-12-14
0.43160226941108704,1983-12-15
0.4388261139392853,1983-12-16
0.4370204210281372,1983-12-19
0.4279906153678894,1983-12-20
0.43160226941108704,1983-12-21
0.4370204210281372,1983-12-22
0.43521422147750854,1983-12-23
0.4334082305431366,1983-12-27
0.42979684472084045,1983-12-28
0.42979684472084045,1983-12-29
0.4370204210281372,1983-12-30
0.440631628036499,1984-01-03
0.4460493326187134,1984-01-04
0.45146694779396057,1984-01-05
0.45146694779396057,1984-01-06
0.45688432455062866,1984-01-09
0.46771982312202454,1984-01-10
0.4785548448562622,1984-01-11
0.4821666479110718,1984-01-12
0.4785548448562622,1984-01-13
0.47494304180145264,1984-01-16
0.46230217814445496,1984-01-17
0.4496607184410095,1984-01-18
0.4496607184410095,1984-01-19
0.4532729983329773,1984-01-20
0.45146694779396057,1984-01-23
0.46049627661705017,1984-01-24
0.46049627661705017,1984-01-25
0.45146694779396057,1984-01-26
0.44785526394844055,1984-01-27
0.45688432455062866,1984-01-30
0.45146694779396057,1984-01-31
0.4496607184410095,1984-02-01
0.4532729983329773,1984-02-02
0.4496607184410095,1984-02-03
0.43521422147750854,1984-02-06
0.44424378871917725,1984-02-07
0.4388261139392853,1984-02-08
0.44424378871917725,1984-02-09
0.440631628036499,1984-02-10
0.4334082305431366,1984-02-13
0.4334082305431366,1984-02-14
0.43521422147750854,1984-02-15
0.4279906153678894,1984-02-16
0.43521422147750854,1984-02-17
0.43160226941108704,1984-02-21
0.43160226941108704,1984-02-22
0.43521422147750854,1984-02-23
0.4370204210281372,1984-02-24
0.4370204210281372,1984-02-27
0.42618462443351746,1984-02-28
0.42618462443351746,1984-02-29
0.42979684472084045,1984-03-01
0.4334082305431366,1984-03-02
0.43160226941108704,1984-03-05
0.43160226941108704,1984-03-06
0.42618462443351746,1984-03-07
0.4243788719177246,1984-03-08
0.42618462443351746,1984-03-09
0.44424378871917725,1984-03-12
0.4460493326187134,1984-03-13
0.44785526394844055,1984-03-14
0.4496607184410095,1984-03-15
0.45146694779396057,1984-03-16
0.4496607184410095,1984-03-19
0.44785526394844055,1984-03-20
0.44785526394844055,1984-03-21
0.43521422147750854,1984-03-22
0.43160226941108704,1984-03-23
0.4334082305431366,1984-03-26
0.4279906153678894,1984-03-27
0.4279906153678894,1984-03-28
0.4153497517108917,1984-03-29
0.4171554744243622,1984-03-30
0.4171554744243622,1984-04-02
0.4153497517108917,1984-04-03
0.4171554744243622,1984-04-04
0.4153497517108917,1984-04-05
0.41354337334632874,1984-04-06
0.4171554744243622,1984-04-09
0.41354337334632874,1984-04-10
0.41354337334632874,1984-04-11
0.4153497517108917,1984-04-12
0.4117377698421478,1984-04-13
0.4153497517108917,1984-04-16
0.43521422147750854,1984-04-17
0.4370204210281372,1984-04-18
0.4334082305431366,1984-04-19
0.4334082305431366,1984-04-23
0.4334082305431366,1984-04-24
0.43160226941108704,1984-04-25
0.43160226941108704,1984-04-26
0.4334082305431366,1984-04-27
0.4334082305431366,1984-04-30
0.4334082305431366,1984-05-01
0.4334082305431366,1984-05-02
0.43160226941108704,1984-05-03
0.4279906153678894,1984-05-04
0.4334082305431366,1984-05-07
0.43521422147750854,1984-05-08
0.4334082305431366,1984-05-09
0.4334082305431366,1984-05-10
0.43160226941108704,1984-05-11
0.4334082305431366,1984-05-14
0.43160226941108704,1984-05-15
0.42618462443351746,1984-05-16
0.42618462443351746,1984-05-17
0.42979684472084045,1984-05-18
0.42618462443351746,1984-05-21
0.42618462443351746,1984-05-22
0.4225732684135437,1984-05-23
0.41896122694015503,1984-05-24
0.41896122694015503,1984-05-25
0.41896122694015503,1984-05-29
0.4171554744243622,1984-05-30
0.41896122694015503,1984-05-31
0.42979684472084045,1984-06-01
0.44424378871917725,1984-06-04
0.440631628036499,1984-06-05
0.44424378871917725,1984-06-06
0.4532729983329773,1984-06-07
0.4586905539035797,1984-06-08
0.45146694779396057,1984-06-11
0.44785526394844055,1984-06-12
0.4532729983329773,1984-06-13
0.45507872104644775,1984-06-14
0.4586905539035797,1984-06-15
0.46771982312202454,1984-06-18
0.469525545835495,1984-06-19
0.469525545835495,1984-06-20
0.47494304180145264,1984-06-21
0.4731372892856598,1984-06-22
0.47674885392189026,1984-06-25
0.4803609549999237,1984-06-26
0.4713311493396759,1984-06-27
0.469525545835495,1984-06-28
0.47494304180145264,1984-06-29
0.46410804986953735,1984-07-02
0.46410804986953735,1984-07-03
0.46230217814445496,1984-07-05
0.465913861989975,1984-07-06
0.46230217814445496,1984-07-09
0.46049627661705017,1984-07-10
0.46049627661705017,1984-07-11
0.4586905539035797,1984-07-12
0.45688432455062866,1984-07-13
0.45507872104644775,1984-07-16
0.4532729983329773,1984-07-17
0.45146694779396057,1984-07-18
0.45146694779396057,1984-07-19
0.44424378871917725,1984-07-20
0.44243744015693665,1984-07-23
0.4388261139392853,1984-07-24
0.43521422147750854,1984-07-25
0.43521422147750854,1984-07-26
0.4370204210281372,1984-07-27
0.440631628036499,1984-07-30
0.44243744015693665,1984-07-31
0.44785526394844055,1984-08-01
0.46230217814445496,1984-08-02
0.4803609549999237,1984-08-03
0.48758432269096375,1984-08-06
0.48758432269096375,1984-08-07
0.4803609549999237,1984-08-08
0.4803609549999237,1984-08-09
0.4821666479110718,1984-08-10
0.4803609549999237,1984-08-13
0.4803609549999237,1984-08-14
0.4785548448562622,1984-08-15
0.4803609549999237,1984-08-16
0.47494304180145264,1984-08-17
0.47494304180145264,1984-08-20
0.4821666479110718,1984-08-21
0.4785548448562622,1984-08-22
0.48758432269096375,1984-08-23
0.49300193786621094,1984-08-24
0.491195946931839,1984-08-27
0.4893902838230133,1984-08-28
0.48758432269096375,1984-08-29
0.485778272151947,1984-08-30
0.48758432269096375,1984-08-31
0.4839724004268646,1984-09-04
0.4839724004268646,1984-09-05
0.4839724004268646,1984-09-06
0.469525545835495,1984-09-07
0.4586905539035797,1984-09-10
0.46410804986953735,1984-09-11
0.46230217814445496,1984-09-12
0.469525545835495,1984-09-13
0.4731372892856598,1984-09-14
0.4496607184410095,1984-09-17
0.43521422147750854,1984-09-18
0.43160226941108704,1984-09-19
0.4370204210281372,1984-09-20
0.44785526394844055,1984-09-21
0.4370204210281372,1984-09-24
0.44243744015693665,1984-09-25
0.440631628036499,1984-09-26
0.45688432455062866,1984-09-27
0.4496607184410095,1984-09-28
0.44243744015693665,1984-10-01
0.44243744015693665,1984-10-02
0.4460493326187134,1984-10-03
0.44785526394844055,1984-10-04
0.45507872104644775,1984-10-05
0.4532729983329773,1984-10-08
0.45507872104644775,1984-10-09
0.45507872104644775,1984-10-10
0.45507872104644775,1984-10-11
0.45688432455062866,1984-10-12
0.46410804986953735,1984-10-15
0.465913861989975,1984-10-16
0.46410804986953735,1984-10-17
0.465913861989975,1984-10-18
0.47494304180145264,1984-10-19
0.4785548448562622,1984-10-22
0.47494304180145264,1984-10-23
0.47674885392189026,1984-10-24
0.47494304180145264,1984-10-25
0.4785548448562622,1984-10-26
0.4785548448562622,1984-10-29
0.4821666479110718,1984-10-30
0.4839724004268646,1984-10-31
0.4839724004268646,1984-11-01
0.4821666479110718,1984-11-02
0.4803609549999237,1984-11-05
0.4803609549999237,1984-11-06
0.47674885392189026,1984-11-07
0.4803609549999237,1984-11-08
0.4803609549999237,1984-11-09
0.4839724004268646,1984-11-12
0.47674885392189026,1984-11-13
0.4713311493396759,1984-11-14
0.47494304180145264,1984-11-15
0.4713311493396759,1984-11-16
0.465913861989975,1984-11-19
0.46410804986953735,1984-11-20
0.46230217814445496,1984-11-21
0.4713311493396759,1984-11-23
0.4713311493396759,1984-11-26
0.469525545835495,1984-11-27
0.469525545835495,1984-11-28
0.46771982312202454,1984-11-29
0.469525545835495,1984-11-30
0.46049627661705017,1984-12-03
0.46049627661705017,1984-12-04
0.4532729983329773,1984-12-05
0.4460493326187134,1984-12-06
0.4460493326187134,1984-12-07
0.4460493326187134,1984-12-10
0.4460493326187134,1984-12-11
0.4496607184410095,1984-12-12
0.45146694779396057,1984-12-13
0.4532729983329773,1984-12-14
0.4532729983329773,1984-12-17
0.45688432455062866,1984-12-18
0.45688432455062866,1984-12-19
0.46049627661705017,1984-12-20
0.45688432455062866,1984-12-21
0.4586905539035797,1984-12-24
0.4586905539035797,1984-12-26
0.46230217814445496,1984-12-27
0.46049627661705017,1984-12-28
0.46230217814445496,1984-12-31
0.46049627661705017,1985-01-02
0.465913861989975,1985-01-03
0.46230217814445496,1985-01-04
0.46230217814445496,1985-01-07
0.46230217814445496,1985-01-08
0.4586905539035797,1985-01-09
0.46230217814445496,1985-01-10
0.46410804986953735,1985-01-11
0.465913861989975,1985-01-14
0.46410804986953735,1985-01-15
0.465913861989975,1985-01-16
0.46771982312202454,1985-01-17
0.4731372892856598,1985-01-18
0.47674885392189026,1985-01-21
0.491195946931839,1985-01-22
0.5020312666893005,1985-01-23
0.5020312666893005,1985-01-24
0.5038371682167053,1985-01-25
0.5056429505348206,1985-01-28
0.5056429505348206,1985-01-29
0.5038371682167053,1985-01-30
0.5020312666893005,1985-01-31
0.5056429505348206,1985-02-01
0.5020312666893005,1985-02-04
0.5038371682167053,1985-02-05
0.5056429505348206,1985-02-06
0.5074487924575806,1985-02-07
0.5038371682167053,1985-02-08
0.5056429505348206,1985-02-11
0.5038371682167053,1985-02-12
0.5038371682167053,1985-02-13
0.5056429505348206,1985-02-14
0.5056429505348206,1985-02-15
0.5038371682167053,1985-02-19
0.5038371682167053,1985-02-20
0.4948078989982605,1985-02-21
0.491195946931839,1985-02-22
0.4948078989982605,1985-02-25
0.49300193786621094,1985-02-26
0.4948078989982605,1985-02-27
0.49661335349082947,1985-02-28
0.5020312666893005,1985-03-01
0.5020312666893005,1985-03-04
0.5056429505348206,1985-03-05
0.5020312666893005,1985-03-06
0.5038371682167053,1985-03-07
0.49661335349082947,1985-03-08
0.4984193444252014,1985-03-11
0.5002250075340271,1985-03-12
0.4984193444252014,1985-03-13
0.47674885392189026,1985-03-14
0.47674885392189026,1985-03-15
0.47674885392189026,1985-03-18
0.4839724004268646,1985-03-19
0.4821666479110718,1985-03-20
0.48758432269096375,1985-03-21
0.491195946931839,1985-03-22
0.491195946931839,1985-03-25
0.4948078989982605,1985-03-26
0.49300193786621094,1985-03-27
0.5074487924575806,1985-03-28
0.5038371682167053,1985-03-29
0.5056429505348206,1985-04-01
0.49661335349082947,1985-04-02
0.4984193444252014,1985-04-03
0.4984193444252014,1985-04-04
0.4984193444252014,1985-04-08
0.5002250075340271,1985-04-09
0.4984193444252014,1985-04-10
0.5038371682167053,1985-04-11
0.5038371682167053,1985-04-12
0.5038371682167053,1985-04-15
0.4984193444252014,1985-04-16
0.5020312666893005,1985-04-17
0.5002250075340271,1985-04-18
0.4984193444252014,1985-04-19
0.49661335349082947,1985-04-22
0.4948078989982605,1985-04-23
0.48758432269096375,1985-04-24
0.485778272151947,1985-04-25
0.485778272151947,1985-04-26
0.48758432269096375,1985-04-29
0.491195946931839,1985-04-30
0.4984193444252014,1985-05-01
0.4948078989982605,1985-05-02
0.5002250075340271,1985-05-03
0.5002250075340271,1985-05-06
0.5056429505348206,1985-05-07
0.5056429505348206,1985-05-08
0.5038371682167053,1985-05-09
0.5056429505348206,1985-05-10
0.5074487924575806,1985-05-13
0.5074487924575806,1985-05-14
0.5309250354766846,1985-05-15
0.5291191339492798,1985-05-16
0.5291191339492798,1985-05-17
0.5273129343986511,1985-05-20
0.5164786577224731,1985-05-21
0.5200896859169006,1985-05-22
0.518284022808075,1985-05-23
0.5128662586212158,1985-05-24
0.5110607147216797,1985-05-28
0.5200896859169006,1985-05-29
0.5273129343986511,1985-05-30
0.5273129343986511,1985-05-31
0.5309250354766846,1985-06-03
0.548983633518219,1985-06-04
0.5453720688819885,1985-06-05
0.5453720688819885,1985-06-06
0.5417601466178894,1985-06-07
0.5399546027183533,1985-06-10
0.5381488800048828,1985-06-11
0.5327310562133789,1985-06-12
0.5237016081809998,1985-06-13
0.5146718621253967,1985-06-14
0.4984193444252014,1985-06-17
0.4984193444252014,1985-06-18
0.5020312666893005,1985-06-19
0.5038371682167053,1985-06-20
0.5056429505348206,1985-06-21
0.5056429505348206,1985-06-24
0.5074487924575806,1985-06-25
0.5056429505348206,1985-06-26
0.5056429505348206,1985-06-27
0.5056429505348206,1985-06-28
0.5038371682167053,1985-07-01
0.5002250075340271,1985-07-02
0.49661335349082947,1985-07-03
0.5002250075340271,1985-07-05
0.5002250075340271,1985-07-08
0.5020312666893005,1985-07-09
0.5020312666893005,1985-07-10
0.5038371682167053,1985-07-11
0.5074487924575806,1985-07-12
0.5074487924575806,1985-07-15
0.5110607147216797,1985-07-16
0.5146718621253967,1985-07-17
0.5128662586212158,1985-07-18
0.5110607147216797,1985-07-19
0.5128662586212158,1985-07-22
0.5074487924575806,1985-07-23
0.5092549920082092,1985-07-24
0.5092549920082092,1985-07-25
0.5056429505348206,1985-07-26
0.5002250075340271,1985-07-29
0.49661335349082947,1985-07-30
0.4948078989982605,1985-07-31
0.4984193444252014,1985-08-01
0.4948078989982605,1985-08-02
0.491195946931839,1985-08-05
0.4803609549999237,1985-08-06
0.4785548448562622,1985-08-07
0.4803609549999237,1985-08-08
0.4839724004268646,1985-08-09
0.48758432269096375,1985-08-12
0.4839724004268646,1985-08-13
0.47674885392189026,1985-08-14
0.4731372892856598,1985-08-15
0.465913861989975,1985-08-16
0.4460493326187134,1985-08-19
0.46049627661705017,1985-08-20
0.469525545835495,1985-08-21
0.46771982312202454,1985-08-22
0.46771982312202454,1985-08-23
0.48758432269096375,1985-08-26
0.4893902838230133,1985-08-27
0.491195946931839,1985-08-28
0.48758432269096375,1985-08-29
0.491195946931839,1985-08-30
0.49661335349082947,1985-09-03
0.5164786577224731,1985-09-04
0.5273129343986511,1985-09-05
0.5273129343986511,1985-09-06
0.5291191339492798,1985-09-09
0.518284022808075,1985-09-10
0.5002250075340271,1985-09-11
0.5002250075340271,1985-09-12
0.4893902838230133,1985-09-13
0.491195946931839,1985-09-16
0.47674885392189026,1985-09-17
0.465913861989975,1985-09-18
0.46771982312202454,1985-09-19
0.469525545835495,1985-09-20
0.46771982312202454,1985-09-23
0.45688432455062866,1985-09-24
0.4586905539035797,1985-09-25
0.4586905539035797,1985-09-26
0.4532729983329773,1985-09-30
0.465913861989975,1985-10-01
0.46230217814445496,1985-10-02
0.465913861989975,1985-10-03
0.46230217814445496,1985-10-04
0.46049627661705017,1985-10-07
0.46230217814445496,1985-10-08
0.465913861989975,1985-10-09
0.469525545835495,1985-10-10
0.4731372892856598,1985-10-11
0.4839724004268646,1985-10-14
0.485778272151947,1985-10-15
0.48758432269096375,1985-10-16
0.5038371682167053,1985-10-17
0.5074487924575806,1985-10-18
0.5128662586212158,1985-10-21
0.5146718621253967,1985-10-22
0.5110607147216797,1985-10-23
0.5092549920082092,1985-10-24
0.5092549920082092,1985-10-25
0.5092549920082092,1985-10-28
0.5092549920082092,1985-10-29
0.5164786577224731,1985-10-30
0.521895706653595,1985-10-31
0.5255076885223389,1985-11-01
0.5237016081809998,1985-11-04
0.5128662586212158,1985-11-05
0.5164786577224731,1985-11-06
0.5128662586212158,1985-11-07
0.5164786577224731,1985-11-08
0.5128662586212158,1985-11-11
0.5146718621253967,1985-11-12
0.5200896859169006,1985-11-13
0.5237016081809998,1985-11-14
0.5146718621253967,1985-11-15
0.5200896859169006,1985-11-18
0.5327310562133789,1985-11-19
0.5273129343986511,1985-11-20
0.5273129343986511,1985-11-21
0.5255076885223389,1985-11-22
0.5255076885223389,1985-11-25
0.5237016081809998,1985-11-26
0.5200896859169006,1985-11-27
