MA,Date
10.109369277954102,2007-01-29
10.202409744262695,2007-01-30
10.27611255645752,2007-01-31
10.310196876525879,2007-02-01
10.221757888793945,2007-02-02
10.156352043151855,2007-02-05
10.183992385864258,2007-02-06
10.308350563049316,2007-02-07
10.569974899291992,2007-02-08
9.543746948242188,2007-02-09
9.40372085571289,2007-02-12
9.644160270690918,2007-02-13
9.950922012329102,2007-02-14
9.952764511108398,2007-02-15
9.978554725646973,2007-02-16
9.932498931884766,2007-02-20
9.883675575256348,2007-02-21
9.755623817443848,2007-02-22
9.633102416992188,2007-02-23
9.586124420166016,2007-02-26
9.48847770690918,2007-02-27
9.873540878295898,2007-02-28
9.791555404663086,2007-03-01
9.493998527526855,2007-03-02
9.298705101013184,2007-03-05
9.579670906066895,2007-03-06
9.186315536499023,2007-03-07
9.466364860534668,2007-03-08
9.42951774597168,2007-03-09
9.511502265930176,2007-03-12
9.567699432373047,2007-03-13
9.71877670288086,2007-03-14
9.69666862487793,2007-03-15
9.697590827941895,2007-03-16
9.84682559967041,2007-03-19
9.902097702026367,2007-03-20
10.197806358337402,2007-03-21
10.093711853027344,2007-03-22
10.1204252243042,2007-03-23
9.993298530578613,2007-03-26
9.879989624023438,2007-03-27
9.827481269836426,2007-03-28
9.87446403503418,2007-03-29
9.786942481994629,2007-03-30
9.853272438049316,2007-04-02
9.997901916503906,2007-04-03
9.889973640441895,2007-04-04
9.963769912719727,2007-04-05
9.994211196899414,2007-04-09
10.148269653320312,2007-04-10
10.129819869995117,2007-04-11
10.130743980407715,2007-04-12
10.091998100280762,2007-04-13
10.091998100280762,2007-04-16
10.11506175994873,2007-04-17
10.074470520019531,2007-04-18
10.085538864135742,2007-04-19
10.156570434570312,2007-04-20
10.151040077209473,2007-04-23
9.972075462341309,2007-04-24
10.086464881896973,2007-04-25
10.014510154724121,2007-04-26
10.525566101074219,2007-04-27
10.302323341369629,2007-04-30
10.594751358032227,2007-05-01
11.655613899230957,2007-05-02
12.436957359313965,2007-05-03
12.422199249267578,2007-05-04
12.371460914611816,2007-05-07
12.642675399780273,2007-05-08
12.873297691345215,2007-05-09
12.805948257446289,2007-05-10
12.806875228881836,2007-05-11
12.485851287841797,2007-05-14
12.494150161743164,2007-05-15
12.563340187072754,2007-05-16
12.554113388061523,2007-05-17
12.734919548034668,2007-05-18
12.869601249694824,2007-05-21
12.797654151916504,2007-05-22
12.926800727844238,2007-05-23
12.820707321166992,2007-05-24
12.829017639160156,2007-05-25
13.289335250854492,2007-05-29
13.572539329528809,2007-05-30
13.795782089233398,2007-05-31
13.938765525817871,2007-06-01
13.952600479125977,2007-06-04
13.763495445251465,2007-06-05
13.562390327453613,2007-06-06
12.86037826538086,2007-06-07
13.24505615234375,2007-06-08
13.062405586242676,2007-06-11
13.404644966125488,2007-06-12
13.864967346191406,2007-06-13
13.864044189453125,2007-06-14
14.542994499206543,2007-06-15
15.185969352722168,2007-06-18
15.245930671691895,2007-06-19
15.078953742980957,2007-06-20
15.192421913146973,2007-06-21
15.537433624267578,2007-06-22
14.939664840698242,2007-06-25
14.92767333984375,2007-06-26
15.039292335510254,2007-06-27
15.200728416442871,2007-06-28
15.315215110778809,2007-06-29
15.343838691711426,2007-07-02
14.977279663085938,2007-07-03
14.931117057800293,2007-07-05
14.94865894317627,2007-07-06
14.885873794555664,2007-07-09
14.62087345123291,2007-07-10
14.4362154006958,2007-07-11
15.499872207641602,2007-07-12
15.623602867126465,2007-07-13
15.669776916503906,2007-07-16
15.626384735107422,2007-07-17
15.588526725769043,2007-07-18
15.459253311157227,2007-07-19
15.260741233825684,2007-07-20
15.474944114685059,2007-07-23
14.659658432006836,2007-07-24
14.87479019165039,2007-07-25
14.655040740966797,2007-07-26
14.222000122070312,2007-07-27
15.197035789489746,2007-07-30
14.847092628479004,2007-07-31
13.849898338317871,2007-08-01
13.168481826782227,2007-08-02
12.119585037231445,2007-08-03
12.70682144165039,2007-08-06
13.320829391479492,2007-08-07
13.667084693908691,2007-08-08
13.044757843017578,2007-08-09
12.778838157653809,2007-08-10
12.611722946166992,2007-08-13
12.32825756072998,2007-08-14
11.914609909057617,2007-08-15
12.003243446350098,2007-08-16
12.649574279785156,2007-08-17
12.732672691345215,2007-08-20
12.941346168518066,2007-08-21
13.371618270874023,2007-08-22
13.13801383972168,2007-08-23
12.910879135131836,2007-08-24
12.764986038208008,2007-08-27
12.198988914489746,2007-08-28
12.31902027130127,2007-08-29
12.231306076049805,2007-08-30
12.648652076721191,2007-08-31
12.764069557189941,2007-09-04
12.516618728637695,2007-09-05
12.443673133850098,2007-09-06
12.022636413574219,2007-09-07
11.976469039916992,2007-09-10
12.20361042022705,2007-09-11
12.633879661560059,2007-09-12
12.88040542602539,2007-09-13
12.72805404663086,2007-09-14
12.623722076416016,2007-09-17
13.46302604675293,2007-09-18
13.803730010986328,2007-09-19
13.804656982421875,2007-09-20
13.532278060913086,2007-09-21
13.135244369506836,2007-09-24
13.202648162841797,2007-09-25
13.189722061157227,2007-09-26
13.66523265838623,2007-09-27
13.662466049194336,2007-09-28
14.161062240600586,2007-10-01
14.125048637390137,2007-10-02
14.490689277648926,2007-10-03
14.916340827941895,2007-10-04
15.000365257263184,2007-10-05
14.991130828857422,2007-10-08
15.02159595489502,2007-10-09
15.218270301818848,2007-10-10
14.943119049072266,2007-10-11
15.069613456726074,2007-10-12
14.580253601074219,2007-10-15
14.366962432861328,2007-10-16
14.289326667785645,2007-10-17
14.207069396972656,2007-10-18
14.011137962341309,2007-10-19
13.548107147216797,2007-10-22
13.708918571472168,2007-10-23
13.613723754882812,2007-10-24
13.990802764892578,2007-10-25
14.51298713684082,2007-10-26
14.542562484741211,2007-10-29
14.524077415466309,2007-10-30
17.551816940307617,2007-10-31
17.512075424194336,2007-11-01
17.563831329345703,2007-11-02
17.183982849121094,2007-11-05
18.42889976501465,2007-11-06
18.436288833618164,2007-11-07
17.69322395324707,2007-11-08
17.8373966217041,2007-11-09
16.80967140197754,2007-11-12
17.450151443481445,2007-11-13
17.261611938476562,2007-11-14
17.08693504333496,2007-11-15
17.08600616455078,2007-11-16
16.811527252197266,2007-11-19
16.831844329833984,2007-11-20
16.720943450927734,2007-11-21
16.737579345703125,2007-11-23
16.74774742126465,2007-11-26
16.99266242980957,2007-11-27
18.077688217163086,2007-11-28
18.27547836303711,2007-11-29
18.54442596435547,2007-11-30
18.658103942871094,2007-12-03
18.095258712768555,2007-12-04
18.490821838378906,2007-12-05
19.04073715209961,2007-12-06
19.371604919433594,2007-12-07
19.913196563720703,2007-12-10
20.101726531982422,2007-12-11
19.76900863647461,2007-12-12
20.628536224365234,2007-12-13
20.014856338500977,2007-12-14
18.93999481201172,2007-12-17
18.647937774658203,2007-12-18
19.624834060668945,2007-12-19
19.10819435119629,2007-12-20
19.625761032104492,2007-12-21
19.604507446289062,2007-12-24
19.360509872436523,2007-12-26
19.411346435546875,2007-12-27
19.408573150634766,2007-12-28
19.889163970947266,2007-12-31
19.841108322143555,2008-01-02
19.604507446289062,2008-01-03
18.594335556030273,2008-01-04
18.5314884185791,2008-01-07
18.29950714111328,2008-01-08
18.18204689025879,2008-01-09
18.127466201782227,2008-01-10
16.571758270263672,2008-01-11
16.483896255493164,2008-01-14
16.18607521057129,2008-01-15
16.235088348388672,2008-01-16
16.359956741333008,2008-01-17
16.150922775268555,2008-01-18
16.849231719970703,2008-01-22
17.812997817993164,2008-01-23
17.738082885742188,2008-01-24
17.890695571899414,2008-01-25
17.480958938598633,2008-01-28
17.708486557006836,2008-01-29
17.480958938598633,2008-01-30
19.145809173583984,2008-01-31
19.924591064453125,2008-02-01
19.978235244750977,2008-02-04
19.125452041625977,2008-02-05
18.95619773864746,2008-02-06
18.579755783081055,2008-02-07
19.017244338989258,2008-02-08
19.063491821289062,2008-02-11
18.868330001831055,2008-02-12
18.938627243041992,2008-02-13
18.704622268676758,2008-02-14
19.053306579589844,2008-02-15
18.8868350982666,2008-02-19
19.258647918701172,2008-02-20
18.912734985351562,2008-02-21
18.82023811340332,2008-02-22
18.355003356933594,2008-02-25
18.117292404174805,2008-02-26
17.68351173400879,2008-02-27
18.008159637451172,2008-02-28
17.57345199584961,2008-02-29
17.44025421142578,2008-03-03
17.801898956298828,2008-03-04
17.665943145751953,2008-03-05
17.572521209716797,2008-03-06
17.805604934692383,2008-03-07
17.712186813354492,2008-03-10
18.113597869873047,2008-03-11
18.859079360961914,2008-03-12
19.397388458251953,2008-03-13
19.29841423034668,2008-03-14
18.63895034790039,2008-03-17
19.4464054107666,2008-03-18
19.274362564086914,2008-03-19
20.383346557617188,2008-03-20
20.02448081970215,2008-03-24
20.808805465698242,2008-03-25
20.6118106842041,2008-03-26
20.41294288635254,2008-03-27
20.126224517822266,2008-03-28
20.62474822998047,2008-03-31
21.236120223999023,2008-04-01
20.695051193237305,2008-04-02
21.38874053955078,2008-04-03
20.955873489379883,2008-04-04
20.940139770507812,2008-04-07
21.42325782775879,2008-04-08
21.171520233154297,2008-04-09
21.187255859375,2008-04-10
21.15764045715332,2008-04-11
21.018810272216797,2008-04-14
20.79482650756836,2008-04-15
21.330705642700195,2008-04-16
21.333484649658203,2008-04-17
21.63058090209961,2008-04-18
21.842527389526367,2008-04-21
21.714801788330078,2008-04-22
21.651872634887695,2008-04-23
22.171085357666016,2008-04-24
21.97118377685547,2008-04-25
22.444116592407227,2008-04-28
25.357690811157227,2008-04-29
25.74456787109375,2008-04-30
27.205053329467773,2008-05-01
26.381330490112305,2008-05-02
26.914447784423828,2008-05-05
27.39756202697754,2008-05-06
26.933881759643555,2008-05-07
27.15599822998047,2008-05-08
26.548858642578125,2008-05-09
26.864463806152344,2008-05-12
26.729328155517578,2008-05-13
26.512758255004883,2008-05-14
26.541444778442383,2008-05-15
26.229555130004883,2008-05-16
25.91486930847168,2008-05-19
25.697364807128906,2008-05-20
25.78992462158203,2008-05-21
25.535396575927734,2008-05-22
25.287357330322266,2008-05-23
25.800100326538086,2008-05-27
26.55255699157715,2008-05-28
28.598905563354492,2008-05-29
28.566511154174805,2008-05-30
29.616992950439453,2008-06-02
28.450820922851562,2008-06-03
27.52529525756836,2008-06-04
28.3360538482666,2008-06-05
27.370729446411133,2008-06-06
26.9699764251709,2008-06-09
26.474817276000977,2008-06-10
25.841739654541016,2008-06-11
26.32210350036621,2008-06-12
27.068078994750977,2008-06-13
27.254114151000977,2008-06-16
27.044933319091797,2008-06-17
27.126386642456055,2008-06-18
27.081037521362305,2008-06-19
26.2860107421875,2008-06-20
26.148094177246094,2008-06-23
25.949113845825195,2008-06-24
26.820974349975586,2008-06-25
25.519662857055664,2008-06-26
25.148527145385742,2008-06-27
24.574703216552734,2008-06-30
24.373857498168945,2008-07-01
23.646392822265625,2008-07-02
23.484420776367188,2008-07-03
22.777320861816406,2008-07-07
24.457155227661133,2008-07-08
23.26717185974121,2008-07-09
23.447751998901367,2008-07-10
23.832069396972656,2008-07-11
23.845951080322266,2008-07-14
23.18568229675293,2008-07-15
25.114660263061523,2008-07-16
26.485227584838867,2008-07-17
26.009225845336914,2008-07-18
24.809062957763672,2008-07-21
25.360063552856445,2008-07-22
25.096132278442383,2008-07-23
23.93670654296875,2008-07-24
24.40622329711914,2008-07-25
23.494050979614258,2008-07-28
24.271944046020508,2008-07-29
25.071121215820312,2008-07-30
22.609668731689453,2008-07-31
21.972543716430664,2008-08-01
21.38449478149414,2008-08-04
21.957727432250977,2008-08-05
21.484516143798828,2008-08-06
20.836275100708008,2008-08-07
21.496562957763672,2008-08-08
21.77621841430664,2008-08-11
21.38449478149414,2008-08-12
21.623424530029297,2008-08-13
21.843822479248047,2008-08-14
22.128128051757812,2008-08-15
22.03181266784668,2008-08-18
22.09292984008789,2008-08-19
22.532808303833008,2008-08-20
22.342042922973633,2008-08-21
22.377229690551758,2008-08-22
21.688243865966797,2008-08-25
21.92439079284668,2008-08-26
21.944766998291016,2008-08-27
22.455015182495117,2008-08-28
22.461502075195312,2008-08-29
22.151277542114258,2008-09-02
21.265037536621094,2008-09-03
20.005603790283203,2008-09-04
20.506603240966797,2008-09-05
20.3186092376709,2008-09-08
19.1415958404541,2008-09-09
19.754638671875,2008-09-10
20.89183807373047,2008-09-11
20.72700309753418,2008-09-12
19.611099243164062,2008-09-15
19.892620086669922,2008-09-16
18.150705337524414,2008-09-17
19.31105613708496,2008-09-18
20.852943420410156,2008-09-19
18.741539001464844,2008-09-22
18.33591651916504,2008-09-23
17.997915267944336,2008-09-24
17.628414154052734,2008-09-25
17.138519287109375,2008-09-26
15.560524940490723,2008-09-29
16.421762466430664,2008-09-30
15.867056846618652,2008-10-01
14.828943252563477,2008-10-02
14.835424423217773,2008-10-03
15.503110885620117,2008-10-06
14.696517944335938,2008-10-07
15.1590576171875,2008-10-08
14.432343482971191,2008-10-09
14.062498092651367,2008-10-10
16.09154510498047,2008-10-13
16.135116577148438,2008-10-14
14.233051300048828,2008-10-15
14.52318286895752,2008-10-16
14.529670715332031,2008-10-17
13.916967391967773,2008-10-20
13.883600234985352,2008-10-21
13.063261985778809,2008-10-22
12.606285095214844,2008-10-23
12.107598304748535,2008-10-24
11.711793899536133,2008-10-27
12.60721492767334,2008-10-28
12.581258773803711,2008-10-29
12.982624053955078,2008-10-30
13.701922416687012,2008-10-31
13.337634086608887,2008-11-03
15.780098915100098,2008-11-04
14.448101043701172,2008-11-05
13.28294849395752,2008-11-06
13.693577766418457,2008-11-07
13.241233825683594,2008-11-10
13.11609935760498,2008-11-11
12.649848937988281,2008-11-12
13.624979972839355,2008-11-13
13.318166732788086,2008-11-14
12.582186698913574,2008-11-17
13.106832504272461,2008-11-18
12.007488250732422,2008-11-19
11.224226951599121,2008-11-20
11.729406356811523,2008-11-21
12.186383247375488,2008-11-24
12.889925003051758,2008-11-25
13.492431640625,2008-11-26
13.468330383300781,2008-11-28
12.141894340515137,2008-12-01
12.418119430541992,2008-12-02
12.78610897064209,2008-12-03
12.353230476379395,2008-12-04
12.988181114196777,2008-12-05
13.653717994689941,2008-12-08
13.2746000289917,2008-12-09
13.44052791595459,2008-12-10
12.825042724609375,2008-12-11
12.866753578186035,2008-12-12
12.91124439239502,2008-12-15
13.727871894836426,2008-12-16
13.781635284423828,2008-12-17
13.793684959411621,2008-12-18
14.120894432067871,2008-12-19
13.459062576293945,2008-12-22
13.127224922180176,2008-12-23
13.18376636505127,2008-12-24
13.063261985778809,2008-12-26
12.915882110595703,2008-12-29
12.892709732055664,2008-12-30
13.248650550842285,2008-12-31
13.883600234985352,2009-01-02
14.206171035766602,2009-01-05
15.018165588378906,2009-01-06
14.108927726745605,2009-01-07
14.174802780151367,2009-01-08
13.920585632324219,2009-01-09
13.735030174255371,2009-01-12
13.957700729370117,2009-01-13
13.480813026428223,2009-01-14
12.08912467956543,2009-01-15
11.896143913269043,2009-01-16
11.057419776916504,2009-01-20
12.256128311157227,2009-01-21
11.954594612121582,2009-01-22
11.63914680480957,2009-01-23
11.422969818115234,2009-01-26
11.760686874389648,2009-01-27
12.400862693786621,2009-01-28
11.976861000061035,2009-01-29
12.597555160522461,2009-01-30
12.708888053894043,2009-02-02
12.961250305175781,2009-02-03
13.00300121307373,2009-02-04
14.829824447631836,2009-02-05
15.076618194580078,2009-02-06
15.032083511352539,2009-02-09
14.656322479248047,2009-02-10
15.213926315307617,2009-02-11
15.01167106628418,2009-02-12
15.02094554901123,2009-02-13
14.389124870300293,2009-02-17
14.755599021911621,2009-02-18
14.339017868041992,2009-02-19
14.660036087036133,2009-02-20
14.156241416931152,2009-02-23
14.962498664855957,2009-02-24
15.083106994628906,2009-02-25
14.445716857910156,2009-02-26
14.66189193725586,2009-02-27
13.975324630737305,2009-03-02
14.01058292388916,2009-03-03
13.961409568786621,2009-03-04
13.631115913391113,2009-03-05
13.215465545654297,2009-03-06
13.215465545654297,2009-03-09
13.775848388671875,2009-03-10
13.716473579406738,2009-03-11
14.572824478149414,2009-03-12
14.68786907196045,2009-03-13
14.25922966003418,2009-03-16
15.065484046936035,2009-03-17
14.821471214294434,2009-03-18
14.297270774841309,2009-03-19
14.42994499206543,2009-03-20
15.112797737121582,2009-03-23
15.111873626708984,2009-03-24
15.264955520629883,2009-03-25
15.761324882507324,2009-03-26
15.537724494934082,2009-03-27
15.127646446228027,2009-03-30
15.538660049438477,2009-03-31
14.852089881896973,2009-04-01
15.369792938232422,2009-04-02
16.14821434020996,2009-04-03
15.914409637451172,2009-04-06
15.379075050354004,2009-04-07
15.538802146911621,2009-04-08
16.01519012451172,2009-04-09
16.349491119384766,2009-04-13
15.424578666687012,2009-04-14
15.365145683288574,2009-04-15
15.01597785949707,2009-04-16
15.142276763916016,2009-04-17
14.101277351379395,2009-04-20
15.263925552368164,2009-04-21
14.929616928100586,2009-04-22
15.345645904541016,2009-04-23
16.07369041442871,2009-04-24
15.373507499694824,2009-04-27
15.558300971984863,2009-04-28
16.54914665222168,2009-04-29
17.03575897216797,2009-04-30
16.056053161621094,2009-05-01
16.621591567993164,2009-05-04
17.032039642333984,2009-05-05
17.033899307250977,2009-05-06
16.78780746459961,2009-05-07
17.18711280822754,2009-05-08
16.806377410888672,2009-05-11
16.54822540283203,2009-05-12
15.857320785522461,2009-05-13
16.097837448120117,2009-05-14
16.0773983001709,2009-05-15
16.10248374938965,2009-05-18
15.483078002929688,2009-05-19
15.752388000488281,2009-05-20
15.943684577941895,2009-05-21
15.634450912475586,2009-05-22
15.65766429901123,2009-05-26
15.543448448181152,2009-05-27
15.98267936706543,2009-05-28
16.374563217163086,2009-05-29
16.133121490478516,2009-06-01
15.637231826782227,2009-06-02
15.555513381958008,2009-06-03
15.638158798217773,2009-06-04
15.57129955291748,2009-06-05
15.412503242492676,2009-06-08
15.617733001708984,2009-06-09
16.121049880981445,2009-06-10
15.78210163116455,2009-06-11
15.513728141784668,2009-06-12
15.458934783935547,2009-06-15
15.188705444335938,2009-06-16
15.253711700439453,2009-06-17
15.172921180725098,2009-06-18
14.983475685119629,2009-06-19
14.55909538269043,2009-06-22
14.870186805725098,2009-06-23
14.95654582977295,2009-06-24
15.255561828613281,2009-06-25
15.685526847839355,2009-06-26
15.614944458007812,2009-06-29
15.536947250366211,2009-06-30
15.400431632995605,2009-07-01
15.441293716430664,2009-07-02
15.490509986877441,2009-07-06
14.950973510742188,2009-07-07
14.937032699584961,2009-07-08
15.132227897644043,2009-07-09
14.924017906188965,2009-07-10
15.385051727294922,2009-07-13
15.4231595993042,2009-07-14
16.02175521850586,2009-07-15
16.57016372680664,2009-07-16
16.716093063354492,2009-07-17
16.862958908081055,2009-07-20
16.81833839416504,2009-07-21
16.8685302734375,2009-07-22
17.276580810546875,2009-07-23
17.23940086364746,2009-07-24
17.5795955657959,2009-07-27
17.376035690307617,2009-07-28
17.52568244934082,2009-07-29
18.04248046875,2009-07-30
18.03506088256836,2009-07-31
18.65131187438965,2009-08-03
18.878101348876953,2009-08-04
18.866943359375,2009-08-05
18.727521896362305,2009-08-06
18.993358612060547,2009-08-07
18.807466506958008,2009-08-10
18.83999252319336,2009-08-11
18.991498947143555,2009-08-12
18.958972930908203,2009-08-13
18.832550048828125,2009-08-14
18.21259117126465,2009-08-17
18.419857025146484,2009-08-18
18.338993072509766,2009-08-19
18.870670318603516,2009-08-20
19.26384925842285,2009-08-21
18.983135223388672,2009-08-24
19.420000076293945,2009-08-25
19.211793899536133,2009-08-26
19.203420639038086,2009-08-27
18.921789169311523,2009-08-28
18.834428787231445,2009-08-31
18.652233123779297,2009-09-01
18.631786346435547,2009-09-02
18.905988693237305,2009-09-03
19.152307510375977,2009-09-04
19.282434463500977,2009-09-08
19.548274993896484,2009-09-09
19.668176651000977,2009-09-10
19.408851623535156,2009-09-11
19.332624435424805,2009-09-14
19.894044876098633,2009-09-15
20.426651000976562,2009-09-16
20.46754264831543,2009-09-17
20.780780792236328,2009-09-18
20.692487716674805,2009-09-21
20.874666213989258,2009-09-22
20.392257690429688,2009-09-23
19.978626251220703,2009-09-24
19.026824951171875,2009-09-25
19.346567153930664,2009-09-28
19.216432571411133,2009-09-29
18.78980255126953,2009-09-30
18.535123825073242,2009-10-01
18.561145782470703,2009-10-02
18.639230728149414,2009-10-05
18.659669876098633,2009-10-06
19.617765426635742,2009-10-07
19.623353958129883,2009-10-08
19.945199966430664,2009-10-09
20.092172622680664,2009-10-12
20.218687057495117,2009-10-13
20.41587257385254,2009-10-14
20.962831497192383,2009-10-15
20.824230194091797,2009-10-16
20.98514747619629,2009-10-19
20.929340362548828,2009-10-20
20.99166488647461,2009-10-21
21.327465057373047,2009-10-22
21.390714645385742,2009-10-23
20.534019470214844,2009-10-26
20.51541519165039,2009-10-27
20.510759353637695,2009-10-28
21.20096206665039,2009-10-29
20.37308692932129,2009-10-30
20.71075439453125,2009-11-02
20.389829635620117,2009-11-03
20.92748260498047,2009-11-04
21.417694091796875,2009-11-05
22.03626823425293,2009-11-06
22.528343200683594,2009-11-09
22.200918197631836,2009-11-10
22.129297256469727,2009-11-11
22.03534507751465,2009-11-12
21.833494186401367,2009-11-13
21.46885871887207,2009-11-16
21.487459182739258,2009-11-17
21.141433715820312,2009-11-18
21.402812957763672,2009-11-19
21.50234031677246,2009-11-20
21.97022819519043,2009-11-23
22.106040954589844,2009-11-24
22.309755325317383,2009-11-25
21.91442108154297,2009-11-27
22.404632568359375,2009-11-30
22.60276222229004,2009-12-01
22.54973793029785,2009-12-02
21.967437744140625,2009-12-03
22.448348999023438,2009-12-04
22.226036071777344,2009-12-07
22.19533348083496,2009-12-08
