XYL,Date
33.04088592529297,2015-07-01
32.969078063964844,2015-07-02
32.538238525390625,2015-07-06
32.65492630004883,2015-07-07
31.9278564453125,2015-07-08
31.900928497314453,2015-07-09
31.766286849975586,2015-07-10
32.3676872253418,2015-07-13
32.75364685058594,2015-07-14
32.268943786621094,2015-07-15
32.33177947998047,2015-07-16
32.14328384399414,2015-07-17
32.10737609863281,2015-07-20
31.586750030517578,2015-07-21
31.398265838623047,2015-07-22
31.1200008392334,2015-07-23
31.084096908569336,2015-07-24
30.877655029296875,2015-07-27
31.21875,2015-07-28
31.6226749420166,2015-07-29
31.61368179321289,2015-07-30
30.994342803955078,2015-07-31
30.38396644592285,2015-08-03
30.28523826599121,2015-08-04
30.41987419128418,2015-08-05
30.231367111206055,2015-08-06
30.069808959960938,2015-08-07
30.59939956665039,2015-08-10
30.141620635986328,2015-08-11
30.213422775268555,2015-08-12
30.060829162597656,2015-08-13
30.249326705932617,2015-08-14
30.312164306640625,2015-08-17
29.98902702331543,2015-08-18
29.75564956665039,2015-08-19
29.315828323364258,2015-08-20
28.786230087280273,2015-08-21
27.745010375976562,2015-08-24
27.341089248657227,2015-08-25
28.16688346862793,2015-08-26
29.055511474609375,2015-08-27
29.35171890258789,2015-08-28
29.253461837768555,2015-08-31
28.063491821289062,2015-09-01
28.288864135742188,2015-09-02
29.163314819335938,2015-09-03
28.559314727783203,2015-09-04
29.244447708129883,2015-09-08
28.94695281982422,2015-09-09
28.96498680114746,2015-09-10
29.289522171020508,2015-09-11
29.046123504638672,2015-09-14
29.77631950378418,2015-09-15
30.08283233642578,2015-09-16
29.82140350341797,2015-09-17
29.073158264160156,2015-09-18
29.415729522705078,2015-09-21
29.208385467529297,2015-09-22
28.649463653564453,2015-09-23
29.316566467285156,2015-09-24
29.271495819091797,2015-09-25
28.910890579223633,2015-09-28
28.838773727416992,2015-09-29
29.61405372619629,2015-09-30
29.46981430053711,2015-10-01
30.209049224853516,2015-10-02
30.25412368774414,2015-10-05
30.100854873657227,2015-10-06
30.686826705932617,2015-10-07
31.543254852294922,2015-10-08
31.453105926513672,2015-10-09
31.227731704711914,2015-10-12
30.948261260986328,2015-10-13
30.533580780029297,2015-10-14
31.317880630493164,2015-10-15
31.317880630493164,2015-10-16
31.227731704711914,2015-10-19
31.444091796875,2015-10-20
31.299854278564453,2015-10-21
32.111183166503906,2015-10-22
32.625038146972656,2015-10-23
32.372623443603516,2015-10-26
32.31853485107422,2015-10-27
32.79632568359375,2015-10-28
32.7602653503418,2015-10-29
32.82339096069336,2015-10-30
33.168174743652344,2015-11-02
33.104835510253906,2015-11-03
33.168174743652344,2015-11-04
33.29487609863281,2015-11-05
33.41252136230469,2015-11-06
32.987186431884766,2015-11-09
33.42158126831055,2015-11-10
33.45777893066406,2015-11-11
32.39893341064453,2015-11-12
32.480377197265625,2015-11-13
33.12291717529297,2015-11-16
33.48493194580078,2015-11-17
33.90122985839844,2015-11-18
34.091278076171875,2015-11-19
33.93743896484375,2015-11-20
33.98267364501953,2015-11-23
33.9193229675293,2015-11-24
34.082237243652344,2015-11-25
34.009822845458984,2015-11-27
33.7745246887207,2015-11-30
34.06412887573242,2015-12-01
33.4396858215332,2015-12-02
33.2496337890625,2015-12-03
34.07316970825195,2015-12-04
33.403472900390625,2015-12-07
32.83332061767578,2015-12-08
32.815223693847656,2015-12-09
33.21343231201172,2015-12-10
32.77903747558594,2015-12-11
33.15911865234375,2015-12-14
33.21343231201172,2015-12-15
33.90122985839844,2015-12-16
32.99623489379883,2015-12-17
32.43513870239258,2015-12-18
32.70663070678711,2015-12-21
33.03242874145508,2015-12-22
33.60257339477539,2015-12-23
33.548274993896484,2015-12-24
33.43063735961914,2015-12-28
33.57543182373047,2015-12-29
33.36726760864258,2015-12-30
33.03242874145508,2015-12-31
32.65232467651367,2016-01-04
32.64328384399414,2016-01-05
32.236019134521484,2016-01-06
31.403430938720703,2016-01-07
31.104772567749023,2016-01-08
30.84234046936035,2016-01-11
31.014272689819336,2016-01-12
30.208837509155273,2016-01-13
30.380783081054688,2016-01-14
29.84683609008789,2016-01-15
29.82874298095703,2016-01-19
29.683942794799805,2016-01-20
30.073087692260742,2016-01-21
30.797080993652344,2016-01-22
30.534643173217773,2016-01-25
31.267683029174805,2016-01-26
31.575382232666016,2016-01-27
31.629684448242188,2016-01-28
32.53468704223633,2016-01-29
32.236019134521484,2016-02-01
31.54823112487793,2016-02-02
32.28128433227539,2016-02-03
33.55733108520508,2016-02-04
33.17722702026367,2016-02-05
32.77903747558594,2016-02-08
33.22247314453125,2016-02-09
32.969085693359375,2016-02-10
32.769981384277344,2016-02-11
33.52112579345703,2016-02-12
33.62564468383789,2016-02-16
34.22545623779297,2016-02-17
34.1072998046875,2016-02-18
33.65290832519531,2016-02-19
34.207271575927734,2016-02-22
33.91646194458008,2016-02-23
34.05277633666992,2016-02-24
34.13457107543945,2016-02-25
34.27996826171875,2016-02-26
33.998252868652344,2016-02-29
34.47990798950195,2016-03-01
34.56171417236328,2016-03-02
34.68892288208008,2016-03-03
34.73439025878906,2016-03-04
35.034278869628906,2016-03-07
34.45264434814453,2016-03-08
34.67076873779297,2016-03-09
34.461734771728516,2016-03-10
34.94340896606445,2016-03-11
34.59806442260742,2016-03-14
34.66167449951172,2016-03-15
35.106998443603516,2016-03-16
35.452327728271484,2016-03-17
35.87038803100586,2016-03-18
35.8249397277832,2016-03-21
35.806758880615234,2016-03-22
35.77949142456055,2016-03-23
36.18845748901367,2016-03-24
36.26116943359375,2016-03-28
36.933677673339844,2016-03-29
37.297203063964844,2016-03-30
37.169960021972656,2016-03-31
37.488059997558594,2016-04-01
37.060909271240234,2016-04-04
37.269935607910156,2016-04-05
37.43352127075195,2016-04-06
37.1608772277832,2016-04-07
37.460784912109375,2016-04-08
37.469871520996094,2016-04-11
37.8515739440918,2016-04-12
38.02423858642578,2016-04-13
38.16056442260742,2016-04-14
38.424110412597656,2016-04-15
38.7240104675293,2016-04-18
38.81489562988281,2016-04-19
38.32413864135742,2016-04-20
38.02423858642578,2016-04-21
38.58769989013672,2016-04-22
38.36048889160156,2016-04-25
38.951210021972656,2016-04-26
38.987571716308594,2016-04-27
38.32413864135742,2016-04-28
37.96970748901367,2016-04-29
38.396846771240234,2016-05-02
38.06059265136719,2016-05-03
37.488059997558594,2016-05-04
37.74251174926758,2016-05-05
38.06968688964844,2016-05-06
37.806129455566406,2016-05-09
38.65130615234375,2016-05-10
38.969383239746094,2016-05-11
39.29655075073242,2016-05-12
39.21476745605469,2016-05-13
39.46923065185547,2016-05-16
39.51466751098633,2016-05-17
39.31473159790039,2016-05-18
39.14206314086914,2016-05-19
39.541927337646484,2016-05-20
39.67418670654297,2016-05-23
40.54975128173828,2016-05-24
40.78688430786133,2016-05-25
40.80512237548828,2016-05-26
40.650081634521484,2016-05-27
40.73215866088867,2016-05-31
40.878089904785156,2016-06-01
41.23379898071289,2016-06-02
41.48003387451172,2016-06-03
41.67157745361328,2016-06-06
41.93606185913086,2016-06-07
42.373844146728516,2016-06-08
42.22791290283203,2016-06-09
41.881343841552734,2016-06-10
41.65333938598633,2016-06-13
41.635093688964844,2016-06-14
41.58036422729492,2016-06-15
41.37971878051758,2016-06-16
41.52565002441406,2016-06-17
42.04550552368164,2016-06-20
41.945194244384766,2016-06-21
41.87221908569336,2016-06-22
42.27353286743164,2016-06-23
40.257896423339844,2016-06-24
38.962791442871094,2016-06-27
39.27287673950195,2016-06-28
39.81098937988281,2016-06-29
40.7230339050293,2016-06-30
40.92369079589844,2016-07-01
40.896324157714844,2016-07-05
41.571250915527344,2016-07-06
41.616851806640625,2016-07-07
42.3282470703125,2016-07-08
42.857234954833984,2016-07-11
42.975807189941406,2016-07-12
42.88460159301758,2016-07-13
42.71131134033203,2016-07-14
42.91196060180664,2016-07-15
42.857234954833984,2016-07-18
43.03052520751953,2016-07-19
43.04877471923828,2016-07-20
42.629234313964844,2016-07-21
42.82987976074219,2016-07-22
42.729557037353516,2016-07-25
43.5777473449707,2016-07-26
43.5777473449707,2016-07-27
43.67808151245117,2016-07-28
43.60511016845703,2016-07-29
43.60511016845703,2016-08-01
42.3282470703125,2016-08-02
42.1640739440918,2016-08-03
42.79339599609375,2016-08-04
43.18555450439453,2016-08-05
43.31325912475586,2016-08-08
43.71455764770508,2016-08-09
43.67808151245117,2016-08-10
44.270931243896484,2016-08-11
44.18883514404297,2016-08-12
45.894371032714844,2016-08-15
45.78491973876953,2016-08-16
45.9126091003418,2016-08-17
46.00380325317383,2016-08-18
46.3321533203125,2016-08-19
46.560157775878906,2016-08-22
46.42335510253906,2016-08-23
46.20446014404297,2016-08-24
46.131500244140625,2016-08-25
46.21357727050781,2016-08-26
46.63899230957031,2016-08-29
46.62983703613281,2016-08-30
46.52920913696289,2016-08-31
46.11753463745117,2016-09-01
46.584102630615234,2016-09-02
46.62983703613281,2016-09-06
46.602394104003906,2016-09-07
46.70302200317383,2016-09-08
44.50739669799805,2016-09-09
45.568626403808594,2016-09-12
45.26670837402344,2016-09-13
45.27585983276367,2016-09-14
45.98029327392578,2016-09-15
45.70584487915039,2016-09-16
46.22731018066406,2016-09-19
46.41942596435547,2016-09-20
47.398311614990234,2016-09-21
48.13933563232422,2016-09-22
47.16045379638672,2016-09-23
47.105560302734375,2016-09-26
47.66360092163086,2016-09-27
47.76426315307617,2016-09-28
47.407466888427734,2016-09-29
47.98381423950195,2016-09-30
48.00212860107422,2016-10-03
47.80998992919922,2016-10-04
47.52639389038086,2016-10-05
47.41660690307617,2016-10-06
46.43771743774414,2016-10-07
46.0900764465332,2016-10-10
45.467987060546875,2016-10-11
45.843055725097656,2016-10-12
45.431400299072266,2016-10-13
45.257572174072266,2016-10-14
45.010562896728516,2016-10-17
44.964813232421875,2016-10-18
45.257572174072266,2016-10-19
44.75439453125,2016-10-20
44.681217193603516,2016-10-21
44.49824905395508,2016-10-24
43.9401969909668,2016-10-25
44.26953125,2016-10-26
43.9401969909668,2016-10-27
44.470802307128906,2016-10-28
44.21464157104492,2016-10-31
43.17171096801758,2016-11-01
42.9612922668457,2016-11-02
43.21744918823242,2016-11-03
43.36383819580078,2016-11-04
44.570796966552734,2016-11-07
45.25000762939453,2016-11-08
46.498287200927734,2016-11-09
48.40742492675781,2016-11-10
48.41659927368164,2016-11-11
48.8663444519043,2016-11-14
50.252296447753906,2016-11-15
49.88515090942383,2016-11-16
49.57309341430664,2016-11-17
48.912235260009766,2016-11-18
49.068267822265625,2016-11-21
48.572628021240234,2016-11-22
48.51755905151367,2016-11-23
48.572628021240234,2016-11-25
47.39777755737305,2016-11-28
47.1224250793457,2016-11-29
47.342716217041016,2016-11-30
47.553810119628906,2016-12-01
47.54463195800781,2016-12-02
47.47119903564453,2016-12-05
47.884246826171875,2016-12-06
47.78327560424805,2016-12-07
47.62723922729492,2016-12-08
47.25092697143555,2016-12-09
46.80117416381836,2016-12-12
46.80117416381836,2016-12-13
46.415679931640625,2016-12-14
46.020999908447266,2016-12-15
45.98428726196289,2016-12-16
46.59007263183594,2016-12-19
46.73693084716797,2016-12-20
46.654319763183594,2016-12-21
46.92967224121094,2016-12-22
46.81953430175781,2016-12-23
46.681861877441406,2016-12-27
45.837425231933594,2016-12-28
45.6814079284668,2016-12-29
45.451934814453125,2016-12-30
45.571266174316406,2017-01-03
46.25046157836914,2017-01-04
45.82826232910156,2017-01-05
45.50700759887695,2017-01-06
45.31426239013672,2017-01-09
45.103153228759766,2017-01-10
45.341796875,2017-01-11
44.33216857910156,2017-01-12
44.75437927246094,2017-01-13
44.24037551879883,2017-01-17
44.45146942138672,2017-01-18
45.020538330078125,2017-01-19
45.02972412109375,2017-01-20
44.51573944091797,2017-01-23
45.03890609741211,2017-01-24
46.030181884765625,2017-01-25
45.9751091003418,2017-01-26
45.93840408325195,2017-01-27
45.433589935302734,2017-01-30
45.25918197631836,2017-01-31
45.112335205078125,2017-02-01
44.79108810424805,2017-02-02
45.204105377197266,2017-02-03
43.30415725708008,2017-02-06
43.340877532958984,2017-02-07
43.13895797729492,2017-02-08
43.70801544189453,2017-02-09
43.9466552734375,2017-02-10
44.31379699707031,2017-02-13
43.89923095703125,2017-02-14
43.91765213012695,2017-02-15
43.99134826660156,2017-02-16
44.03742218017578,2017-02-17
44.525699615478516,2017-02-21
44.452003479003906,2017-02-22
43.77946853637695,2017-02-23
44.12955093383789,2017-02-24
45.096893310546875,2017-02-27
44.33224105834961,2017-02-28
45.649662017822266,2017-03-01
45.0416145324707,2017-03-02
44.89421463012695,2017-03-03
44.7099609375,2017-03-06
44.94028091430664,2017-03-07
43.807090759277344,2017-03-08
43.91765213012695,2017-03-09
44.461212158203125,2017-03-10
44.700740814208984,2017-03-13
44.26774215698242,2017-03-14
44.73759078979492,2017-03-15
44.91263198852539,2017-03-16
45.29036331176758,2017-03-17
44.98634338378906,2017-03-20
44.276947021484375,2017-03-21
45.400917053222656,2017-03-22
45.0416145324707,2017-03-23
45.345645904541016,2017-03-24
45.23509216308594,2017-03-27
45.760223388671875,2017-03-28
45.50226593017578,2017-03-29
45.97212600708008,2017-03-30
46.266937255859375,2017-03-31
45.557533264160156,2017-04-03
46.40511703491211,2017-04-04
46.46039581298828,2017-04-05
46.91183090209961,2017-04-06
46.82891845703125,2017-04-07
46.74599838256836,2017-04-10
46.68149185180664,2017-04-11
45.4930534362793,2017-04-12
45.03240966796875,2017-04-13
45.56674575805664,2017-04-17
45.262725830078125,2017-04-18
45.446990966796875,2017-04-19
46.266937255859375,2017-04-20
46.6630744934082,2017-04-21
47.41853713989258,2017-04-24
47.73176574707031,2017-04-25
47.400108337402344,2017-04-26
47.55673599243164,2017-04-27
47.36325454711914,2017-04-28
47.280338287353516,2017-05-01
46.441978454589844,2017-05-02
46.02738952636719,2017-05-03
47.464599609375,2017-05-04
48.183204650878906,2017-05-05
48.09107208251953,2017-05-08
47.768619537353516,2017-05-09
47.02238464355469,2017-05-10
46.8749885559082,2017-05-11
46.96710968017578,2017-05-12
48.17399215698242,2017-05-15
47.69492721557617,2017-05-16
47.492225646972656,2017-05-17
47.42775344848633,2017-05-18
47.91602325439453,2017-05-19
48.15555953979492,2017-05-22
48.81193923950195,2017-05-23
48.63628005981445,2017-05-24
48.19255447387695,2017-05-25
47.52692794799805,2017-05-26
47.87822341918945,2017-05-30
48.2017936706543,2017-05-31
48.47913360595703,2017-06-01
48.996826171875,2017-06-02
49.18172073364258,2017-06-05
48.710243225097656,2017-06-06
49.42207336425781,2017-06-07
49.533023834228516,2017-06-08
49.89356231689453,2017-06-09
49.93978500366211,2017-06-12
49.7271614074707,2017-06-13
49.60697555541992,2017-06-14
49.88431930541992,2017-06-15
49.967525482177734,2017-06-16
50.078453063964844,2017-06-19
49.81035614013672,2017-06-20
49.49604034423828,2017-06-21
49.78262710571289,2017-06-22
50.22636795043945,2017-06-23
50.5499382019043,2017-06-26
50.38353729248047,2017-06-27
50.818031311035156,2017-06-28
50.753318786621094,2017-06-29
51.243282318115234,2017-06-30
51.261783599853516,2017-07-03
50.7902946472168,2017-07-05
50.27259826660156,2017-07-06
50.79954528808594,2017-07-07
50.48522186279297,2017-07-10
50.235626220703125,2017-07-11
51.1416015625,2017-07-12
51.622318267822266,2017-07-13
51.8626823425293,2017-07-14
52.43585968017578,2017-07-17
52.158512115478516,2017-07-18
52.75942611694336,2017-07-19
52.62998962402344,2017-07-20
53.26787567138672,2017-07-21
53.36033248901367,2017-07-24
52.88884353637695,2017-07-25
52.593013763427734,2017-07-26
52.574520111083984,2017-07-27
52.62998962402344,2017-07-28
52.44510269165039,2017-07-31
54.82098388671875,2017-08-01
55.3941535949707,2017-08-02
55.06135177612305,2017-08-03
55.48659896850586,2017-08-04
55.505088806152344,2017-08-07
55.3201904296875,2017-08-08
55.20001983642578,2017-08-09
54.525146484375,2017-08-10
54.654579162597656,2017-08-11
55.35717010498047,2017-08-14
55.33868408203125,2017-08-15
55.40338897705078,2017-08-16
54.497413635253906,2017-08-17
54.57136535644531,2017-08-18
54.830223083496094,2017-08-21
55.43113327026367,2017-08-22
55.4588623046875,2017-08-23
55.5605583190918,2017-08-24
55.91185760498047,2017-08-25
56.54050064086914,2017-08-28
56.6610221862793,2017-08-29
57.06899642944336,2017-08-30
57.5511360168457,2017-08-31
57.45842361450195,2017-09-01
57.393516540527344,2017-09-05
57.50477600097656,2017-09-06
57.93129348754883,2017-09-07
58.20944595336914,2017-09-08
58.385616302490234,2017-09-11
58.34852981567383,2017-09-12
58.422706604003906,2017-09-13
58.422706604003906,2017-09-14
58.691585540771484,2017-09-15
59.025390625,2017-09-18
59.183006286621094,2017-09-19
59.37771987915039,2017-09-20
59.275733947753906,2017-09-21
60.03601837158203,2017-09-22
59.76714324951172,2017-09-25
58.72867965698242,2017-09-26
58.41343688964844,2017-09-27
57.90347671508789,2017-09-28
58.07036209106445,2017-09-29
58.71013641357422,2017-10-02
59.275733947753906,2017-10-03
59.822776794433594,2017-10-04
59.77641296386719,2017-10-05
59.85985565185547,2017-10-06
59.943302154541016,2017-10-09
59.92475509643555,2017-10-10
59.628047943115234,2017-10-11
60.156578063964844,2017-10-12
59.998939514160156,2017-10-13
61.15793228149414,2017-10-16
58.626678466796875,2017-10-17
59.04393005371094,2017-10-18
59.23862838745117,2017-10-19
59.55388259887695,2017-10-20
59.04393005371094,2017-10-23
60.11020278930664,2017-10-24
59.83204650878906,2017-10-25
60.09165954589844,2017-10-26
60.13801956176758,2017-10-27
59.93403625488281,2017-10-30
61.686424255371094,2017-10-31
61.500511169433594,2017-11-01
62.3465461730957,2017-11-02
61.890995025634766,2017-11-03
61.86308670043945,2017-11-06
61.92816162109375,2017-11-07
61.87238693237305,2017-11-08
61.621368408203125,2017-11-09
61.593467712402344,2017-11-10
61.3889274597168,2017-11-13
61.677146911621094,2017-11-14
61.26807403564453,2017-11-15
61.80730056762695,2017-11-16
61.751502990722656,2017-11-17
62.28146743774414,2017-11-20
62.67194747924805,2017-11-21
62.616153717041016,2017-11-22
62.9322509765625,2017-11-24
62.8857536315918,2017-11-27
63.70390701293945,2017-11-28
63.406410217285156,2017-11-29
64.46629333496094,2017-11-30
64.15947723388672,2017-12-01
63.93632888793945,2017-12-04
63.07170486450195,2017-12-05
63.201866149902344,2017-12-06
63.57374572753906,2017-12-07
63.39710998535156,2017-12-08
62.551063537597656,2017-12-11
62.79279327392578,2017-12-12
62.74630355834961,2017-12-13
62.01183319091797,2017-12-14
62.8206901550293,2017-12-15
63.12748718261719,2017-12-18
63.09030532836914,2017-12-19
63.05313491821289,2017-12-20
62.98805236816406,2017-12-21
62.82997512817383,2017-12-22
62.755592346191406,2017-12-26
63.434295654296875,2017-12-27
63.452903747558594,2017-12-28
63.406410217285156,2017-12-29
63.28554153442383,2018-01-02
64.05722045898438,2018-01-03
64.48487091064453,2018-01-04
64.36402130126953,2018-01-05
64.59645080566406,2018-01-08
64.61502838134766,2018-01-09
64.15018463134766,2018-01-10
65.05199432373047,2018-01-11
65.50755310058594,2018-01-12
65.58195495605469,2018-01-16
66.02820587158203,2018-01-17
66.11186218261719,2018-01-18
66.85565948486328,2018-01-19
67.54363250732422,2018-01-22
67.50645446777344,2018-01-23
67.4692611694336,2018-01-24
68.09215545654297,2018-01-25
69.17991638183594,2018-01-26
68.25021362304688,2018-01-29
67.93412017822266,2018-01-30
67.1810302734375,2018-01-31
69.5796890258789,2018-02-01
70.3420639038086,2018-02-02
67.55292510986328,2018-02-05
66.31643676757812,2018-02-06
66.74407958984375,2018-02-07
65.30302429199219,2018-02-08
65.8422622680664,2018-02-09
66.87422943115234,2018-02-12
67.65518951416016,2018-02-13
68.35449981689453,2018-02-14
69.67852020263672,2018-02-15
70.14470672607422,2018-02-16
69.67852020263672,2018-02-20
70.09809875488281,2018-02-21
69.97686767578125,2018-02-22
70.79740142822266,2018-02-23
71.1051025390625,2018-02-26
70.62957763671875,2018-02-27
69.53863525390625,2018-02-28
68.31719207763672,2018-03-01
68.54097747802734,2018-03-02
68.86730194091797,2018-03-05
70.19134521484375,2018-03-06
71.21697235107422,2018-03-07
71.97221374511719,2018-03-08
74.1074447631836,2018-03-09
72.81139373779297,2018-03-12
72.70880889892578,2018-03-13
71.89762878417969,2018-03-14
72.39179992675781,2018-03-15
73.14706420898438,2018-03-16
72.88597869873047,2018-03-19
73.67853546142578,2018-03-20
73.97687530517578,2018-03-21
72.14938354492188,2018-03-22
70.57364654541016,2018-03-23
72.61556243896484,2018-03-26
71.16102600097656,2018-03-27
70.68550872802734,2018-03-28
71.72046661376953,2018-03-29
70.02349090576172,2018-04-02
71.51533508300781,2018-04-03
71.5712661743164,2018-04-04
72.35450744628906,2018-04-05
70.30323791503906,2018-04-06
70.59226989746094,2018-04-09
71.58995056152344,2018-04-10
71.03983306884766,2018-04-11
71.9069595336914,2018-04-12
71.63655853271484,2018-04-13
72.53168487548828,2018-04-16
73.54800415039062,2018-04-17
73.86500549316406,2018-04-18
73.42676544189453,2018-04-19
73.91162872314453,2018-04-20
73.20299530029297,2018-04-23
70.38713073730469,2018-04-24
70.42443084716797,2018-04-25
69.67852020263672,2018-04-26
68.72746276855469,2018-04-27
67.97222137451172,2018-04-30
65.61323547363281,2018-05-01
64.22393798828125,2018-05-02
64.92325592041016,2018-05-03
65.34283447265625,2018-05-04
65.2868881225586,2018-05-07
66.06078338623047,2018-05-08
67.05845642089844,2018-05-09
67.70182037353516,2018-05-10
68.55963897705078,2018-05-11
68.50369262695312,2018-05-14
67.19832611083984,2018-05-15
66.62024688720703,2018-05-16
66.63888549804688,2018-05-17
66.79737854003906,2018-05-18
68.09342956542969,2018-05-21
67.2262954711914,2018-05-22
66.90835571289062,2018-05-23
67.3385009765625,2018-05-24
66.76808166503906,2018-05-25
65.97323608398438,2018-05-29
66.85224914550781,2018-05-30
65.83294677734375,2018-05-31
67.17952728271484,2018-06-01
66.82416534423828,2018-06-04
67.01121520996094,2018-06-05
67.90892791748047,2018-06-06
68.36714172363281,2018-06-07
68.51675415039062,2018-06-08
67.16082763671875,2018-06-11
66.75872802734375,2018-06-12
67.01121520996094,2018-06-13
67.0766830444336,2018-06-14
66.72132110595703,2018-06-15
66.94573974609375,2018-06-18
64.34608459472656,2018-06-19
64.85108184814453,2018-06-20
62.195316314697266,2018-06-21
62.139190673828125,2018-06-22
61.970882415771484,2018-06-25
62.26077651977539,2018-06-26
62.09245681762695,2018-06-27
62.02699279785156,2018-06-28
63.00886535644531,2018-06-29
63.19587326049805,2018-07-02
62.70963668823242,2018-07-03
62.76573181152344,2018-07-05
62.47583770751953,2018-07-06
63.62605667114258,2018-07-09
63.76632308959961,2018-07-10
62.37297439575195,2018-07-11
63.654109954833984,2018-07-12
64.07490539550781,2018-07-13
63.02757263183594,2018-07-16
63.40163040161133,2018-07-17
63.76632308959961,2018-07-18
64.13101959228516,2018-07-19
65.0567855834961,2018-07-20
63.39226150512695,2018-07-23
63.86920166015625,2018-07-24
64.59856414794922,2018-07-25
65.75814819335938,2018-07-26
65.63658905029297,2018-07-27
65.48694610595703,2018-07-30
71.59335327148438,2018-07-31
70.05973052978516,2018-08-01
70.16258239746094,2018-08-02
71.06965637207031,2018-08-03
71.13512420654297,2018-08-06
71.74295043945312,2018-08-07
71.8738784790039,2018-08-08
71.71490478515625,2018-08-09
70.88265228271484,2018-08-10
70.05973052978516,2018-08-13
69.90076446533203,2018-08-14
69.48928833007812,2018-08-15
69.91011047363281,2018-08-16
70.5366439819336,2018-08-17
70.8919906616211,2018-08-20
71.21929168701172,2018-08-21
70.43377685546875,2018-08-22
70.04100799560547,2018-08-23
70.62080383300781,2018-08-24
71.66812896728516,2018-08-27
71.46241760253906,2018-08-28
72.0719223022461,2018-08-29
71.18110656738281,2018-08-30
71.18110656738281,2018-08-31
70.94668579101562,2018-09-04
72.86897277832031,2018-09-05
73.52536010742188,2018-09-06
73.76917266845703,2018-09-07
74.92256164550781,2018-09-10
74.82877349853516,2018-09-11
75.0350570678711,2018-09-12
75.74773406982422,2018-09-13
75.88838958740234,2018-09-14
76.46039581298828,2018-09-17
76.76981353759766,2018-09-18
76.27283477783203,2018-09-19
76.31970977783203,2018-09-20
76.16030883789062,2018-09-21
75.07257843017578,2018-09-24
75.14759826660156,2018-09-25
75.14759826660156,2018-09-26
75.28826141357422,2018-09-27
74.89441680908203,2018-09-28
75.616455078125,2018-10-01
75.40077209472656,2018-10-02
75.58831787109375,2018-10-03
75.28826141357422,2018-10-04
74.36930847167969,2018-10-05
72.89710235595703,2018-10-08
69.78392791748047,2018-10-09
67.64596557617188,2018-10-10
64.73908233642578,2018-10-11
65.4236068725586,2018-10-12
65.37672424316406,2018-10-15
67.28026580810547,2018-10-16
66.89580535888672,2018-10-17
65.53614044189453,2018-10-18
64.95474243164062,2018-10-19
65.02977752685547,2018-10-22
64.10142517089844,2018-10-23
61.822818756103516,2018-10-24
62.68550109863281,2018-10-25
62.37608337402344,2018-10-26
61.60714340209961,2018-10-29
61.07265853881836,2018-10-30
61.69354248046875,2018-10-31
64.6756820678711,2018-11-01
63.98893356323242,2018-11-02
64.44991302490234,2018-11-05
65.71047973632812,2018-11-06
67.2627182006836,2018-11-07
67.31916809082031,2018-11-08
66.67945861816406,2018-11-09
64.90145874023438,2018-11-12
64.70389556884766,2018-11-13
64.10182189941406,2018-11-14
66.27491760253906,2018-11-15
66.67005157470703,2018-11-16
65.33421325683594,2018-11-19
63.23633575439453,2018-11-20
64.22412109375,2018-11-21
63.98893356323242,2018-11-23
65.44707489013672,2018-11-26
65.39063262939453,2018-11-27
66.91462707519531,2018-11-28
67.0745620727539,2018-11-29
68.65499114990234,2018-11-30
68.01529693603516,2018-12-03
64.00775146484375,2018-12-04
62.86948013305664,2018-12-06
61.79701614379883,2018-12-07
61.99458694458008,2018-12-10
61.54302978515625,2018-12-11
61.74057388305664,2018-12-12
61.70294952392578,2018-12-13
61.56184005737305,2018-12-14
60.48940658569336,2018-12-17
60.57405471801758,2018-12-18
61.27021408081055,2018-12-19
60.07548522949219,2018-12-20
59.680362701416016,2018-12-21
57.74244689941406,2018-12-24
60.461185455322266,2018-12-26
61.4771728515625,2018-12-27
61.430137634277344,2018-12-28
62.7659797668457,2018-12-31
62.568443298339844,2019-01-02
60.423553466796875,2019-01-03
62.97295379638672,2019-01-04
62.04161834716797,2019-01-07
62.62489318847656,2019-01-08
63.64085006713867,2019-01-09
64.8261947631836,2019-01-10
65.21189880371094,2019-01-11
65.0613784790039,2019-01-14
64.76973724365234,2019-01-15
64.88264465332031,2019-01-16
65.99271392822266,2019-01-17
66.98989868164062,2019-01-18
65.16484832763672,2019-01-22
64.33702087402344,2019-01-23
64.56278228759766,2019-01-24
65.71987915039062,2019-01-25
65.24012756347656,2019-01-28
66.31257629394531,2019-01-29
67.72366333007812,2019-01-30
67.03694152832031,2019-01-31
65.99271392822266,2019-02-01
66.15262603759766,2019-02-04
66.54773712158203,2019-02-05
67.31916809082031,2019-02-06
66.19966888427734,2019-02-07
66.4066390991211,2019-02-08
67.17803955078125,2019-02-11
68.57974243164062,2019-02-12
68.5986099243164,2019-02-13
68.40985870361328,2019-02-14
69.77841186523438,2019-02-15
69.14604187011719,2019-02-19
69.91056060791016,2019-02-20
70.14653015136719,2019-02-21
70.59957122802734,2019-02-22
71.03372955322266,2019-02-25
71.1375503540039,2019-02-26
72.01534271240234,2019-02-27
71.30746459960938,2019-02-28
72.08141326904297,2019-03-01
71.9681396484375,2019-03-04
71.91151428222656,2019-03-05
71.5905990600586,2019-03-06
71.09034729003906,2019-03-07
70.86385345458984,2019-03-08
72.57221984863281,2019-03-11
72.3834457397461,2019-03-12
72.96864318847656,2019-03-13
72.20410919189453,2019-03-14
72.43062591552734,2019-03-15
73.93134307861328,2019-03-18
