BLK,Date
28.76361846923828,2003-06-19
28.776124954223633,2003-06-20
28.569774627685547,2003-06-23
27.95074462890625,2003-06-24
28.219619750976562,2003-06-25
28.40719985961914,2003-06-26
28.29464340209961,2003-06-27
28.163328170776367,2003-06-30
28.8886775970459,2003-07-01
28.932435989379883,2003-07-02
28.538515090942383,2003-07-03
28.138328552246094,2003-07-07
28.138328552246094,2003-07-08
28.76361846923828,2003-07-09
28.932435989379883,2003-07-10
28.982471466064453,2003-07-11
29.257596969604492,2003-07-14
28.39469337463379,2003-07-15
28.450969696044922,2003-07-16
28.538515090942383,2003-07-17
28.76361846923828,2003-07-18
28.43221092224121,2003-07-21
28.1883544921875,2003-07-22
28.257129669189453,2003-07-23
28.72610855102539,2003-07-24
28.23212242126465,2003-07-25
27.36920738220215,2003-07-28
27.863210678100586,2003-07-29
28.35091781616211,2003-07-30
28.2446346282959,2003-07-31
28.250873565673828,2003-08-01
27.75690460205078,2003-08-04
27.69436264038086,2003-08-05
27.76314926147461,2003-08-06
27.806915283203125,2003-08-07
28.325910568237305,2003-08-08
28.357175827026367,2003-08-11
28.325910568237305,2003-08-12
28.719844818115234,2003-08-13
28.844907760620117,2003-08-14
28.707359313964844,2003-08-15
28.8011531829834,2003-08-18
29.0825138092041,2003-08-19
29.438945770263672,2003-08-20
28.988723754882812,2003-08-21
28.8886775970459,2003-08-22
28.39469337463379,2003-08-25
28.26963233947754,2003-08-26
28.200851440429688,2003-08-27
28.363426208496094,2003-08-28
28.43221092224121,2003-08-29
29.070016860961914,2003-09-02
28.951208114624023,2003-09-03
28.888416290283203,2003-09-04
28.957496643066406,2003-09-05
29.67969512939453,2003-09-08
29.642017364501953,2003-09-09
29.6357421875,2003-09-10
29.566652297973633,2003-09-11
30.263750076293945,2003-09-12
30.3956298828125,2003-09-15
30.33283042907715,2003-09-16
30.577754974365234,2003-09-17
31.50092315673828,2003-09-18
32.26708221435547,2003-09-19
32.216854095458984,2003-09-22
32.373863220214844,2003-09-23
31.902851104736328,2003-09-24
31.400453567504883,2003-09-25
30.709644317626953,2003-09-26
30.841524124145508,2003-09-29
30.772428512573242,2003-09-30
31.595123291015625,2003-10-01
31.74585723876953,2003-10-02
31.7898006439209,2003-10-03
31.84005355834961,2003-10-06
31.93424415588379,2003-10-07
32.22941589355469,2003-10-08
32.10382080078125,2003-10-09
32.26081466674805,2003-10-10
33.03325653076172,2003-10-13
32.56227111816406,2003-10-14
32.65647506713867,2003-10-15
33.096092224121094,2003-10-16
32.67529296875,2003-10-17
31.8588809967041,2003-10-20
31.588844299316406,2003-10-21
31.538606643676758,2003-10-22
31.695602416992188,2003-10-23
31.50092315673828,2003-10-24
31.51348876953125,2003-10-27
31.494646072387695,2003-10-28
31.52603530883789,2003-10-29
31.758399963378906,2003-10-30
32.24824523925781,2003-10-31
31.7898006439209,2003-11-03
31.3941593170166,2003-11-04
31.35647964477539,2003-11-05
31.274845123291016,2003-11-06
31.193191528320312,2003-11-07
31.833765029907227,2003-11-10
31.53232192993164,2003-11-11
31.902851104736328,2003-11-12
32.160335540771484,2003-11-13
31.243436813354492,2003-11-14
31.262279510498047,2003-11-17
31.51348876953125,2003-11-18
31.3941593170166,2003-11-19
31.3941593170166,2003-11-20
31.32508659362793,2003-11-21
31.63908576965332,2003-11-24
31.65164566040039,2003-11-25
31.871458053588867,2003-11-26
31.997051239013672,2003-11-28
32.50144577026367,2003-12-01
32.62753677368164,2003-12-02
32.84820556640625,2003-12-03
33.28955078125,2003-12-04
32.255531311035156,2003-12-05
32.81667709350586,2003-12-08
32.457313537597656,2003-12-09
31.643985748291016,2003-12-10
32.1546745300293,2003-12-11
32.65275573730469,2003-12-12
32.759944915771484,2003-12-15
32.469932556152344,2003-12-16
32.8923454284668,2003-12-17
32.99952697753906,2003-12-18
32.95539474487305,2003-12-19
32.684288024902344,2003-12-22
32.759944915771484,2003-12-23
32.70317840576172,2003-12-24
32.89864730834961,2003-12-26
33.56065368652344,2003-12-29
33.74979782104492,2003-12-30
33.484989166259766,2003-12-31
34.039825439453125,2004-01-02
35.84300994873047,2004-01-05
36.095191955566406,2004-01-06
36.56806564331055,2004-01-07
36.54914855957031,2004-01-08
36.315860748291016,2004-01-09
37.0093994140625,2004-01-12
37.1355094909668,2004-01-13
35.6097297668457,2004-01-14
35.389060974121094,2004-01-15
35.41426467895508,2004-01-16
35.46471405029297,2004-01-20
35.86821365356445,2004-01-21
36.32218933105469,2004-01-22
37.35615921020508,2004-01-23
36.889617919921875,2004-01-26
37.65249252319336,2004-01-27
36.32218933105469,2004-01-28
36.183467864990234,2004-01-29
36.58067321777344,2004-01-30
37.84164810180664,2004-02-02
38.01817321777344,2004-02-03
36.820247650146484,2004-02-04
36.66263198852539,2004-02-05
37.84164810180664,2004-02-06
37.33724594116211,2004-02-09
37.73445510864258,2004-02-10
37.82903289794922,2004-02-11
37.54530334472656,2004-02-12
37.03462600708008,2004-02-13
37.759666442871094,2004-02-17
37.91728973388672,2004-02-18
37.967742919921875,2004-02-19
37.362464904785156,2004-02-20
37.09767532348633,2004-02-23
36.7382926940918,2004-02-24
36.75720977783203,2004-02-25
37.576839447021484,2004-02-26
37.5137939453125,2004-02-27
38.03078842163086,2004-03-01
38.51625442504883,2004-03-02
38.62974548339844,2004-03-03
38.61714172363281,2004-03-04
38.93367004394531,2004-03-05
39.25653839111328,2004-03-08
38.65512466430664,2004-03-09
38.648799896240234,2004-03-10
37.52192687988281,2004-03-11
38.14865493774414,2004-03-12
37.667545318603516,2004-03-15
37.984073638916016,2004-03-16
38.43354415893555,2004-03-17
38.43354415893555,2004-03-18
38.553836822509766,2004-03-19
37.984073638916016,2004-03-22
37.92707824707031,2004-03-23
37.69917678833008,2004-03-24
37.730831146240234,2004-03-25
37.984073638916016,2004-03-26
38.528499603271484,2004-03-29
38.243621826171875,2004-03-30
38.72477340698242,2004-03-31
41.782470703125,2004-04-01
41.1494026184082,2004-04-02
40.57964324951172,2004-04-05
40.76322937011719,2004-04-06
40.465675354003906,2004-04-07
39.94655990600586,2004-04-08
40.453025817871094,2004-04-12
39.41481399536133,2004-04-13
38.914669036865234,2004-04-14
39.250205993652344,2004-04-15
40.199798583984375,2004-04-16
39.08559799194336,2004-04-19
39.48445129394531,2004-04-20
38.83869552612305,2004-04-21
39.503421783447266,2004-04-22
38.77539825439453,2004-04-23
39.20587921142578,2004-04-26
39.509765625,2004-04-27
39.05393600463867,2004-04-28
39.250205993652344,2004-04-29
39.37681579589844,2004-04-30
39.573062896728516,2004-05-03
40.098514556884766,2004-05-04
39.60471725463867,2004-05-05
39.028621673583984,2004-05-06
37.90809631347656,2004-05-07
37.47761535644531,2004-05-10
37.21805191040039,2004-05-11
37.192726135253906,2004-05-12
37.18006896972656,2004-05-13
37.11676788330078,2004-05-14
36.6862678527832,2004-05-17
36.99014663696289,2004-05-18
37.192726135253906,2004-05-19
37.40164566040039,2004-05-20
37.45228958129883,2004-05-21
38.14232635498047,2004-05-24
38.389244079589844,2004-05-25
38.97164535522461,2004-05-26
39.52241897583008,2004-05-27
39.94655990600586,2004-05-28
40.0098762512207,2004-06-01
40.59864044189453,2004-06-02
40.28721237182617,2004-06-03
41.024444580078125,2004-06-04
40.954532623291016,2004-06-07
41.1896858215332,2004-06-08
40.7003288269043,2004-06-09
40.40162658691406,2004-06-10
39.81692123413086,2004-06-14
39.530921936035156,2004-06-15
39.410179138183594,2004-06-16
40.039344787597656,2004-06-17
39.56269073486328,2004-06-18
39.35932540893555,2004-06-21
39.65165710449219,2004-06-22
39.64532470703125,2004-06-23
39.581764221191406,2004-06-24
39.721588134765625,2004-06-25
39.74065399169922,2004-06-28
40.071136474609375,2004-06-29
40.56686019897461,2004-06-30
40.77024459838867,2004-07-01
41.393062591552734,2004-07-02
41.81888961791992,2004-07-06
41.31680679321289,2004-07-07
41.18334197998047,2004-07-08
41.24053192138672,2004-07-09
41.227813720703125,2004-07-12
41.13249588012695,2004-07-13
40.808353424072266,2004-07-14
40.35712432861328,2004-07-15
40.35078048706055,2004-07-16
39.823280334472656,2004-07-19
41.08799362182617,2004-07-20
40.45882797241211,2004-07-21
39.43558883666992,2004-07-22
39.72793960571289,2004-07-23
39.82962417602539,2004-07-26
39.84232711791992,2004-07-27
39.073326110839844,2004-07-28
39.721588134765625,2004-07-29
39.372032165527344,2004-07-30
39.83598327636719,2004-08-02
39.98216247558594,2004-08-03
40.36347198486328,2004-08-04
40.07749557495117,2004-08-05
39.11146926879883,2004-08-06
38.583961486816406,2004-08-09
39.22585678100586,2004-08-10
39.5881233215332,2004-08-11
39.95673370361328,2004-08-12
39.124168395996094,2004-08-13
40.48423767089844,2004-08-16
41.291378021240234,2004-08-17
41.075286865234375,2004-08-18
40.547786712646484,2004-08-19
40.59864807128906,2004-08-20
41.272308349609375,2004-08-23
41.049869537353516,2004-08-24
41.729896545410156,2004-08-25
42.715003967285156,2004-08-26
45.320735931396484,2004-08-27
46.85874557495117,2004-08-30
46.61003875732422,2004-08-31
47.01179504394531,2004-09-01
47.183990478515625,2004-09-02
47.75791931152344,2004-09-03
47.7132682800293,2004-09-07
47.82168960571289,2004-09-08
46.27845764160156,2004-09-09
46.93527603149414,2004-09-10
47.32426452636719,2004-09-13
47.41358184814453,2004-09-14
47.46457290649414,2004-09-15
47.64950942993164,2004-09-16
47.54110336303711,2004-09-17
47.655887603759766,2004-09-20
47.432655334472656,2004-09-21
46.909759521484375,2004-09-22
46.66107177734375,2004-09-23
46.84599685668945,2004-09-24
46.482521057128906,2004-09-27
46.13815689086914,2004-09-28
45.92769241333008,2004-09-29
46.86512756347656,2004-09-30
47.40715789794922,2004-10-01
47.50920104980469,2004-10-04
48.038509368896484,2004-10-05
47.73240280151367,2004-10-06
47.46457290649414,2004-10-07
45.787410736083984,2004-10-08
46.0169792175293,2004-10-11
45.79377365112305,2004-10-12
45.372886657714844,2004-10-13
44.97749710083008,2004-10-14
44.5056266784668,2004-10-15
44.2122688293457,2004-10-18
44.70967483520508,2004-10-19
44.69693374633789,2004-10-20
45.436668395996094,2004-10-21
45.23896408081055,2004-10-22
44.932884216308594,2004-10-25
46.482521057128906,2004-10-26
46.667449951171875,2004-10-27
46.59729766845703,2004-10-28
46.87150573730469,2004-10-29
47.687767028808594,2004-11-01
47.68141174316406,2004-11-02
47.98749923706055,2004-11-03
48.32550048828125,2004-11-04
47.48370361328125,2004-11-05
48.0193977355957,2004-11-08
47.41358184814453,2004-11-09
47.19672775268555,2004-11-10
47.38166046142578,2004-11-11
48.720855712890625,2004-11-12
47.66864013671875,2004-11-15
47.95560073852539,2004-11-16
48.16606903076172,2004-11-17
48.11503219604492,2004-11-18
47.1265983581543,2004-11-19
47.3051643371582,2004-11-22
47.61124801635742,2004-11-23
48.708126068115234,2004-11-24
48.66344451904297,2004-11-26
48.631591796875,2004-11-29
47.547481536865234,2004-11-30
48.75679016113281,2004-12-01
49.05112838745117,2004-12-02
48.852783203125,2004-12-03
48.577640533447266,2004-12-06
47.649837493896484,2004-12-07
48.02096176147461,2004-12-08
48.289703369140625,2004-12-09
49.2366828918457,2004-12-10
49.21749496459961,2004-12-13
49.33265686035156,2004-12-14
49.49903106689453,2004-12-15
49.524627685546875,2004-12-16
49.2686882019043,2004-12-17
48.37290573120117,2004-12-20
48.910362243652344,2004-12-21
49.08951187133789,2004-12-22
49.59501266479492,2004-12-23
48.564842224121094,2004-12-27
49.14710235595703,2004-12-28
49.10232162475586,2004-12-29
49.37746047973633,2004-12-30
49.43502426147461,2004-12-31
48.48808288574219,2005-01-03
48.34090042114258,2005-01-04
47.89298629760742,2005-01-05
51.18825149536133,2005-01-06
50.12607955932617,2005-01-07
51.309818267822266,2005-01-10
51.156227111816406,2005-01-11
51.63613510131836,2005-01-12
51.34823226928711,2005-01-13
51.770503997802734,2005-01-14
51.4953727722168,2005-01-18
50.85551452636719,2005-01-19
50.76593017578125,2005-01-20
50.746742248535156,2005-01-21
50.695552825927734,2005-01-24
50.554786682128906,2005-01-25
50.701934814453125,2005-01-26
50.74034118652344,2005-01-27
50.58037567138672,2005-01-28
51.38019561767578,2005-01-31
51.060264587402344,2005-02-01
50.59318542480469,2005-02-02
51.220218658447266,2005-02-03
51.44418716430664,2005-02-04
51.56577682495117,2005-02-07
51.450592041015625,2005-02-08
51.18825149536133,2005-02-09
51.732112884521484,2005-02-10
51.828102111816406,2005-02-11
51.11785888671875,2005-02-14
50.868324279785156,2005-02-15
49.63979721069336,2005-02-16
51.34823226928711,2005-02-17
51.5273551940918,2005-02-18
50.75954818725586,2005-02-22
50.07489013671875,2005-02-23
49.97893142700195,2005-02-24
50.017303466796875,2005-02-25
49.65899658203125,2005-02-28
51.19465637207031,2005-03-01
51.16903305053711,2005-03-02
51.0984001159668,2005-03-03
51.73422622680664,2005-03-04
51.58008575439453,2005-03-07
51.92691421508789,2005-03-08
51.73422622680664,2005-03-09
51.14337158203125,2005-03-10
51.35530090332031,2005-03-11
51.83701705932617,2005-03-14
51.77919006347656,2005-03-15
51.26537322998047,2005-03-16
51.06627655029297,2005-03-17
51.149784088134766,2005-03-18
50.2505989074707,2005-03-21
49.704689025878906,2005-03-22
48.47154235839844,2005-03-23
48.13758850097656,2005-03-24
48.85688781738281,2005-03-28
47.51457595825195,2005-03-29
47.51457595825195,2005-03-30
48.124717712402344,2005-03-31
48.57431411743164,2005-04-01
47.91278839111328,2005-04-04
47.66228485107422,2005-04-05
47.12278747558594,2005-04-06
47.39254379272461,2005-04-07
47.16131591796875,2005-04-08
45.96030044555664,2005-04-11
45.60063934326172,2005-04-12
45.22811508178711,2005-04-13
45.22811508178711,2005-04-14
44.958351135253906,2005-04-15
45.08039093017578,2005-04-18
47.44393539428711,2005-04-19
46.409873962402344,2005-04-20
47.12921142578125,2005-04-21
48.330257415771484,2005-04-22
48.78623962402344,2005-04-25
48.6192741394043,2005-04-26
48.15041732788086,2005-04-27
47.98984909057617,2005-04-28
48.14398956298828,2005-04-29
48.04123306274414,2005-05-02
48.169677734375,2005-05-03
47.8678092956543,2005-05-04
47.765079498291016,2005-05-05
48.02196502685547,2005-05-06
48.82476806640625,2005-05-09
48.52292251586914,2005-05-10
48.741310119628906,2005-05-11
48.555049896240234,2005-05-12
48.62567138671875,2005-05-13
49.190879821777344,2005-05-16
49.383575439453125,2005-05-17
50.44329833984375,2005-05-18
50.2505989074707,2005-05-19
50.23135757446289,2005-05-20
50.12858581542969,2005-05-23
49.77534103393555,2005-05-24
49.82672119140625,2005-05-25
50.154273986816406,2005-05-26
50.16069793701172,2005-05-27
50.10930633544922,2005-05-31
49.903785705566406,2005-06-01
49.77534103393555,2005-06-02
49.891395568847656,2005-06-03
49.95586395263672,2005-06-06
49.75597381591797,2005-06-07
48.743736267089844,2005-06-08
49.49809646606445,2005-06-09
49.95586395263672,2005-06-10
50.387847900390625,2005-06-13
50.29759216308594,2005-06-14
50.387847900390625,2005-06-15
50.43946075439453,2005-06-16
50.336280822753906,2005-06-17
50.452354431152344,2005-06-20
50.129947662353516,2005-06-21
50.22665786743164,2005-06-22
49.49165344238281,2005-06-23
49.16283416748047,2005-06-24
49.95586395263672,2005-06-27
51.258296966552734,2005-06-28
51.438804626464844,2005-06-29
51.87079620361328,2005-06-30
52.354347229003906,2005-07-01
52.741233825683594,2005-07-05
54.06298065185547,2005-07-06
53.25056838989258,2005-07-07
52.9669075012207,2005-07-08
53.85020446777344,2005-07-11
54.32087326049805,2005-07-12
53.98560333251953,2005-07-13
54.262855529785156,2005-07-14
53.99851608276367,2005-07-15
53.83084487915039,2005-07-18
53.701904296875,2005-07-19
53.61164855957031,2005-07-20
53.315067291259766,2005-07-21
53.06361389160156,2005-07-22
53.514915466308594,2005-07-25
54.153221130371094,2005-07-26
54.99787521362305,2005-07-27
54.73997116088867,2005-07-28
54.804447174072266,2005-07-29
54.398277282714844,2005-08-01
54.46916961669922,2005-08-02
54.552978515625,2005-08-03
53.901790618896484,2005-08-04
53.166778564453125,2005-08-05
53.01847457885742,2005-08-08
53.72125244140625,2005-08-09
54.48207473754883,2005-08-10
54.140342712402344,2005-08-11
54.4240608215332,2005-08-12
55.049442291259766,2005-08-15
54.41761016845703,2005-08-16
54.778656005859375,2005-08-17
54.96562957763672,2005-08-18
55.10104751586914,2005-08-19
54.804447174072266,2005-08-22
54.714202880859375,2005-08-23
54.32087326049805,2005-08-24
54.16614532470703,2005-08-25
54.256404876708984,2005-08-26
54.35310745239258,2005-08-29
53.534263610839844,2005-08-30
53.15896987915039,2005-08-31
54.24608612060547,2005-09-01
53.728397369384766,2005-09-02
54.51786422729492,2005-09-06
54.31080627441406,2005-09-07
53.967830657958984,2005-09-08
54.31080627441406,2005-09-09
55.29435729980469,2005-09-12
54.3560905456543,2005-09-13
54.03900909423828,2005-09-14
54.2266845703125,2005-09-15
54.51786422729492,2005-09-16
55.28789138793945,2005-09-19
56.400909423828125,2005-09-20
54.977298736572266,2005-09-21
55.46910095214844,2005-09-22
55.40441131591797,2005-09-23
55.15200424194336,2005-09-26
55.274959564208984,2005-09-27
55.87675857543945,2005-09-28
57.11272048950195,2005-09-29
57.345680236816406,2005-09-30
57.66923141479492,2005-10-03
57.973384857177734,2005-10-04
57.24213409423828,2005-10-05
56.73739242553711,2005-10-06
57.07388687133789,2005-10-07
56.504451751708984,2005-10-10
55.81854248046875,2005-10-11
54.666690826416016,2005-10-12
54.01313018798828,2005-10-13
54.873783111572266,2005-10-14
54.873783111572266,2005-10-17
54.155479431152344,2005-10-18
59.27402114868164,2005-10-19
58.1416130065918,2005-10-20
58.17395782470703,2005-10-21
58.626922607421875,2005-10-24
59.843482971191406,2005-10-25
60.17997360229492,2005-10-26
60.451759338378906,2005-10-27
60.32232666015625,2005-10-28
61.34475326538086,2005-10-31
61.05353546142578,2005-11-01
61.66830062866211,2005-11-02
61.66179275512695,2005-11-03
62.45770263671875,2005-11-04
62.61306381225586,2005-11-07
63.331321716308594,2005-11-08
64.22431182861328,2005-11-09
64.96198272705078,2005-11-10
65.73851013183594,2005-11-11
65.66085052490234,2005-11-14
64.70964050292969,2005-11-15
63.49955749511719,2005-11-16
67.30448913574219,2005-11-17
67.73155212402344,2005-11-18
67.96450805664062,2005-11-21
69.98345947265625,2005-11-22
70.38467407226562,2005-11-23
71.82769775390625,2005-11-25
70.46875762939453,2005-11-28
70.46231079101562,2005-11-29
69.78289794921875,2005-11-30
71.02227783203125,2005-12-01
71.40513610839844,2005-12-02
70.9898452758789,2005-12-05
71.37918853759766,2005-12-06
70.28899383544922,2005-12-07
70.5096435546875,2005-12-08
70.89252471923828,2005-12-09
71.69711303710938,2005-12-12
72.41092681884766,2005-12-13
73.20906829833984,2005-12-14
73.61787414550781,2005-12-15
73.12471008300781,2005-12-16
72.19029235839844,2005-12-19
71.18450927734375,2005-12-20
69.61415100097656,2005-12-21
70.49016571044922,2005-12-22
70.58749389648438,2005-12-23
70.41877746582031,2005-12-27
70.08135223388672,2005-12-28
69.92560577392578,2005-12-29
70.39282989501953,2005-12-30
70.73027801513672,2006-01-03
70.8470458984375,2006-01-04
70.08135223388672,2006-01-05
71.65170288085938,2006-01-06
72.48231506347656,2006-01-09
72.78080749511719,2006-01-10
71.71656799316406,2006-01-11
72.67045593261719,2006-01-12
73.09873962402344,2006-01-13
72.54070281982422,2006-01-17
71.96318817138672,2006-01-18
77.44637298583984,2006-01-19
82.41050720214844,2006-01-20
83.17620849609375,2006-01-23
83.68234252929688,2006-01-24
84.0262451171875,2006-01-25
87.60818481445312,2006-01-26
86.38176727294922,2006-01-27
86.56348419189453,2006-01-30
86.17412567138672,2006-01-31
84.05868530273438,2006-02-01
83.74724578857422,2006-02-02
84.1365737915039,2006-02-03
84.7140884399414,2006-02-06
84.48048400878906,2006-02-07
85.07748413085938,2006-02-08
87.15398406982422,2006-02-09
85.33702850341797,2006-02-10
92.13754272460938,2006-02-13
94.71365356445312,2006-02-14
98.14636993408203,2006-02-15
97.91925811767578,2006-02-16
95.11595153808594,2006-02-17
94.26589965820312,2006-02-21
93.71437072753906,2006-02-22
92.01420593261719,2006-02-23
93.11735534667969,2006-02-24
93.11735534667969,2006-02-27
92.20890808105469,2006-02-28
92.53987121582031,2006-03-01
92.46846008300781,2006-03-02
91.99336242675781,2006-03-03
89.5072250366211,2006-03-06
88.73928833007812,2006-03-07
87.02758026123047,2006-03-08
85.94073486328125,2006-03-09
86.0709228515625,2006-03-10
87.37254333496094,2006-03-13
89.52674865722656,2006-03-14
90.34678649902344,2006-03-15
91.10826110839844,2006-03-16
91.41415405273438,2006-03-17
91.10826110839844,2006-03-20
90.7568130493164,2006-03-21
90.9129867553711,2006-03-22
90.39234161376953,2006-03-23
90.7568130493164,2006-03-24
90.85443115234375,2006-03-27
89.8781967163086,2006-03-28
90.91951751708984,2006-03-29
90.9520492553711,2006-03-30
91.11475372314453,2006-03-31
92.5855712890625,2006-04-03
94.4339370727539,2006-04-04
95.61190795898438,2006-04-05
96.10001373291016,2006-04-06
96.0349349975586,2006-04-07
96.30829620361328,2006-04-10
92.68324279785156,2006-04-11
94.29727935791016,2006-04-12
93.06724548339844,2006-04-13
93.17784881591797,2006-04-17
95.99591827392578,2006-04-18
101.7296371459961,2006-04-19
98.92455291748047,2006-04-20
98.14360809326172,2006-04-21
96.41242218017578,2006-04-24
96.14559173583984,2006-04-25
99.51030731201172,2006-04-26
99.88778686523438,2006-04-27
98.6252212524414,2006-04-28
92.96964263916016,2006-05-01
94.36888885498047,2006-05-02
94.34286499023438,2006-05-03
95.44923400878906,2006-05-04
98.11107635498047,2006-05-05
92.73530578613281,2006-05-08
92.40336608886719,2006-05-09
92.4945068359375,2006-05-10
91.72655487060547,2006-05-11
91.04318237304688,2006-05-12
90.14503479003906,2006-05-15
90.7568130493164,2006-05-16
88.44638061523438,2006-05-17
85.7845687866211,2006-05-18
86.2010498046875,2006-05-19
85.07513427734375,2006-05-22
86.3963394165039,2006-05-23
88.19256591796875,2006-05-24
88.82388305664062,2006-05-25
89.35755157470703,2006-05-26
86.48092651367188,2006-05-30
87.20982360839844,2006-05-31
86.88445281982422,2006-06-01
88.54402923583984,2006-06-02
88.45263671875,2006-06-05
86.48757934570312,2006-06-06
86.1807632446289,2006-06-07
86.4092788696289,2006-06-08
86.63778686523438,2006-06-09
83.8174819946289,2006-06-12
80.68389892578125,2006-06-13
79.97882080078125,2006-06-14
83.77833557128906,2006-06-15
83.53678894042969,2006-06-16
83.03409576416016,2006-06-19
83.07323455810547,2006-06-20
85.67805480957031,2006-06-21
85.8935317993164,2006-06-22
86.20687103271484,2006-06-23
87.57782745361328,2006-06-26
87.06861114501953,2006-06-27
87.30363464355469,2006-06-28
89.431884765625,2006-06-29
90.85504150390625,2006-06-30
91.80819702148438,2006-07-03
90.7571029663086,2006-07-05
91.71026611328125,2006-07-06
90.63961791992188,2006-07-07
90.88116455078125,2006-07-10
91.72334289550781,2006-07-11
91.1031494140625,2006-07-12
88.674560546875,2006-07-13
86.81401824951172,2006-07-14
88.18496704101562,2006-07-17
83.54329681396484,2006-07-18
85.46265411376953,2006-07-19
84.02638244628906,2006-07-20
82.40084838867188,2006-07-21
84.2157211303711,2006-07-24
85.43649291992188,2006-07-25
83.59553527832031,2006-07-26
83.92196655273438,2006-07-27
84.86206817626953,2006-07-28
84.32015228271484,2006-07-31
83.07979583740234,2006-08-01
83.04064178466797,2006-08-02
83.75875091552734,2006-08-03
83.00794219970703,2006-08-04
82.68157958984375,2006-08-07
81.88510131835938,2006-08-08
81.02339172363281,2006-08-09
82.19196319580078,2006-08-10
81.83938598632812,2006-08-11
80.84709167480469,2006-08-14
83.11897277832031,2006-08-15
84.69225311279297,2006-08-16
86.31130981445312,2006-08-17
86.85971069335938,2006-08-18
85.91309356689453,2006-08-21
86.46798706054688,2006-08-22
86.50065612792969,2006-08-23
84.87510681152344,2006-08-24
83.82403564453125,2006-08-25
84.7053451538086,2006-08-28
83.00794219970703,2006-08-29
84.7314682006836,2006-08-30
85.24234008789062,2006-08-31
87.22684478759766,2006-09-01
87.18753051757812,2006-09-05
87.26617431640625,2006-09-06
86.52601623535156,2006-09-07
87.1155014038086,2006-09-08
86.39506530761719,2006-09-11
88.5629653930664,2006-09-12
94.24139404296875,2006-09-13
95.5578842163086,2006-09-14
96.93327331542969,2006-09-15
95.9770278930664,2006-09-18
95.07319641113281,2006-09-19
95.01424407958984,2006-09-20
94.62128448486328,2006-09-21
94.57543182373047,2006-09-22
96.21282196044922,2006-09-25
97.54893493652344,2006-09-26
97.79125213623047,2006-09-27
98.17768859863281,2006-09-28
97.58821868896484,2006-09-29
94.77194213867188,2006-10-02
94.85051727294922,2006-10-03
96.57305908203125,2006-10-04
97.65372467041016,2006-10-05
97.601318359375,2006-10-06
98.25629425048828,2006-10-09
100.66651916503906,2006-10-10
99.88712310791016,2006-10-11
99.47452545166016,2006-10-12
97.91571044921875,2006-10-13
97.25421905517578,2006-10-16
97.22798919677734,2006-10-17
97.39827728271484,2006-10-18
96.18006134033203,2006-10-19
95.36791229248047,2006-10-20
97.0970230102539,2006-10-23
96.27832794189453,2006-10-24
96.28483581542969,2006-10-25
99.53343200683594,2006-10-26
97.91571044921875,2006-10-27
101.5179443359375,2006-10-30
98.79332733154297,2006-10-31
97.62095642089844,2006-11-01
96.25865936279297,2006-11-02
95.1976547241211,2006-11-03
94.49028015136719,2006-11-06
95.49895477294922,2006-11-07
94.60820770263672,2006-11-08
93.80912017822266,2006-11-09
92.84635925292969,2006-11-10
92.75466918945312,2006-11-13
92.75466918945312,2006-11-14
94.31343841552734,2006-11-15
95.21728515625,2006-11-16
96.38965606689453,2006-11-17
97.29344177246094,2006-11-20
97.65372467041016,2006-11-21
98.34796142578125,2006-11-22
98.0794677734375,2006-11-24
96.26519012451172,2006-11-27
95.10595703125,2006-11-28
94.70642852783203,2006-11-29
94.17434692382812,2006-11-30
93.47154998779297,2006-12-01
95.73115539550781,2006-12-04
96.36172485351562,2006-12-05
96.61788940429688,2006-12-06
97.09739685058594,2006-12-07
96.65725708007812,2006-12-08
95.44210052490234,2006-12-11
95.96762084960938,2006-12-12
96.0201187133789,2006-12-13
95.94132232666016,2006-12-14
95.8099365234375,2006-12-15
95.23844909667969,2006-12-18
95.73768615722656,2006-12-19
96.46681213378906,2006-12-20
98.13526153564453,2006-12-21
98.23371124267578,2006-12-22
97.96449279785156,2006-12-26
99.61320495605469,2006-12-27
100.82839965820312,2006-12-28
99.77738952636719,2006-12-29
101.89248657226562,2007-01-03
102.98944091796875,2007-01-04
102.96318054199219,2007-01-05
104.86149597167969,2007-01-08
105.52495574951172,2007-01-09
108.31660461425781,2007-01-10
110.36599731445312,2007-01-11
113.3087387084961,2007-01-12
112.62564086914062,2007-01-16
113.76203918457031,2007-01-17
111.7060317993164,2007-01-18
111.45640563964844,2007-01-19
111.19367980957031,2007-01-22
115.70630645751953,2007-01-23
112.97380065917969,2007-01-24
111.46954345703125,2007-01-25
111.12141418457031,2007-01-26
110.73384857177734,2007-01-29
110.43174743652344,2007-01-30
110.19525146484375,2007-01-31
111.21995544433594,2007-02-01
111.06230163574219,2007-02-02
112.09358215332031,2007-02-05
112.19209289550781,2007-02-06
113.3350601196289,2007-02-07
113.92619323730469,2007-02-08
114.08385467529297,2007-02-09
112.53370666503906,2007-02-12
112.00157928466797,2007-02-13
113.07225799560547,2007-02-14
115.33843994140625,2007-02-15
113.99186706542969,2007-02-16
114.29405212402344,2007-02-20
113.40069580078125,2007-02-21
114.95751953125,2007-02-22
114.52392578125,2007-02-23
110.07698822021484,2007-02-26
107.09485626220703,2007-02-27
104.6053695678711,2007-02-28
104.13899993896484,2007-03-01
102.2734603881836,2007-03-02
100.61100769042969,2007-03-05
102.3130874633789,2007-03-06
